Orthogroup	NEMVE	CAEEL
OG0001747	NEMVE09757	CAEEL13414, CAEEL14611, CAEEL15557
OG0001749	NEMVE17331	CAEEL07118
OG0001750	NEMVE21750	CAEEL08294
OG0001752	NEMVE24646	CAEEL02282
OG0001754	NEMVE14105, NEMVE20494	CAEEL06405
OG0001755	NEMVE14907	CAEEL12716
OG0001755	NEMVE21726	CAEEL16403
OG0001756	NEMVE14922, NEMVE13947	CAEEL02757
OG0001758	NEMVE22663	CAEEL12018, CAEEL10328, CAEEL02808, CAEEL03701, CAEEL00164
OG0001768	NEMVE06041	CAEEL10363
OG0001769	NEMVE10615	CAEEL12367
OG0001770	NEMVE14281, NEMVE00088	CAEEL12180
OG0001774	NEMVE14068	CAEEL20358
OG0001774	NEMVE25139	CAEEL07377, CAEEL01266
OG0001775	NEMVE13368	CAEEL01757
OG0001777	NEMVE03411	CAEEL07037
OG0001780	NEMVE03550, NEMVE15664, NEMVE22327	CAEEL12979
OG0001781	NEMVE14316, NEMVE13106	CAEEL04378
OG0001783	NEMVE25002	CAEEL18807
OG0001785	NEMVE06191, NEMVE01945	CAEEL10450, CAEEL07502
OG0001786	NEMVE07858, NEMVE17340	CAEEL15765
OG0001786	NEMVE06879	CAEEL18388
OG0001787	NEMVE06362	CAEEL07669
OG0001790	NEMVE09497	CAEEL19999
OG0001793	NEMVE22918	CAEEL07806
OG0001797	NEMVE05370	CAEEL19521, CAEEL11913, CAEEL20460
OG0001798	NEMVE07620	CAEEL02504
OG0001799	NEMVE02952	CAEEL07172
OG0001800	NEMVE12705, NEMVE21805	CAEEL10920, CAEEL02655, CAEEL10124
OG0001805	NEMVE14596	CAEEL10422, CAEEL19401
OG0001808	NEMVE06614	CAEEL18904
OG0001808	NEMVE13479	CAEEL17962
OG0001809	NEMVE14997, NEMVE12260	CAEEL18133
OG0001810	NEMVE21765	CAEEL00534
OG0001811	NEMVE00892	CAEEL12329
OG0001815	NEMVE08243, NEMVE03138	CAEEL15383
OG0001816	NEMVE16539	CAEEL05710
OG0001818	NEMVE14370	CAEEL16460
OG0001819	NEMVE23893	CAEEL08110
OG0001820	NEMVE14972	CAEEL00161
OG0001821	NEMVE06367	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600
OG0001822	NEMVE13743	CAEEL14275, CAEEL14276
OG0001823	NEMVE12129	CAEEL18465
OG0001824	NEMVE10882	CAEEL20525
OG0001825	NEMVE05456	CAEEL00895
OG0001826	NEMVE15142	CAEEL08005, CAEEL18927
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	CAEEL12511
OG0001828	NEMVE13351	CAEEL07411
OG0001830	NEMVE00966, NEMVE10828	CAEEL00742
OG0001831	NEMVE08518, NEMVE11776	CAEEL10161, CAEEL19257
OG0001832	NEMVE03211, NEMVE02593	CAEEL05995
OG0001834	NEMVE20987, NEMVE01038	CAEEL08270
OG0001835	NEMVE24254, NEMVE10604	CAEEL15709
OG0001842	NEMVE22493	CAEEL06944
OG0001846	NEMVE11075, NEMVE11783	CAEEL02581, CAEEL02580
OG0001850	NEMVE05785, NEMVE03645	CAEEL04901
OG0001852	NEMVE23749	CAEEL10571
OG0001853	NEMVE07936	CAEEL00334, CAEEL01622
OG0001854	NEMVE17632	CAEEL12618
OG0001857	NEMVE23842	CAEEL04635
OG0001858	NEMVE07716	CAEEL11554
OG0001860	NEMVE22498	CAEEL19534
OG0001862	NEMVE05359	CAEEL07094
OG0001863	NEMVE17199	CAEEL11286
OG0001864	NEMVE08923	CAEEL00359
OG0001866	NEMVE00644, NEMVE18906	CAEEL12131
OG0001867	NEMVE05147	CAEEL18932
OG0001870	NEMVE21714	CAEEL18619
OG0001872	NEMVE22458	CAEEL20718
OG0001873	NEMVE21702, NEMVE17269, NEMVE13980	CAEEL14280, CAEEL14281, CAEEL15718
OG0001875	NEMVE24956	CAEEL09917
OG0001876	NEMVE01630	CAEEL11614
OG0001878	NEMVE04635	CAEEL07138
OG0001879	NEMVE20764, NEMVE13735	CAEEL07021, CAEEL20524, CAEEL09154
OG0001883	NEMVE23661	CAEEL19810
OG0001884	NEMVE05773	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922
OG0001886	NEMVE14073	CAEEL20566, CAEEL20351
OG0001887	NEMVE08409, NEMVE14044	CAEEL05740
OG0001888	NEMVE14388	CAEEL18672, CAEEL11639
OG0001889	NEMVE01910	CAEEL11129, CAEEL11128
OG0001890	NEMVE04816	CAEEL18655
OG0001895	NEMVE08995, NEMVE08991	CAEEL00352, CAEEL16104
OG0001897	NEMVE05902	CAEEL00130
OG0001898	NEMVE05042, NEMVE00078, NEMVE11971, NEMVE10699	CAEEL15099
OG0001899	NEMVE00990	CAEEL14131
OG0001900	NEMVE02795, NEMVE14738	CAEEL16160
OG0001901	NEMVE04718	CAEEL08532, CAEEL08531
OG0001903	NEMVE23014, NEMVE15464	CAEEL12995
OG0001913	NEMVE05008	CAEEL00139
OG0001914	NEMVE24283	CAEEL15938
OG0001915	NEMVE01292, NEMVE15067	CAEEL10189
OG0001917	NEMVE22972, NEMVE06545, NEMVE09944	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321
OG0001918	NEMVE04767, NEMVE20498, NEMVE07952	CAEEL07844
OG0001919	NEMVE06104	CAEEL18092
OG0001920	NEMVE18406, NEMVE09356	CAEEL03600
OG0001923	NEMVE13404	CAEEL00866, CAEEL02499
OG0001926	NEMVE14562	CAEEL05295
OG0001928	NEMVE07338, NEMVE05794	CAEEL19148
OG0001930	NEMVE13232, NEMVE09148	CAEEL01812
OG0001932	NEMVE10249	CAEEL18548, CAEEL17132
OG0001932	NEMVE10245, NEMVE00785	CAEEL20531
OG0001933	NEMVE02956	CAEEL05724
OG0001934	NEMVE09811, NEMVE23059	CAEEL04980, CAEEL04981
OG0001935	NEMVE13529	CAEEL01455
OG0001939	NEMVE08131, NEMVE13358, NEMVE20322, NEMVE14627, NEMVE14690, NEMVE08857, NEMVE22666	CAEEL05317
OG0001940	NEMVE13882	CAEEL08846
OG0001945	NEMVE08582	CAEEL05071
OG0001946	NEMVE25577	CAEEL11023
OG0001947	NEMVE14499	CAEEL20697
OG0001948	NEMVE06973	CAEEL15692
OG0001949	NEMVE23793	CAEEL19721
OG0001951	NEMVE12966, NEMVE23680, NEMVE18054	CAEEL08644, CAEEL02798
OG0001952	NEMVE10151	CAEEL00959
OG0001953	NEMVE09970	CAEEL01457
OG0001956	NEMVE20264, NEMVE01458	CAEEL07023
OG0001958	NEMVE06090	CAEEL19146
OG0001961	NEMVE05332, NEMVE05331	CAEEL11703
OG0001962	NEMVE08403	CAEEL07745
OG0001963	NEMVE05900	CAEEL09651
OG0001964	NEMVE13227	CAEEL12015, CAEEL18880
OG0001965	NEMVE22556	CAEEL15340
OG0001966	NEMVE05589, NEMVE18674	CAEEL15352, CAEEL06723
OG0001968	NEMVE00494	CAEEL10639
OG0001969	NEMVE21988, NEMVE15841	CAEEL09244, CAEEL09472, CAEEL00361
OG0001970	NEMVE13293	CAEEL17419
OG0001971	NEMVE06261	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583
OG0001974	NEMVE09975	CAEEL10261
OG0001985	NEMVE14018, NEMVE09656	CAEEL08373, CAEEL02584, CAEEL02585
OG0001987	NEMVE13766	CAEEL06766
OG0001988	NEMVE13461, NEMVE20802, NEMVE11686	CAEEL02095
OG0001989	NEMVE06852	CAEEL20436
OG0001990	NEMVE09795	CAEEL18486
OG0001991	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113	CAEEL08725
OG0001992	NEMVE10979	CAEEL00543
OG0001993	NEMVE04996	CAEEL15736
OG0001994	NEMVE05452	CAEEL19344, CAEEL02372
OG0001996	NEMVE18632, NEMVE13507	CAEEL07117
OG0001998	NEMVE25942, NEMVE25642	CAEEL08296
OG0001999	NEMVE06295	CAEEL06715
OG0002000	NEMVE05625, NEMVE16765	CAEEL08459
OG0002001	NEMVE14609, NEMVE10299	CAEEL07856
OG0002002	NEMVE18499	CAEEL05495, CAEEL09310, CAEEL01852
OG0002003	NEMVE13572	CAEEL18663
OG0002004	NEMVE24875	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550
OG0002005	NEMVE15913	CAEEL10504
OG0002006	NEMVE18013	CAEEL16051, CAEEL18232
OG0002008	NEMVE21351, NEMVE07071	CAEEL11706
OG0002009	NEMVE16636, NEMVE14215	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207
OG0002011	NEMVE07404, NEMVE13629, NEMVE13630	CAEEL06587, CAEEL01459
OG0002013	NEMVE22426	CAEEL00803, CAEEL01317
OG0002015	NEMVE17796, NEMVE22689	CAEEL07232
OG0002016	NEMVE07667	CAEEL10751
OG0002017	NEMVE13696	CAEEL04551
OG0002018	NEMVE13280	CAEEL08242
OG0002020	NEMVE04992	CAEEL20282
OG0002023	NEMVE10441, NEMVE18028	CAEEL12418
OG0002026	NEMVE05540	CAEEL09267
OG0002027	NEMVE24604	CAEEL19841
OG0002031	NEMVE22573	CAEEL07288
OG0002032	NEMVE22365	CAEEL15092
OG0002035	NEMVE02576	CAEEL04843, CAEEL04846
OG0002036	NEMVE14928	CAEEL17432
OG0002042	NEMVE22387	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817
OG0002043	NEMVE21953	CAEEL01497
OG0002057	NEMVE12053, NEMVE05212	CAEEL03706, CAEEL05026, CAEEL04583, CAEEL04582, CAEEL04584
OG0002059	NEMVE14966	CAEEL20695
OG0002060	NEMVE25745, NEMVE20567	CAEEL17542
OG0002062	NEMVE07454	CAEEL01567
OG0002063	NEMVE21994	CAEEL01336
OG0002064	NEMVE23001, NEMVE11474, NEMVE17878	CAEEL17790
OG0002068	NEMVE21886	CAEEL15280
OG0002073	NEMVE08047	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593
OG0002074	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976	CAEEL18383
OG0002075	NEMVE16708	CAEEL15213
OG0002076	NEMVE01949	CAEEL17850
OG0002077	NEMVE06634	CAEEL08392
OG0002078	NEMVE06296	CAEEL04535
OG0002079	NEMVE21701	CAEEL07901
OG0002080	NEMVE01454, NEMVE01941	CAEEL03246, CAEEL12691
OG0002085	NEMVE19065	CAEEL11230, CAEEL11229
OG0002086	NEMVE23568	CAEEL01985
OG0002087	NEMVE06824	CAEEL07742
OG0002090	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698	CAEEL00790
OG0002093	NEMVE26014	CAEEL02211, CAEEL19978
OG0002095	NEMVE25728	CAEEL07104
OG0002097	NEMVE13006, NEMVE08209	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	NEMVE11724, NEMVE05667	CAEEL05221
OG0002101	NEMVE18728	CAEEL04990
OG0002103	NEMVE24638	CAEEL16392, CAEEL16394
OG0002104	NEMVE20826	CAEEL08654
OG0002105	NEMVE05828	CAEEL18772
OG0002106	NEMVE11787, NEMVE23849	CAEEL18235, CAEEL08825
OG0002107	NEMVE13149	CAEEL07845
OG0002108	NEMVE14269, NEMVE14369, NEMVE00973	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	NEMVE24209	CAEEL09431
OG0002123	NEMVE15053	CAEEL05315
OG0002124	NEMVE16310, NEMVE04865	CAEEL05107
OG0002125	NEMVE01005	CAEEL06344
OG0002131	NEMVE14040	CAEEL00336
OG0002135	NEMVE08407, NEMVE00050	CAEEL01398, CAEEL15762
OG0002136	NEMVE23649	CAEEL12257
OG0002139	NEMVE04928	CAEEL15822
OG0002142	NEMVE23121	CAEEL01037
OG0002144	NEMVE24612	CAEEL08787
OG0002145	NEMVE22803	CAEEL00125
OG0002146	NEMVE14303, NEMVE22492	CAEEL10604
OG0002147	NEMVE14395	CAEEL05229
OG0002148	NEMVE17376	CAEEL13205
OG0002149	NEMVE24016	CAEEL09018, CAEEL08046
OG0002150	NEMVE13668	CAEEL15750, CAEEL00860
OG0002151	NEMVE14212	CAEEL19229
OG0002152	NEMVE13660	CAEEL00179
OG0002153	NEMVE07373	CAEEL11458
OG0002154	NEMVE18220	CAEEL18065
OG0002156	NEMVE22212	CAEEL08424
OG0002157	NEMVE05285	CAEEL07043, CAEEL10861
OG0002160	NEMVE14377	CAEEL05075
OG0002164	NEMVE17097, NEMVE07768	CAEEL04595, CAEEL04594, CAEEL19903
OG0002165	NEMVE13553	CAEEL13880
OG0002166	NEMVE07576	CAEEL06693, CAEEL06692
OG0002167	NEMVE03075	CAEEL10771, CAEEL20502
OG0002168	NEMVE23404, NEMVE16843	CAEEL06529
OG0002169	NEMVE25833	CAEEL19452
OG0002170	NEMVE13172, NEMVE13595	CAEEL11886
OG0002171	NEMVE18921	CAEEL09511
OG0002173	NEMVE21933, NEMVE09938	CAEEL02072
OG0002175	NEMVE13452	CAEEL11081
OG0002177	NEMVE06715	CAEEL16080
OG0002179	NEMVE05933	CAEEL17210, CAEEL19563
OG0002182	NEMVE24371	CAEEL11866
OG0002184	NEMVE24412	CAEEL06428
OG0002185	NEMVE15000, NEMVE23238	CAEEL01312
OG0002187	NEMVE22527	CAEEL05615
OG0002188	NEMVE13879	CAEEL10832
OG0002189	NEMVE19763	CAEEL17261, CAEEL17762, CAEEL20687
OG0002190	NEMVE00300	CAEEL18099
OG0002191	NEMVE25926, NEMVE16582	CAEEL00670
OG0002201	NEMVE04881	CAEEL01613
OG0002209	NEMVE14444	CAEEL07139, CAEEL07960
OG0002212	NEMVE02224	CAEEL17949
OG0002213	NEMVE01046	CAEEL09259
OG0002215	NEMVE25210	CAEEL19732
OG0002216	NEMVE08163, NEMVE08160, NEMVE13762	CAEEL09929, CAEEL09930
OG0002218	NEMVE09940	CAEEL00880
OG0002221	NEMVE07463	CAEEL05780
OG0002222	NEMVE18035	CAEEL05529
OG0002224	NEMVE14874	CAEEL10158
OG0002225	NEMVE06935	CAEEL15252
OG0002226	NEMVE12046, NEMVE13683	CAEEL04806
OG0002227	NEMVE05812, NEMVE00081	CAEEL00491
OG0002228	NEMVE07969	CAEEL05227
OG0002229	NEMVE01194, NEMVE20352, NEMVE14661	CAEEL08325
OG0002236	NEMVE21969	CAEEL18503
OG0002237	NEMVE14800	CAEEL00004
OG0002239	NEMVE19625	CAEEL05928
OG0002240	NEMVE13693	CAEEL05366
OG0002241	NEMVE24926	CAEEL07281
OG0002243	NEMVE14204	CAEEL05910, CAEEL11717
OG0002244	NEMVE19154, NEMVE14375	CAEEL02764
OG0002246	NEMVE14848	CAEEL00010
OG0002248	NEMVE21016, NEMVE20977	CAEEL09675
OG0002251	NEMVE09002	CAEEL18329, CAEEL19690
OG0002252	NEMVE13916	CAEEL18710
OG0002253	NEMVE13505	CAEEL14203
OG0002255	NEMVE07533, NEMVE08622	CAEEL01086
OG0002258	NEMVE22688	CAEEL10467
OG0002259	NEMVE25958	CAEEL08231
OG0002261	NEMVE22484	CAEEL09054
OG0002262	NEMVE25627	CAEEL07374
OG0002263	NEMVE18735, NEMVE18736, NEMVE20565	CAEEL08085
OG0002264	NEMVE14171	CAEEL01891
OG0002266	NEMVE10301	CAEEL18931
OG0002270	NEMVE05227	CAEEL01255
OG0002272	NEMVE09465	CAEEL00180
OG0002272	NEMVE09461	CAEEL00181
OG0002277	NEMVE01515	CAEEL12016
OG0002278	NEMVE03191	CAEEL17984, CAEEL17983
OG0002279	NEMVE10911, NEMVE10903, NEMVE00393	CAEEL01783, CAEEL19214
OG0002282	NEMVE22583	CAEEL05126
OG0002284	NEMVE21975	CAEEL09475
OG0002286	NEMVE15044	CAEEL15075
OG0002288	NEMVE11591	CAEEL11923
OG0002289	NEMVE18348, NEMVE22518	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002291	NEMVE25973, NEMVE06615	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558
OG0002292	NEMVE25224	CAEEL11264
OG0002293	NEMVE02991	CAEEL01475
OG0002294	NEMVE23623	CAEEL03275, CAEEL03274
OG0002299	NEMVE24964, NEMVE25776, NEMVE18135	CAEEL14191, CAEEL08945, CAEEL08949
OG0002312	NEMVE14597	CAEEL04818, CAEEL04817
OG0002316	NEMVE13597	CAEEL01858, CAEEL01859
OG0002317	NEMVE00994	CAEEL13995
OG0002318	NEMVE14046	CAEEL05991
OG0002321	NEMVE08031	CAEEL11607
OG0002322	NEMVE21771	CAEEL12636, CAEEL12634
OG0002323	NEMVE23408	CAEEL00606
OG0002324	NEMVE12958	CAEEL19437
OG0002324	NEMVE13483	CAEEL14861
OG0002325	NEMVE08574	CAEEL12660
OG0002326	NEMVE13090	CAEEL19309, CAEEL19310
OG0002327	NEMVE02446, NEMVE05520, NEMVE13392	CAEEL11423
OG0002330	NEMVE18821	CAEEL09607
OG0002331	NEMVE00902	CAEEL13492, CAEEL01768
OG0002332	NEMVE13746	CAEEL07378
OG0002336	NEMVE22649	CAEEL18832
OG0002337	NEMVE07310	CAEEL05247
OG0002338	NEMVE16847	CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252
OG0002340	NEMVE14889	CAEEL00545
OG0002341	NEMVE17028	CAEEL07757
OG0002342	NEMVE05486	CAEEL05375
OG0002342	NEMVE15964, NEMVE12813	CAEEL06352, CAEEL06355, CAEEL00891
OG0002343	NEMVE21898	CAEEL20506, CAEEL10734
OG0002344	NEMVE13994	CAEEL07661
OG0002346	NEMVE22393	CAEEL04391
OG0002352	NEMVE16031	CAEEL04784
OG0002354	NEMVE25207	CAEEL09038
OG0002355	NEMVE04699	CAEEL08630
OG0002356	NEMVE14410	CAEEL17852
OG0002357	NEMVE10988, NEMVE16493	CAEEL14198
OG0002358	NEMVE00249, NEMVE05922	CAEEL20542
OG0002359	NEMVE15077	CAEEL10259
OG0002360	NEMVE22728, NEMVE21262	CAEEL19089
OG0002361	NEMVE23990	CAEEL16240, CAEEL14724
OG0002362	NEMVE14488	CAEEL01494
OG0002363	NEMVE13201	CAEEL18180
OG0002366	NEMVE14677	CAEEL01476
OG0002367	NEMVE09858, NEMVE01094	CAEEL02851
OG0002368	NEMVE14745	CAEEL06921
OG0002369	NEMVE02379, NEMVE20377, NEMVE23831	CAEEL00665
OG0002370	NEMVE21773	CAEEL06782
OG0002371	NEMVE14124, NEMVE15035	CAEEL10782, CAEEL02897
OG0002373	NEMVE03888, NEMVE25614, NEMVE10608, NEMVE07946	CAEEL10724, CAEEL10847
OG0002374	NEMVE08260	CAEEL00989, CAEEL03595
OG0002375	NEMVE09792	CAEEL09148
OG0002376	NEMVE06579, NEMVE00678, NEMVE06595	CAEEL16557
OG0002377	NEMVE25018	CAEEL14877
OG0002378	NEMVE13809	CAEEL05507, CAEEL19717
OG0002379	NEMVE18344	CAEEL20511
OG0002396	NEMVE25624, NEMVE06812, NEMVE00769	CAEEL15127
OG0002400	NEMVE14873	CAEEL12685
OG0002402	NEMVE09714	CAEEL07971
OG0002405	NEMVE22447	CAEEL09238
OG0002406	NEMVE05742	CAEEL05272
OG0002407	NEMVE24388	CAEEL11836
OG0002408	NEMVE01957	CAEEL05340
OG0002409	NEMVE15101, NEMVE13448	CAEEL12380
OG0002410	NEMVE22081, NEMVE07328, NEMVE02435	CAEEL06445
OG0002411	NEMVE10406	CAEEL09509
OG0002413	NEMVE25129	CAEEL05456
OG0002414	NEMVE21892	CAEEL16542
OG0002415	NEMVE13203	CAEEL09540, CAEEL09394, CAEEL15033
OG0002421	NEMVE25383, NEMVE14459	CAEEL09266
OG0002422	NEMVE02831	CAEEL02358, CAEEL02352, CAEEL02351
OG0002422	NEMVE10635	CAEEL09220
OG0002424	NEMVE15321, NEMVE22044, NEMVE23984	CAEEL18326
OG0002425	NEMVE21194	CAEEL00712
OG0002427	NEMVE11407, NEMVE12644	CAEEL07892
OG0002429	NEMVE09741	CAEEL05601
OG0002433	NEMVE20617, NEMVE15590	CAEEL18398
OG0002434	NEMVE22925	CAEEL09324
OG0002439	NEMVE04556	CAEEL06145, CAEEL06146
OG0002441	NEMVE24762	CAEEL01735
OG0002442	NEMVE21948	CAEEL00999
OG0002443	NEMVE14202	CAEEL11867
OG0002444	NEMVE09464	CAEEL11588
OG0002445	NEMVE13825	CAEEL08003
OG0002448	NEMVE13491	CAEEL11664
OG0002449	NEMVE19333	CAEEL15838
OG0002450	NEMVE00233, NEMVE22469	CAEEL02915
OG0002453	NEMVE11318	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	NEMVE11711, NEMVE14844	CAEEL06870
OG0002456	NEMVE09478, NEMVE09471	CAEEL19152, CAEEL02912
OG0002457	NEMVE09503, NEMVE09210	CAEEL08209
OG0002459	NEMVE24140, NEMVE21139	CAEEL00771, CAEEL04852
OG0002461	NEMVE21857	CAEEL07388
OG0002464	NEMVE15226	CAEEL09680
OG0002467	NEMVE22035	CAEEL00166
OG0002476	NEMVE14890	CAEEL00590
OG0002477	NEMVE14324, NEMVE14511	CAEEL05771
OG0002481	NEMVE02247, NEMVE06166	CAEEL07210
OG0002486	NEMVE16930	CAEEL00554
OG0002487	NEMVE07549, NEMVE07538	CAEEL13022
OG0002489	NEMVE24996	CAEEL20456
OG0002490	NEMVE02204	CAEEL09795
OG0002491	NEMVE11049	CAEEL01502
OG0002492	NEMVE04398, NEMVE15055	CAEEL07791
OG0002494	NEMVE15130	CAEEL02924
OG0002495	NEMVE25970, NEMVE11239, NEMVE11237	CAEEL05776
OG0002497	NEMVE06652	CAEEL00487
OG0002499	NEMVE12047, NEMVE05319	CAEEL02172, CAEEL11853
OG0002500	NEMVE21891	CAEEL00642, CAEEL07067
OG0002502	NEMVE16269	CAEEL01666, CAEEL05931
OG0002503	NEMVE17773, NEMVE24712, NEMVE23269	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	NEMVE08396	CAEEL06712, CAEEL09129
OG0002505	NEMVE19951, NEMVE01459, NEMVE03128, NEMVE20815	CAEEL05922
OG0002506	NEMVE04873	CAEEL00901
OG0002507	NEMVE14545	CAEEL03010
OG0002509	NEMVE25172	CAEEL10641, CAEEL10642
OG0002510	NEMVE25080	CAEEL15444
OG0002511	NEMVE22149	CAEEL03054
OG0002512	NEMVE07816	CAEEL06721
OG0002515	NEMVE25074, NEMVE03038	CAEEL20541, CAEEL01695
OG0002516	NEMVE22681	CAEEL07616
OG0002518	NEMVE14734	CAEEL03272
OG0002519	NEMVE24207	CAEEL07683
OG0002520	NEMVE02312	CAEEL11387
OG0002522	NEMVE24558	CAEEL04069
OG0002523	NEMVE25812	CAEEL09506
OG0002524	NEMVE23707	CAEEL07737
OG0002527	NEMVE14552	CAEEL00425, CAEEL00799
OG0002528	NEMVE14679	CAEEL14274
OG0002529	NEMVE05888	CAEEL18703, CAEEL04668
OG0002530	NEMVE10791	CAEEL18169
OG0002532	NEMVE25959, NEMVE05153	CAEEL00641
OG0002533	NEMVE03417	CAEEL08550
OG0002534	NEMVE24013	CAEEL08629
OG0002535	NEMVE12866	CAEEL08139
OG0002537	NEMVE05551	CAEEL07418
OG0002541	NEMVE02362	CAEEL09534
OG0002542	NEMVE22658	CAEEL06956
OG0002543	NEMVE17118	CAEEL07344
OG0002544	NEMVE15197	CAEEL16419
OG0002544	NEMVE03625	CAEEL07645
OG0002545	NEMVE22970	CAEEL12452
OG0002548	NEMVE06587	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	NEMVE23917	CAEEL18135
OG0002551	NEMVE24927, NEMVE18065	CAEEL01609
OG0002552	NEMVE25639	CAEEL01916
OG0002553	NEMVE25764, NEMVE08839, NEMVE01366	CAEEL07705
OG0002554	NEMVE08258	CAEEL13829
OG0002557	NEMVE14082	CAEEL02904
OG0002559	NEMVE14223	CAEEL14654
OG0002561	NEMVE05064	CAEEL13357
OG0002562	NEMVE07092, NEMVE01906	CAEEL00489
OG0002563	NEMVE08352	CAEEL08940
OG0002564	NEMVE00075, NEMVE01546	CAEEL14884
OG0002565	NEMVE13158	CAEEL01779, CAEEL19992
OG0002566	NEMVE14051	CAEEL18146
OG0002567	NEMVE00969, NEMVE13679	CAEEL10186, CAEEL10185
OG0002570	NEMVE13046, NEMVE14150	CAEEL02126
OG0002571	NEMVE06449, NEMVE02078	CAEEL01329, CAEEL00047
OG0002572	NEMVE13221	CAEEL06422
OG0002573	NEMVE25149, NEMVE05027	CAEEL00251, CAEEL14125, CAEEL08863, CAEEL20490
OG0002587	NEMVE09616	CAEEL02535
OG0002590	NEMVE07406, NEMVE20999	CAEEL01823
OG0002593	NEMVE01107	CAEEL06340, CAEEL06341
OG0002594	NEMVE07262	CAEEL02859
OG0002598	NEMVE22416	CAEEL04239
OG0002599	NEMVE17323	CAEEL09489, CAEEL05240
OG0002600	NEMVE24873	CAEEL18751
OG0002601	NEMVE06924	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	NEMVE05264	CAEEL19298
OG0002605	NEMVE01455	CAEEL06425
OG0002608	NEMVE02967	CAEEL20298
OG0002609	NEMVE14492	CAEEL00486
OG0002610	NEMVE22485, NEMVE22440	CAEEL00976
OG0002611	NEMVE06962	CAEEL00525
OG0002614	NEMVE14892	CAEEL18150
OG0002617	NEMVE13584	CAEEL08131
OG0002618	NEMVE02148	CAEEL11865
OG0002623	NEMVE14530, NEMVE16351	CAEEL04862
OG0002624	NEMVE05771	CAEEL00996
OG0002630	NEMVE25025	CAEEL00017
OG0002632	NEMVE10788, NEMVE11872	CAEEL01456
OG0002633	NEMVE07534	CAEEL13867
OG0002636	NEMVE09568	CAEEL09021
OG0002637	NEMVE10674	CAEEL07699
OG0002638	NEMVE16638	CAEEL05543
OG0002639	NEMVE18209	CAEEL13790
OG0002643	NEMVE21040, NEMVE08951, NEMVE12990	CAEEL01960
OG0002644	NEMVE04724	CAEEL00760
OG0002645	NEMVE01929, NEMVE09904	CAEEL09814
OG0002646	NEMVE07455	CAEEL10837
OG0002649	NEMVE14408	CAEEL18434
OG0002651	NEMVE03413	CAEEL08032
OG0002653	NEMVE14839	CAEEL15759, CAEEL10493, CAEEL09022
OG0002655	NEMVE25659	CAEEL10857
OG0002656	NEMVE15375, NEMVE15374	CAEEL06531
OG0002658	NEMVE09624	CAEEL08300
OG0002659	NEMVE10090, NEMVE05819	CAEEL20147, CAEEL01412
OG0002660	NEMVE00228, NEMVE13381	CAEEL11563
OG0002661	NEMVE13146	CAEEL19789
OG0002662	NEMVE13719	CAEEL18190
OG0002663	NEMVE25219	CAEEL19742
OG0002665	NEMVE09436, NEMVE09422	CAEEL08820
OG0002666	NEMVE21724, NEMVE11065	CAEEL11407
OG0002667	NEMVE25377	CAEEL18607
OG0002668	NEMVE14931	CAEEL02604
OG0002669	NEMVE14602	CAEEL09214, CAEEL09178
OG0002670	NEMVE07125, NEMVE12922	CAEEL15710
OG0002675	NEMVE09744	CAEEL07843
OG0002677	NEMVE14524	CAEEL10901
OG0002679	NEMVE18673	CAEEL06006
OG0002681	NEMVE03202	CAEEL13993
OG0002682	NEMVE13468, NEMVE05362	CAEEL06028, CAEEL18330
OG0002683	NEMVE07779	CAEEL05356
