Orthogroup	NEMVE	SACKO_ok
OG0001488	NEMVE02146	SACKO_02044
OG0001489	NEMVE23571, NEMVE21444	SACKO_14714, SACKO_26616
OG0001492	NEMVE17956	SACKO_03265
OG0001493	NEMVE14619	SACKO_14767, SACKO_14201
OG0001495	NEMVE15483	SACKO_09788, SACKO_09799
OG0001496	NEMVE13319	SACKO_00443, SACKO_23322, SACKO_11691
OG0001500	NEMVE07759	SACKO_17784
OG0001502	NEMVE06312	SACKO_09265
OG0001502	NEMVE06315	SACKO_22382
OG0001503	NEMVE13535	SACKO_02436
OG0001503	NEMVE15019	SACKO_18105
OG0001504	NEMVE10459	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647
OG0001505	NEMVE14234	SACKO_14128
OG0001506	NEMVE16287	SACKO_20284
OG0001507	NEMVE01058	SACKO_07854
OG0001508	NEMVE06884	SACKO_27803, SACKO_27807
OG0001510	NEMVE00716, NEMVE23759	SACKO_33627
OG0001511	NEMVE06177	SACKO_25814
OG0001512	NEMVE14517	SACKO_07336
OG0001513	NEMVE06320	SACKO_31007
OG0001515	NEMVE14908	SACKO_03778
OG0001516	NEMVE23626	SACKO_14946
OG0001517	NEMVE14577, NEMVE14581	SACKO_25454
OG0001520	NEMVE06996	SACKO_20861, SACKO_19292
OG0001521	NEMVE13756	SACKO_17000
OG0001522	NEMVE03232	SACKO_04762
OG0001522	NEMVE14033	SACKO_07400
OG0001523	NEMVE04670	SACKO_23353
OG0001524	NEMVE25396	SACKO_26996
OG0001524	NEMVE05484	SACKO_12588, SACKO_34156, SACKO_29641
OG0001525	NEMVE02407	SACKO_22296
OG0001526	NEMVE00906	SACKO_27619
OG0001527	NEMVE14422	SACKO_08580
OG0001527	NEMVE03078	SACKO_08171
OG0001528	NEMVE14401	SACKO_09485
OG0001529	NEMVE02084, NEMVE24342	SACKO_06915
OG0001530	NEMVE08975	SACKO_32722
OG0001531	NEMVE05034	SACKO_00106
OG0001531	NEMVE22954	SACKO_00104
OG0001532	NEMVE02971	SACKO_29501
OG0001533	NEMVE01320	SACKO_04656
OG0001534	NEMVE00470	SACKO_22035
OG0001536	NEMVE11894, NEMVE05661	SACKO_19636, SACKO_06074
OG0001537	NEMVE23147	SACKO_27994, SACKO_21502, SACKO_27974
OG0001538	NEMVE11486	SACKO_28388, SACKO_28412, SACKO_28396, SACKO_28387
OG0001546	NEMVE08644	SACKO_07294
OG0001548	NEMVE09662, NEMVE18019	SACKO_28432
OG0001550	NEMVE19108, NEMVE17874	SACKO_11380
OG0001551	NEMVE01664	SACKO_14902
OG0001552	NEMVE15633	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830
OG0001553	NEMVE15083	SACKO_14766
OG0001554	NEMVE07256	SACKO_27914
OG0001557	NEMVE19058, NEMVE25522, NEMVE15026	SACKO_23724
OG0001558	NEMVE08767	SACKO_25319
OG0001559	NEMVE13708	SACKO_32399
OG0001559	NEMVE10463	SACKO_09139
OG0001560	NEMVE07241	SACKO_24664
OG0001561	NEMVE13680	SACKO_16712
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	SACKO_05155, SACKO_05151, SACKO_16979
OG0001564	NEMVE02241	SACKO_28906
OG0001564	NEMVE01813	SACKO_28888
OG0001567	NEMVE07133	SACKO_01333, SACKO_23984
OG0001568	NEMVE12145, NEMVE13029, NEMVE04566	SACKO_33374
OG0001569	NEMVE22103	SACKO_29957, SACKO_29944
OG0001570	NEMVE10457, NEMVE19638	SACKO_27622, SACKO_27563
OG0001571	NEMVE05898	SACKO_33079
OG0001572	NEMVE21698	SACKO_31302
OG0001572	NEMVE14084	SACKO_30400
OG0001574	NEMVE24808	SACKO_33352
OG0001575	NEMVE08150	SACKO_16061, SACKO_16093
OG0001576	NEMVE10771	SACKO_29281
OG0001577	NEMVE14595	SACKO_25678
OG0001578	NEMVE02073	SACKO_25675
OG0001580	NEMVE04880	SACKO_00171
OG0001581	NEMVE09495, NEMVE13982, NEMVE20122	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137
OG0001582	NEMVE14586, NEMVE16677	SACKO_18815
OG0001583	NEMVE12298, NEMVE07434	SACKO_26995
OG0001584	NEMVE03502	SACKO_00066
OG0001588	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611	SACKO_13848
OG0001589	NEMVE15586	SACKO_25593, SACKO_25592
OG0001590	NEMVE15049	SACKO_21309, SACKO_21282, SACKO_03473
OG0001591	NEMVE19630	SACKO_13264, SACKO_27954
OG0001592	NEMVE14685	SACKO_13065, SACKO_04278, SACKO_13049
OG0001593	NEMVE07459	SACKO_13940
OG0001594	NEMVE00343	SACKO_31513
OG0001594	NEMVE13600	SACKO_18916
OG0001596	NEMVE06132	SACKO_27541
OG0001597	NEMVE17805	SACKO_02083
OG0001597	NEMVE07623	SACKO_32914
OG0001599	NEMVE14138	SACKO_01015
OG0001600	NEMVE09547	SACKO_01633
OG0001602	NEMVE04820	SACKO_12750
OG0001603	NEMVE00310, NEMVE01456	SACKO_23077
OG0001604	NEMVE20359, NEMVE13990	SACKO_22259
OG0001604	NEMVE01133	SACKO_08859
OG0001605	NEMVE17315	SACKO_00179
OG0001606	NEMVE13096	SACKO_11769
OG0001606	NEMVE14918	SACKO_12732
OG0001609	NEMVE17441	SACKO_20157
OG0001609	NEMVE13471	SACKO_20497
OG0001610	NEMVE21979	SACKO_05583
OG0001611	NEMVE04740	SACKO_32339
OG0001612	NEMVE00916	SACKO_08058
OG0001613	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459	SACKO_14908
OG0001614	NEMVE02024	SACKO_12210
OG0001614	NEMVE09707, NEMVE14265	SACKO_22048
OG0001615	NEMVE24769	SACKO_32434
OG0001616	NEMVE25070	SACKO_04916, SACKO_04881, SACKO_08687
OG0001617	NEMVE00005	SACKO_32773
OG0001620	NEMVE05238, NEMVE07316	SACKO_08656
OG0001621	NEMVE07688	SACKO_33548
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	SACKO_15065
OG0001624	NEMVE20306, NEMVE10312	SACKO_23228
OG0001625	NEMVE18968	SACKO_05707, SACKO_05676
OG0001626	NEMVE19356	SACKO_11149, SACKO_33451, SACKO_22391, SACKO_22998, SACKO_29796, SACKO_29660, SACKO_32552, SACKO_14037, SACKO_24977, SACKO_22393, SACKO_11150
OG0001626	NEMVE25667	SACKO_01821, SACKO_14927, SACKO_28846, SACKO_08837, SACKO_24973, SACKO_32546, SACKO_22989, SACKO_11152, SACKO_08838, SACKO_29104
OG0001627	NEMVE04823	SACKO_16597, SACKO_16647
OG0001628	NEMVE08310	SACKO_17702
OG0001628	NEMVE19331	SACKO_09129
OG0001629	NEMVE06795	SACKO_28536
OG0001630	NEMVE22382	SACKO_16977, SACKO_21573
OG0001632	NEMVE05187	SACKO_01195, SACKO_01144
OG0001633	NEMVE04876	SACKO_17436
OG0001633	NEMVE17622	SACKO_20001
OG0001634	NEMVE13518	SACKO_16111
OG0001634	NEMVE22588	SACKO_04773
OG0001635	NEMVE14440	SACKO_16856, SACKO_33549
OG0001636	NEMVE10668	SACKO_16147
OG0001638	NEMVE24596	SACKO_31247
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	SACKO_26028
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	SACKO_24443
OG0001642	NEMVE25922	SACKO_01281
OG0001643	NEMVE20743, NEMVE11046	SACKO_02624
OG0001644	NEMVE22640	SACKO_17026, SACKO_03857
OG0001646	NEMVE03206	SACKO_02716
OG0001651	NEMVE10191, NEMVE06095	SACKO_21460
OG0001653	NEMVE00904	SACKO_07366
OG0001654	NEMVE09044, NEMVE16312, NEMVE13324	SACKO_11259, SACKO_11277
OG0001655	NEMVE19053	SACKO_11250
OG0001656	NEMVE04660	SACKO_26228
OG0001657	NEMVE13455	SACKO_20171, SACKO_20167
OG0001658	NEMVE17963	SACKO_09810, SACKO_01963
OG0001659	NEMVE11319	SACKO_30434
OG0001660	NEMVE15239	SACKO_16124
OG0001661	NEMVE07312, NEMVE10092, NEMVE22246	SACKO_33933
OG0001661	NEMVE01351	SACKO_05012
OG0001662	NEMVE11251	SACKO_01828
OG0001662	NEMVE13811	SACKO_27332
OG0001663	NEMVE21018, NEMVE23853	SACKO_23924, SACKO_09786
OG0001664	NEMVE25426	SACKO_27601
OG0001665	NEMVE09117	SACKO_05684
OG0001665	NEMVE05163	SACKO_00376
OG0001666	NEMVE25558	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380
OG0001667	NEMVE22928	SACKO_27275
OG0001668	NEMVE14155	SACKO_10356
OG0001670	NEMVE23427	SACKO_30814, SACKO_07373
OG0001671	NEMVE21602, NEMVE24836	SACKO_32767, SACKO_16934, SACKO_16917
OG0001672	NEMVE22147	SACKO_00203
OG0001673	NEMVE07546	SACKO_02320
OG0001674	NEMVE25306	SACKO_13071
OG0001675	NEMVE03414	SACKO_13788, SACKO_12839
OG0001676	NEMVE11180, NEMVE13897	SACKO_27676
OG0001676	NEMVE17801	SACKO_06479
OG0001677	NEMVE08811	SACKO_02202
OG0001679	NEMVE06179	SACKO_31963
OG0001680	NEMVE10805	SACKO_14900
OG0001682	NEMVE18688	SACKO_16335
OG0001683	NEMVE22487	SACKO_25195
OG0001685	NEMVE22402	SACKO_33558
OG0001686	NEMVE21686, NEMVE15921	SACKO_16171
OG0001687	NEMVE13557, NEMVE13398	SACKO_08415, SACKO_00450, SACKO_08438
OG0001688	NEMVE01983	SACKO_29664
OG0001689	NEMVE13426	SACKO_29533
OG0001690	NEMVE10364	SACKO_24918
OG0001691	NEMVE08246	SACKO_07768
OG0001692	NEMVE05217	SACKO_27055
OG0001694	NEMVE06291	SACKO_09759
OG0001696	NEMVE17253	SACKO_26560
OG0001698	NEMVE00023	SACKO_28895
OG0001700	NEMVE08525, NEMVE25028	SACKO_12332, SACKO_12335, SACKO_12337, SACKO_05926
OG0001704	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	SACKO_06839, SACKO_06782, SACKO_06808
OG0001706	NEMVE23731	SACKO_16140
OG0001707	NEMVE04981, NEMVE14075	SACKO_27712, SACKO_27719, SACKO_08114
OG0001708	NEMVE12748, NEMVE25417, NEMVE11609, NEMVE25416, NEMVE10072	SACKO_22651, SACKO_22657
OG0001709	NEMVE13278	SACKO_14450
OG0001710	NEMVE05195	SACKO_07572, SACKO_32793, SACKO_20510
OG0001711	NEMVE10176	SACKO_00222
OG0001711	NEMVE10178	SACKO_00220
OG0001712	NEMVE01593	SACKO_25937
OG0001713	NEMVE19673	SACKO_33794, SACKO_29813
OG0001713	NEMVE15326	SACKO_10739, SACKO_26830, SACKO_16172
OG0001714	NEMVE20785, NEMVE14822	SACKO_24475
OG0001714	NEMVE15425	SACKO_09358
OG0001716	NEMVE24625	SACKO_11923, SACKO_13388
OG0001718	NEMVE25579	SACKO_22232
OG0001720	NEMVE00978, NEMVE05172	SACKO_07137, SACKO_07098
OG0001721	NEMVE14398	SACKO_14258
OG0001722	NEMVE10043	SACKO_02345
OG0001723	NEMVE01559, NEMVE07760	SACKO_00445
OG0001724	NEMVE13963	SACKO_30787
OG0001726	NEMVE04744	SACKO_25741
OG0001726	NEMVE09591	SACKO_06582
OG0001727	NEMVE05094, NEMVE01092	SACKO_05239
OG0001728	NEMVE16908	SACKO_11865
OG0001729	NEMVE13833, NEMVE04729, NEMVE22386	SACKO_16753
OG0001730	NEMVE00988	SACKO_21513
OG0001731	NEMVE14594	SACKO_18494
OG0001732	NEMVE08717	SACKO_08518
OG0001733	NEMVE04835	SACKO_19517, SACKO_19883
OG0001735	NEMVE20783	SACKO_00648
OG0001736	NEMVE07797	SACKO_08177
OG0001736	NEMVE14430	SACKO_26229
OG0001738	NEMVE05920	SACKO_08321
OG0001739	NEMVE22586, NEMVE20891	SACKO_05033
OG0001740	NEMVE02279	SACKO_22519
OG0001741	NEMVE21578, NEMVE02386	SACKO_06126, SACKO_06118, SACKO_29804, SACKO_06106
OG0001742	NEMVE22258	SACKO_01581
OG0001743	NEMVE08168	SACKO_16126
OG0001744	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541	SACKO_11153
OG0001745	NEMVE23300, NEMVE23314	SACKO_08867, SACKO_10224, SACKO_10001
OG0001747	NEMVE09757	SACKO_10019
OG0001749	NEMVE17331	SACKO_14520, SACKO_14507
OG0001750	NEMVE21750	SACKO_27270
OG0001751	NEMVE13706	SACKO_03749
OG0001752	NEMVE24646	SACKO_02923
OG0001754	NEMVE14105, NEMVE20494	SACKO_08958
OG0001755	NEMVE00794	SACKO_23376
OG0001755	NEMVE14907	SACKO_23371
OG0001755	NEMVE21726	SACKO_22480
OG0001756	NEMVE14922	SACKO_10270
OG0001756	NEMVE13947	SACKO_17493
OG0001763	NEMVE20055, NEMVE20054, NEMVE19655	SACKO_32681, SACKO_14587, SACKO_03192, SACKO_11787, SACKO_31442
OG0001763	NEMVE17239	SACKO_03211, SACKO_00196
OG0001768	NEMVE15136	SACKO_29830
OG0001768	NEMVE13388	SACKO_21321
OG0001769	NEMVE10615	SACKO_20080
OG0001769	NEMVE24301	SACKO_20662
OG0001770	NEMVE14281, NEMVE00088	SACKO_19586
OG0001772	NEMVE05103	SACKO_12357, SACKO_12369
OG0001774	NEMVE14068	SACKO_02280
OG0001774	NEMVE25139	SACKO_26050
OG0001775	NEMVE13368	SACKO_29841
OG0001775	NEMVE02560, NEMVE03860	SACKO_28398
OG0001777	NEMVE03411	SACKO_16744
OG0001777	NEMVE21376, NEMVE04817, NEMVE09398	SACKO_23856
OG0001781	NEMVE13106	SACKO_15440
OG0001783	NEMVE25002	SACKO_04878
OG0001784	NEMVE14470	SACKO_28148, SACKO_14153, SACKO_28560, SACKO_19137, SACKO_14839, SACKO_04818
OG0001784	NEMVE19835, NEMVE17949	SACKO_03271
OG0001787	NEMVE06362	SACKO_25176
OG0001788	NEMVE21541	SACKO_14730
OG0001789	NEMVE02570	SACKO_03274
OG0001790	NEMVE09592	SACKO_22816, SACKO_09912, SACKO_00484
OG0001792	NEMVE17256	SACKO_11878
OG0001793	NEMVE22918	SACKO_11163
OG0001793	NEMVE14464	SACKO_29982
OG0001797	NEMVE05370	SACKO_24953, SACKO_04549, SACKO_02288, SACKO_02272, SACKO_13551, SACKO_12481, SACKO_12463, SACKO_06579
OG0001798	NEMVE07620	SACKO_24715, SACKO_24082
OG0001798	NEMVE05525	SACKO_17775
OG0001799	NEMVE02952	SACKO_30705
OG0001800	NEMVE12705, NEMVE21805	SACKO_21970
OG0001804	NEMVE23206	SACKO_03287
OG0001805	NEMVE14596	SACKO_31950
OG0001806	NEMVE00143, NEMVE15014	SACKO_21995
OG0001807	NEMVE03359, NEMVE21133	SACKO_26234
OG0001808	NEMVE06614	SACKO_14879
OG0001809	NEMVE14997, NEMVE12260	SACKO_20099, SACKO_20097
OG0001810	NEMVE21765	SACKO_23080
OG0001811	NEMVE00892	SACKO_03576
OG0001812	NEMVE07410	SACKO_18671, SACKO_22538, SACKO_11693, SACKO_11673
OG0001814	NEMVE08912, NEMVE24451	SACKO_07916
OG0001815	NEMVE08243, NEMVE03138	SACKO_20439
OG0001816	NEMVE16539	SACKO_27609
OG0001818	NEMVE14370	SACKO_02318
OG0001819	NEMVE23893	SACKO_33357, SACKO_04722
OG0001820	NEMVE14972	SACKO_30132
OG0001821	NEMVE06367	SACKO_18447, SACKO_28189
OG0001822	NEMVE13743	SACKO_04572
OG0001823	NEMVE12129, NEMVE07659	SACKO_14266
OG0001824	NEMVE10882	SACKO_11533, SACKO_20430, SACKO_16267
OG0001825	NEMVE05416	SACKO_25243
OG0001826	NEMVE15142	SACKO_26413
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	SACKO_20145, SACKO_22796
OG0001829	NEMVE10642	SACKO_14724, SACKO_16251, SACKO_16252
OG0001830	NEMVE00966, NEMVE10828	SACKO_21536
OG0001832	NEMVE03211, NEMVE02593	SACKO_10816
OG0001832	NEMVE03259	SACKO_11786
OG0001834	NEMVE20987, NEMVE01038	SACKO_01750
OG0001835	NEMVE24254, NEMVE10604	SACKO_08883, SACKO_30526, SACKO_23344
OG0001839	NEMVE16412, NEMVE19595, NEMVE24144	SACKO_08248, SACKO_26584, SACKO_09879, SACKO_27316, SACKO_27576, SACKO_29216, SACKO_27556, SACKO_13158, SACKO_02795, SACKO_02798, SACKO_28567, SACKO_28727, SACKO_07687, SACKO_07683, SACKO_07694, SACKO_05068, SACKO_13092
OG0001842	NEMVE22493	SACKO_12040, SACKO_20643, SACKO_31724, SACKO_00317, SACKO_33226, SACKO_12044, SACKO_20646
OG0001846	NEMVE11075, NEMVE11783	SACKO_34093
OG0001848	NEMVE22818	SACKO_27223, SACKO_27191
OG0001850	NEMVE05785	SACKO_26806
OG0001850	NEMVE03645	SACKO_17478
OG0001851	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091	SACKO_19939
OG0001852	NEMVE23749	SACKO_23655, SACKO_00057
OG0001853	NEMVE07936	SACKO_15642
OG0001854	NEMVE07412	SACKO_33307
OG0001855	NEMVE01193	SACKO_19267
OG0001855	NEMVE09053	SACKO_19259
OG0001857	NEMVE23842	SACKO_13794
OG0001858	NEMVE07711	SACKO_17888
OG0001858	NEMVE07716	SACKO_17877
OG0001859	NEMVE23690	SACKO_06024, SACKO_31768, SACKO_06022, SACKO_06019
OG0001860	NEMVE22498	SACKO_06288
OG0001862	NEMVE05359	SACKO_21316, SACKO_00851
OG0001863	NEMVE17199	SACKO_28231
OG0001863	NEMVE04600	SACKO_00113, SACKO_23555
OG0001864	NEMVE08923	SACKO_34085
OG0001865	NEMVE22307	SACKO_01946
OG0001866	NEMVE18906	SACKO_27773
OG0001867	NEMVE05147	SACKO_13015
OG0001868	NEMVE05764, NEMVE21462	SACKO_26839
OG0001870	NEMVE21714	SACKO_14244
OG0001872	NEMVE22458	SACKO_16313, SACKO_16324
OG0001873	NEMVE21702, NEMVE17269, NEMVE13980	SACKO_07283
OG0001875	NEMVE13467	SACKO_05804
OG0001875	NEMVE24956	SACKO_22430
OG0001876	NEMVE01630	SACKO_24935, SACKO_24943
OG0001877	NEMVE14312	SACKO_33440
OG0001878	NEMVE04635	SACKO_20019
OG0001879	NEMVE13735	SACKO_33146
OG0001879	NEMVE13330, NEMVE07077	SACKO_00481
OG0001882	NEMVE14336	SACKO_02660
OG0001883	NEMVE23661	SACKO_02765
OG0001884	NEMVE05773	SACKO_23339
OG0001886	NEMVE14073	SACKO_09347
OG0001887	NEMVE08409, NEMVE14044	SACKO_01344
OG0001888	NEMVE14388	SACKO_30943
OG0001889	NEMVE01910	SACKO_12699
OG0001890	NEMVE04816	SACKO_13244
OG0001893	NEMVE10940	SACKO_22779
OG0001894	NEMVE14144	SACKO_20370, SACKO_07312, SACKO_18720
OG0001895	NEMVE08995, NEMVE08991	SACKO_15661
OG0001896	NEMVE13745	SACKO_23598
OG0001897	NEMVE05902	SACKO_29272
OG0001898	NEMVE11971, NEMVE10699	SACKO_32382
OG0001899	NEMVE00990	SACKO_31621
OG0001900	NEMVE02795	SACKO_21150
OG0001900	NEMVE14738	SACKO_05209
OG0001901	NEMVE04718	SACKO_08266
OG0001913	NEMVE05008	SACKO_20127, SACKO_20120
OG0001914	NEMVE00127, NEMVE16870	SACKO_00613
OG0001915	NEMVE01292, NEMVE15067	SACKO_14819
OG0001917	NEMVE22972, NEMVE06545, NEMVE09944	SACKO_07185
OG0001918	NEMVE04767, NEMVE20498	SACKO_32481
OG0001918	NEMVE07952	SACKO_00624
OG0001919	NEMVE14664	SACKO_14567
OG0001919	NEMVE06104	SACKO_25940
OG0001920	NEMVE18406, NEMVE09356	SACKO_19326
OG0001923	NEMVE13404	SACKO_06225
OG0001925	NEMVE08855	SACKO_23146
OG0001926	NEMVE14562	SACKO_32724
OG0001927	NEMVE05097, NEMVE10782	SACKO_17851
OG0001928	NEMVE07338	SACKO_03222
OG0001928	NEMVE05794	SACKO_03226, SACKO_03225
OG0001929	NEMVE19355	SACKO_19304
OG0001930	NEMVE13232	SACKO_23877
OG0001930	NEMVE09148	SACKO_05118
OG0001932	NEMVE10249	SACKO_17814
OG0001932	NEMVE10245, NEMVE00785	SACKO_17834
OG0001933	NEMVE02956	SACKO_19015
OG0001934	NEMVE09811, NEMVE23059	SACKO_19626
OG0001935	NEMVE13529	SACKO_28402
OG0001935	NEMVE10442	SACKO_30912
OG0001936	NEMVE06752	SACKO_21379
OG0001936	NEMVE13084	SACKO_19864
OG0001937	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172	SACKO_15791, SACKO_15800
OG0001939	NEMVE08131, NEMVE13358, NEMVE20322, NEMVE14627, NEMVE14690, NEMVE08857	SACKO_08784
OG0001939	NEMVE22666	SACKO_12122
OG0001940	NEMVE13882	SACKO_21954
OG0001941	NEMVE10103	SACKO_28144
OG0001942	NEMVE05330, NEMVE14403, NEMVE13641	SACKO_13864
OG0001943	NEMVE07567	SACKO_13918
OG0001945	NEMVE08582	SACKO_10355, SACKO_01672
OG0001946	NEMVE25577	SACKO_31503
OG0001947	NEMVE14499	SACKO_18526
OG0001948	NEMVE06973	SACKO_03120
OG0001949	NEMVE23793	SACKO_18277
OG0001951	NEMVE12966, NEMVE23680, NEMVE18054	SACKO_09715, SACKO_16941
OG0001952	NEMVE10151	SACKO_29969, SACKO_31296
OG0001953	NEMVE09970	SACKO_00378
OG0001955	NEMVE13889	SACKO_02439
OG0001956	NEMVE20264, NEMVE01458	SACKO_32159
OG0001957	NEMVE08808	SACKO_07125
OG0001958	NEMVE06090	SACKO_20147
OG0001959	NEMVE14830	SACKO_03958, SACKO_33960
OG0001960	NEMVE21849	SACKO_31082
OG0001961	NEMVE05331	SACKO_27137
OG0001962	NEMVE08403	SACKO_09403
OG0001963	NEMVE05882	SACKO_02454
OG0001963	NEMVE05900	SACKO_02456
OG0001964	NEMVE13227	SACKO_00446
OG0001965	NEMVE22556	SACKO_10029
OG0001966	NEMVE05589, NEMVE18674	SACKO_31571, SACKO_06264, SACKO_29900
OG0001967	NEMVE23308	SACKO_00495
OG0001967	NEMVE23079, NEMVE15538	SACKO_33500, SACKO_02520, SACKO_06957, SACKO_03866, SACKO_27027, SACKO_33519, SACKO_21239
OG0001968	NEMVE00494	SACKO_24949, SACKO_03965
OG0001969	NEMVE21988, NEMVE15841	SACKO_21189
OG0001970	NEMVE13293	SACKO_04021
OG0001971	NEMVE06261	SACKO_24553
OG0001972	NEMVE06243, NEMVE11911	SACKO_11329
OG0001974	NEMVE09975	SACKO_10619
OG0001975	NEMVE25587, NEMVE21055, NEMVE03035	SACKO_25529
OG0001985	NEMVE09656	SACKO_07585
OG0001986	NEMVE23620, NEMVE21250	SACKO_27015
OG0001987	NEMVE13766	SACKO_10459
OG0001988	NEMVE13461, NEMVE20802, NEMVE11686	SACKO_19763
OG0001989	NEMVE06852	SACKO_00327
OG0001990	NEMVE09795	SACKO_09287
OG0001990	NEMVE14755	SACKO_26947, SACKO_26968
OG0001991	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113	SACKO_07989, SACKO_06499
OG0001992	NEMVE10979	SACKO_18064
OG0001993	NEMVE04996	SACKO_10321, SACKO_10309
OG0001994	NEMVE05452	SACKO_29537
OG0001995	NEMVE15892	SACKO_16038, SACKO_22068, SACKO_13852, SACKO_13835, SACKO_13845
OG0001996	NEMVE11291	SACKO_03409, SACKO_11977
OG0001996	NEMVE18632, NEMVE13507	SACKO_17929
OG0001998	NEMVE25642	SACKO_08539, SACKO_09820
OG0001999	NEMVE06295	SACKO_26237
OG0001999	NEMVE03425	SACKO_18124
OG0002000	NEMVE05625	SACKO_05530, SACKO_18467, SACKO_07018
OG0002001	NEMVE14609	SACKO_30594
OG0002001	NEMVE10299	SACKO_13016, SACKO_06842
OG0002002	NEMVE18499	SACKO_04944, SACKO_32854
OG0002003	NEMVE13572	SACKO_11654
OG0002004	NEMVE22284	SACKO_11834
OG0002005	NEMVE15913	SACKO_12696
OG0002006	NEMVE18013	SACKO_32238
OG0002007	NEMVE21286	SACKO_05340, SACKO_20584
OG0002008	NEMVE21351, NEMVE07071	SACKO_01329
OG0002009	NEMVE16636	SACKO_22130
OG0002009	NEMVE14215	SACKO_04024
OG0002010	NEMVE02123, NEMVE02132, NEMVE20902	SACKO_00952
OG0002011	NEMVE07404, NEMVE13629, NEMVE13630	SACKO_00275
OG0002012	NEMVE23797	SACKO_20203, SACKO_20195, SACKO_20200, SACKO_20196, SACKO_20185, SACKO_20175
OG0002013	NEMVE22426	SACKO_30391
OG0002014	NEMVE23062	SACKO_12681
OG0002015	NEMVE22689	SACKO_24489
OG0002016	NEMVE07667	SACKO_34162
OG0002017	NEMVE13696	SACKO_19298
OG0002018	NEMVE13280	SACKO_19905
OG0002019	NEMVE13416	SACKO_32926
OG0002020	NEMVE04992	SACKO_06145
OG0002022	NEMVE11569, NEMVE23927	SACKO_06561, SACKO_06558, SACKO_10976
OG0002023	NEMVE09752	SACKO_31245
OG0002023	NEMVE10441, NEMVE18028	SACKO_02415, SACKO_12368
OG0002024	NEMVE25593	SACKO_09278
OG0002026	NEMVE05540	SACKO_28246
OG0002027	NEMVE24604	SACKO_25805
OG0002028	NEMVE02830, NEMVE03002	SACKO_17046
OG0002029	NEMVE16639	SACKO_09295, SACKO_07415
OG0002031	NEMVE22573	SACKO_16332
OG0002032	NEMVE22365	SACKO_01708
OG0002034	NEMVE07403	SACKO_28254
OG0002035	NEMVE02576	SACKO_04245
OG0002036	NEMVE14928	SACKO_04759
OG0002041	NEMVE23015	SACKO_33265, SACKO_16702, SACKO_16710
OG0002042	NEMVE22387	SACKO_05179, SACKO_02433
OG0002043	NEMVE21953	SACKO_27976
OG0002044	NEMVE10543	SACKO_28430, SACKO_07489
OG0002057	NEMVE12053, NEMVE05212	SACKO_12378
OG0002059	NEMVE14966	SACKO_21353
OG0002060	NEMVE25745, NEMVE20567	SACKO_33981
OG0002062	NEMVE07454	SACKO_31974
OG0002063	NEMVE21994	SACKO_05277, SACKO_05336
OG0002063	NEMVE13375	SACKO_24323
OG0002064	NEMVE23001	SACKO_09117
OG0002064	NEMVE11474	SACKO_07295
OG0002066	NEMVE22624, NEMVE06128	SACKO_01632
OG0002068	NEMVE21886	SACKO_17724
OG0002069	NEMVE18129, NEMVE24957	SACKO_20889
OG0002071	NEMVE05449	SACKO_00709
OG0002072	NEMVE02258	SACKO_25571
OG0002072	NEMVE14383	SACKO_25234
OG0002073	NEMVE08047	SACKO_33630
OG0002074	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976	SACKO_16806
OG0002075	NEMVE16708	SACKO_21113
OG0002075	NEMVE04739, NEMVE05884	SACKO_22137
OG0002076	NEMVE01949	SACKO_02097
OG0002077	NEMVE06634	SACKO_18698, SACKO_21828
OG0002078	NEMVE06296	SACKO_19556
OG0002079	NEMVE21701	SACKO_15575, SACKO_09617
OG0002080	NEMVE01454, NEMVE01941	SACKO_32199
OG0002082	NEMVE04024, NEMVE16235, NEMVE21424, NEMVE05128, NEMVE07245	SACKO_08313, SACKO_08284, SACKO_08305
OG0002083	NEMVE01355, NEMVE24224	SACKO_25360
OG0002086	NEMVE23568	SACKO_12207
OG0002087	NEMVE06824	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848
OG0002090	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698	SACKO_16057
OG0002091	NEMVE08018	SACKO_24505
