Orthogroup	NEMVE	LYTVA_ok
OG0001200	NEMVE09033	LYTVA_14849, LYTVA_18532, LYTVA_26385
OG0001201	NEMVE09573	LYTVA_16866, LYTVA_02039
OG0001202	NEMVE18910, NEMVE19217	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829
OG0001203	NEMVE06946	LYTVA_28240, LYTVA_03972, LYTVA_29946
OG0001204	NEMVE16401	LYTVA_12790
OG0001205	NEMVE09608	LYTVA_09031
OG0001207	NEMVE05326	LYTVA_05411
OG0001207	NEMVE07504	LYTVA_20519, LYTVA_10763
OG0001208	NEMVE13141	LYTVA_13276
OG0001210	NEMVE24102	LYTVA_04311
OG0001211	NEMVE14313	LYTVA_22456, LYTVA_02722
OG0001213	NEMVE09096	LYTVA_07548, LYTVA_11628
OG0001213	NEMVE14427	LYTVA_18522
OG0001215	NEMVE25378	LYTVA_14835
OG0001216	NEMVE13574	LYTVA_09816
OG0001216	NEMVE14479	LYTVA_23706
OG0001218	NEMVE21894	LYTVA_26113
OG0001219	NEMVE22457	LYTVA_15579
OG0001220	NEMVE01931	LYTVA_16053
OG0001220	NEMVE13508, NEMVE06753	LYTVA_16343
OG0001221	NEMVE10455, NEMVE21175	LYTVA_14047
OG0001224	NEMVE18437	LYTVA_18212
OG0001225	NEMVE24191	LYTVA_24620
OG0001229	NEMVE23950, NEMVE19171, NEMVE16762, NEMVE15880, NEMVE18920, NEMVE18345, NEMVE20800	LYTVA_17228
OG0001230	NEMVE14462	LYTVA_17571, LYTVA_12678, LYTVA_07788
OG0001231	NEMVE18418	LYTVA_07439
OG0001232	NEMVE08692	LYTVA_24297
OG0001233	NEMVE05554	LYTVA_06716
OG0001234	NEMVE18230, NEMVE12291	LYTVA_27375
OG0001236	NEMVE24358	LYTVA_24738, LYTVA_21569
OG0001238	NEMVE05651	LYTVA_30061
OG0001239	NEMVE13393	LYTVA_29779
OG0001240	NEMVE12044, NEMVE01922	LYTVA_24587
OG0001241	NEMVE23698	LYTVA_01648
OG0001242	NEMVE22613, NEMVE09980, NEMVE25393, NEMVE13690	LYTVA_24858, LYTVA_25798
OG0001243	NEMVE04580	LYTVA_04835
OG0001245	NEMVE23125	LYTVA_16857
OG0001245	NEMVE23124	LYTVA_16858
OG0001246	NEMVE07108	LYTVA_21025, LYTVA_02567, LYTVA_15140, LYTVA_06598
OG0001247	NEMVE03420	LYTVA_23646
OG0001248	NEMVE14608	LYTVA_00986, LYTVA_16637
OG0001249	NEMVE08338	LYTVA_03472
OG0001250	NEMVE07058	LYTVA_23037
OG0001251	NEMVE05777	LYTVA_12207
OG0001252	NEMVE05179	LYTVA_28229, LYTVA_04840
OG0001253	NEMVE14445	LYTVA_02267
OG0001254	NEMVE01446, NEMVE14277	LYTVA_26444
OG0001256	NEMVE11467, NEMVE20435	LYTVA_27563
OG0001261	NEMVE12600, NEMVE24381	LYTVA_10322
OG0001262	NEMVE20477, NEMVE18940, NEMVE25315	LYTVA_27431
OG0001263	NEMVE21893, NEMVE01880	LYTVA_17717, LYTVA_22972
OG0001264	NEMVE09188	LYTVA_07325, LYTVA_04650
OG0001266	NEMVE14615, NEMVE13420, NEMVE23687	LYTVA_19415, LYTVA_19851
OG0001267	NEMVE25606	LYTVA_08091
OG0001267	NEMVE22271	LYTVA_09343
OG0001268	NEMVE13796	LYTVA_20779
OG0001270	NEMVE22554	LYTVA_18319
OG0001271	NEMVE16016, NEMVE12266	LYTVA_09608
OG0001272	NEMVE24865	LYTVA_27489
OG0001274	NEMVE24783	LYTVA_02869
OG0001275	NEMVE02957	LYTVA_16368
OG0001275	NEMVE14795	LYTVA_15957
OG0001276	NEMVE24658	LYTVA_24445
OG0001277	NEMVE08949	LYTVA_01342, LYTVA_01349, LYTVA_01345, LYTVA_01344, LYTVA_09116, LYTVA_01343, LYTVA_08685
OG0001278	NEMVE22456	LYTVA_12248, LYTVA_16623
OG0001279	NEMVE06730	LYTVA_22555
OG0001283	NEMVE18885, NEMVE15140	LYTVA_17951
OG0001284	NEMVE15039	LYTVA_30054, LYTVA_01526
OG0001284	NEMVE12745, NEMVE19495	LYTVA_15592
OG0001285	NEMVE07034	LYTVA_29344, LYTVA_29345
OG0001286	NEMVE08364	LYTVA_00885
OG0001287	NEMVE13851	LYTVA_06176
OG0001288	NEMVE20273	LYTVA_10306
OG0001290	NEMVE22813, NEMVE07506	LYTVA_13603
OG0001291	NEMVE25091	LYTVA_11712
OG0001293	NEMVE24929	LYTVA_07691
OG0001294	NEMVE10810	LYTVA_19271
OG0001295	NEMVE10114	LYTVA_15580
OG0001296	NEMVE10339	LYTVA_20224
OG0001297	NEMVE00713, NEMVE18614, NEMVE04552, NEMVE09620	LYTVA_24047
OG0001297	NEMVE03104	LYTVA_14610
OG0001300	NEMVE10660	LYTVA_03792
OG0001302	NEMVE13962, NEMVE18411	LYTVA_01979, LYTVA_15833
OG0001302	NEMVE17610	LYTVA_08998
OG0001303	NEMVE22969	LYTVA_25956, LYTVA_26020, LYTVA_24258
OG0001303	NEMVE25499, NEMVE25051, NEMVE24313	LYTVA_13820
OG0001304	NEMVE01937	LYTVA_26874
OG0001305	NEMVE06825	LYTVA_00811, LYTVA_15520
OG0001306	NEMVE16218	LYTVA_06210
OG0001306	NEMVE08625	LYTVA_04350
OG0001307	NEMVE17946	LYTVA_12802
OG0001308	NEMVE06230	LYTVA_08159
OG0001309	NEMVE23002, NEMVE18542	LYTVA_11009, LYTVA_28629, LYTVA_28628
OG0001310	NEMVE22452	LYTVA_08839
OG0001310	NEMVE14637	LYTVA_04185, LYTVA_11415
OG0001311	NEMVE05964, NEMVE03793	LYTVA_28955, LYTVA_10099
OG0001312	NEMVE14791, NEMVE14787	LYTVA_06396
OG0001314	NEMVE24317	LYTVA_09665
OG0001317	NEMVE13378	LYTVA_09521
OG0001318	NEMVE22575	LYTVA_16780
OG0001318	NEMVE14651	LYTVA_28059
OG0001319	NEMVE01465	LYTVA_24410
OG0001320	NEMVE10295	LYTVA_21775
OG0001320	NEMVE25688	LYTVA_09922
OG0001322	NEMVE14406	LYTVA_14240, LYTVA_03712
OG0001322	NEMVE05068, NEMVE21787	LYTVA_08843
OG0001323	NEMVE17138	LYTVA_00847
OG0001324	NEMVE19268, NEMVE11187	LYTVA_00291
OG0001326	NEMVE14355	LYTVA_02897
OG0001327	NEMVE15997	LYTVA_12279
OG0001329	NEMVE06386	LYTVA_29340
OG0001330	NEMVE14535	LYTVA_04759
OG0001331	NEMVE23983	LYTVA_16616
OG0001332	NEMVE10338	LYTVA_11322
OG0001335	NEMVE06061	LYTVA_24585
OG0001337	NEMVE11126	LYTVA_28142
OG0001339	NEMVE25120	LYTVA_25825
OG0001341	NEMVE00960, NEMVE01284	LYTVA_05973
OG0001343	NEMVE18205, NEMVE19131	LYTVA_11093, LYTVA_11760, LYTVA_27004
OG0001343	NEMVE25260, NEMVE17073, NEMVE23290, NEMVE24415	LYTVA_27138
OG0001344	NEMVE22371	LYTVA_02352
OG0001345	NEMVE15150	LYTVA_20477
OG0001348	NEMVE25188	LYTVA_22256
OG0001349	NEMVE17568	LYTVA_09588, LYTVA_22305, LYTVA_27212, LYTVA_15157, LYTVA_06041
OG0001350	NEMVE13044	LYTVA_08886
OG0001351	NEMVE17590	LYTVA_25655
OG0001353	NEMVE14778	LYTVA_10030
OG0001353	NEMVE14645	LYTVA_22573
OG0001354	NEMVE15994, NEMVE05871	LYTVA_28511
OG0001355	NEMVE14405	LYTVA_11629
OG0001356	NEMVE04630	LYTVA_28992
OG0001357	NEMVE07199	LYTVA_01328
OG0001358	NEMVE11838	LYTVA_28060
OG0001360	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456	LYTVA_28373, LYTVA_27643
OG0001362	NEMVE13199	LYTVA_28040
OG0001363	NEMVE24406	LYTVA_09257, LYTVA_18119
OG0001364	NEMVE25546, NEMVE21006	LYTVA_09892
OG0001366	NEMVE15255	LYTVA_01522
OG0001367	NEMVE10311	LYTVA_20815
OG0001369	NEMVE07342	LYTVA_05062
OG0001370	NEMVE16952	LYTVA_22074
OG0001371	NEMVE13180, NEMVE10017, NEMVE03671	LYTVA_08478, LYTVA_25037
OG0001372	NEMVE14621, NEMVE12678	LYTVA_11215
OG0001372	NEMVE24235	LYTVA_06840
OG0001373	NEMVE13198	LYTVA_08692
OG0001375	NEMVE21718, NEMVE18400	LYTVA_04323
OG0001376	NEMVE14506	LYTVA_29983
OG0001377	NEMVE18187, NEMVE00630, NEMVE23910	LYTVA_21846
OG0001378	NEMVE14996	LYTVA_17384
OG0001379	NEMVE14262	LYTVA_28884
OG0001380	NEMVE10957	LYTVA_29108
OG0001381	NEMVE08816	LYTVA_20781
OG0001382	NEMVE18444	LYTVA_23629
OG0001383	NEMVE09447	LYTVA_24693
OG0001384	NEMVE09646	LYTVA_13924
OG0001389	NEMVE07341	LYTVA_23428
OG0001394	NEMVE08699	LYTVA_27589, LYTVA_27588
OG0001395	NEMVE10872, NEMVE02945	LYTVA_29626
OG0001397	NEMVE22946	LYTVA_19050
OG0001397	NEMVE25397	LYTVA_23784
OG0001398	NEMVE01787	LYTVA_12730, LYTVA_02864, LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862
OG0001399	NEMVE23382	LYTVA_26875
OG0001401	NEMVE23498	LYTVA_02911
OG0001402	NEMVE22752	LYTVA_01375
OG0001403	NEMVE08195	LYTVA_25904, LYTVA_16669, LYTVA_07690
OG0001404	NEMVE25280	LYTVA_25793
OG0001404	NEMVE13694	LYTVA_03852
OG0001405	NEMVE25349	LYTVA_11923
OG0001405	NEMVE08567	LYTVA_13898
OG0001406	NEMVE18633, NEMVE16331	LYTVA_02505
OG0001409	NEMVE14897	LYTVA_11490
OG0001410	NEMVE03165	LYTVA_26149
OG0001412	NEMVE19652	LYTVA_29467
OG0001413	NEMVE06553, NEMVE06540	LYTVA_11550, LYTVA_08728, LYTVA_22106
OG0001413	NEMVE23533	LYTVA_06579
OG0001414	NEMVE11734	LYTVA_18745
OG0001415	NEMVE14658	LYTVA_04754
OG0001415	NEMVE03240	LYTVA_19006, LYTVA_27686
OG0001416	NEMVE10436	LYTVA_10946
OG0001416	NEMVE15378	LYTVA_28696
OG0001417	NEMVE02519	LYTVA_21364, LYTVA_15358
OG0001418	NEMVE12090, NEMVE01985	LYTVA_00553
OG0001419	NEMVE05935	LYTVA_27301
OG0001420	NEMVE16749	LYTVA_11976
OG0001421	NEMVE00612	LYTVA_26131
OG0001422	NEMVE07209	LYTVA_28672
OG0001423	NEMVE08632	LYTVA_12091, LYTVA_28484
OG0001424	NEMVE01171	LYTVA_01086
OG0001424	NEMVE19994, NEMVE02440	LYTVA_05792
OG0001425	NEMVE19543, NEMVE14280	LYTVA_20870
OG0001426	NEMVE13859	LYTVA_03466
OG0001426	NEMVE08760	LYTVA_13737
OG0001427	NEMVE15208	LYTVA_08328
OG0001428	NEMVE21876	LYTVA_04004
OG0001430	NEMVE13108	LYTVA_05538
OG0001431	NEMVE23887	LYTVA_23169
OG0001432	NEMVE01898	LYTVA_06530, LYTVA_06531, LYTVA_06533
OG0001434	NEMVE01045	LYTVA_11544
OG0001437	NEMVE13628	LYTVA_02456
OG0001439	NEMVE06751	LYTVA_23481
OG0001439	NEMVE03395	LYTVA_23479
OG0001440	NEMVE03715	LYTVA_21865
OG0001445	NEMVE05296	LYTVA_06306
OG0001446	NEMVE13345, NEMVE13458	LYTVA_05089, LYTVA_00329
OG0001447	NEMVE05648	LYTVA_08300
OG0001448	NEMVE00791, NEMVE02092, NEMVE15574, NEMVE00572, NEMVE07132, NEMVE13653	LYTVA_21434, LYTVA_04273
OG0001448	NEMVE01793	LYTVA_05084
OG0001449	NEMVE14841, NEMVE20272	LYTVA_26829
OG0001449	NEMVE13482, NEMVE00941	LYTVA_26490
OG0001450	NEMVE00959	LYTVA_11115
OG0001451	NEMVE07224	LYTVA_28152
OG0001451	NEMVE13777	LYTVA_15293, LYTVA_15292
OG0001452	NEMVE10972	LYTVA_07052
OG0001453	NEMVE09283	LYTVA_25332
OG0001455	NEMVE14951	LYTVA_29635
OG0001456	NEMVE11079, NEMVE05799	LYTVA_29753
OG0001459	NEMVE25233, NEMVE00289	LYTVA_03447
OG0001460	NEMVE00841, NEMVE16041	LYTVA_05188
OG0001460	NEMVE07626	LYTVA_25220
OG0001462	NEMVE11473	LYTVA_08777, LYTVA_08776, LYTVA_05319
OG0001463	NEMVE09388, NEMVE13964	LYTVA_02407, LYTVA_02045
OG0001464	NEMVE06290, NEMVE07201, NEMVE10766	LYTVA_00287
OG0001465	NEMVE09463, NEMVE09468, NEMVE01540	LYTVA_26108
OG0001466	NEMVE24631	LYTVA_06219, LYTVA_06226
OG0001467	NEMVE05171	LYTVA_13981
OG0001467	NEMVE09380	LYTVA_22531
OG0001468	NEMVE03519	LYTVA_26492
OG0001469	NEMVE13119	LYTVA_18384
OG0001469	NEMVE05710	LYTVA_08369
OG0001470	NEMVE01457	LYTVA_05300
OG0001471	NEMVE23465	LYTVA_29023
OG0001471	NEMVE23668	LYTVA_02825, LYTVA_27002
OG0001472	NEMVE23386	LYTVA_00674, LYTVA_18392
OG0001473	NEMVE12413	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712
OG0001474	NEMVE07106	LYTVA_10100
OG0001474	NEMVE03081, NEMVE10570	LYTVA_01292
OG0001475	NEMVE23631	LYTVA_29057, LYTVA_24837
OG0001476	NEMVE10280, NEMVE10281	LYTVA_11849
OG0001477	NEMVE12181, NEMVE14548	LYTVA_10845, LYTVA_20891
OG0001479	NEMVE06797, NEMVE06784	LYTVA_06390
OG0001480	NEMVE16556	LYTVA_01988
OG0001482	NEMVE13241	LYTVA_01060
OG0001483	NEMVE23590	LYTVA_17264, LYTVA_12883, LYTVA_11203
OG0001484	NEMVE23070	LYTVA_19019, LYTVA_27048
OG0001485	NEMVE05976	LYTVA_14466, LYTVA_27906
OG0001486	NEMVE22710	LYTVA_00800
OG0001488	NEMVE04734	LYTVA_30042
OG0001488	NEMVE04737	LYTVA_29707, LYTVA_03629
OG0001488	NEMVE02146	LYTVA_25849
OG0001489	NEMVE23571, NEMVE21444	LYTVA_29241
OG0001492	NEMVE17956	LYTVA_23916
OG0001493	NEMVE14619	LYTVA_27653, LYTVA_18578
OG0001495	NEMVE15483	LYTVA_19058
OG0001496	NEMVE13319	LYTVA_02996, LYTVA_18645, LYTVA_00598
OG0001500	NEMVE07759	LYTVA_09855
OG0001502	NEMVE06315	LYTVA_00394
OG0001503	NEMVE13535	LYTVA_26157
OG0001503	NEMVE15019	LYTVA_21678
OG0001504	NEMVE10459	LYTVA_08379, LYTVA_08381
OG0001506	NEMVE16287	LYTVA_24167
OG0001507	NEMVE01058	LYTVA_01453, LYTVA_12072
OG0001508	NEMVE06884	LYTVA_06099
OG0001509	NEMVE23903	LYTVA_07640
OG0001510	NEMVE00716, NEMVE23759	LYTVA_09042, LYTVA_28716
OG0001511	NEMVE06177	LYTVA_02740
OG0001513	NEMVE06330	LYTVA_00022
OG0001516	NEMVE23626	LYTVA_11182, LYTVA_25941
OG0001517	NEMVE14577, NEMVE14581	LYTVA_12522
OG0001518	NEMVE10672	LYTVA_16808
OG0001521	NEMVE13756	LYTVA_13872
OG0001522	NEMVE03232	LYTVA_27748
OG0001522	NEMVE14033	LYTVA_05588, LYTVA_28109
OG0001523	NEMVE04670	LYTVA_15884
OG0001524	NEMVE25396	LYTVA_17084, LYTVA_14262
OG0001524	NEMVE05484	LYTVA_25311
OG0001525	NEMVE02407	LYTVA_27481
OG0001526	NEMVE00906	LYTVA_26761, LYTVA_03589
OG0001527	NEMVE14422	LYTVA_20326
OG0001528	NEMVE14401	LYTVA_29398
OG0001530	NEMVE08975	LYTVA_09311, LYTVA_19256
OG0001531	NEMVE05034	LYTVA_20110
OG0001532	NEMVE02971	LYTVA_28949
OG0001534	NEMVE00470	LYTVA_02078
OG0001536	NEMVE11894, NEMVE05661	LYTVA_08488
OG0001538	NEMVE11486	LYTVA_03571, LYTVA_23544
OG0001546	NEMVE08644	LYTVA_27645, LYTVA_19517
OG0001548	NEMVE18019	LYTVA_06302
OG0001550	NEMVE19108, NEMVE17874	LYTVA_01107, LYTVA_29943
OG0001551	NEMVE01664	LYTVA_06090
OG0001553	NEMVE15083	LYTVA_29518
OG0001554	NEMVE07256	LYTVA_00642
OG0001557	NEMVE19058, NEMVE25522, NEMVE15026	LYTVA_23103
OG0001558	NEMVE08767	LYTVA_06196
OG0001559	NEMVE10463	LYTVA_27028
OG0001560	NEMVE07241	LYTVA_18843
OG0001561	NEMVE13680	LYTVA_04106, LYTVA_00921
OG0001562	NEMVE13576	LYTVA_19681
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	LYTVA_18255, LYTVA_29179, LYTVA_21711
OG0001564	NEMVE01813	LYTVA_04654, LYTVA_21130
OG0001567	NEMVE07133	LYTVA_26978, LYTVA_26194
OG0001568	NEMVE12145, NEMVE13029	LYTVA_29892
OG0001569	NEMVE22103	LYTVA_20543
OG0001570	NEMVE10457, NEMVE19638	LYTVA_25305
OG0001571	NEMVE09690	LYTVA_29985, LYTVA_27391
OG0001572	NEMVE21698	LYTVA_17414
OG0001572	NEMVE14084	LYTVA_21491
OG0001573	NEMVE05590	LYTVA_09972
OG0001574	NEMVE24808	LYTVA_26697
OG0001575	NEMVE08150	LYTVA_02269, LYTVA_24682, LYTVA_05900
OG0001576	NEMVE10771	LYTVA_04399
OG0001577	NEMVE14595	LYTVA_07449
OG0001578	NEMVE02073	LYTVA_07447
OG0001581	NEMVE09495, NEMVE13982, NEMVE20122	LYTVA_03103
OG0001582	NEMVE14586, NEMVE16677	LYTVA_05770
OG0001583	NEMVE12298, NEMVE07434	LYTVA_00600
OG0001584	NEMVE03502	LYTVA_16613
OG0001588	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611	LYTVA_10633, LYTVA_20712, LYTVA_23298, LYTVA_29654, LYTVA_06381
OG0001589	NEMVE15586	LYTVA_18831, LYTVA_18102
OG0001590	NEMVE15049	LYTVA_02727
OG0001591	NEMVE19630	LYTVA_07139
OG0001592	NEMVE14685	LYTVA_02711
OG0001594	NEMVE13600	LYTVA_07802
OG0001596	NEMVE06132	LYTVA_22375
OG0001599	NEMVE14138	LYTVA_01284, LYTVA_27246
OG0001600	NEMVE09547	LYTVA_19566
OG0001602	NEMVE04820	LYTVA_21752, LYTVA_21749, LYTVA_20714
OG0001604	NEMVE20359, NEMVE13990	LYTVA_15984
OG0001604	NEMVE01133	LYTVA_01583
OG0001605	NEMVE17315	LYTVA_28463, LYTVA_28464, LYTVA_27230
OG0001606	NEMVE13096	LYTVA_00126
OG0001606	NEMVE14918	LYTVA_07392
OG0001609	NEMVE17441	LYTVA_06544
OG0001609	NEMVE13471	LYTVA_09772, LYTVA_05376
OG0001610	NEMVE21979	LYTVA_15773
OG0001611	NEMVE04740	LYTVA_24498
OG0001612	NEMVE00916	LYTVA_09143
OG0001614	NEMVE02024	LYTVA_00842, LYTVA_23993
OG0001614	NEMVE09707, NEMVE14265	LYTVA_08406
OG0001615	NEMVE24769	LYTVA_16791, LYTVA_29681, LYTVA_02240
OG0001617	NEMVE00005	LYTVA_01260
OG0001617	NEMVE25980	LYTVA_18507
OG0001621	NEMVE07688	LYTVA_26251
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	LYTVA_25555
OG0001625	NEMVE18968	LYTVA_17649
OG0001626	NEMVE19356, NEMVE25667	LYTVA_16212
OG0001627	NEMVE04823	LYTVA_11632, LYTVA_28854, LYTVA_17633
OG0001628	NEMVE08310	LYTVA_06351
OG0001628	NEMVE19331	LYTVA_06949
OG0001629	NEMVE06795	LYTVA_14133
OG0001630	NEMVE22382	LYTVA_23156
OG0001632	NEMVE05187	LYTVA_24677
OG0001633	NEMVE04876	LYTVA_15148
OG0001634	NEMVE22588	LYTVA_20717
OG0001635	NEMVE14440	LYTVA_01903
OG0001636	NEMVE10668	LYTVA_07956
OG0001638	NEMVE24596	LYTVA_23923, LYTVA_15599, LYTVA_03528
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	LYTVA_12301
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	LYTVA_15842
OG0001642	NEMVE25922	LYTVA_25401
OG0001643	NEMVE20743, NEMVE11046	LYTVA_10368
OG0001644	NEMVE22640	LYTVA_08193
OG0001647	NEMVE03510, NEMVE03067	LYTVA_01653, LYTVA_16620, LYTVA_24694, LYTVA_01014, LYTVA_29866, LYTVA_21732, LYTVA_05196, LYTVA_28822, LYTVA_28824, LYTVA_20668
OG0001652	NEMVE00956, NEMVE05109	LYTVA_22143
OG0001653	NEMVE00904	LYTVA_15506
OG0001654	NEMVE09044, NEMVE16312, NEMVE13324	LYTVA_27565
OG0001655	NEMVE19053	LYTVA_29262
OG0001656	NEMVE04660	LYTVA_20250
OG0001657	NEMVE13455	LYTVA_24520
OG0001658	NEMVE17963	LYTVA_29002
OG0001659	NEMVE11319	LYTVA_27573
OG0001660	NEMVE15239	LYTVA_26564
OG0001661	NEMVE07312, NEMVE10092, NEMVE22246	LYTVA_05769
OG0001661	NEMVE01351	LYTVA_11532
OG0001662	NEMVE11251	LYTVA_14369
OG0001662	NEMVE13811	LYTVA_15998
OG0001663	NEMVE21018, NEMVE23853	LYTVA_27998
OG0001664	NEMVE25426	LYTVA_11249, LYTVA_21479
OG0001665	NEMVE09117	LYTVA_04604
OG0001665	NEMVE05163	LYTVA_23642
OG0001666	NEMVE25558	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001667	NEMVE22928	LYTVA_07623, LYTVA_22490, LYTVA_07621
OG0001668	NEMVE14155	LYTVA_02299
OG0001670	NEMVE23427	LYTVA_23966, LYTVA_11070, LYTVA_15894
OG0001671	NEMVE21602, NEMVE24836	LYTVA_25749, LYTVA_19064
OG0001671	NEMVE17943	LYTVA_17121
OG0001672	NEMVE22147	LYTVA_03348
OG0001673	NEMVE07546	LYTVA_21841
OG0001674	NEMVE25306	LYTVA_15682
OG0001675	NEMVE03414	LYTVA_02115, LYTVA_09242
OG0001676	NEMVE11180, NEMVE13897	LYTVA_20615
OG0001676	NEMVE17801	LYTVA_04952
OG0001677	NEMVE08811	LYTVA_22014
OG0001679	NEMVE06179	LYTVA_17378, LYTVA_03795, LYTVA_21415, LYTVA_21417
OG0001680	NEMVE10805	LYTVA_06347
OG0001682	NEMVE09695	LYTVA_08761
OG0001682	NEMVE18688	LYTVA_24944
OG0001683	NEMVE22487	LYTVA_21742
OG0001685	NEMVE22402	LYTVA_01904
OG0001686	NEMVE21686, NEMVE15921	LYTVA_28929
OG0001687	NEMVE13398	LYTVA_18610, LYTVA_22058
OG0001688	NEMVE01983	LYTVA_10321
OG0001689	NEMVE13426	LYTVA_20550, LYTVA_05698
OG0001691	NEMVE08246	LYTVA_29941
OG0001692	NEMVE05217	LYTVA_03559
OG0001694	NEMVE06291	LYTVA_29879
OG0001696	NEMVE17253	LYTVA_22806
OG0001700	NEMVE08525, NEMVE25028	LYTVA_01584
OG0001704	NEMVE21188, NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	LYTVA_03750, LYTVA_28208
OG0001706	NEMVE23731	LYTVA_16433
OG0001707	NEMVE04981, NEMVE14075	LYTVA_02742
OG0001708	NEMVE11609, NEMVE25416, NEMVE10072	LYTVA_08755
OG0001709	NEMVE13278	LYTVA_16435
OG0001711	NEMVE10176	LYTVA_23582
OG0001712	NEMVE01593	LYTVA_21581
OG0001713	NEMVE19673	LYTVA_19902
OG0001713	NEMVE15326	LYTVA_16987
OG0001714	NEMVE20785, NEMVE14822	LYTVA_26980
OG0001715	NEMVE00409	LYTVA_14578, LYTVA_16937, LYTVA_27345
OG0001716	NEMVE22409	LYTVA_17365, LYTVA_27036
OG0001718	NEMVE25579	LYTVA_06728
OG0001720	NEMVE00978, NEMVE05172	LYTVA_14326
OG0001721	NEMVE14398	LYTVA_12881
OG0001722	NEMVE10043	LYTVA_16083
OG0001723	NEMVE01559, NEMVE07760	LYTVA_03137
OG0001724	NEMVE13963	LYTVA_06501, LYTVA_06496, LYTVA_08423
OG0001726	NEMVE04744	LYTVA_04764
OG0001726	NEMVE09591	LYTVA_24972
OG0001727	NEMVE05094, NEMVE01092	LYTVA_24852
OG0001728	NEMVE16908	LYTVA_14622
OG0001729	NEMVE13833, NEMVE04729, NEMVE22386	LYTVA_28021
OG0001730	NEMVE00988	LYTVA_03839
OG0001731	NEMVE14594	LYTVA_09912, LYTVA_24284, LYTVA_14260
OG0001732	NEMVE08717	LYTVA_22231
OG0001733	NEMVE04835	LYTVA_14522, LYTVA_09132
OG0001735	NEMVE08944, NEMVE20783	LYTVA_17512
OG0001736	NEMVE07797	LYTVA_17235
OG0001738	NEMVE05920	LYTVA_14239, LYTVA_03711
OG0001739	NEMVE22586, NEMVE20891	LYTVA_10491
OG0001740	NEMVE02279	LYTVA_07618, LYTVA_17839, LYTVA_21620
OG0001741	NEMVE21578, NEMVE02386	LYTVA_11828, LYTVA_06817
OG0001742	NEMVE22258	LYTVA_18769, LYTVA_27381
OG0001743	NEMVE08168	LYTVA_09129
OG0001744	NEMVE23885, NEMVE06480, NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541	LYTVA_05535
OG0001745	NEMVE23300, NEMVE23314	LYTVA_07144
OG0001749	NEMVE17331	LYTVA_27870
OG0001750	NEMVE21750	LYTVA_17680
OG0001751	NEMVE13706	LYTVA_26605
OG0001752	NEMVE24646	LYTVA_14709, LYTVA_19418
OG0001753	NEMVE21210	LYTVA_26253
OG0001754	NEMVE14105, NEMVE20494	LYTVA_06403
OG0001755	NEMVE14907	LYTVA_17842
OG0001756	NEMVE14922	LYTVA_10472, LYTVA_10467
OG0001756	NEMVE13947	LYTVA_03013
OG0001758	NEMVE22663	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284
OG0001768	NEMVE13388	LYTVA_02674
OG0001769	NEMVE10615	LYTVA_02387
OG0001769	NEMVE24301	LYTVA_30216
OG0001770	NEMVE14281, NEMVE00088	LYTVA_06471
OG0001772	NEMVE05103	LYTVA_23524, LYTVA_22204
OG0001774	NEMVE25139	LYTVA_28479
OG0001775	NEMVE02560, NEMVE03860	LYTVA_06438, LYTVA_21968
OG0001777	NEMVE03411	LYTVA_09967
OG0001777	NEMVE21376	LYTVA_15642
OG0001781	NEMVE13106	LYTVA_04782
OG0001783	NEMVE25002	LYTVA_21718, LYTVA_26895
OG0001784	NEMVE14470	LYTVA_17053, LYTVA_11446, LYTVA_00495, LYTVA_25477, LYTVA_24930, LYTVA_18938, LYTVA_08684, LYTVA_05780, LYTVA_21920
OG0001784	NEMVE18556	LYTVA_15444, LYTVA_12341
OG0001784	NEMVE19835, NEMVE17949	LYTVA_21342
OG0001786	NEMVE06879	LYTVA_12060
OG0001787	NEMVE06362	LYTVA_09866, LYTVA_22457
OG0001788	NEMVE21541	LYTVA_10345, LYTVA_10346, LYTVA_07345, LYTVA_19848
OG0001789	NEMVE02570	LYTVA_15527
OG0001790	NEMVE09592	LYTVA_00675
OG0001790	NEMVE09497	LYTVA_11313
OG0001793	NEMVE22918	LYTVA_01173
OG0001793	NEMVE14464	LYTVA_03112
OG0001795	NEMVE10742	LYTVA_22203, LYTVA_09145
OG0001795	NEMVE11579	LYTVA_27086
OG0001797	NEMVE05370	LYTVA_25216, LYTVA_13349, LYTVA_11627, LYTVA_26034, LYTVA_18970
OG0001798	NEMVE07620	LYTVA_08013
OG0001798	NEMVE05525	LYTVA_29031
OG0001799	NEMVE02952	LYTVA_13847
