Orthogroup	NEMVE	BRALA
OG0001603	NEMVE00310, NEMVE01456	BRALA02777
OG0001604	NEMVE20359, NEMVE13990	BRALA34521
OG0001604	NEMVE11011, NEMVE01133	BRALA35748, BRALA35294
OG0001605	NEMVE21422, NEMVE17315	BRALA16476, BRALA16475
OG0001606	NEMVE13096	BRALA04341
OG0001606	NEMVE14918	BRALA25595
OG0001609	NEMVE17441	BRALA06092
OG0001609	NEMVE13471	BRALA12725
OG0001610	NEMVE21979	BRALA09621
OG0001611	NEMVE04740	BRALA15161
OG0001612	NEMVE00995	BRALA19006
OG0001612	NEMVE00916	BRALA19004
OG0001613	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459	BRALA15188, BRALA12349, BRALA25328, BRALA25314, BRALA10538, BRALA25329, BRALA25315, BRALA09281, BRALA22849, BRALA18113, BRALA31693
OG0001614	NEMVE02024	BRALA18528
OG0001614	NEMVE09707, NEMVE14265	BRALA10392
OG0001615	NEMVE00681, NEMVE24769	BRALA01957
OG0001616	NEMVE25070	BRALA18051, BRALA23903, BRALA16096
OG0001617	NEMVE00005	BRALA17313
OG0001619	NEMVE01019, NEMVE00026, NEMVE20965, NEMVE08428	BRALA16804, BRALA16805
OG0001619	NEMVE01643	BRALA16803
OG0001620	NEMVE13453	BRALA02615
OG0001621	NEMVE07688	BRALA34714
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	BRALA28780
OG0001624	NEMVE20306, NEMVE10312	BRALA14696
OG0001625	NEMVE18968	BRALA00816
OG0001626	NEMVE19356	BRALA07949
OG0001627	NEMVE04823	BRALA29988, BRALA29989
OG0001628	NEMVE19330	BRALA13390
OG0001628	NEMVE08310	BRALA19573
OG0001629	NEMVE06795	BRALA22214, BRALA22213, BRALA32222
OG0001630	NEMVE22382	BRALA29673, BRALA35211
OG0001631	NEMVE19067	BRALA30173, BRALA07839, BRALA07841, BRALA07840, BRALA00863, BRALA00855, BRALA00830, BRALA07166, BRALA13200, BRALA24631, BRALA25119, BRALA25118, BRALA15829, BRALA15830, BRALA27470, BRALA04515, BRALA04516, BRALA12326, BRALA27692, BRALA04253, BRALA18884, BRALA18885, BRALA05466, BRALA05464, BRALA01089, BRALA01088, BRALA04199, BRALA04201
OG0001632	NEMVE05187	BRALA09279
OG0001633	NEMVE04876	BRALA12496
OG0001633	NEMVE17622	BRALA20356
OG0001634	NEMVE13518	BRALA18314
OG0001634	NEMVE22588	BRALA31002
OG0001635	NEMVE14440	BRALA33508, BRALA35025
OG0001636	NEMVE10668	BRALA12450
OG0001638	NEMVE24596	BRALA28932
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	BRALA01412
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	BRALA13229
OG0001642	NEMVE25922	BRALA26951
OG0001644	NEMVE22640	BRALA16637
OG0001647	NEMVE03510, NEMVE03067	BRALA11344, BRALA06999
OG0001651	NEMVE10191, NEMVE06095	BRALA04011
OG0001652	NEMVE00956, NEMVE05109	BRALA23461
OG0001653	NEMVE00904	BRALA27722
OG0001654	NEMVE13324	BRALA12938, BRALA10205
OG0001655	NEMVE19053	BRALA11878
OG0001656	NEMVE04660	BRALA04651
OG0001657	NEMVE13455	BRALA34847, BRALA35457, BRALA34242
OG0001658	NEMVE17963	BRALA01570
OG0001659	NEMVE11319	BRALA25428
OG0001660	NEMVE15239	BRALA12583
OG0001661	NEMVE07312, NEMVE10092, NEMVE22246	BRALA27100
OG0001661	NEMVE01351	BRALA11317
OG0001662	NEMVE11251	BRALA15661, BRALA15660
OG0001662	NEMVE13811	BRALA19317
OG0001663	NEMVE21018, NEMVE23853	BRALA31880
OG0001664	NEMVE25426	BRALA01214
OG0001665	NEMVE09117	BRALA06391
OG0001665	NEMVE05163	BRALA16749
OG0001666	NEMVE25558	BRALA00367
OG0001667	NEMVE22928	BRALA17019
OG0001668	NEMVE14155	BRALA22974
OG0001670	NEMVE23427	BRALA01096
OG0001671	NEMVE21602, NEMVE24836	BRALA17308, BRALA17315
OG0001672	NEMVE22147	BRALA00365
OG0001673	NEMVE07546	BRALA23470, BRALA33336
OG0001674	NEMVE25306	BRALA04159
OG0001675	NEMVE03414	BRALA16675
OG0001676	NEMVE11180, NEMVE13897	BRALA04014
OG0001676	NEMVE17801	BRALA08008, BRALA08006
OG0001677	NEMVE08811	BRALA31138
OG0001679	NEMVE06179	BRALA23834
OG0001680	NEMVE10805	BRALA32159
OG0001683	NEMVE22487	BRALA24816
OG0001686	NEMVE21686, NEMVE15921	BRALA04004, BRALA27285
OG0001687	NEMVE13557, NEMVE13398	BRALA12237, BRALA12238, BRALA12235
OG0001688	NEMVE01983	BRALA11794
OG0001689	NEMVE13426	BRALA23249, BRALA33887, BRALA33853
OG0001690	NEMVE10364	BRALA02846
OG0001691	NEMVE08246	BRALA07231
OG0001692	NEMVE05217	BRALA01068
OG0001694	NEMVE06291	BRALA29354, BRALA22728, BRALA22418, BRALA27856, BRALA27857, BRALA01227
OG0001696	NEMVE17253	BRALA02110, BRALA02086
OG0001698	NEMVE00023	BRALA19220
OG0001698	NEMVE09266	BRALA10368, BRALA13289, BRALA10577, BRALA01488, BRALA01490, BRALA01493, BRALA32237, BRALA01495, BRALA23880, BRALA13713, BRALA08617, BRALA01498, BRALA01492, BRALA12627, BRALA03978
OG0001699	NEMVE01135, NEMVE21954, NEMVE24398	BRALA11946, BRALA12563, BRALA12566, BRALA21255, BRALA12561, BRALA12562, BRALA29014, BRALA12564
OG0001704	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	BRALA16940, BRALA16941, BRALA16994
OG0001706	NEMVE23731	BRALA22821
OG0001707	NEMVE04981, NEMVE14075	BRALA12974, BRALA12971, BRALA12976
OG0001708	NEMVE11609, NEMVE25416, NEMVE10072	BRALA15416
OG0001709	NEMVE00183, NEMVE02103	BRALA05359
OG0001709	NEMVE13278	BRALA11774
OG0001710	NEMVE05195	BRALA10938
OG0001711	NEMVE10176	BRALA31838
OG0001711	NEMVE10178	BRALA21578
OG0001712	NEMVE01593	BRALA18081
OG0001713	NEMVE19673	BRALA05685
OG0001713	NEMVE15326	BRALA13740
OG0001714	NEMVE20785, NEMVE14822	BRALA13029
OG0001714	NEMVE15425	BRALA23437
OG0001715	NEMVE00409	BRALA34145, BRALA20728, BRALA33350, BRALA32730, BRALA33153, BRALA18115, BRALA25317, BRALA14708, BRALA33157, BRALA15347, BRALA22458, BRALA01133
OG0001716	NEMVE24625, NEMVE22409	BRALA03458
OG0001718	NEMVE25579	BRALA10903
OG0001720	NEMVE00978, NEMVE05172	BRALA27104
OG0001721	NEMVE14398	BRALA19032
OG0001722	NEMVE10043	BRALA17854
OG0001724	NEMVE13963	BRALA32012
OG0001726	NEMVE04744	BRALA10761
OG0001726	NEMVE09591	BRALA03770
OG0001727	NEMVE05094, NEMVE01092	BRALA11932
OG0001728	NEMVE16908	BRALA08403
OG0001729	NEMVE13833, NEMVE04729, NEMVE22386	BRALA27871
OG0001732	NEMVE08717	BRALA24214
OG0001733	NEMVE04835	BRALA27459, BRALA27461, BRALA27460
OG0001735	NEMVE20783	BRALA07452
OG0001736	NEMVE07797	BRALA19982
OG0001738	NEMVE05920	BRALA23388
OG0001739	NEMVE22586, NEMVE20891	BRALA22905
OG0001740	NEMVE02279	BRALA30978, BRALA30517
OG0001741	NEMVE21578, NEMVE02386	BRALA21482
OG0001742	NEMVE23515	BRALA34571
OG0001742	NEMVE22258	BRALA06826, BRALA04679, BRALA04736, BRALA28233, BRALA28231, BRALA28229, BRALA28230, BRALA28232, BRALA06026
OG0001743	NEMVE08168	BRALA27397, BRALA34917, BRALA27398
OG0001744	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541	BRALA09906, BRALA09907
OG0001745	NEMVE23300, NEMVE23314	BRALA34644, BRALA07690, BRALA07691, BRALA10418, BRALA16660, BRALA16661
OG0001746	NEMVE12201	BRALA01974
OG0001747	NEMVE09757	BRALA21850, BRALA18554, BRALA18056, BRALA18055
OG0001749	NEMVE17331	BRALA08133
OG0001750	NEMVE21750	BRALA21004
OG0001751	NEMVE21084	BRALA22367
OG0001752	NEMVE24646	BRALA27069
OG0001754	NEMVE14105, NEMVE20494	BRALA33871, BRALA34601
OG0001755	NEMVE14907	BRALA30977
OG0001755	NEMVE21726	BRALA10335
OG0001756	NEMVE14922	BRALA33790
OG0001756	NEMVE13947	BRALA03693
OG0001758	NEMVE22663	BRALA20386, BRALA22161
OG0001763	NEMVE18450, NEMVE20055, NEMVE20054, NEMVE19655, NEMVE17239	BRALA19795
OG0001768	NEMVE15136	BRALA14604
OG0001768	NEMVE13388	BRALA14648
OG0001769	NEMVE10615	BRALA06836
OG0001769	NEMVE24301	BRALA22299
OG0001770	NEMVE14281, NEMVE00088	BRALA33462, BRALA22471
OG0001772	NEMVE05103	BRALA25947, BRALA25946
OG0001774	NEMVE14068	BRALA11491
OG0001774	NEMVE25139	BRALA20453
OG0001775	NEMVE13368	BRALA21646, BRALA34663
OG0001777	NEMVE03411	BRALA33083, BRALA22762
OG0001777	NEMVE21376, NEMVE04817, NEMVE09398	BRALA06600
OG0001783	NEMVE25002	BRALA23810, BRALA23809, BRALA23807
OG0001784	NEMVE14470	BRALA28354, BRALA30706
OG0001786	NEMVE07858, NEMVE17340	BRALA20166
OG0001786	NEMVE06879	BRALA27624
OG0001787	NEMVE06362	BRALA22039
OG0001788	NEMVE21541	BRALA00727, BRALA00722, BRALA00724, BRALA00723
OG0001789	NEMVE02570	BRALA24220
OG0001790	NEMVE09497	BRALA25700
OG0001792	NEMVE17254	BRALA34635, BRALA25410
OG0001792	NEMVE17256	BRALA35573
OG0001793	NEMVE22918	BRALA00316
OG0001793	NEMVE14464	BRALA16003
OG0001795	NEMVE11579	BRALA19868
OG0001797	NEMVE05370	BRALA11523, BRALA11530
OG0001798	NEMVE07620	BRALA11427
OG0001798	NEMVE05525	BRALA07883
OG0001800	NEMVE12705, NEMVE21805	BRALA20533
OG0001804	NEMVE23206	BRALA14986
OG0001805	NEMVE14596	BRALA23846, BRALA23848
OG0001806	NEMVE00143, NEMVE15014	BRALA17333
OG0001807	NEMVE03359, NEMVE21133	BRALA16684, BRALA16683, BRALA22880, BRALA07117
OG0001808	NEMVE06614	BRALA28858, BRALA32877, BRALA30144
OG0001809	NEMVE14997, NEMVE12260	BRALA23647
OG0001810	NEMVE21765	BRALA04842
OG0001811	NEMVE04624	BRALA05289
OG0001811	NEMVE00892	BRALA00154
OG0001812	NEMVE07410	BRALA12550, BRALA12552, BRALA19986, BRALA03406
OG0001814	NEMVE08912, NEMVE24451	BRALA04666
OG0001815	NEMVE08243, NEMVE03138	BRALA20868
OG0001816	NEMVE16539	BRALA05148
OG0001818	NEMVE14370	BRALA12031, BRALA23438
OG0001819	NEMVE23893	BRALA00196
OG0001820	NEMVE14972	BRALA23960
OG0001821	NEMVE06367	BRALA10468
OG0001822	NEMVE13743	BRALA03090
OG0001823	NEMVE12129, NEMVE07659	BRALA04091, BRALA22312
OG0001824	NEMVE10882	BRALA02591, BRALA22639, BRALA22640
OG0001825	NEMVE05416	BRALA16641
OG0001826	NEMVE15142	BRALA16175
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	BRALA02872
OG0001828	NEMVE13351	BRALA07406
OG0001829	NEMVE10642	BRALA05641
OG0001830	NEMVE00966, NEMVE10828	BRALA16627
OG0001832	NEMVE03211, NEMVE02593	BRALA11061
OG0001832	NEMVE03259	BRALA04342
OG0001834	NEMVE20987, NEMVE01038	BRALA14532
OG0001835	NEMVE24254, NEMVE10604	BRALA15076
OG0001842	NEMVE22493	BRALA26095, BRALA08852, BRALA26094, BRALA26092, BRALA26091, BRALA20499, BRALA20514, BRALA20497, BRALA20513, BRALA18791, BRALA18792, BRALA24488
OG0001846	NEMVE11075, NEMVE11783	BRALA01789
OG0001848	NEMVE22818	BRALA10654, BRALA10653
OG0001850	NEMVE05785	BRALA03142
OG0001851	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091	BRALA20584
OG0001852	NEMVE23749	BRALA35095, BRALA18937
OG0001854	NEMVE07412, NEMVE24959	BRALA06560
OG0001854	NEMVE17632	BRALA28650
OG0001855	NEMVE09053	BRALA23029
OG0001857	NEMVE23842	BRALA08335
OG0001858	NEMVE07711	BRALA03719
OG0001859	NEMVE23690	BRALA12427
OG0001862	NEMVE15658	BRALA16620
OG0001863	NEMVE17199	BRALA07880
OG0001863	NEMVE04600	BRALA14579
OG0001864	NEMVE08923	BRALA08212
OG0001865	NEMVE22307	BRALA18719
OG0001866	NEMVE00644	BRALA34934
OG0001866	NEMVE18906	BRALA33651
OG0001867	NEMVE05147	BRALA13098
OG0001868	NEMVE05764, NEMVE21462	BRALA20581
OG0001870	NEMVE21714	BRALA09761
OG0001872	NEMVE22458	BRALA20547, BRALA06161
OG0001873	NEMVE21702, NEMVE17269, NEMVE13980	BRALA10007, BRALA33548
OG0001875	NEMVE13467	BRALA00199
OG0001875	NEMVE24956	BRALA04016
OG0001876	NEMVE01630	BRALA15947
OG0001877	NEMVE14312	BRALA10772, BRALA10771, BRALA10773, BRALA10933
OG0001878	NEMVE04635	BRALA22747
OG0001879	NEMVE20764	BRALA34811
OG0001879	NEMVE13735	BRALA33781
OG0001879	NEMVE13330, NEMVE07077	BRALA06196
OG0001882	NEMVE14336	BRALA14072, BRALA14071, BRALA14070
OG0001883	NEMVE23661	BRALA21969
OG0001884	NEMVE05773	BRALA19935
OG0001886	NEMVE14073	BRALA10021
OG0001887	NEMVE08409, NEMVE14044	BRALA19248
OG0001888	NEMVE14388	BRALA01341
OG0001889	NEMVE01910	BRALA16751
OG0001890	NEMVE04816	BRALA26409
OG0001893	NEMVE10940	BRALA02794
OG0001894	NEMVE21289, NEMVE01712, NEMVE14144	BRALA25056
OG0001895	NEMVE08995, NEMVE08991	BRALA19090, BRALA27263, BRALA28261
OG0001896	NEMVE13745	BRALA18432
OG0001898	NEMVE11971, NEMVE10699	BRALA30385
OG0001899	NEMVE00990	BRALA30884
OG0001900	NEMVE02795	BRALA13708
OG0001900	NEMVE14738	BRALA22276
OG0001901	NEMVE04718	BRALA22456
OG0001903	NEMVE23014, NEMVE15464	BRALA07353
OG0001906	NEMVE00609	BRALA34902, BRALA34252, BRALA08413, BRALA22736
OG0001913	NEMVE05008	BRALA24497
OG0001914	NEMVE24283	BRALA02840
OG0001914	NEMVE00127, NEMVE16870	BRALA13023
OG0001915	NEMVE01292, NEMVE15067	BRALA35550
OG0001917	NEMVE22972, NEMVE06545, NEMVE09944	BRALA00831
OG0001918	NEMVE04767, NEMVE20498	BRALA14482
OG0001918	NEMVE07952	BRALA16247
OG0001919	NEMVE14664	BRALA04529
OG0001919	NEMVE06104	BRALA06853
OG0001920	NEMVE18406, NEMVE09356	BRALA05363
OG0001923	NEMVE13404	BRALA01345
OG0001925	NEMVE08855	BRALA00423
OG0001926	NEMVE14562	BRALA01100
OG0001927	NEMVE05097	BRALA35455
OG0001927	NEMVE10782	BRALA21711
OG0001928	NEMVE07338	BRALA13253
OG0001928	NEMVE05794	BRALA13805
OG0001929	NEMVE19355	BRALA08609
OG0001929	NEMVE07656, NEMVE20391	BRALA01963
OG0001930	NEMVE13232	BRALA01543
OG0001930	NEMVE09148	BRALA16547
OG0001932	NEMVE10249	BRALA12072
OG0001932	NEMVE10245, NEMVE00785	BRALA12075
OG0001933	NEMVE02956	BRALA28907, BRALA17607, BRALA34499
OG0001934	NEMVE23059	BRALA10404
OG0001935	NEMVE13529	BRALA21169, BRALA05971, BRALA05972
OG0001935	NEMVE10442	BRALA06005
OG0001936	NEMVE06752	BRALA03951
OG0001936	NEMVE13084	BRALA06824
OG0001937	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172	BRALA10961, BRALA10962, BRALA19735, BRALA08657, BRALA08656
OG0001939	NEMVE22666	BRALA25625
OG0001940	NEMVE13882	BRALA29696
OG0001941	NEMVE10103	BRALA11387
OG0001942	NEMVE05330, NEMVE14403, NEMVE13641	BRALA23064
OG0001943	NEMVE07567	BRALA16392
OG0001945	NEMVE08582	BRALA27519
OG0001946	NEMVE25577	BRALA24921, BRALA24922
OG0001947	NEMVE14499	BRALA12828
OG0001948	NEMVE06973	BRALA31032
OG0001949	NEMVE23793	BRALA24727
OG0001951	NEMVE12966, NEMVE23680, NEMVE18054	BRALA10600
OG0001952	NEMVE10151	BRALA28198
OG0001953	NEMVE09970	BRALA16748
OG0001955	NEMVE13889	BRALA01686
OG0001957	NEMVE08808	BRALA19367
OG0001958	NEMVE06090	BRALA33388, BRALA12840
OG0001959	NEMVE14830	BRALA29341
OG0001960	NEMVE21849	BRALA15779
OG0001961	NEMVE05332, NEMVE05331	BRALA13794
OG0001962	NEMVE08403	BRALA29361
OG0001963	NEMVE05900	BRALA14625
OG0001964	NEMVE13227	BRALA06090, BRALA06079
OG0001965	NEMVE22556	BRALA18639
OG0001966	NEMVE05589, NEMVE18674	BRALA16509, BRALA01132, BRALA05602, BRALA01095
OG0001967	NEMVE23308	BRALA00859
OG0001968	NEMVE00494	BRALA02743
OG0001969	NEMVE15841	BRALA08425
OG0001970	NEMVE13293	BRALA34104, BRALA31280
OG0001971	NEMVE06261	BRALA04350
OG0001972	NEMVE06243, NEMVE11911	BRALA15770
OG0001974	NEMVE09975	BRALA06213
OG0001975	NEMVE25587, NEMVE21055, NEMVE03035	BRALA10519, BRALA24319, BRALA02225, BRALA11207, BRALA09733
OG0001977	NEMVE23365, NEMVE15895	BRALA24669
OG0001985	NEMVE09656	BRALA31266
OG0001986	NEMVE23620	BRALA10262
OG0001986	NEMVE21250	BRALA10769, BRALA10936
OG0001987	NEMVE13766	BRALA25500
OG0001988	NEMVE13461, NEMVE20802, NEMVE11686	BRALA17550
OG0001989	NEMVE06852	BRALA07557
OG0001990	NEMVE09795	BRALA17559
OG0001990	NEMVE14755	BRALA17849
OG0001991	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113	BRALA17546
OG0001992	NEMVE10979	BRALA35422, BRALA35278, BRALA34802
OG0001992	NEMVE19512	BRALA35640
OG0001993	NEMVE04996	BRALA16354
OG0001994	NEMVE05452	BRALA29381
OG0001995	NEMVE15892	BRALA19063
OG0001996	NEMVE18632, NEMVE13507	BRALA34756, BRALA06545, BRALA26156
OG0001998	NEMVE25642	BRALA29050
OG0001999	NEMVE06295	BRALA30184
OG0001999	NEMVE03425	BRALA25298, BRALA35444
OG0002000	NEMVE05625	BRALA01282
OG0002000	NEMVE16765	BRALA04183
OG0002001	NEMVE10299	BRALA00220
OG0002002	NEMVE18499	BRALA21013
OG0002003	NEMVE20343, NEMVE13572	BRALA11915
OG0002004	NEMVE24875	BRALA09126
OG0002005	NEMVE15913	BRALA18723, BRALA29387
OG0002006	NEMVE18013	BRALA09070
OG0002007	NEMVE10091	BRALA18083
OG0002008	NEMVE21351, NEMVE07071	BRALA03742
OG0002009	NEMVE16636	BRALA21922
OG0002010	NEMVE02123, NEMVE02132, NEMVE20902	BRALA06492
OG0002011	NEMVE07404, NEMVE13629, NEMVE13630	BRALA20225
OG0002012	NEMVE23797	BRALA23568
OG0002013	NEMVE22426	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129
OG0002014	NEMVE23062	BRALA11040
OG0002015	NEMVE22689	BRALA06336
OG0002016	NEMVE07667	BRALA20669
OG0002017	NEMVE13696	BRALA15768
OG0002018	NEMVE13280	BRALA26984, BRALA26983
OG0002020	NEMVE04992	BRALA32768, BRALA35646, BRALA33976
OG0002022	NEMVE11569, NEMVE23927	BRALA02885, BRALA27335, BRALA02917, BRALA02878
OG0002023	NEMVE10441, NEMVE18028	BRALA10833
OG0002024	NEMVE25593	BRALA03055, BRALA03051
OG0002025	NEMVE09569	BRALA23019
OG0002026	NEMVE05540	BRALA16933
OG0002027	NEMVE24604	BRALA06049
OG0002028	NEMVE02830	BRALA31054
OG0002029	NEMVE16639	BRALA29066
OG0002031	NEMVE22573	BRALA00375
OG0002032	NEMVE22365	BRALA26240
OG0002033	NEMVE18351	BRALA00224
OG0002034	NEMVE13257	BRALA22423
OG0002035	NEMVE02576	BRALA00648, BRALA22063, BRALA35832
OG0002036	NEMVE14928	BRALA29526
OG0002039	NEMVE03515	BRALA03651, BRALA04963, BRALA04953
OG0002041	NEMVE23015	BRALA18321, BRALA04630, BRALA18483, BRALA18482, BRALA18481, BRALA14555, BRALA00486, BRALA00070, BRALA00072, BRALA35953
OG0002042	NEMVE22387	BRALA03747
OG0002043	NEMVE21953	BRALA14578
OG0002044	NEMVE10543	BRALA19010, BRALA19011, BRALA19008, BRALA10152
OG0002057	NEMVE12053, NEMVE05212	BRALA13905, BRALA01255
OG0002059	NEMVE14966	BRALA19536
OG0002060	NEMVE25745, NEMVE20567	BRALA22621
OG0002062	NEMVE07454	BRALA04513
OG0002063	NEMVE21994	BRALA02335, BRALA04323
OG0002064	NEMVE23001	BRALA29142
OG0002064	NEMVE11474	BRALA13346
OG0002065	NEMVE18590, NEMVE21310	BRALA09403, BRALA34424, BRALA33901, BRALA33556, BRALA05661, BRALA14922, BRALA13114, BRALA13121, BRALA13115, BRALA13119, BRALA13120, BRALA13117, BRALA13118, BRALA35350, BRALA30608, BRALA30609
OG0002066	NEMVE22624, NEMVE06128	BRALA18537
OG0002068	NEMVE21886	BRALA12029
OG0002069	NEMVE18129, NEMVE24957	BRALA09642
OG0002071	NEMVE05449	BRALA27764
OG0002072	NEMVE14383	BRALA14687, BRALA26386
OG0002073	NEMVE08047	BRALA24409
OG0002074	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976	BRALA27583
OG0002074	NEMVE09394	BRALA12197, BRALA24726
OG0002075	NEMVE04739, NEMVE05884	BRALA26127
OG0002076	NEMVE01949	BRALA00516
OG0002077	NEMVE06634	BRALA14130
OG0002079	NEMVE21701	BRALA33361, BRALA35611, BRALA35108, BRALA31898
OG0002080	NEMVE01454	BRALA01983
OG0002080	NEMVE01941	BRALA01982
OG0002082	NEMVE04024, NEMVE16235, NEMVE21424, NEMVE05128, NEMVE07245	BRALA22744, BRALA11047, BRALA20051, BRALA09259, BRALA20050
OG0002085	NEMVE19065	BRALA25730
OG0002086	NEMVE23568	BRALA23177
OG0002087	NEMVE06824	BRALA02631
OG0002088	NEMVE22862	BRALA23353, BRALA25517, BRALA25515
OG0002090	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698	BRALA15181, BRALA16204, BRALA10471
OG0002091	NEMVE08018	BRALA22175
OG0002093	NEMVE26014	BRALA22365
OG0002095	NEMVE25728	BRALA28303
OG0002096	NEMVE06310, NEMVE04871	BRALA26857
OG0002097	NEMVE13006, NEMVE08209	BRALA05973
OG0002098	NEMVE22306	BRALA08891
OG0002099	NEMVE11724, NEMVE05667	BRALA24109
OG0002100	NEMVE05455	BRALA18364, BRALA16479
OG0002101	NEMVE18728	BRALA01147
OG0002103	NEMVE24638	BRALA12125, BRALA22500
OG0002104	NEMVE14433	BRALA03456
OG0002105	NEMVE05828	BRALA30841
OG0002106	NEMVE23849	BRALA20596, BRALA19126, BRALA35167, BRALA06177, BRALA03236, BRALA30663, BRALA30901, BRALA02993
OG0002107	NEMVE13149	BRALA28882
OG0002108	NEMVE14269, NEMVE14369, NEMVE00973	BRALA26237
OG0002122	NEMVE24209	BRALA19240
OG0002123	NEMVE15053	BRALA29680
OG0002124	NEMVE16310	BRALA35178, BRALA22483
OG0002124	NEMVE04865	BRALA13512, BRALA20658, BRALA06874, BRALA20657, BRALA28525
OG0002125	NEMVE01005	BRALA27093, BRALA35204
OG0002126	NEMVE16399	BRALA27729
OG0002127	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273	BRALA12199
OG0002129	NEMVE23727	BRALA28316
OG0002130	NEMVE19758	BRALA19628
OG0002131	NEMVE14040	BRALA22859
OG0002132	NEMVE15776	BRALA28861
OG0002134	NEMVE03152, NEMVE15719	BRALA03169
OG0002135	NEMVE08407, NEMVE00050	BRALA19276
OG0002136	NEMVE23649	BRALA21701
OG0002137	NEMVE20092	BRALA24687
OG0002137	NEMVE14838	BRALA05643
OG0002138	NEMVE07042	BRALA07695
OG0002140	NEMVE22622	BRALA19372
OG0002141	NEMVE14733	BRALA28309
OG0002142	NEMVE23121	BRALA26757
OG0002144	NEMVE24612	BRALA33560
OG0002145	NEMVE22803	BRALA17357
OG0002146	NEMVE14303, NEMVE22492	BRALA18951
OG0002147	NEMVE14395	BRALA15803
OG0002148	NEMVE17376	BRALA15940
OG0002148	NEMVE13123	BRALA31289
OG0002149	NEMVE24016	BRALA10667
OG0002150	NEMVE13668	BRALA04285
OG0002152	NEMVE13660	BRALA17103
OG0002153	NEMVE11279	BRALA06614
OG0002154	NEMVE01733, NEMVE06893	BRALA31825
OG0002155	NEMVE16600	BRALA19605
OG0002155	NEMVE14292	BRALA17312
OG0002156	NEMVE22212	BRALA19453
OG0002157	NEMVE05285	BRALA06421
OG0002158	NEMVE23716	BRALA29886
OG0002159	NEMVE22508	BRALA07565
OG0002160	NEMVE14377	BRALA06348
OG0002161	NEMVE16936	BRALA07343
OG0002164	NEMVE17097, NEMVE07768	BRALA00799, BRALA16827
OG0002165	NEMVE13553	BRALA03145
OG0002166	NEMVE07576	BRALA34998
OG0002167	NEMVE03075	BRALA00107
OG0002168	NEMVE23404	BRALA21154
OG0002168	NEMVE16843	BRALA01161
OG0002169	NEMVE25833	BRALA35441
OG0002169	NEMVE01480, NEMVE01816	BRALA34043
OG0002170	NEMVE13172, NEMVE13595	BRALA15225, BRALA25274
OG0002171	NEMVE18921	BRALA31606
OG0002173	NEMVE21933	BRALA03181
OG0002174	NEMVE20503, NEMVE05275	BRALA06503
OG0002174	NEMVE03693	BRALA01580
OG0002175	NEMVE13452	BRALA15343
OG0002176	NEMVE25148	BRALA18242
OG0002177	NEMVE06715	BRALA25710
OG0002178	NEMVE08226	BRALA10470
OG0002179	NEMVE05933	BRALA17768
OG0002180	NEMVE19102	BRALA24639, BRALA21218, BRALA29069
OG0002182	NEMVE24371	BRALA17354
OG0002183	NEMVE07187, NEMVE09088	BRALA02511
OG0002184	NEMVE24412	BRALA05306
OG0002185	NEMVE15000, NEMVE23238	BRALA03464
OG0002187	NEMVE22527	BRALA21795
OG0002188	NEMVE13879	BRALA05642
OG0002189	NEMVE19763	BRALA34565
OG0002190	NEMVE00300	BRALA24660
OG0002191	NEMVE25926, NEMVE16582	BRALA21363
OG0002193	NEMVE14485, NEMVE13347	BRALA11442
OG0002195	NEMVE14518	BRALA18764, BRALA33787, BRALA18752
OG0002196	NEMVE19851	BRALA27055, BRALA34591
OG0002201	NEMVE04881	BRALA12527
OG0002209	NEMVE14444	BRALA19715
OG0002211	NEMVE18643	BRALA10238
OG0002211	NEMVE10905	BRALA26427
OG0002212	NEMVE02224	BRALA16029, BRALA13780
OG0002213	NEMVE01046	BRALA28796, BRALA27801, BRALA30492
OG0002215	NEMVE25210	BRALA20562
OG0002216	NEMVE08163, NEMVE08160, NEMVE13762	BRALA21038
OG0002219	NEMVE15819, NEMVE02183	BRALA34790, BRALA33634, BRALA17537, BRALA29885
OG0002220	NEMVE15611, NEMVE19515, NEMVE25941	BRALA20472
OG0002220	NEMVE21646	BRALA20470
OG0002221	NEMVE07463	BRALA26673
OG0002222	NEMVE18035	BRALA19604
OG0002223	NEMVE13447	BRALA06051, BRALA02219
OG0002224	NEMVE14874	BRALA06615
OG0002225	NEMVE06935	BRALA24494
