Orthogroup	NEMVE	XENTR
OG0001164	NEMVE07314	XENTR00877
OG0001165	NEMVE15007	XENTR03624
OG0001165	NEMVE15056	XENTR02305
OG0001166	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900	XENTR18013, XENTR18012, XENTR14106
OG0001167	NEMVE01035	XENTR07709, XENTR06636, XENTR08900
OG0001168	NEMVE14002	XENTR12949, XENTR06904, XENTR00455
OG0001169	NEMVE06650, NEMVE22732, NEMVE02251	XENTR00013, XENTR11448
OG0001169	NEMVE22495	XENTR18438
OG0001170	NEMVE01927	XENTR11874, XENTR14412, XENTR07877, XENTR14411
OG0001171	NEMVE08775	XENTR07471, XENTR02457
OG0001172	NEMVE14607	XENTR06358, XENTR09420
OG0001172	NEMVE13977	XENTR08224, XENTR15936
OG0001174	NEMVE06466	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963
OG0001175	NEMVE18808, NEMVE00944	XENTR04334, XENTR01937
OG0001176	NEMVE04714	XENTR04321
OG0001177	NEMVE07007	XENTR04520, XENTR01947
OG0001178	NEMVE13445, NEMVE00910	XENTR00333
OG0001178	NEMVE14023	XENTR02313
OG0001181	NEMVE04930	XENTR02917, XENTR13969
OG0001183	NEMVE02043	XENTR15931, XENTR15930
OG0001184	NEMVE23775	XENTR11761
OG0001184	NEMVE05038	XENTR16633
OG0001185	NEMVE15207	XENTR05474, XENTR09610, XENTR09609
OG0001186	NEMVE07796	XENTR07680, XENTR03745
OG0001186	NEMVE14205	XENTR03736
OG0001188	NEMVE04912	XENTR04124
OG0001189	NEMVE24274	XENTR16871, XENTR08031, XENTR04626
OG0001190	NEMVE07335, NEMVE20942	XENTR06259, XENTR16660, XENTR16659
OG0001191	NEMVE02357	XENTR02213, XENTR13144, XENTR08963
OG0001196	NEMVE08224, NEMVE12229	XENTR18694, XENTR11054, XENTR19094
OG0001197	NEMVE01874	XENTR14109
OG0001197	NEMVE22522, NEMVE09933	XENTR02293, XENTR07184
OG0001198	NEMVE24571	XENTR13281
OG0001198	NEMVE22207, NEMVE25198, NEMVE00766	XENTR16301
OG0001200	NEMVE09033	XENTR03069
OG0001201	NEMVE09573	XENTR05955, XENTR17812, XENTR17811
OG0001202	NEMVE18910, NEMVE19217	XENTR11567, XENTR11566
OG0001203	NEMVE06946	XENTR16211, XENTR10957, XENTR14354
OG0001204	NEMVE16401	XENTR13340
OG0001205	NEMVE09608	XENTR14919
OG0001205	NEMVE12458	XENTR03556
OG0001207	NEMVE07504	XENTR10602, XENTR06956, XENTR16548
OG0001208	NEMVE13141	XENTR05399, XENTR14797
OG0001209	NEMVE13903	XENTR17550
OG0001211	NEMVE14313	XENTR04154, XENTR06866
OG0001212	NEMVE08966, NEMVE10705	XENTR16369, XENTR16368
OG0001212	NEMVE02933, NEMVE00040	XENTR17241, XENTR17240
OG0001213	NEMVE09096	XENTR10507
OG0001213	NEMVE14427	XENTR01205
OG0001214	NEMVE06648	XENTR02921
OG0001215	NEMVE25378	XENTR12954, XENTR16550, XENTR16549
OG0001216	NEMVE13574	XENTR13109
OG0001218	NEMVE21894	XENTR16071, XENTR10134, XENTR14884, XENTR14883, XENTR16396
OG0001219	NEMVE22457	XENTR03647, XENTR18228, XENTR12113
OG0001220	NEMVE01931	XENTR06344, XENTR06343
OG0001221	NEMVE10455, NEMVE21175	XENTR15915
OG0001224	NEMVE18437	XENTR18588
OG0001225	NEMVE24191	XENTR09310, XENTR06994, XENTR15732
OG0001230	NEMVE14462	XENTR05023, XENTR07941, XENTR12054, XENTR07940
OG0001231	NEMVE18418	XENTR03878, XENTR01648
OG0001232	NEMVE08692	XENTR01820
OG0001233	NEMVE05554	XENTR15515
OG0001234	NEMVE18230, NEMVE12291	XENTR15695, XENTR00503
OG0001238	NEMVE14613	XENTR08981
OG0001238	NEMVE05651	XENTR12621, XENTR06928, XENTR03786
OG0001239	NEMVE13393	XENTR05992, XENTR11309
OG0001240	NEMVE12044, NEMVE01922	XENTR01403, XENTR05719, XENTR12304, XENTR05718
OG0001241	NEMVE23698	XENTR12971
OG0001241	NEMVE22413	XENTR07087, XENTR02055
OG0001243	NEMVE04580	XENTR17516, XENTR17517
OG0001245	NEMVE23125	XENTR09296
OG0001245	NEMVE23124	XENTR03643, XENTR11740, XENTR09295
OG0001247	NEMVE03420	XENTR19062, XENTR18189, XENTR18467, XENTR11045
OG0001248	NEMVE14608	XENTR01078, XENTR18804, XENTR03776
OG0001249	NEMVE08338	XENTR10238, XENTR10239, XENTR04710, XENTR00318
OG0001250	NEMVE07058	XENTR10529, XENTR04777, XENTR07316
OG0001251	NEMVE05777	XENTR12411
OG0001252	NEMVE05179	XENTR06520, XENTR03993, XENTR03992, XENTR09825
OG0001253	NEMVE14445	XENTR01323, XENTR07953, XENTR11293, XENTR01322, XENTR02523
OG0001254	NEMVE01446, NEMVE14277	XENTR03435, XENTR01471
OG0001256	NEMVE11467, NEMVE20435	XENTR12356
OG0001261	NEMVE12600, NEMVE24381	XENTR03563, XENTR16999
OG0001264	NEMVE09188	XENTR02490, XENTR03731, XENTR05140
OG0001266	NEMVE14615, NEMVE13420, NEMVE23687	XENTR10900, XENTR02450
OG0001267	NEMVE25606	XENTR14460
OG0001267	NEMVE22271	XENTR06333
OG0001268	NEMVE13796	XENTR08282
OG0001268	NEMVE10358	XENTR18855
OG0001270	NEMVE21909, NEMVE12078	XENTR01782
OG0001270	NEMVE22554	XENTR12521, XENTR12522
OG0001271	NEMVE16016, NEMVE12266	XENTR17754, XENTR02751, XENTR07226
OG0001272	NEMVE24865	XENTR18340, XENTR09464, XENTR00960
OG0001273	NEMVE06058	XENTR13224, XENTR14752, XENTR14082
OG0001274	NEMVE24783	XENTR13249, XENTR15210, XENTR15211, XENTR07752
OG0001275	NEMVE02957	XENTR14625
OG0001275	NEMVE14795	XENTR14624
OG0001276	NEMVE24658	XENTR09721, XENTR13760
OG0001278	NEMVE22456	XENTR09813
OG0001279	NEMVE06730	XENTR11976
OG0001280	NEMVE15111, NEMVE13261	XENTR13872, XENTR04350, XENTR07156
OG0001281	NEMVE06870	XENTR17643
OG0001282	NEMVE13494	XENTR16436, XENTR00274
OG0001284	NEMVE15039	XENTR15697
OG0001284	NEMVE12745, NEMVE19495	XENTR01467, XENTR01466
OG0001285	NEMVE07034	XENTR08874, XENTR13103
OG0001287	NEMVE13851	XENTR06418, XENTR10568, XENTR10975, XENTR14177
OG0001288	NEMVE20273	XENTR05832, XENTR05833
OG0001290	NEMVE22813, NEMVE07506	XENTR08522, XENTR00546, XENTR09553, XENTR04590
OG0001291	NEMVE25091	XENTR02209, XENTR05578, XENTR07580, XENTR07579
OG0001293	NEMVE24929	XENTR06445, XENTR06449, XENTR06446, XENTR16665, XENTR14560
OG0001294	NEMVE10810	XENTR08985, XENTR08984
OG0001295	NEMVE10114	XENTR07162, XENTR07111
OG0001296	NEMVE10339	XENTR10758, XENTR16218, XENTR01664, XENTR01665
OG0001297	NEMVE03104	XENTR07068, XENTR07067, XENTR01254, XENTR17500
OG0001300	NEMVE13700, NEMVE10660, NEMVE19269	XENTR09380, XENTR15087, XENTR13396
OG0001302	NEMVE11902	XENTR00019
OG0001302	NEMVE17610	XENTR05127, XENTR05128
OG0001304	NEMVE01937	XENTR13603, XENTR09891, XENTR07804, XENTR02497
OG0001305	NEMVE06825	XENTR06508, XENTR06784, XENTR15394
OG0001306	NEMVE16218	XENTR00068
OG0001306	NEMVE08625	XENTR06783
OG0001308	NEMVE00513, NEMVE16301, NEMVE11684, NEMVE06230	XENTR08924, XENTR10339, XENTR11736
OG0001310	NEMVE22452	XENTR02393
OG0001310	NEMVE14637	XENTR15418
OG0001311	NEMVE05964, NEMVE03793	XENTR11767, XENTR16951
OG0001312	NEMVE14791, NEMVE14787	XENTR12977
OG0001317	NEMVE01591	XENTR06399
OG0001318	NEMVE22575	XENTR10187
OG0001318	NEMVE14651	XENTR00640
OG0001319	NEMVE01465	XENTR00669, XENTR10926, XENTR09062
OG0001320	NEMVE10295	XENTR12547
OG0001320	NEMVE25688	XENTR13078, XENTR04130
OG0001321	NEMVE21741, NEMVE15029	XENTR11250, XENTR11532, XENTR11534
OG0001322	NEMVE14406	XENTR10160, XENTR16770
OG0001322	NEMVE05068, NEMVE21787	XENTR07426
OG0001323	NEMVE11887	XENTR04149, XENTR14533, XENTR06661, XENTR12671
OG0001324	NEMVE19268, NEMVE11187	XENTR08414
OG0001326	NEMVE14355	XENTR09549, XENTR01917, XENTR01916, XENTR08643, XENTR11848
OG0001327	NEMVE15997	XENTR10101, XENTR14547
OG0001329	NEMVE06386	XENTR00757, XENTR03282, XENTR17153, XENTR17152
OG0001330	NEMVE14535	XENTR14976, XENTR11097, XENTR10939
OG0001331	NEMVE23983	XENTR14937, XENTR18315
OG0001332	NEMVE10338	XENTR11574, XENTR14153, XENTR14152
OG0001337	NEMVE05602	XENTR04761, XENTR09361
OG0001339	NEMVE09406	XENTR10662, XENTR05180
OG0001341	NEMVE00960, NEMVE01284	XENTR17450
OG0001344	NEMVE22371	XENTR06464
OG0001345	NEMVE15150	XENTR02832
OG0001348	NEMVE25188	XENTR02721, XENTR02053
OG0001350	NEMVE17281, NEMVE14117, NEMVE13044	XENTR00070
OG0001351	NEMVE17590	XENTR06632, XENTR02308
OG0001352	NEMVE14525, NEMVE21813	XENTR02276, XENTR07810
OG0001353	NEMVE14778	XENTR09948
OG0001353	NEMVE14645	XENTR09957, XENTR02518
OG0001354	NEMVE15993	XENTR09675
OG0001354	NEMVE15994, NEMVE05871	XENTR12221, XENTR00037, XENTR04304
OG0001355	NEMVE14405	XENTR08752, XENTR12634, XENTR02287, XENTR14204
OG0001356	NEMVE04630	XENTR11301, XENTR02362, XENTR06819
OG0001357	NEMVE07199	XENTR05091, XENTR02425, XENTR12657
OG0001360	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456	XENTR05571
OG0001362	NEMVE13199	XENTR09103
OG0001362	NEMVE12236	XENTR15980
OG0001363	NEMVE24406	XENTR09917, XENTR06150
OG0001364	NEMVE25546, NEMVE21006	XENTR17966, XENTR03257
OG0001366	NEMVE15255	XENTR03370
OG0001367	NEMVE10311	XENTR02449, XENTR12179, XENTR12890
OG0001368	NEMVE04773, NEMVE01407	XENTR09946, XENTR11688
OG0001369	NEMVE07342	XENTR07049, XENTR14549, XENTR14550, XENTR10107
OG0001370	NEMVE16952	XENTR01446
OG0001370	NEMVE14662	XENTR09409
OG0001371	NEMVE13180, NEMVE10017, NEMVE03671	XENTR09788
OG0001372	NEMVE14621, NEMVE12678	XENTR17215
OG0001373	NEMVE13198	XENTR01826, XENTR09130, XENTR04806
OG0001375	NEMVE21718, NEMVE18400	XENTR05015
OG0001375	NEMVE06380	XENTR07997, XENTR12997
OG0001376	NEMVE14506	XENTR13691, XENTR14498, XENTR07143
OG0001377	NEMVE18187	XENTR07904, XENTR16306
OG0001378	NEMVE14996	XENTR01985, XENTR01998, XENTR11085, XENTR12484
OG0001379	NEMVE14262	XENTR05934, XENTR18078, XENTR18079, XENTR06099, XENTR06100
OG0001380	NEMVE10957	XENTR13793, XENTR03477, XENTR03478
OG0001381	NEMVE08816	XENTR15731, XENTR09312, XENTR06992
OG0001383	NEMVE09447	XENTR06787
OG0001384	NEMVE03030	XENTR06196, XENTR07238
OG0001386	NEMVE06336	XENTR01734
OG0001388	NEMVE08765	XENTR06312, XENTR11586, XENTR11585
OG0001389	NEMVE07341	XENTR05255, XENTR05190, XENTR01018, XENTR09739
OG0001390	NEMVE03437, NEMVE13301, NEMVE04594	XENTR03382, XENTR16716, XENTR00398, XENTR02568
OG0001394	NEMVE08699	XENTR14743, XENTR16874
OG0001395	NEMVE10872, NEMVE02945	XENTR05456, XENTR16923, XENTR11578, XENTR07687
OG0001397	NEMVE22946	XENTR17141, XENTR17665
OG0001397	NEMVE25397	XENTR11843
OG0001399	NEMVE23382	XENTR02498, XENTR09890
OG0001401	NEMVE23498	XENTR11324
OG0001402	NEMVE22752	XENTR04534, XENTR14904, XENTR04036
OG0001403	NEMVE08195	XENTR06529, XENTR17701, XENTR10933
OG0001404	NEMVE13694	XENTR10088
OG0001405	NEMVE25349	XENTR07643, XENTR11005
OG0001405	NEMVE08567	XENTR16937, XENTR16938
OG0001406	NEMVE18633, NEMVE16331	XENTR09026, XENTR05268
OG0001408	NEMVE25885	XENTR06160, XENTR13671, XENTR01315
OG0001409	NEMVE14897	XENTR08239, XENTR15156
OG0001410	NEMVE03165	XENTR04211, XENTR11331
OG0001410	NEMVE24971	XENTR08205
OG0001411	NEMVE25920	XENTR05513
OG0001412	NEMVE19652	XENTR01134
OG0001413	NEMVE06553, NEMVE06540	XENTR10327
OG0001413	NEMVE20094	XENTR01450
OG0001414	NEMVE11734	XENTR16760
OG0001415	NEMVE14658	XENTR00799
OG0001416	NEMVE10436	XENTR04093, XENTR17575
OG0001417	NEMVE02519	XENTR16786, XENTR13968, XENTR05604
OG0001418	NEMVE12090, NEMVE01985	XENTR11447, XENTR00014, XENTR05877, XENTR04739
OG0001419	NEMVE05935	XENTR07503, XENTR07502, XENTR02430, XENTR02429
OG0001420	NEMVE16749	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348
OG0001421	NEMVE00612	XENTR11642, XENTR10761, XENTR11862
OG0001422	NEMVE07209	XENTR07180, XENTR03319
OG0001423	NEMVE08632	XENTR11753, XENTR07724, XENTR12211
OG0001424	NEMVE01171	XENTR09472
OG0001424	NEMVE20550	XENTR01101
OG0001425	NEMVE19543, NEMVE14280	XENTR00165, XENTR10054, XENTR15292
OG0001426	NEMVE13859	XENTR11607
OG0001427	NEMVE15208	XENTR12966
OG0001428	NEMVE21876	XENTR08058
OG0001430	NEMVE13108	XENTR11865, XENTR09506, XENTR03841, XENTR12647
OG0001431	NEMVE23887	XENTR12951, XENTR14198
OG0001432	NEMVE01898	XENTR14704, XENTR18322, XENTR18323
OG0001433	NEMVE06558	XENTR12757, XENTR01397, XENTR08074
OG0001434	NEMVE01045	XENTR14256, XENTR14257, XENTR14255
OG0001437	NEMVE13628	XENTR08203
OG0001438	NEMVE23399	XENTR00285, XENTR09773, XENTR08265, XENTR08266, XENTR08739
OG0001440	NEMVE03715	XENTR02912, XENTR02913, XENTR13967
OG0001442	NEMVE01347	XENTR09401, XENTR05913, XENTR12864
OG0001445	NEMVE05296	XENTR00603, XENTR11995
OG0001446	NEMVE13345, NEMVE13458	XENTR11107
OG0001447	NEMVE05648	XENTR06688, XENTR11993, XENTR11860
OG0001449	NEMVE14841, NEMVE20272	XENTR18530
OG0001449	NEMVE13482, NEMVE00941	XENTR17594
OG0001451	NEMVE07224	XENTR01133
OG0001451	NEMVE13777	XENTR09852
OG0001452	NEMVE10972	XENTR05846, XENTR01476, XENTR12152
OG0001453	NEMVE09283	XENTR15215, XENTR02669
OG0001453	NEMVE20748, NEMVE13069, NEMVE17083, NEMVE13062, NEMVE00149	XENTR09383
OG0001455	NEMVE14951	XENTR00058, XENTR11013, XENTR05881, XENTR12230
OG0001456	NEMVE11079, NEMVE05799	XENTR09379
OG0001459	NEMVE25233, NEMVE00289	XENTR19263, XENTR05668
OG0001460	NEMVE07626	XENTR14447
OG0001461	NEMVE22415, NEMVE00568	XENTR05990
OG0001462	NEMVE11473	XENTR15395
OG0001463	NEMVE09388, NEMVE13964	XENTR15129, XENTR03741
OG0001464	NEMVE06290, NEMVE07201, NEMVE10766	XENTR03158, XENTR17134, XENTR06200
OG0001465	NEMVE01540	XENTR17228
OG0001466	NEMVE11395	XENTR16300
OG0001466	NEMVE24631	XENTR03641
OG0001467	NEMVE09380	XENTR16639
OG0001468	NEMVE03519	XENTR04167, XENTR10607, XENTR03785
OG0001469	NEMVE13119	XENTR01908
OG0001469	NEMVE05710	XENTR01260
OG0001470	NEMVE01457	XENTR08880, XENTR08883
OG0001472	NEMVE05967	XENTR12389
OG0001472	NEMVE23386	XENTR13330
OG0001473	NEMVE02159, NEMVE12413	XENTR16670, XENTR04818, XENTR04817
OG0001474	NEMVE07106	XENTR18010
OG0001474	NEMVE03081, NEMVE10570	XENTR01827
OG0001475	NEMVE23631	XENTR12916
OG0001476	NEMVE10280, NEMVE10281	XENTR11401
OG0001477	NEMVE12181, NEMVE14548	XENTR00994
OG0001479	NEMVE06797, NEMVE06784	XENTR01295, XENTR15874, XENTR09664
OG0001480	NEMVE16556	XENTR08394, XENTR12252, XENTR14932
OG0001482	NEMVE13241	XENTR16187, XENTR10305, XENTR01513
OG0001483	NEMVE23590	XENTR10570
OG0001484	NEMVE23070	XENTR07065
OG0001485	NEMVE05976	XENTR03119, XENTR03410
OG0001486	NEMVE22710	XENTR14269, XENTR05434, XENTR04448, XENTR04449
OG0001487	NEMVE08786	XENTR15807, XENTR15808, XENTR03755, XENTR07678
OG0001488	NEMVE04734, NEMVE04737, NEMVE04775	XENTR17821
OG0001489	NEMVE23571, NEMVE21444	XENTR00338, XENTR12149
OG0001492	NEMVE17956	XENTR06535, XENTR01139
OG0001493	NEMVE14619	XENTR09429, XENTR14218, XENTR06696
OG0001495	NEMVE15483	XENTR13170
OG0001496	NEMVE13319	XENTR07933
OG0001500	NEMVE07759	XENTR08590, XENTR12582, XENTR10830
OG0001502	NEMVE06315	XENTR17438
OG0001503	NEMVE13535	XENTR14751
OG0001503	NEMVE15019	XENTR05638
OG0001504	NEMVE10459	XENTR02517
OG0001505	NEMVE14234	XENTR00271
OG0001506	NEMVE16287	XENTR00266, XENTR08441, XENTR08440
OG0001507	NEMVE01058	XENTR08992, XENTR07481
OG0001508	NEMVE06884	XENTR15984, XENTR15983, XENTR11480, XENTR11479
OG0001509	NEMVE01491	XENTR04021, XENTR04530
OG0001509	NEMVE23903	XENTR10571, XENTR03196
OG0001510	NEMVE00716, NEMVE23759	XENTR07005, XENTR12209, XENTR00355
OG0001511	NEMVE06177	XENTR03205
OG0001512	NEMVE08553	XENTR06982, XENTR02683
OG0001513	NEMVE06330	XENTR03148, XENTR05200
OG0001516	NEMVE23626	XENTR11018
OG0001517	NEMVE14577, NEMVE14581	XENTR13941, XENTR13905
OG0001518	NEMVE10672	XENTR06101, XENTR00879, XENTR10542
OG0001519	NEMVE22706	XENTR04354, XENTR07152, XENTR01425, XENTR01426, XENTR01427
OG0001520	NEMVE24027, NEMVE06996	XENTR12857, XENTR05173
OG0001521	NEMVE01970, NEMVE01552	XENTR14060, XENTR18950
OG0001521	NEMVE13756	XENTR14078
OG0001522	NEMVE14033	XENTR15230
OG0001523	NEMVE04670	XENTR10881, XENTR17742
OG0001524	NEMVE25396	XENTR09548
OG0001524	NEMVE05484	XENTR00484
OG0001525	NEMVE02407	XENTR12515, XENTR12514
OG0001526	NEMVE00906	XENTR01289, XENTR17681, XENTR16198
OG0001527	NEMVE14422	XENTR01509
OG0001527	NEMVE03078	XENTR15735
OG0001528	NEMVE14401	XENTR17324, XENTR04419
OG0001529	NEMVE02084, NEMVE24342	XENTR02811, XENTR02810, XENTR08383
OG0001530	NEMVE08975	XENTR13543, XENTR10562
OG0001531	NEMVE05034	XENTR12449, XENTR11571, XENTR08724
OG0001532	NEMVE02971	XENTR11612, XENTR16708, XENTR06237
OG0001533	NEMVE10443, NEMVE01320	XENTR07080, XENTR17861
OG0001534	NEMVE00470	XENTR05627, XENTR06763, XENTR05628
OG0001536	NEMVE11894, NEMVE05661	XENTR00181, XENTR02934
OG0001538	NEMVE11486	XENTR15405
OG0001546	NEMVE08644	XENTR02403, XENTR05092
OG0001550	NEMVE19108, NEMVE17874	XENTR12624
OG0001551	NEMVE01664	XENTR05545, XENTR05547
OG0001552	NEMVE15633	XENTR07028
OG0001552	NEMVE14070	XENTR07027
OG0001553	NEMVE15083	XENTR02229, XENTR09430, XENTR09742
OG0001554	NEMVE07256	XENTR08488, XENTR05924
OG0001558	NEMVE08767	XENTR16416, XENTR06488
OG0001559	NEMVE13708	XENTR13444
OG0001559	NEMVE10463	XENTR09039, XENTR06623
OG0001560	NEMVE07241	XENTR12473, XENTR04353, XENTR13870, XENTR12299
OG0001561	NEMVE13680	XENTR16133, XENTR07954, XENTR01341
OG0001562	NEMVE13576	XENTR16910
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	XENTR12134
OG0001564	NEMVE01813	XENTR03255, XENTR05932
OG0001567	NEMVE07133	XENTR10094, XENTR00289
OG0001568	NEMVE12145, NEMVE13029, NEMVE04566	XENTR05615
OG0001569	NEMVE22103	XENTR02711, XENTR00703, XENTR00702
OG0001571	NEMVE05898	XENTR14473
OG0001572	NEMVE21698	XENTR14408
OG0001572	NEMVE14084	XENTR03742
OG0001573	NEMVE05590	XENTR03987, XENTR08694
OG0001574	NEMVE24808	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496
OG0001575	NEMVE08150	XENTR14038, XENTR14037, XENTR16150
OG0001576	NEMVE10771	XENTR15048, XENTR13227
OG0001577	NEMVE14595	XENTR08741, XENTR08869, XENTR02240
OG0001578	NEMVE02073	XENTR01969, XENTR09544
OG0001580	NEMVE04880	XENTR13327, XENTR07267
OG0001581	NEMVE09495, NEMVE13982, NEMVE20122	XENTR07619, XENTR15249
OG0001582	NEMVE14586, NEMVE16677	XENTR07708, XENTR17762, XENTR01173
OG0001583	NEMVE12298, NEMVE07434	XENTR11561, XENTR14641
OG0001584	NEMVE03502	XENTR09628, XENTR09629
OG0001588	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611	XENTR06850
OG0001589	NEMVE15586	XENTR13738, XENTR11338
OG0001590	NEMVE15049	XENTR10428
OG0001591	NEMVE19630	XENTR15863, XENTR18380, XENTR18910, XENTR14328
OG0001592	NEMVE14685	XENTR11244, XENTR11243
OG0001593	NEMVE07459	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433
OG0001594	NEMVE22378	XENTR11402
OG0001596	NEMVE06150	XENTR18374, XENTR16155
OG0001596	NEMVE06132	XENTR06371
OG0001597	NEMVE17805	XENTR05372
OG0001597	NEMVE07623	XENTR10161
OG0001599	NEMVE14138	XENTR07390, XENTR07367
OG0001600	NEMVE09547	XENTR16112, XENTR13590, XENTR11793
OG0001602	NEMVE04820	XENTR04428
OG0001604	NEMVE20359, NEMVE13990	XENTR11091
OG0001604	NEMVE01133	XENTR13341
OG0001605	NEMVE21422, NEMVE17315	XENTR04606
OG0001606	NEMVE13096	XENTR08318
OG0001606	NEMVE14918	XENTR10494
OG0001609	NEMVE17441	XENTR06189
OG0001609	NEMVE13471	XENTR11285
OG0001610	NEMVE21979	XENTR16107, XENTR10867, XENTR00221
OG0001611	NEMVE04740	XENTR13532, XENTR13440, XENTR02083
OG0001612	NEMVE00995	XENTR12835
OG0001612	NEMVE00916	XENTR11391
OG0001613	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459	XENTR00997
OG0001614	NEMVE02024	XENTR03364
OG0001614	NEMVE09707, NEMVE14265	XENTR09810
OG0001615	NEMVE24769	XENTR04468, XENTR16398
OG0001617	NEMVE00005	XENTR11229, XENTR17736, XENTR07959
OG0001617	NEMVE25980	XENTR13009, XENTR13010
OG0001619	NEMVE01643	XENTR08523, XENTR00545, XENTR13802
OG0001620	NEMVE05238, NEMVE07316	XENTR12935, XENTR17480, XENTR03941
OG0001621	NEMVE07688	XENTR01806, XENTR05633
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	XENTR17580, XENTR06152
OG0001624	NEMVE20306, NEMVE10312	XENTR12858, XENTR07807
OG0001625	NEMVE18968	XENTR00351, XENTR00352, XENTR13943
OG0001627	NEMVE04823	XENTR11789, XENTR13175, XENTR07907
OG0001628	NEMVE08310	XENTR01654
OG0001629	NEMVE06795	XENTR01307, XENTR12006
OG0001630	NEMVE22382	XENTR10092, XENTR10093, XENTR11323, XENTR18767
OG0001632	NEMVE05187	XENTR02813, XENTR01250, XENTR01348
OG0001634	NEMVE13518	XENTR15612
OG0001634	NEMVE22588	XENTR11998
OG0001635	NEMVE14440	XENTR14373, XENTR03970
OG0001636	NEMVE10668	XENTR00472
OG0001638	NEMVE24596	XENTR17765, XENTR01518
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	XENTR05276, XENTR13285, XENTR13286
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	XENTR14307
OG0001642	NEMVE25922	XENTR09499, XENTR14534, XENTR14535
OG0001643	NEMVE20743, NEMVE11046	XENTR05703, XENTR05702, XENTR14501
OG0001644	NEMVE22640	XENTR02166
OG0001646	NEMVE03206	XENTR14678, XENTR01950, XENTR06522, XENTR13912
OG0001651	NEMVE10191, NEMVE06095	XENTR14299, XENTR16608
OG0001652	NEMVE00956, NEMVE05109	XENTR13535
OG0001653	NEMVE00904	XENTR11019
OG0001654	NEMVE09044, NEMVE16312	XENTR09616
OG0001654	NEMVE13324	XENTR17243, XENTR09614
OG0001655	NEMVE19053	XENTR03302, XENTR02328, XENTR08790, XENTR08791
OG0001656	NEMVE04660	XENTR04366
OG0001657	NEMVE13455	XENTR00532, XENTR17851
OG0001658	NEMVE17963	XENTR04483, XENTR12967
OG0001659	NEMVE11319	XENTR05457, XENTR00169, XENTR00170
OG0001660	NEMVE15239	XENTR13183, XENTR03454, XENTR14380
OG0001661	NEMVE07312, NEMVE10092, NEMVE22246	XENTR10294
OG0001661	NEMVE01351, NEMVE13539	XENTR10421
OG0001662	NEMVE11251	XENTR08476
OG0001662	NEMVE13811	XENTR03671, XENTR14025
OG0001663	NEMVE21018, NEMVE23853	XENTR16289, XENTR18540, XENTR18541
OG0001664	NEMVE25426	XENTR00344, XENTR00343, XENTR11452, XENTR14760
OG0001665	NEMVE09117	XENTR01674
OG0001665	NEMVE05163	XENTR10394
OG0001666	NEMVE25558	XENTR09349
OG0001667	NEMVE22928	XENTR12439, XENTR07091
OG0001668	NEMVE14155	XENTR00151
OG0001670	NEMVE23427	XENTR06115, XENTR06114, XENTR00297
OG0001671	NEMVE21602, NEMVE24836	XENTR08372
OG0001672	NEMVE22147	XENTR03686, XENTR05392, XENTR14798
OG0001673	NEMVE07546	XENTR02411
OG0001674	NEMVE25306	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	NEMVE03414	XENTR05024, XENTR15538
OG0001676	NEMVE11180, NEMVE13897	XENTR08921
OG0001676	NEMVE17801	XENTR08096
OG0001677	NEMVE08811	XENTR06345
OG0001680	NEMVE10805	XENTR09484, XENTR09485
OG0001682	NEMVE09695	XENTR12019
OG0001682	NEMVE18688	XENTR18099
OG0001683	NEMVE22487	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001685	NEMVE22402	XENTR03486, XENTR03485
OG0001686	NEMVE21686, NEMVE15921	XENTR10802, XENTR10341, XENTR11738, XENTR03714
OG0001687	NEMVE13557, NEMVE13398	XENTR07300
OG0001688	NEMVE01983	XENTR12165, XENTR12164, XENTR17332
OG0001689	NEMVE13426	XENTR06536, XENTR01151, XENTR01152
OG0001690	NEMVE10364	XENTR07789
OG0001691	NEMVE08246	XENTR19286
OG0001692	NEMVE05217	XENTR00015, XENTR05878, XENTR04738
OG0001694	NEMVE06291	XENTR07593, XENTR17102, XENTR06610, XENTR07039
OG0001696	NEMVE17253	XENTR14126, XENTR08939, XENTR12073, XENTR12074
OG0001698	NEMVE00023	XENTR18270
OG0001699	NEMVE01135, NEMVE21954, NEMVE24398	XENTR01688, XENTR01687, XENTR17709
OG0001704	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	XENTR03806, XENTR03805
