Orthogroup	NEMVE	APOSC_ok
OG0001330	NEMVE14535	APOSC_03934, APOSC_03936, APOSC_03935
OG0001331	NEMVE23983	APOSC_17937
OG0001332	NEMVE13389, NEMVE22532	APOSC_22470
OG0001332	NEMVE10338	APOSC_16944, APOSC_26743
OG0001335	NEMVE06061	APOSC_04738
OG0001337	NEMVE11126	APOSC_17535
OG0001337	NEMVE05602	APOSC_06896
OG0001339	NEMVE25120	APOSC_19890
OG0001341	NEMVE00960, NEMVE01284	APOSC_25206
OG0001344	NEMVE22371	APOSC_01831
OG0001345	NEMVE15150	APOSC_20488
OG0001348	NEMVE25188	APOSC_29007, APOSC_29008
OG0001350	NEMVE13044	APOSC_19044
OG0001351	NEMVE17590	APOSC_12255, APOSC_12254
OG0001352	NEMVE14525, NEMVE21813	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	NEMVE14778	APOSC_06612
OG0001353	NEMVE14645	APOSC_25721
OG0001354	NEMVE15993	APOSC_27231
OG0001354	NEMVE15994, NEMVE05871	APOSC_23529
OG0001355	NEMVE14405	APOSC_12249
OG0001356	NEMVE04630	APOSC_18143
OG0001357	NEMVE07199	APOSC_21952, APOSC_06611
OG0001358	NEMVE11838	APOSC_25741
OG0001360	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456	APOSC_20918, APOSC_03141, APOSC_03140
OG0001362	NEMVE13199	APOSC_07416, APOSC_07418
OG0001362	NEMVE12236	APOSC_07417
OG0001363	NEMVE24406	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	NEMVE25546, NEMVE21006	APOSC_01652
OG0001366	NEMVE15255	APOSC_16257
OG0001367	NEMVE10311	APOSC_02909
OG0001368	NEMVE07089, NEMVE22569, NEMVE25218, NEMVE04773, NEMVE01407	APOSC_19224
OG0001369	NEMVE07342	APOSC_00594, APOSC_00593
OG0001370	NEMVE16952	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	NEMVE14662	APOSC_27098
OG0001371	NEMVE13180, NEMVE10017, NEMVE03671	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	NEMVE14621, NEMVE12678	APOSC_13607
OG0001372	NEMVE24235	APOSC_07222
OG0001373	NEMVE13198	APOSC_10593
OG0001375	NEMVE21718, NEMVE18400	APOSC_04608
OG0001375	NEMVE06380	APOSC_01077
OG0001376	NEMVE14506	APOSC_00252
OG0001377	NEMVE18187, NEMVE00630, NEMVE23910	APOSC_17837
OG0001378	NEMVE14996	APOSC_25235
OG0001379	NEMVE14262	APOSC_16176
OG0001380	NEMVE10957	APOSC_08860, APOSC_27915
OG0001381	NEMVE08816	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001383	NEMVE09447	APOSC_03991
OG0001384	NEMVE03030	APOSC_23265
OG0001384	NEMVE09646	APOSC_09829, APOSC_09830, APOSC_09828
OG0001386	NEMVE11740	APOSC_07383, APOSC_07382
OG0001388	NEMVE08765, NEMVE06267	APOSC_08589
OG0001389	NEMVE07341	APOSC_23942
OG0001394	NEMVE08699	APOSC_06779, APOSC_06780
OG0001395	NEMVE10872, NEMVE02945	APOSC_17993
OG0001397	NEMVE22946	APOSC_16804
OG0001397	NEMVE25397	APOSC_15929
OG0001398	NEMVE01787	APOSC_28642
OG0001399	NEMVE23382	APOSC_15359
OG0001401	NEMVE23498	APOSC_06205, APOSC_19541
OG0001402	NEMVE22752	APOSC_08403, APOSC_08404
OG0001403	NEMVE08195	APOSC_22719, APOSC_14048, APOSC_27540
OG0001404	NEMVE25280	APOSC_08601
OG0001404	NEMVE13694	APOSC_26753
OG0001405	NEMVE25349	APOSC_27750
OG0001405	NEMVE08567	APOSC_16445
OG0001406	NEMVE18633, NEMVE16331	APOSC_16330
OG0001408	NEMVE25885	APOSC_19450, APOSC_19451
OG0001409	NEMVE14897	APOSC_14068, APOSC_14069
OG0001410	NEMVE03165	APOSC_18435
OG0001410	NEMVE24971	APOSC_02633
OG0001411	NEMVE25920	APOSC_10503, APOSC_27904
OG0001412	NEMVE19652	APOSC_01814, APOSC_01813, APOSC_01812
OG0001413	NEMVE06553, NEMVE06540	APOSC_20512
OG0001413	NEMVE20094	APOSC_06316
OG0001414	NEMVE11734	APOSC_07127
OG0001415	NEMVE14658	APOSC_10475, APOSC_25795
OG0001415	NEMVE03240	APOSC_18593
OG0001416	NEMVE10436	APOSC_03441, APOSC_03440
OG0001417	NEMVE02519	APOSC_22003, APOSC_06594
OG0001418	NEMVE12090, NEMVE01985	APOSC_27061
OG0001419	NEMVE05935	APOSC_12852
OG0001420	NEMVE16749	APOSC_10402
OG0001421	NEMVE00612	APOSC_15996
OG0001422	NEMVE07209	APOSC_14929
OG0001423	NEMVE08632	APOSC_06986, APOSC_06987
OG0001424	NEMVE01171	APOSC_09916
OG0001424	NEMVE19994, NEMVE02440	APOSC_21376
OG0001425	NEMVE19543, NEMVE14280	APOSC_26741, APOSC_26740
OG0001426	NEMVE08760	APOSC_20670, APOSC_20669
OG0001427	NEMVE15208	APOSC_07658
OG0001428	NEMVE21876	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001430	NEMVE13108	APOSC_10425
OG0001431	NEMVE23887	APOSC_03549, APOSC_03550
OG0001432	NEMVE01898	APOSC_10777
OG0001433	NEMVE06558	APOSC_21534, APOSC_21533
OG0001434	NEMVE01045	APOSC_12550
OG0001437	NEMVE13628	APOSC_06789
OG0001439	NEMVE03395	APOSC_11256
OG0001440	NEMVE03715	APOSC_20481
OG0001445	NEMVE05296	APOSC_01766
OG0001446	NEMVE13345, NEMVE13458	APOSC_00923, APOSC_00922, APOSC_10170, APOSC_16223, APOSC_07679, APOSC_25660
OG0001447	NEMVE05648	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001448	NEMVE00791, NEMVE02092, NEMVE15574, NEMVE00572, NEMVE07132, NEMVE13653	APOSC_27362
OG0001448	NEMVE01793	APOSC_08217
OG0001449	NEMVE14841, NEMVE20272	APOSC_12099
OG0001449	NEMVE13482	APOSC_00496
OG0001451	NEMVE07224	APOSC_16226
OG0001451	NEMVE13777	APOSC_16661
OG0001452	NEMVE10972	APOSC_06149
OG0001453	NEMVE09283	APOSC_02976
OG0001455	NEMVE14951	APOSC_20486
OG0001456	NEMVE11079, NEMVE05799	APOSC_10360, APOSC_00503
OG0001459	NEMVE25233, NEMVE00289	APOSC_03007, APOSC_19515, APOSC_11819
OG0001460	NEMVE00841, NEMVE16041	APOSC_17898
OG0001460	NEMVE07626	APOSC_12171
OG0001462	NEMVE11473	APOSC_19567, APOSC_13848
OG0001463	NEMVE09388, NEMVE13964	APOSC_16275
OG0001464	NEMVE06290, NEMVE07201, NEMVE10766	APOSC_00690
OG0001465	NEMVE09463, NEMVE09468, NEMVE01540	APOSC_28148, APOSC_09134
OG0001466	NEMVE11395	APOSC_10971
OG0001466	NEMVE24631	APOSC_14104
OG0001467	NEMVE05171	APOSC_21011
OG0001467	NEMVE09380	APOSC_12095
OG0001468	NEMVE03519	APOSC_26571
OG0001469	NEMVE13119	APOSC_21558
OG0001469	NEMVE05710	APOSC_12521
OG0001470	NEMVE01457	APOSC_15496
OG0001471	NEMVE23465	APOSC_24100, APOSC_22707, APOSC_03922
OG0001471	NEMVE23668	APOSC_16175, APOSC_27731, APOSC_24787, APOSC_24448, APOSC_28284, APOSC_28285, APOSC_28286, APOSC_00046, APOSC_24779, APOSC_00705, APOSC_20949
OG0001472	NEMVE05967	APOSC_03478
OG0001472	NEMVE23386	APOSC_26882
OG0001473	NEMVE12413	APOSC_25378, APOSC_24554
OG0001474	NEMVE07106	APOSC_00391
OG0001474	NEMVE03081, NEMVE10570	APOSC_28339
OG0001475	NEMVE23631	APOSC_19285, APOSC_00671
OG0001476	NEMVE10280, NEMVE10281	APOSC_20045
OG0001477	NEMVE12181, NEMVE14548	APOSC_14113, APOSC_09877
OG0001479	NEMVE06797, NEMVE06784	APOSC_29168
OG0001480	NEMVE16556	APOSC_05352
OG0001482	NEMVE13241	APOSC_19050
OG0001483	NEMVE23590	APOSC_19787, APOSC_20800
OG0001484	NEMVE23070	APOSC_25021, APOSC_13556
OG0001485	NEMVE05976	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	NEMVE22710	APOSC_27432
OG0001487	NEMVE08786	APOSC_08783
OG0001488	NEMVE04737	APOSC_03875
OG0001488	NEMVE02200	APOSC_28110
OG0001488	NEMVE02146	APOSC_09269
OG0001489	NEMVE23571	APOSC_17496
OG0001492	NEMVE17956	APOSC_14714
OG0001493	NEMVE14619	APOSC_12580
OG0001495	NEMVE15483	APOSC_01292
OG0001496	NEMVE13319	APOSC_09640, APOSC_09641, APOSC_02129, APOSC_24932, APOSC_13192, APOSC_06926
OG0001500	NEMVE07759	APOSC_10163, APOSC_10164
OG0001501	NEMVE20248, NEMVE10383, NEMVE02681	APOSC_12105
OG0001502	NEMVE06315	APOSC_05753, APOSC_21241
OG0001503	NEMVE13535	APOSC_07503
OG0001503	NEMVE15019	APOSC_29093
OG0001504	NEMVE10459	APOSC_05548
OG0001505	NEMVE14234	APOSC_21083, APOSC_06533
OG0001506	NEMVE16287	APOSC_17974, APOSC_17975
OG0001507	NEMVE01058	APOSC_20414
OG0001508	NEMVE06884	APOSC_21339, APOSC_21338
OG0001509	NEMVE23903	APOSC_27811
OG0001510	NEMVE00716, NEMVE23759	APOSC_12053, APOSC_12055
OG0001511	NEMVE06177	APOSC_07488, APOSC_26249
OG0001512	NEMVE14517	APOSC_13901
OG0001513	NEMVE06330	APOSC_13909
OG0001516	NEMVE23626	APOSC_04613, APOSC_04614
OG0001517	NEMVE14577, NEMVE14581	APOSC_10273
OG0001518	NEMVE10672	APOSC_04576, APOSC_19442, APOSC_19441
OG0001521	NEMVE13756	APOSC_26269
OG0001522	NEMVE03232	APOSC_05577
OG0001522	NEMVE14033	APOSC_16037
OG0001523	NEMVE04670	APOSC_03544, APOSC_08741
OG0001524	NEMVE25396	APOSC_18612
OG0001524	NEMVE05484	APOSC_18631
OG0001525	NEMVE02407	APOSC_11644
OG0001526	NEMVE00906	APOSC_21222, APOSC_12286
OG0001527	NEMVE14422	APOSC_26650
OG0001527	NEMVE03078	APOSC_04022
OG0001528	NEMVE14401	APOSC_14510
OG0001529	NEMVE02084, NEMVE24342	APOSC_03920
OG0001530	NEMVE08975	APOSC_25625
OG0001531	NEMVE05034	APOSC_14320
OG0001532	NEMVE02971	APOSC_13448
OG0001534	NEMVE00470	APOSC_07636
OG0001536	NEMVE11894, NEMVE05661	APOSC_15383
OG0001538	NEMVE11486	APOSC_23666, APOSC_28290, APOSC_04002, APOSC_24317, APOSC_00066
OG0001546	NEMVE08644	APOSC_12494
OG0001550	NEMVE19108, NEMVE17874	APOSC_09615, APOSC_26524
OG0001551	NEMVE01664	APOSC_25143
OG0001553	NEMVE15083	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	NEMVE07256	APOSC_12359
OG0001557	NEMVE19058, NEMVE25522, NEMVE15026	APOSC_21247
OG0001558	NEMVE08767	APOSC_12692
OG0001559	NEMVE10463	APOSC_06915
OG0001560	NEMVE07241	APOSC_19389
OG0001561	NEMVE13680	APOSC_03964
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	NEMVE23916, NEMVE02241, NEMVE01813, NEMVE12776	APOSC_06037, APOSC_06038
OG0001567	NEMVE07133	APOSC_14453
OG0001568	NEMVE12145, NEMVE13029	APOSC_28643
OG0001570	NEMVE10457, NEMVE19638	APOSC_29138
OG0001571	NEMVE09690	APOSC_08835
OG0001571	NEMVE05898	APOSC_26437, APOSC_26436, APOSC_26438
OG0001572	NEMVE21698	APOSC_16015, APOSC_16016
OG0001572	NEMVE14084	APOSC_02447
OG0001573	NEMVE05590	APOSC_24147, APOSC_24146
OG0001574	NEMVE24808	APOSC_16952, APOSC_16951, APOSC_16054
OG0001575	NEMVE08150	APOSC_19941, APOSC_20344
OG0001576	NEMVE10771	APOSC_19353, APOSC_19354
OG0001577	NEMVE14595	APOSC_27543
OG0001578	NEMVE02073	APOSC_25871
OG0001580	NEMVE04880	APOSC_04582, APOSC_04583
OG0001581	NEMVE09495, NEMVE13982, NEMVE20122	APOSC_12012
OG0001582	NEMVE14586, NEMVE16677	APOSC_09174
OG0001583	NEMVE12298, NEMVE07434	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	NEMVE03502	APOSC_24188
OG0001588	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611	APOSC_15207, APOSC_00877, APOSC_03221, APOSC_03881, APOSC_01710, APOSC_02512
OG0001589	NEMVE15586	APOSC_14644
OG0001590	NEMVE15049	APOSC_05334, APOSC_06008, APOSC_06664
OG0001591	NEMVE19630	APOSC_07101
OG0001592	NEMVE14685	APOSC_24168, APOSC_27291
OG0001593	NEMVE07459	APOSC_01201, APOSC_17370
OG0001594	NEMVE00343	APOSC_13045
OG0001594	NEMVE13600	APOSC_16430
OG0001594	NEMVE22378	APOSC_20977
OG0001596	NEMVE06132	APOSC_10562
OG0001597	NEMVE17805	APOSC_09081
OG0001597	NEMVE07623	APOSC_18499
OG0001599	NEMVE14138	APOSC_03974
OG0001600	NEMVE14354, NEMVE09552, NEMVE02321	APOSC_23093
OG0001602	NEMVE04820	APOSC_07763, APOSC_07762
OG0001603	NEMVE00310	APOSC_08042
OG0001604	NEMVE20359, NEMVE13990	APOSC_20538
OG0001604	NEMVE01133	APOSC_08984
OG0001605	NEMVE17315	APOSC_08927, APOSC_24537
OG0001606	NEMVE13096	APOSC_09729
OG0001606	NEMVE14918	APOSC_24157
OG0001609	NEMVE17441	APOSC_15382
OG0001609	NEMVE13471	APOSC_18863
OG0001610	NEMVE21979	APOSC_11669, APOSC_11668, APOSC_17468
OG0001611	NEMVE04740	APOSC_16863
OG0001612	NEMVE00916	APOSC_20257
OG0001613	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459	APOSC_06867
OG0001614	NEMVE02024	APOSC_25539
OG0001614	NEMVE09707, NEMVE14265	APOSC_17721
OG0001615	NEMVE24769	APOSC_22981, APOSC_22982
OG0001616	NEMVE25070	APOSC_00199, APOSC_05470, APOSC_23348, APOSC_10544, APOSC_09783, APOSC_10127
OG0001617	NEMVE00005	APOSC_17358, APOSC_17357
OG0001620	NEMVE05238, NEMVE07316	APOSC_25992
OG0001621	NEMVE07688	APOSC_06290, APOSC_06292, APOSC_06291
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	APOSC_26623
OG0001624	NEMVE20306, NEMVE10312	APOSC_18447
OG0001625	NEMVE18968	APOSC_05825, APOSC_05827
OG0001626	NEMVE19356, NEMVE25667	APOSC_00237, APOSC_00238, APOSC_00236
OG0001627	NEMVE04823	APOSC_09790, APOSC_14367
OG0001628	NEMVE08310	APOSC_13343
OG0001628	NEMVE19331	APOSC_17522
OG0001629	NEMVE06795	APOSC_27623
OG0001630	NEMVE22382	APOSC_00299, APOSC_00297, APOSC_00298
OG0001632	NEMVE05187	APOSC_10176, APOSC_27625
OG0001633	NEMVE04876	APOSC_03906
OG0001633	NEMVE17622	APOSC_22234, APOSC_12879
OG0001634	NEMVE13518	APOSC_06560
OG0001634	NEMVE22588	APOSC_05598
OG0001635	NEMVE14440	APOSC_00598
OG0001636	NEMVE10668	APOSC_20219
OG0001638	NEMVE24596	APOSC_28340
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	APOSC_07448, APOSC_07449
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	APOSC_16997
OG0001642	NEMVE25922	APOSC_01391, APOSC_01390
OG0001643	NEMVE20743, NEMVE11046	APOSC_19563
OG0001644	NEMVE22640	APOSC_08859
OG0001646	NEMVE03206	APOSC_26783, APOSC_26528, APOSC_08803
OG0001647	NEMVE03510, NEMVE03067	APOSC_26573, APOSC_24899, APOSC_21664
OG0001651	NEMVE10191, NEMVE06095	APOSC_18928, APOSC_18929
OG0001652	NEMVE00956, NEMVE05109	APOSC_28560
OG0001653	NEMVE00904	APOSC_08321
OG0001654	NEMVE09044, NEMVE16312, NEMVE13324	APOSC_10444, APOSC_10443, APOSC_10445, APOSC_10446, APOSC_10447
OG0001655	NEMVE19053	APOSC_19955
OG0001656	NEMVE04660	APOSC_13800, APOSC_15673
OG0001657	NEMVE13455	APOSC_20037
OG0001658	NEMVE17963	APOSC_03350, APOSC_03349
OG0001659	NEMVE11319	APOSC_04193, APOSC_04192
OG0001660	NEMVE15239	APOSC_25851
OG0001661	NEMVE07312, NEMVE10092, NEMVE22246	APOSC_05078
OG0001661	NEMVE01351	APOSC_19581
OG0001662	NEMVE11251	APOSC_03197
OG0001662	NEMVE13811	APOSC_24638
OG0001663	NEMVE21018, NEMVE23853	APOSC_14512, APOSC_14513, APOSC_19966, APOSC_00664
OG0001664	NEMVE25426	APOSC_08011, APOSC_08010
OG0001665	NEMVE09117	APOSC_03053
OG0001665	NEMVE05163	APOSC_26736
OG0001666	NEMVE25558	APOSC_19309, APOSC_18453, APOSC_20901
OG0001667	NEMVE22928	APOSC_19485
OG0001668	NEMVE14155	APOSC_25820
OG0001670	NEMVE23427	APOSC_21046, APOSC_19039
OG0001671	NEMVE21602, NEMVE24836	APOSC_08987, APOSC_20652
OG0001672	NEMVE22147	APOSC_09103, APOSC_09104
OG0001673	NEMVE07546	APOSC_21746
OG0001674	NEMVE25306	APOSC_13291
OG0001675	NEMVE03414	APOSC_15911, APOSC_00269, APOSC_15910
OG0001676	NEMVE11180, NEMVE13897	APOSC_11977
OG0001676	NEMVE17801	APOSC_18551
OG0001677	NEMVE08811	APOSC_19672
OG0001679	NEMVE06179	APOSC_20310, APOSC_22953, APOSC_12720, APOSC_11611, APOSC_27365, APOSC_06847
OG0001680	NEMVE10805	APOSC_05052
OG0001682	NEMVE09695	APOSC_27126, APOSC_27124, APOSC_27125
OG0001683	NEMVE22487	APOSC_24984
OG0001685	NEMVE22402	APOSC_03873
OG0001686	NEMVE21686, NEMVE15921	APOSC_20706
OG0001687	NEMVE13398	APOSC_25333, APOSC_09970, APOSC_10763
OG0001688	NEMVE01983	APOSC_10916
OG0001689	NEMVE13426	APOSC_15449
OG0001691	NEMVE08246	APOSC_09746
OG0001692	NEMVE05217	APOSC_14941
OG0001694	NEMVE06291	APOSC_00545
OG0001696	NEMVE17253	APOSC_26728, APOSC_11197
OG0001704	NEMVE21188, NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	APOSC_20746, APOSC_00421
OG0001706	NEMVE23731	APOSC_11809, APOSC_11808
OG0001707	NEMVE04981, NEMVE14075	APOSC_26684
OG0001708	NEMVE12748, NEMVE25417, NEMVE11609, NEMVE25416, NEMVE10072	APOSC_07420
OG0001709	NEMVE13278	APOSC_19317
OG0001710	NEMVE05195	APOSC_13811
OG0001711	NEMVE10176	APOSC_08529
OG0001712	NEMVE01593	APOSC_02404
OG0001713	NEMVE19673	APOSC_19043
OG0001713	NEMVE15326	APOSC_26360
OG0001714	NEMVE20785, NEMVE14822	APOSC_05609
OG0001714	NEMVE15425	APOSC_27772
OG0001715	NEMVE00409	APOSC_17363
OG0001716	NEMVE22409	APOSC_05433, APOSC_25882
OG0001718	NEMVE25579	APOSC_01586, APOSC_06428
OG0001720	NEMVE00978, NEMVE05172	APOSC_02735
OG0001721	NEMVE14398	APOSC_23771
OG0001722	NEMVE10043	APOSC_07259
OG0001723	NEMVE01559, NEMVE07760	APOSC_21374
OG0001724	NEMVE13963	APOSC_17946
OG0001726	NEMVE04744	APOSC_03226
OG0001726	NEMVE09591	APOSC_14481
OG0001727	NEMVE05094, NEMVE01092	APOSC_18118
OG0001728	NEMVE16908	APOSC_21719, APOSC_21717
OG0001729	NEMVE13833, NEMVE04729, NEMVE22386	APOSC_16535
OG0001730	NEMVE00988	APOSC_18068, APOSC_18069
OG0001731	NEMVE14594	APOSC_12384
OG0001732	NEMVE08717	APOSC_07953
OG0001733	NEMVE04835	APOSC_23430, APOSC_24440, APOSC_23429
OG0001735	NEMVE08944, NEMVE20783	APOSC_28608
OG0001736	NEMVE07797	APOSC_19300
OG0001736	NEMVE14430	APOSC_23753
OG0001738	NEMVE05920	APOSC_01320
OG0001739	NEMVE22586, NEMVE20891	APOSC_04485
OG0001740	NEMVE19183	APOSC_04734
OG0001740	NEMVE02279	APOSC_10598
OG0001741	NEMVE21578, NEMVE02386	APOSC_02787, APOSC_04340, APOSC_25023
OG0001742	NEMVE22258	APOSC_10513, APOSC_08313
OG0001743	NEMVE08168	APOSC_24356
OG0001744	NEMVE23885, NEMVE06480, NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541	APOSC_15916
OG0001747	NEMVE09757	APOSC_26846
OG0001749	NEMVE17331	APOSC_08196
OG0001750	NEMVE21750	APOSC_05785
OG0001751	NEMVE13706	APOSC_12376, APOSC_12377
OG0001752	NEMVE24646	APOSC_04409, APOSC_04410
OG0001754	NEMVE14105, NEMVE20494	APOSC_02170
OG0001755	NEMVE14907	APOSC_20267
OG0001755	NEMVE21726	APOSC_01191
OG0001756	NEMVE14922	APOSC_02548
OG0001756	NEMVE13947	APOSC_08277
OG0001758	NEMVE22663	APOSC_09164, APOSC_17525
OG0001763	NEMVE17239	APOSC_23957
OG0001768	NEMVE15136	APOSC_09186
OG0001768	NEMVE13388	APOSC_17892
OG0001769	NEMVE10615	APOSC_25926
OG0001769	NEMVE24301	APOSC_03841
OG0001770	NEMVE14281, NEMVE00088	APOSC_21836, APOSC_21835
OG0001772	NEMVE05103	APOSC_23516, APOSC_23515
OG0001774	NEMVE14068	APOSC_20306
OG0001774	NEMVE25139	APOSC_14597
OG0001775	NEMVE13368	APOSC_26681, APOSC_26577, APOSC_22869, APOSC_22870, APOSC_26576
OG0001777	NEMVE03411	APOSC_22376
OG0001777	NEMVE21376	APOSC_07051, APOSC_07050
OG0001777	NEMVE04817, NEMVE09398	APOSC_22891
OG0001781	NEMVE13106	APOSC_12405
OG0001783	NEMVE25002	APOSC_07401
OG0001786	NEMVE06879	APOSC_22789
OG0001787	NEMVE06362	APOSC_00374
OG0001788	NEMVE21541	APOSC_14380, APOSC_04653, APOSC_26960, APOSC_26959, APOSC_26957, APOSC_26958, APOSC_12912
OG0001790	NEMVE09592	APOSC_23138
OG0001790	NEMVE09497	APOSC_02096
OG0001792	NEMVE17256	APOSC_04470
OG0001793	NEMVE22918	APOSC_11265
OG0001793	NEMVE14464	APOSC_12986, APOSC_12985
OG0001797	NEMVE05370	APOSC_08522, APOSC_28716
OG0001798	NEMVE07620	APOSC_22877
OG0001798	NEMVE05525	APOSC_16632
OG0001799	NEMVE02952	APOSC_18784
OG0001800	NEMVE12705, NEMVE21805	APOSC_07734
OG0001804	NEMVE23206	APOSC_17841
OG0001805	NEMVE14596	APOSC_14981
OG0001806	NEMVE00143, NEMVE15014	APOSC_02173
OG0001807	NEMVE03359, NEMVE21133	APOSC_17157, APOSC_17156
OG0001808	NEMVE06614	APOSC_21460
OG0001809	NEMVE14997, NEMVE12260	APOSC_18192
OG0001810	NEMVE21765	APOSC_01275, APOSC_17059
OG0001811	NEMVE00892	APOSC_12495, APOSC_02839, APOSC_24756, APOSC_19380
OG0001812	NEMVE07410	APOSC_02813, APOSC_20651, APOSC_20650, APOSC_17159, APOSC_17160, APOSC_08109
OG0001814	NEMVE08912, NEMVE24451	APOSC_06810
OG0001815	NEMVE08243, NEMVE03138	APOSC_09860
OG0001816	NEMVE16539	APOSC_13560, APOSC_20034, APOSC_13559
OG0001818	NEMVE14370	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594
OG0001819	NEMVE23893	APOSC_10403
OG0001820	NEMVE14972	APOSC_05874
OG0001821	NEMVE06367	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524
OG0001822	NEMVE13743	APOSC_18765, APOSC_02285
OG0001823	NEMVE12129, NEMVE07659	APOSC_21506
OG0001823	NEMVE17233	APOSC_02856
OG0001824	NEMVE10882	APOSC_09554, APOSC_14261
OG0001825	NEMVE05416, NEMVE05456	APOSC_10436
OG0001826	NEMVE15142	APOSC_12940
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	APOSC_01013
OG0001829	NEMVE10642	APOSC_07372
OG0001830	NEMVE00966, NEMVE10828	APOSC_05587
OG0001832	NEMVE03211, NEMVE02593	APOSC_14000
OG0001834	NEMVE20987, NEMVE01038	APOSC_01951
OG0001846	NEMVE11075, NEMVE11783	APOSC_12218
OG0001848	NEMVE22818	APOSC_13758, APOSC_27924
OG0001850	NEMVE05785	APOSC_24800
OG0001850	NEMVE03645	APOSC_00640
OG0001851	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091	APOSC_16345, APOSC_26158, APOSC_16346, APOSC_26159, APOSC_18047
OG0001852	NEMVE23749	APOSC_08845
OG0001853	NEMVE07936	APOSC_12727
OG0001854	NEMVE07412, NEMVE24959	APOSC_13434, APOSC_13433
OG0001855	NEMVE01193	APOSC_20103
OG0001857	NEMVE23842	APOSC_18896
OG0001858	NEMVE07711	APOSC_14841
OG0001859	NEMVE23690	APOSC_24401, APOSC_28844, APOSC_13507
OG0001860	NEMVE22498	APOSC_14509
OG0001862	NEMVE05359	APOSC_00024
OG0001863	NEMVE04600	APOSC_26636
OG0001864	NEMVE08923	APOSC_12878, APOSC_12877
OG0001865	NEMVE22307	APOSC_27858
OG0001866	NEMVE00845	APOSC_28306
OG0001866	NEMVE18906	APOSC_28307
OG0001867	NEMVE05147	APOSC_02450
OG0001868	NEMVE05764, NEMVE21462	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355
OG0001870	NEMVE21714	APOSC_28584, APOSC_28583
OG0001872	NEMVE22458	APOSC_25675
OG0001873	NEMVE21702, NEMVE17269, NEMVE13980	APOSC_24589, APOSC_02615, APOSC_02614
OG0001875	NEMVE13467	APOSC_28674
OG0001875	NEMVE24956	APOSC_02272
OG0001876	NEMVE01630	APOSC_01394
OG0001877	NEMVE14312	APOSC_00171
OG0001878	NEMVE04635	APOSC_07100
OG0001879	NEMVE13735	APOSC_04307
OG0001879	NEMVE13330, NEMVE07077	APOSC_23988
OG0001882	NEMVE14336	APOSC_05527, APOSC_20571
OG0001883	NEMVE23661	APOSC_24533
OG0001884	NEMVE05773	APOSC_19753
OG0001886	NEMVE14073	APOSC_24954
OG0001887	NEMVE08409, NEMVE14044	APOSC_12244
OG0001888	NEMVE14388	APOSC_16509, APOSC_16510
OG0001889	NEMVE01910	APOSC_07984, APOSC_23028
OG0001890	NEMVE04816	APOSC_08626
OG0001893	NEMVE10940	APOSC_28513, APOSC_28512
OG0001894	NEMVE14144	APOSC_00243, APOSC_00244
OG0001895	NEMVE08995, NEMVE08991	APOSC_15357
OG0001896	NEMVE13745	APOSC_29153, APOSC_29152, APOSC_29154
OG0001897	NEMVE05902	APOSC_27280, APOSC_27281, APOSC_27279
OG0001898	NEMVE11971, NEMVE10699	APOSC_22780
OG0001899	NEMVE00990	APOSC_20089
OG0001900	NEMVE02795	APOSC_23428
OG0001900	NEMVE14738	APOSC_09065, APOSC_09064, APOSC_09066
OG0001901	NEMVE04718	APOSC_00350, APOSC_00351
OG0001903	NEMVE23014, NEMVE15464	APOSC_14862
OG0001913	NEMVE05008	APOSC_27752, APOSC_27753, APOSC_27754
OG0001914	NEMVE24283	APOSC_20774
OG0001914	NEMVE00127, NEMVE16870	APOSC_13874
OG0001915	NEMVE01292, NEMVE15067	APOSC_20247, APOSC_07947
OG0001917	NEMVE22972, NEMVE06545, NEMVE09944	APOSC_15433
