Orthogroup	NEMVE	AENJA_ok
OG0001554	NEMVE07256	AENJA_07567
OG0001557	NEMVE19058, NEMVE25522, NEMVE15026	AENJA_23342, AENJA_08073
OG0001558	NEMVE08767	AENJA_08311
OG0001559	NEMVE10463	AENJA_08667
OG0001560	NEMVE07241	AENJA_09404
OG0001561	NEMVE13680	AENJA_09420
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	AENJA_12465
OG0001564	NEMVE01813, NEMVE12776	AENJA_11930
OG0001567	NEMVE07133	AENJA_13019
OG0001568	NEMVE12145, NEMVE13029, NEMVE04566	AENJA_13880
OG0001569	NEMVE22103	AENJA_14238
OG0001570	NEMVE10457, NEMVE19638	AENJA_19842
OG0001571	NEMVE05898	AENJA_17758
OG0001572	NEMVE21698	AENJA_22665
OG0001572	NEMVE14084	AENJA_18250
OG0001573	NEMVE05590	AENJA_19183
OG0001574	NEMVE24808	AENJA_21910
OG0001575	NEMVE08150	AENJA_21922, AENJA_21919
OG0001576	NEMVE10771	AENJA_23479
OG0001577	NEMVE14595	AENJA_24178
OG0001578	NEMVE02073	AENJA_24180
OG0001580	NEMVE04880	AENJA_25168
OG0001581	NEMVE09495, NEMVE13982, NEMVE20122	AENJA_26170, AENJA_26171
OG0001582	NEMVE14586, NEMVE16677	AENJA_26338
OG0001583	NEMVE12298, NEMVE07434	AENJA_26528
OG0001584	NEMVE03502	AENJA_26828
OG0001588	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611	AENJA_15642, AENJA_24457, AENJA_10082, AENJA_00109, AENJA_10785
OG0001589	NEMVE15586	AENJA_25067, AENJA_00308, AENJA_25068
OG0001590	NEMVE15049	AENJA_14826, AENJA_14823
OG0001591	NEMVE19630	AENJA_00990
OG0001592	NEMVE14685	AENJA_17749, AENJA_01022, AENJA_25249
OG0001593	NEMVE07459	AENJA_01627
OG0001594	NEMVE20923	AENJA_16970
OG0001594	NEMVE00343	AENJA_01665, AENJA_04700
OG0001594	NEMVE13600	AENJA_09891
OG0001596	NEMVE06132	AENJA_08460
OG0001597	NEMVE17805, NEMVE07623	AENJA_17835, AENJA_03457
OG0001599	NEMVE14138	AENJA_04501
OG0001600	NEMVE09547	AENJA_04862
OG0001602	NEMVE04820	AENJA_05150
OG0001603	NEMVE00310	AENJA_25082, AENJA_05289
OG0001604	NEMVE20359, NEMVE13990	AENJA_06276
OG0001604	NEMVE01133	AENJA_11253
OG0001605	NEMVE17315	AENJA_06440
OG0001606	NEMVE13096	AENJA_06477
OG0001609	NEMVE17441	AENJA_08323
OG0001609	NEMVE13471	AENJA_19787
OG0001610	NEMVE21979	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532
OG0001611	NEMVE04740	AENJA_08569
OG0001612	NEMVE00916	AENJA_09589
OG0001613	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459	AENJA_18613, AENJA_13644, AENJA_09920, AENJA_23085, AENJA_23061, AENJA_20693
OG0001614	NEMVE02024	AENJA_17703
OG0001614	NEMVE09707, NEMVE14265	AENJA_10096
OG0001615	NEMVE24769	AENJA_10716
OG0001616	NEMVE25070	AENJA_26457, AENJA_11867, AENJA_26458, AENJA_25296, AENJA_25299, AENJA_24933, AENJA_21981, AENJA_24000
OG0001617	NEMVE00005	AENJA_12188
OG0001619	NEMVE20965, NEMVE08428	AENJA_13002
OG0001620	NEMVE05238, NEMVE07316	AENJA_13924
OG0001621	NEMVE07688	AENJA_13994, AENJA_13992
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	AENJA_18499, AENJA_25583, AENJA_14562
OG0001624	NEMVE20306, NEMVE10312	AENJA_14605
OG0001625	NEMVE18968	AENJA_14706
OG0001626	NEMVE19356, NEMVE25667	AENJA_14807
OG0001627	NEMVE04823	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284
OG0001628	NEMVE08310	AENJA_16821, AENJA_21898, AENJA_21897
OG0001628	NEMVE19331	AENJA_25488
OG0001629	NEMVE06795	AENJA_16897
OG0001630	NEMVE22382	AENJA_17020
OG0001631	NEMVE19067	AENJA_17295
OG0001632	NEMVE05187	AENJA_18126
OG0001633	NEMVE04876	AENJA_21539
OG0001633	NEMVE17622	AENJA_18234
OG0001634	NEMVE13518	AENJA_18695
OG0001634	NEMVE22588	AENJA_18896
OG0001635	NEMVE14440	AENJA_18913
OG0001636	NEMVE10668	AENJA_19487
OG0001638	NEMVE24596	AENJA_20882
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	AENJA_22054
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	AENJA_23210
OG0001642	NEMVE25922	AENJA_23879
OG0001643	NEMVE20743, NEMVE11046	AENJA_24340
OG0001644	NEMVE22640	AENJA_26289
OG0001651	NEMVE10191, NEMVE06095	AENJA_00391
OG0001652	NEMVE00956, NEMVE05109	AENJA_22805, AENJA_00850
OG0001653	NEMVE00904	AENJA_21125
OG0001654	NEMVE09044, NEMVE16312, NEMVE13324	AENJA_02592
OG0001655	NEMVE19053	AENJA_03001
OG0001656	NEMVE04660	AENJA_03159
OG0001657	NEMVE13455	AENJA_03268
OG0001658	NEMVE17963	AENJA_03637, AENJA_05073
OG0001659	NEMVE11319	AENJA_04668
OG0001660	NEMVE15239	AENJA_04731
OG0001661	NEMVE07312, NEMVE10092, NEMVE22246	AENJA_05905
OG0001661	NEMVE01351, NEMVE13539	AENJA_05238
OG0001662	NEMVE11251	AENJA_07124
OG0001662	NEMVE13811	AENJA_05672
OG0001663	NEMVE21018, NEMVE23853	AENJA_06086
OG0001664	NEMVE25426	AENJA_22480, AENJA_06183
OG0001665	NEMVE09117	AENJA_11003
OG0001665	NEMVE05163	AENJA_06300
OG0001666	NEMVE25558	AENJA_07102
OG0001667	NEMVE22928	AENJA_07191
OG0001668	NEMVE14155	AENJA_07885
OG0001670	NEMVE23427	AENJA_08987, AENJA_13957
OG0001671	NEMVE21602, NEMVE24836	AENJA_18353, AENJA_09175
OG0001672	NEMVE22147	AENJA_09939
OG0001673	NEMVE07546	AENJA_11329
OG0001674	NEMVE25306	AENJA_11464
OG0001675	NEMVE03414	AENJA_11671
OG0001676	NEMVE11180, NEMVE13897	AENJA_26746
OG0001676	NEMVE17801	AENJA_11724
OG0001677	NEMVE08811	AENJA_11807
OG0001679	NEMVE06179	AENJA_16799, AENJA_17425
OG0001680	NEMVE10805	AENJA_16822
OG0001682	NEMVE18688	AENJA_17431
OG0001683	NEMVE22487	AENJA_18304
OG0001685	NEMVE22402	AENJA_18914
OG0001686	NEMVE21686, NEMVE15921	AENJA_19766, AENJA_19761
OG0001687	NEMVE13557	AENJA_21090
OG0001687	NEMVE13398	AENJA_20311
OG0001688	NEMVE01983	AENJA_20867, AENJA_20868
OG0001689	NEMVE13426	AENJA_21847
OG0001691	NEMVE08246	AENJA_24035
OG0001692	NEMVE05217	AENJA_24257
OG0001704	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	AENJA_00857
OG0001706	NEMVE23731	AENJA_00912
OG0001707	NEMVE04981, NEMVE14075	AENJA_00981, AENJA_25581
OG0001708	NEMVE11609, NEMVE25416, NEMVE10072	AENJA_01039
OG0001709	NEMVE00183, NEMVE02103	AENJA_01136
OG0001710	NEMVE05195	AENJA_24366, AENJA_01527
OG0001711	NEMVE10176	AENJA_01555
OG0001712	NEMVE01593	AENJA_02081
OG0001713	NEMVE15326	AENJA_02209
OG0001714	NEMVE20785, NEMVE14822	AENJA_02224
OG0001714	NEMVE15425	AENJA_13337
OG0001715	NEMVE00409	AENJA_23093, AENJA_16266, AENJA_09340, AENJA_14130, AENJA_02322, AENJA_23254, AENJA_11380
OG0001716	NEMVE22409	AENJA_02720
OG0001718	NEMVE25579	AENJA_02907
OG0001720	NEMVE00978, NEMVE05172	AENJA_03434
OG0001721	NEMVE14398	AENJA_03497
OG0001722	NEMVE10043	AENJA_03878
OG0001723	NEMVE01559, NEMVE07760	AENJA_12578
OG0001724	NEMVE13963	AENJA_04715, AENJA_04714
OG0001726	NEMVE04744	AENJA_06017
OG0001726	NEMVE09591	AENJA_11860
OG0001727	NEMVE05094, NEMVE01092	AENJA_06020
OG0001728	NEMVE16908	AENJA_08879, AENJA_09822
OG0001729	NEMVE13833, NEMVE04729, NEMVE22386	AENJA_08928
OG0001730	NEMVE00988	AENJA_09007
OG0001731	NEMVE14594	AENJA_09521
OG0001732	NEMVE08717	AENJA_11224
OG0001733	NEMVE04835	AENJA_11585
OG0001735	NEMVE08944, NEMVE20783	AENJA_13640, AENJA_13638
OG0001736	NEMVE07797	AENJA_14070
OG0001738	NEMVE05920	AENJA_15108
OG0001739	NEMVE22586, NEMVE20891	AENJA_15111
OG0001740	NEMVE02279	AENJA_15168
OG0001741	NEMVE21578, NEMVE02386	AENJA_15790
OG0001742	NEMVE23515	AENJA_16080
OG0001742	NEMVE22258	AENJA_22249, AENJA_25787, AENJA_16071
OG0001743	NEMVE08168	AENJA_16159
OG0001744	NEMVE23885, NEMVE06480	AENJA_17309
OG0001745	NEMVE23300, NEMVE23314	AENJA_18802
OG0001747	NEMVE09757	AENJA_20575
OG0001749	NEMVE17331	AENJA_22441
OG0001750	NEMVE21750	AENJA_22826
OG0001751	NEMVE13706	AENJA_23225
OG0001752	NEMVE24646	AENJA_23699
OG0001753	NEMVE21210	AENJA_23804
OG0001754	NEMVE14105, NEMVE20494	AENJA_24677
OG0001755	NEMVE00794	AENJA_24905
OG0001755	NEMVE14907	AENJA_24912
OG0001756	NEMVE14922	AENJA_25749
OG0001756	NEMVE13947	AENJA_25480
OG0001768	NEMVE15136	AENJA_00276
OG0001768	NEMVE13388	AENJA_00711, AENJA_26065
OG0001769	NEMVE10615	AENJA_00392
OG0001769	NEMVE24301	AENJA_14833
OG0001770	NEMVE14281, NEMVE00088	AENJA_00514
OG0001772	NEMVE05103	AENJA_00723
OG0001774	NEMVE14068	AENJA_01099
OG0001774	NEMVE25139	AENJA_09499
OG0001775	NEMVE13368	AENJA_01192
OG0001777	NEMVE03411	AENJA_06312
OG0001777	NEMVE21376	AENJA_26326
OG0001777	NEMVE04817, NEMVE09398	AENJA_01630
OG0001780	NEMVE15664, NEMVE22327	AENJA_03259
OG0001781	NEMVE13106	AENJA_25405
OG0001783	NEMVE25002	AENJA_04445
OG0001784	NEMVE14470	AENJA_23334, AENJA_04719
OG0001786	NEMVE07858, NEMVE17340	AENJA_09558
OG0001786	NEMVE06879	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017
OG0001787	NEMVE06362	AENJA_05662
OG0001788	NEMVE21541	AENJA_05784
OG0001789	NEMVE02570	AENJA_06214
OG0001790	NEMVE09592	AENJA_17848, AENJA_24055, AENJA_11320
OG0001790	NEMVE09497	AENJA_06251
OG0001792	NEMVE17254	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971
OG0001793	NEMVE22918	AENJA_07131
OG0001795	NEMVE11579	AENJA_22533
OG0001797	NEMVE05370	AENJA_08186
OG0001798	NEMVE07620	AENJA_08367
OG0001798	NEMVE05525	AENJA_24416
OG0001799	NEMVE02952	AENJA_08605
OG0001800	NEMVE12705, NEMVE21805	AENJA_09181
OG0001804	NEMVE23206	AENJA_10202
OG0001805	NEMVE14596	AENJA_10542
OG0001806	NEMVE00143, NEMVE15014	AENJA_10903
OG0001807	NEMVE03359, NEMVE21133	AENJA_12201
OG0001808	NEMVE06614	AENJA_13026
OG0001809	NEMVE14997, NEMVE12260	AENJA_13412
OG0001810	NEMVE21765	AENJA_13786
OG0001812	NEMVE07410	AENJA_14467, AENJA_14466, AENJA_14468
OG0001814	NEMVE08912, NEMVE24451	AENJA_26556
OG0001815	NEMVE05716, NEMVE20584	AENJA_15476
OG0001816	NEMVE16539	AENJA_15931
OG0001818	NEMVE14370	AENJA_18459
OG0001819	NEMVE23893	AENJA_19342
OG0001820	NEMVE14972	AENJA_19468, AENJA_19465, AENJA_19466
OG0001821	NEMVE06367	AENJA_21035
OG0001822	NEMVE13743	AENJA_21678
OG0001823	NEMVE12129, NEMVE07659	AENJA_22880
OG0001823	NEMVE17233	AENJA_22883
OG0001823	NEMVE17232	AENJA_22884
OG0001824	NEMVE10882	AENJA_22935
OG0001825	NEMVE05416, NEMVE05456	AENJA_23001
OG0001826	NEMVE15142	AENJA_23249
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	AENJA_23535
OG0001828	NEMVE13351	AENJA_23757
OG0001829	NEMVE10642	AENJA_24206
OG0001830	NEMVE00966, NEMVE10828	AENJA_25556
OG0001846	NEMVE11075, NEMVE11783	AENJA_00173
OG0001848	NEMVE22818	AENJA_12672, AENJA_00462, AENJA_19651
OG0001850	NEMVE05785	AENJA_00766
OG0001851	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091	AENJA_00840, AENJA_24938, AENJA_00841, AENJA_00835, AENJA_00963, AENJA_04635, AENJA_18108
OG0001852	NEMVE23749	AENJA_01522, AENJA_13282, AENJA_18334
OG0001853	NEMVE07936	AENJA_13354
OG0001854	NEMVE07412, NEMVE24959	AENJA_20502, AENJA_08051
OG0001854	NEMVE17632	AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496
OG0001855	NEMVE01193	AENJA_03423, AENJA_03424
OG0001857	NEMVE23842	AENJA_04553
OG0001858	NEMVE07711	AENJA_04702
OG0001859	NEMVE23690	AENJA_05063, AENJA_08247
OG0001860	NEMVE22498	AENJA_05152
OG0001862	NEMVE05359	AENJA_06207
OG0001863	NEMVE17199	AENJA_14971
OG0001863	NEMVE04600	AENJA_06983
OG0001864	NEMVE08923	AENJA_07207
OG0001865	NEMVE22307	AENJA_07271
OG0001866	NEMVE00845	AENJA_07311
OG0001866	NEMVE00644	AENJA_07312
OG0001867	NEMVE05147	AENJA_07397
OG0001868	NEMVE05764, NEMVE21462	AENJA_07733
OG0001870	NEMVE21714	AENJA_07921
OG0001872	NEMVE22458	AENJA_08322
OG0001873	NEMVE21702, NEMVE17269, NEMVE13980	AENJA_24095
OG0001875	NEMVE13467	AENJA_09123
OG0001875	NEMVE24956	AENJA_16491
OG0001876	NEMVE01630	AENJA_09312
OG0001877	NEMVE14312	AENJA_09356
OG0001878	NEMVE04635	AENJA_09652
OG0001879	NEMVE13735	AENJA_10214
OG0001882	NEMVE14336	AENJA_13635
OG0001883	NEMVE23661	AENJA_14004
OG0001884	NEMVE05773	AENJA_14156
OG0001886	NEMVE14073	AENJA_14779
OG0001887	NEMVE08409, NEMVE14044	AENJA_15098
OG0001888	NEMVE14388	AENJA_15918
OG0001889	NEMVE01910	AENJA_16220
OG0001890	NEMVE04816	AENJA_16222
OG0001893	NEMVE10940	AENJA_19715
OG0001894	NEMVE14144	AENJA_21040
OG0001895	NEMVE08995, NEMVE08991	AENJA_22777
OG0001896	NEMVE13745	AENJA_22934
OG0001897	NEMVE05902	AENJA_24823
OG0001898	NEMVE11971, NEMVE10699	AENJA_25485
OG0001899	NEMVE00990	AENJA_25912
OG0001913	NEMVE05008	AENJA_00224
OG0001914	NEMVE24283	AENJA_20686
OG0001914	NEMVE00127, NEMVE16870	AENJA_00249
OG0001915	NEMVE01292, NEMVE15067	AENJA_00588
OG0001917	NEMVE22972, NEMVE06545, NEMVE09944	AENJA_01170
OG0001918	NEMVE04767, NEMVE20498	AENJA_08485
OG0001918	NEMVE07952	AENJA_16586, AENJA_26335, AENJA_01219
OG0001919	NEMVE14664	AENJA_03566
OG0001919	NEMVE06104	AENJA_02076
OG0001920	NEMVE18406, NEMVE09356	AENJA_02163, AENJA_26833
OG0001923	NEMVE13404	AENJA_03271
OG0001925	NEMVE08855	AENJA_04307
OG0001926	NEMVE14562	AENJA_04624
OG0001927	NEMVE05097, NEMVE10782	AENJA_23080, AENJA_23079, AENJA_04640
OG0001928	NEMVE07338, NEMVE05794	AENJA_05549
OG0001929	NEMVE19355	AENJA_05832
OG0001929	NEMVE07656, NEMVE20391	AENJA_13809
OG0001930	NEMVE13232	AENJA_06548
OG0001932	NEMVE10245, NEMVE00785	AENJA_07865
OG0001933	NEMVE02956	AENJA_07871
OG0001934	NEMVE09811, NEMVE23059	AENJA_08721
OG0001935	NEMVE13529	AENJA_16826
OG0001935	NEMVE10442	AENJA_08803
OG0001936	NEMVE13084	AENJA_09069
OG0001937	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172	AENJA_09118
OG0001939	NEMVE22666	AENJA_09829
OG0001940	NEMVE13882	AENJA_10312
OG0001941	NEMVE10103	AENJA_10713
OG0001942	NEMVE17374	AENJA_14544, AENJA_11325, AENJA_11326
OG0001943	NEMVE07567	AENJA_12411
OG0001945	NEMVE08582	AENJA_12644, AENJA_24575
OG0001946	NEMVE25577	AENJA_12969
OG0001947	NEMVE14499	AENJA_13122
OG0001948	NEMVE06973	AENJA_17928
OG0001949	NEMVE23793	AENJA_14418
OG0001951	NEMVE12966, NEMVE23680, NEMVE18054	AENJA_15959
OG0001952	NEMVE10151	AENJA_16307
OG0001953	NEMVE09970	AENJA_16686
OG0001955	NEMVE13889	AENJA_17038
OG0001957	NEMVE08808	AENJA_17381
OG0001958	NEMVE06090	AENJA_17819
OG0001959	NEMVE14830	AENJA_18014
OG0001960	NEMVE21849	AENJA_18081
OG0001961	NEMVE05331	AENJA_18261
OG0001962	NEMVE08403	AENJA_18299
OG0001963	NEMVE05900	AENJA_18795
OG0001964	NEMVE13227	AENJA_20596
OG0001965	NEMVE22556	AENJA_21031, AENJA_26304
OG0001966	NEMVE05589, NEMVE18674	AENJA_21166
OG0001967	NEMVE23308	AENJA_22714
OG0001967	NEMVE23079, NEMVE15538	AENJA_23423
OG0001968	NEMVE00494	AENJA_22770
OG0001969	NEMVE21988, NEMVE15841	AENJA_23560
OG0001970	NEMVE13293	AENJA_24796
OG0001971	NEMVE06261	AENJA_26115
OG0001972	NEMVE06243, NEMVE11911	AENJA_26436
OG0001985	NEMVE09656	AENJA_00265
OG0001986	NEMVE21250	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684
OG0001987	NEMVE13766	AENJA_00303
OG0001988	NEMVE13461, NEMVE20802, NEMVE11686	AENJA_00356
OG0001989	NEMVE06852	AENJA_01331
OG0001990	NEMVE09795	AENJA_09415
OG0001990	NEMVE14755	AENJA_02634
OG0001991	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113	AENJA_22287, AENJA_02945, AENJA_04869
OG0001993	NEMVE04996	AENJA_03401
OG0001994	NEMVE05452	AENJA_03433, AENJA_03430
OG0001995	NEMVE15892	AENJA_22588, AENJA_10704, AENJA_10699, AENJA_11519, AENJA_03896, AENJA_22581, AENJA_04924
OG0001996	NEMVE18632, NEMVE13507	AENJA_04084, AENJA_22457, AENJA_04070
OG0001998	NEMVE25642	AENJA_04890
OG0001999	NEMVE06295	AENJA_14288
OG0001999	NEMVE03425	AENJA_06057
OG0002000	NEMVE05625	AENJA_06674
OG0002000	NEMVE16765	AENJA_09407
OG0002001	NEMVE14609	AENJA_07130
OG0002001	NEMVE10299	AENJA_13848
OG0002002	NEMVE18499	AENJA_09337, AENJA_07305
OG0002003	NEMVE13572	AENJA_07348, AENJA_16965
OG0002004	NEMVE22284	AENJA_07593
OG0002005	NEMVE15913	AENJA_08069
OG0002006	NEMVE18013	AENJA_08834
OG0002007	NEMVE10091	AENJA_08990
OG0002008	NEMVE21351, NEMVE07071	AENJA_09596
OG0002009	NEMVE16636	AENJA_11028
OG0002010	NEMVE02123, NEMVE02132, NEMVE20902	AENJA_11279
OG0002011	NEMVE07404, NEMVE13629, NEMVE13630	AENJA_11419
OG0002012	NEMVE23797	AENJA_11623
OG0002013	NEMVE22426	AENJA_12704, AENJA_12703
OG0002014	NEMVE23062	AENJA_13118
OG0002015	NEMVE22689	AENJA_13757
OG0002016	NEMVE07667	AENJA_13775
OG0002017	NEMVE13696	AENJA_13858
OG0002018	NEMVE13280	AENJA_13942
OG0002019	NEMVE13416	AENJA_14020
OG0002020	NEMVE04992	AENJA_14430
OG0002022	NEMVE11569, NEMVE23927	AENJA_24175, AENJA_16609
OG0002023	NEMVE10441, NEMVE18028	AENJA_16732
OG0002024	NEMVE25593	AENJA_16927
OG0002025	NEMVE09569	AENJA_16933
OG0002026	NEMVE05540	AENJA_20637
OG0002027	NEMVE24604	AENJA_17663
OG0002028	NEMVE02830, NEMVE03002	AENJA_17773
OG0002029	NEMVE16639	AENJA_23173
OG0002031	NEMVE22573	AENJA_20118
OG0002032	NEMVE22365	AENJA_20630
OG0002033	NEMVE18351	AENJA_21656
OG0002034	NEMVE13257	AENJA_23670
OG0002035	NEMVE02576	AENJA_24470
OG0002036	NEMVE14928	AENJA_25210
OG0002057	NEMVE12053, NEMVE05212	AENJA_00395
OG0002059	NEMVE14966	AENJA_02772
OG0002060	NEMVE25745, NEMVE20567	AENJA_02775
OG0002062	NEMVE07454	AENJA_03055
OG0002063	NEMVE21994	AENJA_04991
OG0002064	NEMVE23001	AENJA_05029
OG0002065	NEMVE18590, NEMVE21310	AENJA_05196, AENJA_16274
OG0002066	NEMVE22624, NEMVE06128	AENJA_05224
OG0002068	NEMVE21886	AENJA_06271
OG0002069	NEMVE18129	AENJA_06511
OG0002071	NEMVE05449	AENJA_07375
OG0002072	NEMVE02258	AENJA_13616
OG0002072	NEMVE14383	AENJA_08092, AENJA_11520
OG0002073	NEMVE08047	AENJA_08139
OG0002074	NEMVE22585, NEMVE24126, NEMVE24125, NEMVE23976	AENJA_08254
OG0002075	NEMVE16708	AENJA_21289
OG0002075	NEMVE04739, NEMVE05884	AENJA_08572
OG0002076	NEMVE01949	AENJA_09702
OG0002077	NEMVE06634	AENJA_09973
OG0002079	NEMVE21701	AENJA_10742, AENJA_19098
OG0002080	NEMVE01941	AENJA_12041
OG0002082	NEMVE04024, NEMVE16235, NEMVE21424, NEMVE05128, NEMVE07245	AENJA_25928, AENJA_14517, AENJA_24908, AENJA_15169
OG0002083	NEMVE01355, NEMVE24224	AENJA_14687
OG0002085	NEMVE19065	AENJA_15120
OG0002086	NEMVE23568	AENJA_15234
OG0002087	NEMVE06824	AENJA_23537, AENJA_15799
OG0002088	NEMVE22862	AENJA_17306
OG0002090	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698	AENJA_19678
OG0002091	NEMVE08018	AENJA_20386
OG0002093	NEMVE26014	AENJA_20905
OG0002095	NEMVE25728	AENJA_21472
OG0002096	NEMVE06310, NEMVE04871	AENJA_21606
OG0002097	NEMVE13006, NEMVE08209	AENJA_21956
OG0002098	NEMVE22306	AENJA_22006
OG0002099	NEMVE11724, NEMVE05667	AENJA_22526
OG0002100	NEMVE05455	AENJA_22686
OG0002101	NEMVE18728	AENJA_24473
OG0002103	NEMVE24638	AENJA_24883
OG0002104	NEMVE20826, NEMVE14433	AENJA_25109
OG0002105	NEMVE05828	AENJA_25530
OG0002106	NEMVE23849	AENJA_25673
OG0002107	NEMVE13149	AENJA_25817
OG0002108	NEMVE14269, NEMVE14369, NEMVE00973	AENJA_26100
OG0002122	NEMVE24209	AENJA_00125, AENJA_00126
OG0002123	NEMVE15053	AENJA_00359
OG0002124	NEMVE16310	AENJA_26779
OG0002126	NEMVE18715, NEMVE18716, NEMVE25559	AENJA_01415
OG0002127	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273	AENJA_01835, AENJA_07864
OG0002129	NEMVE23727	AENJA_02620
OG0002130	NEMVE19758	AENJA_10894, AENJA_03472, AENJA_03474
OG0002131	NEMVE04261	AENJA_05093, AENJA_06526
OG0002131	NEMVE14040	AENJA_03621
OG0002132	NEMVE15776	AENJA_04050
OG0002134	NEMVE03152, NEMVE15719	AENJA_04817
OG0002135	NEMVE08407, NEMVE00050	AENJA_04875
OG0002136	NEMVE23649	AENJA_05339
OG0002137	NEMVE20092	AENJA_15350
OG0002137	NEMVE14838	AENJA_06237
OG0002138	NEMVE07042	AENJA_06936
OG0002139	NEMVE04928	AENJA_07352
OG0002140	NEMVE22622	AENJA_07430
OG0002141	NEMVE14733	AENJA_08191
OG0002142	NEMVE23121	AENJA_09042
OG0002144	NEMVE24612	AENJA_10174
OG0002145	NEMVE22803	AENJA_10358
OG0002146	NEMVE14303, NEMVE22492	AENJA_10360
OG0002147	NEMVE14395	AENJA_10898
OG0002148	NEMVE17376	AENJA_10936
OG0002148	NEMVE13123	AENJA_17931
OG0002149	NEMVE24016	AENJA_11461
OG0002150	NEMVE13668	AENJA_11466
OG0002151	NEMVE14212	AENJA_11515
OG0002152	NEMVE13660	AENJA_11762
OG0002153	NEMVE07373	AENJA_11969
OG0002154	NEMVE18220	AENJA_12077
OG0002155	NEMVE16600	AENJA_13668
OG0002155	NEMVE14292	AENJA_12189
OG0002156	NEMVE22212	AENJA_12297
OG0002157	NEMVE05285	AENJA_13751, AENJA_12326
OG0002158	NEMVE23716	AENJA_12486
OG0002159	NEMVE22508	AENJA_12736
OG0002160	NEMVE14377	AENJA_13922
OG0002161	NEMVE16936	AENJA_14633
OG0002164	NEMVE17097, NEMVE07768, NEMVE14730	AENJA_15939
OG0002165	NEMVE13553	AENJA_16068
OG0002166	NEMVE07576	AENJA_16415
OG0002167	NEMVE03075	AENJA_16467, AENJA_16533
OG0002168	NEMVE23404	AENJA_16471
OG0002168	NEMVE16843	AENJA_23270
OG0002169	NEMVE25833	AENJA_17912
OG0002170	NEMVE13172, NEMVE13595	AENJA_18094, AENJA_23030
OG0002171	NEMVE18921	AENJA_18243
OG0002173	NEMVE09938	AENJA_18419
OG0002174	NEMVE20503, NEMVE05275	AENJA_19972
OG0002174	NEMVE03693	AENJA_18424
OG0002175	NEMVE13452	AENJA_18688
OG0002176	NEMVE25148	AENJA_18734, AENJA_18732, AENJA_18733
OG0002177	NEMVE06715	AENJA_18769
OG0002178	NEMVE08226	AENJA_19691
OG0002179	NEMVE05933	AENJA_19816
OG0002180	NEMVE03624	AENJA_20079
OG0002181	NEMVE04539, NEMVE04489, NEMVE03918, NEMVE04470, NEMVE04532, NEMVE03986, NEMVE10664, NEMVE03937, NEMVE03940, NEMVE12432, NEMVE00503, NEMVE00631, NEMVE01427, NEMVE00823, NEMVE00500, NEMVE00808, NEMVE01342, NEMVE01346, NEMVE00700, NEMVE00798, NEMVE00691, NEMVE01344, NEMVE01343, NEMVE00505, NEMVE00649, NEMVE00758, NEMVE01391, NEMVE00735, NEMVE00736, NEMVE00745, NEMVE00739, NEMVE01331, NEMVE00737, NEMVE01894, NEMVE01392, NEMVE00562, NEMVE00567, NEMVE01423, NEMVE00754, NEMVE00729, NEMVE01379, NEMVE02335, NEMVE00577, NEMVE00563, NEMVE01892, NEMVE00742, NEMVE01380, NEMVE01383, NEMVE00743	AENJA_20564
OG0002182	NEMVE24371	AENJA_21407
OG0002183	NEMVE07187, NEMVE09088	AENJA_21853
OG0002184	NEMVE24412	AENJA_22069
OG0002185	NEMVE15000, NEMVE23238	AENJA_22305
OG0002187	NEMVE22527	AENJA_22617
OG0002188	NEMVE13879	AENJA_22979
OG0002189	NEMVE23618	AENJA_23289
OG0002189	NEMVE19763	AENJA_24476
OG0002190	NEMVE00300	AENJA_23964
