Orthogroup	NEMVE	ORYLA
OG0001033	NEMVE24849	ORYLA02412, ORYLA17551
OG0001033	NEMVE03845	ORYLA13566, ORYLA13207
OG0001034	NEMVE23685	ORYLA16497, ORYLA08333, ORYLA09185
OG0001036	NEMVE07958	ORYLA15963, ORYLA02163, ORYLA05632
OG0001037	NEMVE13835	ORYLA18034, ORYLA02947, ORYLA08956
OG0001039	NEMVE05729	ORYLA17932
OG0001039	NEMVE14813	ORYLA14221
OG0001042	NEMVE20161, NEMVE25296	ORYLA20004, ORYLA16045, ORYLA14257, ORYLA15929, ORYLA14996, ORYLA11093
OG0001048	NEMVE04666	ORYLA17951, ORYLA07722, ORYLA05078, ORYLA02542, ORYLA04597
OG0001049	NEMVE24151	ORYLA03790, ORYLA15642
OG0001050	NEMVE12697	ORYLA10628
OG0001050	NEMVE11321	ORYLA15890, ORYLA11461, ORYLA12452, ORYLA15112, ORYLA06038
OG0001052	NEMVE24748	ORYLA04967, ORYLA04966, ORYLA02277
OG0001053	NEMVE01408	ORYLA18523, ORYLA08049, ORYLA16446, ORYLA07098, ORYLA15733, ORYLA09475, ORYLA20458
OG0001059	NEMVE05294	ORYLA07025, ORYLA11863
OG0001060	NEMVE02960, NEMVE14652, NEMVE13876	ORYLA11754
OG0001062	NEMVE01533	ORYLA17093, ORYLA00055, ORYLA13062, ORYLA07081, ORYLA13265
OG0001063	NEMVE08862	ORYLA04692
OG0001067	NEMVE18870, NEMVE18446, NEMVE25152	ORYLA09765, ORYLA19474
OG0001068	NEMVE21454	ORYLA14036, ORYLA20235
OG0001068	NEMVE04571	ORYLA08837, ORYLA01885, ORYLA05843
OG0001072	NEMVE08244, NEMVE08252, NEMVE00953, NEMVE07521	ORYLA17591
OG0001072	NEMVE01518	ORYLA18588
OG0001073	NEMVE11637, NEMVE14006, NEMVE02704	ORYLA01147, ORYLA12256
OG0001075	NEMVE07705, NEMVE15967	ORYLA05471, ORYLA05470, ORYLA05472, ORYLA10387
OG0001076	NEMVE01471	ORYLA04025, ORYLA03193, ORYLA12782
OG0001077	NEMVE06665	ORYLA06555, ORYLA01775, ORYLA10005
OG0001078	NEMVE21841, NEMVE03024	ORYLA11135, ORYLA15991, ORYLA14030, ORYLA16359, ORYLA08030, ORYLA19617
OG0001079	NEMVE10902	ORYLA13958, ORYLA14764, ORYLA20201
OG0001080	NEMVE25549	ORYLA06070
OG0001080	NEMVE24155	ORYLA01954, ORYLA12745
OG0001081	NEMVE14063	ORYLA12631, ORYLA12630
OG0001082	NEMVE13496	ORYLA16190, ORYLA14374
OG0001083	NEMVE07865	ORYLA08355, ORYLA01216, ORYLA10438
OG0001084	NEMVE15577, NEMVE10374, NEMVE06345	ORYLA08418, ORYLA10033, ORYLA10032, ORYLA08417, ORYLA08935
OG0001085	NEMVE23730	ORYLA13813, ORYLA16003, ORYLA14313, ORYLA10899, ORYLA10898, ORYLA14405
OG0001086	NEMVE21870	ORYLA03507, ORYLA10518, ORYLA10517, ORYLA01082, ORYLA04201
OG0001089	NEMVE21830	ORYLA06013, ORYLA06012, ORYLA03773, ORYLA04210, ORYLA08992, ORYLA04156
OG0001091	NEMVE05727	ORYLA09872, ORYLA07822, ORYLA01798, ORYLA07821, ORYLA01797, ORYLA09871
OG0001092	NEMVE00964, NEMVE07353	ORYLA00474
OG0001092	NEMVE01451	ORYLA00476
OG0001093	NEMVE01792	ORYLA01792, ORYLA08189, ORYLA17127, ORYLA09876
OG0001095	NEMVE24881	ORYLA13938, ORYLA08700, ORYLA02122
OG0001096	NEMVE10292, NEMVE12692	ORYLA08777, ORYLA09557
OG0001101	NEMVE14957	ORYLA10929
OG0001101	NEMVE01007	ORYLA14339, ORYLA16078
OG0001102	NEMVE01649	ORYLA05217
OG0001102	NEMVE08655, NEMVE08649, NEMVE13238, NEMVE19915, NEMVE07408	ORYLA05138, ORYLA20024
OG0001103	NEMVE05814	ORYLA08995
OG0001104	NEMVE04017, NEMVE06719	ORYLA12177
OG0001104	NEMVE25846	ORYLA01647, ORYLA11309
OG0001105	NEMVE13446	ORYLA03632
OG0001106	NEMVE10844, NEMVE10846	ORYLA20354
OG0001107	NEMVE00952	ORYLA12765, ORYLA03943, ORYLA01001, ORYLA08767, ORYLA09544
OG0001108	NEMVE22820	ORYLA14450
OG0001108	NEMVE03343	ORYLA18375
OG0001109	NEMVE17631	ORYLA16661, ORYLA14078
OG0001110	NEMVE25055, NEMVE25054	ORYLA02459, ORYLA08952, ORYLA02458, ORYLA08953, ORYLA18020
OG0001112	NEMVE18988	ORYLA12894, ORYLA09914, ORYLA08799, ORYLA07255
OG0001113	NEMVE11789, NEMVE13858	ORYLA16987
OG0001113	NEMVE14477	ORYLA03611
OG0001113	NEMVE22434	ORYLA00138
OG0001114	NEMVE13059	ORYLA12632, ORYLA12633, ORYLA14795, ORYLA05778
OG0001116	NEMVE14342	ORYLA08841
OG0001116	NEMVE04905, NEMVE14341	ORYLA16423, ORYLA08216
OG0001117	NEMVE24913, NEMVE17548	ORYLA06972, ORYLA06971, ORYLA14305
OG0001118	NEMVE08045	ORYLA12368, ORYLA18722, ORYLA18723, ORYLA10960
OG0001119	NEMVE00905, NEMVE12022	ORYLA05124, ORYLA09259
OG0001120	NEMVE17944	ORYLA09736
OG0001120	NEMVE18269, NEMVE18537	ORYLA03903, ORYLA01234
OG0001121	NEMVE15144	ORYLA05153, ORYLA20092
OG0001123	NEMVE08367, NEMVE00548	ORYLA09262
OG0001123	NEMVE07317	ORYLA17704
OG0001123	NEMVE07298	ORYLA17703
OG0001124	NEMVE14042	ORYLA08277
OG0001124	NEMVE14572	ORYLA02278
OG0001126	NEMVE21706	ORYLA07447
OG0001127	NEMVE23507	ORYLA06210, ORYLA08911, ORYLA20099
OG0001129	NEMVE22537, NEMVE23490, NEMVE23489	ORYLA15169, ORYLA12442, ORYLA05461
OG0001131	NEMVE02265	ORYLA00774, ORYLA11383
OG0001133	NEMVE17872	ORYLA01655
OG0001133	NEMVE22361	ORYLA02500
OG0001134	NEMVE10572	ORYLA16671
OG0001135	NEMVE08713, NEMVE13852	ORYLA18988, ORYLA08362
OG0001136	NEMVE14986	ORYLA13203, ORYLA06530, ORYLA12133
OG0001137	NEMVE09543	ORYLA03842
OG0001138	NEMVE25571, NEMVE23415, NEMVE15977	ORYLA14334, ORYLA15755, ORYLA09204, ORYLA06399, ORYLA09997
OG0001139	NEMVE14993	ORYLA15805
OG0001139	NEMVE07868	ORYLA14857, ORYLA11008
OG0001140	NEMVE12189, NEMVE00314	ORYLA10675
OG0001141	NEMVE13888	ORYLA02472, ORYLA17498
OG0001142	NEMVE20807, NEMVE13380	ORYLA07693
OG0001143	NEMVE07319	ORYLA11035, ORYLA12195, ORYLA06058
OG0001144	NEMVE02135	ORYLA15705, ORYLA20146, ORYLA09889, ORYLA05611, ORYLA01834, ORYLA01835
OG0001146	NEMVE18037, NEMVE07073	ORYLA13499, ORYLA13500, ORYLA15595, ORYLA07425
OG0001148	NEMVE09889	ORYLA01854, ORYLA05396
OG0001155	NEMVE18709	ORYLA02504, ORYLA02505
OG0001155	NEMVE14646	ORYLA03252
OG0001156	NEMVE14927	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003
OG0001158	NEMVE13124	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120, ORYLA13611
OG0001159	NEMVE02254	ORYLA10160, ORYLA05356
OG0001161	NEMVE13207	ORYLA14942, ORYLA12582, ORYLA02883
OG0001162	NEMVE23909, NEMVE23908, NEMVE22577	ORYLA03278, ORYLA04547, ORYLA08795
OG0001163	NEMVE01640	ORYLA08093, ORYLA04995
OG0001164	NEMVE07314	ORYLA06374
OG0001165	NEMVE15007	ORYLA11504
OG0001165	NEMVE15056	ORYLA09619
OG0001166	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900	ORYLA11757, ORYLA11756, ORYLA11755, ORYLA10465
OG0001167	NEMVE01035	ORYLA10169, ORYLA12428, ORYLA04713
OG0001168	NEMVE14002	ORYLA01742, ORYLA14387, ORYLA15300
OG0001169	NEMVE06650, NEMVE22732, NEMVE02251	ORYLA17081
OG0001169	NEMVE22495	ORYLA03593
OG0001170	NEMVE01927	ORYLA04285, ORYLA11372, ORYLA03658
OG0001171	NEMVE08775	ORYLA11731, ORYLA02030, ORYLA05693, ORYLA15553
OG0001172	NEMVE14607	ORYLA08914, ORYLA06213, ORYLA09461
OG0001172	NEMVE13977	ORYLA09708, ORYLA16481
OG0001175	NEMVE18808, NEMVE00944	ORYLA17323, ORYLA17834, ORYLA02704
OG0001176	NEMVE06025	ORYLA14922
OG0001177	NEMVE07007	ORYLA07071, ORYLA17818
OG0001178	NEMVE13445, NEMVE00910	ORYLA12858
OG0001178	NEMVE14023	ORYLA09479
OG0001181	NEMVE04930	ORYLA09302, ORYLA06967, ORYLA16422
OG0001183	NEMVE02043	ORYLA16340, ORYLA08337
OG0001184	NEMVE23775	ORYLA01867
OG0001184	NEMVE05038	ORYLA12325
OG0001185	NEMVE15207	ORYLA01991, ORYLA19744, ORYLA04885
OG0001186	NEMVE07796	ORYLA06474, ORYLA12462, ORYLA14584
OG0001186	NEMVE14205	ORYLA12305
OG0001188	NEMVE04912	ORYLA04742
OG0001189	NEMVE24274	ORYLA20265, ORYLA15490, ORYLA10691, ORYLA11979, ORYLA07034
OG0001190	NEMVE07335, NEMVE20942	ORYLA10580, ORYLA14507, ORYLA10859
OG0001191	NEMVE02357	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865
OG0001196	NEMVE08224, NEMVE12229	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783
OG0001197	NEMVE01874	ORYLA13277
OG0001197	NEMVE22522, NEMVE09933	ORYLA01817, ORYLA05607, ORYLA09693
OG0001198	NEMVE24571	ORYLA10310, ORYLA13600
OG0001198	NEMVE18549	ORYLA15126
OG0001198	NEMVE22207, NEMVE25198, NEMVE00766	ORYLA15038
OG0001200	NEMVE09033	ORYLA12001
OG0001201	NEMVE09573	ORYLA15842, ORYLA14298, ORYLA15310
OG0001202	NEMVE18910, NEMVE19217	ORYLA09275
OG0001203	NEMVE06946	ORYLA01043, ORYLA10082, ORYLA00091
OG0001204	NEMVE16401	ORYLA04102, ORYLA03247
OG0001205	NEMVE09608	ORYLA11970, ORYLA10540
OG0001205	NEMVE12458	ORYLA01265
OG0001207	NEMVE05326	ORYLA10023
OG0001207	NEMVE07504	ORYLA09156, ORYLA16388, ORYLA08504
OG0001208	NEMVE13141	ORYLA06825, ORYLA09868, ORYLA01795
OG0001209	NEMVE13903	ORYLA07316, ORYLA00319
OG0001211	NEMVE14313	ORYLA20079, ORYLA07900
OG0001212	NEMVE08966, NEMVE10705	ORYLA10644
OG0001213	NEMVE09096	ORYLA08112
OG0001214	NEMVE06648	ORYLA09019
OG0001214	NEMVE05859	ORYLA10993
OG0001215	NEMVE25378	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222
OG0001216	NEMVE13574	ORYLA07420
OG0001218	NEMVE21894	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468
OG0001219	NEMVE22457	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777
OG0001220	NEMVE01931	ORYLA02345
OG0001221	NEMVE10455, NEMVE21175	ORYLA07491
OG0001224	NEMVE18437	ORYLA16020, ORYLA14224
OG0001225	NEMVE24191	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001230	NEMVE14462	ORYLA01799, ORYLA05998, ORYLA02015, ORYLA02055, ORYLA05997
OG0001231	NEMVE18418	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	NEMVE08692	ORYLA17130
OG0001233	NEMVE05554	ORYLA07453
OG0001234	NEMVE18230, NEMVE12291	ORYLA05594, ORYLA02233, ORYLA19956
OG0001236	NEMVE24358	ORYLA05535
OG0001238	NEMVE14613	ORYLA01295
OG0001238	NEMVE05651	ORYLA07056
OG0001239	NEMVE13393	ORYLA14159, ORYLA20197
OG0001240	NEMVE12044, NEMVE01922	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502
OG0001241	NEMVE23698	ORYLA15497
OG0001241	NEMVE22413	ORYLA01008
OG0001242	NEMVE22613, NEMVE09980, NEMVE25393, NEMVE13690	ORYLA09141, ORYLA18475
OG0001243	NEMVE04580	ORYLA07317, ORYLA07318, ORYLA12130
OG0001245	NEMVE23124	ORYLA00901, ORYLA00456, ORYLA04906
OG0001247	NEMVE03420	ORYLA10879, ORYLA15933, ORYLA18030
OG0001248	NEMVE14608	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193
OG0001249	NEMVE08338	ORYLA13090, ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089
OG0001250	NEMVE07058	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001251	NEMVE05777	ORYLA08970
OG0001252	NEMVE05179	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	NEMVE14445	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001254	NEMVE01446, NEMVE14277	ORYLA12036, ORYLA14643
OG0001256	NEMVE11467, NEMVE20435	ORYLA10228
OG0001261	NEMVE12600, NEMVE24381	ORYLA07239, ORYLA00479, ORYLA09455
OG0001263	NEMVE01880	ORYLA17939, ORYLA08064
OG0001264	NEMVE09188	ORYLA13965, ORYLA12302, ORYLA02150
OG0001266	NEMVE14615, NEMVE13420, NEMVE23687	ORYLA09233, ORYLA07109, ORYLA14460
OG0001267	NEMVE25606	ORYLA18685
OG0001267	NEMVE22271	ORYLA17985, ORYLA00677
OG0001268	NEMVE13796	ORYLA00335
OG0001268	NEMVE10358	ORYLA15813
OG0001270	NEMVE21909, NEMVE12078	ORYLA07988
OG0001270	NEMVE22554	ORYLA18804
OG0001271	NEMVE16016, NEMVE12266	ORYLA09251, ORYLA07889, ORYLA14013
OG0001272	NEMVE24865	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178
OG0001273	NEMVE06058	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660
OG0001274	NEMVE24783	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001275	NEMVE02957	ORYLA11544
OG0001275	NEMVE14795	ORYLA11543
OG0001276	NEMVE24658	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	NEMVE22456	ORYLA16678, ORYLA00727
OG0001278	NEMVE08441	ORYLA13327
OG0001279	NEMVE06730	ORYLA04097, ORYLA03712
OG0001280	NEMVE15111, NEMVE13261	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452
OG0001281	NEMVE06870	ORYLA07382
OG0001282	NEMVE13494	ORYLA04230, ORYLA10205, ORYLA08831
OG0001283	NEMVE15140	ORYLA20044, ORYLA20045, ORYLA14193, ORYLA09723, ORYLA13051, ORYLA08577, ORYLA10812
OG0001284	NEMVE15039	ORYLA09027
OG0001284	NEMVE12745, NEMVE19495	ORYLA01634, ORYLA14635
OG0001285	NEMVE07034	ORYLA10432, ORYLA05192, ORYLA17636, ORYLA14476
OG0001287	NEMVE13851	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961
OG0001288	NEMVE20273	ORYLA14902, ORYLA02420
OG0001290	NEMVE22813, NEMVE07506	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	NEMVE25091	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001293	NEMVE24929	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	NEMVE10810	ORYLA10122
OG0001295	NEMVE10114	ORYLA09900
OG0001296	NEMVE10339	ORYLA07385, ORYLA00095, ORYLA19357
OG0001297	NEMVE03104	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085
OG0001300	NEMVE13700, NEMVE10660, NEMVE19269	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	NEMVE11902	ORYLA12923
OG0001302	NEMVE17610	ORYLA05687
OG0001304	NEMVE01937	ORYLA06728, ORYLA06729, ORYLA12651, ORYLA06796, ORYLA13823, ORYLA13822
OG0001305	NEMVE06825	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	NEMVE16218	ORYLA06638, ORYLA13454
OG0001308	NEMVE00513, NEMVE16301, NEMVE11684, NEMVE06230	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	NEMVE23002	ORYLA18337
OG0001309	NEMVE18542	ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200
OG0001310	NEMVE22452	ORYLA10760
OG0001310	NEMVE14637	ORYLA12263
OG0001311	NEMVE05964, NEMVE03793	ORYLA02079, ORYLA06081, ORYLA06033, ORYLA01860
OG0001312	NEMVE14791, NEMVE14787	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001317	NEMVE01591	ORYLA11270
OG0001317	NEMVE13378	ORYLA18001
OG0001318	NEMVE22575	ORYLA08255
OG0001318	NEMVE14651	ORYLA09731
OG0001319	NEMVE01465	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	NEMVE25688	ORYLA11905
OG0001321	NEMVE21741, NEMVE15029	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	NEMVE14406	ORYLA12031
OG0001322	NEMVE05068, NEMVE21787	ORYLA03496
OG0001323	NEMVE11887	ORYLA07539, ORYLA04897, ORYLA10096, ORYLA03039
OG0001324	NEMVE19268, NEMVE11187	ORYLA08370
OG0001326	NEMVE14355	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	NEMVE09298	ORYLA15316
OG0001327	NEMVE15997	ORYLA11280, ORYLA14397
OG0001329	NEMVE06386	ORYLA10954, ORYLA14747, ORYLA20436, ORYLA09411, ORYLA09944, ORYLA00672
OG0001330	NEMVE14535	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001331	NEMVE23983	ORYLA00931, ORYLA03956
OG0001332	NEMVE10338	ORYLA07497
OG0001337	NEMVE05602	ORYLA02348, ORYLA17664, ORYLA06931
OG0001339	NEMVE09406	ORYLA11675
OG0001339	NEMVE21011	ORYLA07865
OG0001341	NEMVE00960, NEMVE01284	ORYLA14314
OG0001344	NEMVE22371	ORYLA02700
OG0001345	NEMVE15150	ORYLA15535
OG0001348	NEMVE25188	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	NEMVE17281, NEMVE14117, NEMVE13044	ORYLA06653
OG0001351	NEMVE17590	ORYLA04330, ORYLA09616, ORYLA08732
OG0001352	NEMVE14525, NEMVE21813	ORYLA17415, ORYLA09343, ORYLA14143
OG0001353	NEMVE14778	ORYLA11826
OG0001353	NEMVE14645	ORYLA06297, ORYLA20269
OG0001354	NEMVE15994, NEMVE05871	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	NEMVE14405	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	NEMVE04630	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001357	NEMVE07199	ORYLA07719, ORYLA10513, ORYLA03046
OG0001358	NEMVE11838	ORYLA11553
OG0001360	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396
OG0001363	NEMVE24406	ORYLA06964, ORYLA02934
OG0001364	NEMVE25546, NEMVE21006	ORYLA07287, ORYLA06962
OG0001366	NEMVE15255	ORYLA19471
OG0001367	NEMVE10311	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001368	NEMVE04773, NEMVE01407	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	NEMVE07342	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	NEMVE16952	ORYLA12598, ORYLA14966
OG0001370	NEMVE14662	ORYLA18543
OG0001371	NEMVE13180, NEMVE10017, NEMVE03671	ORYLA00720
OG0001372	NEMVE14621, NEMVE12678	ORYLA13141
OG0001373	NEMVE13198	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001375	NEMVE06380	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	NEMVE14506	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	NEMVE18187	ORYLA07389, ORYLA04674
OG0001378	NEMVE14996	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	NEMVE14262	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	NEMVE10957	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	NEMVE08816	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001383	NEMVE09447	ORYLA02878
OG0001384	NEMVE03030	ORYLA08770, ORYLA03152, ORYLA09543
OG0001386	NEMVE06336	ORYLA01995
OG0001388	NEMVE08765	ORYLA04165, ORYLA01262
OG0001389	NEMVE07341	ORYLA12186, ORYLA07219, ORYLA20465
OG0001390	NEMVE03437, NEMVE13301, NEMVE04594	ORYLA02234, ORYLA02235, ORYLA02236, ORYLA05388, ORYLA16840, ORYLA08034, ORYLA20355, ORYLA13684, ORYLA15679
OG0001394	NEMVE08699	ORYLA01444, ORYLA19504, ORYLA03843, ORYLA01445
OG0001395	NEMVE10872, NEMVE02945	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	NEMVE22946	ORYLA01225, ORYLA05017
OG0001397	NEMVE25397	ORYLA08172
OG0001399	NEMVE23382	ORYLA18690
OG0001401	NEMVE23498	ORYLA09174
OG0001402	NEMVE22752	ORYLA17574, ORYLA03602
OG0001403	NEMVE08195	ORYLA17267
OG0001404	NEMVE13694	ORYLA20012
OG0001405	NEMVE25349	ORYLA12568, ORYLA05423
OG0001405	NEMVE08567	ORYLA07257
OG0001406	NEMVE18633, NEMVE16331	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	NEMVE25885	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	NEMVE14897	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	NEMVE03165	ORYLA16518
OG0001410	NEMVE24971	ORYLA09213
OG0001411	NEMVE25920	ORYLA12881
OG0001412	NEMVE19652	ORYLA17594
OG0001413	NEMVE06553, NEMVE06540	ORYLA17782
OG0001414	NEMVE11734	ORYLA05226
OG0001415	NEMVE14658	ORYLA17926
OG0001416	NEMVE10436	ORYLA16022, ORYLA14442
OG0001417	NEMVE02519	ORYLA09055, ORYLA00545
OG0001418	NEMVE12090, NEMVE01985	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	NEMVE05935	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	NEMVE16749	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	NEMVE00612	ORYLA11990, ORYLA11681
OG0001422	NEMVE07209	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	NEMVE08632	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	NEMVE01171	ORYLA13598
OG0001424	NEMVE20550	ORYLA09682
OG0001425	NEMVE19543, NEMVE14280	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	NEMVE15208	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	NEMVE21876	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001430	NEMVE13108	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	NEMVE23887	ORYLA06418, ORYLA16444
OG0001432	NEMVE01898	ORYLA19855, ORYLA16066, ORYLA06470, ORYLA11304
OG0001433	NEMVE06558	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	NEMVE01045	ORYLA11926
OG0001437	NEMVE13628	ORYLA09273, ORYLA06548, ORYLA09274
OG0001438	NEMVE23399	ORYLA13293, ORYLA09472, ORYLA14084, ORYLA17990, ORYLA05036, ORYLA04502
OG0001440	NEMVE03715	ORYLA06607, ORYLA09297
OG0001442	NEMVE01347	ORYLA11523, ORYLA03156, ORYLA04216, ORYLA01983, ORYLA05951
OG0001445	NEMVE05296	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	NEMVE13345, NEMVE13458	ORYLA03689
OG0001447	NEMVE05648	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	NEMVE14841, NEMVE20272	ORYLA11305
OG0001449	NEMVE13482, NEMVE00941	ORYLA09746
OG0001451	NEMVE07224	ORYLA17593
OG0001451	NEMVE13777	ORYLA14632
OG0001452	NEMVE10972	ORYLA17672, ORYLA12044, ORYLA18698
OG0001452	NEMVE00042	ORYLA18697
OG0001453	NEMVE09283	ORYLA06111, ORYLA12155
OG0001453	NEMVE20748, NEMVE13069, NEMVE17083, NEMVE13062, NEMVE00149	ORYLA19589
OG0001454	NEMVE10878, NEMVE01670	ORYLA03870
OG0001455	NEMVE14951	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	NEMVE11079, NEMVE05799	ORYLA10215
OG0001459	NEMVE25233, NEMVE00289	ORYLA16343
OG0001460	NEMVE00841, NEMVE16041	ORYLA02314
OG0001460	NEMVE07626	ORYLA08107, ORYLA05005
OG0001461	NEMVE22415, NEMVE00568	ORYLA19866
OG0001462	NEMVE11473	ORYLA11791
OG0001463	NEMVE09388, NEMVE13964	ORYLA12639, ORYLA12308
OG0001464	NEMVE06290, NEMVE07201, NEMVE10766	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001465	NEMVE01540	ORYLA16128
OG0001466	NEMVE11395	ORYLA11704
OG0001466	NEMVE24631	ORYLA01209
OG0001467	NEMVE05171	ORYLA18147
OG0001467	NEMVE09380	ORYLA03144
OG0001468	NEMVE03519	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717, ORYLA09660, ORYLA16189, ORYLA16188
OG0001469	NEMVE13119	ORYLA17794
OG0001469	NEMVE05710	ORYLA05419
OG0001470	NEMVE01457	ORYLA03759
OG0001472	NEMVE05967	ORYLA05712
OG0001472	NEMVE23386	ORYLA15948
OG0001473	NEMVE02159, NEMVE12413	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	NEMVE03081, NEMVE10570	ORYLA07769
OG0001475	NEMVE23631	ORYLA13842, ORYLA15634
OG0001476	NEMVE10280, NEMVE10281	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	NEMVE11979	ORYLA07755
OG0001479	NEMVE06797, NEMVE06784	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	NEMVE16556	ORYLA00743, ORYLA01857, ORYLA05529, ORYLA05528
OG0001482	NEMVE13241	ORYLA07921, ORYLA16884, ORYLA02763, ORYLA17970, ORYLA04390
OG0001484	NEMVE23070	ORYLA15816, ORYLA13829, ORYLA13710
OG0001485	NEMVE05976	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318
OG0001486	NEMVE22710	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001487	NEMVE08786	ORYLA15269, ORYLA05370, ORYLA02156
