Orthogroup	NEMVE	PFLAV
OG0000220	NEMVE11667, NEMVE10818	TCONS_00028872.p1, TCONS_00031182.p1, TCONS_00031209.p1, TCONS_00030118.p1, TCONS_00030106.p1, TCONS_00030107.p1, TCONS_00030119.p1, TCONS_00030104.p1, TCONS_00030114.p1
OG0000221	NEMVE01044, NEMVE13312	TCONS_00051482.p1
OG0000221	NEMVE05724	TCONS_00015523.p1
OG0000222	NEMVE01838	TCONS_00029101.p1
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970, NEMVE03410, NEMVE20736, NEMVE06873, NEMVE20688	TCONS_00026632.p1
OG0000223	NEMVE05418	TCONS_00045866.p1, TCONS_00044773.p1
OG0000223	NEMVE21368, NEMVE09090	TCONS_00026631.p1
OG0000225	NEMVE22802, NEMVE01960	TCONS_00048759.p1, TCONS_00049310.p1, TCONS_00049308.p1, TCONS_00048761.p1, TCONS_00047386.p1
OG0000226	NEMVE10381	TCONS_00012426.p1, TCONS_00012423.p1
OG0000226	NEMVE25655	TCONS_00037912.p1, TCONS_00037960.p1, TCONS_00010603.p1
OG0000227	NEMVE09031	TCONS_00055571.p1
OG0000227	NEMVE07017, NEMVE03569	TCONS_00003628.p1
OG0000227	NEMVE03503	TCONS_00003624.p1
OG0000228	NEMVE18402, NEMVE24491	TCONS_00006106.p1, TCONS_00007455.p1, TCONS_00006730.p1
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	TCONS_00025284.p1, TCONS_00047417.p1, TCONS_00025283.p1, TCONS_00025285.p1, TCONS_00025299.p1, TCONS_00023882.p1, TCONS_00025301.p1, TCONS_00025286.p1, TCONS_00025282.p1, TCONS_00015393.p1, TCONS_00023370.p1, TCONS_00023406.p1, TCONS_00023867.p1, TCONS_00023871.p1, TCONS_00025281.p1, TCONS_00054421.p1
OG0000230	NEMVE08205	TCONS_00045017.p1, TCONS_00049834.p1
OG0000230	NEMVE02989, NEMVE11521, NEMVE07243	TCONS_00023886.p1, TCONS_00023904.p1, TCONS_00046346.p1, TCONS_00046345.p1, TCONS_00046350.p1, TCONS_00045251.p1, TCONS_00045255.p1
OG0000231	NEMVE04806	TCONS_00009620.p1, TCONS_00009622.p1
OG0000231	NEMVE09601, NEMVE01545, NEMVE09855	TCONS_00043985.p1
OG0000231	NEMVE01497	TCONS_00006204.p1
OG0000232	NEMVE08538, NEMVE03264, NEMVE08547, NEMVE07850, NEMVE07851, NEMVE07839, NEMVE07848, NEMVE07844, NEMVE02637, NEMVE03102, NEMVE03050, NEMVE05023, NEMVE00063, NEMVE16912, NEMVE00271	TCONS_00013208.p1
OG0000232	NEMVE22092	TCONS_00017123.p1, TCONS_00017130.p1
OG0000233	NEMVE19933, NEMVE23674, NEMVE17770, NEMVE07293	TCONS_00040520.p1
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	TCONS_00016132.p1
OG0000233	NEMVE05033, NEMVE16788, NEMVE03178, NEMVE08203, NEMVE11146, NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	TCONS_00015040.p1, TCONS_00015041.p1
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	TCONS_00019067.p1, TCONS_00036893.p1
OG0000235	NEMVE16102, NEMVE05387	TCONS_00007667.p1, TCONS_00007666.p1, TCONS_00008045.p1, TCONS_00008047.p1, TCONS_00008044.p1, TCONS_00008995.p1, TCONS_00008046.p1, TCONS_00009249.p1, TCONS_00011152.p1, TCONS_00011151.p1, TCONS_00026367.p1, TCONS_00045192.p1, TCONS_00009826.p1, TCONS_00009825.p1, TCONS_00009829.p1, TCONS_00009828.p1, TCONS_00026366.p1, TCONS_00007960.p1, TCONS_00007962.p1, TCONS_00009172.p1
OG0000236	NEMVE06799	TCONS_00014870.p1
OG0000236	NEMVE08450	TCONS_00005536.p1, TCONS_00005541.p1, TCONS_00005535.p1
OG0000238	NEMVE12144	TCONS_00012248.p1, TCONS_00012247.p1, TCONS_00012242.p1, TCONS_00012250.p1
OG0000238	NEMVE01679, NEMVE14698, NEMVE17148	TCONS_00016903.p1, TCONS_00016905.p1, TCONS_00017961.p1, TCONS_00008771.p1, TCONS_00008905.p1
OG0000239	NEMVE15715	TCONS_00002904.p1
OG0000241	NEMVE18298	TCONS_00038621.p1, TCONS_00031490.p1, TCONS_00040088.p1, TCONS_00006955.p1
OG0000241	NEMVE19553	TCONS_00002248.p1, TCONS_00043079.p1, TCONS_00034741.p1, TCONS_00037232.p1, TCONS_00015766.p1, TCONS_00012992.p1, TCONS_00049888.p1, TCONS_00007963.p1, TCONS_00041110.p1, TCONS_00042147.p1, TCONS_00015394.p1, TCONS_00017936.p1
OG0000242	NEMVE05130	TCONS_00041151.p1
OG0000243	NEMVE11630, NEMVE10740, NEMVE01235	TCONS_00008357.p1, TCONS_00008708.p1, TCONS_00035917.p1
OG0000244	NEMVE23766	TCONS_00008563.p1, TCONS_00008866.p1, TCONS_00007548.p1, TCONS_00007547.p1, TCONS_00047686.p1
OG0000244	NEMVE21797, NEMVE21081, NEMVE13759	TCONS_00007494.p1, TCONS_00007501.p1
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	TCONS_00013875.p1, TCONS_00013874.p1, TCONS_00013872.p1, TCONS_00013873.p1
OG0000246	NEMVE09525, NEMVE24900	TCONS_00055969.p1
OG0000246	NEMVE06591	TCONS_00000511.p1
OG0000247	NEMVE25200	TCONS_00046846.p1, TCONS_00033071.p1, TCONS_00016761.p1, TCONS_00055628.p1, TCONS_00045462.p1, TCONS_00015560.p1
OG0000247	NEMVE18571	TCONS_00056605.p1
OG0000247	NEMVE20310, NEMVE18262	TCONS_00034321.p1
OG0000248	NEMVE14891, NEMVE02087, NEMVE21798, NEMVE14482, NEMVE14458	TCONS_00001290.p1, TCONS_00001287.p1
OG0000250	NEMVE11858	TCONS_00028853.p1
OG0000250	NEMVE10051	TCONS_00042963.p1
OG0000250	NEMVE14142	TCONS_00024627.p1, TCONS_00023621.p1
OG0000251	NEMVE15024	TCONS_00050196.p1
OG0000251	NEMVE21863	TCONS_00032809.p1
OG0000251	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535	TCONS_00051784.p1, TCONS_00051767.p1, TCONS_00051946.p1, TCONS_00051945.p1, TCONS_00051376.p1, TCONS_00050216.p1, TCONS_00050210.p1, TCONS_00050208.p1, TCONS_00050218.p1, TCONS_00050201.p1, TCONS_00050209.p1, TCONS_00050206.p1, TCONS_00050213.p1, TCONS_00050207.p1, TCONS_00050200.p1, TCONS_00051029.p1
OG0000252	NEMVE08215	TCONS_00039495.p1
OG0000252	NEMVE21530	TCONS_00039298.p1, TCONS_00039212.p1, TCONS_00039258.p1
OG0000255	NEMVE09558	TCONS_00020857.p1
OG0000255	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695	TCONS_00055357.p1, TCONS_00056545.p1, TCONS_00055361.p1, TCONS_00055362.p1, TCONS_00056553.p1, TCONS_00051668.p1, TCONS_00056554.p1, TCONS_00056555.p1, TCONS_00017301.p1, TCONS_00017109.p1, TCONS_00017302.p1
OG0000256	NEMVE06790	TCONS_00015961.p1
OG0000257	NEMVE17110	TCONS_00028283.p1
OG0000257	NEMVE05150	TCONS_00028625.p1, TCONS_00029801.p1
OG0000258	NEMVE06308, NEMVE03906	TCONS_00013487.p1
OG0000258	NEMVE09736	TCONS_00048565.p1
OG0000258	NEMVE25195	TCONS_00010222.p1
OG0000260	NEMVE13152	TCONS_00048892.p1
OG0000260	NEMVE09437	TCONS_00026041.p1
OG0000261	NEMVE17834	TCONS_00022773.p1
OG0000263	NEMVE02731	TCONS_00035956.p1
OG0000264	NEMVE10077, NEMVE10418, NEMVE03326	TCONS_00035338.p1, TCONS_00044835.p1, TCONS_00043007.p1
OG0000265	NEMVE16690	TCONS_00015778.p1
OG0000265	NEMVE00125, NEMVE14956	TCONS_00048368.p1
OG0000266	NEMVE17970	TCONS_00012948.p1
OG0000266	NEMVE06971, NEMVE25841, NEMVE10348	TCONS_00012941.p1
OG0000266	NEMVE13864	TCONS_00003608.p1
OG0000268	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005	TCONS_00056951.p1, TCONS_00055333.p1, TCONS_00055763.p1, TCONS_00012977.p1, TCONS_00055792.p1, TCONS_00056936.p1, TCONS_00056937.p1
OG0000269	NEMVE22828, NEMVE15262	TCONS_00020143.p1, TCONS_00020142.p1, TCONS_00019846.p1, TCONS_00019840.p1, TCONS_00034551.p1, TCONS_00020141.p1, TCONS_00019842.p1, TCONS_00020139.p1, TCONS_00019941.p1, TCONS_00019936.p1, TCONS_00019937.p1, TCONS_00019940.p1, TCONS_00019935.p1, TCONS_00019861.p1
OG0000270	NEMVE13349	TCONS_00011913.p1
OG0000270	NEMVE06642	TCONS_00000584.p1, TCONS_00000580.p1, TCONS_00010522.p1, TCONS_00010521.p1
OG0000271	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635	TCONS_00020111.p1, TCONS_00055227.p1
OG0000273	NEMVE15051	TCONS_00006176.p1
OG0000273	NEMVE12092, NEMVE06102	TCONS_00018452.p1
OG0000275	NEMVE10649	TCONS_00010942.p1
OG0000275	NEMVE09175	TCONS_00008752.p1
OG0000275	NEMVE23270	TCONS_00030369.p1
OG0000276	NEMVE11159	TCONS_00004239.p1
OG0000276	NEMVE06341	TCONS_00043083.p1, TCONS_00043059.p1, TCONS_00044420.p1, TCONS_00044419.p1
OG0000276	NEMVE03444, NEMVE05577, NEMVE02978, NEMVE07784, NEMVE02398, NEMVE02390	TCONS_00030554.p1
OG0000277	NEMVE07555	TCONS_00004938.p1
OG0000277	NEMVE05309	TCONS_00030524.p1
OG0000278	NEMVE19249	TCONS_00045615.p1
OG0000278	NEMVE13169	TCONS_00009844.p1
OG0000279	NEMVE25512	TCONS_00049144.p1, TCONS_00018448.p1, TCONS_00018449.p1
OG0000280	NEMVE13585, NEMVE24119, NEMVE14846	TCONS_00028111.p1, TCONS_00028123.p1
OG0000280	NEMVE10582, NEMVE06959	TCONS_00015123.p1
OG0000280	NEMVE14600	TCONS_00029109.p1
OG0000281	NEMVE05496, NEMVE09742	TCONS_00007285.p1, TCONS_00007284.p1
OG0000281	NEMVE11485, NEMVE06109, NEMVE02781	TCONS_00030938.p1
OG0000282	NEMVE06711, NEMVE06725	TCONS_00055293.p1, TCONS_00055299.p1, TCONS_00056469.p1
OG0000282	NEMVE09000	TCONS_00027175.p1
OG0000282	NEMVE08997	TCONS_00027170.p1
OG0000282	NEMVE03120, NEMVE08986	TCONS_00026202.p1
OG0000284	NEMVE09228	TCONS_00016164.p1, TCONS_00016165.p1, TCONS_00014716.p1, TCONS_00052056.p1, TCONS_00016169.p1, TCONS_00016167.p1
OG0000285	NEMVE11907, NEMVE11739, NEMVE08849, NEMVE10565, NEMVE19215	TCONS_00008920.p1, TCONS_00008917.p1, TCONS_00008918.p1, TCONS_00040406.p1, TCONS_00018468.p1, TCONS_00023831.p1
OG0000285	NEMVE22794	TCONS_00043103.p1, TCONS_00054759.p1, TCONS_00043100.p1, TCONS_00043101.p1
OG0000286	NEMVE22388	TCONS_00036258.p1, TCONS_00017713.p1, TCONS_00050380.p1, TCONS_00050379.p1, TCONS_00050705.p1, TCONS_00050726.p1, TCONS_00050727.p1, TCONS_00050729.p1
OG0000286	NEMVE17190	TCONS_00051359.p1, TCONS_00051350.p1, TCONS_00051358.p1, TCONS_00050805.p1
OG0000286	NEMVE12253, NEMVE11489	TCONS_00000453.p1, TCONS_00027616.p1, TCONS_00003573.p1, TCONS_00001492.p1, TCONS_00040962.p1, TCONS_00040953.p1, TCONS_00040924.p1, TCONS_00040961.p1
OG0000287	NEMVE06826	TCONS_00016501.p1
OG0000288	NEMVE01052	TCONS_00017749.p1
OG0000289	NEMVE22048, NEMVE20877	TCONS_00053984.p1, TCONS_00052913.p1, TCONS_00023655.p1
OG0000291	NEMVE12305	TCONS_00021012.p1, TCONS_00032032.p1, TCONS_00046863.p1, TCONS_00045560.p1, TCONS_00031502.p1, TCONS_00040529.p1, TCONS_00040526.p1, TCONS_00043492.p2, TCONS_00033187.p2, TCONS_00044760.p1, TCONS_00023606.p1, TCONS_00025711.p1, TCONS_00038913.p3, TCONS_00006912.p1
OG0000291	NEMVE17638	TCONS_00024193.p1, TCONS_00043622.p1, TCONS_00041669.p1, TCONS_00039596.p1, TCONS_00037824.p1, TCONS_00000347.p1, TCONS_00045222.p1
OG0000291	NEMVE15199	TCONS_00007762.p1
OG0000292	NEMVE25000	TCONS_00039574.p1, TCONS_00037551.p1, TCONS_00043468.p1, TCONS_00033091.p1, TCONS_00005882.p1, TCONS_00044409.p1, TCONS_00027400.p1, TCONS_00007156.p1, TCONS_00008795.p1, TCONS_00035881.p1, TCONS_00020949.p1, TCONS_00006786.p1
OG0000293	NEMVE09277	TCONS_00039525.p1, TCONS_00032824.p1, TCONS_00032822.p1, TCONS_00019085.p1, TCONS_00001703.p1, TCONS_00000565.p1, TCONS_00030450.p1, TCONS_00000546.p1, TCONS_00019220.p1
OG0000294	NEMVE19245	TCONS_00005684.p1, TCONS_00039390.p1, TCONS_00054752.p1, TCONS_00036283.p1, TCONS_00053602.p1, TCONS_00020051.p1
OG0000295	NEMVE13612	TCONS_00013638.p1, TCONS_00013221.p1, TCONS_00014416.p1, TCONS_00012427.p1
OG0000296	NEMVE06937	TCONS_00012101.p1
OG0000296	NEMVE01953	TCONS_00029269.p1, TCONS_00029275.p1
OG0000296	NEMVE05527	TCONS_00020516.p1
OG0000297	NEMVE08136, NEMVE08886	TCONS_00044885.p1, TCONS_00050776.p1, TCONS_00009442.p1, TCONS_00051219.p1, TCONS_00013379.p1, TCONS_00042389.p1, TCONS_00012919.p1, TCONS_00012917.p1, TCONS_00012929.p1, TCONS_00007731.p1, TCONS_00047651.p1, TCONS_00047646.p1, TCONS_00047647.p1, TCONS_00037106.p1, TCONS_00037105.p1, TCONS_00037116.p1, TCONS_00037104.p1, TCONS_00037114.p1
OG0000298	NEMVE13191, NEMVE05181	TCONS_00022152.p1, TCONS_00022103.p1, TCONS_00036036.p1, TCONS_00036744.p1, TCONS_00036741.p1, TCONS_00037254.p1, TCONS_00039543.p1, TCONS_00039539.p1, TCONS_00040523.p1, TCONS_00037892.p1, TCONS_00027497.p1
OG0000301	NEMVE22595, NEMVE01755, NEMVE07457, NEMVE17084, NEMVE16876, NEMVE14009	TCONS_00046298.p1, TCONS_00030550.p1
OG0000301	NEMVE13830	TCONS_00030460.p1, TCONS_00030157.p1
OG0000301	NEMVE07722	TCONS_00026109.p1, TCONS_00030156.p1
OG0000302	NEMVE15372, NEMVE22930, NEMVE22931, NEMVE23839, NEMVE16578, NEMVE18010	TCONS_00033256.p1, TCONS_00032806.p1, TCONS_00032808.p1, TCONS_00032805.p1
OG0000303	NEMVE00764, NEMVE09168	TCONS_00057177.p1
OG0000305	NEMVE13195	TCONS_00049715.p1
OG0000305	NEMVE14852	TCONS_00019745.p1
OG0000305	NEMVE22819	TCONS_00020377.p1, TCONS_00020272.p1, TCONS_00020270.p1
OG0000307	NEMVE22339	TCONS_00003441.p1
OG0000307	NEMVE17300	TCONS_00048407.p1
OG0000307	NEMVE05619, NEMVE23281	TCONS_00029082.p1, TCONS_00019733.p1, TCONS_00019723.p1
OG0000308	NEMVE04922	TCONS_00057161.p1
OG0000308	NEMVE08666	TCONS_00016811.p1, TCONS_00013898.p1
OG0000308	NEMVE14481, NEMVE22536	TCONS_00007411.p1
OG0000310	NEMVE06421	TCONS_00042371.p1, TCONS_00042267.p1, TCONS_00042321.p1, TCONS_00042320.p1
OG0000310	NEMVE21881, NEMVE10980	TCONS_00020935.p1, TCONS_00008672.p1, TCONS_00008675.p1, TCONS_00007401.p1, TCONS_00008667.p1, TCONS_00008665.p1, TCONS_00008664.p1, TCONS_00008669.p1, TCONS_00008663.p1, TCONS_00007735.p1
OG0000310	NEMVE15268	TCONS_00014167.p1
OG0000312	NEMVE09939	TCONS_00028086.p1
OG0000312	NEMVE17449	TCONS_00022862.p1
OG0000312	NEMVE14828	TCONS_00044132.p1, TCONS_00044224.p1
OG0000313	NEMVE22122	TCONS_00042682.p1
OG0000313	NEMVE21924	TCONS_00050469.p1
OG0000313	NEMVE19582	TCONS_00046591.p1, TCONS_00054163.p2, TCONS_00049016.p1
OG0000314	NEMVE23854	TCONS_00046664.p1
OG0000314	NEMVE02359	TCONS_00021202.p1, TCONS_00053431.p1, TCONS_00054558.p1
OG0000314	NEMVE12383	TCONS_00041694.p1, TCONS_00041695.p1
OG0000315	NEMVE02785	TCONS_00006045.p1
OG0000315	NEMVE14926, NEMVE12015	TCONS_00057165.p1
OG0000315	NEMVE07786	TCONS_00047575.p1
OG0000316	NEMVE08746	TCONS_00030421.p1
OG0000316	NEMVE01734	TCONS_00029806.p1
OG0000319	NEMVE03426, NEMVE08121	TCONS_00021489.p1, TCONS_00021490.p1, TCONS_00021492.p1, TCONS_00021491.p1, TCONS_00045349.p1
OG0000319	NEMVE00937	TCONS_00055966.p1
OG0000321	NEMVE02272	TCONS_00054648.p1
OG0000321	NEMVE06455	TCONS_00042983.p1
OG0000321	NEMVE07991, NEMVE09403, NEMVE01701, NEMVE09405	TCONS_00022869.p1
OG0000322	NEMVE06193, NEMVE02760, NEMVE08806, NEMVE01047	TCONS_00042436.p1, TCONS_00042439.p1, TCONS_00043750.p1, TCONS_00042966.p1, TCONS_00042965.p1, TCONS_00022689.p1
OG0000323	NEMVE13071	TCONS_00016624.p1
OG0000323	NEMVE14851	TCONS_00018984.p1, TCONS_00019989.p1
OG0000325	NEMVE06503, NEMVE02181, NEMVE05508	TCONS_00026502.p1, TCONS_00026499.p1, TCONS_00036336.p1, TCONS_00036295.p1, TCONS_00036208.p1, TCONS_00031253.p1, TCONS_00031254.p2, TCONS_00031256.p1, TCONS_00027308.p1, TCONS_00037462.p1, TCONS_00018774.p1, TCONS_00044817.p1, TCONS_00017730.p1, TCONS_00026789.p1
OG0000326	NEMVE13638	TCONS_00022683.p1, TCONS_00021962.p1, TCONS_00020980.p1, TCONS_00021960.p1, TCONS_00021957.p1, TCONS_00021958.p1, TCONS_00021961.p1, TCONS_00056614.p1, TCONS_00056613.p1
OG0000327	NEMVE17335, NEMVE07831, NEMVE04692, NEMVE14295, NEMVE06814	TCONS_00014538.p1, TCONS_00014537.p1, TCONS_00014516.p1
OG0000327	NEMVE24780	TCONS_00014515.p1
OG0000328	NEMVE25628	TCONS_00027402.p1, TCONS_00027401.p1
OG0000328	NEMVE17398	TCONS_00020691.p1
OG0000330	NEMVE09775	TCONS_00009100.p1, TCONS_00009110.p1, TCONS_00009112.p1, TCONS_00009108.p1, TCONS_00009106.p1, TCONS_00044309.p1, TCONS_00016177.p1, TCONS_00015262.p1, TCONS_00010904.p1, TCONS_00009102.p1, TCONS_00009098.p1, TCONS_00010903.p1, TCONS_00010855.p1, TCONS_00009539.p1, TCONS_00003482.p1
OG0000331	NEMVE14396	TCONS_00041707.p1, TCONS_00044041.p1
OG0000331	NEMVE00569, NEMVE21388	TCONS_00013807.p1
OG0000331	NEMVE17290, NEMVE12074, NEMVE01823, NEMVE11437, NEMVE01340, NEMVE12493, NEMVE02334, NEMVE01386, NEMVE07186, NEMVE07520	TCONS_00008586.p1
OG0000335	NEMVE21929	TCONS_00012189.p1, TCONS_00020724.p1, TCONS_00007511.p1, TCONS_00054147.p1, TCONS_00054185.p1, TCONS_00054144.p1, TCONS_00054184.p1, TCONS_00046608.p1, TCONS_00054148.p1, TCONS_00054149.p1, TCONS_00045488.p1, TCONS_00046609.p1, TCONS_00046610.p1, TCONS_00036735.p1, TCONS_00007176.p1, TCONS_00038161.p1, TCONS_00038162.p1, TCONS_00014280.p1, TCONS_00014279.p1, TCONS_00035644.p1, TCONS_00013023.p1, TCONS_00011030.p1, TCONS_00025485.p1, TCONS_00025483.p1, TCONS_00025484.p1, TCONS_00024110.p1, TCONS_00025490.p1, TCONS_00025481.p1, TCONS_00037219.p1
OG0000338	NEMVE23189	TCONS_00006807.p1
OG0000338	NEMVE10431	TCONS_00006253.p1
OG0000338	NEMVE14053	TCONS_00007127.p1
OG0000339	NEMVE11322, NEMVE01443	TCONS_00008981.p1, TCONS_00008974.p1, TCONS_00008979.p1, TCONS_00008978.p1, TCONS_00041930.p1, TCONS_00041933.p1, TCONS_00019931.p1, TCONS_00014499.p1
OG0000341	NEMVE08913	TCONS_00045365.p1
OG0000342	NEMVE08548, NEMVE02028	TCONS_00049424.p1
OG0000343	NEMVE10285	TCONS_00000994.p1
OG0000344	NEMVE09427	TCONS_00006468.p1
OG0000344	NEMVE07424, NEMVE12469	TCONS_00054946.p1, TCONS_00008395.p1, TCONS_00008396.p1, TCONS_00007036.p1, TCONS_00008894.p1, TCONS_00008025.p1, TCONS_00027278.p1, TCONS_00026304.p1, TCONS_00027279.p1, TCONS_00026356.p1, TCONS_00047146.p1, TCONS_00047154.p1, TCONS_00026336.p1, TCONS_00026341.p1, TCONS_00027240.p1
OG0000344	NEMVE07402	TCONS_00026874.p1
OG0000345	NEMVE05810	TCONS_00030626.p1, TCONS_00008130.p1, TCONS_00030018.p1
OG0000345	NEMVE00031, NEMVE06094, NEMVE05822, NEMVE13377, NEMVE23409	TCONS_00031146.p1
OG0000346	NEMVE19109, NEMVE01220, NEMVE15032	TCONS_00024454.p1
OG0000346	NEMVE14307, NEMVE06603, NEMVE14387, NEMVE01735	TCONS_00053053.p1, TCONS_00045309.p1, TCONS_00053051.p1, TCONS_00053095.p1
OG0000348	NEMVE17510, NEMVE23576	TCONS_00005780.p1, TCONS_00034564.p1, TCONS_00045935.p1, TCONS_00035750.p1, TCONS_00017265.p1, TCONS_00004444.p1
OG0000348	NEMVE25989	TCONS_00016741.p1
OG0000350	NEMVE05817	TCONS_00018385.p1
OG0000350	NEMVE13780	TCONS_00009756.p1
OG0000352	NEMVE06598	TCONS_00053533.p1
OG0000352	NEMVE05333	TCONS_00055099.p1
OG0000352	NEMVE08174	TCONS_00056016.p1
OG0000352	NEMVE09599	TCONS_00056445.p1
OG0000353	NEMVE06098	TCONS_00030001.p1
OG0000356	NEMVE11083, NEMVE11082	TCONS_00024066.p1, TCONS_00025424.p1
OG0000356	NEMVE11501	TCONS_00030074.p1
OG0000357	NEMVE24307	TCONS_00006771.p1, TCONS_00006770.p1
OG0000357	NEMVE08179	TCONS_00048191.p1
OG0000358	NEMVE21582	TCONS_00037242.p1
OG0000358	NEMVE08090	TCONS_00046701.p1
OG0000358	NEMVE04980	TCONS_00037179.p1, TCONS_00037161.p1
OG0000358	NEMVE13509	TCONS_00021276.p1, TCONS_00021752.p1
OG0000359	NEMVE05129	TCONS_00013824.p1
OG0000360	NEMVE20646, NEMVE15243	TCONS_00043094.p1
OG0000360	NEMVE04667	TCONS_00047755.p1
OG0000362	NEMVE17608, NEMVE25308, NEMVE18935, NEMVE15974, NEMVE17042, NEMVE18403, NEMVE16590	TCONS_00022587.p1
OG0000362	NEMVE19677, NEMVE19079, NEMVE19083, NEMVE19118, NEMVE19255, NEMVE19253, NEMVE19676	TCONS_00038054.p1, TCONS_00026222.p1, TCONS_00036898.p1, TCONS_00026221.p1, TCONS_00037481.p1, TCONS_00020334.p1
OG0000363	NEMVE13781	TCONS_00009940.p1, TCONS_00009923.p1
OG0000363	NEMVE02006	TCONS_00006052.p1, TCONS_00002464.p1
OG0000363	NEMVE08135	TCONS_00002468.p1
OG0000363	NEMVE17010	TCONS_00004630.p1, TCONS_00004640.p1
OG0000366	NEMVE17287, NEMVE21057, NEMVE15418, NEMVE18203, NEMVE20027, NEMVE19443, NEMVE19115	TCONS_00017995.p1, TCONS_00041800.p1, TCONS_00028881.p1, TCONS_00005694.p1, TCONS_00044512.p1
OG0000366	NEMVE18190	TCONS_00037933.p1, TCONS_00050357.p1, TCONS_00040795.p1, TCONS_00019829.p1, TCONS_00041357.p1, TCONS_00038892.p1, TCONS_00035405.p1, TCONS_00003417.p1, TCONS_00039884.p1, TCONS_00045944.p1, TCONS_00040558.p3, TCONS_00045943.p1, TCONS_00033160.p1, TCONS_00025289.p1, TCONS_00044510.p1, TCONS_00038608.p1, TCONS_00045715.p1, TCONS_00038220.p1, TCONS_00015652.p1, TCONS_00035844.p1, TCONS_00039217.p1, TCONS_00039086.p1, TCONS_00032684.p1, TCONS_00053864.p1, TCONS_00045477.p1, TCONS_00001973.p1, TCONS_00024388.p1, TCONS_00036282.p1, TCONS_00021985.p1, TCONS_00033544.p1, TCONS_00036281.p1, TCONS_00033543.p1, TCONS_00037424.p1, TCONS_00039707.p1
OG0000367	NEMVE15237	TCONS_00049440.p1
OG0000369	NEMVE11893	TCONS_00000790.p1, TCONS_00053731.p1
OG0000370	NEMVE06596, NEMVE06566, NEMVE06577, NEMVE05705, NEMVE05709, NEMVE05688, NEMVE11919, NEMVE02659, NEMVE02820, NEMVE02281, NEMVE05702, NEMVE11920, NEMVE10279, NEMVE12829, NEMVE11559, NEMVE07934, NEMVE11541, NEMVE06941, NEMVE03884, NEMVE08611	TCONS_00027758.p1, TCONS_00027755.p1, TCONS_00054813.p1, TCONS_00027752.p1, TCONS_00027757.p1, TCONS_00027753.p1
OG0000370	NEMVE05339, NEMVE03215, NEMVE11269, NEMVE03683	TCONS_00026441.p1
OG0000371	NEMVE17932, NEMVE01163, NEMVE14930	TCONS_00032709.p1
OG0000372	NEMVE15104	TCONS_00029355.p1
OG0000372	NEMVE21923	TCONS_00057185.p1
OG0000372	NEMVE13274	TCONS_00044124.p1
OG0000372	NEMVE13664	TCONS_00055414.p1
OG0000373	NEMVE23724	TCONS_00006362.p1
OG0000373	NEMVE07978	TCONS_00014579.p1
OG0000374	NEMVE11428	TCONS_00002547.p1
OG0000374	NEMVE13611	TCONS_00030526.p1
OG0000374	NEMVE14343	TCONS_00002546.p1
OG0000375	NEMVE08516, NEMVE22003	TCONS_00013336.p1, TCONS_00018857.p1, TCONS_00046009.p1
OG0000377	NEMVE17911	TCONS_00040801.p1, TCONS_00040802.p1
OG0000377	NEMVE08988	TCONS_00052091.p1
OG0000377	NEMVE15750	TCONS_00044008.p1, TCONS_00050388.p1
OG0000378	NEMVE10276	TCONS_00001951.p1
OG0000378	NEMVE03549	TCONS_00017780.p1
OG0000379	NEMVE21880, NEMVE24618	TCONS_00005740.p1
OG0000379	NEMVE08922	TCONS_00013597.p1, TCONS_00013619.p1, TCONS_00044694.p1
OG0000380	NEMVE06348	TCONS_00051265.p1
OG0000381	NEMVE10219, NEMVE24338, NEMVE23641	TCONS_00041315.p1, TCONS_00041298.p1, TCONS_00041313.p1, TCONS_00019771.p1, TCONS_00018985.p1, TCONS_00029585.p1, TCONS_00018995.p1, TCONS_00040968.p1, TCONS_00042122.p1, TCONS_00042806.p1, TCONS_00042115.p1, TCONS_00042796.p1, TCONS_00042794.p1, TCONS_00042791.p1, TCONS_00042793.p1, TCONS_00042801.p1, TCONS_00042797.p1, TCONS_00042800.p1, TCONS_00022159.p1, TCONS_00022161.p1, TCONS_00011175.p1
OG0000382	NEMVE20053, NEMVE25792	TCONS_00015915.p1
OG0000382	NEMVE14766	TCONS_00048188.p1
OG0000383	NEMVE19534, NEMVE19770	TCONS_00031503.p1, TCONS_00023411.p1
OG0000383	NEMVE20004, NEMVE16114, NEMVE15683, NEMVE16007	TCONS_00054072.p1, TCONS_00004372.p1, TCONS_00006701.p1, TCONS_00004581.p1, TCONS_00009577.p1
