Orthogroup	NEMVE	STRPU_ok
OG0000553	NEMVE17027	STRPU_23171
OG0000553	NEMVE01847	STRPU_03995, STRPU_03988
OG0000553	NEMVE02314	STRPU_09287
OG0000560	NEMVE05955, NEMVE05072, NEMVE03063, NEMVE10552	STRPU_20770, STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742, STRPU_10871
OG0000561	NEMVE13983	STRPU_21549
OG0000562	NEMVE24693	STRPU_26809
OG0000562	NEMVE00965, NEMVE00354, NEMVE11153	STRPU_25528
OG0000563	NEMVE22560	STRPU_02520, STRPU_15138
OG0000564	NEMVE09523	STRPU_21576, STRPU_00279
OG0000564	NEMVE09526	STRPU_20975
OG0000565	NEMVE07590, NEMVE08439	STRPU_25126, STRPU_25127, STRPU_12091, STRPU_12090, STRPU_26877
OG0000566	NEMVE25701, NEMVE12453	STRPU_14680
OG0000567	NEMVE14988	STRPU_26517
OG0000569	NEMVE21611	STRPU_18127, STRPU_18130, STRPU_21438, STRPU_18131, STRPU_18126, STRPU_18128, STRPU_27168, STRPU_27167, STRPU_27164, STRPU_27163, STRPU_27169, STRPU_21052, STRPU_27223
OG0000570	NEMVE22864	STRPU_23827, STRPU_23864, STRPU_23861, STRPU_23825, STRPU_23826, STRPU_23863, STRPU_23858, STRPU_23822, STRPU_23816, STRPU_23850
OG0000570	NEMVE22793, NEMVE19056, NEMVE19055, NEMVE15607	STRPU_14260
OG0000572	NEMVE11725, NEMVE07899	STRPU_21193
OG0000572	NEMVE06248	STRPU_11231, STRPU_11269
OG0000573	NEMVE07663	STRPU_11052, STRPU_00392
OG0000573	NEMVE24870	STRPU_27100, STRPU_27089
OG0000574	NEMVE05113, NEMVE00288	STRPU_08865, STRPU_00956
OG0000574	NEMVE21832	STRPU_00802, STRPU_19767
OG0000575	NEMVE02996, NEMVE04558	STRPU_15788
OG0000576	NEMVE22593	STRPU_23119
OG0000578	NEMVE11292	STRPU_21618
OG0000579	NEMVE14544, NEMVE13622, NEMVE13623	STRPU_23503
OG0000580	NEMVE07001	STRPU_24720, STRPU_12039, STRPU_01257, STRPU_12038
OG0000581	NEMVE09955	STRPU_21309
OG0000581	NEMVE11190, NEMVE03274	STRPU_21310
OG0000582	NEMVE25170	STRPU_19500
OG0000583	NEMVE07611, NEMVE03001, NEMVE14301, NEMVE10013	STRPU_17032, STRPU_01798
OG0000584	NEMVE25972, NEMVE16540, NEMVE25354, NEMVE18804	STRPU_19344, STRPU_19222
OG0000585	NEMVE01468	STRPU_22740, STRPU_01894
OG0000586	NEMVE01501	STRPU_11843
OG0000587	NEMVE06172	STRPU_06588, STRPU_06512
OG0000587	NEMVE07185	STRPU_21487, STRPU_21496
OG0000588	NEMVE17749, NEMVE01142, NEMVE19423, NEMVE22311, NEMVE14453	STRPU_00676, STRPU_18950
OG0000588	NEMVE14794	STRPU_17075
OG0000590	NEMVE13093	STRPU_25115
OG0000590	NEMVE24419	STRPU_25616
OG0000591	NEMVE09505	STRPU_06603
OG0000592	NEMVE07461, NEMVE13635	STRPU_16888, STRPU_15820, STRPU_15868
OG0000593	NEMVE09147	STRPU_09183, STRPU_02152
OG0000594	NEMVE06479	STRPU_23519, STRPU_26491, STRPU_23518
OG0000597	NEMVE01043	STRPU_14406
OG0000597	NEMVE17081	STRPU_22530
OG0000600	NEMVE07602	STRPU_18065, STRPU_18063
OG0000600	NEMVE20142, NEMVE06207	STRPU_00672, STRPU_18954
OG0000601	NEMVE11702, NEMVE00524	STRPU_16081, STRPU_16088, STRPU_16087
OG0000602	NEMVE10759	STRPU_06890, STRPU_06914
OG0000602	NEMVE25662	STRPU_06715
OG0000607	NEMVE16595	STRPU_01642, STRPU_11978
OG0000608	NEMVE04652	STRPU_05642, STRPU_05582
OG0000609	NEMVE21819	STRPU_24853
OG0000609	NEMVE20971, NEMVE21996	STRPU_24616
OG0000610	NEMVE11336, NEMVE09264	STRPU_27140, STRPU_27141
OG0000611	NEMVE14933	STRPU_05045, STRPU_05119
OG0000611	NEMVE05786	STRPU_26016
OG0000612	NEMVE10606, NEMVE19230	STRPU_09717, STRPU_09761
OG0000612	NEMVE05951	STRPU_26031
OG0000613	NEMVE10324	STRPU_24692, STRPU_24700
OG0000613	NEMVE22948, NEMVE10497, NEMVE12410, NEMVE07547, NEMVE08041, NEMVE06754, NEMVE10305, NEMVE24275, NEMVE00459, NEMVE10326	STRPU_26787
OG0000614	NEMVE11934, NEMVE17876	STRPU_21878
OG0000615	NEMVE07646, NEMVE07648	STRPU_06171
OG0000616	NEMVE10226	STRPU_03576
OG0000618	NEMVE19385, NEMVE10800	STRPU_17394, STRPU_17402
OG0000618	NEMVE06400	STRPU_07199
OG0000622	NEMVE26021, NEMVE25823	STRPU_17169, STRPU_04373
OG0000623	NEMVE01534	STRPU_07960, STRPU_07951
OG0000623	NEMVE08660	STRPU_00318
OG0000624	NEMVE22364	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382
OG0000625	NEMVE09632	STRPU_03700, STRPU_02905
OG0000625	NEMVE01364	STRPU_03702
OG0000626	NEMVE09165	STRPU_24334
OG0000627	NEMVE06184	STRPU_03283, STRPU_03246
OG0000628	NEMVE01732	STRPU_17753
OG0000628	NEMVE14770, NEMVE01487	STRPU_07211
OG0000629	NEMVE16462	STRPU_19527
OG0000629	NEMVE07693	STRPU_11562
OG0000629	NEMVE13785, NEMVE07687, NEMVE07704	STRPU_11888, STRPU_11933
OG0000630	NEMVE02585	STRPU_00426, STRPU_23125
OG0000630	NEMVE15709, NEMVE15932, NEMVE05465	STRPU_16241, STRPU_07931, STRPU_15456, STRPU_21948, STRPU_03829, STRPU_09053, STRPU_06360, STRPU_06359, STRPU_01732
OG0000632	NEMVE02918	STRPU_17554, STRPU_04665
OG0000633	NEMVE15822	STRPU_21010, STRPU_15058, STRPU_25151, STRPU_25150, STRPU_18495, STRPU_11416, STRPU_22191
OG0000634	NEMVE11198, NEMVE11196, NEMVE09232	STRPU_00599
OG0000636	NEMVE13522	STRPU_09946
OG0000637	NEMVE17467	STRPU_11852, STRPU_12519
OG0000637	NEMVE11757	STRPU_20362
OG0000639	NEMVE13335	STRPU_27017
OG0000639	NEMVE13125, NEMVE04888	STRPU_25405
OG0000642	NEMVE06951	STRPU_04607, STRPU_04606, STRPU_04846
OG0000643	NEMVE10252	STRPU_14556
OG0000645	NEMVE09157	STRPU_25221
OG0000645	NEMVE23952	STRPU_22046
OG0000646	NEMVE08138	STRPU_11448
OG0000646	NEMVE10645	STRPU_25760
OG0000647	NEMVE14504, NEMVE21056	STRPU_09897, STRPU_06712
OG0000648	NEMVE15084	STRPU_00211
OG0000648	NEMVE22274	STRPU_25924
OG0000649	NEMVE05779	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415, STRPU_00020, STRPU_13871, STRPU_13879
OG0000651	NEMVE14632	STRPU_22117
OG0000654	NEMVE10112	STRPU_25001
OG0000656	NEMVE03009, NEMVE02980	STRPU_21034, STRPU_09024, STRPU_22306, STRPU_23486, STRPU_14279
OG0000657	NEMVE20473	STRPU_17299, STRPU_17301
OG0000657	NEMVE21856	STRPU_00184, STRPU_17300
OG0000658	NEMVE23262, NEMVE15764	STRPU_18794, STRPU_00253, STRPU_00251, STRPU_13056, STRPU_13058, STRPU_25438, STRPU_13017, STRPU_13827, STRPU_15682, STRPU_12629, STRPU_03579, STRPU_15684, STRPU_13020, STRPU_17803, STRPU_13054, STRPU_12354, STRPU_12626, STRPU_15687, STRPU_15685, STRPU_13069, STRPU_13080, STRPU_13021, STRPU_03578, STRPU_15662, STRPU_15664, STRPU_12628
OG0000660	NEMVE09574	STRPU_13999
OG0000660	NEMVE22331	STRPU_02267, STRPU_17655
OG0000662	NEMVE13299, NEMVE13159	STRPU_09621, STRPU_09696, STRPU_09739
OG0000662	NEMVE01041	STRPU_08344
OG0000663	NEMVE24135, NEMVE22597, NEMVE13590	STRPU_08014
OG0000664	NEMVE05215	STRPU_23931
OG0000664	NEMVE23867	STRPU_24936
OG0000665	NEMVE13408, NEMVE06240	STRPU_26452, STRPU_26774, STRPU_27239, STRPU_27242
OG0000668	NEMVE24876	STRPU_24146, STRPU_14971
OG0000670	NEMVE22694	STRPU_06883
OG0000672	NEMVE22550	STRPU_06933
OG0000672	NEMVE22511	STRPU_20779
OG0000673	NEMVE22976	STRPU_23610, STRPU_18424, STRPU_23552, STRPU_22162, STRPU_02541, STRPU_02717
OG0000674	NEMVE08889	STRPU_26356
OG0000674	NEMVE21073, NEMVE10599	STRPU_12631
OG0000676	NEMVE24025	STRPU_24012
OG0000676	NEMVE10858, NEMVE20237, NEMVE10856	STRPU_06999
OG0000680	NEMVE06900, NEMVE06887, NEMVE25832	STRPU_08041, STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476
OG0000681	NEMVE03851	STRPU_05744
OG0000681	NEMVE04836	STRPU_12569, STRPU_12568
OG0000682	NEMVE17718	STRPU_09978, STRPU_09955
OG0000683	NEMVE21952	STRPU_06350
OG0000683	NEMVE09341	STRPU_18850
OG0000684	NEMVE05474	STRPU_25416
OG0000685	NEMVE21758	STRPU_08752, STRPU_01415
OG0000689	NEMVE03103, NEMVE17867, NEMVE14579, NEMVE16682, NEMVE11851	STRPU_07940, STRPU_19567, STRPU_15739, STRPU_11347, STRPU_03589, STRPU_14957, STRPU_02908, STRPU_17465, STRPU_04655, STRPU_03555, STRPU_24114
OG0000690	NEMVE04578	STRPU_08035
OG0000690	NEMVE25619	STRPU_17155
OG0000690	NEMVE08336	STRPU_18294, STRPU_01161
OG0000691	NEMVE22438	STRPU_25430
OG0000691	NEMVE12723	STRPU_24302
OG0000692	NEMVE06218, NEMVE05252, NEMVE06220, NEMVE20255	STRPU_19316, STRPU_01823
OG0000692	NEMVE10690	STRPU_20690
OG0000692	NEMVE10687, NEMVE25957	STRPU_15312
OG0000693	NEMVE08217, NEMVE08755	STRPU_11407
OG0000693	NEMVE20668, NEMVE09217	STRPU_19430, STRPU_19438
OG0000694	NEMVE18564	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822
OG0000696	NEMVE01737	STRPU_24482
OG0000696	NEMVE25020	STRPU_21259
OG0000696	NEMVE05214, NEMVE05168, NEMVE16042	STRPU_10267, STRPU_23135
OG0000697	NEMVE14547	STRPU_22408
OG0000698	NEMVE22163, NEMVE01912, NEMVE22218	STRPU_21595
OG0000700	NEMVE20231, NEMVE20652	STRPU_16384, STRPU_16362
OG0000701	NEMVE21835	STRPU_09920, STRPU_09919
OG0000702	NEMVE17196	STRPU_23036, STRPU_00912
OG0000703	NEMVE15172	STRPU_04784
OG0000706	NEMVE06133, NEMVE16186	STRPU_23155
OG0000708	NEMVE25462	STRPU_18963, STRPU_18977
OG0000708	NEMVE24967	STRPU_00882, STRPU_23008
OG0000709	NEMVE22208	STRPU_20537
OG0000710	NEMVE10055	STRPU_25484
OG0000711	NEMVE22699	STRPU_11658, STRPU_11655, STRPU_11657, STRPU_00066, STRPU_12186, STRPU_11659
OG0000713	NEMVE17891, NEMVE22671, NEMVE16279	STRPU_00026
OG0000714	NEMVE19873, NEMVE21196, NEMVE25962	STRPU_10011, STRPU_18266, STRPU_02365
OG0000715	NEMVE04746	STRPU_13461
OG0000716	NEMVE01624	STRPU_17012
OG0000717	NEMVE21831	STRPU_19581
OG0000718	NEMVE14726, NEMVE25058	STRPU_04006, STRPU_04005
OG0000720	NEMVE07453	STRPU_22043
OG0000720	NEMVE14810	STRPU_22492, STRPU_22468, STRPU_22503, STRPU_22500, STRPU_22475, STRPU_22501
OG0000721	NEMVE22360	STRPU_14994, STRPU_14964
OG0000721	NEMVE25732	STRPU_17945
OG0000722	NEMVE02310	STRPU_21044, STRPU_20560
OG0000723	NEMVE02161, NEMVE02153	STRPU_22942, STRPU_22941, STRPU_22940, STRPU_22939, STRPU_23374
OG0000724	NEMVE05669	STRPU_21597
OG0000725	NEMVE13886	STRPU_19812, STRPU_00755
OG0000726	NEMVE24264	STRPU_13494
OG0000730	NEMVE15279	STRPU_13747, STRPU_01502
OG0000730	NEMVE09750	STRPU_18715
OG0000731	NEMVE14724, NEMVE07735	STRPU_06695
OG0000732	NEMVE16239	STRPU_06871
OG0000733	NEMVE13174	STRPU_21566
OG0000733	NEMVE00072	STRPU_20797
OG0000734	NEMVE19740	STRPU_20020
OG0000735	NEMVE14467	STRPU_24284
OG0000737	NEMVE10658	STRPU_09307
OG0000740	NEMVE01913	STRPU_13396, STRPU_13375
OG0000740	NEMVE19718, NEMVE22222, NEMVE02336, NEMVE18361	STRPU_04815
OG0000743	NEMVE10602, NEMVE15509, NEMVE05453	STRPU_08228
OG0000744	NEMVE09152	STRPU_25504, STRPU_25505, STRPU_25506
OG0000745	NEMVE09518, NEMVE18143	STRPU_20528, STRPU_20529, STRPU_19598
OG0000746	NEMVE09896	STRPU_02737, STRPU_02739, STRPU_02736
OG0000747	NEMVE17249, NEMVE13791	STRPU_01792, STRPU_18103, STRPU_22661, STRPU_03822, STRPU_03836, STRPU_01813
OG0000748	NEMVE13110	STRPU_22034
OG0000749	NEMVE13534	STRPU_21644, STRPU_21708
OG0000750	NEMVE05904, NEMVE11347	STRPU_21563
OG0000750	NEMVE03635, NEMVE04853, NEMVE04866, NEMVE22873	STRPU_04644, STRPU_04622
OG0000751	NEMVE06350	STRPU_13591, STRPU_01611
OG0000752	NEMVE14796, NEMVE20340	STRPU_17910
OG0000752	NEMVE15527	STRPU_19015
OG0000753	NEMVE09279, NEMVE20008	STRPU_23569
OG0000753	NEMVE09763	STRPU_03838
OG0000753	NEMVE18346	STRPU_23562
OG0000754	NEMVE25123	STRPU_25589
OG0000755	NEMVE04854	STRPU_26250
OG0000757	NEMVE25201	STRPU_14828
OG0000759	NEMVE07127, NEMVE15354	STRPU_25007
OG0000761	NEMVE07056	STRPU_19482
OG0000762	NEMVE08946	STRPU_24145
OG0000764	NEMVE08398, NEMVE01257	STRPU_19433, STRPU_19427
OG0000765	NEMVE15020	STRPU_20844, STRPU_20882
OG0000766	NEMVE13890	STRPU_26502, STRPU_12701
OG0000767	NEMVE21839	STRPU_20571
OG0000768	NEMVE24837, NEMVE20124	STRPU_23593
OG0000772	NEMVE14663, NEMVE13205	STRPU_04727, STRPU_04734, STRPU_04728
OG0000772	NEMVE10521, NEMVE10515, NEMVE14130, NEMVE06923	STRPU_15066, STRPU_25730, STRPU_11346, STRPU_25314
OG0000773	NEMVE08204	STRPU_17781
OG0000773	NEMVE10496	STRPU_19947, STRPU_02579, STRPU_11217, STRPU_11254, STRPU_18826, STRPU_25654
OG0000774	NEMVE18724	STRPU_01825, STRPU_19314
OG0000774	NEMVE06617	STRPU_09065, STRPU_02041
OG0000774	NEMVE14955, NEMVE01618	STRPU_23589
OG0000775	NEMVE13607, NEMVE14906	STRPU_21116, STRPU_23930, STRPU_07226
OG0000776	NEMVE25221, NEMVE11470, NEMVE23261	STRPU_25591, STRPU_07752
OG0000777	NEMVE21910, NEMVE15143	STRPU_08984
OG0000778	NEMVE13753	STRPU_11330
OG0000779	NEMVE24334	STRPU_20061
OG0000779	NEMVE02313	STRPU_15696
OG0000780	NEMVE09488	STRPU_21536
OG0000780	NEMVE05745	STRPU_23123
OG0000780	NEMVE05870	STRPU_18748
OG0000781	NEMVE23221, NEMVE21745, NEMVE06147, NEMVE10644	STRPU_08929, STRPU_00630, STRPU_00629, STRPU_08928, STRPU_00628, STRPU_08927, STRPU_17724, STRPU_17701, STRPU_25935
OG0000782	NEMVE10772	STRPU_27022
OG0000784	NEMVE16267	STRPU_24373
OG0000786	NEMVE03694	STRPU_15092
OG0000787	NEMVE12098	STRPU_04197, STRPU_04234
OG0000788	NEMVE01862	STRPU_11964, STRPU_01625
OG0000788	NEMVE24569	STRPU_26569
OG0000791	NEMVE13487	STRPU_13705, STRPU_00440
OG0000792	NEMVE08948	STRPU_25047
OG0000793	NEMVE19406	STRPU_26762, STRPU_26748
OG0000794	NEMVE13875	STRPU_15852, STRPU_15804, STRPU_16063
OG0000795	NEMVE18602	STRPU_05667, STRPU_05863, STRPU_03826, STRPU_03807, STRPU_05860, STRPU_05862, STRPU_05668, STRPU_05669, STRPU_05670
OG0000796	NEMVE06742	STRPU_06080
OG0000797	NEMVE07332, NEMVE20914	STRPU_04347
OG0000798	NEMVE05537	STRPU_05696
OG0000799	NEMVE24041	STRPU_09727, STRPU_09770
OG0000800	NEMVE06468	STRPU_09950, STRPU_09973
OG0000802	NEMVE11136, NEMVE06054	STRPU_18369
OG0000803	NEMVE22189	STRPU_12487, STRPU_12512
OG0000809	NEMVE08335, NEMVE12321	STRPU_18374
OG0000810	NEMVE18390	STRPU_19223
OG0000810	NEMVE02291	STRPU_16445
OG0000811	NEMVE21518	STRPU_14620, STRPU_14638, STRPU_22961, STRPU_22960, STRPU_14640, STRPU_25911
OG0000812	NEMVE19850	STRPU_12749, STRPU_03038
OG0000813	NEMVE25754, NEMVE22200, NEMVE24635	STRPU_04740, STRPU_04739
OG0000814	NEMVE06776, NEMVE16660	STRPU_21983, STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083, STRPU_10972
OG0000815	NEMVE13365	STRPU_26905
OG0000816	NEMVE14127, NEMVE00812	STRPU_21113, STRPU_04037, STRPU_00076
OG0000817	NEMVE14686	STRPU_22107
OG0000817	NEMVE01689, NEMVE21825	STRPU_04676
OG0000817	NEMVE14311	STRPU_14081, STRPU_00839
OG0000818	NEMVE08706	STRPU_08499
OG0000819	NEMVE14350	STRPU_13106, STRPU_13090
OG0000819	NEMVE21753, NEMVE17271, NEMVE13337, NEMVE08410, NEMVE19184, NEMVE14132	STRPU_15366
OG0000819	NEMVE07543, NEMVE14834	STRPU_02243, STRPU_15556
OG0000820	NEMVE08902	STRPU_14124
OG0000822	NEMVE07227	STRPU_11821, STRPU_13103, STRPU_13093, STRPU_12245
OG0000824	NEMVE05752	STRPU_25265
OG0000825	NEMVE07795, NEMVE11350	STRPU_05131, STRPU_05055
OG0000825	NEMVE06157, NEMVE15274, NEMVE01111, NEMVE19057	STRPU_12931
OG0000827	NEMVE06012	STRPU_24864, STRPU_24863, STRPU_24060
OG0000828	NEMVE13102, NEMVE13594	STRPU_23372
OG0000828	NEMVE15094	STRPU_15585, STRPU_02220
OG0000829	NEMVE08791	STRPU_03315, STRPU_10209
OG0000832	NEMVE01204, NEMVE18227, NEMVE20901, NEMVE16417, NEMVE04715	STRPU_17567, STRPU_17584, STRPU_24442, STRPU_17065, STRPU_17067
OG0000833	NEMVE18727	STRPU_18167, STRPU_18151
OG0000834	NEMVE05965	STRPU_24584, STRPU_24595
OG0000835	NEMVE08598, NEMVE20600	STRPU_11532
OG0000836	NEMVE01499	STRPU_22902, STRPU_22889
OG0000837	NEMVE25541	STRPU_24375
OG0000838	NEMVE09615, NEMVE02207, NEMVE03582, NEMVE04654, NEMVE17040	STRPU_12478
OG0000841	NEMVE05492	STRPU_25231
OG0000842	NEMVE20517, NEMVE23509, NEMVE25014, NEMVE03321, NEMVE17616, NEMVE24628, NEMVE17617	STRPU_22935
OG0000844	NEMVE07470	STRPU_10513
OG0000845	NEMVE01849	STRPU_16991
OG0000845	NEMVE19954, NEMVE05692	STRPU_17391
OG0000847	NEMVE08888	STRPU_14471
OG0000848	NEMVE21784	STRPU_04979
OG0000848	NEMVE13752	STRPU_21912
OG0000849	NEMVE14809	STRPU_02904
OG0000850	NEMVE15099	STRPU_01821, STRPU_19318
OG0000850	NEMVE12252, NEMVE21917	STRPU_01567, STRPU_09392
OG0000851	NEMVE05563, NEMVE23273	STRPU_04950
OG0000852	NEMVE25782	STRPU_27397
OG0000852	NEMVE07789	STRPU_26323
OG0000853	NEMVE23651	STRPU_16201, STRPU_16240
OG0000857	NEMVE18201	STRPU_01644, STRPU_11981
OG0000858	NEMVE13289	STRPU_23333
OG0000858	NEMVE05037	STRPU_23570
OG0000858	NEMVE05877	STRPU_03252, STRPU_03287
OG0000859	NEMVE19193, NEMVE00437	STRPU_26362
OG0000860	NEMVE23955, NEMVE13259	STRPU_19409
OG0000861	NEMVE17244, NEMVE19042, NEMVE11781	STRPU_22075, STRPU_14757, STRPU_02565, STRPU_14758, STRPU_02566, STRPU_22076, STRPU_22077
OG0000866	NEMVE20292, NEMVE18737, NEMVE19120, NEMVE19080, NEMVE20220, NEMVE19768	STRPU_25209, STRPU_01892
OG0000868	NEMVE05531	STRPU_16752
OG0000869	NEMVE07859	STRPU_11325
OG0000869	NEMVE23299	STRPU_18300, STRPU_01157
OG0000870	NEMVE02461, NEMVE01574	STRPU_14443, STRPU_14426, STRPU_14424, STRPU_14427, STRPU_14422, STRPU_21877
OG0000871	NEMVE16871	STRPU_17837, STRPU_17836, STRPU_17284, STRPU_17286
OG0000871	NEMVE14071	STRPU_09793, STRPU_09788, STRPU_09787
OG0000872	NEMVE14190	STRPU_11965, STRPU_01626
OG0000873	NEMVE11481	STRPU_27121
OG0000874	NEMVE13256	STRPU_05906
OG0000874	NEMVE13222, NEMVE18182, NEMVE17061, NEMVE18841, NEMVE13223, NEMVE01986, NEMVE02990, NEMVE11626	STRPU_25374
OG0000875	NEMVE12865	STRPU_19189
OG0000875	NEMVE14079	STRPU_13557
OG0000876	NEMVE02940, NEMVE11949	STRPU_24157
OG0000877	NEMVE16415	STRPU_26098, STRPU_26109, STRPU_26097, STRPU_26099, STRPU_26112, STRPU_26111, STRPU_26110
OG0000878	NEMVE02420	STRPU_12243, STRPU_24918
OG0000879	NEMVE13129	STRPU_04023, STRPU_14061, STRPU_00861, STRPU_00863
OG0000880	NEMVE13288	STRPU_21962
OG0000881	NEMVE13265	STRPU_19362
OG0000881	NEMVE14845	STRPU_14886
OG0000882	NEMVE02007	STRPU_07358, STRPU_07357
OG0000887	NEMVE10146	STRPU_24180, STRPU_13716
OG0000888	NEMVE10813	STRPU_27059
OG0000888	NEMVE11848	STRPU_04199, STRPU_04237
OG0000889	NEMVE22565	STRPU_21634, STRPU_21635
OG0000889	NEMVE14419	STRPU_14204, STRPU_00423
OG0000890	NEMVE11671	STRPU_17571
OG0000890	NEMVE06371, NEMVE00333, NEMVE16346	STRPU_17572
OG0000893	NEMVE20101, NEMVE02240, NEMVE02067, NEMVE02075	STRPU_11138, STRPU_11115, STRPU_17260
OG0000894	NEMVE23274	STRPU_00073, STRPU_05725
OG0000894	NEMVE14617	STRPU_08351
OG0000896	NEMVE21907	STRPU_02181, STRPU_09218
OG0000896	NEMVE10977	STRPU_21363
OG0000897	NEMVE06224, NEMVE12475	STRPU_22622
OG0000897	NEMVE14979	STRPU_22853, STRPU_22852, STRPU_22851
OG0000898	NEMVE14546, NEMVE21727	STRPU_18627, STRPU_18582
OG0000899	NEMVE18761	STRPU_05178
OG0000904	NEMVE08753	STRPU_04732, STRPU_04725, STRPU_04724
OG0000905	NEMVE24633	STRPU_01236, STRPU_12062, STRPU_12061
OG0000906	NEMVE15755	STRPU_20167
OG0000906	NEMVE08831	STRPU_15997
OG0000907	NEMVE00986	STRPU_19282, STRPU_00404
OG0000909	NEMVE10272	STRPU_17078, STRPU_17082
OG0000910	NEMVE16058, NEMVE16914, NEMVE19669, NEMVE19793, NEMVE19201	STRPU_08393, STRPU_11008, STRPU_17950, STRPU_19935, STRPU_18740
OG0000911	NEMVE24020	STRPU_22245
OG0000912	NEMVE23980	STRPU_09304
OG0000912	NEMVE23705	STRPU_14305
OG0000913	NEMVE23286, NEMVE05585, NEMVE00499, NEMVE04717	STRPU_05760
OG0000914	NEMVE08606	STRPU_23164
OG0000915	NEMVE05638	STRPU_23266
OG0000921	NEMVE04805	STRPU_01492, STRPU_13755
OG0000921	NEMVE19737, NEMVE09442	STRPU_02601, STRPU_19926
OG0000924	NEMVE03228	STRPU_05778
OG0000924	NEMVE10495, NEMVE10492	STRPU_05548
OG0000924	NEMVE04674	STRPU_05777
OG0000924	NEMVE15529	STRPU_08145
OG0000925	NEMVE21937, NEMVE05629, NEMVE00068	STRPU_18396
OG0000925	NEMVE22442, NEMVE00338	STRPU_06765, STRPU_06773
OG0000926	NEMVE13988	STRPU_26152
OG0000928	NEMVE20627	STRPU_26844
OG0000929	NEMVE10278	STRPU_17708, STRPU_13746, STRPU_01503
OG0000930	NEMVE06499, NEMVE09880, NEMVE16667, NEMVE11111	STRPU_20011, STRPU_01207, STRPU_19978, STRPU_01206, STRPU_19977, STRPU_19992
OG0000931	NEMVE13552	STRPU_10318
OG0000932	NEMVE15050, NEMVE02393	STRPU_14601
OG0000934	NEMVE09369	STRPU_17512
OG0000934	NEMVE07036	STRPU_12472
OG0000935	NEMVE24478, NEMVE06639	STRPU_00845, STRPU_14076
OG0000936	NEMVE05175, NEMVE23075, NEMVE05183	STRPU_19010
OG0000937	NEMVE16160	STRPU_24196, STRPU_09025, STRPU_25455, STRPU_04025, STRPU_23032, STRPU_18875, STRPU_00907, STRPU_20246
OG0000939	NEMVE17859	STRPU_07979
OG0000942	NEMVE19243	STRPU_20563
OG0000943	NEMVE14119	STRPU_04161, STRPU_22662, STRPU_22663
OG0000943	NEMVE15785, NEMVE08924	STRPU_15088
OG0000944	NEMVE07708	STRPU_04925
OG0000945	NEMVE22316, NEMVE22428	STRPU_06784, STRPU_26122
OG0000946	NEMVE11477	STRPU_11548
OG0000946	NEMVE07731	STRPU_12293
OG0000946	NEMVE10926	STRPU_12288
OG0000947	NEMVE04758	STRPU_23678, STRPU_23653
OG0000947	NEMVE07474	STRPU_23988
OG0000949	NEMVE24705, NEMVE16573, NEMVE25704, NEMVE24321	STRPU_17047, STRPU_01811
OG0000950	NEMVE09986	STRPU_14496
OG0000951	NEMVE21998	STRPU_26714
OG0000951	NEMVE02530	STRPU_17422
OG0000952	NEMVE04659	STRPU_05319
OG0000952	NEMVE02164	STRPU_05320
OG0000953	NEMVE12932	STRPU_11350, STRPU_10566, STRPU_23631, STRPU_15034
OG0000954	NEMVE06460	STRPU_14000
OG0000954	NEMVE05247, NEMVE12295	STRPU_08333
OG0000955	NEMVE14901	STRPU_19275, STRPU_00412
OG0000955	NEMVE08350	STRPU_05708
OG0000957	NEMVE00980	STRPU_26358
OG0000958	NEMVE24805, NEMVE17902	STRPU_01979, STRPU_22820
OG0000960	NEMVE05470	STRPU_25824
OG0000960	NEMVE02244	STRPU_25823
OG0000963	NEMVE03242	STRPU_01836
OG0000964	NEMVE19256	STRPU_17480, STRPU_17483, STRPU_17484
OG0000965	NEMVE10501	STRPU_04296, STRPU_04326, STRPU_04357
OG0000965	NEMVE02072	STRPU_25366
OG0000966	NEMVE06417	STRPU_14353
OG0000967	NEMVE05572	STRPU_04947
OG0000967	NEMVE11722, NEMVE10506	STRPU_04307, STRPU_04334, STRPU_04333, STRPU_04306
OG0000968	NEMVE14701	STRPU_12147, STRPU_12115
OG0000968	NEMVE10433	STRPU_15550, STRPU_02249
OG0000969	NEMVE14628	STRPU_04503, STRPU_13343, STRPU_13345, STRPU_13346
OG0000970	NEMVE08789	STRPU_15417
OG0000972	NEMVE04609, NEMVE00954	STRPU_15045
OG0000972	NEMVE10082	STRPU_04339, STRPU_04312
OG0000973	NEMVE17915	STRPU_06911, STRPU_06928, STRPU_06929, STRPU_06912, STRPU_06930, STRPU_20263
OG0000974	NEMVE13444	STRPU_05052, STRPU_05128, STRPU_05051, STRPU_05126, STRPU_05223
OG0000976	NEMVE02732	STRPU_09850
OG0000977	NEMVE25192	STRPU_25429
OG0000977	NEMVE06329	STRPU_23395
OG0000977	NEMVE20685, NEMVE07099	STRPU_13208
