Orthogroup	NEMVE	APOSJ_ok
OG0000562	NEMVE00965, NEMVE00354, NEMVE11153	APOSJ_03566, APOSJ_08426, APOSJ_08427, APOSJ_08425, APOSJ_08428, APOSJ_22191, APOSJ_08423
OG0000563	NEMVE22560	APOSJ_47173
OG0000564	NEMVE09523	APOSJ_58018
OG0000564	NEMVE09526	APOSJ_45514
OG0000565	NEMVE07590, NEMVE08439	APOSJ_16911, APOSJ_46831, APOSJ_42362, APOSJ_52606, APOSJ_01300, APOSJ_17008, APOSJ_17007, APOSJ_34667, APOSJ_34668, APOSJ_34666, APOSJ_34672, APOSJ_34670
OG0000566	NEMVE25701, NEMVE12453	APOSJ_08632, APOSJ_08631
OG0000567	NEMVE14988	APOSJ_28174
OG0000569	NEMVE21611	APOSJ_46780, APOSJ_59120, APOSJ_59115, APOSJ_46063, APOSJ_61562, APOSJ_61563, APOSJ_61564, APOSJ_61566, APOSJ_41724, APOSJ_62395, APOSJ_24002, APOSJ_15817
OG0000570	NEMVE22864	APOSJ_08357, APOSJ_22652, APOSJ_12030, APOSJ_22655, APOSJ_12021, APOSJ_22654, APOSJ_01124, APOSJ_22653, APOSJ_01114, APOSJ_56456, APOSJ_04515
OG0000571	NEMVE10540, NEMVE09660, NEMVE10747, NEMVE12323, NEMVE11788, NEMVE12843, NEMVE10225	APOSJ_02932
OG0000572	NEMVE11725, NEMVE07899	APOSJ_39780, APOSJ_39781
OG0000572	NEMVE06248	APOSJ_20204
OG0000573	NEMVE07663	APOSJ_25331, APOSJ_24862
OG0000574	NEMVE05113, NEMVE00288	APOSJ_02665
OG0000574	NEMVE21832	APOSJ_07768
OG0000575	NEMVE02996, NEMVE04558	APOSJ_19463, APOSJ_41628, APOSJ_41627
OG0000576	NEMVE22593	APOSJ_37886, APOSJ_57885, APOSJ_37889, APOSJ_19418, APOSJ_13718, APOSJ_37885, APOSJ_60114, APOSJ_37891, APOSJ_37887, APOSJ_60113, APOSJ_57887, APOSJ_37890, APOSJ_19419, APOSJ_37888
OG0000578	NEMVE11292	APOSJ_37736, APOSJ_36341
OG0000579	NEMVE14544, NEMVE13622, NEMVE13623	APOSJ_42746, APOSJ_42747, APOSJ_42749, APOSJ_42748
OG0000580	NEMVE07001	APOSJ_19379, APOSJ_19380, APOSJ_57471, APOSJ_19381, APOSJ_19378, APOSJ_24045, APOSJ_16960
OG0000581	NEMVE09955	APOSJ_36499
OG0000582	NEMVE25170	APOSJ_53689, APOSJ_53692, APOSJ_53688, APOSJ_53690, APOSJ_53691, APOSJ_16083, APOSJ_53686, APOSJ_53687
OG0000583	NEMVE07611, NEMVE03001, NEMVE14301, NEMVE10013	APOSJ_25494, APOSJ_14454
OG0000584	NEMVE25972, NEMVE16540, NEMVE25354, NEMVE18804	APOSJ_59539, APOSJ_59533, APOSJ_59534, APOSJ_59536, APOSJ_59535, APOSJ_59540, APOSJ_59537, APOSJ_59538, APOSJ_58274, APOSJ_10240, APOSJ_52593, APOSJ_52594, APOSJ_20354, APOSJ_39320, APOSJ_57528, APOSJ_39319, APOSJ_57530, APOSJ_39321, APOSJ_57529, APOSJ_39318, APOSJ_57531, APOSJ_46004, APOSJ_16630
OG0000585	NEMVE01468	APOSJ_23455, APOSJ_16969, APOSJ_23456, APOSJ_23457, APOSJ_15080, APOSJ_15081, APOSJ_15079
OG0000586	NEMVE01501	APOSJ_09381, APOSJ_58586, APOSJ_39621, APOSJ_09383, APOSJ_58587, APOSJ_39620, APOSJ_47664, APOSJ_39624, APOSJ_39622, APOSJ_58592, APOSJ_58591, APOSJ_58584, APOSJ_58590, APOSJ_09384, APOSJ_09375, APOSJ_09379, APOSJ_39625, APOSJ_58589, APOSJ_39617, APOSJ_39619, APOSJ_09378, APOSJ_09376, APOSJ_39618, APOSJ_09382, APOSJ_09380, APOSJ_39623
OG0000587	NEMVE06172	APOSJ_00369, APOSJ_16879, APOSJ_16876, APOSJ_16875, APOSJ_10738, APOSJ_16880, APOSJ_53960, APOSJ_40785, APOSJ_53959, APOSJ_16878, APOSJ_40787, APOSJ_53961, APOSJ_16877, APOSJ_53958
OG0000587	NEMVE07185	APOSJ_63799, APOSJ_63803
OG0000588	NEMVE17749, NEMVE01142, NEMVE19423, NEMVE22311, NEMVE14453	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699
OG0000588	NEMVE14794	APOSJ_51544, APOSJ_51543
OG0000590	NEMVE13093	APOSJ_20507, APOSJ_20506
OG0000590	NEMVE24419	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180
OG0000591	NEMVE09505	APOSJ_28460
OG0000592	NEMVE07461, NEMVE13635	APOSJ_22050, APOSJ_22053, APOSJ_63364
OG0000593	NEMVE09147	APOSJ_14731, APOSJ_14730, APOSJ_13767, APOSJ_46951, APOSJ_28632, APOSJ_28630, APOSJ_25347, APOSJ_28392, APOSJ_13802, APOSJ_28393, APOSJ_28390, APOSJ_28394, APOSJ_28391, APOSJ_25346, APOSJ_28631, APOSJ_28389
OG0000594	NEMVE06479	APOSJ_44042, APOSJ_05859, APOSJ_05860, APOSJ_05861
OG0000597	NEMVE01043	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421
OG0000597	NEMVE17081	APOSJ_30513, APOSJ_30514
OG0000600	NEMVE07602	APOSJ_44016, APOSJ_44015
OG0000600	NEMVE20571	APOSJ_39498, APOSJ_39903, APOSJ_47007
OG0000601	NEMVE11702, NEMVE00524	APOSJ_33394, APOSJ_33396, APOSJ_33395, APOSJ_33392, APOSJ_11331, APOSJ_11332
OG0000602	NEMVE10759	APOSJ_36709, APOSJ_36710
OG0000602	NEMVE25662	APOSJ_64995, APOSJ_64996, APOSJ_53746
OG0000607	NEMVE16595	APOSJ_43213, APOSJ_42491, APOSJ_13144, APOSJ_42488, APOSJ_61787, APOSJ_61786, APOSJ_13140, APOSJ_13141, APOSJ_17406, APOSJ_61790, APOSJ_61784, APOSJ_13145, APOSJ_61785, APOSJ_13146, APOSJ_13142, APOSJ_42489, APOSJ_42490, APOSJ_61788, APOSJ_61792, APOSJ_13139, APOSJ_13147, APOSJ_42487, APOSJ_61789, APOSJ_61791
OG0000608	NEMVE04652	APOSJ_31338, APOSJ_25747, APOSJ_25749, APOSJ_25748, APOSJ_50494, APOSJ_11343, APOSJ_03043, APOSJ_06093
OG0000609	NEMVE21819	APOSJ_36177, APOSJ_36178, APOSJ_36176
OG0000609	NEMVE20971, NEMVE21996	APOSJ_35277, APOSJ_35274, APOSJ_35275, APOSJ_21281, APOSJ_35276, APOSJ_35273, APOSJ_35280, APOSJ_35278, APOSJ_35279, APOSJ_65014
OG0000610	NEMVE11336, NEMVE09264	APOSJ_44592, APOSJ_48730, APOSJ_48733, APOSJ_44594, APOSJ_32373, APOSJ_48732, APOSJ_12629, APOSJ_26159, APOSJ_30078, APOSJ_12616, APOSJ_12619, APOSJ_26161, APOSJ_26160, APOSJ_48729, APOSJ_44590, APOSJ_44591, APOSJ_44593, APOSJ_44605, APOSJ_48728, APOSJ_30091, APOSJ_36712, APOSJ_12550, APOSJ_05618, APOSJ_26158, APOSJ_12618, APOSJ_48731, APOSJ_48727, APOSJ_30075, APOSJ_33891, APOSJ_30083, APOSJ_26162
OG0000611	NEMVE14933	APOSJ_56757, APOSJ_19264, APOSJ_19262, APOSJ_19265
OG0000611	NEMVE05786	APOSJ_58652
OG0000612	NEMVE10606, NEMVE19230	APOSJ_36472, APOSJ_36473, APOSJ_36471, APOSJ_27937, APOSJ_36474
OG0000612	NEMVE05951	APOSJ_22169, APOSJ_22170, APOSJ_22168, APOSJ_03034
OG0000613	NEMVE10324	APOSJ_24758, APOSJ_04123, APOSJ_24760, APOSJ_24759
OG0000613	NEMVE22948, NEMVE10497, NEMVE12410, NEMVE07547, NEMVE08041, NEMVE06754, NEMVE10305, NEMVE24275, NEMVE00459, NEMVE10326	APOSJ_63879, APOSJ_55759
OG0000614	NEMVE17877	APOSJ_23957
OG0000614	NEMVE11934, NEMVE17876	APOSJ_23954, APOSJ_23956, APOSJ_23952, APOSJ_15769, APOSJ_23953, APOSJ_15768, APOSJ_23958, APOSJ_23955, APOSJ_50604, APOSJ_46891, APOSJ_50612, APOSJ_50608, APOSJ_01965, APOSJ_01969, APOSJ_50607, APOSJ_46896, APOSJ_50613, APOSJ_50611, APOSJ_50609, APOSJ_01967, APOSJ_01968, APOSJ_01966, APOSJ_50610, APOSJ_01964
OG0000615	NEMVE07646, NEMVE07648	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322
OG0000618	NEMVE06400	APOSJ_04430, APOSJ_10120, APOSJ_36423, APOSJ_21713, APOSJ_59397, APOSJ_04434, APOSJ_27687, APOSJ_29571, APOSJ_15979, APOSJ_59398, APOSJ_29546, APOSJ_33897, APOSJ_33898, APOSJ_10115, APOSJ_15986, APOSJ_30076, APOSJ_59394, APOSJ_27640, APOSJ_21714, APOSJ_10122, APOSJ_59395, APOSJ_24764, APOSJ_42420, APOSJ_21716, APOSJ_10116, APOSJ_27684, APOSJ_21719, APOSJ_27681, APOSJ_04433, APOSJ_40167, APOSJ_42415, APOSJ_15984, APOSJ_21715, APOSJ_27682, APOSJ_10123, APOSJ_15983, APOSJ_21718, APOSJ_10117, APOSJ_27685, APOSJ_10119, APOSJ_15989, APOSJ_10121
OG0000623	NEMVE01534	APOSJ_58237, APOSJ_58239
OG0000623	NEMVE08660	APOSJ_54571, APOSJ_53585, APOSJ_53583, APOSJ_64252
OG0000624	NEMVE22364	APOSJ_38044, APOSJ_11261, APOSJ_38250, APOSJ_38042, APOSJ_06061, APOSJ_38043, APOSJ_38046, APOSJ_06064, APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610, APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193
OG0000625	NEMVE01364	APOSJ_32034, APOSJ_32035, APOSJ_50448, APOSJ_32036, APOSJ_32037
OG0000626	NEMVE09165	APOSJ_59167, APOSJ_59170, APOSJ_59171, APOSJ_31132, APOSJ_59172, APOSJ_59166, APOSJ_59174, APOSJ_31133, APOSJ_31131, APOSJ_59168, APOSJ_59169, APOSJ_59173
OG0000627	NEMVE06184	APOSJ_30106, APOSJ_30105
OG0000628	NEMVE01732	APOSJ_34817, APOSJ_34816
OG0000628	NEMVE14770, NEMVE01487	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645
OG0000629	NEMVE16462	APOSJ_36364
OG0000629	NEMVE07693	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457
OG0000629	NEMVE13785, NEMVE07687, NEMVE07704	APOSJ_35014, APOSJ_12580, APOSJ_35013, APOSJ_35012, APOSJ_12579, APOSJ_12578, APOSJ_35011
OG0000632	NEMVE07834	APOSJ_12107, APOSJ_12108, APOSJ_12109
OG0000632	NEMVE02918	APOSJ_42467
OG0000633	NEMVE15822	APOSJ_39665, APOSJ_39666, APOSJ_13030, APOSJ_06906
OG0000634	NEMVE11198, NEMVE11196, NEMVE09232	APOSJ_28424
OG0000636	NEMVE13522	APOSJ_03510, APOSJ_03511, APOSJ_03509, APOSJ_03508
OG0000637	NEMVE22914	APOSJ_58608, APOSJ_58607, APOSJ_58605, APOSJ_58606
OG0000639	NEMVE13335	APOSJ_22789, APOSJ_22790
OG0000639	NEMVE13125, NEMVE04888	APOSJ_29300
OG0000642	NEMVE06951	APOSJ_55400, APOSJ_08507, APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529
OG0000643	NEMVE10253	APOSJ_18267, APOSJ_18271, APOSJ_18270, APOSJ_18266, APOSJ_18268, APOSJ_18269
OG0000645	NEMVE09157	APOSJ_23119, APOSJ_01409
OG0000645	NEMVE23952	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855, APOSJ_58477
OG0000646	NEMVE08138	APOSJ_13193, APOSJ_13194
OG0000646	NEMVE10645	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943
OG0000647	NEMVE14504, NEMVE21056	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337
OG0000648	NEMVE15084	APOSJ_31281, APOSJ_31280, APOSJ_62481
OG0000648	NEMVE22274	APOSJ_03785
OG0000649	NEMVE05779	APOSJ_14876, APOSJ_62950, APOSJ_09077, APOSJ_14871, APOSJ_09074, APOSJ_62949, APOSJ_62948, APOSJ_62952, APOSJ_57618
OG0000651	NEMVE14632	APOSJ_12716, APOSJ_60503, APOSJ_60497, APOSJ_57665, APOSJ_12709, APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714
OG0000654	NEMVE10112	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863
OG0000656	NEMVE03009, NEMVE02980	APOSJ_29523, APOSJ_40369, APOSJ_49732, APOSJ_42614, APOSJ_16971
OG0000657	NEMVE20473	APOSJ_24584, APOSJ_24582, APOSJ_24583
OG0000659	NEMVE19211	APOSJ_47965
OG0000660	NEMVE09574	APOSJ_10365, APOSJ_10364
OG0000660	NEMVE22331	APOSJ_47606, APOSJ_47612
OG0000662	NEMVE13299, NEMVE13159	APOSJ_09177, APOSJ_39439
OG0000662	NEMVE01041	APOSJ_54892, APOSJ_18946
OG0000663	NEMVE12167	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853
OG0000664	NEMVE05215	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847
OG0000664	NEMVE23867	APOSJ_17044, APOSJ_17042, APOSJ_17038, APOSJ_17041, APOSJ_17040, APOSJ_17039, APOSJ_17043, APOSJ_17045
OG0000665	NEMVE13408, NEMVE06240	APOSJ_64512, APOSJ_64513, APOSJ_64514, APOSJ_40902, APOSJ_53510, APOSJ_40899, APOSJ_40898, APOSJ_40897, APOSJ_53511, APOSJ_53514, APOSJ_18733, APOSJ_40900, APOSJ_41544, APOSJ_40901, APOSJ_08228, APOSJ_08229
OG0000670	NEMVE22694	APOSJ_25532, APOSJ_25531
OG0000672	NEMVE22550	APOSJ_20026, APOSJ_09344, APOSJ_09340, APOSJ_09345, APOSJ_09342, APOSJ_09343, APOSJ_09341
OG0000672	NEMVE22511	APOSJ_50679, APOSJ_50678
OG0000673	NEMVE22976	APOSJ_48821, APOSJ_02358, APOSJ_10767, APOSJ_02233, APOSJ_14793, APOSJ_48142, APOSJ_48143, APOSJ_61989, APOSJ_31364, APOSJ_25780, APOSJ_01797, APOSJ_38270, APOSJ_38272, APOSJ_38271, APOSJ_38269, APOSJ_51690, APOSJ_61266, APOSJ_61268
OG0000674	NEMVE08889	APOSJ_37872, APOSJ_37277
OG0000674	NEMVE21073, NEMVE10599	APOSJ_22932, APOSJ_44055, APOSJ_44054
OG0000676	NEMVE24025	APOSJ_02079, APOSJ_02078
OG0000676	NEMVE10858, NEMVE20237, NEMVE10856	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121
OG0000678	NEMVE09555	APOSJ_10061, APOSJ_21916, APOSJ_10060, APOSJ_10058, APOSJ_10055, APOSJ_10062, APOSJ_10056, APOSJ_10059, APOSJ_10057, APOSJ_37849
OG0000680	NEMVE06900, NEMVE06887, NEMVE25832	APOSJ_33409, APOSJ_33410, APOSJ_13086, APOSJ_13083, APOSJ_13084, APOSJ_13082, APOSJ_33413, APOSJ_17019, APOSJ_33412, APOSJ_33411, APOSJ_26267
OG0000681	NEMVE03851	APOSJ_46254, APOSJ_46255, APOSJ_46257
OG0000681	NEMVE04836	APOSJ_36480, APOSJ_36481
OG0000682	NEMVE17718	APOSJ_13468, APOSJ_13474
OG0000683	NEMVE21952	APOSJ_64634, APOSJ_64631
OG0000683	NEMVE09341	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496
OG0000684	NEMVE05474	APOSJ_20767, APOSJ_20765, APOSJ_20764, APOSJ_20766, APOSJ_01354, APOSJ_20768, APOSJ_20770, APOSJ_20769
OG0000685	NEMVE02060	APOSJ_22693, APOSJ_64882, APOSJ_65317
OG0000685	NEMVE21758, NEMVE15319	APOSJ_26446, APOSJ_18518, APOSJ_18512, APOSJ_18521, APOSJ_18515, APOSJ_18513, APOSJ_18514, APOSJ_18517, APOSJ_18520
OG0000688	NEMVE02674, NEMVE02666, NEMVE08694	APOSJ_33573
OG0000689	NEMVE03103, NEMVE17867, NEMVE14579, NEMVE16682, NEMVE11851	APOSJ_51643, APOSJ_23318, APOSJ_59894, APOSJ_23317, APOSJ_27906, APOSJ_34173, APOSJ_49504
OG0000690	NEMVE04578	APOSJ_22137, APOSJ_22147, APOSJ_22140
OG0000690	NEMVE25619	APOSJ_11058, APOSJ_06557, APOSJ_11059, APOSJ_06556
OG0000690	NEMVE08336	APOSJ_40458
OG0000691	NEMVE22438	APOSJ_08695
OG0000691	NEMVE12723	APOSJ_28459
OG0000692	NEMVE05252, NEMVE06220, NEMVE20255	APOSJ_41742, APOSJ_41741, APOSJ_41740
OG0000693	NEMVE08217, NEMVE08755	APOSJ_58900
OG0000693	NEMVE20668, NEMVE09217	APOSJ_48229, APOSJ_48228
OG0000694	NEMVE18564	APOSJ_04109, APOSJ_43101
OG0000696	NEMVE01737	APOSJ_06670, APOSJ_42037, APOSJ_42030, APOSJ_06673, APOSJ_06671, APOSJ_06672
OG0000696	NEMVE25020	APOSJ_01864
OG0000696	NEMVE05214, NEMVE05168, NEMVE16042	APOSJ_37186, APOSJ_37185, APOSJ_37184
OG0000697	NEMVE14547	APOSJ_51766, APOSJ_51767, APOSJ_61682, APOSJ_64946, APOSJ_64535, APOSJ_41504, APOSJ_53618, APOSJ_64536, APOSJ_53614, APOSJ_41510, APOSJ_51765, APOSJ_53615, APOSJ_06578, APOSJ_53617, APOSJ_51762, APOSJ_53616, APOSJ_06580, APOSJ_51763, APOSJ_51761, APOSJ_53613, APOSJ_53892, APOSJ_41512, APOSJ_06583, APOSJ_06581
OG0000700	NEMVE20231, NEMVE20652	APOSJ_57913, APOSJ_33332, APOSJ_18333, APOSJ_23682, APOSJ_23680, APOSJ_23683, APOSJ_23681, APOSJ_18332
OG0000701	NEMVE21835	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392
OG0000702	NEMVE17196	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554
OG0000703	NEMVE15172	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530
OG0000706	NEMVE06133, NEMVE16186	APOSJ_56087
OG0000708	NEMVE25462	APOSJ_45434, APOSJ_53914, APOSJ_45436, APOSJ_62756, APOSJ_53912, APOSJ_45435, APOSJ_53916, APOSJ_53910, APOSJ_15345, APOSJ_45433, APOSJ_53915, APOSJ_53911, APOSJ_53913, APOSJ_53917, APOSJ_26993, APOSJ_45438
OG0000708	NEMVE24967	APOSJ_60449
OG0000709	NEMVE22208	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562
OG0000710	NEMVE10055	APOSJ_33980, APOSJ_60142, APOSJ_33976
OG0000711	NEMVE22699	APOSJ_48094
OG0000714	NEMVE18677	APOSJ_19428, APOSJ_57886, APOSJ_60281, APOSJ_60265, APOSJ_16661, APOSJ_54051, APOSJ_16656, APOSJ_60277, APOSJ_16659, APOSJ_60285, APOSJ_16658, APOSJ_20296
OG0000714	NEMVE19873, NEMVE21196, NEMVE25962	APOSJ_18084
OG0000715	NEMVE23095	APOSJ_43532
OG0000715	NEMVE04746	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072
OG0000716	NEMVE01624	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939
OG0000717	NEMVE21831	APOSJ_10066, APOSJ_10065, APOSJ_10067, APOSJ_10068
OG0000718	NEMVE14726, NEMVE25058	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272
OG0000720	NEMVE07453	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555
OG0000720	NEMVE14810	APOSJ_53392
OG0000721	NEMVE22360	APOSJ_59489, APOSJ_59488, APOSJ_59487
OG0000721	NEMVE25732	APOSJ_54963, APOSJ_40791, APOSJ_40790
OG0000722	NEMVE02310	APOSJ_43272, APOSJ_37621, APOSJ_37620
OG0000723	NEMVE02161, NEMVE02153	APOSJ_65042, APOSJ_65043, APOSJ_60823, APOSJ_00058, APOSJ_46752, APOSJ_12060, APOSJ_12059
OG0000725	NEMVE13886	APOSJ_22494
OG0000726	NEMVE24264	APOSJ_58267, APOSJ_08434, APOSJ_08433, APOSJ_08439
OG0000730	NEMVE15279	APOSJ_06440
OG0000730	NEMVE09750	APOSJ_18184
OG0000731	NEMVE14724, NEMVE07735	APOSJ_34927, APOSJ_08522, APOSJ_19285, APOSJ_34925, APOSJ_34929, APOSJ_08523, APOSJ_34930, APOSJ_08524, APOSJ_34924, APOSJ_34926, APOSJ_34928, APOSJ_08525
OG0000732	NEMVE16239	APOSJ_29012, APOSJ_59223
OG0000733	NEMVE13174	APOSJ_25718
OG0000733	NEMVE00072	APOSJ_21693, APOSJ_28672
OG0000734	NEMVE19740	APOSJ_05774, APOSJ_05773
OG0000735	NEMVE14467	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954
OG0000737	NEMVE10658	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789
OG0000740	NEMVE01913	APOSJ_00170, APOSJ_00173, APOSJ_00169
OG0000740	NEMVE19718, NEMVE22222, NEMVE02336, NEMVE18361	APOSJ_65081
OG0000743	NEMVE10602, NEMVE15509, NEMVE05453	APOSJ_24439, APOSJ_22851
OG0000744	NEMVE09152	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947
OG0000745	NEMVE09518, NEMVE18143	APOSJ_34983, APOSJ_34988, APOSJ_34990, APOSJ_34987, APOSJ_34986, APOSJ_34984, APOSJ_34989, APOSJ_34985, APOSJ_24865, APOSJ_24864, APOSJ_24866, APOSJ_24863, APOSJ_14587
OG0000746	NEMVE09896	APOSJ_47810, APOSJ_47811
OG0000747	NEMVE17249, NEMVE13791	APOSJ_42736, APOSJ_32657, APOSJ_19560, APOSJ_32655, APOSJ_32656, APOSJ_32658, APOSJ_32654, APOSJ_32653, APOSJ_32652, APOSJ_50408, APOSJ_50404, APOSJ_50407, APOSJ_38405, APOSJ_50405, APOSJ_50406, APOSJ_50410, APOSJ_50409, APOSJ_38403, APOSJ_50403, APOSJ_55060, APOSJ_55053, APOSJ_55056, APOSJ_55059, APOSJ_55057, APOSJ_55054, APOSJ_55052, APOSJ_55055, APOSJ_55058, APOSJ_33222, APOSJ_33221, APOSJ_33219, APOSJ_33220
OG0000748	NEMVE13110	APOSJ_63067, APOSJ_26477, APOSJ_20585, APOSJ_63028, APOSJ_63021, APOSJ_35809, APOSJ_45722, APOSJ_45717, APOSJ_01289, APOSJ_45725, APOSJ_63026, APOSJ_20581, APOSJ_01306, APOSJ_45721, APOSJ_20583, APOSJ_63034, APOSJ_45720, APOSJ_20584, APOSJ_26478, APOSJ_20582
OG0000749	NEMVE13534	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382
OG0000750	NEMVE05904, NEMVE11347	APOSJ_40920
OG0000750	NEMVE03635, NEMVE04853, NEMVE04866, NEMVE22873	APOSJ_04519, APOSJ_45654
OG0000751	NEMVE06350	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577
OG0000752	NEMVE04535	APOSJ_28781
OG0000752	NEMVE14796, NEMVE20340	APOSJ_27977
OG0000752	NEMVE15527	APOSJ_19613, APOSJ_19615, APOSJ_19614
OG0000753	NEMVE09279, NEMVE20008	APOSJ_47396, APOSJ_26981
OG0000753	NEMVE09763	APOSJ_50474
OG0000754	NEMVE25123	APOSJ_01120
