Orthogroup	NEMVE	HELIO_ok
OG0002001	NEMVE10299	HELIO_12151
OG0002002	NEMVE18499	HELIO_00088, HELIO_11800
OG0002003	NEMVE13572	HELIO_03803
OG0002004	NEMVE24875	HELIO_03765
OG0002005	NEMVE15913	HELIO_12220
OG0002006	NEMVE18013	HELIO_12425, HELIO_07537
OG0002007	NEMVE10091	HELIO_10090
OG0002008	NEMVE21351, NEMVE07071	HELIO_10242, HELIO_04821
OG0002009	NEMVE16636	HELIO_12665
OG0002010	NEMVE20902	HELIO_12490
OG0002011	NEMVE07404, NEMVE13629, NEMVE13630	HELIO_09289
OG0002012	NEMVE23797	HELIO_08085
OG0002013	NEMVE22426	HELIO_06898
OG0002014	NEMVE23062	HELIO_10467
OG0002015	NEMVE22689	HELIO_05227
OG0002016	NEMVE07667	HELIO_11944
OG0002017	NEMVE13696	HELIO_02990
OG0002018	NEMVE13280	HELIO_08541
OG0002019	NEMVE13416	HELIO_02028, HELIO_02029
OG0002020	NEMVE04992	HELIO_12230
OG0002022	NEMVE11569, NEMVE23927	HELIO_04450, HELIO_11525, HELIO_03064
OG0002023	NEMVE10441, NEMVE18028	HELIO_02236
OG0002024	NEMVE25593	HELIO_08970, HELIO_08969
OG0002025	NEMVE09569	HELIO_05658
OG0002026	NEMVE05540	HELIO_11050
OG0002027	NEMVE24604	HELIO_00634
OG0002028	NEMVE02830, NEMVE03002	HELIO_04604
OG0002029	NEMVE16639	HELIO_05876
OG0002031	NEMVE22573	HELIO_09129, HELIO_07245
OG0002032	NEMVE22365	HELIO_01093
OG0002033	NEMVE18351	HELIO_00178
OG0002034	NEMVE13257	HELIO_05204
OG0002035	NEMVE02576	HELIO_03679
OG0002036	NEMVE14928	HELIO_01904
OG0002039	NEMVE03515	HELIO_04501, HELIO_02914
OG0002041	NEMVE23015	HELIO_00400
OG0002042	NEMVE22387	HELIO_06664
OG0002043	NEMVE21953	HELIO_03396
OG0002057	NEMVE12053, NEMVE05212	HELIO_10449
OG0002059	NEMVE14966	HELIO_03914
OG0002060	NEMVE25745, NEMVE20567	HELIO_06438
OG0002062	NEMVE07454	HELIO_06049
OG0002063	NEMVE21994	HELIO_07475
OG0002063	NEMVE13375	HELIO_05674
OG0002064	NEMVE23001	HELIO_04147
OG0002064	NEMVE11474	HELIO_06032
OG0002066	NEMVE22624, NEMVE06128	HELIO_08306
OG0002068	NEMVE21886	HELIO_11283
OG0002069	NEMVE18129, NEMVE24957	HELIO_09988
OG0002071	NEMVE05449	HELIO_02816
OG0002072	NEMVE02258	HELIO_09788
OG0002072	NEMVE14383	HELIO_02289
OG0002073	NEMVE08047	HELIO_09897
OG0002075	NEMVE16708	HELIO_08453
OG0002076	NEMVE01949	HELIO_08411
OG0002077	NEMVE06634	HELIO_03623
OG0002079	NEMVE21701	HELIO_03430, HELIO_08843
OG0002080	NEMVE01454, NEMVE01941	HELIO_05901
OG0002083	NEMVE01355, NEMVE24224	HELIO_07302, HELIO_07296
OG0002086	NEMVE23568	HELIO_03197
OG0002087	NEMVE06824	HELIO_10536, HELIO_09035
OG0002088	NEMVE22862	HELIO_05951, HELIO_01061
OG0002090	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698	HELIO_05584
OG0002091	NEMVE08018	HELIO_01447
OG0002095	NEMVE25728	HELIO_04059, HELIO_00799
OG0002096	NEMVE06310, NEMVE04871	HELIO_10504
OG0002097	NEMVE13006, NEMVE08209	HELIO_00551
OG0002098	NEMVE22306	HELIO_10191
OG0002099	NEMVE11724, NEMVE05667	HELIO_12497
OG0002100	NEMVE05455	HELIO_04218, HELIO_04121, HELIO_01009
OG0002101	NEMVE18728	HELIO_03548
OG0002103	NEMVE24638	HELIO_08047
OG0002104	NEMVE20826	HELIO_10363
OG0002105	NEMVE05828	HELIO_06912
OG0002106	NEMVE23849	HELIO_06196
OG0002107	NEMVE13149	HELIO_03046
OG0002108	NEMVE14269, NEMVE14369, NEMVE00973	HELIO_01842
OG0002122	NEMVE24209	HELIO_06970, HELIO_05884
OG0002123	NEMVE15053	HELIO_11783
OG0002124	NEMVE04865	HELIO_07566
OG0002127	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273	HELIO_05095, HELIO_08943
OG0002129	NEMVE23727	HELIO_00729
OG0002130	NEMVE19758	HELIO_11140
OG0002131	NEMVE14040	HELIO_00247, HELIO_08098
OG0002134	NEMVE03152, NEMVE15719	HELIO_10778
OG0002135	NEMVE08407, NEMVE00050	HELIO_00424
OG0002136	NEMVE23649	HELIO_10407
OG0002137	NEMVE20092	HELIO_05362
OG0002137	NEMVE08641	HELIO_10047
OG0002137	NEMVE14838	HELIO_11805
OG0002138	NEMVE07042	HELIO_10372, HELIO_10373
OG0002139	NEMVE04928	HELIO_07955
OG0002140	NEMVE22622	HELIO_02132
OG0002141	NEMVE14733	HELIO_11644
OG0002142	NEMVE23121	HELIO_07986
OG0002144	NEMVE24612	HELIO_01280
OG0002145	NEMVE22803	HELIO_04062
OG0002146	NEMVE14303, NEMVE22492	HELIO_02638
OG0002147	NEMVE14395	HELIO_06765
OG0002148	NEMVE17376	HELIO_04883
OG0002148	NEMVE13123	HELIO_06974
OG0002149	NEMVE24016	HELIO_11475
OG0002150	NEMVE13668	HELIO_11814
OG0002151	NEMVE14212	HELIO_01394
OG0002152	NEMVE13660	HELIO_07905
OG0002154	NEMVE18220	HELIO_11807
OG0002155	NEMVE16600	HELIO_05579
OG0002155	NEMVE14292	HELIO_08300
OG0002156	NEMVE22212	HELIO_03634
OG0002157	NEMVE05285	HELIO_07597
OG0002159	NEMVE22508	HELIO_09826
OG0002160	NEMVE14377	HELIO_00185
OG0002161	NEMVE16936	HELIO_10151
OG0002164	NEMVE17097, NEMVE07768	HELIO_10824
OG0002165	NEMVE13553	HELIO_11027
OG0002166	NEMVE07576	HELIO_08775
OG0002167	NEMVE03075	HELIO_02415
OG0002168	NEMVE23404	HELIO_07698
OG0002168	NEMVE16843	HELIO_12373
OG0002169	NEMVE25833	HELIO_05746, HELIO_06281
OG0002170	NEMVE13172, NEMVE13595	HELIO_04325, HELIO_08216
OG0002171	NEMVE18921	HELIO_11666
OG0002173	NEMVE09938	HELIO_10127
OG0002174	NEMVE20503, NEMVE05275	HELIO_05516, HELIO_07239
OG0002174	NEMVE03693	HELIO_07488
OG0002175	NEMVE13452	HELIO_07325
OG0002176	NEMVE25148	HELIO_02375
OG0002177	NEMVE06715	HELIO_06435
OG0002178	NEMVE08226	HELIO_00881
OG0002179	NEMVE05933	HELIO_11957
OG0002182	NEMVE24371	HELIO_07381
OG0002183	NEMVE07187, NEMVE09088	HELIO_12448
OG0002184	NEMVE24412	HELIO_03187, HELIO_03186
OG0002185	NEMVE15000, NEMVE23238	HELIO_02280
OG0002187	NEMVE22527	HELIO_06883
OG0002188	NEMVE13879	HELIO_11286
OG0002189	NEMVE23618	HELIO_09345
OG0002190	NEMVE00300	HELIO_11217
OG0002191	NEMVE25926, NEMVE16582	HELIO_05501
OG0002193	NEMVE14485, NEMVE13347	HELIO_11239
OG0002196	NEMVE19851	HELIO_02312
OG0002209	NEMVE14444	HELIO_00063
OG0002211	NEMVE18643, NEMVE10905	HELIO_10863, HELIO_07293
OG0002212	NEMVE02224	HELIO_05893
OG0002213	NEMVE01046	HELIO_09582
OG0002215	NEMVE25210	HELIO_05473, HELIO_01703, HELIO_08176, HELIO_06304, HELIO_01702
OG0002216	NEMVE08163, NEMVE08160, NEMVE13762	HELIO_08118
OG0002218	NEMVE09940	HELIO_08235
OG0002219	NEMVE15819, NEMVE02183	HELIO_03142
OG0002220	NEMVE15611, NEMVE19515, NEMVE25941	HELIO_07837
OG0002221	NEMVE07463	HELIO_00629
OG0002222	NEMVE18035	HELIO_01086
OG0002223	NEMVE13447	HELIO_11846, HELIO_09083
OG0002224	NEMVE14874	HELIO_08402
OG0002225	NEMVE06935	HELIO_05714
OG0002226	NEMVE12046, NEMVE13683	HELIO_03074
OG0002227	NEMVE05812, NEMVE00081	HELIO_01271
OG0002228	NEMVE07969	HELIO_10818
OG0002229	NEMVE01194, NEMVE20352, NEMVE14661	HELIO_11908
OG0002230	NEMVE12345	HELIO_04582, HELIO_06668
OG0002231	NEMVE16038	HELIO_04583, HELIO_08723
OG0002233	NEMVE09202, NEMVE06726	HELIO_07535, HELIO_05365, HELIO_05245
OG0002234	NEMVE02958, NEMVE00962	HELIO_08332
OG0002236	NEMVE21969	HELIO_10095, HELIO_10094
OG0002237	NEMVE14800	HELIO_11740, HELIO_11741
OG0002238	NEMVE15862	HELIO_11379
OG0002238	NEMVE24946	HELIO_05408
OG0002240	NEMVE13693	HELIO_06722
OG0002241	NEMVE24926	HELIO_09347
OG0002243	NEMVE14204	HELIO_12098
OG0002244	NEMVE19154	HELIO_01234
OG0002244	NEMVE14375	HELIO_09967
OG0002245	NEMVE25535	HELIO_05485
OG0002246	NEMVE14848	HELIO_12705
OG0002248	NEMVE21016, NEMVE20977	HELIO_00698
OG0002249	NEMVE25864	HELIO_10406
OG0002251	NEMVE09002	HELIO_12433
OG0002252	NEMVE13916	HELIO_01235
OG0002253	NEMVE13505	HELIO_06098
OG0002255	NEMVE07533, NEMVE08622	HELIO_02143
OG0002256	NEMVE05386	HELIO_03364
OG0002258	NEMVE22688	HELIO_06245
OG0002259	NEMVE25958	HELIO_12604
OG0002261	NEMVE22484	HELIO_06100
OG0002262	NEMVE25627	HELIO_00173
OG0002264	NEMVE14171	HELIO_02936
OG0002266	NEMVE10301	HELIO_09260
OG0002268	NEMVE00657	HELIO_10860
OG0002270	NEMVE23940, NEMVE05227	HELIO_04696
OG0002271	NEMVE04708	HELIO_07833, HELIO_02259
OG0002272	NEMVE09461	HELIO_11743
OG0002276	NEMVE10422	HELIO_08754
OG0002277	NEMVE01515	HELIO_12167
OG0002278	NEMVE03191	HELIO_09110
OG0002279	NEMVE00093, NEMVE10907	HELIO_08733
OG0002282	NEMVE22583	HELIO_05112
OG0002284	NEMVE21975	HELIO_12726
OG0002286	NEMVE15044	HELIO_03879
OG0002287	NEMVE18229	HELIO_11386
OG0002288	NEMVE11591	HELIO_07429
OG0002289	NEMVE18348, NEMVE22518	HELIO_03380
OG0002291	NEMVE25973, NEMVE06615	HELIO_11625
OG0002294	NEMVE23623	HELIO_08497
OG0002295	NEMVE19623	HELIO_11445
OG0002309	NEMVE18999	HELIO_04484
OG0002311	NEMVE05174	HELIO_07215
OG0002312	NEMVE14597	HELIO_12558
OG0002315	NEMVE05565	HELIO_01542
OG0002316	NEMVE13597	HELIO_12382
OG0002317	NEMVE00994	HELIO_02026
OG0002318	NEMVE14046	HELIO_12246, HELIO_12682
OG0002319	NEMVE14710	HELIO_07888
OG0002320	NEMVE13771	HELIO_10607
OG0002321	NEMVE08031	HELIO_05182
OG0002322	NEMVE21771	HELIO_08056
OG0002323	NEMVE23408	HELIO_11101, HELIO_02178
OG0002324	NEMVE13483	HELIO_10551, HELIO_09504
OG0002325	NEMVE08574	HELIO_01569
OG0002326	NEMVE13090	HELIO_03775
OG0002327	NEMVE02446, NEMVE05520, NEMVE13392	HELIO_05706
OG0002328	NEMVE10221	HELIO_06299
OG0002329	NEMVE04811, NEMVE02366	HELIO_07430
OG0002330	NEMVE22193	HELIO_10560, HELIO_10559
OG0002331	NEMVE00902	HELIO_09275
OG0002332	NEMVE13746	HELIO_10520
OG0002333	NEMVE25304, NEMVE25305	HELIO_12064
OG0002334	NEMVE15361	HELIO_09130
OG0002336	NEMVE22649	HELIO_11534
OG0002337	NEMVE20707	HELIO_11545
OG0002338	NEMVE16435	HELIO_03268, HELIO_03267
OG0002339	NEMVE14106, NEMVE22463	HELIO_07743, HELIO_10660, HELIO_10659
OG0002340	NEMVE14889	HELIO_10066
OG0002341	NEMVE17028	HELIO_10080, HELIO_10079
OG0002342	NEMVE15964, NEMVE12813	HELIO_12191
OG0002343	NEMVE21898	HELIO_11409
OG0002344	NEMVE13994	HELIO_01896
OG0002345	NEMVE15311	HELIO_01008
OG0002346	NEMVE22393	HELIO_09863
OG0002349	NEMVE14916	HELIO_05760
OG0002349	NEMVE07973	HELIO_03339
OG0002352	NEMVE16031	HELIO_09892
OG0002353	NEMVE20881	HELIO_05209
OG0002354	NEMVE25207	HELIO_07745
OG0002355	NEMVE04699	HELIO_07256
OG0002356	NEMVE14410	HELIO_09006
OG0002357	NEMVE10988, NEMVE16493	HELIO_07681
OG0002358	NEMVE00249, NEMVE05922	HELIO_03502
OG0002359	NEMVE15077	HELIO_06338
OG0002360	NEMVE22728, NEMVE21262	HELIO_02623
OG0002361	NEMVE23990	HELIO_05139
OG0002362	NEMVE14488	HELIO_10755
OG0002363	NEMVE13201	HELIO_06225
OG0002366	NEMVE14677	HELIO_04920
OG0002367	NEMVE06194	HELIO_09405
OG0002367	NEMVE09858, NEMVE01094	HELIO_12396
OG0002368	NEMVE14745	HELIO_02256
OG0002369	NEMVE20377	HELIO_10202
OG0002370	NEMVE21773	HELIO_01318
OG0002371	NEMVE14124, NEMVE15035	HELIO_03580
OG0002372	NEMVE14910	HELIO_10493
OG0002372	NEMVE22880	HELIO_07747
OG0002374	NEMVE08260	HELIO_00949
OG0002375	NEMVE09792	HELIO_04442
OG0002376	NEMVE06579, NEMVE00678, NEMVE06595	HELIO_06701
OG0002377	NEMVE25018	HELIO_10194
OG0002378	NEMVE13809	HELIO_10608
OG0002379	NEMVE18344	HELIO_12739, HELIO_12740
OG0002395	NEMVE24778	HELIO_10704
OG0002396	NEMVE00769	HELIO_08126
OG0002398	NEMVE14290, NEMVE07791	HELIO_08517
OG0002400	NEMVE14873	HELIO_12288
OG0002401	NEMVE22231	HELIO_05002
OG0002402	NEMVE09714	HELIO_01596
OG0002404	NEMVE06604, NEMVE22118	HELIO_10375
OG0002406	NEMVE05742	HELIO_01959
OG0002407	NEMVE24388	HELIO_11688
OG0002408	NEMVE01957	HELIO_08412
OG0002409	NEMVE15101, NEMVE13448	HELIO_02015
OG0002410	NEMVE22081, NEMVE07328, NEMVE02435	HELIO_00976, HELIO_04394
OG0002411	NEMVE10406	HELIO_01331
OG0002412	NEMVE02018, NEMVE25047, NEMVE09211, NEMVE01529	HELIO_10126
OG0002413	NEMVE25129	HELIO_01474
OG0002414	NEMVE21892	HELIO_10381
OG0002415	NEMVE13203	HELIO_12736, HELIO_07942
OG0002417	NEMVE06835, NEMVE06864	HELIO_03414
OG0002417	NEMVE24442	HELIO_05896, HELIO_06870, HELIO_11911
OG0002419	NEMVE22379	HELIO_12342
OG0002419	NEMVE09803, NEMVE05203	HELIO_02504
OG0002421	NEMVE25383	HELIO_06854
OG0002421	NEMVE14459	HELIO_01261
OG0002422	NEMVE10635	HELIO_01387
OG0002423	NEMVE07174	HELIO_05748
OG0002424	NEMVE15321	HELIO_12390, HELIO_12391
OG0002425	NEMVE13513	HELIO_10208
OG0002426	NEMVE22514	HELIO_03335
OG0002427	NEMVE01721	HELIO_05346
OG0002429	NEMVE09741	HELIO_04529
OG0002432	NEMVE13438	HELIO_03237, HELIO_03236
OG0002433	NEMVE20617	HELIO_07051
OG0002434	NEMVE22925	HELIO_08366, HELIO_08367
OG0002435	NEMVE23060, NEMVE13959	HELIO_07591
OG0002436	NEMVE06541	HELIO_02267
OG0002437	NEMVE13512	HELIO_01793
OG0002438	NEMVE07138	HELIO_08781
OG0002439	NEMVE04556	HELIO_09848
OG0002440	NEMVE18819, NEMVE23384	HELIO_10672, HELIO_04346
OG0002441	NEMVE24762	HELIO_05799
OG0002442	NEMVE21948	HELIO_07816
OG0002443	NEMVE14202	HELIO_09645
OG0002444	NEMVE09464	HELIO_04707
OG0002444	NEMVE24000	HELIO_00336
OG0002445	NEMVE13825	HELIO_07116
OG0002446	NEMVE14521, NEMVE13007, NEMVE12488	HELIO_06057
OG0002447	NEMVE01119, NEMVE13896, NEMVE11037	HELIO_03573
OG0002448	NEMVE13491	HELIO_12221
OG0002449	NEMVE19332	HELIO_02738
OG0002450	NEMVE00233, NEMVE22469	HELIO_02893
OG0002451	NEMVE13395	HELIO_05699
OG0002453	NEMVE11318	HELIO_12679
OG0002454	NEMVE11711, NEMVE14844	HELIO_09590, HELIO_09589
OG0002456	NEMVE09478	HELIO_03755
OG0002459	NEMVE24140, NEMVE21139	HELIO_04024
OG0002461	NEMVE21857	HELIO_00996
OG0002476	NEMVE14890	HELIO_09312
OG0002477	NEMVE14324, NEMVE14511	HELIO_00392
OG0002478	NEMVE04895	HELIO_06129
OG0002481	NEMVE02247, NEMVE06166	HELIO_10926
OG0002482	NEMVE22166	HELIO_04097
OG0002484	NEMVE06285, NEMVE16323	HELIO_02445
OG0002486	NEMVE16930	HELIO_03836
OG0002487	NEMVE07549, NEMVE07538	HELIO_00981
OG0002489	NEMVE24996	HELIO_10331
OG0002490	NEMVE02204	HELIO_04381
OG0002491	NEMVE11049	HELIO_01223
OG0002492	NEMVE15055	HELIO_10487
OG0002493	NEMVE07032	HELIO_11143
OG0002493	NEMVE19182, NEMVE15045	HELIO_12294
OG0002494	NEMVE15130	HELIO_01599, HELIO_01251
OG0002497	NEMVE06652	HELIO_02505
OG0002499	NEMVE12047, NEMVE05319	HELIO_10794, HELIO_00659
OG0002500	NEMVE21891	HELIO_06617
OG0002501	NEMVE07528	HELIO_10161
OG0002503	NEMVE23269	HELIO_07673
OG0002504	NEMVE08396	HELIO_12556
OG0002505	NEMVE03128	HELIO_10389
OG0002505	NEMVE20815	HELIO_10390
OG0002506	NEMVE04873	HELIO_01419
OG0002507	NEMVE14545	HELIO_11185
OG0002508	NEMVE06554, NEMVE06550	HELIO_08309
OG0002509	NEMVE25172	HELIO_05251
OG0002510	NEMVE25080	HELIO_10856
OG0002511	NEMVE22149	HELIO_01449
OG0002512	NEMVE07816	HELIO_12554
OG0002515	NEMVE25074, NEMVE03038	HELIO_08379
OG0002516	NEMVE22681	HELIO_09840
OG0002517	NEMVE15076	HELIO_06896
OG0002518	NEMVE14734	HELIO_01975
OG0002519	NEMVE24207	HELIO_07618
OG0002520	NEMVE02312	HELIO_02172
OG0002521	NEMVE25611, NEMVE17434	HELIO_08213
OG0002522	NEMVE24558	HELIO_05649
OG0002523	NEMVE25812	HELIO_02687
OG0002524	NEMVE23707	HELIO_12158
OG0002525	NEMVE17542	HELIO_12186
OG0002526	NEMVE05239	HELIO_08372, HELIO_08373
OG0002527	NEMVE14552	HELIO_00703
OG0002528	NEMVE14679	HELIO_06964
OG0002529	NEMVE05888	HELIO_12199, HELIO_12198
OG0002530	NEMVE10791	HELIO_02743
OG0002531	NEMVE13170	HELIO_08040
OG0002532	NEMVE05153	HELIO_08702
OG0002533	NEMVE03417	HELIO_10038
OG0002534	NEMVE24013	HELIO_01862
OG0002535	NEMVE14878	HELIO_03343, HELIO_08528
OG0002536	NEMVE24054	HELIO_08893
OG0002537	NEMVE05551	HELIO_11511
OG0002538	NEMVE24266	HELIO_03917, HELIO_04421
OG0002539	NEMVE22213	HELIO_05871
OG0002540	NEMVE25500, NEMVE23895	HELIO_02995
OG0002541	NEMVE11348	HELIO_10796
OG0002541	NEMVE02362	HELIO_11453
OG0002542	NEMVE22658	HELIO_12766
OG0002543	NEMVE17118	HELIO_01303
OG0002544	NEMVE15197	HELIO_00808
OG0002545	NEMVE22970	HELIO_00358
OG0002548	NEMVE06587	HELIO_03411
OG0002549	NEMVE23917	HELIO_08839
OG0002550	NEMVE23986	HELIO_05190
OG0002551	NEMVE24927, NEMVE18065	HELIO_02799
OG0002552	NEMVE25639	HELIO_01652
OG0002553	NEMVE25764	HELIO_01973
OG0002554	NEMVE21730, NEMVE08258	HELIO_12527
OG0002555	NEMVE13837	HELIO_03386
OG0002557	NEMVE14082	HELIO_05219
OG0002558	NEMVE19105	HELIO_02493, HELIO_02494
OG0002559	NEMVE14223	HELIO_00119
OG0002560	NEMVE06511	HELIO_08536, HELIO_08534, HELIO_08535
OG0002561	NEMVE05064	HELIO_11216
OG0002562	NEMVE01906	HELIO_08903
OG0002564	NEMVE00075, NEMVE01546	HELIO_03476
OG0002565	NEMVE13158	HELIO_04197
OG0002566	NEMVE14051	HELIO_07620
OG0002567	NEMVE00969, NEMVE13679	HELIO_10477
OG0002571	NEMVE06449, NEMVE02078	HELIO_02212, HELIO_02214
OG0002573	NEMVE25149, NEMVE05027	HELIO_01316
OG0002576	NEMVE22228	HELIO_06423
OG0002587	NEMVE09616	HELIO_02597
OG0002589	NEMVE08810	HELIO_07397
OG0002589	NEMVE02141	HELIO_07756
OG0002590	NEMVE07406, NEMVE20999	HELIO_02709
OG0002591	NEMVE08247, NEMVE20210, NEMVE03060	HELIO_12741
OG0002592	NEMVE17971	HELIO_12783
OG0002593	NEMVE01107	HELIO_07989
OG0002594	NEMVE07262	HELIO_03260
OG0002595	NEMVE21148, NEMVE05249	HELIO_08602
OG0002599	NEMVE17323	HELIO_01735
OG0002600	NEMVE24873	HELIO_08436
OG0002601	NEMVE06924	HELIO_06938, HELIO_11513
OG0002602	NEMVE05264	HELIO_11174, HELIO_02231
OG0002603	NEMVE16277, NEMVE17858, NEMVE18982	HELIO_03372
OG0002605	NEMVE01455	HELIO_03379, HELIO_03378
OG0002608	NEMVE02967	HELIO_01546, HELIO_10204
OG0002609	NEMVE14492	HELIO_09507
OG0002610	NEMVE22485, NEMVE22440	HELIO_08229
OG0002611	NEMVE06962	HELIO_08050
OG0002612	NEMVE06142	HELIO_06371
OG0002614	NEMVE14892	HELIO_11695
OG0002615	NEMVE23982	HELIO_06785
OG0002616	NEMVE22857	HELIO_09918
OG0002617	NEMVE13584	HELIO_10276
OG0002618	NEMVE02148	HELIO_07943
OG0002619	NEMVE00467, NEMVE23553	HELIO_10442
OG0002621	NEMVE01523, NEMVE05356, NEMVE04815	HELIO_07034, HELIO_01916
OG0002622	NEMVE20759, NEMVE15765	HELIO_07864
OG0002623	NEMVE14530, NEMVE16351	HELIO_04541
OG0002624	NEMVE05771	HELIO_03629
OG0002625	NEMVE03448, NEMVE21227	HELIO_03241
OG0002629	NEMVE04921, NEMVE21295	HELIO_10222
OG0002629	NEMVE12665	HELIO_11339
OG0002630	NEMVE25025	HELIO_09231
OG0002631	NEMVE05706	HELIO_07808, HELIO_05400
OG0002632	NEMVE10587	HELIO_06737
OG0002633	NEMVE07536, NEMVE07534	HELIO_02658
OG0002634	NEMVE06052	HELIO_10302
OG0002635	NEMVE23713	HELIO_11019
OG0002636	NEMVE09564, NEMVE09568	HELIO_03936
OG0002637	NEMVE08504	HELIO_09761
OG0002638	NEMVE16638	HELIO_10591
OG0002639	NEMVE18209	HELIO_00493
OG0002640	NEMVE15471	HELIO_06175
OG0002642	NEMVE14573	HELIO_07779
OG0002643	NEMVE08951	HELIO_01593, HELIO_01594
OG0002644	NEMVE04724	HELIO_10604
OG0002645	NEMVE09904	HELIO_01123
OG0002646	NEMVE07455	HELIO_02697
OG0002647	NEMVE24057, NEMVE10597	HELIO_12434, HELIO_09295, HELIO_00606
OG0002648	NEMVE25486	HELIO_03245, HELIO_12756
OG0002649	NEMVE14408	HELIO_09472
OG0002651	NEMVE03413	HELIO_07721
OG0002653	NEMVE14839	HELIO_03921
OG0002654	NEMVE20378, NEMVE13575	HELIO_03154
OG0002655	NEMVE25659	HELIO_10514
OG0002656	NEMVE15374	HELIO_06530
OG0002657	NEMVE22821	HELIO_10902
OG0002658	NEMVE09624	HELIO_11920, HELIO_11919
OG0002659	NEMVE10090, NEMVE05819	HELIO_09615
OG0002660	NEMVE00228, NEMVE13381	HELIO_03452
OG0002661	NEMVE13146	HELIO_07731
OG0002662	NEMVE13719	HELIO_07752
OG0002663	NEMVE25219	HELIO_09556
OG0002664	NEMVE06060	HELIO_03628
OG0002665	NEMVE09436, NEMVE09422	HELIO_10240
OG0002666	NEMVE21724, NEMVE11065	HELIO_11096
OG0002667	NEMVE25377	HELIO_08912
OG0002668	NEMVE14931	HELIO_10383
OG0002669	NEMVE14602	HELIO_08691
OG0002670	NEMVE07125, NEMVE12922	HELIO_03645
OG0002672	NEMVE22653	HELIO_03503
OG0002675	NEMVE09744	HELIO_11933
OG0002677	NEMVE14524	HELIO_01468
OG0002679	NEMVE18673	HELIO_05060
OG0002682	NEMVE05362	HELIO_04795
OG0002683	NEMVE07779	HELIO_02646
OG0002703	NEMVE01236, NEMVE16030	HELIO_03620
OG0002705	NEMVE14386	HELIO_08111
OG0002706	NEMVE20591, NEMVE05114	HELIO_10421
OG0002706	NEMVE13185	HELIO_10422
OG0002707	NEMVE10215, NEMVE10213, NEMVE11805	HELIO_02933, HELIO_02932
OG0002708	NEMVE05514	HELIO_08992
OG0002709	NEMVE18118	HELIO_04074, HELIO_11863, HELIO_11862, HELIO_05959, HELIO_10909, HELIO_11861, HELIO_06936
OG0002712	NEMVE13853	HELIO_00615
OG0002715	NEMVE05588	HELIO_02942
OG0002716	NEMVE15936	HELIO_08404, HELIO_08403
OG0002717	NEMVE22661	HELIO_07984
OG0002718	NEMVE13409	HELIO_05744
OG0002719	NEMVE04964	HELIO_05462
OG0002720	NEMVE22329	HELIO_07567
OG0002721	NEMVE11468, NEMVE11852	HELIO_08548
OG0002722	NEMVE25372	HELIO_03522
OG0002724	NEMVE22445	HELIO_07212, HELIO_09893
OG0002725	NEMVE02531, NEMVE06162, NEMVE08566, NEMVE08564	HELIO_10488, HELIO_06489, HELIO_05556
OG0002726	NEMVE07352	HELIO_03574
OG0002728	NEMVE23767	HELIO_04995
OG0002729	NEMVE08752	HELIO_02082, HELIO_12148
OG0002730	NEMVE10147	HELIO_11697
OG0002731	NEMVE23784	HELIO_12043
OG0002732	NEMVE09100	HELIO_10058
OG0002734	NEMVE17892	HELIO_08611
OG0002736	NEMVE17741	HELIO_07077
OG0002738	NEMVE02040	HELIO_03366
OG0002739	NEMVE01084, NEMVE21818	HELIO_02376, HELIO_11343
OG0002741	NEMVE14870	HELIO_06518
OG0002742	NEMVE22055	HELIO_08532
OG0002743	NEMVE14452, NEMVE13517	HELIO_06294, HELIO_10710, HELIO_12091
OG0002744	NEMVE05534	HELIO_02644
OG0002745	NEMVE14885	HELIO_03178
OG0002746	NEMVE14034	HELIO_04608
OG0002747	NEMVE10058	HELIO_03630
OG0002749	NEMVE18522	HELIO_01827
OG0002750	NEMVE06505	HELIO_10272
OG0002751	NEMVE13229	HELIO_10297
OG0002752	NEMVE14798	HELIO_06786
OG0002753	NEMVE01848	HELIO_11375
OG0002754	NEMVE21810	HELIO_06967
OG0002755	NEMVE14620	HELIO_12204
OG0002756	NEMVE15690	HELIO_12369, HELIO_08256
OG0002757	NEMVE17082, NEMVE24251	HELIO_06335
OG0002758	NEMVE14585	HELIO_09772, HELIO_09771
OG0002761	NEMVE10992, NEMVE15148	HELIO_01533
OG0002762	NEMVE01403, NEMVE23067	HELIO_08113
OG0002763	NEMVE04792	HELIO_07170
OG0002764	NEMVE22629, NEMVE15240, NEMVE15234	HELIO_10952
OG0002765	NEMVE13625	HELIO_11601
OG0002766	NEMVE19107	HELIO_03644
OG0002767	NEMVE04648, NEMVE13082	HELIO_09009, HELIO_09010
OG0002768	NEMVE04716	HELIO_07083
OG0002769	NEMVE23276	HELIO_11564
OG0002770	NEMVE01948	HELIO_11505
OG0002771	NEMVE16523	HELIO_10086
OG0002772	NEMVE13724	HELIO_06808
OG0002773	NEMVE14937	HELIO_10713
OG0002774	NEMVE11224	HELIO_01198
OG0002776	NEMVE10201	HELIO_03486
OG0002778	NEMVE23464	HELIO_02784
OG0002779	NEMVE20429, NEMVE24259	HELIO_10351, HELIO_06589
OG0002780	NEMVE17788, NEMVE19824	HELIO_04586, HELIO_08537
OG0002781	NEMVE14606	HELIO_08220
OG0002782	NEMVE13717	HELIO_06824
OG0002785	NEMVE16275	HELIO_00607
