Orthogroup	NEMVE	AMPFI_ok
OG0001297	NEMVE03104	AMPFI_16113
OG0001300	NEMVE10660	AMPFI_08329
OG0001302	NEMVE13962, NEMVE18411	AMPFI_16649
OG0001302	NEMVE11902	AMPFI_15529
OG0001302	NEMVE17610	AMPFI_08047
OG0001303	NEMVE25499, NEMVE25051, NEMVE24313	AMPFI_16967, AMPFI_16729, AMPFI_10469, AMPFI_23492
OG0001304	NEMVE01937	AMPFI_08298, AMPFI_10342
OG0001305	NEMVE06825	AMPFI_00755
OG0001306	NEMVE16218	AMPFI_19010
OG0001306	NEMVE08625	AMPFI_08010, AMPFI_21641
OG0001308	NEMVE06230	AMPFI_03456
OG0001309	NEMVE23002, NEMVE18542	AMPFI_12360
OG0001310	NEMVE22452	AMPFI_04482, AMPFI_16368
OG0001310	NEMVE14637	AMPFI_06804
OG0001311	NEMVE05964, NEMVE03793	AMPFI_12130
OG0001314	NEMVE24317	AMPFI_14399
OG0001314	NEMVE16666	AMPFI_04724
OG0001317	NEMVE01591	AMPFI_14996
OG0001317	NEMVE13378	AMPFI_02448
OG0001318	NEMVE22575	AMPFI_07561
OG0001318	NEMVE14651	AMPFI_11299
OG0001319	NEMVE01465	AMPFI_11777
OG0001320	NEMVE10295	AMPFI_25009, AMPFI_10016
OG0001320	NEMVE25688	AMPFI_00452
OG0001321	NEMVE21741, NEMVE15029	AMPFI_00079
OG0001322	NEMVE14406	AMPFI_10344
OG0001322	NEMVE05068, NEMVE21787	AMPFI_23671
OG0001323	NEMVE17138	AMPFI_21599
OG0001323	NEMVE11887	AMPFI_22091
OG0001324	NEMVE19268, NEMVE11187	AMPFI_20900, AMPFI_04734, AMPFI_24533
OG0001326	NEMVE14355	AMPFI_12886
OG0001327	NEMVE09298	AMPFI_08065
OG0001327	NEMVE15997	AMPFI_15522
OG0001329	NEMVE06386	AMPFI_21747
OG0001330	NEMVE14535	AMPFI_05140
OG0001331	NEMVE23983	AMPFI_12424
OG0001332	NEMVE13389, NEMVE22532, NEMVE10338	AMPFI_20259
OG0001335	NEMVE06061	AMPFI_02356, AMPFI_10205
OG0001339	NEMVE09406	AMPFI_08229
OG0001339	NEMVE25120	AMPFI_11085
OG0001341	NEMVE02363	AMPFI_18936
OG0001341	NEMVE00960, NEMVE01284	AMPFI_01027
OG0001343	NEMVE18205, NEMVE19131, NEMVE25260, NEMVE17073, NEMVE23290, NEMVE24415	AMPFI_12861, AMPFI_12298
OG0001344	NEMVE22371	AMPFI_22417
OG0001345	NEMVE15150	AMPFI_09770
OG0001348	NEMVE25188	AMPFI_00159
OG0001350	NEMVE14117	AMPFI_25832
OG0001351	NEMVE17590	AMPFI_22361
OG0001352	NEMVE14525, NEMVE21813	AMPFI_15694, AMPFI_18452, AMPFI_22485
OG0001353	NEMVE14645	AMPFI_10664
OG0001354	NEMVE15994, NEMVE05871	AMPFI_24004
OG0001355	NEMVE14405	AMPFI_14446
OG0001356	NEMVE04630	AMPFI_01615
OG0001357	NEMVE07199	AMPFI_24417
OG0001360	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456	AMPFI_21614, AMPFI_12400, AMPFI_23660
OG0001362	NEMVE13199	AMPFI_22273
OG0001362	NEMVE12236	AMPFI_13811
OG0001363	NEMVE24406	AMPFI_00070, AMPFI_09800, AMPFI_08365
OG0001364	NEMVE25546, NEMVE21006	AMPFI_14823, AMPFI_11134
OG0001366	NEMVE15255	AMPFI_17877
OG0001367	NEMVE10311	AMPFI_02161
OG0001368	NEMVE07089, NEMVE22569, NEMVE25218, NEMVE04773, NEMVE01407	AMPFI_11158
OG0001369	NEMVE07342	AMPFI_22208
OG0001370	NEMVE16952	AMPFI_06706
OG0001370	NEMVE14662	AMPFI_09461
OG0001371	NEMVE13180, NEMVE10017, NEMVE03671	AMPFI_10372, AMPFI_15938, AMPFI_12819
OG0001372	NEMVE14621, NEMVE12678	AMPFI_21335
OG0001372	NEMVE24235	AMPFI_18921
OG0001373	NEMVE13198	AMPFI_00190
OG0001375	NEMVE21718, NEMVE18400	AMPFI_00915
OG0001375	NEMVE06380	AMPFI_06104
OG0001376	NEMVE14506	AMPFI_21697
OG0001378	NEMVE14996	AMPFI_15247
OG0001379	NEMVE14262	AMPFI_14320
OG0001380	NEMVE10957	AMPFI_08147
OG0001381	NEMVE08816	AMPFI_12006
OG0001383	NEMVE09447	AMPFI_07068, AMPFI_11555
OG0001384	NEMVE03030	AMPFI_23681
OG0001386	NEMVE11740	AMPFI_07982
OG0001388	NEMVE08765	AMPFI_08168
OG0001388	NEMVE06267	AMPFI_11567, AMPFI_07764, AMPFI_16897
OG0001389	NEMVE07341	AMPFI_05693, AMPFI_24952
OG0001394	NEMVE08699	AMPFI_09024
OG0001395	NEMVE10872, NEMVE02945	AMPFI_24070
OG0001397	NEMVE22946	AMPFI_21706
OG0001397	NEMVE25397	AMPFI_17878, AMPFI_10775
OG0001398	NEMVE01787	AMPFI_06855
OG0001399	NEMVE23382	AMPFI_21935
OG0001401	NEMVE23498	AMPFI_16893, AMPFI_02014
OG0001402	NEMVE22752	AMPFI_26005
OG0001403	NEMVE08195	AMPFI_17230
OG0001404	NEMVE25280	AMPFI_17704
OG0001404	NEMVE13694	AMPFI_10794
OG0001405	NEMVE25349	AMPFI_15743
OG0001405	NEMVE08567	AMPFI_16561
OG0001406	NEMVE18633, NEMVE16331	AMPFI_09333
OG0001407	NEMVE23925	AMPFI_18401, AMPFI_23996, AMPFI_09787, AMPFI_02642
OG0001408	NEMVE25885	AMPFI_21365
OG0001410	NEMVE03165	AMPFI_02616
OG0001411	NEMVE25920	AMPFI_10031
OG0001412	NEMVE19652	AMPFI_08141
OG0001413	NEMVE06553, NEMVE06540	AMPFI_15619
OG0001413	NEMVE23533	AMPFI_20583
OG0001413	NEMVE20094	AMPFI_22440
OG0001414	NEMVE11734	AMPFI_24645
OG0001415	NEMVE14658	AMPFI_19237
OG0001415	NEMVE01687, NEMVE08737, NEMVE04278	AMPFI_17043
OG0001415	NEMVE03240	AMPFI_08129
OG0001416	NEMVE10436	AMPFI_14851
OG0001416	NEMVE15378	AMPFI_14850
OG0001417	NEMVE02519	AMPFI_09940, AMPFI_02655
OG0001418	NEMVE12090, NEMVE01985	AMPFI_15591
OG0001419	NEMVE05935	AMPFI_25243, AMPFI_17376
OG0001421	NEMVE00612	AMPFI_22931
OG0001422	NEMVE07209	AMPFI_23699
OG0001423	NEMVE08632	AMPFI_19050, AMPFI_22796
OG0001424	NEMVE01171	AMPFI_01906
OG0001424	NEMVE25742	AMPFI_17965
OG0001425	NEMVE19543, NEMVE14280	AMPFI_13079
OG0001426	NEMVE08760	AMPFI_07973
OG0001427	NEMVE15208	AMPFI_07391
OG0001428	NEMVE21876	AMPFI_11938
OG0001430	NEMVE13108	AMPFI_07622
OG0001431	NEMVE23887	AMPFI_11117
OG0001432	NEMVE01898	AMPFI_20982, AMPFI_07409
OG0001433	NEMVE06558	AMPFI_00657
OG0001434	NEMVE01045	AMPFI_06188
OG0001437	NEMVE13628	AMPFI_07780, AMPFI_13432
OG0001438	NEMVE23399	AMPFI_17699
OG0001445	NEMVE05296	AMPFI_06828
OG0001446	NEMVE13345, NEMVE13458	AMPFI_19480, AMPFI_18957
OG0001447	NEMVE05648	AMPFI_14165
OG0001448	NEMVE00791, NEMVE02092, NEMVE15574, NEMVE00572, NEMVE07132, NEMVE13653	AMPFI_01038
OG0001448	NEMVE00820	AMPFI_16616
OG0001449	NEMVE14841, NEMVE20272	AMPFI_17066
OG0001449	NEMVE13482	AMPFI_22357
OG0001450	NEMVE00959	AMPFI_21801, AMPFI_22800, AMPFI_25470, AMPFI_17013
OG0001451	NEMVE13777	AMPFI_16214
OG0001452	NEMVE10972	AMPFI_17582
OG0001452	NEMVE19496	AMPFI_16484
OG0001452	NEMVE00042	AMPFI_24052
OG0001453	NEMVE09283	AMPFI_20721
OG0001454	NEMVE14180	AMPFI_18370
OG0001455	NEMVE14951	AMPFI_16555
OG0001456	NEMVE20973	AMPFI_19906
OG0001456	NEMVE22085	AMPFI_01959
OG0001456	NEMVE11079, NEMVE05799	AMPFI_00318
OG0001459	NEMVE25233, NEMVE00289	AMPFI_19783
OG0001460	NEMVE07626	AMPFI_23946
OG0001461	NEMVE00568	AMPFI_23123, AMPFI_22344
OG0001462	NEMVE11473	AMPFI_17739
OG0001464	NEMVE06290, NEMVE07201, NEMVE10766	AMPFI_22525, AMPFI_17212
OG0001465	NEMVE09463	AMPFI_23606
OG0001466	NEMVE11395	AMPFI_23243
OG0001466	NEMVE24631	AMPFI_06839
OG0001467	NEMVE09380	AMPFI_23736
OG0001468	NEMVE03519	AMPFI_19331
OG0001469	NEMVE13119	AMPFI_05229
OG0001469	NEMVE05710	AMPFI_02483
OG0001470	NEMVE01457	AMPFI_01501
OG0001471	NEMVE23668	AMPFI_01914, AMPFI_19786
OG0001472	NEMVE05967	AMPFI_01053
OG0001472	NEMVE23386	AMPFI_03075, AMPFI_01967
OG0001473	NEMVE12413	AMPFI_03739, AMPFI_01823
OG0001474	NEMVE07106	AMPFI_18399, AMPFI_15974
OG0001474	NEMVE03081, NEMVE10570	AMPFI_25092, AMPFI_21316
OG0001475	NEMVE23631	AMPFI_15659
OG0001476	NEMVE10280, NEMVE10281	AMPFI_07443, AMPFI_07837
OG0001477	NEMVE12181, NEMVE14548	AMPFI_17380
OG0001478	NEMVE11979	AMPFI_17948
OG0001479	NEMVE06797, NEMVE06784	AMPFI_06247
OG0001480	NEMVE16556	AMPFI_00476, AMPFI_21537
OG0001482	NEMVE13241	AMPFI_20329
OG0001483	NEMVE23590	AMPFI_21717, AMPFI_05890, AMPFI_08005
OG0001484	NEMVE23070	AMPFI_10813
OG0001486	NEMVE22710	AMPFI_03189
OG0001488	NEMVE04734	AMPFI_03583
OG0001488	NEMVE04737	AMPFI_03748
OG0001488	NEMVE02200	AMPFI_00093
OG0001488	NEMVE02146	AMPFI_21442
OG0001489	NEMVE23571, NEMVE21444	AMPFI_21994
OG0001492	NEMVE17956	AMPFI_14495
OG0001493	NEMVE14619	AMPFI_23286, AMPFI_21759
OG0001495	NEMVE15483	AMPFI_01445
OG0001496	NEMVE13319	AMPFI_04050
OG0001500	NEMVE07759	AMPFI_22915, AMPFI_03212
OG0001501	NEMVE20248, NEMVE10383	AMPFI_02881
OG0001501	NEMVE02681	AMPFI_04091, AMPFI_20063, AMPFI_19980
OG0001502	NEMVE06312	AMPFI_02061
OG0001503	NEMVE13535	AMPFI_03346
OG0001503	NEMVE15019	AMPFI_06513
OG0001505	NEMVE14234	AMPFI_04877, AMPFI_09677
OG0001506	NEMVE16287	AMPFI_22691
OG0001507	NEMVE18318	AMPFI_03792
OG0001507	NEMVE01058	AMPFI_02586, AMPFI_16748
OG0001508	NEMVE06884	AMPFI_01605
OG0001509	NEMVE01491	AMPFI_22351
OG0001509	NEMVE23903	AMPFI_24011
OG0001510	NEMVE00716, NEMVE23759	AMPFI_24135
OG0001511	NEMVE06177	AMPFI_24393
OG0001512	NEMVE14517	AMPFI_20643
OG0001513	NEMVE06330	AMPFI_05914
OG0001513	NEMVE06320	AMPFI_05082
OG0001516	NEMVE23626	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	NEMVE14577, NEMVE14581	AMPFI_19672
OG0001518	NEMVE10672	AMPFI_20936
OG0001520	NEMVE06996	AMPFI_06123
OG0001522	NEMVE03232	AMPFI_05516
OG0001523	NEMVE04670	AMPFI_21945
OG0001524	NEMVE25396	AMPFI_12143
OG0001524	NEMVE05484	AMPFI_24831
OG0001525	NEMVE02407	AMPFI_18416
OG0001527	NEMVE14422	AMPFI_06183
OG0001527	NEMVE03078	AMPFI_10281
OG0001528	NEMVE14401	AMPFI_20250
OG0001529	NEMVE02084, NEMVE24342	AMPFI_24259
OG0001530	NEMVE08975	AMPFI_20395, AMPFI_21100, AMPFI_17451, AMPFI_04325
OG0001531	NEMVE05034	AMPFI_13148
OG0001531	NEMVE22954	AMPFI_17638
OG0001532	NEMVE02971	AMPFI_06472
OG0001534	NEMVE00470	AMPFI_24532, AMPFI_01303, AMPFI_12321
OG0001536	NEMVE11894, NEMVE05661	AMPFI_24601
OG0001537	NEMVE23147	AMPFI_14693, AMPFI_14694
OG0001538	NEMVE11486	AMPFI_06922
OG0001546	NEMVE08644	AMPFI_04446, AMPFI_19645, AMPFI_14806, AMPFI_24267
OG0001550	NEMVE19108, NEMVE17874	AMPFI_12309, AMPFI_21451
OG0001551	NEMVE01664	AMPFI_18500
OG0001552	NEMVE15633	AMPFI_21436
OG0001553	NEMVE15083	AMPFI_24765
OG0001554	NEMVE07256	AMPFI_06413
OG0001558	NEMVE08767	AMPFI_15140
OG0001559	NEMVE10463	AMPFI_05445
OG0001560	NEMVE07241	AMPFI_08835
OG0001561	NEMVE13680	AMPFI_06589
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	AMPFI_13947, AMPFI_22270
OG0001564	NEMVE01813	AMPFI_01949, AMPFI_20454
OG0001567	NEMVE07133	AMPFI_05324
OG0001568	NEMVE12145, NEMVE13029, NEMVE04566	AMPFI_05220
OG0001569	NEMVE22103	AMPFI_09953
OG0001570	NEMVE10457, NEMVE19638	AMPFI_12961
OG0001571	NEMVE05898	AMPFI_18530
OG0001572	NEMVE21698	AMPFI_12157
OG0001572	NEMVE14084	AMPFI_15021
OG0001573	NEMVE05590	AMPFI_05942
OG0001574	NEMVE24808	AMPFI_09279
OG0001575	NEMVE08150	AMPFI_15706
OG0001576	NEMVE10771	AMPFI_16525
OG0001577	NEMVE14595	AMPFI_25892, AMPFI_07336
OG0001578	NEMVE02073	AMPFI_11954
OG0001580	NEMVE04880	AMPFI_13898
OG0001581	NEMVE09495, NEMVE13982, NEMVE20122	AMPFI_14541, AMPFI_22362
OG0001582	NEMVE14586, NEMVE16677	AMPFI_01796, AMPFI_13928
OG0001583	NEMVE12298, NEMVE07434	AMPFI_20716
OG0001584	NEMVE03502	AMPFI_22734
OG0001588	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611	AMPFI_02082, AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929
OG0001589	NEMVE15586	AMPFI_03776, AMPFI_14809, AMPFI_11604
OG0001590	NEMVE15049	AMPFI_24468
OG0001591	NEMVE19630	AMPFI_11783, AMPFI_11782
OG0001592	NEMVE14685	AMPFI_20340, AMPFI_22753
OG0001593	NEMVE07459	AMPFI_15712
OG0001594	NEMVE00343	AMPFI_13904
OG0001594	NEMVE13600	AMPFI_25650
OG0001594	NEMVE22378	AMPFI_18261, AMPFI_11597
OG0001596	NEMVE06150	AMPFI_14311, AMPFI_21924
OG0001596	NEMVE06132	AMPFI_21524
OG0001597	NEMVE17805	AMPFI_13604
OG0001597	NEMVE07623	AMPFI_12341
OG0001599	NEMVE14138	AMPFI_03121
OG0001600	NEMVE09547	AMPFI_10540
OG0001602	NEMVE04820	AMPFI_16253, AMPFI_00833, AMPFI_23527
OG0001603	NEMVE00310	AMPFI_09372
OG0001604	NEMVE20359, NEMVE13990	AMPFI_07862, AMPFI_04179
OG0001604	NEMVE01133	AMPFI_13911
OG0001605	NEMVE21422	AMPFI_24911
OG0001605	NEMVE17315	AMPFI_18083
OG0001606	NEMVE14918	AMPFI_03478
OG0001609	NEMVE17441	AMPFI_10765
OG0001609	NEMVE13471	AMPFI_06902
OG0001610	NEMVE21979	AMPFI_05189
OG0001611	NEMVE04740	AMPFI_12536
OG0001612	NEMVE00916	AMPFI_24849
OG0001614	NEMVE02024	AMPFI_14043
OG0001614	NEMVE09707, NEMVE14265	AMPFI_09076
OG0001616	NEMVE25070	AMPFI_18775, AMPFI_03516, AMPFI_23394, AMPFI_01645, AMPFI_24361, AMPFI_02046, AMPFI_01916, AMPFI_21250
OG0001617	NEMVE00005	AMPFI_25615
OG0001619	NEMVE01019	AMPFI_19326, AMPFI_13542, AMPFI_19358
OG0001619	NEMVE00026	AMPFI_08756
OG0001619	NEMVE20965, NEMVE08428	AMPFI_00612
OG0001620	NEMVE05238, NEMVE07316	AMPFI_12324
OG0001621	NEMVE07688	AMPFI_09527
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	AMPFI_14540, AMPFI_21345
OG0001624	NEMVE20306, NEMVE10312	AMPFI_12384
OG0001625	NEMVE18968	AMPFI_06515
OG0001626	NEMVE19356, NEMVE25667	AMPFI_08426
OG0001627	NEMVE04823	AMPFI_13242, AMPFI_22299
OG0001628	NEMVE08310	AMPFI_14676
OG0001628	NEMVE19331	AMPFI_12805
OG0001629	NEMVE06795	AMPFI_05227
OG0001630	NEMVE22382	AMPFI_09150
OG0001632	NEMVE05187	AMPFI_15399
OG0001633	NEMVE04876	AMPFI_10105
OG0001634	NEMVE13518	AMPFI_21874
OG0001634	NEMVE22588	AMPFI_22894
OG0001635	NEMVE14440	AMPFI_19476
OG0001636	NEMVE10668	AMPFI_05825
OG0001638	NEMVE24596	AMPFI_08503
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	AMPFI_08162
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	AMPFI_08722
OG0001642	NEMVE25922	AMPFI_15628
OG0001644	NEMVE22640	AMPFI_12516
OG0001651	NEMVE10191, NEMVE06095	AMPFI_03860
OG0001652	NEMVE00956, NEMVE05109	AMPFI_03475
OG0001653	NEMVE00904	AMPFI_18635
OG0001654	NEMVE09044, NEMVE16312, NEMVE13324	AMPFI_05689
OG0001655	NEMVE19053	AMPFI_16010
OG0001656	NEMVE04660	AMPFI_21429, AMPFI_09616
OG0001657	NEMVE13455	AMPFI_11506
OG0001658	NEMVE17963	AMPFI_21118, AMPFI_21173, AMPFI_00185
OG0001659	NEMVE11319	AMPFI_20084, AMPFI_10173
OG0001660	NEMVE15239	AMPFI_15599
OG0001661	NEMVE10092, NEMVE22246	AMPFI_17995, AMPFI_16309
OG0001661	NEMVE01351	AMPFI_24993, AMPFI_21610
OG0001662	NEMVE11251	AMPFI_25752
OG0001662	NEMVE13811	AMPFI_08109
OG0001663	NEMVE21018, NEMVE23853	AMPFI_14386
OG0001664	NEMVE25426	AMPFI_06252
OG0001665	NEMVE09117	AMPFI_22180
OG0001665	NEMVE05163	AMPFI_18705, AMPFI_12597
OG0001666	NEMVE25558	AMPFI_24481, AMPFI_12799, AMPFI_14898
OG0001667	NEMVE22928	AMPFI_09938
OG0001668	NEMVE14155	AMPFI_06781, AMPFI_25005
OG0001670	NEMVE23427	AMPFI_03662, AMPFI_00129
OG0001671	NEMVE21602, NEMVE24836	AMPFI_08592, AMPFI_08591, AMPFI_15852, AMPFI_16125, AMPFI_09893
OG0001672	NEMVE22147	AMPFI_19341
OG0001673	NEMVE07546	AMPFI_18848
OG0001674	NEMVE25306	AMPFI_20075, AMPFI_01079
OG0001675	NEMVE03414	AMPFI_04125
OG0001676	NEMVE17801	AMPFI_10805
OG0001677	NEMVE08811	AMPFI_23211
OG0001679	NEMVE06179	AMPFI_09908, AMPFI_15820, AMPFI_01883
OG0001680	NEMVE10805	AMPFI_18352
OG0001682	NEMVE09695	AMPFI_17672, AMPFI_18771
OG0001682	NEMVE18688	AMPFI_18918, AMPFI_12014
OG0001682	NEMVE25275	AMPFI_22192
OG0001683	NEMVE22487	AMPFI_22061
OG0001685	NEMVE22402	AMPFI_05011
OG0001686	NEMVE21686, NEMVE15921	AMPFI_25112
OG0001687	NEMVE13557, NEMVE13398	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001687	NEMVE20346	AMPFI_25410
OG0001688	NEMVE01983	AMPFI_10724
OG0001689	NEMVE13426	AMPFI_23147, AMPFI_19247
OG0001690	NEMVE10364	AMPFI_20974, AMPFI_20761
OG0001691	NEMVE08246	AMPFI_08102
OG0001692	NEMVE05217	AMPFI_02593
OG0001694	NEMVE06291	AMPFI_10870
OG0001704	NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682	AMPFI_22958, AMPFI_17780
OG0001706	NEMVE23731	AMPFI_00734
OG0001707	NEMVE04981, NEMVE14075	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	NEMVE12748, NEMVE25417, NEMVE11609, NEMVE25416, NEMVE10072	AMPFI_10288, AMPFI_03554
OG0001709	NEMVE13278	AMPFI_24047
OG0001710	NEMVE05195	AMPFI_18639, AMPFI_00172
OG0001711	NEMVE10176	AMPFI_23859
OG0001711	NEMVE10178	AMPFI_17093
OG0001712	NEMVE01593	AMPFI_03150, AMPFI_01037, AMPFI_08833
OG0001713	NEMVE15326	AMPFI_07986
OG0001714	NEMVE20785, NEMVE14822	AMPFI_05879
OG0001714	NEMVE15425	AMPFI_12759
OG0001715	NEMVE00409	AMPFI_00217, AMPFI_12497, AMPFI_16145, AMPFI_21196, AMPFI_04492, AMPFI_10404, AMPFI_25034, AMPFI_00798
OG0001716	NEMVE24625	AMPFI_13866
OG0001716	NEMVE22409	AMPFI_15456
OG0001718	NEMVE25579	AMPFI_15984
OG0001720	NEMVE00978, NEMVE05172	AMPFI_01920
OG0001721	NEMVE14398	AMPFI_11273
OG0001722	NEMVE10043	AMPFI_17549
OG0001724	NEMVE13963	AMPFI_12909
OG0001726	NEMVE04744	AMPFI_23403
OG0001726	NEMVE09591	AMPFI_15123
OG0001727	NEMVE05094, NEMVE01092	AMPFI_09267
OG0001728	NEMVE16908	AMPFI_01049
OG0001729	NEMVE13833, NEMVE04729, NEMVE22386	AMPFI_05820
OG0001730	NEMVE00988	AMPFI_09157
OG0001731	NEMVE14594	AMPFI_18090, AMPFI_24445
OG0001732	NEMVE08717	AMPFI_05707, AMPFI_19074
OG0001733	NEMVE04835	AMPFI_08124
OG0001735	NEMVE08944, NEMVE20783	AMPFI_02680
OG0001736	NEMVE07797	AMPFI_04077
OG0001736	NEMVE14430	AMPFI_10858
OG0001738	NEMVE05920	AMPFI_08169
OG0001739	NEMVE22586, NEMVE20891	AMPFI_18533
OG0001740	NEMVE02279	AMPFI_08487
OG0001741	NEMVE21578, NEMVE02386	AMPFI_01583, AMPFI_20292, AMPFI_03493
OG0001742	NEMVE22258	AMPFI_22432, AMPFI_13350, AMPFI_01817
OG0001743	NEMVE08168	AMPFI_21237
OG0001744	NEMVE23885, NEMVE06480	AMPFI_00412
OG0001744	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541	AMPFI_19292
OG0001747	NEMVE09757	AMPFI_21460, AMPFI_03962
OG0001749	NEMVE17331	AMPFI_19296, AMPFI_24575, AMPFI_18873
OG0001750	NEMVE21750	AMPFI_12484
OG0001751	NEMVE13706	AMPFI_25042, AMPFI_24009
OG0001752	NEMVE24646	AMPFI_05645
OG0001753	NEMVE21210	AMPFI_03323, AMPFI_05717
OG0001755	NEMVE00794	AMPFI_06376
OG0001755	NEMVE14907	AMPFI_19529
OG0001756	NEMVE14922	AMPFI_19308
OG0001756	NEMVE13947	AMPFI_09088
OG0001758	NEMVE22663	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191
OG0001768	NEMVE15136	AMPFI_03119
OG0001768	NEMVE06041	AMPFI_02419
OG0001768	NEMVE13388	AMPFI_14756, AMPFI_14757
OG0001769	NEMVE10615	AMPFI_17583
OG0001769	NEMVE24301	AMPFI_24487
OG0001770	NEMVE14281, NEMVE00088	AMPFI_16335
OG0001772	NEMVE05103	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430
OG0001774	NEMVE25139	AMPFI_10680
OG0001775	NEMVE13368	AMPFI_09788, AMPFI_06264
OG0001775	NEMVE02560, NEMVE03860	AMPFI_09825
OG0001777	NEMVE03411	AMPFI_14080
OG0001777	NEMVE21376	AMPFI_10624
OG0001781	NEMVE13106	AMPFI_23560
OG0001783	NEMVE25002	AMPFI_24257, AMPFI_01182
OG0001784	NEMVE14470	AMPFI_18229, AMPFI_19940, AMPFI_00256, AMPFI_20847
OG0001784	NEMVE18556	AMPFI_20411, AMPFI_06559, AMPFI_14111, AMPFI_16428
OG0001787	NEMVE06362	AMPFI_25681
OG0001788	NEMVE21541	AMPFI_09753
OG0001789	NEMVE02570	AMPFI_24598
OG0001790	NEMVE09592	AMPFI_07074
OG0001792	NEMVE17254	AMPFI_21133
OG0001792	NEMVE17256	AMPFI_02745
OG0001793	NEMVE22918	AMPFI_08492
OG0001793	NEMVE14464	AMPFI_17091
OG0001795	NEMVE10742	AMPFI_25801, AMPFI_19728, AMPFI_11375, AMPFI_04397, AMPFI_00823, AMPFI_03762, AMPFI_01319, AMPFI_23754
OG0001795	NEMVE11579	AMPFI_13012
OG0001797	NEMVE05370	AMPFI_22232, AMPFI_16217, AMPFI_16614
OG0001798	NEMVE07620	AMPFI_13433
OG0001798	NEMVE05525	AMPFI_09922
OG0001800	NEMVE12705, NEMVE21805	AMPFI_11453
OG0001804	NEMVE23206	AMPFI_10708
OG0001805	NEMVE14596	AMPFI_11465
OG0001806	NEMVE00143, NEMVE15014	AMPFI_11361
OG0001807	NEMVE03359, NEMVE21133	AMPFI_13156
OG0001808	NEMVE06614	AMPFI_01463
OG0001808	NEMVE13479	AMPFI_10214
OG0001809	NEMVE14997, NEMVE12260	AMPFI_15697
OG0001810	NEMVE21765	AMPFI_19617
OG0001812	NEMVE07410	AMPFI_01183, AMPFI_00507, AMPFI_00810
OG0001814	NEMVE08912, NEMVE24451	AMPFI_09086
OG0001816	NEMVE16539	AMPFI_15030
OG0001818	NEMVE14370	AMPFI_13689
OG0001819	NEMVE23893	AMPFI_01254
OG0001820	NEMVE14972	AMPFI_19349
OG0001822	NEMVE13743	AMPFI_12887
OG0001823	NEMVE12129, NEMVE07659	AMPFI_19202
OG0001824	NEMVE10882	AMPFI_19143, AMPFI_18005, AMPFI_02433
OG0001825	NEMVE05416, NEMVE05456	AMPFI_16509
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	AMPFI_12500
OG0001828	NEMVE13351	AMPFI_14487
OG0001829	NEMVE10642	AMPFI_21635, AMPFI_14667
OG0001830	NEMVE00966, NEMVE10828	AMPFI_00628
OG0001832	NEMVE03211, NEMVE02593	AMPFI_01169
OG0001832	NEMVE03259	AMPFI_13912
OG0001834	NEMVE20987, NEMVE01038	AMPFI_07413
OG0001835	NEMVE24254, NEMVE10604	AMPFI_23564
OG0001846	NEMVE11075, NEMVE11783	AMPFI_05493
OG0001848	NEMVE22818	AMPFI_19061, AMPFI_12829
OG0001850	NEMVE05785	AMPFI_19567, AMPFI_02254
OG0001850	NEMVE03645	AMPFI_21066
OG0001851	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091	AMPFI_25094
OG0001852	NEMVE23749	AMPFI_09915
OG0001854	NEMVE07412	AMPFI_01259, AMPFI_13023, AMPFI_18179
OG0001854	NEMVE17632	AMPFI_15993, AMPFI_13024
OG0001855	NEMVE01193	AMPFI_09460
OG0001857	NEMVE23842	AMPFI_05151
OG0001858	NEMVE07711	AMPFI_25738
OG0001859	NEMVE23690	AMPFI_09110, AMPFI_00003
OG0001860	NEMVE22498	AMPFI_06272
OG0001862	NEMVE15658	AMPFI_04345
OG0001862	NEMVE05359	AMPFI_00240
OG0001863	NEMVE17199	AMPFI_13121
OG0001863	NEMVE04600	AMPFI_08387
OG0001864	NEMVE08923	AMPFI_00388
OG0001865	NEMVE22307	AMPFI_08697
OG0001866	NEMVE00845	AMPFI_13351
OG0001867	NEMVE05147	AMPFI_05628
OG0001868	NEMVE05764, NEMVE21462	AMPFI_14717
OG0001870	NEMVE21714	AMPFI_13982
OG0001872	NEMVE22458	AMPFI_19147, AMPFI_00865, AMPFI_20670
