Orthogroup	NEMVE	SCHMD
OG0001280	NEMVE15111, NEMVE13261	SCHMD09937, SCHMD20104, SCHMD05674, SCHMD11884
OG0001280	NEMVE12885	SCHMD09707, SCHMD06534
OG0001281	NEMVE11367	SCHMD05572
OG0001282	NEMVE13494	SCHMD08025
OG0001284	NEMVE15039	SCHMD09316
OG0001284	NEMVE12745, NEMVE19495	SCHMD00434
OG0001285	NEMVE07034	SCHMD13791
OG0001286	NEMVE08364	SCHMD05790
OG0001287	NEMVE13851	SCHMD07530
OG0001291	NEMVE25091	SCHMD20641, SCHMD11793
OG0001294	NEMVE21404	SCHMD28915
OG0001294	NEMVE10810	SCHMD26181, SCHMD17649, SCHMD26146, SCHMD20417, SCHMD20418
OG0001296	NEMVE10339	SCHMD20454, SCHMD11060
OG0001297	NEMVE03104	SCHMD10762
OG0001300	NEMVE10660	SCHMD19001, SCHMD09152, SCHMD17144, SCHMD02202
OG0001302	NEMVE11902	SCHMD13885
OG0001302	NEMVE17610	SCHMD08617, SCHMD27826
OG0001304	NEMVE01937	SCHMD13840
OG0001306	NEMVE16218	SCHMD04516
OG0001308	NEMVE00513, NEMVE16301, NEMVE11684, NEMVE06230	SCHMD08020
OG0001310	NEMVE22452	SCHMD19422
OG0001310	NEMVE14637	SCHMD09167
OG0001311	NEMVE05964, NEMVE03793	SCHMD05801
OG0001312	NEMVE14791, NEMVE14787	SCHMD02056, SCHMD02055
OG0001314	NEMVE16666	SCHMD22009, SCHMD21479
OG0001318	NEMVE22575	SCHMD07054
OG0001318	NEMVE14651	SCHMD16802
OG0001319	NEMVE01465	SCHMD14764
OG0001320	NEMVE10295	SCHMD01321, SCHMD01324, SCHMD01322
OG0001320	NEMVE25688	SCHMD05527
OG0001321	NEMVE21741, NEMVE15029	SCHMD23818
OG0001321	NEMVE14121	SCHMD10794
OG0001322	NEMVE14406, NEMVE05068, NEMVE21787	SCHMD09506
OG0001323	NEMVE17138	SCHMD18380, SCHMD28053
OG0001323	NEMVE11887	SCHMD14852, SCHMD22300
OG0001326	NEMVE14355	SCHMD29052, SCHMD26738, SCHMD21907, SCHMD17595, SCHMD08761, SCHMD19423
OG0001327	NEMVE15997	SCHMD08653, SCHMD04846
OG0001329	NEMVE06386	SCHMD15324
OG0001331	NEMVE23983	SCHMD14545
OG0001332	NEMVE10338	SCHMD04204
OG0001335	NEMVE08654	SCHMD19167, SCHMD17337
OG0001335	NEMVE06061	SCHMD26447
OG0001337	NEMVE04512, NEMVE11126	SCHMD01703
OG0001337	NEMVE05602	SCHMD11229, SCHMD01704, SCHMD14444
OG0001339	NEMVE09406	SCHMD08909
OG0001341	NEMVE00960, NEMVE01284	SCHMD01188, SCHMD02608
OG0001348	NEMVE25188	SCHMD24331, SCHMD29399
OG0001350	NEMVE14117	SCHMD16735, SCHMD15485
OG0001350	NEMVE13044	SCHMD23052
OG0001351	NEMVE17590	SCHMD20739, SCHMD24185, SCHMD24241
OG0001353	NEMVE14645	SCHMD10586
OG0001354	NEMVE15993	SCHMD11475, SCHMD26080
OG0001354	NEMVE15994, NEMVE05871	SCHMD12063
OG0001355	NEMVE14405	SCHMD23781
OG0001356	NEMVE04630	SCHMD21598, SCHMD19916
OG0001357	NEMVE07199	SCHMD16922, SCHMD25884, SCHMD16921
OG0001361	NEMVE22377	SCHMD09346, SCHMD06387
OG0001361	NEMVE13054	SCHMD25345
OG0001362	NEMVE13199	SCHMD04122, SCHMD05643, SCHMD13617
OG0001362	NEMVE12236	SCHMD26327, SCHMD13619, SCHMD27588, SCHMD05644
OG0001363	NEMVE24406	SCHMD05287, SCHMD16288, SCHMD05291
OG0001367	NEMVE10311	SCHMD04624
OG0001368	NEMVE07089, NEMVE22569, NEMVE25218	SCHMD12524, SCHMD12925, SCHMD10124, SCHMD12523, SCHMD08134, SCHMD19303
OG0001368	NEMVE04773, NEMVE01407	SCHMD02343
OG0001369	NEMVE07342	SCHMD15727, SCHMD16208, SCHMD22520, SCHMD04521
OG0001370	NEMVE16952	SCHMD12004
OG0001370	NEMVE14662	SCHMD18225, SCHMD11963
OG0001371	NEMVE13180, NEMVE10017, NEMVE03671	SCHMD02523
OG0001372	NEMVE14621, NEMVE12678	SCHMD12353, SCHMD23970
OG0001372	NEMVE24235, NEMVE12993	SCHMD29815
OG0001375	NEMVE21718, NEMVE18400, NEMVE06380	SCHMD18333
OG0001376	NEMVE14506	SCHMD14191, SCHMD01800
OG0001378	NEMVE14996	SCHMD12504, SCHMD07107
OG0001379	NEMVE14262	SCHMD15234
OG0001381	NEMVE08816	SCHMD02869, SCHMD02871, SCHMD02870
OG0001383	NEMVE12649	SCHMD18571, SCHMD21036
OG0001383	NEMVE09447	SCHMD28197, SCHMD18572
OG0001386	NEMVE11740	SCHMD24943, SCHMD20670, SCHMD14052, SCHMD07967, SCHMD00663
OG0001386	NEMVE06344	SCHMD14821
OG0001386	NEMVE13418	SCHMD21484, SCHMD16845, SCHMD00665, SCHMD00661, SCHMD00664, SCHMD14822, SCHMD16844
OG0001388	NEMVE08765	SCHMD08532
OG0001389	NEMVE07341	SCHMD02031, SCHMD17776
OG0001394	NEMVE08699	SCHMD19657, SCHMD24757, SCHMD23211, SCHMD24249
OG0001395	NEMVE10872, NEMVE02945	SCHMD11706, SCHMD08832
OG0001397	NEMVE22946	SCHMD08548, SCHMD08095
OG0001399	NEMVE23382	SCHMD20091, SCHMD16432
OG0001401	NEMVE23498	SCHMD15712
OG0001402	NEMVE22752	SCHMD06853
OG0001404	NEMVE25280	SCHMD14856
OG0001404	NEMVE13694	SCHMD14853
OG0001405	NEMVE08567	SCHMD16175
OG0001406	NEMVE18633, NEMVE16331	SCHMD13359, SCHMD19152
OG0001408	NEMVE25885	SCHMD23659, SCHMD15840, SCHMD15841
OG0001409	NEMVE14897	SCHMD04792
OG0001410	NEMVE03165	SCHMD09832
OG0001410	NEMVE24971	SCHMD09687
OG0001411	NEMVE25920	SCHMD13417, SCHMD19317, SCHMD13416, SCHMD19137
OG0001412	NEMVE19652	SCHMD13223
OG0001413	NEMVE06553, NEMVE06540	SCHMD02827
OG0001413	NEMVE23533, NEMVE20094	SCHMD02718
OG0001415	NEMVE03240	SCHMD01522, SCHMD16066, SCHMD16500, SCHMD15947
OG0001416	NEMVE10436	SCHMD01722
OG0001417	NEMVE02519	SCHMD06429, SCHMD24380, SCHMD19840, SCHMD16804, SCHMD06430
OG0001421	NEMVE00612	SCHMD14208
OG0001422	NEMVE07209	SCHMD18897, SCHMD04981, SCHMD04982
OG0001424	NEMVE19994, NEMVE02440	SCHMD23260, SCHMD24676
OG0001425	NEMVE19543, NEMVE14280	SCHMD16287, SCHMD09188, SCHMD09187
OG0001426	NEMVE13859, NEMVE08760	SCHMD02033
OG0001427	NEMVE15208	SCHMD03939, SCHMD00575
OG0001428	NEMVE21876	SCHMD06125
OG0001430	NEMVE23825, NEMVE23241	SCHMD15108
OG0001430	NEMVE13108	SCHMD00026
OG0001432	NEMVE01898	SCHMD05242, SCHMD02065, SCHMD08255, SCHMD22173
OG0001433	NEMVE06558	SCHMD13899, SCHMD22723, SCHMD08627, SCHMD01242
OG0001434	NEMVE01045	SCHMD11795
OG0001438	NEMVE23399	SCHMD03715, SCHMD17114
OG0001439	NEMVE06751	SCHMD09059
OG0001439	NEMVE03395	SCHMD07462, SCHMD14352
OG0001440	NEMVE03715	SCHMD08958, SCHMD08957
OG0001442	NEMVE02309, NEMVE00471, NEMVE11175, NEMVE12421	SCHMD22956, SCHMD25864
OG0001445	NEMVE05296	SCHMD04082
OG0001447	NEMVE05648	SCHMD14223
OG0001449	NEMVE14841, NEMVE20272	SCHMD11900
OG0001449	NEMVE00941	SCHMD21822
OG0001450	NEMVE17373	SCHMD06490, SCHMD05057
OG0001450	NEMVE12764	SCHMD17211, SCHMD29467, SCHMD00462
OG0001450	NEMVE00959	SCHMD11712, SCHMD07895, SCHMD05056, SCHMD20237, SCHMD06489, SCHMD06487, SCHMD13375, SCHMD10521
OG0001451	NEMVE07224, NEMVE13777	SCHMD11378, SCHMD13989, SCHMD09385, SCHMD09340
OG0001452	NEMVE03037	SCHMD18703, SCHMD12394
OG0001452	NEMVE19496, NEMVE24352	SCHMD18702
OG0001453	NEMVE09283	SCHMD06884, SCHMD06825
OG0001454	NEMVE14180, NEMVE10878, NEMVE01670	SCHMD21412, SCHMD12857, SCHMD10712, SCHMD05935, SCHMD27841, SCHMD03145
OG0001455	NEMVE14951	SCHMD09779, SCHMD21676, SCHMD21247, SCHMD23564, SCHMD17786, SCHMD27690, SCHMD19082, SCHMD00110
OG0001456	NEMVE20973	SCHMD21417
OG0001456	NEMVE22085	SCHMD21418
OG0001456	NEMVE07444, NEMVE12431, NEMVE11845, NEMVE11079, NEMVE05799	SCHMD22269, SCHMD26154
OG0001459	NEMVE25233, NEMVE00289	SCHMD26904, SCHMD06959
OG0001460	NEMVE00841, NEMVE16041	SCHMD10311, SCHMD23647
OG0001460	NEMVE07626	SCHMD10312, SCHMD23646
OG0001461	NEMVE00568	SCHMD13257
OG0001464	NEMVE06290, NEMVE07201, NEMVE10766	SCHMD20463
OG0001466	NEMVE24631	SCHMD12996, SCHMD13074
OG0001466	NEMVE04483	SCHMD25318, SCHMD17860
OG0001467	NEMVE05171	SCHMD12343
OG0001467	NEMVE09380	SCHMD19099
OG0001468	NEMVE03519	SCHMD00390
OG0001469	NEMVE13119	SCHMD09394
OG0001469	NEMVE05710	SCHMD24067, SCHMD10449
OG0001470	NEMVE01457	SCHMD02321, SCHMD02318
OG0001472	NEMVE05967	SCHMD12948
OG0001472	NEMVE23386	SCHMD13936, SCHMD13397, SCHMD27432
OG0001474	NEMVE07106	SCHMD07415
OG0001474	NEMVE03081, NEMVE10570	SCHMD11576, SCHMD26877
OG0001475	NEMVE23631	SCHMD01990, SCHMD01568, SCHMD01569, SCHMD13677, SCHMD05348
OG0001479	NEMVE06797, NEMVE06784	SCHMD12413, SCHMD08686
OG0001480	NEMVE16556	SCHMD13493
OG0001482	NEMVE13241	SCHMD02244, SCHMD09593, SCHMD10073, SCHMD09185, SCHMD02242
OG0001483	NEMVE23590	SCHMD00397
OG0001484	NEMVE23070	SCHMD14277
OG0001488	NEMVE02200, NEMVE02146	SCHMD21551
OG0001492	NEMVE17956	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591
OG0001493	NEMVE14619	SCHMD11122
OG0001496	NEMVE13319	SCHMD04335
OG0001501	NEMVE14114, NEMVE20248, NEMVE10383, NEMVE02681	SCHMD02704
OG0001502	NEMVE23663	SCHMD06696
OG0001502	NEMVE06315	SCHMD06697
OG0001503	NEMVE13535	SCHMD25279, SCHMD19928
OG0001503	NEMVE15019	SCHMD25148
OG0001504	NEMVE10459	SCHMD05964
OG0001506	NEMVE16287	SCHMD04881
OG0001507	NEMVE18318	SCHMD00991
OG0001507	NEMVE01058	SCHMD00476, SCHMD00993
OG0001508	NEMVE06884	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374
OG0001510	NEMVE00716, NEMVE23759	SCHMD18904, SCHMD27815, SCHMD18903
OG0001510	NEMVE11988	SCHMD28854, SCHMD19074
OG0001511	NEMVE06177	SCHMD14385
OG0001512	NEMVE08553, NEMVE14517	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450
OG0001513	NEMVE06320	SCHMD16029
OG0001516	NEMVE23626	SCHMD07784
OG0001517	NEMVE14577, NEMVE14581	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460
OG0001517	NEMVE23679	SCHMD07463
OG0001518	NEMVE10672	SCHMD00912, SCHMD00913, SCHMD08704, SCHMD08705
OG0001519	NEMVE22706	SCHMD01453, SCHMD11573
OG0001522	NEMVE03232, NEMVE14033	SCHMD06814
OG0001524	NEMVE25396	SCHMD08154, SCHMD08155
OG0001524	NEMVE05484	SCHMD06432
OG0001525	NEMVE02407	SCHMD22768, SCHMD18999, SCHMD19000, SCHMD08330
OG0001526	NEMVE00906	SCHMD16304
OG0001527	NEMVE14422	SCHMD05435
OG0001527	NEMVE03078	SCHMD08837
OG0001530	NEMVE08975	SCHMD09338, SCHMD11853, SCHMD11854, SCHMD11855, SCHMD09337
OG0001531	NEMVE05034	SCHMD25753
OG0001531	NEMVE22954	SCHMD19431, SCHMD25771
OG0001532	NEMVE02971	SCHMD11604
OG0001533	NEMVE01320	SCHMD16757, SCHMD04796
OG0001534	NEMVE00470	SCHMD13063
OG0001536	NEMVE11894, NEMVE05661	SCHMD04145, SCHMD04146
OG0001538	NEMVE11486	SCHMD03674, SCHMD03672
OG0001546	NEMVE08644	SCHMD23904
OG0001551	NEMVE01664	SCHMD21975
OG0001552	NEMVE15633	SCHMD26668
OG0001553	NEMVE15083	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566
OG0001554	NEMVE07256	SCHMD11035
OG0001557	NEMVE19058, NEMVE25522, NEMVE15026	SCHMD13972
OG0001558	NEMVE08767	SCHMD18412, SCHMD28405
OG0001559	NEMVE10463	SCHMD02521
OG0001560	NEMVE07241	SCHMD19288, SCHMD02478
OG0001561	NEMVE13680	SCHMD21318
OG0001562	NEMVE13576	SCHMD20732, SCHMD29309
OG0001563	NEMVE09315, NEMVE16630, NEMVE15254	SCHMD18145
OG0001567	NEMVE07133	SCHMD03492, SCHMD11013, SCHMD12195
OG0001568	NEMVE12145, NEMVE13029	SCHMD04206
OG0001569	NEMVE22103	SCHMD19450
OG0001570	NEMVE10457, NEMVE19638	SCHMD04583
OG0001571	NEMVE09690	SCHMD26358
OG0001571	NEMVE05898	SCHMD20861, SCHMD22039
OG0001572	NEMVE21698	SCHMD04033
OG0001572	NEMVE14084	SCHMD14274
OG0001575	NEMVE08150	SCHMD13351
OG0001576	NEMVE10771	SCHMD23672
OG0001577	NEMVE14595	SCHMD02297, SCHMD06744, SCHMD18430, SCHMD08006
OG0001578	NEMVE02073	SCHMD10414
OG0001580	NEMVE04880	SCHMD08362, SCHMD08361, SCHMD16167, SCHMD15393
OG0001582	NEMVE14586, NEMVE16677	SCHMD10962, SCHMD17543, SCHMD18112
OG0001583	NEMVE12298, NEMVE07434	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526
OG0001589	NEMVE15586	SCHMD27652, SCHMD23084
OG0001591	NEMVE19631	SCHMD00380, SCHMD06804
OG0001593	NEMVE07459	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687
OG0001594	NEMVE20923, NEMVE00343	SCHMD14548, SCHMD07059
OG0001594	NEMVE13600	SCHMD10235
OG0001596	NEMVE06150	SCHMD09207
OG0001597	NEMVE07623	SCHMD15780, SCHMD26075
OG0001599	NEMVE14138	SCHMD22659, SCHMD24770
OG0001602	NEMVE04820	SCHMD00024, SCHMD05345, SCHMD00022
OG0001603	NEMVE00310	SCHMD29329
OG0001604	NEMVE11011, NEMVE01133	SCHMD02109
OG0001605	NEMVE21422	SCHMD09782
OG0001609	NEMVE17441	SCHMD16467
OG0001609	NEMVE13471	SCHMD16231, SCHMD10959, SCHMD10960
OG0001610	NEMVE21979	SCHMD03213
OG0001611	NEMVE04740	SCHMD04102, SCHMD12631
OG0001612	NEMVE00995	SCHMD18636, SCHMD18391
OG0001612	NEMVE00916	SCHMD14255, SCHMD22594
OG0001613	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459	SCHMD05811
OG0001614	NEMVE02024	SCHMD04001
OG0001615	NEMVE24769	SCHMD14018
OG0001617	NEMVE00005	SCHMD05139
OG0001617	NEMVE25980	SCHMD05140, SCHMD05141
OG0001620	NEMVE05238, NEMVE07316	SCHMD22740, SCHMD18214
OG0001621	NEMVE07688	SCHMD26761, SCHMD18496
OG0001623	NEMVE14145, NEMVE16772, NEMVE24030	SCHMD12998, SCHMD29690, SCHMD08483
OG0001625	NEMVE18968	SCHMD28211, SCHMD26150, SCHMD22149
OG0001627	NEMVE04823	SCHMD06117
OG0001629	NEMVE06795	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524
OG0001630	NEMVE22382	SCHMD04044, SCHMD04169, SCHMD01052, SCHMD26993
OG0001632	NEMVE05187	SCHMD12105, SCHMD26476
OG0001633	NEMVE04876	SCHMD06756
OG0001634	NEMVE13518	SCHMD24659
OG0001634	NEMVE22588	SCHMD04359, SCHMD08780, SCHMD05004
OG0001635	NEMVE14440	SCHMD28223, SCHMD16378, SCHMD06734, SCHMD07919, SCHMD28110
OG0001636	NEMVE10668	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668
OG0001638	NEMVE24596	SCHMD00159, SCHMD00160
OG0001639	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391	SCHMD07144
OG0001641	NEMVE14484, NEMVE06204, NEMVE20026	SCHMD03047
OG0001642	NEMVE25922	SCHMD20801, SCHMD12647
OG0001644	NEMVE22640	SCHMD20924
OG0001646	NEMVE03206	SCHMD00577
OG0001651	NEMVE10191, NEMVE06095	SCHMD15448
OG0001653	NEMVE00904	SCHMD13946
OG0001655	NEMVE19053	SCHMD06776
OG0001656	NEMVE04660	SCHMD22556
OG0001657	NEMVE13455	SCHMD07705, SCHMD10000, SCHMD12957
OG0001658	NEMVE17963	SCHMD03463, SCHMD13530
OG0001659	NEMVE11319	SCHMD19168
OG0001660	NEMVE15239	SCHMD01572, SCHMD29332
OG0001662	NEMVE11251	SCHMD19275
OG0001662	NEMVE13811	SCHMD25740, SCHMD13136
OG0001664	NEMVE25426	SCHMD13680, SCHMD17585
OG0001665	NEMVE09117, NEMVE05163	SCHMD19795
OG0001666	NEMVE25558	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331
OG0001667	NEMVE22928	SCHMD18800, SCHMD13601, SCHMD20100
OG0001668	NEMVE14155	SCHMD04958, SCHMD04844, SCHMD21993, SCHMD13934, SCHMD21994, SCHMD04957, SCHMD04845
OG0001670	NEMVE23427	SCHMD00224
OG0001671	NEMVE21602, NEMVE24836, NEMVE17943	SCHMD21324
OG0001672	NEMVE22147	SCHMD11260, SCHMD13294, SCHMD11259
OG0001676	NEMVE11180, NEMVE13897	SCHMD13666
OG0001677	NEMVE08811	SCHMD13425
OG0001682	NEMVE09695	SCHMD04767
OG0001682	NEMVE18688, NEMVE25275	SCHMD04768
OG0001683	NEMVE22487	SCHMD09006, SCHMD12944, SCHMD06427
OG0001685	NEMVE22402	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626
OG0001688	NEMVE01983	SCHMD12122, SCHMD25973, SCHMD11868
OG0001689	NEMVE13426	SCHMD23267, SCHMD11416, SCHMD11417
OG0001690	NEMVE10364	SCHMD02946
OG0001691	NEMVE08246	SCHMD00990, SCHMD08142
OG0001692	NEMVE05217	SCHMD15230, SCHMD05750
OG0001694	NEMVE06291	SCHMD24382
OG0001699	NEMVE01135, NEMVE21954, NEMVE24398	SCHMD01981
OG0001706	NEMVE05030	SCHMD23697, SCHMD10453
OG0001707	NEMVE04981, NEMVE14075	SCHMD28717, SCHMD29464, SCHMD20857
OG0001708	NEMVE11609, NEMVE25416, NEMVE10072	SCHMD28849, SCHMD14466, SCHMD06180
OG0001711	NEMVE10176	SCHMD04571
OG0001713	NEMVE15326	SCHMD11479
OG0001714	NEMVE15425	SCHMD00942
OG0001716	NEMVE24625	SCHMD16469, SCHMD14355, SCHMD09422, SCHMD01593, SCHMD04189, SCHMD04185, SCHMD11521, SCHMD02529, SCHMD01592, SCHMD04187, SCHMD04186, SCHMD02528
OG0001716	NEMVE22409	SCHMD03299
OG0001718	NEMVE15484, NEMVE25579	SCHMD15790
OG0001720	NEMVE00978, NEMVE05172	SCHMD15757
OG0001721	NEMVE14398	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926
OG0001724	NEMVE13963	SCHMD24845, SCHMD14505, SCHMD24846
OG0001726	NEMVE04744	SCHMD06142, SCHMD13209
OG0001726	NEMVE09591	SCHMD14995, SCHMD16386
OG0001727	NEMVE05094, NEMVE01092	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474
OG0001728	NEMVE01564	SCHMD05716
OG0001728	NEMVE16908	SCHMD17375
OG0001729	NEMVE04729, NEMVE22386	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159
OG0001730	NEMVE00988	SCHMD11237, SCHMD15709
OG0001732	NEMVE08717	SCHMD09964
OG0001733	NEMVE04835	SCHMD11880
OG0001735	NEMVE08944, NEMVE20783	SCHMD04334
OG0001736	NEMVE07797	SCHMD13051
OG0001738	NEMVE05920	SCHMD28176
OG0001739	NEMVE22586, NEMVE20891	SCHMD04721
OG0001742	NEMVE23515	SCHMD04578
OG0001744	NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541	SCHMD05424
OG0001745	NEMVE23300, NEMVE23314	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088
OG0001746	NEMVE17218, NEMVE19788, NEMVE19907	SCHMD12575
OG0001746	NEMVE12201	SCHMD10847, SCHMD14382, SCHMD12574
OG0001750	NEMVE21750	SCHMD09704, SCHMD21648, SCHMD21002, SCHMD22592, SCHMD22591
OG0001751	NEMVE13706	SCHMD05355
OG0001751	NEMVE21084	SCHMD05356
OG0001752	NEMVE24646	SCHMD04217
OG0001754	NEMVE14105, NEMVE20494	SCHMD16498
OG0001755	NEMVE21726	SCHMD00304
OG0001758	NEMVE22663	SCHMD21919
OG0001768	NEMVE06041	SCHMD19763, SCHMD24475
OG0001769	NEMVE10615	SCHMD03951
OG0001770	NEMVE14281, NEMVE00088	SCHMD22893, SCHMD22374
OG0001774	NEMVE14068	SCHMD06607
OG0001775	NEMVE13368	SCHMD11489, SCHMD03765
OG0001775	NEMVE02560, NEMVE03860	SCHMD10862
OG0001777	NEMVE03411	SCHMD28966, SCHMD22772
OG0001781	NEMVE14316	SCHMD14650, SCHMD07439, SCHMD28287
OG0001783	NEMVE25002	SCHMD15033, SCHMD26133
OG0001785	NEMVE06191, NEMVE01945	SCHMD26015, SCHMD21397
OG0001786	NEMVE06879	SCHMD28589
OG0001787	NEMVE06362	SCHMD15982
OG0001788	NEMVE21541	SCHMD08885, SCHMD08675
OG0001792	NEMVE17254, NEMVE17256	SCHMD00384
OG0001797	NEMVE05370	SCHMD12550
OG0001798	NEMVE07620	SCHMD06352, SCHMD07989
OG0001805	NEMVE14596	SCHMD01576
OG0001807	NEMVE03359, NEMVE21133	SCHMD01495
OG0001808	NEMVE06614	SCHMD04780
OG0001809	NEMVE14997, NEMVE12260	SCHMD03279
OG0001810	NEMVE21765	SCHMD28471, SCHMD25400
OG0001811	NEMVE00892	SCHMD08439, SCHMD24223, SCHMD19859
OG0001816	NEMVE16539	SCHMD07209
OG0001818	NEMVE14370	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	NEMVE23893	SCHMD06459
OG0001820	NEMVE14972	SCHMD14228, SCHMD02398
OG0001821	NEMVE06367	SCHMD26501, SCHMD28800, SCHMD18321
OG0001822	NEMVE13743	SCHMD21605, SCHMD12240
OG0001823	NEMVE12129	SCHMD00776, SCHMD09499
OG0001823	NEMVE17233, NEMVE17232	SCHMD13338
OG0001824	NEMVE10882	SCHMD14996, SCHMD09508, SCHMD01899
OG0001825	NEMVE05416, NEMVE05456	SCHMD06748
OG0001826	NEMVE15142	SCHMD25796, SCHMD02997
OG0001827	NEMVE06953, NEMVE22019, NEMVE13541	SCHMD17765, SCHMD19189
OG0001829	NEMVE10642	SCHMD09587
OG0001831	NEMVE11776	SCHMD08523, SCHMD08524, SCHMD08522, SCHMD09304, SCHMD16172
OG0001832	NEMVE03211, NEMVE02593, NEMVE03259	SCHMD09061
OG0001834	NEMVE20987, NEMVE01038	SCHMD04020, SCHMD20048
OG0001846	NEMVE11075, NEMVE11783	SCHMD09924
OG0001852	NEMVE23749	SCHMD01397
OG0001853	NEMVE07936	SCHMD00353
OG0001855	NEMVE01193	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639
OG0001855	NEMVE09053	SCHMD21348, SCHMD27665, SCHMD12287
OG0001857	NEMVE23842	SCHMD00486
OG0001858	NEMVE07716	SCHMD04633, SCHMD16003
OG0001860	NEMVE22498	SCHMD14531, SCHMD12432
OG0001862	NEMVE15658	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785
OG0001863	NEMVE17199	SCHMD26126
OG0001863	NEMVE04600	SCHMD14322, SCHMD28681
OG0001866	NEMVE00845	SCHMD23003
OG0001866	NEMVE00644, NEMVE18906	SCHMD17047
OG0001867	NEMVE05147	SCHMD06149
OG0001868	NEMVE05764, NEMVE21462	SCHMD21478, SCHMD10606, SCHMD18490
OG0001870	NEMVE21714	SCHMD08001, SCHMD03109
OG0001872	NEMVE22458	SCHMD20625, SCHMD23480, SCHMD05297, SCHMD20627
OG0001873	NEMVE21702, NEMVE17269, NEMVE13980	SCHMD09003
OG0001875	NEMVE13467	SCHMD29147, SCHMD28237
OG0001875	NEMVE24956	SCHMD11568
OG0001877	NEMVE14312	SCHMD14827
OG0001878	NEMVE04635	SCHMD18520
OG0001879	NEMVE20764, NEMVE13735	SCHMD08156
OG0001882	NEMVE14336	SCHMD17052, SCHMD22970
OG0001883	NEMVE23661	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	NEMVE05773	SCHMD09575
OG0001886	NEMVE14073	SCHMD00538
OG0001887	NEMVE08409, NEMVE14044	SCHMD22103, SCHMD03399, SCHMD24336
OG0001888	NEMVE14388	SCHMD15696, SCHMD08492, SCHMD15698
OG0001889	NEMVE01910	SCHMD08218, SCHMD03474
OG0001890	NEMVE04816	SCHMD07009
OG0001894	NEMVE00792, NEMVE21289, NEMVE01712, NEMVE14144	SCHMD11512
OG0001897	NEMVE05902	SCHMD10904, SCHMD14627
OG0001898	NEMVE11971, NEMVE10699	SCHMD21587, SCHMD18283, SCHMD21586, SCHMD18284
OG0001900	NEMVE02795	SCHMD12891
OG0001900	NEMVE14738	SCHMD02044
OG0001901	NEMVE04718	SCHMD02622
OG0001903	NEMVE23014, NEMVE15464	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001906	NEMVE00609	SCHMD06594
OG0001913	NEMVE05008	SCHMD08198, SCHMD01162
OG0001914	NEMVE24283	SCHMD04908
OG0001914	NEMVE00127, NEMVE16870	SCHMD07662
OG0001915	NEMVE01292, NEMVE15067	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001917	NEMVE22972, NEMVE06545, NEMVE09944	SCHMD07933
OG0001918	NEMVE04767, NEMVE20498, NEMVE07952	SCHMD11138, SCHMD23731
OG0001919	NEMVE14664	SCHMD06373
OG0001919	NEMVE06104	SCHMD23775, SCHMD20085
OG0001920	NEMVE18406, NEMVE09356	SCHMD25326
OG0001923	NEMVE13404	SCHMD05921
