Orthogroup	NEMVE	OWEFU
OG0000474	NEMVE07691, NEMVE14866, NEMVE22564, NEMVE20392, NEMVE06375	OFUSG12858.1.p1
OG0000475	NEMVE06628	OFUSG04266.1.p1
OG0000476	NEMVE26012, NEMVE14062	OFUSG07272.1.p1, OFUSG07271.1.p1, OFUSG07271.2.p1
OG0000476	NEMVE18829	OFUSG08298.1.p1
OG0000477	NEMVE06227, NEMVE19028, NEMVE02504	OFUSG13714.1.p1, OFUSG13713.1.p1, OFUSG04085.2.p1, OFUSG04085.3.p1, OFUSG04085.1.p1, OFUSG08679.2.p1, OFUSG08679.1.p1
OG0000478	NEMVE07361, NEMVE10350	OFUSG06603.1.p1, OFUSG06780.1.p1, OFUSG07829.1.p1, OFUSG19267.2.p1, OFUSG19267.1.p1
OG0000479	NEMVE08501	OFUSG00302.1.p1, OFUSG00302.2.p1
OG0000479	NEMVE01571	OFUSG22572.2.p1, OFUSG22572.1.p1
OG0000480	NEMVE15945, NEMVE13632, NEMVE03415	OFUSG26477.1.p1, OFUSG21333.1.p1
OG0000481	NEMVE14291	OFUSG22310.1.p1
OG0000481	NEMVE15147	OFUSG18362.1.p1
OG0000482	NEMVE00020	OFUSG12431.1.p1
OG0000484	NEMVE01977	OFUSG26248.2.p1, OFUSG26248.1.p1
OG0000485	NEMVE22788, NEMVE13734, NEMVE13331	OFUSG24362.1.p1
OG0000485	NEMVE07747, NEMVE13855, NEMVE20860, NEMVE14808	OFUSG04740.1.p1, OFUSG04740.2.p1, OFUSG09824.2.p1, OFUSG09824.1.p1, OFUSG24636.1.p1
OG0000487	NEMVE15441, NEMVE15284, NEMVE17178, NEMVE15364, NEMVE18053, NEMVE16703, NEMVE16612	OFUSG18458.1.p1, OFUSG04631.1.p1, OFUSG09257.1.p1
OG0000488	NEMVE15686, NEMVE21984, NEMVE10971, NEMVE05317, NEMVE01783	OFUSG11335.2.p1, OFUSG11335.1.p1
OG0000489	NEMVE06997, NEMVE07011	OFUSG16964.1.p1, OFUSG16964.2.p1, OFUSG16964.3.p1, OFUSG16964.5.p1, OFUSG16964.4.p1
OG0000490	NEMVE01389	OFUSG08032.1.p1
OG0000491	NEMVE02605	OFUSG02688.1.p1
OG0000494	NEMVE07299, NEMVE07527	OFUSG21763.2.p1, OFUSG21763.1.p1
OG0000495	NEMVE08235, NEMVE12792, NEMVE20582, NEMVE17007, NEMVE13773, NEMVE00109	OFUSG05182.1.p1, OFUSG05181.1.p1, OFUSG20313.1.p1, OFUSG20267.1.p1, OFUSG23134.1.p1, OFUSG14198.1.p1, OFUSG24127.1.p1, OFUSG15018.1.p1, OFUSG15017.1.p1, OFUSG24776.1.p1, OFUSG08324.1.p1, OFUSG08325.2.p1, OFUSG08325.1.p1, OFUSG03870.1.p1, OFUSG13493.1.p1, OFUSG00578.1.p1, OFUSG22539.1.p1, OFUSG12393.1.p1, OFUSG25742.1.p1, OFUSG17198.1.p1, OFUSG22764.1.p1, OFUSG15446.1.p1, OFUSG01440.1.p1, OFUSG22760.1.p1, OFUSG14511.1.p1, OFUSG14510.1.p1
OG0000496	NEMVE01918	OFUSG05354.1.p1
OG0000497	NEMVE08101	OFUSG14965.1.p1, OFUSG14966.1.p1, OFUSG14968.1.p1
OG0000497	NEMVE01201	OFUSG25600.1.p1, OFUSG25540.2.p1, OFUSG25540.1.p1
OG0000498	NEMVE24427	OFUSG05252.1.p1
OG0000502	NEMVE03585	OFUSG09029.1.p1
OG0000502	NEMVE25454, NEMVE16833, NEMVE23878, NEMVE15578, NEMVE18694, NEMVE08508	OFUSG03962.1.p1
OG0000503	NEMVE05391, NEMVE14143	OFUSG08004.3.p1, OFUSG08004.1.p1, OFUSG08004.2.p1
OG0000503	NEMVE14616, NEMVE21447, NEMVE04604	OFUSG23525.1.p1
OG0000504	NEMVE04971	OFUSG16313.2.p1, OFUSG16313.1.p1
OG0000504	NEMVE09966	OFUSG09721.2.p1, OFUSG09721.3.p1, OFUSG09721.1.p1, OFUSG09722.1.p1, OFUSG09723.1.p1
OG0000505	NEMVE01165	OFUSG24460.1.p1, OFUSG24460.2.p1
OG0000505	NEMVE08537	OFUSG24456.1.p1
OG0000508	NEMVE05943	OFUSG16639.1.p1
OG0000508	NEMVE14310	OFUSG23446.1.p1
OG0000508	NEMVE00947	OFUSG22333.1.p1
OG0000510	NEMVE20557, NEMVE22375	OFUSG16890.2.p1, OFUSG16890.3.p1, OFUSG16890.4.p1, OFUSG16890.1.p1
OG0000511	NEMVE10041	OFUSG15870.1.p1
OG0000511	NEMVE02376	OFUSG15867.1.p1
OG0000513	NEMVE10614	OFUSG10385.3.p1, OFUSG10385.2.p1, OFUSG10385.1.p1, OFUSG10385.4.p1
OG0000514	NEMVE02331	OFUSG18449.3.p1, OFUSG18449.1.p1, OFUSG18449.2.p1
OG0000519	NEMVE08236, NEMVE08233	OFUSG15431.1.p1, OFUSG15505.1.p1, OFUSG23894.1.p1, OFUSG23894.2.p1, OFUSG15506.1.p1
OG0000520	NEMVE02355, NEMVE06381	OFUSG22252.1.p1
OG0000520	NEMVE15120, NEMVE15641, NEMVE11102, NEMVE11257	OFUSG09373.1.p1
OG0000521	NEMVE09570	OFUSG18161.2.p1, OFUSG18161.1.p1
OG0000521	NEMVE23333	OFUSG25165.1.p1
OG0000523	NEMVE14414	OFUSG09672.1.p1, OFUSG26017.1.p1
OG0000523	NEMVE12314, NEMVE14490, NEMVE25107	OFUSG08726.1.p1, OFUSG09673.1.p1, OFUSG07041.1.p1
OG0000524	NEMVE05824, NEMVE20629	OFUSG21321.1.p1, OFUSG10538.1.p1, OFUSG10538.3.p1, OFUSG10538.5.p1, OFUSG10538.4.p1, OFUSG10538.2.p1, OFUSG00347.2.p1, OFUSG00347.1.p1
OG0000525	NEMVE09218	OFUSG26139.1.p1
OG0000525	NEMVE08240, NEMVE00576	OFUSG25939.1.p1
OG0000525	NEMVE09107	OFUSG17865.2.p1, OFUSG17865.1.p1
OG0000527	NEMVE15963	OFUSG23562.1.p1, OFUSG23562.2.p1
OG0000528	NEMVE01984	OFUSG21429.3.p1, OFUSG21429.1.p1, OFUSG21429.2.p1
OG0000528	NEMVE00929	OFUSG21773.1.p1
OG0000529	NEMVE16403	OFUSG07078.1.p1, OFUSG07078.2.p1
OG0000529	NEMVE03332	OFUSG23321.1.p1
OG0000530	NEMVE06599	OFUSG26322.2.p1, OFUSG26322.4.p1, OFUSG26322.3.p1, OFUSG26322.5.p1, OFUSG26322.1.p1
OG0000531	NEMVE14815	OFUSG17709.1.p1
OG0000532	NEMVE20756, NEMVE25016	OFUSG09491.1.p1, OFUSG19634.1.p1, OFUSG11199.1.p1, OFUSG21702.1.p1
OG0000533	NEMVE02550, NEMVE25584, NEMVE19189, NEMVE19190, NEMVE15699, NEMVE23813	OFUSG08695.1.p1
OG0000535	NEMVE02217, NEMVE22814, NEMVE02030	OFUSG08130.1.p1, OFUSG13128.1.p1, OFUSG03205.1.p1, OFUSG03205.2.p1
OG0000536	NEMVE08621, NEMVE14814	OFUSG19266.2.p1, OFUSG19266.1.p1
OG0000536	NEMVE12841	OFUSG19812.1.p1
OG0000536	NEMVE21129, NEMVE06646	OFUSG14398.1.p1, OFUSG22584.1.p1, OFUSG22583.1.p1, OFUSG22581.1.p1, OFUSG22582.2.p1, OFUSG22582.1.p1, OFUSG22585.1.p1, OFUSG19810.1.p1, OFUSG14386.1.p1, OFUSG14397.1.p1, OFUSG14390.1.p1, OFUSG14399.1.p1, OFUSG14401.1.p1, OFUSG14400.1.p1
OG0000537	NEMVE10025, NEMVE12209, NEMVE20117, NEMVE01223	OFUSG10963.2.p1, OFUSG10963.1.p1, OFUSG10962.1.p1, OFUSG25896.1.p1, OFUSG25896.2.p1
OG0000537	NEMVE10023	OFUSG25897.1.p1
OG0000538	NEMVE04777	OFUSG16205.1.p1
OG0000539	NEMVE13521, NEMVE17604	OFUSG06920.1.p1, OFUSG06921.1.p1, OFUSG06921.2.p1, OFUSG02554.1.p2, OFUSG02552.1.p1, OFUSG02547.1.p1, OFUSG11708.1.p1, OFUSG02546.1.p1
OG0000542	NEMVE06432	OFUSG03514.1.p1
OG0000542	NEMVE07119	OFUSG17386.2.p1, OFUSG17386.1.p1
OG0000544	NEMVE17337	OFUSG26349.2.p1, OFUSG26349.1.p1
OG0000545	NEMVE22844	OFUSG21600.1.p1
OG0000545	NEMVE13567	OFUSG25038.1.p1, OFUSG25038.2.p1, OFUSG25038.5.p1, OFUSG25038.3.p1, OFUSG25038.4.p1
OG0000547	NEMVE07087	OFUSG18910.1.p1, OFUSG19406.1.p1
OG0000548	NEMVE04844	OFUSG06566.2.p1, OFUSG06566.1.p1
OG0000549	NEMVE02972, NEMVE17041, NEMVE07249, NEMVE12537, NEMVE17324, NEMVE10001, NEMVE05564	OFUSG22824.1.p1, OFUSG22825.1.p1
OG0000549	NEMVE13118, NEMVE14115, NEMVE08371, NEMVE04872	OFUSG14140.1.p1, OFUSG14143.1.p1, OFUSG00548.1.p1
OG0000550	NEMVE16266, NEMVE16723	OFUSG15892.1.p1
OG0000550	NEMVE06631	OFUSG15901.1.p1, OFUSG15898.1.p1, OFUSG15895.1.p1, OFUSG15897.1.p1, OFUSG25622.2.p1, OFUSG25622.1.p1, OFUSG25622.3.p1, OFUSG25622.5.p1, OFUSG25622.4.p1, OFUSG15896.1.p1, OFUSG15899.1.p1, OFUSG02274.1.p1
OG0000551	NEMVE08380	OFUSG04963.2.p1, OFUSG04963.1.p1
OG0000552	NEMVE21688	OFUSG04389.1.p1
OG0000552	NEMVE07685	OFUSG03850.1.p1
OG0000552	NEMVE19772, NEMVE22528	OFUSG10128.1.p1, OFUSG10128.2.p1
OG0000553	NEMVE01847	OFUSG08704.1.p1, OFUSG08704.2.p1
OG0000553	NEMVE02314	OFUSG10876.2.p1, OFUSG10876.1.p1, OFUSG10876.3.p1
OG0000554	NEMVE13310	OFUSG07941.2.p1, OFUSG07941.1.p1, OFUSG07941.5.p1, OFUSG07941.4.p1, OFUSG07941.3.p1
OG0000555	NEMVE06112	OFUSG19051.1.p1
OG0000560	NEMVE05955, NEMVE05072, NEMVE03063, NEMVE10552	OFUSG26265.1.p1, OFUSG17538.1.p1
OG0000560	NEMVE05273, NEMVE07989	OFUSG06451.1.p1, OFUSG13139.1.p1
OG0000561	NEMVE17880	OFUSG02872.1.p1, OFUSG17748.1.p1
OG0000561	NEMVE07923	OFUSG21899.1.p1, OFUSG09741.1.p1, OFUSG09741.2.p1
OG0000562	NEMVE24693	OFUSG20041.1.p1, OFUSG20049.1.p1
OG0000562	NEMVE00965, NEMVE00354, NEMVE11153	OFUSG05389.1.p1
OG0000563	NEMVE22560	OFUSG15273.1.p1
OG0000564	NEMVE09523	OFUSG11344.1.p1
OG0000565	NEMVE07590, NEMVE08439	OFUSG11829.1.p1, OFUSG18366.3.p1, OFUSG18366.1.p1, OFUSG18366.2.p1, OFUSG24327.1.p1, OFUSG01839.1.p1
OG0000566	NEMVE01452	OFUSG03995.1.p1
OG0000566	NEMVE25701, NEMVE12453	OFUSG22659.1.p1
OG0000567	NEMVE14988	OFUSG09646.1.p1
OG0000569	NEMVE21611	OFUSG24688.1.p1, OFUSG06605.1.p1, OFUSG06604.1.p1
OG0000570	NEMVE22864	OFUSG06907.1.p1, OFUSG18154.1.p1, OFUSG18154.2.p1, OFUSG13511.1.p1, OFUSG13512.1.p1, OFUSG10732.1.p1, OFUSG10732.2.p1, OFUSG10733.1.p1, OFUSG26428.1.p1, OFUSG17115.1.p1
OG0000570	NEMVE19056, NEMVE19055, NEMVE15607	OFUSG13730.1.p1
OG0000572	NEMVE11725, NEMVE07899	OFUSG12111.3.p1, OFUSG12111.5.p1, OFUSG12111.1.p1, OFUSG12111.4.p1, OFUSG12111.2.p1
OG0000572	NEMVE06248	OFUSG20906.1.p1, OFUSG20906.2.p1
OG0000573	NEMVE07663	OFUSG23244.1.p1, OFUSG23244.2.p1
OG0000573	NEMVE24870	OFUSG09137.1.p1
OG0000574	NEMVE05113, NEMVE00288	OFUSG10163.1.p1
OG0000574	NEMVE21832	OFUSG07751.1.p1, OFUSG07751.2.p1
OG0000575	NEMVE02996, NEMVE04558	OFUSG09886.2.p1, OFUSG09886.1.p1
OG0000576	NEMVE22593	OFUSG17044.1.p1
OG0000578	NEMVE11292	OFUSG11308.1.p1
OG0000579	NEMVE14544, NEMVE13622, NEMVE13623	OFUSG06590.1.p1
OG0000580	NEMVE07001	OFUSG00135.1.p1, OFUSG23311.1.p1, OFUSG00139.1.p1
OG0000581	NEMVE09955	OFUSG25173.1.p1
OG0000581	NEMVE11190, NEMVE03274	OFUSG21596.1.p1
OG0000582	NEMVE25170	OFUSG07318.2.p1, OFUSG07318.1.p1
OG0000584	NEMVE25972, NEMVE16540, NEMVE25354, NEMVE18804	OFUSG16411.1.p1, OFUSG16411.2.p1, OFUSG13099.1.p1, OFUSG13099.2.p1, OFUSG13097.1.p1
OG0000585	NEMVE01468	OFUSG19304.1.p1
OG0000587	NEMVE06172	OFUSG26859.1.p1, OFUSG26859.2.p1
OG0000587	NEMVE07185	OFUSG11281.1.p1
OG0000588	NEMVE17749, NEMVE01142, NEMVE19423, NEMVE22311, NEMVE14453	OFUSG23263.1.p1, OFUSG23263.2.p1
OG0000588	NEMVE14794	OFUSG00278.1.p1
OG0000590	NEMVE13093	OFUSG24583.1.p1
OG0000590	NEMVE24419	OFUSG20344.1.p1
OG0000591	NEMVE09505	OFUSG14784.1.p1
OG0000592	NEMVE07461, NEMVE13635	OFUSG07498.2.p1, OFUSG07498.3.p1, OFUSG07498.1.p1, OFUSG08220.1.p1, OFUSG08220.2.p1, OFUSG04675.1.p1
OG0000593	NEMVE09147	OFUSG11138.1.p1
OG0000594	NEMVE06479	OFUSG06784.1.p1
OG0000595	NEMVE24116, NEMVE18104, NEMVE25749	OFUSG19438.1.p1, OFUSG19428.1.p1, OFUSG12250.1.p1, OFUSG12250.2.p1, OFUSG19429.1.p1, OFUSG25229.1.p1, OFUSG25235.1.p1, OFUSG10364.1.p1, OFUSG26049.1.p1, OFUSG12249.1.p1
OG0000597	NEMVE01043	OFUSG04066.1.p1, OFUSG24146.1.p1, OFUSG24148.1.p1
OG0000600	NEMVE07593, NEMVE07602	OFUSG01055.1.p1
OG0000600	NEMVE20142, NEMVE06207	OFUSG16956.1.p1
OG0000601	NEMVE11702, NEMVE00524	OFUSG23109.1.p1, OFUSG06003.1.p1
OG0000602	NEMVE10759	OFUSG14405.1.p1
OG0000602	NEMVE25662	OFUSG14404.1.p1
OG0000603	NEMVE09253	OFUSG04731.1.p1
OG0000607	NEMVE16595	OFUSG00975.1.p1
OG0000608	NEMVE04652	OFUSG01950.1.p1
OG0000609	NEMVE21819	OFUSG21513.1.p1
OG0000609	NEMVE20971, NEMVE21996	OFUSG16039.1.p1
OG0000610	NEMVE11336, NEMVE09264	OFUSG20066.1.p1, OFUSG09506.1.p1
OG0000610	NEMVE07164, NEMVE08795, NEMVE01252	OFUSG08338.1.p1
OG0000611	NEMVE14933	OFUSG02645.4.p1, OFUSG02645.1.p1, OFUSG02645.3.p1, OFUSG02645.2.p1, OFUSG02645.5.p1
OG0000611	NEMVE05786	OFUSG22889.2.p1, OFUSG22889.1.p1, OFUSG22888.1.p1
OG0000612	NEMVE12444, NEMVE10606, NEMVE19230	OFUSG06644.1.p1
OG0000612	NEMVE05951	OFUSG23094.1.p1
OG0000613	NEMVE22948, NEMVE10497, NEMVE12410, NEMVE07547, NEMVE08041, NEMVE06754, NEMVE10305, NEMVE24275, NEMVE00459, NEMVE10326	OFUSG08463.1.p1
OG0000614	NEMVE17877, NEMVE14696, NEMVE17143, NEMVE24296, NEMVE11934, NEMVE17876	OFUSG25046.1.p1, OFUSG06189.1.p1, OFUSG21971.1.p1
OG0000615	NEMVE07646, NEMVE07648	OFUSG13992.1.p1, OFUSG13992.2.p1
OG0000616	NEMVE10226	OFUSG19762.4.p1, OFUSG19762.2.p1, OFUSG19762.5.p1, OFUSG19762.3.p1, OFUSG19762.1.p1
OG0000618	NEMVE19385, NEMVE10800	OFUSG00935.1.p1
OG0000618	NEMVE06400	OFUSG13446.2.p1, OFUSG13446.1.p1
OG0000619	NEMVE19229	OFUSG13857.1.p1
OG0000619	NEMVE19228	OFUSG13856.1.p1
OG0000619	NEMVE10365	OFUSG13852.1.p1
OG0000622	NEMVE26021, NEMVE25823	OFUSG10556.1.p1, OFUSG02071.1.p1, OFUSG02070.1.p1, OFUSG15189.1.p1, OFUSG21737.1.p1
OG0000623	NEMVE01534	OFUSG17186.1.p1
OG0000623	NEMVE08660	OFUSG24609.2.p1, OFUSG24609.3.p1, OFUSG24609.1.p1
OG0000624	NEMVE22364	OFUSG24408.1.p1, OFUSG24408.2.p1
OG0000625	NEMVE09632	OFUSG19939.1.p1
OG0000626	NEMVE09165	OFUSG21226.2.p1, OFUSG21226.4.p1, OFUSG21226.1.p1, OFUSG21226.3.p1, OFUSG21226.5.p1
OG0000627	NEMVE06184	OFUSG19903.2.p1, OFUSG19903.1.p1, OFUSG09840.4.p1, OFUSG09840.2.p1, OFUSG09840.3.p1, OFUSG09840.5.p1, OFUSG09840.1.p1
OG0000628	NEMVE01732	OFUSG00909.1.p1
OG0000628	NEMVE14770, NEMVE01487	OFUSG11121.1.p1, OFUSG13391.1.p1
OG0000629	NEMVE16462	OFUSG07455.1.p1
OG0000629	NEMVE15114, NEMVE21977, NEMVE07693	OFUSG00777.1.p1
OG0000629	NEMVE13785, NEMVE07687, NEMVE07704	OFUSG01023.1.p1
OG0000630	NEMVE15709, NEMVE15932, NEMVE05465	OFUSG26903.1.p1
OG0000633	NEMVE15822	OFUSG04705.1.p1, OFUSG17551.1.p1, OFUSG04706.1.p1, OFUSG04704.1.p1, OFUSG09107.1.p1, OFUSG03169.1.p1, OFUSG11302.1.p1, OFUSG24443.2.p1, OFUSG24443.1.p1, OFUSG08494.1.p1, OFUSG16667.1.p1, OFUSG02766.1.p1, OFUSG14912.1.p1, OFUSG02763.1.p1, OFUSG02764.1.p1, OFUSG16666.2.p1, OFUSG16666.1.p1
OG0000634	NEMVE11198, NEMVE11196, NEMVE09232	OFUSG25455.1.p1, OFUSG13962.1.p1
OG0000636	NEMVE13522	OFUSG19283.1.p1
OG0000637	NEMVE20561	OFUSG03336.1.p1
OG0000637	NEMVE04658	OFUSG09346.1.p1
OG0000637	NEMVE02330, NEMVE07023	OFUSG19806.1.p1
OG0000637	NEMVE11757	OFUSG08218.1.p1
OG0000637	NEMVE22914	OFUSG21914.1.p1
OG0000639	NEMVE13335	OFUSG09740.1.p1
OG0000639	NEMVE13125, NEMVE04888	OFUSG05397.1.p1
OG0000642	NEMVE06951	OFUSG10098.1.p1, OFUSG10098.2.p1
OG0000643	NEMVE06808	OFUSG26510.1.p1
OG0000643	NEMVE10252, NEMVE10253	OFUSG24224.2.p1, OFUSG24224.4.p1, OFUSG24224.1.p1, OFUSG24224.3.p1, OFUSG24224.5.p1
OG0000644	NEMVE23248	OFUSG11814.1.p1, OFUSG06650.1.p1
OG0000645	NEMVE09157	OFUSG05054.1.p1
OG0000645	NEMVE23952	OFUSG04671.1.p1
OG0000646	NEMVE08138	OFUSG17652.1.p1
OG0000646	NEMVE10645	OFUSG20855.1.p1
OG0000647	NEMVE14504, NEMVE21056	OFUSG06535.1.p1, OFUSG06075.1.p1, OFUSG06534.1.p1
OG0000648	NEMVE15084	OFUSG23086.1.p1
OG0000648	NEMVE22274	OFUSG23087.1.p1
OG0000649	NEMVE05779	OFUSG04155.1.p1, OFUSG03689.1.p1, OFUSG10822.1.p1, OFUSG04063.1.p1, OFUSG05062.1.p1, OFUSG04064.1.p1, OFUSG04062.1.p1, OFUSG05061.1.p1, OFUSG05061.2.p1, OFUSG10971.1.p1, OFUSG16766.1.p1, OFUSG07315.1.p1, OFUSG07687.1.p1, OFUSG07537.1.p1, OFUSG03255.1.p1, OFUSG11210.1.p1
OG0000650	NEMVE00579, NEMVE08484, NEMVE16607	OFUSG18209.1.p1
OG0000651	NEMVE14632	OFUSG13240.2.p1, OFUSG13240.3.p1, OFUSG13240.1.p1
OG0000652	NEMVE15799	OFUSG06176.1.p1
OG0000654	NEMVE10112	OFUSG04714.1.p1
OG0000656	NEMVE03009, NEMVE02980	OFUSG23789.1.p1, OFUSG08558.1.p1
OG0000657	NEMVE20473	OFUSG00339.1.p1
OG0000657	NEMVE21856	OFUSG00337.1.p1
OG0000658	NEMVE23262, NEMVE15764	OFUSG21109.1.p1, OFUSG26042.1.p1, OFUSG26628.2.p1, OFUSG26628.1.p1, OFUSG07483.1.p1, OFUSG26626.1.p1, OFUSG26627.1.p1, OFUSG26632.1.p1
OG0000660	NEMVE09574	OFUSG16300.1.p1
OG0000660	NEMVE22331	OFUSG00254.1.p1
OG0000662	NEMVE13299, NEMVE13159	OFUSG19351.1.p1
OG0000662	NEMVE01041	OFUSG11101.1.p1
OG0000663	NEMVE12167	OFUSG26455.1.p1
OG0000664	NEMVE05215	OFUSG06083.1.p1
OG0000664	NEMVE23867	OFUSG16644.1.p1
OG0000665	NEMVE13408, NEMVE06240	OFUSG09816.3.p1, OFUSG09816.1.p1, OFUSG09816.2.p1
OG0000670	NEMVE22694	OFUSG24801.2.p1, OFUSG24801.1.p1, OFUSG24764.1.p1, OFUSG24763.1.p1
OG0000672	NEMVE22550, NEMVE12239	OFUSG14378.5.p1, OFUSG14378.3.p1, OFUSG14378.2.p1, OFUSG14378.1.p1, OFUSG14378.4.p1
OG0000672	NEMVE22511	OFUSG12085.1.p1
OG0000674	NEMVE18582	OFUSG02734.1.p1
OG0000674	NEMVE08889	OFUSG08473.1.p1
OG0000674	NEMVE21073, NEMVE10599	OFUSG07969.1.p1
OG0000676	NEMVE24025	OFUSG21048.1.p1
OG0000676	NEMVE10858, NEMVE20237, NEMVE10856	OFUSG14430.1.p1
OG0000678	NEMVE09555, NEMVE13917, NEMVE20139, NEMVE18563	OFUSG10078.1.p1, OFUSG10078.2.p1
OG0000680	NEMVE06900, NEMVE06887, NEMVE25832	OFUSG12758.1.p1, OFUSG26520.1.p1, OFUSG01684.1.p1, OFUSG01687.1.p1
OG0000681	NEMVE03851	OFUSG02151.1.p1
OG0000681	NEMVE04836	OFUSG07049.2.p1, OFUSG07049.1.p1
OG0000682	NEMVE17718	OFUSG06498.1.p1
OG0000683	NEMVE21952	OFUSG25839.2.p1, OFUSG25839.1.p1
OG0000683	NEMVE09341	OFUSG17452.5.p1, OFUSG17452.4.p1, OFUSG17452.2.p1, OFUSG17452.3.p1, OFUSG17452.1.p1
OG0000684	NEMVE05474	OFUSG20203.4.p1, OFUSG20203.1.p1, OFUSG20203.2.p1, OFUSG20203.5.p1, OFUSG20203.3.p1
OG0000685	NEMVE02060, NEMVE21758, NEMVE15319	OFUSG07501.2.p1, OFUSG07501.4.p1, OFUSG07501.3.p1, OFUSG07501.5.p1, OFUSG07501.1.p1
OG0000688	NEMVE25153	OFUSG10559.1.p1
OG0000690	NEMVE04578	OFUSG21408.1.p1
OG0000690	NEMVE25619	OFUSG00182.1.p1
OG0000690	NEMVE08336	OFUSG17680.1.p1
OG0000691	NEMVE22438	OFUSG20437.2.p1, OFUSG20437.1.p1
OG0000691	NEMVE12723	OFUSG13069.3.p1, OFUSG13069.2.p1, OFUSG13069.1.p1
OG0000692	NEMVE05252, NEMVE06220, NEMVE20255	OFUSG17216.1.p1
OG0000692	NEMVE18773	OFUSG09308.1.p1
OG0000692	NEMVE10690	OFUSG22030.1.p1, OFUSG22031.2.p1, OFUSG22031.1.p1
OG0000693	NEMVE08217, NEMVE08755	OFUSG17230.1.p1, OFUSG17230.2.p1
OG0000693	NEMVE20668, NEMVE09217	OFUSG25400.3.p1, OFUSG25400.2.p1, OFUSG25400.1.p1
OG0000694	NEMVE18564	OFUSG08082.1.p1
OG0000696	NEMVE01737	OFUSG17219.1.p1
OG0000696	NEMVE25020	OFUSG11698.1.p1
OG0000696	NEMVE05214, NEMVE05168, NEMVE16042	OFUSG06947.1.p1
OG0000697	NEMVE14547	OFUSG06460.1.p1, OFUSG06460.3.p1, OFUSG06460.4.p1, OFUSG06460.2.p1
OG0000698	NEMVE22163, NEMVE01912, NEMVE22218	OFUSG25096.1.p1
OG0000698	NEMVE25334	OFUSG11683.1.p1
OG0000699	NEMVE13812, NEMVE21875, NEMVE05953	OFUSG11422.1.p1
OG0000700	NEMVE20231, NEMVE20652	OFUSG11440.1.p1, OFUSG06990.1.p1, OFUSG06990.2.p1, OFUSG06990.4.p1, OFUSG06990.3.p1
OG0000702	NEMVE17196	OFUSG04071.1.p1, OFUSG04071.2.p1, OFUSG04071.5.p1, OFUSG04071.4.p1, OFUSG04071.3.p1
OG0000703	NEMVE15172	OFUSG18539.1.p1
OG0000706	NEMVE06133, NEMVE16186	OFUSG06700.1.p1
OG0000708	NEMVE25462	OFUSG21283.1.p1
OG0000708	NEMVE24967	OFUSG18936.1.p1
OG0000709	NEMVE22208	OFUSG21845.2.p1, OFUSG21845.1.p1
OG0000710	NEMVE10055	OFUSG04812.1.p1, OFUSG06971.1.p1, OFUSG24793.2.p1, OFUSG24793.1.p1
OG0000711	NEMVE22699	OFUSG01514.1.p1, OFUSG00761.1.p1, OFUSG00164.1.p1
OG0000714	NEMVE18677	OFUSG19894.1.p1, OFUSG09276.1.p1, OFUSG20276.1.p1, OFUSG02621.1.p1
OG0000714	NEMVE19873, NEMVE21196, NEMVE25962	OFUSG14566.1.p1, OFUSG18170.1.p1, OFUSG20682.1.p1, OFUSG00124.1.p1, OFUSG13961.1.p1, OFUSG25652.1.p1
OG0000715	NEMVE04746	OFUSG24400.1.p1, OFUSG24400.3.p1, OFUSG24400.2.p1, OFUSG24400.4.p1
OG0000716	NEMVE01624	OFUSG00381.1.p1
OG0000717	NEMVE21831	OFUSG07273.3.p1, OFUSG07273.1.p1, OFUSG07273.2.p1, OFUSG07273.4.p1, OFUSG07273.5.p1
OG0000718	NEMVE14726, NEMVE25058	OFUSG19609.1.p1, OFUSG19609.2.p1
OG0000720	NEMVE07453	OFUSG24445.4.p1, OFUSG24445.2.p1, OFUSG24445.3.p1, OFUSG24445.5.p1, OFUSG24445.1.p1
OG0000720	NEMVE14810	OFUSG04001.1.p1
OG0000721	NEMVE22360	OFUSG22702.2.p1, OFUSG22702.1.p1
OG0000721	NEMVE25732	OFUSG01480.1.p1, OFUSG01480.2.p1
OG0000722	NEMVE02310	OFUSG11385.1.p1, OFUSG17120.1.p1, OFUSG17120.2.p1
OG0000723	NEMVE02161, NEMVE02153	OFUSG21286.1.p1, OFUSG18482.2.p1, OFUSG18482.1.p1, OFUSG17448.1.p1, OFUSG02103.1.p1, OFUSG02270.1.p1, OFUSG02273.1.p1
OG0000724	NEMVE05669	OFUSG12294.1.p1, OFUSG12294.2.p1
OG0000725	NEMVE13886	OFUSG07689.1.p1
OG0000725	NEMVE15404, NEMVE03108	OFUSG07873.1.p1
OG0000726	NEMVE24264	OFUSG16555.1.p1
OG0000730	NEMVE15279	OFUSG15932.1.p1, OFUSG20088.1.p1
OG0000730	NEMVE09750	OFUSG17597.1.p1
OG0000731	NEMVE14724	OFUSG14224.4.p1, OFUSG14224.1.p1, OFUSG14224.2.p1, OFUSG14224.3.p1, OFUSG14224.5.p1
OG0000732	NEMVE16239	OFUSG24914.1.p1
OG0000732	NEMVE22346	OFUSG26355.1.p1, OFUSG26355.2.p1
OG0000733	NEMVE13174	OFUSG22012.1.p1
OG0000733	NEMVE00072	OFUSG11826.1.p1
OG0000734	NEMVE19740	OFUSG08307.1.p1
OG0000735	NEMVE14467	OFUSG16966.1.p1, OFUSG16966.2.p1
