Orthogroup	HUMAN	SACKO_ok
OG0001861	HUMAN02516	SACKO_33839, SACKO_06841, SACKO_33845
OG0001861	HUMAN02475	SACKO_13153, SACKO_08805
OG0001862	HUMAN14487, HUMAN01898, HUMAN10090	SACKO_21316, SACKO_00851
OG0001863	HUMAN27302	SACKO_28231
OG0001864	HUMAN13784, HUMAN13785, HUMAN19255	SACKO_34085
OG0001865	HUMAN23790, HUMAN22856, HUMAN07532	SACKO_01946
OG0001866	HUMAN25780, HUMAN19444	SACKO_27773
OG0001867	HUMAN25878, HUMAN13230	SACKO_13015
OG0001868	HUMAN08197	SACKO_26839
OG0001869	HUMAN00228, HUMAN00227	SACKO_18426
OG0001870	HUMAN28292, HUMAN00640, HUMAN25247	SACKO_14244
OG0001871	HUMAN07522, HUMAN27482	SACKO_30122
OG0001872	HUMAN21536	SACKO_16324
OG0001873	HUMAN16807, HUMAN16808, HUMAN16809	SACKO_07283
OG0001874	HUMAN21243	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808
OG0001875	HUMAN17871	SACKO_05804
OG0001875	HUMAN22698	SACKO_22430
OG0001876	HUMAN16595	SACKO_24935
OG0001877	HUMAN08708, HUMAN25127, HUMAN02567	SACKO_33440
OG0001878	HUMAN07553, HUMAN29985, HUMAN27457	SACKO_20019
OG0001879	HUMAN07208	SACKO_33146
OG0001879	HUMAN06063	SACKO_00481
OG0001881	HUMAN06131, HUMAN04212, HUMAN02372	SACKO_12641
OG0001882	HUMAN12928, HUMAN17839	SACKO_02660
OG0001883	HUMAN10705, HUMAN10706, HUMAN10704, HUMAN20116, HUMAN13322	SACKO_02765
OG0001884	HUMAN27931, HUMAN19032, HUMAN19030, HUMAN19029	SACKO_23339
OG0001886	HUMAN29265, HUMAN01236	SACKO_09347
OG0001887	HUMAN24008, HUMAN07736, HUMAN22363, HUMAN22362	SACKO_01344
OG0001889	HUMAN13282, HUMAN10294, HUMAN10295, HUMAN10296	SACKO_12699
OG0001890	HUMAN27039, HUMAN01447, HUMAN04331	SACKO_13244
OG0001892	HUMAN25413	SACKO_31804, SACKO_02585
OG0001892	HUMAN21354, HUMAN25414	SACKO_03679, SACKO_31796, SACKO_03690
OG0001893	HUMAN24851, HUMAN24850	SACKO_22779
OG0001894	HUMAN24228, HUMAN24227, HUMAN24229, HUMAN03619	SACKO_20370, SACKO_07312, SACKO_18720
OG0001895	HUMAN19223	SACKO_15661
OG0001896	HUMAN29380, HUMAN02065	SACKO_23598
OG0001897	HUMAN01785, HUMAN01784, HUMAN14131, HUMAN28852, HUMAN09463	SACKO_29272
OG0001898	HUMAN15350	SACKO_32382
OG0001899	HUMAN08346	SACKO_31621
OG0001900	HUMAN17169	SACKO_21150
OG0001900	HUMAN15353	SACKO_05209
OG0001901	HUMAN04090, HUMAN04089	SACKO_08266
OG0001903	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840	SACKO_11964
OG0001913	HUMAN10068, HUMAN10067	SACKO_20127, SACKO_20120
OG0001914	HUMAN10542	SACKO_00613
OG0001914	HUMAN10543	SACKO_00612
OG0001915	HUMAN30648, HUMAN29662	SACKO_14819
OG0001916	HUMAN08379, HUMAN08376, HUMAN08378	SACKO_03107
OG0001916	HUMAN15612	SACKO_15239
OG0001917	HUMAN01077, HUMAN14777, HUMAN15018	SACKO_07185
OG0001918	HUMAN18185, HUMAN18184	SACKO_32481
OG0001918	HUMAN17680	SACKO_00624
OG0001919	HUMAN03322	SACKO_25940
OG0001920	HUMAN28449, HUMAN14671, HUMAN01090, HUMAN14537, HUMAN14536	SACKO_19326
OG0001923	HUMAN14644, HUMAN14642, HUMAN14921	SACKO_06225
OG0001925	HUMAN17583, HUMAN26221, HUMAN06665	SACKO_23146
OG0001926	HUMAN01202	SACKO_32724
OG0001928	HUMAN25622	SACKO_08806, SACKO_03226, SACKO_03225
OG0001930	HUMAN10045	SACKO_23877
OG0001930	HUMAN09875, HUMAN09876, HUMAN09873, HUMAN14916	SACKO_05118
OG0001932	HUMAN21635, HUMAN29559	SACKO_17814
OG0001933	HUMAN11040, HUMAN11041	SACKO_19015
OG0001934	HUMAN10144, HUMAN27036	SACKO_19626
OG0001935	HUMAN02626	SACKO_28402
OG0001935	HUMAN03611	SACKO_30912
OG0001936	HUMAN03296	SACKO_21379
OG0001936	HUMAN27676	SACKO_19864
OG0001937	HUMAN21397	SACKO_15791, SACKO_15800
OG0001938	HUMAN04426	SACKO_21139
OG0001939	HUMAN18875	SACKO_08784
OG0001939	HUMAN11453	SACKO_12122
OG0001940	HUMAN07394, HUMAN07393	SACKO_10213, SACKO_21954
OG0001941	HUMAN18090, HUMAN20811	SACKO_28144
OG0001942	HUMAN08495, HUMAN02465, HUMAN02464	SACKO_13864
OG0001943	HUMAN13678, HUMAN18947	SACKO_13918
OG0001944	HUMAN18721	SACKO_00981
OG0001945	HUMAN21241, HUMAN25293	SACKO_10355, SACKO_01672
OG0001946	HUMAN24077, HUMAN03301, HUMAN22814, HUMAN22811	SACKO_31503
OG0001947	HUMAN20996, HUMAN06249, HUMAN06248	SACKO_18526
OG0001947	HUMAN20995	SACKO_18521
OG0001948	HUMAN15430, HUMAN15431, HUMAN08601, HUMAN02652, HUMAN04901	SACKO_03120
OG0001949	HUMAN12315, HUMAN07122, HUMAN12313, HUMAN12314	SACKO_18277
OG0001950	HUMAN14684, HUMAN14683, HUMAN28967, HUMAN01297	SACKO_09549, SACKO_12565
OG0001951	HUMAN06387, HUMAN20627, HUMAN06388	SACKO_16941
OG0001952	HUMAN25420	SACKO_29969, SACKO_31296
OG0001953	HUMAN12011, HUMAN12010, HUMAN12008, HUMAN10577, HUMAN10576, HUMAN10578, HUMAN10574	SACKO_00378
OG0001955	HUMAN09387, HUMAN09386	SACKO_02439
OG0001956	HUMAN13995	SACKO_32159
OG0001957	HUMAN04994, HUMAN12320, HUMAN12321, HUMAN07092, HUMAN07091	SACKO_07125
OG0001958	HUMAN18312, HUMAN07838	SACKO_20147
OG0001961	HUMAN06222, HUMAN02307	SACKO_27137
OG0001962	HUMAN30018, HUMAN07452, HUMAN00709	SACKO_09403
OG0001963	HUMAN01746, HUMAN09665, HUMAN28531	SACKO_02456
OG0001964	HUMAN17471, HUMAN17608, HUMAN17469, HUMAN17470, HUMAN17482, HUMAN17490, HUMAN17609	SACKO_00446
OG0001965	HUMAN13582	SACKO_10029
OG0001966	HUMAN14884, HUMAN01261	SACKO_31571, SACKO_06264, SACKO_29900
OG0001967	HUMAN01106	SACKO_00495
OG0001968	HUMAN29233	SACKO_03965
OG0001969	HUMAN23666, HUMAN23664, HUMAN23665, HUMAN14220, HUMAN14219	SACKO_21189
OG0001970	HUMAN18724, HUMAN08289, HUMAN08290	SACKO_04021
OG0001971	HUMAN14230, HUMAN14001, HUMAN09514	SACKO_24553
OG0001972	HUMAN00080, HUMAN00081	SACKO_11329
OG0001974	HUMAN13564	SACKO_10619
OG0001976	HUMAN04446, HUMAN04445, HUMAN16076, HUMAN07001	SACKO_24696, SACKO_22126, SACKO_22775
OG0001985	HUMAN07334, HUMAN26445	SACKO_07585
OG0001986	HUMAN01344, HUMAN01345	SACKO_27015
OG0001987	HUMAN19974, HUMAN19975, HUMAN10877, HUMAN05001	SACKO_10459
OG0001988	HUMAN28137	SACKO_19763
OG0001989	HUMAN06979, HUMAN24933	SACKO_00327
OG0001990	HUMAN18834	SACKO_09287
OG0001991	HUMAN18994	SACKO_06499
OG0001992	HUMAN25065	SACKO_18086
OG0001992	HUMAN25066, HUMAN09362	SACKO_18064
OG0001993	HUMAN17210, HUMAN23872, HUMAN03186	SACKO_10321
OG0001993	HUMAN03187, HUMAN23874	SACKO_10309
OG0001994	HUMAN07229, HUMAN12231	SACKO_29537
OG0001996	HUMAN08647, HUMAN08650, HUMAN08648, HUMAN08649	SACKO_03409, SACKO_11977
OG0001998	HUMAN28974, HUMAN10909, HUMAN10908	SACKO_08539, SACKO_09820
OG0001999	HUMAN25970	SACKO_26237
OG0001999	HUMAN04679	SACKO_18124
OG0002001	HUMAN06657	SACKO_30594
OG0002001	HUMAN12156	SACKO_13016, SACKO_06842
OG0002002	HUMAN18498, HUMAN18497, HUMAN05241	SACKO_04944, SACKO_32854
OG0002003	HUMAN17505, HUMAN09339, HUMAN09338	SACKO_11654
OG0002004	HUMAN01800	SACKO_11861
OG0002005	HUMAN03512, HUMAN27735, HUMAN27734	SACKO_12696
OG0002006	HUMAN12661	SACKO_32238
OG0002009	HUMAN24651	SACKO_04024
OG0002010	HUMAN20263, HUMAN13434, HUMAN13440, HUMAN10451, HUMAN10452, HUMAN13438, HUMAN13437	SACKO_00952
OG0002011	HUMAN19203, HUMAN08184	SACKO_00275
OG0002012	HUMAN04610, HUMAN04611, HUMAN04609, HUMAN19998	SACKO_20203, SACKO_20195, SACKO_20200, SACKO_20196, SACKO_20185, SACKO_20175
OG0002014	HUMAN01361, HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362, HUMAN21111	SACKO_12681
OG0002015	HUMAN10277, HUMAN20192	SACKO_24489
OG0002016	HUMAN22594, HUMAN22595, HUMAN24384, HUMAN03045	SACKO_34162
OG0002017	HUMAN00207, HUMAN05916, HUMAN21581	SACKO_19298
OG0002018	HUMAN22930, HUMAN07753, HUMAN24015	SACKO_19905
OG0002019	HUMAN23213, HUMAN12701, HUMAN12700	SACKO_32926
OG0002020	HUMAN24224, HUMAN24223, HUMAN03621	SACKO_06145
OG0002022	HUMAN02191, HUMAN02193	SACKO_06561, SACKO_06558, SACKO_10976
OG0002023	HUMAN15593, HUMAN04741, HUMAN02722	SACKO_02415, SACKO_12368
OG0002024	HUMAN02179, HUMAN02180, HUMAN29178, HUMAN29177, HUMAN29179	SACKO_09278
OG0002025	HUMAN10728	SACKO_02757
OG0002026	HUMAN30074, HUMAN07690	SACKO_28249, SACKO_18232, SACKO_28246
OG0002027	HUMAN07656, HUMAN07655, HUMAN21805	SACKO_25805
OG0002028	HUMAN18734	SACKO_17046
OG0002029	HUMAN19340, HUMAN19571, HUMAN19572	SACKO_09295, SACKO_07415
OG0002030	HUMAN01108, HUMAN14623, HUMAN14622, HUMAN14998, HUMAN28476	SACKO_06370
OG0002031	HUMAN12775, HUMAN26512	SACKO_16332
OG0002032	HUMAN05596, HUMAN05597	SACKO_01708
OG0002035	HUMAN14128, HUMAN01124, HUMAN23374	SACKO_04245
OG0002036	HUMAN08247, HUMAN08246, HUMAN15835	SACKO_04759
OG0002037	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706	SACKO_15377
OG0002038	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101	SACKO_29129
OG0002042	HUMAN03199, HUMAN03198, HUMAN03197	SACKO_05179, SACKO_02433
OG0002043	HUMAN00470, HUMAN00469, HUMAN27809	SACKO_27976
OG0002044	HUMAN21075	SACKO_28430, SACKO_07489
OG0002057	HUMAN28905, HUMAN00904, HUMAN28904	SACKO_12378
OG0002059	HUMAN14516, HUMAN01268, HUMAN01269	SACKO_21353
OG0002060	HUMAN08797, HUMAN16994, HUMAN16993	SACKO_33981
OG0002061	HUMAN27409, HUMAN03425, HUMAN27408	SACKO_12743
OG0002062	HUMAN09834, HUMAN14941, HUMAN14940	SACKO_31974
OG0002063	HUMAN28682	SACKO_05277, SACKO_05336
OG0002063	HUMAN23745	SACKO_24323
OG0002064	HUMAN02629	SACKO_09117
OG0002064	HUMAN16812, HUMAN16813, HUMAN08576	SACKO_07295
OG0002066	HUMAN16636, HUMAN28236	SACKO_01632
OG0002067	HUMAN27451, HUMAN27446, HUMAN10469	SACKO_13436
OG0002068	HUMAN08933, HUMAN15823	SACKO_17724
OG0002069	HUMAN28251, HUMAN28252, HUMAN28249, HUMAN18933, HUMAN18934, HUMAN28250	SACKO_20889
OG0002070	HUMAN14478, HUMAN01278, HUMAN29198, HUMAN29199	SACKO_16118
OG0002071	HUMAN07281, HUMAN07282, HUMAN12478	SACKO_00709
OG0002072	HUMAN10265	SACKO_25571
OG0002073	HUMAN23862, HUMAN23861, HUMAN20828, HUMAN18650	SACKO_33630
OG0002074	HUMAN27012	SACKO_16806
OG0002075	HUMAN16959, HUMAN16957, HUMAN16958, HUMAN08748	SACKO_22137
OG0002076	HUMAN06613, HUMAN20823	SACKO_02097
OG0002077	HUMAN12493, HUMAN12495, HUMAN12494, HUMAN02943	SACKO_18698, SACKO_21828
OG0002078	HUMAN13179	SACKO_02791, SACKO_19556
OG0002080	HUMAN07100, HUMAN12467	SACKO_32199
OG0002084	HUMAN03437, HUMAN03435, HUMAN03436, HUMAN17130, HUMAN17131	SACKO_12224, SACKO_12221
OG0002086	HUMAN09453, HUMAN14542	SACKO_12207
OG0002087	HUMAN29203	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848
OG0002089	HUMAN02074	SACKO_05869, SACKO_17028, SACKO_07966, SACKO_15054, SACKO_21420, SACKO_04474, SACKO_30552
OG0002090	HUMAN24839	SACKO_16057
OG0002091	HUMAN26748, HUMAN10794, HUMAN10793, HUMAN10792, HUMAN07160, HUMAN07159, HUMAN07158	SACKO_24505
OG0002093	HUMAN25025	SACKO_03582
OG0002094	HUMAN20985	SACKO_08816, SACKO_08826
OG0002095	HUMAN24148, HUMAN22379, HUMAN09146	SACKO_04079
OG0002096	HUMAN07201, HUMAN07202	SACKO_10187
OG0002097	HUMAN22005, HUMAN29689, HUMAN22006, HUMAN22007	SACKO_05242
OG0002098	HUMAN05177, HUMAN05178, HUMAN22893	SACKO_31177, SACKO_31152, SACKO_11644
OG0002099	HUMAN18988	SACKO_07853
OG0002100	HUMAN11680	SACKO_03297
OG0002101	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558	SACKO_30956
OG0002102	HUMAN21529, HUMAN30242, HUMAN05361	SACKO_26113
OG0002103	HUMAN04751, HUMAN30155, HUMAN30139, HUMAN30145, HUMAN30144	SACKO_16277
OG0002104	HUMAN11028	SACKO_13385
OG0002105	HUMAN03871, HUMAN03870, HUMAN06146	SACKO_08310
OG0002106	HUMAN23038	SACKO_27977
OG0002106	HUMAN24893	SACKO_19814, SACKO_22564
OG0002107	HUMAN03751	SACKO_25900
OG0002108	HUMAN17009, HUMAN25939, HUMAN08879	SACKO_11718
OG0002109	HUMAN28846, HUMAN29967, HUMAN29961, HUMAN29962, HUMAN29959	SACKO_33064
OG0002111	HUMAN17437, HUMAN17438, HUMAN21950, HUMAN21952, HUMAN21951, HUMAN30183, HUMAN29701, HUMAN17434, HUMAN17433	SACKO_02671
OG0002122	HUMAN09148, HUMAN24144, HUMAN09147	SACKO_06202
OG0002122	HUMAN09151	SACKO_24075
OG0002124	HUMAN28973	SACKO_04594
OG0002125	HUMAN29833	SACKO_21454, SACKO_13801
OG0002127	HUMAN18531	SACKO_26297
OG0002128	HUMAN29743	SACKO_26361
OG0002129	HUMAN05263, HUMAN19676, HUMAN30581, HUMAN22903, HUMAN22904	SACKO_18754, SACKO_18746
OG0002130	HUMAN16683	SACKO_17976
OG0002131	HUMAN28897, HUMAN28898	SACKO_24269
OG0002134	HUMAN11520, HUMAN11519, HUMAN28025, HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028	SACKO_30226
OG0002135	HUMAN01477, HUMAN25525	SACKO_27352
OG0002136	HUMAN24058, HUMAN22755, HUMAN03530, HUMAN03529	SACKO_03478
OG0002137	HUMAN21685	SACKO_34083
OG0002138	HUMAN06987, HUMAN06986	SACKO_16832
OG0002139	HUMAN02727, HUMAN08986	SACKO_06121
OG0002140	HUMAN25637, HUMAN25635, HUMAN27866, HUMAN27867, HUMAN27865	SACKO_34050, SACKO_05359
OG0002140	HUMAN25636	SACKO_34068
OG0002141	HUMAN07727	SACKO_01890
OG0002144	HUMAN10788, HUMAN10789, HUMAN07164, HUMAN07161	SACKO_10481
OG0002145	HUMAN06915, HUMAN06914	SACKO_23682
OG0002147	HUMAN05917	SACKO_22332
OG0002148	HUMAN09309	SACKO_32367
OG0002148	HUMAN16972	SACKO_03139
OG0002149	HUMAN12807, HUMAN02982	SACKO_31009
OG0002150	HUMAN23646, HUMAN10063	SACKO_07994, SACKO_07345
OG0002151	HUMAN13474, HUMAN13473	SACKO_31544
OG0002152	HUMAN24926	SACKO_15721
OG0002153	HUMAN23905, HUMAN22508	SACKO_06454
OG0002154	HUMAN24217, HUMAN27521, HUMAN03569	SACKO_33635
OG0002155	HUMAN26335, HUMAN26336	SACKO_22309, SACKO_22302
OG0002155	HUMAN20421, HUMAN20420	SACKO_32768
OG0002156	HUMAN23074	SACKO_15195
OG0002157	HUMAN25935	SACKO_31564
OG0002158	HUMAN24486, HUMAN24482, HUMAN24481, HUMAN24484, HUMAN24483	SACKO_02418
OG0002159	HUMAN04258	SACKO_02653
OG0002160	HUMAN30547, HUMAN30546, HUMAN08352, HUMAN30545, HUMAN30548, HUMAN30549, HUMAN30550	SACKO_24481
OG0002161	HUMAN26313, HUMAN26314, HUMAN12540, HUMAN17802	SACKO_04160
OG0002162	HUMAN02073, HUMAN29318, HUMAN29319	SACKO_27433
OG0002163	HUMAN06865, HUMAN04226, HUMAN06864, HUMAN02356	SACKO_03423
OG0002164	HUMAN18639	SACKO_30261, SACKO_10736
OG0002166	HUMAN07297, HUMAN26751, HUMAN10918, HUMAN10916	SACKO_02733
OG0002167	HUMAN26280, HUMAN23897, HUMAN27666, HUMAN27667	SACKO_12855
OG0002168	HUMAN17195	SACKO_15734
OG0002169	HUMAN17132, HUMAN03434	SACKO_19979
OG0002170	HUMAN23741	SACKO_02925
OG0002170	HUMAN16364	SACKO_20327
OG0002171	HUMAN18925, HUMAN08132, HUMAN18929	SACKO_20502
OG0002172	HUMAN05082, HUMAN21374, HUMAN21373	SACKO_20903, SACKO_12683
OG0002173	HUMAN01775, HUMAN09844, HUMAN09843	SACKO_04486
OG0002174	HUMAN20167	SACKO_28709
OG0002174	HUMAN09473, HUMAN09474	SACKO_12073
OG0002175	HUMAN01262, HUMAN29256	SACKO_25484, SACKO_16112
OG0002177	HUMAN15512, HUMAN25741, HUMAN08516	SACKO_03149
OG0002178	HUMAN24840	SACKO_16032
OG0002179	HUMAN25017, HUMAN25015, HUMAN25016	SACKO_15328
OG0002180	HUMAN27912	SACKO_12944
OG0002182	HUMAN26866, HUMAN01426, HUMAN26865, HUMAN26864	SACKO_23444
OG0002183	HUMAN06781, HUMAN06780, HUMAN06779, HUMAN02386, HUMAN02385, HUMAN02387	SACKO_19135, SACKO_19122
OG0002185	HUMAN11287, HUMAN11285, HUMAN11271	SACKO_25782
OG0002187	HUMAN29354	SACKO_10257
OG0002188	HUMAN18175	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684, SACKO_14996, SACKO_27841, SACKO_08618
OG0002189	HUMAN09640	SACKO_18586
OG0002191	HUMAN20700, HUMAN06414, HUMAN17809	SACKO_19779
OG0002192	HUMAN10192, HUMAN12373, HUMAN12372, HUMAN12371	SACKO_00477
OG0002193	HUMAN00932	SACKO_16783
OG0002195	HUMAN00832, HUMAN00833, HUMAN21946, HUMAN05880	SACKO_00077
OG0002196	HUMAN03221, HUMAN03218, HUMAN03220, HUMAN03219	SACKO_26662
OG0002201	HUMAN11420, HUMAN11419, HUMAN11421, HUMAN24520	SACKO_26835
OG0002209	HUMAN20365, HUMAN24987	SACKO_26451
OG0002211	HUMAN11726	SACKO_09845
OG0002212	HUMAN23549	SACKO_14691, SACKO_15781, SACKO_03455, SACKO_05845
OG0002213	HUMAN02703	SACKO_03926
OG0002214	HUMAN17139, HUMAN03693, HUMAN27692	SACKO_27276
OG0002216	HUMAN26776	SACKO_07587, SACKO_07575, SACKO_07541
OG0002217	HUMAN18667	SACKO_08671
OG0002218	HUMAN09407, HUMAN09408, HUMAN09406, HUMAN28821	SACKO_02442
OG0002219	HUMAN16735, HUMAN16736, HUMAN16734	SACKO_05475
OG0002221	HUMAN11899, HUMAN06004, HUMAN06003, HUMAN00829, HUMAN00828	SACKO_14131
OG0002222	HUMAN18518	SACKO_28811, SACKO_14173
OG0002223	HUMAN02421, HUMAN02422, HUMAN06736	SACKO_07767
OG0002224	HUMAN03121, HUMAN26274	SACKO_18897
OG0002225	HUMAN15442, HUMAN15441, HUMAN04945, HUMAN04946	SACKO_00221
OG0002226	HUMAN14861, HUMAN14859, HUMAN22446	SACKO_19713
OG0002227	HUMAN28362, HUMAN28361	SACKO_00258
OG0002228	HUMAN13403, HUMAN15939	SACKO_10021
OG0002229	HUMAN19714	SACKO_31377
OG0002231	HUMAN29992, HUMAN29990, HUMAN29991	SACKO_03568, SACKO_03552, SACKO_03619
OG0002233	HUMAN29780	SACKO_16448, SACKO_16472, SACKO_16464, SACKO_16468, SACKO_16480
OG0002234	HUMAN20083	SACKO_19043, SACKO_19046, SACKO_13010, SACKO_12983, SACKO_12988, SACKO_13437
OG0002235	HUMAN17190, HUMAN24315, HUMAN24316, HUMAN27517	SACKO_03395
OG0002236	HUMAN19127, HUMAN27901	SACKO_00423
OG0002237	HUMAN00596, HUMAN05367, HUMAN25446	SACKO_30776
OG0002239	HUMAN01599	SACKO_27748
OG0002239	HUMAN10125, HUMAN23236	SACKO_16980
OG0002240	HUMAN21963	SACKO_14136, SACKO_14126
OG0002241	HUMAN20013	SACKO_08535
OG0002242	HUMAN28144	SACKO_26826
OG0002243	HUMAN24387, HUMAN17085	SACKO_33310
OG0002244	HUMAN30021, HUMAN30020, HUMAN28593	SACKO_31059
OG0002245	HUMAN12770, HUMAN05328	SACKO_24187
OG0002246	HUMAN09200, HUMAN01582, HUMAN23227	SACKO_29262
OG0002248	HUMAN23118, HUMAN03283, HUMAN23117	SACKO_01316
OG0002249	HUMAN01133, HUMAN28857, HUMAN14282, HUMAN14281	SACKO_03882
OG0002251	HUMAN22625, HUMAN27738	SACKO_23579
OG0002252	HUMAN06074, HUMAN13562, HUMAN13563, HUMAN13561, HUMAN10150, HUMAN10149	SACKO_10627
OG0002253	HUMAN08536	SACKO_09073, SACKO_09532
OG0002254	HUMAN03468, HUMAN29464, HUMAN20711, HUMAN29501, HUMAN03470	SACKO_10514
OG0002255	HUMAN15235	SACKO_01795
OG0002255	HUMAN15234, HUMAN19154	SACKO_01800
OG0002256	HUMAN01451, HUMAN27022	SACKO_08297
OG0002257	HUMAN16801, HUMAN09320	SACKO_18497
OG0002258	HUMAN22190	SACKO_04342, SACKO_04460
OG0002259	HUMAN11708, HUMAN20011	SACKO_20197
OG0002260	HUMAN02500, HUMAN08659	SACKO_14612
OG0002261	HUMAN26610, HUMAN26609	SACKO_16053
OG0002262	HUMAN12924, HUMAN26068, HUMAN21912	SACKO_32962
OG0002263	HUMAN21617	SACKO_06616
OG0002264	HUMAN30321, HUMAN00757	SACKO_05313
OG0002265	HUMAN27342, HUMAN28204	SACKO_01655
OG0002266	HUMAN13024, HUMAN13023, HUMAN13025	SACKO_12936
OG0002267	HUMAN24827, HUMAN29511	SACKO_22749
OG0002268	HUMAN26212	SACKO_25648, SACKO_25671
OG0002270	HUMAN17941	SACKO_25654
OG0002270	HUMAN20351	SACKO_00696
OG0002271	HUMAN29779, HUMAN23811, HUMAN22864	SACKO_24212
OG0002272	HUMAN28420	SACKO_24588
OG0002274	HUMAN10933, HUMAN10930, HUMAN10931, HUMAN10934, HUMAN26362	SACKO_25427
OG0002275	HUMAN16653, HUMAN16654, HUMAN00621, HUMAN19061, HUMAN28062, HUMAN16655	SACKO_01613
OG0002276	HUMAN26111, HUMAN06508	SACKO_11161
OG0002277	HUMAN21137	SACKO_23708
OG0002278	HUMAN15574, HUMAN08614	SACKO_12508
OG0002279	HUMAN07773, HUMAN17618	SACKO_18324
OG0002280	HUMAN25412, HUMAN00533	SACKO_31286
OG0002281	HUMAN27514, HUMAN03556, HUMAN18635	SACKO_07070
OG0002282	HUMAN14852, HUMAN24776, HUMAN24779, HUMAN24778, HUMAN24777	SACKO_22774
OG0002284	HUMAN28860	SACKO_18511, SACKO_11754, SACKO_18489
OG0002284	HUMAN01016	SACKO_18501
OG0002285	HUMAN26249, HUMAN26250, HUMAN26248, HUMAN26247, HUMAN03480	SACKO_25691
OG0002286	HUMAN25154	SACKO_27526
OG0002287	HUMAN19237, HUMAN13819	SACKO_00184
OG0002288	HUMAN22780, HUMAN23814	SACKO_17494
OG0002289	HUMAN07829, HUMAN29986, HUMAN11955	SACKO_00082, SACKO_00080
OG0002290	HUMAN07411, HUMAN26376, HUMAN26380, HUMAN10902, HUMAN26378, HUMAN07412	SACKO_29144, SACKO_29145
OG0002291	HUMAN23415	SACKO_12216
OG0002292	HUMAN20567	SACKO_12987
OG0002292	HUMAN04304	SACKO_23377
OG0002293	HUMAN29640, HUMAN00645	SACKO_20782
OG0002294	HUMAN28915, HUMAN01132	SACKO_27558
OG0002295	HUMAN23610, HUMAN15037, HUMAN23609, HUMAN15036, HUMAN23608	SACKO_15783
OG0002296	HUMAN03478, HUMAN03479	SACKO_25602, SACKO_25605
OG0002297	HUMAN00943	SACKO_09666, SACKO_09668, SACKO_27042
OG0002312	HUMAN24016	SACKO_03380
OG0002314	HUMAN22428	SACKO_25076
OG0002315	HUMAN28579, HUMAN00850	SACKO_32698
OG0002316	HUMAN00675, HUMAN00674, HUMAN29642, HUMAN29641	SACKO_19768
OG0002318	HUMAN14764	SACKO_21401, SACKO_21406
OG0002319	HUMAN30619, HUMAN29581, HUMAN21817, HUMAN21816, HUMAN21815	SACKO_26392
OG0002320	HUMAN05611, HUMAN19558, HUMAN19557	SACKO_02524
OG0002321	HUMAN17177	SACKO_23570
OG0002322	HUMAN10133, HUMAN13407	SACKO_28781
OG0002323	HUMAN26716	SACKO_13279
OG0002324	HUMAN26593	SACKO_32487
OG0002325	HUMAN19341, HUMAN19574	SACKO_13689
OG0002326	HUMAN08506, HUMAN25742	SACKO_31471
OG0002327	HUMAN30541, HUMAN23011, HUMAN21036	SACKO_31260
OG0002327	HUMAN30542	SACKO_25713
OG0002328	HUMAN23263	SACKO_30934
OG0002329	HUMAN24515, HUMAN11414	SACKO_26851
OG0002330	HUMAN19770, HUMAN11705, HUMAN11704	SACKO_22917
OG0002331	HUMAN19166, HUMAN14100, HUMAN14101	SACKO_11430
OG0002332	HUMAN22581, HUMAN17089, HUMAN17088	SACKO_18562
OG0002333	HUMAN23504	SACKO_13098
OG0002334	HUMAN23188, HUMAN21398	SACKO_02098
OG0002335	HUMAN02991, HUMAN02989, HUMAN02990	SACKO_23044
OG0002336	HUMAN07774, HUMAN17619, HUMAN30346	SACKO_33745
OG0002337	HUMAN07216, HUMAN13125	SACKO_22553
OG0002337	HUMAN07217	SACKO_27421
OG0002340	HUMAN27845	SACKO_19036
OG0002341	HUMAN03985	SACKO_15545, SACKO_04314
OG0002342	HUMAN24578, HUMAN24577	SACKO_11457
OG0002343	HUMAN03892, HUMAN19683	SACKO_19194
OG0002344	HUMAN11772, HUMAN07290, HUMAN07289	SACKO_05777
OG0002345	HUMAN04408, HUMAN20313, HUMAN04406, HUMAN04409, HUMAN04407	SACKO_22164
OG0002346	HUMAN20281, HUMAN04431, HUMAN04432	SACKO_05868, SACKO_13169
OG0002348	HUMAN08458	SACKO_15235
OG0002348	HUMAN04091	SACKO_08270
OG0002349	HUMAN11133	SACKO_29027
OG0002349	HUMAN22174	SACKO_09756
OG0002350	HUMAN02297, HUMAN02294, HUMAN29151	SACKO_13402
OG0002352	HUMAN26134, HUMAN26135, HUMAN26133	SACKO_07067, SACKO_14096, SACKO_23932
OG0002354	HUMAN13758	SACKO_19944
OG0002354	HUMAN19183	SACKO_04914
