Orthogroup	HUMAN	APOSC_ok
OG0002037	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706	APOSC_17803
OG0002038	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101	APOSC_11154
OG0002039	HUMAN23849, HUMAN03195, HUMAN23037, HUMAN23036	APOSC_12963, APOSC_12962
OG0002042	HUMAN03199, HUMAN03198, HUMAN03197	APOSC_25585, APOSC_23059, APOSC_23060
OG0002043	HUMAN00470, HUMAN00469, HUMAN27809	APOSC_16723, APOSC_16722
OG0002044	HUMAN21075	APOSC_21213, APOSC_21215, APOSC_21214
OG0002057	HUMAN28905, HUMAN00904, HUMAN28904	APOSC_04400
OG0002059	HUMAN14516, HUMAN01268, HUMAN01269	APOSC_11900
OG0002060	HUMAN08797, HUMAN16994, HUMAN16993	APOSC_01592
OG0002061	HUMAN27408	APOSC_19481
OG0002062	HUMAN09834, HUMAN14941, HUMAN14940	APOSC_08611, APOSC_08610
OG0002063	HUMAN28682	APOSC_06813
OG0002063	HUMAN23745	APOSC_01004
OG0002064	HUMAN02629	APOSC_19256
OG0002064	HUMAN16812, HUMAN16813, HUMAN08576	APOSC_28531
OG0002065	HUMAN11195	APOSC_23305
OG0002066	HUMAN16636, HUMAN28236	APOSC_24370
OG0002067	HUMAN27451, HUMAN27446, HUMAN10469	APOSC_27713
OG0002068	HUMAN08933, HUMAN15823	APOSC_06295
OG0002069	HUMAN18933, HUMAN18934, HUMAN28250	APOSC_01667
OG0002070	HUMAN14478, HUMAN01278, HUMAN29198, HUMAN29199	APOSC_15208, APOSC_15209
OG0002071	HUMAN07281, HUMAN07282, HUMAN12478	APOSC_24092
OG0002072	HUMAN10265	APOSC_21314
OG0002073	HUMAN23862, HUMAN23861, HUMAN20828, HUMAN18650	APOSC_01747
OG0002074	HUMAN27012	APOSC_19138
OG0002075	HUMAN16959, HUMAN16957, HUMAN16958, HUMAN08748	APOSC_25927
OG0002076	HUMAN06613, HUMAN20823	APOSC_18963, APOSC_18964
OG0002077	HUMAN12493, HUMAN12495, HUMAN12494, HUMAN02943	APOSC_09477
OG0002078	HUMAN13179	APOSC_28182, APOSC_28181
OG0002080	HUMAN07100, HUMAN12467	APOSC_01291
OG0002081	HUMAN07746	APOSC_27177, APOSC_27178
OG0002084	HUMAN03437, HUMAN03435, HUMAN03436, HUMAN17130, HUMAN17131	APOSC_14942, APOSC_01681
OG0002086	HUMAN09453, HUMAN14542	APOSC_24869
OG0002087	HUMAN29203	APOSC_01971, APOSC_01970, APOSC_22480
OG0002088	HUMAN03872	APOSC_25813
OG0002088	HUMAN16029	APOSC_03720, APOSC_03719, APOSC_25812, APOSC_18818
OG0002090	HUMAN24839	APOSC_06255
OG0002091	HUMAN26748, HUMAN10794, HUMAN10793, HUMAN10792, HUMAN07160, HUMAN07159, HUMAN07158	APOSC_10959
OG0002093	HUMAN25025	APOSC_18156
OG0002094	HUMAN20985	APOSC_18728
OG0002096	HUMAN07201, HUMAN07202	APOSC_26071
OG0002097	HUMAN22005, HUMAN29689, HUMAN22006, HUMAN22007	APOSC_25092
OG0002098	HUMAN05177, HUMAN05178, HUMAN22893	APOSC_21155
OG0002100	HUMAN11681, HUMAN10855, HUMAN10854, HUMAN10853, HUMAN11680	APOSC_06506
OG0002101	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558	APOSC_15179
OG0002102	HUMAN21529, HUMAN30242, HUMAN05361	APOSC_23663, APOSC_16506
OG0002103	HUMAN04751, HUMAN30155, HUMAN30139, HUMAN30145, HUMAN30144	APOSC_03682
OG0002104	HUMAN11028	APOSC_05584, APOSC_05585, APOSC_08506
OG0002107	HUMAN03751	APOSC_01103
OG0002108	HUMAN17009, HUMAN25939, HUMAN08879	APOSC_26646
OG0002122	HUMAN09151	APOSC_17605
OG0002124	HUMAN28973	APOSC_05097
OG0002125	HUMAN29833	APOSC_25900
OG0002127	HUMAN18531	APOSC_15300, APOSC_22084
OG0002128	HUMAN29743	APOSC_17291
OG0002129	HUMAN05263, HUMAN19676, HUMAN30581, HUMAN22903, HUMAN22904	APOSC_07872
OG0002130	HUMAN16683	APOSC_04043, APOSC_04044
OG0002131	HUMAN28897, HUMAN28898	APOSC_27598, APOSC_06286
OG0002134	HUMAN11520, HUMAN11519, HUMAN28025, HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028	APOSC_16778
OG0002135	HUMAN01477, HUMAN25525	APOSC_12432
OG0002137	HUMAN21685	APOSC_13036
OG0002138	HUMAN06987, HUMAN06986	APOSC_19073
OG0002139	HUMAN02727, HUMAN08986	APOSC_16450
OG0002140	HUMAN25637, HUMAN25635, HUMAN27866, HUMAN27867, HUMAN27865	APOSC_28534
OG0002141	HUMAN07727	APOSC_00470
OG0002142	HUMAN09638, HUMAN09637, HUMAN14269, HUMAN14270, HUMAN01659, HUMAN01658, HUMAN14271	APOSC_23696
OG0002144	HUMAN10788, HUMAN10789, HUMAN07164, HUMAN07161	APOSC_04499, APOSC_04500
OG0002145	HUMAN06915, HUMAN06914	APOSC_21735
OG0002146	HUMAN26928, HUMAN20884	APOSC_03650, APOSC_03649
OG0002147	HUMAN05917	APOSC_27971
OG0002148	HUMAN09309	APOSC_21542
OG0002148	HUMAN16972	APOSC_14322
OG0002149	HUMAN12807, HUMAN02982	APOSC_24811, APOSC_24810
OG0002150	HUMAN23646, HUMAN10063	APOSC_13902
OG0002151	HUMAN13474, HUMAN13473	APOSC_25685
OG0002152	HUMAN24926	APOSC_19987
OG0002155	HUMAN26335, HUMAN26336	APOSC_07285
OG0002155	HUMAN20421, HUMAN20420	APOSC_14112
OG0002156	HUMAN23074	APOSC_16118
OG0002157	HUMAN25935	APOSC_01994
OG0002158	HUMAN24486, HUMAN24482, HUMAN24481, HUMAN24484, HUMAN24483	APOSC_06903
OG0002159	HUMAN04258	APOSC_06194
OG0002160	HUMAN30547, HUMAN30546, HUMAN08352, HUMAN30545, HUMAN30548, HUMAN30549, HUMAN30550	APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980
OG0002161	HUMAN26313, HUMAN26314, HUMAN12540, HUMAN17802	APOSC_27396
OG0002162	HUMAN02073, HUMAN29318, HUMAN29319	APOSC_22059, APOSC_08308
OG0002163	HUMAN06865, HUMAN04226, HUMAN06864, HUMAN02356	APOSC_07495
OG0002166	HUMAN07297, HUMAN26751, HUMAN10918, HUMAN10916	APOSC_08644
OG0002167	HUMAN26280, HUMAN23897, HUMAN27666, HUMAN27667	APOSC_07107, APOSC_07106
OG0002168	HUMAN28277, HUMAN28276, HUMAN28275	APOSC_02871
OG0002168	HUMAN17195	APOSC_28824
OG0002169	HUMAN17132, HUMAN03434	APOSC_17032
OG0002170	HUMAN23741	APOSC_09368
OG0002170	HUMAN16364	APOSC_05594
OG0002171	HUMAN18925, HUMAN08132, HUMAN18929	APOSC_14472, APOSC_14471
OG0002172	HUMAN05082, HUMAN21374, HUMAN21373	APOSC_08436, APOSC_08433, APOSC_08435
OG0002173	HUMAN01775, HUMAN09844, HUMAN09843	APOSC_25807
OG0002174	HUMAN20167	APOSC_09938, APOSC_09937
OG0002174	HUMAN09473, HUMAN09474	APOSC_14616, APOSC_14615
OG0002175	HUMAN01262, HUMAN29256	APOSC_21787
OG0002177	HUMAN15512, HUMAN25741, HUMAN08516	APOSC_05272
OG0002178	HUMAN24840	APOSC_02021
OG0002179	HUMAN25017	APOSC_00096
OG0002179	HUMAN25015, HUMAN25016	APOSC_05035
OG0002180	HUMAN27912	APOSC_03541, APOSC_00376
OG0002182	HUMAN26866, HUMAN01426, HUMAN26865, HUMAN26864	APOSC_20616
OG0002183	HUMAN06781, HUMAN06780, HUMAN06779, HUMAN02386, HUMAN02385, HUMAN02387	APOSC_07845
OG0002185	HUMAN11287, HUMAN11285, HUMAN11271	APOSC_21767, APOSC_21768, APOSC_21766
OG0002186	HUMAN18439, HUMAN20709	APOSC_14540, APOSC_14539
OG0002187	HUMAN29354	APOSC_18273
OG0002188	HUMAN18175	APOSC_27110
OG0002189	HUMAN09640	APOSC_22959, APOSC_22958
OG0002190	HUMAN21255, HUMAN21256	APOSC_21143, APOSC_21142
OG0002191	HUMAN20700, HUMAN06414, HUMAN17809	APOSC_07844
OG0002192	HUMAN10192, HUMAN12373, HUMAN12372	APOSC_27419
OG0002193	HUMAN00932	APOSC_01754, APOSC_01753
OG0002194	HUMAN19741, HUMAN19740, HUMAN05114, HUMAN19742	APOSC_05610, APOSC_02737
OG0002195	HUMAN00832, HUMAN00833, HUMAN21946, HUMAN05880	APOSC_01967
OG0002196	HUMAN03221, HUMAN03218, HUMAN03220, HUMAN03219	APOSC_26286
OG0002201	HUMAN11420, HUMAN11419, HUMAN11421, HUMAN24520	APOSC_27145
OG0002209	HUMAN20365, HUMAN24987	APOSC_03582, APOSC_03581
OG0002211	HUMAN11726	APOSC_13807
OG0002212	HUMAN23549	APOSC_25280, APOSC_00696
OG0002213	HUMAN02703	APOSC_26472
OG0002216	HUMAN26776	APOSC_00875, APOSC_17041
OG0002217	HUMAN18668, HUMAN18667	APOSC_23307
OG0002218	HUMAN09407, HUMAN09408, HUMAN09406, HUMAN28821	APOSC_17137
OG0002219	HUMAN16735, HUMAN16736, HUMAN16734	APOSC_06268
OG0002221	HUMAN11899, HUMAN06004, HUMAN06003, HUMAN00829, HUMAN00828	APOSC_23943, APOSC_12076
OG0002222	HUMAN18518	APOSC_00538
OG0002223	HUMAN02421, HUMAN02422, HUMAN06736	APOSC_20033
OG0002224	HUMAN03121, HUMAN26274	APOSC_18776, APOSC_18777
OG0002225	HUMAN15442, HUMAN15441, HUMAN04945, HUMAN04946	APOSC_22427
OG0002226	HUMAN14861, HUMAN14859, HUMAN22446	APOSC_01552
OG0002227	HUMAN28362, HUMAN28361	APOSC_12739, APOSC_12738
OG0002228	HUMAN13403, HUMAN15939	APOSC_24187
OG0002229	HUMAN19714	APOSC_03333
OG0002231	HUMAN29992, HUMAN29990, HUMAN29991	APOSC_00987, APOSC_15505
OG0002233	HUMAN29780	APOSC_06864
OG0002234	HUMAN20083	APOSC_00394
OG0002235	HUMAN17190, HUMAN24315, HUMAN24316, HUMAN27517	APOSC_04880
OG0002236	HUMAN19127, HUMAN27901	APOSC_15629
OG0002237	HUMAN00596, HUMAN05367, HUMAN25446	APOSC_23476
OG0002239	HUMAN10125, HUMAN23236	APOSC_02757
OG0002240	HUMAN21963	APOSC_27129
OG0002241	HUMAN20013	APOSC_00224
OG0002243	HUMAN24387, HUMAN17085	APOSC_01692
OG0002244	HUMAN30021, HUMAN30020, HUMAN28593	APOSC_24276
OG0002245	HUMAN12770, HUMAN05328	APOSC_09240, APOSC_27925, APOSC_27926, APOSC_06096, APOSC_07429, APOSC_07427, APOSC_07428, APOSC_07426
OG0002246	HUMAN09200, HUMAN01582, HUMAN23227	APOSC_07557
OG0002248	HUMAN23118, HUMAN03283, HUMAN23117	APOSC_00364
OG0002249	HUMAN01133, HUMAN28857, HUMAN14282, HUMAN14281	APOSC_22286
OG0002251	HUMAN22625, HUMAN27738	APOSC_10270
OG0002252	HUMAN06074, HUMAN13562, HUMAN13563, HUMAN13561, HUMAN10150, HUMAN10149	APOSC_01721
OG0002253	HUMAN08536	APOSC_18590
OG0002255	HUMAN15235	APOSC_21535
OG0002255	HUMAN15234, HUMAN19154	APOSC_14572
OG0002256	HUMAN01451, HUMAN27022	APOSC_27980
OG0002258	HUMAN22190	APOSC_22619, APOSC_22618
OG0002259	HUMAN11708, HUMAN20011	APOSC_23961
OG0002260	HUMAN02500, HUMAN08659	APOSC_18552
OG0002261	HUMAN26610, HUMAN26609	APOSC_09973, APOSC_01375
OG0002262	HUMAN12924, HUMAN26068, HUMAN21912	APOSC_02426, APOSC_02427, APOSC_02425
OG0002263	HUMAN21617	APOSC_12473, APOSC_12474
OG0002264	HUMAN30321, HUMAN00757	APOSC_17999, APOSC_29160, APOSC_20572
OG0002265	HUMAN27342, HUMAN28204	APOSC_27179, APOSC_22907, APOSC_22905, APOSC_22906
OG0002266	HUMAN13024, HUMAN13023, HUMAN13025	APOSC_29040, APOSC_29039
OG0002267	HUMAN24827, HUMAN29511	APOSC_01495
OG0002268	HUMAN26212	APOSC_28228
OG0002270	HUMAN17941, HUMAN20351	APOSC_06729
OG0002271	HUMAN29779, HUMAN23811, HUMAN22864	APOSC_00343
OG0002272	HUMAN28420	APOSC_09837
OG0002274	HUMAN10933, HUMAN10930, HUMAN10931, HUMAN10934, HUMAN26362	APOSC_01524
OG0002275	HUMAN16653, HUMAN16654, HUMAN00621, HUMAN19061, HUMAN28062, HUMAN16655	APOSC_20076
OG0002276	HUMAN26111, HUMAN06508	APOSC_15244, APOSC_15243
OG0002277	HUMAN21137	APOSC_00018
OG0002278	HUMAN15574, HUMAN08614	APOSC_12670
OG0002279	HUMAN07773, HUMAN17618	APOSC_19817
OG0002280	HUMAN25412, HUMAN00533	APOSC_20221
OG0002281	HUMAN27514, HUMAN03556, HUMAN18635	APOSC_28151
OG0002282	HUMAN24776	APOSC_27761, APOSC_13750
OG0002282	HUMAN24779, HUMAN24778, HUMAN24777	APOSC_13749
OG0002284	HUMAN28860	APOSC_15122, APOSC_00182
OG0002285	HUMAN26249, HUMAN26250, HUMAN26248, HUMAN26247, HUMAN03480	APOSC_01160
OG0002286	HUMAN25154	APOSC_19081
OG0002287	HUMAN19237, HUMAN13819	APOSC_08685
OG0002288	HUMAN22780, HUMAN23814	APOSC_11294, APOSC_11293
OG0002289	HUMAN07829, HUMAN29986, HUMAN11955	APOSC_15507
OG0002291	HUMAN23415	APOSC_26382, APOSC_26383
OG0002292	HUMAN04304	APOSC_04092
OG0002293	HUMAN29640, HUMAN00645	APOSC_29009
OG0002294	HUMAN28915, HUMAN01132	APOSC_19080
OG0002295	HUMAN23610, HUMAN15037, HUMAN23609, HUMAN15036, HUMAN23608	APOSC_04796
OG0002296	HUMAN03478, HUMAN03479	APOSC_08372, APOSC_08371, APOSC_08373, APOSC_08374
OG0002312	HUMAN24016	APOSC_23301
OG0002314	HUMAN22428	APOSC_16870
OG0002316	HUMAN00675, HUMAN00674, HUMAN29642, HUMAN29641	APOSC_08356
OG0002317	HUMAN08597, HUMAN15545, HUMAN02658, HUMAN04899	APOSC_06076
OG0002319	HUMAN30619, HUMAN29581, HUMAN21817, HUMAN21816, HUMAN21815	APOSC_16802
OG0002320	HUMAN05611, HUMAN19558, HUMAN19557	APOSC_20916
OG0002321	HUMAN17177	APOSC_10913
OG0002324	HUMAN26593	APOSC_16211
OG0002325	HUMAN15321	APOSC_00101
OG0002325	HUMAN19341, HUMAN19574	APOSC_12892
OG0002326	HUMAN08506, HUMAN25742	APOSC_17684
OG0002327	HUMAN30541, HUMAN23011, HUMAN21036	APOSC_18373
OG0002328	HUMAN23263	APOSC_16410
OG0002329	HUMAN24515, HUMAN11414, HUMAN11413, HUMAN24518, HUMAN24517	APOSC_08303
OG0002330	HUMAN19770, HUMAN11705, HUMAN11704	APOSC_28633
OG0002331	HUMAN19166, HUMAN14100, HUMAN14101	APOSC_25291
OG0002332	HUMAN22581, HUMAN17089, HUMAN17088	APOSC_12740
OG0002333	HUMAN23504	APOSC_08252, APOSC_08253
OG0002334	HUMAN23188, HUMAN21398	APOSC_17341, APOSC_17342
OG0002335	HUMAN02991, HUMAN02989	APOSC_10881
OG0002336	HUMAN07774, HUMAN17619, HUMAN30346	APOSC_16748
OG0002337	HUMAN07216, HUMAN13125	APOSC_17012
OG0002337	HUMAN07217	APOSC_03302, APOSC_05554
OG0002340	HUMAN27845	APOSC_21511
OG0002340	HUMAN27848	APOSC_24506
OG0002341	HUMAN03985	APOSC_11019
OG0002342	HUMAN24578, HUMAN24577	APOSC_18375
OG0002343	HUMAN03892, HUMAN19683	APOSC_16280
OG0002344	HUMAN11772, HUMAN07290, HUMAN07289	APOSC_25480
OG0002345	HUMAN04408, HUMAN20313, HUMAN04406, HUMAN04409, HUMAN04407	APOSC_25747
OG0002346	HUMAN20281, HUMAN04431, HUMAN04432	APOSC_07336
OG0002347	HUMAN06036, HUMAN05049	APOSC_18304
OG0002348	HUMAN04091	APOSC_18750
OG0002349	HUMAN11133	APOSC_04186
OG0002349	HUMAN22174	APOSC_05856
OG0002350	HUMAN02297, HUMAN02294, HUMAN29151	APOSC_15745
OG0002352	HUMAN26134, HUMAN26135, HUMAN26133	APOSC_04222, APOSC_01632
OG0002353	HUMAN19515	APOSC_15880
OG0002354	HUMAN13758	APOSC_05752
OG0002354	HUMAN19183	APOSC_04612
OG0002355	HUMAN22890, HUMAN24369, HUMAN24368, HUMAN24367	APOSC_10159
OG0002356	HUMAN05813, HUMAN16034	APOSC_03388
OG0002357	HUMAN25726	APOSC_15358
OG0002358	HUMAN04218, HUMAN02383	APOSC_25738
OG0002359	HUMAN09279, HUMAN09277	APOSC_14169, APOSC_13362
OG0002360	HUMAN12956, HUMAN12957, HUMAN26564	APOSC_08310
OG0002361	HUMAN18700, HUMAN08727	APOSC_15741
OG0002362	HUMAN28776, HUMAN09925, HUMAN14237	APOSC_06944
OG0002363	HUMAN10308, HUMAN13337	APOSC_19269
OG0002364	HUMAN11399, HUMAN11400	APOSC_05036, APOSC_21021, APOSC_06962
OG0002366	HUMAN19021, HUMAN27927, HUMAN11549	APOSC_12941
OG0002367	HUMAN01315	APOSC_15926
OG0002367	HUMAN23440, HUMAN23441	APOSC_21224
OG0002368	HUMAN08785, HUMAN08788, HUMAN16937	APOSC_13583
OG0002370	HUMAN16385	APOSC_04969
OG0002371	HUMAN02548, HUMAN08900	APOSC_10262
OG0002372	HUMAN10836, HUMAN10835	APOSC_10426
OG0002374	HUMAN13711, HUMAN19212	APOSC_11797
OG0002375	HUMAN26013	APOSC_01864, APOSC_19578
OG0002376	HUMAN08832, HUMAN04793, HUMAN04794	APOSC_26441
OG0002377	HUMAN16997, HUMAN29697, HUMAN08799	APOSC_15267
OG0002378	HUMAN04312	APOSC_12823
OG0002379	HUMAN21651, HUMAN11813, HUMAN11812	APOSC_02551
OG0002380	HUMAN18660, HUMAN03060, HUMAN03059, HUMAN03058, HUMAN03061, HUMAN22512	APOSC_17167
OG0002395	HUMAN00976, HUMAN00977, HUMAN28470, HUMAN28469, HUMAN28468	APOSC_06010, APOSC_06009
OG0002396	HUMAN04896, HUMAN17031	APOSC_16713
OG0002398	HUMAN30259, HUMAN30258, HUMAN17416, HUMAN27452	APOSC_09178
OG0002400	HUMAN20450, HUMAN26787, HUMAN24957	APOSC_16077
OG0002401	HUMAN07751, HUMAN07750, HUMAN07749, HUMAN22384, HUMAN22383	APOSC_03670
OG0002402	HUMAN28349	APOSC_09555
OG0002403	HUMAN21748	APOSC_02567
OG0002404	HUMAN01200, HUMAN01199, HUMAN14844	APOSC_07290
OG0002406	HUMAN05709, HUMAN11344, HUMAN05707, HUMAN05708	APOSC_03559, APOSC_03558
OG0002407	HUMAN30305, HUMAN03387	APOSC_09967, APOSC_09969, APOSC_09968
OG0002408	HUMAN28040	APOSC_24634
OG0002409	HUMAN30558, HUMAN02835	APOSC_27400
OG0002410	HUMAN19269, HUMAN19268	APOSC_22198
OG0002411	HUMAN09554, HUMAN01620	APOSC_04009
OG0002412	HUMAN03845	APOSC_01507
OG0002413	HUMAN14693	APOSC_23972
OG0002414	HUMAN13805, HUMAN19247	APOSC_17956, APOSC_17957
OG0002415	HUMAN03247	APOSC_02142, APOSC_02143, APOSC_16711
OG0002418	HUMAN07184, HUMAN05898	APOSC_09068
OG0002419	HUMAN10282	APOSC_11227, APOSC_15337
OG0002420	HUMAN15452, HUMAN15451, HUMAN09249, HUMAN17056, HUMAN17055	APOSC_28049
OG0002421	HUMAN09616, HUMAN09615	APOSC_00076
OG0002421	HUMAN11189, HUMAN11188	APOSC_18272
OG0002422	HUMAN30114, HUMAN03138	APOSC_06825, APOSC_24123, APOSC_24124
OG0002423	HUMAN21560, HUMAN21559	APOSC_03824
OG0002426	HUMAN20163	APOSC_03921
OG0002427	HUMAN06811, HUMAN06810, HUMAN04260, HUMAN04261, HUMAN02336, HUMAN02335	APOSC_27186
OG0002428	HUMAN26546, HUMAN06692, HUMAN06691	APOSC_20584
OG0002429	HUMAN19001	APOSC_28085, APOSC_18106
OG0002432	HUMAN24011	APOSC_10636, APOSC_10637
OG0002433	HUMAN13299	APOSC_26929
OG0002434	HUMAN06382, HUMAN06381	APOSC_20903
OG0002435	HUMAN28995, HUMAN28997	APOSC_28585
OG0002436	HUMAN20017, HUMAN20016, HUMAN20015, HUMAN26419	APOSC_18153
OG0002437	HUMAN29423	APOSC_11323
OG0002438	HUMAN06499, HUMAN06500, HUMAN17923, HUMAN17922	APOSC_05933, APOSC_05932
OG0002439	HUMAN02864	APOSC_15469
OG0002441	HUMAN30009	APOSC_21966
OG0002442	HUMAN19185	APOSC_07036
OG0002443	HUMAN06723	APOSC_06655
OG0002444	HUMAN18878, HUMAN18877, HUMAN07218, HUMAN11544	APOSC_18763
OG0002444	HUMAN02705	APOSC_13382
OG0002445	HUMAN00497	APOSC_17296
OG0002446	HUMAN20214, HUMAN20213, HUMAN20216, HUMAN20215	APOSC_18266
OG0002448	HUMAN03308	APOSC_23526, APOSC_18984
OG0002449	HUMAN08662, HUMAN08661	APOSC_14992
OG0002450	HUMAN01809, HUMAN23540, HUMAN23541	APOSC_13991
OG0002451	HUMAN06898, HUMAN06896	APOSC_28576
OG0002452	HUMAN17771, HUMAN13134, HUMAN13136	APOSC_19241
OG0002453	HUMAN05698, HUMAN05699	APOSC_12294
OG0002454	HUMAN26457, HUMAN07300, HUMAN26455, HUMAN26456	APOSC_06933
OG0002456	HUMAN20719	APOSC_17794
OG0002461	HUMAN07558, HUMAN22942	APOSC_13889
OG0002462	HUMAN18890, HUMAN18889, HUMAN18891	APOSC_02246
OG0002476	HUMAN25139	APOSC_08544
OG0002476	HUMAN11340, HUMAN11341	APOSC_06061
OG0002477	HUMAN03698	APOSC_07575
OG0002478	HUMAN24277, HUMAN28699, HUMAN24276	APOSC_00900, APOSC_00901
OG0002479	HUMAN11863, HUMAN11862, HUMAN11864, HUMAN11865, HUMAN11861, HUMAN07179, HUMAN07180	APOSC_07785
OG0002480	HUMAN13414, HUMAN13413, HUMAN13415, HUMAN13416, HUMAN13412	APOSC_07211
OG0002481	HUMAN15351, HUMAN04908, HUMAN18725	APOSC_27065
OG0002482	HUMAN04165, HUMAN04166, HUMAN24944	APOSC_26131
OG0002484	HUMAN22078, HUMAN22079, HUMAN22077	APOSC_06260
OG0002487	HUMAN08389, HUMAN02641	APOSC_22119
OG0002489	HUMAN03674, HUMAN03675, HUMAN18641	APOSC_18456, APOSC_18458, APOSC_21175
OG0002490	HUMAN30506, HUMAN26817, HUMAN26816, HUMAN26815	APOSC_27091
OG0002491	HUMAN23660, HUMAN14212, HUMAN23661	APOSC_14427
OG0002492	HUMAN18351	APOSC_26144, APOSC_26143
OG0002493	HUMAN25011, HUMAN25012	APOSC_29120
OG0002494	HUMAN27784, HUMAN19149, HUMAN27783, HUMAN19150, HUMAN19148, HUMAN27785	APOSC_27422
OG0002495	HUMAN17937	APOSC_23227
OG0002496	HUMAN28683, HUMAN28684, HUMAN10156	APOSC_13981, APOSC_13980
OG0002497	HUMAN12673, HUMAN20584	APOSC_12496
OG0002499	HUMAN00044	APOSC_05018
OG0002501	HUMAN13100, HUMAN13102	APOSC_16481
OG0002503	HUMAN24375, HUMAN24374	APOSC_27241, APOSC_27239, APOSC_27240
OG0002504	HUMAN19930, HUMAN19931, HUMAN26369	APOSC_09624
OG0002506	HUMAN08683, HUMAN08684, HUMAN02496	APOSC_09722, APOSC_09723
OG0002507	HUMAN28924	APOSC_05360
OG0002508	HUMAN19864, HUMAN12274, HUMAN12277, HUMAN12275	APOSC_05345
OG0002509	HUMAN03306	APOSC_14957
OG0002510	HUMAN05353	APOSC_08174, APOSC_22448
OG0002511	HUMAN26058, HUMAN26057, HUMAN18058	APOSC_28580, APOSC_28581
OG0002512	HUMAN07718, HUMAN30099	APOSC_14605
OG0002514	HUMAN15979, HUMAN15980, HUMAN01461, HUMAN05839, HUMAN04291	APOSC_12096
OG0002515	HUMAN28526, HUMAN09941	APOSC_01468
OG0002516	HUMAN05465, HUMAN05466, HUMAN05464, HUMAN16177, HUMAN16175	APOSC_18582
OG0002517	HUMAN17827, HUMAN12718, HUMAN12763	APOSC_16660
OG0002518	HUMAN00380	APOSC_11783
OG0002519	HUMAN24014, HUMAN07755	APOSC_13975
OG0002520	HUMAN24112, HUMAN24111, HUMAN22540	APOSC_05221
OG0002521	HUMAN21534	APOSC_03523, APOSC_01750, APOSC_26090
OG0002522	HUMAN05846, HUMAN05845	APOSC_13059
OG0002523	HUMAN20518, HUMAN27049, HUMAN09159, HUMAN09158	APOSC_20366
OG0002524	HUMAN26394, HUMAN07309, HUMAN26395, HUMAN26393, HUMAN10913, HUMAN10912, HUMAN10911	APOSC_24058
OG0002525	HUMAN25695, HUMAN21372	APOSC_16559, APOSC_16558
OG0002526	HUMAN16770, HUMAN16769	APOSC_27120
OG0002527	HUMAN02229, HUMAN29157	APOSC_26177
OG0002528	HUMAN23868	APOSC_06214
OG0002529	HUMAN18399, HUMAN05153, HUMAN05156	APOSC_21726
OG0002530	HUMAN23709, HUMAN09617	APOSC_20517, APOSC_20516
OG0002531	HUMAN02680, HUMAN08403, HUMAN08404, HUMAN04814, HUMAN04815	APOSC_21879
OG0002532	HUMAN13392	APOSC_00073
OG0002533	HUMAN11744	APOSC_16025
OG0002534	HUMAN09818, HUMAN28633	APOSC_26084
OG0002535	HUMAN17217	APOSC_01354, APOSC_01353
OG0002536	HUMAN03808, HUMAN22276, HUMAN27689	APOSC_06464
OG0002537	HUMAN16696	APOSC_15584
OG0002537	HUMAN10408, HUMAN10407	APOSC_17581
OG0002538	HUMAN18085, HUMAN25993, HUMAN12941, HUMAN12940	APOSC_28411
OG0002539	HUMAN04359, HUMAN20308	APOSC_18867, APOSC_18868, APOSC_18866
OG0002540	HUMAN27625, HUMAN27954, HUMAN19306	APOSC_07654
OG0002541	HUMAN06032, HUMAN06031, HUMAN24971	APOSC_25487, APOSC_25486
OG0002542	HUMAN02954, HUMAN12501, HUMAN06676	APOSC_15222
OG0002543	HUMAN19881	APOSC_10448
OG0002545	HUMAN01351, HUMAN26501	APOSC_25700
OG0002547	HUMAN19251, HUMAN13692, HUMAN25572	APOSC_10371, APOSC_21481, APOSC_08036
OG0002548	HUMAN09003, HUMAN15556, HUMAN02706	APOSC_08751
OG0002549	HUMAN21736, HUMAN21737	APOSC_06922
OG0002550	HUMAN22140, HUMAN24303	APOSC_02470
OG0002551	HUMAN30269	APOSC_16149
OG0002551	HUMAN23810, HUMAN23080	APOSC_27409
OG0002552	HUMAN01605, HUMAN01606, HUMAN01603, HUMAN01604, HUMAN09511	APOSC_00488
OG0002554	HUMAN24551, HUMAN08212, HUMAN08213, HUMAN08214	APOSC_24877, APOSC_24876
OG0002555	HUMAN08456, HUMAN02670, HUMAN02671	APOSC_10771, APOSC_01651
OG0002557	HUMAN08141, HUMAN08142, HUMAN08140, HUMAN24875, HUMAN24874, HUMAN08143	APOSC_06271, APOSC_06270
OG0002558	HUMAN02583, HUMAN08611, HUMAN08610	APOSC_11277
OG0002559	HUMAN24273, HUMAN24274, HUMAN28697, HUMAN28696	APOSC_25736
OG0002560	HUMAN29078, HUMAN29077	APOSC_03492
OG0002562	HUMAN14234, HUMAN14233	APOSC_23061
OG0002563	HUMAN05150, HUMAN05149	APOSC_20880
OG0002564	HUMAN13228, HUMAN25943	APOSC_10079
OG0002565	HUMAN21579	APOSC_12348, APOSC_12347
OG0002566	HUMAN22073, HUMAN22074	APOSC_05246
OG0002567	HUMAN20913	APOSC_16245, APOSC_00280
