Orthogroup	HUMAN	ORYLA
OG0001609	HUMAN21122, HUMAN07645	ORYLA14062
OG0001610	HUMAN00777	ORYLA10612
OG0001610	HUMAN19044	ORYLA15888
OG0001610	HUMAN07487, HUMAN28094	ORYLA05347, ORYLA01728
OG0001611	HUMAN08978	ORYLA11820, ORYLA10639
OG0001611	HUMAN02546	ORYLA00086, ORYLA05012
OG0001612	HUMAN19504	ORYLA09961
OG0001612	HUMAN25319	ORYLA05310
OG0001613	HUMAN24818	ORYLA00826
OG0001614	HUMAN14358	ORYLA06852
OG0001614	HUMAN13572	ORYLA00725
OG0001615	HUMAN04414	ORYLA15214
OG0001615	HUMAN27016	ORYLA11232
OG0001617	HUMAN20425	ORYLA14328, ORYLA14245
OG0001617	HUMAN06149	ORYLA15099
OG0001617	HUMAN24916	ORYLA19860
OG0001619	HUMAN09460	ORYLA12181
OG0001620	HUMAN24750, HUMAN24751	ORYLA05887
OG0001620	HUMAN02052	ORYLA06671, ORYLA13474
OG0001621	HUMAN10405	ORYLA16707
OG0001621	HUMAN20233	ORYLA16984, ORYLA07730
OG0001622	HUMAN03730, HUMAN03729	ORYLA04887, ORYLA04886
OG0001622	HUMAN27716	ORYLA17634
OG0001623	HUMAN29366, HUMAN29367	ORYLA16924, ORYLA16923
OG0001623	HUMAN29184	ORYLA18051
OG0001624	HUMAN25539, HUMAN25540	ORYLA11784
OG0001624	HUMAN19275, HUMAN19274, HUMAN27856	ORYLA15861
OG0001625	HUMAN01087	ORYLA12945
OG0001625	HUMAN28505	ORYLA00314, ORYLA07325
OG0001627	HUMAN24158	ORYLA03953
OG0001628	HUMAN16897, HUMAN16898	ORYLA04697
OG0001629	HUMAN02287	ORYLA13192
OG0001629	HUMAN29146	ORYLA18012
OG0001630	HUMAN00267	ORYLA20220
OG0001630	HUMAN21622	ORYLA09173
OG0001630	HUMAN26733, HUMAN00265, HUMAN00266	ORYLA19441
OG0001632	HUMAN20348, HUMAN01354	ORYLA19419, ORYLA19418
OG0001634	HUMAN29106	ORYLA02609
OG0001634	HUMAN02620	ORYLA12522
OG0001634	HUMAN15581	ORYLA03396
OG0001635	HUMAN30203, HUMAN26031	ORYLA01259
OG0001635	HUMAN29595	ORYLA08815
OG0001636	HUMAN11118	ORYLA19951
OG0001638	HUMAN11783	ORYLA04382, ORYLA04383
OG0001638	HUMAN11785, HUMAN11784	ORYLA04380, ORYLA04381
OG0001639	HUMAN09764	ORYLA14796, ORYLA14797, ORYLA12628
OG0001639	HUMAN14138	ORYLA12981
OG0001640	HUMAN06231	ORYLA11015, ORYLA14721
OG0001640	HUMAN30519, HUMAN30518	ORYLA16043
OG0001640	HUMAN21156, HUMAN21157	ORYLA14203
OG0001641	HUMAN02994	ORYLA16416, ORYLA07882, ORYLA08892, ORYLA06223
OG0001642	HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865
OG0001643	HUMAN01998	ORYLA06241
OG0001643	HUMAN05730	ORYLA03825
OG0001644	HUMAN24567	ORYLA05371
OG0001644	HUMAN16593	ORYLA10384
OG0001645	HUMAN06473, HUMAN06474	ORYLA16197
OG0001645	HUMAN26290, HUMAN26291	ORYLA06992
OG0001645	HUMAN18192, HUMAN18191	ORYLA09673, ORYLA08608
OG0001645	HUMAN18189	ORYLA08607
OG0001645	HUMAN12571	ORYLA00205
OG0001645	HUMAN26289	ORYLA06993, ORYLA13349
OG0001646	HUMAN10878	ORYLA07909, ORYLA16380
OG0001646	HUMAN26256, HUMAN26257, HUMAN26258	ORYLA17337
OG0001646	HUMAN07154	ORYLA14117, ORYLA17976
OG0001651	HUMAN24385	ORYLA01203
OG0001651	HUMAN03098	ORYLA07721, ORYLA05077
OG0001651	HUMAN22631	ORYLA02543
OG0001652	HUMAN08985	ORYLA10454
OG0001653	HUMAN23274	ORYLA17508, ORYLA02619
OG0001654	HUMAN24521, HUMAN24522	ORYLA05273
OG0001654	HUMAN25677	ORYLA18745
OG0001655	HUMAN23043	ORYLA07526
OG0001655	HUMAN29586	ORYLA08529
OG0001655	HUMAN29889	ORYLA07560
OG0001656	HUMAN07547	ORYLA03191
OG0001656	HUMAN12664	ORYLA16457
OG0001657	HUMAN04603	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511
OG0001658	HUMAN18841	ORYLA20274, ORYLA16069
OG0001659	HUMAN00545	ORYLA05429
OG0001659	HUMAN25769	ORYLA10579
OG0001660	HUMAN24142	ORYLA01347
OG0001660	HUMAN22382	ORYLA07223
OG0001660	HUMAN30126	ORYLA00950
OG0001660	HUMAN22381	ORYLA07222
OG0001661	HUMAN21509	ORYLA09179
OG0001662	HUMAN05309	ORYLA03581
OG0001662	HUMAN26391	ORYLA03609
OG0001662	HUMAN07388	ORYLA17855
OG0001663	HUMAN29828	ORYLA16035
OG0001664	HUMAN01079	ORYLA13462
OG0001664	HUMAN14776, HUMAN14775	ORYLA17083
OG0001664	HUMAN27769	ORYLA02772
OG0001665	HUMAN13477, HUMAN13476	ORYLA17183
OG0001665	HUMAN10572	ORYLA00789
OG0001666	HUMAN07809	ORYLA08798
OG0001667	HUMAN26001, HUMAN26000	ORYLA06157
OG0001667	HUMAN06279, HUMAN06280, HUMAN06278	ORYLA15447
OG0001668	HUMAN25853	ORYLA18819
OG0001669	HUMAN18608	ORYLA20212, ORYLA20211
OG0001670	HUMAN28663	ORYLA07504, ORYLA00003
OG0001670	HUMAN00915	ORYLA06243
OG0001671	HUMAN20911	ORYLA14195, ORYLA15872
OG0001672	HUMAN29688	ORYLA09041
OG0001672	HUMAN17876	ORYLA09875
OG0001672	HUMAN12952	ORYLA08234
OG0001672	HUMAN26575	ORYLA01794
OG0001673	HUMAN08249, HUMAN08251	ORYLA10157
OG0001673	HUMAN15858	ORYLA03406
OG0001673	HUMAN16851	ORYLA10600
OG0001674	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865	ORYLA12587
OG0001674	HUMAN13900	ORYLA02498
OG0001675	HUMAN28279	ORYLA05453
OG0001675	HUMAN27610	ORYLA11313, ORYLA08776
OG0001676	HUMAN03206	ORYLA18322
OG0001676	HUMAN15070	ORYLA12813, ORYLA12814, ORYLA06876
OG0001677	HUMAN07349, HUMAN07350	ORYLA17546
OG0001678	HUMAN25999	ORYLA06156, ORYLA02076
OG0001678	HUMAN17691	ORYLA20082
OG0001680	HUMAN08569, HUMAN08570, HUMAN08568	ORYLA10183
OG0001680	HUMAN15511, HUMAN15510	ORYLA03488
OG0001682	HUMAN18147	ORYLA08623
OG0001683	HUMAN30085	ORYLA04284, ORYLA01459
OG0001683	HUMAN00558	ORYLA19884
OG0001683	HUMAN25314	ORYLA11775, ORYLA05306
OG0001684	HUMAN14785	ORYLA06104
OG0001684	HUMAN01201	ORYLA13071
OG0001685	HUMAN22339	ORYLA01166
OG0001686	HUMAN17160	ORYLA17568
OG0001686	HUMAN22501	ORYLA02411
OG0001687	HUMAN03234	ORYLA04791, ORYLA04792
OG0001688	HUMAN22303, HUMAN22304, HUMAN22302	ORYLA00323, ORYLA07463
OG0001688	HUMAN03992	ORYLA03207
OG0001689	HUMAN11737	ORYLA03490
OG0001689	HUMAN19915	ORYLA17599
OG0001690	HUMAN01169	ORYLA06791
OG0001691	HUMAN10903	ORYLA08257
OG0001691	HUMAN07404	ORYLA17862
OG0001692	HUMAN00929, HUMAN00928	ORYLA13375
OG0001692	HUMAN23437, HUMAN23438	ORYLA18112
OG0001694	HUMAN13459	ORYLA08168
OG0001694	HUMAN06928, HUMAN06927, HUMAN06925	ORYLA18983
OG0001694	HUMAN20957	ORYLA20142, ORYLA13856
OG0001696	HUMAN07021, HUMAN07020	ORYLA11202
OG0001696	HUMAN03942	ORYLA18960
OG0001696	HUMAN03944, HUMAN03943, HUMAN03945	ORYLA19513, ORYLA19974
OG0001699	HUMAN12717, HUMAN12716	ORYLA17210
OG0001699	HUMAN27253	ORYLA08884
OG0001703	HUMAN09709	ORYLA15210
OG0001704	HUMAN06407, HUMAN06567	ORYLA20149, ORYLA20150
OG0001706	HUMAN30453	ORYLA07656
OG0001706	HUMAN05373	ORYLA04248
OG0001706	HUMAN30452	ORYLA19896
OG0001707	HUMAN13776, HUMAN13775	ORYLA07066
OG0001707	HUMAN16739	ORYLA11811
OG0001708	HUMAN01995, HUMAN01996	ORYLA01086
OG0001709	HUMAN23995	ORYLA13292, ORYLA03908
OG0001710	HUMAN06210	ORYLA15328
OG0001710	HUMAN24986	ORYLA10837
OG0001710	HUMAN28878	ORYLA15921
OG0001711	HUMAN04933	ORYLA07542
OG0001711	HUMAN09017	ORYLA05249, ORYLA10094
OG0001712	HUMAN22752	ORYLA00426
OG0001712	HUMAN17161	ORYLA17941, ORYLA17942
OG0001713	HUMAN05026	ORYLA03803
OG0001713	HUMAN11446, HUMAN11444, HUMAN11445	ORYLA15056
OG0001714	HUMAN20171, HUMAN20172	ORYLA16824
OG0001714	HUMAN25119	ORYLA04974, ORYLA00085
OG0001716	HUMAN18566, HUMAN18568, HUMAN18567	ORYLA13966, ORYLA09032
OG0001718	HUMAN08462	ORYLA11821
OG0001718	HUMAN25013, HUMAN25014	ORYLA10678
OG0001720	HUMAN12316	ORYLA03696
OG0001720	HUMAN04993	ORYLA01111
OG0001720	HUMAN07123	ORYLA17602
OG0001721	HUMAN25291	ORYLA10588
OG0001721	HUMAN08491	ORYLA10236
OG0001722	HUMAN18844	ORYLA20272
OG0001722	HUMAN16701	ORYLA11864
OG0001723	HUMAN30386	ORYLA00996
OG0001723	HUMAN29777	ORYLA13525
OG0001724	HUMAN25295	ORYLA11809, ORYLA10380
OG0001725	HUMAN24357	ORYLA04457
OG0001725	HUMAN03245	ORYLA08083
OG0001726	HUMAN08380	ORYLA03053, ORYLA10084
OG0001727	HUMAN15860, HUMAN15859	ORYLA03405
OG0001727	HUMAN08259	ORYLA10153
OG0001727	HUMAN16842	ORYLA05228
OG0001728	HUMAN09496	ORYLA12189
OG0001728	HUMAN23695	ORYLA17408
OG0001729	HUMAN26808	ORYLA14767
OG0001729	HUMAN20869, HUMAN20870	ORYLA15537, ORYLA15536
OG0001730	HUMAN00990	ORYLA13643
OG0001730	HUMAN14923	ORYLA07155, ORYLA12919
OG0001731	HUMAN24935	ORYLA14034, ORYLA15987
OG0001731	HUMAN06976, HUMAN06977	ORYLA11128
OG0001732	HUMAN30348, HUMAN07896	ORYLA09571
OG0001733	HUMAN17168	ORYLA07298, ORYLA10783
OG0001734	HUMAN04689	ORYLA14862, ORYLA14864, ORYLA14863
OG0001735	HUMAN17857	ORYLA06604
OG0001735	HUMAN13129	ORYLA16438
OG0001736	HUMAN11325	ORYLA12393
OG0001736	HUMAN14071	ORYLA08854
OG0001737	HUMAN27862	ORYLA09096
OG0001737	HUMAN19270	ORYLA15864
OG0001737	HUMAN19449	ORYLA09451
OG0001738	HUMAN07063, HUMAN07065	ORYLA15090
OG0001739	HUMAN06840, HUMAN06841, HUMAN06839	ORYLA10963
OG0001739	HUMAN03964	ORYLA18962
OG0001740	HUMAN24941	ORYLA15985
OG0001740	HUMAN20293, HUMAN20292, HUMAN04152	ORYLA12361
OG0001740	HUMAN20291	ORYLA10944
OG0001742	HUMAN06932, HUMAN06929, HUMAN06931, HUMAN06930	ORYLA18982
OG0001744	HUMAN27314	ORYLA09194
OG0001744	HUMAN18242	ORYLA09763, ORYLA08558
OG0001744	HUMAN06338	ORYLA15746
OG0001745	HUMAN00586, HUMAN00585, HUMAN00587, HUMAN00584	ORYLA05955
OG0001745	HUMAN25534	ORYLA11397
OG0001746	HUMAN04189	ORYLA19988
OG0001746	HUMAN20301, HUMAN20300, HUMAN20302	ORYLA14699
OG0001747	HUMAN19647, HUMAN19645, HUMAN19646	ORYLA08806
OG0001747	HUMAN18323, HUMAN18324	ORYLA03619
OG0001748	HUMAN27544	ORYLA17755
OG0001749	HUMAN28713	ORYLA00160
OG0001749	HUMAN29594	ORYLA09933
OG0001749	HUMAN30202	ORYLA01258
OG0001750	HUMAN03005	ORYLA06217, ORYLA08897
OG0001750	HUMAN06675	ORYLA15569, ORYLA13931
OG0001750	HUMAN17719	ORYLA19595
OG0001751	HUMAN17259, HUMAN23864	ORYLA01215
OG0001752	HUMAN14402, HUMAN14401	ORYLA13620
OG0001752	HUMAN09557	ORYLA12406
OG0001754	HUMAN25325	ORYLA07269, ORYLA05313
OG0001754	HUMAN13962	ORYLA17472
OG0001755	HUMAN04349	ORYLA15127
OG0001756	HUMAN03565, HUMAN03566	ORYLA00755
OG0001756	HUMAN27756, HUMAN27755	ORYLA17359
OG0001757	HUMAN02531	ORYLA11442
OG0001757	HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339	ORYLA10659
OG0001758	HUMAN12281	ORYLA03238, ORYLA03239
OG0001758	HUMAN11719	ORYLA03462
OG0001759	HUMAN03559	ORYLA18126
OG0001760	HUMAN06762	ORYLA11294
OG0001760	HUMAN20540	ORYLA14142
OG0001768	HUMAN09704	ORYLA20282
OG0001768	HUMAN23681	ORYLA17484
OG0001768	HUMAN14390	ORYLA06842
OG0001769	HUMAN03651	ORYLA08055
OG0001769	HUMAN08557, HUMAN08556	ORYLA10120
OG0001770	HUMAN24382	ORYLA18486
OG0001770	HUMAN17425	ORYLA09431
OG0001770	HUMAN30193	ORYLA04288
OG0001770	HUMAN24381	ORYLA20466
OG0001772	HUMAN02529	ORYLA10773
OG0001774	HUMAN18619	ORYLA14081
OG0001774	HUMAN30515, HUMAN30516	ORYLA16202, ORYLA15721
OG0001775	HUMAN14353	ORYLA13002, ORYLA06854
OG0001776	HUMAN24230	ORYLA01283
OG0001776	HUMAN03618	ORYLA00187
OG0001776	HUMAN17360	ORYLA17756, ORYLA17757
OG0001778	HUMAN08146	ORYLA07489, ORYLA06734
OG0001779	HUMAN09430, HUMAN09426	ORYLA14807
OG0001780	HUMAN19749	ORYLA17927
OG0001780	HUMAN30120	ORYLA04994
OG0001781	HUMAN12739	ORYLA08227
OG0001781	HUMAN24740	ORYLA06078
OG0001782	HUMAN23640	ORYLA18054
OG0001782	HUMAN03280	ORYLA19932
OG0001783	HUMAN10327, HUMAN10326	ORYLA07986
OG0001785	HUMAN07812	ORYLA09491
OG0001787	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492	ORYLA19846
OG0001787	HUMAN00492	ORYLA10342, ORYLA10343
OG0001788	HUMAN16667	ORYLA19734, ORYLA11480, ORYLA11481, ORYLA19732
OG0001789	HUMAN19923	ORYLA02324
OG0001789	HUMAN12300	ORYLA04307
OG0001790	HUMAN15656, HUMAN15657	ORYLA05921
OG0001792	HUMAN15054	ORYLA13176
OG0001793	HUMAN20623	ORYLA05421, ORYLA01681
OG0001794	HUMAN19680	ORYLA15320, ORYLA11150
OG0001796	HUMAN19025, HUMAN19024, HUMAN19023, HUMAN19026	ORYLA16176
OG0001796	HUMAN27928	ORYLA09059
OG0001797	HUMAN22063	ORYLA01495
OG0001798	HUMAN14327, HUMAN14328	ORYLA13003
OG0001798	HUMAN09868	ORYLA14657
OG0001799	HUMAN11851	ORYLA03255
OG0001799	HUMAN07342	ORYLA17548, ORYLA02347
OG0001800	HUMAN21427, HUMAN21429, HUMAN21428	ORYLA14219, ORYLA15432
OG0001800	HUMAN02409	ORYLA14232
OG0001800	HUMAN07046	ORYLA15366, ORYLA10948
OG0001801	HUMAN01406	ORYLA18818
OG0001801	HUMAN04138	ORYLA12359
OG0001801	HUMAN27053	ORYLA14693
OG0001801	HUMAN01453	ORYLA15401
OG0001801	HUMAN04141, HUMAN04140	ORYLA16232
OG0001803	HUMAN17083	ORYLA02678, ORYLA17743
OG0001803	HUMAN17084	ORYLA19912, ORYLA05073
OG0001803	HUMAN22587, HUMAN22586	ORYLA18163, ORYLA02796
OG0001804	HUMAN11697, HUMAN11700	ORYLA06834
OG0001804	HUMAN11696, HUMAN11695, HUMAN11698	ORYLA04357
OG0001804	HUMAN19866	ORYLA02762
OG0001805	HUMAN06844	ORYLA10965
OG0001805	HUMAN04264	ORYLA12084
OG0001806	HUMAN26954	ORYLA10915
OG0001806	HUMAN26956	ORYLA15675
OG0001806	HUMAN01386	ORYLA13682
OG0001807	HUMAN12665	ORYLA05933, ORYLA16459
OG0001808	HUMAN22068	ORYLA17292
OG0001808	HUMAN01110	ORYLA13236
OG0001809	HUMAN29140	ORYLA02735
OG0001809	HUMAN02152, HUMAN02151, HUMAN02153	ORYLA13184
OG0001809	HUMAN02158, HUMAN02157	ORYLA10311
OG0001809	HUMAN02156	ORYLA13183
OG0001810	HUMAN25995, HUMAN25994	ORYLA06154
OG0001810	HUMAN18086	ORYLA08632
OG0001811	HUMAN17818	ORYLA09836
OG0001811	HUMAN06398	ORYLA16199
OG0001812	HUMAN05677	ORYLA03723
OG0001813	HUMAN14989, HUMAN14988	ORYLA12935, ORYLA10326
OG0001813	HUMAN23475	ORYLA02444
OG0001813	HUMAN09379	ORYLA14644, ORYLA12037
OG0001814	HUMAN12655, HUMAN12657	ORYLA05930, ORYLA16454
OG0001814	HUMAN26160, HUMAN26161	ORYLA06026
OG0001815	HUMAN15582	ORYLA03402
OG0001815	HUMAN02646	ORYLA05240
OG0001815	HUMAN08284, HUMAN08283	ORYLA10747
OG0001816	HUMAN01146, HUMAN01144	ORYLA13139, ORYLA07019
OG0001816	HUMAN23424	ORYLA02394
OG0001817	HUMAN10762	ORYLA08003
OG0001817	HUMAN16372	ORYLA15458
OG0001817	HUMAN16373	ORYLA01870
OG0001818	HUMAN08932	ORYLA11838, ORYLA11837
OG0001818	HUMAN25133	ORYLA11436
OG0001819	HUMAN26303, HUMAN26302	ORYLA05649
OG0001819	HUMAN17758	ORYLA09809
OG0001820	HUMAN22655, HUMAN22654	ORYLA15137
OG0001820	HUMAN22657	ORYLA00455
OG0001820	HUMAN03192	ORYLA05274
OG0001821	HUMAN20150	ORYLA00628
OG0001822	HUMAN04122	ORYLA18184
OG0001822	HUMAN04121	ORYLA19993, ORYLA19992
OG0001823	HUMAN28818	ORYLA17491
OG0001823	HUMAN28819	ORYLA14969
OG0001824	HUMAN08709	ORYLA10466
OG0001824	HUMAN04962, HUMAN04963	ORYLA01084
OG0001825	HUMAN28268	ORYLA02212
OG0001826	HUMAN18296	ORYLA03516, ORYLA06910
OG0001826	HUMAN30222	ORYLA01354
OG0001827	HUMAN29268, HUMAN29270	ORYLA02464
OG0001828	HUMAN20552	ORYLA06034
OG0001829	HUMAN11147	ORYLA12444
OG0001829	HUMAN11495	ORYLA12440, ORYLA15164
OG0001830	HUMAN13769	ORYLA07064
OG0001831	HUMAN10191, HUMAN10190	ORYLA08008
OG0001831	HUMAN12366, HUMAN12368	ORYLA00245, ORYLA16802
OG0001832	HUMAN29361	ORYLA07968
OG0001832	HUMAN10006	ORYLA14636
OG0001834	HUMAN18097	ORYLA08750
OG0001834	HUMAN02973	ORYLA09292
OG0001835	HUMAN04377, HUMAN04378	ORYLA15119
OG0001841	HUMAN23302	ORYLA02969
OG0001841	HUMAN23300	ORYLA17448, ORYLA02968
OG0001841	HUMAN23288	ORYLA02404
OG0001841	HUMAN01071	ORYLA06625
OG0001841	HUMAN01072	ORYLA06626
OG0001846	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676	ORYLA11365
OG0001848	HUMAN02996	ORYLA08901
OG0001848	HUMAN04716	ORYLA07830
OG0001849	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583	ORYLA14379
OG0001849	HUMAN06578	ORYLA16183
OG0001850	HUMAN27412, HUMAN27410, HUMAN27411	ORYLA11301
OG0001851	HUMAN21496	ORYLA01760
OG0001852	HUMAN29789	ORYLA20006
OG0001852	HUMAN06720	ORYLA18631
OG0001852	HUMAN20898	ORYLA13708
OG0001853	HUMAN28392	ORYLA05669
OG0001853	HUMAN18575	ORYLA16087
OG0001854	HUMAN06535	ORYLA16103
OG0001855	HUMAN13026	ORYLA16277
OG0001856	HUMAN26595	ORYLA16776
OG0001856	HUMAN13519	ORYLA19763, ORYLA16649
OG0001857	HUMAN16699	ORYLA11526
OG0001857	HUMAN28241	ORYLA06439
OG0001858	HUMAN26275	ORYLA18116, ORYLA02339
OG0001858	HUMAN03334, HUMAN03336	ORYLA04986
OG0001858	HUMAN03335	ORYLA08078
OG0001859	HUMAN02067, HUMAN02068	ORYLA06640
OG0001860	HUMAN03905, HUMAN03906	ORYLA19940
OG0001860	HUMAN03904, HUMAN16040	ORYLA17170
OG0001861	HUMAN02475	ORYLA11459
OG0001862	HUMAN14487	ORYLA07146, ORYLA19049
OG0001862	HUMAN01898, HUMAN10090	ORYLA12703, ORYLA14986
OG0001863	HUMAN27302	ORYLA06538
OG0001864	HUMAN13784, HUMAN13785	ORYLA07070
OG0001864	HUMAN19255	ORYLA16075, ORYLA16207
OG0001865	HUMAN23790	ORYLA03907, ORYLA01237
OG0001865	HUMAN22856	ORYLA10440
OG0001866	HUMAN25780, HUMAN19444	ORYLA04054
OG0001867	HUMAN25878	ORYLA16710
OG0001867	HUMAN13230	ORYLA07816
OG0001868	HUMAN08197	ORYLA06312, ORYLA09323
OG0001869	HUMAN00227	ORYLA15633
OG0001870	HUMAN28292	ORYLA05456
OG0001870	HUMAN00640	ORYLA10638, ORYLA01844
OG0001870	HUMAN25247	ORYLA00025
OG0001871	HUMAN07522	ORYLA03159
OG0001871	HUMAN27482	ORYLA01450
OG0001872	HUMAN29535	ORYLA09482
OG0001873	HUMAN16807, HUMAN16808, HUMAN16809	ORYLA10266
OG0001874	HUMAN21243	ORYLA12280
OG0001875	HUMAN17871	ORYLA06827
OG0001875	HUMAN22698	ORYLA10648
OG0001876	HUMAN16595	ORYLA11984, ORYLA10386
OG0001877	HUMAN25127	ORYLA19662
OG0001877	HUMAN02567	ORYLA11760
OG0001878	HUMAN07553	ORYLA03187, ORYLA04029
OG0001878	HUMAN27457	ORYLA00382
OG0001879	HUMAN07208	ORYLA17628
OG0001879	HUMAN06063	ORYLA07746, ORYLA16998
OG0001881	HUMAN06131	ORYLA10831
OG0001881	HUMAN04212	ORYLA12349
OG0001881	HUMAN02372	ORYLA14230
OG0001882	HUMAN12928	ORYLA16431, ORYLA07846
OG0001882	HUMAN17839	ORYLA12733
OG0001883	HUMAN10705, HUMAN10706, HUMAN10704	ORYLA00606
OG0001883	HUMAN20116	ORYLA17009
OG0001883	HUMAN13322	ORYLA00236, ORYLA16790
OG0001884	HUMAN27931	ORYLA09005
OG0001884	HUMAN19032	ORYLA16174
OG0001886	HUMAN29265	ORYLA02452
OG0001886	HUMAN01236	ORYLA13546
OG0001887	HUMAN24008	ORYLA01242, ORYLA03917
OG0001887	HUMAN07736	ORYLA09506, ORYLA12286
OG0001888	HUMAN14663	ORYLA00275, ORYLA17072
OG0001888	HUMAN28454	ORYLA19725
OG0001889	HUMAN13282	ORYLA16885
OG0001889	HUMAN10294, HUMAN10295, HUMAN10296	ORYLA00705, ORYLA16809
OG0001890	HUMAN27039	ORYLA15342
OG0001890	HUMAN01447	ORYLA14441, ORYLA16143
OG0001890	HUMAN04331	ORYLA12479
OG0001892	HUMAN25413	ORYLA18473
OG0001892	HUMAN21354	ORYLA09393
OG0001892	HUMAN25414	ORYLA18474
OG0001893	HUMAN24851, HUMAN24850	ORYLA06077, ORYLA06076, ORYLA06075, ORYLA01672
OG0001894	HUMAN03619	ORYLA00188
OG0001895	HUMAN19223	ORYLA06292
OG0001896	HUMAN24890	ORYLA05593, ORYLA01899
OG0001896	HUMAN29380	ORYLA02843
OG0001896	HUMAN02065	ORYLA13583
OG0001897	HUMAN01785, HUMAN01784	ORYLA05736
OG0001897	HUMAN14131	ORYLA13601
OG0001897	HUMAN28852	ORYLA02517
OG0001898	HUMAN15350	ORYLA10133
OG0001900	HUMAN15353	ORYLA03382
OG0001901	HUMAN22953	ORYLA19871, ORYLA00531
OG0001901	HUMAN04090, HUMAN04089	ORYLA04049
OG0001903	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840	ORYLA12493
OG0001905	HUMAN05009	ORYLA07296, ORYLA00380
OG0001905	HUMAN15902	ORYLA16830, ORYLA07933
OG0001905	HUMAN05019, HUMAN05018	ORYLA00823, ORYLA00824, ORYLA01136
OG0001905	HUMAN07275	ORYLA02671
OG0001906	HUMAN09869	ORYLA12111, ORYLA14658
OG0001906	HUMAN28584	ORYLA00898, ORYLA10646
OG0001906	HUMAN14273	ORYLA13013, ORYLA06861
OG0001907	HUMAN19009	ORYLA14145
OG0001907	HUMAN13694	ORYLA20114
OG0001907	HUMAN25568	ORYLA11406, ORYLA19728
OG0001907	HUMAN00618	ORYLA01988, ORYLA20404
OG0001913	HUMAN10068, HUMAN10067	ORYLA14825
OG0001914	HUMAN10542	ORYLA18385
OG0001915	HUMAN30648, HUMAN29662	ORYLA08820
OG0001916	HUMAN08379, HUMAN08376, HUMAN08378	ORYLA10085
OG0001916	HUMAN15612	ORYLA03497
OG0001917	HUMAN01077	ORYLA13447
OG0001917	HUMAN14777	ORYLA00851
OG0001917	HUMAN15018	ORYLA13173
OG0001918	HUMAN18185, HUMAN18184	ORYLA09784
OG0001918	HUMAN17680	ORYLA08701
OG0001919	HUMAN03322	ORYLA04980
OG0001920	HUMAN28449	ORYLA13168, ORYLA02407
OG0001920	HUMAN14671	ORYLA16555
OG0001920	HUMAN01090	ORYLA13250
OG0001923	HUMAN14644	ORYLA18261
OG0001923	HUMAN14921	ORYLA00273
OG0001923	HUMAN14920	ORYLA07157
OG0001925	HUMAN17583	ORYLA17937, ORYLA08531
OG0001925	HUMAN26221	ORYLA09266
OG0001925	HUMAN06665	ORYLA13936
OG0001926	HUMAN01202	ORYLA13070
OG0001927	HUMAN23857	ORYLA04175
OG0001927	HUMAN03418	ORYLA04824, ORYLA19922
OG0001928	HUMAN25622	ORYLA11732
OG0001929	HUMAN19567	ORYLA03435
OG0001930	HUMAN10045	ORYLA15114
OG0001930	HUMAN09875, HUMAN09876, HUMAN09873	ORYLA19965, ORYLA14923
OG0001930	HUMAN14916	ORYLA07161
OG0001932	HUMAN21635	ORYLA09167, ORYLA10217
OG0001932	HUMAN29559	ORYLA19475
OG0001933	HUMAN07983, HUMAN07982, HUMAN07980	ORYLA07299
OG0001933	HUMAN11040, HUMAN11041	ORYLA15209
OG0001934	HUMAN10144	ORYLA08036
OG0001934	HUMAN27036	ORYLA00282
OG0001935	HUMAN02626	ORYLA18787
OG0001935	HUMAN03611	ORYLA00761
OG0001936	HUMAN03296	ORYLA01273
OG0001937	HUMAN21397	ORYLA09440
OG0001938	HUMAN04426	ORYLA15232
OG0001939	HUMAN18876	ORYLA10784
OG0001940	HUMAN07394, HUMAN07393	ORYLA01114
OG0001941	HUMAN18090	ORYLA08692
OG0001941	HUMAN20811	ORYLA05645
OG0001942	HUMAN08495	ORYLA10739
OG0001942	HUMAN02465, HUMAN02464	ORYLA11423, ORYLA19309
OG0001943	HUMAN13678	ORYLA09186
OG0001943	HUMAN18947	ORYLA14459
OG0001944	HUMAN18721	ORYLA05202
OG0001945	HUMAN21241	ORYLA09525
OG0001945	HUMAN25293	ORYLA11810
OG0001946	HUMAN24077	ORYLA01190
OG0001946	HUMAN22814, HUMAN22811	ORYLA00388
OG0001947	HUMAN20996	ORYLA20143, ORYLA13857
OG0001947	HUMAN06249	ORYLA14712
OG0001948	HUMAN15430	ORYLA03377
OG0001948	HUMAN08601	ORYLA11403, ORYLA10520
OG0001948	HUMAN02652	ORYLA05243
OG0001948	HUMAN04901	ORYLA04203
OG0001949	HUMAN07122	ORYLA17603
OG0001949	HUMAN12313, HUMAN12314	ORYLA03695
