Orthogroup	HUMAN	AMPFI_ok
OG0001324	HUMAN21897	AMPFI_20900, AMPFI_04734, AMPFI_24533
OG0001324	HUMAN21898	AMPFI_20066
OG0001325	HUMAN22703	AMPFI_10346
OG0001326	HUMAN03521, HUMAN17368, HUMAN17367, HUMAN03603	AMPFI_12886
OG0001327	HUMAN05826, HUMAN05829	AMPFI_08065
OG0001327	HUMAN06766, HUMAN06765, HUMAN02428	AMPFI_15522
OG0001329	HUMAN02833	AMPFI_21747
OG0001330	HUMAN10847, HUMAN12308, HUMAN07235, HUMAN10846	AMPFI_05140
OG0001331	HUMAN22231, HUMAN24247, HUMAN13998	AMPFI_12424
OG0001332	HUMAN29020	AMPFI_20259
OG0001333	HUMAN20118, HUMAN10313	AMPFI_00843, AMPFI_13930
OG0001335	HUMAN28637	AMPFI_02356, AMPFI_10205
OG0001339	HUMAN25156, HUMAN16668	AMPFI_08229, AMPFI_18290, AMPFI_13383, AMPFI_23908, AMPFI_16347, AMPFI_22494, AMPFI_15490
OG0001341	HUMAN13955	AMPFI_01027
OG0001344	HUMAN17092	AMPFI_22417
OG0001345	HUMAN21450, HUMAN21451, HUMAN21449	AMPFI_09770
OG0001348	HUMAN07855, HUMAN07854, HUMAN07853, HUMAN30397, HUMAN07856	AMPFI_00159
OG0001350	HUMAN01020	AMPFI_25832
OG0001351	HUMAN29755	AMPFI_22361
OG0001352	HUMAN27857	AMPFI_15694, AMPFI_18452, AMPFI_22485
OG0001354	HUMAN14805, HUMAN00966, HUMAN28999	AMPFI_24004
OG0001355	HUMAN24307, HUMAN22136, HUMAN03703	AMPFI_14446
OG0001356	HUMAN21113, HUMAN06242, HUMAN29863	AMPFI_01615
OG0001357	HUMAN16834, HUMAN04831, HUMAN09251, HUMAN15455	AMPFI_24417
OG0001358	HUMAN25708	AMPFI_22238
OG0001360	HUMAN22743, HUMAN22745, HUMAN22744	AMPFI_12400, AMPFI_23660
OG0001362	HUMAN13462	AMPFI_22273
OG0001362	HUMAN12045	AMPFI_09488
OG0001363	HUMAN02206	AMPFI_00070, AMPFI_09800, AMPFI_08365
OG0001364	HUMAN18390	AMPFI_02281, AMPFI_19179
OG0001364	HUMAN26706, HUMAN18389	AMPFI_14823, AMPFI_11134
OG0001365	HUMAN29603, HUMAN22759	AMPFI_13985, AMPFI_25879, AMPFI_10449
OG0001367	HUMAN19005, HUMAN13672, HUMAN16628, HUMAN16627	AMPFI_02161
OG0001368	HUMAN08634, HUMAN18786, HUMAN18785, HUMAN08633	AMPFI_11158
OG0001369	HUMAN20946, HUMAN20945, HUMAN02425, HUMAN02423, HUMAN02424, HUMAN06739, HUMAN06737, HUMAN06738	AMPFI_22208
OG0001370	HUMAN10042	AMPFI_06706
OG0001370	HUMAN18140	AMPFI_09461
OG0001371	HUMAN13498, HUMAN13497	AMPFI_10372, AMPFI_15938, AMPFI_12819
OG0001372	HUMAN01152	AMPFI_21335
OG0001373	HUMAN10734, HUMAN12051, HUMAN20117, HUMAN10735	AMPFI_00190
OG0001374	HUMAN09540, HUMAN09539, HUMAN01648, HUMAN19827, HUMAN19826, HUMAN30333	AMPFI_17974
OG0001375	HUMAN25598, HUMAN00578, HUMAN00579	AMPFI_06104
OG0001376	HUMAN05736, HUMAN05737, HUMAN15337, HUMAN19374	AMPFI_21697
OG0001378	HUMAN27599, HUMAN03792, HUMAN24020, HUMAN22165, HUMAN24018	AMPFI_15247
OG0001379	HUMAN21524, HUMAN05168, HUMAN05167, HUMAN17620, HUMAN17658	AMPFI_14320
OG0001380	HUMAN23909, HUMAN23910, HUMAN04086, HUMAN22347	AMPFI_08147
OG0001381	HUMAN14335, HUMAN09185, HUMAN28764	AMPFI_12006
OG0001382	HUMAN16044	AMPFI_12332
OG0001383	HUMAN01927	AMPFI_07068, AMPFI_11555
OG0001384	HUMAN07653, HUMAN07663	AMPFI_23681
OG0001388	HUMAN29687, HUMAN30613, HUMAN30096	AMPFI_08168, AMPFI_12817, AMPFI_11142, AMPFI_13636, AMPFI_00338
OG0001389	HUMAN30191, HUMAN30192, HUMAN26892, HUMAN26891, HUMAN17427, HUMAN22895, HUMAN24383	AMPFI_05693, AMPFI_24952
OG0001394	HUMAN27466	AMPFI_09024
OG0001395	HUMAN00543, HUMAN25836, HUMAN30091, HUMAN29663	AMPFI_24070
OG0001397	HUMAN24255, HUMAN03558	AMPFI_21706
OG0001397	HUMAN03597	AMPFI_17878, AMPFI_10775
OG0001398	HUMAN30494, HUMAN20842	AMPFI_06855
OG0001399	HUMAN07651	AMPFI_07188
OG0001399	HUMAN18963, HUMAN18962, HUMAN11037	AMPFI_21935
OG0001400	HUMAN12867, HUMAN17921, HUMAN26085, HUMAN26084	AMPFI_24285
OG0001401	HUMAN29769	AMPFI_16893
OG0001402	HUMAN19950, HUMAN10942, HUMAN12422, HUMAN12423	AMPFI_26005
OG0001403	HUMAN12235, HUMAN27256, HUMAN07228	AMPFI_17230
OG0001404	HUMAN10248	AMPFI_18013
OG0001404	HUMAN00261	AMPFI_10794, AMPFI_03093
OG0001405	HUMAN20770, HUMAN11517, HUMAN20772	AMPFI_15743
OG0001406	HUMAN21841, HUMAN21842, HUMAN21839, HUMAN11946, HUMAN30432	AMPFI_09333
OG0001408	HUMAN29375, HUMAN14479, HUMAN01329	AMPFI_21365
OG0001410	HUMAN18249, HUMAN18248, HUMAN25904, HUMAN25903	AMPFI_02616
OG0001411	HUMAN22432, HUMAN22431	AMPFI_10031
OG0001412	HUMAN07098, HUMAN07099	AMPFI_08141
OG0001413	HUMAN07320, HUMAN07322	AMPFI_15619
OG0001413	HUMAN10070	AMPFI_22440
OG0001414	HUMAN16822	AMPFI_24645
OG0001414	HUMAN26311	AMPFI_20423
OG0001415	HUMAN19750, HUMAN19752, HUMAN19751	AMPFI_19237
OG0001416	HUMAN00172, HUMAN11820	AMPFI_14851
OG0001417	HUMAN12487	AMPFI_09940
OG0001418	HUMAN14784, HUMAN00927, HUMAN14783, HUMAN15009, HUMAN23427	AMPFI_15591
OG0001419	HUMAN02692, HUMAN09220, HUMAN09218, HUMAN09217	AMPFI_25243, AMPFI_17376
OG0001421	HUMAN04839, HUMAN08948, HUMAN02585	AMPFI_22931
OG0001422	HUMAN17890, HUMAN26120, HUMAN17892, HUMAN26121, HUMAN17893, HUMAN17891	AMPFI_23699
OG0001423	HUMAN24902, HUMAN29347, HUMAN02230, HUMAN14689	AMPFI_19050, AMPFI_22796
OG0001424	HUMAN04853, HUMAN04852	AMPFI_01906
OG0001425	HUMAN25779, HUMAN09840, HUMAN23345, HUMAN23344	AMPFI_13079
OG0001427	HUMAN18845, HUMAN13853, HUMAN16726	AMPFI_07391
OG0001428	HUMAN00193, HUMAN11816, HUMAN05892	AMPFI_11938
OG0001429	HUMAN29656, HUMAN00568, HUMAN25640	AMPFI_15702
OG0001430	HUMAN16816, HUMAN04840, HUMAN09331, HUMAN15891	AMPFI_07622
OG0001431	HUMAN26191, HUMAN12528, HUMAN12527, HUMAN12529	AMPFI_11117
OG0001432	HUMAN16749	AMPFI_07409
OG0001433	HUMAN00642, HUMAN28267, HUMAN25243	AMPFI_00657
OG0001434	HUMAN25376	AMPFI_18441, AMPFI_12885, AMPFI_06188, AMPFI_09637
OG0001436	HUMAN28951	AMPFI_07709
OG0001437	HUMAN13733, HUMAN13731, HUMAN13732, HUMAN13730, HUMAN27963, HUMAN27962	AMPFI_07780, AMPFI_13432
OG0001438	HUMAN21820, HUMAN27731, HUMAN27733, HUMAN27732, HUMAN24291	AMPFI_17699
OG0001441	HUMAN00513, HUMAN00512, HUMAN19296, HUMAN27941, HUMAN27940, HUMAN27608, HUMAN27607	AMPFI_01278
OG0001445	HUMAN18716, HUMAN15579	AMPFI_06828
OG0001446	HUMAN12296	AMPFI_04574, AMPFI_17048, AMPFI_21716, AMPFI_19480, AMPFI_18957
OG0001447	HUMAN09319, HUMAN15576, HUMAN02582	AMPFI_14165
OG0001449	HUMAN16746	AMPFI_17066
OG0001449	HUMAN18160	AMPFI_22357
OG0001451	HUMAN04374, HUMAN04373	AMPFI_16214
OG0001452	HUMAN23508, HUMAN10054, HUMAN01876	AMPFI_17582
OG0001452	HUMAN10055	AMPFI_24052
OG0001453	HUMAN01855, HUMAN01856, HUMAN01854, HUMAN09711, HUMAN21615	AMPFI_20721
OG0001454	HUMAN24125	AMPFI_18370
OG0001455	HUMAN00999, HUMAN23381, HUMAN15013, HUMAN14678	AMPFI_16555
OG0001456	HUMAN21607	AMPFI_13598
OG0001456	HUMAN21609	AMPFI_00318
OG0001459	HUMAN15951, HUMAN15950, HUMAN06132	AMPFI_19783
OG0001460	HUMAN03122	AMPFI_23946
OG0001461	HUMAN26887	AMPFI_25442, AMPFI_13135, AMPFI_20976, AMPFI_23123, AMPFI_22344
OG0001464	HUMAN17749, HUMAN28956, HUMAN06437, HUMAN06436	AMPFI_22525, AMPFI_17212
OG0001466	HUMAN20834, HUMAN20833	AMPFI_23243
OG0001466	HUMAN23853	AMPFI_06839
OG0001467	HUMAN05267	AMPFI_23736
OG0001468	HUMAN18215, HUMAN20670, HUMAN20673, HUMAN20674	AMPFI_19331
OG0001469	HUMAN25406	AMPFI_02483
OG0001470	HUMAN12346	AMPFI_01501
OG0001472	HUMAN26528, HUMAN26527	AMPFI_01053
OG0001472	HUMAN19245	AMPFI_03075
OG0001473	HUMAN20094, HUMAN20096, HUMAN20095	AMPFI_03739, AMPFI_01823
OG0001474	HUMAN09370	AMPFI_18399
OG0001474	HUMAN10738, HUMAN10739, HUMAN10736	AMPFI_21316
OG0001475	HUMAN00232, HUMAN00233	AMPFI_15659
OG0001476	HUMAN25765, HUMAN19427	AMPFI_07443, AMPFI_07837
OG0001477	HUMAN10645, HUMAN05918, HUMAN10651, HUMAN10648, HUMAN10647, HUMAN10646, HUMAN03461, HUMAN03460, HUMAN10649, HUMAN10650	AMPFI_17380
OG0001478	HUMAN09291, HUMAN09290	AMPFI_01874
OG0001478	HUMAN20166	AMPFI_18015, AMPFI_17948
OG0001479	HUMAN01339, HUMAN14506, HUMAN14504, HUMAN29189	AMPFI_06247
OG0001480	HUMAN18069, HUMAN20722, HUMAN20724, HUMAN20721	AMPFI_21537
OG0001481	HUMAN25752, HUMAN25750, HUMAN08503	AMPFI_15128
OG0001483	HUMAN12748	AMPFI_05890
OG0001483	HUMAN07904	AMPFI_08005
OG0001484	HUMAN29782, HUMAN20929	AMPFI_10813
OG0001486	HUMAN25054, HUMAN25055, HUMAN05819, HUMAN05818, HUMAN05067	AMPFI_03189
OG0001488	HUMAN04092, HUMAN04094	AMPFI_22555, AMPFI_21159, AMPFI_03583, AMPFI_03748
OG0001488	HUMAN04093	AMPFI_00093, AMPFI_01198, AMPFI_23509, AMPFI_21442
OG0001489	HUMAN01073, HUMAN23289	AMPFI_21994
OG0001490	HUMAN08811, HUMAN18744, HUMAN04949, HUMAN08810	AMPFI_13984
OG0001492	HUMAN10841, HUMAN12245, HUMAN12244, HUMAN10843, HUMAN10842, HUMAN07105	AMPFI_14495
OG0001493	HUMAN03318	AMPFI_23286
OG0001493	HUMAN22769, HUMAN03129	AMPFI_21759
OG0001495	HUMAN29635, HUMAN29702, HUMAN29695, HUMAN29694, HUMAN29703, HUMAN29696, HUMAN30419, HUMAN09160, HUMAN09187, HUMAN21896, HUMAN30065, HUMAN29940, HUMAN29941, HUMAN29903, HUMAN29939, HUMAN09161	AMPFI_01445
OG0001496	HUMAN17133	AMPFI_04050
OG0001498	HUMAN21395	AMPFI_14616, AMPFI_02778
OG0001500	HUMAN18402, HUMAN29893, HUMAN07602, HUMAN18404	AMPFI_03212
OG0001501	HUMAN08312, HUMAN18751	AMPFI_21405
OG0001503	HUMAN15059	AMPFI_03346
OG0001503	HUMAN06046	AMPFI_06513
OG0001505	HUMAN21797, HUMAN11901, HUMAN11900, HUMAN03341	AMPFI_04877, AMPFI_09677
OG0001506	HUMAN21790, HUMAN00091	AMPFI_22691
OG0001507	HUMAN08599	AMPFI_00506
OG0001507	HUMAN08598, HUMAN02657, HUMAN02656, HUMAN04900	AMPFI_02586, AMPFI_16748
OG0001508	HUMAN04219, HUMAN15958	AMPFI_01605
OG0001509	HUMAN07197	AMPFI_22351
OG0001509	HUMAN07903, HUMAN21589	AMPFI_24011
OG0001510	HUMAN14673	AMPFI_24135
OG0001511	HUMAN18319, HUMAN26693	AMPFI_24393
OG0001513	HUMAN17774, HUMAN17773, HUMAN06636	AMPFI_05914
OG0001514	HUMAN22085, HUMAN03760, HUMAN03759, HUMAN22086	AMPFI_05173
OG0001515	HUMAN12421, HUMAN12420, HUMAN19953	AMPFI_22558
OG0001516	HUMAN23268	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	HUMAN23303, HUMAN21286	AMPFI_19672
OG0001518	HUMAN21520, HUMAN20795, HUMAN21522	AMPFI_20936
OG0001520	HUMAN00622, HUMAN16656	AMPFI_11649, AMPFI_06123
OG0001523	HUMAN04118, HUMAN06164	AMPFI_21945
OG0001524	HUMAN03522	AMPFI_12143
OG0001524	HUMAN11149	AMPFI_24831
OG0001525	HUMAN07206, HUMAN07207	AMPFI_18416
OG0001527	HUMAN11842	AMPFI_06183
OG0001527	HUMAN28194	AMPFI_10281
OG0001529	HUMAN20862, HUMAN20863, HUMAN20865, HUMAN20919, HUMAN24918	AMPFI_24259
OG0001530	HUMAN22629	AMPFI_20395, AMPFI_21100, AMPFI_17451, AMPFI_04325
OG0001531	HUMAN03428, HUMAN22234, HUMAN24248	AMPFI_13148
OG0001532	HUMAN00046, HUMAN11888, HUMAN21869	AMPFI_06472
OG0001533	HUMAN07789, HUMAN21380	AMPFI_11865
OG0001534	HUMAN20220, HUMAN20221, HUMAN20219, HUMAN10541, HUMAN10540, HUMAN10538	AMPFI_24532, AMPFI_01303, AMPFI_12321
OG0001536	HUMAN16818, HUMAN23182, HUMAN23181	AMPFI_24601
OG0001538	HUMAN02566	AMPFI_06922
OG0001545	HUMAN14011, HUMAN09985, HUMAN01642, HUMAN14012	AMPFI_07768
OG0001545	HUMAN14014, HUMAN14013	AMPFI_00526
OG0001546	HUMAN08266, HUMAN16844	AMPFI_04446, AMPFI_19645, AMPFI_14806, AMPFI_24267
OG0001546	HUMAN08267	AMPFI_03026
OG0001546	HUMAN16843	AMPFI_04539
OG0001549	HUMAN06935, HUMAN21488, HUMAN02396, HUMAN02395	AMPFI_01171, AMPFI_04433
OG0001550	HUMAN20737	AMPFI_12309, AMPFI_21451
OG0001551	HUMAN08700, HUMAN02498	AMPFI_18500
OG0001552	HUMAN20977, HUMAN20976	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377
OG0001553	HUMAN27760, HUMAN03319, HUMAN23794	AMPFI_24765
OG0001554	HUMAN05332, HUMAN05331, HUMAN30019	AMPFI_06413
OG0001557	HUMAN04310	AMPFI_09537
OG0001558	HUMAN29505, HUMAN29504, HUMAN14496	AMPFI_15140
OG0001559	HUMAN08415, HUMAN04944, HUMAN02556, HUMAN04942	AMPFI_05445
OG0001560	HUMAN28514, HUMAN14375, HUMAN14373, HUMAN09968, HUMAN24574, HUMAN01892, HUMAN01891	AMPFI_08835
OG0001561	HUMAN20456, HUMAN24967, HUMAN20360	AMPFI_06589
OG0001563	HUMAN09891	AMPFI_13947, AMPFI_22270
OG0001564	HUMAN18396, HUMAN05131	AMPFI_01949, AMPFI_20454
OG0001566	HUMAN25664, HUMAN29643	AMPFI_23598
OG0001567	HUMAN00268, HUMAN21826	AMPFI_05324
OG0001568	HUMAN20082, HUMAN20081	AMPFI_05220
OG0001569	HUMAN07886, HUMAN30285, HUMAN30286, HUMAN30287	AMPFI_09953
OG0001570	HUMAN16051	AMPFI_12059
OG0001571	HUMAN05678	AMPFI_18530
OG0001572	HUMAN13726	AMPFI_12157
OG0001572	HUMAN11626, HUMAN11627	AMPFI_15021
OG0001573	HUMAN01295, HUMAN29048	AMPFI_05942
OG0001574	HUMAN25927, HUMAN25926, HUMAN25928, HUMAN25929, HUMAN13261, HUMAN16297, HUMAN16298	AMPFI_09279
OG0001575	HUMAN20511	AMPFI_15706
OG0001576	HUMAN23520, HUMAN09989, HUMAN09990	AMPFI_16525
OG0001578	HUMAN27577, HUMAN27576, HUMAN03525	AMPFI_11954
OG0001580	HUMAN19240, HUMAN19239, HUMAN19238, HUMAN15241	AMPFI_13898
OG0001581	HUMAN02524, HUMAN02525	AMPFI_14541, AMPFI_22362
OG0001582	HUMAN11711, HUMAN11710, HUMAN19935	AMPFI_01796, AMPFI_13928
OG0001583	HUMAN22254, HUMAN22253, HUMAN22251, HUMAN22252, HUMAN03577	AMPFI_20716
OG0001584	HUMAN07637	AMPFI_15798
OG0001584	HUMAN22038	AMPFI_22734
OG0001589	HUMAN10236	AMPFI_11604
OG0001590	HUMAN09424	AMPFI_24468
OG0001592	HUMAN09531, HUMAN09657, HUMAN09656	AMPFI_20340, AMPFI_22753
OG0001593	HUMAN28942, HUMAN09707, HUMAN06299, HUMAN01587	AMPFI_15712
OG0001594	HUMAN19429	AMPFI_18261, AMPFI_11597
OG0001596	HUMAN06207, HUMAN28876	AMPFI_14311, AMPFI_21924
OG0001597	HUMAN26560, HUMAN26561, HUMAN26559	AMPFI_13604
OG0001597	HUMAN03834	AMPFI_12341
OG0001599	HUMAN13426	AMPFI_03121
OG0001600	HUMAN00788, HUMAN00787, HUMAN16635, HUMAN28233	AMPFI_10540
OG0001602	HUMAN04443	AMPFI_16253
OG0001604	HUMAN22175	AMPFI_04179
OG0001604	HUMAN12471, HUMAN12472	AMPFI_13911
OG0001605	HUMAN07945, HUMAN07944	AMPFI_24911, AMPFI_18083
OG0001606	HUMAN03753	AMPFI_03478
OG0001609	HUMAN07643	AMPFI_10765
OG0001609	HUMAN21122, HUMAN07645	AMPFI_06902
OG0001610	HUMAN22869, HUMAN00777, HUMAN19044, HUMAN07487, HUMAN28094	AMPFI_05189
OG0001611	HUMAN08978, HUMAN02546	AMPFI_12536
OG0001612	HUMAN25319	AMPFI_24849
OG0001614	HUMAN14358	AMPFI_14043
OG0001614	HUMAN13572	AMPFI_09076
OG0001617	HUMAN20425, HUMAN06149, HUMAN24916	AMPFI_25615
OG0001620	HUMAN24750, HUMAN24751, HUMAN02052	AMPFI_12324
OG0001621	HUMAN10405, HUMAN20233	AMPFI_09527
OG0001622	HUMAN03730, HUMAN03729, HUMAN27716	AMPFI_23787
OG0001624	HUMAN25539, HUMAN25540, HUMAN00624, HUMAN19275, HUMAN19274, HUMAN27856	AMPFI_12384
OG0001627	HUMAN28211	AMPFI_13242
OG0001627	HUMAN24158	AMPFI_22299
OG0001628	HUMAN16897, HUMAN16898	AMPFI_14676
OG0001630	HUMAN00267, HUMAN26732, HUMAN21622, HUMAN26733, HUMAN00265, HUMAN00266	AMPFI_09150
OG0001632	HUMAN20860, HUMAN20348, HUMAN01354	AMPFI_15399
OG0001634	HUMAN29106	AMPFI_21874
OG0001634	HUMAN02620, HUMAN15581	AMPFI_22894
OG0001635	HUMAN30203, HUMAN26031, HUMAN29595	AMPFI_19476
OG0001636	HUMAN11118	AMPFI_05825
OG0001637	HUMAN21485	AMPFI_14209
OG0001638	HUMAN10802, HUMAN10801, HUMAN11783, HUMAN11785, HUMAN11784	AMPFI_08503
OG0001639	HUMAN09764, HUMAN14138	AMPFI_08162
OG0001640	HUMAN21156, HUMAN21157	AMPFI_17177
OG0001641	HUMAN02994	AMPFI_08722
OG0001642	HUMAN04974, HUMAN04971, HUMAN04972, HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976	AMPFI_15628
OG0001644	HUMAN24567	AMPFI_12516
OG0001645	HUMAN18190, HUMAN06473, HUMAN06474, HUMAN26290, HUMAN26291, HUMAN18192, HUMAN18191, HUMAN18189, HUMAN12571, HUMAN26289	AMPFI_06481
OG0001651	HUMAN24385, HUMAN03098, HUMAN22631	AMPFI_03860
OG0001652	HUMAN08985	AMPFI_03475
OG0001653	HUMAN23274	AMPFI_18635
OG0001654	HUMAN24521, HUMAN24522, HUMAN25677	AMPFI_05689
OG0001655	HUMAN29890	AMPFI_21729
OG0001655	HUMAN23043, HUMAN29586, HUMAN29889	AMPFI_16010
OG0001656	HUMAN12664	AMPFI_09616
OG0001657	HUMAN20003, HUMAN20005, HUMAN20004, HUMAN04603	AMPFI_11506
OG0001658	HUMAN18841	AMPFI_21118
OG0001658	HUMAN13850	AMPFI_00185
OG0001659	HUMAN00545, HUMAN00546, HUMAN25769	AMPFI_20084
OG0001659	HUMAN25774, HUMAN25773, HUMAN25771, HUMAN25770	AMPFI_10173
OG0001660	HUMAN24142, HUMAN22382, HUMAN29625, HUMAN30126, HUMAN22381	AMPFI_15599
OG0001661	HUMAN07166	AMPFI_03268
OG0001661	HUMAN21509	AMPFI_24993, AMPFI_21610
OG0001662	HUMAN05309	AMPFI_25752
OG0001662	HUMAN26391, HUMAN07388	AMPFI_08109
OG0001663	HUMAN26903, HUMAN29828	AMPFI_14386
OG0001665	HUMAN13477, HUMAN13476	AMPFI_22180
OG0001665	HUMAN10572	AMPFI_12597
OG0001666	HUMAN07809	AMPFI_24481, AMPFI_12799, AMPFI_14898
OG0001667	HUMAN12734, HUMAN26001, HUMAN26000, HUMAN06279, HUMAN06280, HUMAN06278	AMPFI_09938
OG0001668	HUMAN25853	AMPFI_06781
OG0001668	HUMAN25854	AMPFI_25005
OG0001669	HUMAN00518, HUMAN18608	AMPFI_22930, AMPFI_17544
OG0001671	HUMAN20911	AMPFI_16125, AMPFI_09893
OG0001672	HUMAN29688, HUMAN17876, HUMAN12952, HUMAN26575	AMPFI_19341
OG0001673	HUMAN08249, HUMAN08251, HUMAN15858, HUMAN16851	AMPFI_18848
OG0001673	HUMAN15857	AMPFI_05431
OG0001674	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865, HUMAN13900	AMPFI_20075, AMPFI_01079
OG0001675	HUMAN28279, HUMAN27610	AMPFI_04125
OG0001676	HUMAN15070	AMPFI_10805
OG0001677	HUMAN07349, HUMAN07350	AMPFI_23211
OG0001682	HUMAN18147	AMPFI_12014
OG0001683	HUMAN30085, HUMAN01479, HUMAN00558, HUMAN25314	AMPFI_22061
OG0001684	HUMAN14785, HUMAN01201	AMPFI_24253
OG0001685	HUMAN22339	AMPFI_05011
OG0001687	HUMAN03234	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	HUMAN22303, HUMAN22304, HUMAN22302, HUMAN03992	AMPFI_10724
OG0001689	HUMAN11739	AMPFI_23147
OG0001689	HUMAN11737, HUMAN19915	AMPFI_19247
OG0001690	HUMAN01169	AMPFI_20974, AMPFI_20761
OG0001691	HUMAN10903	AMPFI_08102
OG0001691	HUMAN07404	AMPFI_00359
OG0001692	HUMAN00929, HUMAN00928, HUMAN15010, HUMAN23437, HUMAN23438	AMPFI_02593
OG0001693	HUMAN00705	AMPFI_08682
OG0001694	HUMAN06928, HUMAN06927, HUMAN06925, HUMAN20957	AMPFI_10870
OG0001703	HUMAN09709	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896
OG0001704	HUMAN06407, HUMAN06567	AMPFI_22958, AMPFI_17780
OG0001706	HUMAN30453, HUMAN05373, HUMAN30452	AMPFI_00734
OG0001707	HUMAN13776, HUMAN13775, HUMAN16739	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	HUMAN25399, HUMAN25398, HUMAN01995, HUMAN01996	AMPFI_10288, AMPFI_03554
OG0001709	HUMAN23995	AMPFI_24047
OG0001710	HUMAN06210, HUMAN24986, HUMAN29936, HUMAN28878	AMPFI_18639
OG0001711	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017	AMPFI_23859, AMPFI_17093
OG0001712	HUMAN22752, HUMAN17161, HUMAN03209	AMPFI_01037, AMPFI_08833
OG0001713	HUMAN11446, HUMAN11444, HUMAN11445	AMPFI_07986
OG0001714	HUMAN20171, HUMAN20172	AMPFI_05879
OG0001714	HUMAN25119	AMPFI_12759
OG0001716	HUMAN18566, HUMAN18568, HUMAN18567	AMPFI_13866
OG0001718	HUMAN25013, HUMAN25014	AMPFI_15984
OG0001720	HUMAN12316, HUMAN04993, HUMAN07123	AMPFI_01920
OG0001721	HUMAN25291, HUMAN08491	AMPFI_11273
OG0001723	HUMAN30388	AMPFI_21807
OG0001724	HUMAN25295	AMPFI_12909
OG0001726	HUMAN16877, HUMAN08380	AMPFI_23403
OG0001726	HUMAN22539	AMPFI_15123
OG0001727	HUMAN15860, HUMAN15859, HUMAN08259, HUMAN16842	AMPFI_09267
OG0001728	HUMAN09496, HUMAN23695	AMPFI_01049
OG0001729	HUMAN26808, HUMAN20869, HUMAN20870	AMPFI_05820
OG0001730	HUMAN14924, HUMAN00990, HUMAN14923	AMPFI_09157
OG0001731	HUMAN24935, HUMAN06976, HUMAN06977	AMPFI_18090, AMPFI_24445
OG0001732	HUMAN30348, HUMAN07896, HUMAN21599, HUMAN21598, HUMAN21600	AMPFI_05707, AMPFI_19074
OG0001733	HUMAN17168	AMPFI_08124
OG0001734	HUMAN04689	AMPFI_02431
OG0001734	HUMAN04688	AMPFI_02529
OG0001735	HUMAN17857, HUMAN13129	AMPFI_02680
OG0001736	HUMAN11325, HUMAN14071	AMPFI_04077
OG0001737	HUMAN27862, HUMAN19270	AMPFI_20661
OG0001738	HUMAN07064, HUMAN07066, HUMAN03839, HUMAN03837, HUMAN07063, HUMAN07065, HUMAN03838	AMPFI_08169
OG0001739	HUMAN06840, HUMAN06841, HUMAN06839, HUMAN03964	AMPFI_18533
OG0001740	HUMAN04153, HUMAN24941, HUMAN20293, HUMAN20292, HUMAN04152, HUMAN20291	AMPFI_08487
OG0001743	HUMAN29328, HUMAN29326	AMPFI_21237
OG0001744	HUMAN27316, HUMAN27315, HUMAN27317	AMPFI_00412
OG0001746	HUMAN04189, HUMAN20301, HUMAN20300, HUMAN20302	AMPFI_09609
OG0001747	HUMAN19647, HUMAN19645, HUMAN19646, HUMAN18323, HUMAN18324, HUMAN02105	AMPFI_21460, AMPFI_03962
OG0001749	HUMAN28713, HUMAN29594, HUMAN30202	AMPFI_24575, AMPFI_18873
OG0001752	HUMAN14402, HUMAN14401, HUMAN09557	AMPFI_05645
OG0001755	HUMAN04349	AMPFI_19529
OG0001756	HUMAN03565, HUMAN03566	AMPFI_19308
OG0001756	HUMAN27756, HUMAN27755	AMPFI_09088
OG0001757	HUMAN02532, HUMAN02531, HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339	AMPFI_11105
OG0001758	HUMAN12281	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191
OG0001759	HUMAN28722, HUMAN22444	AMPFI_25203
OG0001760	HUMAN06762	AMPFI_13517
OG0001768	HUMAN09704	AMPFI_03119
OG0001768	HUMAN23681, HUMAN14390	AMPFI_14756, AMPFI_14757
OG0001769	HUMAN03651	AMPFI_17583
OG0001769	HUMAN08557, HUMAN08556	AMPFI_24487
OG0001770	HUMAN24382, HUMAN17425, HUMAN30193, HUMAN24381, HUMAN22894	AMPFI_16335
OG0001772	HUMAN02529, HUMAN08892	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430
OG0001774	HUMAN30515, HUMAN30516	AMPFI_10680
OG0001775	HUMAN14353	AMPFI_09788
OG0001778	HUMAN08146	AMPFI_14017, AMPFI_10692
OG0001780	HUMAN19749	AMPFI_07742
OG0001781	HUMAN12739	AMPFI_23560
OG0001781	HUMAN24740	AMPFI_08314
