Orthogroup	HUMAN	XENTR
OG0000911	HUMAN06653	XENTR13431
OG0000911	HUMAN18001	XENTR10007
OG0000912	HUMAN17095, HUMAN17096	XENTR06455
OG0000912	HUMAN03635, HUMAN03636	XENTR12826
OG0000912	HUMAN24298	XENTR08744
OG0000912	HUMAN22119	XENTR17481
OG0000912	HUMAN11740	XENTR06537
OG0000913	HUMAN24104, HUMAN24103, HUMAN24106	XENTR01593
OG0000913	HUMAN05337	XENTR13952
OG0000914	HUMAN30512	XENTR10460
OG0000914	HUMAN24958	XENTR02522
OG0000914	HUMAN26790	XENTR02868
OG0000915	HUMAN30522	XENTR06376
OG0000915	HUMAN20445	XENTR07971
OG0000915	HUMAN01514, HUMAN01508, HUMAN02420	XENTR14552
OG0000915	HUMAN06732	XENTR15550
OG0000921	HUMAN02905	XENTR08015
OG0000921	HUMAN02198	XENTR09161
OG0000923	HUMAN17831	XENTR08773
OG0000923	HUMAN06654	XENTR13432
OG0000923	HUMAN17698	XENTR09911
OG0000925	HUMAN23362, HUMAN23363, HUMAN23364	XENTR13985
OG0000925	HUMAN30631, HUMAN29752	XENTR02311
OG0000926	HUMAN23202	XENTR00402
OG0000927	HUMAN21812	XENTR00283
OG0000927	HUMAN30637, HUMAN30636, HUMAN29567	XENTR14712
OG0000927	HUMAN30015	XENTR05915
OG0000927	HUMAN11917	XENTR18984
OG0000928	HUMAN14950, HUMAN14947	XENTR05033
OG0000928	HUMAN09734	XENTR05285
OG0000929	HUMAN07498, HUMAN07497	XENTR15957
OG0000929	HUMAN25465	XENTR09138
OG0000929	HUMAN00572	XENTR05468, XENTR05469
OG0000931	HUMAN03786	XENTR02004
OG0000931	HUMAN27595	XENTR01984
OG0000932	HUMAN07155	XENTR13910
OG0000932	HUMAN26747	XENTR16709
OG0000933	HUMAN18787	XENTR09950
OG0000933	HUMAN04834	XENTR06630
OG0000933	HUMAN08387	XENTR08513
OG0000934	HUMAN07465	XENTR14739
OG0000934	HUMAN25721, HUMAN25723	XENTR18207
OG0000934	HUMAN24974	XENTR11383
OG0000934	HUMAN06158	XENTR18032
OG0000935	HUMAN10106	XENTR12574
OG0000935	HUMAN01617, HUMAN01618	XENTR06757
OG0000935	HUMAN06391, HUMAN06392, HUMAN06390	XENTR07228
OG0000935	HUMAN17822	XENTR08768
OG0000936	HUMAN20877, HUMAN20876	XENTR02806
OG0000938	HUMAN21959	XENTR09019
OG0000938	HUMAN04773, HUMAN04774, HUMAN04772, HUMAN04771, HUMAN04769	XENTR09487
OG0000938	HUMAN22973	XENTR03541, XENTR03542
OG0000940	HUMAN29044	XENTR08691
OG0000940	HUMAN29045	XENTR08692
OG0000943	HUMAN06082	XENTR19197
OG0000943	HUMAN04649, HUMAN07383	XENTR06447
OG0000944	HUMAN07470	XENTR14742
OG0000944	HUMAN27468	XENTR14462
OG0000944	HUMAN30061	XENTR00679
OG0000945	HUMAN11233	XENTR09889
OG0000946	HUMAN04147	XENTR14041
OG0000946	HUMAN03947, HUMAN07023	XENTR14125
OG0000947	HUMAN17713	XENTR08808
OG0000947	HUMAN20687	XENTR01875
OG0000947	HUMAN20621	XENTR15993
OG0000949	HUMAN29456	XENTR16409
OG0000949	HUMAN24815	XENTR12925
OG0000949	HUMAN19495	XENTR16343
OG0000949	HUMAN00495	XENTR13690
OG0000949	HUMAN25148, HUMAN25147	XENTR10671
OG0000950	HUMAN07390	XENTR14022
OG0000951	HUMAN01583	XENTR11436
OG0000951	HUMAN09204	XENTR10439
OG0000952	HUMAN23779	XENTR06419
OG0000952	HUMAN22570	XENTR10974
OG0000952	HUMAN24186	XENTR07516
OG0000952	HUMAN22573, HUMAN22572	XENTR10972, XENTR10973
OG0000953	HUMAN23240	XENTR16006
OG0000953	HUMAN28289	XENTR05020
OG0000953	HUMAN00190	XENTR10025
OG0000954	HUMAN18210, HUMAN18209	XENTR04163
OG0000954	HUMAN10206, HUMAN10205	XENTR07349
OG0000954	HUMAN10272	XENTR07350
OG0000955	HUMAN28653	XENTR15251
OG0000955	HUMAN22849	XENTR15299
OG0000957	HUMAN29143	XENTR09672
OG0000957	HUMAN23229	XENTR08642
OG0000958	HUMAN28882	XENTR16151
OG0000960	HUMAN11354	XENTR00488
OG0000960	HUMAN28219	XENTR11786
OG0000960	HUMAN28220	XENTR19097
OG0000963	HUMAN01011	XENTR00065
OG0000964	HUMAN15564, HUMAN15563	XENTR11986, XENTR11979
OG0000965	HUMAN22507	XENTR14312
OG0000965	HUMAN08123	XENTR16944
OG0000966	HUMAN12399	XENTR04933
OG0000966	HUMAN07294	XENTR10311
OG0000967	HUMAN07448, HUMAN07447, HUMAN19350	XENTR08823
OG0000967	HUMAN03396	XENTR06702
OG0000968	HUMAN06994	XENTR08955
OG0000968	HUMAN04278	XENTR17733
OG0000968	HUMAN12426	XENTR04038, XENTR04039
OG0000968	HUMAN19951	XENTR04535
OG0000969	HUMAN26507	XENTR08014
OG0000970	HUMAN19711, HUMAN30698	XENTR01182
OG0000972	HUMAN05358	XENTR13483
OG0000972	HUMAN07389	XENTR14024
OG0000972	HUMAN27539	XENTR02207
OG0000973	HUMAN24825	XENTR15593
OG0000974	HUMAN24126	XENTR01619
OG0000976	HUMAN17462	XENTR10262
OG0000978	HUMAN19104	XENTR01707
OG0000978	HUMAN11274	XENTR17274
OG0000978	HUMAN09230	XENTR04595
OG0000979	HUMAN03626, HUMAN03625	XENTR08662, XENTR08663, XENTR16278
OG0000981	HUMAN23534, HUMAN23535	XENTR14084
OG0000982	HUMAN14333	XENTR15733
OG0000982	HUMAN01637	XENTR18658
OG0000982	HUMAN28757	XENTR06997
OG0000984	HUMAN23607	XENTR03417
OG0000984	HUMAN02268, HUMAN02267	XENTR01286, XENTR01285
OG0000985	HUMAN17532	XENTR01934
OG0000985	HUMAN03584, HUMAN03585	XENTR16979, XENTR16978
OG0000985	HUMAN27498	XENTR04320, XENTR04319
OG0000986	HUMAN03355	XENTR04261
OG0000986	HUMAN17228	XENTR01926
OG0000987	HUMAN02812, HUMAN02813	XENTR06356
OG0000987	HUMAN06286	XENTR03812
OG0000988	HUMAN29197, HUMAN29196	XENTR12762
OG0000988	HUMAN29296	XENTR06777
OG0000988	HUMAN29297	XENTR06778
OG0000988	HUMAN02183	XENTR09929
OG0000992	HUMAN13425	XENTR07391
OG0000992	HUMAN25362	XENTR15056
OG0000992	HUMAN00479, HUMAN00478	XENTR11894
OG0000993	HUMAN18155	XENTR14928
OG0000994	HUMAN25360	XENTR15055
OG0000994	HUMAN17151, HUMAN17152	XENTR12451, XENTR12452, XENTR02702, XENTR02703, XENTR02701
OG0000995	HUMAN20124, HUMAN20123	XENTR04796
OG0000995	HUMAN12109	XENTR07312
OG0000996	HUMAN29968	XENTR00689
OG0000996	HUMAN29969, HUMAN07481, HUMAN07480	XENTR11665
OG0000996	HUMAN17651, HUMAN17650, HUMAN17652	XENTR03250
OG0000999	HUMAN16037	XENTR05421
OG0000999	HUMAN05058	XENTR17674, XENTR18093
OG0000999	HUMAN20396	XENTR05336
OG0001000	HUMAN29732	XENTR02326
OG0001000	HUMAN30113	XENTR14403
OG0001000	HUMAN00567	XENTR05465
OG0001001	HUMAN11958	XENTR17916
OG0001001	HUMAN29766	XENTR02303
OG0001002	HUMAN16097	XENTR05426
OG0001002	HUMAN04437	XENTR04429
OG0001003	HUMAN07373, HUMAN07372	XENTR06440
OG0001003	HUMAN12090	XENTR12183
OG0001004	HUMAN14314	XENTR11947
OG0001004	HUMAN28506	XENTR13944
OG0001004	HUMAN01082	XENTR00348
OG0001004	HUMAN14803	XENTR12222
OG0001005	HUMAN21015	XENTR17351
OG0001006	HUMAN10719	XENTR01787
OG0001006	HUMAN23379	XENTR11011
OG0001006	HUMAN14223	XENTR15378
OG0001006	HUMAN00900	XENTR09358
OG0001007	HUMAN02245	XENTR03922
OG0001007	HUMAN29304, HUMAN29303	XENTR07754
OG0001008	HUMAN02324	XENTR01253
OG0001008	HUMAN06852	XENTR07071
OG0001008	HUMAN04267	XENTR13709
OG0001009	HUMAN25680	XENTR09611
OG0001009	HUMAN00474	XENTR19086
OG0001011	HUMAN05319	XENTR08483
OG0001011	HUMAN28502	XENTR04705
OG0001011	HUMAN07763	XENTR12721
OG0001012	HUMAN21337	XENTR07888
OG0001012	HUMAN30212	XENTR11929
OG0001012	HUMAN05680	XENTR14474
OG0001012	HUMAN05681, HUMAN05682	XENTR14475
OG0001012	HUMAN02078	XENTR17590, XENTR17589
OG0001012	HUMAN05646	XENTR10096
OG0001012	HUMAN19361, HUMAN30685	XENTR14494, XENTR18695, XENTR15180
OG0001013	HUMAN06061	XENTR01268
OG0001013	HUMAN10491	XENTR12519
OG0001013	HUMAN15925	XENTR05681
OG0001013	HUMAN13289	XENTR13123
OG0001015	HUMAN20176, HUMAN20174	XENTR03903
OG0001015	HUMAN26299, HUMAN26298	XENTR02699
OG0001015	HUMAN25884, HUMAN25885, HUMAN25882	XENTR16275
OG0001016	HUMAN03017	XENTR06361
OG0001016	HUMAN27202	XENTR11007
OG0001017	HUMAN06335	XENTR06219
OG0001018	HUMAN19498	XENTR12838
OG0001018	HUMAN08887	XENTR13405
OG0001019	HUMAN28394, HUMAN11824	XENTR19055
OG0001019	HUMAN18576	XENTR18997
OG0001021	HUMAN08794, HUMAN08793, HUMAN08791	XENTR03042
OG0001022	HUMAN26689	XENTR18242
OG0001022	HUMAN07618	XENTR09212
OG0001022	HUMAN30205	XENTR08786
OG0001022	HUMAN30207, HUMAN30206	XENTR08785
OG0001023	HUMAN05807	XENTR15705, XENTR15704
OG0001023	HUMAN04131	XENTR16017
OG0001023	HUMAN24949	XENTR02520
OG0001023	HUMAN15956	XENTR11481
OG0001024	HUMAN23893	XENTR05573
OG0001024	HUMAN03150	XENTR09290
OG0001024	HUMAN26239	XENTR01956
OG0001026	HUMAN10167, HUMAN10166	XENTR01794
OG0001027	HUMAN29295	XENTR14946
OG0001027	HUMAN06083	XENTR18376
OG0001028	HUMAN14304	XENTR08088
OG0001028	HUMAN28814	XENTR09574
OG0001028	HUMAN28812	XENTR09575
OG0001029	HUMAN11011	XENTR00509
OG0001029	HUMAN08233	XENTR04608
OG0001029	HUMAN29975	XENTR00697
OG0001029	HUMAN05450	XENTR10786
OG0001029	HUMAN00741	XENTR11720
OG0001030	HUMAN14248, HUMAN14247	XENTR10641
OG0001030	HUMAN09965	XENTR13221
OG0001030	HUMAN09016	XENTR11652
OG0001030	HUMAN18699	XENTR00593
OG0001031	HUMAN03538	XENTR08916
OG0001031	HUMAN22650	XENTR11732
OG0001032	HUMAN01331	XENTR01314
OG0001032	HUMAN14460, HUMAN14458, HUMAN14461, HUMAN14454, HUMAN29217, HUMAN14453	XENTR15209
OG0001032	HUMAN29214	XENTR06823
OG0001033	HUMAN22499	XENTR11737
OG0001033	HUMAN17164	XENTR02706
OG0001033	HUMAN00952	XENTR00028
OG0001033	HUMAN28581	XENTR04288, XENTR04289
OG0001033	HUMAN14253	XENTR10639
OG0001034	HUMAN12490	XENTR13970
OG0001034	HUMAN02962	XENTR02918
OG0001036	HUMAN19198	XENTR15810
OG0001036	HUMAN24555, HUMAN24554	XENTR02160
OG0001037	HUMAN29275, HUMAN29274	XENTR06792
OG0001037	HUMAN01227	XENTR04702
OG0001038	HUMAN22265, HUMAN22267	XENTR08755
OG0001038	HUMAN24196	XENTR10905
OG0001038	HUMAN03488	XENTR13375
OG0001039	HUMAN19739, HUMAN19738	XENTR00807
OG0001039	HUMAN07040, HUMAN07042	XENTR10799
OG0001039	HUMAN21441	XENTR11115
OG0001042	HUMAN29925	XENTR15139
OG0001042	HUMAN20525	XENTR17123
OG0001042	HUMAN05764	XENTR16376
OG0001044	HUMAN09934	XENTR05073, XENTR01479
OG0001044	HUMAN23652	XENTR18041
OG0001046	HUMAN10290, HUMAN10289, HUMAN10288	XENTR01853
OG0001046	HUMAN20197, HUMAN20196, HUMAN20198, HUMAN20195	XENTR03892, XENTR03891
OG0001046	HUMAN13448	XENTR10518
OG0001047	HUMAN05210	XENTR15460
OG0001047	HUMAN05236	XENTR09715, XENTR19101
OG0001047	HUMAN30004	XENTR05905
OG0001048	HUMAN17075, HUMAN17078, HUMAN17076	XENTR06473
OG0001048	HUMAN22630	XENTR16609
OG0001049	HUMAN21821	XENTR00286
OG0001049	HUMAN26807	XENTR02876
OG0001049	HUMAN21566	XENTR03223
OG0001050	HUMAN25173	XENTR03607
OG0001050	HUMAN10022	XENTR01418, XENTR01419
OG0001050	HUMAN01869	XENTR15902
OG0001051	HUMAN29588, HUMAN30210, HUMAN29587	XENTR02327
OG0001052	HUMAN22593	XENTR04326
OG0001053	HUMAN26150	XENTR14072
OG0001053	HUMAN06551	XENTR07099
OG0001053	HUMAN17942	XENTR01123
OG0001053	HUMAN22798	XENTR04868
OG0001053	HUMAN03229	XENTR07295
OG0001054	HUMAN16260	XENTR05688
OG0001054	HUMAN10727	XENTR01830
OG0001054	HUMAN20086	XENTR04823
OG0001054	HUMAN13203	XENTR17976
OG0001054	HUMAN16261	XENTR05689
OG0001057	HUMAN21639	XENTR09898
OG0001057	HUMAN05349	XENTR13492
OG0001057	HUMAN02106	XENTR07434
OG0001057	HUMAN30588	XENTR15414
OG0001058	HUMAN01956	XENTR09698
OG0001058	HUMAN05750	XENTR10813
OG0001059	HUMAN16703	XENTR16833
OG0001060	HUMAN30131	XENTR14378
OG0001060	HUMAN20265	XENTR15320
OG0001062	HUMAN14494	XENTR02358
OG0001062	HUMAN01209	XENTR00517
OG0001062	HUMAN01211	XENTR00439
OG0001063	HUMAN16934, HUMAN16936, HUMAN16935	XENTR01633
OG0001065	HUMAN09272	XENTR14400
OG0001065	HUMAN02537	XENTR14851
OG0001066	HUMAN20903	XENTR08375, XENTR18939
OG0001066	HUMAN01429	XENTR01227
OG0001066	HUMAN16658	XENTR05175
OG0001067	HUMAN29563	XENTR15131
OG0001067	HUMAN29562	XENTR06306
OG0001067	HUMAN29571	XENTR12290
OG0001068	HUMAN21787	XENTR00265
OG0001072	HUMAN07095	XENTR01131
OG0001072	HUMAN27023, HUMAN27024	XENTR14054
OG0001073	HUMAN23983	XENTR13757
OG0001073	HUMAN30107	XENTR03448
OG0001073	HUMAN07711	XENTR09013
OG0001075	HUMAN24569	XENTR14239
OG0001075	HUMAN16596	XENTR06059
OG0001076	HUMAN07536	XENTR04369
OG0001076	HUMAN22387	XENTR03450
OG0001077	HUMAN02958	XENTR02919
OG0001077	HUMAN26035	XENTR03172
OG0001078	HUMAN20283	XENTR16491
OG0001078	HUMAN24929	XENTR12278
OG0001078	HUMAN04434	XENTR16318
OG0001079	HUMAN01422	XENTR02342
OG0001079	HUMAN29846, HUMAN29847	XENTR18570
OG0001080	HUMAN26171, HUMAN06728, HUMAN06729, HUMAN06727	XENTR17306
OG0001080	HUMAN28042, HUMAN28041	XENTR00219
OG0001080	HUMAN15214	XENTR05053
OG0001081	HUMAN15960	XENTR11483, XENTR11482
OG0001082	HUMAN18213	XENTR04166
OG0001082	HUMAN06409, HUMAN06410	XENTR03787
OG0001083	HUMAN03184	XENTR14939
OG0001083	HUMAN23866, HUMAN23865	XENTR08964
OG0001083	HUMAN27528, HUMAN27527	XENTR02202
OG0001083	HUMAN17258, HUMAN17257	XENTR09760
OG0001084	HUMAN26028	XENTR03176
OG0001084	HUMAN23143	XENTR06277
OG0001085	HUMAN21139	XENTR14464
OG0001085	HUMAN29849	XENTR18960
OG0001085	HUMAN26851, HUMAN26850	XENTR05968
OG0001085	HUMAN25039	XENTR02550
OG0001086	HUMAN15433	XENTR14767
OG0001086	HUMAN08606, HUMAN08605	XENTR08988, XENTR08989
OG0001086	HUMAN04881	XENTR09494
OG0001088	HUMAN08702	XENTR12091
OG0001089	HUMAN15690	XENTR12503
OG0001089	HUMAN05584	XENTR06021
OG0001091	HUMAN17874, HUMAN17873	XENTR05394
OG0001091	HUMAN12948	XENTR06870
OG0001091	HUMAN26589	XENTR11806
OG0001091	HUMAN26587	XENTR11805
OG0001091	HUMAN17872	XENTR05395
OG0001091	HUMAN12947, HUMAN12946, HUMAN12945	XENTR11804
OG0001092	HUMAN22940	XENTR03567
OG0001093	HUMAN26567	XENTR14801
OG0001093	HUMAN12954	XENTR06916
OG0001094	HUMAN08291	XENTR06671
OG0001094	HUMAN04909	XENTR12802
OG0001095	HUMAN06662	XENTR12897
OG0001095	HUMAN17682	XENTR04215
OG0001101	HUMAN29922, HUMAN30647	XENTR15140
OG0001101	HUMAN05769	XENTR16380
OG0001101	HUMAN02346	XENTR13296
OG0001101	HUMAN29924, HUMAN29923, HUMAN21985, HUMAN02347	XENTR18754
OG0001102	HUMAN18703	XENTR00597
OG0001102	HUMAN04709	XENTR09517
OG0001103	HUMAN27937, HUMAN27936	XENTR08189
OG0001104	HUMAN09442	XENTR13239
OG0001104	HUMAN28171	XENTR13771
OG0001104	HUMAN00516	XENTR13900
OG0001104	HUMAN16748	XENTR18117
OG0001105	HUMAN21767, HUMAN21766, HUMAN21768	XENTR00250
OG0001105	HUMAN18846	XENTR09104
OG0001106	HUMAN10112	XENTR12570
OG0001106	HUMAN06227, HUMAN06228	XENTR01358
OG0001107	HUMAN21851	XENTR10533
OG0001107	HUMAN30406	XENTR02061
OG0001107	HUMAN07869	XENTR02717
OG0001108	HUMAN06470	XENTR08568
OG0001108	HUMAN26420	XENTR01519
OG0001109	HUMAN13295	XENTR13118, XENTR13119
OG0001109	HUMAN13298	XENTR13710, XENTR07737
OG0001109	HUMAN22148	XENTR12458
OG0001110	HUMAN01328	XENTR01316
OG0001110	HUMAN29331, HUMAN29332	XENTR07736
OG0001112	HUMAN18525, HUMAN18524	XENTR08598
OG0001112	HUMAN07786, HUMAN07782	XENTR07078
OG0001112	HUMAN30342	XENTR02026, XENTR02027
OG0001113	HUMAN21591	XENTR03194
OG0001114	HUMAN09738, HUMAN09739	XENTR05283, XENTR05282
OG0001114	HUMAN01816	XENTR18949
OG0001115	HUMAN20513	XENTR18459
OG0001115	HUMAN20338	XENTR14532
OG0001116	HUMAN12508	XENTR15111, XENTR15112
OG0001117	HUMAN14034	XENTR04976
OG0001117	HUMAN18813	XENTR19058
OG0001117	HUMAN08156, HUMAN08157	XENTR12412
OG0001118	HUMAN04168	XENTR08709
OG0001118	HUMAN20385	XENTR12886
OG0001119	HUMAN25212	XENTR05752
OG0001119	HUMAN28360	XENTR18158
OG0001120	HUMAN23781	XENTR06417
OG0001120	HUMAN17480	XENTR10567
OG0001120	HUMAN22568	XENTR10976
OG0001121	HUMAN25819, HUMAN25818	XENTR00146
OG0001121	HUMAN19588	XENTR15147
OG0001123	HUMAN21519	XENTR10415
OG0001123	HUMAN23592	XENTR03409
OG0001124	HUMAN13636	XENTR16582
OG0001124	HUMAN29856, HUMAN29855, HUMAN29854, HUMAN29853	XENTR06212
OG0001126	HUMAN21463, HUMAN11885, HUMAN11887, HUMAN11884	XENTR18698
OG0001126	HUMAN21462	XENTR17124
OG0001127	HUMAN18103	XENTR08219, XENTR08218
OG0001127	HUMAN03016	XENTR06362
OG0001128	HUMAN08898	XENTR08508
OG0001128	HUMAN15801, HUMAN15800	XENTR02079
OG0001128	HUMAN02562	XENTR13449
OG0001128	HUMAN02561	XENTR13450
OG0001129	HUMAN28007	XENTR05147
OG0001129	HUMAN24592	XENTR08362
OG0001130	HUMAN23634	XENTR03434
OG0001131	HUMAN17000	XENTR08901
OG0001131	HUMAN08891, HUMAN08890, HUMAN08889	XENTR13407
OG0001132	HUMAN28769	XENTR06989
OG0001133	HUMAN24838	XENTR17678
OG0001133	HUMAN23355	XENTR15362
OG0001134	HUMAN13466, HUMAN13465	XENTR10250
OG0001134	HUMAN25963	XENTR00965
OG0001135	HUMAN12998	XENTR14974
OG0001135	HUMAN10159, HUMAN10160, HUMAN10158	XENTR01797
OG0001135	HUMAN10261	XENTR01779
OG0001136	HUMAN14242	XENTR10642
OG0001136	HUMAN23717	XENTR00557
OG0001136	HUMAN09626, HUMAN09622	XENTR12118
OG0001137	HUMAN15475	XENTR12668
OG0001137	HUMAN16861	XENTR04145
OG0001138	HUMAN06608	XENTR05227
OG0001138	HUMAN27335	XENTR06291
OG0001138	HUMAN21562	XENTR15641, XENTR15640
OG0001139	HUMAN29573	XENTR12289
OG0001139	HUMAN24969	XENTR11375
OG0001139	HUMAN03896	XENTR07646
OG0001140	HUMAN28111	XENTR00230
OG0001140	HUMAN00689	XENTR13675
OG0001140	HUMAN16613	XENTR13933
OG0001141	HUMAN28829	XENTR05715
OG0001142	HUMAN04836, HUMAN04835	XENTR06629
OG0001143	HUMAN26902	XENTR16291
OG0001143	HUMAN09500	XENTR08123
OG0001143	HUMAN09501	XENTR08124
OG0001143	HUMAN28929	XENTR08673
OG0001143	HUMAN01633	XENTR09685
OG0001144	HUMAN06501, HUMAN06503	XENTR08544
OG0001144	HUMAN17895	XENTR07178
OG0001144	HUMAN26116	XENTR03322
OG0001146	HUMAN21944, HUMAN21943	XENTR04404
OG0001146	HUMAN00122	XENTR04096
OG0001146	HUMAN11953, HUMAN11952	XENTR12242
OG0001148	HUMAN20750	XENTR10476
OG0001148	HUMAN08119	XENTR13630
OG0001149	HUMAN24814	XENTR12926
OG0001149	HUMAN01215	XENTR00444
OG0001150	HUMAN06563, HUMAN06561, HUMAN06554, HUMAN06559, HUMAN06560, HUMAN06562, HUMAN06555, HUMAN06558, HUMAN06556, HUMAN06557, HUMAN06565, HUMAN06564, HUMAN05656, HUMAN05652, HUMAN08121, HUMAN27153, HUMAN27152, HUMAN27074, HUMAN05651	XENTR08915
OG0001155	HUMAN28847, HUMAN28848, HUMAN28849	XENTR09180
OG0001155	HUMAN11693	XENTR04938
OG0001156	HUMAN06276, HUMAN06274	XENTR07093
OG0001156	HUMAN12764	XENTR06912
OG0001156	HUMAN18478, HUMAN18476	XENTR01092
OG0001157	HUMAN16825	XENTR04127
OG0001158	HUMAN19221	XENTR16126, XENTR16127
OG0001158	HUMAN13723, HUMAN13724	XENTR07686, XENTR07685
OG0001159	HUMAN16647	XENTR05163
OG0001159	HUMAN28079, HUMAN28078	XENTR05113
OG0001160	HUMAN07003, HUMAN07004	XENTR08948
OG0001160	HUMAN01405	XENTR07949
OG0001161	HUMAN09583	XENTR05290
OG0001161	HUMAN28673	XENTR17947
OG0001162	HUMAN05494	XENTR10454
OG0001162	HUMAN19367	XENTR14933
OG0001164	HUMAN20033	XENTR00877
OG0001165	HUMAN25194	XENTR03624
OG0001165	HUMAN29763	XENTR02305
OG0001166	HUMAN25123	XENTR18013, XENTR18012
OG0001166	HUMAN08665, HUMAN08664	XENTR14106
OG0001167	HUMAN08882, HUMAN08883	XENTR07709
OG0001167	HUMAN17001	XENTR06636, XENTR08900
OG0001168	HUMAN26184, HUMAN26183	XENTR12949
OG0001168	HUMAN19115	XENTR06904
OG0001168	HUMAN11218	XENTR00455
OG0001169	HUMAN05127, HUMAN05130, HUMAN05129, HUMAN05128, HUMAN05351	XENTR18438
OG0001170	HUMAN25304	XENTR07877
OG0001171	HUMAN27880	XENTR06589
OG0001171	HUMAN25618, HUMAN25619	XENTR07471
OG0001171	HUMAN19014, HUMAN19015	XENTR02457
OG0001172	HUMAN03030	XENTR06358
OG0001172	HUMAN18130	XENTR09420
OG0001172	HUMAN18077	XENTR08224
OG0001172	HUMAN12782	XENTR15936
OG0001173	HUMAN01792	XENTR06425, XENTR01039
OG0001173	HUMAN01793	XENTR06289, XENTR03346, XENTR03345
OG0001174	HUMAN20367, HUMAN20467, HUMAN20469, HUMAN20468, HUMAN20465	XENTR02782, XENTR11221, XENTR04237, XENTR14224, XENTR15091, XENTR01015, XENTR02796, XENTR05165, XENTR02815, XENTR11287, XENTR11289, XENTR11288, XENTR11300, XENTR02248, XENTR02246, XENTR01963
OG0001175	HUMAN27761	XENTR04334
OG0001175	HUMAN17515	XENTR01937
OG0001176	HUMAN27503	XENTR04321
OG0001177	HUMAN13794	XENTR04520
OG0001177	HUMAN26270	XENTR01947
OG0001178	HUMAN01065	XENTR00333
OG0001178	HUMAN30630, HUMAN29750	XENTR02313
OG0001179	HUMAN19099	XENTR01714
OG0001180	HUMAN22452	XENTR11241, XENTR01431, XENTR19021
OG0001181	HUMAN02963	XENTR02917
OG0001181	HUMAN12488	XENTR13969
OG0001182	HUMAN16857	XENTR04131
OG0001182	HUMAN09797, HUMAN09796	XENTR10070
OG0001183	HUMAN12777	XENTR15931, XENTR15930
OG0001184	HUMAN24892, HUMAN24891	XENTR11761
OG0001184	HUMAN04448, HUMAN04447	XENTR16633
OG0001185	HUMAN00600	XENTR05474
OG0001185	HUMAN25682, HUMAN25681	XENTR09610, XENTR09609
OG0001186	HUMAN13742	XENTR07680
OG0001186	HUMAN11615	XENTR03736
OG0001187	HUMAN21121	XENTR11283
OG0001188	HUMAN15459	XENTR12660
OG0001188	HUMAN08381	XENTR10956
OG0001188	HUMAN16878	XENTR04124
OG0001189	HUMAN19325	XENTR16871
OG0001189	HUMAN16570	XENTR08031
OG0001189	HUMAN27793	XENTR04626
OG0001190	HUMAN27353	XENTR06259
OG0001190	HUMAN00374	XENTR16660, XENTR16659
OG0001191	HUMAN27560	XENTR02213
OG0001191	HUMAN03181	XENTR13144
OG0001191	HUMAN23867	XENTR08963
OG0001196	HUMAN15280	XENTR18694
OG0001196	HUMAN15282, HUMAN15283	XENTR11054
OG0001196	HUMAN01997	XENTR19094
OG0001197	HUMAN04807	XENTR14109
OG0001197	HUMAN26126	XENTR02293
OG0001197	HUMAN17925	XENTR07184
OG0001198	HUMAN14133	XENTR13281
OG0001198	HUMAN03836	XENTR16301
OG0001199	HUMAN27627, HUMAN27626	XENTR12723
OG0001200	HUMAN08841	XENTR03069
OG0001201	HUMAN19000	XENTR05955
OG0001201	HUMAN28333	XENTR17812
OG0001202	HUMAN22243, HUMAN22242	XENTR11567
OG0001202	HUMAN22244	XENTR11566
OG0001203	HUMAN16859, HUMAN04776, HUMAN04775	XENTR16211
OG0001203	HUMAN08382	XENTR10957
OG0001203	HUMAN16858	XENTR14354
OG0001204	HUMAN07266	XENTR01197
OG0001204	HUMAN13045	XENTR13340
OG0001205	HUMAN08993	XENTR14919
OG0001205	HUMAN22954	XENTR03556
OG0001207	HUMAN13150	XENTR06956
OG0001207	HUMAN17601	XENTR16548
OG0001208	HUMAN17864	XENTR05399
OG0001208	HUMAN26576	XENTR14797
OG0001209	HUMAN27648	XENTR17550
OG0001210	HUMAN18754	XENTR12983
OG0001210	HUMAN21606	XENTR09378
OG0001211	HUMAN17695	XENTR04154
OG0001211	HUMAN12935	XENTR06866
OG0001212	HUMAN22840	XENTR16368
OG0001213	HUMAN03742	XENTR10507
OG0001213	HUMAN07278, HUMAN07279	XENTR01205
OG0001214	HUMAN02956, HUMAN02957	XENTR02921
OG0001215	HUMAN26208, HUMAN26209	XENTR12954
OG0001215	HUMAN17597	XENTR16550, XENTR16549
OG0001216	HUMAN05987	XENTR13109
OG0001216	HUMAN11427	XENTR05946
OG0001217	HUMAN29664	XENTR07688
OG0001217	HUMAN25763	XENTR00148
OG0001217	HUMAN00524	XENTR13893
OG0001217	HUMAN25762	XENTR11581
OG0001218	HUMAN05862	XENTR16071
OG0001218	HUMAN00140	XENTR10134
OG0001218	HUMAN11965	XENTR14884, XENTR14883, XENTR16396
OG0001219	HUMAN18053, HUMAN24346	XENTR03647
OG0001219	HUMAN01814	XENTR18228
OG0001219	HUMAN09792, HUMAN09790	XENTR12113
OG0001220	HUMAN07348	XENTR06343
OG0001220	HUMAN14183	XENTR09829
OG0001221	HUMAN08173, HUMAN08174, HUMAN08177, HUMAN08176, HUMAN08178, HUMAN08175, HUMAN08179, HUMAN08180	XENTR15915
OG0001223	HUMAN27843	XENTR07799
