Orthogroup	HUMAN	APOSJ_ok
OG0001127	HUMAN18103, HUMAN03016	APOSJ_37145, APOSJ_37142, APOSJ_37143, APOSJ_37141
OG0001128	HUMAN08898, HUMAN08899, HUMAN15801, HUMAN15800, HUMAN02562, HUMAN02561	APOSJ_57260, APOSJ_18952
OG0001129	HUMAN11361, HUMAN28007	APOSJ_25816, APOSJ_25817, APOSJ_25818
OG0001129	HUMAN24592	APOSJ_43786
OG0001130	HUMAN23634	APOSJ_33374, APOSJ_33373, APOSJ_33375, APOSJ_33376, APOSJ_52812, APOSJ_45980, APOSJ_45981
OG0001131	HUMAN17000, HUMAN08891, HUMAN08890, HUMAN08889	APOSJ_45169, APOSJ_59509, APOSJ_59504, APOSJ_59505, APOSJ_59507, APOSJ_52861, APOSJ_34886, APOSJ_46529, APOSJ_40439, APOSJ_46532, APOSJ_46530, APOSJ_40442, APOSJ_34889, APOSJ_46527, APOSJ_46535, APOSJ_28173, APOSJ_29139, APOSJ_34885, APOSJ_40441, APOSJ_46534, APOSJ_45168, APOSJ_47747, APOSJ_59506, APOSJ_59501, APOSJ_59508, APOSJ_47746, APOSJ_34891, APOSJ_46528, APOSJ_34890, APOSJ_34887
OG0001132	HUMAN28769	APOSJ_17244, APOSJ_11493, APOSJ_11488, APOSJ_11495, APOSJ_11496, APOSJ_17243, APOSJ_11490, APOSJ_11492, APOSJ_59966, APOSJ_47442, APOSJ_28964, APOSJ_28968, APOSJ_47445, APOSJ_28966, APOSJ_47446, APOSJ_59964, APOSJ_47441, APOSJ_59963, APOSJ_32987, APOSJ_28965, APOSJ_47439, APOSJ_59961, APOSJ_17245, APOSJ_17242, APOSJ_11489, APOSJ_11494, APOSJ_17241, APOSJ_00742, APOSJ_17247, APOSJ_11491, APOSJ_47443, APOSJ_17246, APOSJ_28967, APOSJ_59962, APOSJ_47444, APOSJ_28969, APOSJ_28963, APOSJ_59965, APOSJ_47440
OG0001133	HUMAN24838	APOSJ_43053, APOSJ_43052
OG0001133	HUMAN23355	APOSJ_30572, APOSJ_30571, APOSJ_30570
OG0001134	HUMAN22209, HUMAN22213, HUMAN22214, HUMAN22217, HUMAN27443, HUMAN27400, HUMAN27370, HUMAN27444, HUMAN27369, HUMAN27401, HUMAN22215, HUMAN22216, HUMAN22200, HUMAN22207, HUMAN22208, HUMAN22205, HUMAN22199, HUMAN22204, HUMAN22202, HUMAN22198, HUMAN22201, HUMAN22203, HUMAN22206, HUMAN22212, HUMAN22210, HUMAN22211, HUMAN13466, HUMAN13465, HUMAN25963	APOSJ_46103, APOSJ_39342
OG0001135	HUMAN12999, HUMAN12998	APOSJ_18187
OG0001136	HUMAN14242, HUMAN23717, HUMAN09626, HUMAN09622	APOSJ_60014, APOSJ_58081, APOSJ_60019, APOSJ_60022
OG0001137	HUMAN15475, HUMAN15476, HUMAN16861, HUMAN15474	APOSJ_07767, APOSJ_07766
OG0001138	HUMAN06608, HUMAN27335, HUMAN21562	APOSJ_48351
OG0001139	HUMAN29573	APOSJ_39764, APOSJ_06912, APOSJ_06911
OG0001139	HUMAN20297, HUMAN20298, HUMAN03896	APOSJ_12993
OG0001141	HUMAN28829	APOSJ_14268, APOSJ_58207, APOSJ_64480, APOSJ_64479
OG0001142	HUMAN04836, HUMAN04835	APOSJ_21965, APOSJ_61915, APOSJ_51026, APOSJ_39756, APOSJ_48881, APOSJ_48879, APOSJ_16159, APOSJ_21967, APOSJ_48880, APOSJ_45036, APOSJ_41992, APOSJ_45034, APOSJ_12989, APOSJ_45038, APOSJ_45037, APOSJ_45032, APOSJ_21973, APOSJ_51022, APOSJ_51024, APOSJ_51347, APOSJ_45033, APOSJ_16163, APOSJ_01149, APOSJ_45035, APOSJ_48882, APOSJ_01134, APOSJ_48877
OG0001143	HUMAN26902, HUMAN09500, HUMAN09501, HUMAN28929, HUMAN01633	APOSJ_50743, APOSJ_50744, APOSJ_53351, APOSJ_47727, APOSJ_50745, APOSJ_47725
OG0001144	HUMAN06501, HUMAN06503, HUMAN17895, HUMAN06504, HUMAN26116	APOSJ_14988, APOSJ_12514, APOSJ_14987, APOSJ_14986, APOSJ_14989
OG0001146	HUMAN21944, HUMAN21943, HUMAN21945, HUMAN00122, HUMAN11953, HUMAN11952	APOSJ_18240, APOSJ_18241, APOSJ_49551
OG0001148	HUMAN20750	APOSJ_36458, APOSJ_27843, APOSJ_36457, APOSJ_36456
OG0001149	HUMAN24814, HUMAN01215	APOSJ_33950, APOSJ_33949
OG0001155	HUMAN28847, HUMAN28848, HUMAN28849	APOSJ_15552
OG0001155	HUMAN11693	APOSJ_15648, APOSJ_15647
OG0001156	HUMAN06276, HUMAN06274, HUMAN12764, HUMAN26033, HUMAN18478, HUMAN18476	APOSJ_18425
OG0001158	HUMAN19221, HUMAN13723, HUMAN13724	APOSJ_62821, APOSJ_10981, APOSJ_10980, APOSJ_04235
OG0001159	HUMAN16647, HUMAN28079, HUMAN28078	APOSJ_51472, APOSJ_51719
OG0001160	HUMAN07003, HUMAN07004, HUMAN01405	APOSJ_45582, APOSJ_28225, APOSJ_28221, APOSJ_28222, APOSJ_28223
OG0001161	HUMAN09583, HUMAN28673	APOSJ_18705, APOSJ_18703, APOSJ_18704, APOSJ_18706, APOSJ_65292, APOSJ_00565, APOSJ_11477, APOSJ_11474
OG0001162	HUMAN05494, HUMAN05495, HUMAN05496, HUMAN05497, HUMAN19367	APOSJ_60627, APOSJ_64538, APOSJ_64537
OG0001163	HUMAN03540, HUMAN22604, HUMAN22605	APOSJ_07955, APOSJ_07957, APOSJ_49878, APOSJ_07956, APOSJ_07959, APOSJ_07958, APOSJ_46878, APOSJ_11189, APOSJ_63692, APOSJ_44713, APOSJ_44711, APOSJ_33342, APOSJ_13133
OG0001165	HUMAN25194	APOSJ_07921, APOSJ_28147, APOSJ_28137, APOSJ_04506, APOSJ_04505, APOSJ_47651, APOSJ_28149, APOSJ_07922, APOSJ_28148, APOSJ_28150, APOSJ_28146
OG0001165	HUMAN29763	APOSJ_62646, APOSJ_62647, APOSJ_62643, APOSJ_62645
OG0001166	HUMAN25123, HUMAN08665, HUMAN08664, HUMAN04806	APOSJ_24788, APOSJ_24784, APOSJ_24786, APOSJ_24782, APOSJ_24785, APOSJ_24888, APOSJ_24783, APOSJ_24787
OG0001167	HUMAN08882, HUMAN08883, HUMAN17001	APOSJ_55239, APOSJ_63932, APOSJ_48587, APOSJ_55240, APOSJ_48606, APOSJ_63850, APOSJ_55243, APOSJ_48588, APOSJ_48591, APOSJ_48609, APOSJ_48593, APOSJ_48590, APOSJ_55238, APOSJ_55241, APOSJ_48592, APOSJ_48594, APOSJ_55242, APOSJ_48899, APOSJ_42628, APOSJ_48608, APOSJ_55237, APOSJ_48589, APOSJ_48595
OG0001168	HUMAN26184, HUMAN26183, HUMAN19115, HUMAN19116, HUMAN11218	APOSJ_28988, APOSJ_36650, APOSJ_29205, APOSJ_28989, APOSJ_24017, APOSJ_22126
OG0001169	HUMAN05127, HUMAN05130, HUMAN05129, HUMAN05128, HUMAN05351	APOSJ_34689, APOSJ_05561, APOSJ_05560, APOSJ_05559
OG0001171	HUMAN27880	APOSJ_32394, APOSJ_32395
OG0001172	HUMAN03030, HUMAN18130	APOSJ_56461
OG0001172	HUMAN18077, HUMAN26531, HUMAN12782	APOSJ_60424
OG0001173	HUMAN01793	APOSJ_00189, APOSJ_61633, APOSJ_62528, APOSJ_62529
OG0001174	HUMAN20367, HUMAN20467, HUMAN20469, HUMAN20468, HUMAN20465	APOSJ_37059, APOSJ_31995, APOSJ_37055, APOSJ_31992, APOSJ_37057, APOSJ_37060, APOSJ_37056, APOSJ_31947, APOSJ_37053, APOSJ_37058, APOSJ_37054, APOSJ_31999, APOSJ_31998, APOSJ_31996, APOSJ_31997, APOSJ_31994
OG0001176	HUMAN09872, HUMAN01895, HUMAN14914	APOSJ_43194, APOSJ_53125, APOSJ_63457, APOSJ_63456, APOSJ_53130, APOSJ_43190, APOSJ_01555
OG0001176	HUMAN27503, HUMAN03360	APOSJ_42572, APOSJ_01076, APOSJ_42571, APOSJ_42573
OG0001177	HUMAN13792, HUMAN13793	APOSJ_52104, APOSJ_44813
OG0001177	HUMAN13794	APOSJ_29427, APOSJ_53427, APOSJ_29429
OG0001177	HUMAN26270	APOSJ_51390, APOSJ_29921, APOSJ_29919, APOSJ_29920
OG0001178	HUMAN01065	APOSJ_56479
OG0001179	HUMAN19099	APOSJ_27224, APOSJ_39766, APOSJ_27225
OG0001180	HUMAN22452	APOSJ_60339
OG0001181	HUMAN02963, HUMAN12488	APOSJ_49272, APOSJ_49277, APOSJ_49275, APOSJ_63759, APOSJ_49276, APOSJ_63757, APOSJ_63760, APOSJ_49271, APOSJ_39251, APOSJ_39252, APOSJ_49273, APOSJ_49274
OG0001182	HUMAN16857, HUMAN09797, HUMAN09796	APOSJ_21032, APOSJ_21033, APOSJ_44807, APOSJ_16090, APOSJ_44810, APOSJ_00240
OG0001183	HUMAN12777	APOSJ_29047, APOSJ_15455, APOSJ_15454
OG0001184	HUMAN24892, HUMAN24891	APOSJ_14036, APOSJ_14034, APOSJ_14037, APOSJ_14035
OG0001184	HUMAN04448, HUMAN04447	APOSJ_33065, APOSJ_09294, APOSJ_33062, APOSJ_33061
OG0001185	HUMAN24530, HUMAN24531, HUMAN00600, HUMAN25682, HUMAN25681	APOSJ_55269, APOSJ_55273, APOSJ_55270, APOSJ_55272, APOSJ_55274, APOSJ_55271, APOSJ_55268, APOSJ_07581
OG0001186	HUMAN11615	APOSJ_65059, APOSJ_49100, APOSJ_61207, APOSJ_61209, APOSJ_49105, APOSJ_49101, APOSJ_49102, APOSJ_40051, APOSJ_61206
OG0001188	HUMAN04837, HUMAN15459, HUMAN08381, HUMAN16878	APOSJ_02458, APOSJ_02460, APOSJ_02459
OG0001189	HUMAN19325, HUMAN16570, HUMAN27793	APOSJ_07607, APOSJ_46552, APOSJ_46567, APOSJ_07604, APOSJ_07601, APOSJ_07600, APOSJ_07603, APOSJ_32759, APOSJ_07605
OG0001190	HUMAN27353, HUMAN00374	APOSJ_25935, APOSJ_25929, APOSJ_32431, APOSJ_32429, APOSJ_25932, APOSJ_25931, APOSJ_52256, APOSJ_25930, APOSJ_56333, APOSJ_52255, APOSJ_52257, APOSJ_48161, APOSJ_60883, APOSJ_25934, APOSJ_52259, APOSJ_56323, APOSJ_48157
OG0001191	HUMAN27560, HUMAN03181, HUMAN23867	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794
OG0001196	HUMAN15286, HUMAN15280, HUMAN15282, HUMAN15283, HUMAN15285, HUMAN15284, HUMAN01997	APOSJ_50475, APOSJ_28945, APOSJ_28943, APOSJ_28944
OG0001197	HUMAN04807	APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771
OG0001198	HUMAN14133, HUMAN09842	APOSJ_04989, APOSJ_04990
OG0001198	HUMAN03836	APOSJ_58834, APOSJ_58833
OG0001199	HUMAN25663	APOSJ_51306, APOSJ_51308
OG0001199	HUMAN27627, HUMAN27626	APOSJ_05930, APOSJ_37640, APOSJ_05933, APOSJ_05929, APOSJ_05932
OG0001200	HUMAN08842, HUMAN08840	APOSJ_18890, APOSJ_37081, APOSJ_30917, APOSJ_18885, APOSJ_18891, APOSJ_37078, APOSJ_18886, APOSJ_20274, APOSJ_30911, APOSJ_20270, APOSJ_20275, APOSJ_37075, APOSJ_54506, APOSJ_18887, APOSJ_18892, APOSJ_30913, APOSJ_63778, APOSJ_30918, APOSJ_37084, APOSJ_20273, APOSJ_30916, APOSJ_63775, APOSJ_32050, APOSJ_56751, APOSJ_18888, APOSJ_37076, APOSJ_10745, APOSJ_30912, APOSJ_30910, APOSJ_30909, APOSJ_20271, APOSJ_37079
OG0001201	HUMAN28333	APOSJ_61343
OG0001202	HUMAN22243, HUMAN22242, HUMAN22244	APOSJ_53516, APOSJ_53517, APOSJ_53518, APOSJ_53519, APOSJ_43020, APOSJ_37377, APOSJ_37383, APOSJ_37379, APOSJ_37382, APOSJ_37381, APOSJ_37378, APOSJ_37380
OG0001204	HUMAN13045	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341
OG0001205	HUMAN08993	APOSJ_27795, APOSJ_27794
OG0001207	HUMAN13150, HUMAN17601	APOSJ_04816
OG0001208	HUMAN17864, HUMAN26576	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832
OG0001209	HUMAN27648	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874
OG0001210	HUMAN18754	APOSJ_37932
OG0001210	HUMAN21606	APOSJ_23203, APOSJ_23202
OG0001211	HUMAN17695, HUMAN12935	APOSJ_18069, APOSJ_18071
OG0001212	HUMAN22841	APOSJ_06776, APOSJ_06777
OG0001213	HUMAN03742	APOSJ_24043
OG0001213	HUMAN07278, HUMAN07279	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397
OG0001214	HUMAN06746, HUMAN06745, HUMAN06748, HUMAN06749	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673
OG0001215	HUMAN26208, HUMAN26209, HUMAN17597, HUMAN06423	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312
OG0001216	HUMAN05988, HUMAN05987	APOSJ_27698, APOSJ_57845
OG0001216	HUMAN11427	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689
OG0001217	HUMAN29664, HUMAN25763	APOSJ_49876, APOSJ_49877
OG0001218	HUMAN05862, HUMAN00140, HUMAN11965	APOSJ_12838, APOSJ_12839, APOSJ_12837
OG0001219	HUMAN18053, HUMAN24346, HUMAN01814, HUMAN09792, HUMAN09790	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184
OG0001220	HUMAN07348	APOSJ_49207, APOSJ_49206, APOSJ_30068
OG0001221	HUMAN08173, HUMAN08174, HUMAN08177, HUMAN08176, HUMAN08178, HUMAN08175, HUMAN08179, HUMAN08180	APOSJ_23575
OG0001223	HUMAN27843, HUMAN11032, HUMAN07991, HUMAN19019, HUMAN11033	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063
OG0001224	HUMAN15488, HUMAN15490	APOSJ_06034
OG0001225	HUMAN09188, HUMAN28761, HUMAN14334	APOSJ_26355, APOSJ_26353, APOSJ_26354
OG0001227	HUMAN30017	APOSJ_42967, APOSJ_35503, APOSJ_58893, APOSJ_27276
OG0001231	HUMAN08474, HUMAN08473, HUMAN16911	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638
OG0001232	HUMAN10318	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776
OG0001236	HUMAN15304	APOSJ_47426
OG0001238	HUMAN09752, HUMAN24272	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932
OG0001239	HUMAN21103, HUMAN26890, HUMAN21102	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112
OG0001240	HUMAN09998, HUMAN10000, HUMAN09999, HUMAN09997, HUMAN01896, HUMAN01897, HUMAN28832	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619
OG0001241	HUMAN18832, HUMAN18831	APOSJ_31880, APOSJ_31879
OG0001241	HUMAN07799	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705
OG0001243	HUMAN27651, HUMAN27653, HUMAN27652, HUMAN27650, HUMAN09639	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723
OG0001246	HUMAN18091	APOSJ_12949
OG0001247	HUMAN27059, HUMAN20519, HUMAN29792, HUMAN27060	APOSJ_24401, APOSJ_46726
OG0001248	HUMAN18428, HUMAN27270, HUMAN27268	APOSJ_01452
OG0001249	HUMAN14397, HUMAN05364, HUMAN05363, HUMAN28497, HUMAN00860, HUMAN14396	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682
OG0001250	HUMAN13009, HUMAN20055, HUMAN20056, HUMAN20057, HUMAN12131	APOSJ_45773, APOSJ_45772
OG0001251	HUMAN08159, HUMAN08158	APOSJ_26930, APOSJ_53060
OG0001252	HUMAN15100, HUMAN01282, HUMAN14175, HUMAN14174	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276, APOSJ_57274
OG0001253	HUMAN20377, HUMAN24966, HUMAN20379, HUMAN24965	APOSJ_63481
OG0001254	HUMAN23637, HUMAN09380	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083
OG0001256	HUMAN25828	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857
OG0001261	HUMAN22947, HUMAN04078, HUMAN04079	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064
OG0001262	HUMAN29428, HUMAN24853	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302
OG0001263	HUMAN27745, HUMAN27744, HUMAN03309	APOSJ_26053, APOSJ_26052
OG0001263	HUMAN12942	APOSJ_27866, APOSJ_27867
OG0001264	HUMAN28020, HUMAN18861, HUMAN18860, HUMAN11601, HUMAN28023	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940
OG0001266	HUMAN13676, HUMAN13675, HUMAN18946	APOSJ_03810
OG0001267	HUMAN27473, HUMAN27475, HUMAN27477, HUMAN27476	APOSJ_24539
OG0001267	HUMAN26403, HUMAN07336, HUMAN07335, HUMAN04653, HUMAN27474, HUMAN27478	APOSJ_40387, APOSJ_40388
OG0001268	HUMAN22451	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629
OG0001268	HUMAN29785, HUMAN29783	APOSJ_31771
OG0001270	HUMAN10267, HUMAN10268, HUMAN10266	APOSJ_00845, APOSJ_10264
OG0001270	HUMAN10495	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052
OG0001271	HUMAN27281, HUMAN13161, HUMAN06386	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322
OG0001272	HUMAN10856, HUMAN12263, HUMAN28972	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802
OG0001273	HUMAN09957, HUMAN15061, HUMAN23537	APOSJ_07726, APOSJ_19500, APOSJ_19498
OG0001274	HUMAN01186, HUMAN14450, HUMAN29306	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501
OG0001275	HUMAN25461	APOSJ_19017, APOSJ_34874
OG0001275	HUMAN25459, HUMAN25460	APOSJ_13401, APOSJ_58719, APOSJ_13399, APOSJ_09151, APOSJ_09150, APOSJ_58720, APOSJ_09146, APOSJ_13397, APOSJ_13398, APOSJ_13402, APOSJ_09148
OG0001275	HUMAN25458	APOSJ_40449, APOSJ_40448, APOSJ_40447, APOSJ_40446, APOSJ_40445, APOSJ_40443, APOSJ_64594, APOSJ_40444
OG0001276	HUMAN05158, HUMAN23988, HUMAN23987	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031
OG0001278	HUMAN13574, HUMAN02569, HUMAN02570	APOSJ_45303, APOSJ_16356
OG0001279	HUMAN15552, HUMAN15549, HUMAN09000, HUMAN02712	APOSJ_00366, APOSJ_00367
OG0001280	HUMAN09972, HUMAN14369, HUMAN28522	APOSJ_38817, APOSJ_38818, APOSJ_38816
OG0001282	HUMAN11803, HUMAN21801	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919
OG0001284	HUMAN27205	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093
OG0001284	HUMAN09392	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124
OG0001287	HUMAN23780, HUMAN17479, HUMAN26326, HUMAN22569, HUMAN30270	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177
OG0001288	HUMAN09745, HUMAN23493	APOSJ_22796
OG0001290	HUMAN23738, HUMAN09455, HUMAN11087	APOSJ_34219, APOSJ_34220
OG0001291	HUMAN27542, HUMAN22728, HUMAN03289	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516
OG0001292	HUMAN20666, HUMAN18444, HUMAN18446	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424
OG0001293	HUMAN07380, HUMAN07387, HUMAN07382, HUMAN04647, HUMAN12393	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119
OG0001294	HUMAN08609	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522
OG0001295	HUMAN17913, HUMAN17912, HUMAN06527	APOSJ_42068, APOSJ_42067
OG0001296	HUMAN08945, HUMAN04788, HUMAN02472, HUMAN02470, HUMAN02471	APOSJ_05820
OG0001297	HUMAN06849, HUMAN06850, HUMAN02321, HUMAN02322, HUMAN04265	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636
OG0001300	HUMAN21610, HUMAN07635, HUMAN30249	APOSJ_00778
OG0001302	HUMAN00934	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024
OG0001302	HUMAN28036	APOSJ_52702, APOSJ_52697
OG0001305	HUMAN14853, HUMAN29257, HUMAN01234	APOSJ_09587, APOSJ_09588
OG0001306	HUMAN01015, HUMAN01014	APOSJ_58894
OG0001306	HUMAN29260	APOSJ_11291
OG0001308	HUMAN03202, HUMAN03203, HUMAN24361, HUMAN24360, HUMAN24359, HUMAN22496, HUMAN22495	APOSJ_62820, APOSJ_49337, APOSJ_62822
OG0001309	HUMAN26186, HUMAN26187	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183
OG0001310	HUMAN09337	APOSJ_62169
OG0001310	HUMAN17449	APOSJ_54029, APOSJ_54028
OG0001311	HUMAN02788	APOSJ_36807
OG0001311	HUMAN20553	APOSJ_22226, APOSJ_22227, APOSJ_48297
OG0001312	HUMAN19586, HUMAN21384, HUMAN21385	APOSJ_41375, APOSJ_23773, APOSJ_03205, APOSJ_03206
OG0001315	HUMAN13233, HUMAN25875	APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709
OG0001316	HUMAN22411, HUMAN07507	APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602
OG0001317	HUMAN26503, HUMAN26504	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884
OG0001318	HUMAN16547, HUMAN16548	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107
OG0001318	HUMAN21172, HUMAN21173	APOSJ_58195, APOSJ_58196, APOSJ_25774
OG0001319	HUMAN30310, HUMAN21541	APOSJ_49796
OG0001320	HUMAN27988, HUMAN27989	APOSJ_57053, APOSJ_18022
OG0001320	HUMAN09292, HUMAN16855, HUMAN16856	APOSJ_18945
OG0001321	HUMAN09666, HUMAN14539	APOSJ_00883, APOSJ_05483, APOSJ_00884
OG0001322	HUMAN03840	APOSJ_17574, APOSJ_34586
OG0001322	HUMAN15479, HUMAN15481	APOSJ_25010, APOSJ_25009
OG0001323	HUMAN08572, HUMAN15462, HUMAN02685, HUMAN04964, HUMAN15463, HUMAN08571, HUMAN15461	APOSJ_22973
OG0001324	HUMAN21897	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563
OG0001325	HUMAN22703	APOSJ_07903, APOSJ_07905
OG0001326	HUMAN03521, HUMAN17368, HUMAN17367, HUMAN03603	APOSJ_44084, APOSJ_48298
OG0001327	HUMAN05826, HUMAN05829	APOSJ_43125
OG0001327	HUMAN06766, HUMAN06765, HUMAN02428	APOSJ_32560, APOSJ_15638
OG0001329	HUMAN02833	APOSJ_53471, APOSJ_53474, APOSJ_53473
OG0001330	HUMAN10847, HUMAN12308, HUMAN07235, HUMAN10846	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344
