Orthogroup	HUMAN	STRPU_ok
OG0001703	HUMAN09709	STRPU_01270, STRPU_01272, STRPU_18216, STRPU_20353, STRPU_18217, STRPU_18173, STRPU_22909, STRPU_22894, STRPU_18213, STRPU_18215
OG0001704	HUMAN06407, HUMAN06567	STRPU_05453
OG0001706	HUMAN30453, HUMAN05373, HUMAN30452	STRPU_05229
OG0001707	HUMAN13776, HUMAN13775, HUMAN16739	STRPU_24819
OG0001708	HUMAN01995, HUMAN01996	STRPU_06608
OG0001709	HUMAN23995	STRPU_05233
OG0001710	HUMAN06210, HUMAN24986, HUMAN29936, HUMAN28878	STRPU_23701
OG0001711	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017	STRPU_21095, STRPU_21094
OG0001712	HUMAN22752, HUMAN17161, HUMAN03209	STRPU_04462
OG0001713	HUMAN05026	STRPU_10631
OG0001713	HUMAN11446, HUMAN11444, HUMAN11445	STRPU_25915
OG0001714	HUMAN20171, HUMAN20172	STRPU_08986
OG0001714	HUMAN25119	STRPU_20557
OG0001718	HUMAN25013, HUMAN25014	STRPU_20683
OG0001720	HUMAN12316, HUMAN04993, HUMAN07123	STRPU_14657
OG0001721	HUMAN25291, HUMAN08491	STRPU_14647
OG0001723	HUMAN21619, HUMAN30386, HUMAN29777	STRPU_06356
OG0001724	HUMAN25295	STRPU_18093, STRPU_01781
OG0001725	HUMAN24357, HUMAN03245, HUMAN22506	STRPU_04487, STRPU_04362
OG0001726	HUMAN16877, HUMAN08380	STRPU_20634
OG0001726	HUMAN22539	STRPU_04691
OG0001727	HUMAN15860, HUMAN15859, HUMAN08259, HUMAN16842	STRPU_21219
OG0001728	HUMAN09496, HUMAN23695	STRPU_26695
OG0001729	HUMAN26808, HUMAN20869, HUMAN20870	STRPU_23619
OG0001730	HUMAN14924, HUMAN00990, HUMAN14923	STRPU_18631, STRPU_18614
OG0001731	HUMAN24935, HUMAN06976, HUMAN06977	STRPU_12360
OG0001732	HUMAN30348, HUMAN07896, HUMAN21599, HUMAN21598, HUMAN21600	STRPU_06110
OG0001733	HUMAN17168	STRPU_09898
OG0001735	HUMAN17857, HUMAN13129	STRPU_02435, STRPU_13629
OG0001736	HUMAN11325, HUMAN14071	STRPU_25297
OG0001737	HUMAN27862, HUMAN19270	STRPU_07635
OG0001737	HUMAN19449, HUMAN25649	STRPU_17777
OG0001738	HUMAN07064, HUMAN07066, HUMAN03839, HUMAN03837, HUMAN07063, HUMAN07065, HUMAN03838	STRPU_12582
OG0001739	HUMAN06840, HUMAN06841, HUMAN06839, HUMAN03964	STRPU_12635
OG0001740	HUMAN04153, HUMAN24941, HUMAN20293, HUMAN20292, HUMAN04152, HUMAN20291	STRPU_12729, STRPU_12731
OG0001743	HUMAN29328, HUMAN29326	STRPU_19741
OG0001744	HUMAN27314, HUMAN18242, HUMAN27316, HUMAN27315, HUMAN27317, HUMAN06338	STRPU_22012
OG0001745	HUMAN25534	STRPU_26910
OG0001746	HUMAN04189, HUMAN20301, HUMAN20300, HUMAN20302	STRPU_01643, STRPU_11979
OG0001747	HUMAN19647, HUMAN19645, HUMAN19646, HUMAN18323, HUMAN18324, HUMAN02105	STRPU_06888
OG0001749	HUMAN28713, HUMAN29594, HUMAN30202	STRPU_05824
OG0001752	HUMAN14402, HUMAN14401, HUMAN09557	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	HUMAN25325, HUMAN05304, HUMAN05305, HUMAN05303, HUMAN13962	STRPU_17742
OG0001755	HUMAN04349	STRPU_12732
OG0001755	HUMAN05480	STRPU_24786
OG0001756	HUMAN03565, HUMAN03566	STRPU_09617
OG0001756	HUMAN27756, HUMAN27755	STRPU_04685
OG0001757	HUMAN02532, HUMAN02531, HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339	STRPU_21210
OG0001758	HUMAN12281	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498
OG0001759	HUMAN28722, HUMAN22444	STRPU_10425
OG0001760	HUMAN06762	STRPU_22819, STRPU_01978
OG0001768	HUMAN23681, HUMAN14390	STRPU_26512
OG0001769	HUMAN03651	STRPU_04596, STRPU_14107
OG0001769	HUMAN08557, HUMAN08556	STRPU_20984
OG0001770	HUMAN24382, HUMAN17425, HUMAN30193, HUMAN24381, HUMAN22894	STRPU_17113, STRPU_16408
OG0001772	HUMAN02529, HUMAN08892	STRPU_21190, STRPU_21191
OG0001774	HUMAN18619	STRPU_09937
OG0001774	HUMAN30515, HUMAN30516	STRPU_23744
OG0001775	HUMAN14353	STRPU_26768
OG0001778	HUMAN08146	STRPU_25828
OG0001780	HUMAN19749	STRPU_14799
OG0001781	HUMAN12739	STRPU_13577, STRPU_01597
OG0001781	HUMAN24740	STRPU_20058
OG0001782	HUMAN23640	STRPU_26752, STRPU_26766
OG0001782	HUMAN03280	STRPU_04678
OG0001783	HUMAN10327, HUMAN10326	STRPU_06159
OG0001787	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492, HUMAN25152, HUMAN25151, HUMAN00492	STRPU_17941
OG0001789	HUMAN19923, HUMAN12300	STRPU_15451, STRPU_15452
OG0001790	HUMAN15656, HUMAN15657	STRPU_03304
OG0001792	HUMAN15054	STRPU_27220
OG0001793	HUMAN20623	STRPU_23388
OG0001793	HUMAN05697	STRPU_24396
OG0001794	HUMAN19680	STRPU_12642, STRPU_12643
OG0001796	HUMAN19025, HUMAN19024, HUMAN19023, HUMAN19026, HUMAN27928	STRPU_07743, STRPU_07742
OG0001798	HUMAN14327, HUMAN14328, HUMAN09868	STRPU_09683, STRPU_23903
OG0001799	HUMAN11851, HUMAN07342, HUMAN05015	STRPU_14816
OG0001800	HUMAN21427, HUMAN21429, HUMAN21428, HUMAN02409, HUMAN07046	STRPU_22920
OG0001801	HUMAN01406, HUMAN04138, HUMAN27053, HUMAN01453, HUMAN04141, HUMAN04140	STRPU_12836
OG0001802	HUMAN10430, HUMAN10427, HUMAN10426	STRPU_20193
OG0001803	HUMAN17083, HUMAN17084, HUMAN22587, HUMAN22586, HUMAN03075	STRPU_04203, STRPU_04243
OG0001804	HUMAN11697, HUMAN11700, HUMAN11696, HUMAN11695, HUMAN11698, HUMAN19866	STRPU_14674
OG0001805	HUMAN06844, HUMAN04264, HUMAN06848	STRPU_12761, STRPU_02348
OG0001806	HUMAN26954, HUMAN26956, HUMAN01386	STRPU_22008
OG0001807	HUMAN12665	STRPU_24677
OG0001808	HUMAN22068, HUMAN01110	STRPU_00247, STRPU_18809
OG0001809	HUMAN02155, HUMAN02158, HUMAN02157, HUMAN02156, HUMAN02154	STRPU_19392
OG0001810	HUMAN25995, HUMAN25994, HUMAN18086	STRPU_01878, STRPU_25193
OG0001812	HUMAN05677	STRPU_26242, STRPU_26243
OG0001814	HUMAN12655, HUMAN12657, HUMAN26160, HUMAN26161	STRPU_24614
OG0001816	HUMAN23424	STRPU_18814, STRPU_00243
OG0001817	HUMAN10762, HUMAN16372, HUMAN16373	STRPU_08787
OG0001818	HUMAN08932, HUMAN25133	STRPU_00061
OG0001819	HUMAN26303, HUMAN26302, HUMAN17758	STRPU_01919, STRPU_22763
OG0001820	HUMAN22655, HUMAN22654, HUMAN22657, HUMAN03192	STRPU_04399, STRPU_04054
OG0001821	HUMAN20150	STRPU_09182, STRPU_02150
OG0001822	HUMAN20278, HUMAN04122	STRPU_12353
OG0001823	HUMAN28818	STRPU_02648, STRPU_16170
OG0001823	HUMAN28819	STRPU_00071
OG0001825	HUMAN28268, HUMAN25258, HUMAN28269, HUMAN28270	STRPU_02037, STRPU_08032
OG0001826	HUMAN18296, HUMAN30222	STRPU_07008
OG0001827	HUMAN29268, HUMAN29270	STRPU_20293, STRPU_20294, STRPU_20292
OG0001829	HUMAN11147, HUMAN11495	STRPU_26227
OG0001830	HUMAN13769, HUMAN16621	STRPU_07804
OG0001831	HUMAN10191, HUMAN10190, HUMAN12366, HUMAN12368	STRPU_09256
OG0001832	HUMAN29361	STRPU_23928
OG0001832	HUMAN10008, HUMAN10007, HUMAN01888, HUMAN10006	STRPU_22029
OG0001834	HUMAN18097, HUMAN02973	STRPU_13381, STRPU_13361
OG0001835	HUMAN04377, HUMAN04378	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316
OG0001846	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676	STRPU_07129, STRPU_07361
OG0001848	HUMAN02996	STRPU_22238
OG0001848	HUMAN04716	STRPU_23147
OG0001849	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583	STRPU_18500
OG0001849	HUMAN06578	STRPU_13261
OG0001851	HUMAN21496	STRPU_25598
OG0001852	HUMAN06720, HUMAN20898	STRPU_23919
OG0001853	HUMAN28392, HUMAN18575	STRPU_26165, STRPU_25636
OG0001854	HUMAN06535	STRPU_24665
OG0001856	HUMAN26595, HUMAN13519	STRPU_08451
OG0001857	HUMAN16699, HUMAN28241	STRPU_08062
OG0001858	HUMAN26275	STRPU_04178
OG0001861	HUMAN02516	STRPU_17421
OG0001862	HUMAN14487, HUMAN01898, HUMAN10090	STRPU_27297, STRPU_27298
OG0001863	HUMAN27302	STRPU_16802
OG0001864	HUMAN13784, HUMAN13785, HUMAN19255	STRPU_07954, STRPU_07964, STRPU_07955
OG0001865	HUMAN23790, HUMAN22856, HUMAN07532	STRPU_05306
OG0001866	HUMAN25780, HUMAN19444	STRPU_16646
OG0001867	HUMAN25878, HUMAN13230	STRPU_02073, STRPU_09102
OG0001868	HUMAN08197	STRPU_00230, STRPU_25972
OG0001869	HUMAN00228, HUMAN00227	STRPU_10775
OG0001870	HUMAN28292, HUMAN00640, HUMAN25247	STRPU_24888
OG0001871	HUMAN07522, HUMAN27482	STRPU_04980
OG0001873	HUMAN16807, HUMAN16808, HUMAN16809	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114
OG0001874	HUMAN21243	STRPU_23282
OG0001875	HUMAN17871	STRPU_00655, STRPU_23068
OG0001875	HUMAN22698	STRPU_04899
OG0001876	HUMAN16595	STRPU_05423
OG0001877	HUMAN08708, HUMAN25127, HUMAN02567	STRPU_20768
OG0001878	HUMAN07553, HUMAN29985, HUMAN27457	STRPU_05520
OG0001879	HUMAN07208	STRPU_14847, STRPU_14863
OG0001879	HUMAN06063	STRPU_08597, STRPU_00313
OG0001881	HUMAN06131, HUMAN04212, HUMAN02372	STRPU_12633
OG0001882	HUMAN12928, HUMAN17839	STRPU_13936, STRPU_13937
OG0001883	HUMAN10705, HUMAN10706, HUMAN10704, HUMAN20116, HUMAN13322	STRPU_08144
OG0001884	HUMAN27931, HUMAN19032, HUMAN19030, HUMAN19029	STRPU_25533
OG0001886	HUMAN29265, HUMAN01236	STRPU_19685, STRPU_19631
OG0001887	HUMAN24008, HUMAN07736, HUMAN22363, HUMAN22362	STRPU_05761
OG0001888	HUMAN14663, HUMAN28454, HUMAN28455	STRPU_18384
OG0001889	HUMAN13282, HUMAN10294, HUMAN10295, HUMAN10296	STRPU_15963, STRPU_00519
OG0001890	HUMAN27039, HUMAN01447, HUMAN04331	STRPU_12794
OG0001892	HUMAN21354, HUMAN25414	STRPU_17444, STRPU_17443
OG0001893	HUMAN24851, HUMAN24850	STRPU_19363
OG0001894	HUMAN24228, HUMAN24227, HUMAN24229, HUMAN03619	STRPU_10413
OG0001895	HUMAN19223	STRPU_26056, STRPU_22586, STRPU_22577
OG0001896	HUMAN29380, HUMAN02065	STRPU_20385
OG0001897	HUMAN01785, HUMAN01784, HUMAN14131, HUMAN28852, HUMAN09463	STRPU_27268, STRPU_27283
OG0001898	HUMAN15350	STRPU_20689
OG0001899	HUMAN08346	STRPU_21547
OG0001900	HUMAN15353	STRPU_20504
OG0001901	HUMAN04090, HUMAN04089	STRPU_04970
OG0001903	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026
OG0001906	HUMAN01662, HUMAN09869, HUMAN28584, HUMAN14273	STRPU_11003, STRPU_00343
OG0001913	HUMAN10068, HUMAN10067	STRPU_10199
OG0001914	HUMAN25808	STRPU_14735
OG0001914	HUMAN10542	STRPU_08619, STRPU_08614
OG0001915	HUMAN30648, HUMAN29662	STRPU_17939
OG0001916	HUMAN08379, HUMAN08376, HUMAN08378	STRPU_21260
OG0001916	HUMAN15612	STRPU_20551
OG0001917	HUMAN01077, HUMAN14777, HUMAN15018	STRPU_18955, STRPU_00671
OG0001918	HUMAN18185, HUMAN18184	STRPU_13246
OG0001919	HUMAN03322	STRPU_04340
OG0001920	HUMAN28449, HUMAN14671, HUMAN01090, HUMAN14537, HUMAN14536	STRPU_18501
OG0001923	HUMAN14644, HUMAN14642, HUMAN14921	STRPU_18625, STRPU_18584
OG0001925	HUMAN17583, HUMAN26221, HUMAN06665	STRPU_21911
OG0001926	HUMAN01202	STRPU_18373
OG0001928	HUMAN25622	STRPU_24330
OG0001929	HUMAN19567	STRPU_03323
OG0001930	HUMAN10045	STRPU_07044, STRPU_07042
OG0001932	HUMAN21635, HUMAN29559	STRPU_06651
OG0001933	HUMAN11040, HUMAN11041	STRPU_25326
OG0001934	HUMAN10144, HUMAN27036	STRPU_02193, STRPU_09229
OG0001935	HUMAN02626	STRPU_24558
OG0001935	HUMAN03611	STRPU_25146
OG0001936	HUMAN03296	STRPU_04689
OG0001936	HUMAN27676	STRPU_04051
OG0001937	HUMAN21397	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257
OG0001938	HUMAN04426	STRPU_12630
OG0001939	HUMAN18875	STRPU_25917, STRPU_25918
OG0001940	HUMAN07394, HUMAN07393	STRPU_14325
OG0001941	HUMAN18090, HUMAN20811	STRPU_25034
OG0001942	HUMAN08495, HUMAN02465, HUMAN02464	STRPU_21869
OG0001943	HUMAN13678, HUMAN18947	STRPU_07623
OG0001944	HUMAN18721	STRPU_21111
OG0001945	HUMAN21241, HUMAN25293	STRPU_17291
OG0001946	HUMAN24077, HUMAN03301, HUMAN22814, HUMAN22811	STRPU_04786
OG0001947	HUMAN20996, HUMAN06249, HUMAN06248	STRPU_23003, STRPU_00878
OG0001948	HUMAN15430, HUMAN15431, HUMAN08601, HUMAN02652, HUMAN04901	STRPU_20590
OG0001949	HUMAN12315, HUMAN07122, HUMAN12313, HUMAN12314	STRPU_15208, STRPU_15265
OG0001950	HUMAN14684, HUMAN14683, HUMAN28967, HUMAN01297	STRPU_18441, STRPU_18407
OG0001951	HUMAN06387, HUMAN20627, HUMAN06388	STRPU_22044
OG0001952	HUMAN25420	STRPU_12536
OG0001953	HUMAN12011, HUMAN12010, HUMAN12008, HUMAN10577, HUMAN10576, HUMAN10578, HUMAN10574	STRPU_01422, STRPU_08746
OG0001955	HUMAN09387, HUMAN09386	STRPU_27020
OG0001956	HUMAN13995	STRPU_22561
OG0001957	HUMAN04994, HUMAN12320, HUMAN12321, HUMAN07092, HUMAN07091	STRPU_14318
OG0001958	HUMAN18312, HUMAN07838	STRPU_24711
OG0001959	HUMAN23786, HUMAN17413, HUMAN30435, HUMAN22638, HUMAN22637	STRPU_05213, STRPU_05214
OG0001961	HUMAN06222, HUMAN02307	STRPU_16845
OG0001962	HUMAN30018, HUMAN07452, HUMAN00709	STRPU_17534
OG0001963	HUMAN01746, HUMAN09665, HUMAN28531	STRPU_26701
OG0001964	HUMAN17471, HUMAN17608, HUMAN17469, HUMAN17470, HUMAN17482, HUMAN17490, HUMAN17609	STRPU_06679
OG0001965	HUMAN13582	STRPU_01429, STRPU_01430, STRPU_08740
OG0001966	HUMAN14884, HUMAN01261	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658
OG0001967	HUMAN01106	STRPU_18200
OG0001968	HUMAN03672	STRPU_09871
OG0001968	HUMAN29233	STRPU_20270
OG0001969	HUMAN23666, HUMAN23664, HUMAN23665, HUMAN14220, HUMAN14219	STRPU_27401
OG0001971	HUMAN14230, HUMAN14001, HUMAN09514	STRPU_16337, STRPU_16368
OG0001972	HUMAN00080, HUMAN00081	STRPU_11351
OG0001974	HUMAN13564	STRPU_02192, STRPU_09228
OG0001976	HUMAN04446, HUMAN04445, HUMAN16076, HUMAN07001	STRPU_12566
OG0001985	HUMAN07334, HUMAN26445	STRPU_14835
OG0001986	HUMAN01344, HUMAN01345	STRPU_19144, STRPU_19142
OG0001987	HUMAN19974, HUMAN19975, HUMAN10877, HUMAN05001	STRPU_15215, STRPU_15162
OG0001988	HUMAN28137	STRPU_07708
OG0001989	HUMAN06979, HUMAN24933	STRPU_02360, STRPU_12771
OG0001990	HUMAN18834	STRPU_20217, STRPU_20218
OG0001991	HUMAN18994	STRPU_07953, STRPU_07962
OG0001992	HUMAN25065	STRPU_21804
OG0001993	HUMAN17210, HUMAN23872, HUMAN03186	STRPU_10430
OG0001994	HUMAN07229, HUMAN12231	STRPU_14768, STRPU_02555
OG0001997	HUMAN08839	STRPU_11533, STRPU_11535
OG0001998	HUMAN28974, HUMAN10909, HUMAN10908	STRPU_14372
OG0001999	HUMAN25970	STRPU_00626, STRPU_08926
OG0001999	HUMAN04679	STRPU_01637, STRPU_11973
OG0002000	HUMAN23473	STRPU_23109, STRPU_23095
OG0002001	HUMAN06657	STRPU_22133
OG0002001	HUMAN12156	STRPU_08080
OG0002002	HUMAN18498, HUMAN18497, HUMAN05241	STRPU_19981, STRPU_01210, STRPU_13275
OG0002003	HUMAN17505, HUMAN09339, HUMAN09338	STRPU_21851
OG0002005	HUMAN03512, HUMAN27735, HUMAN27734	STRPU_16754, STRPU_01729
OG0002006	HUMAN12661	STRPU_20323, STRPU_14074, STRPU_00846
OG0002007	HUMAN22823, HUMAN03290	STRPU_04341, STRPU_04313
OG0002010	HUMAN13438, HUMAN13437	STRPU_08441
OG0002011	HUMAN19203, HUMAN08184	STRPU_25413
OG0002012	HUMAN04610, HUMAN04611, HUMAN04609, HUMAN19998	STRPU_15135, STRPU_15136, STRPU_02517
OG0002014	HUMAN01361, HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362, HUMAN21111	STRPU_22668
OG0002015	HUMAN10277, HUMAN20192	STRPU_08637
OG0002016	HUMAN22594, HUMAN22595, HUMAN24384, HUMAN03045	STRPU_04756
OG0002017	HUMAN00207, HUMAN05916, HUMAN21581	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369
OG0002018	HUMAN22930, HUMAN07753, HUMAN24015	STRPU_04995
OG0002019	HUMAN23213, HUMAN12701, HUMAN12700	STRPU_13253
OG0002020	HUMAN24224, HUMAN24223, HUMAN03621	STRPU_09473
OG0002022	HUMAN02191, HUMAN02193	STRPU_19383
OG0002023	HUMAN15593, HUMAN04741, HUMAN02722	STRPU_21651, STRPU_21715
OG0002024	HUMAN02179, HUMAN02180, HUMAN29178, HUMAN29177, HUMAN29179	STRPU_19639, STRPU_19678
OG0002026	HUMAN30074, HUMAN07690	STRPU_15399, STRPU_05265, STRPU_05250
OG0002027	HUMAN07656, HUMAN07655, HUMAN21805	STRPU_06369
OG0002028	HUMAN18734	STRPU_21795
OG0002029	HUMAN19340, HUMAN19571, HUMAN19572	STRPU_03590, STRPU_03525
OG0002030	HUMAN01108, HUMAN14623, HUMAN14622, HUMAN14998, HUMAN28476	STRPU_02910
OG0002031	HUMAN12775, HUMAN26512	STRPU_00644, STRPU_23058
OG0002032	HUMAN05596, HUMAN05597	STRPU_03804
OG0002035	HUMAN14128, HUMAN01124, HUMAN23374	STRPU_18829
OG0002036	HUMAN08245	STRPU_21769, STRPU_21705
OG0002036	HUMAN08247, HUMAN08246, HUMAN15835	STRPU_21770
OG0002037	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706	STRPU_01040, STRPU_23400
OG0002038	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101	STRPU_19945, STRPU_02581
OG0002042	HUMAN03199, HUMAN03198, HUMAN03197	STRPU_04785
OG0002043	HUMAN00470, HUMAN00469, HUMAN27809	STRPU_07222
OG0002057	HUMAN28905, HUMAN00904, HUMAN28904	STRPU_19229
OG0002059	HUMAN14516, HUMAN01268, HUMAN01269	STRPU_19592
OG0002060	HUMAN08797, HUMAN16994, HUMAN16993	STRPU_20989
OG0002061	HUMAN27408	STRPU_09301
OG0002062	HUMAN09834, HUMAN14941, HUMAN14940	STRPU_22454
OG0002063	HUMAN28682	STRPU_11651
OG0002063	HUMAN23745	STRPU_23098
OG0002064	HUMAN02629	STRPU_20818
OG0002064	HUMAN16812, HUMAN16813, HUMAN08576	STRPU_21062
OG0002066	HUMAN16636, HUMAN28236	STRPU_00589, STRPU_07555
OG0002067	HUMAN27451, HUMAN27446, HUMAN10469	STRPU_08273
OG0002068	HUMAN08933, HUMAN15823	STRPU_20506
OG0002069	HUMAN28251, HUMAN28252, HUMAN28249, HUMAN18933, HUMAN18934, HUMAN28250	STRPU_24856
OG0002070	HUMAN14478, HUMAN01278, HUMAN29198, HUMAN29199	STRPU_20394
OG0002071	HUMAN07281, HUMAN07282, HUMAN12478	STRPU_15007
OG0002072	HUMAN10265	STRPU_08672
OG0002073	HUMAN23862, HUMAN23861, HUMAN20828, HUMAN18650	STRPU_09676
OG0002074	HUMAN27012	STRPU_12818
OG0002075	HUMAN16959, HUMAN16957, HUMAN16958, HUMAN08748	STRPU_00734, STRPU_20738
OG0002076	HUMAN06613, HUMAN20823	STRPU_23547
OG0002077	HUMAN12493, HUMAN12495, HUMAN12494, HUMAN02943	STRPU_13341
OG0002078	HUMAN13179	STRPU_08704, STRPU_01468
OG0002080	HUMAN07100, HUMAN12467	STRPU_12273
OG0002084	HUMAN03437, HUMAN03435, HUMAN03436, HUMAN17130, HUMAN17131	STRPU_09835
OG0002086	HUMAN09453, HUMAN14542	STRPU_04575, STRPU_26633
OG0002087	HUMAN29203	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076
OG0002088	HUMAN03872	STRPU_12689
OG0002090	HUMAN24839	STRPU_08335
OG0002091	HUMAN26748, HUMAN10794, HUMAN10793, HUMAN10792, HUMAN07160, HUMAN07159, HUMAN07158	STRPU_14476
OG0002093	HUMAN25025	STRPU_12871
OG0002094	HUMAN20985	STRPU_23249, STRPU_23832, STRPU_23869
OG0002096	HUMAN07201, HUMAN07202	STRPU_14803
OG0002097	HUMAN22005, HUMAN29689, HUMAN22006, HUMAN22007	STRPU_06535, STRPU_06565
OG0002098	HUMAN05177, HUMAN05178, HUMAN22893	STRPU_12020
OG0002099	HUMAN18988	STRPU_21840
OG0002100	HUMAN11681, HUMAN10855, HUMAN10854, HUMAN10853, HUMAN11680	STRPU_14760, STRPU_14813, STRPU_14494
OG0002101	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558	STRPU_19346
OG0002102	HUMAN21529, HUMAN30242, HUMAN05361	STRPU_06587, STRPU_06586, STRPU_06513
OG0002103	HUMAN04751, HUMAN30155, HUMAN30139, HUMAN30145, HUMAN30144	STRPU_21394
OG0002104	HUMAN11028	STRPU_25435, STRPU_25437
OG0002105	HUMAN03871, HUMAN03870, HUMAN06146	STRPU_12769, STRPU_02357
OG0002106	HUMAN24893	STRPU_19950
OG0002107	HUMAN03751	STRPU_10115, STRPU_10041
OG0002108	HUMAN17009, HUMAN25939, HUMAN08879	STRPU_21693, STRPU_21758
OG0002122	HUMAN09151	STRPU_05448
OG0002124	HUMAN28973	STRPU_12980
OG0002125	HUMAN29833	STRPU_23305
OG0002127	HUMAN18531	STRPU_06389, STRPU_06381
OG0002128	HUMAN29743	STRPU_06723, STRPU_06722
OG0002129	HUMAN05263, HUMAN19676, HUMAN30581, HUMAN22903, HUMAN22904	STRPU_05442
OG0002130	HUMAN16683	STRPU_17881
OG0002131	HUMAN28897, HUMAN28898	STRPU_26857, STRPU_27387
OG0002134	HUMAN11520, HUMAN11519, HUMAN28025, HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028	STRPU_25434
OG0002135	HUMAN01477, HUMAN25525	STRPU_16889
OG0002137	HUMAN21685	STRPU_18345, STRPU_18353, STRPU_18358
OG0002138	HUMAN06987, HUMAN06986	STRPU_12939, STRPU_12957
OG0002139	HUMAN02727, HUMAN08986	STRPU_21129
OG0002140	HUMAN25637, HUMAN25635, HUMAN27866, HUMAN27867, HUMAN27865	STRPU_07066, STRPU_07071
OG0002141	HUMAN07727	STRPU_05738
OG0002142	HUMAN09638, HUMAN09637, HUMAN14269, HUMAN14270, HUMAN01659, HUMAN01658, HUMAN14271	STRPU_21904
OG0002143	HUMAN28524, HUMAN09973, HUMAN28523, HUMAN28525	STRPU_26801
OG0002144	HUMAN10788, HUMAN10789, HUMAN07164, HUMAN07161	STRPU_15216, STRPU_15163
OG0002145	HUMAN06915, HUMAN06914	STRPU_23880, STRPU_01920, STRPU_22764
OG0002146	HUMAN26928, HUMAN20884	STRPU_23230, STRPU_23218
OG0002147	HUMAN05917	STRPU_11081
OG0002148	HUMAN09309	STRPU_21577
OG0002148	HUMAN16972	STRPU_20962
OG0002149	HUMAN12807, HUMAN02982	STRPU_23241
OG0002150	HUMAN23646, HUMAN10063	STRPU_22562
OG0002151	HUMAN13474, HUMAN13473	STRPU_08939
OG0002152	HUMAN24926	STRPU_07904, STRPU_07930
OG0002155	HUMAN26335, HUMAN26336	STRPU_11252, STRPU_11215
OG0002155	HUMAN20421, HUMAN20420	STRPU_23836, STRPU_23874
OG0002156	HUMAN23074	STRPU_05070, STRPU_05146
OG0002157	HUMAN25935	STRPU_08588, STRPU_00303
OG0002158	HUMAN24486, HUMAN24482, HUMAN24481, HUMAN24484, HUMAN24483	STRPU_07732
OG0002159	HUMAN04258	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863
OG0002160	HUMAN30547, HUMAN30546, HUMAN08352, HUMAN30545, HUMAN30548, HUMAN30549, HUMAN30550	STRPU_08290
OG0002161	HUMAN26313, HUMAN26314, HUMAN12540, HUMAN17802	STRPU_13309
OG0002162	HUMAN02073, HUMAN29318, HUMAN29319	STRPU_20069
OG0002163	HUMAN06865, HUMAN04226, HUMAN06864, HUMAN02356	STRPU_11832
OG0002166	HUMAN07297, HUMAN26751, HUMAN10918, HUMAN10916	STRPU_14593
OG0002167	HUMAN26280, HUMAN23897, HUMAN27666, HUMAN27667	STRPU_15754
OG0002168	HUMAN28277, HUMAN28276, HUMAN28275	STRPU_24315
OG0002168	HUMAN17195	STRPU_19155
OG0002169	HUMAN17132, HUMAN03434	STRPU_10191
OG0002170	HUMAN23741	STRPU_00895, STRPU_23022
OG0002170	HUMAN16364	STRPU_15901
OG0002171	HUMAN18925, HUMAN08132, HUMAN18929	STRPU_26259
OG0002172	HUMAN05082, HUMAN21374, HUMAN21373	STRPU_01335
OG0002173	HUMAN23179	STRPU_14738
OG0002173	HUMAN01775, HUMAN09844, HUMAN09843	STRPU_27218
OG0002174	HUMAN20167	STRPU_08137
OG0002174	HUMAN09473, HUMAN09474	STRPU_26655
OG0002175	HUMAN01262, HUMAN29256	STRPU_19597
OG0002177	HUMAN15512, HUMAN25741, HUMAN08516	STRPU_21636
OG0002178	HUMAN24840	STRPU_08141
OG0002179	HUMAN25015, HUMAN25016	STRPU_21296
OG0002180	HUMAN27912	STRPU_07373, STRPU_07744
OG0002182	HUMAN26866, HUMAN01426, HUMAN26865, HUMAN26864	STRPU_23612
OG0002183	HUMAN06781, HUMAN06780, HUMAN06779, HUMAN02386, HUMAN02385, HUMAN02387	STRPU_12069, STRPU_01231
OG0002185	HUMAN11287, HUMAN11285, HUMAN11271	STRPU_25310
OG0002186	HUMAN18439, HUMAN20709	STRPU_24638
