Orthogroup	HUMAN	LYTVA_ok
OG0001420	HUMAN08488, HUMAN08485, HUMAN29818, HUMAN29817, HUMAN20933, HUMAN06265, HUMAN06264, HUMAN06263	LYTVA_11976
OG0001421	HUMAN04839, HUMAN08948, HUMAN02585	LYTVA_26131
OG0001422	HUMAN17890, HUMAN26120, HUMAN17892, HUMAN26121, HUMAN17893, HUMAN17891	LYTVA_28672
OG0001423	HUMAN24902, HUMAN29347, HUMAN02230, HUMAN14689	LYTVA_12091, LYTVA_28484
OG0001424	HUMAN04853, HUMAN04852	LYTVA_01086
OG0001425	HUMAN25779, HUMAN09840, HUMAN23345, HUMAN23344	LYTVA_20870
OG0001427	HUMAN18845, HUMAN13853, HUMAN16726	LYTVA_08328
OG0001428	HUMAN00193, HUMAN11816, HUMAN05892	LYTVA_04004
OG0001430	HUMAN16816, HUMAN04840, HUMAN09331, HUMAN15891	LYTVA_05538
OG0001431	HUMAN26191, HUMAN12528, HUMAN12527, HUMAN12529	LYTVA_23169
OG0001432	HUMAN16749	LYTVA_06531, LYTVA_06533
OG0001434	HUMAN25376	LYTVA_09215, LYTVA_08418, LYTVA_11544
OG0001436	HUMAN28951	LYTVA_23400
OG0001437	HUMAN27963, HUMAN27962	LYTVA_02456
OG0001439	HUMAN05538, HUMAN05539	LYTVA_23481
OG0001440	HUMAN02970, HUMAN12486	LYTVA_21865
OG0001445	HUMAN18716, HUMAN15579	LYTVA_06306
OG0001446	HUMAN12296	LYTVA_05089, LYTVA_00329
OG0001447	HUMAN09319, HUMAN15576, HUMAN02582	LYTVA_08300
OG0001449	HUMAN16746	LYTVA_26829
OG0001449	HUMAN18160	LYTVA_26490
OG0001451	HUMAN07097	LYTVA_28152
OG0001451	HUMAN04374, HUMAN04373	LYTVA_15293, LYTVA_15292
OG0001452	HUMAN23508, HUMAN10054, HUMAN01876	LYTVA_07052
OG0001453	HUMAN01855, HUMAN01856, HUMAN01854, HUMAN09711, HUMAN21615	LYTVA_25332
OG0001454	HUMAN24124, HUMAN24121, HUMAN24122, HUMAN22861	LYTVA_12706
OG0001455	HUMAN00999, HUMAN23381, HUMAN15013, HUMAN14678	LYTVA_29635
OG0001456	HUMAN21609	LYTVA_29753
OG0001457	HUMAN25257, HUMAN25224, HUMAN25255, HUMAN28271, HUMAN25256	LYTVA_23311
OG0001459	HUMAN15951, HUMAN15950, HUMAN06132	LYTVA_03447
OG0001460	HUMAN03122	LYTVA_25220
OG0001461	HUMAN26887	LYTVA_20044
OG0001462	HUMAN02581	LYTVA_05319
OG0001463	HUMAN11278, HUMAN11277, HUMAN11276, HUMAN11625	LYTVA_02407, LYTVA_02045
OG0001464	HUMAN17749, HUMAN28956, HUMAN06437, HUMAN06436	LYTVA_00287
OG0001465	HUMAN00436	LYTVA_26108
OG0001466	HUMAN23853	LYTVA_06219, LYTVA_06226
OG0001467	HUMAN29474, HUMAN29473	LYTVA_13981
OG0001467	HUMAN05267	LYTVA_22531
OG0001468	HUMAN18215, HUMAN20670, HUMAN20673, HUMAN20674	LYTVA_26492
OG0001469	HUMAN25406	LYTVA_08369
OG0001470	HUMAN12346	LYTVA_05300
OG0001472	HUMAN19245	LYTVA_00674, LYTVA_18392
OG0001473	HUMAN20094, HUMAN20096, HUMAN20095	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712
OG0001474	HUMAN09370	LYTVA_10100
OG0001474	HUMAN10738, HUMAN10739, HUMAN10736	LYTVA_01292
OG0001475	HUMAN00232, HUMAN00233	LYTVA_29057, LYTVA_24837
OG0001476	HUMAN25765, HUMAN19427	LYTVA_11849
OG0001478	HUMAN09291, HUMAN09290	LYTVA_27270, LYTVA_05260
OG0001478	HUMAN20166	LYTVA_16139, LYTVA_02086
OG0001479	HUMAN01339, HUMAN14506, HUMAN14504, HUMAN29189	LYTVA_06390
OG0001480	HUMAN18069, HUMAN20722, HUMAN20724, HUMAN20721	LYTVA_01988
OG0001481	HUMAN25752, HUMAN25750, HUMAN08503	LYTVA_06316
OG0001483	HUMAN12748	LYTVA_11203
OG0001484	HUMAN29782, HUMAN20929	LYTVA_19019, LYTVA_27048
OG0001485	HUMAN10085, HUMAN23594, HUMAN23593	LYTVA_14466, LYTVA_27906
OG0001486	HUMAN25054, HUMAN25055, HUMAN05819, HUMAN05818, HUMAN05067	LYTVA_00800
OG0001488	HUMAN04092, HUMAN04094	LYTVA_30042, LYTVA_29707, LYTVA_03629
OG0001488	HUMAN04093	LYTVA_25849
OG0001489	HUMAN01073, HUMAN23289	LYTVA_29241
OG0001490	HUMAN08811, HUMAN18744, HUMAN04949, HUMAN08810	LYTVA_21998
OG0001492	HUMAN10841, HUMAN12245, HUMAN12244, HUMAN10843, HUMAN10842, HUMAN07105	LYTVA_23916
OG0001493	HUMAN03318	LYTVA_27653
OG0001495	HUMAN29635, HUMAN29702, HUMAN29695, HUMAN29694, HUMAN29703, HUMAN29696, HUMAN30419, HUMAN09160, HUMAN09187, HUMAN21896, HUMAN30065, HUMAN29940, HUMAN29941, HUMAN29903, HUMAN29939, HUMAN09161	LYTVA_19058
OG0001496	HUMAN17133	LYTVA_02996, LYTVA_18645, LYTVA_00598
OG0001500	HUMAN18402, HUMAN29893, HUMAN07602, HUMAN18404	LYTVA_09855
OG0001501	HUMAN08312, HUMAN18751	LYTVA_20209
OG0001502	HUMAN13214, HUMAN13217	LYTVA_00394
OG0001503	HUMAN15059	LYTVA_26157
OG0001503	HUMAN06046	LYTVA_21678
OG0001504	HUMAN18887	LYTVA_08379, LYTVA_08381
OG0001506	HUMAN21790, HUMAN00091	LYTVA_24167
OG0001507	HUMAN08598, HUMAN02657, HUMAN02656, HUMAN04900	LYTVA_01453, LYTVA_12072
OG0001508	HUMAN04219, HUMAN15958	LYTVA_06099
OG0001508	HUMAN15959	LYTVA_21980
OG0001509	HUMAN07903, HUMAN21589	LYTVA_07640
OG0001510	HUMAN28447, HUMAN14672, HUMAN14673, HUMAN01094, HUMAN01092	LYTVA_28716
OG0001511	HUMAN18319, HUMAN26693	LYTVA_02740
OG0001513	HUMAN17774, HUMAN17773, HUMAN06636	LYTVA_00022
OG0001515	HUMAN12421, HUMAN12420, HUMAN19953	LYTVA_24782, LYTVA_03977
OG0001516	HUMAN23268	LYTVA_11182, LYTVA_25941
OG0001517	HUMAN23303, HUMAN21286	LYTVA_12522
OG0001518	HUMAN21520, HUMAN20795, HUMAN21522	LYTVA_16808
OG0001520	HUMAN00622, HUMAN16656	LYTVA_23857
OG0001521	HUMAN15053, HUMAN23542, HUMAN01808	LYTVA_13872
OG0001522	HUMAN15759	LYTVA_05588, LYTVA_28109
OG0001523	HUMAN04118, HUMAN06164	LYTVA_15884
OG0001524	HUMAN03522	LYTVA_17084
OG0001524	HUMAN11149	LYTVA_25311
OG0001525	HUMAN07206	LYTVA_27481
OG0001526	HUMAN02271, HUMAN29404	LYTVA_26761, LYTVA_03589
OG0001527	HUMAN11842	LYTVA_20326
OG0001528	HUMAN11910, HUMAN21992, HUMAN21991, HUMAN21990	LYTVA_29398
OG0001530	HUMAN22629	LYTVA_09311
OG0001531	HUMAN03428, HUMAN22234, HUMAN24248	LYTVA_20110
OG0001532	HUMAN21870, HUMAN00046, HUMAN11888, HUMAN21869	LYTVA_28949
OG0001533	HUMAN07789, HUMAN21380	LYTVA_13013
OG0001534	HUMAN20220, HUMAN20221, HUMAN20219, HUMAN10541, HUMAN10540, HUMAN10538	LYTVA_02078
OG0001536	HUMAN23182, HUMAN23181	LYTVA_08488
OG0001538	HUMAN02566	LYTVA_03571, LYTVA_23544
OG0001545	HUMAN14011, HUMAN09985, HUMAN01642, HUMAN14012	LYTVA_21798
OG0001546	HUMAN08266, HUMAN16844	LYTVA_27645, LYTVA_19517
OG0001549	HUMAN06935, HUMAN21488, HUMAN02396, HUMAN02395	LYTVA_03281
OG0001550	HUMAN20737	LYTVA_01107, LYTVA_29943
OG0001551	HUMAN08700, HUMAN02498	LYTVA_06090
OG0001552	HUMAN20977, HUMAN20976	LYTVA_02937
OG0001553	HUMAN27760, HUMAN03319, HUMAN23794	LYTVA_29518
OG0001554	HUMAN05332, HUMAN05331, HUMAN30019	LYTVA_00642
OG0001556	HUMAN02509	LYTVA_26855
OG0001557	HUMAN04310	LYTVA_30232
OG0001557	HUMAN26830, HUMAN26831	LYTVA_23103
OG0001558	HUMAN29505, HUMAN29504, HUMAN14496	LYTVA_06196
OG0001559	HUMAN08415, HUMAN04944, HUMAN02556, HUMAN04942	LYTVA_27028
OG0001560	HUMAN28514, HUMAN14375, HUMAN14373, HUMAN09968, HUMAN24574, HUMAN01892, HUMAN01891	LYTVA_18843
OG0001561	HUMAN20456, HUMAN24967, HUMAN20360	LYTVA_04106, LYTVA_00921
OG0001562	HUMAN18910	LYTVA_19681
OG0001563	HUMAN09891	LYTVA_18255, LYTVA_29179, LYTVA_21711
OG0001564	HUMAN18396, HUMAN05131	LYTVA_04654, LYTVA_21130
OG0001565	HUMAN15336, HUMAN05720, HUMAN01912	LYTVA_00224, LYTVA_00227
OG0001566	HUMAN25664, HUMAN29643	LYTVA_01152
OG0001567	HUMAN00268, HUMAN21826	LYTVA_26978, LYTVA_26194
OG0001568	HUMAN20082, HUMAN20081	LYTVA_29892
OG0001569	HUMAN07886, HUMAN30285, HUMAN30286, HUMAN30287	LYTVA_20543
OG0001571	HUMAN13804, HUMAN05679	LYTVA_29985, LYTVA_27391
OG0001572	HUMAN13726	LYTVA_17414
OG0001572	HUMAN11626, HUMAN11627	LYTVA_21491
OG0001573	HUMAN01295, HUMAN29048	LYTVA_09972
OG0001574	HUMAN25927, HUMAN25926, HUMAN25928, HUMAN25929, HUMAN13261, HUMAN16297, HUMAN16298	LYTVA_26697
OG0001575	HUMAN20511	LYTVA_24682, LYTVA_05900
OG0001576	HUMAN23520, HUMAN09989, HUMAN09990	LYTVA_04399
OG0001578	HUMAN27577, HUMAN27576, HUMAN03525	LYTVA_07447
OG0001581	HUMAN02524, HUMAN02525	LYTVA_03103
OG0001582	HUMAN11710, HUMAN19935	LYTVA_05770
OG0001583	HUMAN22254, HUMAN22253, HUMAN22251, HUMAN22252, HUMAN03577	LYTVA_00600
OG0001584	HUMAN22038	LYTVA_16613
OG0001589	HUMAN10236	LYTVA_18831, LYTVA_18102
OG0001590	HUMAN09424	LYTVA_06446, LYTVA_02727
OG0001592	HUMAN09531, HUMAN09657, HUMAN09656	LYTVA_02711
OG0001599	HUMAN13429	LYTVA_01284
OG0001599	HUMAN13426	LYTVA_27246
OG0001600	HUMAN00788, HUMAN00787, HUMAN16635, HUMAN28233	LYTVA_19566
OG0001604	HUMAN22175	LYTVA_15984
OG0001604	HUMAN12471, HUMAN12472	LYTVA_01583
OG0001605	HUMAN07945, HUMAN07944	LYTVA_28463, LYTVA_28464, LYTVA_27230
OG0001606	HUMAN13929	LYTVA_00126
OG0001606	HUMAN03753	LYTVA_07392
OG0001609	HUMAN07643	LYTVA_06544
OG0001609	HUMAN21122, HUMAN07645	LYTVA_05376
OG0001610	HUMAN22869, HUMAN00777, HUMAN19044, HUMAN07487, HUMAN28094	LYTVA_15773
OG0001611	HUMAN08978, HUMAN02546	LYTVA_24498
OG0001612	HUMAN25319	LYTVA_09143
OG0001614	HUMAN14358	LYTVA_00842, LYTVA_23993
OG0001614	HUMAN13572	LYTVA_08406
OG0001615	HUMAN04414, HUMAN27016	LYTVA_29681, LYTVA_02240
OG0001617	HUMAN20425, HUMAN06149, HUMAN24916	LYTVA_01260
OG0001621	HUMAN10405, HUMAN20233	LYTVA_26251
OG0001622	HUMAN03730, HUMAN03729, HUMAN27716	LYTVA_08170, LYTVA_12311
OG0001627	HUMAN28211	LYTVA_11632
OG0001627	HUMAN24158	LYTVA_28854, LYTVA_17633
OG0001628	HUMAN16897, HUMAN16898	LYTVA_06351
OG0001633	HUMAN28383	LYTVA_21365
OG0001634	HUMAN02620, HUMAN15581	LYTVA_20717
OG0001635	HUMAN30203, HUMAN26031, HUMAN29595	LYTVA_01903
OG0001636	HUMAN11118	LYTVA_07956
OG0001638	HUMAN10802, HUMAN10801, HUMAN11783, HUMAN11785, HUMAN11784	LYTVA_23923, LYTVA_15599, LYTVA_03528
OG0001639	HUMAN09764, HUMAN14138	LYTVA_12301
OG0001640	HUMAN21156, HUMAN21157	LYTVA_26720
OG0001641	HUMAN02994	LYTVA_15842
OG0001642	HUMAN04974, HUMAN04971, HUMAN04972, HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976	LYTVA_25401
OG0001643	HUMAN05730, HUMAN15333, HUMAN15332, HUMAN15331	LYTVA_10368
OG0001644	HUMAN24567	LYTVA_08193
OG0001649	HUMAN09668	LYTVA_12486
OG0001652	HUMAN08985	LYTVA_22143
OG0001653	HUMAN23274	LYTVA_15506
OG0001654	HUMAN24521, HUMAN24522, HUMAN25677	LYTVA_27565
OG0001655	HUMAN23043, HUMAN29586, HUMAN29889	LYTVA_29262
OG0001656	HUMAN12664	LYTVA_20250
OG0001657	HUMAN20003, HUMAN20005, HUMAN20004, HUMAN04603	LYTVA_24520
OG0001658	HUMAN18841	LYTVA_29002
OG0001659	HUMAN00545, HUMAN00546, HUMAN25769	LYTVA_27573
OG0001660	HUMAN24142, HUMAN22382, HUMAN29625, HUMAN30126, HUMAN22381	LYTVA_26564
OG0001661	HUMAN07166	LYTVA_05769
OG0001661	HUMAN21509	LYTVA_11532
OG0001662	HUMAN05309	LYTVA_14369
OG0001662	HUMAN26391, HUMAN07388	LYTVA_15998
OG0001663	HUMAN26903, HUMAN29828	LYTVA_27998
OG0001664	HUMAN14776, HUMAN14775	LYTVA_11249
OG0001665	HUMAN13477, HUMAN13476	LYTVA_04604
OG0001665	HUMAN10572	LYTVA_23642
OG0001666	HUMAN07809	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001667	HUMAN12734, HUMAN26001, HUMAN26000, HUMAN06279, HUMAN06280, HUMAN06278	LYTVA_07623, LYTVA_22490, LYTVA_07621
OG0001668	HUMAN25853	LYTVA_02299
OG0001671	HUMAN20911	LYTVA_19064
OG0001672	HUMAN29688, HUMAN17876, HUMAN12952, HUMAN26575	LYTVA_03348
OG0001673	HUMAN08249, HUMAN08251, HUMAN15858, HUMAN16851	LYTVA_21841
OG0001674	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865, HUMAN13900	LYTVA_15682
OG0001675	HUMAN28279, HUMAN27610	LYTVA_09242
OG0001676	HUMAN03206	LYTVA_20615
OG0001676	HUMAN15070	LYTVA_04952
OG0001677	HUMAN07349, HUMAN07350	LYTVA_22014
OG0001678	HUMAN25999, HUMAN17691	LYTVA_28376
OG0001682	HUMAN18147	LYTVA_24944
OG0001683	HUMAN30085, HUMAN01479, HUMAN00558, HUMAN25314	LYTVA_21742
OG0001685	HUMAN22339	LYTVA_01904
OG0001687	HUMAN03234	LYTVA_18610, LYTVA_22058
OG0001688	HUMAN22303, HUMAN22304, HUMAN22302, HUMAN03992	LYTVA_10321
OG0001689	HUMAN11738	LYTVA_20550
OG0001689	HUMAN11737, HUMAN19915	LYTVA_05698
OG0001691	HUMAN10903	LYTVA_29941
OG0001692	HUMAN00929, HUMAN00928, HUMAN15010, HUMAN23437, HUMAN23438	LYTVA_03559
OG0001693	HUMAN00705	LYTVA_27901, LYTVA_27900, LYTVA_14436, LYTVA_19948, LYTVA_19947
OG0001694	HUMAN06928, HUMAN06927, HUMAN06925, HUMAN20957	LYTVA_29879
OG0001696	HUMAN07021, HUMAN07020, HUMAN03942, HUMAN03944, HUMAN03943, HUMAN03945	LYTVA_22806
OG0001703	HUMAN09709	LYTVA_28859, LYTVA_21915
OG0001704	HUMAN06407, HUMAN06567	LYTVA_03750, LYTVA_28208
OG0001706	HUMAN30453, HUMAN05373, HUMAN30452	LYTVA_16433
OG0001707	HUMAN13776, HUMAN13775, HUMAN16739	LYTVA_02742
OG0001708	HUMAN01995, HUMAN01996	LYTVA_08755
OG0001709	HUMAN23995	LYTVA_16435
OG0001711	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017	LYTVA_23582
OG0001712	HUMAN22752, HUMAN17161, HUMAN03209	LYTVA_21581
OG0001713	HUMAN05026	LYTVA_19902
OG0001713	HUMAN11446, HUMAN11444, HUMAN11445	LYTVA_16987
OG0001714	HUMAN20171, HUMAN20172	LYTVA_26980
OG0001718	HUMAN25013, HUMAN25014	LYTVA_06728
OG0001720	HUMAN12316, HUMAN04993, HUMAN07123	LYTVA_14326
OG0001721	HUMAN25291, HUMAN08491	LYTVA_12881
OG0001723	HUMAN21619, HUMAN30386, HUMAN29777	LYTVA_03137
OG0001724	HUMAN25295	LYTVA_06501, LYTVA_06496, LYTVA_08423
OG0001725	HUMAN24357, HUMAN03245, HUMAN22506	LYTVA_14811, LYTVA_05220
OG0001726	HUMAN16877, HUMAN08380	LYTVA_04764
OG0001726	HUMAN22539	LYTVA_24972
OG0001727	HUMAN15860, HUMAN15859, HUMAN08259, HUMAN16842	LYTVA_24852
OG0001728	HUMAN09496, HUMAN23695	LYTVA_14622
OG0001729	HUMAN26808, HUMAN20869, HUMAN20870	LYTVA_28021
OG0001730	HUMAN14924, HUMAN00990, HUMAN14923	LYTVA_03839
OG0001731	HUMAN24935, HUMAN06976, HUMAN06977	LYTVA_09912, LYTVA_24284, LYTVA_14260
OG0001732	HUMAN30348, HUMAN07896, HUMAN21599, HUMAN21598, HUMAN21600	LYTVA_22231
OG0001733	HUMAN17168	LYTVA_14522, LYTVA_09132
OG0001735	HUMAN17857, HUMAN13129	LYTVA_17512
OG0001736	HUMAN11325, HUMAN14071	LYTVA_17235
OG0001737	HUMAN27862, HUMAN19270	LYTVA_15539
OG0001737	HUMAN19449, HUMAN25649	LYTVA_29190, LYTVA_24114
OG0001738	HUMAN07064, HUMAN07066, HUMAN03839, HUMAN03837, HUMAN07063, HUMAN07065, HUMAN03838	LYTVA_14239, LYTVA_03711
OG0001739	HUMAN06840, HUMAN06841, HUMAN06839, HUMAN03964	LYTVA_10491
OG0001740	HUMAN04153, HUMAN24941, HUMAN20293, HUMAN20292, HUMAN04152, HUMAN20291	LYTVA_07618, LYTVA_17839, LYTVA_21620
OG0001743	HUMAN29328, HUMAN29326	LYTVA_09129
OG0001744	HUMAN27314, HUMAN18242, HUMAN27316, HUMAN27315, HUMAN27317, HUMAN06338	LYTVA_05535
OG0001745	HUMAN25534	LYTVA_07144
OG0001746	HUMAN04189, HUMAN20301, HUMAN20300, HUMAN20302	LYTVA_21735
OG0001749	HUMAN28713, HUMAN29594, HUMAN30202	LYTVA_27870
OG0001752	HUMAN14402, HUMAN14401, HUMAN09557	LYTVA_14709
OG0001754	HUMAN25325, HUMAN05304, HUMAN05305, HUMAN05303, HUMAN13962	LYTVA_06403
OG0001755	HUMAN04349	LYTVA_17842
OG0001756	HUMAN03565, HUMAN03566	LYTVA_10472, LYTVA_10467
OG0001756	HUMAN27757, HUMAN27756, HUMAN27755	LYTVA_03013
OG0001757	HUMAN02532, HUMAN02531, HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339	LYTVA_12754
OG0001758	HUMAN12281	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284
OG0001759	HUMAN28722, HUMAN22444	LYTVA_03595
OG0001760	HUMAN06762	LYTVA_24245
OG0001768	HUMAN23681, HUMAN14390	LYTVA_02674
OG0001769	HUMAN03651	LYTVA_02387
OG0001769	HUMAN08557, HUMAN08556	LYTVA_30216
OG0001770	HUMAN24382, HUMAN17425, HUMAN30193, HUMAN24381, HUMAN22894	LYTVA_06471
OG0001772	HUMAN02529, HUMAN08892	LYTVA_23524, LYTVA_22204
OG0001774	HUMAN30515, HUMAN30516	LYTVA_28479
OG0001780	HUMAN19749	LYTVA_17770
OG0001781	HUMAN12739	LYTVA_04782
OG0001781	HUMAN24740	LYTVA_08353
OG0001782	HUMAN23640	LYTVA_16503
OG0001782	HUMAN03280	LYTVA_03019
OG0001783	HUMAN10327, HUMAN10326	LYTVA_21718, LYTVA_26895
OG0001785	HUMAN07812	LYTVA_20637
OG0001787	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492, HUMAN25152, HUMAN25151, HUMAN00492	LYTVA_09866, LYTVA_22457
OG0001788	HUMAN16667	LYTVA_19848
OG0001789	HUMAN19923, HUMAN12300	LYTVA_15527, LYTVA_15528
OG0001790	HUMAN15656, HUMAN15657	LYTVA_11313
OG0001792	HUMAN15054	LYTVA_23803
OG0001793	HUMAN20623	LYTVA_01173
OG0001793	HUMAN05697	LYTVA_03112
OG0001794	HUMAN19680	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751
OG0001798	HUMAN14327, HUMAN14328, HUMAN09868	LYTVA_08013, LYTVA_29031
OG0001799	HUMAN11851, HUMAN07342, HUMAN05015	LYTVA_13847
OG0001800	HUMAN21427, HUMAN21429, HUMAN21428, HUMAN02409, HUMAN07046	LYTVA_21818
OG0001801	HUMAN01406, HUMAN04138, HUMAN27053, HUMAN01453, HUMAN04141, HUMAN04140	LYTVA_16627, LYTVA_24616
OG0001802	HUMAN10430, HUMAN10427, HUMAN10426	LYTVA_22206, LYTVA_08853
OG0001803	HUMAN17083, HUMAN17084, HUMAN22587, HUMAN22586, HUMAN03075	LYTVA_26265
OG0001804	HUMAN11697, HUMAN11700, HUMAN11696, HUMAN11695, HUMAN11698, HUMAN19866	LYTVA_21220
OG0001805	HUMAN06844, HUMAN04264, HUMAN06848	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001807	HUMAN12665	LYTVA_27089
OG0001808	HUMAN22068, HUMAN01110	LYTVA_09711
OG0001809	HUMAN29140, HUMAN02152, HUMAN02151, HUMAN02153, HUMAN02155, HUMAN02158, HUMAN02157, HUMAN02156, HUMAN02154	LYTVA_24690
OG0001810	HUMAN25995, HUMAN25994, HUMAN18086	LYTVA_27471, LYTVA_27472
OG0001812	HUMAN05677	LYTVA_11557, LYTVA_11559
OG0001814	HUMAN12655, HUMAN12657, HUMAN26160, HUMAN26161	LYTVA_13775
OG0001816	HUMAN23426	LYTVA_11847
OG0001816	HUMAN23424	LYTVA_11846
OG0001817	HUMAN10762, HUMAN16372, HUMAN16373	LYTVA_21391
OG0001818	HUMAN08932, HUMAN25133	LYTVA_09386
OG0001819	HUMAN26303, HUMAN26302, HUMAN17758	LYTVA_12283, LYTVA_25485
OG0001820	HUMAN22655, HUMAN22654, HUMAN22657, HUMAN03192	LYTVA_02599, LYTVA_29524
OG0001821	HUMAN20151	LYTVA_18835
OG0001821	HUMAN20150	LYTVA_07768, LYTVA_18834
OG0001822	HUMAN20278, HUMAN04122	LYTVA_22413
OG0001823	HUMAN28818	LYTVA_05413
OG0001823	HUMAN28819	LYTVA_05412
OG0001825	HUMAN28268, HUMAN25258, HUMAN28269, HUMAN28270	LYTVA_14311, LYTVA_23444
OG0001826	HUMAN18296, HUMAN30222	LYTVA_26574, LYTVA_18547
OG0001827	HUMAN29268, HUMAN29270	LYTVA_09251, LYTVA_06825
OG0001829	HUMAN11147, HUMAN11495	LYTVA_05903
OG0001830	HUMAN13769, HUMAN16621	LYTVA_22851
OG0001831	HUMAN10191, HUMAN10190, HUMAN12366, HUMAN12368	LYTVA_25792
OG0001832	HUMAN29361	LYTVA_10649
OG0001832	HUMAN10008, HUMAN10007, HUMAN01888, HUMAN10006	LYTVA_10011
OG0001834	HUMAN18097, HUMAN02973	LYTVA_25860
OG0001835	HUMAN04377, HUMAN04378	LYTVA_23786, LYTVA_13724, LYTVA_20339
OG0001846	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676	LYTVA_14692
OG0001848	HUMAN02996	LYTVA_08748, LYTVA_26442
OG0001848	HUMAN04716	LYTVA_05081
OG0001849	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583	LYTVA_05823
OG0001849	HUMAN06578	LYTVA_06918
OG0001851	HUMAN21496	LYTVA_22434, LYTVA_22433
OG0001852	HUMAN06720, HUMAN20898	LYTVA_04485
OG0001853	HUMAN28392, HUMAN18575	LYTVA_24547, LYTVA_00729
OG0001854	HUMAN06535	LYTVA_15577
OG0001856	HUMAN26595, HUMAN13519	LYTVA_13246
OG0001857	HUMAN16699, HUMAN28241	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	HUMAN26275	LYTVA_15118
OG0001858	HUMAN03335	LYTVA_02418
OG0001861	HUMAN02516	LYTVA_25197
OG0001862	HUMAN14487, HUMAN01898, HUMAN10090	LYTVA_25275
OG0001863	HUMAN27302	LYTVA_00865
OG0001864	HUMAN13784, HUMAN13785, HUMAN19255	LYTVA_05483
OG0001865	HUMAN23790, HUMAN22856, HUMAN07532	LYTVA_01901
OG0001866	HUMAN25781	LYTVA_12972
OG0001867	HUMAN25878, HUMAN13230	LYTVA_13864
OG0001868	HUMAN08197	LYTVA_08383, LYTVA_20946
OG0001869	HUMAN00228, HUMAN00227	LYTVA_29389
OG0001870	HUMAN28292, HUMAN00640, HUMAN25247	LYTVA_21431
OG0001871	HUMAN07522, HUMAN27482	LYTVA_20738
OG0001873	HUMAN16807, HUMAN16808, HUMAN16809	LYTVA_12057, LYTVA_19029, LYTVA_27237
OG0001874	HUMAN21243	LYTVA_22377
OG0001875	HUMAN17871	LYTVA_28164, LYTVA_13281
OG0001875	HUMAN22698	LYTVA_09408
OG0001876	HUMAN16595	LYTVA_02442
OG0001877	HUMAN08708, HUMAN25127, HUMAN02567	LYTVA_14689, LYTVA_10974
OG0001879	HUMAN07208	LYTVA_21655
OG0001879	HUMAN06063	LYTVA_21726
OG0001881	HUMAN06131, HUMAN04212, HUMAN02372	LYTVA_28648
OG0001882	HUMAN12928, HUMAN17839	LYTVA_22489
OG0001883	HUMAN10705, HUMAN10706, HUMAN10704, HUMAN20116, HUMAN13322	LYTVA_08476
OG0001884	HUMAN27931, HUMAN19032, HUMAN19030, HUMAN19029	LYTVA_16252
OG0001886	HUMAN29265, HUMAN01236	LYTVA_13389
OG0001887	HUMAN24008, HUMAN07736, HUMAN22363, HUMAN22362	LYTVA_18355
OG0001888	HUMAN14663, HUMAN28454, HUMAN28455	LYTVA_14493
OG0001889	HUMAN13282, HUMAN10294, HUMAN10295, HUMAN10296	LYTVA_25267
OG0001890	HUMAN27039, HUMAN01447, HUMAN04331	LYTVA_23939, LYTVA_06479
OG0001892	HUMAN21354, HUMAN25414	LYTVA_28174, LYTVA_28175
OG0001893	HUMAN24851, HUMAN24850	LYTVA_11404
OG0001894	HUMAN24228, HUMAN24227, HUMAN24229, HUMAN03619	LYTVA_28553
OG0001895	HUMAN19223	LYTVA_09898, LYTVA_04308
OG0001897	HUMAN01785, HUMAN01784, HUMAN14131, HUMAN28852, HUMAN09463	LYTVA_28331
OG0001898	HUMAN15350	LYTVA_24127, LYTVA_29545
OG0001899	HUMAN08346	LYTVA_29145
OG0001900	HUMAN15354, HUMAN15355	LYTVA_08676, LYTVA_14560, LYTVA_06350, LYTVA_13466, LYTVA_06292, LYTVA_14546, LYTVA_07011, LYTVA_10831
OG0001901	HUMAN04090, HUMAN04089	LYTVA_03922
OG0001903	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840	LYTVA_08067, LYTVA_26061, LYTVA_26671
OG0001905	HUMAN05009, HUMAN15902, HUMAN05019, HUMAN05018, HUMAN07274, HUMAN07275	LYTVA_26674
OG0001906	HUMAN01662, HUMAN09869, HUMAN28584, HUMAN14273	LYTVA_23158
OG0001913	HUMAN10068, HUMAN10067	LYTVA_08539, LYTVA_15655
OG0001914	HUMAN25808	LYTVA_24515, LYTVA_11723
