Orthogroup	HUMAN	BRAFL
OG0001579	HUMAN03141, HUMAN03143, HUMAN03144	bflo_07047, bflo_26864, bflo_07673
OG0001580	HUMAN19240, HUMAN19239, HUMAN19238, HUMAN15241	bflo_12800
OG0001581	HUMAN02524, HUMAN02525	bflo_05146, bflo_18279, bflo_23926, bflo_07277
OG0001582	HUMAN11710, HUMAN19935	bflo_20280
OG0001583	HUMAN22254, HUMAN22253, HUMAN22251, HUMAN22252, HUMAN03577	bflo_09911
OG0001584	HUMAN22038	bflo_10874
OG0001589	HUMAN10236	bflo_22654
OG0001590	HUMAN09424	bflo_17658, bflo_06753, bflo_25342, bflo_06809
OG0001591	HUMAN01764, HUMAN28618	bflo_00529
OG0001592	HUMAN09531, HUMAN09657, HUMAN09656	bflo_07991
OG0001593	HUMAN28942, HUMAN09707, HUMAN06299, HUMAN01587	bflo_07353
OG0001596	HUMAN06207, HUMAN28876	bflo_11748
OG0001597	HUMAN26560, HUMAN26561, HUMAN26559	bflo_19431
OG0001599	HUMAN13426	bflo_22926, bflo_23581
OG0001600	HUMAN00788, HUMAN00787, HUMAN16635, HUMAN28233	bflo_05648
OG0001602	HUMAN04443	bflo_09147
OG0001603	HUMAN24819	bflo_15819
OG0001604	HUMAN22175	bflo_23568
OG0001604	HUMAN12471, HUMAN12472	bflo_20603
OG0001605	HUMAN07945, HUMAN07944	bflo_13484, bflo_14059
OG0001606	HUMAN13929	bflo_07349, bflo_07813
OG0001606	HUMAN03753	bflo_10362
OG0001607	HUMAN15702, HUMAN21170, HUMAN01938, HUMAN05523, HUMAN05522	bflo_17278, bflo_18364
OG0001609	HUMAN07643	bflo_21761
OG0001609	HUMAN21122, HUMAN07645	bflo_10966
OG0001610	HUMAN22869, HUMAN00777, HUMAN19044, HUMAN07487, HUMAN28094	bflo_01194
OG0001611	HUMAN08977, HUMAN08979, HUMAN08978, HUMAN02546	bflo_16854
OG0001612	HUMAN25319	bflo_17732
OG0001613	HUMAN24818	bflo_21289, bflo_18287
OG0001614	HUMAN14358	bflo_05850
OG0001614	HUMAN13572	bflo_23076
OG0001615	HUMAN04414, HUMAN27016	bflo_04085
OG0001617	HUMAN20425, HUMAN06149, HUMAN24916	bflo_11629
OG0001620	HUMAN24752	bflo_16553
OG0001621	HUMAN10405, HUMAN20233	bflo_14954
OG0001622	HUMAN03730, HUMAN03729, HUMAN27716	bflo_10214
OG0001624	HUMAN25539, HUMAN25540, HUMAN00624, HUMAN19275, HUMAN19274, HUMAN27856	bflo_01118
OG0001625	HUMAN01087, HUMAN01088, HUMAN28505	bflo_19760
OG0001627	HUMAN28211	bflo_10613
OG0001627	HUMAN24158	bflo_10609
OG0001628	HUMAN16897, HUMAN16898	bflo_24987
OG0001629	HUMAN02287, HUMAN02285, HUMAN29146	bflo_16343
OG0001632	HUMAN20860, HUMAN20348, HUMAN01354	bflo_11892
OG0001633	HUMAN28383	bflo_11217
OG0001634	HUMAN29106	bflo_15784
OG0001634	HUMAN02620, HUMAN15581	bflo_11774
OG0001635	HUMAN30203, HUMAN26031, HUMAN29595	bflo_14263
OG0001636	HUMAN11118	bflo_12513
OG0001637	HUMAN21485	bflo_20340
OG0001638	HUMAN10802, HUMAN10801, HUMAN11783, HUMAN11785, HUMAN11784	bflo_20506
OG0001639	HUMAN09764, HUMAN14138	bflo_06123
OG0001640	HUMAN06231, HUMAN30519, HUMAN30518, HUMAN21156, HUMAN21157	bflo_11220
OG0001641	HUMAN02994	bflo_02353
OG0001642	HUMAN04974, HUMAN04971, HUMAN04972, HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976	bflo_20407
OG0001643	HUMAN01998	bflo_14182
OG0001644	HUMAN24567	bflo_06394
OG0001645	HUMAN06473, HUMAN06474, HUMAN26290, HUMAN26291, HUMAN18192, HUMAN18191	bflo_05926
OG0001649	HUMAN09668	bflo_02339, bflo_09807, bflo_21953, bflo_08881, bflo_02710, bflo_18575, bflo_03993, bflo_24949, bflo_13423, bflo_21772, bflo_08969, bflo_08968, bflo_08978, bflo_09604, bflo_08332, bflo_12469, bflo_10607, bflo_15866, bflo_18493, bflo_18494, bflo_18542, bflo_06541, bflo_13609
OG0001651	HUMAN24385, HUMAN03098, HUMAN22631	bflo_07530
OG0001652	HUMAN08985	bflo_16056
OG0001654	HUMAN24521, HUMAN24522, HUMAN25677	bflo_01253, bflo_01087
OG0001655	HUMAN23043, HUMAN29586, HUMAN29889	bflo_15013
OG0001656	HUMAN12664	bflo_02447
OG0001658	HUMAN18841	bflo_06441
OG0001659	HUMAN25774, HUMAN25773, HUMAN25771, HUMAN25770	bflo_17623
OG0001660	HUMAN24142, HUMAN22382, HUMAN29625, HUMAN30126, HUMAN22381	bflo_15018
OG0001661	HUMAN07166	bflo_20556
OG0001661	HUMAN21509	bflo_02558
OG0001662	HUMAN05309	bflo_18110
OG0001662	HUMAN26391, HUMAN07388	bflo_17483
OG0001663	HUMAN29828	bflo_11604
OG0001664	HUMAN01079, HUMAN14776, HUMAN14775, HUMAN27769	bflo_26299
OG0001665	HUMAN13477, HUMAN13476	bflo_23160
OG0001665	HUMAN10572	bflo_22668
OG0001666	HUMAN07809	bflo_00429
OG0001667	HUMAN12734, HUMAN26001, HUMAN26000, HUMAN06279, HUMAN06280, HUMAN06278	bflo_19445
OG0001668	HUMAN25853	bflo_17191
OG0001669	HUMAN00518, HUMAN18608	bflo_06010, bflo_05293, bflo_06931, bflo_12396, bflo_11323, bflo_11320, bflo_16527, bflo_16769, bflo_06378
OG0001670	HUMAN28663, HUMAN00915	bflo_26252
OG0001671	HUMAN20911	bflo_11637
OG0001672	HUMAN29688, HUMAN17876, HUMAN12952, HUMAN26575	bflo_00223
OG0001673	HUMAN08249, HUMAN08251, HUMAN15858, HUMAN16851	bflo_18854
OG0001674	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865, HUMAN13900	bflo_08347
OG0001675	HUMAN28279, HUMAN27610	bflo_06103
OG0001676	HUMAN03206	bflo_08180
OG0001676	HUMAN15070	bflo_08246
OG0001677	HUMAN07349, HUMAN07350	bflo_20838
OG0001678	HUMAN25999, HUMAN17691	bflo_26508
OG0001682	HUMAN18147	bflo_04551
OG0001683	HUMAN30085, HUMAN01479, HUMAN00558, HUMAN25314	bflo_17547
OG0001684	HUMAN14785, HUMAN01201	bflo_16609
OG0001685	HUMAN22339	bflo_14264
OG0001686	HUMAN17160, HUMAN22501	bflo_07537
OG0001687	HUMAN03234	bflo_21798, bflo_21375, bflo_21796, bflo_21373
OG0001688	HUMAN22303, HUMAN22304, HUMAN22302, HUMAN03992	bflo_14161
OG0001689	HUMAN11737, HUMAN19915	bflo_20561
OG0001690	HUMAN01169	bflo_16304
OG0001691	HUMAN10903	bflo_19887
OG0001692	HUMAN00929, HUMAN00928, HUMAN15010, HUMAN23437, HUMAN23438	bflo_26337
OG0001693	HUMAN00705	bflo_19690
OG0001694	HUMAN06928, HUMAN06927, HUMAN06925, HUMAN20957	bflo_17708, bflo_14665, bflo_13821, bflo_17360, bflo_17361, bflo_26038
OG0001696	HUMAN07021, HUMAN07020, HUMAN03942, HUMAN03944, HUMAN03943, HUMAN03945	bflo_03897, bflo_04390
OG0001699	HUMAN12717, HUMAN12716, HUMAN27253	bflo_04840, bflo_13814, bflo_13237, bflo_13295, bflo_13641, bflo_00038
OG0001703	HUMAN09709	bflo_26234, bflo_08744
OG0001704	HUMAN06407, HUMAN06567	bflo_14402, bflo_14619
OG0001706	HUMAN30453, HUMAN05373, HUMAN30452	bflo_20030
OG0001707	HUMAN13776, HUMAN13775, HUMAN16739	bflo_01901, bflo_01997, bflo_01998
OG0001708	HUMAN01995, HUMAN01996	bflo_19700
OG0001709	HUMAN23995	bflo_14697
OG0001710	HUMAN06210, HUMAN24986, HUMAN29936, HUMAN28878	bflo_11983
OG0001711	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017	bflo_07326
OG0001712	HUMAN03209	bflo_07157
OG0001713	HUMAN05026	bflo_24618
OG0001713	HUMAN11446, HUMAN11444, HUMAN11445	bflo_01714
OG0001714	HUMAN20171, HUMAN20172	bflo_23316
OG0001714	HUMAN25119	bflo_20708
OG0001716	HUMAN18566, HUMAN18568, HUMAN18567	bflo_12929
OG0001718	HUMAN08462, HUMAN25013, HUMAN25014	bflo_16668
OG0001720	HUMAN12316, HUMAN04993, HUMAN07123	bflo_20056
OG0001721	HUMAN25291, HUMAN08491	bflo_17395
OG0001722	HUMAN18844, HUMAN16701	bflo_06354
OG0001723	HUMAN30388	bflo_22206
OG0001724	HUMAN25295	bflo_17956
OG0001725	HUMAN24357, HUMAN03245, HUMAN22506	bflo_07086
OG0001726	HUMAN16877, HUMAN08380	bflo_09335
OG0001726	HUMAN22539	bflo_07477
OG0001727	HUMAN15860, HUMAN15859, HUMAN08259, HUMAN16842	bflo_24508
OG0001728	HUMAN09496, HUMAN23695	bflo_06838
OG0001729	HUMAN26808, HUMAN20869, HUMAN20870	bflo_10997
OG0001730	HUMAN14924, HUMAN00990, HUMAN14923	bflo_09904
OG0001731	HUMAN24935, HUMAN06976, HUMAN06977	bflo_10453
OG0001732	HUMAN30348, HUMAN07896, HUMAN21599, HUMAN21598, HUMAN21600	bflo_21629
OG0001733	HUMAN17168	bflo_09429
OG0001734	HUMAN04690, HUMAN04685, HUMAN04687, HUMAN04689, HUMAN04688	bflo_22510
OG0001735	HUMAN17857, HUMAN13129	bflo_18755
OG0001736	HUMAN11325, HUMAN14071	bflo_13056
OG0001737	HUMAN27862, HUMAN19270	bflo_06725
OG0001737	HUMAN19449, HUMAN25649	bflo_17520, bflo_17739
OG0001738	HUMAN07064, HUMAN07066, HUMAN03839, HUMAN03837, HUMAN07063, HUMAN07065, HUMAN03838	bflo_09831
OG0001739	HUMAN06840, HUMAN06841, HUMAN06839, HUMAN03964	bflo_09231
OG0001740	HUMAN04153, HUMAN24941, HUMAN20293, HUMAN20292, HUMAN04152, HUMAN20291	bflo_08908
OG0001742	HUMAN06932, HUMAN06929, HUMAN06931, HUMAN06930	bflo_09571
OG0001743	HUMAN29328, HUMAN29326	bflo_16404
OG0001745	HUMAN00586, HUMAN00585, HUMAN00587, HUMAN00584	bflo_06373
OG0001746	HUMAN04189, HUMAN20301, HUMAN20300, HUMAN20302	bflo_04112
OG0001747	HUMAN19647, HUMAN19645, HUMAN19646, HUMAN18323, HUMAN18324, HUMAN02105	bflo_11303, bflo_00673, bflo_12158
OG0001748	HUMAN03464, HUMAN03465, HUMAN03463, HUMAN27544	bflo_08202
OG0001749	HUMAN28713, HUMAN29594, HUMAN30202	bflo_14757, bflo_14765
OG0001751	HUMAN17259, HUMAN23864	bflo_10092
OG0001752	HUMAN14402, HUMAN14401, HUMAN09557	bflo_06937
OG0001754	HUMAN25325, HUMAN05304, HUMAN05305, HUMAN05303, HUMAN13962	bflo_17742
OG0001755	HUMAN04349	bflo_09237
OG0001755	HUMAN05480	bflo_01568
OG0001756	HUMAN03565, HUMAN03566	bflo_08900
OG0001756	HUMAN27756, HUMAN27755	bflo_07604
OG0001757	HUMAN02532, HUMAN02531, HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339	bflo_08786
OG0001758	HUMAN12281	bflo_15004
OG0001758	HUMAN11719	bflo_19843
OG0001759	HUMAN28722, HUMAN22444	bflo_09496, bflo_10048
OG0001760	HUMAN06762	bflo_12182
OG0001764	HUMAN01992, HUMAN01991	bflo_24934, bflo_24171, bflo_00074, bflo_10301, bflo_25740, bflo_25351, bflo_25741
OG0001768	HUMAN09704	bflo_05479
OG0001768	HUMAN23681, HUMAN14390	bflo_03382
OG0001769	HUMAN03651	bflo_07667
OG0001769	HUMAN08557, HUMAN08556	bflo_19246
OG0001770	HUMAN24382, HUMAN17425, HUMAN30193, HUMAN24381, HUMAN22894	bflo_14858
OG0001772	HUMAN02529, HUMAN08892	bflo_08296, bflo_08112
OG0001774	HUMAN18619	bflo_09728
OG0001774	HUMAN30515, HUMAN30516	bflo_11693, bflo_12263
OG0001775	HUMAN14353	bflo_06692
OG0001776	HUMAN17361	bflo_19248, bflo_23621
OG0001778	HUMAN08146	bflo_13440
OG0001779	HUMAN09430, HUMAN09426	bflo_02061
OG0001780	HUMAN19749	bflo_20503
OG0001780	HUMAN30120	bflo_18701
OG0001781	HUMAN12739	bflo_18622
OG0001781	HUMAN24740	bflo_16431
OG0001782	HUMAN23640	bflo_05868
OG0001782	HUMAN03280	bflo_07274
OG0001783	HUMAN10327, HUMAN10326	bflo_22073, bflo_22072, bflo_22396
OG0001785	HUMAN07812	bflo_03664
OG0001787	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492, HUMAN25152, HUMAN25151, HUMAN00492	bflo_17783
OG0001788	HUMAN16667	bflo_25158
OG0001789	HUMAN19923, HUMAN12300	bflo_20646
OG0001790	HUMAN15656, HUMAN15657	bflo_10666
OG0001792	HUMAN29333	bflo_17375
OG0001792	HUMAN15054	bflo_06166
OG0001793	HUMAN20623	bflo_00631
OG0001793	HUMAN05697	bflo_02034
OG0001794	HUMAN19680	bflo_20247
OG0001796	HUMAN19025, HUMAN19024, HUMAN19023, HUMAN19026, HUMAN27928	bflo_25305, bflo_25304, bflo_14007
OG0001797	HUMAN22063	bflo_09902, bflo_05321, bflo_09509, bflo_06180
OG0001798	HUMAN14327, HUMAN14328, HUMAN09868	bflo_10312, bflo_08172
OG0001799	HUMAN07343	bflo_19970
OG0001800	HUMAN21427, HUMAN21429, HUMAN21428, HUMAN02409, HUMAN07046	bflo_12187
OG0001802	HUMAN10430, HUMAN10427, HUMAN10426	bflo_23636
OG0001803	HUMAN17083, HUMAN17084, HUMAN22587, HUMAN22586, HUMAN03075	bflo_08151
OG0001804	HUMAN11697, HUMAN11700, HUMAN11696, HUMAN11695, HUMAN11698, HUMAN19866	bflo_20294
OG0001805	HUMAN06844, HUMAN04264, HUMAN06848	bflo_10340
OG0001806	HUMAN26954, HUMAN26956, HUMAN01386	bflo_12137
OG0001807	HUMAN12665	bflo_05428, bflo_05429, bflo_09269, bflo_02527
OG0001808	HUMAN22068, HUMAN01110	bflo_26290
OG0001809	HUMAN02155, HUMAN02158, HUMAN02157, HUMAN02156, HUMAN02154	bflo_16365
OG0001810	HUMAN25995, HUMAN25994, HUMAN18086	bflo_04445
OG0001811	HUMAN17818, HUMAN13153, HUMAN06398	bflo_00322
OG0001812	HUMAN05677	bflo_13022, bflo_12712, bflo_13698, bflo_13258
OG0001813	HUMAN14989, HUMAN14988, HUMAN23475, HUMAN09379	bflo_25879
OG0001814	HUMAN12655, HUMAN12657, HUMAN26160, HUMAN26161	bflo_02460
OG0001816	HUMAN23424	bflo_25650
OG0001817	HUMAN10762, HUMAN16372, HUMAN16373	bflo_23346
OG0001818	HUMAN08932, HUMAN25133	bflo_13837, bflo_20690
OG0001819	HUMAN26303, HUMAN26302, HUMAN17758	bflo_00271
OG0001820	HUMAN03193, HUMAN22655, HUMAN22654, HUMAN22657, HUMAN03192	bflo_26893, bflo_08538
OG0001821	HUMAN20151, HUMAN20150	bflo_23759
OG0001822	HUMAN20278, HUMAN04122	bflo_12611
OG0001823	HUMAN28818	bflo_07323, bflo_07199
OG0001825	HUMAN28268, HUMAN25258, HUMAN28269, HUMAN28270	bflo_05431
OG0001826	HUMAN18296, HUMAN30222	bflo_21842
OG0001827	HUMAN29268	bflo_16284
OG0001828	HUMAN20552	bflo_18689
OG0001829	HUMAN11147, HUMAN11495	bflo_24896
OG0001830	HUMAN13769, HUMAN16621	bflo_06356
OG0001831	HUMAN10191, HUMAN10190, HUMAN12366, HUMAN12368	bflo_22941
OG0001832	HUMAN29361	bflo_11401
OG0001832	HUMAN10008, HUMAN10007, HUMAN01888, HUMAN10006	bflo_07490
OG0001834	HUMAN18097, HUMAN02973	bflo_18626
OG0001835	HUMAN04377, HUMAN04378	bflo_02552
OG0001841	HUMAN23302, HUMAN23300, HUMAN23288, HUMAN01071, HUMAN01072	bflo_17266, bflo_10908, bflo_25714, bflo_17265, bflo_06761, bflo_04511
OG0001846	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676	bflo_05774
OG0001848	HUMAN02996	bflo_00383
OG0001849	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583	bflo_25586
OG0001849	HUMAN06578	bflo_18793
OG0001851	HUMAN21496	bflo_13107
OG0001852	HUMAN06720, HUMAN20898	bflo_05001, bflo_15363
OG0001853	HUMAN28392, HUMAN18575	bflo_13232
OG0001854	HUMAN06535	bflo_22878
OG0001855	HUMAN13026	bflo_23672
OG0001856	HUMAN26595, HUMAN13519	bflo_22829, bflo_22828
OG0001857	HUMAN16699, HUMAN28241	bflo_02847
OG0001858	HUMAN26275	bflo_07097
OG0001861	HUMAN02516	bflo_09384, bflo_09386, bflo_09200
OG0001862	HUMAN14487, HUMAN01898, HUMAN10090	bflo_06819
OG0001863	HUMAN27302	bflo_07582
OG0001864	HUMAN13784, HUMAN13785, HUMAN19255	bflo_14529
OG0001865	HUMAN23790, HUMAN22856, HUMAN07532	bflo_14342
OG0001866	HUMAN25780, HUMAN19444	bflo_17287
OG0001867	HUMAN25878, HUMAN13230	bflo_23811
OG0001868	HUMAN08197	bflo_13516
OG0001869	HUMAN00228, HUMAN00227	bflo_24331
OG0001870	HUMAN28292, HUMAN00640, HUMAN25247	bflo_01522
OG0001871	HUMAN07522, HUMAN27482	bflo_14768
OG0001872	HUMAN21536	bflo_21779
OG0001873	HUMAN16807, HUMAN16808, HUMAN16809	bflo_05374
OG0001874	HUMAN21243	bflo_12062
OG0001875	HUMAN17871	bflo_00268
OG0001875	HUMAN22698	bflo_08517
OG0001876	HUMAN16595	bflo_14517
OG0001877	HUMAN08708, HUMAN25127, HUMAN02567	bflo_00391
OG0001878	HUMAN07553, HUMAN29985, HUMAN27457	bflo_14287
OG0001879	HUMAN07208	bflo_20454
OG0001879	HUMAN06063	bflo_23721
OG0001880	HUMAN27404	bflo_15562, bflo_08513, bflo_24880, bflo_24856, bflo_25042, bflo_24858, bflo_24857, bflo_13045, bflo_23321, bflo_09387
OG0001881	HUMAN06131, HUMAN04212, HUMAN02372	bflo_09091
OG0001882	HUMAN12928, HUMAN17839	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087
OG0001883	HUMAN10705, HUMAN10706, HUMAN10704, HUMAN20116, HUMAN13322	bflo_23357
OG0001884	HUMAN27931, HUMAN19032, HUMAN19030, HUMAN19029	bflo_13086
OG0001886	HUMAN29265, HUMAN01236	bflo_15916
OG0001887	HUMAN24008, HUMAN07736, HUMAN22363, HUMAN22362	bflo_14999
OG0001889	HUMAN13282, HUMAN10294, HUMAN10295, HUMAN10296	bflo_22676
OG0001890	HUMAN27039, HUMAN01447, HUMAN04331	bflo_09921
OG0001892	HUMAN21354, HUMAN25414	bflo_17823
OG0001893	HUMAN24851, HUMAN24850	bflo_15985
OG0001894	HUMAN24228, HUMAN24227, HUMAN24229, HUMAN03619	bflo_09288
OG0001895	HUMAN19223	bflo_13160
OG0001896	HUMAN24890, HUMAN29380, HUMAN02065	bflo_15756
OG0001897	HUMAN01785, HUMAN01784, HUMAN14131, HUMAN28852, HUMAN09463	bflo_05573
OG0001898	HUMAN15350	bflo_13244
OG0001899	HUMAN08346	bflo_07751
OG0001900	HUMAN15353	bflo_11006
OG0001901	HUMAN04090, HUMAN04089	bflo_14875
OG0001903	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840	bflo_18870
OG0001905	HUMAN05009, HUMAN15902, HUMAN05019, HUMAN05018, HUMAN07274, HUMAN07275	bflo_21875, bflo_00026, bflo_08739
OG0001906	HUMAN01662, HUMAN09869, HUMAN28584, HUMAN14273	bflo_02967, bflo_20799, bflo_03216
OG0001913	HUMAN10068, HUMAN10067	bflo_09229
OG0001914	HUMAN25808	bflo_16307
OG0001914	HUMAN10542	bflo_23119
OG0001915	HUMAN30648, HUMAN29662	bflo_17895
OG0001916	HUMAN08379, HUMAN08376, HUMAN08378	bflo_10960, bflo_10963
OG0001916	HUMAN15612	bflo_10951
OG0001917	HUMAN01077, HUMAN14777, HUMAN15018	bflo_25567
OG0001918	HUMAN18185, HUMAN18184	bflo_18624
OG0001918	HUMAN17680	bflo_21566
OG0001919	HUMAN03322	bflo_07415
OG0001920	HUMAN28449, HUMAN14671, HUMAN01090, HUMAN14537, HUMAN14536	bflo_25845
OG0001923	HUMAN14644, HUMAN14642, HUMAN14921	bflo_25894
OG0001925	HUMAN17583, HUMAN26221, HUMAN06665	bflo_26468
OG0001926	HUMAN01202	bflo_26209
OG0001928	HUMAN25622	bflo_01203
OG0001929	HUMAN19567	bflo_04107
OG0001930	HUMAN10045	bflo_05664
OG0001930	HUMAN09875, HUMAN09876, HUMAN09873, HUMAN14916	bflo_05709
OG0001932	HUMAN21635, HUMAN29559	bflo_21308
OG0001933	HUMAN11040, HUMAN11041	bflo_12762
OG0001934	HUMAN10144, HUMAN27036	bflo_23095
OG0001935	HUMAN02626	bflo_01494
OG0001935	HUMAN03611	bflo_22557
OG0001936	HUMAN03296	bflo_07929
OG0001936	HUMAN27676	bflo_07010
OG0001937	HUMAN21397	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481
OG0001938	HUMAN04426	bflo_09795
OG0001940	HUMAN07394, HUMAN07393	bflo_20907
OG0001941	HUMAN18090, HUMAN20811	bflo_02167
OG0001942	HUMAN08495, HUMAN02465, HUMAN02464	bflo_14137
OG0001943	HUMAN13678, HUMAN18947	bflo_10186
OG0001944	HUMAN18721	bflo_23198
OG0001945	HUMAN21241, HUMAN25293	bflo_18022
OG0001946	HUMAN03301	bflo_08444
OG0001947	HUMAN20996, HUMAN06249, HUMAN06248	bflo_11420
OG0001948	HUMAN15430, HUMAN15431, HUMAN08601, HUMAN02652, HUMAN04901	bflo_11056
OG0001949	HUMAN12315, HUMAN07122, HUMAN12313, HUMAN12314	bflo_26707, bflo_03251
OG0001950	HUMAN14684, HUMAN14683, HUMAN28967, HUMAN01297	bflo_08380, bflo_26335
OG0001951	HUMAN06387, HUMAN20627, HUMAN06388	bflo_00274
OG0001952	HUMAN25420	bflo_17534
OG0001953	HUMAN12011, HUMAN12010, HUMAN12008, HUMAN10577, HUMAN10576, HUMAN10578, HUMAN10574	bflo_22677
OG0001955	HUMAN09387, HUMAN09386	bflo_06165
OG0001956	HUMAN13995	bflo_06948
OG0001957	HUMAN04994, HUMAN12320, HUMAN12321, HUMAN07092, HUMAN07091	bflo_03877
OG0001958	HUMAN18312, HUMAN07838	bflo_01458
OG0001961	HUMAN06222, HUMAN02307	bflo_02004
OG0001962	HUMAN30018, HUMAN07452, HUMAN00709	bflo_27208, bflo_17420
OG0001963	HUMAN01746, HUMAN09665, HUMAN28531	bflo_03061
OG0001964	HUMAN17469	bflo_21681
OG0001964	HUMAN17609	bflo_21674
OG0001965	HUMAN13582	bflo_23145
OG0001966	HUMAN14884, HUMAN01261	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001967	HUMAN01106	bflo_25323
OG0001968	HUMAN03672	bflo_10774
OG0001968	HUMAN29233	bflo_16081
OG0001969	HUMAN23666, HUMAN23664, HUMAN23665, HUMAN14220, HUMAN14219	bflo_00277
OG0001970	HUMAN08288, HUMAN04910, HUMAN18723, HUMAN18724, HUMAN08289, HUMAN08290	bflo_15659
OG0001971	HUMAN14230, HUMAN14001, HUMAN09514	bflo_06955
OG0001972	HUMAN00080, HUMAN00081	bflo_24069
OG0001974	HUMAN13564	bflo_23457
OG0001976	HUMAN04446, HUMAN04445, HUMAN16076, HUMAN07001	bflo_10220
OG0001978	HUMAN13521, HUMAN20089, HUMAN26594, HUMAN25954	bflo_22566
OG0001980	HUMAN18642, HUMAN23860, HUMAN03676, HUMAN27515	bflo_06740
OG0001981	HUMAN23641, HUMAN14201, HUMAN01799, HUMAN01795, HUMAN01796, HUMAN01797, HUMAN01798	bflo_07332
OG0001982	HUMAN23896, HUMAN27674, HUMAN27675, HUMAN27673, HUMAN27670, HUMAN27669, HUMAN27672, HUMAN27671	bflo_08577
OG0001985	HUMAN26445	bflo_20379
OG0001986	HUMAN01344, HUMAN01345	bflo_14597
OG0001987	HUMAN19974, HUMAN19975, HUMAN10877, HUMAN05001	bflo_20994
OG0001988	HUMAN28137	bflo_06652
OG0001989	HUMAN06979, HUMAN24933	bflo_08917
OG0001990	HUMAN18834	bflo_06410
OG0001991	HUMAN18994	bflo_06525
OG0001992	HUMAN25065, HUMAN25066, HUMAN09362	bflo_11647
OG0001993	HUMAN17210, HUMAN23872, HUMAN03186	bflo_08762
OG0001994	HUMAN07229, HUMAN12231	bflo_19853
OG0001998	HUMAN28974, HUMAN10909, HUMAN10908	bflo_20085
OG0001999	HUMAN25970	bflo_23004
OG0001999	HUMAN04679	bflo_03052
OG0002000	HUMAN23473	bflo_07336
OG0002001	HUMAN06657	bflo_00306
OG0002001	HUMAN12156	bflo_00287
OG0002002	HUMAN18498, HUMAN18497, HUMAN05241	bflo_18612
OG0002003	HUMAN09340, HUMAN17505, HUMAN09339, HUMAN09338	bflo_23282
OG0002004	HUMAN01800	bflo_05932
OG0002005	HUMAN03512, HUMAN27735, HUMAN27734	bflo_09388
OG0002006	HUMAN12661	bflo_19600
OG0002007	HUMAN22823, HUMAN03290	bflo_08081, bflo_26871
OG0002008	HUMAN03542, HUMAN22606	bflo_07691
OG0002010	HUMAN20263, HUMAN13434, HUMAN13440, HUMAN10451, HUMAN10452, HUMAN13438, HUMAN13437	bflo_23377
OG0002011	HUMAN19203, HUMAN08184	bflo_13963
OG0002012	HUMAN04610, HUMAN04611, HUMAN04609, HUMAN19998	bflo_20691
OG0002014	HUMAN01361, HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362, HUMAN21111	bflo_10880
OG0002015	HUMAN10277, HUMAN20192	bflo_23014
OG0002016	HUMAN22594, HUMAN22595, HUMAN24384, HUMAN03045	bflo_26862, bflo_07636
OG0002017	HUMAN00207, HUMAN05916, HUMAN21581	bflo_24086
OG0002018	HUMAN22930, HUMAN07753, HUMAN24015	bflo_15044
OG0002020	HUMAN24224, HUMAN24223, HUMAN03621	bflo_09732
OG0002022	HUMAN02191, HUMAN02193	bflo_16068, bflo_16757, bflo_15873
OG0002023	HUMAN15593, HUMAN04741, HUMAN02722	bflo_18908
OG0002024	HUMAN02179, HUMAN02180, HUMAN29178, HUMAN29177, HUMAN29179	bflo_16686
OG0002026	HUMAN30074, HUMAN07690	bflo_14327
OG0002027	HUMAN07656, HUMAN07655, HUMAN21805	bflo_21258
OG0002028	HUMAN18734	bflo_19599
OG0002029	HUMAN19340, HUMAN19571, HUMAN19572	bflo_17549
OG0002030	HUMAN01108, HUMAN14623, HUMAN14622, HUMAN14998, HUMAN28476	bflo_06088
OG0002031	HUMAN12775, HUMAN26512	bflo_00323
OG0002032	HUMAN05596, HUMAN05597	bflo_06420
OG0002033	HUMAN06661, HUMAN12520, HUMAN20658	bflo_00286
OG0002035	HUMAN14128, HUMAN01124, HUMAN23374	bflo_26309
OG0002036	HUMAN08247, HUMAN08246, HUMAN15835	bflo_21587
OG0002037	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706	bflo_00183
OG0002038	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101	bflo_16038
OG0002039	HUMAN23849, HUMAN03195, HUMAN23037, HUMAN23036	bflo_07340
OG0002042	HUMAN03199, HUMAN03198, HUMAN03197	bflo_07574, bflo_19730, bflo_07576, bflo_08137
OG0002043	HUMAN00470, HUMAN00469, HUMAN27809	bflo_06461
