Orthogroup	APOSC_ok	DANRE
OG0000626	APOSC_04996, APOSC_04997	DANRE14703, DANRE14705, DANRE14702, DANRE14704, DANRE18504, DANRE18503, DANRE18506, DANRE18505, DANRE22711, DANRE22715, DANRE22712, DANRE22714, DANRE22709, DANRE22713, DANRE22710, DANRE40308, DANRE40311, DANRE40309, DANRE40310
OG0000627	APOSC_21489	DANRE01285, DANRE01283, DANRE01284, DANRE13403, DANRE10285, DANRE10284, DANRE24252
OG0000628	APOSC_24447	DANRE10115, DANRE10116, DANRE02554, DANRE43168, DANRE43169, DANRE10117, DANRE10118
OG0000628	APOSC_27023, APOSC_27022	DANRE22397, DANRE22395, DANRE22396, DANRE17350, DANRE17351, DANRE09796, DANRE24904
OG0000629	APOSC_10100	DANRE01275
OG0000629	APOSC_17613	DANRE25415
OG0000634	APOSC_11286, APOSC_19203	DANRE27842, DANRE27841, DANRE37078, DANRE37077, DANRE37547, DANRE37548
OG0000635	APOSC_02843	DANRE28867
OG0000635	APOSC_15936, APOSC_06479, APOSC_28121	DANRE13256
OG0000636	APOSC_09371	DANRE03730, DANRE03729, DANRE07041, DANRE07045, DANRE07042, DANRE07043, DANRE07044, DANRE07046, DANRE05815, DANRE05816, DANRE05814, DANRE03924, DANRE03926, DANRE03923
OG0000637	APOSC_21463	DANRE08344
OG0000637	APOSC_04395	DANRE30450, DANRE36117
OG0000639	APOSC_28763	DANRE12180, DANRE19333, DANRE19332
OG0000639	APOSC_01472	DANRE26025, DANRE26027, DANRE24926, DANRE24925, DANRE24924, DANRE23613, DANRE23612, DANRE37057
OG0000640	APOSC_09356	DANRE34410, DANRE17510, DANRE35548, DANRE35547, DANRE28212, DANRE28088, DANRE28089, DANRE28092, DANRE28098, DANRE28094, DANRE28096, DANRE28100, DANRE32930, DANRE26660, DANRE28095, DANRE28097, DANRE28090, DANRE28091, DANRE28099, DANRE28093, DANRE27869, DANRE27881, DANRE27876, DANRE27879, DANRE27873, DANRE27872, DANRE27878, DANRE27880, DANRE27904, DANRE27921, DANRE27948, DANRE22455, DANRE22456, DANRE41814, DANRE41816, DANRE33118, DANRE22482, DANRE22483, DANRE22484, DANRE30110, DANRE30109, DANRE30108, DANRE27691, DANRE28623, DANRE26276, DANRE34409, DANRE34408, DANRE34165
OG0000642	APOSC_28101, APOSC_19716, APOSC_19520, APOSC_21780, APOSC_15545	DANRE23759, DANRE23758, DANRE23757, DANRE16691, DANRE16692, DANRE04589, DANRE04590, DANRE04591, DANRE15452
OG0000645	APOSC_03352	DANRE38840, DANRE12356
OG0000645	APOSC_09352	DANRE16501
OG0000646	APOSC_25529	DANRE36287, DANRE37895, DANRE37894, DANRE37896
OG0000646	APOSC_19310	DANRE38055, DANRE12177, DANRE09022
OG0000647	APOSC_09611	DANRE39973, DANRE16386, DANRE16387, DANRE05385, DANRE42708, DANRE42709, DANRE42707
OG0000648	APOSC_03595, APOSC_17710, APOSC_17709	DANRE23825, DANRE23827
OG0000648	APOSC_08045	DANRE27007
OG0000649	APOSC_02642, APOSC_23750, APOSC_19161	DANRE36548, DANRE36549, DANRE23157, DANRE23158, DANRE14536, DANRE10469
OG0000651	APOSC_26297	DANRE23323, DANRE01722, DANRE01723, DANRE01724, DANRE08586, DANRE08587, DANRE42029, DANRE42028, DANRE23324
OG0000652	APOSC_19590	DANRE02866, DANRE02856
OG0000654	APOSC_25621	DANRE22636, DANRE23092, DANRE23093, DANRE39428, DANRE39432, DANRE39427, DANRE39433, DANRE28978, DANRE28980, DANRE28979, DANRE28981, DANRE28976, DANRE28977, DANRE35895, DANRE35897, DANRE35896, DANRE35892, DANRE42543, DANRE42544, DANRE42545
OG0000657	APOSC_28772, APOSC_17511, APOSC_28771	DANRE41216, DANRE41219, DANRE41218, DANRE41217, DANRE38328, DANRE38327
OG0000660	APOSC_15989	DANRE18866
OG0000660	APOSC_26737	DANRE42701, DANRE37475, DANRE37474
OG0000660	APOSC_25408	DANRE35327, DANRE07903
OG0000662	APOSC_20576	DANRE07121, DANRE07120, DANRE07123, DANRE07122
OG0000662	APOSC_08470, APOSC_08472	DANRE29859, DANRE29860, DANRE04026, DANRE03635
OG0000663	APOSC_03380	DANRE14734, DANRE18093, DANRE18092, DANRE15132, DANRE18094, DANRE15131, DANRE18091, DANRE18096
OG0000664	APOSC_19666	DANRE39767, DANRE30905, DANRE02763
OG0000664	APOSC_04413	DANRE35705, DANRE10611, DANRE10610, DANRE10609
OG0000665	APOSC_04140, APOSC_09869, APOSC_06912	DANRE38365, DANRE19520, DANRE34684, DANRE09591, DANRE09590, DANRE13938, DANRE13939, DANRE19399, DANRE19400
OG0000666	APOSC_18128	DANRE25699, DANRE25700, DANRE30926, DANRE30929, DANRE30924, DANRE30925, DANRE29200, DANRE29201, DANRE03143, DANRE02721, DANRE02720
OG0000666	APOSC_14812, APOSC_14811, APOSC_14810, APOSC_14813	DANRE23027
OG0000667	APOSC_10536, APOSC_28178	DANRE15620, DANRE15621
OG0000670	APOSC_25403, APOSC_25404	DANRE23686, DANRE23689, DANRE23688, DANRE23691, DANRE23690, DANRE34500, DANRE06990, DANRE07638, DANRE26756, DANRE26754, DANRE26757, DANRE26755, DANRE23687, DANRE15554, DANRE36312, DANRE36313
OG0000671	APOSC_15536, APOSC_24637	DANRE23020, DANRE22760, DANRE22759, DANRE23021, DANRE31347, DANRE36744, DANRE36710, DANRE36807, DANRE30960, DANRE24990
OG0000672	APOSC_17793, APOSC_27234, APOSC_11490	DANRE26530, DANRE33887, DANRE38205
OG0000672	APOSC_05056	DANRE02981, DANRE02982
OG0000673	APOSC_17614, APOSC_08370, APOSC_17189	DANRE03399
OG0000674	APOSC_02855, APOSC_02854	DANRE09048, DANRE09049, DANRE09050, DANRE09052, DANRE09051, DANRE37577, DANRE37574, DANRE37576, DANRE37575
OG0000675	APOSC_16152, APOSC_17252, APOSC_23052, APOSC_13598, APOSC_13599, APOSC_20865, APOSC_20866, APOSC_20864, APOSC_10999, APOSC_09656, APOSC_09655, APOSC_18808, APOSC_14272, APOSC_13707	DANRE11231, DANRE43339
OG0000676	APOSC_12565	DANRE14726
OG0000676	APOSC_24592	DANRE26937, DANRE26936, DANRE36241, DANRE20482, DANRE20483, DANRE35813, DANRE35814, DANRE41404
OG0000678	APOSC_25063	DANRE29989
OG0000680	APOSC_16418	DANRE20435, DANRE31089, DANRE31088, DANRE12567
OG0000680	APOSC_19829	DANRE36591, DANRE36590
OG0000681	APOSC_08978	DANRE15651, DANRE15652, DANRE07275, DANRE07276, DANRE07154, DANRE07153
OG0000681	APOSC_20302, APOSC_20301	DANRE20644, DANRE20643, DANRE25267, DANRE25266
OG0000682	APOSC_12467, APOSC_12466, APOSC_12470, APOSC_12471, APOSC_12468	DANRE33564, DANRE33563, DANRE11185, DANRE22049, DANRE22053, DANRE22052, DANRE22051, DANRE22050, DANRE19035, DANRE19036, DANRE19037
OG0000683	APOSC_06085	DANRE16155
OG0000683	APOSC_22743	DANRE30129, DANRE16951, DANRE01917, DANRE26336, DANRE26335, DANRE26337, DANRE26338
OG0000684	APOSC_04618, APOSC_18120, APOSC_04620, APOSC_01492, APOSC_04849, APOSC_04619	DANRE41360, DANRE41356, DANRE41361, DANRE28296, DANRE39125
OG0000685	APOSC_25083	DANRE29493, DANRE29494, DANRE02304, DANRE02303, DANRE02302, DANRE31478, DANRE31477, DANRE31476
OG0000685	APOSC_25082, APOSC_25081, APOSC_11457, APOSC_25080, APOSC_11346	DANRE13483
OG0000688	APOSC_24546	DANRE09485, DANRE16258, DANRE18204, DANRE09486
OG0000690	APOSC_12924	DANRE14634, DANRE14633
OG0000690	APOSC_06851	DANRE06381, DANRE39009, DANRE39006, DANRE39008
OG0000690	APOSC_28021	DANRE06380, DANRE06379
OG0000691	APOSC_06057	DANRE27299, DANRE25533
OG0000691	APOSC_01959	DANRE18108, DANRE18107, DANRE18106, DANRE11469, DANRE14622, DANRE14623, DANRE14624, DANRE23610
OG0000692	APOSC_26279	DANRE05971
OG0000693	APOSC_14532, APOSC_14531	DANRE36829, DANRE22937, DANRE22936, DANRE22938, DANRE20118, DANRE20117, DANRE08385, DANRE08384, DANRE08386, DANRE09992, DANRE09993
OG0000693	APOSC_27726	DANRE34293, DANRE34292
OG0000694	APOSC_21845	DANRE10951, DANRE11638, DANRE17279, DANRE17281, DANRE17280, DANRE17278, DANRE35394, DANRE35396, DANRE35395, DANRE39558, DANRE39557
OG0000696	APOSC_00235	DANRE18175, DANRE18174
OG0000696	APOSC_09390, APOSC_19415	DANRE10818
OG0000697	APOSC_04170	DANRE30740, DANRE40406, DANRE02693, DANRE41127, DANRE41126, DANRE41128, DANRE41129, DANRE40289, DANRE02263, DANRE02262, DANRE36692
OG0000698	APOSC_22767	DANRE06827, DANRE18733, DANRE18732, DANRE18731, DANRE12022, DANRE12021, DANRE18729, DANRE19896
OG0000699	APOSC_23924	DANRE23685
OG0000700	APOSC_07841	DANRE30585, DANRE30583, DANRE30586, DANRE30584, DANRE25086, DANRE25085
OG0000700	APOSC_16314	DANRE12610
OG0000701	APOSC_29144, APOSC_29143	DANRE05122, DANRE05121, DANRE05123, DANRE33566, DANRE40860, DANRE40861
OG0000702	APOSC_28891, APOSC_28892	DANRE21696, DANRE39048, DANRE39049, DANRE39053, DANRE39051, DANRE39055, DANRE39050, DANRE39054, DANRE39047, DANRE39044, DANRE39052, DANRE39045, DANRE39046
OG0000703	APOSC_08255	DANRE04984, DANRE04983, DANRE35267, DANRE07193, DANRE04855, DANRE04856
OG0000706	APOSC_28191	DANRE22750, DANRE02764
OG0000707	APOSC_10132	DANRE08868, DANRE14637, DANRE14639
OG0000708	APOSC_22565	DANRE26713, DANRE26712, DANRE24571, DANRE24572
OG0000708	APOSC_22564	DANRE43230
OG0000708	APOSC_04164	DANRE09020, DANRE39758, DANRE39759
OG0000709	APOSC_21004	DANRE19979, DANRE39457, DANRE02911, DANRE05879
OG0000710	APOSC_13944, APOSC_13945	DANRE41549, DANRE41548, DANRE10548, DANRE10547
OG0000711	APOSC_16041	DANRE38476, DANRE25230, DANRE12636, DANRE12637, DANRE12638
OG0000711	APOSC_24576	DANRE25772, DANRE31323, DANRE31322, DANRE31321
OG0000712	APOSC_01997	DANRE20132, DANRE20131, DANRE06778, DANRE06776, DANRE06777, DANRE33734, DANRE33735, DANRE33736, DANRE07797, DANRE07796, DANRE07795, DANRE07798, DANRE16293, DANRE16292, DANRE16291, DANRE16290, DANRE07104, DANRE07105
OG0000713	APOSC_02458, APOSC_19823, APOSC_04674	DANRE37942, DANRE37940, DANRE37941, DANRE37943, DANRE34878, DANRE33352, DANRE24296, DANRE33355, DANRE33351, DANRE33353, DANRE33354
OG0000715	APOSC_24729	DANRE10220, DANRE42817, DANRE01949, DANRE01695, DANRE01696, DANRE23041, DANRE10216, DANRE10217, DANRE10218, DANRE10219
OG0000716	APOSC_15187, APOSC_15188, APOSC_05187	DANRE24425, DANRE24426, DANRE18357
OG0000718	APOSC_09944, APOSC_06058	DANRE42521, DANRE15304, DANRE15307, DANRE15308, DANRE15303, DANRE15306, DANRE15305, DANRE15302, DANRE13827, DANRE09237, DANRE27971
OG0000720	APOSC_13819, APOSC_02916, APOSC_01360, APOSC_23941, APOSC_14908	DANRE00520, DANRE00519, DANRE12730, DANRE12729
OG0000721	APOSC_27562	DANRE19921, DANRE33496
OG0000721	APOSC_25361	DANRE06311, DANRE33754, DANRE11903, DANRE17612, DANRE17613
OG0000722	APOSC_27863	DANRE10668, DANRE18082, DANRE34445, DANRE06660, DANRE06659, DANRE11168, DANRE11167, DANRE04318, DANRE04319, DANRE38701, DANRE30658, DANRE25692, DANRE25693, DANRE25215
OG0000725	APOSC_00094	DANRE36228, DANRE26924, DANRE26923, DANRE41245, DANRE41244, DANRE34264
OG0000725	APOSC_10898	DANRE13190
OG0000726	APOSC_20907	DANRE27925, DANRE27926, DANRE27927, DANRE42213, DANRE42212, DANRE42211, DANRE16168, DANRE36569
OG0000730	APOSC_28131	DANRE42622
OG0000730	APOSC_22249	DANRE26899, DANRE23833, DANRE42527, DANRE02912, DANRE37104
OG0000731	APOSC_14089, APOSC_13977, APOSC_13252, APOSC_13253	DANRE12266, DANRE12265, DANRE12262, DANRE12263, DANRE12264, DANRE12267, DANRE34421, DANRE34422, DANRE34420, DANRE42140, DANRE42139, DANRE39260, DANRE39261
OG0000732	APOSC_01005	DANRE20486, DANRE20487, DANRE36244, DANRE36245
OG0000732	APOSC_22696	DANRE28676, DANRE28674, DANRE28675, DANRE16727, DANRE36379
OG0000733	APOSC_15598	DANRE05680, DANRE17763, DANRE38134, DANRE17606
OG0000733	APOSC_14468	DANRE18931, DANRE10693, DANRE18930, DANRE04553, DANRE04552
OG0000734	APOSC_27033	DANRE35377, DANRE35376, DANRE35375, DANRE28044, DANRE28043, DANRE28040, DANRE28041, DANRE28039, DANRE28038, DANRE28042, DANRE23533
OG0000735	APOSC_08541, APOSC_08542	DANRE18911, DANRE10653, DANRE10360, DANRE10359, DANRE13894, DANRE10302, DANRE13895, DANRE11358, DANRE11359
OG0000736	APOSC_24942, APOSC_27355	DANRE23449
OG0000737	APOSC_18824, APOSC_08933, APOSC_08934, APOSC_08935	DANRE05232, DANRE05233, DANRE05234, DANRE34954, DANRE33897
OG0000740	APOSC_20786	DANRE40542, DANRE09958, DANRE13643, DANRE21419, DANRE21418
OG0000743	APOSC_09120, APOSC_09119	DANRE10003, DANRE10004, DANRE02974, DANRE02975
OG0000743	APOSC_12908	DANRE29387, DANRE02979
OG0000744	APOSC_21453, APOSC_21454, APOSC_22851	DANRE27730, DANRE27734, DANRE27731, DANRE27729, DANRE27732, DANRE27733, DANRE37286, DANRE37288, DANRE37287, DANRE37289, DANRE27304, DANRE36882, DANRE36881
OG0000745	APOSC_02392	DANRE04783
OG0000746	APOSC_27276, APOSC_27277	DANRE30272, DANRE17199, DANRE17200
OG0000746	APOSC_04558	DANRE18138, DANRE18139
OG0000748	APOSC_01384, APOSC_01385	DANRE29232
OG0000749	APOSC_09299, APOSC_09298	DANRE43022, DANRE22234, DANRE22233, DANRE04932, DANRE04931
OG0000750	APOSC_12241, APOSC_01474	DANRE07367
OG0000750	APOSC_14193	DANRE04260, DANRE04261
OG0000751	APOSC_10279	DANRE14353, DANRE14354, DANRE14356, DANRE41712
OG0000752	APOSC_04900	DANRE04759, DANRE04760
OG0000752	APOSC_11897	DANRE33350
OG0000752	APOSC_20705	DANRE26482, DANRE26483, DANRE16748
OG0000753	APOSC_17933	DANRE12159
OG0000753	APOSC_23432	DANRE22875, DANRE08092, DANRE08093, DANRE35099
OG0000755	APOSC_02841, APOSC_02836, APOSC_02842, APOSC_02838	DANRE27783, DANRE27782, DANRE12837, DANRE12838
OG0000757	APOSC_21066	DANRE28939
OG0000757	APOSC_13824	DANRE35703
OG0000758	APOSC_04627, APOSC_04628, APOSC_04626	DANRE11468, DANRE24018, DANRE24019, DANRE27344, DANRE27343, DANRE27345, DANRE02463, DANRE02464, DANRE18105, DANRE11683, DANRE11685, DANRE11684
OG0000759	APOSC_10203	DANRE42810, DANRE21337, DANRE23917, DANRE23918, DANRE26676, DANRE23361
OG0000760	APOSC_23162, APOSC_23164	DANRE30936, DANRE30935, DANRE02736, DANRE30934, DANRE30932, DANRE30933, DANRE25704, DANRE25702, DANRE25703, DANRE02738, DANRE02737
OG0000761	APOSC_25522, APOSC_02293, APOSC_05181, APOSC_05182	DANRE19286, DANRE19287, DANRE16971, DANRE16972, DANRE16973, DANRE21789
OG0000762	APOSC_27690	DANRE42699, DANRE28185
OG0000763	APOSC_11369	DANRE09639, DANRE00567, DANRE00568, DANRE00569, DANRE27052, DANRE27054, DANRE27053, DANRE39891, DANRE39892, DANRE39890, DANRE09704, DANRE09705
OG0000765	APOSC_08832	DANRE28403, DANRE40818, DANRE40819, DANRE40817, DANRE00580, DANRE00579
OG0000766	APOSC_02629, APOSC_02626, APOSC_02627	DANRE23752, DANRE09934, DANRE20922, DANRE00517, DANRE00514, DANRE00516, DANRE00515
OG0000767	APOSC_19311, APOSC_22136, APOSC_22137	DANRE11659, DANRE11660, DANRE11658, DANRE11661, DANRE08379, DANRE10974, DANRE18316, DANRE18317, DANRE18318
OG0000768	APOSC_11098, APOSC_11096, APOSC_11097	DANRE31068, DANRE31072, DANRE31070, DANRE31069, DANRE31071, DANRE22256, DANRE22257, DANRE22874
OG0000772	APOSC_24323	DANRE07203, DANRE15796, DANRE15798, DANRE15797
OG0000772	APOSC_17782	DANRE09745, DANRE09746
OG0000774	APOSC_18361	DANRE26601, DANRE26600, DANRE26599, DANRE40140
OG0000774	APOSC_14291	DANRE17370, DANRE17371
OG0000774	APOSC_14965	DANRE39793, DANRE39792
OG0000775	APOSC_15715, APOSC_15716, APOSC_15714, APOSC_10384	DANRE10814, DANRE10813, DANRE33689, DANRE33688, DANRE33690, DANRE33691
OG0000776	APOSC_25314, APOSC_15172	DANRE35255, DANRE35254, DANRE15732, DANRE42482, DANRE06939
OG0000777	APOSC_16029, APOSC_06075	DANRE29329, DANRE29328, DANRE36168, DANRE36169
OG0000778	APOSC_26535	DANRE41043, DANRE41041, DANRE41042
OG0000779	APOSC_20892	DANRE34815, DANRE34816, DANRE34817
OG0000779	APOSC_15142	DANRE22401, DANRE01681, DANRE01682, DANRE23289, DANRE23290, DANRE24330, DANRE24331
OG0000780	APOSC_07773	DANRE12112, DANRE12111
OG0000780	APOSC_21502, APOSC_21503	DANRE07895, DANRE07896, DANRE07897
OG0000782	APOSC_02046, APOSC_02045	DANRE28363, DANRE28364, DANRE21701, DANRE34593, DANRE34592, DANRE34595, DANRE34594, DANRE12747, DANRE12748, DANRE38505, DANRE38506
OG0000784	APOSC_17182, APOSC_20175	DANRE26685, DANRE22147, DANRE02507, DANRE02508, DANRE24466, DANRE27100, DANRE27099, DANRE18977, DANRE07597, DANRE22664, DANRE22665
OG0000786	APOSC_12334	DANRE18615, DANRE40366, DANRE02142, DANRE36994, DANRE36995, DANRE36997, DANRE36996, DANRE22438, DANRE40590, DANRE19428, DANRE35094
OG0000787	APOSC_24396	DANRE19518, DANRE34015, DANRE19519, DANRE42974, DANRE05326, DANRE05325, DANRE05327, DANRE00057, DANRE33402
OG0000788	APOSC_18949	DANRE38685, DANRE38687, DANRE38686, DANRE30771, DANRE30772, DANRE38688
OG0000788	APOSC_21919, APOSC_21918	DANRE40624, DANRE40626, DANRE40623, DANRE40625, DANRE28277, DANRE21678
OG0000790	APOSC_17258	DANRE21670, DANRE21671, DANRE28284
OG0000791	APOSC_26179, APOSC_26180	DANRE26678, DANRE24509, DANRE24508, DANRE24505, DANRE24506, DANRE35507, DANRE15367, DANRE15368, DANRE41773
OG0000792	APOSC_14959	DANRE09524
OG0000792	APOSC_04163	DANRE33671, DANRE33670, DANRE01288, DANRE01289, DANRE01287
OG0000793	APOSC_28727	DANRE13974, DANRE19092, DANRE39166, DANRE39164, DANRE39165, DANRE25017, DANRE25016, DANRE25015, DANRE21768, DANRE25958, DANRE13450
OG0000794	APOSC_25175	DANRE29799, DANRE29798, DANRE29797
OG0000795	APOSC_03415	DANRE06535
OG0000797	APOSC_05552, APOSC_02654	DANRE20533, DANRE15819, DANRE15818, DANRE15820, DANRE07326, DANRE07327, DANRE07328
OG0000798	APOSC_20553	DANRE29060, DANRE29059, DANRE29061, DANRE03069, DANRE28964, DANRE28965, DANRE28966
OG0000798	APOSC_20554	DANRE09477
OG0000799	APOSC_20835	DANRE22127, DANRE22128, DANRE00706, DANRE00705, DANRE39398, DANRE00648, DANRE00645, DANRE00647, DANRE43147, DANRE00646, DANRE15975
OG0000800	APOSC_27669	DANRE30113, DANRE30114, DANRE30111, DANRE30112, DANRE30118, DANRE30117, DANRE30119, DANRE12830, DANRE12829, DANRE12803, DANRE25273, DANRE11295
OG0000801	APOSC_13410, APOSC_22125	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247
OG0000802	APOSC_16253	DANRE36485, DANRE28869, DANRE35651, DANRE02087, DANRE30241, DANRE20938, DANRE07777, DANRE17566, DANRE11046, DANRE11047, DANRE26779, DANRE39552, DANRE34339
OG0000803	APOSC_18801, APOSC_00365	DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477
OG0000809	APOSC_01372	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481
OG0000810	APOSC_15514	DANRE40004, DANRE40006
OG0000810	APOSC_02955, APOSC_02954, APOSC_02956	DANRE42578, DANRE10213, DANRE10212, DANRE13584
OG0000811	APOSC_00986, APOSC_10153, APOSC_10516	DANRE12416
OG0000813	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680	DANRE04584, DANRE04587, DANRE04586, DANRE04588, DANRE04585
OG0000813	APOSC_10674, APOSC_03337, APOSC_07707	DANRE00294, DANRE35302
OG0000814	APOSC_19527	DANRE12157, DANRE12158
OG0000814	APOSC_22281	DANRE09168
OG0000815	APOSC_21255	DANRE00098
OG0000815	APOSC_22617	DANRE41592, DANRE41590, DANRE41591
OG0000816	APOSC_05809	DANRE37152, DANRE37153, DANRE05255, DANRE07950, DANRE07951
OG0000816	APOSC_10643, APOSC_15680	DANRE07371, DANRE07372, DANRE05100, DANRE05101
OG0000817	APOSC_13738	DANRE01758
OG0000817	APOSC_22901	DANRE11205
OG0000817	APOSC_07767	DANRE24618, DANRE24619
OG0000818	APOSC_14407, APOSC_14408, APOSC_14409	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086
OG0000819	APOSC_17700	DANRE38928
OG0000819	APOSC_05516	DANRE07898, DANRE20294
OG0000820	APOSC_11841	DANRE29220, DANRE29219, DANRE13637, DANRE09499, DANRE35584, DANRE35583, DANRE41464, DANRE41463, DANRE41462, DANRE23344, DANRE23345
OG0000822	APOSC_12709	DANRE30577
OG0000822	APOSC_02360, APOSC_25612	DANRE31114, DANRE38261
OG0000823	APOSC_01112, APOSC_07998, APOSC_25271, APOSC_12349, APOSC_24625, APOSC_19611, APOSC_22625	DANRE08869
OG0000823	APOSC_23922, APOSC_13700	DANRE20768
OG0000824	APOSC_26516	DANRE08292, DANRE43285, DANRE20331, DANRE20334, DANRE20330, DANRE20333, DANRE20332, DANRE20337, DANRE20335, DANRE20336, DANRE08291
OG0000825	APOSC_17271	DANRE07340, DANRE41557, DANRE41558, DANRE41559, DANRE06476
OG0000825	APOSC_03303	DANRE22278, DANRE12609
OG0000826	APOSC_26704	DANRE22286
OG0000827	APOSC_24620, APOSC_19492	DANRE19411, DANRE34859
OG0000828	APOSC_05791	DANRE38353, DANRE39520
OG0000828	APOSC_22977, APOSC_11571	DANRE00140, DANRE00141
OG0000829	APOSC_25803, APOSC_25804	DANRE05736, DANRE05737, DANRE00627, DANRE00626, DANRE34022, DANRE06193, DANRE06192, DANRE04909, DANRE04910, DANRE04911
OG0000830	APOSC_14730, APOSC_02445	DANRE29315, DANRE35441, DANRE04025, DANRE12583, DANRE12584, DANRE38642, DANRE38643
OG0000831	APOSC_01145	DANRE26783, DANRE26781, DANRE26782, DANRE26784, DANRE35520, DANRE35516, DANRE35517, DANRE35519, DANRE35518
OG0000832	APOSC_10469, APOSC_10470	DANRE11127, DANRE40062
OG0000833	APOSC_26082, APOSC_26081	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987
OG0000834	APOSC_04739, APOSC_27269	DANRE17497, DANRE17498, DANRE17499
OG0000835	APOSC_04775, APOSC_05126, APOSC_22110	DANRE23505
OG0000835	APOSC_18417	DANRE25485, DANRE25483, DANRE25484, DANRE25486, DANRE39305, DANRE39304, DANRE30989, DANRE12459, DANRE12460, DANRE12456
OG0000836	APOSC_15778	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461
OG0000837	APOSC_00892, APOSC_07079	DANRE05271
OG0000837	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308	DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660
OG0000838	APOSC_26520	DANRE39874, DANRE20662, DANRE39873, DANRE31334
OG0000841	APOSC_23985, APOSC_23987, APOSC_23986	DANRE13645, DANRE13646, DANRE13648, DANRE13647, DANRE13644, DANRE12852, DANRE18521, DANRE01048, DANRE01047
OG0000842	APOSC_09796	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183
OG0000844	APOSC_10362	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926
OG0000846	APOSC_12791, APOSC_12790	DANRE07570, DANRE19728, DANRE19729, DANRE19731, DANRE19730, DANRE19727, DANRE19726, DANRE19725
OG0000847	APOSC_10143	DANRE03178, DANRE03177
OG0000847	APOSC_11562	DANRE33537, DANRE29369, DANRE29370
OG0000848	APOSC_20382	DANRE01096, DANRE16221, DANRE06726
OG0000848	APOSC_28316, APOSC_18151, APOSC_18150	DANRE38510, DANRE12738, DANRE00454, DANRE00457
OG0000849	APOSC_27634, APOSC_09266	DANRE40416, DANRE40418, DANRE20686, DANRE20687
OG0000850	APOSC_08264	DANRE27632, DANRE21524, DANRE21523, DANRE21522
OG0000850	APOSC_00774	DANRE27633
OG0000850	APOSC_23927	DANRE05783, DANRE05782
OG0000851	APOSC_19702, APOSC_19703, APOSC_19701	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796
