Orthogroup	APOSC_ok	AENJA_ok
OG0001202	APOSC_09292, APOSC_07425, APOSC_23731	AENJA_03117
OG0001204	APOSC_02297, APOSC_24480	AENJA_20148
OG0001205	APOSC_09031	AENJA_04101
OG0001205	APOSC_18711, APOSC_19139	AENJA_26398
OG0001206	APOSC_20400	AENJA_25058, AENJA_08783, AENJA_18881, AENJA_07583, AENJA_23796
OG0001206	APOSC_03147	AENJA_06110
OG0001207	APOSC_12551	AENJA_07276
OG0001208	APOSC_16730	AENJA_09031
OG0001209	APOSC_10899	AENJA_09041
OG0001210	APOSC_23126	AENJA_18956
OG0001210	APOSC_24521, APOSC_24519, APOSC_24520	AENJA_09591
OG0001211	APOSC_18685	AENJA_09699
OG0001212	APOSC_05728	AENJA_14546, AENJA_09958
OG0001213	APOSC_26742	AENJA_11717
OG0001213	APOSC_18014, APOSC_16372	AENJA_11254
OG0001214	APOSC_14933, APOSC_14935, APOSC_14934	AENJA_11388
OG0001215	APOSC_13978	AENJA_15953
OG0001216	APOSC_27402, APOSC_27401, APOSC_24924	AENJA_16979
OG0001217	APOSC_19625	AENJA_17612
OG0001218	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368	AENJA_18179
OG0001219	APOSC_17654	AENJA_18562
OG0001220	APOSC_05642	AENJA_21603
OG0001220	APOSC_04679	AENJA_19416
OG0001221	APOSC_24815	AENJA_19765
OG0001222	APOSC_00144, APOSC_03864, APOSC_06588, APOSC_19607	AENJA_21481
OG0001223	APOSC_26454	AENJA_21588
OG0001224	APOSC_21055	AENJA_22625
OG0001225	APOSC_15265	AENJA_23700
OG0001229	APOSC_08565	AENJA_15283
OG0001229	APOSC_14712	AENJA_14357, AENJA_08430
OG0001229	APOSC_28194	AENJA_03884, AENJA_13546
OG0001230	APOSC_01640, APOSC_01639	AENJA_02568, AENJA_08528
OG0001231	APOSC_20643	AENJA_02177
OG0001232	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091
OG0001233	APOSC_05457	AENJA_02446
OG0001234	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849	AENJA_02896
OG0001235	APOSC_29053	AENJA_23880
OG0001235	APOSC_15135	AENJA_09381
OG0001235	APOSC_16180	AENJA_13870
OG0001235	APOSC_29054	AENJA_07973
OG0001235	APOSC_28127	AENJA_03412, AENJA_25992
OG0001236	APOSC_20320	AENJA_12409
OG0001237	APOSC_10087	AENJA_19599
OG0001238	APOSC_09179	AENJA_07960
OG0001239	APOSC_03435	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569
OG0001240	APOSC_24416, APOSC_24417	AENJA_07030
OG0001241	APOSC_23343	AENJA_21346
OG0001241	APOSC_04462	AENJA_07588
OG0001242	APOSC_15728, APOSC_21012	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675
OG0001243	APOSC_18938	AENJA_09040
OG0001245	APOSC_07109, APOSC_07108	AENJA_11242
OG0001247	APOSC_08850	AENJA_24053
OG0001248	APOSC_19998	AENJA_17279
OG0001249	APOSC_06543	AENJA_17683
OG0001250	APOSC_01792	AENJA_18393
OG0001252	APOSC_19009	AENJA_20096
OG0001253	APOSC_11036	AENJA_21103
OG0001254	APOSC_13372	AENJA_25593
OG0001263	APOSC_14146	AENJA_25444
OG0001264	APOSC_15051, APOSC_15050	AENJA_02714
OG0001266	APOSC_19801, APOSC_19802	AENJA_02853
OG0001266	APOSC_00128, APOSC_00129	AENJA_06321
OG0001267	APOSC_17932	AENJA_03493
OG0001267	APOSC_02561	AENJA_10310
OG0001268	APOSC_21922	AENJA_03712
OG0001269	APOSC_13266	AENJA_04104, AENJA_08778
OG0001270	APOSC_07392	AENJA_04208
OG0001270	APOSC_26062	AENJA_21003
OG0001271	APOSC_28116	AENJA_04651
OG0001273	APOSC_21600	AENJA_05090
OG0001274	APOSC_21306	AENJA_06074
OG0001275	APOSC_18045	AENJA_09059
OG0001275	APOSC_18046	AENJA_07370
OG0001276	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287	AENJA_07718, AENJA_07717
OG0001277	APOSC_15580	AENJA_26086
OG0001277	APOSC_28192, APOSC_23616, APOSC_07317, APOSC_00868, APOSC_26305, APOSC_07316, APOSC_24398, APOSC_03738, APOSC_16089	AENJA_17983, AENJA_08016
OG0001278	APOSC_09194	AENJA_09367
OG0001278	APOSC_22330	AENJA_15562
OG0001279	APOSC_10702, APOSC_10701	AENJA_09382
OG0001280	APOSC_27519, APOSC_27518	AENJA_11194
OG0001281	APOSC_05353	AENJA_11305
OG0001282	APOSC_02603, APOSC_02605	AENJA_12223
OG0001283	APOSC_04708	AENJA_21076
OG0001283	APOSC_12817	AENJA_13547
OG0001283	APOSC_11886, APOSC_04707	AENJA_13067, AENJA_22654, AENJA_23095
OG0001284	APOSC_07511	AENJA_14056
OG0001284	APOSC_23659	AENJA_21135
OG0001285	APOSC_22604, APOSC_22605	AENJA_14208
OG0001286	APOSC_05067	AENJA_16309
OG0001287	APOSC_06831	AENJA_18219
OG0001288	APOSC_05127	AENJA_22039
OG0001289	APOSC_26710, APOSC_18302	AENJA_19878
OG0001290	APOSC_26089	AENJA_21150
OG0001291	APOSC_25701	AENJA_21434
OG0001292	APOSC_09434, APOSC_09433	AENJA_21781
OG0001293	APOSC_02639	AENJA_23236
OG0001294	APOSC_15979, APOSC_15980, APOSC_15981	AENJA_25092
OG0001295	APOSC_18506, APOSC_18505	AENJA_25589
OG0001296	APOSC_21716	AENJA_26215
OG0001300	APOSC_24410, APOSC_00939	AENJA_00411
OG0001301	APOSC_01942	AENJA_17236
OG0001301	APOSC_08482	AENJA_25386
OG0001301	APOSC_14982, APOSC_15255	AENJA_23090
OG0001301	APOSC_01032	AENJA_26701, AENJA_14132
OG0001301	APOSC_03394, APOSC_21675, APOSC_20231	AENJA_03540
OG0001301	APOSC_24121, APOSC_13168	AENJA_01275
OG0001302	APOSC_13642	AENJA_13024
OG0001302	APOSC_27436	AENJA_01840
OG0001303	APOSC_05831	AENJA_01854, AENJA_02306
OG0001303	APOSC_08504, APOSC_17987	AENJA_10030, AENJA_02307, AENJA_18292, AENJA_15069
OG0001304	APOSC_15954, APOSC_15955	AENJA_02458
OG0001305	APOSC_04550	AENJA_03926
OG0001306	APOSC_25565	AENJA_13028
OG0001306	APOSC_16313	AENJA_24214
OG0001307	APOSC_15163	AENJA_17907
OG0001307	APOSC_15165	AENJA_18882, AENJA_24073, AENJA_10844
OG0001308	APOSC_19468	AENJA_05647
OG0001309	APOSC_28082, APOSC_26759	AENJA_07716
OG0001310	APOSC_12794	AENJA_10879
OG0001311	APOSC_06535, APOSC_06536	AENJA_06702
OG0001311	APOSC_26409	AENJA_15801
OG0001312	APOSC_18881	AENJA_19595, AENJA_24384, AENJA_06846
OG0001313	APOSC_28195	AENJA_13129
OG0001314	APOSC_01897, APOSC_01896, APOSC_15067, APOSC_15068, APOSC_26629, APOSC_11409	AENJA_11562, AENJA_07754
OG0001315	APOSC_18374, APOSC_17332, APOSC_10891, APOSC_19465	AENJA_08369, AENJA_13343
OG0001315	APOSC_23156, APOSC_08359, APOSC_08360, APOSC_13377, APOSC_11677, APOSC_04724, APOSC_21291	AENJA_26453
OG0001316	APOSC_24096, APOSC_24095	AENJA_08714
OG0001317	APOSC_08113	AENJA_08900
OG0001318	APOSC_20047	AENJA_09435
OG0001319	APOSC_07704	AENJA_09605
OG0001320	APOSC_12164	AENJA_16608
OG0001321	APOSC_09384	AENJA_14609
OG0001322	APOSC_08768	AENJA_15110
OG0001322	APOSC_06842	AENJA_16813
OG0001323	APOSC_20876	AENJA_15789
OG0001324	APOSC_00820	AENJA_15995
OG0001325	APOSC_01729	AENJA_16492
OG0001326	APOSC_23911	AENJA_18964
OG0001327	APOSC_03248	AENJA_18352
OG0001327	APOSC_16461	AENJA_26627
OG0001328	APOSC_14560	AENJA_18594
OG0001329	APOSC_28234	AENJA_19033
OG0001330	APOSC_03934, APOSC_03936, APOSC_03935	AENJA_20881
OG0001332	APOSC_22470	AENJA_23263
OG0001333	APOSC_19820	AENJA_23772
OG0001334	APOSC_20945, APOSC_25654, APOSC_05639, APOSC_05641, APOSC_05640, APOSC_05638	AENJA_25606
OG0001339	APOSC_19890	AENJA_18051
OG0001341	APOSC_25206	AENJA_21191
OG0001344	APOSC_01831	AENJA_01361
OG0001345	APOSC_20488	AENJA_17713
OG0001348	APOSC_29007, APOSC_29008	AENJA_01884
OG0001352	APOSC_00899	AENJA_06720, AENJA_06721, AENJA_06723
OG0001353	APOSC_25721	AENJA_06742
OG0001354	APOSC_27231	AENJA_09573
OG0001354	APOSC_23529	AENJA_07753
OG0001355	APOSC_12249	AENJA_08188
OG0001356	APOSC_18143	AENJA_08269
OG0001357	APOSC_06611	AENJA_08567
OG0001358	APOSC_25741	AENJA_09138
OG0001359	APOSC_05796	AENJA_11211
OG0001360	APOSC_20918	AENJA_25001
OG0001361	APOSC_10076	AENJA_11584
OG0001362	APOSC_07416, APOSC_07418	AENJA_11906
OG0001363	APOSC_13047, APOSC_04146, APOSC_25033	AENJA_12332
OG0001364	APOSC_01652	AENJA_13074
OG0001365	APOSC_19776, APOSC_19497, APOSC_08816	AENJA_13131
OG0001366	APOSC_27251	AENJA_14917
OG0001367	APOSC_02909	AENJA_16641
OG0001368	APOSC_19224	AENJA_16737
OG0001369	APOSC_00594, APOSC_00593	AENJA_17277
OG0001370	APOSC_20803, APOSC_20802, APOSC_05081	AENJA_17284
OG0001371	APOSC_04765, APOSC_24656, APOSC_24655	AENJA_17844
OG0001371	APOSC_12215	AENJA_24112
OG0001372	APOSC_13607	AENJA_25899
OG0001372	APOSC_07222	AENJA_17922
OG0001373	APOSC_10593	AENJA_17959
OG0001374	APOSC_13404	AENJA_18703
OG0001375	APOSC_04608	AENJA_25362
OG0001375	APOSC_01077	AENJA_20082
OG0001376	APOSC_00252	AENJA_20854
OG0001377	APOSC_17837	AENJA_21043
OG0001378	APOSC_25235	AENJA_22766
OG0001379	APOSC_16176	AENJA_23248
OG0001380	APOSC_08860, APOSC_27915	AENJA_23604
OG0001381	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539	AENJA_23800
OG0001382	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798	AENJA_23995
OG0001383	APOSC_03991	AENJA_25087
OG0001384	APOSC_23265	AENJA_25726
OG0001386	APOSC_07383, APOSC_07382	AENJA_26718
OG0001394	APOSC_06779, APOSC_06780	AENJA_00558
OG0001395	APOSC_17993	AENJA_00590
OG0001397	APOSC_16804	AENJA_05269
OG0001397	APOSC_15929	AENJA_01101
OG0001398	APOSC_28642	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621
OG0001399	APOSC_04275	AENJA_19357
OG0001399	APOSC_15359	AENJA_02205
OG0001400	APOSC_16578, APOSC_16577	AENJA_02507
OG0001401	APOSC_06205	AENJA_02695
OG0001401	APOSC_19541	AENJA_12112
OG0001402	APOSC_08403, APOSC_08404	AENJA_02809
OG0001403	APOSC_22719	AENJA_03318
OG0001403	APOSC_14048, APOSC_27540	AENJA_22706, AENJA_22705, AENJA_03342
OG0001404	APOSC_08601	AENJA_03877
OG0001404	APOSC_26753	AENJA_05828
OG0001405	APOSC_27750	AENJA_03978
OG0001405	APOSC_16445	AENJA_13814
OG0001406	APOSC_16330	AENJA_04091
OG0001408	APOSC_19450, APOSC_19451	AENJA_05533
OG0001409	APOSC_14068, APOSC_14069	AENJA_06247
OG0001410	APOSC_18435	AENJA_18215
OG0001410	APOSC_02633	AENJA_06436
OG0001411	APOSC_10503, APOSC_27904	AENJA_06963, AENJA_10958
OG0001412	APOSC_01814, APOSC_01813, APOSC_01812	AENJA_07170
OG0001413	APOSC_20512	AENJA_07474
OG0001413	APOSC_06316	AENJA_17343
OG0001414	APOSC_08515	AENJA_08160
OG0001415	APOSC_25795	AENJA_15367
OG0001415	APOSC_18593	AENJA_17665
OG0001416	APOSC_03441	AENJA_09757
OG0001417	APOSC_22003	AENJA_10714
OG0001417	APOSC_06594	AENJA_11502
OG0001418	APOSC_27061	AENJA_10983
OG0001419	APOSC_12852	AENJA_12607
OG0001420	APOSC_10402	AENJA_13248
OG0001421	APOSC_15996	AENJA_13339
OG0001422	APOSC_14929	AENJA_14173
OG0001423	APOSC_06986, APOSC_06987	AENJA_14934
OG0001424	APOSC_09916	AENJA_15682
OG0001424	APOSC_21376	AENJA_17237
OG0001425	APOSC_26741, APOSC_26740	AENJA_15774
OG0001426	APOSC_20670, APOSC_20669	AENJA_16043
OG0001427	APOSC_07658	AENJA_17543
OG0001428	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651	AENJA_18858
OG0001429	APOSC_09991	AENJA_19059
OG0001430	APOSC_10425	AENJA_19108
OG0001431	APOSC_03549, APOSC_03550	AENJA_23459
OG0001432	APOSC_10777	AENJA_25391
OG0001433	APOSC_21534, APOSC_21533	AENJA_26002
OG0001434	APOSC_06186, APOSC_02988	AENJA_26114
OG0001439	APOSC_11256	AENJA_00145
OG0001440	APOSC_20481	AENJA_03160
OG0001440	APOSC_24861	AENJA_00153
OG0001441	APOSC_07931	AENJA_00362
OG0001442	APOSC_00669	AENJA_00506
OG0001443	APOSC_00519	AENJA_23205, AENJA_19926, AENJA_00906, AENJA_05307
OG0001443	APOSC_22679	AENJA_11153
OG0001444	APOSC_25461	AENJA_04850
OG0001445	APOSC_01766	AENJA_02385
OG0001446	APOSC_00923, APOSC_00922, APOSC_10170, APOSC_16223, APOSC_07679, APOSC_25660	AENJA_02687, AENJA_10576
OG0001447	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023	AENJA_03127
OG0001448	APOSC_27362	AENJA_19963
OG0001448	APOSC_00557	AENJA_23470
OG0001449	APOSC_12099	AENJA_04181
OG0001449	APOSC_00496	AENJA_05517
OG0001451	APOSC_16226	AENJA_04889
OG0001451	APOSC_16661	AENJA_16142
OG0001452	APOSC_06149	AENJA_05087
OG0001453	APOSC_02976	AENJA_05598, AENJA_07667
OG0001454	APOSC_10077	AENJA_06306
OG0001455	APOSC_20486	AENJA_06571
OG0001456	APOSC_10360, APOSC_00503	AENJA_07027
OG0001457	APOSC_00612	AENJA_07426
OG0001459	APOSC_19515	AENJA_18303, AENJA_08470
OG0001460	APOSC_12171	AENJA_09064
OG0001461	APOSC_22593, APOSC_22594	AENJA_09214
OG0001462	APOSC_13848	AENJA_09362
OG0001463	APOSC_16275	AENJA_09831
OG0001464	APOSC_00690	AENJA_09857
OG0001465	APOSC_28148, APOSC_09134	AENJA_10007
OG0001466	APOSC_10971	AENJA_17986
OG0001466	APOSC_14104	AENJA_10074
OG0001467	APOSC_21011	AENJA_26730
OG0001468	APOSC_26571	AENJA_10995
OG0001469	APOSC_21558	AENJA_20582
OG0001469	APOSC_12521	AENJA_11151
OG0001470	APOSC_15496	AENJA_11625
OG0001471	APOSC_16175	AENJA_21653, AENJA_11958
OG0001472	APOSC_03478	AENJA_12236
OG0001472	APOSC_26882	AENJA_13235
OG0001473	APOSC_25378, APOSC_24554	AENJA_13618
OG0001474	APOSC_00391	AENJA_14700
OG0001474	APOSC_28339	AENJA_24781
OG0001475	APOSC_19285, APOSC_00671	AENJA_14793
OG0001476	APOSC_20045	AENJA_14828
OG0001477	APOSC_14113, APOSC_09877	AENJA_15225
OG0001478	APOSC_12978	AENJA_19708
OG0001478	APOSC_11937	AENJA_15450
OG0001479	APOSC_29168	AENJA_16158
OG0001480	APOSC_05352	AENJA_16776
OG0001481	APOSC_24916	AENJA_17029
OG0001483	APOSC_20800	AENJA_19356
OG0001484	APOSC_25021, APOSC_13556	AENJA_21194
OG0001485	APOSC_23085, APOSC_23084, APOSC_23083	AENJA_21469
OG0001486	APOSC_27432	AENJA_21858
OG0001487	APOSC_08783	AENJA_23839, AENJA_23840
OG0001488	APOSC_26977, APOSC_09269	AENJA_24153
OG0001489	APOSC_17496	AENJA_24467
OG0001490	APOSC_22165	AENJA_25216
OG0001491	APOSC_15425, APOSC_15426	AENJA_25283
OG0001492	APOSC_14714	AENJA_25544
OG0001493	APOSC_12580	AENJA_26227
OG0001500	APOSC_10163, APOSC_10164	AENJA_01887
OG0001501	APOSC_12106, APOSC_12104, APOSC_12107	AENJA_02988
OG0001502	APOSC_05753, APOSC_21241	AENJA_03421
OG0001503	APOSC_07503	AENJA_23557
OG0001503	APOSC_29093	AENJA_03755
OG0001504	APOSC_05548	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001505	APOSC_21083	AENJA_04619
OG0001506	APOSC_17974, APOSC_17975	AENJA_05938
OG0001507	APOSC_20414	AENJA_06136
OG0001508	APOSC_21339, APOSC_21338	AENJA_06316
OG0001509	APOSC_27811	AENJA_07590
OG0001510	APOSC_12053, APOSC_12055	AENJA_08660
OG0001511	APOSC_07488, APOSC_26249	AENJA_08942
OG0001512	APOSC_13901	AENJA_09698
OG0001514	APOSC_20210	AENJA_10133
OG0001515	APOSC_23285	AENJA_10215
OG0001516	APOSC_04613, APOSC_04614	AENJA_10243
OG0001517	APOSC_10273	AENJA_10361
OG0001518	APOSC_04576, APOSC_19442, APOSC_19441	AENJA_11024
OG0001519	APOSC_04846	AENJA_11205
OG0001521	APOSC_26269	AENJA_13001
OG0001522	APOSC_05577	AENJA_14026
OG0001523	APOSC_03544, APOSC_08741	AENJA_14135
OG0001524	APOSC_18612	AENJA_19275
OG0001524	APOSC_18631	AENJA_15536
OG0001526	APOSC_21222, APOSC_12286	AENJA_16663
OG0001527	APOSC_04022	AENJA_16808
OG0001528	APOSC_14510	AENJA_17449
OG0001529	APOSC_03920	AENJA_18632
OG0001530	APOSC_25625	AENJA_19473
OG0001531	APOSC_14320	AENJA_20341
OG0001532	APOSC_13448	AENJA_20708
OG0001533	APOSC_28817, APOSC_28816	AENJA_20965
OG0001534	APOSC_07636	AENJA_21491
OG0001535	APOSC_18773, APOSC_18246, APOSC_19935, APOSC_11155, APOSC_11156, APOSC_21729, APOSC_08479, APOSC_20149, APOSC_23672	AENJA_22631
OG0001536	APOSC_15383	AENJA_25332, AENJA_25327
OG0001545	APOSC_17565	AENJA_00995
OG0001546	APOSC_12494	AENJA_02497
OG0001547	APOSC_27934, APOSC_28129, APOSC_16670	AENJA_03444, AENJA_03684, AENJA_16753
OG0001547	APOSC_05204	AENJA_02833
OG0001549	APOSC_07982, APOSC_07983	AENJA_04459
OG0001551	APOSC_25143	AENJA_05503
OG0001552	APOSC_04223, APOSC_20203	AENJA_06118
OG0001553	APOSC_17818, APOSC_17817, APOSC_17816	AENJA_06179
OG0001554	APOSC_12359	AENJA_07567
OG0001555	APOSC_16440, APOSC_01345	AENJA_07655
OG0001556	APOSC_16096, APOSC_16105	AENJA_07803
OG0001557	APOSC_10213	AENJA_13295
OG0001557	APOSC_21247	AENJA_23342, AENJA_08073
OG0001558	APOSC_12692	AENJA_08311
OG0001559	APOSC_06915	AENJA_08667
OG0001560	APOSC_19389	AENJA_09404
OG0001561	APOSC_03964	AENJA_09420
OG0001562	APOSC_17379	AENJA_25099
OG0001563	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984	AENJA_12465, AENJA_21948, AENJA_11347
OG0001564	APOSC_06037, APOSC_06038	AENJA_11930
OG0001565	APOSC_04430	AENJA_12372
OG0001566	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243	AENJA_12513
OG0001568	APOSC_28643	AENJA_13880
OG0001570	APOSC_29138	AENJA_19842
OG0001570	APOSC_24457	AENJA_24461
OG0001571	APOSC_26437, APOSC_26436, APOSC_26438	AENJA_17758
OG0001572	APOSC_16015, APOSC_16016	AENJA_22665
OG0001572	APOSC_02447	AENJA_18250
OG0001573	APOSC_24147, APOSC_24146	AENJA_19183
OG0001574	APOSC_16952, APOSC_16951	AENJA_21910
OG0001575	APOSC_20344	AENJA_21919
OG0001576	APOSC_19353, APOSC_19354	AENJA_23479
OG0001578	APOSC_25871	AENJA_24180
OG0001579	APOSC_00205	AENJA_24228
OG0001580	APOSC_04582, APOSC_04583	AENJA_25168
OG0001581	APOSC_12012	AENJA_26171
OG0001582	APOSC_09174	AENJA_26338
OG0001583	APOSC_05043, APOSC_05041	AENJA_26528
OG0001584	APOSC_24188	AENJA_26828
OG0001588	APOSC_01710, APOSC_02512	AENJA_10785
OG0001589	APOSC_14644	AENJA_25068
OG0001590	APOSC_05334, APOSC_06008, APOSC_06664	AENJA_14826, AENJA_14823
OG0001591	APOSC_07101	AENJA_00990
OG0001592	APOSC_24168	AENJA_17749
OG0001592	APOSC_27291	AENJA_25249
OG0001593	APOSC_01201, APOSC_17370	AENJA_01627
OG0001594	APOSC_14190, APOSC_13045	AENJA_01665, AENJA_04700
OG0001594	APOSC_16430	AENJA_09891
OG0001596	APOSC_10562	AENJA_08460
OG0001597	APOSC_09081, APOSC_18499	AENJA_17835, AENJA_03457
OG0001598	APOSC_21127, APOSC_21126	AENJA_20133, AENJA_17967
OG0001598	APOSC_18109, APOSC_14785, APOSC_11429	AENJA_07343, AENJA_07723, AENJA_11893, AENJA_23445, AENJA_18776
OG0001598	APOSC_17571, APOSC_17570, APOSC_24902, APOSC_06892, APOSC_01196	AENJA_16340
OG0001599	APOSC_03974	AENJA_04501
OG0001601	APOSC_13988	AENJA_13290
OG0001601	APOSC_12518, APOSC_05135	AENJA_04911
OG0001602	APOSC_07763, APOSC_07762	AENJA_05150
OG0001603	APOSC_19684	AENJA_05288
OG0001603	APOSC_08042	AENJA_25082, AENJA_05289
OG0001604	APOSC_08984	AENJA_11253
OG0001605	APOSC_08927, APOSC_24537	AENJA_06440
OG0001606	APOSC_09729	AENJA_06477
OG0001608	APOSC_05915, APOSC_24452	AENJA_08413, AENJA_07328
OG0001609	APOSC_15382	AENJA_08323
OG0001609	APOSC_18863	AENJA_19787
OG0001610	APOSC_11669, APOSC_11668, APOSC_17468	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532
OG0001611	APOSC_16863	AENJA_08569
OG0001612	APOSC_20257	AENJA_09589
OG0001613	APOSC_06867	AENJA_18613, AENJA_13644, AENJA_09920, AENJA_23085, AENJA_23061, AENJA_20693
OG0001614	APOSC_25539	AENJA_17703
OG0001614	APOSC_17721	AENJA_10096
OG0001615	APOSC_22981, APOSC_22982	AENJA_10716
OG0001616	APOSC_00199, APOSC_05470, APOSC_23348, APOSC_10544, APOSC_09783, APOSC_10127	AENJA_26457, AENJA_11867, AENJA_26458, AENJA_25296, AENJA_25299, AENJA_24933, AENJA_21981, AENJA_24000
OG0001617	APOSC_17358, APOSC_17357	AENJA_12188
OG0001618	APOSC_27257	AENJA_12993, AENJA_12996
OG0001620	APOSC_25992	AENJA_13924
OG0001621	APOSC_06290, APOSC_06292, APOSC_06291	AENJA_13994, AENJA_13992
OG0001622	APOSC_24336	AENJA_14211
OG0001623	APOSC_26623	AENJA_18499, AENJA_25583, AENJA_14562
OG0001624	APOSC_18447	AENJA_14605
OG0001625	APOSC_05825, APOSC_05827	AENJA_14706
OG0001626	APOSC_00237, APOSC_00238, APOSC_00236	AENJA_14807
OG0001627	APOSC_09790	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284
OG0001628	APOSC_13343	AENJA_16821, AENJA_21898, AENJA_21897
OG0001628	APOSC_17522	AENJA_25488
OG0001629	APOSC_27623	AENJA_16897
OG0001630	APOSC_00299	AENJA_17020
OG0001632	APOSC_10176, APOSC_27625	AENJA_18126
OG0001633	APOSC_03906	AENJA_21539
OG0001633	APOSC_22234, APOSC_12879	AENJA_18234
OG0001634	APOSC_06560	AENJA_18695
OG0001635	APOSC_00598	AENJA_18913
OG0001636	APOSC_20219	AENJA_19487
OG0001637	APOSC_14125	AENJA_19510
OG0001638	APOSC_28340	AENJA_20882
OG0001639	APOSC_07448, APOSC_07449	AENJA_22054
OG0001641	APOSC_16997	AENJA_23210
OG0001642	APOSC_01391, APOSC_01390	AENJA_23879
OG0001643	APOSC_19563	AENJA_24340
OG0001644	APOSC_08859	AENJA_26289
OG0001651	APOSC_18928, APOSC_18929	AENJA_00391
OG0001652	APOSC_28560	AENJA_22805, AENJA_00850
OG0001653	APOSC_08056	AENJA_01256
OG0001653	APOSC_08321	AENJA_21125
OG0001654	APOSC_10444, APOSC_10443, APOSC_10445, APOSC_10446, APOSC_10447	AENJA_02592
OG0001655	APOSC_19955	AENJA_03001
OG0001656	APOSC_15673	AENJA_03159
OG0001657	APOSC_20037	AENJA_03268
OG0001659	APOSC_04193, APOSC_04192	AENJA_04668
OG0001660	APOSC_25851	AENJA_04731
OG0001661	APOSC_05078	AENJA_05905
OG0001661	APOSC_19581	AENJA_05238
OG0001662	APOSC_03197	AENJA_07124
OG0001662	APOSC_24638	AENJA_05672
OG0001663	APOSC_14512, APOSC_14513, APOSC_19966, APOSC_00664	AENJA_06086
OG0001664	APOSC_08011, APOSC_08010	AENJA_06183
OG0001665	APOSC_03053	AENJA_11003
OG0001665	APOSC_26736	AENJA_06300
OG0001666	APOSC_19309, APOSC_18453, APOSC_20901	AENJA_07102
OG0001667	APOSC_19485	AENJA_07191
OG0001668	APOSC_25820	AENJA_07885
OG0001670	APOSC_21046	AENJA_08987
OG0001670	APOSC_19039	AENJA_13957
OG0001671	APOSC_08987	AENJA_18353
OG0001671	APOSC_20652	AENJA_09175
OG0001672	APOSC_09103, APOSC_09104	AENJA_09939
OG0001673	APOSC_21746	AENJA_11329
OG0001675	APOSC_00269	AENJA_11671
OG0001676	APOSC_11977	AENJA_26746
OG0001676	APOSC_18551	AENJA_11724
OG0001677	APOSC_19672	AENJA_11807
OG0001678	APOSC_15018	AENJA_18698
OG0001678	APOSC_05738	AENJA_11849
OG0001679	APOSC_20310, APOSC_22953, APOSC_12720, APOSC_11611, APOSC_27365, APOSC_06847	AENJA_16799, AENJA_17425
OG0001680	APOSC_05052	AENJA_16822
OG0001681	APOSC_13617, APOSC_07981	AENJA_26431, AENJA_16861
OG0001683	APOSC_24984	AENJA_18304
OG0001684	APOSC_05984, APOSC_05985	AENJA_18312
OG0001685	APOSC_17276, APOSC_03873	AENJA_18914
OG0001686	APOSC_20706	AENJA_19766, AENJA_19761
OG0001687	APOSC_25333, APOSC_09970, APOSC_10763	AENJA_20311
OG0001688	APOSC_10916	AENJA_20867, AENJA_20868
OG0001689	APOSC_15449	AENJA_21847
OG0001690	APOSC_11666	AENJA_22959
OG0001691	APOSC_09746	AENJA_24035
OG0001692	APOSC_14941	AENJA_24257
OG0001703	APOSC_20355	AENJA_18887
OG0001703	APOSC_14646	AENJA_19782
OG0001704	APOSC_20746, APOSC_00421	AENJA_00857
OG0001706	APOSC_11809, APOSC_11808	AENJA_00912
OG0001707	APOSC_26684	AENJA_00981, AENJA_25581
OG0001708	APOSC_07420	AENJA_01039
OG0001710	APOSC_13811	AENJA_24366
OG0001711	APOSC_08529	AENJA_11819, AENJA_01555
OG0001712	APOSC_02404	AENJA_02081
OG0001713	APOSC_26360	AENJA_02209
OG0001714	APOSC_05609	AENJA_02224
OG0001714	APOSC_27772	AENJA_13337
OG0001715	APOSC_17363	AENJA_23093, AENJA_16266, AENJA_09340, AENJA_14130, AENJA_02322, AENJA_23254, AENJA_11380
OG0001716	APOSC_05433, APOSC_25882	AENJA_02720
OG0001717	APOSC_19826	AENJA_26644
