Orthogroup	APOSC_ok	ORYLA
OG0000781	APOSC_24857	ORYLA16212, ORYLA10368
OG0000782	APOSC_02046, APOSC_02045	ORYLA13009, ORYLA18096, ORYLA14883, ORYLA12161
OG0000784	APOSC_17182, APOSC_20175	ORYLA18769, ORYLA14498, ORYLA10206, ORYLA17131, ORYLA03150, ORYLA15503
OG0000786	APOSC_12334	ORYLA11530, ORYLA15686, ORYLA14423, ORYLA13987, ORYLA17965, ORYLA02761, ORYLA04402
OG0000787	APOSC_24396	ORYLA02400, ORYLA17997, ORYLA01292, ORYLA05190, ORYLA17517, ORYLA02629
OG0000788	APOSC_18949	ORYLA11231, ORYLA08781
OG0000788	APOSC_21919, APOSC_21918	ORYLA19625, ORYLA13001
OG0000790	APOSC_17258	ORYLA12997, ORYLA12995
OG0000791	APOSC_26179, APOSC_26180	ORYLA06970, ORYLA08877, ORYLA13748, ORYLA08756, ORYLA10037
OG0000792	APOSC_14959	ORYLA05606
OG0000792	APOSC_04163	ORYLA17605, ORYLA17606, ORYLA02640
OG0000793	APOSC_28727	ORYLA01551, ORYLA02378, ORYLA17395, ORYLA12138, ORYLA13478, ORYLA14798, ORYLA12617
OG0000794	APOSC_25175	ORYLA17196
OG0000795	APOSC_03415	ORYLA01400
OG0000797	APOSC_05552, APOSC_02654	ORYLA03892, ORYLA20421
OG0000798	APOSC_20553	ORYLA16812, ORYLA19766, ORYLA16855
OG0000798	APOSC_20554	ORYLA05822
OG0000799	APOSC_20835	ORYLA05059, ORYLA05058, ORYLA00741, ORYLA04318, ORYLA01142, ORYLA07333, ORYLA17377, ORYLA02682, ORYLA17378
OG0000800	APOSC_27669	ORYLA15170, ORYLA20297, ORYLA04833
OG0000801	APOSC_13410, APOSC_22125	ORYLA12136, ORYLA02996
OG0000802	APOSC_16253	ORYLA13155, ORYLA17098, ORYLA00847, ORYLA16603, ORYLA13093, ORYLA03391, ORYLA03390, ORYLA08678, ORYLA06569, ORYLA13144, ORYLA17423, ORYLA02443
OG0000803	APOSC_18801, APOSC_00365	ORYLA11169
OG0000809	APOSC_01372	ORYLA12961, ORYLA10307, ORYLA13020, ORYLA17678
OG0000810	APOSC_15514	ORYLA13646
OG0000810	APOSC_02955, APOSC_02954, APOSC_02956	ORYLA08587, ORYLA01680
OG0000811	APOSC_00986, APOSC_10153, APOSC_10516	ORYLA15042
OG0000813	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680	ORYLA05187
OG0000813	APOSC_10674, APOSC_03337, APOSC_07707	ORYLA17560, ORYLA02694, ORYLA17561
OG0000814	APOSC_19527	ORYLA12200
OG0000814	APOSC_22281	ORYLA05497
OG0000815	APOSC_22617	ORYLA09986
OG0000816	APOSC_05809	ORYLA07660, ORYLA04702, ORYLA03384
OG0000816	APOSC_10643, APOSC_15680	ORYLA04785, ORYLA04786
OG0000817	APOSC_13738	ORYLA14347
OG0000817	APOSC_22901	ORYLA19483
OG0000817	APOSC_07767	ORYLA07042
OG0000818	APOSC_14407, APOSC_14408, APOSC_14409	ORYLA16735, ORYLA07797, ORYLA16670, ORYLA08170, ORYLA05788
OG0000819	APOSC_05516	ORYLA03241
OG0000820	APOSC_11841	ORYLA01765, ORYLA05596, ORYLA06830, ORYLA09877, ORYLA16120
OG0000822	APOSC_12709	ORYLA10851
OG0000822	APOSC_02360, APOSC_25612	ORYLA14608
OG0000824	APOSC_26516	ORYLA03257, ORYLA03256, ORYLA04106, ORYLA00161, ORYLA03258
OG0000825	APOSC_17271	ORYLA01475, ORYLA09556, ORYLA18879
OG0000825	APOSC_03303	ORYLA15482, ORYLA14599, ORYLA19869
OG0000826	APOSC_26704	ORYLA15838
OG0000827	APOSC_24620, APOSC_19492	ORYLA14107, ORYLA17385
OG0000828	APOSC_05791	ORYLA12597, ORYLA17485, ORYLA17486
OG0000828	APOSC_22977, APOSC_11571	ORYLA02288
OG0000829	APOSC_25803, APOSC_25804	ORYLA05040, ORYLA00690, ORYLA14477, ORYLA17994, ORYLA10790
OG0000830	APOSC_14730, APOSC_02445	ORYLA00649, ORYLA19799
OG0000831	APOSC_01145	ORYLA06570
OG0000832	APOSC_10469, APOSC_10470	ORYLA11840, ORYLA10353, ORYLA10166, ORYLA12959
OG0000833	APOSC_26082, APOSC_26081	ORYLA12768, ORYLA10222, ORYLA16558, ORYLA07322, ORYLA13638, ORYLA13637
OG0000834	APOSC_04739, APOSC_27269	ORYLA00202
OG0000835	APOSC_04775, APOSC_05126, APOSC_22110	ORYLA16157
OG0000835	APOSC_18417	ORYLA12380, ORYLA15340
OG0000836	APOSC_15778	ORYLA14809, ORYLA12408, ORYLA13624
OG0000837	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308	ORYLA01945, ORYLA01944, ORYLA04744
OG0000838	APOSC_26520	ORYLA18293, ORYLA11142
OG0000841	APOSC_23985, APOSC_23987, APOSC_23986	ORYLA01641, ORYLA15191, ORYLA11622
OG0000842	APOSC_09796	ORYLA10029, ORYLA06219, ORYLA06199, ORYLA19377, ORYLA16490, ORYLA09015, ORYLA06322, ORYLA09014
OG0000844	APOSC_10362	ORYLA19051, ORYLA05848, ORYLA01886, ORYLA06955
OG0000845	APOSC_11449	ORYLA03586
OG0000846	APOSC_12791, APOSC_12790	ORYLA03361, ORYLA02305, ORYLA04183
OG0000847	APOSC_10143	ORYLA07949
OG0000847	APOSC_11562	ORYLA16880
OG0000848	APOSC_20382	ORYLA04036, ORYLA00460, ORYLA01410
OG0000848	APOSC_28316, APOSC_18151, APOSC_18150	ORYLA12164, ORYLA14887, ORYLA17959, ORYLA02814
OG0000849	APOSC_27634, APOSC_09266	ORYLA15667, ORYLA13688
OG0000850	APOSC_08264	ORYLA10312, ORYLA12941
OG0000850	APOSC_23927	ORYLA04650, ORYLA04651
OG0000851	APOSC_19702, APOSC_19703, APOSC_19701	ORYLA09558, ORYLA08388
OG0000852	APOSC_20285, APOSC_20286	ORYLA01694, ORYLA05767, ORYLA05768
OG0000852	APOSC_02824	ORYLA15572, ORYLA02133, ORYLA02134
OG0000855	APOSC_08922, APOSC_08923, APOSC_26256	ORYLA04372, ORYLA03234
OG0000857	APOSC_24744	ORYLA13985, ORYLA15799, ORYLA14692, ORYLA12378
OG0000858	APOSC_14953	ORYLA10920
OG0000858	APOSC_23576	ORYLA04524
OG0000860	APOSC_17954	ORYLA00581, ORYLA16574, ORYLA18138, ORYLA18137, ORYLA02428, ORYLA13306
OG0000862	APOSC_13957	ORYLA19021, ORYLA19207, ORYLA19173, ORYLA18773, ORYLA19302, ORYLA19033, ORYLA02895, ORYLA19165, ORYLA19248, ORYLA02894, ORYLA18728, ORYLA19399, ORYLA18676, ORYLA18609, ORYLA18925, ORYLA18926, ORYLA18931, ORYLA19162, ORYLA18752, ORYLA18810, ORYLA18202, ORYLA18485, ORYLA19161, ORYLA18909, ORYLA19205, ORYLA19014, ORYLA18686, ORYLA19158, ORYLA18608, ORYLA18678, ORYLA18679, ORYLA19203, ORYLA19494, ORYLA19400, ORYLA18610, ORYLA19495, ORYLA19401, ORYLA18910, ORYLA03751, ORYLA19027, ORYLA11856, ORYLA13268, ORYLA10976, ORYLA08434, ORYLA03708, ORYLA09629, ORYLA09630, ORYLA03765, ORYLA19496, ORYLA08474, ORYLA08576, ORYLA08482, ORYLA12903, ORYLA08442, ORYLA19166, ORYLA08453, ORYLA02902, ORYLA08490, ORYLA08430, ORYLA08431, ORYLA19430, ORYLA19171, ORYLA18611, ORYLA18652, ORYLA18908, ORYLA18907, ORYLA18878, ORYLA19288, ORYLA19204, ORYLA08423, ORYLA18391, ORYLA19408, ORYLA18390, ORYLA08484, ORYLA08446
OG0000868	APOSC_13101	ORYLA11338, ORYLA10412
OG0000868	APOSC_22114	ORYLA16598
OG0000869	APOSC_14843	ORYLA15399
OG0000869	APOSC_18698	ORYLA17511
OG0000871	APOSC_16796, APOSC_20272, APOSC_28302, APOSC_27777, APOSC_03183	ORYLA00978
OG0000871	APOSC_14488	ORYLA00890
OG0000872	APOSC_01621, APOSC_01620	ORYLA20287
OG0000874	APOSC_24109	ORYLA03179, ORYLA04048, ORYLA07204
OG0000874	APOSC_09520	ORYLA01855
OG0000875	APOSC_06925, APOSC_26698, APOSC_26697, APOSC_10108	ORYLA13326, ORYLA07093
OG0000875	APOSC_10816, APOSC_05938	ORYLA19061
OG0000876	APOSC_13414	ORYLA18338
OG0000877	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591	ORYLA15563
OG0000878	APOSC_12538	ORYLA06030
OG0000879	APOSC_26037	ORYLA06599
OG0000879	APOSC_25589, APOSC_19618	ORYLA15760, ORYLA10296
OG0000880	APOSC_11063	ORYLA13809, ORYLA14403, ORYLA10902, ORYLA16001, ORYLA16002
OG0000882	APOSC_22975	ORYLA08988, ORYLA13972, ORYLA11874
OG0000887	APOSC_06735	ORYLA14286, ORYLA15959
OG0000887	APOSC_07943	ORYLA06407
OG0000888	APOSC_22842	ORYLA05760, ORYLA12980, ORYLA06869
OG0000888	APOSC_02163	ORYLA17907
OG0000889	APOSC_15049, APOSC_07753, APOSC_09768	ORYLA11414, ORYLA10267
OG0000889	APOSC_28468	ORYLA16878
OG0000890	APOSC_26142, APOSC_26140	ORYLA12538, ORYLA11745
OG0000893	APOSC_13888, APOSC_05778	ORYLA15538, ORYLA13772, ORYLA13849, ORYLA14564, ORYLA14565, ORYLA14566, ORYLA13848
OG0000894	APOSC_05906, APOSC_06317	ORYLA07232, ORYLA00467
OG0000894	APOSC_02796, APOSC_02797	ORYLA07753, ORYLA17007, ORYLA16512
OG0000896	APOSC_16669	ORYLA18744, ORYLA04344
OG0000897	APOSC_09636	ORYLA14707
OG0000897	APOSC_15460, APOSC_17372	ORYLA15784
OG0000898	APOSC_16195	ORYLA08993
OG0000899	APOSC_14711	ORYLA03598, ORYLA20446
OG0000900	APOSC_00837	ORYLA14022
OG0000904	APOSC_17702, APOSC_14302, APOSC_14303	ORYLA01297, ORYLA12510
OG0000904	APOSC_06457, APOSC_06456, APOSC_06458	ORYLA19815
OG0000905	APOSC_09225, APOSC_09226	ORYLA19283, ORYLA19282
OG0000906	APOSC_04764	ORYLA02426
OG0000906	APOSC_07017	ORYLA02787
OG0000907	APOSC_00840	ORYLA13394
OG0000908	APOSC_14771	ORYLA04724, ORYLA18118
OG0000908	APOSC_27466	ORYLA08105
OG0000909	APOSC_25304, APOSC_25305, APOSC_25306	ORYLA11368, ORYLA19848, ORYLA10623
OG0000911	APOSC_15133, APOSC_15134	ORYLA16469, ORYLA08345
OG0000912	APOSC_27960, APOSC_27961	ORYLA17948, ORYLA04947, ORYLA00892, ORYLA01289, ORYLA00420
OG0000912	APOSC_29074	ORYLA03978, ORYLA03457
OG0000913	APOSC_04388	ORYLA01511
OG0000915	APOSC_07775	ORYLA15453, ORYLA11264, ORYLA13698, ORYLA19488, ORYLA14400, ORYLA15346
OG0000921	APOSC_26555	ORYLA19667
OG0000921	APOSC_24063	ORYLA13652
OG0000923	APOSC_26447	ORYLA07886, ORYLA09846
OG0000925	APOSC_04534	ORYLA19836
OG0000925	APOSC_05628	ORYLA09614
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	ORYLA07148, ORYLA14647, ORYLA12139
OG0000929	APOSC_07152, APOSC_28960	ORYLA07554, ORYLA09115, ORYLA04169, ORYLA11547, ORYLA02109
OG0000930	APOSC_24570	ORYLA03801, ORYLA04130, ORYLA04129
OG0000932	APOSC_20073	ORYLA17977
OG0000932	APOSC_27821, APOSC_27820	ORYLA03357
OG0000934	APOSC_15771	ORYLA09601, ORYLA11859
OG0000934	APOSC_01130	ORYLA16233, ORYLA10870
OG0000935	APOSC_07475	ORYLA13027, ORYLA06809, ORYLA05774, ORYLA01692, ORYLA15882, ORYLA14011, ORYLA09839
OG0000936	APOSC_27659, APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603	ORYLA15832, ORYLA13766
OG0000943	APOSC_16658	ORYLA17852
OG0000944	APOSC_18987	ORYLA09043, ORYLA04158, ORYLA01246
OG0000945	APOSC_00213	ORYLA12060, ORYLA00813, ORYLA05640
OG0000946	APOSC_07875	ORYLA14183, ORYLA10918
OG0000946	APOSC_29057	ORYLA15133, ORYLA11209
OG0000947	APOSC_14595	ORYLA08406, ORYLA19529, ORYLA08874
OG0000947	APOSC_00712	ORYLA15837, ORYLA09649
OG0000949	APOSC_12498	ORYLA02756, ORYLA01668, ORYLA00973, ORYLA19847, ORYLA10622, ORYLA11369, ORYLA08705
OG0000951	APOSC_13115, APOSC_13394	ORYLA06116, ORYLA14933
OG0000951	APOSC_06072, APOSC_06068, APOSC_06070, APOSC_06073	ORYLA04877
OG0000952	APOSC_07711	ORYLA03901, ORYLA02988
OG0000952	APOSC_03764, APOSC_03765	ORYLA01232, ORYLA17229, ORYLA02987
OG0000953	APOSC_11055	ORYLA02556, ORYLA18188, ORYLA05667, ORYLA13885
OG0000954	APOSC_16116, APOSC_16117	ORYLA20086
OG0000954	APOSC_17406, APOSC_17405	ORYLA16756, ORYLA16757, ORYLA16758
OG0000955	APOSC_05735	ORYLA17644
OG0000955	APOSC_04505	ORYLA19752
OG0000957	APOSC_18814	ORYLA13659, ORYLA18079
OG0000958	APOSC_18169	ORYLA13781, ORYLA11059, ORYLA11060
OG0000960	APOSC_11917, APOSC_11916	ORYLA12743, ORYLA15353, ORYLA05468, ORYLA01555, ORYLA14514
OG0000963	APOSC_02511	ORYLA13485, ORYLA06840, ORYLA06839
OG0000963	APOSC_02848	ORYLA17317, ORYLA13364
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	ORYLA17226
OG0000965	APOSC_23312, APOSC_23311	ORYLA20470
OG0000965	APOSC_09972	ORYLA07478
OG0000966	APOSC_26602	ORYLA19569, ORYLA17821, ORYLA02666
OG0000967	APOSC_19736	ORYLA04076
OG0000967	APOSC_16830, APOSC_16829, APOSC_28756	ORYLA19755, ORYLA04962
OG0000968	APOSC_16459	ORYLA12327, ORYLA10874, ORYLA14830
OG0000968	APOSC_20513	ORYLA17573
OG0000969	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	ORYLA05704
OG0000970	APOSC_22645	ORYLA17254, ORYLA02643
OG0000972	APOSC_08203	ORYLA17856
OG0000972	APOSC_06797	ORYLA03686, ORYLA18142
OG0000973	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	ORYLA01659
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	ORYLA03871
OG0000978	APOSC_07678	ORYLA08899, ORYLA06773, ORYLA14000, ORYLA15891, ORYLA12640, ORYLA07570
OG0000979	APOSC_15019, APOSC_17422	ORYLA04958, ORYLA04959
OG0000981	APOSC_19493	ORYLA02383, ORYLA17398
OG0000982	APOSC_05256, APOSC_05255	ORYLA13484, ORYLA06837, ORYLA05721, ORYLA17666, ORYLA02909
OG0000984	APOSC_25696	ORYLA14092
OG0000984	APOSC_05077	ORYLA13312
OG0000985	APOSC_19761	ORYLA02598, ORYLA08267, ORYLA04784, ORYLA01425
OG0000986	APOSC_14087, APOSC_17601	ORYLA02693, ORYLA17557
OG0000987	APOSC_18102	ORYLA08918, ORYLA06392, ORYLA13755, ORYLA15702, ORYLA09779
OG0000988	APOSC_04357, APOSC_13757	ORYLA19585, ORYLA02424, ORYLA02425, ORYLA13645
OG0000992	APOSC_10110	ORYLA16313, ORYLA19691
OG0000992	APOSC_24901	ORYLA01948
OG0000994	APOSC_21838	ORYLA11419
OG0000994	APOSC_16646	ORYLA18398
OG0000995	APOSC_26873, APOSC_26872	ORYLA00280, ORYLA17021, ORYLA08300, ORYLA16326, ORYLA07992
OG0000996	APOSC_26134, APOSC_26133	ORYLA01364, ORYLA09102, ORYLA20110
OG0000999	APOSC_24853, APOSC_24852	ORYLA17143, ORYLA07960, ORYLA15047
OG0001000	APOSC_22545, APOSC_22546	ORYLA09416, ORYLA00982, ORYLA11450
OG0001001	APOSC_09664	ORYLA04326, ORYLA07294
OG0001002	APOSC_12230	ORYLA07974, ORYLA08682
OG0001003	APOSC_02292	ORYLA17863, ORYLA04404
OG0001005	APOSC_05744	ORYLA19246
OG0001005	APOSC_05743, APOSC_05745	ORYLA13716, ORYLA13692, ORYLA18566, ORYLA18531, ORYLA19208
OG0001006	APOSC_03092, APOSC_20430	ORYLA00587
OG0001006	APOSC_16381	ORYLA17469, ORYLA06935
OG0001007	APOSC_06868, APOSC_06866	ORYLA17844
OG0001007	APOSC_13458, APOSC_06869	ORYLA13224, ORYLA17845
OG0001008	APOSC_08619	ORYLA10968, ORYLA12088
OG0001009	APOSC_07787	ORYLA10070, ORYLA02205
OG0001016	APOSC_19695	ORYLA08912
OG0001016	APOSC_06741	ORYLA08838
OG0001017	APOSC_27698, APOSC_27697	ORYLA15745, ORYLA06969, ORYLA08875
OG0001018	APOSC_00082	ORYLA04621
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	ORYLA19735
OG0001022	APOSC_27056, APOSC_27057	ORYLA13121, ORYLA06595, ORYLA08639, ORYLA08638, ORYLA08637, ORYLA09711, ORYLA09710, ORYLA01094, ORYLA01093
OG0001023	APOSC_14370	ORYLA11181, ORYLA12354, ORYLA13986
OG0001024	APOSC_15001	ORYLA01426, ORYLA10777, ORYLA04903, ORYLA17767
OG0001024	APOSC_23658	ORYLA18366
OG0001026	APOSC_16961, APOSC_16960	ORYLA08000, ORYLA00251, ORYLA17169
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	ORYLA10175
OG0001028	APOSC_08654	ORYLA13607, ORYLA13608, ORYLA14880, ORYLA12157, ORYLA17489, ORYLA17310
OG0001029	APOSC_00202	ORYLA15182, ORYLA07577
OG0001030	APOSC_09604	ORYLA06855, ORYLA12212
OG0001030	APOSC_11729	ORYLA11995, ORYLA10701, ORYLA05220
OG0001031	APOSC_26056	ORYLA05281
OG0001032	APOSC_22643, APOSC_22642	ORYLA06882, ORYLA13285, ORYLA13284, ORYLA06883, ORYLA13286, ORYLA02881, ORYLA02880, ORYLA18152
OG0001033	APOSC_15664	ORYLA02412, ORYLA17551
OG0001033	APOSC_27603	ORYLA13566, ORYLA13207
OG0001034	APOSC_15657, APOSC_15659, APOSC_15656, APOSC_15658	ORYLA16497, ORYLA08333, ORYLA09185
OG0001036	APOSC_22682	ORYLA15963, ORYLA02163, ORYLA05632
OG0001037	APOSC_08095, APOSC_08094	ORYLA18034, ORYLA02947, ORYLA08956
OG0001039	APOSC_04027	ORYLA17932
OG0001039	APOSC_21961, APOSC_21960	ORYLA14221
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	ORYLA20004, ORYLA16045, ORYLA14257, ORYLA15929, ORYLA14996, ORYLA11093
OG0001046	APOSC_10057	ORYLA16931, ORYLA16932, ORYLA16930, ORYLA00538, ORYLA00652, ORYLA16674, ORYLA00732
OG0001047	APOSC_07498, APOSC_07497, APOSC_09711, APOSC_09712	ORYLA03716, ORYLA03850, ORYLA03098, ORYLA01025
OG0001048	APOSC_27676, APOSC_08099	ORYLA17951, ORYLA07722, ORYLA05078, ORYLA02542, ORYLA04597
OG0001049	APOSC_13075	ORYLA13294, ORYLA06586
OG0001049	APOSC_00313	ORYLA03790, ORYLA15642
OG0001050	APOSC_28063	ORYLA15890, ORYLA11461, ORYLA12452, ORYLA15112, ORYLA06038
OG0001052	APOSC_21889	ORYLA04967, ORYLA04966, ORYLA02277
OG0001053	APOSC_25635	ORYLA18523, ORYLA08049, ORYLA16446, ORYLA07098, ORYLA15733, ORYLA09475
OG0001053	APOSC_21499	ORYLA20458
OG0001054	APOSC_23483	ORYLA05817, ORYLA00804, ORYLA00542, ORYLA16915, ORYLA16783, ORYLA01880, ORYLA05818
OG0001057	APOSC_13058	ORYLA09608, ORYLA01089
OG0001058	APOSC_03274, APOSC_08093, APOSC_03275	ORYLA02850, ORYLA17789, ORYLA03281, ORYLA03823
OG0001059	APOSC_04077	ORYLA07025, ORYLA11863
OG0001060	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253	ORYLA11754
OG0001062	APOSC_18657	ORYLA17093, ORYLA00055, ORYLA13062, ORYLA07081, ORYLA13265
OG0001063	APOSC_06298, APOSC_18602	ORYLA04692
OG0001065	APOSC_06320	ORYLA10407, ORYLA11700
OG0001066	APOSC_18530	ORYLA20216, ORYLA18727, ORYLA15524, ORYLA20141, ORYLA15783
OG0001067	APOSC_06521	ORYLA09765, ORYLA19474
OG0001068	APOSC_05419	ORYLA08837, ORYLA01885, ORYLA05843
OG0001072	APOSC_21913	ORYLA17591
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	ORYLA18588
OG0001073	APOSC_26376	ORYLA01147, ORYLA12256
OG0001075	APOSC_01609	ORYLA05471, ORYLA05470, ORYLA05472, ORYLA10387
OG0001076	APOSC_12173	ORYLA04025, ORYLA03193, ORYLA12782
OG0001077	APOSC_11437	ORYLA06555
OG0001077	APOSC_00506	ORYLA01775
OG0001078	APOSC_27568	ORYLA11135, ORYLA15991, ORYLA14030, ORYLA16359, ORYLA08030, ORYLA19617
OG0001079	APOSC_10027	ORYLA13958, ORYLA14764, ORYLA20201
OG0001080	APOSC_05170	ORYLA06070
OG0001080	APOSC_12416	ORYLA01954, ORYLA12745
OG0001081	APOSC_07539	ORYLA12631, ORYLA12630
OG0001082	APOSC_13677	ORYLA16190, ORYLA14374
OG0001083	APOSC_11163	ORYLA08355, ORYLA01216, ORYLA10438
OG0001084	APOSC_05222	ORYLA08418, ORYLA10033, ORYLA10032, ORYLA08417
OG0001084	APOSC_23702	ORYLA08935
OG0001085	APOSC_12993, APOSC_12994	ORYLA13813, ORYLA16003, ORYLA14313, ORYLA10899, ORYLA10898, ORYLA14405
OG0001089	APOSC_27366	ORYLA06013, ORYLA06012
OG0001090	APOSC_17130, APOSC_08889, APOSC_26557, APOSC_00452	ORYLA18206
OG0001092	APOSC_09742	ORYLA00474
OG0001093	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043	ORYLA01792, ORYLA08189, ORYLA17127, ORYLA09876
OG0001094	APOSC_16150, APOSC_26607, APOSC_01941	ORYLA10145, ORYLA01044, ORYLA11275, ORYLA05201
OG0001095	APOSC_09493	ORYLA13938, ORYLA08700, ORYLA02122
OG0001101	APOSC_01614	ORYLA10929
OG0001102	APOSC_16629	ORYLA05217
OG0001102	APOSC_08185	ORYLA05138
OG0001102	APOSC_22291	ORYLA20024
OG0001103	APOSC_00044	ORYLA08995
OG0001104	APOSC_01233, APOSC_01232	ORYLA12177
OG0001105	APOSC_29086	ORYLA03632
OG0001106	APOSC_10543	ORYLA20354
OG0001107	APOSC_02863, APOSC_02862	ORYLA12765, ORYLA03943, ORYLA01001, ORYLA08767, ORYLA09544
OG0001108	APOSC_04910	ORYLA14450
OG0001108	APOSC_18668	ORYLA18375
OG0001109	APOSC_01699	ORYLA16661, ORYLA14078
OG0001110	APOSC_02158	ORYLA02459, ORYLA08952, ORYLA02458, ORYLA08953, ORYLA18020
OG0001112	APOSC_22649, APOSC_22648, APOSC_22650	ORYLA12894, ORYLA09914, ORYLA08799
OG0001113	APOSC_04032	ORYLA16987
OG0001113	APOSC_01852	ORYLA03611
OG0001113	APOSC_23610	ORYLA00138
OG0001114	APOSC_06726	ORYLA12632, ORYLA12633, ORYLA14795, ORYLA05778
OG0001115	APOSC_20837	ORYLA15699, ORYLA13897, ORYLA14688, ORYLA10923
OG0001116	APOSC_23270, APOSC_23271, APOSC_23272	ORYLA08841
OG0001119	APOSC_27990, APOSC_15333, APOSC_27989	ORYLA09259
OG0001120	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285	ORYLA03903, ORYLA01234
OG0001121	APOSC_08497, APOSC_08496	ORYLA05153, ORYLA20092
OG0001123	APOSC_27910	ORYLA09262
OG0001123	APOSC_06480	ORYLA17703
OG0001124	APOSC_05655	ORYLA08277
OG0001124	APOSC_14707	ORYLA02278
OG0001126	APOSC_12885	ORYLA14267
OG0001127	APOSC_22052	ORYLA06210, ORYLA08911
OG0001128	APOSC_17039	ORYLA11339, ORYLA10410, ORYLA03669
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505	ORYLA15169, ORYLA12442
OG0001129	APOSC_07928	ORYLA05461
OG0001131	APOSC_10660	ORYLA00774, ORYLA11383
OG0001132	APOSC_22214	ORYLA15693
OG0001133	APOSC_09462	ORYLA01655
OG0001133	APOSC_26387	ORYLA02500
OG0001134	APOSC_03277	ORYLA16671
OG0001135	APOSC_07139, APOSC_21672	ORYLA18988, ORYLA08362
OG0001135	APOSC_23479	ORYLA16838, ORYLA16856
OG0001136	APOSC_27527	ORYLA13203, ORYLA06530, ORYLA12133
OG0001137	APOSC_03121, APOSC_03122	ORYLA03035, ORYLA00090, ORYLA03842
OG0001138	APOSC_17070, APOSC_17069	ORYLA14334, ORYLA15755, ORYLA09204, ORYLA06399, ORYLA09997
OG0001139	APOSC_20729, APOSC_20730	ORYLA15805
OG0001139	APOSC_22795	ORYLA14857, ORYLA11008
OG0001141	APOSC_14638, APOSC_05629, APOSC_15128	ORYLA02472, ORYLA17498
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	ORYLA07693
OG0001143	APOSC_15154	ORYLA11035, ORYLA12195, ORYLA06058
OG0001144	APOSC_19392	ORYLA15705, ORYLA20146, ORYLA09889, ORYLA05611, ORYLA01834, ORYLA01835
OG0001148	APOSC_26031	ORYLA01854, ORYLA05396
OG0001149	APOSC_21673, APOSC_19665	ORYLA01670, ORYLA13258
OG0001155	APOSC_09331	ORYLA02504, ORYLA02505
OG0001155	APOSC_20228	ORYLA03252
OG0001156	APOSC_02186	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003
OG0001158	APOSC_02675, APOSC_10531	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120
OG0001159	APOSC_12530	ORYLA10160, ORYLA05356
OG0001160	APOSC_19351	ORYLA11144, ORYLA18207
OG0001161	APOSC_06253, APOSC_13984, APOSC_06254	ORYLA14942, ORYLA12582, ORYLA02883
OG0001162	APOSC_12922, APOSC_12923	ORYLA03278, ORYLA04547, ORYLA08795
OG0001163	APOSC_00653, APOSC_10789, APOSC_08646, APOSC_08645, APOSC_17340, APOSC_13361	ORYLA08093, ORYLA04995
OG0001165	APOSC_20051	ORYLA11504
OG0001165	APOSC_23971	ORYLA09619
OG0001166	APOSC_26232, APOSC_26233, APOSC_26234	ORYLA11757, ORYLA11756, ORYLA11755, ORYLA10465
OG0001167	APOSC_15750, APOSC_15751	ORYLA10169, ORYLA12428, ORYLA04713
OG0001168	APOSC_07839, APOSC_20079	ORYLA01742, ORYLA14387, ORYLA15300
OG0001169	APOSC_16441	ORYLA03593
OG0001170	APOSC_23119, APOSC_09798, APOSC_25465	ORYLA03658
OG0001171	APOSC_10831	ORYLA09088
OG0001172	APOSC_01434	ORYLA08914, ORYLA06213, ORYLA09461
OG0001172	APOSC_19424	ORYLA09708, ORYLA16481
OG0001176	APOSC_17966, APOSC_17968, APOSC_17967, APOSC_11811, APOSC_11812	ORYLA14922
OG0001177	APOSC_27862	ORYLA07071
OG0001177	APOSC_09067	ORYLA17818
OG0001178	APOSC_13380	ORYLA12858
OG0001178	APOSC_10092	ORYLA09479
OG0001179	APOSC_24042	ORYLA12445
OG0001179	APOSC_00450	ORYLA14131
OG0001181	APOSC_08671	ORYLA09302, ORYLA06967, ORYLA16422
OG0001182	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228	ORYLA04656, ORYLA10537, ORYLA17798, ORYLA12681
