Orthogroup	APOSC_ok	AMPFI_ok
OG0001990	APOSC_01326, APOSC_24969, APOSC_02296	AMPFI_12158
OG0001994	APOSC_27175, APOSC_00668, APOSC_00667	AMPFI_17060
OG0001995	APOSC_09321	AMPFI_20262
OG0001995	APOSC_10121	AMPFI_12847
OG0001998	APOSC_15820	AMPFI_11941
OG0002000	APOSC_03132	AMPFI_12151
OG0002001	APOSC_06835	AMPFI_02709
OG0002002	APOSC_07713, APOSC_03877	AMPFI_00081
OG0002003	APOSC_24019	AMPFI_24835
OG0002004	APOSC_17319	AMPFI_21797
OG0002004	APOSC_10529	AMPFI_00749
OG0002005	APOSC_01986	AMPFI_08128
OG0002006	APOSC_27992	AMPFI_06516
OG0002007	APOSC_21093	AMPFI_11296
OG0002008	APOSC_03844, APOSC_03845	AMPFI_22453
OG0002009	APOSC_02037, APOSC_02036	AMPFI_08474, AMPFI_11951
OG0002009	APOSC_22841, APOSC_18423, APOSC_02187	AMPFI_13652
OG0002010	APOSC_14891	AMPFI_25840
OG0002011	APOSC_29016, APOSC_14058	AMPFI_05538
OG0002012	APOSC_20831, APOSC_27006, APOSC_13623	AMPFI_22305
OG0002013	APOSC_00249	AMPFI_10559, AMPFI_10560
OG0002014	APOSC_11193	AMPFI_21176, AMPFI_02559
OG0002015	APOSC_09531, APOSC_10941, APOSC_24268, APOSC_23791, APOSC_17290	AMPFI_07020
OG0002016	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817	AMPFI_07033
OG0002017	APOSC_13008, APOSC_13007	AMPFI_20559
OG0002018	APOSC_08429	AMPFI_23650
OG0002019	APOSC_01884	AMPFI_11037
OG0002020	APOSC_19698, APOSC_19699	AMPFI_07498
OG0002022	APOSC_19614, APOSC_06520	AMPFI_16019
OG0002023	APOSC_28036	AMPFI_10310
OG0002024	APOSC_11891	AMPFI_12404
OG0002026	APOSC_06220	AMPFI_00510
OG0002026	APOSC_15641	AMPFI_07639
OG0002027	APOSC_06267	AMPFI_12845
OG0002028	APOSC_01287	AMPFI_05317
OG0002029	APOSC_06710, APOSC_06711	AMPFI_14294
OG0002030	APOSC_21946	AMPFI_02627
OG0002031	APOSC_24523	AMPFI_08223
OG0002032	APOSC_00301	AMPFI_07992
OG0002033	APOSC_25007, APOSC_25006, APOSC_25005, APOSC_06170	AMPFI_21670
OG0002034	APOSC_03606, APOSC_03605	AMPFI_00248
OG0002035	APOSC_26954	AMPFI_01549
OG0002036	APOSC_24328	AMPFI_17675
OG0002039	APOSC_12963, APOSC_12962	AMPFI_17657
OG0002042	APOSC_25585, APOSC_23059, APOSC_23060	AMPFI_06985
OG0002043	APOSC_16723, APOSC_16722	AMPFI_11574
OG0002044	APOSC_21213, APOSC_21215, APOSC_21214	AMPFI_12742, AMPFI_20577
OG0002057	APOSC_04400	AMPFI_19509
OG0002058	APOSC_18800, APOSC_07473, APOSC_25975, APOSC_02005, APOSC_11903	AMPFI_08457, AMPFI_00532, AMPFI_12631
OG0002059	APOSC_11900	AMPFI_12396
OG0002060	APOSC_01592	AMPFI_08802
OG0002061	APOSC_19481	AMPFI_12327
OG0002062	APOSC_08611, APOSC_08610	AMPFI_20199
OG0002063	APOSC_06813	AMPFI_24725
OG0002063	APOSC_01004	AMPFI_08059
OG0002064	APOSC_19256	AMPFI_02057
OG0002064	APOSC_28531	AMPFI_04113
OG0002065	APOSC_23305	AMPFI_25180
OG0002066	APOSC_24370	AMPFI_11746
OG0002067	APOSC_27713	AMPFI_16394
OG0002068	APOSC_06295	AMPFI_21310
OG0002069	APOSC_01667	AMPFI_18734
OG0002070	APOSC_15208, APOSC_15209	AMPFI_23708
OG0002072	APOSC_21314	AMPFI_20520
OG0002072	APOSC_14245	AMPFI_00894, AMPFI_22281
OG0002073	APOSC_01747	AMPFI_25365
OG0002074	APOSC_19138	AMPFI_01458
OG0002075	APOSC_09476	AMPFI_02738
OG0002076	APOSC_18963, APOSC_18964	AMPFI_24244
OG0002077	APOSC_09477	AMPFI_10995
OG0002078	APOSC_28182, APOSC_28181	AMPFI_16293
OG0002080	APOSC_01291	AMPFI_15363
OG0002081	APOSC_27177, APOSC_27178	AMPFI_22236, AMPFI_16238
OG0002086	APOSC_24869	AMPFI_07571
OG0002087	APOSC_01971, APOSC_01970, APOSC_22480	AMPFI_07836
OG0002088	APOSC_25813	AMPFI_07147
OG0002088	APOSC_03720, APOSC_03719, APOSC_25812, APOSC_18818	AMPFI_24909
OG0002090	APOSC_06255	AMPFI_10383
OG0002091	APOSC_10959	AMPFI_11243
OG0002093	APOSC_18156	AMPFI_22177
OG0002094	APOSC_18728	AMPFI_06144
OG0002095	APOSC_22232, APOSC_00040	AMPFI_00396
OG0002096	APOSC_26071	AMPFI_21126
OG0002097	APOSC_25092	AMPFI_09945
OG0002098	APOSC_21155	AMPFI_07697
OG0002099	APOSC_23904	AMPFI_19251
OG0002100	APOSC_06506	AMPFI_02081, AMPFI_01467, AMPFI_20845
OG0002101	APOSC_15179	AMPFI_12592, AMPFI_10537
OG0002102	APOSC_23663, APOSC_16506	AMPFI_10163
OG0002103	APOSC_03682	AMPFI_02167
OG0002104	APOSC_05584, APOSC_05585, APOSC_08506	AMPFI_09366, AMPFI_09367
OG0002107	APOSC_01103	AMPFI_02795
OG0002108	APOSC_26646	AMPFI_14729
OG0002122	APOSC_17605	AMPFI_14982, AMPFI_20626
OG0002123	APOSC_05309	AMPFI_13795
OG0002124	APOSC_05097	AMPFI_11396, AMPFI_17930
OG0002125	APOSC_25900	AMPFI_14988
OG0002126	APOSC_28623, APOSC_28624	AMPFI_14824
OG0002126	APOSC_18000	AMPFI_24402
OG0002127	APOSC_22084	AMPFI_02742, AMPFI_09138
OG0002128	APOSC_12759	AMPFI_25327
OG0002128	APOSC_17291	AMPFI_00023
OG0002129	APOSC_07872	AMPFI_19463
OG0002130	APOSC_04043, APOSC_04044	AMPFI_23788
OG0002131	APOSC_27598	AMPFI_11577
OG0002134	APOSC_16778	AMPFI_05803
OG0002135	APOSC_12432	AMPFI_21688
OG0002136	APOSC_15345, APOSC_15344, APOSC_15346	AMPFI_16197
OG0002136	APOSC_19816	AMPFI_16117
OG0002138	APOSC_19073	AMPFI_24662
OG0002139	APOSC_16450	AMPFI_09567
OG0002140	APOSC_28534	AMPFI_07045
OG0002141	APOSC_00470	AMPFI_24291
OG0002142	APOSC_23696	AMPFI_05160
OG0002144	APOSC_04500	AMPFI_05043
OG0002145	APOSC_21735	AMPFI_10121
OG0002146	APOSC_03650, APOSC_03649	AMPFI_05844
OG0002147	APOSC_27971	AMPFI_03644
OG0002148	APOSC_21542	AMPFI_23168
OG0002148	APOSC_14322	AMPFI_13637
OG0002149	APOSC_24811, APOSC_24810	AMPFI_04102
OG0002151	APOSC_25685	AMPFI_09038
OG0002152	APOSC_19987	AMPFI_09776
OG0002153	APOSC_20277	AMPFI_08033
OG0002154	APOSC_04549	AMPFI_08694
OG0002155	APOSC_07285	AMPFI_11503
OG0002155	APOSC_14112	AMPFI_20890
OG0002156	APOSC_16118	AMPFI_05384
OG0002157	APOSC_01994	AMPFI_16160
OG0002158	APOSC_06903	AMPFI_18914
OG0002159	APOSC_06194	AMPFI_24442
OG0002160	APOSC_02113, APOSC_08854, APOSC_02505, APOSC_23874, APOSC_04273, APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980	AMPFI_14776
OG0002161	APOSC_27396	AMPFI_19022
OG0002162	APOSC_08308	AMPFI_21129
OG0002164	APOSC_27086, APOSC_27085	AMPFI_09040
OG0002165	APOSC_17467, APOSC_20598, APOSC_01903	AMPFI_09337
OG0002166	APOSC_08644	AMPFI_10950
OG0002167	APOSC_07107, APOSC_07106	AMPFI_05378
OG0002168	APOSC_02871	AMPFI_24771
OG0002168	APOSC_28824	AMPFI_10928
OG0002169	APOSC_17032	AMPFI_21144
OG0002169	APOSC_17033	AMPFI_21299
OG0002170	APOSC_09368	AMPFI_23281
OG0002170	APOSC_05594	AMPFI_07669
OG0002171	APOSC_14472, APOSC_14471	AMPFI_09465
OG0002172	APOSC_08436, APOSC_08433, APOSC_08435	AMPFI_10541
OG0002173	APOSC_25807	AMPFI_08338
OG0002174	APOSC_14616, APOSC_14615	AMPFI_07751
OG0002175	APOSC_21787	AMPFI_12062
OG0002176	APOSC_10177	AMPFI_13480
OG0002177	APOSC_05272	AMPFI_19453
OG0002178	APOSC_02021	AMPFI_03485
OG0002179	APOSC_05035	AMPFI_15916
OG0002182	APOSC_20616	AMPFI_12302
OG0002183	APOSC_07845	AMPFI_11345
OG0002184	APOSC_13034	AMPFI_11522
OG0002185	APOSC_21767, APOSC_21768, APOSC_21766	AMPFI_09801
OG0002187	APOSC_18273	AMPFI_09301
OG0002188	APOSC_27110	AMPFI_14506
OG0002189	APOSC_22959	AMPFI_03764
OG0002189	APOSC_22958	AMPFI_22355
OG0002190	APOSC_21143, APOSC_21142	AMPFI_00222
OG0002191	APOSC_07844	AMPFI_22618, AMPFI_24980
OG0002193	APOSC_01754, APOSC_01753	AMPFI_20760
OG0002194	APOSC_05610, APOSC_02737	AMPFI_19432, AMPFI_19428, AMPFI_10986
OG0002195	APOSC_01967	AMPFI_12301
OG0002196	APOSC_26286	AMPFI_14343
OG0002197	APOSC_25829, APOSC_25531	AMPFI_20061
OG0002198	APOSC_18516	AMPFI_22778
OG0002209	APOSC_03582, APOSC_03581	AMPFI_05256
OG0002210	APOSC_12855	AMPFI_22590, AMPFI_13867, AMPFI_04029
OG0002211	APOSC_13807	AMPFI_25528, AMPFI_18784
OG0002212	APOSC_25280	AMPFI_20056
OG0002212	APOSC_00696	AMPFI_22757
OG0002213	APOSC_26472	AMPFI_10801
OG0002215	APOSC_23484	AMPFI_19351
OG0002215	APOSC_15098	AMPFI_19527
OG0002216	APOSC_00875, APOSC_17041	AMPFI_22501, AMPFI_01725
OG0002217	APOSC_23307	AMPFI_19805
OG0002219	APOSC_06268	AMPFI_21813, AMPFI_19103
OG0002220	APOSC_00890	AMPFI_02690
OG0002221	APOSC_23943, APOSC_12076	AMPFI_05388
OG0002223	APOSC_20033	AMPFI_05632
OG0002225	APOSC_22427	AMPFI_07786
OG0002226	APOSC_01552	AMPFI_09925
OG0002227	APOSC_12738	AMPFI_22780
OG0002228	APOSC_24187	AMPFI_01748
OG0002229	APOSC_03333	AMPFI_20801
OG0002230	APOSC_26579	AMPFI_07858
OG0002233	APOSC_06864	AMPFI_20496, AMPFI_02770
OG0002236	APOSC_15629	AMPFI_07523
OG0002237	APOSC_23476	AMPFI_21143
OG0002239	APOSC_02757	AMPFI_09155
OG0002240	APOSC_27129	AMPFI_00960, AMPFI_15717
OG0002241	APOSC_00224	AMPFI_14262
OG0002243	APOSC_01692	AMPFI_06850
OG0002244	APOSC_24276	AMPFI_07452
OG0002245	APOSC_09240, APOSC_27925, APOSC_27926, APOSC_06096, APOSC_07429, APOSC_07427, APOSC_07428, APOSC_07426	AMPFI_17755
OG0002246	APOSC_07557	AMPFI_21351
OG0002247	APOSC_25894	AMPFI_06720, AMPFI_09785
OG0002247	APOSC_14566	AMPFI_21999, AMPFI_10773, AMPFI_10774
OG0002247	APOSC_07438	AMPFI_17554
OG0002248	APOSC_00364	AMPFI_13359
OG0002249	APOSC_22286	AMPFI_21428
OG0002251	APOSC_10270	AMPFI_13110
OG0002252	APOSC_08233, APOSC_10259, APOSC_01721	AMPFI_05242
OG0002253	APOSC_18590	AMPFI_23762
OG0002255	APOSC_21535	AMPFI_02651
OG0002255	APOSC_14572	AMPFI_19539
OG0002256	APOSC_27980	AMPFI_15874
OG0002257	APOSC_04067, APOSC_17483	AMPFI_15547
OG0002258	APOSC_22619, APOSC_22618	AMPFI_22049
OG0002259	APOSC_23961	AMPFI_00984
OG0002260	APOSC_18552	AMPFI_17623
OG0002261	APOSC_09973, APOSC_01375	AMPFI_16530
OG0002262	APOSC_02426, APOSC_02427, APOSC_02425	AMPFI_26072
OG0002263	APOSC_12473	AMPFI_05699
OG0002264	APOSC_17999, APOSC_29160, APOSC_20572	AMPFI_24071
OG0002265	APOSC_27179, APOSC_22907, APOSC_22905, APOSC_22906	AMPFI_10078
OG0002266	APOSC_29040, APOSC_29039	AMPFI_18976
OG0002267	APOSC_01495	AMPFI_00143
OG0002268	APOSC_28228	AMPFI_03837
OG0002270	APOSC_06729	AMPFI_16026
OG0002271	APOSC_00343	AMPFI_00109
OG0002272	APOSC_09837	AMPFI_08490
OG0002274	APOSC_01524	AMPFI_09855
OG0002275	APOSC_20076	AMPFI_06140
OG0002276	APOSC_15244, APOSC_15243	AMPFI_09964
OG0002277	APOSC_00018	AMPFI_07085
OG0002278	APOSC_12670	AMPFI_05248
OG0002279	APOSC_19817	AMPFI_09683
OG0002280	APOSC_20221	AMPFI_10353
OG0002281	APOSC_28151	AMPFI_23678, AMPFI_20673, AMPFI_23868
OG0002282	APOSC_13749	AMPFI_20323
OG0002283	APOSC_10664	AMPFI_12764
OG0002284	APOSC_15122, APOSC_00182	AMPFI_07483
OG0002285	APOSC_01160	AMPFI_01693
OG0002286	APOSC_19081	AMPFI_17604
OG0002287	APOSC_08685	AMPFI_19411
OG0002288	APOSC_11294, APOSC_11293	AMPFI_05968
OG0002289	APOSC_15507	AMPFI_18744
OG0002291	APOSC_26383	AMPFI_07370
OG0002292	APOSC_04092	AMPFI_05908
OG0002293	APOSC_29009	AMPFI_10685
OG0002294	APOSC_19080	AMPFI_12144
OG0002295	APOSC_04796	AMPFI_19441, AMPFI_24151
OG0002309	APOSC_11415	AMPFI_00009, AMPFI_19545
OG0002311	APOSC_19422, APOSC_18199	AMPFI_10146
OG0002314	APOSC_16870	AMPFI_11048
OG0002315	APOSC_13526, APOSC_06999, APOSC_06998, APOSC_13527, APOSC_13528, APOSC_13529	AMPFI_23116
OG0002316	APOSC_08356	AMPFI_02237
OG0002317	APOSC_06076	AMPFI_23771
OG0002318	APOSC_17713	AMPFI_24462
OG0002319	APOSC_16802	AMPFI_08821
OG0002321	APOSC_10913	AMPFI_00776, AMPFI_02703
OG0002322	APOSC_22319	AMPFI_21364
OG0002324	APOSC_16211	AMPFI_07212, AMPFI_08976
OG0002325	APOSC_12892	AMPFI_05132
OG0002326	APOSC_17684	AMPFI_07885
OG0002327	APOSC_18373	AMPFI_07418
OG0002328	APOSC_16410	AMPFI_13072
OG0002329	APOSC_08303	AMPFI_09701
OG0002330	APOSC_28633	AMPFI_10581
OG0002331	APOSC_25291	AMPFI_19373, AMPFI_03306
OG0002332	APOSC_12740	AMPFI_17423
OG0002333	APOSC_08252, APOSC_08253	AMPFI_15177
OG0002334	APOSC_17341, APOSC_17342	AMPFI_18713
OG0002335	APOSC_10881	AMPFI_08485
OG0002336	APOSC_16748	AMPFI_17565, AMPFI_03344, AMPFI_04477
OG0002337	APOSC_17012	AMPFI_11283
OG0002339	APOSC_26083	AMPFI_02702
OG0002339	APOSC_10353	AMPFI_14815
OG0002340	APOSC_21511	AMPFI_06594
OG0002341	APOSC_11019	AMPFI_11181
OG0002342	APOSC_18375	AMPFI_18562
OG0002344	APOSC_25480	AMPFI_13957
OG0002345	APOSC_25747	AMPFI_01058, AMPFI_01059
OG0002346	APOSC_07336	AMPFI_04693
OG0002347	APOSC_18304	AMPFI_06301, AMPFI_16683
OG0002348	APOSC_18750	AMPFI_04385
OG0002349	APOSC_04186	AMPFI_06262
OG0002350	APOSC_15745	AMPFI_14981
OG0002351	APOSC_09688, APOSC_21340	AMPFI_24039
OG0002352	APOSC_04222, APOSC_01632	AMPFI_04346
OG0002353	APOSC_15880	AMPFI_09219
OG0002354	APOSC_05752	AMPFI_17029
OG0002354	APOSC_04612	AMPFI_11902
OG0002355	APOSC_10159	AMPFI_11767
OG0002356	APOSC_03388	AMPFI_16602
OG0002358	APOSC_25738	AMPFI_00703
OG0002359	APOSC_14169, APOSC_13362	AMPFI_10254
OG0002360	APOSC_08310	AMPFI_21407
OG0002361	APOSC_15741	AMPFI_10352
OG0002362	APOSC_06944	AMPFI_02961
OG0002364	APOSC_05036, APOSC_21021, APOSC_06962	AMPFI_23510, AMPFI_25302, AMPFI_01002, AMPFI_12128, AMPFI_12869
OG0002366	APOSC_12941	AMPFI_16566
OG0002367	APOSC_15926	AMPFI_06056
OG0002367	APOSC_21224	AMPFI_07894
OG0002368	APOSC_13583	AMPFI_17796, AMPFI_18726
OG0002369	APOSC_26993, APOSC_26992	AMPFI_21321
OG0002370	APOSC_04969	AMPFI_08335
OG0002371	APOSC_10262	AMPFI_06562
OG0002372	APOSC_22681	AMPFI_11300
OG0002374	APOSC_11797	AMPFI_05495
OG0002376	APOSC_26441	AMPFI_06717
OG0002377	APOSC_15267	AMPFI_08355
OG0002378	APOSC_12823	AMPFI_13507
OG0002379	APOSC_02551	AMPFI_05523
OG0002380	APOSC_17167	AMPFI_20726
OG0002381	APOSC_02968, APOSC_02969	AMPFI_24687
OG0002395	APOSC_06010, APOSC_06009	AMPFI_12287
OG0002396	APOSC_16713	AMPFI_15085, AMPFI_01991
OG0002397	APOSC_05254	AMPFI_21694
OG0002397	APOSC_19659, APOSC_08996, APOSC_24964	AMPFI_16066
OG0002398	APOSC_09178	AMPFI_06652
OG0002400	APOSC_16077	AMPFI_03091
OG0002401	APOSC_03670	AMPFI_24599
OG0002402	APOSC_09555	AMPFI_08689
OG0002404	APOSC_07290	AMPFI_08844
OG0002405	APOSC_03556	AMPFI_15804
OG0002406	APOSC_03559, APOSC_03558	AMPFI_17696
OG0002407	APOSC_09968	AMPFI_21084
OG0002408	APOSC_24634	AMPFI_07804
OG0002409	APOSC_27400	AMPFI_23640
OG0002410	APOSC_22198	AMPFI_14224
OG0002411	APOSC_04009	AMPFI_06324
OG0002412	APOSC_01507	AMPFI_02976
OG0002413	APOSC_23972	AMPFI_15339
OG0002413	APOSC_01682	AMPFI_18357
OG0002414	APOSC_17956, APOSC_17957	AMPFI_13659
OG0002415	APOSC_02142, APOSC_02143	AMPFI_02625
OG0002415	APOSC_16711	AMPFI_08209
OG0002416	APOSC_09489	AMPFI_20541
OG0002417	APOSC_05991	AMPFI_25102
OG0002417	APOSC_23917	AMPFI_17932
OG0002417	APOSC_17180	AMPFI_05044
OG0002417	APOSC_05843	AMPFI_11631
OG0002418	APOSC_09068	AMPFI_18139
OG0002419	APOSC_11227	AMPFI_10140
OG0002419	APOSC_15337	AMPFI_22265
OG0002420	APOSC_28049	AMPFI_18939
OG0002421	APOSC_00076	AMPFI_14396
OG0002421	APOSC_18272	AMPFI_06900
OG0002422	APOSC_06825, APOSC_24123, APOSC_24124	AMPFI_25635
OG0002423	APOSC_26675, APOSC_03825	AMPFI_06730
OG0002424	APOSC_19985, APOSC_19984	AMPFI_08256
OG0002425	APOSC_21924	AMPFI_12544
OG0002426	APOSC_03921	AMPFI_08039
OG0002427	APOSC_27186	AMPFI_19060
OG0002428	APOSC_20584	AMPFI_23847
OG0002429	APOSC_28085, APOSC_18106	AMPFI_15368
OG0002432	APOSC_10636, APOSC_10637	AMPFI_00936
OG0002433	APOSC_26929	AMPFI_10800
OG0002434	APOSC_20903	AMPFI_22945
OG0002435	APOSC_28585	AMPFI_08110
OG0002436	APOSC_18153	AMPFI_15631
OG0002437	APOSC_11323	AMPFI_13223
OG0002438	APOSC_05933, APOSC_05932	AMPFI_13396
OG0002439	APOSC_15469	AMPFI_15683
OG0002440	APOSC_11092	AMPFI_23425, AMPFI_19997, AMPFI_15814, AMPFI_15542, AMPFI_05122
OG0002441	APOSC_21966	AMPFI_17008
OG0002442	APOSC_07036	AMPFI_12744
OG0002443	APOSC_06655	AMPFI_16326
OG0002444	APOSC_18763	AMPFI_09682
OG0002444	APOSC_13382	AMPFI_00405
OG0002445	APOSC_17296	AMPFI_12457
OG0002446	APOSC_18266	AMPFI_09464
OG0002447	APOSC_07029	AMPFI_14312
OG0002447	APOSC_20336, APOSC_13567	AMPFI_24949, AMPFI_10657
OG0002448	APOSC_23526, APOSC_18984	AMPFI_11264
OG0002449	APOSC_14992	AMPFI_02886
OG0002450	APOSC_13991	AMPFI_10376
OG0002451	APOSC_28576	AMPFI_06039
OG0002452	APOSC_19241	AMPFI_00226
OG0002453	APOSC_12294	AMPFI_24853
OG0002457	APOSC_18222, APOSC_27075	AMPFI_20290, AMPFI_00603, AMPFI_22469, AMPFI_03573, AMPFI_04143, AMPFI_24624
OG0002459	APOSC_23178	AMPFI_17049
OG0002459	APOSC_27136, APOSC_23237	AMPFI_13793, AMPFI_16159
OG0002461	APOSC_13889	AMPFI_20875
OG0002476	APOSC_08544	AMPFI_07173
OG0002476	APOSC_06061	AMPFI_08958
OG0002477	APOSC_07575	AMPFI_23008
OG0002478	APOSC_00900, APOSC_00901	AMPFI_12689
OG0002479	APOSC_07785	AMPFI_22219
OG0002480	APOSC_07211	AMPFI_19532
OG0002481	APOSC_27065	AMPFI_05604
OG0002482	APOSC_26131	AMPFI_25495
OG0002482	APOSC_11690	AMPFI_17483
OG0002484	APOSC_06260	AMPFI_23925, AMPFI_00818
OG0002484	APOSC_06259	AMPFI_17216
OG0002486	APOSC_24086	AMPFI_16150
OG0002489	APOSC_18456, APOSC_18458, APOSC_21175	AMPFI_02560, AMPFI_19145
OG0002490	APOSC_27091	AMPFI_08236
OG0002491	APOSC_14427	AMPFI_23061
OG0002492	APOSC_26144, APOSC_26143	AMPFI_22488
OG0002493	APOSC_29120	AMPFI_07615
OG0002494	APOSC_27422	AMPFI_13852
OG0002495	APOSC_23227	AMPFI_25744
OG0002496	APOSC_13981, APOSC_13980	AMPFI_20602, AMPFI_24160
OG0002497	APOSC_12496	AMPFI_16261
OG0002500	APOSC_26581, APOSC_26845	AMPFI_06240
OG0002501	APOSC_16481	AMPFI_18052
OG0002502	APOSC_12566	AMPFI_17862
OG0002503	APOSC_27241, APOSC_27239, APOSC_27240	AMPFI_11268
OG0002504	APOSC_09624	AMPFI_08151
OG0002508	APOSC_05345	AMPFI_05337
OG0002509	APOSC_14957	AMPFI_10128
OG0002510	APOSC_08174, APOSC_22448	AMPFI_00498
OG0002511	APOSC_28580, APOSC_28581	AMPFI_24672
OG0002512	APOSC_14605	AMPFI_11186
OG0002513	APOSC_16184	AMPFI_14133
OG0002515	APOSC_01468	AMPFI_00168
OG0002516	APOSC_18582	AMPFI_07473
OG0002518	APOSC_11783	AMPFI_11837
OG0002519	APOSC_13975	AMPFI_19533
OG0002520	APOSC_05221	AMPFI_01651
OG0002521	APOSC_03523, APOSC_01750	AMPFI_21131
OG0002522	APOSC_13059	AMPFI_19526
OG0002523	APOSC_20366	AMPFI_02042
OG0002524	APOSC_24058	AMPFI_09575
OG0002525	APOSC_16559, APOSC_16558	AMPFI_01201
OG0002527	APOSC_26177	AMPFI_15362
OG0002528	APOSC_06214	AMPFI_11923
OG0002529	APOSC_21726	AMPFI_14115
OG0002530	APOSC_20517, APOSC_20516	AMPFI_06014
OG0002532	APOSC_00073	AMPFI_02544
OG0002533	APOSC_16025	AMPFI_11981
OG0002534	APOSC_26084	AMPFI_11146
OG0002535	APOSC_01354, APOSC_01353	AMPFI_13510
OG0002536	APOSC_06464	AMPFI_16187
OG0002537	APOSC_15584	AMPFI_09194
OG0002537	APOSC_17581	AMPFI_17405
OG0002538	APOSC_28411	AMPFI_11062
OG0002540	APOSC_07654	AMPFI_00458
OG0002541	APOSC_25487, APOSC_25486	AMPFI_23877
OG0002542	APOSC_15222	AMPFI_14378
OG0002543	APOSC_10448	AMPFI_05217
OG0002544	APOSC_18549, APOSC_18548	AMPFI_16443
OG0002545	APOSC_25700	AMPFI_06054
OG0002547	APOSC_10371, APOSC_21481, APOSC_08036	AMPFI_20544, AMPFI_04514
OG0002548	APOSC_08751	AMPFI_24571
OG0002549	APOSC_06922	AMPFI_04733
OG0002550	APOSC_02470	AMPFI_02477
OG0002551	APOSC_16149	AMPFI_24387, AMPFI_06545
OG0002552	APOSC_00488	AMPFI_06043
OG0002554	APOSC_24877, APOSC_24876	AMPFI_11463
OG0002555	APOSC_10771, APOSC_01651	AMPFI_05511
OG0002557	APOSC_06271, APOSC_06270	AMPFI_10804
OG0002558	APOSC_11277	AMPFI_18657
OG0002558	APOSC_22161	AMPFI_05153
OG0002559	APOSC_25736	AMPFI_09876
OG0002560	APOSC_03492	AMPFI_01503
OG0002562	APOSC_23061	AMPFI_00756
OG0002563	APOSC_20880	AMPFI_07399
OG0002564	APOSC_10079	AMPFI_07937
OG0002565	APOSC_12348, APOSC_12347	AMPFI_01084
OG0002566	APOSC_05246	AMPFI_20668, AMPFI_16864, AMPFI_03477
OG0002567	APOSC_16245, APOSC_00280	AMPFI_11979
OG0002569	APOSC_20870	AMPFI_25754, AMPFI_17829
OG0002571	APOSC_26431	AMPFI_00541
OG0002571	APOSC_26430	AMPFI_19638
OG0002572	APOSC_28567, APOSC_28566	AMPFI_02464
OG0002573	APOSC_27674	AMPFI_04043
OG0002574	APOSC_18559, APOSC_14927	AMPFI_24042
OG0002587	APOSC_02565	AMPFI_05490
OG0002589	APOSC_12014	AMPFI_14738
OG0002589	APOSC_16627	AMPFI_04055
OG0002590	APOSC_25652	AMPFI_13771
OG0002591	APOSC_21486	AMPFI_22068
OG0002592	APOSC_25420	AMPFI_13088
OG0002593	APOSC_27605	AMPFI_21829
OG0002594	APOSC_20282	AMPFI_11935
OG0002595	APOSC_18513	AMPFI_10464
OG0002597	APOSC_07489	AMPFI_06022, AMPFI_23865
OG0002597	APOSC_18565, APOSC_27248, APOSC_03214, APOSC_13952	AMPFI_24287
OG0002597	APOSC_26771	AMPFI_03844
OG0002598	APOSC_00806	AMPFI_08969
OG0002599	APOSC_22493	AMPFI_20120
OG0002600	APOSC_22675	AMPFI_23683
OG0002600	APOSC_20440	AMPFI_16466
OG0002601	APOSC_18206	AMPFI_11035, AMPFI_19350
OG0002602	APOSC_04836	AMPFI_11013
OG0002603	APOSC_23451	AMPFI_19896
OG0002604	APOSC_22984, APOSC_17682, APOSC_26789	AMPFI_20024
OG0002605	APOSC_03297	AMPFI_25285
OG0002605	APOSC_03298	AMPFI_21170
OG0002606	APOSC_11701, APOSC_14094, APOSC_02550, APOSC_29067, APOSC_28481	AMPFI_17854, AMPFI_18903
OG0002607	APOSC_27404, APOSC_27403	AMPFI_02055
OG0002608	APOSC_19157, APOSC_19158, APOSC_19156	AMPFI_24780
OG0002609	APOSC_09800	AMPFI_25165
OG0002610	APOSC_14574	AMPFI_08555
OG0002611	APOSC_17218	AMPFI_20953
OG0002612	APOSC_14336	AMPFI_06772, AMPFI_07947
OG0002613	APOSC_06110, APOSC_23461, APOSC_06930, APOSC_21159	AMPFI_24577
OG0002613	APOSC_24722	AMPFI_02659
OG0002614	APOSC_25792	AMPFI_05665
OG0002615	APOSC_08416, APOSC_13793	AMPFI_07775
OG0002616	APOSC_15906	AMPFI_09910
OG0002617	APOSC_17874	AMPFI_20313
OG0002618	APOSC_15078	AMPFI_03389
OG0002619	APOSC_27703	AMPFI_05024, AMPFI_00712
OG0002620	APOSC_07640	AMPFI_10749
OG0002621	APOSC_16138	AMPFI_04505
OG0002622	APOSC_09572	AMPFI_16548
OG0002623	APOSC_20883	AMPFI_17681
OG0002623	APOSC_09573	AMPFI_25644, AMPFI_10628
OG0002624	APOSC_26724	AMPFI_18223, AMPFI_25596, AMPFI_02917, AMPFI_16642
OG0002625	APOSC_17352	AMPFI_09503
OG0002627	APOSC_23695	AMPFI_08543
OG0002628	APOSC_04142, APOSC_05438, APOSC_15276	AMPFI_14488
OG0002629	APOSC_24143	AMPFI_09457
OG0002629	APOSC_28514	AMPFI_24735, AMPFI_00928
OG0002630	APOSC_19949, APOSC_08074, APOSC_12011, APOSC_08075, APOSC_02864	AMPFI_20715
