Orthogroup	APOSC_ok	CAEEL
OG0002075	APOSC_09476	CAEEL15213
OG0002076	APOSC_18963, APOSC_18964	CAEEL17850
OG0002077	APOSC_09477	CAEEL08392
OG0002079	APOSC_02703	CAEEL07901
OG0002080	APOSC_01291	CAEEL03246, CAEEL12691
OG0002086	APOSC_24869	CAEEL01985
OG0002087	APOSC_01971, APOSC_01970, APOSC_22480	CAEEL07742
OG0002090	APOSC_06255	CAEEL00790
OG0002093	APOSC_18156	CAEEL02211, CAEEL19978
OG0002094	APOSC_18728	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823
OG0002097	APOSC_25092	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	APOSC_23904	CAEEL05221
OG0002101	APOSC_15179	CAEEL04990
OG0002102	APOSC_23663, APOSC_16506	CAEEL20714
OG0002103	APOSC_03682	CAEEL16392, CAEEL16394
OG0002104	APOSC_05584, APOSC_05585, APOSC_08506	CAEEL08654
OG0002107	APOSC_01103	CAEEL07845
OG0002108	APOSC_26646	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	APOSC_17605	CAEEL09431
OG0002123	APOSC_05309	CAEEL05315
OG0002124	APOSC_05097	CAEEL05107
OG0002125	APOSC_25900	CAEEL10327
OG0002131	APOSC_27598, APOSC_06286	CAEEL00336
OG0002133	APOSC_17673, APOSC_12883, APOSC_11144, APOSC_22212, APOSC_09231	CAEEL02043, CAEEL15670
OG0002135	APOSC_12432	CAEEL01398, CAEEL15762
OG0002136	APOSC_19816	CAEEL12257
OG0002139	APOSC_16450	CAEEL15822
OG0002142	APOSC_23696	CAEEL01037
OG0002143	APOSC_23520, APOSC_02845	CAEEL01697
OG0002144	APOSC_04499, APOSC_04500	CAEEL08787
OG0002145	APOSC_21735	CAEEL00125
OG0002146	APOSC_03650, APOSC_03649	CAEEL10604
OG0002147	APOSC_27971	CAEEL05229
OG0002148	APOSC_21542	CAEEL13205
OG0002149	APOSC_24811, APOSC_24810	CAEEL09018, CAEEL08046
OG0002151	APOSC_25685	CAEEL19229
OG0002152	APOSC_19987	CAEEL00179
OG0002153	APOSC_20277	CAEEL11458
OG0002154	APOSC_04549	CAEEL18065
OG0002156	APOSC_16118	CAEEL08424
OG0002157	APOSC_01994	CAEEL10861
OG0002160	APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980	CAEEL05075
OG0002163	APOSC_07495	CAEEL04144
OG0002164	APOSC_27086, APOSC_27085	CAEEL04595, CAEEL04594, CAEEL19903
OG0002165	APOSC_01903	CAEEL13880
OG0002166	APOSC_08644	CAEEL06693, CAEEL06692
OG0002167	APOSC_07107, APOSC_07106	CAEEL10771, CAEEL20502
OG0002168	APOSC_02871, APOSC_28824	CAEEL06529
OG0002169	APOSC_17032	CAEEL19452
OG0002170	APOSC_05594	CAEEL11886
OG0002171	APOSC_14472, APOSC_14471	CAEEL09511
OG0002173	APOSC_25807	CAEEL02072
OG0002175	APOSC_21787	CAEEL11081
OG0002177	APOSC_05272	CAEEL16080
OG0002179	APOSC_05035	CAEEL17210, CAEEL19563
OG0002182	APOSC_20616	CAEEL11866
OG0002184	APOSC_13034	CAEEL06428
OG0002185	APOSC_21767, APOSC_21768, APOSC_21766	CAEEL01312
OG0002187	APOSC_18273	CAEEL05615
OG0002188	APOSC_27110	CAEEL10832
OG0002189	APOSC_22958	CAEEL17261, CAEEL17762, CAEEL20687
OG0002190	APOSC_21143, APOSC_21142	CAEEL18099
OG0002191	APOSC_07844	CAEEL00670
OG0002201	APOSC_27145	CAEEL01613
OG0002213	APOSC_26472	CAEEL09259
OG0002215	APOSC_23484, APOSC_15098	CAEEL19732
OG0002216	APOSC_12957, APOSC_00875, APOSC_17041	CAEEL09929, CAEEL09930
OG0002217	APOSC_23307	CAEEL18475, CAEEL05058
OG0002218	APOSC_17137	CAEEL00880
OG0002221	APOSC_23943, APOSC_12076	CAEEL05780
OG0002222	APOSC_00538	CAEEL05529
OG0002224	APOSC_18776, APOSC_18777	CAEEL10158
OG0002225	APOSC_22427	CAEEL15252
OG0002226	APOSC_01552	CAEEL04806
OG0002227	APOSC_12739, APOSC_12738	CAEEL00491
OG0002228	APOSC_24187	CAEEL05227
OG0002229	APOSC_03333	CAEEL08325
OG0002236	APOSC_15629	CAEEL18503
OG0002237	APOSC_23476	CAEEL00004
OG0002239	APOSC_02757	CAEEL05928
OG0002240	APOSC_27129	CAEEL05366
OG0002241	APOSC_00224	CAEEL07281
OG0002242	APOSC_26034	CAEEL01267
OG0002243	APOSC_01692	CAEEL05910, CAEEL11717
OG0002244	APOSC_24276	CAEEL02764
OG0002246	APOSC_07557	CAEEL00010
OG0002248	APOSC_00364	CAEEL09675
OG0002251	APOSC_10270	CAEEL18329, CAEEL19690
OG0002252	APOSC_01721	CAEEL18710
OG0002255	APOSC_21535, APOSC_14572	CAEEL01086
OG0002257	APOSC_04067, APOSC_17483	CAEEL14323
OG0002258	APOSC_20196, APOSC_22619, APOSC_22618	CAEEL10467
OG0002259	APOSC_23961	CAEEL08231
OG0002260	APOSC_18552	CAEEL08208
OG0002261	APOSC_09973, APOSC_01375	CAEEL09054
OG0002262	APOSC_02426, APOSC_02427, APOSC_02425	CAEEL07374
OG0002263	APOSC_12473, APOSC_12474	CAEEL08085
OG0002264	APOSC_17999, APOSC_29160, APOSC_20572	CAEEL01891
OG0002265	APOSC_27179, APOSC_22907, APOSC_22905, APOSC_22906	CAEEL01664
OG0002266	APOSC_29040, APOSC_29039	CAEEL18931
OG0002270	APOSC_06729	CAEEL01255
OG0002272	APOSC_09837	CAEEL00181
OG0002275	APOSC_20076	CAEEL19733
OG0002277	APOSC_00018	CAEEL12016
OG0002278	APOSC_12670	CAEEL17984, CAEEL17983
OG0002280	APOSC_20221	CAEEL01565
OG0002282	APOSC_13749	CAEEL05126
OG0002283	APOSC_10664, APOSC_10665	CAEEL11974
OG0002284	APOSC_15122, APOSC_00182, APOSC_26404	CAEEL09475
OG0002286	APOSC_19081	CAEEL15075
OG0002288	APOSC_11294, APOSC_11293	CAEEL11923
OG0002289	APOSC_15507	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495
OG0002291	APOSC_26383	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558
OG0002293	APOSC_29009	CAEEL01475
OG0002294	APOSC_19080	CAEEL03275, CAEEL03274
OG0002312	APOSC_23301	CAEEL04818, CAEEL04817
OG0002316	APOSC_08356	CAEEL01858, CAEEL01859
OG0002317	APOSC_06076	CAEEL13995
OG0002318	APOSC_17713	CAEEL05991
OG0002321	APOSC_10913	CAEEL11607
OG0002322	APOSC_22319	CAEEL12636, CAEEL12634
OG0002323	APOSC_21950	CAEEL00606
OG0002324	APOSC_16211	CAEEL14861
OG0002325	APOSC_00101, APOSC_12892	CAEEL12660
OG0002326	APOSC_17684	CAEEL19309
OG0002327	APOSC_18373	CAEEL11423
OG0002330	APOSC_24342	CAEEL09607
OG0002331	APOSC_25291	CAEEL13492, CAEEL01768
OG0002332	APOSC_12740	CAEEL07378
OG0002335	APOSC_10881	CAEEL02679, CAEEL02678
OG0002336	APOSC_16748	CAEEL18832
OG0002337	APOSC_03302, APOSC_05554	CAEEL05247
OG0002338	APOSC_18424	CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252
OG0002340	APOSC_21511, APOSC_24506	CAEEL00545
OG0002341	APOSC_11019	CAEEL07757
OG0002342	APOSC_18375	CAEEL06352, CAEEL06355, CAEEL00891
OG0002343	APOSC_16280	CAEEL20506, CAEEL10734
OG0002344	APOSC_25480	CAEEL07661
OG0002346	APOSC_07336	CAEEL04391
OG0002348	APOSC_18750	CAEEL12095
OG0002350	APOSC_15745	CAEEL20154
OG0002352	APOSC_04222, APOSC_01632	CAEEL04784
OG0002354	APOSC_05752, APOSC_04612	CAEEL09038
OG0002355	APOSC_10159	CAEEL08630
OG0002356	APOSC_03388	CAEEL17852
OG0002357	APOSC_15358	CAEEL14198
OG0002358	APOSC_25738	CAEEL20542
OG0002359	APOSC_14169, APOSC_13362	CAEEL10259
OG0002360	APOSC_08310	CAEEL19089
OG0002361	APOSC_15741	CAEEL16240, CAEEL14724
OG0002362	APOSC_06944	CAEEL01494
OG0002363	APOSC_19269	CAEEL18180
OG0002366	APOSC_12941	CAEEL01476
OG0002367	APOSC_21224	CAEEL02851
OG0002368	APOSC_13583	CAEEL06921
OG0002369	APOSC_26993, APOSC_26992, APOSC_17971	CAEEL00665
OG0002370	APOSC_04969	CAEEL06782
OG0002371	APOSC_10262	CAEEL10782, CAEEL02897
OG0002374	APOSC_11797	CAEEL00989, CAEEL03595
OG0002375	APOSC_01864, APOSC_19578	CAEEL09148
OG0002376	APOSC_26441	CAEEL16557
OG0002377	APOSC_15267	CAEEL14877
OG0002378	APOSC_12823	CAEEL19717
OG0002379	APOSC_02551	CAEEL20511
OG0002396	APOSC_16713	CAEEL15127
OG0002400	APOSC_16077	CAEEL12685
OG0002402	APOSC_09555	CAEEL07971
OG0002406	APOSC_03559, APOSC_03558	CAEEL05272
OG0002407	APOSC_23871, APOSC_19539, APOSC_09967, APOSC_09969, APOSC_09968	CAEEL11836
OG0002408	APOSC_24634	CAEEL05340
OG0002409	APOSC_27400	CAEEL12380
OG0002410	APOSC_22198	CAEEL06445
OG0002411	APOSC_04009	CAEEL09509
OG0002413	APOSC_23972	CAEEL05456
OG0002414	APOSC_17956, APOSC_17957	CAEEL16542
OG0002415	APOSC_02142, APOSC_02143, APOSC_16711	CAEEL09540, CAEEL09394, CAEEL15033
OG0002416	APOSC_09489	CAEEL00247
OG0002421	APOSC_00076, APOSC_18272	CAEEL09266
OG0002422	APOSC_11565, APOSC_06825, APOSC_24123, APOSC_24124	CAEEL09220
OG0002424	APOSC_19985, APOSC_19984	CAEEL18326
OG0002429	APOSC_28085, APOSC_18106	CAEEL05601
OG0002433	APOSC_26929	CAEEL18398
OG0002434	APOSC_20903	CAEEL09324
OG0002439	APOSC_15469	CAEEL06145, CAEEL06146
OG0002441	APOSC_21966	CAEEL01735
OG0002442	APOSC_07036	CAEEL00999
OG0002443	APOSC_05095, APOSC_06655	CAEEL11867
OG0002444	APOSC_18763	CAEEL11588
OG0002445	APOSC_17296	CAEEL08003
OG0002446	APOSC_18266	CAEEL01328
OG0002448	APOSC_23526, APOSC_18984	CAEEL11664
OG0002450	APOSC_13991	CAEEL02915
OG0002453	APOSC_12294	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	APOSC_06933	CAEEL06870
OG0002455	APOSC_00025	CAEEL05544
OG0002456	APOSC_17794	CAEEL19152, CAEEL02912
OG0002459	APOSC_23178	CAEEL00771, CAEEL04852
OG0002461	APOSC_13889	CAEEL07388
OG0002462	APOSC_14601	CAEEL01366
OG0002476	APOSC_08544	CAEEL05868
OG0002476	APOSC_06061	CAEEL00590
OG0002481	APOSC_27065	CAEEL07210
OG0002486	APOSC_24086	CAEEL00554
OG0002487	APOSC_22119	CAEEL13022
OG0002489	APOSC_18456, APOSC_18458, APOSC_21175	CAEEL20456
OG0002490	APOSC_27091	CAEEL09795
OG0002492	APOSC_26144, APOSC_26143	CAEEL07791
OG0002494	APOSC_27422	CAEEL02924
OG0002495	APOSC_23227	CAEEL05776
OG0002497	APOSC_12496	CAEEL00487
OG0002499	APOSC_05018	CAEEL02172, CAEEL11853
OG0002500	APOSC_26581, APOSC_26845	CAEEL00642
OG0002500	APOSC_03483	CAEEL07067
OG0002502	APOSC_05426, APOSC_24375	CAEEL01666, CAEEL05931
OG0002503	APOSC_27241, APOSC_27239, APOSC_27240	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625
OG0002504	APOSC_09624	CAEEL06712, CAEEL09129
OG0002505	APOSC_20422	CAEEL05922
OG0002506	APOSC_09722, APOSC_09723	CAEEL00901
OG0002507	APOSC_05361, APOSC_05360	CAEEL03010
OG0002509	APOSC_14957	CAEEL10641, CAEEL10642
OG0002510	APOSC_08174, APOSC_22448	CAEEL15444
OG0002511	APOSC_28580, APOSC_28581	CAEEL03054
OG0002512	APOSC_14605	CAEEL06721
OG0002516	APOSC_18582	CAEEL07616
OG0002518	APOSC_11783	CAEEL03272
OG0002519	APOSC_13975	CAEEL07683
OG0002520	APOSC_09886, APOSC_05221	CAEEL11387
OG0002523	APOSC_20366	CAEEL09506
OG0002524	APOSC_24058	CAEEL07737
OG0002527	APOSC_26177	CAEEL00425, CAEEL00799
OG0002528	APOSC_06214	CAEEL14274
OG0002529	APOSC_21726	CAEEL18703, CAEEL04668
OG0002530	APOSC_20517, APOSC_20516	CAEEL18169
OG0002532	APOSC_00073	CAEEL00641
OG0002533	APOSC_16025	CAEEL08550
OG0002534	APOSC_26084	CAEEL08629
OG0002537	APOSC_17581	CAEEL07418
OG0002541	APOSC_13670, APOSC_25487, APOSC_25486	CAEEL09534
OG0002542	APOSC_15222, APOSC_13581	CAEEL06956
OG0002543	APOSC_10448	CAEEL07344
OG0002544	APOSC_18549, APOSC_18548	CAEEL16419
OG0002545	APOSC_25700	CAEEL12452
OG0002547	APOSC_10371, APOSC_21481, APOSC_08036	CAEEL02085
OG0002548	APOSC_08751	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	APOSC_06922	CAEEL18135
OG0002551	APOSC_27409	CAEEL01609
OG0002552	APOSC_00488	CAEEL01916
OG0002553	APOSC_15295	CAEEL07705
OG0002554	APOSC_24877, APOSC_24876	CAEEL13829
OG0002557	APOSC_06271, APOSC_06270	CAEEL02904
OG0002558	APOSC_11277	CAEEL18130
OG0002559	APOSC_25736	CAEEL14654
OG0002561	APOSC_22772	CAEEL13357
OG0002562	APOSC_23061	CAEEL00489
OG0002563	APOSC_20880	CAEEL08940
OG0002564	APOSC_10079	CAEEL14884
OG0002565	APOSC_12348, APOSC_12347	CAEEL01779, CAEEL19992
OG0002566	APOSC_05246	CAEEL18146
OG0002567	APOSC_16245, APOSC_00280	CAEEL10185
OG0002569	APOSC_20870	CAEEL18770
OG0002570	APOSC_04158	CAEEL02126
OG0002571	APOSC_26431	CAEEL01329, CAEEL00047
OG0002572	APOSC_28567, APOSC_28566	CAEEL06422
OG0002574	APOSC_18559, APOSC_14927	CAEEL13992
OG0002587	APOSC_02565	CAEEL02535
OG0002590	APOSC_25652	CAEEL01823
OG0002593	APOSC_27605	CAEEL06340, CAEEL06341
OG0002594	APOSC_20282	CAEEL02859
OG0002598	APOSC_00806	CAEEL04239
OG0002599	APOSC_22493	CAEEL09489, CAEEL05240
OG0002600	APOSC_22675, APOSC_20439, APOSC_20440	CAEEL18751
OG0002601	APOSC_18206	CAEEL11850, CAEEL17493, CAEEL06460
OG0002602	APOSC_04836	CAEEL19298
OG0002605	APOSC_03297, APOSC_03298	CAEEL06425
OG0002608	APOSC_19157, APOSC_19158, APOSC_19156	CAEEL20298
OG0002609	APOSC_09800	CAEEL00486
OG0002610	APOSC_14574	CAEEL00976
OG0002611	APOSC_17218	CAEEL00525
OG0002612	APOSC_00532, APOSC_25869	CAEEL10342, CAEEL10341, CAEEL08326, CAEEL20150
OG0002614	APOSC_25792	CAEEL18150
OG0002617	APOSC_17874	CAEEL08131
OG0002618	APOSC_15078	CAEEL11865
OG0002620	APOSC_07640	CAEEL18902
OG0002623	APOSC_20883	CAEEL04862
OG0002624	APOSC_26724	CAEEL00996
OG0002630	APOSC_13427, APOSC_22808, APOSC_27733, APOSC_03547, APOSC_09827, APOSC_19949, APOSC_08074, APOSC_12011, APOSC_08075, APOSC_02864	CAEEL00017
OG0002633	APOSC_07809	CAEEL13867
OG0002636	APOSC_20531	CAEEL09021
OG0002637	APOSC_13340	CAEEL07699
OG0002638	APOSC_22253	CAEEL05543
OG0002643	APOSC_17590, APOSC_27275, APOSC_02359	CAEEL01960
OG0002644	APOSC_09983	CAEEL00760
OG0002645	APOSC_20192, APOSC_14467	CAEEL09814
OG0002646	APOSC_09824	CAEEL10837
OG0002649	APOSC_18817	CAEEL18434
OG0002651	APOSC_05782	CAEEL02017
OG0002651	APOSC_05783	CAEEL08032
OG0002652	APOSC_02334, APOSC_02332, APOSC_02331	CAEEL15940
OG0002652	APOSC_02333	CAEEL15941
OG0002653	APOSC_23607	CAEEL15759, CAEEL10493
OG0002655	APOSC_25432	CAEEL10857
OG0002656	APOSC_28100	CAEEL06531
OG0002658	APOSC_28874, APOSC_28873	CAEEL08300
OG0002659	APOSC_14721	CAEEL20147, CAEEL01412
OG0002660	APOSC_22857	CAEEL11563
OG0002661	APOSC_06900	CAEEL19789
OG0002662	APOSC_10175	CAEEL18190
OG0002663	APOSC_02672, APOSC_02673	CAEEL19742
OG0002665	APOSC_11029	CAEEL08820
OG0002666	APOSC_16626	CAEEL11407
OG0002667	APOSC_02079	CAEEL18607
OG0002668	APOSC_14298	CAEEL02604
OG0002670	APOSC_15093, APOSC_15094	CAEEL15710
OG0002675	APOSC_25498	CAEEL07843
OG0002677	APOSC_13230, APOSC_13231	CAEEL10901
OG0002678	APOSC_09823	CAEEL06946, CAEEL06945, CAEEL01197
OG0002679	APOSC_22769	CAEEL06006
OG0002682	APOSC_20017	CAEEL06028, CAEEL18330
OG0002683	APOSC_17393	CAEEL05356
OG0002706	APOSC_25180	CAEEL01248
OG0002707	APOSC_09149	CAEEL14138
OG0002708	APOSC_09889	CAEEL01926, CAEEL12503
OG0002710	APOSC_16276	CAEEL00009
OG0002712	APOSC_21871	CAEEL06583, CAEEL15212
OG0002714	APOSC_08292, APOSC_07987, APOSC_12952	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570
OG0002715	APOSC_07749	CAEEL09830
OG0002717	APOSC_26112	CAEEL10017
OG0002718	APOSC_17928	CAEEL00842
OG0002720	APOSC_27936, APOSC_01575, APOSC_25207, APOSC_01930, APOSC_01574	CAEEL01232
OG0002722	APOSC_24653	CAEEL10808
OG0002723	APOSC_13791	CAEEL15616
OG0002729	APOSC_17120, APOSC_21036	CAEEL07853
OG0002732	APOSC_19832	CAEEL18402
OG0002736	APOSC_27169	CAEEL02362
OG0002739	APOSC_21522	CAEEL18472
OG0002740	APOSC_21986	CAEEL08842
OG0002742	APOSC_06473	CAEEL11403
OG0002743	APOSC_08187, APOSC_09455, APOSC_20408	CAEEL15922, CAEEL10167
OG0002744	APOSC_09101	CAEEL19735
OG0002745	APOSC_11793	CAEEL19081
OG0002746	APOSC_01382, APOSC_01381, APOSC_13976	CAEEL01862
OG0002747	APOSC_09247, APOSC_09246	CAEEL02596
OG0002749	APOSC_19739	CAEEL04068
OG0002750	APOSC_07858	CAEEL15826
OG0002751	APOSC_25171	CAEEL12771
OG0002752	APOSC_17025	CAEEL08631
OG0002754	APOSC_00654	CAEEL05821
OG0002756	APOSC_00629	CAEEL15160
OG0002757	APOSC_09196	CAEEL10443, CAEEL10442
OG0002758	APOSC_28557	CAEEL08816
OG0002759	APOSC_08155, APOSC_26006	CAEEL05573
OG0002760	APOSC_17017, APOSC_22654	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644
OG0002762	APOSC_01966	CAEEL09378
OG0002763	APOSC_25811	CAEEL07952
OG0002764	APOSC_23722	CAEEL05636
OG0002765	APOSC_10719	CAEEL02125
OG0002766	APOSC_18534, APOSC_18533, APOSC_13710	CAEEL17597
OG0002767	APOSC_01558	CAEEL07319
OG0002769	APOSC_14134	CAEEL06751
OG0002770	APOSC_13152	CAEEL15397
OG0002771	APOSC_12088	CAEEL08070
OG0002772	APOSC_11776	CAEEL05686
OG0002773	APOSC_24444, APOSC_24443	CAEEL08029
OG0002774	APOSC_16611	CAEEL01682
OG0002776	APOSC_24108	CAEEL10866
OG0002777	APOSC_16570	CAEEL05935
OG0002778	APOSC_26694	CAEEL01937
OG0002779	APOSC_19867	CAEEL04475
OG0002780	APOSC_04352, APOSC_04353	CAEEL00693
OG0002781	APOSC_25228	CAEEL07517
OG0002782	APOSC_25249	CAEEL13024
OG0002785	APOSC_16317, APOSC_23539, APOSC_09069	CAEEL04710
OG0002786	APOSC_15176	CAEEL00215
OG0002787	APOSC_14075	CAEEL00388
OG0002788	APOSC_24414	CAEEL06416, CAEEL06417, CAEEL06418
OG0002790	APOSC_07992	CAEEL07625
OG0002791	APOSC_17889	CAEEL08790
OG0002793	APOSC_11852	CAEEL00646
OG0002794	APOSC_14778	CAEEL08878
OG0002795	APOSC_17644	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352
OG0002799	APOSC_29104	CAEEL06026
OG0002812	APOSC_16265	CAEEL04925
OG0002813	APOSC_00547, APOSC_00548	CAEEL12256
OG0002814	APOSC_26640	CAEEL11682
OG0002817	APOSC_12557	CAEEL16563
OG0002818	APOSC_10685, APOSC_09235	CAEEL12185
OG0002821	APOSC_25492, APOSC_24189	CAEEL04059, CAEEL05816, CAEEL08337, CAEEL05031
OG0002824	APOSC_02684	CAEEL09125
OG0002825	APOSC_14629	CAEEL11091
OG0002826	APOSC_04412	CAEEL14759
OG0002828	APOSC_15533	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595
OG0002831	APOSC_07319	CAEEL05967
OG0002832	APOSC_21930	CAEEL09361
OG0002833	APOSC_06494	CAEEL18192
OG0002835	APOSC_05721	CAEEL11751
OG0002836	APOSC_25241, APOSC_27522, APOSC_27523, APOSC_00821	CAEEL06399
OG0002837	APOSC_16955	CAEEL08616
OG0002839	APOSC_10256, APOSC_10257	CAEEL19253, CAEEL00645
OG0002841	APOSC_00708	CAEEL12135, CAEEL12134
OG0002842	APOSC_00373	CAEEL06196
OG0002843	APOSC_02228	CAEEL07774, CAEEL07773
OG0002844	APOSC_05859	CAEEL10756
OG0002845	APOSC_17164	CAEEL09656
OG0002847	APOSC_09996	CAEEL06961
OG0002848	APOSC_14968, APOSC_14967, APOSC_14969	CAEEL07668
OG0002850	APOSC_22244	CAEEL15763
OG0002851	APOSC_09073	CAEEL00708
OG0002854	APOSC_13020	CAEEL10560
OG0002855	APOSC_00430	CAEEL00030
OG0002856	APOSC_24171, APOSC_24170	CAEEL01393
OG0002858	APOSC_18350	CAEEL12093
OG0002859	APOSC_01125	CAEEL19186
OG0002860	APOSC_00796	CAEEL11643
OG0002866	APOSC_13836	CAEEL03096
OG0002868	APOSC_05918	CAEEL05539
OG0002873	APOSC_00132	CAEEL07574
OG0002876	APOSC_27500	CAEEL10277
OG0002877	APOSC_07709, APOSC_07710	CAEEL02920
OG0002880	APOSC_09199, APOSC_09200, APOSC_09197, APOSC_03392	CAEEL11517
OG0002883	APOSC_06370	CAEEL05948
OG0002884	APOSC_05083	CAEEL01828
OG0002887	APOSC_28033	CAEEL06082, CAEEL06083
OG0002889	APOSC_17514	CAEEL10804
OG0002891	APOSC_00377	CAEEL04184, CAEEL01874
OG0002893	APOSC_03975, APOSC_03565	CAEEL02075
OG0002894	APOSC_28201	CAEEL14713
OG0002895	APOSC_12290	CAEEL07602, CAEEL10533
OG0002896	APOSC_05971	CAEEL18643
OG0002898	APOSC_23417, APOSC_07117	CAEEL13137
OG0002899	APOSC_05842, APOSC_05841	CAEEL01046
OG0002906	APOSC_06199	CAEEL05147
OG0002907	APOSC_22192, APOSC_12383	CAEEL01271
OG0002909	APOSC_20987	CAEEL11759
OG0002910	APOSC_20846	CAEEL04697
OG0002912	APOSC_13575, APOSC_04070, APOSC_18937	CAEEL00640
OG0002913	APOSC_26944	CAEEL02893
OG0002915	APOSC_11969	CAEEL02902
OG0002916	APOSC_15928	CAEEL04244
OG0002919	APOSC_24883, APOSC_24882	CAEEL00259
OG0002921	APOSC_23354, APOSC_22673, APOSC_22672	CAEEL06148
OG0002925	APOSC_13803	CAEEL01723, CAEEL07404
OG0002927	APOSC_25752, APOSC_25753	CAEEL01626
OG0002944	APOSC_27841	CAEEL11414
OG0002947	APOSC_02093, APOSC_21267	CAEEL06268
OG0002949	APOSC_17385, APOSC_05632, APOSC_26810, APOSC_01185, APOSC_05631	CAEEL05799
OG0002952	APOSC_22189	CAEEL09036
OG0002953	APOSC_27639	CAEEL11622
OG0002955	APOSC_19247	CAEEL01420
OG0002957	APOSC_03768	CAEEL02702
OG0002959	APOSC_09873	CAEEL12413, CAEEL12412
OG0002960	APOSC_22624	CAEEL01541
OG0002961	APOSC_26331	CAEEL16453, CAEEL14328
OG0002962	APOSC_14442	CAEEL20383
OG0002964	APOSC_08957	CAEEL19811
OG0002965	APOSC_13679, APOSC_12121	CAEEL01992
OG0002966	APOSC_00318	CAEEL08468, CAEEL19347
OG0002967	APOSC_24241	CAEEL20418, CAEEL02925
OG0002968	APOSC_04978	CAEEL16136
OG0002968	APOSC_16857	CAEEL01853
OG0002969	APOSC_17593	CAEEL14216
OG0002973	APOSC_00706	CAEEL09565
OG0002974	APOSC_17672	CAEEL01320
OG0002976	APOSC_17178	CAEEL01120, CAEEL01119, CAEEL01121
OG0002977	APOSC_12506	CAEEL07234, CAEEL07233
OG0002978	APOSC_04382	CAEEL16463
OG0002982	APOSC_22057, APOSC_11183	CAEEL01855
OG0002983	APOSC_00475	CAEEL01433
OG0002985	APOSC_16485	CAEEL08353
OG0002986	APOSC_05136, APOSC_04740	CAEEL10835
OG0002987	APOSC_00262	CAEEL17800, CAEEL18018
OG0002990	APOSC_18634	CAEEL08773
OG0002991	APOSC_00644	CAEEL09004
OG0002995	APOSC_03735	CAEEL07264
OG0002996	APOSC_29089	CAEEL10716
OG0003001	APOSC_00996	CAEEL10876
OG0003003	APOSC_19225	CAEEL14387
OG0003004	APOSC_08593	CAEEL15423
OG0003005	APOSC_07671, APOSC_07672, APOSC_07670	CAEEL16758
OG0003006	APOSC_16110, APOSC_03888	CAEEL10145
OG0003008	APOSC_21736	CAEEL20335
OG0003012	APOSC_18752	CAEEL05983
OG0003013	APOSC_22152	CAEEL00274, CAEEL13050, CAEEL13680
OG0003014	APOSC_11312, APOSC_14856	CAEEL14320, CAEEL13006, CAEEL13007, CAEEL15758, CAEEL17062, CAEEL16651, CAEEL19058, CAEEL15767
OG0003016	APOSC_28670	CAEEL09225
OG0003017	APOSC_03453	CAEEL07049, CAEEL16441
OG0003018	APOSC_05905, APOSC_13408	CAEEL08487
OG0003019	APOSC_17944	CAEEL04592
OG0003024	APOSC_26827, APOSC_11864, APOSC_01392	CAEEL13204, CAEEL13203
OG0003025	APOSC_02939	CAEEL08836
OG0003026	APOSC_12672	CAEEL10688, CAEEL12186
OG0003027	APOSC_07655	CAEEL06663
OG0003028	APOSC_06065	CAEEL02985
OG0003029	APOSC_14789, APOSC_14788	CAEEL01558
OG0003030	APOSC_24949	CAEEL11859
OG0003031	APOSC_07062	CAEEL06431
OG0003033	APOSC_04771, APOSC_11904, APOSC_27595, APOSC_07949, APOSC_07950, APOSC_07581	CAEEL00703
OG0003035	APOSC_02872	CAEEL02722
OG0003036	APOSC_21150	CAEEL01143
OG0003038	APOSC_26879	CAEEL20474
OG0003040	APOSC_00535, APOSC_10276, APOSC_22495, APOSC_22494, APOSC_08571	CAEEL02041
OG0003043	APOSC_03354	CAEEL07390
OG0003044	APOSC_25910	CAEEL07715
OG0003046	APOSC_17607, APOSC_17609, APOSC_17608	CAEEL04364
OG0003049	APOSC_03139, APOSC_03138	CAEEL04812
OG0003054	APOSC_08597	CAEEL04777
OG0003055	APOSC_26490, APOSC_26931, APOSC_26930	CAEEL14225
OG0003056	APOSC_11755	CAEEL19070
OG0003059	APOSC_10780	CAEEL09323
OG0003060	APOSC_27498, APOSC_27497	CAEEL07468, CAEEL11354
