Orthogroup	APOSC_ok	SCHMD
OG0001424	APOSC_21376	SCHMD23260, SCHMD24676
OG0001425	APOSC_26741, APOSC_26740	SCHMD16287, SCHMD09188, SCHMD09187
OG0001426	APOSC_20670, APOSC_20669	SCHMD02033
OG0001427	APOSC_07658	SCHMD03939, SCHMD00575
OG0001428	APOSC_18933	SCHMD06125
OG0001429	APOSC_27011, APOSC_27010	SCHMD14421
OG0001429	APOSC_27009	SCHMD14419
OG0001429	APOSC_22153	SCHMD19373
OG0001430	APOSC_10425	SCHMD00026
OG0001432	APOSC_10777	SCHMD22173
OG0001433	APOSC_21533	SCHMD13899, SCHMD22723, SCHMD08627, SCHMD01242
OG0001434	APOSC_12550	SCHMD11795
OG0001439	APOSC_11256	SCHMD07462, SCHMD14352
OG0001440	APOSC_20481	SCHMD08958, SCHMD08957
OG0001445	APOSC_01766	SCHMD04082
OG0001447	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023	SCHMD14223
OG0001449	APOSC_12099	SCHMD11900
OG0001451	APOSC_16226, APOSC_16661	SCHMD11378, SCHMD13989, SCHMD09385, SCHMD09340
OG0001453	APOSC_02976	SCHMD06884, SCHMD06825
OG0001454	APOSC_10077	SCHMD21412, SCHMD12857, SCHMD10712, SCHMD05935, SCHMD27841, SCHMD03145
OG0001455	APOSC_20486	SCHMD09779, SCHMD21676, SCHMD21247, SCHMD23564, SCHMD17786, SCHMD27690, SCHMD19082, SCHMD00110
OG0001456	APOSC_10360, APOSC_00503	SCHMD22269, SCHMD26154
OG0001459	APOSC_11819	SCHMD26904, SCHMD06959
OG0001460	APOSC_17898	SCHMD10311, SCHMD23647
OG0001460	APOSC_12171	SCHMD10312, SCHMD23646
OG0001464	APOSC_00690	SCHMD20463
OG0001466	APOSC_14104	SCHMD12996, SCHMD13074
OG0001467	APOSC_21011	SCHMD12343
OG0001467	APOSC_12095	SCHMD19099
OG0001468	APOSC_26571	SCHMD00390
OG0001469	APOSC_21558	SCHMD09394
OG0001469	APOSC_12521	SCHMD24067, SCHMD10449
OG0001470	APOSC_15496	SCHMD02321, SCHMD02318
OG0001472	APOSC_03478	SCHMD12948
OG0001472	APOSC_26882	SCHMD13936, SCHMD13397, SCHMD27432
OG0001474	APOSC_00391	SCHMD07415
OG0001474	APOSC_28339	SCHMD11576, SCHMD26877
OG0001475	APOSC_19285, APOSC_00671	SCHMD01990, SCHMD01568, SCHMD01569, SCHMD13677, SCHMD05348
OG0001478	APOSC_12978	SCHMD22576, SCHMD26017
OG0001479	APOSC_29168	SCHMD12413, SCHMD08686
OG0001480	APOSC_05352	SCHMD13493
OG0001482	APOSC_19050	SCHMD09593, SCHMD10073, SCHMD09185, SCHMD02242
OG0001483	APOSC_20800	SCHMD00397
OG0001484	APOSC_25021, APOSC_13556	SCHMD14277
OG0001488	APOSC_00153, APOSC_28110, APOSC_26977, APOSC_09269	SCHMD21551
OG0001490	APOSC_22165	SCHMD08286, SCHMD07637
OG0001492	APOSC_14714	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591
OG0001501	APOSC_12105, APOSC_12106, APOSC_12104, APOSC_12107	SCHMD02704
OG0001502	APOSC_05753, APOSC_21241	SCHMD06697
OG0001503	APOSC_07503	SCHMD25279, SCHMD19928
OG0001503	APOSC_29093	SCHMD25148
OG0001504	APOSC_05548	SCHMD05964
OG0001505	APOSC_22405, APOSC_28266, APOSC_14626, APOSC_02151, APOSC_07032	SCHMD11449, SCHMD14373, SCHMD09878, SCHMD13864, SCHMD07951, SCHMD16094
OG0001506	APOSC_17974, APOSC_17975	SCHMD04881
OG0001507	APOSC_20414	SCHMD00476, SCHMD00993
OG0001508	APOSC_21339, APOSC_21338	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374
OG0001510	APOSC_12053, APOSC_12055	SCHMD18904, SCHMD27815, SCHMD18903
OG0001511	APOSC_07488, APOSC_26249	SCHMD14385
OG0001512	APOSC_13901	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450
OG0001514	APOSC_20210	SCHMD13607, SCHMD17180
OG0001515	APOSC_23285	SCHMD18483
OG0001516	APOSC_04613, APOSC_04614	SCHMD07784
OG0001517	APOSC_10273	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460
OG0001522	APOSC_05577, APOSC_16037	SCHMD06814
OG0001524	APOSC_18612	SCHMD08154
OG0001524	APOSC_18631	SCHMD06432
OG0001525	APOSC_11644	SCHMD08330
OG0001526	APOSC_21222, APOSC_12286	SCHMD16304
OG0001527	APOSC_26650	SCHMD05435
OG0001527	APOSC_04022	SCHMD08837
OG0001530	APOSC_25625	SCHMD09337
OG0001531	APOSC_14320	SCHMD25753
OG0001532	APOSC_13448	SCHMD11604
OG0001534	APOSC_07636	SCHMD13063
OG0001536	APOSC_15383	SCHMD04145
OG0001538	APOSC_23666, APOSC_28290, APOSC_04002	SCHMD03674
OG0001538	APOSC_00066	SCHMD03672
OG0001551	APOSC_25143	SCHMD21975
OG0001553	APOSC_17818, APOSC_17817, APOSC_17816, APOSC_05111	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566
OG0001554	APOSC_12359	SCHMD11035
OG0001555	APOSC_16440	SCHMD19851, SCHMD25726
OG0001555	APOSC_01345	SCHMD28090, SCHMD24412, SCHMD21363, SCHMD25892, SCHMD18696, SCHMD09131, SCHMD01581
OG0001557	APOSC_21247	SCHMD13972
OG0001558	APOSC_12692	SCHMD18412, SCHMD28405
OG0001559	APOSC_06915	SCHMD02521
OG0001560	APOSC_19389	SCHMD19288, SCHMD02478
OG0001561	APOSC_03964	SCHMD21318
OG0001562	APOSC_17379	SCHMD12692
OG0001563	APOSC_15427, APOSC_27127, APOSC_21984	SCHMD18145
OG0001566	APOSC_18245	SCHMD15713
OG0001566	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243	SCHMD02705
OG0001567	APOSC_14453	SCHMD03492, SCHMD11013, SCHMD12195
OG0001568	APOSC_28643	SCHMD04206
OG0001570	APOSC_29138	SCHMD04583
OG0001571	APOSC_08835	SCHMD26358
OG0001571	APOSC_26437, APOSC_26436, APOSC_26438	SCHMD20861, SCHMD22039
OG0001572	APOSC_16015, APOSC_16016	SCHMD04033
OG0001572	APOSC_02447	SCHMD14275, SCHMD14274
OG0001575	APOSC_20344	SCHMD13351
OG0001576	APOSC_19353, APOSC_19354	SCHMD23672
OG0001577	APOSC_27543	SCHMD02297, SCHMD06744, SCHMD18430, SCHMD08006
OG0001578	APOSC_25871	SCHMD10414
OG0001580	APOSC_04582, APOSC_04583	SCHMD08361, SCHMD16167, SCHMD15393
OG0001582	APOSC_09174	SCHMD10962, SCHMD17543, SCHMD18112
OG0001583	APOSC_05042, APOSC_05043, APOSC_05041	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526
OG0001589	APOSC_14644	SCHMD27652, SCHMD23084
OG0001593	APOSC_01201, APOSC_17370	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687
OG0001594	APOSC_14190, APOSC_13045	SCHMD14548, SCHMD07059
OG0001594	APOSC_16430	SCHMD10235
OG0001597	APOSC_18499	SCHMD15780, SCHMD26075
OG0001602	APOSC_07763, APOSC_07762	SCHMD05345, SCHMD00022
OG0001603	APOSC_08042	SCHMD29329
OG0001604	APOSC_08984	SCHMD02109
OG0001609	APOSC_15382	SCHMD16467
OG0001609	APOSC_18863	SCHMD16231, SCHMD10959, SCHMD10960
OG0001611	APOSC_16863	SCHMD04102, SCHMD12631
OG0001612	APOSC_20257	SCHMD14255, SCHMD22594
OG0001613	APOSC_06867	SCHMD05811
OG0001614	APOSC_25539	SCHMD04001
OG0001615	APOSC_22981, APOSC_22982	SCHMD14018
OG0001617	APOSC_17358, APOSC_17357	SCHMD05139
OG0001620	APOSC_25992	SCHMD22740, SCHMD18214
OG0001621	APOSC_06290, APOSC_06292, APOSC_06291	SCHMD26761, SCHMD18496
OG0001623	APOSC_26623	SCHMD12998, SCHMD29690, SCHMD08483
OG0001625	APOSC_05825, APOSC_05827	SCHMD22149
OG0001627	APOSC_09790, APOSC_14367	SCHMD06117
OG0001629	APOSC_27623	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524
OG0001630	APOSC_00299	SCHMD04044, SCHMD04169, SCHMD01052
OG0001630	APOSC_00298	SCHMD26993
OG0001633	APOSC_03906	SCHMD06756
OG0001634	APOSC_06560	SCHMD24659
OG0001634	APOSC_05598	SCHMD04359, SCHMD08780, SCHMD05004
OG0001635	APOSC_00598	SCHMD28110
OG0001636	APOSC_20219	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668
OG0001638	APOSC_28340	SCHMD00159, SCHMD00160
OG0001639	APOSC_07448, APOSC_07449	SCHMD07144
OG0001640	APOSC_08604, APOSC_08605	SCHMD02843
OG0001641	APOSC_16997	SCHMD03047
OG0001642	APOSC_01391, APOSC_01390	SCHMD20801, SCHMD12647
OG0001644	APOSC_08859	SCHMD20924
OG0001646	APOSC_26783, APOSC_26528, APOSC_08803	SCHMD00577
OG0001651	APOSC_18928, APOSC_18929	SCHMD15448
OG0001653	APOSC_25182	SCHMD11720
OG0001653	APOSC_08321	SCHMD13946
OG0001655	APOSC_19955	SCHMD06776
OG0001656	APOSC_13800, APOSC_15673	SCHMD22556
OG0001657	APOSC_20037	SCHMD07705, SCHMD10000, SCHMD12957
OG0001660	APOSC_25851	SCHMD01572, SCHMD29332
OG0001662	APOSC_03197	SCHMD19275
OG0001662	APOSC_24638	SCHMD25740
OG0001665	APOSC_03053, APOSC_26736	SCHMD19795
OG0001666	APOSC_19309, APOSC_18453, APOSC_20901	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331
OG0001667	APOSC_19485	SCHMD18800, SCHMD13601, SCHMD20100
OG0001668	APOSC_25820	SCHMD04958
OG0001670	APOSC_21046, APOSC_19039	SCHMD00224
OG0001671	APOSC_08987, APOSC_20652	SCHMD21324
OG0001672	APOSC_24758	SCHMD13295, SCHMD11258
OG0001672	APOSC_09103, APOSC_09104	SCHMD11260, SCHMD13294, SCHMD11259
OG0001676	APOSC_11977	SCHMD13666
OG0001677	APOSC_19672, APOSC_08955, APOSC_00896, APOSC_10740, APOSC_06257	SCHMD13425
OG0001682	APOSC_27126, APOSC_27124, APOSC_27125	SCHMD04767
OG0001683	APOSC_24984	SCHMD09006, SCHMD12944, SCHMD06427
OG0001685	APOSC_17276, APOSC_03873	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626
OG0001688	APOSC_10916	SCHMD12122, SCHMD25973, SCHMD11868
OG0001690	APOSC_11666	SCHMD02947, SCHMD02948, SCHMD29617
OG0001691	APOSC_09746	SCHMD00990, SCHMD08142
OG0001691	APOSC_09745, APOSC_09749, APOSC_09748	SCHMD00989
OG0001693	APOSC_17934, APOSC_21564, APOSC_03466	SCHMD18507, SCHMD16544
OG0001707	APOSC_26684	SCHMD28717, SCHMD29464, SCHMD20857
OG0001708	APOSC_07420	SCHMD28849, SCHMD14466, SCHMD06180, SCHMD15863, SCHMD27570
OG0001711	APOSC_08529	SCHMD04571
OG0001713	APOSC_26360	SCHMD11479
OG0001716	APOSC_05433, APOSC_25882	SCHMD03299
OG0001718	APOSC_01586, APOSC_06428	SCHMD15790
OG0001720	APOSC_02735	SCHMD15757
OG0001721	APOSC_23771	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926
OG0001724	APOSC_17946	SCHMD24845, SCHMD14505, SCHMD24846
OG0001726	APOSC_03226	SCHMD06142, SCHMD13209
OG0001726	APOSC_14481	SCHMD14995, SCHMD16386
OG0001727	APOSC_18118	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474
OG0001728	APOSC_21718	SCHMD05712
OG0001728	APOSC_21719, APOSC_21717	SCHMD17375
OG0001729	APOSC_16535	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159
OG0001730	APOSC_18068, APOSC_18069	SCHMD11237, SCHMD15709
OG0001732	APOSC_07953	SCHMD09964
OG0001733	APOSC_23430, APOSC_24440, APOSC_23429	SCHMD11880
OG0001735	APOSC_28608	SCHMD04334
OG0001736	APOSC_19300	SCHMD13051
OG0001737	APOSC_05684	SCHMD19940, SCHMD12224
OG0001738	APOSC_01320	SCHMD28176
OG0001739	APOSC_04485	SCHMD04721
OG0001744	APOSC_15916	SCHMD05424
OG0001750	APOSC_05785	SCHMD22591
OG0001751	APOSC_12376, APOSC_12377	SCHMD05355
OG0001752	APOSC_04409, APOSC_04410	SCHMD04217
OG0001754	APOSC_02170	SCHMD16498
OG0001755	APOSC_01191	SCHMD00304
OG0001758	APOSC_09164, APOSC_17525	SCHMD21919
OG0001769	APOSC_25926	SCHMD03951
OG0001770	APOSC_21836, APOSC_21835	SCHMD22893, SCHMD22374
OG0001774	APOSC_20306	SCHMD06607
OG0001775	APOSC_26576	SCHMD11489, SCHMD03765
OG0001780	APOSC_18675	SCHMD19255, SCHMD20118
OG0001781	APOSC_25815	SCHMD11700, SCHMD23557, SCHMD23630
OG0001783	APOSC_07401	SCHMD15033, SCHMD26133
OG0001785	APOSC_05919	SCHMD16367, SCHMD26545
OG0001785	APOSC_05920	SCHMD16368
OG0001786	APOSC_22789	SCHMD28589
OG0001787	APOSC_00374	SCHMD15982
OG0001788	APOSC_14380, APOSC_04653, APOSC_26960, APOSC_26959, APOSC_26957	SCHMD08885
OG0001788	APOSC_26958, APOSC_12912	SCHMD08675
OG0001792	APOSC_04470	SCHMD00384
OG0001793	APOSC_12984	SCHMD26216
OG0001797	APOSC_08522, APOSC_28716	SCHMD12550
OG0001798	APOSC_22877	SCHMD06352, SCHMD07989
OG0001805	APOSC_14981	SCHMD01576
OG0001807	APOSC_17157, APOSC_17156	SCHMD01495
OG0001808	APOSC_21460	SCHMD04780
OG0001809	APOSC_18192	SCHMD03279
OG0001810	APOSC_01275, APOSC_17059	SCHMD28471, SCHMD25400
OG0001811	APOSC_12495, APOSC_02839, APOSC_24756, APOSC_19380	SCHMD08439, SCHMD24223, SCHMD19859
OG0001818	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	APOSC_10403	SCHMD06459
OG0001820	APOSC_05874	SCHMD14228, SCHMD02398
OG0001821	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524	SCHMD28800, SCHMD18321
OG0001822	APOSC_02285	SCHMD21605, SCHMD12240
OG0001823	APOSC_21506	SCHMD00776, SCHMD09499
OG0001823	APOSC_02856	SCHMD13338
OG0001824	APOSC_14261	SCHMD14996, SCHMD09508
OG0001825	APOSC_10436	SCHMD06748
OG0001826	APOSC_12940	SCHMD25796, SCHMD02997
OG0001827	APOSC_01013	SCHMD17765, SCHMD19189
OG0001828	APOSC_04726	SCHMD18304, SCHMD22290
OG0001829	APOSC_07372	SCHMD09587
OG0001832	APOSC_14000	SCHMD09061
OG0001834	APOSC_01951	SCHMD04020, SCHMD20048
OG0001846	APOSC_12218	SCHMD09924
OG0001849	APOSC_13748, APOSC_14428, APOSC_18179	SCHMD05416
OG0001852	APOSC_08845	SCHMD01397
OG0001853	APOSC_26386, APOSC_12727	SCHMD00353
OG0001855	APOSC_20103	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639
OG0001857	APOSC_18896	SCHMD00486
OG0001860	APOSC_14509	SCHMD14531, SCHMD12432
OG0001863	APOSC_10423, APOSC_10422, APOSC_26636	SCHMD14322, SCHMD28681
OG0001866	APOSC_28306	SCHMD23003
OG0001866	APOSC_28307	SCHMD17047
OG0001867	APOSC_02450	SCHMD06149
OG0001868	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	APOSC_08609	SCHMD19852
OG0001870	APOSC_28584, APOSC_28583	SCHMD08001, SCHMD03109
OG0001872	APOSC_25675	SCHMD20625, SCHMD23480, SCHMD05297, SCHMD20627
OG0001873	APOSC_24589, APOSC_02615, APOSC_02614	SCHMD09003
OG0001874	APOSC_27397	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	APOSC_28674	SCHMD29147, SCHMD28237
OG0001875	APOSC_02272	SCHMD11568
OG0001877	APOSC_00171	SCHMD14827
OG0001878	APOSC_07100	SCHMD18520
OG0001879	APOSC_04307	SCHMD08156
OG0001881	APOSC_22033, APOSC_14037	SCHMD18117
OG0001882	APOSC_05527, APOSC_20571	SCHMD17052, SCHMD22970
OG0001883	APOSC_24533	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	APOSC_19753	SCHMD09575
OG0001886	APOSC_24954	SCHMD00538
OG0001887	APOSC_12244	SCHMD22103, SCHMD03399, SCHMD24336
OG0001888	APOSC_16509, APOSC_16510	SCHMD15698
OG0001889	APOSC_07984, APOSC_23028	SCHMD03474
OG0001890	APOSC_08626	SCHMD07009
OG0001894	APOSC_00243, APOSC_00244	SCHMD11512
OG0001897	APOSC_27280, APOSC_27281, APOSC_27279	SCHMD10904, SCHMD14627
OG0001898	APOSC_22780	SCHMD21587, SCHMD18283
OG0001900	APOSC_23428	SCHMD12891
OG0001900	APOSC_09065, APOSC_09064, APOSC_09066	SCHMD02044
OG0001901	APOSC_00350	SCHMD02622
OG0001903	APOSC_14862, APOSC_01387	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001913	APOSC_27752, APOSC_27753, APOSC_27754	SCHMD08198, SCHMD01162
OG0001914	APOSC_20774	SCHMD04908
OG0001914	APOSC_13874	SCHMD07662
OG0001915	APOSC_20247, APOSC_07947	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	APOSC_23888	SCHMD17658
OG0001916	APOSC_24601	SCHMD10605
OG0001917	APOSC_15433	SCHMD07933
OG0001918	APOSC_27914, APOSC_18647	SCHMD11138, SCHMD23731
OG0001919	APOSC_00551	SCHMD06373
OG0001919	APOSC_05472	SCHMD23775, SCHMD20085
OG0001922	APOSC_20906	SCHMD25567
OG0001922	APOSC_14114	SCHMD02694
OG0001923	APOSC_09651	SCHMD05921
OG0001925	APOSC_14990	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	APOSC_03347	SCHMD20309, SCHMD16846
OG0001927	APOSC_05723, APOSC_05724	SCHMD08910
OG0001928	APOSC_05354	SCHMD26836
OG0001929	APOSC_19982	SCHMD19346, SCHMD06936
OG0001929	APOSC_14775	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934
OG0001932	APOSC_17044, APOSC_21184	SCHMD17903
OG0001932	APOSC_21185	SCHMD00368
OG0001933	APOSC_06683	SCHMD01181
OG0001935	APOSC_26841, APOSC_26842	SCHMD23048
OG0001937	APOSC_00483	SCHMD08104, SCHMD08105
OG0001939	APOSC_04076, APOSC_15167	SCHMD10030, SCHMD02230
OG0001940	APOSC_10905	SCHMD06251
OG0001942	APOSC_19419, APOSC_19418, APOSC_19420	SCHMD16279, SCHMD09808
OG0001943	APOSC_02483	SCHMD03979
OG0001946	APOSC_00484	SCHMD08506
OG0001947	APOSC_08756, APOSC_08755	SCHMD00740
OG0001949	APOSC_01974, APOSC_01975	SCHMD16576
OG0001950	APOSC_16167, APOSC_01274	SCHMD07266
OG0001951	APOSC_14703	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	APOSC_03402, APOSC_22985	SCHMD08803, SCHMD19932
OG0001953	APOSC_21413	SCHMD03889
OG0001956	APOSC_19003	SCHMD16218
OG0001957	APOSC_20113	SCHMD03964
OG0001958	APOSC_19898	SCHMD10594
OG0001961	APOSC_07087, APOSC_07086	SCHMD03837
OG0001963	APOSC_19972	SCHMD24660
OG0001964	APOSC_19437	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	APOSC_21927	SCHMD15198
OG0001966	APOSC_00471, APOSC_23471	SCHMD10097
OG0001968	APOSC_15282, APOSC_28315	SCHMD12918
OG0001969	APOSC_03017, APOSC_04453	SCHMD08414, SCHMD09063
OG0001970	APOSC_07414	SCHMD03647
OG0001971	APOSC_11314, APOSC_11315	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252
OG0001972	APOSC_24260, APOSC_24259, APOSC_24261, APOSC_24262	SCHMD07972, SCHMD26110
OG0001974	APOSC_06743, APOSC_06742, APOSC_06745	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001975	APOSC_16242	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913
OG0001985	APOSC_05664	SCHMD04898
OG0001987	APOSC_11764	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	APOSC_25583, APOSC_25582	SCHMD17373
OG0001989	APOSC_18146, APOSC_17367	SCHMD11266
OG0001991	APOSC_01955	SCHMD08363
OG0001992	APOSC_16707	SCHMD10680
OG0001993	APOSC_17479	SCHMD04073
OG0001994	APOSC_27175, APOSC_00668, APOSC_00667	SCHMD12538
OG0001996	APOSC_24233, APOSC_13678	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576
OG0001998	APOSC_15820	SCHMD19391
OG0001999	APOSC_24940	SCHMD10953
OG0002000	APOSC_22658	SCHMD09206
OG0002001	APOSC_06835, APOSC_29087	SCHMD04245
OG0002003	APOSC_24019	SCHMD25539
OG0002005	APOSC_01986	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	APOSC_27992	SCHMD01886, SCHMD11267, SCHMD12678
OG0002006	APOSC_20625	SCHMD06801
OG0002008	APOSC_03844, APOSC_03845	SCHMD06021
OG0002011	APOSC_14058	SCHMD13609, SCHMD07842
OG0002013	APOSC_00249	SCHMD05928, SCHMD05926
OG0002015	APOSC_09531, APOSC_10941, APOSC_24268, APOSC_23791, APOSC_17290	SCHMD07213, SCHMD12123
OG0002017	APOSC_13008, APOSC_13007	SCHMD02967
OG0002018	APOSC_08429	SCHMD24155, SCHMD22495
OG0002024	APOSC_11891	SCHMD06250
OG0002026	APOSC_06220, APOSC_15641	SCHMD11077, SCHMD01664
OG0002027	APOSC_06267	SCHMD07869
OG0002028	APOSC_01287	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	APOSC_07521	SCHMD29754, SCHMD28570
OG0002029	APOSC_06711	SCHMD15250
OG0002031	APOSC_24523	SCHMD21628, SCHMD14088
OG0002032	APOSC_00301	SCHMD15998, SCHMD17430
OG0002033	APOSC_25007, APOSC_25006, APOSC_25005, APOSC_06170	SCHMD16213
OG0002035	APOSC_26954	SCHMD19062, SCHMD21913
OG0002036	APOSC_24328	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002037	APOSC_17803	SCHMD17138
OG0002042	APOSC_25585, APOSC_23059, APOSC_23060	SCHMD29492
OG0002043	APOSC_16723, APOSC_16722	SCHMD03148
OG0002057	APOSC_04400	SCHMD14251, SCHMD14250
OG0002059	APOSC_11900	SCHMD13857
OG0002062	APOSC_08611, APOSC_08610	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002063	APOSC_06813	SCHMD21953, SCHMD12086, SCHMD11388
OG0002065	APOSC_23305	SCHMD04658
OG0002068	APOSC_06295	SCHMD20105
OG0002070	APOSC_15208, APOSC_15209	SCHMD04912
OG0002072	APOSC_14245	SCHMD10402
OG0002073	APOSC_01747	SCHMD20304, SCHMD22775, SCHMD03169
OG0002076	APOSC_18963, APOSC_18964	SCHMD28435, SCHMD28300
OG0002077	APOSC_09477	SCHMD01377
OG0002081	APOSC_27177, APOSC_27178	SCHMD20577, SCHMD12884, SCHMD21807
OG0002087	APOSC_01971, APOSC_01970, APOSC_22480	SCHMD07766
OG0002088	APOSC_25813	SCHMD01447
OG0002088	APOSC_03718	SCHMD08986, SCHMD00825
OG0002091	APOSC_10959	SCHMD18712, SCHMD22802
OG0002093	APOSC_18156	SCHMD12873, SCHMD16751, SCHMD14180
OG0002095	APOSC_22232, APOSC_00040	SCHMD10707
OG0002096	APOSC_26071	SCHMD19108, SCHMD19170
OG0002097	APOSC_25092	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002101	APOSC_15179	SCHMD15902
OG0002103	APOSC_03682	SCHMD03652
OG0002104	APOSC_05584, APOSC_05585, APOSC_08506	SCHMD13430, SCHMD13219, SCHMD07798
OG0002107	APOSC_01103	SCHMD17132, SCHMD27313
OG0002108	APOSC_26646	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002122	APOSC_17605	SCHMD07269, SCHMD02288
OG0002123	APOSC_05309	SCHMD07146
OG0002124	APOSC_05097	SCHMD03099
OG0002127	APOSC_15300	SCHMD03483
OG0002129	APOSC_07872	SCHMD22869
OG0002131	APOSC_27598, APOSC_06286	SCHMD13328, SCHMD15542
OG0002134	APOSC_16778	SCHMD15178
OG0002136	APOSC_19816	SCHMD23461
OG0002138	APOSC_19073	SCHMD05605
OG0002139	APOSC_16450	SCHMD09027
OG0002141	APOSC_00470	SCHMD13856
OG0002142	APOSC_23696	SCHMD02227
OG0002144	APOSC_04499, APOSC_04500	SCHMD08032
OG0002145	APOSC_21735	SCHMD12978
OG0002146	APOSC_03650, APOSC_03649	SCHMD03633, SCHMD03634
OG0002148	APOSC_21542	SCHMD13024, SCHMD06006
OG0002149	APOSC_24811, APOSC_24810	SCHMD00788
OG0002152	APOSC_19987	SCHMD18533, SCHMD18027, SCHMD20477
OG0002153	APOSC_20277	SCHMD13304
OG0002155	APOSC_07285	SCHMD08600
OG0002156	APOSC_16118	SCHMD11093
OG0002158	APOSC_06903	SCHMD07812
OG0002159	APOSC_06194	SCHMD10603, SCHMD12359
OG0002160	APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338
OG0002162	APOSC_22059, APOSC_08308	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345
OG0002163	APOSC_07495	SCHMD00119
OG0002164	APOSC_27086, APOSC_27085	SCHMD13046, SCHMD17370, SCHMD21313
OG0002166	APOSC_08644	SCHMD22548
OG0002167	APOSC_07107, APOSC_07106	SCHMD06677
OG0002168	APOSC_02871, APOSC_28824	SCHMD00757
OG0002169	APOSC_17032, APOSC_17033	SCHMD19182, SCHMD07925
OG0002170	APOSC_05594	SCHMD16963
OG0002171	APOSC_14472, APOSC_14471	SCHMD05133, SCHMD13789
OG0002172	APOSC_08434, APOSC_08437	SCHMD03159
OG0002172	APOSC_08436, APOSC_08433, APOSC_08435	SCHMD03160, SCHMD03161
