Orthogroup	APOSC_ok	BRAFL
OG0000802	APOSC_16253	bflo_25821, bflo_26295
OG0000803	APOSC_18801, APOSC_00365	bflo_09941, bflo_00518
OG0000808	APOSC_08530	bflo_19085, bflo_18140, bflo_00758, bflo_20592, bflo_19453, bflo_02531, bflo_00218, bflo_13082, bflo_00516
OG0000809	APOSC_01373, APOSC_01372	bflo_25858
OG0000810	APOSC_15514	bflo_25756
OG0000810	APOSC_02955, APOSC_02954, APOSC_02956	bflo_00231
OG0000811	APOSC_00986, APOSC_10153, APOSC_10516	bflo_16577
OG0000813	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680	bflo_07088
OG0000813	APOSC_10674, APOSC_03337, APOSC_07707	bflo_08447
OG0000814	APOSC_19527	bflo_08334
OG0000814	APOSC_22281	bflo_04758, bflo_16736, bflo_08551
OG0000815	APOSC_21255	bflo_05473
OG0000815	APOSC_22617	bflo_21696
OG0000816	APOSC_05809	bflo_18431
OG0000816	APOSC_10643, APOSC_15680	bflo_07555
OG0000817	APOSC_13738	bflo_00856
OG0000817	APOSC_22901	bflo_07439
OG0000817	APOSC_07767	bflo_18969
OG0000818	APOSC_14407, APOSC_14408, APOSC_14409	bflo_23425
OG0000819	APOSC_17700	bflo_10524
OG0000819	APOSC_09083	bflo_20741
OG0000819	APOSC_05516	bflo_20956
OG0000820	APOSC_11841	bflo_18733
OG0000822	APOSC_20678	bflo_03526, bflo_03719, bflo_03555, bflo_03528
OG0000822	APOSC_12709	bflo_09872, bflo_09868
OG0000823	APOSC_23922, APOSC_13700	bflo_09486
OG0000824	APOSC_26516	bflo_13274
OG0000825	APOSC_17271	bflo_15210
OG0000825	APOSC_03303	bflo_09151, bflo_09150
OG0000826	APOSC_26704	bflo_13774
OG0000827	APOSC_24620, APOSC_19492	bflo_05865, bflo_25409
OG0000828	APOSC_05791	bflo_07597
OG0000828	APOSC_22977, APOSC_11571	bflo_20839
OG0000829	APOSC_25803, APOSC_25804	bflo_10699
OG0000830	APOSC_07203, APOSC_07204, APOSC_18116	bflo_26107, bflo_25613, bflo_25610
OG0000830	APOSC_14730, APOSC_02445	bflo_23192, bflo_13253
OG0000831	APOSC_01145	bflo_25792
OG0000832	APOSC_10469, APOSC_10470	bflo_18479, bflo_00071, bflo_00076
OG0000833	APOSC_26082, APOSC_26081	bflo_25237
OG0000834	APOSC_04739, APOSC_27269	bflo_02857
OG0000835	APOSC_18417	bflo_03284
OG0000836	APOSC_15778	bflo_07996, bflo_08141, bflo_07459
OG0000837	APOSC_28068, APOSC_14436, APOSC_00892, APOSC_07079, APOSC_28069, APOSC_28067, APOSC_06905, APOSC_04004	bflo_00035, bflo_12566
OG0000837	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308	bflo_01440, bflo_15081, bflo_01439
OG0000838	APOSC_26520	bflo_09519, bflo_10354
OG0000838	APOSC_02486	bflo_20447, bflo_26407, bflo_21734
OG0000841	APOSC_23985, APOSC_23987, APOSC_23986	bflo_13469
OG0000842	APOSC_09796	bflo_26481
OG0000845	APOSC_21723, APOSC_21724, APOSC_15428	bflo_18108
OG0000845	APOSC_11449	bflo_17447
OG0000846	APOSC_25695, APOSC_22439, APOSC_15488	bflo_03511
OG0000847	APOSC_10143	bflo_21169
OG0000847	APOSC_11562	bflo_20471
OG0000848	APOSC_28316, APOSC_18151, APOSC_18150	bflo_07381
OG0000849	APOSC_03689	bflo_02361
OG0000850	APOSC_08264	bflo_25536
OG0000850	APOSC_23927	bflo_08991
OG0000851	APOSC_19702, APOSC_19703, APOSC_19701	bflo_14102
OG0000852	APOSC_02824	bflo_13268
OG0000855	APOSC_08922, APOSC_08923, APOSC_26256	bflo_04775, bflo_04776, bflo_16604, bflo_04853, bflo_16597
OG0000857	APOSC_24744	bflo_03314
OG0000858	APOSC_14953	bflo_10644, bflo_11464
OG0000858	APOSC_23576	bflo_03553
OG0000860	APOSC_17954	bflo_15791
OG0000862	APOSC_13957	bflo_19778, bflo_08876, bflo_16398
OG0000867	APOSC_22652, APOSC_19357, APOSC_05981, APOSC_15581, APOSC_15020, APOSC_02622, APOSC_01914, APOSC_05317	bflo_05717, bflo_04369
OG0000868	APOSC_13101	bflo_17556
OG0000869	APOSC_14843	bflo_24265
OG0000869	APOSC_18698	bflo_25732
OG0000870	APOSC_06340	bflo_19756
OG0000871	APOSC_03183	bflo_17545
OG0000871	APOSC_14488	bflo_10176
OG0000872	APOSC_01621, APOSC_01620	bflo_03017
OG0000873	APOSC_27618	bflo_01487
OG0000874	APOSC_24109	bflo_14069
OG0000874	APOSC_09520	bflo_12681
OG0000875	APOSC_06925, APOSC_26698, APOSC_26697	bflo_01017
OG0000875	APOSC_10816, APOSC_05938	bflo_19415
OG0000877	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591	bflo_12965, bflo_12968
OG0000878	APOSC_19700	bflo_03630
OG0000878	APOSC_12538	bflo_02683
OG0000879	APOSC_26037	bflo_21594
OG0000879	APOSC_25589, APOSC_19618	bflo_19083, bflo_24230, bflo_18829, bflo_05186
OG0000880	APOSC_11060	bflo_12495
OG0000882	APOSC_22975	bflo_04158
OG0000887	APOSC_06735	bflo_01743
OG0000887	APOSC_07943	bflo_19302
OG0000888	APOSC_22842	bflo_05832
OG0000888	APOSC_02163	bflo_07374
OG0000889	APOSC_15049, APOSC_07753, APOSC_09768	bflo_12593
OG0000889	APOSC_28468	bflo_21142
OG0000891	APOSC_11651	bflo_17970
OG0000891	APOSC_20574	bflo_22982
OG0000893	APOSC_13888, APOSC_05778	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931
OG0000894	APOSC_05906, APOSC_06317	bflo_14750
OG0000894	APOSC_02796, APOSC_02797	bflo_23023
OG0000896	APOSC_16669	bflo_09970
OG0000897	APOSC_09636	bflo_11434
OG0000897	APOSC_15460, APOSC_17372	bflo_11945, bflo_11590, bflo_11740
OG0000898	APOSC_16195	bflo_01661, bflo_27387, bflo_22383, bflo_18644, bflo_18960, bflo_18639, bflo_18641, bflo_02165, bflo_17589, bflo_03891, bflo_03889, bflo_01144, bflo_14148, bflo_11015, bflo_21729, bflo_00527, bflo_15462, bflo_07227, bflo_12625, bflo_26024
OG0000899	APOSC_14711	bflo_14337
OG0000904	APOSC_17702, APOSC_14302, APOSC_14303	bflo_13183
OG0000905	APOSC_09225, APOSC_09226	bflo_26708, bflo_03252
OG0000906	APOSC_04764	bflo_15863
OG0000906	APOSC_07017	bflo_27265
OG0000907	APOSC_00840	bflo_25628
OG0000908	APOSC_14771	bflo_08871
OG0000908	APOSC_27466	bflo_08596
OG0000909	APOSC_25304, APOSC_25305, APOSC_25306	bflo_18377
OG0000910	APOSC_28627	bflo_01854
OG0000911	APOSC_15133, APOSC_15134	bflo_00891, bflo_00957
OG0000912	APOSC_27960, APOSC_27961	bflo_09112
OG0000912	APOSC_29074	bflo_20621
OG0000913	APOSC_04388	bflo_14588
OG0000915	APOSC_07775	bflo_12273
OG0000921	APOSC_24063	bflo_15652
OG0000923	APOSC_26447	bflo_02952
OG0000923	APOSC_00356	bflo_02648
OG0000924	APOSC_05973	bflo_14560
OG0000924	APOSC_27606	bflo_22652
OG0000924	APOSC_19207	bflo_15112
OG0000924	APOSC_25896	bflo_11242
OG0000925	APOSC_04534	bflo_09205
OG0000925	APOSC_05628	bflo_22447
OG0000926	APOSC_08443	bflo_09210
OG0000926	APOSC_22481	bflo_17123
OG0000926	APOSC_08444, APOSC_09291, APOSC_26871	bflo_21264
OG0000927	APOSC_02135	bflo_21351, bflo_22530, bflo_21352, bflo_21241, bflo_05122, bflo_21387, bflo_22124, bflo_22069
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	bflo_05985
OG0000929	APOSC_07152, APOSC_28960	bflo_17125
OG0000930	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572	bflo_15834, bflo_16803, bflo_15830
OG0000931	APOSC_10285	bflo_08954
OG0000932	APOSC_20073	bflo_19999
OG0000933	APOSC_28945	bflo_21958
OG0000934	APOSC_15771	bflo_04490
OG0000935	APOSC_07475	bflo_19247
OG0000937	APOSC_17318	bflo_21410, bflo_11852, bflo_21542, bflo_15297, bflo_24310, bflo_17182, bflo_22368, bflo_09623, bflo_26017, bflo_04262, bflo_00497, bflo_07960, bflo_13655, bflo_13656
OG0000943	APOSC_21318	bflo_07247, bflo_25977, bflo_25404
OG0000943	APOSC_16658	bflo_20510
OG0000944	APOSC_18987	bflo_14426
OG0000945	APOSC_00213	bflo_13705, bflo_12713
OG0000946	APOSC_07875	bflo_03784, bflo_04905
OG0000946	APOSC_29057	bflo_04391
OG0000947	APOSC_14595	bflo_00205
OG0000947	APOSC_00712	bflo_00170
OG0000949	APOSC_12498	bflo_17563
OG0000951	APOSC_13115, APOSC_13394	bflo_05064
OG0000951	APOSC_06072, APOSC_06068, APOSC_06070, APOSC_06073	bflo_27253
OG0000952	APOSC_07711	bflo_14821
OG0000952	APOSC_03764, APOSC_03765	bflo_14818
OG0000953	APOSC_11055	bflo_22870, bflo_26077, bflo_25794, bflo_25795, bflo_22979, bflo_24078
OG0000953	APOSC_00862	bflo_00708
OG0000954	APOSC_16116, APOSC_16117	bflo_13257
OG0000954	APOSC_17406, APOSC_17405	bflo_23747
OG0000955	APOSC_05735	bflo_25651
OG0000955	APOSC_04505	bflo_14322
OG0000957	APOSC_18814	bflo_03309
OG0000958	APOSC_18169	bflo_03727, bflo_03728, bflo_03019, bflo_04824, bflo_03729, bflo_01686, bflo_03214
OG0000960	APOSC_11917, APOSC_11916	bflo_12512
OG0000963	APOSC_02511	bflo_07262
OG0000963	APOSC_02848	bflo_03565
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	bflo_06342, bflo_19118, bflo_10230, bflo_06035, bflo_06039
OG0000965	APOSC_23312, APOSC_23311	bflo_08576
OG0000965	APOSC_09972	bflo_13018
OG0000966	APOSC_26602	bflo_20263
OG0000967	APOSC_19736	bflo_04354
OG0000967	APOSC_16830, APOSC_16829, APOSC_28756	bflo_07239
OG0000968	APOSC_16459	bflo_20978
OG0000969	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	bflo_04468, bflo_19187, bflo_18840, bflo_18841, bflo_21704, bflo_19041, bflo_18838, bflo_04477, bflo_06432, bflo_19042, bflo_19037, bflo_21707, bflo_21697, bflo_24882, bflo_18839
OG0000970	APOSC_22645	bflo_20773
OG0000971	APOSC_23034, APOSC_00944, APOSC_00943, APOSC_00942, APOSC_23033	bflo_02638
OG0000972	APOSC_08203	bflo_20769, bflo_20771, bflo_20770, bflo_25828
OG0000972	APOSC_06797	bflo_08143
OG0000973	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	bflo_16704, bflo_16388, bflo_16373, bflo_16375, bflo_16376, bflo_16391, bflo_16380, bflo_16361, bflo_16379, bflo_16384, bflo_16707
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	bflo_01162, bflo_20847
OG0000976	APOSC_05275	bflo_21557
OG0000977	APOSC_07409	bflo_13836
OG0000977	APOSC_00474	bflo_00630
OG0000977	APOSC_21228	bflo_19025, bflo_19017
OG0000978	APOSC_07678	bflo_13255
OG0000979	APOSC_15019, APOSC_17422	bflo_08836, bflo_13441, bflo_13442, bflo_13947, bflo_19019, bflo_13644, bflo_12775, bflo_13329, bflo_13369
OG0000981	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758	bflo_00671, bflo_00847, bflo_00767, bflo_05305, bflo_00648
OG0000981	APOSC_19493	bflo_05697
OG0000984	APOSC_25696	bflo_06233
OG0000984	APOSC_25912	bflo_15006
OG0000984	APOSC_05077	bflo_15679
OG0000985	APOSC_19761	bflo_07499
OG0000986	APOSC_10314, APOSC_22933, APOSC_16486	bflo_21122
OG0000987	APOSC_18102	bflo_02033
OG0000988	APOSC_04357, APOSC_13757	bflo_15623
OG0000992	APOSC_10110, APOSC_22971	bflo_22932
OG0000992	APOSC_24901	bflo_09287
OG0000994	APOSC_21838	bflo_01641
OG0000994	APOSC_16646	bflo_10212
OG0000995	APOSC_26873, APOSC_26872	bflo_22708
OG0000996	APOSC_26134, APOSC_26133	bflo_21978
OG0000997	APOSC_11276	bflo_15516
OG0000998	APOSC_02804	bflo_17960
OG0000999	APOSC_24853, APOSC_24852	bflo_03341
OG0001000	APOSC_22545, APOSC_22546	bflo_17958, bflo_27228
OG0001002	APOSC_12230	bflo_10399, bflo_04098
OG0001003	APOSC_02292	bflo_20878
OG0001004	APOSC_07819	bflo_26280
OG0001005	APOSC_05743, APOSC_05745	bflo_10085
OG0001006	APOSC_03092, APOSC_20430	bflo_04350
OG0001006	APOSC_16381	bflo_22313
OG0001007	APOSC_06868, APOSC_06866	bflo_07675
OG0001008	APOSC_08619	bflo_03203
OG0001009	APOSC_07787	bflo_23339
OG0001016	APOSC_19695	bflo_19435
OG0001016	APOSC_06741	bflo_00910
OG0001017	APOSC_27698, APOSC_27697	bflo_00667, bflo_00666
OG0001018	APOSC_00082	bflo_02467, bflo_02601, bflo_13307, bflo_24232
OG0001018	APOSC_00204	bflo_23920
OG0001019	APOSC_27053, APOSC_00529, APOSC_06795	bflo_13773, bflo_13159
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	bflo_16744, bflo_13349
OG0001021	APOSC_22601	bflo_15771
OG0001022	APOSC_27056, APOSC_27057	bflo_21941
OG0001023	APOSC_14370	bflo_03026
OG0001024	APOSC_15001	bflo_04903
OG0001026	APOSC_16961, APOSC_16960	bflo_23870
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	bflo_23209, bflo_04293, bflo_23208
OG0001028	APOSC_08654	bflo_25597
OG0001029	APOSC_00202	bflo_13219
OG0001030	APOSC_09604	bflo_05876
OG0001030	APOSC_11729	bflo_05907
OG0001031	APOSC_26056	bflo_07447
OG0001032	APOSC_22643, APOSC_22642	bflo_16280
OG0001033	APOSC_15664	bflo_08146
OG0001033	APOSC_27603	bflo_20841
OG0001034	APOSC_15657, APOSC_15659, APOSC_15656, APOSC_15658	bflo_18588
OG0001036	APOSC_22682	bflo_01100
OG0001038	APOSC_19793	bflo_10779
OG0001039	APOSC_04027	bflo_08311
OG0001039	APOSC_21961, APOSC_21960	bflo_11607
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	bflo_11460, bflo_27000
OG0001043	APOSC_02147, APOSC_15918, APOSC_25991	bflo_13402
OG0001045	APOSC_25428, APOSC_17544	bflo_23536, bflo_23550
OG0001046	APOSC_10057	bflo_23288
OG0001047	APOSC_07498, APOSC_07497, APOSC_09711, APOSC_09712, APOSC_09710	bflo_22101
OG0001048	APOSC_27676, APOSC_08099	bflo_07509, bflo_26856
OG0001049	APOSC_13075	bflo_24448, bflo_17931
OG0001049	APOSC_00313	bflo_24363
OG0001050	APOSC_28063	bflo_23753, bflo_21612
OG0001052	APOSC_21889	bflo_08592
OG0001052	APOSC_07407	bflo_07579, bflo_08590
OG0001053	APOSC_25635	bflo_19733
OG0001053	APOSC_21499	bflo_08662
OG0001054	APOSC_23483	bflo_23806
OG0001057	APOSC_03585, APOSC_19431, APOSC_13058	bflo_22386, bflo_22387
OG0001058	APOSC_03274, APOSC_08093, APOSC_03275	bflo_10254
OG0001059	APOSC_04077	bflo_04773
OG0001060	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253	bflo_14877
OG0001062	APOSC_18657	bflo_26106
OG0001063	APOSC_06298, APOSC_18602	bflo_10992
OG0001063	APOSC_15370	bflo_20437, bflo_20436
OG0001063	APOSC_25113, APOSC_25112	bflo_09032
OG0001065	APOSC_06320	bflo_24302
OG0001066	APOSC_18530	bflo_07352
OG0001067	APOSC_06521	bflo_14070, bflo_05866, bflo_01536
OG0001068	APOSC_05419	bflo_24364
OG0001072	APOSC_21913	bflo_20583
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	bflo_01344
OG0001073	APOSC_26376	bflo_14186
OG0001075	APOSC_01609	bflo_01789
OG0001076	APOSC_12173	bflo_14398
OG0001077	APOSC_11437	bflo_19161, bflo_19130
OG0001077	APOSC_00506	bflo_15522
OG0001078	APOSC_27568	bflo_10417
OG0001079	APOSC_10027	bflo_11561
OG0001080	APOSC_05170	bflo_06623
OG0001080	APOSC_12416	bflo_21619
OG0001081	APOSC_07539	bflo_15729, bflo_03684
OG0001082	APOSC_13677	bflo_19096
OG0001083	APOSC_11163	bflo_10562
OG0001084	APOSC_05222	bflo_04559
OG0001085	APOSC_12993, APOSC_12994	bflo_11120
OG0001086	APOSC_17266, APOSC_17267	bflo_05720
OG0001087	APOSC_15373, APOSC_26830, APOSC_27823, APOSC_20349, APOSC_08087, APOSC_02362, APOSC_03286, APOSC_03287, APOSC_03281, APOSC_02234, APOSC_02233, APOSC_02235, APOSC_02232, APOSC_02231, APOSC_02230, APOSC_03284, APOSC_03283, APOSC_03285, APOSC_03282, APOSC_03288, APOSC_06748	bflo_05659
OG0001088	APOSC_19644	bflo_07204, bflo_15734
OG0001089	APOSC_27366	bflo_05776
OG0001090	APOSC_17130, APOSC_08889, APOSC_26557, APOSC_00452	bflo_03656
OG0001091	APOSC_06445	bflo_26460
OG0001093	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043	bflo_02494
OG0001094	APOSC_16150, APOSC_26607, APOSC_01941	bflo_14443, bflo_08753, bflo_09562, bflo_24273, bflo_24271, bflo_24569, bflo_25669, bflo_26150, bflo_10325
OG0001095	APOSC_09493	bflo_26605, bflo_00827, bflo_26602
OG0001096	APOSC_12731	bflo_20939, bflo_07578
OG0001097	APOSC_08044	bflo_05325
OG0001102	APOSC_16629	bflo_23676
OG0001102	APOSC_08185	bflo_01832
OG0001103	APOSC_04714	bflo_13190
OG0001103	APOSC_00044	bflo_01225
OG0001104	APOSC_01233, APOSC_01232	bflo_00423
OG0001105	APOSC_29086	bflo_10029
OG0001105	APOSC_22089	bflo_23443
OG0001105	APOSC_10933	bflo_02480
OG0001106	APOSC_02054, APOSC_15285, APOSC_26337	bflo_11873
OG0001106	APOSC_10543	bflo_06185
OG0001107	APOSC_02863, APOSC_02862	bflo_22127
OG0001108	APOSC_04910	bflo_00378
OG0001108	APOSC_18668	bflo_20433
OG0001109	APOSC_01699	bflo_20879, bflo_05579, bflo_14803, bflo_14804
OG0001110	APOSC_02158	bflo_05245, bflo_16974, bflo_16461, bflo_16317, bflo_16971
OG0001111	APOSC_27166	bflo_13059
OG0001111	APOSC_13725	bflo_21070, bflo_22350
OG0001112	APOSC_22649, APOSC_22648, APOSC_22650	bflo_22501
OG0001113	APOSC_04032	bflo_14797
OG0001113	APOSC_01852	bflo_22426
OG0001113	APOSC_23610	bflo_26422
OG0001114	APOSC_06726	bflo_04550
OG0001115	APOSC_20837	bflo_02490
OG0001119	APOSC_27988, APOSC_27990, APOSC_15333, APOSC_27989	bflo_01654
OG0001121	APOSC_08497, APOSC_08496	bflo_24945, bflo_17622, bflo_24293, bflo_04825
OG0001122	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940	bflo_25445, bflo_21345, bflo_22560, bflo_21222, bflo_22488
OG0001123	APOSC_27910	bflo_09074
OG0001123	APOSC_06480	bflo_20201
OG0001124	APOSC_05655	bflo_23639
OG0001124	APOSC_14707	bflo_10476
OG0001125	APOSC_17554, APOSC_09376, APOSC_13601, APOSC_05651, APOSC_19680, APOSC_19690	bflo_05381
OG0001126	APOSC_00716, APOSC_00715, APOSC_12884	bflo_21937
OG0001126	APOSC_12885	bflo_12463, bflo_10927
OG0001127	APOSC_22052	bflo_19588
OG0001128	APOSC_17039	bflo_09982
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505	bflo_12819
OG0001129	APOSC_07928	bflo_13264
OG0001130	APOSC_10394	bflo_06407
OG0001130	APOSC_19470, APOSC_05583	bflo_05983
OG0001131	APOSC_10660	bflo_25190
OG0001132	APOSC_22214	bflo_06192
OG0001133	APOSC_26387	bflo_25491
OG0001134	APOSC_03277	bflo_22790
OG0001135	APOSC_07139, APOSC_21672	bflo_14080
OG0001136	APOSC_27527	bflo_06069
OG0001137	APOSC_03121, APOSC_03122	bflo_23646
OG0001138	APOSC_17070, APOSC_17069	bflo_00349, bflo_14068, bflo_00161
OG0001139	APOSC_20729, APOSC_20730	bflo_22593
OG0001139	APOSC_22795	bflo_09826
OG0001140	APOSC_21510	bflo_06370
OG0001141	APOSC_14638, APOSC_05629, APOSC_15128	bflo_03254
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	bflo_01437
OG0001143	APOSC_15154	bflo_07319
OG0001144	APOSC_19392	bflo_00201
OG0001149	APOSC_21673, APOSC_19665	bflo_16620, bflo_02962, bflo_01361, bflo_02409, bflo_00024, bflo_02408, bflo_24981, bflo_24690, bflo_09301, bflo_12993, bflo_24100, bflo_02029, bflo_07202, bflo_17094, bflo_13951, bflo_13488, bflo_16513, bflo_16878
OG0001155	APOSC_20228	bflo_20442
OG0001156	APOSC_02186	bflo_18549
OG0001158	APOSC_02675, APOSC_10531	bflo_11159
OG0001159	APOSC_12530	bflo_01554, bflo_01553
OG0001160	APOSC_19351	bflo_09781, bflo_25996, bflo_26928, bflo_09780
OG0001161	APOSC_06253, APOSC_13984, APOSC_06254	bflo_08066
OG0001162	APOSC_12922, APOSC_12923	bflo_17404
OG0001164	APOSC_13012	bflo_21084
OG0001165	APOSC_20051	bflo_01574
OG0001165	APOSC_23971	bflo_22236
OG0001166	APOSC_26232, APOSC_26233, APOSC_26234	bflo_14820, bflo_15448
OG0001167	APOSC_15750, APOSC_15751	bflo_16326
OG0001168	APOSC_07839, APOSC_20079	bflo_20423, bflo_20474, bflo_13463
OG0001169	APOSC_16441	bflo_14076, bflo_12639
OG0001170	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122	bflo_11360
OG0001171	APOSC_10831	bflo_05953
OG0001172	APOSC_01434	bflo_02862
OG0001172	APOSC_19424	bflo_02443
OG0001173	APOSC_12328	bflo_06950
OG0001173	APOSC_13474	bflo_04048
OG0001174	APOSC_02636, APOSC_02635	bflo_11141
OG0001176	APOSC_09966	bflo_07517
OG0001177	APOSC_05829	bflo_20551
OG0001177	APOSC_27862	bflo_01608
OG0001178	APOSC_13380	bflo_25556
OG0001178	APOSC_10092	bflo_22453
OG0001179	APOSC_24042	bflo_13368
OG0001179	APOSC_00450	bflo_13513
OG0001180	APOSC_06660	bflo_06469, bflo_06718, bflo_05047
OG0001181	APOSC_08671	bflo_18914
OG0001182	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228	bflo_03435
OG0001183	APOSC_17193, APOSC_17194	bflo_19634
OG0001184	APOSC_28467	bflo_15772
OG0001184	APOSC_19647	bflo_09793
OG0001185	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697	bflo_06562
OG0001186	APOSC_22932	bflo_12657
OG0001186	APOSC_07366	bflo_12919
OG0001188	APOSC_22816, APOSC_01840	bflo_05292
OG0001189	APOSC_16284, APOSC_02204	bflo_06318
OG0001190	APOSC_04573	bflo_25067
OG0001191	APOSC_16893	bflo_10001
OG0001196	APOSC_17916	bflo_09773
OG0001197	APOSC_20448	bflo_24451
OG0001198	APOSC_22302	bflo_02095
OG0001198	APOSC_22586	bflo_03034
OG0001199	APOSC_03972	bflo_17249
OG0001200	APOSC_05559, APOSC_05558	bflo_21205
OG0001202	APOSC_09292, APOSC_07425, APOSC_23731	bflo_02498
OG0001203	APOSC_25464	bflo_18138
OG0001204	APOSC_02297, APOSC_24480	bflo_20309, bflo_20315
OG0001205	APOSC_09031	bflo_14061, bflo_27112
OG0001207	APOSC_12551	bflo_02422
OG0001208	APOSC_16730	bflo_25733
OG0001209	APOSC_10899	bflo_26894
OG0001210	APOSC_23126	bflo_07894
OG0001210	APOSC_24521, APOSC_24519, APOSC_24520	bflo_04429
OG0001211	APOSC_18687, APOSC_18686, APOSC_18685	bflo_00897
OG0001213	APOSC_26742	bflo_10680
OG0001213	APOSC_18014, APOSC_16372	bflo_20590
OG0001214	APOSC_14933, APOSC_14935, APOSC_14934	bflo_11103
OG0001215	APOSC_13978	bflo_00807
OG0001216	APOSC_27402, APOSC_27401, APOSC_24924	bflo_24683
OG0001216	APOSC_01787	bflo_13216
OG0001217	APOSC_19625	bflo_17953
OG0001218	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368	bflo_24854
OG0001219	APOSC_17654	bflo_01008
OG0001220	APOSC_05642	bflo_20837
OG0001220	APOSC_04679	bflo_21723
OG0001221	APOSC_24815	bflo_13343
OG0001222	APOSC_01661	bflo_18729, bflo_18730, bflo_18724, bflo_27274, bflo_19111, bflo_18731, bflo_18732, bflo_19546, bflo_27308
OG0001223	APOSC_26454	bflo_12732
OG0001224	APOSC_21055	bflo_04929
OG0001225	APOSC_15265	bflo_08317
OG0001227	APOSC_26346	bflo_17418
OG0001230	APOSC_01640, APOSC_01639	bflo_01521, bflo_04046
OG0001231	APOSC_20643	bflo_03798
OG0001232	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148	bflo_23877, bflo_23005, bflo_23685
OG0001236	APOSC_08290, APOSC_12875	bflo_24082
OG0001237	APOSC_10087	bflo_07801
OG0001238	APOSC_09179	bflo_06313
OG0001239	APOSC_03435	bflo_10959
OG0001240	APOSC_24416, APOSC_24417	bflo_06423
OG0001241	APOSC_23343	bflo_06240
OG0001241	APOSC_04462	bflo_21597
OG0001242	APOSC_15728, APOSC_21012	bflo_26271, bflo_25905, bflo_25751, bflo_25417, bflo_26351, bflo_25804
OG0001243	APOSC_18938	bflo_08723
OG0001245	APOSC_07109, APOSC_07108	bflo_08692
OG0001246	APOSC_13000, APOSC_13001, APOSC_13002	bflo_18611, bflo_27266, bflo_18610, bflo_03922, bflo_19063
OG0001247	APOSC_08850	bflo_12136
OG0001248	APOSC_19998	bflo_00177
OG0001249	APOSC_06543	bflo_25407, bflo_25542
OG0001250	APOSC_01792	bflo_23893
OG0001251	APOSC_09632	bflo_13478
OG0001252	APOSC_19009	bflo_25844
OG0001253	APOSC_11036	bflo_11668, bflo_06734
OG0001254	APOSC_13372	bflo_16683
OG0001256	APOSC_14777, APOSC_14776	bflo_27204, bflo_17356
OG0001261	APOSC_21029	bflo_27125, bflo_14339
OG0001262	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804, APOSC_24190	bflo_15864
OG0001263	APOSC_14146	bflo_10303
OG0001264	APOSC_15051, APOSC_15050	bflo_13401
OG0001266	APOSC_19801, APOSC_19802	bflo_05858, bflo_18162
OG0001266	APOSC_00128, APOSC_00129	bflo_05662
OG0001267	APOSC_17932	bflo_14627, bflo_14348
OG0001267	APOSC_02561	bflo_20420
