Orthogroup	APOSC_ok	HUMAN
OG0001711	APOSC_08529	HUMAN04935, HUMAN04934, HUMAN04933, HUMAN09017
OG0001712	APOSC_02404	HUMAN22752, HUMAN17161, HUMAN03209
OG0001713	APOSC_19043	HUMAN05026
OG0001713	APOSC_26360	HUMAN11446, HUMAN11444, HUMAN11445
OG0001714	APOSC_05609	HUMAN20171, HUMAN20172
OG0001714	APOSC_27772	HUMAN25119
OG0001718	APOSC_01586	HUMAN25013, HUMAN25014
OG0001720	APOSC_02735	HUMAN12316, HUMAN04993, HUMAN07123
OG0001721	APOSC_23771	HUMAN25291, HUMAN08491
OG0001723	APOSC_21374	HUMAN21619, HUMAN30386, HUMAN29777
OG0001724	APOSC_17946	HUMAN25295
OG0001725	APOSC_21122, APOSC_21121	HUMAN24357, HUMAN03245, HUMAN22506
OG0001726	APOSC_03226	HUMAN16877, HUMAN08380
OG0001726	APOSC_14481	HUMAN22539
OG0001727	APOSC_18118	HUMAN15860, HUMAN15859, HUMAN08259, HUMAN16842
OG0001728	APOSC_21719	HUMAN09496, HUMAN23695
OG0001729	APOSC_16535	HUMAN26808, HUMAN20869, HUMAN20870
OG0001730	APOSC_18068, APOSC_18069	HUMAN14924, HUMAN00990, HUMAN14923
OG0001731	APOSC_12384	HUMAN24935, HUMAN06976, HUMAN06977
OG0001732	APOSC_07953	HUMAN30348, HUMAN07896, HUMAN21599, HUMAN21598, HUMAN21600
OG0001733	APOSC_23430, APOSC_24440, APOSC_23429	HUMAN17168
OG0001735	APOSC_28608	HUMAN17857, HUMAN13129
OG0001736	APOSC_19300	HUMAN11325, HUMAN14071
OG0001737	APOSC_05684	HUMAN19449, HUMAN25649
OG0001738	APOSC_01320	HUMAN07064, HUMAN07066, HUMAN03839, HUMAN03837, HUMAN07063, HUMAN07065, HUMAN03838
OG0001739	APOSC_04485	HUMAN06840, HUMAN06841, HUMAN06839, HUMAN03964
OG0001740	APOSC_10598	HUMAN04153, HUMAN24941, HUMAN20293, HUMAN20292, HUMAN04152, HUMAN20291
OG0001743	APOSC_24356	HUMAN29328, HUMAN29326
OG0001744	APOSC_15916	HUMAN27314, HUMAN18242, HUMAN27316, HUMAN27315, HUMAN27317, HUMAN06338
OG0001746	APOSC_21933	HUMAN04189, HUMAN20301, HUMAN20300, HUMAN20302
OG0001747	APOSC_26846	HUMAN19647, HUMAN19645, HUMAN19646, HUMAN18323, HUMAN18324, HUMAN02105
OG0001748	APOSC_01934	HUMAN03464, HUMAN03465, HUMAN03463, HUMAN27544
OG0001752	APOSC_04409, APOSC_04410	HUMAN14402, HUMAN14401, HUMAN09557
OG0001754	APOSC_02170	HUMAN25325, HUMAN05304, HUMAN05305, HUMAN05303, HUMAN13962
OG0001755	APOSC_20267	HUMAN04349
OG0001755	APOSC_01191	HUMAN05480
OG0001756	APOSC_02548	HUMAN03565, HUMAN03566
OG0001756	APOSC_08277	HUMAN27756, HUMAN27755
OG0001757	APOSC_19638, APOSC_19639, APOSC_19637	HUMAN02532, HUMAN02531, HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339
OG0001758	APOSC_09164, APOSC_17525	HUMAN12281
OG0001759	APOSC_12532	HUMAN28722, HUMAN22444
OG0001760	APOSC_18230, APOSC_18231, APOSC_26933	HUMAN06762
OG0001768	APOSC_09186	HUMAN09704
OG0001768	APOSC_17892	HUMAN23681, HUMAN14390
OG0001769	APOSC_25926	HUMAN03651
OG0001769	APOSC_03841	HUMAN08557, HUMAN08556
OG0001770	APOSC_21836, APOSC_21835	HUMAN24382, HUMAN17425, HUMAN30193, HUMAN24381, HUMAN22894
OG0001772	APOSC_23516, APOSC_23515	HUMAN02529, HUMAN08892
OG0001774	APOSC_20306	HUMAN18619
OG0001774	APOSC_14597	HUMAN30515, HUMAN30516
OG0001775	APOSC_26681, APOSC_26577	HUMAN14353
OG0001778	APOSC_15463, APOSC_15462	HUMAN08146
OG0001780	APOSC_18675	HUMAN19749
OG0001781	APOSC_12405	HUMAN12739
OG0001781	APOSC_25815	HUMAN24740
OG0001782	APOSC_24182	HUMAN23640
OG0001782	APOSC_15653	HUMAN03280
OG0001783	APOSC_07401	HUMAN10327, HUMAN10326
OG0001785	APOSC_05920	HUMAN07812
OG0001787	APOSC_00374	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492, HUMAN25152, HUMAN25151, HUMAN00492
OG0001788	APOSC_12912	HUMAN16667
OG0001789	APOSC_28424, APOSC_28423	HUMAN19923, HUMAN12300
OG0001790	APOSC_02096	HUMAN15656, HUMAN15657
OG0001792	APOSC_10659	HUMAN15054
OG0001793	APOSC_11265	HUMAN20623
OG0001793	APOSC_12986, APOSC_12985	HUMAN05697
OG0001794	APOSC_11754	HUMAN19680
OG0001798	APOSC_22877, APOSC_16632	HUMAN14327, HUMAN14328, HUMAN09868
OG0001799	APOSC_18784	HUMAN11851, HUMAN07342, HUMAN05015
OG0001800	APOSC_07734	HUMAN21427, HUMAN21429, HUMAN21428, HUMAN02409, HUMAN07046
OG0001801	APOSC_13558	HUMAN01406, HUMAN04138, HUMAN27053, HUMAN01453, HUMAN04141, HUMAN04140
OG0001802	APOSC_09334	HUMAN10430, HUMAN10427, HUMAN10426
OG0001803	APOSC_06963, APOSC_23320	HUMAN17083, HUMAN17084, HUMAN22587, HUMAN22586, HUMAN03075
OG0001804	APOSC_17841	HUMAN11697, HUMAN11700, HUMAN11696, HUMAN11695, HUMAN11698, HUMAN19866
OG0001805	APOSC_14981	HUMAN06844, HUMAN04264, HUMAN06848
OG0001806	APOSC_02173	HUMAN26954, HUMAN26956, HUMAN01386
OG0001807	APOSC_17157, APOSC_17156	HUMAN12665
OG0001808	APOSC_21460	HUMAN22068, HUMAN01110
OG0001809	APOSC_18192	HUMAN02155, HUMAN02158, HUMAN02157, HUMAN02156, HUMAN02154
OG0001810	APOSC_01275, APOSC_17059	HUMAN25995, HUMAN25994, HUMAN18086
OG0001812	APOSC_02813, APOSC_20651, APOSC_20650, APOSC_17159, APOSC_17160, APOSC_08109	HUMAN05677
OG0001813	APOSC_04662	HUMAN14989, HUMAN14988, HUMAN23475, HUMAN09379
OG0001814	APOSC_06810	HUMAN12655, HUMAN12657, HUMAN26160, HUMAN26161
OG0001816	APOSC_20034, APOSC_13559	HUMAN23424
OG0001817	APOSC_02897	HUMAN10762, HUMAN16372, HUMAN16373
OG0001818	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594	HUMAN08932, HUMAN25133
OG0001819	APOSC_10403	HUMAN26303, HUMAN26302, HUMAN17758
OG0001820	APOSC_05874	HUMAN22655, HUMAN22654, HUMAN22657, HUMAN03192
OG0001821	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524	HUMAN20150
OG0001822	APOSC_02285	HUMAN20278, HUMAN04122
OG0001823	APOSC_21506	HUMAN28818
OG0001823	APOSC_02856	HUMAN28819
OG0001825	APOSC_10436	HUMAN28268, HUMAN25258, HUMAN28269, HUMAN28270
OG0001826	APOSC_12940	HUMAN18296, HUMAN30222
OG0001827	APOSC_01013	HUMAN29268, HUMAN29270
OG0001829	APOSC_07372	HUMAN11147, HUMAN11495
OG0001830	APOSC_05587	HUMAN13769, HUMAN16621
OG0001831	APOSC_23596	HUMAN10191, HUMAN10190, HUMAN12366, HUMAN12368
OG0001832	APOSC_14000	HUMAN29361
OG0001834	APOSC_01951	HUMAN18097, HUMAN02973
OG0001846	APOSC_12218	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676
OG0001848	APOSC_13758	HUMAN02996
OG0001848	APOSC_27924	HUMAN04716
OG0001849	APOSC_12413, APOSC_12414	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583
OG0001849	APOSC_13748	HUMAN06578
OG0001851	APOSC_16345, APOSC_26158, APOSC_16346, APOSC_26159, APOSC_18047	HUMAN21496
OG0001852	APOSC_08845	HUMAN06720, HUMAN20898
OG0001853	APOSC_26386, APOSC_12727	HUMAN28392, HUMAN18575
OG0001854	APOSC_13434, APOSC_13433	HUMAN06535
OG0001856	APOSC_27477, APOSC_27475, APOSC_27474, APOSC_27476, APOSC_27473	HUMAN26595, HUMAN13519
OG0001857	APOSC_18896	HUMAN16699, HUMAN28241
OG0001858	APOSC_14841	HUMAN26275
OG0001861	APOSC_06627	HUMAN02516
OG0001862	APOSC_00024	HUMAN14487, HUMAN01898, HUMAN10090
OG0001864	APOSC_12878, APOSC_12877	HUMAN13784, HUMAN13785, HUMAN19255
OG0001865	APOSC_27858	HUMAN23790, HUMAN22856, HUMAN07532
OG0001866	APOSC_28306	HUMAN25781
OG0001866	APOSC_28307	HUMAN25780, HUMAN19444
OG0001867	APOSC_02450	HUMAN25878, HUMAN13230
OG0001868	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355	HUMAN08197
OG0001869	APOSC_08609	HUMAN00228, HUMAN00227
OG0001870	APOSC_28584, APOSC_28583	HUMAN28292, HUMAN00640, HUMAN25247
OG0001871	APOSC_05233	HUMAN07522, HUMAN27482
OG0001873	APOSC_24589, APOSC_02615, APOSC_02614	HUMAN16807, HUMAN16808, HUMAN16809
OG0001874	APOSC_27397	HUMAN21243
OG0001875	APOSC_28674	HUMAN17871
OG0001875	APOSC_02272	HUMAN22698
OG0001876	APOSC_01394	HUMAN16595
OG0001877	APOSC_00171	HUMAN08708, HUMAN25127, HUMAN02567
OG0001878	APOSC_07100	HUMAN07553, HUMAN29985, HUMAN27457
OG0001879	APOSC_04307	HUMAN07208
OG0001879	APOSC_23988	HUMAN06063
OG0001881	APOSC_14037	HUMAN06131, HUMAN04212, HUMAN02372
OG0001882	APOSC_05527, APOSC_20571	HUMAN12928, HUMAN17839
OG0001883	APOSC_24533	HUMAN10705, HUMAN10706, HUMAN10704, HUMAN20116, HUMAN13322
OG0001883	APOSC_18796	HUMAN13323
OG0001884	APOSC_19753	HUMAN27931, HUMAN19032, HUMAN19030, HUMAN19029
OG0001886	APOSC_24954	HUMAN29265, HUMAN01236
OG0001887	APOSC_12244	HUMAN24008, HUMAN07736, HUMAN22363, HUMAN22362
OG0001889	APOSC_07984, APOSC_23028	HUMAN13282, HUMAN10294, HUMAN10295, HUMAN10296
OG0001890	APOSC_08626	HUMAN27039, HUMAN01447, HUMAN04331
OG0001892	APOSC_04212	HUMAN21354, HUMAN25414
OG0001893	APOSC_28513, APOSC_28512	HUMAN24851, HUMAN24850
OG0001894	APOSC_00243, APOSC_00244	HUMAN24228, HUMAN24227, HUMAN24229, HUMAN03619
OG0001895	APOSC_15357	HUMAN19223
OG0001896	APOSC_29153, APOSC_29152, APOSC_29154	HUMAN29380, HUMAN02065
OG0001897	APOSC_27280, APOSC_27281, APOSC_27279	HUMAN01785, HUMAN01784, HUMAN14131, HUMAN28852, HUMAN09463
OG0001898	APOSC_22780	HUMAN15350
OG0001899	APOSC_20089	HUMAN08346
OG0001900	APOSC_23428	HUMAN17169
OG0001900	APOSC_09065, APOSC_09064, APOSC_09066	HUMAN15353
OG0001901	APOSC_00350	HUMAN22953
OG0001901	APOSC_00351	HUMAN04090, HUMAN04089
OG0001903	APOSC_14862, APOSC_01387	HUMAN25841, HUMAN25839, HUMAN25838, HUMAN25840
OG0001913	APOSC_27752, APOSC_27753, APOSC_27754	HUMAN10068, HUMAN10067
OG0001914	APOSC_20774	HUMAN25808
OG0001914	APOSC_13874	HUMAN10542
OG0001915	APOSC_20247, APOSC_07947	HUMAN30648, HUMAN29662
OG0001916	APOSC_23888	HUMAN08379, HUMAN08376, HUMAN08378
OG0001916	APOSC_24601	HUMAN15612
OG0001917	APOSC_15433	HUMAN01077, HUMAN14777, HUMAN15018
OG0001918	APOSC_27914	HUMAN18185, HUMAN18184
OG0001918	APOSC_18647	HUMAN17680
OG0001919	APOSC_05472	HUMAN03322
OG0001923	APOSC_09651	HUMAN14644, HUMAN14642, HUMAN14921
OG0001925	APOSC_14990	HUMAN17583, HUMAN26221, HUMAN06665
OG0001926	APOSC_03347	HUMAN01202
OG0001928	APOSC_05354	HUMAN25622
OG0001929	APOSC_14775	HUMAN19567
OG0001930	APOSC_03335	HUMAN10045
OG0001932	APOSC_17044, APOSC_21184	HUMAN21635, HUMAN29559
OG0001933	APOSC_06683	HUMAN11040, HUMAN11041
OG0001934	APOSC_08263	HUMAN10144, HUMAN27036
OG0001935	APOSC_26841	HUMAN02626
OG0001935	APOSC_26842	HUMAN02627
OG0001935	APOSC_11624	HUMAN03611
OG0001936	APOSC_02394	HUMAN03296
OG0001936	APOSC_17166	HUMAN27676
OG0001937	APOSC_00483	HUMAN21397
OG0001938	APOSC_25351, APOSC_25350	HUMAN04426
OG0001939	APOSC_04076, APOSC_15167	HUMAN11453
OG0001940	APOSC_14288, APOSC_14537, APOSC_10863, APOSC_14287	HUMAN07394, HUMAN07393
OG0001941	APOSC_09255	HUMAN18090, HUMAN20811
OG0001942	APOSC_19419, APOSC_19418, APOSC_19420	HUMAN08495, HUMAN02465, HUMAN02464
OG0001943	APOSC_02483	HUMAN13678, HUMAN18947
OG0001944	APOSC_27600, APOSC_27602, APOSC_27601	HUMAN18721
OG0001945	APOSC_02753	HUMAN21241, HUMAN25293
OG0001946	APOSC_00484	HUMAN24077, HUMAN03301, HUMAN22814, HUMAN22811
OG0001947	APOSC_08756, APOSC_08755	HUMAN20996, HUMAN06249, HUMAN06248
OG0001948	APOSC_15727, APOSC_25491	HUMAN15430, HUMAN15431, HUMAN08601, HUMAN02652, HUMAN04901
OG0001949	APOSC_01974, APOSC_01975	HUMAN12315, HUMAN07122, HUMAN12313, HUMAN12314
OG0001950	APOSC_01274	HUMAN14684, HUMAN14683, HUMAN28967, HUMAN01297
OG0001951	APOSC_14703	HUMAN06387, HUMAN20627, HUMAN06388
OG0001952	APOSC_22985	HUMAN25420
OG0001953	APOSC_21413	HUMAN12011, HUMAN12010, HUMAN12008, HUMAN10577, HUMAN10576, HUMAN10578, HUMAN10574
OG0001955	APOSC_27322, APOSC_04025, APOSC_01822, APOSC_26595	HUMAN09387, HUMAN09386
OG0001956	APOSC_19003	HUMAN13995
OG0001957	APOSC_20113	HUMAN04994, HUMAN12320, HUMAN12321, HUMAN07092, HUMAN07091
OG0001958	APOSC_19898	HUMAN18312, HUMAN07838
OG0001959	APOSC_08518	HUMAN23786, HUMAN17413, HUMAN30435, HUMAN22638, HUMAN22637
OG0001961	APOSC_07087, APOSC_07086	HUMAN06222, HUMAN02307
OG0001962	APOSC_22007, APOSC_22008, APOSC_22006, APOSC_22009	HUMAN30018, HUMAN07452, HUMAN00709
OG0001963	APOSC_19972	HUMAN01746, HUMAN09665, HUMAN28531
OG0001964	APOSC_19437	HUMAN17471, HUMAN17608, HUMAN17469, HUMAN17470, HUMAN17482, HUMAN17490, HUMAN17609
OG0001965	APOSC_21927	HUMAN13582
OG0001966	APOSC_00471, APOSC_23471	HUMAN14884, HUMAN01261
OG0001967	APOSC_03230	HUMAN01106
OG0001968	APOSC_15282	HUMAN03672
OG0001968	APOSC_28315	HUMAN29233
OG0001969	APOSC_03017, APOSC_04453	HUMAN23666, HUMAN23664, HUMAN23665, HUMAN14220, HUMAN14219
OG0001970	APOSC_07414	HUMAN18724, HUMAN08289, HUMAN08290
OG0001971	APOSC_11314, APOSC_11315	HUMAN14230, HUMAN14001, HUMAN09514
OG0001972	APOSC_24260, APOSC_24259, APOSC_24261, APOSC_24262	HUMAN00080, HUMAN00081
OG0001974	APOSC_06743, APOSC_06742, APOSC_06745	HUMAN13564
OG0001976	APOSC_06213, APOSC_06212	HUMAN04446, HUMAN04445, HUMAN16076, HUMAN07001
OG0001985	APOSC_05664	HUMAN07334, HUMAN26445
OG0001987	APOSC_11764	HUMAN19974, HUMAN19975, HUMAN10877, HUMAN05001
OG0001988	APOSC_25583, APOSC_25582	HUMAN28137
OG0001989	APOSC_18146, APOSC_17367	HUMAN06979, HUMAN24933
OG0001990	APOSC_12071	HUMAN18834
OG0001991	APOSC_01955	HUMAN18994
OG0001992	APOSC_16707	HUMAN25065
OG0001993	APOSC_17479	HUMAN17210, HUMAN23872, HUMAN03186
OG0001994	APOSC_27175, APOSC_00668, APOSC_00667	HUMAN07229, HUMAN12231
OG0001997	APOSC_07194, APOSC_07193	HUMAN08836, HUMAN08834, HUMAN08837, HUMAN00575
OG0001998	APOSC_15820	HUMAN28974, HUMAN10909, HUMAN10908
OG0001999	APOSC_11828	HUMAN25970
OG0001999	APOSC_24940	HUMAN04679
OG0002000	APOSC_22658	HUMAN23473
OG0002001	APOSC_06835	HUMAN06657
OG0002001	APOSC_29087	HUMAN12156
OG0002002	APOSC_04345, APOSC_07713, APOSC_03877	HUMAN18498, HUMAN18497, HUMAN05241
OG0002003	APOSC_24019	HUMAN17505, HUMAN09339, HUMAN09338
OG0002004	APOSC_17319	HUMAN01800
OG0002005	APOSC_01986	HUMAN03512, HUMAN27735, HUMAN27734
OG0002006	APOSC_27992, APOSC_20625	HUMAN12661
OG0002007	APOSC_21093	HUMAN22823, HUMAN03290
OG0002009	APOSC_22841, APOSC_18423, APOSC_02187	HUMAN24651
OG0002010	APOSC_14891	HUMAN13438, HUMAN13437
OG0002011	APOSC_29016, APOSC_14058	HUMAN19203, HUMAN08184
OG0002012	APOSC_20831, APOSC_27006, APOSC_13623	HUMAN04610, HUMAN04611, HUMAN04609, HUMAN19998
OG0002014	APOSC_11193	HUMAN01361, HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362, HUMAN21111
OG0002015	APOSC_18090, APOSC_20828	HUMAN20194
OG0002016	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817	HUMAN22594, HUMAN22595, HUMAN24384, HUMAN03045
OG0002017	APOSC_13008, APOSC_13007	HUMAN00207, HUMAN05916, HUMAN21581
OG0002018	APOSC_08429	HUMAN22930, HUMAN07753, HUMAN24015
OG0002019	APOSC_01883, APOSC_01885, APOSC_01882, APOSC_01884	HUMAN23213, HUMAN12701, HUMAN12700
OG0002020	APOSC_19698, APOSC_19699	HUMAN24224, HUMAN24223, HUMAN03621
OG0002023	APOSC_28036	HUMAN15593, HUMAN04741, HUMAN02722
OG0002024	APOSC_11891	HUMAN02179, HUMAN02180, HUMAN29178, HUMAN29177, HUMAN29179
OG0002026	APOSC_06220, APOSC_15641	HUMAN30074, HUMAN07690
OG0002027	APOSC_06267	HUMAN07656, HUMAN07655, HUMAN21805
OG0002028	APOSC_01287	HUMAN18734
OG0002029	APOSC_06710, APOSC_06711	HUMAN19340, HUMAN19571, HUMAN19572
OG0002030	APOSC_21946	HUMAN01108, HUMAN14623, HUMAN14622, HUMAN14998, HUMAN28476
OG0002031	APOSC_24523	HUMAN12775, HUMAN26512
OG0002032	APOSC_00301	HUMAN05596, HUMAN05597
OG0002035	APOSC_26954	HUMAN14128, HUMAN01124, HUMAN23374
OG0002036	APOSC_24328	HUMAN08247, HUMAN08246, HUMAN15835
OG0002037	APOSC_17803	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706
OG0002038	APOSC_11154	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101
OG0002039	APOSC_12963, APOSC_12962	HUMAN23849, HUMAN03195, HUMAN23037, HUMAN23036
OG0002042	APOSC_25585, APOSC_23059, APOSC_23060	HUMAN03199, HUMAN03198, HUMAN03197
OG0002043	APOSC_16723, APOSC_16722	HUMAN00470, HUMAN00469, HUMAN27809
OG0002044	APOSC_21213, APOSC_21215, APOSC_21214	HUMAN21075
OG0002057	APOSC_04400	HUMAN28905, HUMAN00904, HUMAN28904
OG0002059	APOSC_11900	HUMAN14516, HUMAN01268, HUMAN01269
OG0002060	APOSC_01592	HUMAN08797, HUMAN16994, HUMAN16993
OG0002061	APOSC_19481	HUMAN27408
OG0002062	APOSC_08611, APOSC_08610	HUMAN09834, HUMAN14941, HUMAN14940
OG0002063	APOSC_06813	HUMAN28682
OG0002063	APOSC_01004	HUMAN23745
OG0002064	APOSC_19256	HUMAN02629
OG0002064	APOSC_28531	HUMAN16812, HUMAN16813, HUMAN08576
OG0002065	APOSC_23305	HUMAN11195
OG0002066	APOSC_24370	HUMAN16636, HUMAN28236
OG0002067	APOSC_27713	HUMAN27451, HUMAN27446, HUMAN10469
OG0002068	APOSC_06295	HUMAN08933, HUMAN15823
OG0002069	APOSC_01667	HUMAN18933, HUMAN18934, HUMAN28250
OG0002070	APOSC_15208, APOSC_15209	HUMAN14478, HUMAN01278, HUMAN29198, HUMAN29199
OG0002071	APOSC_24092	HUMAN07281, HUMAN07282, HUMAN12478
OG0002072	APOSC_21314	HUMAN10265
OG0002073	APOSC_01747	HUMAN23862, HUMAN23861, HUMAN20828, HUMAN18650
OG0002074	APOSC_19138	HUMAN27012
OG0002075	APOSC_25927	HUMAN16959, HUMAN16957, HUMAN16958, HUMAN08748
OG0002076	APOSC_18963, APOSC_18964	HUMAN06613, HUMAN20823
OG0002077	APOSC_09477	HUMAN12493, HUMAN12495, HUMAN12494, HUMAN02943
OG0002078	APOSC_28182, APOSC_28181	HUMAN13179
OG0002080	APOSC_01291	HUMAN07100, HUMAN12467
OG0002081	APOSC_27177, APOSC_27178	HUMAN07746
OG0002084	APOSC_14942, APOSC_01681	HUMAN03437, HUMAN03435, HUMAN03436, HUMAN17130, HUMAN17131
OG0002086	APOSC_24869	HUMAN09453, HUMAN14542
OG0002087	APOSC_01971, APOSC_01970, APOSC_22480	HUMAN29203
OG0002088	APOSC_25813	HUMAN03872
OG0002088	APOSC_03720, APOSC_03719, APOSC_25812, APOSC_18818	HUMAN16029
OG0002090	APOSC_06255	HUMAN24839
OG0002091	APOSC_10959	HUMAN26748, HUMAN10794, HUMAN10793, HUMAN10792, HUMAN07160, HUMAN07159, HUMAN07158
OG0002093	APOSC_18156	HUMAN25025
OG0002094	APOSC_18728	HUMAN20985
OG0002096	APOSC_26071	HUMAN07201, HUMAN07202
OG0002097	APOSC_25092	HUMAN22005, HUMAN29689, HUMAN22006, HUMAN22007
OG0002098	APOSC_21155	HUMAN05177, HUMAN05178, HUMAN22893
OG0002100	APOSC_06506	HUMAN11681, HUMAN10855, HUMAN10854, HUMAN10853, HUMAN11680
OG0002101	APOSC_15179	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558
OG0002102	APOSC_23663, APOSC_16506	HUMAN21529, HUMAN30242, HUMAN05361
OG0002103	APOSC_03682	HUMAN04751, HUMAN30155, HUMAN30139, HUMAN30145, HUMAN30144
OG0002104	APOSC_05584, APOSC_05585, APOSC_08506	HUMAN11028
OG0002107	APOSC_01103	HUMAN03751
OG0002108	APOSC_26646	HUMAN17009, HUMAN25939, HUMAN08879
OG0002122	APOSC_17605	HUMAN09151
OG0002124	APOSC_05097	HUMAN28973
OG0002125	APOSC_25900	HUMAN29833
OG0002127	APOSC_15300, APOSC_22084	HUMAN18531
OG0002128	APOSC_17291	HUMAN29743
OG0002129	APOSC_07872	HUMAN05263, HUMAN19676, HUMAN30581, HUMAN22903, HUMAN22904
OG0002130	APOSC_04043, APOSC_04044	HUMAN16683
OG0002131	APOSC_27598, APOSC_06286	HUMAN28897, HUMAN28898
OG0002134	APOSC_16778	HUMAN11520, HUMAN11519, HUMAN28025, HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028
OG0002135	APOSC_12432	HUMAN01477, HUMAN25525
OG0002137	APOSC_13036	HUMAN21685
OG0002138	APOSC_19073	HUMAN06987, HUMAN06986
OG0002139	APOSC_16450	HUMAN02727, HUMAN08986
OG0002140	APOSC_28534	HUMAN25637, HUMAN25635, HUMAN27866, HUMAN27867, HUMAN27865
OG0002141	APOSC_00470	HUMAN07727
OG0002142	APOSC_23696	HUMAN09638, HUMAN09637, HUMAN14269, HUMAN14270, HUMAN01659, HUMAN01658, HUMAN14271
OG0002144	APOSC_04499, APOSC_04500	HUMAN10788, HUMAN10789, HUMAN07164, HUMAN07161
OG0002145	APOSC_21735	HUMAN06915, HUMAN06914
OG0002146	APOSC_03650, APOSC_03649	HUMAN26928, HUMAN20884
OG0002147	APOSC_27971	HUMAN05917
OG0002148	APOSC_21542	HUMAN09309
OG0002148	APOSC_14322	HUMAN16972
OG0002149	APOSC_24811, APOSC_24810	HUMAN12807, HUMAN02982
OG0002150	APOSC_13902	HUMAN23646, HUMAN10063
OG0002151	APOSC_25685	HUMAN13474, HUMAN13473
OG0002152	APOSC_19987	HUMAN24926
OG0002155	APOSC_07285	HUMAN26335, HUMAN26336
OG0002155	APOSC_14112	HUMAN20421, HUMAN20420
OG0002156	APOSC_16118	HUMAN23074
OG0002157	APOSC_01994	HUMAN25935
OG0002158	APOSC_06903	HUMAN24486, HUMAN24482, HUMAN24481, HUMAN24484, HUMAN24483
OG0002159	APOSC_06194	HUMAN04258
OG0002160	APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980	HUMAN30547, HUMAN30546, HUMAN08352, HUMAN30545, HUMAN30548, HUMAN30549, HUMAN30550
OG0002161	APOSC_27396	HUMAN26313, HUMAN26314, HUMAN12540, HUMAN17802
OG0002162	APOSC_22059, APOSC_08308	HUMAN02073, HUMAN29318, HUMAN29319
OG0002163	APOSC_07495	HUMAN06865, HUMAN04226, HUMAN06864, HUMAN02356
OG0002166	APOSC_08644	HUMAN07297, HUMAN26751, HUMAN10918, HUMAN10916
OG0002167	APOSC_07107, APOSC_07106	HUMAN26280, HUMAN23897, HUMAN27666, HUMAN27667
OG0002168	APOSC_02871	HUMAN28277, HUMAN28276, HUMAN28275
OG0002168	APOSC_28824	HUMAN17195
OG0002169	APOSC_17032	HUMAN17132, HUMAN03434
OG0002170	APOSC_09368	HUMAN23741
OG0002170	APOSC_05594	HUMAN16364
OG0002171	APOSC_14472, APOSC_14471	HUMAN18925, HUMAN08132, HUMAN18929
OG0002172	APOSC_08436, APOSC_08433, APOSC_08435	HUMAN05082, HUMAN21374, HUMAN21373
OG0002173	APOSC_25807	HUMAN01775, HUMAN09844, HUMAN09843
OG0002174	APOSC_09938, APOSC_09937	HUMAN20167
OG0002174	APOSC_14616, APOSC_14615	HUMAN09473, HUMAN09474
OG0002175	APOSC_21787	HUMAN01262, HUMAN29256
OG0002177	APOSC_05272	HUMAN15512, HUMAN25741, HUMAN08516
OG0002178	APOSC_02021	HUMAN24840
OG0002179	APOSC_00096	HUMAN25017
OG0002179	APOSC_05035	HUMAN25015, HUMAN25016
OG0002180	APOSC_03541, APOSC_00376	HUMAN27912
OG0002182	APOSC_20616	HUMAN26866, HUMAN01426, HUMAN26865, HUMAN26864
OG0002183	APOSC_07845	HUMAN06781, HUMAN06780, HUMAN06779, HUMAN02386, HUMAN02385, HUMAN02387
OG0002185	APOSC_21767, APOSC_21768, APOSC_21766	HUMAN11287, HUMAN11285, HUMAN11271
OG0002186	APOSC_14540, APOSC_14539	HUMAN18439, HUMAN20709
OG0002187	APOSC_18273	HUMAN29354
OG0002188	APOSC_27110	HUMAN18175
OG0002189	APOSC_22959, APOSC_22958	HUMAN09640
OG0002190	APOSC_21143, APOSC_21142	HUMAN21255, HUMAN21256
OG0002191	APOSC_07844	HUMAN20700, HUMAN06414, HUMAN17809
OG0002192	APOSC_27419	HUMAN10192, HUMAN12373, HUMAN12372
OG0002193	APOSC_01754, APOSC_01753	HUMAN00932
OG0002194	APOSC_05610, APOSC_02737	HUMAN19741, HUMAN19740, HUMAN05114, HUMAN19742
OG0002195	APOSC_01967	HUMAN00832, HUMAN00833, HUMAN21946, HUMAN05880
OG0002196	APOSC_26286	HUMAN03221, HUMAN03218, HUMAN03220, HUMAN03219
OG0002201	APOSC_27145	HUMAN11420, HUMAN11419, HUMAN11421, HUMAN24520
OG0002209	APOSC_03582, APOSC_03581	HUMAN20365, HUMAN24987
