Orthogroup	APOSC_ok	XENTR
OG0001714	APOSC_27772	XENTR16567
OG0001720	APOSC_02735	XENTR17421, XENTR17422, XENTR01149
OG0001721	APOSC_23771	XENTR13555, XENTR07868, XENTR08455
OG0001723	APOSC_21374	XENTR11325, XENTR02045, XENTR09068
OG0001724	APOSC_17946	XENTR07871
OG0001725	APOSC_21122, APOSC_21121	XENTR03645, XENTR08140, XENTR14311
OG0001726	APOSC_03226	XENTR10952
OG0001726	APOSC_14481	XENTR11726
OG0001727	APOSC_18118	XENTR02406, XENTR00200, XENTR00201
OG0001728	APOSC_21719	XENTR08116, XENTR00572
OG0001729	APOSC_16535	XENTR02877, XENTR02809
OG0001730	APOSC_18068, APOSC_18069	XENTR00053, XENTR16791
OG0001731	APOSC_12384	XENTR15747
OG0001732	APOSC_07953	XENTR09057, XENTR03190
OG0001733	APOSC_23430, APOSC_24440, APOSC_23429	XENTR07919
OG0001735	APOSC_28608	XENTR05402, XENTR16930
OG0001736	APOSC_19300	XENTR10208, XENTR16350
OG0001737	APOSC_05684	XENTR11412, XENTR11594, XENTR12766
OG0001738	APOSC_01320	XENTR14124, XENTR16771
OG0001739	APOSC_04485	XENTR13668, XENTR18284
OG0001740	APOSC_10598	XENTR17497, XENTR16779
OG0001743	APOSC_24356	XENTR07739
OG0001744	APOSC_15916	XENTR04185, XENTR01893, XENTR04186, XENTR06221
OG0001746	APOSC_21933	XENTR17012
OG0001747	APOSC_26846	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433
OG0001748	APOSC_01934	XENTR08935, XENTR02210
OG0001752	APOSC_04409, APOSC_04410	XENTR05862, XENTR05863, XENTR10279
OG0001754	APOSC_02170	XENTR11387, XENTR08474, XENTR05086
OG0001755	APOSC_20267	XENTR09873
OG0001755	APOSC_01191	XENTR02652
OG0001756	APOSC_02548	XENTR08856
OG0001756	APOSC_08277	XENTR02230
OG0001757	APOSC_19638, APOSC_19639, APOSC_19637	XENTR14855, XENTR13413
OG0001759	APOSC_12532	XENTR14143
OG0001760	APOSC_18230, APOSC_18231, APOSC_26933	XENTR10103
OG0001768	APOSC_09186	XENTR02663
OG0001768	APOSC_17892	XENTR00583
OG0001769	APOSC_25926	XENTR12819
OG0001769	APOSC_03841	XENTR13309
OG0001770	APOSC_21836, APOSC_21835	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	APOSC_23516, APOSC_23515	XENTR14857, XENTR14769, XENTR13408
OG0001774	APOSC_20306	XENTR17983
OG0001774	APOSC_14597	XENTR10461
OG0001775	APOSC_26681, APOSC_26577	XENTR08314, XENTR15724
OG0001778	APOSC_15463, APOSC_15462	XENTR16949, XENTR16948
OG0001780	APOSC_18675	XENTR00800
OG0001781	APOSC_12405	XENTR01701
OG0001781	APOSC_25815	XENTR12943
OG0001782	APOSC_24182	XENTR03438
OG0001782	APOSC_15653	XENTR07561
OG0001783	APOSC_07401	XENTR01760, XENTR09127
OG0001785	APOSC_05920	XENTR09347
OG0001787	APOSC_00374	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001788	APOSC_12912	XENTR05179
OG0001789	APOSC_28424, APOSC_28423	XENTR01158, XENTR11105
OG0001790	APOSC_02096	XENTR08234
OG0001792	APOSC_10659	XENTR11934, XENTR11933
OG0001793	APOSC_12986, APOSC_12985	XENTR10072
OG0001794	APOSC_11754	XENTR10714
OG0001798	APOSC_22877, APOSC_16632	XENTR16775, XENTR10051
OG0001799	APOSC_18784	XENTR03523, XENTR06340
OG0001800	APOSC_07734	XENTR11113, XENTR10796
OG0001801	APOSC_13558	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415
OG0001802	APOSC_09334	XENTR18670
OG0001803	APOSC_06963, APOSC_23320	XENTR06469, XENTR14813, XENTR04331
OG0001804	APOSC_17841	XENTR12189, XENTR00869
OG0001805	APOSC_14981	XENTR07066, XENTR17499
OG0001806	APOSC_02173	XENTR00733, XENTR02566, XENTR02565
OG0001807	APOSC_17157, APOSC_17156	XENTR12261
OG0001808	APOSC_21460	XENTR15385, XENTR00368
OG0001809	APOSC_18192	XENTR00099
OG0001810	APOSC_01275, APOSC_17059	XENTR11814
OG0001812	APOSC_02813, APOSC_20651, APOSC_20650, APOSC_17159, APOSC_17160, APOSC_08109	XENTR13693
OG0001813	APOSC_04662	XENTR07439, XENTR05815, XENTR01472
OG0001814	APOSC_06810	XENTR12256, XENTR09203
OG0001816	APOSC_20034, APOSC_13559	XENTR04741
OG0001817	APOSC_02897	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609
OG0001818	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	APOSC_10403	XENTR03393, XENTR03154
OG0001820	APOSC_05874	XENTR11735, XENTR11739, XENTR08919
OG0001821	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524	XENTR04786
OG0001822	APOSC_02285	XENTR17740
OG0001823	APOSC_21506	XENTR01462, XENTR05709
OG0001825	APOSC_10436	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908
OG0001826	APOSC_12940	XENTR08576, XENTR11916
OG0001827	APOSC_01013	XENTR06795
OG0001829	APOSC_07372	XENTR00483, XENTR14302
OG0001830	APOSC_05587	XENTR04509, XENTR16727
OG0001831	APOSC_23596	XENTR18275, XENTR17969
OG0001832	APOSC_14000	XENTR16823
OG0001834	APOSC_01951	XENTR08408, XENTR02906
OG0001846	APOSC_12218	XENTR18639, XENTR07601
OG0001848	APOSC_13758	XENTR14304
OG0001848	APOSC_27924	XENTR15790
OG0001849	APOSC_12413, APOSC_12414	XENTR05212
OG0001849	APOSC_13748	XENTR05214, XENTR06882
OG0001851	APOSC_16345, APOSC_26158, APOSC_16346, APOSC_26159, APOSC_18047	XENTR10410
OG0001852	APOSC_08845	XENTR14319, XENTR08373
OG0001854	APOSC_13434, APOSC_13433	XENTR07106, XENTR07105
OG0001855	APOSC_20103	XENTR04793
OG0001856	APOSC_27477, APOSC_27475, APOSC_27474, APOSC_27476, APOSC_27473	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	APOSC_18896	XENTR18087, XENTR13066
OG0001858	APOSC_14841	XENTR01943
OG0001859	APOSC_24401, APOSC_28844, APOSC_13507	XENTR08444
OG0001861	APOSC_06627	XENTR07625
OG0001862	APOSC_00024	XENTR05039, XENTR12303, XENTR03115
OG0001864	APOSC_12878, APOSC_12877	XENTR04517, XENTR13336
OG0001865	APOSC_27858	XENTR06410, XENTR04372
OG0001866	APOSC_28307	XENTR00166, XENTR11409
OG0001867	APOSC_02450	XENTR18201
OG0001868	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355	XENTR12422
OG0001869	APOSC_08609	XENTR12915
OG0001870	APOSC_28584, APOSC_28583	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001871	APOSC_05233	XENTR04383, XENTR14454, XENTR14455
OG0001873	APOSC_24589, APOSC_02615, APOSC_02614	XENTR11870
OG0001874	APOSC_27397	XENTR08894
OG0001875	APOSC_28674	XENTR05396
OG0001875	APOSC_02272	XENTR05593
OG0001876	APOSC_01394	XENTR06060
OG0001877	APOSC_00171	XENTR12095, XENTR17619, XENTR15404
OG0001878	APOSC_07100	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001879	APOSC_04307	XENTR12513
OG0001881	APOSC_14037	XENTR16627, XENTR17045, XENTR12268
OG0001882	APOSC_05527, APOSC_20571	XENTR06860, XENTR06863, XENTR05412
OG0001883	APOSC_24533	XENTR04807, XENTR13720
OG0001884	APOSC_19753	XENTR13203, XENTR03005, XENTR07644
OG0001886	APOSC_24954	XENTR06797, XENTR15392
OG0001887	APOSC_12244	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001889	APOSC_07984, APOSC_23028	XENTR13126, XENTR01850
OG0001890	APOSC_08626	XENTR14057, XENTR07419, XENTR17098
OG0001892	APOSC_04212	XENTR15160, XENTR13541
OG0001893	APOSC_28513, APOSC_28512	XENTR15523
OG0001894	APOSC_00243, APOSC_00244	XENTR15449, XENTR08653
OG0001895	APOSC_15357	XENTR16129
OG0001896	APOSC_29153, APOSC_29152, APOSC_29154	XENTR06164, XENTR03942
OG0001897	APOSC_27280, APOSC_27281, APOSC_27279	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	APOSC_22780	XENTR15118
OG0001899	APOSC_20089	XENTR14578, XENTR09469
OG0001900	APOSC_09065, APOSC_09064, APOSC_09066	XENTR02100
OG0001901	APOSC_00350	XENTR03557
OG0001901	APOSC_00351	XENTR18345
OG0001903	APOSC_14862, APOSC_01387	XENTR07494
OG0001913	APOSC_27752, APOSC_27753, APOSC_27754	XENTR06742, XENTR01451
OG0001914	APOSC_13874	XENTR06764
OG0001915	APOSC_20247, APOSC_07947	XENTR06298
OG0001916	APOSC_23888	XENTR10953
OG0001916	APOSC_24601	XENTR12336
OG0001917	APOSC_15433	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	APOSC_27914	XENTR16543
OG0001918	APOSC_18647	XENTR04216
OG0001919	APOSC_05472	XENTR09434
OG0001923	APOSC_09651	XENTR13216
OG0001925	APOSC_14990	XENTR17884, XENTR03374, XENTR12899
OG0001926	APOSC_03347	XENTR00430
OG0001927	APOSC_05723, APOSC_05724	XENTR04644
OG0001928	APOSC_05354	XENTR07469
OG0001929	APOSC_14775	XENTR18792, XENTR10076
OG0001930	APOSC_03335	XENTR01448
OG0001932	APOSC_17044, APOSC_21184	XENTR09901, XENTR15132
OG0001933	APOSC_06683	XENTR06647
OG0001934	APOSC_08263	XENTR12704, XENTR05609
OG0001935	APOSC_26841	XENTR00153
OG0001935	APOSC_11624	XENTR08647
OG0001936	APOSC_02394	XENTR08632
OG0001936	APOSC_17166	XENTR04317
OG0001937	APOSC_00483	XENTR17859
OG0001938	APOSC_25351, APOSC_25350	XENTR04478
OG0001939	APOSC_04076, APOSC_15167	XENTR10993
OG0001940	APOSC_14288, APOSC_14537, APOSC_10863, APOSC_14287	XENTR14019
OG0001941	APOSC_09255	XENTR10384, XENTR17146
OG0001942	APOSC_19419, APOSC_19418, APOSC_19420	XENTR12960, XENTR05523
OG0001943	APOSC_02483	XENTR10899
OG0001944	APOSC_27600, APOSC_27602, APOSC_27601	XENTR13879, XENTR13878
OG0001945	APOSC_02753	XENTR03955, XENTR07870
OG0001946	APOSC_00484	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001947	APOSC_08756, APOSC_08755	XENTR07021, XENTR02357
OG0001948	APOSC_15727, APOSC_25491	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	APOSC_01974, APOSC_01975	XENTR01148, XENTR11100
OG0001950	APOSC_01274	XENTR12232, XENTR11572, XENTR03988
OG0001951	APOSC_14703	XENTR07227, XENTR16258
OG0001952	APOSC_22985	XENTR09389
OG0001953	APOSC_21413	XENTR09118, XENTR10393
OG0001956	APOSC_19003	XENTR05066
OG0001957	APOSC_20113	XENTR11349, XENTR12903, XENTR01129
OG0001958	APOSC_19898	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001959	APOSC_08518	XENTR06412, XENTR10577, XENTR05267, XENTR15847
OG0001961	APOSC_07087, APOSC_07086	XENTR01355, XENTR01247
OG0001962	APOSC_22007, APOSC_22008, APOSC_22006, APOSC_22009	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	APOSC_19972	XENTR17226, XENTR11249, XENTR07153
OG0001964	APOSC_19437	XENTR10264
OG0001966	APOSC_00471, APOSC_23471	XENTR15870, XENTR04015
OG0001967	APOSC_03230	XENTR00364
OG0001968	APOSC_15282	XENTR14913
OG0001968	APOSC_28315	XENTR16410
OG0001969	APOSC_03017, APOSC_04453	XENTR08255, XENTR15375
OG0001971	APOSC_11314, APOSC_11315	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	APOSC_24260, APOSC_24259, APOSC_24261, APOSC_24262	XENTR12033
OG0001974	APOSC_06743, APOSC_06742, APOSC_06745	XENTR09807
OG0001976	APOSC_06213, APOSC_06212	XENTR16632, XENTR05423
OG0001985	APOSC_05664	XENTR06332, XENTR03530
OG0001987	APOSC_11764	XENTR04550, XENTR14677
OG0001988	APOSC_25583, APOSC_25582	XENTR11854
OG0001989	APOSC_18146, APOSC_17367	XENTR14006, XENTR12273
OG0001990	APOSC_12071	XENTR12970
OG0001991	APOSC_01955	XENTR02462
OG0001993	APOSC_17479	XENTR06884, XENTR01623
OG0001994	APOSC_27175, APOSC_00668, APOSC_00667	XENTR10934, XENTR08885
OG0001998	APOSC_15820	XENTR16338, XENTR14682
OG0001999	APOSC_11828	XENTR00961
OG0001999	APOSC_24940	XENTR10154
OG0002000	APOSC_03132	XENTR12364
OG0002000	APOSC_22658	XENTR05813
OG0002001	APOSC_06835	XENTR12894
OG0002001	APOSC_29087	XENTR07328
OG0002002	APOSC_04345, APOSC_07713, APOSC_03877	XENTR06108, XENTR09713
OG0002003	APOSC_24019	XENTR14361, XENTR02394
OG0002004	APOSC_17319	XENTR18683
OG0002005	APOSC_01986	XENTR02807, XENTR08268, XENTR01964
OG0002006	APOSC_27992, APOSC_20625	XENTR12258, XENTR12259
OG0002007	APOSC_21093	XENTR04883, XENTR07287
OG0002009	APOSC_02037, APOSC_02036	XENTR15588
OG0002009	APOSC_22841, APOSC_18423, APOSC_02187	XENTR12337, XENTR12338
OG0002011	APOSC_29016, APOSC_14058	XENTR15809, XENTR12417
OG0002012	APOSC_20831, APOSC_27006, APOSC_13623	XENTR15689, XENTR00529
OG0002013	APOSC_00249	XENTR16536
OG0002014	APOSC_11193	XENTR02871, XENTR11303
OG0002016	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817	XENTR08295, XENTR04258
OG0002017	APOSC_13008, APOSC_13007	XENTR14273, XENTR15282, XENTR15484
OG0002018	APOSC_08429	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002019	APOSC_01883, APOSC_01885, APOSC_01882, APOSC_01884	XENTR02945, XENTR17282
OG0002020	APOSC_19698, APOSC_19699	XENTR01912, XENTR15447, XENTR08657
OG0002023	APOSC_28036	XENTR12329, XENTR11622, XENTR16758
OG0002024	APOSC_11891	XENTR09931, XENTR16485
OG0002026	APOSC_06220, APOSC_15641	XENTR08832
OG0002027	APOSC_06267	XENTR09267, XENTR07230, XENTR00276
OG0002028	APOSC_01287	XENTR14364
OG0002029	APOSC_06710, APOSC_06711	XENTR18899
OG0002030	APOSC_21946	XENTR00366, XENTR13208, XENTR16901, XENTR04720
OG0002031	APOSC_24523	XENTR15929, XENTR15928, XENTR08011
OG0002032	APOSC_00301	XENTR02603
OG0002035	APOSC_26954	XENTR13278, XENTR12372, XENTR13991
OG0002036	APOSC_24328	XENTR02413, XENTR02087
OG0002037	APOSC_17803	XENTR13065, XENTR08811
OG0002038	APOSC_11154	XENTR04004, XENTR11762, XENTR06156
OG0002039	APOSC_12963, APOSC_12962	XENTR10345, XENTR08918, XENTR03306
OG0002043	APOSC_16723, APOSC_16722	XENTR04074, XENTR04633
OG0002044	APOSC_21213, APOSC_21215, APOSC_21214	XENTR06010
OG0002057	APOSC_04400	XENTR05735
OG0002059	APOSC_11900	XENTR06499, XENTR04009, XENTR04010
OG0002060	APOSC_01592	XENTR03044, XENTR09085
OG0002061	APOSC_19481	XENTR12690
OG0002062	APOSC_08611, APOSC_08610	XENTR10057, XENTR05037
OG0002063	APOSC_01004	XENTR00538
OG0002064	APOSC_19256	XENTR00155
OG0002064	APOSC_28531	XENTR11867, XENTR06658
OG0002066	APOSC_24370	XENTR13591, XENTR16110, XENTR12403
OG0002067	APOSC_27713	XENTR11063
OG0002068	APOSC_06295	XENTR08494
OG0002069	APOSC_01667	XENTR02513, XENTR02512, XENTR13070
OG0002070	APOSC_15208, APOSC_15209	XENTR17017, XENTR03998, XENTR06833
OG0002071	APOSC_24092	XENTR01207, XENTR13312
OG0002072	APOSC_21314	XENTR01781
OG0002073	APOSC_01747	XENTR13381, XENTR08969, XENTR17145, XENTR07900
OG0002074	APOSC_19138	XENTR16013
OG0002075	APOSC_25927	XENTR06558, XENTR06559, XENTR11280
OG0002076	APOSC_18963, APOSC_18964	XENTR05229, XENTR17066
OG0002077	APOSC_09477	XENTR13971, XENTR13972, XENTR02927
OG0002078	APOSC_28182, APOSC_28181	XENTR16673, XENTR07358
OG0002080	APOSC_01291	XENTR01136, XENTR01135, XENTR13342
OG0002081	APOSC_27177, APOSC_27178	XENTR00903
OG0002084	APOSC_14942, APOSC_01681	XENTR12442, XENTR12443, XENTR11320
OG0002086	APOSC_24869	XENTR08521, XENTR13798
OG0002087	APOSC_01971, APOSC_01970, APOSC_22480	XENTR06831
OG0002088	APOSC_25813	XENTR11630, XENTR11629
OG0002088	APOSC_03720, APOSC_03719, APOSC_25812, APOSC_18818	XENTR14121
OG0002090	APOSC_06255	XENTR15595
OG0002091	APOSC_10959	XENTR16710, XENTR10291
OG0002093	APOSC_18156	XENTR02553
OG0002094	APOSC_18728	XENTR07026, XENTR07025
OG0002096	APOSC_26071	XENTR04526
OG0002097	APOSC_25092	XENTR04416, XENTR03687
OG0002098	APOSC_21155	XENTR17129, XENTR01020
OG0002100	APOSC_06506	XENTR04934
OG0002101	APOSC_15179	XENTR04299
OG0002102	APOSC_23663, APOSC_16506	XENTR06095, XENTR11926, XENTR13481, XENTR13482
OG0002103	APOSC_03682	XENTR15401, XENTR15782
OG0002104	APOSC_05584, APOSC_05585, APOSC_08506	XENTR05884
OG0002107	APOSC_01103	XENTR10514
OG0002108	APOSC_26646	XENTR13048, XENTR07710
OG0002125	APOSC_25900	XENTR18863
OG0002127	APOSC_15300, APOSC_22084	XENTR08596
OG0002128	APOSC_17291	XENTR02317, XENTR03444
OG0002129	APOSC_07872	XENTR08464, XENTR00664, XENTR13829
OG0002130	APOSC_04043, APOSC_04044	XENTR07603
OG0002131	APOSC_27598, APOSC_06286	XENTR05730, XENTR05731, XENTR18308, XENTR17313
OG0002134	APOSC_16778	XENTR07771, XENTR05125
OG0002135	APOSC_12432	XENTR18195, XENTR01218
OG0002137	APOSC_13036	XENTR03111
OG0002138	APOSC_19073	XENTR08958
OG0002139	APOSC_16450	XENTR00173, XENTR13536
OG0002140	APOSC_28534	XENTR07463, XENTR14702
OG0002141	APOSC_00470	XENTR00916
OG0002142	APOSC_23696	XENTR12125, XENTR10633
OG0002144	APOSC_04499, APOSC_04500	XENTR18301, XENTR10292
OG0002145	APOSC_21735	XENTR06603
OG0002146	APOSC_03650, APOSC_03649	XENTR12879, XENTR02800
OG0002147	APOSC_27971	XENTR15274
OG0002148	APOSC_21542	XENTR13087
OG0002148	APOSC_14322	XENTR09100
OG0002149	APOSC_24811, APOSC_24810	XENTR06941, XENTR02903
OG0002150	APOSC_13902	XENTR06771, XENTR01454
OG0002151	APOSC_25685	XENTR01675
OG0002155	APOSC_07285	XENTR07126
OG0002155	APOSC_14112	XENTR11228
OG0002156	APOSC_16118	XENTR04891
OG0002157	APOSC_01994	XENTR10258
OG0002158	APOSC_06903	XENTR02132
OG0002159	APOSC_06194	XENTR12686
OG0002160	APOSC_02113, APOSC_08854, APOSC_02505, APOSC_23874, APOSC_04273, APOSC_11575, APOSC_20222, APOSC_11922, APOSC_22980	XENTR18209
OG0002161	APOSC_27396	XENTR03398, XENTR14188, XENTR12700
OG0002162	APOSC_22059, APOSC_08308	XENTR03932, XENTR07744
OG0002163	APOSC_07495	XENTR00389, XENTR18816, XENTR00388, XENTR07424
OG0002165	APOSC_01903	XENTR12790
OG0002166	APOSC_08644	XENTR10313, XENTR06523
OG0002167	APOSC_07107, APOSC_07106	XENTR01922, XENTR03650, XENTR12692
OG0002168	APOSC_02871	XENTR05025
OG0002168	APOSC_28824	XENTR15448
OG0002169	APOSC_17032	XENTR11319, XENTR12444
OG0002170	APOSC_09368	XENTR00543
OG0002170	APOSC_05594	XENTR13652
OG0002171	APOSC_14472, APOSC_14471	XENTR02510, XENTR15921
OG0002172	APOSC_08436, APOSC_08433, APOSC_08435	XENTR04445, XENTR05333
OG0002173	APOSC_25807	XENTR05324
OG0002175	APOSC_21787	XENTR06785
OG0002177	APOSC_05272	XENTR11672, XENTR05111, XENTR02389
OG0002178	APOSC_02021	XENTR15594
OG0002179	APOSC_05035	XENTR17544
OG0002180	APOSC_03541, APOSC_00376	XENTR09330
OG0002182	APOSC_20616	XENTR05974, XENTR01224
OG0002183	APOSC_07845	XENTR11513, XENTR13324
OG0002185	APOSC_21767, APOSC_21768, APOSC_21766	XENTR06645, XENTR00451
OG0002186	APOSC_14540, APOSC_14539	XENTR01085, XENTR10999
OG0002187	APOSC_18273	XENTR16423
OG0002188	APOSC_27110	XENTR01062
OG0002189	APOSC_22959, APOSC_22958	XENTR00331
OG0002190	APOSC_21143, APOSC_21142	XENTR01498, XENTR01499
OG0002191	APOSC_07844	XENTR01870, XENTR03789
OG0002192	APOSC_27419	XENTR07302
OG0002193	APOSC_01754, APOSC_01753	XENTR00017
OG0002194	APOSC_05610, APOSC_02737	XENTR00805, XENTR00806, XENTR00804, XENTR18712, XENTR18437
OG0002195	APOSC_01967	XENTR09243, XENTR09244, XENTR04403, XENTR16060
OG0002196	APOSC_26286	XENTR08934
OG0002201	APOSC_27145	XENTR09884
OG0002209	APOSC_03582, APOSC_03581	XENTR01337, XENTR02797
OG0002211	APOSC_13807	XENTR09443
OG0002212	APOSC_25280, APOSC_00696	XENTR05799
OG0002213	APOSC_26472	XENTR02106
OG0002216	APOSC_00875, APOSC_17041	XENTR02859
OG0002217	APOSC_23307	XENTR09078
OG0002218	APOSC_17137	XENTR02678, XENTR05714
OG0002219	APOSC_06268	XENTR18224
OG0002221	APOSC_23943, APOSC_12076	XENTR19085, XENTR13112, XENTR09240
OG0002222	APOSC_00538	XENTR03278
OG0002223	APOSC_20033	XENTR14551, XENTR10106
OG0002224	APOSC_18776, APOSC_18777	XENTR04276, XENTR01944
OG0002225	APOSC_22427	XENTR14771
OG0002226	APOSC_01552	XENTR06512, XENTR03995
OG0002227	APOSC_12739, APOSC_12738	XENTR18535
OG0002228	APOSC_24187	XENTR07401, XENTR11182
OG0002229	APOSC_03333	XENTR00831
OG0002230	APOSC_26579	XENTR15260
OG0002233	APOSC_06864	XENTR09065
OG0002234	APOSC_00394	XENTR05616
OG0002235	APOSC_04880	XENTR18072, XENTR18071, XENTR02194
OG0002236	APOSC_15629	XENTR02976, XENTR06598
OG0002237	APOSC_23476	XENTR05472, XENTR06971, XENTR14618
OG0002239	APOSC_02757	XENTR09309, XENTR17015
OG0002240	APOSC_27129	XENTR09016
OG0002241	APOSC_00224	XENTR15534
OG0002243	APOSC_01692	XENTR03644, XENTR06468
OG0002244	APOSC_24276	XENTR05927
OG0002245	APOSC_09240, APOSC_27925, APOSC_27926, APOSC_06096, APOSC_07429, APOSC_07427, APOSC_07428, APOSC_07426	XENTR06908
OG0002246	APOSC_07557	XENTR09317, XENTR11437, XENTR08637
OG0002248	APOSC_00364	XENTR08913, XENTR04960
OG0002249	APOSC_22286	XENTR12368, XENTR09189, XENTR15384
OG0002251	APOSC_10270	XENTR13199, XENTR02220
OG0002252	APOSC_01721	XENTR07010, XENTR09805, XENTR07309
OG0002253	APOSC_18590	XENTR09599
OG0002255	APOSC_21535	XENTR05622
OG0002255	APOSC_14572	XENTR07271, XENTR02965
OG0002256	APOSC_27980	XENTR07416, XENTR14053
OG0002258	APOSC_22619, APOSC_22618	XENTR11554
OG0002259	APOSC_23961	XENTR16720, XENTR04562
OG0002260	APOSC_18552	XENTR05549
OG0002261	APOSC_09973, APOSC_01375	XENTR12712, XENTR18200, XENTR12711
OG0002262	APOSC_02426, APOSC_02427, APOSC_02425	XENTR03359
OG0002263	APOSC_12473, APOSC_12474	XENTR11327
OG0002264	APOSC_17999, APOSC_29160, APOSC_20572	XENTR11031, XENTR12994
OG0002265	APOSC_27179, APOSC_22907, APOSC_22905, APOSC_22906	XENTR08018, XENTR15740
OG0002266	APOSC_29040, APOSC_29039	XENTR10523, XENTR10524, XENTR01757
OG0002267	APOSC_01495	XENTR15521, XENTR17369
OG0002268	APOSC_28228	XENTR09207
OG0002270	APOSC_06729	XENTR01124, XENTR13158, XENTR01343
OG0002271	APOSC_00343	XENTR09066, XENTR07534, XENTR07535, XENTR01048
OG0002272	APOSC_09837	XENTR02511
OG0002275	APOSC_20076	XENTR05172, XENTR12040
OG0002276	APOSC_15244, APOSC_15243	XENTR10859, XENTR03325, XENTR17603
OG0002278	APOSC_12670	XENTR11991, XENTR15310
OG0002279	APOSC_19817	XENTR17502, XENTR08016
OG0002280	APOSC_20221	XENTR13539, XENTR13538, XENTR05453
OG0002281	APOSC_28151	XENTR02192, XENTR11832, XENTR08042
OG0002282	APOSC_27761, APOSC_13750	XENTR15597, XENTR15596
OG0002284	APOSC_15122, APOSC_00182	XENTR09193
OG0002285	APOSC_01160	XENTR01924, XENTR01925
OG0002286	APOSC_19081	XENTR10663
OG0002287	APOSC_08685	XENTR13326, XENTR15096
OG0002288	APOSC_11294, APOSC_11293	XENTR12739, XENTR07532
OG0002289	APOSC_15507	XENTR02736, XENTR05940, XENTR16084
OG0002291	APOSC_26382, APOSC_26383	XENTR04746
OG0002292	APOSC_04092	XENTR11818
OG0002293	APOSC_29009	XENTR04957, XENTR12754
OG0002294	APOSC_19080	XENTR05741, XENTR12369
OG0002295	APOSC_04796	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418
OG0002296	APOSC_08372, APOSC_08371, APOSC_08373, APOSC_08374	XENTR12455, XENTR10334
OG0002312	APOSC_23301	XENTR06437, XENTR06436
OG0002314	APOSC_16870	XENTR05505
OG0002316	APOSC_08356	XENTR13680, XENTR13681, XENTR04956
OG0002317	APOSC_06076	XENTR08993, XENTR11973
OG0002318	APOSC_17713	XENTR14796
OG0002319	APOSC_16802	XENTR02334, XENTR00284
OG0002320	APOSC_20916	XENTR06033, XENTR16688
OG0002321	APOSC_10913	XENTR17990
OG0002324	APOSC_16211	XENTR11808
OG0002325	APOSC_12892	XENTR08080
OG0002326	APOSC_17684	XENTR11657, XENTR05110
OG0002327	APOSC_18373	XENTR06367, XENTR18257
OG0002328	APOSC_16410	XENTR17536
OG0002329	APOSC_08303	XENTR02119, XENTR09882
OG0002330	APOSC_28633	XENTR00853, XENTR16723
OG0002331	APOSC_25291	XENTR02956, XENTR08347
OG0002332	APOSC_12740	XENTR04333, XENTR06466
OG0002333	APOSC_08252, APOSC_08253	XENTR05844
OG0002334	APOSC_17341, APOSC_17342	XENTR17858
