Orthogroup	APOSC_ok	NEMVE
OG0000910	APOSC_19148, APOSC_12092, APOSC_05365, APOSC_24387	NEMVE16541, NEMVE18507
OG0000911	APOSC_15133, APOSC_15134	NEMVE24020
OG0000912	APOSC_27960, APOSC_27961	NEMVE23980
OG0000912	APOSC_29074	NEMVE23705
OG0000913	APOSC_04388	NEMVE23286, NEMVE05585, NEMVE00499, NEMVE04717
OG0000914	APOSC_12098	NEMVE08606
OG0000915	APOSC_07775	NEMVE05638
OG0000921	APOSC_26555	NEMVE04805
OG0000921	APOSC_24063	NEMVE19737, NEMVE09442
OG0000924	APOSC_05973	NEMVE03228
OG0000924	APOSC_27606	NEMVE10495, NEMVE10492
OG0000924	APOSC_24386	NEMVE19170
OG0000924	APOSC_19207	NEMVE04674
OG0000924	APOSC_08247	NEMVE15529
OG0000925	APOSC_04534	NEMVE21937, NEMVE05629, NEMVE00068
OG0000925	APOSC_05628	NEMVE22442, NEMVE00338
OG0000926	APOSC_08443	NEMVE13598
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	NEMVE20627
OG0000929	APOSC_07152, APOSC_28960	NEMVE10278
OG0000930	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572, APOSC_24570	NEMVE06499, NEMVE09880, NEMVE16667, NEMVE11111
OG0000931	APOSC_10285	NEMVE13552
OG0000932	APOSC_27821, APOSC_27820	NEMVE15050, NEMVE02393
OG0000934	APOSC_15771	NEMVE09369
OG0000934	APOSC_01130	NEMVE07036
OG0000935	APOSC_07475	NEMVE24478, NEMVE06639
OG0000936	APOSC_00147	NEMVE05175, NEMVE23075, NEMVE05183
OG0000937	APOSC_17318	NEMVE16160
OG0000937	APOSC_04010	NEMVE08333, NEMVE08322, NEMVE03059, NEMVE03058, NEMVE03043, NEMVE02476, NEMVE10182, NEMVE03056, NEMVE25653, NEMVE02416, NEMVE02479, NEMVE02482
OG0000937	APOSC_14163	NEMVE17999, NEMVE03057, NEMVE02431, NEMVE18000, NEMVE16948, NEMVE18813
OG0000943	APOSC_21318	NEMVE14119
OG0000943	APOSC_16658	NEMVE15785, NEMVE08924
OG0000944	APOSC_18987	NEMVE07708
OG0000945	APOSC_00213	NEMVE22316, NEMVE22428
OG0000946	APOSC_07875	NEMVE11477
OG0000946	APOSC_29057	NEMVE07731
OG0000947	APOSC_14595	NEMVE04758
OG0000947	APOSC_00712	NEMVE07474
OG0000949	APOSC_12498	NEMVE24705, NEMVE16573, NEMVE25704, NEMVE24321
OG0000950	APOSC_07812, APOSC_23885, APOSC_28280	NEMVE09986
OG0000951	APOSC_13115, APOSC_13394	NEMVE21998
OG0000952	APOSC_07711	NEMVE04659
OG0000952	APOSC_03764, APOSC_03765	NEMVE02164
OG0000953	APOSC_11055, APOSC_00862	NEMVE12932
OG0000954	APOSC_16116, APOSC_16117	NEMVE06460
OG0000954	APOSC_17406, APOSC_17405	NEMVE05247, NEMVE12295
OG0000955	APOSC_05735	NEMVE14901
OG0000955	APOSC_04505	NEMVE08350
OG0000957	APOSC_18814	NEMVE00980
OG0000958	APOSC_18169	NEMVE24805, NEMVE17902
OG0000960	APOSC_11917, APOSC_11916	NEMVE02244
OG0000963	APOSC_02511	NEMVE06216
OG0000963	APOSC_02848	NEMVE03242
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	NEMVE19256
OG0000965	APOSC_23312, APOSC_23311	NEMVE10501
OG0000965	APOSC_09972	NEMVE02072
OG0000966	APOSC_26602	NEMVE06417
OG0000967	APOSC_19736	NEMVE05572
OG0000967	APOSC_16830, APOSC_16829, APOSC_28756	NEMVE11722, NEMVE10506
OG0000968	APOSC_16459	NEMVE14701
OG0000968	APOSC_20513	NEMVE10433
OG0000969	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	NEMVE14628
OG0000970	APOSC_22645	NEMVE08789
OG0000971	APOSC_04524	NEMVE04764, NEMVE04769, NEMVE03462, NEMVE04763, NEMVE04779, NEMVE02124, NEMVE04808, NEMVE04754, NEMVE04770
OG0000971	APOSC_26928, APOSC_26206	NEMVE17738
OG0000972	APOSC_08203	NEMVE04609, NEMVE00954
OG0000972	APOSC_06797	NEMVE10082
OG0000973	APOSC_12417, APOSC_12418, APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	NEMVE17915
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	NEMVE13444
OG0000977	APOSC_07409	NEMVE25192
OG0000977	APOSC_00474	NEMVE06329
OG0000977	APOSC_21228	NEMVE20685, NEMVE07099
OG0000978	APOSC_07678	NEMVE25212
OG0000979	APOSC_15019, APOSC_17422	NEMVE17920, NEMVE04790, NEMVE16326
OG0000981	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758	NEMVE05035, NEMVE14361, NEMVE15417
OG0000981	APOSC_19493	NEMVE22521
OG0000982	APOSC_05256, APOSC_05255	NEMVE07619, NEMVE11958
OG0000984	APOSC_25696	NEMVE21717
OG0000984	APOSC_25912	NEMVE12738, NEMVE25727
OG0000985	APOSC_19761	NEMVE09786, NEMVE11913
OG0000986	APOSC_14086	NEMVE14512
OG0000986	APOSC_10314, APOSC_22933, APOSC_16486	NEMVE04242
OG0000987	APOSC_18102	NEMVE05580
OG0000988	APOSC_04357, APOSC_13757	NEMVE15851, NEMVE11568, NEMVE19955, NEMVE23928, NEMVE06782
OG0000992	APOSC_10110, APOSC_22971	NEMVE11620
OG0000992	APOSC_24901	NEMVE04858
OG0000993	APOSC_07451, APOSC_07452, APOSC_27467, APOSC_25800, APOSC_25799, APOSC_15824, APOSC_13161, APOSC_04147, APOSC_15770, APOSC_07683, APOSC_01705, APOSC_24726, APOSC_24727, APOSC_23319, APOSC_04797, APOSC_28883, APOSC_17603	NEMVE12763
OG0000994	APOSC_21838	NEMVE24464
OG0000994	APOSC_16646	NEMVE05403
OG0000996	APOSC_26134, APOSC_26133	NEMVE06175
OG0000997	APOSC_11276	NEMVE15784
OG0000998	APOSC_02804	NEMVE18412, NEMVE14793
OG0000999	APOSC_24853, APOSC_24852	NEMVE00092
OG0001000	APOSC_22545, APOSC_22546	NEMVE02448
OG0001001	APOSC_09664	NEMVE20649, NEMVE24599, NEMVE12542
OG0001002	APOSC_12230, APOSC_20234	NEMVE09531, NEMVE19920
OG0001004	APOSC_07819	NEMVE06123
OG0001005	APOSC_05743, APOSC_05745	NEMVE10101
OG0001006	APOSC_03092, APOSC_20430	NEMVE21915
OG0001006	APOSC_16381	NEMVE10239
OG0001007	APOSC_06868, APOSC_06866, APOSC_13458, APOSC_06869	NEMVE00044, NEMVE10735
OG0001008	APOSC_03246, APOSC_08619	NEMVE24531
OG0001009	APOSC_07787	NEMVE05243, NEMVE05261, NEMVE09366, NEMVE18423, NEMVE15625, NEMVE02988, NEMVE13111
OG0001009	APOSC_23992	NEMVE16504
OG0001015	APOSC_22160	NEMVE07976
OG0001016	APOSC_19695	NEMVE14344
OG0001016	APOSC_06741	NEMVE14850
OG0001017	APOSC_27698, APOSC_27697	NEMVE08837, NEMVE01365, NEMVE08847, NEMVE13870
OG0001018	APOSC_00082	NEMVE25537
OG0001018	APOSC_00204	NEMVE07573
OG0001019	APOSC_27053, APOSC_00529, APOSC_06795	NEMVE06651
OG0001020	APOSC_19035, APOSC_03809, APOSC_04876, APOSC_08003, APOSC_18077, APOSC_18075, APOSC_08002, APOSC_20116, APOSC_18076, APOSC_25790, APOSC_24607	NEMVE15852
OG0001020	APOSC_00226, APOSC_00227, APOSC_17577, APOSC_04925, APOSC_19171, APOSC_16621, APOSC_08412	NEMVE17582, NEMVE21068, NEMVE15306
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	NEMVE05054
OG0001021	APOSC_22601	NEMVE22093
OG0001022	APOSC_27056, APOSC_27057	NEMVE24828
OG0001023	APOSC_14370	NEMVE12107
OG0001024	APOSC_15001	NEMVE22572
OG0001025	APOSC_04483	NEMVE18755
OG0001025	APOSC_04480	NEMVE18557
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	NEMVE22961
OG0001028	APOSC_08654	NEMVE25953, NEMVE14639
OG0001029	APOSC_00202	NEMVE03131, NEMVE01675
OG0001030	APOSC_09604	NEMVE13370
OG0001030	APOSC_11729	NEMVE21815, NEMVE13139, NEMVE08210, NEMVE13480, NEMVE00380
OG0001031	APOSC_26056	NEMVE13279
OG0001032	APOSC_22643, APOSC_22642	NEMVE14168
OG0001033	APOSC_15664	NEMVE24849
OG0001033	APOSC_27603	NEMVE03845
OG0001034	APOSC_15657, APOSC_15659, APOSC_15656, APOSC_15658, APOSC_28944	NEMVE23685
OG0001036	APOSC_22682	NEMVE07958
OG0001037	APOSC_08095, APOSC_08094	NEMVE13835
OG0001039	APOSC_04027	NEMVE05718, NEMVE05729
OG0001039	APOSC_21961, APOSC_21960	NEMVE14813
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	NEMVE20161, NEMVE25296
OG0001043	APOSC_02147, APOSC_15918, APOSC_25991	NEMVE16776, NEMVE05556
OG0001045	APOSC_25428, APOSC_17544	NEMVE10485, NEMVE08539, NEMVE15170
OG0001048	APOSC_27676, APOSC_08099	NEMVE04666
OG0001049	APOSC_00313	NEMVE24151
OG0001050	APOSC_28063	NEMVE11321
OG0001052	APOSC_21889	NEMVE24748
OG0001052	APOSC_07407	NEMVE21906
OG0001053	APOSC_25635, APOSC_21499	NEMVE01408
OG0001055	APOSC_10851, APOSC_16805, APOSC_03145, APOSC_17030, APOSC_17029	NEMVE21535
OG0001056	APOSC_00339	NEMVE07347
OG0001059	APOSC_04077	NEMVE05294
OG0001060	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253	NEMVE02960, NEMVE14652, NEMVE13876
OG0001062	APOSC_18657	NEMVE01533
OG0001063	APOSC_26968, APOSC_06298, APOSC_18602, APOSC_15370, APOSC_25113, APOSC_25112	NEMVE08862
OG0001065	APOSC_24476, APOSC_06121	NEMVE18639
OG0001066	APOSC_18530	NEMVE24583
OG0001067	APOSC_06521	NEMVE18870, NEMVE18446, NEMVE25152
OG0001068	APOSC_05419	NEMVE04571
OG0001072	APOSC_21913	NEMVE08244, NEMVE08252, NEMVE00953, NEMVE07521
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	NEMVE01518
OG0001073	APOSC_26376	NEMVE11637, NEMVE14006, NEMVE02704
OG0001075	APOSC_01609	NEMVE07705, NEMVE15967
OG0001076	APOSC_12173	NEMVE01471
OG0001077	APOSC_11437, APOSC_00506	NEMVE06665
OG0001078	APOSC_27568, APOSC_27569, APOSC_27567	NEMVE21841, NEMVE03024
OG0001079	APOSC_10027	NEMVE10902
OG0001080	APOSC_05170	NEMVE25549
OG0001080	APOSC_12416	NEMVE24155
OG0001081	APOSC_07539	NEMVE14063
OG0001082	APOSC_13677	NEMVE13496
OG0001083	APOSC_11163	NEMVE07865
OG0001084	APOSC_05222, APOSC_23702	NEMVE15577, NEMVE10374, NEMVE06345
OG0001085	APOSC_12993, APOSC_12994	NEMVE23730
OG0001086	APOSC_17266, APOSC_17267	NEMVE10921
OG0001088	APOSC_19644	NEMVE00284, NEMVE01666
OG0001089	APOSC_27366	NEMVE21830
OG0001091	APOSC_06445	NEMVE05727
OG0001092	APOSC_09742	NEMVE00964, NEMVE07353
OG0001093	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043	NEMVE01792
OG0001094	APOSC_16150, APOSC_26607, APOSC_01941	NEMVE22605, NEMVE25441, NEMVE16663, NEMVE22581, NEMVE21711, NEMVE21712, NEMVE18919
OG0001095	APOSC_09493	NEMVE24881
OG0001097	APOSC_08044	NEMVE07237
OG0001101	APOSC_01614	NEMVE14957
OG0001102	APOSC_16629	NEMVE01649
OG0001102	APOSC_08185, APOSC_22291	NEMVE08655, NEMVE08649, NEMVE13238, NEMVE19915, NEMVE07408
OG0001103	APOSC_04714	NEMVE01302
OG0001103	APOSC_00044	NEMVE05814
OG0001104	APOSC_01233, APOSC_01232	NEMVE04017, NEMVE06719
OG0001105	APOSC_29086	NEMVE13446
OG0001105	APOSC_22089	NEMVE00247
OG0001105	APOSC_10933	NEMVE17686
OG0001106	APOSC_10543	NEMVE10844, NEMVE10846, NEMVE04090, NEMVE18134
OG0001107	APOSC_02863, APOSC_02862	NEMVE00952
OG0001108	APOSC_04910	NEMVE22820
OG0001108	APOSC_18668	NEMVE03343
OG0001109	APOSC_01699	NEMVE17631
OG0001110	APOSC_02158	NEMVE25055, NEMVE25054
OG0001111	APOSC_27166	NEMVE17909, NEMVE18987
OG0001111	APOSC_15386	NEMVE18142
OG0001112	APOSC_22649, APOSC_22648, APOSC_22650	NEMVE18988
OG0001113	APOSC_04032	NEMVE11789, NEMVE13858
OG0001113	APOSC_01852	NEMVE14477
OG0001113	APOSC_23610	NEMVE22434
OG0001114	APOSC_06726	NEMVE13059
OG0001116	APOSC_23270, APOSC_23271, APOSC_23272	NEMVE14342
OG0001117	APOSC_03244, APOSC_03243, APOSC_03245	NEMVE07059
OG0001118	APOSC_16049, APOSC_28446	NEMVE08045
OG0001119	APOSC_27988, APOSC_27990, APOSC_15333, APOSC_27989	NEMVE00905, NEMVE12022
OG0001120	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285	NEMVE18269, NEMVE18537
OG0001121	APOSC_08497, APOSC_08496	NEMVE15144
OG0001123	APOSC_27910	NEMVE08367, NEMVE00548
OG0001123	APOSC_06480	NEMVE07298
OG0001124	APOSC_05655	NEMVE14042
OG0001124	APOSC_14707	NEMVE14572
OG0001125	APOSC_01263, APOSC_05666, APOSC_00441, APOSC_00357, APOSC_21286, APOSC_18357, APOSC_24352, APOSC_24351, APOSC_01493	NEMVE05272
OG0001125	APOSC_28375, APOSC_05285, APOSC_15482, APOSC_12462, APOSC_17554, APOSC_09376, APOSC_13601, APOSC_05651, APOSC_19680, APOSC_19690	NEMVE02257
OG0001126	APOSC_00716, APOSC_00715, APOSC_12884	NEMVE21706
OG0001127	APOSC_22052	NEMVE23507
OG0001128	APOSC_17039	NEMVE07541
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505, APOSC_07928, APOSC_28400, APOSC_17400	NEMVE22537, NEMVE23490, NEMVE23489
OG0001130	APOSC_10394	NEMVE21964, NEMVE14047
OG0001131	APOSC_10660	NEMVE02265
OG0001133	APOSC_09462	NEMVE17872
OG0001133	APOSC_26387	NEMVE22361
OG0001134	APOSC_03277	NEMVE10572
OG0001135	APOSC_07139, APOSC_21672	NEMVE08713, NEMVE13852
OG0001136	APOSC_27527	NEMVE14986
OG0001137	APOSC_03121, APOSC_03122	NEMVE09544, NEMVE24640, NEMVE09543
OG0001138	APOSC_17070, APOSC_17069	NEMVE25571, NEMVE23415, NEMVE15977
OG0001139	APOSC_20729, APOSC_20730	NEMVE14993
OG0001139	APOSC_22795	NEMVE07868
OG0001140	APOSC_21510	NEMVE06552
OG0001141	APOSC_14638, APOSC_05629, APOSC_15128	NEMVE13888
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	NEMVE20807, NEMVE13380
OG0001143	APOSC_15154	NEMVE07319
OG0001144	APOSC_19392	NEMVE02135
OG0001148	APOSC_26031	NEMVE09889
OG0001154	APOSC_17016	NEMVE26033, NEMVE17415
OG0001155	APOSC_09331	NEMVE18709
OG0001155	APOSC_20228	NEMVE14646
OG0001156	APOSC_02186	NEMVE14927
OG0001158	APOSC_02675, APOSC_10531	NEMVE13124
OG0001159	APOSC_12530, APOSC_09544, APOSC_10228, APOSC_19455	NEMVE02254
OG0001161	APOSC_06253, APOSC_13984, APOSC_06254	NEMVE13207
OG0001162	APOSC_12922, APOSC_12923	NEMVE23909, NEMVE23908, NEMVE22577
OG0001163	APOSC_00653, APOSC_10789, APOSC_08646, APOSC_08645, APOSC_17340, APOSC_13361	NEMVE01640
OG0001164	APOSC_13012	NEMVE07314
OG0001165	APOSC_20051	NEMVE15007
OG0001165	APOSC_23971	NEMVE15056
OG0001166	APOSC_26232, APOSC_26233, APOSC_26234	NEMVE19411, NEMVE24594, NEMVE25700, NEMVE22182, NEMVE23271, NEMVE23607, NEMVE21179, NEMVE23900
OG0001167	APOSC_15750, APOSC_15751	NEMVE01035
OG0001168	APOSC_07839, APOSC_20079	NEMVE14002
OG0001169	APOSC_16441	NEMVE22495
OG0001170	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122	NEMVE01927
OG0001172	APOSC_01434	NEMVE14607
OG0001172	APOSC_19424	NEMVE13977
OG0001174	APOSC_02636, APOSC_02635	NEMVE06466
OG0001176	APOSC_17966, APOSC_17968, APOSC_17967, APOSC_11811, APOSC_11812	NEMVE06025
OG0001176	APOSC_09966	NEMVE04714
OG0001177	APOSC_05829, APOSC_27862, APOSC_09067	NEMVE07007
OG0001178	APOSC_13380	NEMVE13445, NEMVE00910
OG0001178	APOSC_10092	NEMVE14023
OG0001181	APOSC_08671	NEMVE04930
OG0001183	APOSC_17193, APOSC_17194	NEMVE02043
OG0001184	APOSC_28467	NEMVE23775
OG0001184	APOSC_19647	NEMVE05038
OG0001185	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697	NEMVE15207
OG0001186	APOSC_22932	NEMVE07796
OG0001186	APOSC_07366	NEMVE14205
OG0001188	APOSC_22816, APOSC_01840	NEMVE04912
OG0001189	APOSC_16284, APOSC_02204	NEMVE24274
OG0001190	APOSC_04573	NEMVE07335, NEMVE20942
OG0001191	APOSC_00329	NEMVE05248
OG0001191	APOSC_16893	NEMVE02357
OG0001196	APOSC_17916	NEMVE08224, NEMVE12229
OG0001197	APOSC_08492	NEMVE01874
OG0001197	APOSC_20448	NEMVE09865
OG0001198	APOSC_22302	NEMVE24571
OG0001198	APOSC_22586	NEMVE22207, NEMVE25198, NEMVE00766
OG0001199	APOSC_03972	NEMVE23802, NEMVE12602
OG0001200	APOSC_05559, APOSC_05558	NEMVE09033
OG0001201	APOSC_09437, APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392	NEMVE09573
OG0001202	APOSC_09292, APOSC_07425, APOSC_23731	NEMVE18910, NEMVE19217
OG0001203	APOSC_25464	NEMVE06946
OG0001204	APOSC_02297, APOSC_24480	NEMVE16401
OG0001205	APOSC_09031	NEMVE09608
OG0001207	APOSC_12551	NEMVE07504
OG0001208	APOSC_16730	NEMVE13141
OG0001209	APOSC_10899	NEMVE13903
OG0001211	APOSC_18687, APOSC_18686, APOSC_18685	NEMVE14313
OG0001213	APOSC_26742	NEMVE09096
OG0001213	APOSC_18014, APOSC_16372	NEMVE14427
OG0001214	APOSC_14933, APOSC_14935, APOSC_14934	NEMVE05859
OG0001215	APOSC_13978	NEMVE25378
OG0001216	APOSC_27402, APOSC_27401, APOSC_24924	NEMVE13574
OG0001216	APOSC_07564	NEMVE14479
OG0001218	APOSC_16011	NEMVE00795
OG0001218	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368	NEMVE21894
OG0001219	APOSC_17654	NEMVE22457
OG0001220	APOSC_05642	NEMVE01931
OG0001220	APOSC_04679	NEMVE13508, NEMVE06753
OG0001221	APOSC_24815	NEMVE10455, NEMVE21175
OG0001224	APOSC_21055	NEMVE18437
OG0001225	APOSC_15265	NEMVE24191
OG0001229	APOSC_05987	NEMVE21338
OG0001230	APOSC_01640, APOSC_01639	NEMVE14462
OG0001231	APOSC_20643	NEMVE18418
OG0001232	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148	NEMVE19947, NEMVE16316, NEMVE01186, NEMVE16317, NEMVE08692
OG0001234	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849	NEMVE18230, NEMVE12291
OG0001236	APOSC_08290, APOSC_12875	NEMVE24358
OG0001236	APOSC_20320, APOSC_04327	NEMVE20150
OG0001238	APOSC_09179	NEMVE14613
OG0001239	APOSC_03435	NEMVE13393
OG0001240	APOSC_24416, APOSC_24417	NEMVE12044, NEMVE01922
OG0001241	APOSC_23343	NEMVE23698
OG0001241	APOSC_04462	NEMVE22413
OG0001242	APOSC_15728, APOSC_21012	NEMVE22613, NEMVE09980, NEMVE25393, NEMVE13690
OG0001243	APOSC_18938	NEMVE04580
OG0001245	APOSC_07109, APOSC_07108	NEMVE23125
OG0001246	APOSC_13000, APOSC_13001, APOSC_13002	NEMVE03137
OG0001247	APOSC_08850	NEMVE03420
OG0001248	APOSC_19998	NEMVE14608
OG0001249	APOSC_06543	NEMVE08338
OG0001250	APOSC_01792	NEMVE07058
OG0001251	APOSC_09632	NEMVE05777
OG0001252	APOSC_19009	NEMVE05179
OG0001253	APOSC_11036	NEMVE14445
OG0001254	APOSC_13372	NEMVE01446, NEMVE14277
OG0001256	APOSC_14777, APOSC_14776	NEMVE11467, NEMVE20435
OG0001261	APOSC_21029	NEMVE12600, NEMVE24381
OG0001263	APOSC_14147	NEMVE01509, NEMVE22016
OG0001264	APOSC_15051, APOSC_15050	NEMVE09188
OG0001266	APOSC_19801, APOSC_19802, APOSC_14232, APOSC_00128, APOSC_00129	NEMVE14615, NEMVE13420, NEMVE23687
OG0001267	APOSC_17932	NEMVE25606
OG0001267	APOSC_02561	NEMVE22271
OG0001268	APOSC_21922	NEMVE13796
OG0001268	APOSC_07653	NEMVE10358
OG0001269	APOSC_13266	NEMVE04175, NEMVE03597, NEMVE03591, NEMVE04169, NEMVE04155, NEMVE03475, NEMVE03896, NEMVE03874, NEMVE03891, NEMVE03901, NEMVE04166, NEMVE03595, NEMVE03583, NEMVE03579, NEMVE03699, NEMVE04157, NEMVE04189, NEMVE03580, NEMVE03587, NEMVE03775, NEMVE04148, NEMVE03756, NEMVE04163, NEMVE04179, NEMVE03732, NEMVE04468, NEMVE04176, NEMVE03596, NEMVE04171, NEMVE03743, NEMVE04156, NEMVE03751, NEMVE03734, NEMVE04252, NEMVE03880, NEMVE04309, NEMVE03911, NEMVE03740, NEMVE04164, NEMVE03663, NEMVE04167, NEMVE04316, NEMVE03926, NEMVE04161, NEMVE04281, NEMVE04159, NEMVE03578, NEMVE04160, NEMVE04116, NEMVE04168, NEMVE03600, NEMVE04465, NEMVE03577, NEMVE04172, NEMVE03752, NEMVE04239, NEMVE04178, NEMVE04162, NEMVE03713, NEMVE03598
OG0001270	APOSC_07392	NEMVE21909, NEMVE12078
OG0001270	APOSC_26062	NEMVE22554
OG0001271	APOSC_28116	NEMVE16016, NEMVE12266
OG0001272	APOSC_02691, APOSC_10352, APOSC_17558, APOSC_25634	NEMVE24865
OG0001273	APOSC_21600	NEMVE06058
OG0001274	APOSC_21306, APOSC_21305	NEMVE24783
OG0001275	APOSC_18045	NEMVE02957
OG0001275	APOSC_18046	NEMVE14795
OG0001276	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287	NEMVE24658
OG0001277	APOSC_15580, APOSC_28192, APOSC_23616, APOSC_07317, APOSC_00868, APOSC_26305, APOSC_07316, APOSC_24398, APOSC_03738, APOSC_16089	NEMVE08949
OG0001278	APOSC_09194	NEMVE22456
OG0001278	APOSC_22330	NEMVE08441
OG0001279	APOSC_10701	NEMVE06730
OG0001280	APOSC_27519, APOSC_27518	NEMVE15111, NEMVE13261
OG0001282	APOSC_02603, APOSC_02605	NEMVE13494
OG0001283	APOSC_04708	NEMVE20598
OG0001283	APOSC_11886, APOSC_04707	NEMVE15140
OG0001284	APOSC_07511	NEMVE15039
OG0001284	APOSC_23659	NEMVE12745, NEMVE19495
OG0001285	APOSC_22604, APOSC_22605	NEMVE07034
OG0001286	APOSC_05067	NEMVE08364
OG0001287	APOSC_06831	NEMVE13851
OG0001288	APOSC_05127	NEMVE20273
OG0001290	APOSC_26089	NEMVE22813, NEMVE07506
OG0001291	APOSC_25701	NEMVE25091
OG0001293	APOSC_02639	NEMVE24929
OG0001294	APOSC_15979, APOSC_15980, APOSC_15981	NEMVE10810
OG0001295	APOSC_18506, APOSC_18505	NEMVE10114
OG0001296	APOSC_21716	NEMVE10339
OG0001297	APOSC_13620, APOSC_10275	NEMVE03104
OG0001300	APOSC_24410	NEMVE10660
OG0001302	APOSC_13642	NEMVE13962, NEMVE18411, NEMVE11902
OG0001302	APOSC_27436	NEMVE17610
OG0001303	APOSC_08504	NEMVE16318
OG0001303	APOSC_17987	NEMVE22969
OG0001303	APOSC_26947	NEMVE25499, NEMVE25051, NEMVE24313
OG0001304	APOSC_15954, APOSC_15955	NEMVE01937
OG0001305	APOSC_04550	NEMVE06825
OG0001306	APOSC_25565	NEMVE16218
OG0001306	APOSC_16313	NEMVE08625
OG0001308	APOSC_19468	NEMVE06230
OG0001309	APOSC_28082, APOSC_26759	NEMVE23002, NEMVE18542
OG0001310	APOSC_16039	NEMVE22452
OG0001310	APOSC_12794	NEMVE14637
OG0001311	APOSC_06535, APOSC_06536, APOSC_26409	NEMVE05964, NEMVE03793
OG0001312	APOSC_18881, APOSC_02695, APOSC_01193, APOSC_01192	NEMVE14791, NEMVE14787
OG0001317	APOSC_08113	NEMVE01591
OG0001318	APOSC_20047	NEMVE22575
OG0001318	APOSC_08207	NEMVE14651
OG0001319	APOSC_07704	NEMVE01465
OG0001320	APOSC_12164	NEMVE25688
OG0001321	APOSC_09384	NEMVE21741, NEMVE15029
OG0001322	APOSC_08768	NEMVE14406
OG0001322	APOSC_06842	NEMVE05068, NEMVE21787
OG0001323	APOSC_20876	NEMVE17138
OG0001324	APOSC_00820	NEMVE19268, NEMVE11187
OG0001326	APOSC_23911	NEMVE14355
OG0001327	APOSC_03248	NEMVE09298
OG0001327	APOSC_16461	NEMVE15997
OG0001329	APOSC_28234	NEMVE06386
OG0001330	APOSC_03934, APOSC_03936, APOSC_03935	NEMVE14535
OG0001331	APOSC_17937	NEMVE23983
OG0001332	APOSC_22470	NEMVE13389, NEMVE22532
OG0001332	APOSC_16944, APOSC_26743	NEMVE10338
OG0001335	APOSC_04738	NEMVE06061
OG0001337	APOSC_17535	NEMVE11126
OG0001337	APOSC_06896	NEMVE05602
OG0001339	APOSC_19890	NEMVE25120
OG0001341	APOSC_25206	NEMVE00960, NEMVE01284
OG0001344	APOSC_01831	NEMVE22371
OG0001345	APOSC_20488	NEMVE15150
OG0001348	APOSC_29007, APOSC_29008	NEMVE25188
OG0001350	APOSC_19044	NEMVE13044
OG0001351	APOSC_12255, APOSC_12254	NEMVE17590
OG0001352	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899	NEMVE14525, NEMVE21813
OG0001353	APOSC_06612	NEMVE14778
OG0001353	APOSC_25721	NEMVE14645
OG0001354	APOSC_27231	NEMVE15993
OG0001354	APOSC_23529	NEMVE15994, NEMVE05871
OG0001355	APOSC_12249	NEMVE14405
OG0001356	APOSC_18143	NEMVE04630
OG0001357	APOSC_21952, APOSC_06611	NEMVE07199
OG0001358	APOSC_25741	NEMVE11838
OG0001360	APOSC_20918, APOSC_03141, APOSC_03140	NEMVE11479, NEMVE02997, NEMVE11480, NEMVE03456
OG0001362	APOSC_07416, APOSC_07418	NEMVE13199
OG0001362	APOSC_07417	NEMVE12236
OG0001363	APOSC_13047, APOSC_04146, APOSC_25033	NEMVE24406
OG0001364	APOSC_01652	NEMVE25546, NEMVE21006
OG0001366	APOSC_16257	NEMVE15255
OG0001367	APOSC_02909	NEMVE10311
OG0001368	APOSC_19224	NEMVE07089, NEMVE22569, NEMVE25218, NEMVE04773, NEMVE01407
OG0001369	APOSC_00594, APOSC_00593	NEMVE07342
