Orthogroup	APOSC_ok	ASTMX
OG0000762	APOSC_27690	ASTMX05730, ASTMX00651
OG0000763	APOSC_11369	ASTMX14556, ASTMX10316, ASTMX02051, ASTMX06717
OG0000765	APOSC_08832	ASTMX18648, ASTMX05048
OG0000766	APOSC_02629, APOSC_02626, APOSC_02627	ASTMX11015, ASTMX06840, ASTMX04918, ASTMX08201
OG0000767	APOSC_19311, APOSC_22136, APOSC_22137	ASTMX03288, ASTMX02324, ASTMX18659, ASTMX03804
OG0000768	APOSC_11098, APOSC_11096, APOSC_11097	ASTMX07141, ASTMX00777, ASTMX22777, ASTMX20032
OG0000772	APOSC_24323	ASTMX21784
OG0000772	APOSC_17782	ASTMX06747
OG0000774	APOSC_18361	ASTMX06458
OG0000774	APOSC_14291	ASTMX12899
OG0000774	APOSC_14965	ASTMX04044
OG0000775	APOSC_15715, APOSC_15716, APOSC_15714, APOSC_10384	ASTMX08143, ASTMX19025
OG0000776	APOSC_25314, APOSC_15172	ASTMX07839, ASTMX16276, ASTMX00140, ASTMX08791, ASTMX16952
OG0000777	APOSC_16029, APOSC_06075	ASTMX11385
OG0000778	APOSC_26535	ASTMX18216, ASTMX05703
OG0000779	APOSC_20892	ASTMX03346
OG0000779	APOSC_15142	ASTMX03437, ASTMX00687, ASTMX11032, ASTMX06141
OG0000780	APOSC_07773	ASTMX01363
OG0000780	APOSC_21502, APOSC_21503	ASTMX05871
OG0000781	APOSC_24857	ASTMX01378
OG0000782	APOSC_02046, APOSC_02045	ASTMX02444, ASTMX19387, ASTMX06219, ASTMX00254
OG0000784	APOSC_17182, APOSC_20175	ASTMX13104, ASTMX16895, ASTMX00816, ASTMX16655, ASTMX03185, ASTMX16934, ASTMX19363, ASTMX06706
OG0000786	APOSC_12334	ASTMX08950, ASTMX01793, ASTMX05538, ASTMX15702, ASTMX17407, ASTMX20594, ASTMX20593, ASTMX22132, ASTMX20592, ASTMX16013, ASTMX13074
OG0000787	APOSC_24396	ASTMX18588, ASTMX20527, ASTMX20528, ASTMX03662, ASTMX06610, ASTMX03035
OG0000788	APOSC_18949	ASTMX03595, ASTMX18586
OG0000788	APOSC_21919, APOSC_21918	ASTMX05072, ASTMX10651, ASTMX11933, ASTMX02454
OG0000790	APOSC_17258	ASTMX22472
OG0000791	APOSC_26179, APOSC_26180	ASTMX13100, ASTMX11966, ASTMX00979, ASTMX16746, ASTMX17098
OG0000792	APOSC_14959	ASTMX01915
OG0000792	APOSC_04163	ASTMX16348
OG0000793	APOSC_28727	ASTMX14223, ASTMX10357, ASTMX01727, ASTMX02233, ASTMX02443, ASTMX05161, ASTMX20115
OG0000794	APOSC_25175	ASTMX18972
OG0000795	APOSC_03415	ASTMX15720
OG0000797	APOSC_05552, APOSC_02654	ASTMX20588, ASTMX19577
OG0000798	APOSC_20553	ASTMX21193, ASTMX11678, ASTMX10211
OG0000798	APOSC_20554	ASTMX06892
OG0000799	APOSC_20835	ASTMX17390, ASTMX14818, ASTMX00307, ASTMX10072, ASTMX09971, ASTMX14456, ASTMX15426
OG0000800	APOSC_27669	ASTMX14154, ASTMX10910, ASTMX21176, ASTMX21175, ASTMX03211
OG0000801	APOSC_13410, APOSC_22125	ASTMX01728, ASTMX02234, ASTMX15089
OG0000802	APOSC_16253	ASTMX06019, ASTMX21699, ASTMX11410, ASTMX02887, ASTMX04926, ASTMX14181, ASTMX13825, ASTMX08074, ASTMX21722, ASTMX16382, ASTMX05118, ASTMX11346
OG0000803	APOSC_18801, APOSC_00365	ASTMX01085, ASTMX17361
OG0000809	APOSC_01372	ASTMX16871, ASTMX20241, ASTMX06550, ASTMX06551, ASTMX02419, ASTMX12066
OG0000810	APOSC_15514	ASTMX22884, ASTMX14057
OG0000810	APOSC_02955, APOSC_02954, APOSC_02956	ASTMX12714, ASTMX07516, ASTMX17120
OG0000811	APOSC_00986, APOSC_10153, APOSC_10516	ASTMX16565
OG0000813	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680	ASTMX04213
OG0000813	APOSC_10674, APOSC_03337, APOSC_07707	ASTMX12845, ASTMX17981
OG0000814	APOSC_22281	ASTMX15594
OG0000815	APOSC_21255	ASTMX05918
OG0000815	APOSC_22617	ASTMX00181
OG0000816	APOSC_05809	ASTMX01604, ASTMX07613, ASTMX14361
OG0000816	APOSC_10643, APOSC_15680	ASTMX03674, ASTMX12133
OG0000817	APOSC_13738	ASTMX22057
OG0000817	APOSC_22901	ASTMX12294
OG0000817	APOSC_07767	ASTMX19659
OG0000818	APOSC_14407, APOSC_14408, APOSC_14409	ASTMX12922, ASTMX22575, ASTMX07670, ASTMX01486, ASTMX09066
OG0000819	APOSC_17700	ASTMX14488
OG0000819	APOSC_05516	ASTMX05872, ASTMX12231
OG0000820	APOSC_11841	ASTMX12576, ASTMX21202, ASTMX17705, ASTMX08673, ASTMX00527, ASTMX23035, ASTMX11792, ASTMX15475
OG0000822	APOSC_20678	ASTMX12417
OG0000822	APOSC_12709	ASTMX10309
OG0000822	APOSC_02360, APOSC_25612	ASTMX12605
OG0000823	APOSC_01112, APOSC_07998, APOSC_25271, APOSC_12349, APOSC_24625, APOSC_19611, APOSC_22625	ASTMX19476
OG0000824	APOSC_26516	ASTMX19096, ASTMX19094, ASTMX19092, ASTMX12217, ASTMX19091, ASTMX12216, ASTMX19095
OG0000825	APOSC_17271	ASTMX14867, ASTMX09792
OG0000825	APOSC_03303	ASTMX19849, ASTMX06289
OG0000826	APOSC_07568, APOSC_07567, APOSC_22497, APOSC_26704	ASTMX19669
OG0000827	APOSC_24620, APOSC_19492	ASTMX03408, ASTMX03367
OG0000828	APOSC_05791	ASTMX13643
OG0000828	APOSC_22977, APOSC_11571	ASTMX19023
OG0000829	APOSC_25803, APOSC_25804	ASTMX02806, ASTMX14699, ASTMX09961, ASTMX19415, ASTMX04647, ASTMX18505
OG0000830	APOSC_14730, APOSC_02445	ASTMX15395, ASTMX17788, ASTMX07267, ASTMX03575
OG0000831	APOSC_01145	ASTMX10322, ASTMX00501
OG0000832	APOSC_10469, APOSC_10470	ASTMX15114, ASTMX12276, ASTMX04850
OG0000833	APOSC_26082, APOSC_26081	ASTMX16676, ASTMX17036, ASTMX20537, ASTMX17998
OG0000834	APOSC_04739, APOSC_27269	ASTMX03780
OG0000835	APOSC_04775, APOSC_05126, APOSC_22110	ASTMX11779
OG0000835	APOSC_18417	ASTMX01087, ASTMX09001, ASTMX07115, ASTMX07230
OG0000836	APOSC_15778	ASTMX14295, ASTMX00637, ASTMX02859
OG0000837	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308	ASTMX04294, ASTMX04295, ASTMX04140, ASTMX07602, ASTMX17291
OG0000838	APOSC_26520	ASTMX09271, ASTMX02044, ASTMX09270, ASTMX02043, ASTMX16316
OG0000841	APOSC_26322	ASTMX20423
OG0000841	APOSC_23985, APOSC_23987, APOSC_23986	ASTMX20424, ASTMX10887, ASTMX01216, ASTMX12144
OG0000842	APOSC_09796	ASTMX13270, ASTMX14600, ASTMX21767, ASTMX08674, ASTMX22831, ASTMX05913, ASTMX19115, ASTMX09604
OG0000844	APOSC_10362	ASTMX05225, ASTMX06886, ASTMX11513, ASTMX04355, ASTMX10336, ASTMX04359
OG0000845	APOSC_11449	ASTMX05855
OG0000846	APOSC_12791, APOSC_12790	ASTMX14946, ASTMX06081
OG0000847	APOSC_10143	ASTMX04476
OG0000847	APOSC_11562	ASTMX13199, ASTMX17255
OG0000848	APOSC_20382	ASTMX13979, ASTMX14345, ASTMX04742
OG0000848	APOSC_28316, APOSC_18151, APOSC_18150	ASTMX00257, ASTMX06224, ASTMX13366
OG0000849	APOSC_27634, APOSC_09266	ASTMX14573
OG0000849	APOSC_03689	ASTMX21951
OG0000850	APOSC_08264	ASTMX16693, ASTMX02820
OG0000850	APOSC_23927	ASTMX12095
OG0000851	APOSC_19702, APOSC_19703, APOSC_19701	ASTMX09788, ASTMX09789, ASTMX17144, ASTMX08263
OG0000852	APOSC_20285, APOSC_20286	ASTMX14218, ASTMX09079, ASTMX14219
OG0000852	APOSC_02824	ASTMX01973, ASTMX04325
OG0000855	APOSC_08922, APOSC_08923, APOSC_26256	ASTMX05866, ASTMX09644, ASTMX09643
OG0000857	APOSC_24744	ASTMX18737, ASTMX15778, ASTMX01089, ASTMX09003
OG0000858	APOSC_14953	ASTMX14432
OG0000858	APOSC_23576	ASTMX03492
OG0000860	APOSC_17954	ASTMX22579, ASTMX13435, ASTMX16785, ASTMX21569, ASTMX19755
OG0000868	APOSC_13101	ASTMX18458, ASTMX16490
OG0000868	APOSC_22114	ASTMX15068
OG0000869	APOSC_14843	ASTMX05238
OG0000869	APOSC_18698	ASTMX03029, ASTMX03031, ASTMX03030
OG0000871	APOSC_16796, APOSC_20272, APOSC_28302, APOSC_27777, APOSC_03183	ASTMX08820
OG0000871	APOSC_14488	ASTMX22315
OG0000872	APOSC_01621, APOSC_01620	ASTMX20999
OG0000873	APOSC_27618	ASTMX22220
OG0000874	APOSC_24109	ASTMX03695, ASTMX11238, ASTMX21323
OG0000874	APOSC_09520	ASTMX03655, ASTMX07423
OG0000875	APOSC_06925, APOSC_26698, APOSC_26697, APOSC_10108	ASTMX10227, ASTMX22128
OG0000875	APOSC_05938	ASTMX15020
OG0000877	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591	ASTMX02085
OG0000878	APOSC_12538	ASTMX14927
OG0000879	APOSC_26037	ASTMX07159, ASTMX20218, ASTMX05667
OG0000879	APOSC_25589, APOSC_19618	ASTMX19602, ASTMX05400
OG0000880	APOSC_11063	ASTMX19119, ASTMX05557, ASTMX08534, ASTMX10778
OG0000882	APOSC_22975	ASTMX12618, ASTMX07464, ASTMX13019, ASTMX05010
OG0000887	APOSC_06735	ASTMX05512, ASTMX10768
OG0000887	APOSC_07943	ASTMX16791
OG0000888	APOSC_22842	ASTMX14224, ASTMX11928
OG0000888	APOSC_02163	ASTMX18926
OG0000889	APOSC_15049, APOSC_07753, APOSC_09768	ASTMX01303, ASTMX13535
OG0000889	APOSC_28468	ASTMX17253, ASTMX13198, ASTMX13987, ASTMX20205
OG0000890	APOSC_26142, APOSC_26140	ASTMX13028, ASTMX21054, ASTMX07291
OG0000893	APOSC_13888, APOSC_05778	ASTMX16839, ASTMX15713, ASTMX05174, ASTMX05175, ASTMX05176, ASTMX15714
OG0000894	APOSC_05906, APOSC_06317	ASTMX14915, ASTMX19186
OG0000894	APOSC_02796, APOSC_02797	ASTMX07726, ASTMX19891, ASTMX11065
OG0000896	APOSC_16669	ASTMX03839, ASTMX20490
OG0000897	APOSC_09636	ASTMX00619
OG0000897	APOSC_15460, APOSC_17372	ASTMX00999, ASTMX08838
OG0000898	APOSC_16195	ASTMX07406, ASTMX18529
OG0000899	APOSC_14711	ASTMX04348, ASTMX20253, ASTMX02728, ASTMX04745, ASTMX18004
OG0000900	APOSC_00837	ASTMX07447
OG0000904	APOSC_17702, APOSC_14302, APOSC_14303	ASTMX09306, ASTMX14881, ASTMX12135
OG0000904	APOSC_06457, APOSC_06456, APOSC_06458	ASTMX11271
OG0000905	APOSC_09225, APOSC_09226	ASTMX00338, ASTMX14498, ASTMX00347
OG0000906	APOSC_07017	ASTMX22382
OG0000907	APOSC_00840	ASTMX06533, ASTMX02843
OG0000908	APOSC_14771	ASTMX20519, ASTMX14450
OG0000908	APOSC_27466	ASTMX13391, ASTMX06616
OG0000909	APOSC_25304, APOSC_25305, APOSC_25306	ASTMX14114, ASTMX08183, ASTMX18935, ASTMX02527
OG0000911	APOSC_15133, APOSC_15134	ASTMX10186, ASTMX20068
OG0000912	APOSC_27960, APOSC_27961	ASTMX10500, ASTMX10501, ASTMX16615
OG0000912	APOSC_29074	ASTMX13041, ASTMX04397
OG0000913	APOSC_04388	ASTMX04731, ASTMX14355
OG0000915	APOSC_07775	ASTMX19052, ASTMX06403, ASTMX16161, ASTMX09477, ASTMX05555, ASTMX07212
OG0000921	APOSC_26555	ASTMX13599
OG0000921	APOSC_24063	ASTMX02073
OG0000923	APOSC_26447	ASTMX12705
OG0000923	APOSC_00356	ASTMX21755
OG0000925	APOSC_04534	ASTMX10561
OG0000925	APOSC_05628	ASTMX00132, ASTMX00555
OG0000926	APOSC_22481	ASTMX09128
OG0000926	APOSC_26871	ASTMX20470
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	ASTMX22584, ASTMX18625, ASTMX17517, ASTMX00645, ASTMX01726
OG0000929	APOSC_07152, APOSC_28960	ASTMX04114, ASTMX07004, ASTMX06184, ASTMX16944, ASTMX10239, ASTMX04285
OG0000930	APOSC_24570	ASTMX02277, ASTMX03926, ASTMX03925
OG0000931	APOSC_10285	ASTMX03676
OG0000932	APOSC_20073	ASTMX05094, ASTMX12156, ASTMX11727
OG0000932	APOSC_27821, APOSC_27820	ASTMX11726
OG0000934	APOSC_15771	ASTMX09810, ASTMX09922
OG0000934	APOSC_01130	ASTMX09273, ASTMX08879, ASTMX19792
OG0000935	APOSC_07475	ASTMX04934, ASTMX18192, ASTMX02617, ASTMX18423, ASTMX09074, ASTMX14216, ASTMX00813
OG0000936	APOSC_27659, APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603	ASTMX15303, ASTMX09443
OG0000943	APOSC_16658	ASTMX21773
OG0000944	APOSC_18987	ASTMX07936, ASTMX13997, ASTMX11801, ASTMX01164
OG0000945	APOSC_00213	ASTMX00204, ASTMX12524, ASTMX16834
OG0000946	APOSC_07875	ASTMX14434
OG0000946	APOSC_29057	ASTMX18936, ASTMX00332, ASTMX10860
OG0000947	APOSC_14595	ASTMX10737, ASTMX06666, ASTMX16756, ASTMX11945
OG0000947	APOSC_00712	ASTMX05367, ASTMX22371, ASTMX07513, ASTMX12713
OG0000949	APOSC_12498	ASTMX15084, ASTMX08824, ASTMX21187, ASTMX22481, ASTMX19646, ASTMX11332, ASTMX19844, ASTMX08182
OG0000951	APOSC_13115, APOSC_13394	ASTMX01864, ASTMX01863, ASTMX22222, ASTMX05129
OG0000951	APOSC_06072, APOSC_06068, APOSC_06070, APOSC_06073	ASTMX04202
OG0000952	APOSC_07711	ASTMX04103, ASTMX16768
OG0000952	APOSC_03764, APOSC_03765	ASTMX08010, ASTMX16769
OG0000953	APOSC_11055	ASTMX18226, ASTMX12548, ASTMX06834, ASTMX00739
OG0000954	APOSC_16116, APOSC_16117	ASTMX15027
OG0000954	APOSC_17406, APOSC_17405	ASTMX21854
OG0000955	APOSC_05735	ASTMX18471, ASTMX19384
OG0000955	APOSC_04505	ASTMX11621
OG0000957	APOSC_18814	ASTMX04943, ASTMX06936
OG0000958	APOSC_18169	ASTMX06367, ASTMX12813, ASTMX16637
OG0000960	APOSC_11917, APOSC_11916	ASTMX16444, ASTMX07245, ASTMX15601, ASTMX10147
OG0000963	APOSC_02511	ASTMX07918, ASTMX18186
OG0000963	APOSC_02848	ASTMX05064, ASTMX15961
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	ASTMX14595
OG0000965	APOSC_23312, APOSC_23311	ASTMX11644
OG0000965	APOSC_09972	ASTMX05585
OG0000966	APOSC_26602	ASTMX02282, ASTMX09390, ASTMX05066, ASTMX09997
OG0000967	APOSC_19736	ASTMX08221
OG0000967	APOSC_16830, APOSC_16829, APOSC_28756	ASTMX07666, ASTMX03215
OG0000968	APOSC_16459	ASTMX00225, ASTMX16299, ASTMX00443
OG0000968	APOSC_20513	ASTMX13057, ASTMX11973
OG0000969	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	ASTMX01808
OG0000970	APOSC_22645	ASTMX16775, ASTMX10621
OG0000971	APOSC_04524	ASTMX00664
OG0000971	APOSC_23034, APOSC_00944, APOSC_00943, APOSC_00942, APOSC_23033	ASTMX14779
OG0000971	APOSC_26928, APOSC_26206	ASTMX00674
OG0000972	APOSC_08203	ASTMX18834
OG0000972	APOSC_06797	ASTMX16325
OG0000973	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	ASTMX13794, ASTMX13793
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	ASTMX15410
OG0000978	APOSC_07678	ASTMX10667, ASTMX02304, ASTMX07458, ASTMX17117, ASTMX00202, ASTMX01648
OG0000979	APOSC_15019, APOSC_17422	ASTMX07631
OG0000981	APOSC_19493	ASTMX07777
OG0000982	APOSC_05256, APOSC_05255	ASTMX07919, ASTMX18187, ASTMX11536, ASTMX07445, ASTMX13438, ASTMX10025
OG0000984	APOSC_05077	ASTMX02397
OG0000985	APOSC_19761	ASTMX09768, ASTMX15611, ASTMX12134, ASTMX10557, ASTMX04706
OG0000986	APOSC_14087, APOSC_17601	ASTMX17978
OG0000987	APOSC_18102	ASTMX15681, ASTMX02636, ASTMX09408, ASTMX04754, ASTMX04880, ASTMX14766
OG0000988	APOSC_04357, APOSC_13757	ASTMX14582, ASTMX10358, ASTMX14055
OG0000989	APOSC_10480	ASTMX21040, ASTMX06443, ASTMX15397, ASTMX15396, ASTMX21290, ASTMX12898, ASTMX04135, ASTMX08566, ASTMX11776, ASTMX03087, ASTMX21439
OG0000992	APOSC_10110	ASTMX21108
OG0000992	APOSC_24901	ASTMX16823, ASTMX21083
OG0000994	APOSC_21838	ASTMX09930
OG0000994	APOSC_16646	ASTMX09998
OG0000995	APOSC_26873, APOSC_26872	ASTMX18626, ASTMX17670, ASTMX10200, ASTMX11669, ASTMX21664
OG0000996	APOSC_26134, APOSC_26133	ASTMX23040, ASTMX18947, ASTMX18386, ASTMX22748, ASTMX01122, ASTMX09090, ASTMX06171, ASTMX18948
OG0000999	APOSC_24853, APOSC_24852	ASTMX07361, ASTMX15986, ASTMX14492, ASTMX00353, ASTMX16560
OG0001000	APOSC_22545, APOSC_22546	ASTMX00037, ASTMX14963
OG0001001	APOSC_09664	ASTMX17780, ASTMX06967
OG0001002	APOSC_12230	ASTMX03599
OG0001003	APOSC_02292	ASTMX14461, ASTMX16003
OG0001005	APOSC_05744	ASTMX13958
OG0001005	APOSC_05743, APOSC_05745	ASTMX01027, ASTMX13959
OG0001006	APOSC_03092, APOSC_20430	ASTMX19697
OG0001006	APOSC_16381	ASTMX13446, ASTMX05959, ASTMX13127
OG0001007	APOSC_13458, APOSC_06869	ASTMX19285, ASTMX05091
OG0001008	APOSC_08619	ASTMX17365, ASTMX17759, ASTMX01070
OG0001009	APOSC_07787	ASTMX08160, ASTMX00855
OG0001016	APOSC_19695	ASTMX02659
OG0001016	APOSC_06741	ASTMX09603
OG0001017	APOSC_27698, APOSC_27697	ASTMX17970, ASTMX04766, ASTMX17968, ASTMX17967, ASTMX13099, ASTMX17966, ASTMX17965
OG0001018	APOSC_00082	ASTMX07293
OG0001018	APOSC_00204	ASTMX14402
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	ASTMX08511
OG0001022	APOSC_27056, APOSC_27057	ASTMX16902, ASTMX00545, ASTMX07556, ASTMX16176
OG0001023	APOSC_14370	ASTMX19031, ASTMX20687, ASTMX01426, ASTMX20596, ASTMX06914
OG0001024	APOSC_15001	ASTMX03675, ASTMX18108, ASTMX07995, ASTMX09301, ASTMX15826, ASTMX03255
OG0001026	APOSC_16961, APOSC_16960	ASTMX15598, ASTMX17425, ASTMX16409
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	ASTMX12602
OG0001028	APOSC_08654	ASTMX02432, ASTMX02433, ASTMX10276, ASTMX00251
OG0001029	APOSC_00202	ASTMX06248, ASTMX01653
OG0001030	APOSC_09604	ASTMX02452, ASTMX18172
OG0001030	APOSC_11729	ASTMX14787, ASTMX04535, ASTMX18636
OG0001031	APOSC_26056	ASTMX07625
OG0001032	APOSC_22643, APOSC_22642	ASTMX15532, ASTMX03793, ASTMX13164, ASTMX18965, ASTMX09608, ASTMX13460
OG0001033	APOSC_15664	ASTMX11272, ASTMX16778, ASTMX20310
OG0001033	APOSC_27603	ASTMX02891, ASTMX13562
OG0001034	APOSC_15657, APOSC_15659, APOSC_15656, APOSC_15658	ASTMX14094, ASTMX17808, ASTMX08019, ASTMX09126
OG0001036	APOSC_22682	ASTMX15297, ASTMX00943, ASTMX04320, ASTMX20857
OG0001037	APOSC_08095, APOSC_08094	ASTMX09605, ASTMX13457, ASTMX18385, ASTMX09123
OG0001039	APOSC_21961, APOSC_21960	ASTMX00965
OG0001039	APOSC_21962	ASTMX19682
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	ASTMX01745, ASTMX19070, ASTMX15836, ASTMX02594, ASTMX01999
OG0001044	APOSC_09771	ASTMX11020
OG0001046	APOSC_10057	ASTMX04989, ASTMX12326, ASTMX15400, ASTMX21403, ASTMX04871
OG0001047	APOSC_07498, APOSC_07497, APOSC_09711, APOSC_09712	ASTMX13719, ASTMX02988, ASTMX09193, ASTMX08799
OG0001048	APOSC_27676, APOSC_08099	ASTMX11990, ASTMX19153, ASTMX16464, ASTMX06652, ASTMX16463, ASTMX18179, ASTMX03970
OG0001049	APOSC_13075	ASTMX16983, ASTMX16917
OG0001049	APOSC_00313	ASTMX15120, ASTMX04802
OG0001050	APOSC_28063	ASTMX17116, ASTMX01295, ASTMX07885, ASTMX07884, ASTMX00384, ASTMX06846
OG0001052	APOSC_21889	ASTMX02792, ASTMX15614
OG0001053	APOSC_25635	ASTMX18300, ASTMX22111, ASTMX05732, ASTMX04777, ASTMX00654
OG0001053	APOSC_21499	ASTMX04746
OG0001054	APOSC_23483	ASTMX11497, ASTMX10102, ASTMX07817, ASTMX12306, ASTMX15402, ASTMX15877, ASTMX07816, ASTMX19836, ASTMX11496, ASTMX10101
OG0001057	APOSC_13058	ASTMX21869, ASTMX11631
OG0001058	APOSC_03274, APOSC_08093, APOSC_03275	ASTMX18033, ASTMX05110, ASTMX11885, ASTMX17859
OG0001059	APOSC_04077	ASTMX17167, ASTMX13012, ASTMX17166, ASTMX13011
OG0001060	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253	ASTMX14477, ASTMX15173
OG0001062	APOSC_18657	ASTMX14307, ASTMX08563, ASTMX02379, ASTMX17790
OG0001063	APOSC_06298, APOSC_18602	ASTMX10605
OG0001065	APOSC_06320	ASTMX18463, ASTMX10224
OG0001066	APOSC_18530	ASTMX20286, ASTMX02069, ASTMX08837, ASTMX00998, ASTMX09220
OG0001067	APOSC_06521	ASTMX00002, ASTMX08589
OG0001068	APOSC_05419	ASTMX16663, ASTMX10634
OG0001072	APOSC_21913	ASTMX19026
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	ASTMX07116
OG0001073	APOSC_26376	ASTMX00299, ASTMX15138, ASTMX15137, ASTMX15139, ASTMX07175
OG0001075	APOSC_01609	ASTMX15603, ASTMX17534, ASTMX07596
OG0001076	APOSC_12173	ASTMX03684, ASTMX11243, ASTMX11094
OG0001077	APOSC_11437	ASTMX08017
OG0001077	APOSC_00506	ASTMX12567
OG0001078	APOSC_27568	ASTMX14428, ASTMX16990, ASTMX15708, ASTMX07308, ASTMX21162, ASTMX01731
OG0001079	APOSC_10027	ASTMX13695, ASTMX07130, ASTMX04052
OG0001080	APOSC_05170	ASTMX20362
OG0001080	APOSC_12416	ASTMX17093, ASTMX00271
OG0001081	APOSC_07539	ASTMX07534, ASTMX20170, ASTMX20169
OG0001082	APOSC_13677	ASTMX05356
OG0001083	APOSC_11163	ASTMX03242, ASTMX10427, ASTMX17603, ASTMX08493
OG0001084	APOSC_05222	ASTMX13267, ASTMX14596, ASTMX13269
OG0001084	APOSC_23702	ASTMX21978, ASTMX16214
OG0001085	APOSC_12993, APOSC_12994	ASTMX04023, ASTMX22544, ASTMX08536, ASTMX05559
OG0001088	APOSC_19644	ASTMX09698, ASTMX21365
OG0001089	APOSC_27366	ASTMX21827
OG0001090	APOSC_17130, APOSC_08889, APOSC_26557, APOSC_00452	ASTMX12686
OG0001092	APOSC_09742	ASTMX11230
OG0001093	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043	ASTMX12014, ASTMX12657, ASTMX16037, ASTMX04141, ASTMX08672
OG0001094	APOSC_16150, APOSC_26607, APOSC_01941	ASTMX20728, ASTMX11817, ASTMX22892
OG0001095	APOSC_09493	ASTMX01042, ASTMX06668, ASTMX10417, ASTMX04271
OG0001101	APOSC_01614	ASTMX18645
OG0001102	APOSC_08185	ASTMX10946
OG0001102	APOSC_22291	ASTMX06585
OG0001103	APOSC_04714	ASTMX01362
OG0001103	APOSC_00044	ASTMX07925
OG0001105	APOSC_29086	ASTMX06295
OG0001105	APOSC_22089	ASTMX16452
OG0001106	APOSC_10543	ASTMX12402, ASTMX00435
OG0001107	APOSC_02863, APOSC_02862	ASTMX07155, ASTMX18532, ASTMX08783, ASTMX07277, ASTMX12968
OG0001108	APOSC_04910	ASTMX10776
OG0001108	APOSC_18668	ASTMX02283
OG0001109	APOSC_01699	ASTMX22098, ASTMX18693, ASTMX16851, ASTMX20867
OG0001110	APOSC_02158	ASTMX19998, ASTMX20209, ASTMX10366, ASTMX18902, ASTMX13352
OG0001112	APOSC_22649, APOSC_22648, APOSC_22650	ASTMX08753, ASTMX12056
OG0001113	APOSC_04032	ASTMX19887
OG0001113	APOSC_01852	ASTMX17682
OG0001113	APOSC_23610	ASTMX17433
OG0001114	APOSC_06726	ASTMX20168, ASTMX05200, ASTMX10656
OG0001115	APOSC_20837	ASTMX22571, ASTMX01777, ASTMX14280, ASTMX19074, ASTMX15784, ASTMX16079, ASTMX09277
OG0001116	APOSC_23270, APOSC_23271, APOSC_23272	ASTMX16860
OG0001119	APOSC_27990, APOSC_15333, APOSC_27989	ASTMX11748
OG0001120	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285	ASTMX04101, ASTMX08003, ASTMX10732, ASTMX16697, ASTMX08805, ASTMX16767
OG0001121	APOSC_08497, APOSC_08496	ASTMX15268, ASTMX07286
OG0001123	APOSC_27910	ASTMX11965
OG0001123	APOSC_06480	ASTMX03333
OG0001124	APOSC_05655	ASTMX11649
OG0001124	APOSC_14707	ASTMX21249
OG0001126	APOSC_00715, APOSC_12884	ASTMX15842
OG0001126	APOSC_12885	ASTMX15843
OG0001127	APOSC_22052	ASTMX12680, ASTMX16751, ASTMX02660, ASTMX13770
OG0001128	APOSC_17039	ASTMX18460, ASTMX16489, ASTMX06330, ASTMX08219, ASTMX03840
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505	ASTMX10908, ASTMX12420, ASTMX13922
OG0001129	APOSC_07928	ASTMX10145, ASTMX09711
OG0001130	APOSC_23929, APOSC_10394	ASTMX10575
OG0001131	APOSC_10660	ASTMX07608, ASTMX14403, ASTMX04858
OG0001132	APOSC_22214	ASTMX10021
OG0001133	APOSC_09462	ASTMX13789
OG0001133	APOSC_26387	ASTMX12861
OG0001134	APOSC_03277	ASTMX21574, ASTMX21573, ASTMX07671
OG0001135	APOSC_07139, APOSC_21672	ASTMX15353, ASTMX19619
OG0001135	APOSC_23479	ASTMX18867
OG0001136	APOSC_27527	ASTMX03984, ASTMX03125, ASTMX00617, ASTMX01730
OG0001137	APOSC_03121, APOSC_03122	ASTMX12515, ASTMX16194, ASTMX01698
OG0001138	APOSC_17070, APOSC_17069	ASTMX18696, ASTMX18698, ASTMX19043, ASTMX13761, ASTMX15448, ASTMX17720
OG0001139	APOSC_20729, APOSC_20730	ASTMX08590
OG0001139	APOSC_22795	ASTMX08334, ASTMX02193, ASTMX16174
OG0001141	APOSC_14638, APOSC_05629, APOSC_15128	ASTMX18850, ASTMX15737
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	ASTMX06998
