Orthogroup	APOSC_ok	HELIO_ok
OG0000773	APOSC_21137	HELIO_11711
OG0000773	APOSC_11971	HELIO_03863
OG0000774	APOSC_18361	HELIO_08849
OG0000774	APOSC_14291	HELIO_04009
OG0000774	APOSC_14965	HELIO_08272
OG0000775	APOSC_15715, APOSC_15716, APOSC_15714, APOSC_10384	HELIO_06059, HELIO_08032, HELIO_04698
OG0000776	APOSC_14658, APOSC_04219, APOSC_04218	HELIO_04225
OG0000776	APOSC_20069	HELIO_09018
OG0000777	APOSC_06075	HELIO_06142
OG0000779	APOSC_20892	HELIO_11967
OG0000779	APOSC_15142	HELIO_02465
OG0000780	APOSC_06109, APOSC_07773	HELIO_08617
OG0000780	APOSC_21503	HELIO_08333
OG0000781	APOSC_24857	HELIO_04968, HELIO_03850
OG0000782	APOSC_02046, APOSC_02045	HELIO_03195
OG0000786	APOSC_12334	HELIO_02925
OG0000787	APOSC_24396	HELIO_09002
OG0000788	APOSC_18949	HELIO_09954
OG0000788	APOSC_21919, APOSC_21918	HELIO_02295
OG0000789	APOSC_26967	HELIO_02519
OG0000790	APOSC_17258	HELIO_01517
OG0000791	APOSC_26179, APOSC_26180	HELIO_07748
OG0000792	APOSC_14959	HELIO_05838
OG0000792	APOSC_04163	HELIO_03909
OG0000793	APOSC_28727	HELIO_04742
OG0000794	APOSC_25175	HELIO_08580
OG0000794	APOSC_12304, APOSC_28540, APOSC_17611, APOSC_08351, APOSC_01861, APOSC_03932	HELIO_07646
OG0000795	APOSC_09195	HELIO_07138, HELIO_05609, HELIO_04996, HELIO_00941
OG0000796	APOSC_17748	HELIO_06590
OG0000797	APOSC_05552, APOSC_02654	HELIO_10217
OG0000798	APOSC_20553	HELIO_09953
OG0000799	APOSC_20835	HELIO_12010
OG0000800	APOSC_27669	HELIO_11766, HELIO_01323
OG0000801	APOSC_13410, APOSC_22125	HELIO_05282
OG0000802	APOSC_16253	HELIO_00036
OG0000803	APOSC_18801, APOSC_00365	HELIO_01765
OG0000809	APOSC_01372	HELIO_01972
OG0000810	APOSC_15514	HELIO_02012
OG0000810	APOSC_02955, APOSC_02954, APOSC_02956	HELIO_12250
OG0000811	APOSC_10153	HELIO_08177
OG0000813	APOSC_22749, APOSC_28682, APOSC_28679, APOSC_28681, APOSC_28678, APOSC_28677, APOSC_28680	HELIO_06105, HELIO_05174
OG0000814	APOSC_19527	HELIO_12587
OG0000814	APOSC_22281	HELIO_06788
OG0000815	APOSC_21255	HELIO_02679
OG0000815	APOSC_22055	HELIO_01991
OG0000815	APOSC_20294	HELIO_09051
OG0000816	APOSC_05809	HELIO_09415
OG0000816	APOSC_10643, APOSC_15680	HELIO_05766
OG0000817	APOSC_13738	HELIO_10156
OG0000817	APOSC_22901	HELIO_06308
OG0000818	APOSC_14407, APOSC_14408, APOSC_14409	HELIO_09790
OG0000819	APOSC_17700	HELIO_01104
OG0000819	APOSC_09083	HELIO_09273
OG0000819	APOSC_05516	HELIO_11548
OG0000820	APOSC_11841	HELIO_08795
OG0000822	APOSC_20678	HELIO_09040
OG0000822	APOSC_12709	HELIO_08036
OG0000822	APOSC_02360, APOSC_25612	HELIO_00217
OG0000824	APOSC_26516	HELIO_00999
OG0000825	APOSC_17271	HELIO_05366
OG0000825	APOSC_03303	HELIO_00080, HELIO_08583
OG0000827	APOSC_10934	HELIO_03128
OG0000827	APOSC_24620, APOSC_19492	HELIO_06494
OG0000827	APOSC_06325	HELIO_07218
OG0000828	APOSC_05791	HELIO_02812
OG0000828	APOSC_22977, APOSC_11571	HELIO_08756
OG0000829	APOSC_25803, APOSC_25804	HELIO_06164
OG0000830	APOSC_07203, APOSC_07204	HELIO_01263
OG0000830	APOSC_18116	HELIO_02579
OG0000831	APOSC_01145	HELIO_07082
OG0000833	APOSC_26082, APOSC_26081	HELIO_03677, HELIO_04782
OG0000834	APOSC_04739, APOSC_27269	HELIO_06529
OG0000835	APOSC_18417	HELIO_04941
OG0000836	APOSC_15778	HELIO_03410
OG0000836	APOSC_06642	HELIO_08284
OG0000837	APOSC_12041, APOSC_06484, APOSC_27044, APOSC_21308	HELIO_06103
OG0000838	APOSC_26520	HELIO_00849
OG0000838	APOSC_02486	HELIO_10009
OG0000841	APOSC_23985, APOSC_23987, APOSC_23986	HELIO_01420
OG0000842	APOSC_09796	HELIO_07760
OG0000843	APOSC_15224, APOSC_12714	HELIO_06707
OG0000844	APOSC_10362	HELIO_12719
OG0000845	APOSC_21723, APOSC_21724	HELIO_09887
OG0000845	APOSC_15428	HELIO_12283
OG0000845	APOSC_11449	HELIO_12001
OG0000846	APOSC_25695	HELIO_09270, HELIO_11047
OG0000846	APOSC_22439, APOSC_15488	HELIO_12785
OG0000847	APOSC_11562	HELIO_07547
OG0000848	APOSC_20382	HELIO_03626
OG0000848	APOSC_18151, APOSC_18150	HELIO_01690
OG0000849	APOSC_27634, APOSC_09266	HELIO_02567
OG0000850	APOSC_08264	HELIO_09938
OG0000850	APOSC_23927	HELIO_06017
OG0000851	APOSC_19702, APOSC_19703, APOSC_19701	HELIO_11326
OG0000852	APOSC_20285, APOSC_20286	HELIO_03095
OG0000852	APOSC_02824	HELIO_01058
OG0000853	APOSC_14872, APOSC_14873, APOSC_14871, APOSC_04190	HELIO_07536
OG0000855	APOSC_08922, APOSC_08923, APOSC_26256	HELIO_00071, HELIO_07301
OG0000857	APOSC_24744	HELIO_09917
OG0000858	APOSC_14953	HELIO_11496
OG0000858	APOSC_23576	HELIO_10581
OG0000859	APOSC_20756, APOSC_20755, APOSC_20757	HELIO_05061
OG0000860	APOSC_17954	HELIO_06728, HELIO_10827, HELIO_04489
OG0000868	APOSC_13101	HELIO_01384
OG0000869	APOSC_14843	HELIO_09192
OG0000869	APOSC_18698	HELIO_12015
OG0000869	APOSC_10798	HELIO_00917
OG0000870	APOSC_06340	HELIO_07670
OG0000871	APOSC_20272	HELIO_05455, HELIO_10685
OG0000871	APOSC_28302, APOSC_27777	HELIO_01060
OG0000871	APOSC_14488	HELIO_09841
OG0000872	APOSC_01621, APOSC_01620	HELIO_10138
OG0000873	APOSC_27618	HELIO_12140
OG0000875	APOSC_06925, APOSC_26698, APOSC_26697	HELIO_11887
OG0000876	APOSC_13414	HELIO_09814
OG0000877	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591	HELIO_03881
OG0000878	APOSC_12538	HELIO_11704
OG0000879	APOSC_25589, APOSC_19618	HELIO_12212, HELIO_12213
OG0000880	APOSC_11063	HELIO_01486
OG0000882	APOSC_22975	HELIO_12401
OG0000887	APOSC_07943	HELIO_02768
OG0000888	APOSC_22842	HELIO_05889
OG0000888	APOSC_02163	HELIO_01489
OG0000889	APOSC_15049, APOSC_07753	HELIO_04264
OG0000889	APOSC_09768	HELIO_00210
OG0000891	APOSC_21662, APOSC_19871, APOSC_18925, APOSC_08985, APOSC_04933, APOSC_06099, APOSC_25735, APOSC_11370, APOSC_07457, APOSC_17994, APOSC_05702	HELIO_05993, HELIO_06566
OG0000893	APOSC_13888, APOSC_05778	HELIO_04931, HELIO_07627
OG0000894	APOSC_05906, APOSC_06317	HELIO_06317
OG0000894	APOSC_02796, APOSC_02797	HELIO_06932
OG0000896	APOSC_16669	HELIO_06843
OG0000897	APOSC_09636	HELIO_09055
OG0000897	APOSC_15460, APOSC_17372	HELIO_12050
OG0000898	APOSC_16195	HELIO_04279
OG0000899	APOSC_14711	HELIO_09464
OG0000904	APOSC_17702, APOSC_14302, APOSC_14303	HELIO_11725, HELIO_04556
OG0000905	APOSC_09225, APOSC_09226	HELIO_07570
OG0000906	APOSC_04764	HELIO_00505
OG0000907	APOSC_00840	HELIO_12545
OG0000908	APOSC_14771	HELIO_00145
OG0000908	APOSC_27466	HELIO_11059
OG0000909	APOSC_25304, APOSC_25305, APOSC_25306	HELIO_00246
OG0000911	APOSC_15133, APOSC_15134	HELIO_10858
OG0000912	APOSC_27960, APOSC_27961	HELIO_10841
OG0000912	APOSC_29074	HELIO_12695, HELIO_12697
OG0000913	APOSC_04388	HELIO_06048
OG0000914	APOSC_12098	HELIO_08250
OG0000915	APOSC_07775	HELIO_03730
OG0000921	APOSC_24063	HELIO_03668
OG0000922	APOSC_26104, APOSC_17712, APOSC_07423, APOSC_27187, APOSC_28235	HELIO_01941
OG0000923	APOSC_00356	HELIO_06362
OG0000924	APOSC_24384	HELIO_00989
OG0000924	APOSC_05973	HELIO_03010
OG0000924	APOSC_19207	HELIO_06727
OG0000925	APOSC_04534	HELIO_09608
OG0000925	APOSC_05628	HELIO_02417
OG0000926	APOSC_08443	HELIO_12722
OG0000926	APOSC_09291, APOSC_26871	HELIO_00674, HELIO_04672
OG0000928	APOSC_19235, APOSC_19234, APOSC_19236	HELIO_10500, HELIO_10501, HELIO_01658
OG0000929	APOSC_28960	HELIO_11603, HELIO_11221
OG0000930	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572	HELIO_11376, HELIO_08286, HELIO_04315
OG0000931	APOSC_10285	HELIO_09729
OG0000932	APOSC_20073	HELIO_12492
OG0000932	APOSC_27821, APOSC_27820	HELIO_07928
OG0000933	APOSC_28945	HELIO_10228
OG0000934	APOSC_15771	HELIO_01254
OG0000934	APOSC_01130	HELIO_02606
OG0000935	APOSC_07475	HELIO_05900
OG0000936	APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603	HELIO_12637
OG0000936	APOSC_00147	HELIO_05548
OG0000937	APOSC_17318	HELIO_04808
OG0000943	APOSC_21318	HELIO_08389, HELIO_02640
OG0000943	APOSC_16658	HELIO_02892
OG0000944	APOSC_18987	HELIO_00838, HELIO_00839
OG0000945	APOSC_00213	HELIO_12211, HELIO_09173
OG0000946	APOSC_29057	HELIO_00131
OG0000947	APOSC_14595	HELIO_05356
OG0000947	APOSC_00712	HELIO_05079
OG0000949	APOSC_12498	HELIO_03725
OG0000950	APOSC_07812, APOSC_23885, APOSC_28280	HELIO_04261
OG0000951	APOSC_13115, APOSC_13394	HELIO_12483
OG0000952	APOSC_07711	HELIO_10871
OG0000952	APOSC_03764, APOSC_03765	HELIO_06071
OG0000953	APOSC_11055	HELIO_10829, HELIO_11999, HELIO_00087
OG0000954	APOSC_16116, APOSC_16117	HELIO_08553
OG0000954	APOSC_17406, APOSC_17405	HELIO_10186
OG0000955	APOSC_05735	HELIO_03286
OG0000955	APOSC_04505	HELIO_07820
OG0000956	APOSC_09898	HELIO_04252
OG0000956	APOSC_19178	HELIO_06834
OG0000957	APOSC_18814	HELIO_09500
OG0000960	APOSC_11917, APOSC_11916	HELIO_04120
OG0000963	APOSC_02511	HELIO_01247
OG0000963	APOSC_02848	HELIO_02112
OG0000964	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264	HELIO_02016
OG0000965	APOSC_23312, APOSC_23311	HELIO_02433
OG0000965	APOSC_09972	HELIO_02543
OG0000966	APOSC_26602	HELIO_12553
OG0000967	APOSC_19736	HELIO_05380
OG0000967	APOSC_16830, APOSC_16829	HELIO_03536
OG0000967	APOSC_28756	HELIO_01717
OG0000968	APOSC_16459	HELIO_03389
OG0000969	APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123	HELIO_04198, HELIO_02734
OG0000970	APOSC_21804	HELIO_10364
OG0000970	APOSC_22645	HELIO_01898
OG0000971	APOSC_04524	HELIO_04852
OG0000971	APOSC_23034, APOSC_00944, APOSC_00943, APOSC_00942, APOSC_23033	HELIO_05470, HELIO_04766
OG0000972	APOSC_08203	HELIO_03437
OG0000972	APOSC_06797	HELIO_10088
OG0000973	APOSC_12417, APOSC_12418	HELIO_11690, HELIO_06787, HELIO_06764
OG0000973	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201	HELIO_11192
OG0000974	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468	HELIO_11927, HELIO_03653, HELIO_04736
OG0000977	APOSC_07409	HELIO_05595
OG0000977	APOSC_00474	HELIO_10196
OG0000978	APOSC_07678	HELIO_07153
OG0000979	APOSC_15019, APOSC_17422	HELIO_10893
OG0000981	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758	HELIO_05192, HELIO_11353
OG0000981	APOSC_19493	HELIO_10861
OG0000982	APOSC_05256, APOSC_05255	HELIO_07584
OG0000983	APOSC_18110, APOSC_06126, APOSC_13813, APOSC_23821	HELIO_03876
OG0000984	APOSC_25912	HELIO_08631
OG0000985	APOSC_19761	HELIO_01102
OG0000986	APOSC_16486	HELIO_03699
OG0000987	APOSC_18102	HELIO_01520
OG0000988	APOSC_04357, APOSC_13757	HELIO_06322
OG0000992	APOSC_10110, APOSC_22971	HELIO_10125
OG0000992	APOSC_24901	HELIO_02780
OG0000993	APOSC_07451, APOSC_07452, APOSC_27467, APOSC_25800, APOSC_25799, APOSC_15824, APOSC_13161, APOSC_04147, APOSC_15770, APOSC_07683, APOSC_01705, APOSC_24726, APOSC_24727, APOSC_23319, APOSC_04797, APOSC_28883, APOSC_17603	HELIO_04159, HELIO_11266
OG0000994	APOSC_21838	HELIO_02373
OG0000994	APOSC_16646	HELIO_07661
OG0000995	APOSC_26873, APOSC_26872	HELIO_03487, HELIO_06963
OG0000996	APOSC_26134, APOSC_26133	HELIO_08470
OG0000997	APOSC_11276	HELIO_05396, HELIO_07704, HELIO_07669
OG0000998	APOSC_02804	HELIO_06252, HELIO_05043, HELIO_04979, HELIO_03944, HELIO_08834, HELIO_03576
OG0000999	APOSC_24853, APOSC_24852	HELIO_05906
OG0001000	APOSC_22545, APOSC_22546	HELIO_11748
OG0001001	APOSC_09664	HELIO_03180, HELIO_03179
OG0001002	APOSC_12230	HELIO_11589
OG0001002	APOSC_20234	HELIO_11592
OG0001003	APOSC_02292	HELIO_03157, HELIO_03158
OG0001004	APOSC_07819	HELIO_01908, HELIO_01907
OG0001005	APOSC_05743, APOSC_05745	HELIO_11378
OG0001006	APOSC_03092, APOSC_20430	HELIO_12602
OG0001006	APOSC_16381	HELIO_03139
OG0001007	APOSC_06868, APOSC_06866	HELIO_09775
OG0001009	APOSC_15733, APOSC_04114, APOSC_04113, APOSC_15732, APOSC_04115	HELIO_00710, HELIO_05419
OG0001009	APOSC_07787	HELIO_05966
OG0001015	APOSC_22160	HELIO_11230
OG0001016	APOSC_19695	HELIO_06921
OG0001016	APOSC_06741	HELIO_03156
OG0001017	APOSC_27698, APOSC_27697	HELIO_05638, HELIO_05629
OG0001018	APOSC_00082	HELIO_02325
OG0001018	APOSC_00204	HELIO_10601
OG0001019	APOSC_27053, APOSC_00529, APOSC_06795	HELIO_09832, HELIO_08139
OG0001021	APOSC_24595, APOSC_24596, APOSC_10647	HELIO_12585
OG0001022	APOSC_27056, APOSC_27057	HELIO_07003
OG0001023	APOSC_14370	HELIO_03660
OG0001024	APOSC_23658	HELIO_04378
OG0001025	APOSC_04480	HELIO_05107
OG0001026	APOSC_16961, APOSC_16960	HELIO_01202
OG0001027	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692	HELIO_03833, HELIO_00869
OG0001028	APOSC_08654	HELIO_12036
OG0001029	APOSC_00202	HELIO_12058
OG0001030	APOSC_09604	HELIO_02439
OG0001030	APOSC_11729	HELIO_10962
OG0001031	APOSC_26056	HELIO_05592
OG0001032	APOSC_22643, APOSC_22642	HELIO_01696
OG0001033	APOSC_15664	HELIO_09215
OG0001033	APOSC_27603	HELIO_06818
OG0001034	APOSC_15657, APOSC_15659, APOSC_15656, APOSC_15658	HELIO_10699
OG0001036	APOSC_22682	HELIO_01681
OG0001037	APOSC_08095, APOSC_08094	HELIO_10784
OG0001038	APOSC_19793	HELIO_09434
OG0001039	APOSC_04027	HELIO_06687
OG0001039	APOSC_21961, APOSC_21960	HELIO_03051
OG0001041	APOSC_25866, APOSC_28586, APOSC_02528, APOSC_05089	HELIO_05713, HELIO_03864
OG0001042	APOSC_11804, APOSC_11802, APOSC_11803	HELIO_08977
OG0001043	APOSC_02147	HELIO_04349, HELIO_06070, HELIO_12731, HELIO_12419, HELIO_11111, HELIO_11763, HELIO_09025, HELIO_12512
OG0001043	APOSC_25991	HELIO_07857
OG0001044	APOSC_09771	HELIO_11285
OG0001045	APOSC_25428, APOSC_17544	HELIO_01258
OG0001046	APOSC_10057	HELIO_07188
OG0001047	APOSC_07498, APOSC_07497	HELIO_10070
OG0001048	APOSC_27676	HELIO_00893
OG0001048	APOSC_08099	HELIO_12024
OG0001049	APOSC_13075	HELIO_09140
OG0001049	APOSC_00313	HELIO_12069
OG0001050	APOSC_28063	HELIO_07822
OG0001052	APOSC_21889	HELIO_07737
OG0001052	APOSC_07407	HELIO_06284, HELIO_08117
OG0001053	APOSC_25635	HELIO_00232
OG0001053	APOSC_21499	HELIO_06885
OG0001055	APOSC_10851, APOSC_16805, APOSC_03145, APOSC_17030, APOSC_17029	HELIO_11495, HELIO_06295
OG0001056	APOSC_00339	HELIO_03441
OG0001057	APOSC_03585	HELIO_02463
OG0001058	APOSC_03274, APOSC_08093, APOSC_03275	HELIO_10312
OG0001059	APOSC_04077	HELIO_11528
OG0001060	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253	HELIO_04663
OG0001061	APOSC_21195	HELIO_04768, HELIO_11228
OG0001061	APOSC_17050, APOSC_16833, APOSC_16832	HELIO_08345
OG0001061	APOSC_15699	HELIO_11133, HELIO_05956
OG0001062	APOSC_18657	HELIO_10831
OG0001063	APOSC_06298, APOSC_18602	HELIO_12546
OG0001063	APOSC_25113, APOSC_25112	HELIO_01134
OG0001065	APOSC_06320	HELIO_04289
OG0001065	APOSC_24476, APOSC_06121	HELIO_05198, HELIO_05792, HELIO_04038, HELIO_02275
OG0001067	APOSC_06521	HELIO_08543
OG0001068	APOSC_05419	HELIO_11318
OG0001072	APOSC_21913	HELIO_02051
OG0001072	APOSC_13810, APOSC_10950, APOSC_17931	HELIO_11812
OG0001073	APOSC_26376	HELIO_10163
OG0001075	APOSC_01609	HELIO_03042
OG0001076	APOSC_12173	HELIO_10241
OG0001077	APOSC_11437	HELIO_00459
OG0001078	APOSC_27568	HELIO_05283
OG0001079	APOSC_10027	HELIO_01927
OG0001080	APOSC_05170	HELIO_05367
OG0001080	APOSC_12416	HELIO_07062
OG0001081	APOSC_07539	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737
OG0001082	APOSC_13677	HELIO_11176
OG0001084	APOSC_05222	HELIO_02656
OG0001085	APOSC_12993, APOSC_12994	HELIO_07664
OG0001086	APOSC_17266, APOSC_17267	HELIO_03188
OG0001088	APOSC_08580	HELIO_00164
OG0001089	APOSC_27366	HELIO_12254
OG0001090	APOSC_08889, APOSC_26557, APOSC_00452	HELIO_04216
OG0001091	APOSC_06445	HELIO_12660, HELIO_12659
OG0001092	APOSC_09742	HELIO_09889
OG0001095	APOSC_09493	HELIO_00438
OG0001096	APOSC_12731	HELIO_10964, HELIO_06053
OG0001097	APOSC_08044	HELIO_03978
OG0001101	APOSC_01614	HELIO_11659
OG0001102	APOSC_16629	HELIO_10839
OG0001103	APOSC_16274	HELIO_09466
OG0001103	APOSC_04714	HELIO_09522
OG0001103	APOSC_00044	HELIO_03297
OG0001104	APOSC_01233, APOSC_01232	HELIO_02923
OG0001105	APOSC_29086	HELIO_08271
OG0001105	APOSC_10933	HELIO_10656
OG0001106	APOSC_10543	HELIO_08971, HELIO_05464
OG0001107	APOSC_02863, APOSC_02862	HELIO_04866
OG0001108	APOSC_04910	HELIO_00460
OG0001108	APOSC_18668	HELIO_08728
OG0001109	APOSC_01699	HELIO_04286
OG0001110	APOSC_02158	HELIO_10394
OG0001112	APOSC_22649, APOSC_22648, APOSC_22650	HELIO_11241
OG0001113	APOSC_04032	HELIO_11363
OG0001114	APOSC_06726	HELIO_01619
OG0001115	APOSC_25449	HELIO_03889
OG0001115	APOSC_20837	HELIO_08018
OG0001116	APOSC_23270, APOSC_23271, APOSC_23272	HELIO_11648
OG0001117	APOSC_03244, APOSC_03243, APOSC_03245	HELIO_10761, HELIO_05009
OG0001118	APOSC_16049, APOSC_28446	HELIO_04035, HELIO_06127, HELIO_08101, HELIO_04000
OG0001119	APOSC_27990, APOSC_15333, APOSC_27989	HELIO_04951
OG0001121	APOSC_08497, APOSC_08496	HELIO_02833, HELIO_04338
OG0001123	APOSC_27910	HELIO_05833
OG0001123	APOSC_06480	HELIO_11888
OG0001124	APOSC_05655	HELIO_05892
OG0001124	APOSC_14707	HELIO_11497
OG0001125	APOSC_24352, APOSC_24351, APOSC_01493	HELIO_03784
OG0001126	APOSC_00716	HELIO_07432
OG0001126	APOSC_00715, APOSC_12884	HELIO_08150
OG0001126	APOSC_12885	HELIO_09972
OG0001127	APOSC_22052	HELIO_07919
OG0001128	APOSC_17039	HELIO_07418
OG0001129	APOSC_09504, APOSC_09503, APOSC_09505	HELIO_05218
OG0001129	APOSC_07928	HELIO_02379
OG0001130	APOSC_23929	HELIO_08960
OG0001130	APOSC_10394	HELIO_05662
OG0001130	APOSC_19470, APOSC_05583	HELIO_00771
OG0001131	APOSC_10660	HELIO_11533
OG0001132	APOSC_22214	HELIO_09410
OG0001133	APOSC_26387	HELIO_10368
OG0001134	APOSC_03277	HELIO_12460
OG0001135	APOSC_26040, APOSC_23817, APOSC_07139, APOSC_21672, APOSC_23479	HELIO_07754
OG0001137	APOSC_03121, APOSC_03122	HELIO_03163
OG0001138	APOSC_17070, APOSC_17069	HELIO_09443
OG0001139	APOSC_22795	HELIO_04488
OG0001140	APOSC_21510	HELIO_11252
OG0001141	APOSC_14638	HELIO_08701, HELIO_05429
OG0001141	APOSC_05629, APOSC_15128	HELIO_04831
OG0001142	APOSC_21303, APOSC_21299	HELIO_04691
OG0001142	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302	HELIO_05081
OG0001143	APOSC_15154	HELIO_02868
OG0001144	APOSC_19392	HELIO_08158
OG0001148	APOSC_26031	HELIO_12317
OG0001149	APOSC_21673, APOSC_19665	HELIO_07596
OG0001155	APOSC_20228	HELIO_01105
OG0001156	APOSC_02186	HELIO_05032
OG0001158	APOSC_02675	HELIO_03567
OG0001158	APOSC_10531	HELIO_07771
OG0001159	APOSC_12530	HELIO_09181
OG0001160	APOSC_19351	HELIO_10702
OG0001161	APOSC_06254	HELIO_01628
OG0001162	APOSC_12922, APOSC_12923	HELIO_09342, HELIO_11797
OG0001163	APOSC_13361	HELIO_12002
OG0001164	APOSC_13012	HELIO_09308
OG0001165	APOSC_20051	HELIO_08812
OG0001165	APOSC_23971	HELIO_00728
OG0001166	APOSC_26232, APOSC_26233, APOSC_26234	HELIO_00329
OG0001167	APOSC_15750, APOSC_15751	HELIO_08270
OG0001168	APOSC_07839, APOSC_20079	HELIO_00913
OG0001169	APOSC_16441	HELIO_01933
OG0001170	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122	HELIO_06339
OG0001171	APOSC_10831	HELIO_07445
OG0001172	APOSC_01434	HELIO_12376
OG0001172	APOSC_19424	HELIO_03682
OG0001173	APOSC_05813	HELIO_09432, HELIO_09438
OG0001174	APOSC_02636, APOSC_02635	HELIO_03977
OG0001175	APOSC_21521	HELIO_05555
OG0001176	APOSC_09966	HELIO_06263
OG0001177	APOSC_27862	HELIO_06526
OG0001177	APOSC_09067	HELIO_10848
OG0001178	APOSC_13380	HELIO_07560, HELIO_03485
OG0001178	APOSC_10092	HELIO_05752
OG0001179	APOSC_24042	HELIO_04405
OG0001179	APOSC_00450	HELIO_06718
OG0001181	APOSC_08671	HELIO_05206
OG0001182	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228	HELIO_05272, HELIO_04697
OG0001183	APOSC_23108	HELIO_08525
OG0001183	APOSC_17193, APOSC_17194	HELIO_08524
OG0001184	APOSC_28467	HELIO_12185
OG0001184	APOSC_19647	HELIO_02728
OG0001185	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697	HELIO_12657
OG0001186	APOSC_22932	HELIO_09188
OG0001186	APOSC_07366	HELIO_01928
OG0001188	APOSC_22816, APOSC_01840	HELIO_03558
OG0001189	APOSC_16284, APOSC_02204	HELIO_02935, HELIO_12493
OG0001190	APOSC_04573	HELIO_03395
OG0001191	APOSC_16893	HELIO_06301
OG0001196	APOSC_17916	HELIO_04183
OG0001197	APOSC_08492	HELIO_04520
OG0001197	APOSC_20448	HELIO_09598
OG0001198	APOSC_22302	HELIO_03508
OG0001198	APOSC_22586	HELIO_05572
OG0001199	APOSC_03972	HELIO_10405
OG0001199	APOSC_23577	HELIO_01130
OG0001201	APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392	HELIO_08628
OG0001202	APOSC_09292	HELIO_10671
OG0001202	APOSC_07425, APOSC_23731	HELIO_01708, HELIO_07869
OG0001203	APOSC_25464	HELIO_05203
OG0001204	APOSC_02297, APOSC_24480	HELIO_07269
OG0001205	APOSC_09031	HELIO_04532, HELIO_09648
OG0001205	APOSC_18711, APOSC_19139	HELIO_09513
OG0001206	APOSC_20400	HELIO_03823
OG0001207	APOSC_12551	HELIO_09377
OG0001208	APOSC_16730	HELIO_05489
OG0001209	APOSC_10899	HELIO_05535
OG0001210	APOSC_23126	HELIO_01552
OG0001210	APOSC_24521, APOSC_24519, APOSC_24520	HELIO_03776
OG0001211	APOSC_18685	HELIO_12099
OG0001212	APOSC_05728	HELIO_03454
OG0001213	APOSC_26742	HELIO_11611
OG0001213	APOSC_18014, APOSC_16372	HELIO_01934
OG0001214	APOSC_14933, APOSC_14935, APOSC_14934	HELIO_04580
OG0001215	APOSC_13978	HELIO_00251
OG0001216	APOSC_27401, APOSC_24924	HELIO_01588
OG0001216	APOSC_01787	HELIO_04477
OG0001217	APOSC_19625	HELIO_09665
OG0001218	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368	HELIO_10349
OG0001219	APOSC_17654	HELIO_07847
OG0001220	APOSC_05642	HELIO_12730
OG0001220	APOSC_04679	HELIO_10065
OG0001221	APOSC_24815	HELIO_07645
OG0001223	APOSC_26454	HELIO_08053
OG0001224	APOSC_21055	HELIO_01823
OG0001225	APOSC_15265	HELIO_09303
OG0001227	APOSC_26346	HELIO_03789
OG0001229	APOSC_14712	HELIO_04145
OG0001230	APOSC_01640, APOSC_01639	HELIO_06157
OG0001231	APOSC_20643	HELIO_02150
OG0001232	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148	HELIO_07324
OG0001235	APOSC_29053, APOSC_20948, APOSC_10858, APOSC_15135, APOSC_00513, APOSC_16180, APOSC_10129, APOSC_29054	HELIO_04539
OG0001236	APOSC_08290, APOSC_12875	HELIO_09754
OG0001237	APOSC_10087	HELIO_09190, HELIO_06015
OG0001238	APOSC_09179	HELIO_06977
OG0001239	APOSC_03435	HELIO_10768
OG0001240	APOSC_24416, APOSC_24417	HELIO_05508
OG0001241	APOSC_23343	HELIO_03226
OG0001241	APOSC_04462	HELIO_12192
OG0001242	APOSC_15728, APOSC_21012	HELIO_06262
OG0001243	APOSC_18938	HELIO_09478
OG0001245	APOSC_07109, APOSC_07108	HELIO_09453
OG0001247	APOSC_08850	HELIO_00879
OG0001248	APOSC_19998	HELIO_05974
OG0001250	APOSC_01792	HELIO_01985
OG0001251	APOSC_09632	HELIO_03697
OG0001252	APOSC_19009	HELIO_06077
OG0001253	APOSC_11036	HELIO_12144
OG0001254	APOSC_13372	HELIO_05460
OG0001256	APOSC_14777, APOSC_14776	HELIO_03181
