Orthogroup	BRALA	DROME
OG0001780	BRALA15214	DROME12052
OG0001781	BRALA02795	DROME03304
OG0001783	BRALA23810, BRALA23809, BRALA23807	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578
OG0001785	BRALA02411	DROME20701, DROME20700
OG0001786	BRALA20166	DROME15286, DROME15285
OG0001786	BRALA27624	DROME14974, DROME14975
OG0001787	BRALA22039	DROME15226
OG0001789	BRALA24220	DROME15206, DROME15202, DROME15200, DROME15204
OG0001791	BRALA09653	DROME10268, DROME11994
OG0001792	BRALA18508	DROME20324
OG0001793	BRALA00316	DROME16987
OG0001793	BRALA16003	DROME21922
OG0001798	BRALA11427	DROME07480
OG0001799	BRALA34118, BRALA22818	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613
OG0001800	BRALA20533	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757
OG0001804	BRALA14986, BRALA14987	DROME18434, DROME18435, DROME18433, DROME18432
OG0001805	BRALA23846	DROME11510, DROME11511
OG0001806	BRALA17333	DROME09050, DROME15347, DROME15346
OG0001807	BRALA16684, BRALA16683, BRALA22880, BRALA07117	DROME02930, DROME02931, DROME02932
OG0001808	BRALA30144	DROME12890, DROME12888, DROME12889
OG0001809	BRALA23647	DROME10117, DROME10116
OG0001810	BRALA04842	DROME12471
OG0001813	BRALA01571	DROME18651
OG0001814	BRALA05626, BRALA08000, BRALA08002	DROME08233
OG0001815	BRALA20868	DROME13080, DROME13081, DROME13079
OG0001816	BRALA05148	DROME01873
OG0001817	BRALA19506	DROME01259, DROME06513, DROME06515, DROME06514
OG0001818	BRALA12031, BRALA23438	DROME09141
OG0001819	BRALA00196	DROME17329, DROME17330, DROME07897, DROME00545
OG0001820	BRALA23960	DROME08719, DROME08720
OG0001821	BRALA10468	DROME10515, DROME10514
OG0001822	BRALA03090	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806
OG0001825	BRALA16641	DROME08707, DROME08708, DROME08709
OG0001826	BRALA16175	DROME04636, DROME04635, DROME04634, DROME04637
OG0001827	BRALA02872	DROME14163
OG0001830	BRALA16627	DROME21176, DROME21177, DROME21178, DROME21179
OG0001831	BRALA25354	DROME16694, DROME16695, DROME16696
OG0001832	BRALA11061, BRALA04342	DROME11192
OG0001834	BRALA14532	DROME21762, DROME21761, DROME21760
OG0001846	BRALA01789	DROME07140
OG0001848	BRALA10654	DROME18633, DROME18634
OG0001849	BRALA01071	DROME12958
OG0001850	BRALA03142	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387
OG0001851	BRALA20584	DROME00207
OG0001853	BRALA09444	DROME15057
OG0001854	BRALA28650	DROME00927
OG0001857	BRALA08335	DROME04659, DROME04661, DROME04660, DROME04662
OG0001858	BRALA03719	DROME10616, DROME10617, DROME10615
OG0001860	BRALA24290	DROME00108, DROME00107
OG0001861	BRALA29583	DROME09171, DROME09172
OG0001862	BRALA16620	DROME03288, DROME14961
OG0001863	BRALA07880	DROME11185
OG0001864	BRALA08212	DROME05862, DROME05863, DROME05861
OG0001866	BRALA33651	DROME07682
OG0001867	BRALA13098	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416
OG0001868	BRALA20581	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266
OG0001869	BRALA05557	DROME13212, DROME13213
OG0001870	BRALA09761	DROME02885
OG0001872	BRALA20547	DROME15862, DROME15861
OG0001874	BRALA09243	DROME06960
OG0001875	BRALA00199	DROME02032
OG0001875	BRALA04016	DROME16885
OG0001877	BRALA10772, BRALA10771, BRALA10773, BRALA10933	DROME04518
OG0001878	BRALA22747	DROME14881, DROME14882
OG0001879	BRALA34811	DROME09530
OG0001881	BRALA19925	DROME18345, DROME18344
OG0001882	BRALA14072, BRALA14071, BRALA14070	DROME21717, DROME21711
OG0001883	BRALA21969	DROME19927
OG0001884	BRALA19935	DROME01695, DROME01697, DROME01694, DROME01696
OG0001886	BRALA10021	DROME14413
OG0001887	BRALA19248	DROME16050
OG0001888	BRALA01341	DROME11501, DROME11500, DROME11503, DROME11502
OG0001889	BRALA16751	DROME06696
OG0001890	BRALA26409	DROME08594, DROME08593
OG0001892	BRALA18822, BRALA18821	DROME21925, DROME21924, DROME21923
OG0001893	BRALA02794	DROME02220
OG0001896	BRALA18432	DROME18783
OG0001898	BRALA30385	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330
OG0001899	BRALA30884	DROME17597, DROME17598, DROME17599
OG0001900	BRALA22276	DROME07202
OG0001901	BRALA22456	DROME14282
OG0001903	BRALA07353	DROME10026
OG0001913	BRALA24497	DROME20114, DROME20115
OG0001915	BRALA35550	DROME15601
OG0001916	BRALA13432, BRALA13431	DROME06422
OG0001916	BRALA13430	DROME12396
OG0001917	BRALA00831	DROME05027, DROME05026
OG0001918	BRALA14482, BRALA16247	DROME00884
OG0001919	BRALA04529	DROME15351, DROME15349
OG0001919	BRALA06853	DROME17341
OG0001920	BRALA05363	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140
OG0001923	BRALA01345	DROME13928
OG0001925	BRALA00423	DROME18212, DROME18210, DROME18211
OG0001926	BRALA01100	DROME02334
OG0001927	BRALA35455, BRALA21711	DROME06807
OG0001929	BRALA08609	DROME20439, DROME20440
OG0001930	BRALA16547	DROME07407
OG0001932	BRALA12072	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501
OG0001934	BRALA10404	DROME11858
OG0001935	BRALA05971, BRALA05972	DROME16535
OG0001935	BRALA06005	DROME05228
OG0001938	BRALA25398	DROME15196, DROME15195, DROME15198, DROME15197
OG0001939	BRALA25625	DROME06716
OG0001940	BRALA29696	DROME20166
OG0001941	BRALA11387	DROME09362, DROME09360, DROME09361
OG0001942	BRALA23064	DROME12925, DROME12924
OG0001943	BRALA16392	DROME05587, DROME05589, DROME05586, DROME05588
OG0001945	BRALA27519	DROME09755, DROME09756, DROME22094, DROME20436
OG0001946	BRALA24921, BRALA24922	DROME09729
OG0001947	BRALA12828	DROME14837
OG0001949	BRALA24727	DROME05190
OG0001951	BRALA10600	DROME01080, DROME01079, DROME01078, DROME07934
OG0001952	BRALA28198	DROME00559, DROME00560
OG0001953	BRALA16748	DROME10526, DROME10527, DROME10525, DROME10528
OG0001957	BRALA19367	DROME16952, DROME16955, DROME16953, DROME16954
OG0001958	BRALA33388, BRALA12840	DROME01945
OG0001959	BRALA29341	DROME00523, DROME00522
OG0001960	BRALA15779	DROME07743, DROME07742, DROME07741, DROME07744
OG0001961	BRALA13794	DROME02025, DROME02026
OG0001962	BRALA29361	DROME21069, DROME21068, DROME21070, DROME15324
OG0001963	BRALA14625	DROME19777, DROME19776
OG0001964	BRALA06090, BRALA06079	DROME13701, DROME13700, DROME13699
OG0001965	BRALA18639	DROME13659
OG0001967	BRALA00859	DROME07305
OG0001968	BRALA02743	DROME04032
OG0001969	BRALA08425	DROME05971, DROME05972, DROME17147, DROME05970
OG0001971	BRALA04350	DROME18313
OG0001972	BRALA15770	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849
OG0001974	BRALA06213	DROME13436, DROME02402
OG0001978	BRALA12153, BRALA13623	DROME07838
OG0001982	BRALA03821	DROME09615, DROME09614, DROME01654
OG0001987	BRALA25500	DROME14340
OG0001988	BRALA17550	DROME11741
OG0001989	BRALA07557	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901
OG0001990	BRALA17559	DROME05964
OG0001991	BRALA17546	DROME05985
OG0001992	BRALA35422, BRALA35278, BRALA34802	DROME21257
OG0001993	BRALA16354	DROME12806
OG0001994	BRALA29381	DROME13142
OG0001996	BRALA34756	DROME14824
OG0001996	BRALA06545, BRALA26156	DROME00344
OG0001998	BRALA29050	DROME09606
OG0001999	BRALA25298, BRALA35444	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627
OG0002000	BRALA01282, BRALA04183	DROME04109
OG0002001	BRALA00220	DROME19332, DROME19331
OG0002002	BRALA21013	DROME05757, DROME05756
OG0002003	BRALA11915	DROME00292
OG0002004	BRALA09126	DROME04511, DROME11378
OG0002006	BRALA09070	DROME06376, DROME06377, DROME06378
OG0002007	BRALA18083	DROME19057, DROME19058, DROME19056
OG0002008	BRALA03742	DROME04686, DROME04688, DROME04687, DROME04685
OG0002009	BRALA21922	DROME09784
OG0002012	BRALA23568	DROME19135
OG0002013	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129	DROME04069, DROME08149
OG0002015	BRALA06336	DROME14275
OG0002016	BRALA20669	DROME00587, DROME06733, DROME06734, DROME12753
OG0002017	BRALA15768	DROME18396, DROME18395
OG0002018	BRALA26984, BRALA26983	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845
OG0002020	BRALA32768, BRALA35646, BRALA33976	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265
OG0002023	BRALA10833	DROME06991, DROME06989, DROME06990
OG0002024	BRALA03055, BRALA03051	DROME06569, DROME06570
OG0002026	BRALA16933	DROME20307
OG0002027	BRALA06049	DROME02939, DROME02938, DROME02937, DROME02936
OG0002029	BRALA29066	DROME21921
OG0002030	BRALA18492	DROME20203
OG0002031	BRALA00375	DROME21699, DROME13546
OG0002032	BRALA26240	DROME01693
OG0002035	BRALA00648, BRALA22063, BRALA35832	DROME04340, DROME04341
OG0002036	BRALA29526	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901
OG0002038	BRALA18313	DROME06880
OG0002039	BRALA04953	DROME06371
OG0002043	BRALA14578	DROME10764, DROME10766, DROME10765
OG0002050	BRALA06112, BRALA04681, BRALA09400, BRALA33060, BRALA23336, BRALA11311, BRALA04810, BRALA19926, BRALA03495, BRALA20807, BRALA11314, BRALA17442, BRALA17441, BRALA10487, BRALA12526, BRALA10596, BRALA01675, BRALA22051, BRALA20980, BRALA25236, BRALA20981, BRALA24327, BRALA06758, BRALA06757, BRALA06756, BRALA24524	DROME19788, DROME15576, DROME10280, DROME12283, DROME20255, DROME01165
OG0002057	BRALA13905, BRALA01255	DROME04633
OG0002059	BRALA19536	DROME20230, DROME20232, DROME20229, DROME20231
OG0002060	BRALA22621	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131
OG0002061	BRALA21414	DROME17109, DROME17110
OG0002062	BRALA04513	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604
OG0002064	BRALA29142, BRALA13346	DROME00620
OG0002065	BRALA05661	DROME13540
OG0002066	BRALA18537	DROME10594
OG0002067	BRALA23033	DROME21628
OG0002068	BRALA12029	DROME17295
OG0002069	BRALA09642	DROME14513
OG0002070	BRALA18425, BRALA35408	DROME01105, DROME01106
OG0002072	BRALA14687	DROME00915, DROME00916
OG0002073	BRALA24409	DROME02887, DROME17696
OG0002074	BRALA27583	DROME01991, DROME01990, DROME21599
OG0002075	BRALA26127	DROME15499
OG0002076	BRALA00516	DROME15179, DROME15178
OG0002077	BRALA14130	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444
OG0002079	BRALA33361, BRALA35611, BRALA35108, BRALA31898	DROME05628
OG0002080	BRALA01983, BRALA01982	DROME04483, DROME04484, DROME04485
OG0002081	BRALA15914, BRALA15913	DROME20778
OG0002085	BRALA25730	DROME18248
OG0002086	BRALA23177	DROME13913, DROME13914
OG0002087	BRALA02631	DROME20417, DROME20418
OG0002088	BRALA23353	DROME13167, DROME13168
OG0002090	BRALA15181, BRALA16204, BRALA10471	DROME21229
OG0002091	BRALA22175	DROME17168, DROME17169, DROME17167, DROME17170
OG0002093	BRALA22365, BRALA25514	DROME10388
OG0002094	BRALA12707	DROME16500, DROME16501, DROME16502, DROME16498, DROME16499, DROME14162
OG0002095	BRALA28303	DROME02416, DROME02415
OG0002097	BRALA05973	DROME08772, DROME08771
OG0002099	BRALA24109	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013
OG0002100	BRALA18364	DROME20043
OG0002101	BRALA01147	DROME06706, DROME06705, DROME16968
OG0002103	BRALA12125, BRALA22500	DROME11171, DROME20108
OG0002104	BRALA03456	DROME01971, DROME01970
OG0002105	BRALA30841	DROME17111
OG0002106	BRALA20596, BRALA19126, BRALA35167, BRALA06177, BRALA03236, BRALA30663, BRALA30901, BRALA02993	DROME18977
OG0002107	BRALA28882	DROME12159
OG0002108	BRALA26237	DROME07243, DROME07242
OG0002112	BRALA04147	DROME12499
OG0002122	BRALA19240	DROME15052
OG0002123	BRALA29680, BRALA29584	DROME20895, DROME02760
OG0002125	BRALA05686	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835
OG0002127	BRALA12199	DROME04070, DROME05393
OG0002128	BRALA06098	DROME12011
OG0002131	BRALA22859	DROME03421, DROME03420
OG0002134	BRALA03169	DROME02377
OG0002135	BRALA19276	DROME20033, DROME20034, DROME20032, DROME17825
OG0002137	BRALA24687	DROME20125
OG0002137	BRALA05643	DROME03541
OG0002138	BRALA07695	DROME17634
OG0002141	BRALA28309	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206
OG0002142	BRALA26757	DROME05472, DROME05474, DROME05473
OG0002143	BRALA17583	DROME03802, DROME03800, DROME03799, DROME03803, DROME03804, DROME03801
OG0002144	BRALA33560	DROME15087, DROME15088, DROME15089
OG0002146	BRALA18951	DROME20089
OG0002147	BRALA15803	DROME18735, DROME18736
OG0002148	BRALA15940	DROME16614
OG0002148	BRALA31289	DROME20422
OG0002149	BRALA10667	DROME00514
OG0002152	BRALA17103	DROME10626
OG0002155	BRALA19605, BRALA17312	DROME08485
OG0002156	BRALA19453	DROME12292
OG0002157	BRALA06421	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539
OG0002158	BRALA29886	DROME08010
OG0002159	BRALA07565, BRALA35722, BRALA18927	DROME17743, DROME17744
OG0002160	BRALA06348	DROME12795
OG0002163	BRALA02388, BRALA02390, BRALA02387, BRALA02389	DROME16612, DROME16611
OG0002166	BRALA34998	DROME06834, DROME06833
OG0002167	BRALA00107	DROME18309, DROME18308, DROME18307, DROME18306
OG0002168	BRALA21154	DROME20356
OG0002168	BRALA01161	DROME07753
OG0002169	BRALA35441	DROME16101
OG0002170	BRALA15225, BRALA25274	DROME18118, DROME08334
OG0002171	BRALA31606	DROME01331
OG0002172	BRALA08732	DROME16091
OG0002173	BRALA03181	DROME01352
OG0002175	BRALA15343	DROME15015
OG0002177	BRALA25710	DROME06974, DROME06976, DROME06975
OG0002179	BRALA17768	DROME10648, DROME10649
OG0002180	BRALA01899	DROME10251, DROME10250, DROME10248, DROME10249, DROME10252
OG0002182	BRALA17354	DROME12410
OG0002184	BRALA05306	DROME09706, DROME09707
OG0002185	BRALA03464	DROME03508, DROME03506
OG0002187	BRALA21795	DROME02679, DROME18572
OG0002188	BRALA05642	DROME16936
OG0002189	BRALA00945, BRALA34565	DROME00632
OG0002190	BRALA24660	DROME10141, DROME10140
OG0002191	BRALA21363	DROME00418
OG0002196	BRALA27055	DROME00892
OG0002201	BRALA12527	DROME05210
OG0002211	BRALA26427	DROME05354, DROME10929
OG0002212	BRALA16029, BRALA13780	DROME01495, DROME01494
OG0002214	BRALA34191, BRALA35761	DROME21543, DROME21539, DROME21540, DROME21542, DROME21541
OG0002217	BRALA20635	DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689
OG0002219	BRALA34790, BRALA33634, BRALA17537, BRALA29885	DROME12262, DROME10717, DROME10716, DROME12261
OG0002221	BRALA26673	DROME10875, DROME10876
OG0002222	BRALA19604	DROME06941
OG0002223	BRALA06051, BRALA02219	DROME03530
OG0002224	BRALA06615	DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784
OG0002225	BRALA24494	DROME17292, DROME17293, DROME17294
OG0002227	BRALA21714	DROME08754, DROME08753
OG0002228	BRALA34398, BRALA26579, BRALA27484	DROME20233, DROME09088
OG0002229	BRALA29368	DROME19744
OG0002231	BRALA06002	DROME05022, DROME05021
OG0002233	BRALA22951, BRALA22952, BRALA22953	DROME20355, DROME20354, DROME14932, DROME14933
OG0002235	BRALA22414, BRALA29529, BRALA21221	DROME19571
OG0002236	BRALA13750	DROME15247
OG0002237	BRALA35902	DROME08069, DROME08068
OG0002239	BRALA21605	DROME02338, DROME02339
OG0002240	BRALA14406	DROME05992, DROME05991, DROME05989, DROME05990, DROME05993
OG0002241	BRALA33999	DROME11351, DROME20942, DROME20943, DROME14683, DROME14677
OG0002243	BRALA24911	DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551
OG0002244	BRALA08304	DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381
OG0002246	BRALA15560	DROME20742
OG0002251	BRALA21715	DROME08201, DROME08200, DROME08199, DROME08202
OG0002252	BRALA26755, BRALA06212	DROME12224
OG0002253	BRALA12063	DROME20279
OG0002255	BRALA03062	DROME08255
OG0002256	BRALA07689	DROME15983, DROME15985, DROME15984, DROME15981, DROME15982, DROME15980
OG0002257	BRALA35270, BRALA30211	DROME06529
OG0002258	BRALA31922	DROME01179, DROME01180, DROME03335
OG0002260	BRALA13385	DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295
OG0002261	BRALA34735, BRALA34119, BRALA35135	DROME02617
OG0002262	BRALA24175	DROME20107, DROME20103, DROME20106, DROME20105, DROME20104
OG0002263	BRALA13683	DROME07437
OG0002264	BRALA16853	DROME18761
OG0002265	BRALA18548	DROME10782
OG0002266	BRALA11206	DROME16417, DROME16419, DROME16420, DROME16416, DROME16418
OG0002268	BRALA09048, BRALA09047	DROME04571, DROME04570, DROME04569, DROME04572
OG0002270	BRALA17302	DROME13109
OG0002271	BRALA19435	DROME08491
OG0002272	BRALA18102, BRALA08886, BRALA18101	DROME16098
OG0002274	BRALA35385	DROME06566
OG0002275	BRALA15980	DROME07558, DROME07557, DROME07561, DROME07559, DROME07555, DROME07554, DROME07560, DROME07556
OG0002278	BRALA25960	DROME01800, DROME01801
OG0002279	BRALA06025	DROME12023
OG0002281	BRALA28875	DROME19826, DROME19827
OG0002284	BRALA17340	DROME05630
OG0002286	BRALA13024	DROME21403
OG0002288	BRALA03975	DROME04961, DROME04960
OG0002289	BRALA07836, BRALA27143	DROME18311
OG0002292	BRALA02622	DROME14281
OG0002293	BRALA19304	DROME17161
OG0002294	BRALA00797	DROME20817, DROME17002, DROME17003, DROME22093, DROME02763
OG0002295	BRALA01418	DROME12214
OG0002296	BRALA21680	DROME17890
OG0002311	BRALA35466, BRALA00705	DROME01828
OG0002312	BRALA21661	DROME13329, DROME13331, DROME13332, DROME13330
OG0002316	BRALA12268	DROME15000, DROME15001
OG0002317	BRALA31350, BRALA33899	DROME19699, DROME19700
OG0002318	BRALA02620, BRALA04390	DROME10081, DROME10080
OG0002319	BRALA14241	DROME00109
OG0002320	BRALA04435	DROME00593, DROME00595, DROME00594, DROME01888, DROME00596, DROME00468, DROME00469, DROME10767, DROME00038, DROME00304, DROME00765, DROME00764, DROME00042, DROME00043
OG0002321	BRALA24064	DROME20195
OG0002323	BRALA12829	DROME04035, DROME04036, DROME04037, DROME04034
OG0002324	BRALA02701, BRALA09305, BRALA24171	DROME12479
OG0002325	BRALA29052, BRALA32779	DROME00088
OG0002326	BRALA26255	DROME14169, DROME14168, DROME14170
OG0002327	BRALA18044	DROME11958, DROME13738, DROME13737
OG0002329	BRALA12530	DROME08481, DROME08482, DROME08483, DROME08484
OG0002330	BRALA09866, BRALA13865	DROME18244, DROME18246, DROME18247, DROME18242, DROME18243, DROME18245
OG0002331	BRALA26591	DROME02521, DROME02520, DROME02522, DROME02523
OG0002332	BRALA03823, BRALA03824	DROME03257, DROME03259, DROME03258
OG0002334	BRALA00503	DROME10869, DROME10870
OG0002335	BRALA04989	DROME21269, DROME21268, DROME21267, DROME21270, DROME21271
OG0002336	BRALA06059	DROME15876
OG0002337	BRALA27654	DROME12455, DROME12454, DROME12456
OG0002341	BRALA22920	DROME16633, DROME16634
OG0002343	BRALA19186	DROME14435, DROME14437, DROME14438
OG0002344	BRALA27826	DROME12813, DROME12814, DROME12816, DROME12815
OG0002346	BRALA02293	DROME12738, DROME12737, DROME12739, DROME12741, DROME12740
OG0002348	BRALA15237	DROME20530
OG0002348	BRALA22455	DROME21704
OG0002349	BRALA03390, BRALA34278, BRALA34899, BRALA34684	DROME00071
OG0002350	BRALA02543	DROME12010, DROME12008, DROME12009
OG0002352	BRALA20233	DROME11967, DROME11966, DROME11968
OG0002354	BRALA28092, BRALA03564	DROME22022
OG0002354	BRALA28091, BRALA03565	DROME00577
OG0002355	BRALA11855	DROME17701, DROME17700, DROME20376, DROME21160
OG0002356	BRALA13920	DROME14202
OG0002357	BRALA25711	DROME13155, DROME13156
