Orthogroup	BRALA	STRPU_ok
OG0001339	BRALA16667, BRALA16668	STRPU_10027, STRPU_07160, STRPU_07161
OG0001344	BRALA03869	STRPU_04822, STRPU_00738
OG0001345	BRALA20076, BRALA00376	STRPU_23708
OG0001348	BRALA16187	STRPU_06494
OG0001349	BRALA02678, BRALA14317, BRALA23364, BRALA09936, BRALA14316	STRPU_00360, STRPU_11023, STRPU_06149, STRPU_06147, STRPU_06382, STRPU_11314, STRPU_11296
OG0001350	BRALA27720	STRPU_00173, STRPU_18483
OG0001351	BRALA24199	STRPU_05960, STRPU_05959
OG0001352	BRALA06260	STRPU_08735, STRPU_01435
OG0001353	BRALA23222, BRALA23221	STRPU_00577, STRPU_07545
OG0001354	BRALA17798	STRPU_03356
OG0001354	BRALA25624	STRPU_18322, STRPU_01125
OG0001355	BRALA32786	STRPU_09877
OG0001356	BRALA19061, BRALA17347	STRPU_23614
OG0001357	BRALA15175	STRPU_20969
OG0001359	BRALA16599	STRPU_26859
OG0001361	BRALA08920	STRPU_11678
OG0001362	BRALA06355, BRALA13959, BRALA29842	STRPU_08359
OG0001363	BRALA22242, BRALA22243	STRPU_20296
OG0001365	BRALA19433	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633, STRPU_05637, STRPU_05578
OG0001367	BRALA15242	STRPU_24795
OG0001368	BRALA09700, BRALA10312, BRALA10834	STRPU_21464
OG0001369	BRALA10956	STRPU_23738
OG0001370	BRALA16806	STRPU_22194
OG0001370	BRALA14045	STRPU_15723
OG0001371	BRALA26374, BRALA06219, BRALA06218, BRALA06220	STRPU_08143, STRPU_02082, STRPU_09113
OG0001372	BRALA19110	STRPU_25409, STRPU_25404
OG0001373	BRALA10384	STRPU_08670
OG0001374	BRALA26737	STRPU_22804, STRPU_01963
OG0001375	BRALA16842	STRPU_07312
OG0001375	BRALA15116	STRPU_07355
OG0001376	BRALA20906	STRPU_03703
OG0001377	BRALA25843, BRALA01464, BRALA01463, BRALA18909, BRALA17460, BRALA13854	STRPU_10185
OG0001378	BRALA16333	STRPU_09539
OG0001379	BRALA23817	STRPU_06776, STRPU_06758
OG0001380	BRALA19207, BRALA19208	STRPU_05457
OG0001381	BRALA09523	STRPU_27173, STRPU_27171
OG0001382	BRALA35389, BRALA34041	STRPU_12913, STRPU_12914
OG0001382	BRALA23866	STRPU_12915
OG0001384	BRALA12204	STRPU_06439
OG0001387	BRALA12192	STRPU_24358
OG0001389	BRALA22941	STRPU_05345
OG0001394	BRALA31862	STRPU_05211
OG0001395	BRALA15754	STRPU_17938
OG0001396	BRALA17831, BRALA17811, BRALA00148, BRALA00147, BRALA00598, BRALA00599, BRALA23611, BRALA01200, BRALA15879, BRALA05141, BRALA00566, BRALA00568, BRALA00567	STRPU_22421
OG0001397	BRALA25855	STRPU_09545
OG0001397	BRALA09927	STRPU_10313
OG0001398	BRALA10918, BRALA10792	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003
OG0001399	BRALA06146	STRPU_06787
OG0001399	BRALA22380	STRPU_26081
OG0001400	BRALA04732	STRPU_01874, STRPU_25189
OG0001401	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269	STRPU_23021, STRPU_00894
OG0001402	BRALA26708	STRPU_02223, STRPU_15580
OG0001403	BRALA14932, BRALA09650, BRALA23378, BRALA25402	STRPU_14874
OG0001404	BRALA05435	STRPU_10986, STRPU_00324
OG0001405	BRALA22383	STRPU_25512
OG0001405	BRALA05583	STRPU_02778
OG0001406	BRALA14289	STRPU_06123
OG0001408	BRALA20622	STRPU_00756, STRPU_19811
OG0001409	BRALA30797	STRPU_03382
OG0001410	BRALA31201	STRPU_05515
OG0001410	BRALA20220	STRPU_25411
OG0001411	BRALA11764	STRPU_05251, STRPU_05267
OG0001412	BRALA11457	STRPU_09369
OG0001413	BRALA29483	STRPU_14983, STRPU_14952
OG0001413	BRALA13507	STRPU_26501
OG0001414	BRALA32132	STRPU_21522
OG0001414	BRALA13859	STRPU_10366
OG0001415	BRALA28922	STRPU_14239
OG0001417	BRALA04649	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122
OG0001418	BRALA01078	STRPU_01132, STRPU_01131, STRPU_18315
OG0001419	BRALA10891	STRPU_21660, STRPU_21725
OG0001420	BRALA30793	STRPU_20535
OG0001421	BRALA21204	STRPU_20976
OG0001422	BRALA00576	STRPU_17021
OG0001423	BRALA27549	STRPU_20339
OG0001424	BRALA07796	STRPU_22200
OG0001424	BRALA01936	STRPU_24308
OG0001425	BRALA01395, BRALA23464	STRPU_15993
OG0001426	BRALA05645	STRPU_10439
OG0001427	BRALA18499, BRALA18498	STRPU_07408
OG0001428	BRALA05407	STRPU_11278, STRPU_11240
OG0001429	BRALA31269	STRPU_17524
OG0001430	BRALA24398	STRPU_21288
OG0001431	BRALA18565	STRPU_22263
OG0001433	BRALA16638	STRPU_07230, STRPU_07255
OG0001434	BRALA19313	STRPU_17872
OG0001435	BRALA14463	STRPU_11334, STRPU_11181, STRPU_11332, STRPU_11333
OG0001436	BRALA04579	STRPU_24142
OG0001437	BRALA17173, BRALA21217	STRPU_25775, STRPU_25792
OG0001439	BRALA18888	STRPU_03360, STRPU_03364
OG0001439	BRALA11220	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367
OG0001440	BRALA04659	STRPU_25215
OG0001440	BRALA20555	STRPU_25888
OG0001441	BRALA01822	STRPU_07157
OG0001442	BRALA19668	STRPU_17892
OG0001445	BRALA11531	STRPU_16668, STRPU_16697
OG0001446	BRALA27674	STRPU_15539, STRPU_15538, STRPU_23259
OG0001447	BRALA13329	STRPU_20657, STRPU_20658
OG0001448	BRALA01424	STRPU_11358, STRPU_11357
OG0001449	BRALA16673	STRPU_07648
OG0001449	BRALA07054	STRPU_25089
OG0001450	BRALA21555, BRALA20362	STRPU_23594
OG0001451	BRALA01804	STRPU_14371
OG0001451	BRALA02256	STRPU_17131
OG0001452	BRALA16822	STRPU_26368
OG0001453	BRALA04379	STRPU_24736, STRPU_08563, STRPU_24734
OG0001454	BRALA22945	STRPU_05151
OG0001455	BRALA05122	STRPU_18159
OG0001456	BRALA15558	STRPU_27191, STRPU_27192, STRPU_27208
OG0001457	BRALA16646, BRALA16644	STRPU_07098
OG0001459	BRALA19924	STRPU_12776, STRPU_02363
OG0001460	BRALA14211	STRPU_04119
OG0001460	BRALA14210	STRPU_06222, STRPU_06201
OG0001460	BRALA23956	STRPU_04118
OG0001461	BRALA06116	STRPU_23343
OG0001463	BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618	STRPU_25835, STRPU_25655, STRPU_25656
OG0001464	BRALA06889	STRPU_25177
OG0001465	BRALA08552, BRALA08555, BRALA14422	STRPU_11188
OG0001466	BRALA02000	STRPU_07749
OG0001466	BRALA06618	STRPU_04674
OG0001467	BRALA17547, BRALA18447	STRPU_19577
OG0001467	BRALA11204, BRALA15279	STRPU_05130, STRPU_05054
OG0001468	BRALA04572	STRPU_25091
OG0001469	BRALA11811	STRPU_17361, STRPU_17345
OG0001470	BRALA29321, BRALA35553	STRPU_02226, STRPU_15577
OG0001471	BRALA18619, BRALA02210, BRALA16032	STRPU_15869, STRPU_15821, STRPU_15822, STRPU_15823, STRPU_15870
OG0001471	BRALA06129	STRPU_13019
OG0001472	BRALA14063	STRPU_27210, STRPU_27194
OG0001472	BRALA22363	STRPU_25563, STRPU_00832
OG0001473	BRALA03292, BRALA33985	STRPU_00945, STRPU_08877, STRPU_08372, STRPU_08878, STRPU_00943, STRPU_19186, STRPU_19185, STRPU_00942, STRPU_08879
OG0001474	BRALA09018	STRPU_13493
OG0001474	BRALA10385	STRPU_08774
OG0001475	BRALA05604	STRPU_11303, STRPU_11319, STRPU_11092
OG0001476	BRALA24804	STRPU_17798
OG0001477	BRALA11225	STRPU_08542, STRPU_08540, STRPU_08539, STRPU_08541
OG0001478	BRALA15252	STRPU_21182
OG0001479	BRALA03008	STRPU_19441
OG0001480	BRALA11374	STRPU_24164
OG0001481	BRALA21598	STRPU_20433, STRPU_20434, STRPU_20432
OG0001483	BRALA11420	STRPU_14650
OG0001483	BRALA11722	STRPU_06785
OG0001484	BRALA22671	STRPU_13892, STRPU_23212, STRPU_23225
OG0001486	BRALA08931	STRPU_11997, STRPU_01663
OG0001487	BRALA20247	STRPU_26331
OG0001488	BRALA24192	STRPU_13616
OG0001488	BRALA24189	STRPU_13615, STRPU_02447
OG0001489	BRALA05316	STRPU_18782
OG0001490	BRALA26116	STRPU_20507
OG0001491	BRALA10451	STRPU_09125, STRPU_02097
OG0001492	BRALA14954	STRPU_14187
OG0001493	BRALA03740	STRPU_04271
OG0001495	BRALA09380	STRPU_23172
OG0001496	BRALA11939, BRALA23998, BRALA33660, BRALA11958	STRPU_09305, STRPU_09648, STRPU_09646
OG0001500	BRALA11705	STRPU_06633
OG0001501	BRALA26158	STRPU_21031
OG0001502	BRALA06309	STRPU_12987
OG0001502	BRALA06307	STRPU_08256
OG0001503	BRALA13476	STRPU_26383
OG0001503	BRALA11114	STRPU_08277
OG0001504	BRALA28116, BRALA35187	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973
OG0001506	BRALA05725	STRPU_11331
OG0001507	BRALA34079	STRPU_21330
OG0001508	BRALA28941	STRPU_12972
OG0001509	BRALA12089	STRPU_06444
OG0001510	BRALA34652, BRALA01122	STRPU_19269
OG0001511	BRALA35622	STRPU_06130
OG0001512	BRALA04162	STRPU_23091
OG0001516	BRALA05014	STRPU_18551
OG0001517	BRALA15345, BRALA01055, BRALA01054	STRPU_19850, STRPU_23529
OG0001518	BRALA12776	STRPU_07114
OG0001519	BRALA01688	STRPU_27135
OG0001520	BRALA14767	STRPU_24561
OG0001521	BRALA22864, BRALA07614, BRALA09139, BRALA09147	STRPU_26866
OG0001522	BRALA29451	STRPU_20946
OG0001522	BRALA01706, BRALA15136	STRPU_03073
OG0001523	BRALA25534	STRPU_12314
OG0001524	BRALA33381	STRPU_10326
OG0001524	BRALA27325	STRPU_25252
OG0001525	BRALA14939	STRPU_15038
OG0001526	BRALA10086	STRPU_20380
OG0001527	BRALA23937	STRPU_14392
OG0001527	BRALA19992	STRPU_25264
OG0001528	BRALA26789	STRPU_10769
OG0001529	BRALA15428	STRPU_00143
OG0001530	BRALA33210	STRPU_04902
OG0001531	BRALA21412	STRPU_10272
OG0001532	BRALA15767	STRPU_10950
OG0001533	BRALA11358, BRALA21080, BRALA17503	STRPU_24952
OG0001534	BRALA06233	STRPU_08320, STRPU_08319
OG0001536	BRALA06104, BRALA20689, BRALA13363	STRPU_21047
OG0001538	BRALA30154, BRALA10212, BRALA19183	STRPU_12441, STRPU_12432
OG0001545	BRALA01668	STRPU_27363
OG0001546	BRALA34422	STRPU_20460
OG0001547	BRALA18162	STRPU_03061, STRPU_03058, STRPU_17175
OG0001548	BRALA26562, BRALA09824, BRALA30894, BRALA21456, BRALA32841, BRALA32060, BRALA22843, BRALA28443	STRPU_03439
OG0001549	BRALA09715	STRPU_24400
OG0001550	BRALA22178, BRALA33216	STRPU_21280, STRPU_20475
OG0001551	BRALA31004	STRPU_21860, STRPU_21899, STRPU_21891
OG0001552	BRALA12708	STRPU_22979
OG0001553	BRALA03739	STRPU_04052
OG0001554	BRALA27979	STRPU_02015, STRPU_16951
OG0001557	BRALA07630	STRPU_12321
OG0001557	BRALA18983	STRPU_23129
OG0001558	BRALA21818	STRPU_20040
OG0001559	BRALA30365	STRPU_21439
OG0001560	BRALA27054	STRPU_22041
OG0001561	BRALA27873, BRALA35814, BRALA27872	STRPU_22097
OG0001563	BRALA16659, BRALA25832, BRALA18213, BRALA15065	STRPU_26909, STRPU_13288, STRPU_13360
OG0001564	BRALA13673	STRPU_06537, STRPU_06563
OG0001565	BRALA25777, BRALA28970	STRPU_03587, STRPU_03523, STRPU_03586
OG0001566	BRALA12270	STRPU_17707
OG0001569	BRALA14283, BRALA14287, BRALA06617, BRALA01274, BRALA06766, BRALA06767, BRALA06768, BRALA03911, BRALA06770, BRALA06769	STRPU_06491, STRPU_06672
OG0001570	BRALA00935	STRPU_18190
OG0001570	BRALA17639	STRPU_25866
OG0001571	BRALA16523	STRPU_03649, STRPU_03634
OG0001571	BRALA17050	STRPU_02985
OG0001572	BRALA16186	STRPU_17033, STRPU_01799
OG0001572	BRALA31604	STRPU_25872
OG0001573	BRALA01224	STRPU_18175
OG0001574	BRALA10408	STRPU_09295
OG0001575	BRALA12711	STRPU_23849, STRPU_23815
OG0001576	BRALA09477	STRPU_26967
OG0001577	BRALA27598	STRPU_09713, STRPU_09757
OG0001578	BRALA11454	STRPU_09755, STRPU_09711
OG0001579	BRALA03709	STRPU_04737, STRPU_04730, STRPU_04736
OG0001580	BRALA20586	STRPU_25493
OG0001581	BRALA25126, BRALA24401, BRALA23458, BRALA23457, BRALA23456	STRPU_21852, STRPU_21108
OG0001582	BRALA28423	STRPU_15059
OG0001583	BRALA27471	STRPU_09827
OG0001584	BRALA28222	STRPU_06055
OG0001588	BRALA12555	STRPU_25573, STRPU_16712, STRPU_02105, STRPU_02107, STRPU_02100, STRPU_09127, STRPU_19443, STRPU_18893, STRPU_18890, STRPU_18888, STRPU_02106
OG0001589	BRALA16725	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159
OG0001590	BRALA12314	STRPU_17388
OG0001590	BRALA01640, BRALA01639, BRALA01637	STRPU_26879
OG0001592	BRALA04260	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555
OG0001593	BRALA07984	STRPU_22521
OG0001594	BRALA08965, BRALA24791	STRPU_23743
OG0001594	BRALA08966	STRPU_17908
OG0001595	BRALA01111, BRALA18729, BRALA01110, BRALA01107, BRALA28529	STRPU_18699, STRPU_18697, STRPU_18698, STRPU_19289, STRPU_00397
OG0001596	BRALA09232	STRPU_23283
OG0001597	BRALA14157	STRPU_14448, STRPU_14431
OG0001599	BRALA13133	STRPU_08993
OG0001600	BRALA18552	STRPU_07559, STRPU_00590
OG0001604	BRALA34521	STRPU_20664
OG0001604	BRALA35748, BRALA35294	STRPU_14571
OG0001605	BRALA16476, BRALA16475	STRPU_25478, STRPU_12565
OG0001606	BRALA04341	STRPU_00806, STRPU_25539
OG0001606	BRALA25595	STRPU_09537
OG0001609	BRALA06092	STRPU_06891
OG0001609	BRALA12725	STRPU_23497
OG0001610	BRALA09621	STRPU_24471
OG0001611	BRALA15161	STRPU_20967
OG0001612	BRALA19004	STRPU_17129
OG0001614	BRALA18528	STRPU_27003
OG0001614	BRALA10392	STRPU_00963, STRPU_08858
OG0001615	BRALA01957	STRPU_12203
OG0001617	BRALA17313	STRPU_23604
OG0001619	BRALA16804, BRALA16805	STRPU_27261, STRPU_27278
OG0001621	BRALA34714	STRPU_05699
OG0001622	BRALA16413	STRPU_09518
OG0001623	BRALA28780	STRPU_01088, STRPU_24211
OG0001624	BRALA14696	STRPU_24187, STRPU_01112
OG0001626	BRALA07949	STRPU_23788
OG0001627	BRALA29988	STRPU_10394
OG0001627	BRALA29989	STRPU_09510
OG0001628	BRALA19573	STRPU_20435
OG0001629	BRALA32222	STRPU_20028, STRPU_20029
OG0001630	BRALA29673	STRPU_00341, STRPU_11002
OG0001632	BRALA09279	STRPU_23809, STRPU_23843
OG0001633	BRALA12496	STRPU_25219
OG0001634	BRALA18314	STRPU_20042
OG0001634	BRALA31002	STRPU_21767, STRPU_21703
OG0001635	BRALA35025	STRPU_05304
OG0001636	BRALA12450	STRPU_26253
OG0001637	BRALA23585	STRPU_08189
OG0001638	BRALA28932	STRPU_14215
OG0001639	BRALA01412	STRPU_26515
OG0001640	BRALA28121	STRPU_22717, STRPU_00700
OG0001641	BRALA13229	STRPU_24984
OG0001642	BRALA26951	STRPU_21824
OG0001644	BRALA16637	STRPU_07026
OG0001647	BRALA07000, BRALA11344, BRALA06999	STRPU_17974, STRPU_18017, STRPU_08108, STRPU_08121, STRPU_19389, STRPU_12431, STRPU_19388, STRPU_08555, STRPU_08557, STRPU_08556, STRPU_08554, STRPU_00302, STRPU_00301, STRPU_08585, STRPU_08575, STRPU_08579, STRPU_08577, STRPU_08576, STRPU_08587, STRPU_08582, STRPU_08581, STRPU_08578, STRPU_08573, STRPU_08580, STRPU_25004, STRPU_25414, STRPU_24159, STRPU_17196
OG0001649	BRALA13827, BRALA33086, BRALA26170, BRALA23393, BRALA14282, BRALA13285, BRALA11922, BRALA11921, BRALA23082, BRALA31584, BRALA19650, BRALA13828, BRALA19661, BRALA28350, BRALA15605, BRALA03239, BRALA09987, BRALA02466, BRALA02908, BRALA07890, BRALA22223, BRALA19167, BRALA19660, BRALA19649, BRALA34195, BRALA23083, BRALA13284, BRALA14285	STRPU_22499
OG0001651	BRALA04011	STRPU_04788
OG0001652	BRALA23461	STRPU_21641, STRPU_00295, STRPU_00191
OG0001653	BRALA27722	STRPU_18928, STRPU_18930, STRPU_18865
OG0001654	BRALA12938, BRALA10205	STRPU_24101, STRPU_24566
OG0001655	BRALA11878	STRPU_05327
OG0001656	BRALA04651	STRPU_02552, STRPU_14771
OG0001657	BRALA34847, BRALA35457, BRALA34242	STRPU_14732
OG0001660	BRALA12583	STRPU_04934
OG0001661	BRALA27100	STRPU_15061
OG0001661	BRALA11317	STRPU_25156
OG0001662	BRALA15661, BRALA15660	STRPU_01806
OG0001662	BRALA19317	STRPU_17153
OG0001663	BRALA31880	STRPU_22095
OG0001665	BRALA06391	STRPU_01425, STRPU_08744
OG0001665	BRALA16749	STRPU_01424, STRPU_08745
OG0001666	BRALA00367	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003
OG0001667	BRALA17019	STRPU_13327, STRPU_13922, STRPU_13935
OG0001668	BRALA22974	STRPU_17265
OG0001671	BRALA17315	STRPU_23579
OG0001672	BRALA00365	STRPU_23272
OG0001673	BRALA23470, BRALA33336	STRPU_21686, STRPU_21751
OG0001674	BRALA04159	STRPU_23906
OG0001676	BRALA04014	STRPU_04793
OG0001676	BRALA08008, BRALA08006	STRPU_22887
OG0001677	BRALA31138	STRPU_14147, STRPU_14173
OG0001678	BRALA00379	STRPU_22047, STRPU_22048
OG0001678	BRALA27917	STRPU_16149
OG0001679	BRALA23834	STRPU_06814, STRPU_17392, STRPU_17100, STRPU_17115
OG0001680	BRALA32159	STRPU_20436
OG0001683	BRALA24816	STRPU_17458, STRPU_17475
OG0001684	BRALA02822	STRPU_14381
OG0001686	BRALA27285	STRPU_26044
OG0001687	BRALA12237, BRALA12238, BRALA12235	STRPU_25158, STRPU_24138
OG0001688	BRALA11794	STRPU_05297
OG0001689	BRALA33853	STRPU_14303
OG0001691	BRALA07231	STRPU_15006
OG0001692	BRALA01068	STRPU_19066
OG0001693	BRALA14068	STRPU_17514, STRPU_17516, STRPU_17517, STRPU_21571, STRPU_00283, STRPU_21570
OG0001694	BRALA29354, BRALA22728, BRALA22418, BRALA27856, BRALA27857, BRALA01227	STRPU_01478
OG0001695	BRALA23301	STRPU_17017
OG0001696	BRALA02110, BRALA02086	STRPU_01381, STRPU_11566
OG0001704	BRALA16940, BRALA16941, BRALA16994	STRPU_05453
OG0001706	BRALA22821	STRPU_05229
OG0001707	BRALA12974, BRALA12971, BRALA12976	STRPU_24819
OG0001708	BRALA15416	STRPU_06608
OG0001709	BRALA11774	STRPU_05233
OG0001710	BRALA10938	STRPU_23701
OG0001711	BRALA31838	STRPU_21095
OG0001711	BRALA21578	STRPU_21094
OG0001712	BRALA18081	STRPU_04462
OG0001713	BRALA05685	STRPU_10631
OG0001713	BRALA13740	STRPU_25915
OG0001714	BRALA13029	STRPU_08986
OG0001714	BRALA23437	STRPU_20557
OG0001716	BRALA03458	STRPU_25551, STRPU_00816
OG0001717	BRALA13188, BRALA31334, BRALA26502	STRPU_16455
OG0001717	BRALA33442	STRPU_01714
OG0001717	BRALA34929, BRALA30629	STRPU_09194, STRPU_16040
OG0001718	BRALA10903	STRPU_20683
OG0001719	BRALA11616, BRALA11618, BRALA11609, BRALA01835, BRALA11624	STRPU_06104
OG0001720	BRALA27104	STRPU_14657
OG0001721	BRALA19032	STRPU_14647
OG0001722	BRALA17854	STRPU_09002
OG0001724	BRALA32012	STRPU_18093, STRPU_01781
OG0001725	BRALA03656	STRPU_04487, STRPU_04362
OG0001726	BRALA10761	STRPU_20634
OG0001726	BRALA03770	STRPU_04691
OG0001727	BRALA11932	STRPU_21219
OG0001729	BRALA27871	STRPU_23619
OG0001732	BRALA24214	STRPU_06110
OG0001733	BRALA27459, BRALA27461, BRALA27460	STRPU_09898
OG0001734	BRALA15547, BRALA16158	STRPU_04186, STRPU_22772, STRPU_01931, STRPU_24587, STRPU_24599
OG0001735	BRALA07452	STRPU_02435, STRPU_13629
OG0001736	BRALA19982	STRPU_25297
OG0001737	BRALA01802	STRPU_07635
OG0001737	BRALA24508, BRALA24507, BRALA24509	STRPU_17777
OG0001738	BRALA23388	STRPU_12582
OG0001739	BRALA22905	STRPU_12635
OG0001740	BRALA30978	STRPU_12731
OG0001742	BRALA04679, BRALA04736, BRALA28233, BRALA28231, BRALA28229, BRALA28230, BRALA28232, BRALA06026	STRPU_23582
OG0001743	BRALA27398	STRPU_19741
OG0001744	BRALA00369, BRALA09906, BRALA09907	STRPU_22012
OG0001747	BRALA21850, BRALA18554, BRALA18056, BRALA18055	STRPU_06888
OG0001749	BRALA08133	STRPU_05824
OG0001750	BRALA21004	STRPU_13411
OG0001752	BRALA27069	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	BRALA33871, BRALA34601	STRPU_17742
OG0001755	BRALA30977	STRPU_12732
OG0001755	BRALA10335	STRPU_24786
OG0001756	BRALA32677	STRPU_09620
OG0001756	BRALA33790	STRPU_09617
OG0001756	BRALA03693	STRPU_04685
OG0001757	BRALA25782	STRPU_21210
OG0001758	BRALA20386	STRPU_24810
OG0001759	BRALA21709, BRALA21708, BRALA21452	STRPU_10425
OG0001759	BRALA14511	STRPU_15903
OG0001768	BRALA14648	STRPU_26512
OG0001769	BRALA06836	STRPU_04596, STRPU_14107
OG0001769	BRALA22299	STRPU_20984
OG0001770	BRALA33462, BRALA22471	STRPU_17113, STRPU_16408
OG0001772	BRALA25947, BRALA25946	STRPU_21190, STRPU_21191
OG0001773	BRALA22541	STRPU_11836
OG0001774	BRALA11491	STRPU_09937
OG0001774	BRALA20453	STRPU_23744
OG0001775	BRALA21646, BRALA34663	STRPU_26768
OG0001776	BRALA09910, BRALA25529, BRALA09923	STRPU_09786
OG0001777	BRALA33083, BRALA22762	STRPU_08485
OG0001777	BRALA06600	STRPU_22545, STRPU_22544, STRPU_22949
OG0001778	BRALA16488	STRPU_25828
OG0001779	BRALA01658	STRPU_27324
OG0001781	BRALA02795	STRPU_20058
OG0001782	BRALA16828	STRPU_26752, STRPU_26766
OG0001782	BRALA35480, BRALA35381	STRPU_04678
OG0001783	BRALA23810, BRALA23809, BRALA23807	STRPU_06159
OG0001786	BRALA29163, BRALA29162, BRALA33624, BRALA33496, BRALA13879	STRPU_12610
OG0001786	BRALA27624	STRPU_12611
OG0001787	BRALA22039	STRPU_17941
OG0001788	BRALA00727, BRALA00722	STRPU_19072, STRPU_19071, STRPU_19070, STRPU_19073
OG0001789	BRALA24220	STRPU_15451, STRPU_15452
OG0001790	BRALA25700	STRPU_03304
OG0001791	BRALA09653	STRPU_19024, STRPU_00470, STRPU_19023, STRPU_00469, STRPU_19257
OG0001792	BRALA18508	STRPU_27220
OG0001793	BRALA00316	STRPU_23388
OG0001793	BRALA16003	STRPU_24396
OG0001795	BRALA19868	STRPU_17336
OG0001796	BRALA05278, BRALA20213	STRPU_07743, STRPU_07742
OG0001798	BRALA11427	STRPU_09683
OG0001798	BRALA07883	STRPU_23903
OG0001800	BRALA20533	STRPU_22920
OG0001802	BRALA25295	STRPU_20193
OG0001803	BRALA24910	STRPU_04203, STRPU_04243
OG0001804	BRALA14986	STRPU_14674
OG0001805	BRALA23846, BRALA23848	STRPU_12761, STRPU_02348
OG0001806	BRALA17333	STRPU_22008
OG0001807	BRALA16684, BRALA16683, BRALA22880, BRALA07117	STRPU_24677
OG0001808	BRALA28858, BRALA32877	STRPU_00247, STRPU_18809
OG0001809	BRALA23647	STRPU_19392
OG0001810	BRALA04842	STRPU_01878, STRPU_25193
OG0001812	BRALA03406	STRPU_26242, STRPU_26243
OG0001813	BRALA01571	STRPU_26890
OG0001814	BRALA04666	STRPU_24614
OG0001815	BRALA10900	STRPU_21144
OG0001815	BRALA20868	STRPU_20605
OG0001816	BRALA05148	STRPU_18814, STRPU_00243
OG0001817	BRALA19506	STRPU_08787
OG0001818	BRALA12031, BRALA23438	STRPU_00061
OG0001819	BRALA00196	STRPU_01919, STRPU_22763
OG0001820	BRALA23960	STRPU_04399, STRPU_04054
OG0001821	BRALA10468	STRPU_09182, STRPU_02150
OG0001822	BRALA03090	STRPU_12353
OG0001823	BRALA04091, BRALA22312	STRPU_02648, STRPU_16170
OG0001824	BRALA02591	STRPU_20190
OG0001824	BRALA22639, BRALA22640	STRPU_20760
OG0001825	BRALA16641	STRPU_02037, STRPU_08032
OG0001826	BRALA16175	STRPU_07008
OG0001827	BRALA02872	STRPU_20293, STRPU_20294, STRPU_20292
OG0001828	BRALA07406	STRPU_14046
OG0001829	BRALA05641	STRPU_26227
OG0001830	BRALA16627	STRPU_07804
OG0001831	BRALA25354	STRPU_09256
OG0001832	BRALA11061	STRPU_23928
OG0001832	BRALA04342	STRPU_22029
OG0001834	BRALA14532	STRPU_13381, STRPU_13361
OG0001835	BRALA15076	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316
OG0001846	BRALA01789	STRPU_07129, STRPU_07361
OG0001848	BRALA10654	STRPU_22238
OG0001848	BRALA10653	STRPU_23147
OG0001849	BRALA01071	STRPU_18500
OG0001849	BRALA07421	STRPU_13261
OG0001850	BRALA03142	STRPU_25933
OG0001851	BRALA20584	STRPU_25598
OG0001852	BRALA18937	STRPU_23919
OG0001854	BRALA06560	STRPU_24665
OG0001856	BRALA11158	STRPU_08451
OG0001857	BRALA08335	STRPU_08062
OG0001858	BRALA03719	STRPU_04178
OG0001859	BRALA12427	STRPU_17769, STRPU_17768, STRPU_17767
OG0001861	BRALA29583	STRPU_17421
OG0001862	BRALA16620	STRPU_27297
OG0001863	BRALA07880	STRPU_16802
OG0001863	BRALA14579	STRPU_08055
OG0001864	BRALA08212	STRPU_07954, STRPU_07964, STRPU_07955
OG0001865	BRALA18719	STRPU_05306
OG0001866	BRALA33651	STRPU_16646
OG0001867	BRALA13098	STRPU_02073, STRPU_09102
OG0001868	BRALA20581	STRPU_00230, STRPU_25972
OG0001869	BRALA05557	STRPU_10775
OG0001870	BRALA09761	STRPU_24888
OG0001871	BRALA26798	STRPU_04980
OG0001872	BRALA20547	STRPU_06488
OG0001873	BRALA10007, BRALA33548	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114
OG0001874	BRALA09243	STRPU_23282
