Orthogroup	BRALA	APOSC_ok
OG0000964	BRALA08522, BRALA16405, BRALA13462, BRALA27147	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264
OG0000965	BRALA04013	APOSC_23312, APOSC_23311
OG0000965	BRALA03357	APOSC_09972
OG0000966	BRALA30500	APOSC_26602
OG0000967	BRALA11137	APOSC_19736
OG0000967	BRALA03874	APOSC_16830, APOSC_16829, APOSC_28756
OG0000968	BRALA14943	APOSC_16459
OG0000969	BRALA14830, BRALA07388, BRALA07383	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123
OG0000970	BRALA07314	APOSC_22645
OG0000971	BRALA04950, BRALA04896	APOSC_04524
OG0000971	BRALA04974, BRALA04973	APOSC_23034, APOSC_00944, APOSC_00943, APOSC_00942, APOSC_23033
OG0000972	BRALA07302, BRALA07303	APOSC_08203
OG0000972	BRALA06799	APOSC_06797
OG0000973	BRALA18440, BRALA27410, BRALA27413, BRALA35354, BRALA33440, BRALA27395, BRALA18435	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201
OG0000974	BRALA08524, BRALA00836	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468
OG0000977	BRALA00637	APOSC_00474
OG0000977	BRALA23676	APOSC_21228
OG0000978	BRALA19988	APOSC_07678
OG0000979	BRALA11494, BRALA16484, BRALA16483, BRALA16486, BRALA12541, BRALA12544	APOSC_15019, APOSC_17422
OG0000981	BRALA18588, BRALA00487, BRALA10700, BRALA10581, BRALA00620	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758
OG0000981	BRALA17579	APOSC_19493
OG0000984	BRALA13541	APOSC_25696
OG0000984	BRALA16982	APOSC_25912
OG0000984	BRALA10027	APOSC_05077
OG0000986	BRALA23940	APOSC_10314, APOSC_22933, APOSC_16486
OG0000987	BRALA15995	APOSC_18102
OG0000988	BRALA10034	APOSC_04357, APOSC_13757
OG0000992	BRALA13132	APOSC_10110, APOSC_22971
OG0000992	BRALA29385	APOSC_24901
OG0000994	BRALA12870	APOSC_21838
OG0000994	BRALA16394	APOSC_16646
OG0000995	BRALA13943, BRALA13941	APOSC_26873, APOSC_26872
OG0000996	BRALA14195	APOSC_26134, APOSC_26133
OG0000997	BRALA11907	APOSC_11276
OG0000998	BRALA34224, BRALA34676	APOSC_02804
OG0000999	BRALA08770	APOSC_24853, APOSC_24852
OG0001000	BRALA29242	APOSC_22545, APOSC_22546
OG0001001	BRALA14859	APOSC_09664
OG0001002	BRALA01976	APOSC_12230
OG0001002	BRALA35638	APOSC_20234
OG0001003	BRALA07286	APOSC_02292
OG0001004	BRALA01185	APOSC_07819
OG0001005	BRALA24042	APOSC_05743, APOSC_05745
OG0001006	BRALA19471	APOSC_03092, APOSC_20430
OG0001006	BRALA06003	APOSC_16381
OG0001007	BRALA19531	APOSC_06868, APOSC_06866
OG0001008	BRALA24730	APOSC_08619
OG0001009	BRALA13978	APOSC_15733, APOSC_04114, APOSC_04113, APOSC_15732, APOSC_04115, APOSC_07787, APOSC_23992
OG0001016	BRALA14145	APOSC_19695
OG0001016	BRALA31587, BRALA31588	APOSC_06741
OG0001017	BRALA00434	APOSC_27698, APOSC_27697
OG0001018	BRALA04664, BRALA06928, BRALA14350	APOSC_00082
OG0001018	BRALA13325	APOSC_00204
OG0001019	BRALA19089	APOSC_27053, APOSC_00529, APOSC_06795
OG0001021	BRALA20548	APOSC_24595, APOSC_24596, APOSC_10647
OG0001021	BRALA10130	APOSC_22601
OG0001022	BRALA16207	APOSC_27056, APOSC_27057
OG0001023	BRALA20751	APOSC_14370
OG0001024	BRALA03982, BRALA23987	APOSC_15001
OG0001026	BRALA11115	APOSC_16961, APOSC_16960
OG0001027	BRALA06875, BRALA06471, BRALA06470, BRALA06472	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692
OG0001028	BRALA32878	APOSC_08654
OG0001029	BRALA03377, BRALA03376	APOSC_00202
OG0001030	BRALA15099	APOSC_09604
OG0001030	BRALA10822	APOSC_11729
OG0001031	BRALA06708	APOSC_26056
OG0001032	BRALA31425	APOSC_22643, APOSC_22642
OG0001033	BRALA06800	APOSC_15664
OG0001033	BRALA23440	APOSC_27603
OG0001038	BRALA11546	APOSC_19793
OG0001039	BRALA06810	APOSC_04027
OG0001039	BRALA20039	APOSC_21962
OG0001041	BRALA30551	APOSC_25866, APOSC_28586, APOSC_02528, APOSC_05089
OG0001042	BRALA11036	APOSC_11804, APOSC_11802, APOSC_11803
OG0001043	BRALA21584	APOSC_02147, APOSC_15918, APOSC_25991
OG0001045	BRALA14388	APOSC_25428, APOSC_17544
OG0001046	BRALA11238	APOSC_10057
OG0001047	BRALA06024	APOSC_07498, APOSC_07497, APOSC_09711, APOSC_09712, APOSC_09710
OG0001048	BRALA04010	APOSC_27676, APOSC_08099
OG0001049	BRALA08587	APOSC_13075
OG0001049	BRALA19576	APOSC_00313
OG0001050	BRALA23081, BRALA05944	APOSC_28063
OG0001052	BRALA06640	APOSC_21889
OG0001052	BRALA03851, BRALA06631	APOSC_07407
OG0001053	BRALA17006	APOSC_25635
OG0001053	BRALA06712	APOSC_21499
OG0001054	BRALA16705	APOSC_23483
OG0001057	BRALA13576, BRALA13575	APOSC_03585, APOSC_19431, APOSC_13058
OG0001058	BRALA18889	APOSC_03274, APOSC_08093, APOSC_03275
OG0001059	BRALA16690	APOSC_04077
OG0001060	BRALA22460	APOSC_24256, APOSC_24254, APOSC_24252, APOSC_24253
OG0001062	BRALA01158	APOSC_18657
OG0001063	BRALA22627	APOSC_06298, APOSC_18602
OG0001063	BRALA22196, BRALA22195, BRALA22198, BRALA22197, BRALA22194	APOSC_15370
OG0001063	BRALA22631	APOSC_25113, APOSC_25112
OG0001065	BRALA12034, BRALA12035	APOSC_06320
OG0001066	BRALA03613	APOSC_18530
OG0001067	BRALA09702, BRALA11812, BRALA30598, BRALA16834, BRALA10359	APOSC_06521
OG0001068	BRALA15808	APOSC_05419
OG0001072	BRALA23228, BRALA23227	APOSC_21913
OG0001072	BRALA29817	APOSC_13810, APOSC_10950, APOSC_17931
OG0001075	BRALA09682	APOSC_01609
OG0001076	BRALA20184	APOSC_12173
OG0001077	BRALA28759, BRALA28760	APOSC_11437
OG0001077	BRALA08290	APOSC_00506
OG0001078	BRALA13847	APOSC_27568
OG0001079	BRALA12769	APOSC_10027
OG0001080	BRALA13315	APOSC_05170
OG0001080	BRALA13682	APOSC_12416
OG0001081	BRALA20186, BRALA18322, BRALA02329, BRALA02330	APOSC_07539
OG0001082	BRALA21015	APOSC_13677
OG0001083	BRALA22369	APOSC_11163
OG0001084	BRALA34942	APOSC_23702
OG0001085	BRALA18590, BRALA17350	APOSC_12993, APOSC_12994
OG0001086	BRALA26119	APOSC_17266, APOSC_17267
OG0001088	BRALA22593, BRALA18883	APOSC_19644
OG0001089	BRALA20406	APOSC_27366
OG0001091	BRALA18566	APOSC_06445
OG0001093	BRALA07017	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043
OG0001094	BRALA05502, BRALA18859, BRALA21202	APOSC_16150, APOSC_26607, APOSC_01941
OG0001095	BRALA00514	APOSC_09493
OG0001096	BRALA02429, BRALA20860, BRALA19151	APOSC_12731
OG0001097	BRALA11714	APOSC_08044
OG0001102	BRALA06483	APOSC_16629
OG0001102	BRALA01705	APOSC_08185
OG0001103	BRALA23451	APOSC_04714
OG0001103	BRALA15961	APOSC_00044
OG0001104	BRALA00254	APOSC_01233, APOSC_01232
OG0001105	BRALA13887	APOSC_29086
OG0001105	BRALA35235	APOSC_22089
OG0001105	BRALA17080	APOSC_10933
OG0001106	BRALA24794	APOSC_02054, APOSC_15285, APOSC_26337
OG0001108	BRALA10695	APOSC_04910
OG0001108	BRALA14990	APOSC_18668
OG0001109	BRALA34704, BRALA35909, BRALA30580, BRALA30582	APOSC_01699
OG0001110	BRALA21323, BRALA21324, BRALA21327, BRALA02581, BRALA02578, BRALA21322, BRALA21321	APOSC_02158
OG0001111	BRALA28901	APOSC_27166
OG0001111	BRALA29371, BRALA06020	APOSC_13725
OG0001112	BRALA13668	APOSC_22649, APOSC_22648, APOSC_22650
OG0001113	BRALA08129	APOSC_04032
OG0001113	BRALA16554	APOSC_23610
OG0001115	BRALA07052, BRALA07051	APOSC_20837
OG0001116	BRALA03810, BRALA34250	APOSC_23270, APOSC_23271, APOSC_23272
OG0001119	BRALA13802	APOSC_27988, APOSC_27990, APOSC_15333, APOSC_27989
OG0001120	BRALA17608	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285
OG0001121	BRALA32292, BRALA13901, BRALA27511, BRALA08946	APOSC_08497, APOSC_08496
OG0001122	BRALA17533, BRALA01448, BRALA13661, BRALA18878, BRALA13663, BRALA13662, BRALA13664	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940
OG0001123	BRALA24284	APOSC_27910
OG0001123	BRALA23603	APOSC_06480
OG0001124	BRALA23017	APOSC_05655
OG0001124	BRALA07725	APOSC_14707
OG0001125	BRALA30342	APOSC_21286, APOSC_18357
OG0001125	BRALA33879	APOSC_28375, APOSC_05285, APOSC_15482, APOSC_12462
OG0001125	BRALA30341	APOSC_17554, APOSC_09376, APOSC_13601, APOSC_05651, APOSC_19680, APOSC_19690
OG0001126	BRALA16208	APOSC_00716, APOSC_00715, APOSC_12884
OG0001126	BRALA28026	APOSC_12885
OG0001127	BRALA09084	APOSC_22052
OG0001128	BRALA22493	APOSC_17039
OG0001129	BRALA12498	APOSC_09504, APOSC_09503, APOSC_09505
OG0001129	BRALA16098	APOSC_07928
OG0001130	BRALA01930	APOSC_10394
OG0001130	BRALA16826	APOSC_19470, APOSC_05583
OG0001131	BRALA13327	APOSC_10660
OG0001132	BRALA13540	APOSC_22214
OG0001133	BRALA00752	APOSC_26387
OG0001134	BRALA23048	APOSC_03277
OG0001135	BRALA11818	APOSC_07139, APOSC_21672
OG0001137	BRALA13309	APOSC_03121, APOSC_03122
OG0001138	BRALA00020, BRALA11821	APOSC_17070, APOSC_17069
OG0001139	BRALA06120	APOSC_20729, APOSC_20730
OG0001139	BRALA32868, BRALA35077	APOSC_22795
OG0001140	BRALA16639	APOSC_21510
OG0001141	BRALA09514	APOSC_14638, APOSC_05629, APOSC_15128
OG0001142	BRALA14735	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302
OG0001143	BRALA04133	APOSC_15154
OG0001144	BRALA10734	APOSC_19392
OG0001149	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801	APOSC_21673, APOSC_19665
OG0001154	BRALA10561, BRALA29166, BRALA33292	APOSC_12477, APOSC_12478, APOSC_12479
OG0001155	BRALA32774	APOSC_09331
OG0001155	BRALA23567	APOSC_20228
OG0001156	BRALA24884	APOSC_02186
OG0001158	BRALA34638	APOSC_02675, APOSC_10531
OG0001159	BRALA12859, BRALA12862	APOSC_12530
OG0001159	BRALA12091	APOSC_09544
OG0001160	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606	APOSC_19351
OG0001161	BRALA22337	APOSC_13984
OG0001162	BRALA29065	APOSC_12922, APOSC_12923
OG0001164	BRALA14948	APOSC_13012
OG0001165	BRALA14768	APOSC_20051
OG0001165	BRALA05900	APOSC_23971
OG0001166	BRALA08200, BRALA14605	APOSC_26232, APOSC_26233, APOSC_26234
OG0001167	BRALA30313	APOSC_15750, APOSC_15751
OG0001168	BRALA29323, BRALA27661, BRALA20565	APOSC_07839, APOSC_20079
OG0001169	BRALA11830, BRALA12506	APOSC_16441
OG0001170	BRALA19296	APOSC_23119, APOSC_09798, APOSC_25465, APOSC_23121, APOSC_23122
OG0001171	BRALA30065	APOSC_10831
OG0001172	BRALA06911	APOSC_01434
OG0001172	BRALA04692	APOSC_19424
OG0001173	BRALA04333	APOSC_12328
OG0001173	BRALA04332	APOSC_13474
OG0001174	BRALA15302	APOSC_02636, APOSC_02635
OG0001176	BRALA04002	APOSC_09966
OG0001177	BRALA12880	APOSC_05829
OG0001178	BRALA05138	APOSC_13380
OG0001178	BRALA06035	APOSC_10092
OG0001179	BRALA03116	APOSC_24042
OG0001179	BRALA20573	APOSC_00450
OG0001180	BRALA14580, BRALA22836	APOSC_06660
OG0001181	BRALA18132	APOSC_08671
OG0001182	BRALA02232	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228
OG0001183	BRALA24188	APOSC_17193, APOSC_17194
OG0001184	BRALA10129	APOSC_28467
OG0001184	BRALA21684	APOSC_19647
OG0001185	BRALA27214	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	BRALA19974	APOSC_22932
OG0001186	BRALA16139	APOSC_07366
OG0001188	BRALA10757	APOSC_22816, APOSC_01840
OG0001189	BRALA16685	APOSC_16284, APOSC_02204
OG0001190	BRALA25890	APOSC_04573
OG0001191	BRALA21369	APOSC_00329
OG0001191	BRALA27930	APOSC_16893
OG0001196	BRALA25128	APOSC_17916
OG0001197	BRALA24133	APOSC_08492
OG0001197	BRALA32524	APOSC_20448
OG0001198	BRALA09601	APOSC_22302
OG0001198	BRALA02488	APOSC_22586
OG0001199	BRALA28833	APOSC_03972
OG0001199	BRALA15988	APOSC_23577
OG0001201	BRALA03561	APOSC_21279
OG0001202	BRALA07019	APOSC_09292, APOSC_07425, APOSC_23731
OG0001203	BRALA13355	APOSC_25464
OG0001204	BRALA24154, BRALA24153	APOSC_02297, APOSC_24480
OG0001205	BRALA11819	APOSC_09031
OG0001207	BRALA29973	APOSC_12551
OG0001208	BRALA01086	APOSC_16730
OG0001209	BRALA26756	APOSC_10899
OG0001210	BRALA17839	APOSC_23126
OG0001213	BRALA28371	APOSC_26742
OG0001213	BRALA34460	APOSC_18014, APOSC_16372
OG0001214	BRALA28235	APOSC_14933, APOSC_14935, APOSC_14934
OG0001215	BRALA00597	APOSC_13978
OG0001216	BRALA05650	APOSC_27402, APOSC_27401, APOSC_24924
OG0001216	BRALA19958	APOSC_01787
OG0001217	BRALA28081	APOSC_19625
OG0001218	BRALA05693	APOSC_16011
OG0001219	BRALA10294	APOSC_17654
OG0001220	BRALA31139	APOSC_05642
OG0001220	BRALA27150	APOSC_04679
OG0001221	BRALA22011	APOSC_24815
OG0001222	BRALA21043, BRALA21045, BRALA21046, BRALA21040, BRALA21047, BRALA21050, BRALA21048, BRALA21049, BRALA21051	APOSC_01661
OG0001223	BRALA03165	APOSC_26454
OG0001224	BRALA26622	APOSC_21055
OG0001225	BRALA04168	APOSC_15265
OG0001227	BRALA29362	APOSC_26346
OG0001230	BRALA09760	APOSC_01640, APOSC_01639
OG0001231	BRALA31220	APOSC_20643
OG0001232	BRALA13090, BRALA16719, BRALA06486	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001236	BRALA27296	APOSC_08290, APOSC_12875
OG0001237	BRALA04360	APOSC_10087
OG0001238	BRALA16537	APOSC_09179
OG0001241	BRALA15125	APOSC_23343
OG0001241	BRALA14260	APOSC_04462
OG0001242	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931	APOSC_15728, APOSC_21012
OG0001243	BRALA07764	APOSC_18938
OG0001245	BRALA18092	APOSC_07109, APOSC_07108
OG0001247	BRALA17334	APOSC_08850
OG0001248	BRALA00477	APOSC_19998
OG0001249	BRALA00961	APOSC_06543
OG0001250	BRALA25027	APOSC_01792
OG0001251	BRALA03569	APOSC_09632
OG0001252	BRALA05331	APOSC_19009
OG0001253	BRALA09366	APOSC_11036
OG0001256	BRALA27869	APOSC_14777, APOSC_14776
OG0001261	BRALA16992, BRALA16993, BRALA34932	APOSC_21029
OG0001262	BRALA35145	APOSC_09805, APOSC_09807, APOSC_09806, APOSC_09804, APOSC_24190
OG0001263	BRALA10859	APOSC_14146
OG0001264	BRALA03222	APOSC_15051, APOSC_15050
OG0001265	BRALA01169	APOSC_16599
OG0001266	BRALA18491, BRALA13354	APOSC_19801, APOSC_19802
OG0001266	BRALA01536	APOSC_14232
OG0001267	BRALA16976	APOSC_17932
OG0001267	BRALA24251	APOSC_02561
OG0001268	BRALA01606	APOSC_21922
OG0001269	BRALA29120	APOSC_13266
OG0001270	BRALA25030	APOSC_07392
OG0001270	BRALA13955	APOSC_26062
OG0001271	BRALA17017	APOSC_28116
OG0001273	BRALA23210	APOSC_21600
OG0001274	BRALA10091	APOSC_21306
OG0001276	BRALA19427	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001278	BRALA04581, BRALA14775	APOSC_09194
OG0001279	BRALA24710	APOSC_10701
OG0001280	BRALA09515	APOSC_27519, APOSC_27518
OG0001281	BRALA30159	APOSC_05353
OG0001282	BRALA02372	APOSC_02603, APOSC_02605, APOSC_02604
OG0001284	BRALA14486	APOSC_07511
OG0001284	BRALA09529	APOSC_23659
OG0001285	BRALA34142	APOSC_22604, APOSC_22605
OG0001286	BRALA27842	APOSC_05067
OG0001287	BRALA08199	APOSC_06831
OG0001288	BRALA01391	APOSC_05127
OG0001289	BRALA17557	APOSC_26710, APOSC_18302
OG0001290	BRALA17572	APOSC_26089
OG0001291	BRALA17947	APOSC_25701
OG0001292	BRALA14445	APOSC_09434, APOSC_09433
OG0001293	BRALA33561, BRALA26881	APOSC_02639
OG0001294	BRALA29575	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	BRALA00094	APOSC_18506, APOSC_18505
OG0001296	BRALA22582	APOSC_21716
OG0001297	BRALA23851	APOSC_13620, APOSC_10275
OG0001300	BRALA05943, BRALA27824	APOSC_24410, APOSC_00939
OG0001302	BRALA01346	APOSC_13642
OG0001302	BRALA17951	APOSC_27436
OG0001305	BRALA10193	APOSC_04550
OG0001306	BRALA05038	APOSC_25565
OG0001306	BRALA19534	APOSC_16313
OG0001307	BRALA31843, BRALA29890, BRALA31676	APOSC_15165, APOSC_17722
OG0001308	BRALA03706	APOSC_19468
OG0001309	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331	APOSC_28082, APOSC_26759
OG0001310	BRALA22585	APOSC_16039
OG0001310	BRALA27863	APOSC_12794
OG0001311	BRALA10689, BRALA14115	APOSC_06535, APOSC_06536
OG0001311	BRALA14116	APOSC_26409
OG0001312	BRALA29353	APOSC_18881, APOSC_02695, APOSC_01193, APOSC_01192
OG0001313	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759	APOSC_28195
OG0001314	BRALA35509	APOSC_01897, APOSC_01896, APOSC_15067, APOSC_15068, APOSC_26629, APOSC_11409
OG0001316	BRALA15900	APOSC_24096, APOSC_24095
OG0001317	BRALA12724	APOSC_08113
OG0001318	BRALA08906	APOSC_20047
OG0001318	BRALA01956	APOSC_08207
OG0001319	BRALA24213	APOSC_07704
OG0001320	BRALA25109	APOSC_12164
OG0001321	BRALA08021	APOSC_09384
OG0001322	BRALA09871	APOSC_08768
OG0001322	BRALA13321	APOSC_06842
OG0001323	BRALA31053	APOSC_20876
OG0001324	BRALA33648	APOSC_00820
OG0001325	BRALA04015	APOSC_01729
OG0001326	BRALA24570	APOSC_23911
OG0001327	BRALA10354	APOSC_03248
OG0001327	BRALA19771	APOSC_16461
OG0001329	BRALA32195, BRALA12680	APOSC_28234
OG0001330	BRALA23942	APOSC_03934, APOSC_03936, APOSC_03935
OG0001331	BRALA34572, BRALA33928	APOSC_17937
OG0001332	BRALA00789	APOSC_22470
OG0001332	BRALA05167	APOSC_17203, APOSC_16944, APOSC_26743
OG0001334	BRALA30809, BRALA27173	APOSC_20945, APOSC_25654, APOSC_05639, APOSC_05641, APOSC_05640, APOSC_05638
OG0001335	BRALA21645	APOSC_04738
OG0001337	BRALA09464	APOSC_17535
OG0001337	BRALA01268	APOSC_06896
OG0001339	BRALA16667, BRALA16668	APOSC_19890
OG0001341	BRALA12816	APOSC_25206
OG0001344	BRALA03869	APOSC_01831
OG0001345	BRALA20076, BRALA00376	APOSC_20488
OG0001348	BRALA16187	APOSC_29007, APOSC_29008
OG0001350	BRALA27720	APOSC_19044
OG0001351	BRALA24199	APOSC_12255, APOSC_12254
OG0001352	BRALA06260	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	BRALA23222, BRALA23221	APOSC_25721
OG0001353	BRALA33739	APOSC_14654
OG0001353	BRALA35185	APOSC_27272
OG0001354	BRALA17798	APOSC_27231
OG0001354	BRALA25624	APOSC_23529
OG0001355	BRALA32786	APOSC_12249
OG0001356	BRALA19061, BRALA17347	APOSC_18143
OG0001357	BRALA15175	APOSC_06611
OG0001359	BRALA16599	APOSC_05796
OG0001360	BRALA24912	APOSC_03141, APOSC_03140
OG0001361	BRALA08920	APOSC_10076
OG0001362	BRALA13959, BRALA29842	APOSC_07416, APOSC_07418
OG0001363	BRALA22243	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	BRALA08614	APOSC_01652
OG0001365	BRALA19433	APOSC_19776, APOSC_19497, APOSC_08816, APOSC_19184
OG0001366	BRALA16997	APOSC_16257
OG0001367	BRALA15242	APOSC_02909
OG0001368	BRALA09700, BRALA10312, BRALA10834	APOSC_19224
OG0001369	BRALA10956	APOSC_00594, APOSC_00593
OG0001370	BRALA16806	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	BRALA14045	APOSC_27098
OG0001371	BRALA26374, BRALA06219, BRALA06218, BRALA06220	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	BRALA19110	APOSC_07222
OG0001373	BRALA10384	APOSC_10593
OG0001374	BRALA26737	APOSC_13404
OG0001375	BRALA16842	APOSC_04608
OG0001375	BRALA15116	APOSC_01077
OG0001376	BRALA20906	APOSC_00252
OG0001377	BRALA25843, BRALA01464, BRALA01463, BRALA18909, BRALA17460, BRALA13854	APOSC_17837
OG0001378	BRALA16333	APOSC_25235
OG0001379	BRALA23817	APOSC_16176
OG0001380	BRALA19207, BRALA19208	APOSC_08860, APOSC_27915
OG0001381	BRALA09523	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001382	BRALA23866	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798
OG0001384	BRALA12204	APOSC_23265
OG0001389	BRALA22941	APOSC_23942
OG0001394	BRALA31862	APOSC_06779, APOSC_06780
OG0001395	BRALA15754	APOSC_17993
OG0001397	BRALA25855	APOSC_16804
OG0001397	BRALA09927	APOSC_15929
OG0001398	BRALA10918, BRALA10792	APOSC_28642
OG0001399	BRALA06146	APOSC_04275
OG0001399	BRALA22380	APOSC_15359
OG0001400	BRALA04732	APOSC_16578, APOSC_16577
OG0001401	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269	APOSC_19541
OG0001402	BRALA26708	APOSC_08403, APOSC_08404
OG0001403	BRALA14932, BRALA09650, BRALA23378, BRALA25402	APOSC_22719
OG0001404	BRALA05435	APOSC_26753
OG0001405	BRALA22383	APOSC_27750
OG0001405	BRALA05583	APOSC_16445
OG0001406	BRALA14289	APOSC_16330
OG0001408	BRALA20622	APOSC_19450, APOSC_19451
OG0001409	BRALA30797	APOSC_14068, APOSC_14069
OG0001410	BRALA31201	APOSC_18435
OG0001410	BRALA20220	APOSC_02633
OG0001411	BRALA11764	APOSC_10503, APOSC_27904
OG0001412	BRALA11457	APOSC_01814, APOSC_01813, APOSC_01812
OG0001413	BRALA29483	APOSC_20512
OG0001413	BRALA13507	APOSC_06316
OG0001414	BRALA32132	APOSC_07127
OG0001414	BRALA13859	APOSC_08515
OG0001415	BRALA28922	APOSC_10475, APOSC_25795
OG0001416	BRALA05590	APOSC_03441
OG0001417	BRALA04649	APOSC_22003
OG0001418	BRALA01078	APOSC_27061
OG0001419	BRALA10891	APOSC_12852
OG0001420	BRALA30793	APOSC_10402
OG0001421	BRALA21204	APOSC_15996
OG0001422	BRALA00576	APOSC_14929
OG0001423	BRALA27549	APOSC_06986, APOSC_06987
OG0001424	BRALA07796	APOSC_09916
OG0001424	BRALA01936	APOSC_21376
OG0001425	BRALA01395, BRALA23464	APOSC_26741, APOSC_26740
OG0001426	BRALA05645	APOSC_20670, APOSC_20669
OG0001427	BRALA18499, BRALA18498	APOSC_07658
OG0001428	BRALA05407	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	BRALA31269	APOSC_27011, APOSC_27010, APOSC_09991, APOSC_27009, APOSC_22153
OG0001430	BRALA24398	APOSC_10425
OG0001431	BRALA18565	APOSC_03549, APOSC_03550
OG0001433	BRALA16638	APOSC_21534, APOSC_21533
OG0001434	BRALA19313	APOSC_12550
OG0001435	BRALA14463	APOSC_11484
OG0001436	BRALA04579	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	BRALA17173, BRALA21217	APOSC_06789
OG0001439	BRALA11220	APOSC_11256
OG0001440	BRALA04659	APOSC_20481
OG0001440	BRALA20555	APOSC_24861
OG0001441	BRALA01822	APOSC_07931
OG0001442	BRALA19668	APOSC_00669
OG0001444	BRALA25397, BRALA24067	APOSC_16896, APOSC_02974, APOSC_25461
OG0001445	BRALA11531	APOSC_01766
OG0001446	BRALA27674	APOSC_25660
OG0001447	BRALA13329	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001448	BRALA01424	APOSC_27362
OG0001449	BRALA16673	APOSC_12099
OG0001449	BRALA07054	APOSC_00496
OG0001451	BRALA01804	APOSC_16226
OG0001451	BRALA02256	APOSC_16661
OG0001452	BRALA16822	APOSC_06149
OG0001453	BRALA04379	APOSC_02976
OG0001455	BRALA05122	APOSC_20486
OG0001456	BRALA15558	APOSC_10360, APOSC_00503
OG0001457	BRALA16646, BRALA16644	APOSC_00612
OG0001459	BRALA19924	APOSC_03007, APOSC_19515
OG0001460	BRALA14210	APOSC_17898
OG0001460	BRALA23956	APOSC_12171
OG0001461	BRALA06116	APOSC_22593, APOSC_22594
OG0001462	BRALA13313	APOSC_13848
OG0001463	BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618	APOSC_16275
OG0001464	BRALA06889	APOSC_00690
OG0001465	BRALA08552, BRALA08555, BRALA14422	APOSC_28148, APOSC_09134
OG0001466	BRALA02000	APOSC_10971
OG0001466	BRALA06618	APOSC_14104
OG0001467	BRALA17547, BRALA18447	APOSC_21011
OG0001467	BRALA11204, BRALA15279	APOSC_12095
OG0001468	BRALA04572	APOSC_26571
OG0001469	BRALA11811	APOSC_12521
OG0001470	BRALA29321, BRALA35553	APOSC_15496
OG0001471	BRALA18619, BRALA02210, BRALA16032	APOSC_24100, APOSC_22707, APOSC_03922
OG0001471	BRALA06129	APOSC_16175
OG0001471	BRALA24443	APOSC_27731
OG0001472	BRALA14063	APOSC_03478
OG0001472	BRALA22363	APOSC_26882
OG0001473	BRALA03292, BRALA33985	APOSC_25378, APOSC_24554
