Orthogroup	BRALA	HELIO_ok
OG0001689	BRALA33853	HELIO_04701
OG0001691	BRALA07231	HELIO_03141
OG0001692	BRALA01068	HELIO_03302
OG0001693	BRALA14068	HELIO_01536, HELIO_01082, HELIO_05406, HELIO_00833
OG0001694	BRALA29354, BRALA22728, BRALA22418, BRALA27856, BRALA27857, BRALA01227	HELIO_05253
OG0001696	BRALA02110, BRALA02086	HELIO_02613
OG0001703	BRALA05302, BRALA18278	HELIO_11018
OG0001704	BRALA16940, BRALA16941, BRALA16994	HELIO_11078
OG0001706	BRALA22821	HELIO_03225
OG0001707	BRALA12974, BRALA12971, BRALA12976	HELIO_04517
OG0001708	BRALA15416	HELIO_01586
OG0001709	BRALA11774	HELIO_12693
OG0001710	BRALA10938	HELIO_01243
OG0001711	BRALA31838	HELIO_09636
OG0001712	BRALA18081	HELIO_09358, HELIO_09359
OG0001713	BRALA05685	HELIO_10733
OG0001714	BRALA13029	HELIO_10062
OG0001714	BRALA23437	HELIO_01478
OG0001715	BRALA32730	HELIO_11827
OG0001716	BRALA03458	HELIO_07127
OG0001718	BRALA10903	HELIO_08374
OG0001719	BRALA11616, BRALA11618, BRALA11609, BRALA01835, BRALA11624	HELIO_08265
OG0001720	BRALA27104	HELIO_01666
OG0001721	BRALA19032	HELIO_04710
OG0001722	BRALA17854	HELIO_03016
OG0001724	BRALA32012	HELIO_09512
OG0001725	BRALA03656	HELIO_04079, HELIO_11065
OG0001726	BRALA10761	HELIO_12477
OG0001726	BRALA03770	HELIO_10937
OG0001727	BRALA11932	HELIO_00379
OG0001728	BRALA08403	HELIO_02961
OG0001729	BRALA27871	HELIO_07800
OG0001732	BRALA24214	HELIO_08312
OG0001733	BRALA27459, BRALA27461, BRALA27460	HELIO_06708, HELIO_05078
OG0001734	BRALA15547, BRALA16158	HELIO_09373, HELIO_10503, HELIO_04822
OG0001735	BRALA07452	HELIO_08576
OG0001736	BRALA19982	HELIO_04175
OG0001738	BRALA23388	HELIO_00898
OG0001739	BRALA22905	HELIO_08138
OG0001740	BRALA30978	HELIO_06383
OG0001742	BRALA04679, BRALA04736, BRALA28233, BRALA28231, BRALA28229, BRALA28230, BRALA28232, BRALA06026	HELIO_03873
OG0001743	BRALA27398	HELIO_12557
OG0001744	BRALA00369, BRALA09906, BRALA09907	HELIO_00852
OG0001747	BRALA21850, BRALA18554, BRALA18056, BRALA18055	HELIO_09412
OG0001749	BRALA08133	HELIO_08042
OG0001750	BRALA21004	HELIO_09724
OG0001752	BRALA27069	HELIO_07873
OG0001754	BRALA33871, BRALA34601	HELIO_12416
OG0001755	BRALA30977	HELIO_08464
OG0001755	BRALA10335	HELIO_03611
OG0001756	BRALA33790	HELIO_00970
OG0001756	BRALA03693	HELIO_03773
OG0001757	BRALA25782	HELIO_06531
OG0001758	BRALA20386	HELIO_11236
OG0001768	BRALA14648	HELIO_00339
OG0001769	BRALA06836	HELIO_00478
OG0001769	BRALA22299	HELIO_05705
OG0001770	BRALA33462, BRALA22471	HELIO_10082
OG0001772	BRALA25947, BRALA25946	HELIO_01523
OG0001774	BRALA11491	HELIO_11501
OG0001774	BRALA20453	HELIO_04350
OG0001775	BRALA21646, BRALA34663	HELIO_07189
OG0001776	BRALA09910, BRALA25529, BRALA09923	HELIO_07496
OG0001777	BRALA33083, BRALA22762	HELIO_09390
OG0001777	BRALA06600	HELIO_09391, HELIO_04368, HELIO_00426
OG0001778	BRALA16488	HELIO_09235, HELIO_06485
OG0001779	BRALA01658	HELIO_05156
OG0001781	BRALA02795	HELIO_01738
OG0001782	BRALA16828	HELIO_11232
OG0001782	BRALA35480, BRALA35381	HELIO_12571
OG0001783	BRALA23810, BRALA23809, BRALA23807	HELIO_02058
OG0001785	BRALA02411	HELIO_04363
OG0001786	BRALA29163, BRALA29162, BRALA33624, BRALA33496, BRALA13879	HELIO_06139
OG0001786	BRALA27624	HELIO_11267
OG0001787	BRALA22039	HELIO_11607
OG0001788	BRALA00727, BRALA00722	HELIO_03507
OG0001789	BRALA24220	HELIO_10048, HELIO_10049
OG0001790	BRALA25700	HELIO_10737
OG0001792	BRALA18508	HELIO_03262
OG0001793	BRALA00316	HELIO_05244
OG0001793	BRALA16003	HELIO_10291
OG0001796	BRALA05278, BRALA20213	HELIO_04269
OG0001798	BRALA11427	HELIO_12260
OG0001798	BRALA07883	HELIO_02273
OG0001800	BRALA20533	HELIO_04276
OG0001802	BRALA25295	HELIO_06473
OG0001803	BRALA24910	HELIO_00855
OG0001804	BRALA14986	HELIO_02895
OG0001805	BRALA23846, BRALA23848	HELIO_06016
OG0001806	BRALA17333	HELIO_02144
OG0001807	BRALA16684, BRALA16683, BRALA22880, BRALA07117	HELIO_02837
OG0001808	BRALA28858, BRALA32877	HELIO_02461
OG0001809	BRALA23647	HELIO_10155
OG0001810	BRALA04842	HELIO_10709
OG0001812	BRALA03406	HELIO_02079, HELIO_09113
OG0001813	BRALA01571	HELIO_03146, HELIO_03147, HELIO_07910, HELIO_03145
OG0001814	BRALA04666	HELIO_03706
OG0001815	BRALA10900	HELIO_00090
OG0001815	BRALA20868	HELIO_12005
OG0001816	BRALA05148	HELIO_05248
OG0001818	BRALA12031, BRALA23438	HELIO_10184
OG0001819	BRALA00196	HELIO_03116
OG0001820	BRALA23960	HELIO_08557, HELIO_09627
OG0001821	BRALA10468	HELIO_08607
OG0001822	BRALA03090	HELIO_05027
OG0001823	BRALA04091, BRALA22312	HELIO_12209
OG0001824	BRALA02591	HELIO_03287
OG0001824	BRALA22639, BRALA22640	HELIO_09735
OG0001825	BRALA16641	HELIO_02386
OG0001826	BRALA16175	HELIO_08793
OG0001827	BRALA02872	HELIO_08093
OG0001828	BRALA07406	HELIO_08349
OG0001829	BRALA05641	HELIO_08800
OG0001830	BRALA16627	HELIO_10008
OG0001831	BRALA25354	HELIO_06925
OG0001832	BRALA11061	HELIO_12779
OG0001832	BRALA04342	HELIO_12753
OG0001834	BRALA14532	HELIO_07484
OG0001835	BRALA15076	HELIO_12136, HELIO_00116, HELIO_11440, HELIO_12172
OG0001846	BRALA01789	HELIO_07000
OG0001848	BRALA10654	HELIO_08439
OG0001848	BRALA10653	HELIO_01077
OG0001849	BRALA01071	HELIO_12087
OG0001849	BRALA07421	HELIO_03244
OG0001851	BRALA20584	HELIO_10531
OG0001852	BRALA18937	HELIO_00847
OG0001854	BRALA06560	HELIO_02443
OG0001856	BRALA11158	HELIO_11776
OG0001857	BRALA08335	HELIO_11313
OG0001858	BRALA03719	HELIO_10444
OG0001859	BRALA12427	HELIO_00529
OG0001861	BRALA29583	HELIO_11038
OG0001863	BRALA07880	HELIO_05463
OG0001863	BRALA14579	HELIO_10538
OG0001864	BRALA08212	HELIO_11876
OG0001865	BRALA18719	HELIO_11843
OG0001866	BRALA33651	HELIO_08400
OG0001867	BRALA13098	HELIO_02515
OG0001868	BRALA20581	HELIO_06158
OG0001869	BRALA05557	HELIO_04326
OG0001870	BRALA09761	HELIO_11367
OG0001871	BRALA26798	HELIO_03804
OG0001872	BRALA20547	HELIO_12105
OG0001873	BRALA10007, BRALA33548	HELIO_07677, HELIO_06086
OG0001874	BRALA09243	HELIO_01670
OG0001875	BRALA00199	HELIO_10950
OG0001876	BRALA15947	HELIO_04432, HELIO_01518
OG0001877	BRALA10772, BRALA10771, BRALA10773, BRALA10933	HELIO_09122
OG0001878	BRALA22747	HELIO_05924
OG0001879	BRALA06196	HELIO_06421
OG0001881	BRALA19925	HELIO_11210
OG0001883	BRALA21969	HELIO_04758
OG0001884	BRALA19935	HELIO_09046
OG0001886	BRALA10021	HELIO_07679
OG0001887	BRALA19248	HELIO_12128
OG0001889	BRALA16751	HELIO_09642
OG0001890	BRALA26409	HELIO_02855
OG0001892	BRALA18822, BRALA18821	HELIO_12711, HELIO_06517
OG0001893	BRALA02794	HELIO_11263
OG0001894	BRALA25056	HELIO_04194
OG0001895	BRALA19090, BRALA27263, BRALA28261	HELIO_02660, HELIO_06563
OG0001896	BRALA18432	HELIO_02398, HELIO_02399
OG0001898	BRALA30385	HELIO_04077, HELIO_12763
OG0001899	BRALA30884	HELIO_05952
OG0001900	BRALA22276	HELIO_03722
OG0001901	BRALA22456	HELIO_12147, HELIO_04211
OG0001902	BRALA21815, BRALA32241, BRALA07843, BRALA09330, BRALA26065, BRALA16232, BRALA09304, BRALA32214, BRALA08193, BRALA00134, BRALA02762, BRALA22233, BRALA29612, BRALA09894, BRALA31385, BRALA29601, BRALA27039, BRALA26982, BRALA02106, BRALA01922, BRALA31734, BRALA16839, BRALA24649, BRALA32363, BRALA26832, BRALA27753, BRALA11991, BRALA11985, BRALA33953, BRALA09555, BRALA26665, BRALA06658, BRALA20416, BRALA21770, BRALA23781, BRALA25543, BRALA08820, BRALA33528, BRALA22906, BRALA25865, BRALA14148, BRALA32316, BRALA20865, BRALA02068, BRALA03842, BRALA22641, BRALA10575, BRALA16581	HELIO_05899
OG0001903	BRALA07353	HELIO_08222
OG0001904	BRALA18377, BRALA25206, BRALA32106, BRALA10389, BRALA29719, BRALA00918, BRALA15144, BRALA28286, BRALA12210, BRALA16858, BRALA05035, BRALA13056, BRALA20942, BRALA20797, BRALA33483, BRALA27433, BRALA32435, BRALA08191, BRALA33188, BRALA04474, BRALA27246, BRALA28178, BRALA32598, BRALA22882, BRALA02583, BRALA15885, BRALA24037, BRALA24750, BRALA10906, BRALA26740, BRALA30222, BRALA29684, BRALA31679, BRALA27017, BRALA16830, BRALA32985, BRALA12355, BRALA24334, BRALA03138, BRALA23143, BRALA16869, BRALA06828, BRALA03803, BRALA05251	HELIO_07412, HELIO_04206, HELIO_05567
OG0001906	BRALA34902, BRALA34252, BRALA08413, BRALA22736	HELIO_01042
OG0001913	BRALA24497	HELIO_10845
OG0001914	BRALA02840	HELIO_12364
OG0001914	BRALA13023	HELIO_08172
OG0001915	BRALA35550	HELIO_02308
OG0001916	BRALA13430	HELIO_08357
OG0001917	BRALA00831	HELIO_00213
OG0001918	BRALA14482	HELIO_07821
OG0001919	BRALA06853	HELIO_06163
OG0001920	BRALA05363	HELIO_09697
OG0001922	BRALA04814, BRALA22629, BRALA31217, BRALA05530, BRALA17268, BRALA34887, BRALA19428, BRALA05533, BRALA22228, BRALA04813, BRALA01449, BRALA23124, BRALA28257, BRALA31480, BRALA27892, BRALA31643, BRALA29996, BRALA16115, BRALA32421, BRALA27257, BRALA27256, BRALA16088	HELIO_03786
OG0001923	BRALA01345	HELIO_01788
OG0001925	BRALA00423	HELIO_10825
OG0001926	BRALA01100	HELIO_02998
OG0001927	BRALA35455, BRALA21711	HELIO_04718
OG0001928	BRALA13805	HELIO_00908
OG0001929	BRALA08609	HELIO_05265
OG0001930	BRALA01543	HELIO_07719
OG0001931	BRALA13445	HELIO_10060
OG0001932	BRALA12072	HELIO_03169
OG0001932	BRALA12075	HELIO_03170
OG0001933	BRALA17607	HELIO_09564
OG0001934	BRALA10404	HELIO_02521
OG0001935	BRALA21169	HELIO_05458
OG0001935	BRALA06005	HELIO_02583
OG0001936	BRALA03951	HELIO_04902
OG0001936	BRALA06824	HELIO_10872
OG0001937	BRALA10961, BRALA10962, BRALA19735, BRALA08657, BRALA08656	HELIO_04900, HELIO_06992
OG0001938	BRALA25398	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479
OG0001940	BRALA29696	HELIO_03882
OG0001941	BRALA11387	HELIO_08395
OG0001942	BRALA23064	HELIO_07609, HELIO_06576
OG0001943	BRALA16392	HELIO_10645
OG0001944	BRALA11918	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218
OG0001945	BRALA27519	HELIO_03288
OG0001946	BRALA24921, BRALA24922	HELIO_08201
OG0001947	BRALA12828	HELIO_03774
OG0001948	BRALA31032	HELIO_09808
OG0001949	BRALA24727	HELIO_12106
OG0001951	BRALA10600	HELIO_04565
OG0001952	BRALA16632	HELIO_06639
OG0001952	BRALA28198	HELIO_02821
OG0001953	BRALA16748	HELIO_05793
OG0001954	BRALA25967, BRALA25979	HELIO_04134, HELIO_05926, HELIO_03027, HELIO_01262, HELIO_06220
OG0001957	BRALA19367	HELIO_11767
OG0001958	BRALA33388, BRALA12840	HELIO_07906
OG0001959	BRALA29341	HELIO_08251, HELIO_08252
OG0001960	BRALA15779	HELIO_12360
OG0001961	BRALA13794	HELIO_03253
OG0001962	BRALA29361	HELIO_05917
OG0001963	BRALA14625	HELIO_02883
OG0001964	BRALA06090, BRALA06079	HELIO_02293
OG0001965	BRALA18639	HELIO_01378
OG0001966	BRALA16509, BRALA01132, BRALA05602, BRALA01095	HELIO_12247, HELIO_05868
OG0001967	BRALA00859	HELIO_10256
OG0001968	BRALA02743	HELIO_10670
OG0001971	BRALA04350	HELIO_09862
OG0001972	BRALA15770	HELIO_04798
OG0001973	BRALA25537, BRALA25538	HELIO_04854
OG0001974	BRALA06213	HELIO_09499
OG0001976	BRALA27832, BRALA27831, BRALA27835, BRALA27834, BRALA27833	HELIO_06036
OG0001985	BRALA31266	HELIO_03642
OG0001986	BRALA10769, BRALA10936	HELIO_07313
OG0001987	BRALA25500	HELIO_11331, HELIO_11332
OG0001988	BRALA17550	HELIO_07776
OG0001989	BRALA07557	HELIO_03695
OG0001990	BRALA17559	HELIO_00537
OG0001990	BRALA17849	HELIO_04294
OG0001992	BRALA35422, BRALA35278, BRALA34802	HELIO_10036
OG0001993	BRALA16354	HELIO_10948
OG0001994	BRALA29381	HELIO_02654, HELIO_02655
OG0001995	BRALA19063	HELIO_08488, HELIO_07621, HELIO_04746, HELIO_03323, HELIO_05823, HELIO_06178
OG0001996	BRALA34756	HELIO_03603
OG0001998	BRALA29050	HELIO_01282
OG0001999	BRALA30184	HELIO_09986
OG0001999	BRALA25298, BRALA35444	HELIO_06267
OG0002000	BRALA01282	HELIO_05949
OG0002000	BRALA04183	HELIO_07944
OG0002001	BRALA00220	HELIO_12151
OG0002002	BRALA21013	HELIO_00088, HELIO_11800
OG0002003	BRALA11915	HELIO_03803
OG0002004	BRALA09126	HELIO_03765
OG0002005	BRALA29387	HELIO_12220
OG0002006	BRALA09070	HELIO_12425, HELIO_07537
OG0002007	BRALA18083	HELIO_10090
OG0002009	BRALA21922	HELIO_12665
OG0002010	BRALA06492	HELIO_12490
OG0002011	BRALA20225	HELIO_09289
OG0002012	BRALA23568	HELIO_08085
OG0002013	BRALA12490, BRALA13240, BRALA30429, BRALA20683, BRALA32151, BRALA00130, BRALA00131, BRALA12565, BRALA00129	HELIO_06898
OG0002014	BRALA11040	HELIO_10467
OG0002015	BRALA06336	HELIO_05227
OG0002016	BRALA20669	HELIO_11944
OG0002017	BRALA15768	HELIO_02990
OG0002018	BRALA26984, BRALA26983	HELIO_08541
OG0002020	BRALA32768, BRALA35646, BRALA33976	HELIO_12230
OG0002021	BRALA01246, BRALA20516, BRALA20515, BRALA16102, BRALA16106, BRALA16105	HELIO_05311
OG0002022	BRALA02885, BRALA27335, BRALA02917, BRALA02878	HELIO_04450, HELIO_11525, HELIO_03064
OG0002023	BRALA10833	HELIO_02236
OG0002024	BRALA03055, BRALA03051	HELIO_08970, HELIO_08969
OG0002025	BRALA23019	HELIO_05658
OG0002026	BRALA16933	HELIO_11050
OG0002027	BRALA06049	HELIO_00634
OG0002028	BRALA31054	HELIO_04604
OG0002029	BRALA29066	HELIO_05876
OG0002030	BRALA18492	HELIO_11005
OG0002031	BRALA00375	HELIO_07245
OG0002032	BRALA26240	HELIO_01093
OG0002033	BRALA00224	HELIO_00178
OG0002034	BRALA22423	HELIO_05204
OG0002035	BRALA00648, BRALA22063, BRALA35832	HELIO_03679
OG0002036	BRALA29526	HELIO_01904
OG0002037	BRALA00391	HELIO_11181
OG0002038	BRALA18313	HELIO_01720
OG0002039	BRALA03651, BRALA04963	HELIO_04501
OG0002039	BRALA04953	HELIO_02914
OG0002041	BRALA18483, BRALA18482, BRALA18481	HELIO_00400
OG0002042	BRALA03747	HELIO_06664
OG0002043	BRALA14578	HELIO_03396
OG0002057	BRALA01255	HELIO_10449
OG0002059	BRALA19536	HELIO_03914
OG0002060	BRALA22621	HELIO_06438
OG0002061	BRALA21414	HELIO_12011
OG0002062	BRALA04513	HELIO_06049
OG0002063	BRALA02335	HELIO_07475
OG0002064	BRALA29142	HELIO_04147
OG0002064	BRALA13346	HELIO_06032
OG0002066	BRALA18537	HELIO_08306
OG0002067	BRALA23033	HELIO_05446
OG0002068	BRALA12029	HELIO_11283
OG0002069	BRALA09642	HELIO_09988
OG0002070	BRALA18425, BRALA35408	HELIO_01660
OG0002071	BRALA27764	HELIO_02816
OG0002072	BRALA14687	HELIO_02289
OG0002073	BRALA24409	HELIO_09897
OG0002076	BRALA00516	HELIO_08411
OG0002077	BRALA14130	HELIO_03623
OG0002080	BRALA01983, BRALA01982	HELIO_05901
OG0002081	BRALA15912	HELIO_08258
OG0002084	BRALA33469, BRALA31763, BRALA32157	HELIO_09343
OG0002087	BRALA02631	HELIO_10536, HELIO_09035
OG0002088	BRALA23353	HELIO_05951, HELIO_01061
OG0002090	BRALA10471	HELIO_05584
OG0002091	BRALA22175	HELIO_01447
OG0002094	BRALA12707	HELIO_05259, HELIO_04476
OG0002095	BRALA28303	HELIO_04059, HELIO_00799
OG0002096	BRALA26857	HELIO_10504
OG0002097	BRALA05973	HELIO_00551
OG0002098	BRALA08891	HELIO_10191
OG0002099	BRALA24109	HELIO_12497
OG0002100	BRALA18364, BRALA16479	HELIO_04218, HELIO_04121, HELIO_01009
OG0002101	BRALA01147	HELIO_03548
OG0002102	BRALA13643	HELIO_06446
OG0002103	BRALA12125, BRALA22500	HELIO_08047
OG0002105	BRALA30841	HELIO_06912
OG0002106	BRALA20596, BRALA19126, BRALA35167, BRALA06177, BRALA03236, BRALA30663, BRALA30901, BRALA02993	HELIO_06196
OG0002107	BRALA28882	HELIO_03046
OG0002108	BRALA26237	HELIO_01842
OG0002122	BRALA19240	HELIO_06970
OG0002123	BRALA29680	HELIO_11783
OG0002124	BRALA13512, BRALA20658, BRALA06874, BRALA20657, BRALA28525	HELIO_07566
OG0002125	BRALA05686	HELIO_03401
OG0002126	BRALA06866, BRALA11474	HELIO_00890, HELIO_02634, HELIO_09866
OG0002127	BRALA12199	HELIO_05095
OG0002128	BRALA06097	HELIO_09146, HELIO_11211
OG0002129	BRALA28316	HELIO_00729
OG0002130	BRALA19628	HELIO_11140
OG0002131	BRALA22859	HELIO_00247, HELIO_08098
OG0002134	BRALA03169	HELIO_10778
OG0002135	BRALA19276	HELIO_00424
OG0002136	BRALA21701	HELIO_10407
OG0002137	BRALA24687	HELIO_05362
OG0002138	BRALA07695	HELIO_10372, HELIO_10373
OG0002140	BRALA19372	HELIO_02132
OG0002141	BRALA28309	HELIO_11644
OG0002142	BRALA26757	HELIO_07986
OG0002144	BRALA33560	HELIO_01280
OG0002145	BRALA17357	HELIO_04062
OG0002146	BRALA18951	HELIO_02638
OG0002147	BRALA15803	HELIO_06765
OG0002148	BRALA15940	HELIO_04883
OG0002148	BRALA31289	HELIO_06974
OG0002149	BRALA10667	HELIO_11475
OG0002150	BRALA04285	HELIO_11814
OG0002152	BRALA17103	HELIO_07905
OG0002155	BRALA19605	HELIO_05579
OG0002155	BRALA17312	HELIO_08300
OG0002156	BRALA19453	HELIO_03634
OG0002157	BRALA06421	HELIO_07597
OG0002159	BRALA07565, BRALA35722, BRALA18927	HELIO_09826
OG0002160	BRALA06348	HELIO_00185
OG0002161	BRALA07343	HELIO_10151
OG0002163	BRALA02388, BRALA02390, BRALA02387, BRALA02389	HELIO_08396
OG0002164	BRALA00799, BRALA16827	HELIO_10824
OG0002165	BRALA03144, BRALA03158, BRALA03145	HELIO_11027
OG0002166	BRALA34998	HELIO_08775
OG0002167	BRALA00107	HELIO_02415
OG0002168	BRALA21154	HELIO_07698
OG0002168	BRALA01161	HELIO_12373
OG0002169	BRALA35441	HELIO_05746, HELIO_06281
OG0002170	BRALA15225	HELIO_04325
OG0002170	BRALA25274	HELIO_08216
OG0002171	BRALA31606	HELIO_11666
OG0002172	BRALA08732	HELIO_02383
OG0002174	BRALA06503	HELIO_05516, HELIO_07239
OG0002174	BRALA01580	HELIO_07488
OG0002177	BRALA25710	HELIO_06435
OG0002178	BRALA10470	HELIO_00881
OG0002179	BRALA17768	HELIO_11957
OG0002180	BRALA01899	HELIO_11298
OG0002182	BRALA17354	HELIO_07381
OG0002183	BRALA02511	HELIO_12448
OG0002184	BRALA05306	HELIO_03187, HELIO_03186
OG0002185	BRALA03464	HELIO_02280
OG0002186	BRALA04863	HELIO_08791
OG0002187	BRALA21795	HELIO_06883
OG0002190	BRALA24660	HELIO_11217
OG0002191	BRALA21363	HELIO_05501
OG0002193	BRALA11442	HELIO_11239
OG0002194	BRALA26974, BRALA10637, BRALA26972, BRALA26973, BRALA30784, BRALA16427, BRALA09154	HELIO_08167, HELIO_09274
OG0002196	BRALA27055	HELIO_02312
OG0002209	BRALA19715	HELIO_00063
OG0002211	BRALA10238, BRALA26427	HELIO_10863, HELIO_07293
OG0002215	BRALA20562	HELIO_05473, HELIO_01703, HELIO_08176, HELIO_06304, HELIO_01702
OG0002216	BRALA21038	HELIO_08118
OG0002217	BRALA20635	HELIO_07595
OG0002219	BRALA34790, BRALA33634, BRALA17537, BRALA29885	HELIO_03142
OG0002220	BRALA20472	HELIO_07837
OG0002221	BRALA26673	HELIO_00629
OG0002222	BRALA19604	HELIO_01086
OG0002223	BRALA02219	HELIO_11846, HELIO_09083
OG0002224	BRALA06615	HELIO_08402
OG0002225	BRALA24494	HELIO_05714
OG0002227	BRALA21714	HELIO_01271
OG0002228	BRALA34398, BRALA26579, BRALA27484	HELIO_10818
OG0002229	BRALA29368	HELIO_11908
OG0002231	BRALA05999	HELIO_08723
OG0002233	BRALA22951, BRALA22952, BRALA22953	HELIO_07535, HELIO_05365, HELIO_05245
OG0002234	BRALA25993, BRALA25047, BRALA25045, BRALA25046	HELIO_08332
OG0002235	BRALA29529, BRALA21221	HELIO_01162
OG0002236	BRALA13750	HELIO_10095, HELIO_10094
OG0002237	BRALA35902	HELIO_11740, HELIO_11741
OG0002238	BRALA34538, BRALA10061	HELIO_11379
OG0002238	BRALA01669	HELIO_05408
OG0002240	BRALA14406	HELIO_06722
OG0002241	BRALA33999	HELIO_09347
OG0002243	BRALA24911	HELIO_12098
OG0002244	BRALA08304	HELIO_09967
OG0002245	BRALA10266	HELIO_05485
OG0002246	BRALA15560	HELIO_12705
OG0002248	BRALA03727	HELIO_00698
OG0002251	BRALA21715	HELIO_12433
OG0002252	BRALA26755, BRALA06212	HELIO_01235
OG0002253	BRALA12063	HELIO_06098
OG0002255	BRALA03062	HELIO_12509
OG0002256	BRALA07689	HELIO_03364
OG0002258	BRALA31922	HELIO_06245
OG0002260	BRALA13385	HELIO_09310
OG0002261	BRALA34119, BRALA35135	HELIO_06100
OG0002262	BRALA24175	HELIO_00173
OG0002263	BRALA13683	HELIO_06943
OG0002264	BRALA16853	HELIO_02936
OG0002265	BRALA18548	HELIO_01860
OG0002266	BRALA11206	HELIO_09260
OG0002267	BRALA24091	HELIO_02251
OG0002268	BRALA09048, BRALA09047	HELIO_10860
OG0002270	BRALA17302	HELIO_04696
OG0002271	BRALA19435	HELIO_07833, HELIO_02259
OG0002272	BRALA08886, BRALA18101	HELIO_11743
OG0002274	BRALA35385	HELIO_01184
OG0002276	BRALA10605, BRALA10608	HELIO_08754
OG0002277	BRALA15346	HELIO_12167
OG0002278	BRALA25960	HELIO_09110
OG0002279	BRALA06025	HELIO_08733
OG0002281	BRALA28875	HELIO_11836
OG0002283	BRALA03668, BRALA03667	HELIO_08866, HELIO_08865
OG0002284	BRALA17340	HELIO_12726
OG0002285	BRALA21420	HELIO_01805
OG0002286	BRALA13024	HELIO_03879
OG0002288	BRALA03975	HELIO_07429
OG0002289	BRALA07836, BRALA27143	HELIO_03380
OG0002290	BRALA24236	HELIO_03564
OG0002291	BRALA22088, BRALA00673	HELIO_11625
OG0002292	BRALA26428	HELIO_04485
OG0002293	BRALA19304	HELIO_02043
OG0002294	BRALA00797	HELIO_08497
OG0002295	BRALA01418	HELIO_11445
OG0002296	BRALA21680	HELIO_00402
OG0002311	BRALA35466	HELIO_07215
OG0002312	BRALA21661	HELIO_12558
OG0002314	BRALA28966	HELIO_07749
OG0002315	BRALA09280, BRALA05073, BRALA01062	HELIO_01542
OG0002316	BRALA12268	HELIO_12382
OG0002317	BRALA31350, BRALA33899	HELIO_02026
OG0002318	BRALA02620, BRALA04390	HELIO_12246, HELIO_12682
OG0002319	BRALA14241	HELIO_07888
OG0002320	BRALA04435	HELIO_10607
OG0002321	BRALA24064	HELIO_05182
OG0002323	BRALA12829	HELIO_11101, HELIO_02178
OG0002324	BRALA24171	HELIO_09504
OG0002325	BRALA29052	HELIO_01569
OG0002327	BRALA18044	HELIO_05706
OG0002328	BRALA01144, BRALA01145	HELIO_06299
OG0002329	BRALA12530, BRALA12529	HELIO_07430
OG0002330	BRALA03712, BRALA24270	HELIO_10560, HELIO_10559
OG0002331	BRALA26591	HELIO_09275
OG0002332	BRALA03823, BRALA03824	HELIO_10520
OG0002333	BRALA04400	HELIO_12064
OG0002334	BRALA00503	HELIO_09130
OG0002336	BRALA06059	HELIO_11534
OG0002337	BRALA27654	HELIO_11545
OG0002338	BRALA00730, BRALA28063	HELIO_03268, HELIO_03267
OG0002339	BRALA17686	HELIO_07743
OG0002339	BRALA29473	HELIO_10660
OG0002341	BRALA22920	HELIO_10080
OG0002342	BRALA14729, BRALA05920	HELIO_12191
OG0002343	BRALA19186	HELIO_11409
OG0002344	BRALA27826	HELIO_01896
OG0002345	BRALA23857	HELIO_01008
OG0002346	BRALA02293	HELIO_09863
OG0002347	BRALA19904	HELIO_03481
OG0002348	BRALA22455	HELIO_04598
OG0002349	BRALA03390	HELIO_05760
OG0002349	BRALA34899	HELIO_03339
OG0002350	BRALA02543	HELIO_08873, HELIO_08874
OG0002351	BRALA09584, BRALA09583	HELIO_04670, HELIO_06441
OG0002352	BRALA20233	HELIO_09892
OG0002353	BRALA01264	HELIO_05209
OG0002354	BRALA28091, BRALA03565	HELIO_07745
OG0002355	BRALA11855	HELIO_07256
OG0002357	BRALA25711	HELIO_07681
OG0002358	BRALA28942	HELIO_03502
OG0002359	BRALA23962	HELIO_12405
OG0002360	BRALA07016	HELIO_02623
OG0002361	BRALA30384, BRALA08001, BRALA22779, BRALA13892	HELIO_05139
OG0002362	BRALA23213	HELIO_10755
OG0002363	BRALA27482	HELIO_06225
OG0002364	BRALA28889, BRALA28891, BRALA28903, BRALA28904, BRALA28888, BRALA28890	HELIO_07159
OG0002366	BRALA12487	HELIO_04920
OG0002367	BRALA00751	HELIO_09405
OG0002367	BRALA13549	HELIO_12396
OG0002368	BRALA21573	HELIO_02256
OG0002370	BRALA25269	HELIO_01318
OG0002371	BRALA17426, BRALA17427, BRALA13908	HELIO_03580
OG0002372	BRALA22190	HELIO_10493
OG0002374	BRALA20249	HELIO_00949
