Orthogroup	BRALA	AENJA_ok
OG0001357	BRALA15175	AENJA_08567
OG0001359	BRALA16599	AENJA_11211
OG0001361	BRALA08920	AENJA_11584
OG0001362	BRALA06355, BRALA13959, BRALA29842	AENJA_11906
OG0001363	BRALA22242, BRALA22243	AENJA_12332
OG0001364	BRALA08614	AENJA_13074
OG0001365	BRALA19433	AENJA_13131
OG0001367	BRALA15242	AENJA_16641
OG0001368	BRALA09700, BRALA10312	AENJA_16737
OG0001369	BRALA10956	AENJA_17277
OG0001370	BRALA16806	AENJA_17284
OG0001371	BRALA26374, BRALA06219, BRALA06218, BRALA06220	AENJA_17844, AENJA_24112
OG0001372	BRALA19110	AENJA_17922
OG0001373	BRALA10384	AENJA_17959
OG0001374	BRALA26737	AENJA_18703
OG0001375	BRALA16842	AENJA_25362
OG0001375	BRALA15116	AENJA_20082
OG0001376	BRALA20906	AENJA_21276, AENJA_20852, AENJA_20854
OG0001377	BRALA25843, BRALA01464, BRALA01463, BRALA18909, BRALA17460, BRALA13854	AENJA_21043
OG0001378	BRALA16333	AENJA_22766
OG0001379	BRALA23817	AENJA_23248
OG0001380	BRALA19207, BRALA19208	AENJA_23604
OG0001381	BRALA09523	AENJA_23800
OG0001382	BRALA35389, BRALA34041	AENJA_23994
OG0001382	BRALA23866	AENJA_23995
OG0001384	BRALA12204	AENJA_25726
OG0001386	BRALA07065	AENJA_26718
OG0001394	BRALA31862	AENJA_00558
OG0001395	BRALA15754	AENJA_00590
OG0001396	BRALA17831, BRALA17811, BRALA00148, BRALA00147, BRALA00598, BRALA00599, BRALA23611, BRALA01200, BRALA15879, BRALA05141, BRALA00566, BRALA00568, BRALA00567	AENJA_00954, AENJA_00955
OG0001397	BRALA25855	AENJA_05269
OG0001397	BRALA09927	AENJA_01101
OG0001398	BRALA10918, BRALA10792	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621
OG0001399	BRALA06146	AENJA_19357
OG0001399	BRALA22380	AENJA_02205
OG0001400	BRALA04732	AENJA_02507
OG0001401	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269	AENJA_12112
OG0001402	BRALA26708	AENJA_02809
OG0001403	BRALA14932, BRALA09650, BRALA23378, BRALA25402	AENJA_03318
OG0001404	BRALA05435	AENJA_05828
OG0001405	BRALA22383	AENJA_03978
OG0001405	BRALA05583	AENJA_13814
OG0001406	BRALA14289	AENJA_04091
OG0001407	BRALA02740	AENJA_05232
OG0001408	BRALA20622	AENJA_10000, AENJA_05533
OG0001409	BRALA30797	AENJA_06247
OG0001410	BRALA31201	AENJA_18215
OG0001410	BRALA20220	AENJA_06436
OG0001411	BRALA11764	AENJA_06963, AENJA_10958
OG0001412	BRALA11457	AENJA_07170
OG0001413	BRALA29483	AENJA_07474
OG0001413	BRALA13507	AENJA_17343
OG0001414	BRALA13859	AENJA_08160
OG0001415	BRALA28922	AENJA_09149, AENJA_15367
OG0001416	BRALA05590	AENJA_09757
OG0001417	BRALA04649	AENJA_10714
OG0001418	BRALA01078	AENJA_10983
OG0001419	BRALA10891	AENJA_12607, AENJA_12606
OG0001420	BRALA30793	AENJA_13248
OG0001421	BRALA21204	AENJA_13339
OG0001422	BRALA00576	AENJA_14173
OG0001423	BRALA27549	AENJA_14934
OG0001424	BRALA07796	AENJA_15682
OG0001424	BRALA01936	AENJA_17237
OG0001425	BRALA01395, BRALA23464	AENJA_15774
OG0001426	BRALA05645	AENJA_16043
OG0001427	BRALA18499, BRALA18498	AENJA_17543
OG0001428	BRALA05407	AENJA_18858
OG0001429	BRALA31269	AENJA_19059
OG0001430	BRALA24398	AENJA_19108
OG0001431	BRALA18565	AENJA_23459
OG0001433	BRALA16638	AENJA_26002
OG0001439	BRALA11220	AENJA_00145
OG0001440	BRALA04659	AENJA_03160
OG0001440	BRALA20555	AENJA_00153
OG0001441	BRALA01822	AENJA_00362
OG0001442	BRALA19668	AENJA_00506
OG0001444	BRALA25397, BRALA24067	AENJA_22585, AENJA_03690, AENJA_16654, AENJA_14273, AENJA_25429, AENJA_16655, AENJA_01986, AENJA_26468, AENJA_08146, AENJA_13977, AENJA_26071, AENJA_04850, AENJA_08943, AENJA_04960
OG0001445	BRALA11531	AENJA_02385
OG0001446	BRALA27674	AENJA_02687, AENJA_10576
OG0001447	BRALA13329	AENJA_03127
OG0001448	BRALA01424	AENJA_19963
OG0001449	BRALA16673	AENJA_04181
OG0001449	BRALA07054	AENJA_05517
OG0001450	BRALA12595, BRALA20161	AENJA_04753
OG0001450	BRALA21555	AENJA_12377
OG0001451	BRALA01804	AENJA_04889
OG0001451	BRALA02256	AENJA_16142
OG0001452	BRALA16822	AENJA_05087
OG0001453	BRALA04379	AENJA_05598, AENJA_07667
OG0001455	BRALA05122	AENJA_06571
OG0001456	BRALA15558	AENJA_07027
OG0001458	BRALA22462, BRALA22464	AENJA_08456
OG0001459	BRALA19924	AENJA_18303, AENJA_08470
OG0001460	BRALA14211	AENJA_20570
OG0001460	BRALA23956	AENJA_09064
OG0001461	BRALA06116, BRALA30847	AENJA_09214
OG0001462	BRALA13313	AENJA_09362
OG0001463	BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618	AENJA_09831
OG0001464	BRALA06889	AENJA_09857
OG0001465	BRALA08555, BRALA14422	AENJA_10007
OG0001466	BRALA02000	AENJA_17986
OG0001466	BRALA06618	AENJA_10074
OG0001467	BRALA17547, BRALA18447	AENJA_26730
OG0001467	BRALA11204, BRALA15279	AENJA_10772
OG0001468	BRALA04572	AENJA_10995
OG0001469	BRALA11811	AENJA_11151
OG0001470	BRALA29321, BRALA35553	AENJA_11625
OG0001471	BRALA06129	AENJA_21653, AENJA_11958
OG0001472	BRALA14063	AENJA_12236
OG0001472	BRALA22363	AENJA_13235
OG0001473	BRALA03292, BRALA33985	AENJA_13618
OG0001474	BRALA09018	AENJA_14700
OG0001474	BRALA10385	AENJA_24781
OG0001475	BRALA05604	AENJA_14793
OG0001476	BRALA24804	AENJA_14828
OG0001477	BRALA11225	AENJA_15225
OG0001478	BRALA15252	AENJA_19708
OG0001479	BRALA03008	AENJA_16158
OG0001480	BRALA11374	AENJA_16776
OG0001481	BRALA21598	AENJA_17029
OG0001483	BRALA11722	AENJA_19356
OG0001484	BRALA22671	AENJA_21194
OG0001486	BRALA08931	AENJA_21858
OG0001487	BRALA20247	AENJA_23840
OG0001488	BRALA24189	AENJA_24153
OG0001490	BRALA26116	AENJA_25216
OG0001491	BRALA10451	AENJA_25283
OG0001492	BRALA14954	AENJA_25544
OG0001493	BRALA03740	AENJA_26227
OG0001498	BRALA33873, BRALA16329	AENJA_22536, AENJA_25822, AENJA_01053
OG0001500	BRALA11705	AENJA_01887
OG0001501	BRALA26158	AENJA_02988
OG0001502	BRALA06307, BRALA06308	AENJA_03421
OG0001503	BRALA13476	AENJA_23557
OG0001503	BRALA11114	AENJA_03755
OG0001504	BRALA28116, BRALA35187	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001506	BRALA05725	AENJA_05938
OG0001507	BRALA34079	AENJA_06136
OG0001508	BRALA28941	AENJA_06316
OG0001509	BRALA12089	AENJA_07590
OG0001510	BRALA34652, BRALA01122	AENJA_08660
OG0001511	BRALA35622	AENJA_08942
OG0001512	BRALA04162	AENJA_09698
OG0001513	BRALA10671	AENJA_09714
OG0001516	BRALA05014	AENJA_10243
OG0001517	BRALA15345, BRALA01055, BRALA01054	AENJA_10361
OG0001518	BRALA12776	AENJA_11024
OG0001519	BRALA01688	AENJA_11205
OG0001520	BRALA14767	AENJA_12318
OG0001521	BRALA22864, BRALA07614, BRALA09139, BRALA09147	AENJA_13001
OG0001522	BRALA29451	AENJA_14026
OG0001523	BRALA25534	AENJA_14135
OG0001524	BRALA33381	AENJA_19275
OG0001524	BRALA27325	AENJA_15536
OG0001525	BRALA14939	AENJA_16414
OG0001526	BRALA10086	AENJA_16663
OG0001527	BRALA19992	AENJA_16808
OG0001528	BRALA26789	AENJA_17449
OG0001529	BRALA15428	AENJA_18632
OG0001530	BRALA33210	AENJA_19473
OG0001531	BRALA21412	AENJA_20341
OG0001532	BRALA15767	AENJA_20708
OG0001533	BRALA11358, BRALA21080, BRALA17503	AENJA_20965
OG0001534	BRALA06233	AENJA_21491, AENJA_21490
OG0001536	BRALA13363	AENJA_25332, AENJA_25327
OG0001537	BRALA25061, BRALA25063, BRALA10683, BRALA22249, BRALA34992, BRALA28164, BRALA09302, BRALA09952, BRALA11873, BRALA13262	AENJA_25566
OG0001545	BRALA01668	AENJA_00995
OG0001546	BRALA34422	AENJA_02497
OG0001546	BRALA33834	AENJA_09615
OG0001546	BRALA35535	AENJA_02674, AENJA_04011
OG0001547	BRALA18162	AENJA_03444, AENJA_03684, AENJA_16753
OG0001548	BRALA26562	AENJA_16874
OG0001548	BRALA22843	AENJA_17688
OG0001549	BRALA09715	AENJA_04459
OG0001550	BRALA22178, BRALA33216	AENJA_05034, AENJA_05035
OG0001551	BRALA31004	AENJA_05503
OG0001552	BRALA12708	AENJA_06118
OG0001553	BRALA03739	AENJA_06179
OG0001554	BRALA27979	AENJA_07567
OG0001555	BRALA29965	AENJA_12105
OG0001557	BRALA07630	AENJA_13295
OG0001558	BRALA21818	AENJA_08311
OG0001559	BRALA30365	AENJA_08667
OG0001560	BRALA27054	AENJA_09404
OG0001561	BRALA27873, BRALA35814, BRALA27872	AENJA_09420
OG0001563	BRALA16659, BRALA25832, BRALA18213, BRALA15065	AENJA_12465
OG0001564	BRALA13673	AENJA_11930
OG0001565	BRALA25777, BRALA28970	AENJA_12372
OG0001566	BRALA12270	AENJA_12513
OG0001567	BRALA05651	AENJA_13019
OG0001568	BRALA13964	AENJA_13880
OG0001569	BRALA14283, BRALA14287, BRALA06617, BRALA01274, BRALA06766, BRALA06767, BRALA06768, BRALA03911, BRALA06770, BRALA06769	AENJA_14238
OG0001570	BRALA00935	AENJA_19842
OG0001570	BRALA17639	AENJA_24461
OG0001571	BRALA17050	AENJA_17758
OG0001572	BRALA16186	AENJA_22665
OG0001572	BRALA31604	AENJA_18250
OG0001573	BRALA01224	AENJA_19183
OG0001574	BRALA10408	AENJA_21910
OG0001575	BRALA12711	AENJA_21919
OG0001576	BRALA09477	AENJA_23479
OG0001577	BRALA27598	AENJA_24178
OG0001578	BRALA11454	AENJA_24180
OG0001579	BRALA03709	AENJA_24228
OG0001580	BRALA20586	AENJA_25168
OG0001581	BRALA25126, BRALA24401, BRALA23458, BRALA23457, BRALA23456	AENJA_26171
OG0001582	BRALA28423	AENJA_26338
OG0001583	BRALA27471	AENJA_26528
OG0001584	BRALA28222	AENJA_26828
OG0001588	BRALA12555	AENJA_15642, AENJA_24457, AENJA_10082, AENJA_00109, AENJA_10785
OG0001589	BRALA16725	AENJA_25068
OG0001590	BRALA12314	AENJA_00406
OG0001590	BRALA01640	AENJA_14826
OG0001590	BRALA01639, BRALA01637	AENJA_14823
OG0001592	BRALA04260	AENJA_17749, AENJA_01022, AENJA_25249
OG0001593	BRALA07984	AENJA_01627
OG0001594	BRALA08965, BRALA24791	AENJA_16970, AENJA_01665, AENJA_04700
OG0001594	BRALA08966	AENJA_09891
OG0001595	BRALA01111, BRALA18729, BRALA01110, BRALA01107, BRALA28529	AENJA_01996, AENJA_07444
OG0001596	BRALA09232	AENJA_08460
OG0001597	BRALA14157	AENJA_17835, AENJA_03457
OG0001599	BRALA13133	AENJA_04501
OG0001600	BRALA18552	AENJA_04862
OG0001603	BRALA02777	AENJA_25082, AENJA_05289
OG0001604	BRALA34521	AENJA_06276
OG0001604	BRALA35748, BRALA35294	AENJA_11253
OG0001605	BRALA16476, BRALA16475	AENJA_06440
OG0001606	BRALA04341	AENJA_06477
OG0001609	BRALA06092	AENJA_08323
OG0001609	BRALA12725	AENJA_19787
OG0001610	BRALA09621	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532
OG0001611	BRALA15161	AENJA_08569
OG0001612	BRALA19004	AENJA_09589
OG0001613	BRALA15188, BRALA12349	AENJA_09920
OG0001613	BRALA25328, BRALA25314, BRALA10538, BRALA25329, BRALA25315, BRALA09281, BRALA22849, BRALA18113	AENJA_23085, AENJA_23061
OG0001614	BRALA18528	AENJA_17703
OG0001614	BRALA10392	AENJA_10096
OG0001615	BRALA01957	AENJA_10716
OG0001616	BRALA18051, BRALA23903, BRALA16096	AENJA_26457, AENJA_11867, AENJA_26458, AENJA_25296, AENJA_25299, AENJA_24933, AENJA_21981, AENJA_24000
OG0001617	BRALA17313	AENJA_12188
OG0001619	BRALA16804, BRALA16805	AENJA_13002, AENJA_12999
OG0001621	BRALA34714	AENJA_13994, AENJA_13992
OG0001622	BRALA16413	AENJA_14211
OG0001623	BRALA28780	AENJA_18499, AENJA_25583, AENJA_14562
OG0001624	BRALA14696	AENJA_14605
OG0001625	BRALA00816	AENJA_14706
OG0001626	BRALA07949	AENJA_14807
OG0001627	BRALA29988	AENJA_19284
OG0001628	BRALA19573	AENJA_16821, AENJA_21898, AENJA_21897
OG0001629	BRALA32222	AENJA_16897
OG0001630	BRALA29673	AENJA_17020
OG0001631	BRALA30173, BRALA07839, BRALA07841, BRALA07840, BRALA00863, BRALA00855, BRALA00830, BRALA07166, BRALA13200, BRALA24631, BRALA25119, BRALA25118, BRALA15829, BRALA15830, BRALA27470, BRALA04515, BRALA04516, BRALA12326, BRALA27692, BRALA04253, BRALA18884, BRALA18885, BRALA05466, BRALA05464, BRALA01089, BRALA01088, BRALA04199, BRALA04201	AENJA_17295
OG0001632	BRALA09279	AENJA_18126
OG0001633	BRALA12496	AENJA_21539
OG0001633	BRALA20356	AENJA_18234
OG0001634	BRALA18314	AENJA_18695
OG0001634	BRALA31002	AENJA_18896
OG0001635	BRALA35025	AENJA_18913
OG0001636	BRALA12450	AENJA_19487
OG0001637	BRALA23585	AENJA_19510
OG0001638	BRALA28932	AENJA_20882
OG0001639	BRALA01412	AENJA_22054
OG0001640	BRALA28121	AENJA_23181
OG0001641	BRALA13229	AENJA_23210
OG0001642	BRALA26951	AENJA_23879
OG0001644	BRALA16637	AENJA_26289
OG0001651	BRALA04011	AENJA_00391
OG0001652	BRALA23461	AENJA_22805, AENJA_00850
OG0001653	BRALA33197	AENJA_01256
OG0001653	BRALA27722	AENJA_21125
OG0001654	BRALA12938, BRALA10205	AENJA_02592
OG0001655	BRALA11878	AENJA_03001
OG0001656	BRALA04651	AENJA_03159
OG0001657	BRALA34847, BRALA35457, BRALA34242	AENJA_03268
OG0001660	BRALA12583	AENJA_04731
OG0001661	BRALA27100	AENJA_05905
OG0001661	BRALA11317	AENJA_05238
OG0001662	BRALA15661, BRALA15660	AENJA_07124
OG0001662	BRALA19317	AENJA_05672
OG0001663	BRALA31880	AENJA_06086
OG0001664	BRALA01214	AENJA_22480
OG0001665	BRALA06391	AENJA_11003
OG0001665	BRALA16749	AENJA_06300
OG0001666	BRALA00367	AENJA_07102
OG0001667	BRALA17019	AENJA_07191
OG0001668	BRALA22974	AENJA_07885
OG0001669	BRALA17904, BRALA23198, BRALA06764, BRALA07347, BRALA17846, BRALA16664	AENJA_09112
OG0001669	BRALA35100	AENJA_16111, AENJA_08229
OG0001671	BRALA17315	AENJA_09175
OG0001672	BRALA00365	AENJA_09939
OG0001673	BRALA23470, BRALA33336	AENJA_11329
OG0001674	BRALA04159	AENJA_11464
OG0001676	BRALA04014	AENJA_26746
OG0001676	BRALA08008, BRALA08006	AENJA_11724
OG0001677	BRALA31138	AENJA_11807
OG0001678	BRALA00379	AENJA_18698
OG0001678	BRALA27917	AENJA_11849
OG0001679	BRALA23834	AENJA_16799, AENJA_17425
OG0001680	BRALA32159	AENJA_16822
OG0001683	BRALA24816	AENJA_18304
OG0001684	BRALA02822	AENJA_18312
OG0001686	BRALA27285	AENJA_19766, AENJA_19761
OG0001687	BRALA12237, BRALA12238, BRALA12235	AENJA_21090, AENJA_20311
OG0001688	BRALA11794	AENJA_20867, AENJA_20868
OG0001689	BRALA33853	AENJA_21847
OG0001691	BRALA07231	AENJA_24035
OG0001692	BRALA01068	AENJA_24257
OG0001703	BRALA05302, BRALA18278	AENJA_00606
OG0001704	BRALA16940, BRALA16941, BRALA16994	AENJA_00857
OG0001706	BRALA22821	AENJA_00912
OG0001707	BRALA12974, BRALA12971, BRALA12976	AENJA_00981, AENJA_25581
OG0001708	BRALA15416	AENJA_01039
OG0001709	BRALA05359	AENJA_01136
OG0001710	BRALA10938	AENJA_24366, AENJA_01527
OG0001711	BRALA31838	AENJA_01555
OG0001712	BRALA18081	AENJA_02081
OG0001713	BRALA13740	AENJA_02209
OG0001714	BRALA13029	AENJA_02224
OG0001714	BRALA23437	AENJA_13337
OG0001715	BRALA32730	AENJA_16266
OG0001715	BRALA01133	AENJA_14130, AENJA_02322, AENJA_23254, AENJA_11380
OG0001716	BRALA03458	AENJA_02720
OG0001717	BRALA10578	AENJA_26644
OG0001717	BRALA26462, BRALA30541, BRALA26441	AENJA_02812, AENJA_02814
OG0001718	BRALA10903	AENJA_02907
OG0001719	BRALA11616, BRALA11618, BRALA11609, BRALA01835, BRALA11624	AENJA_03256
OG0001720	BRALA27104	AENJA_03434
OG0001721	BRALA19032	AENJA_03497
OG0001722	BRALA17854	AENJA_03878
OG0001723	BRALA05825	AENJA_04029
OG0001724	BRALA32012	AENJA_04715, AENJA_04714
OG0001724	BRALA34008	AENJA_04716
OG0001725	BRALA03656	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893
OG0001726	BRALA10761	AENJA_06017
OG0001726	BRALA03770	AENJA_11860
OG0001727	BRALA11932	AENJA_06020
OG0001728	BRALA08403	AENJA_09822
OG0001729	BRALA27871	AENJA_08928
OG0001732	BRALA24214	AENJA_11224
OG0001733	BRALA27459, BRALA27461, BRALA27460	AENJA_11585
OG0001734	BRALA15547, BRALA16158	AENJA_19799, AENJA_13245
OG0001735	BRALA07452	AENJA_13640, AENJA_13638
OG0001736	BRALA19982	AENJA_14070
OG0001737	BRALA24508, BRALA24507, BRALA24509	AENJA_14224
OG0001738	BRALA23388	AENJA_15108
OG0001739	BRALA22905	AENJA_15111
OG0001740	BRALA30978, BRALA30517	AENJA_15168
OG0001742	BRALA34571	AENJA_16080
OG0001742	BRALA06826	AENJA_22249
OG0001742	BRALA04679, BRALA04736, BRALA28233, BRALA28231, BRALA28229, BRALA28230, BRALA28232, BRALA06026	AENJA_25787
OG0001743	BRALA27398	AENJA_16159
OG0001745	BRALA10418	AENJA_18802
OG0001747	BRALA21850, BRALA18554, BRALA18056, BRALA18055	AENJA_20575
OG0001748	BRALA17956	AENJA_22163
OG0001749	BRALA08133	AENJA_22441
OG0001750	BRALA21004	AENJA_22826
OG0001752	BRALA27069	AENJA_23699
OG0001754	BRALA33871, BRALA34601	AENJA_24677
OG0001755	BRALA30977	AENJA_24912
OG0001756	BRALA33790	AENJA_25749
OG0001756	BRALA03693	AENJA_25480
OG0001757	BRALA25782	AENJA_25965
OG0001768	BRALA14604	AENJA_00276
OG0001768	BRALA14648	AENJA_00711, AENJA_26065
OG0001769	BRALA06836	AENJA_00392
OG0001769	BRALA22299	AENJA_14833
OG0001770	BRALA33462, BRALA22471	AENJA_00514
OG0001772	BRALA25947, BRALA25946	AENJA_00723
OG0001773	BRALA22541	AENJA_25839, AENJA_11643
OG0001773	BRALA28738, BRALA22780, BRALA28736, BRALA28739, BRALA01425, BRALA01422, BRALA21908	AENJA_16314, AENJA_14101
OG0001774	BRALA11491	AENJA_01099
OG0001774	BRALA20453	AENJA_09499
OG0001775	BRALA21646	AENJA_01192
OG0001776	BRALA09910, BRALA25529, BRALA09923	AENJA_01582
OG0001777	BRALA33083, BRALA22762	AENJA_06312
OG0001777	BRALA06600	AENJA_26326, AENJA_01630, AENJA_02190
OG0001778	BRALA16488	AENJA_03170
OG0001779	BRALA01658	AENJA_05068
OG0001779	BRALA01655	AENJA_09017
OG0001780	BRALA15214	AENJA_06530
OG0001781	BRALA02795	AENJA_03406
OG0001782	BRALA16828	AENJA_04195
OG0001782	BRALA35480, BRALA35381	AENJA_22157
OG0001783	BRALA23810, BRALA23809, BRALA23807	AENJA_04445
OG0001786	BRALA20166	AENJA_09558
OG0001786	BRALA29163, BRALA29162, BRALA33624, BRALA33496, BRALA13879	AENJA_15473
OG0001786	BRALA27624	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017
OG0001787	BRALA22039	AENJA_05662
OG0001788	BRALA00724	AENJA_05784
OG0001789	BRALA24220	AENJA_19168, AENJA_06214
OG0001790	BRALA25700	AENJA_06251
OG0001791	BRALA09653	AENJA_07751, AENJA_06278
OG0001791	BRALA13777, BRALA13779, BRALA13778, BRALA10767	AENJA_07750
OG0001792	BRALA34635, BRALA25410	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971
OG0001792	BRALA18508	AENJA_06373
OG0001793	BRALA00316	AENJA_07131
OG0001795	BRALA28880, BRALA22775, BRALA33451, BRALA07961, BRALA21093, BRALA33676, BRALA25343, BRALA12296, BRALA32301, BRALA20926, BRALA18656, BRALA16142, BRALA26372, BRALA12354, BRALA32853, BRALA05092, BRALA09825, BRALA11620, BRALA14366, BRALA03473, BRALA13055	AENJA_07892
OG0001795	BRALA19868	AENJA_22533
OG0001796	BRALA05278, BRALA20213	AENJA_24046, AENJA_08003
OG0001798	BRALA11427	AENJA_08367
OG0001798	BRALA07883	AENJA_24416
OG0001800	BRALA20533	AENJA_09181
OG0001802	BRALA25295	AENJA_09560, AENJA_23064
OG0001803	BRALA24910	AENJA_09994
OG0001804	BRALA14986	AENJA_10202
OG0001805	BRALA23846, BRALA23848	AENJA_10542
OG0001806	BRALA17333	AENJA_10903
OG0001807	BRALA16684, BRALA16683, BRALA22880, BRALA07117	AENJA_12201
OG0001808	BRALA28858, BRALA32877	AENJA_13026
OG0001809	BRALA23647	AENJA_13412
OG0001810	BRALA04842	AENJA_13786
OG0001812	BRALA03406	AENJA_14467, AENJA_14466, AENJA_14468
OG0001813	BRALA01571	AENJA_14824
OG0001814	BRALA04666	AENJA_26556
OG0001814	BRALA05626, BRALA08000, BRALA08002	AENJA_23859, AENJA_15166
OG0001816	BRALA05148	AENJA_15931
OG0001817	BRALA19506	AENJA_17964
OG0001818	BRALA12031, BRALA23438	AENJA_18459
OG0001819	BRALA00196	AENJA_19342
OG0001820	BRALA23960	AENJA_19468, AENJA_19465, AENJA_19466
OG0001821	BRALA10468	AENJA_21035
OG0001822	BRALA03090	AENJA_21678
OG0001823	BRALA04091, BRALA22312	AENJA_22880
OG0001824	BRALA02591	AENJA_22935
OG0001825	BRALA16641	AENJA_23001
OG0001826	BRALA16175	AENJA_23249
OG0001827	BRALA02872	AENJA_23535
OG0001828	BRALA07406	AENJA_23757
OG0001829	BRALA05641	AENJA_24206
OG0001830	BRALA16627	AENJA_25556
OG0001831	BRALA25354	AENJA_25733
OG0001846	BRALA01789	AENJA_23250, AENJA_00173
OG0001848	BRALA10654	AENJA_12672
OG0001848	BRALA10653	AENJA_19651
OG0001849	BRALA01071	AENJA_00715
OG0001850	BRALA03142	AENJA_00766
OG0001851	BRALA20584	AENJA_18108
OG0001852	BRALA18937	AENJA_01522
OG0001854	BRALA06560	AENJA_20502, AENJA_08051
OG0001854	BRALA28650	AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496
OG0001856	BRALA11158	AENJA_04493
OG0001857	BRALA08335	AENJA_04553
OG0001858	BRALA03719	AENJA_04702
OG0001859	BRALA12427	AENJA_08247
OG0001861	BRALA29580, BRALA29583	AENJA_25398, AENJA_11706, AENJA_05340
OG0001863	BRALA07880	AENJA_14971
OG0001863	BRALA14579	AENJA_06983
OG0001864	BRALA08212	AENJA_07207
OG0001865	BRALA18719	AENJA_07271
OG0001866	BRALA34934	AENJA_07312
OG0001867	BRALA13098	AENJA_07397
OG0001868	BRALA20581	AENJA_07733
OG0001869	BRALA05557	AENJA_07813
OG0001870	BRALA09761	AENJA_07921
OG0001871	BRALA26798	AENJA_07935, AENJA_18281
OG0001872	BRALA20547	AENJA_08322
OG0001873	BRALA33467	AENJA_08353
OG0001873	BRALA10007, BRALA33548	AENJA_24095
OG0001874	BRALA09243	AENJA_08461
OG0001875	BRALA00199	AENJA_09123
OG0001875	BRALA04016	AENJA_16491
OG0001876	BRALA15947	AENJA_09312
OG0001877	BRALA10772, BRALA10771, BRALA10773, BRALA10933	AENJA_09356
OG0001878	BRALA22747	AENJA_09652
OG0001879	BRALA33781	AENJA_10214
OG0001881	BRALA19925	AENJA_11391
OG0001882	BRALA14072, BRALA14071, BRALA14070	AENJA_13635
OG0001883	BRALA21969	AENJA_14004
OG0001884	BRALA19935	AENJA_14156
OG0001886	BRALA10021	AENJA_14779
OG0001887	BRALA19248	AENJA_15098
OG0001888	BRALA01341	AENJA_15918
OG0001889	BRALA16751	AENJA_16220
OG0001890	BRALA26409	AENJA_16222
OG0001891	BRALA29944, BRALA27709, BRALA26038, BRALA27798, BRALA33143	AENJA_17266
OG0001892	BRALA18822, BRALA18821	AENJA_17692
OG0001893	BRALA02794	AENJA_19715
OG0001894	BRALA25056	AENJA_21040
OG0001895	BRALA19090, BRALA27263, BRALA28261	AENJA_22777
OG0001896	BRALA18432	AENJA_22934
OG0001899	BRALA30884	AENJA_25912
OG0001913	BRALA24497	AENJA_00224
OG0001914	BRALA02840	AENJA_20686
OG0001914	BRALA13023	AENJA_00249
OG0001915	BRALA35550	AENJA_00588
OG0001916	BRALA13432, BRALA13431	AENJA_10036
OG0001916	BRALA13430	AENJA_00736
OG0001917	BRALA00831	AENJA_01170
OG0001918	BRALA14482	AENJA_08485
OG0001918	BRALA16247	AENJA_16586
OG0001919	BRALA04529	AENJA_03566
OG0001919	BRALA06853	AENJA_02076
OG0001920	BRALA05363	AENJA_02163, AENJA_26833
OG0001922	BRALA33992, BRALA13771, BRALA05070	AENJA_22724, AENJA_22729
OG0001922	BRALA10507, BRALA16254	AENJA_20427
OG0001922	BRALA02636	AENJA_05468
OG0001922	BRALA02392, BRALA12207, BRALA04814, BRALA22629, BRALA31217, BRALA05530, BRALA17268, BRALA34887, BRALA19428, BRALA05533, BRALA22228, BRALA04813, BRALA01449, BRALA23124, BRALA28257, BRALA31480, BRALA27892, BRALA31643, BRALA29996, BRALA16115, BRALA32421, BRALA27257, BRALA27256, BRALA16088	AENJA_04277, AENJA_03251, AENJA_04276
OG0001923	BRALA01345	AENJA_03271
OG0001924	BRALA33222	AENJA_03839
OG0001924	BRALA32795	AENJA_19024, AENJA_05316
OG0001925	BRALA00423	AENJA_04307
