Orthogroup	BRALA	ORYLA
OG0001085	BRALA18590, BRALA17350	ORYLA13813, ORYLA16003, ORYLA14313, ORYLA10899, ORYLA10898, ORYLA14405
OG0001089	BRALA20406	ORYLA06013, ORYLA06012
OG0001090	BRALA19647	ORYLA18206
OG0001092	BRALA08314	ORYLA00476
OG0001093	BRALA07017, BRALA07018	ORYLA01792, ORYLA08189, ORYLA17127, ORYLA09876
OG0001094	BRALA21202	ORYLA10145, ORYLA01044, ORYLA11275, ORYLA05201
OG0001095	BRALA00514	ORYLA13938, ORYLA08700, ORYLA02122
OG0001096	BRALA33488, BRALA29289, BRALA09978, BRALA29288	ORYLA08777, ORYLA09557
OG0001102	BRALA06483	ORYLA05217
OG0001102	BRALA01705	ORYLA05138
OG0001103	BRALA15961	ORYLA08995
OG0001104	BRALA00254	ORYLA12177
OG0001104	BRALA14774	ORYLA01647, ORYLA11309
OG0001105	BRALA13887	ORYLA03632
OG0001108	BRALA10695	ORYLA14450
OG0001108	BRALA14990	ORYLA18375
OG0001109	BRALA30580, BRALA30582	ORYLA16661, ORYLA14078
OG0001110	BRALA21323, BRALA21324, BRALA21327	ORYLA02459
OG0001110	BRALA02581, BRALA02578	ORYLA08952, ORYLA02458, ORYLA08953, ORYLA18020
OG0001112	BRALA13668	ORYLA12894, ORYLA09914, ORYLA08799, ORYLA07255
OG0001113	BRALA08129	ORYLA16987
OG0001113	BRALA16554	ORYLA00138
OG0001115	BRALA07052, BRALA07051	ORYLA15699, ORYLA13897, ORYLA14688, ORYLA10923
OG0001116	BRALA34250	ORYLA08841
OG0001117	BRALA15421	ORYLA06972, ORYLA06971, ORYLA14305
OG0001119	BRALA13802	ORYLA05124, ORYLA09259
OG0001120	BRALA21219	ORYLA09736
OG0001120	BRALA17608	ORYLA03903, ORYLA01234
OG0001121	BRALA32292, BRALA13901, BRALA27511, BRALA08946	ORYLA05153, ORYLA20092
OG0001123	BRALA24284	ORYLA09262
OG0001123	BRALA23603	ORYLA17703
OG0001124	BRALA23017	ORYLA08277
OG0001124	BRALA07725	ORYLA02278
OG0001126	BRALA16208	ORYLA07447
OG0001126	BRALA28026	ORYLA14267
OG0001127	BRALA09084	ORYLA06210, ORYLA08911
OG0001127	BRALA34184	ORYLA20099
OG0001128	BRALA22493	ORYLA04096, ORYLA11339, ORYLA10410, ORYLA03669
OG0001129	BRALA12498	ORYLA15169, ORYLA12442
OG0001129	BRALA16098	ORYLA05461
OG0001131	BRALA13327	ORYLA00774, ORYLA11383
OG0001132	BRALA13540	ORYLA15693
OG0001133	BRALA03024	ORYLA01655
OG0001133	BRALA00752	ORYLA02500
OG0001134	BRALA23048	ORYLA16671
OG0001135	BRALA11818	ORYLA18988, ORYLA08362
OG0001136	BRALA18520	ORYLA13203, ORYLA06530, ORYLA12133
OG0001137	BRALA13309	ORYLA03035, ORYLA00090, ORYLA03842
OG0001138	BRALA00020, BRALA11821	ORYLA14334, ORYLA15755, ORYLA09204, ORYLA06399, ORYLA09997
OG0001139	BRALA06120	ORYLA15805
OG0001139	BRALA32868, BRALA35077	ORYLA14857, ORYLA11008
OG0001141	BRALA09514	ORYLA02472, ORYLA17498
OG0001142	BRALA14735	ORYLA07693
OG0001143	BRALA04133	ORYLA11035, ORYLA12195, ORYLA06058
OG0001144	BRALA10734	ORYLA15705, ORYLA20146, ORYLA09889, ORYLA05611, ORYLA01834, ORYLA01835
OG0001146	BRALA18782	ORYLA13499, ORYLA13500, ORYLA15595, ORYLA07425
OG0001149	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801	ORYLA01670, ORYLA13258
OG0001155	BRALA32774	ORYLA02504, ORYLA02505
OG0001155	BRALA23567	ORYLA03252
OG0001156	BRALA24884	ORYLA14447, ORYLA15424, ORYLA17150, ORYLA10003
OG0001158	BRALA34638	ORYLA13950, ORYLA15560, ORYLA06290, ORYLA20120
OG0001159	BRALA12862	ORYLA10160, ORYLA05356
OG0001160	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606	ORYLA18207
OG0001161	BRALA22337	ORYLA14942, ORYLA12582, ORYLA02883
OG0001162	BRALA29065	ORYLA03278, ORYLA04547, ORYLA08795
OG0001163	BRALA18082, BRALA03606, BRALA12377, BRALA20672, BRALA12378	ORYLA08093, ORYLA04995
OG0001165	BRALA14768	ORYLA11504
OG0001165	BRALA05900	ORYLA09619
OG0001166	BRALA08200, BRALA14605	ORYLA11757, ORYLA11756, ORYLA11755, ORYLA10465
OG0001167	BRALA30313	ORYLA10169, ORYLA12428, ORYLA04713
OG0001168	BRALA29323, BRALA27661, BRALA20565	ORYLA01742, ORYLA14387, ORYLA15300
OG0001169	BRALA11830, BRALA12506	ORYLA03593
OG0001170	BRALA19296	ORYLA03658
OG0001171	BRALA30065	ORYLA09088
OG0001172	BRALA06911	ORYLA08914, ORYLA06213, ORYLA09461
OG0001172	BRALA04692	ORYLA09708, ORYLA16481
OG0001175	BRALA00132	ORYLA17323, ORYLA17834, ORYLA02704
OG0001178	BRALA05138	ORYLA12858
OG0001178	BRALA06035	ORYLA09479
OG0001179	BRALA03116	ORYLA12445
OG0001179	BRALA20573	ORYLA14131
OG0001180	BRALA14556, BRALA34405	ORYLA18502, ORYLA14974, ORYLA18703, ORYLA18702, ORYLA12603
OG0001181	BRALA18132	ORYLA09302, ORYLA06967, ORYLA16422
OG0001182	BRALA02232	ORYLA04656, ORYLA10537
OG0001183	BRALA24188	ORYLA16340, ORYLA08337
OG0001184	BRALA10129	ORYLA01867
OG0001184	BRALA21684	ORYLA12325
OG0001185	BRALA27214	ORYLA04885
OG0001186	BRALA19974	ORYLA06474, ORYLA12462, ORYLA14584
OG0001186	BRALA16139	ORYLA12305
OG0001187	BRALA30941, BRALA21630, BRALA21207, BRALA21632, BRALA21208, BRALA21618, BRALA21631, BRALA21624, BRALA03471, BRALA21633, BRALA02756, BRALA21497, BRALA21626, BRALA21498, BRALA23700, BRALA25921, BRALA07734, BRALA21623, BRALA21629, BRALA21620, BRALA07709, BRALA21622, BRALA21625, BRALA30940	ORYLA14064
OG0001188	BRALA10757	ORYLA04742
OG0001189	BRALA16685	ORYLA20265, ORYLA15490, ORYLA10691, ORYLA11979, ORYLA07034
OG0001190	BRALA25890	ORYLA10580, ORYLA14507, ORYLA10859
OG0001191	BRALA27930	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865
OG0001192	BRALA31134, BRALA31609, BRALA20503, BRALA09378, BRALA12761, BRALA07757, BRALA20502, BRALA07758, BRALA09889, BRALA07761, BRALA07760, BRALA09891, BRALA09892, BRALA07759, BRALA09888, BRALA09359, BRALA09368	ORYLA08463, ORYLA08481, ORYLA08473, ORYLA08475
OG0001192	BRALA18891, BRALA19222	ORYLA05874
OG0001196	BRALA25128	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783
OG0001197	BRALA24133	ORYLA13277
OG0001197	BRALA01046	ORYLA01817, ORYLA05607, ORYLA09693
OG0001198	BRALA09601	ORYLA10310, ORYLA13600
OG0001198	BRALA02488	ORYLA15038
OG0001199	BRALA15988	ORYLA11679
OG0001200	BRALA24997	ORYLA12001
OG0001201	BRALA03561	ORYLA15310
OG0001202	BRALA07019	ORYLA09275
OG0001204	BRALA24154, BRALA24153	ORYLA04102, ORYLA03247
OG0001205	BRALA11819	ORYLA11970, ORYLA10540
OG0001207	BRALA21595, BRALA21596	ORYLA10023
OG0001207	BRALA29973	ORYLA09156, ORYLA16388, ORYLA08504
OG0001208	BRALA01086	ORYLA06825, ORYLA09868, ORYLA01795
OG0001209	BRALA26756	ORYLA07316, ORYLA00319
OG0001210	BRALA17839	ORYLA11799
OG0001212	BRALA15930	ORYLA10644
OG0001213	BRALA28371	ORYLA08112
OG0001214	BRALA28235	ORYLA09019, ORYLA10993
OG0001215	BRALA00597	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222
OG0001216	BRALA05650	ORYLA07420
OG0001216	BRALA19958	ORYLA12067, ORYLA15267
OG0001217	BRALA28081	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595
OG0001219	BRALA10294	ORYLA01690
OG0001220	BRALA31139, BRALA34263	ORYLA02345
OG0001221	BRALA22011	ORYLA07491
OG0001223	BRALA03165	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963
OG0001224	BRALA26622	ORYLA16020
OG0001225	BRALA04168	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001226	BRALA29243	ORYLA03653, ORYLA03655, ORYLA03654, ORYLA03656, ORYLA01461, ORYLA01460, ORYLA11722
OG0001230	BRALA09760	ORYLA01799, ORYLA05998, ORYLA02015, ORYLA02055, ORYLA05997
OG0001231	BRALA31220	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	BRALA16719, BRALA06486	ORYLA17130
OG0001233	BRALA20387, BRALA22451, BRALA22452	ORYLA07453
OG0001236	BRALA27296	ORYLA05535
OG0001237	BRALA07915	ORYLA12698, ORYLA15237, ORYLA01731, ORYLA06118, ORYLA17671, ORYLA02367
OG0001237	BRALA04360	ORYLA14669
OG0001238	BRALA16537	ORYLA01295
OG0001238	BRALA10747	ORYLA07056
OG0001241	BRALA15125	ORYLA15497
OG0001241	BRALA14260	ORYLA01008
OG0001242	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931	ORYLA09141, ORYLA18475
OG0001243	BRALA07764	ORYLA07317, ORYLA07318, ORYLA12130
OG0001247	BRALA17334	ORYLA10879, ORYLA15933, ORYLA18030
OG0001248	BRALA00477	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193
OG0001249	BRALA00961	ORYLA13090
OG0001250	BRALA25027	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001251	BRALA03569	ORYLA08970
OG0001252	BRALA05331	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	BRALA09366	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001255	BRALA02813	ORYLA01752, ORYLA11946, ORYLA11945, ORYLA13259, ORYLA00050, ORYLA16171, ORYLA16170, ORYLA11960
OG0001256	BRALA27869	ORYLA10228
OG0001261	BRALA16992, BRALA16993, BRALA34932	ORYLA07239, ORYLA00479, ORYLA09455
OG0001262	BRALA35145	ORYLA02427
OG0001263	BRALA03642	ORYLA17939, ORYLA08064
OG0001263	BRALA10859	ORYLA07820, ORYLA17132
OG0001264	BRALA03222	ORYLA13965, ORYLA12302, ORYLA02150
OG0001267	BRALA16976	ORYLA18685
OG0001267	BRALA24251	ORYLA17985, ORYLA00677
OG0001268	BRALA01606	ORYLA00335
OG0001270	BRALA25030	ORYLA07988
OG0001270	BRALA13955	ORYLA18804
OG0001271	BRALA17017	ORYLA09251, ORYLA07889, ORYLA14013
OG0001273	BRALA23210	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660
OG0001274	BRALA10091	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001276	BRALA19427	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	BRALA04581, BRALA14775	ORYLA16678, ORYLA00727
OG0001279	BRALA24710	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122
OG0001280	BRALA09515	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452
OG0001282	BRALA02372	ORYLA04230, ORYLA10205, ORYLA08831
OG0001284	BRALA14486	ORYLA09027
OG0001284	BRALA09529	ORYLA01634, ORYLA14635
OG0001287	BRALA08199	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961
OG0001288	BRALA01391	ORYLA14902, ORYLA02420
OG0001289	BRALA12193	ORYLA10464, ORYLA05150
OG0001290	BRALA17572	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	BRALA17947	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001292	BRALA14445	ORYLA09364, ORYLA10046
OG0001293	BRALA33561, BRALA26881	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	BRALA29575	ORYLA10122, ORYLA11435
OG0001295	BRALA00094	ORYLA09900
OG0001296	BRALA22582	ORYLA07385, ORYLA00095, ORYLA19357
OG0001297	BRALA23851	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085
OG0001300	BRALA05943, BRALA27824	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	BRALA01346	ORYLA12923
OG0001302	BRALA17951	ORYLA05687
OG0001304	BRALA22379	ORYLA06728, ORYLA06729, ORYLA12651, ORYLA06796, ORYLA13823, ORYLA13822
OG0001305	BRALA10193	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	BRALA05038	ORYLA06638, ORYLA13454
OG0001308	BRALA03706	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	BRALA22585	ORYLA10760
OG0001310	BRALA27863	ORYLA12263
OG0001311	BRALA10689, BRALA14115	ORYLA02079, ORYLA06081
OG0001311	BRALA14116	ORYLA06033, ORYLA01860
OG0001312	BRALA29353	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001313	BRALA24002	ORYLA04150, ORYLA13534
OG0001315	BRALA13047	ORYLA16949
OG0001316	BRALA15900, BRALA15901	ORYLA12796, ORYLA09110, ORYLA01031
OG0001317	BRALA12724	ORYLA11270
OG0001317	BRALA18356	ORYLA18001
OG0001318	BRALA08906	ORYLA08255
OG0001318	BRALA01956	ORYLA09731
OG0001319	BRALA24213	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	BRALA25109	ORYLA11905
OG0001321	BRALA08021	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	BRALA09871	ORYLA12031
OG0001322	BRALA13321	ORYLA03496
OG0001324	BRALA21958, BRALA33648	ORYLA08370
OG0001326	BRALA24570	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	BRALA10354	ORYLA15316
OG0001327	BRALA19771	ORYLA11280, ORYLA14397
OG0001329	BRALA32195, BRALA12680	ORYLA10954, ORYLA14747
OG0001329	BRALA25736	ORYLA20436, ORYLA09411, ORYLA09944, ORYLA00672
OG0001330	BRALA23942	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001331	BRALA34572, BRALA33928	ORYLA00931, ORYLA03956
OG0001332	BRALA05167	ORYLA07497
OG0001333	BRALA25392	ORYLA17399, ORYLA07772
OG0001337	BRALA01268	ORYLA02348, ORYLA17664, ORYLA06931
OG0001338	BRALA00398, BRALA09096	ORYLA13422, ORYLA16567, ORYLA13604, ORYLA02518, ORYLA17067, ORYLA00269, ORYLA13665, ORYLA00620, ORYLA16591, ORYLA13063, ORYLA02837
OG0001339	BRALA35366, BRALA34173, BRALA33697	ORYLA11675
OG0001339	BRALA16667, BRALA16668	ORYLA07865
OG0001341	BRALA12816	ORYLA14314
OG0001344	BRALA03869	ORYLA02700
OG0001345	BRALA20076, BRALA00376	ORYLA15535
OG0001348	BRALA16187	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	BRALA27720	ORYLA06653
OG0001351	BRALA24199	ORYLA04330, ORYLA09616, ORYLA08732
OG0001352	BRALA06260	ORYLA17415, ORYLA09343, ORYLA14143
OG0001353	BRALA23222, BRALA23221	ORYLA06297, ORYLA20269
OG0001354	BRALA25624	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	BRALA32786	ORYLA06341, ORYLA03610, ORYLA09570, ORYLA12270, ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	BRALA19061	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021
OG0001356	BRALA17347	ORYLA16052
OG0001357	BRALA15175	ORYLA07719, ORYLA10513, ORYLA03046
OG0001359	BRALA16599	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730
OG0001361	BRALA08920	ORYLA12083, ORYLA10943
OG0001362	BRALA30595	ORYLA18007
OG0001363	BRALA22243	ORYLA06964, ORYLA02934
OG0001364	BRALA08614	ORYLA07287, ORYLA06962
OG0001365	BRALA19433	ORYLA09935, ORYLA07169, ORYLA00431
OG0001366	BRALA16997	ORYLA19471
OG0001367	BRALA15242	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001368	BRALA10834	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	BRALA10956	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	BRALA16806	ORYLA12598, ORYLA14966
OG0001370	BRALA14045	ORYLA18543
OG0001371	BRALA26374, BRALA06219, BRALA06218, BRALA06220	ORYLA00720
OG0001373	BRALA10384	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	BRALA26737	ORYLA12417, ORYLA12418
OG0001375	BRALA15116	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	BRALA20906	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	BRALA25843	ORYLA07389, ORYLA04674
OG0001378	BRALA16333	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	BRALA23817	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	BRALA19207, BRALA19208	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	BRALA09523	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	BRALA23866	ORYLA16357
OG0001384	BRALA12204	ORYLA08770, ORYLA03152, ORYLA09543
OG0001386	BRALA07065	ORYLA01995
OG0001387	BRALA12192	ORYLA08421, ORYLA09694, ORYLA15977
OG0001389	BRALA22941	ORYLA12186, ORYLA07219, ORYLA20465
OG0001390	BRALA02262	ORYLA02234, ORYLA02235, ORYLA02236, ORYLA05388, ORYLA16840, ORYLA08034, ORYLA20355, ORYLA13684, ORYLA15679
OG0001394	BRALA31862	ORYLA01445
OG0001395	BRALA15754	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	BRALA25855	ORYLA01225, ORYLA05017
OG0001397	BRALA09927	ORYLA08172
OG0001399	BRALA06146	ORYLA04243
OG0001399	BRALA22380	ORYLA18690
OG0001400	BRALA04732	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001401	BRALA23825	ORYLA09174
OG0001402	BRALA26708	ORYLA17574, ORYLA03602
OG0001403	BRALA14932, BRALA09650, BRALA23378, BRALA25402	ORYLA17267
OG0001404	BRALA06453	ORYLA16925
OG0001404	BRALA05435	ORYLA20012
OG0001405	BRALA22383	ORYLA12568, ORYLA05423
OG0001405	BRALA05583	ORYLA07257
OG0001406	BRALA14289	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	BRALA20622	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	BRALA30797	ORYLA01929
OG0001410	BRALA31201	ORYLA16518
OG0001410	BRALA20220	ORYLA09213
OG0001411	BRALA11764	ORYLA12881
OG0001412	BRALA11457	ORYLA17594
OG0001413	BRALA29483	ORYLA17782
OG0001414	BRALA32132	ORYLA05226
OG0001414	BRALA13859	ORYLA18972
OG0001415	BRALA28922	ORYLA17926
OG0001416	BRALA05590	ORYLA16022, ORYLA14442
OG0001417	BRALA12517	ORYLA09055
OG0001418	BRALA01078	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	BRALA10891	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	BRALA30793	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	BRALA21204	ORYLA11990, ORYLA11681
OG0001422	BRALA00576	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	BRALA27549	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	BRALA07796	ORYLA13598
OG0001424	BRALA01936	ORYLA09682
OG0001425	BRALA01395, BRALA23464	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	BRALA18499, BRALA18498	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	BRALA05407	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001429	BRALA31269	ORYLA09352, ORYLA05975, ORYLA11873, ORYLA11872
OG0001430	BRALA24398	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	BRALA18565	ORYLA06418, ORYLA16444, ORYLA17811, ORYLA08082
OG0001432	BRALA35861	ORYLA19855, ORYLA16066, ORYLA06470
OG0001433	BRALA16638	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	BRALA19313	ORYLA11926
OG0001435	BRALA12155, BRALA20436, BRALA11184, BRALA11185, BRALA11186, BRALA22252, BRALA22250	ORYLA07135, ORYLA07136, ORYLA07134, ORYLA07133, ORYLA09304, ORYLA09303, ORYLA09306, ORYLA09305
OG0001436	BRALA04579	ORYLA09342, ORYLA06774
OG0001437	BRALA17173, BRALA21217	ORYLA09273, ORYLA06548, ORYLA09274
OG0001438	BRALA08586	ORYLA13293
OG0001439	BRALA18888	ORYLA03814
OG0001440	BRALA04659	ORYLA06607, ORYLA09297
OG0001441	BRALA01822	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001445	BRALA11531	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	BRALA27673, BRALA02825, BRALA27675, BRALA27676, BRALA24252, BRALA27674	ORYLA03689
OG0001447	BRALA13329	ORYLA10401, ORYLA03364, ORYLA11793
OG0001447	BRALA06941, BRALA06898	ORYLA01063
OG0001449	BRALA16673	ORYLA11305
OG0001449	BRALA07054	ORYLA09746
OG0001451	BRALA01804	ORYLA17593
OG0001451	BRALA02256	ORYLA14632
OG0001452	BRALA16822	ORYLA17672, ORYLA12044, ORYLA18698
OG0001455	BRALA05122	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	BRALA15558	ORYLA10215
OG0001457	BRALA16644	ORYLA05145
OG0001458	BRALA22462, BRALA22464	ORYLA20478, ORYLA20479, ORYLA04251, ORYLA01275, ORYLA09939, ORYLA08813
OG0001459	BRALA19924	ORYLA16343
OG0001460	BRALA14211, BRALA14210	ORYLA02314
OG0001460	BRALA23956	ORYLA08107, ORYLA05005
OG0001461	BRALA06116, BRALA30847	ORYLA19866
OG0001462	BRALA13313	ORYLA11791
OG0001463	BRALA20798, BRALA11798, BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618	ORYLA12639, ORYLA12308
OG0001464	BRALA06889	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001465	BRALA08555, BRALA14422	ORYLA16128
OG0001466	BRALA02000	ORYLA11704
OG0001466	BRALA06618	ORYLA01209
OG0001467	BRALA17547, BRALA18447	ORYLA18147
OG0001467	BRALA11204, BRALA15279	ORYLA03144
OG0001468	BRALA04572	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	BRALA25074	ORYLA17794
OG0001469	BRALA11811	ORYLA05419
OG0001470	BRALA29321	ORYLA03759
OG0001472	BRALA14063	ORYLA05712
OG0001472	BRALA22363	ORYLA15948
OG0001473	BRALA03292, BRALA33985	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	BRALA10385	ORYLA07769
OG0001475	BRALA05604	ORYLA13842, ORYLA15634
OG0001476	BRALA24804	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	BRALA15252	ORYLA11904
OG0001478	BRALA21973	ORYLA07755
OG0001479	BRALA03008	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	BRALA11374	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	BRALA21598	ORYLA08452, ORYLA11569, ORYLA10733, ORYLA11881
OG0001482	BRALA29699	ORYLA07921, ORYLA16884, ORYLA02763, ORYLA17970, ORYLA04390
OG0001484	BRALA22671	ORYLA15816, ORYLA13829, ORYLA13710
OG0001486	BRALA08931	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001489	BRALA05316	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	BRALA26116	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001491	BRALA10451	ORYLA19762, ORYLA16648, ORYLA05791, ORYLA05790, ORYLA16773, ORYLA07789
OG0001492	BRALA14954	ORYLA16834, ORYLA17613
OG0001493	BRALA03740	ORYLA08069, ORYLA05112
OG0001493	BRALA03715	ORYLA07182, ORYLA04965
OG0001495	BRALA09380	ORYLA20241
OG0001496	BRALA11939, BRALA23998, BRALA33660, BRALA11958, BRALA05423	ORYLA01505
OG0001498	BRALA33873, BRALA16329, BRALA29986	ORYLA18106, ORYLA18108, ORYLA09403
OG0001500	BRALA11705	ORYLA07552, ORYLA09604
OG0001501	BRALA26158	ORYLA10661, ORYLA10605
OG0001502	BRALA06309	ORYLA18248, ORYLA18648, ORYLA17056
OG0001502	BRALA06307, BRALA06308	ORYLA17055
OG0001503	BRALA13476	ORYLA13177
OG0001503	BRALA11114	ORYLA17046, ORYLA17047
OG0001504	BRALA28116, BRALA35187	ORYLA15456
OG0001506	BRALA05725	ORYLA07141, ORYLA16222
OG0001507	BRALA34079	ORYLA10103, ORYLA04138
OG0001508	BRALA28941	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001509	BRALA24616	ORYLA17832
OG0001509	BRALA12089	ORYLA12274, ORYLA03612
OG0001511	BRALA35622	ORYLA03620, ORYLA06342, ORYLA07444
OG0001514	BRALA29845	ORYLA00905, ORYLA01213, ORYLA08124, ORYLA04933
OG0001516	BRALA05014	ORYLA18645, ORYLA18644
OG0001517	BRALA15345, BRALA01055, BRALA01054	ORYLA17447, ORYLA08991
OG0001518	BRALA12776	ORYLA06952, ORYLA20178
OG0001519	BRALA13551	ORYLA13560, ORYLA07350, ORYLA00409, ORYLA18213
OG0001520	BRALA14767	ORYLA02116, ORYLA11477
OG0001521	BRALA22864, BRALA07614, BRALA09139, BRALA09147	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177
OG0001523	BRALA25534	ORYLA11194, ORYLA15086
OG0001524	BRALA33381	ORYLA00012, ORYLA05046
OG0001524	BRALA27325	ORYLA12443
OG0001525	BRALA14939	ORYLA17631
OG0001526	BRALA10086	ORYLA17247, ORYLA02495, ORYLA16611
OG0001527	BRALA23937	ORYLA02867
OG0001527	BRALA19992	ORYLA20388, ORYLA20389
OG0001528	BRALA26789	ORYLA09313, ORYLA06618
OG0001529	BRALA15428	ORYLA13719, ORYLA14481
OG0001530	BRALA35388	ORYLA18041
OG0001531	BRALA21412	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	BRALA15767	ORYLA18344
