Orthogroup	BRALA	SACKO_ok
OG0001184	BRALA21684	SACKO_02594
OG0001185	BRALA27214	SACKO_25271
OG0001186	BRALA19974	SACKO_04961
OG0001186	BRALA16139	SACKO_32087
OG0001187	BRALA30941, BRALA21630, BRALA21207, BRALA21632, BRALA21208, BRALA21618, BRALA21631, BRALA21624, BRALA03471, BRALA21633, BRALA02756, BRALA21497, BRALA21626, BRALA21498, BRALA23700, BRALA25921, BRALA07734, BRALA21623, BRALA21629, BRALA21620, BRALA07709, BRALA21622, BRALA21625, BRALA30940	SACKO_27459, SACKO_22028
OG0001188	BRALA10757	SACKO_25731
OG0001189	BRALA16685	SACKO_26954
OG0001190	BRALA25890	SACKO_19736, SACKO_29072
OG0001191	BRALA27930	SACKO_28961
OG0001192	BRALA31134, BRALA31609, BRALA20503, BRALA09378, BRALA12761, BRALA07757, BRALA20502, BRALA07758, BRALA09889, BRALA07761, BRALA07760, BRALA09891, BRALA09892, BRALA07759, BRALA09888, BRALA09359, BRALA09368, BRALA18891, BRALA19222	SACKO_04055
OG0001196	BRALA25128	SACKO_02477
OG0001197	BRALA24133	SACKO_32347
OG0001197	BRALA32524	SACKO_31735
OG0001198	BRALA09601	SACKO_23091
OG0001198	BRALA02488	SACKO_05861
OG0001199	BRALA28833	SACKO_31333
OG0001199	BRALA15988	SACKO_03906
OG0001200	BRALA24997	SACKO_20799
OG0001201	BRALA03561	SACKO_15686
OG0001202	BRALA07019	SACKO_21894, SACKO_33694
OG0001203	BRALA13355	SACKO_17678
OG0001204	BRALA24154, BRALA24153	SACKO_05436
OG0001205	BRALA15935	SACKO_07248
OG0001207	BRALA21595, BRALA21596	SACKO_03977
OG0001207	BRALA29973	SACKO_25128
OG0001208	BRALA01086	SACKO_25532
OG0001209	BRALA26756	SACKO_17895, SACKO_21794
OG0001210	BRALA17839	SACKO_12027
OG0001213	BRALA28371	SACKO_12475
OG0001213	BRALA34460	SACKO_19088
OG0001214	BRALA28235	SACKO_17861
OG0001215	BRALA00597	SACKO_19345
OG0001216	BRALA05650	SACKO_20921
OG0001216	BRALA19958	SACKO_23314
OG0001217	BRALA28081	SACKO_25190
OG0001219	BRALA10294	SACKO_31732
OG0001220	BRALA31139	SACKO_02206
OG0001221	BRALA22011	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273
OG0001222	BRALA21043, BRALA21045, BRALA21046, BRALA21040, BRALA21047, BRALA21050, BRALA21048, BRALA21049, BRALA21051	SACKO_24552
OG0001222	BRALA07408	SACKO_02676
OG0001223	BRALA03165	SACKO_16161
OG0001224	BRALA26622	SACKO_15671
OG0001225	BRALA04168	SACKO_13197, SACKO_21032
OG0001226	BRALA29243	SACKO_21968, SACKO_20774
OG0001227	BRALA29362	SACKO_09407
OG0001227	BRALA33981	SACKO_09406
OG0001230	BRALA09760	SACKO_30865
OG0001231	BRALA31220	SACKO_32360
OG0001232	BRALA13090	SACKO_31664, SACKO_31674, SACKO_01123
OG0001232	BRALA16719, BRALA06486	SACKO_31671
OG0001233	BRALA12301, BRALA12302, BRALA12300, BRALA12299, BRALA12305	SACKO_30626
OG0001233	BRALA22451, BRALA22452	SACKO_00389, SACKO_00384, SACKO_00398
OG0001236	BRALA27296	SACKO_22328
OG0001237	BRALA07915	SACKO_16321, SACKO_16315, SACKO_30993
OG0001237	BRALA04360	SACKO_12973, SACKO_17092
OG0001238	BRALA16537	SACKO_10255
OG0001238	BRALA10747	SACKO_15368, SACKO_15935
OG0001241	BRALA15125	SACKO_21518
OG0001241	BRALA14260	SACKO_25804
OG0001242	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931	SACKO_19062, SACKO_19023
OG0001243	BRALA07764	SACKO_00190
OG0001244	BRALA14601, BRALA11415, BRALA16821, BRALA15289, BRALA18332	SACKO_24332, SACKO_33824, SACKO_25187, SACKO_24337
OG0001245	BRALA18092	SACKO_31830, SACKO_17898
OG0001247	BRALA17334	SACKO_16919
OG0001248	BRALA00477	SACKO_03917
OG0001250	BRALA25027	SACKO_22060
OG0001251	BRALA03569	SACKO_21043
OG0001252	BRALA05331	SACKO_00497
OG0001253	BRALA09366	SACKO_07955
OG0001255	BRALA02813	SACKO_21405
OG0001256	BRALA27869	SACKO_32561
OG0001261	BRALA16992, BRALA16993, BRALA34932	SACKO_02379
OG0001262	BRALA35145	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160
OG0001263	BRALA03642	SACKO_18553
OG0001263	BRALA10859	SACKO_10674
OG0001264	BRALA03222	SACKO_25559
OG0001265	BRALA01169	SACKO_20144
OG0001266	BRALA18491, BRALA13354	SACKO_21683
OG0001267	BRALA16976	SACKO_05778, SACKO_25091
OG0001267	BRALA24251	SACKO_21996
OG0001268	BRALA01606	SACKO_06254
OG0001270	BRALA25030	SACKO_24994
OG0001270	BRALA13955	SACKO_01019
OG0001271	BRALA17017	SACKO_30312
OG0001273	BRALA23210	SACKO_29270
OG0001274	BRALA10091	SACKO_16020
OG0001276	BRALA19427	SACKO_30635
OG0001278	BRALA04581, BRALA14775	SACKO_28908, SACKO_12827, SACKO_12823
OG0001279	BRALA24710	SACKO_20454
OG0001280	BRALA09515	SACKO_17298
OG0001281	BRALA30159	SACKO_25721
OG0001282	BRALA02372	SACKO_11635
OG0001284	BRALA14486	SACKO_27293
OG0001284	BRALA09529	SACKO_16492
OG0001285	BRALA34142	SACKO_12735
OG0001286	BRALA27842	SACKO_00888
OG0001286	BRALA35984	SACKO_00969
OG0001287	BRALA08199	SACKO_31693
OG0001288	BRALA01391	SACKO_15962
OG0001289	BRALA17557	SACKO_27725
OG0001290	BRALA17572	SACKO_09675, SACKO_22471
OG0001291	BRALA17947	SACKO_21943
OG0001292	BRALA14445	SACKO_15420
OG0001293	BRALA33561, BRALA26881	SACKO_21987
OG0001294	BRALA29575	SACKO_03533
OG0001295	BRALA00094	SACKO_22899
OG0001296	BRALA22582	SACKO_11661
OG0001297	BRALA23851	SACKO_31914
OG0001300	BRALA05943, BRALA27824	SACKO_02042
OG0001302	BRALA01346	SACKO_07352
OG0001302	BRALA17951	SACKO_13308
OG0001304	BRALA22379	SACKO_19061
OG0001305	BRALA10193	SACKO_26780
OG0001306	BRALA05038	SACKO_25708
OG0001306	BRALA19534	SACKO_10996
OG0001307	BRALA26305	SACKO_13105
OG0001307	BRALA31843, BRALA29890, BRALA31676	SACKO_21021, SACKO_27703, SACKO_13908
OG0001308	BRALA03706	SACKO_29701
OG0001309	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331	SACKO_31608
OG0001310	BRALA22585	SACKO_11650
OG0001310	BRALA27863	SACKO_12687
OG0001311	BRALA10689	SACKO_03046
OG0001311	BRALA14116	SACKO_14169
OG0001312	BRALA29353	SACKO_03694
OG0001313	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759	SACKO_00050, SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088
OG0001314	BRALA35509	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985
OG0001316	BRALA15900	SACKO_32180
OG0001317	BRALA12724	SACKO_20482
OG0001317	BRALA18356	SACKO_08200
OG0001318	BRALA08906	SACKO_20260
OG0001318	BRALA01956	SACKO_33046
OG0001319	BRALA24213	SACKO_17261
OG0001320	BRALA11528	SACKO_15495
OG0001320	BRALA25109	SACKO_03528
OG0001321	BRALA08021	SACKO_00755
OG0001322	BRALA09871	SACKO_08315
OG0001322	BRALA13321	SACKO_05223
OG0001323	BRALA31053	SACKO_09370
OG0001324	BRALA33648	SACKO_04648
OG0001324	BRALA11260	SACKO_04650
OG0001325	BRALA04015	SACKO_27663
OG0001326	BRALA24570	SACKO_30260
OG0001327	BRALA10354	SACKO_11723
OG0001327	BRALA19771	SACKO_26434
OG0001329	BRALA32195, BRALA12680, BRALA25736	SACKO_23438
OG0001330	BRALA23942	SACKO_00723
OG0001331	BRALA34572, BRALA33928	SACKO_23573
OG0001332	BRALA05167	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770
OG0001333	BRALA25392	SACKO_02537, SACKO_31933, SACKO_31954
OG0001334	BRALA30809, BRALA27173	SACKO_30094, SACKO_32717
OG0001335	BRALA21645	SACKO_02457
OG0001337	BRALA09464	SACKO_18014
OG0001337	BRALA01268	SACKO_02804
OG0001339	BRALA35366, BRALA34173, BRALA33697	SACKO_07781
OG0001339	BRALA16667, BRALA16668	SACKO_01450
OG0001341	BRALA12816	SACKO_06241
OG0001344	BRALA03869	SACKO_14763
OG0001345	BRALA20076, BRALA00376	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715
OG0001348	BRALA16187	SACKO_28912
OG0001349	BRALA02678, BRALA14317, BRALA23364, BRALA09936, BRALA14316	SACKO_18964, SACKO_25871, SACKO_31076, SACKO_20920, SACKO_31598, SACKO_31148, SACKO_08026, SACKO_08036, SACKO_08022, SACKO_08043, SACKO_22283, SACKO_22276
OG0001350	BRALA27720	SACKO_01084, SACKO_01074
OG0001351	BRALA24199	SACKO_20883
OG0001352	BRALA06260	SACKO_25575, SACKO_25587, SACKO_15835, SACKO_13422, SACKO_13435
OG0001353	BRALA23222, BRALA23221	SACKO_05612
OG0001354	BRALA17798	SACKO_05972
OG0001354	BRALA25624	SACKO_27003
OG0001355	BRALA32786	SACKO_12733
OG0001356	BRALA19061, BRALA17347	SACKO_23436
OG0001357	BRALA15175	SACKO_32377
OG0001359	BRALA16599	SACKO_04499
OG0001360	BRALA24912	SACKO_06003, SACKO_33651
OG0001361	BRALA08920	SACKO_13566
OG0001362	BRALA06355, BRALA13959, BRALA29842	SACKO_31554
OG0001363	BRALA22242	SACKO_07065, SACKO_07071
OG0001363	BRALA22243	SACKO_02886
OG0001364	BRALA08614	SACKO_22285
OG0001365	BRALA19433	SACKO_18744
OG0001366	BRALA16997	SACKO_14270
OG0001367	BRALA15242	SACKO_11804
OG0001368	BRALA10834	SACKO_12370
OG0001369	BRALA10956	SACKO_30830
OG0001370	BRALA16806	SACKO_10513
OG0001370	BRALA14045	SACKO_00812
OG0001371	BRALA26374, BRALA06219, BRALA06218, BRALA06220	SACKO_17304, SACKO_17312, SACKO_19756
OG0001372	BRALA19110	SACKO_23028
OG0001373	BRALA10384	SACKO_09984
OG0001374	BRALA26737	SACKO_07337
OG0001375	BRALA16842	SACKO_12584, SACKO_12521
OG0001375	BRALA15116	SACKO_21495
OG0001376	BRALA20906	SACKO_34148
OG0001377	BRALA25843	SACKO_25288
OG0001377	BRALA17460, BRALA13854	SACKO_10382, SACKO_10375, SACKO_07390, SACKO_16602, SACKO_08556
OG0001378	BRALA16333	SACKO_24430, SACKO_21687
OG0001380	BRALA19207, BRALA19208	SACKO_30081, SACKO_01944, SACKO_30082
OG0001381	BRALA09523	SACKO_25884
OG0001382	BRALA35389	SACKO_22264
OG0001384	BRALA12204	SACKO_13100
OG0001386	BRALA07065	SACKO_02115
OG0001387	BRALA12192	SACKO_07056
OG0001389	BRALA22941	SACKO_01374
OG0001395	BRALA15754	SACKO_14815
OG0001396	BRALA17831, BRALA17811, BRALA00148, BRALA00147, BRALA00598, BRALA00599, BRALA23611, BRALA01200, BRALA15879, BRALA05141, BRALA00566, BRALA00568, BRALA00567	SACKO_26671, SACKO_26674, SACKO_26705, SACKO_08064, SACKO_01315
OG0001397	BRALA25855	SACKO_20543
OG0001397	BRALA09927	SACKO_02267
OG0001398	BRALA10918, BRALA10792, BRALA27489, BRALA34891	SACKO_14409, SACKO_01986, SACKO_01969, SACKO_01989, SACKO_01970
OG0001399	BRALA06146	SACKO_22119
OG0001399	BRALA22380	SACKO_19007
OG0001400	BRALA04732	SACKO_05641
OG0001401	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269	SACKO_02950
OG0001401	BRALA10752	SACKO_02949
OG0001402	BRALA26708	SACKO_07573
OG0001404	BRALA05435	SACKO_05491
OG0001405	BRALA22383	SACKO_26862
OG0001405	BRALA05583	SACKO_07421
OG0001406	BRALA14289	SACKO_29996
OG0001407	BRALA02740	SACKO_01392
OG0001407	BRALA00403	SACKO_13552
OG0001408	BRALA20622	SACKO_32306
OG0001409	BRALA30797	SACKO_32640
OG0001410	BRALA31201	SACKO_14471
OG0001410	BRALA20220	SACKO_00287
OG0001411	BRALA11764	SACKO_04096
OG0001412	BRALA11457	SACKO_09199, SACKO_13714
OG0001412	BRALA00239	SACKO_01410
OG0001413	BRALA29483	SACKO_13707
OG0001413	BRALA13507	SACKO_08606
OG0001414	BRALA32132	SACKO_04758
OG0001414	BRALA13859	SACKO_30191
OG0001415	BRALA28922	SACKO_02741
OG0001416	BRALA05590	SACKO_14338
OG0001417	BRALA12517	SACKO_19012
OG0001417	BRALA04649	SACKO_28149
OG0001418	BRALA01078	SACKO_04240
OG0001419	BRALA10891	SACKO_11370
OG0001420	BRALA30793	SACKO_11942
OG0001421	BRALA21204	SACKO_11974
OG0001422	BRALA00576	SACKO_08100
OG0001423	BRALA27549	SACKO_22783
OG0001424	BRALA07796	SACKO_10409
OG0001424	BRALA01936	SACKO_16678, SACKO_16677
OG0001425	BRALA01395, BRALA23464	SACKO_32937
OG0001426	BRALA05645	SACKO_29415
OG0001427	BRALA18499, BRALA18498	SACKO_25289
OG0001428	BRALA05407	SACKO_29404
OG0001429	BRALA31269	SACKO_04211, SACKO_04202, SACKO_04222
OG0001430	BRALA24398	SACKO_23248
OG0001431	BRALA18565	SACKO_19695
OG0001432	BRALA34894	SACKO_12685
OG0001433	BRALA16638	SACKO_20980
OG0001434	BRALA19313	SACKO_08035
OG0001435	BRALA12155, BRALA20436	SACKO_09568, SACKO_09561, SACKO_09540, SACKO_09588, SACKO_09604, SACKO_09579, SACKO_09550, SACKO_09534
OG0001436	BRALA04579	SACKO_20014
OG0001437	BRALA17173, BRALA21217	SACKO_23971, SACKO_01223
OG0001438	BRALA08586	SACKO_22113, SACKO_28211
OG0001439	BRALA11220	SACKO_32633
OG0001440	BRALA04659	SACKO_13032
OG0001441	BRALA01822	SACKO_07486
OG0001442	BRALA19668	SACKO_19825
OG0001444	BRALA25397, BRALA24067	SACKO_06786, SACKO_08191, SACKO_01621, SACKO_18940, SACKO_11080, SACKO_18939, SACKO_19251, SACKO_19219, SACKO_01103, SACKO_15494
OG0001445	BRALA11531	SACKO_32917
OG0001446	BRALA27673	SACKO_29922
OG0001447	BRALA13329	SACKO_02819
OG0001448	BRALA01424	SACKO_03904
OG0001449	BRALA16673	SACKO_30150
OG0001449	BRALA07054	SACKO_24439
OG0001450	BRALA05939, BRALA18042	SACKO_12802
OG0001451	BRALA01804	SACKO_10470
OG0001451	BRALA02256	SACKO_05414, SACKO_07824
OG0001452	BRALA16822	SACKO_08603
OG0001453	BRALA04379	SACKO_00292, SACKO_12622
OG0001455	BRALA05122	SACKO_15116
OG0001457	BRALA16646, BRALA16644	SACKO_30564, SACKO_25543
OG0001459	BRALA19924	SACKO_12626
OG0001460	BRALA14210	SACKO_33477
OG0001460	BRALA23956	SACKO_22427
OG0001461	BRALA30847	SACKO_33755
OG0001462	BRALA13313	SACKO_04210
OG0001463	BRALA05503, BRALA20800, BRALA07681, BRALA19623, BRALA19618	SACKO_31720, SACKO_15166, SACKO_29008, SACKO_29029, SACKO_29002
OG0001464	BRALA06889	SACKO_17111, SACKO_16693
OG0001465	BRALA08552	SACKO_13637
OG0001465	BRALA08555, BRALA14422	SACKO_08994
OG0001466	BRALA02000	SACKO_25244
OG0001466	BRALA06618	SACKO_06437
OG0001467	BRALA17547, BRALA18447	SACKO_17605, SACKO_17589, SACKO_14633
OG0001467	BRALA11204, BRALA15279	SACKO_14405
OG0001468	BRALA04572	SACKO_04663
OG0001469	BRALA25074	SACKO_06864
OG0001469	BRALA11811	SACKO_14829
OG0001470	BRALA29321	SACKO_29094, SACKO_26935
OG0001471	BRALA02210, BRALA16032	SACKO_05249
OG0001471	BRALA06129	SACKO_05291
OG0001472	BRALA14063	SACKO_32963
OG0001472	BRALA22363	SACKO_05324
OG0001473	BRALA03292, BRALA33985	SACKO_19103, SACKO_16082, SACKO_16044, SACKO_16047
OG0001474	BRALA09018	SACKO_17239
OG0001474	BRALA10385	SACKO_22047
OG0001475	BRALA05604	SACKO_18688
OG0001476	BRALA24804	SACKO_06016
OG0001477	BRALA11225	SACKO_21777, SACKO_24437, SACKO_24423, SACKO_24422, SACKO_16077
OG0001478	BRALA15252	SACKO_22168
OG0001479	BRALA03008	SACKO_02888
OG0001480	BRALA11374	SACKO_24426
OG0001481	BRALA21598	SACKO_31627
OG0001482	BRALA29699	SACKO_10214
OG0001483	BRALA11420	SACKO_08775
OG0001483	BRALA11722	SACKO_22123
OG0001484	BRALA22671	SACKO_06239
OG0001486	BRALA08931	SACKO_09648
OG0001487	BRALA20247	SACKO_16382
OG0001488	BRALA24192	SACKO_02069
OG0001488	BRALA24189	SACKO_02044
OG0001489	BRALA05316	SACKO_14714, SACKO_26616
OG0001490	BRALA26116	SACKO_31213
OG0001491	BRALA10451	SACKO_31672, SACKO_19740
OG0001492	BRALA14954	SACKO_03265
OG0001493	BRALA03740	SACKO_14767
OG0001494	BRALA34869, BRALA22997, BRALA04759, BRALA26422, BRALA23799	SACKO_30542
OG0001494	BRALA07878, BRALA07876	SACKO_25101
OG0001495	BRALA09380	SACKO_09788, SACKO_09799
OG0001496	BRALA11939, BRALA23998, BRALA33660, BRALA11958	SACKO_23322, SACKO_11691
OG0001498	BRALA29986	SACKO_11396, SACKO_11399, SACKO_30795, SACKO_10260, SACKO_01456, SACKO_23561
OG0001498	BRALA21457, BRALA18678, BRALA18682	SACKO_11462
OG0001500	BRALA11705	SACKO_17784
OG0001501	BRALA26158	SACKO_17924
OG0001502	BRALA06307	SACKO_22382
OG0001503	BRALA13476	SACKO_02436
OG0001503	BRALA11114	SACKO_18105
OG0001504	BRALA03543, BRALA27268, BRALA26326, BRALA17671	SACKO_29597
OG0001504	BRALA28116, BRALA35187	SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647
OG0001506	BRALA05725	SACKO_20284
OG0001507	BRALA34079	SACKO_07854
OG0001508	BRALA28941	SACKO_27803, SACKO_27807
OG0001510	BRALA34652, BRALA01122	SACKO_33627
OG0001511	BRALA35622	SACKO_25814
OG0001512	BRALA04162	SACKO_07336
OG0001513	BRALA10671	SACKO_31007
OG0001515	BRALA14332	SACKO_03778
OG0001516	BRALA05014	SACKO_14946
OG0001517	BRALA15345, BRALA01055, BRALA01054	SACKO_25454
OG0001519	BRALA01688	SACKO_15841
OG0001520	BRALA14767	SACKO_20861, SACKO_19292
OG0001521	BRALA22864, BRALA07614, BRALA09139, BRALA09147	SACKO_17000
OG0001522	BRALA29451	SACKO_04762
OG0001522	BRALA01706, BRALA15136	SACKO_07400
OG0001523	BRALA25534	SACKO_23353
OG0001524	BRALA33381	SACKO_26996
OG0001524	BRALA27325	SACKO_12588, SACKO_34156, SACKO_29641
OG0001525	BRALA14939	SACKO_22296
OG0001526	BRALA10086	SACKO_27619
OG0001527	BRALA23937	SACKO_08580
OG0001527	BRALA19992	SACKO_08171
OG0001528	BRALA26789	SACKO_09485
OG0001529	BRALA15428	SACKO_06915
OG0001530	BRALA35388, BRALA35160, BRALA34336, BRALA34848, BRALA32247, BRALA34683, BRALA34557, BRALA32248, BRALA35113, BRALA33210	SACKO_32722
OG0001531	BRALA21412	SACKO_00106
OG0001531	BRALA21411	SACKO_00104
OG0001532	BRALA15767	SACKO_29501
OG0001533	BRALA11358, BRALA21080, BRALA17503	SACKO_04654, SACKO_27500, SACKO_27489
OG0001533	BRALA03658	SACKO_04656
OG0001534	BRALA06233	SACKO_22035
OG0001536	BRALA06104, BRALA20689, BRALA13363	SACKO_19636, SACKO_06074
OG0001537	BRALA25061, BRALA25063, BRALA10683, BRALA22249, BRALA34992, BRALA28164, BRALA09302, BRALA09952, BRALA11873, BRALA13262	SACKO_27994, SACKO_21502, SACKO_27974
OG0001538	BRALA19183	SACKO_28388, SACKO_28412
OG0001538	BRALA04991, BRALA10213, BRALA10214, BRALA19182, BRALA29463	SACKO_28396, SACKO_28387
OG0001545	BRALA01668	SACKO_27960
OG0001546	BRALA33843, BRALA32104	SACKO_07294
OG0001548	BRALA26562, BRALA09824, BRALA30894, BRALA21456, BRALA32841, BRALA32060, BRALA22843, BRALA28443	SACKO_28432
OG0001549	BRALA09715	SACKO_15168, SACKO_15171
OG0001550	BRALA22178, BRALA33216	SACKO_11380
OG0001551	BRALA31004	SACKO_14902
OG0001552	BRALA12708	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830
OG0001553	BRALA03739	SACKO_14766
OG0001554	BRALA27979	SACKO_27914
OG0001556	BRALA21601	SACKO_31615
OG0001557	BRALA07630	SACKO_08809
OG0001557	BRALA18983	SACKO_23724
OG0001558	BRALA21818	SACKO_25319
OG0001559	BRALA10909, BRALA10784	SACKO_32399
OG0001559	BRALA30365	SACKO_09139
OG0001560	BRALA27054	SACKO_24664
OG0001561	BRALA27873, BRALA35814, BRALA27872	SACKO_16712
OG0001563	BRALA16659, BRALA25832, BRALA18213, BRALA15065	SACKO_05155, SACKO_05151, SACKO_16979
OG0001564	BRALA13673	SACKO_28906, SACKO_28888
OG0001565	BRALA25777, BRALA28970	SACKO_32638
OG0001566	BRALA12270	SACKO_19775
OG0001567	BRALA05651	SACKO_01333, SACKO_23984
OG0001568	BRALA13964	SACKO_33374
OG0001569	BRALA14283, BRALA14287, BRALA06617, BRALA01274, BRALA06766, BRALA06767, BRALA06768, BRALA03911, BRALA06770, BRALA06769	SACKO_29957, SACKO_29944
OG0001570	BRALA00935	SACKO_27622, SACKO_27563
OG0001570	BRALA17639	SACKO_25560
OG0001571	BRALA17050	SACKO_33079
OG0001572	BRALA16186	SACKO_31302
OG0001572	BRALA31604	SACKO_30400
OG0001574	BRALA10408	SACKO_33352
OG0001575	BRALA12711	SACKO_16093
OG0001576	BRALA09477	SACKO_29281
OG0001577	BRALA27598	SACKO_25678
OG0001578	BRALA11454	SACKO_25675
OG0001580	BRALA20586	SACKO_00171
OG0001581	BRALA25126, BRALA24401, BRALA23458, BRALA23457, BRALA23456	SACKO_07437, SACKO_04849, SACKO_04823, SACKO_23137
OG0001582	BRALA28423	SACKO_18815
OG0001583	BRALA27471	SACKO_26995
OG0001584	BRALA28222	SACKO_00066
OG0001588	BRALA12555	SACKO_13848
OG0001589	BRALA16725	SACKO_25592
OG0001590	BRALA12314	SACKO_23759
OG0001590	BRALA01640, BRALA01639, BRALA01637	SACKO_21309, SACKO_21282, SACKO_03473
OG0001591	BRALA08460	SACKO_13264
OG0001592	BRALA04260	SACKO_13065, SACKO_04278, SACKO_13049
OG0001593	BRALA07984	SACKO_13940
OG0001594	BRALA08965, BRALA24791	SACKO_26083, SACKO_31513
OG0001594	BRALA08966	SACKO_18916
OG0001595	BRALA01111, BRALA18729, BRALA01110, BRALA01107, BRALA28529	SACKO_29196, SACKO_27746
OG0001596	BRALA09232	SACKO_27541
OG0001597	BRALA14157	SACKO_02083
OG0001599	BRALA13133	SACKO_01015
OG0001600	BRALA18552	SACKO_01633
OG0001603	BRALA02777	SACKO_23077
OG0001604	BRALA34521	SACKO_22259
OG0001604	BRALA35748, BRALA35294	SACKO_08859
OG0001605	BRALA16476, BRALA16475	SACKO_00179
OG0001606	BRALA04341	SACKO_11769
OG0001606	BRALA25595	SACKO_12732
OG0001609	BRALA06092	SACKO_20157
OG0001609	BRALA12725	SACKO_20497
OG0001610	BRALA09621	SACKO_05583
OG0001611	BRALA15161	SACKO_32339
OG0001612	BRALA19004	SACKO_08058
OG0001613	BRALA15188, BRALA12349, BRALA25328, BRALA25314, BRALA10538, BRALA25329, BRALA25315, BRALA09281, BRALA22849, BRALA18113, BRALA31693	SACKO_14908
OG0001614	BRALA18528	SACKO_12210
OG0001614	BRALA10392	SACKO_22048
OG0001615	BRALA01957	SACKO_32434
OG0001616	BRALA18051, BRALA23903, BRALA16096	SACKO_04916, SACKO_04881, SACKO_08687
OG0001617	BRALA17313	SACKO_32773
OG0001619	BRALA16804, BRALA16805	SACKO_01852
OG0001621	BRALA34714	SACKO_33548
OG0001622	BRALA16413	SACKO_24169
OG0001623	BRALA28780	SACKO_15065
OG0001624	BRALA14696	SACKO_23228
OG0001625	BRALA00816	SACKO_05707
OG0001626	BRALA07949	SACKO_11149, SACKO_33451, SACKO_22391, SACKO_22998, SACKO_29796, SACKO_29660, SACKO_32552, SACKO_14037, SACKO_24977, SACKO_22393, SACKO_11150
OG0001627	BRALA29988	SACKO_16597
OG0001627	BRALA29989	SACKO_16647
OG0001628	BRALA19573	SACKO_17702
OG0001629	BRALA22213	SACKO_28536
OG0001630	BRALA29673	SACKO_16977, SACKO_21573
OG0001632	BRALA09279	SACKO_01195
OG0001633	BRALA12496	SACKO_17436
OG0001633	BRALA20356	SACKO_20001
OG0001634	BRALA18314	SACKO_16111
OG0001634	BRALA31002	SACKO_04773
OG0001635	BRALA35025	SACKO_16856, SACKO_33549
OG0001636	BRALA12450	SACKO_16147
OG0001637	BRALA23585	SACKO_20493
OG0001638	BRALA28932	SACKO_31247
OG0001639	BRALA01412	SACKO_26028
OG0001640	BRALA28121	SACKO_01197
OG0001641	BRALA13229	SACKO_24443
OG0001642	BRALA26951	SACKO_01281
OG0001644	BRALA16637	SACKO_17026, SACKO_03857
OG0001651	BRALA04011	SACKO_21460
OG0001653	BRALA27722	SACKO_07366
OG0001654	BRALA12938, BRALA10205	SACKO_11259, SACKO_11277
OG0001655	BRALA11878	SACKO_11250
OG0001656	BRALA04651	SACKO_26228
OG0001657	BRALA34242	SACKO_20167
OG0001658	BRALA01570	SACKO_01963
OG0001660	BRALA12583	SACKO_16124
OG0001661	BRALA27100	SACKO_33933
OG0001661	BRALA11317	SACKO_07160, SACKO_07168, SACKO_05012
OG0001662	BRALA15661, BRALA15660	SACKO_01828
OG0001662	BRALA19317	SACKO_27332
OG0001663	BRALA31880	SACKO_23924, SACKO_09786
OG0001665	BRALA06391	SACKO_05684
OG0001665	BRALA16749	SACKO_00376
OG0001666	BRALA00367	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380
OG0001667	BRALA17019	SACKO_27275
OG0001668	BRALA22974	SACKO_10356
OG0001669	BRALA17904, BRALA23198, BRALA06764, BRALA07347, BRALA17846, BRALA16664	SACKO_28808, SACKO_18082, SACKO_32494
OG0001670	BRALA01096	SACKO_07373
OG0001671	BRALA17308	SACKO_32767
OG0001671	BRALA17315	SACKO_16934, SACKO_16917
OG0001672	BRALA00365	SACKO_00203
OG0001673	BRALA23470, BRALA33336	SACKO_02320
OG0001674	BRALA04159	SACKO_13071
OG0001675	BRALA16675	SACKO_12839
