Orthogroup	BRALA	APOSJ_ok
OG0000532	BRALA13752	APOSJ_06087, APOSJ_48628, APOSJ_06086, APOSJ_35993, APOSJ_06085, APOSJ_48626, APOSJ_48625, APOSJ_35994, APOSJ_48627, APOSJ_35992, APOSJ_47004, APOSJ_26028, APOSJ_11463, APOSJ_11465, APOSJ_11466, APOSJ_11461, APOSJ_11464, APOSJ_11462, APOSJ_11460, APOSJ_42217, APOSJ_54045, APOSJ_56269, APOSJ_14992, APOSJ_13656, APOSJ_01517, APOSJ_11535
OG0000533	BRALA29896, BRALA29895	APOSJ_52670, APOSJ_03581, APOSJ_43409
OG0000533	BRALA08489	APOSJ_35628
OG0000534	BRALA25037	APOSJ_21654, APOSJ_21653
OG0000535	BRALA25267	APOSJ_20895, APOSJ_18218, APOSJ_18219, APOSJ_17517, APOSJ_08893, APOSJ_41987, APOSJ_41985, APOSJ_41982, APOSJ_41983, APOSJ_41981, APOSJ_41980, APOSJ_41984, APOSJ_41986, APOSJ_01683, APOSJ_01686, APOSJ_01684, APOSJ_01685
OG0000536	BRALA20347, BRALA20349, BRALA20350	APOSJ_52010, APOSJ_52009, APOSJ_55050, APOSJ_52008, APOSJ_35898, APOSJ_35897, APOSJ_57924, APOSJ_46322, APOSJ_03639, APOSJ_57930, APOSJ_47635, APOSJ_50725, APOSJ_50724, APOSJ_50723, APOSJ_50722, APOSJ_50721, APOSJ_47640, APOSJ_25503, APOSJ_50726
OG0000537	BRALA22102, BRALA13070, BRALA00495, BRALA21371, BRALA15959, BRALA11325, BRALA11365, BRALA29365, BRALA04214, BRALA04213, BRALA04212, BRALA13679	APOSJ_25970
OG0000537	BRALA13681	APOSJ_39064
OG0000541	BRALA08736, BRALA08734, BRALA08735, BRALA02104, BRALA08740	APOSJ_19609, APOSJ_19610, APOSJ_43008, APOSJ_45816, APOSJ_45815, APOSJ_46198, APOSJ_36351, APOSJ_39737, APOSJ_01303, APOSJ_20568, APOSJ_49688
OG0000542	BRALA22764	APOSJ_08026, APOSJ_50186, APOSJ_08025, APOSJ_08028, APOSJ_08027
OG0000542	BRALA00596	APOSJ_05217
OG0000543	BRALA33833, BRALA07612, BRALA20419, BRALA11200, BRALA31547, BRALA26997	APOSJ_45882, APOSJ_45886, APOSJ_45887, APOSJ_45881, APOSJ_45885
OG0000543	BRALA30250, BRALA24933	APOSJ_02439
OG0000543	BRALA28840, BRALA06661, BRALA20718	APOSJ_64926
OG0000544	BRALA19421	APOSJ_21942, APOSJ_21940, APOSJ_21941
OG0000544	BRALA03994	APOSJ_61075, APOSJ_39291
OG0000545	BRALA24399	APOSJ_08255, APOSJ_11134
OG0000545	BRALA22583	APOSJ_61169
OG0000547	BRALA09990	APOSJ_01941, APOSJ_01940, APOSJ_61999, APOSJ_44276, APOSJ_61998, APOSJ_62001
OG0000547	BRALA04398, BRALA15378	APOSJ_39542, APOSJ_39544, APOSJ_08245, APOSJ_39543, APOSJ_39541, APOSJ_47393
OG0000548	BRALA31695	APOSJ_02482
OG0000548	BRALA21474	APOSJ_30566, APOSJ_30567, APOSJ_30568
OG0000548	BRALA22718	APOSJ_60326
OG0000549	BRALA01654	APOSJ_52777
OG0000549	BRALA19896	APOSJ_61526, APOSJ_02907, APOSJ_29612, APOSJ_29613, APOSJ_09557, APOSJ_29609, APOSJ_29608, APOSJ_09556, APOSJ_29607, APOSJ_29606, APOSJ_29611, APOSJ_29610
OG0000550	BRALA04930, BRALA04919	APOSJ_63307, APOSJ_63306
OG0000550	BRALA04924	APOSJ_18132
OG0000551	BRALA20243, BRALA20242, BRALA03802, BRALA20241, BRALA03089	APOSJ_20535, APOSJ_20534
OG0000552	BRALA31577	APOSJ_19359, APOSJ_14481, APOSJ_50223, APOSJ_37535, APOSJ_14484, APOSJ_19362, APOSJ_14480, APOSJ_14485, APOSJ_50222, APOSJ_14483
OG0000553	BRALA09626	APOSJ_31022
OG0000553	BRALA16722, BRALA35015	APOSJ_14728
OG0000555	BRALA03368, BRALA29607, BRALA27162	APOSJ_35907, APOSJ_35910, APOSJ_35909, APOSJ_35906, APOSJ_35913, APOSJ_35914, APOSJ_35908, APOSJ_35905
OG0000555	BRALA27161, BRALA33732, BRALA27602, BRALA33303, BRALA24732	APOSJ_35476
OG0000555	BRALA29129, BRALA20119	APOSJ_38728
OG0000560	BRALA21205	APOSJ_42593
OG0000561	BRALA17425	APOSJ_36051, APOSJ_59312, APOSJ_59302, APOSJ_59313, APOSJ_59329, APOSJ_05263, APOSJ_20913, APOSJ_20912, APOSJ_20911, APOSJ_20910, APOSJ_59308, APOSJ_20909, APOSJ_44883, APOSJ_14002, APOSJ_44884
OG0000562	BRALA15030	APOSJ_05019, APOSJ_05018
OG0000562	BRALA19937	APOSJ_03566, APOSJ_08426, APOSJ_08427, APOSJ_08425, APOSJ_08428, APOSJ_22191, APOSJ_08423
OG0000563	BRALA08933, BRALA08932, BRALA24155	APOSJ_47173
OG0000564	BRALA07152, BRALA24130, BRALA33441	APOSJ_58018
OG0000564	BRALA33010	APOSJ_45514
OG0000565	BRALA22484, BRALA12049, BRALA05112, BRALA08442, BRALA04573, BRALA04975	APOSJ_16911, APOSJ_46831, APOSJ_42362, APOSJ_52606, APOSJ_01300, APOSJ_17008, APOSJ_17007, APOSJ_34667, APOSJ_34668, APOSJ_34666, APOSJ_34672, APOSJ_34670
OG0000566	BRALA26624	APOSJ_08632, APOSJ_08631
OG0000567	BRALA12434, BRALA10631	APOSJ_28174
OG0000567	BRALA01129, BRALA24836	APOSJ_40875
OG0000568	BRALA29552	APOSJ_47599, APOSJ_36600
OG0000569	BRALA17565, BRALA10221, BRALA00073, BRALA00621, BRALA17656	APOSJ_46780, APOSJ_59120, APOSJ_59115, APOSJ_46063, APOSJ_61562, APOSJ_61563, APOSJ_61564, APOSJ_61566, APOSJ_41724, APOSJ_62395, APOSJ_24002, APOSJ_15817
OG0000570	BRALA12710	APOSJ_08357, APOSJ_22652, APOSJ_12030, APOSJ_22655, APOSJ_12021, APOSJ_22654, APOSJ_01124, APOSJ_22653, APOSJ_01114, APOSJ_56456
OG0000571	BRALA26064	APOSJ_12793, APOSJ_64231, APOSJ_64230, APOSJ_40394
OG0000572	BRALA30970	APOSJ_39780, APOSJ_39781
OG0000572	BRALA24438	APOSJ_20204
OG0000573	BRALA33118	APOSJ_25331, APOSJ_24862
OG0000573	BRALA35040	APOSJ_13020
OG0000574	BRALA35830	APOSJ_35049
OG0000574	BRALA10469	APOSJ_02665
OG0000574	BRALA02629	APOSJ_07768
OG0000575	BRALA17689	APOSJ_19463, APOSJ_41628, APOSJ_41627
OG0000576	BRALA00313, BRALA00312	APOSJ_37886, APOSJ_57885, APOSJ_37889, APOSJ_19418, APOSJ_13718, APOSJ_37885, APOSJ_60114, APOSJ_37891, APOSJ_37887, APOSJ_60113, APOSJ_57887, APOSJ_37890, APOSJ_19419, APOSJ_37888
OG0000577	BRALA09153, BRALA09151, BRALA09152	APOSJ_40312, APOSJ_40311, APOSJ_31969, APOSJ_38908, APOSJ_38953, APOSJ_31963, APOSJ_31965, APOSJ_31970, APOSJ_31964, APOSJ_31967, APOSJ_43687, APOSJ_43713, APOSJ_43715, APOSJ_59300, APOSJ_59301
OG0000578	BRALA30383	APOSJ_37736, APOSJ_36341
OG0000580	BRALA26260	APOSJ_19379, APOSJ_19380, APOSJ_57471, APOSJ_19381, APOSJ_19378, APOSJ_24045
OG0000580	BRALA02419	APOSJ_16960
OG0000581	BRALA25966	APOSJ_08673, APOSJ_32969
OG0000581	BRALA25968	APOSJ_36499
OG0000582	BRALA24843	APOSJ_53689, APOSJ_53692, APOSJ_53688, APOSJ_53690, APOSJ_53691, APOSJ_16083, APOSJ_53686, APOSJ_53687
OG0000585	BRALA20335	APOSJ_23455, APOSJ_16969, APOSJ_23456, APOSJ_23457, APOSJ_15080, APOSJ_15081, APOSJ_15079
OG0000586	BRALA02479	APOSJ_58588
OG0000587	BRALA05810	APOSJ_00369, APOSJ_16879, APOSJ_16876, APOSJ_16875, APOSJ_10738, APOSJ_16880, APOSJ_53960, APOSJ_40785, APOSJ_53959, APOSJ_16878, APOSJ_40787, APOSJ_53961, APOSJ_16877, APOSJ_53958
OG0000587	BRALA15179	APOSJ_63799, APOSJ_63803
OG0000588	BRALA00972	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699
OG0000588	BRALA24520	APOSJ_51544, APOSJ_51543
OG0000589	BRALA33101, BRALA29679	APOSJ_48412, APOSJ_48413, APOSJ_34674, APOSJ_34676
OG0000590	BRALA07082	APOSJ_20507, APOSJ_20506
OG0000590	BRALA16075, BRALA31942	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180
OG0000591	BRALA25344	APOSJ_27883, APOSJ_27882
OG0000592	BRALA22980	APOSJ_22050, APOSJ_22053
OG0000592	BRALA12293, BRALA12292, BRALA25533	APOSJ_63364
OG0000593	BRALA10467	APOSJ_14731, APOSJ_14730
OG0000593	BRALA03529	APOSJ_13767, APOSJ_46951, APOSJ_28632, APOSJ_28630, APOSJ_25347, APOSJ_28392, APOSJ_13802, APOSJ_28393, APOSJ_28390, APOSJ_28394, APOSJ_28391, APOSJ_25346, APOSJ_28631, APOSJ_28389
OG0000597	BRALA07224	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421
OG0000597	BRALA07985	APOSJ_30513, APOSJ_30514
OG0000598	BRALA11320, BRALA23299, BRALA25765, BRALA03034, BRALA02990, BRALA09389, BRALA08426, BRALA17485, BRALA05896, BRALA05863, BRALA15652, BRALA09868, BRALA33289, BRALA08360	APOSJ_42135, APOSJ_42136, APOSJ_42134, APOSJ_49369, APOSJ_11710, APOSJ_11711, APOSJ_11714, APOSJ_37469, APOSJ_37468, APOSJ_50349, APOSJ_23519, APOSJ_17416, APOSJ_11114, APOSJ_28299, APOSJ_11113, APOSJ_23516, APOSJ_23518, APOSJ_23517, APOSJ_57578, APOSJ_17412, APOSJ_17411, APOSJ_28295, APOSJ_28564, APOSJ_31194, APOSJ_17033
OG0000600	BRALA16892	APOSJ_44016, APOSJ_44015
OG0000600	BRALA00923, BRALA16891	APOSJ_39498, APOSJ_39903, APOSJ_47007
OG0000601	BRALA06469, BRALA04622, BRALA04621	APOSJ_33394, APOSJ_33396, APOSJ_33395, APOSJ_33392, APOSJ_11331, APOSJ_11332
OG0000602	BRALA13634	APOSJ_36709, APOSJ_36710
OG0000602	BRALA13638, BRALA13637	APOSJ_64995, APOSJ_64996, APOSJ_53746
OG0000603	BRALA11986	APOSJ_36984, APOSJ_36983, APOSJ_03111, APOSJ_03109, APOSJ_03112, APOSJ_36982, APOSJ_45011, APOSJ_03108, APOSJ_03110, APOSJ_36985, APOSJ_19038, APOSJ_19039, APOSJ_03113, APOSJ_31540
OG0000604	BRALA23058	APOSJ_43779, APOSJ_43778, APOSJ_39570, APOSJ_27200, APOSJ_27202, APOSJ_27201
OG0000607	BRALA02171	APOSJ_43213, APOSJ_42491, APOSJ_13144, APOSJ_42488, APOSJ_61787, APOSJ_61786, APOSJ_13140, APOSJ_13141, APOSJ_17406, APOSJ_61790, APOSJ_61784, APOSJ_13145, APOSJ_61785, APOSJ_13146, APOSJ_13142, APOSJ_42489, APOSJ_42490, APOSJ_61788, APOSJ_61792, APOSJ_13139, APOSJ_13147, APOSJ_42487, APOSJ_61789, APOSJ_61791
OG0000608	BRALA08057	APOSJ_31338, APOSJ_25747, APOSJ_25749, APOSJ_25748, APOSJ_50494, APOSJ_11343, APOSJ_03043, APOSJ_06093
OG0000609	BRALA13529	APOSJ_36177, APOSJ_36178, APOSJ_36176
OG0000609	BRALA04542	APOSJ_35277, APOSJ_35274, APOSJ_35275, APOSJ_21281, APOSJ_35276, APOSJ_35273, APOSJ_35280, APOSJ_35278, APOSJ_35279, APOSJ_65014
OG0000610	BRALA02697	APOSJ_29332
OG0000611	BRALA20389	APOSJ_56757, APOSJ_19264, APOSJ_19262, APOSJ_19265
OG0000611	BRALA27313	APOSJ_58652
OG0000612	BRALA24582	APOSJ_36472, APOSJ_36473, APOSJ_36471, APOSJ_27937, APOSJ_36474
OG0000612	BRALA20021	APOSJ_22169, APOSJ_22170, APOSJ_22168, APOSJ_03034
OG0000613	BRALA30072	APOSJ_63879, APOSJ_55759
OG0000614	BRALA03493	APOSJ_61422, APOSJ_61425, APOSJ_61423, APOSJ_55769
OG0000614	BRALA26253, BRALA24121	APOSJ_23954, APOSJ_23956, APOSJ_23952, APOSJ_15769, APOSJ_23953, APOSJ_15768, APOSJ_23958, APOSJ_23955
OG0000615	BRALA14242	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322
OG0000617	BRALA28136	APOSJ_18872, APOSJ_49648, APOSJ_45738, APOSJ_45737
OG0000617	BRALA18939	APOSJ_64370
OG0000618	BRALA17090	APOSJ_04430, APOSJ_10120, APOSJ_36423, APOSJ_21713, APOSJ_59397, APOSJ_04434, APOSJ_27687, APOSJ_29571, APOSJ_15979, APOSJ_59398, APOSJ_29546, APOSJ_33897, APOSJ_33898, APOSJ_10115, APOSJ_15986, APOSJ_30076, APOSJ_59394, APOSJ_27640, APOSJ_21714, APOSJ_10122, APOSJ_59395, APOSJ_24764, APOSJ_42420, APOSJ_21716, APOSJ_10116, APOSJ_27684, APOSJ_21719, APOSJ_27681, APOSJ_04433, APOSJ_40167, APOSJ_42415, APOSJ_15984, APOSJ_21715, APOSJ_27682, APOSJ_10123, APOSJ_15983, APOSJ_21718, APOSJ_10117, APOSJ_27685, APOSJ_10119, APOSJ_15989, APOSJ_10121
OG0000620	BRALA14226	APOSJ_39438, APOSJ_56026, APOSJ_39312, APOSJ_34854, APOSJ_34853, APOSJ_23054, APOSJ_02024, APOSJ_32800
OG0000621	BRALA08043	APOSJ_40335, APOSJ_12052, APOSJ_12055, APOSJ_12053, APOSJ_12054
OG0000623	BRALA01906	APOSJ_58237, APOSJ_58239
OG0000623	BRALA33185	APOSJ_54571
OG0000624	BRALA09192	APOSJ_38044, APOSJ_11261, APOSJ_38250, APOSJ_38042, APOSJ_06061, APOSJ_38043, APOSJ_38046, APOSJ_06064, APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610, APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193
OG0000626	BRALA09669	APOSJ_59167, APOSJ_59170, APOSJ_59171, APOSJ_31132, APOSJ_59172, APOSJ_59166, APOSJ_59174, APOSJ_31133, APOSJ_31131, APOSJ_59168, APOSJ_59169, APOSJ_59173
OG0000627	BRALA29835	APOSJ_30106, APOSJ_30105
OG0000628	BRALA28627	APOSJ_34817, APOSJ_34816
OG0000628	BRALA16689	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645
OG0000629	BRALA35417	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457
OG0000632	BRALA23634	APOSJ_42467
OG0000633	BRALA02705, BRALA27123, BRALA17864, BRALA05091, BRALA02704, BRALA32439, BRALA03616, BRALA10872, BRALA03615, BRALA03617, BRALA17937, BRALA03610, BRALA03611, BRALA33444, BRALA17938, BRALA12295, BRALA16604, BRALA17940, BRALA17941, BRALA33978, BRALA15799	APOSJ_39665, APOSJ_39666, APOSJ_13030, APOSJ_06906
OG0000634	BRALA18632	APOSJ_28424
OG0000634	BRALA11661	APOSJ_45060, APOSJ_45061, APOSJ_21324, APOSJ_58639, APOSJ_45059, APOSJ_34473
OG0000635	BRALA30993, BRALA30850, BRALA31506, BRALA28680, BRALA21096	APOSJ_64560, APOSJ_09992
OG0000635	BRALA22165, BRALA20517, BRALA05536, BRALA17413, BRALA17024	APOSJ_04418
OG0000637	BRALA25973	APOSJ_58608, APOSJ_58607, APOSJ_58605, APOSJ_58606
OG0000639	BRALA16533	APOSJ_22789, APOSJ_22790
OG0000642	BRALA06680	APOSJ_55400, APOSJ_08507, APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529
OG0000644	BRALA17601	APOSJ_52136, APOSJ_65010, APOSJ_50201, APOSJ_59750, APOSJ_40648, APOSJ_59753, APOSJ_59757, APOSJ_40646, APOSJ_55586, APOSJ_40647, APOSJ_52131, APOSJ_59755, APOSJ_52134
OG0000645	BRALA20003	APOSJ_23119, APOSJ_01409
OG0000645	BRALA04294	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855, APOSJ_58477
OG0000646	BRALA05656	APOSJ_13193, APOSJ_13194
OG0000646	BRALA20004	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943
OG0000647	BRALA16420	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337
OG0000648	BRALA03156	APOSJ_31281, APOSJ_31280, APOSJ_62481
OG0000648	BRALA03157	APOSJ_03785
OG0000650	BRALA06632, BRALA04575	APOSJ_60931, APOSJ_64716
OG0000651	BRALA29558	APOSJ_12716, APOSJ_60503, APOSJ_60497, APOSJ_57665, APOSJ_12709
OG0000651	BRALA33518	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714
OG0000652	BRALA20077	APOSJ_34548
OG0000654	BRALA04554	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863
OG0000656	BRALA11096, BRALA23327	APOSJ_29523
OG0000656	BRALA32418	APOSJ_16971
OG0000657	BRALA10474	APOSJ_24584, APOSJ_24582, APOSJ_24583
OG0000659	BRALA28643, BRALA30021, BRALA28962, BRALA33238	APOSJ_47966, APOSJ_31788, APOSJ_28928, APOSJ_03952, APOSJ_47964, APOSJ_47967
OG0000659	BRALA17255, BRALA26218	APOSJ_47965
OG0000660	BRALA15697	APOSJ_47606, APOSJ_47612
OG0000662	BRALA23622	APOSJ_09177, APOSJ_39439
OG0000662	BRALA06276	APOSJ_54892, APOSJ_18946
OG0000663	BRALA17888, BRALA25579	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853
OG0000663	BRALA03574	APOSJ_46894, APOSJ_46893
OG0000664	BRALA17169	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847
OG0000665	BRALA23202	APOSJ_64512, APOSJ_64513, APOSJ_64514, APOSJ_40902, APOSJ_53510, APOSJ_40899, APOSJ_40898, APOSJ_40897, APOSJ_53511, APOSJ_53514, APOSJ_18733, APOSJ_40900, APOSJ_41544, APOSJ_40901, APOSJ_08228, APOSJ_08229
OG0000666	BRALA28214	APOSJ_38350, APOSJ_40155
OG0000667	BRALA00909	APOSJ_02175, APOSJ_02176, APOSJ_02173
OG0000670	BRALA11703	APOSJ_25532, APOSJ_25531
OG0000671	BRALA04719, BRALA04720	APOSJ_30071, APOSJ_59393
OG0000671	BRALA07010, BRALA11273	APOSJ_22422, APOSJ_22425, APOSJ_22424, APOSJ_22421, APOSJ_22423, APOSJ_22420
OG0000672	BRALA06149	APOSJ_20026, APOSJ_09344, APOSJ_09340, APOSJ_09345, APOSJ_09342, APOSJ_09343, APOSJ_09341
OG0000672	BRALA24117	APOSJ_50679, APOSJ_50678
OG0000673	BRALA14560	APOSJ_61989, APOSJ_31364
OG0000674	BRALA23211	APOSJ_37872, APOSJ_37277
OG0000674	BRALA25389	APOSJ_22932, APOSJ_44055, APOSJ_44054
OG0000675	BRALA15687, BRALA11516	APOSJ_33208, APOSJ_39392, APOSJ_46408, APOSJ_39394, APOSJ_39393, APOSJ_39391, APOSJ_39395, APOSJ_22966, APOSJ_32328, APOSJ_22101, APOSJ_22100, APOSJ_29810, APOSJ_41881, APOSJ_61594
OG0000676	BRALA13759	APOSJ_02079, APOSJ_02078
OG0000676	BRALA25556	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121
OG0000678	BRALA35612	APOSJ_10061, APOSJ_21916, APOSJ_10060, APOSJ_10058, APOSJ_10055, APOSJ_10062, APOSJ_10056, APOSJ_10059, APOSJ_10057, APOSJ_37849
OG0000680	BRALA12807, BRALA12803, BRALA12804, BRALA26957, BRALA11805, BRALA18023, BRALA18021, BRALA18014, BRALA18033, BRALA18022, BRALA01752	APOSJ_33409, APOSJ_33410, APOSJ_13086, APOSJ_13083, APOSJ_13084, APOSJ_13082, APOSJ_33413, APOSJ_17019, APOSJ_33412, APOSJ_33411
OG0000680	BRALA01527, BRALA18950	APOSJ_26267
OG0000681	BRALA08295	APOSJ_46254, APOSJ_46255, APOSJ_46257
OG0000681	BRALA33161	APOSJ_36480, APOSJ_36481
OG0000682	BRALA25456, BRALA25454, BRALA35283, BRALA25455, BRALA21676	APOSJ_13468, APOSJ_13474
OG0000683	BRALA33661	APOSJ_64634, APOSJ_64631
OG0000683	BRALA00898	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496
OG0000684	BRALA35184, BRALA35989	APOSJ_20767, APOSJ_20765, APOSJ_20764, APOSJ_20766, APOSJ_01354, APOSJ_20768, APOSJ_20770, APOSJ_20769
OG0000685	BRALA13886	APOSJ_22693, APOSJ_64882, APOSJ_65317
OG0000689	BRALA35927	APOSJ_51643, APOSJ_23318, APOSJ_59894, APOSJ_23317
OG0000689	BRALA20396, BRALA06529, BRALA12646, BRALA34094	APOSJ_27906, APOSJ_34173, APOSJ_49504
OG0000690	BRALA29358	APOSJ_11058, APOSJ_06557, APOSJ_11059, APOSJ_06556
OG0000690	BRALA05018	APOSJ_40458
OG0000691	BRALA03301	APOSJ_08695
OG0000691	BRALA09683	APOSJ_28459
OG0000692	BRALA01186	APOSJ_41742, APOSJ_41741, APOSJ_41740
OG0000693	BRALA18789	APOSJ_58900
OG0000693	BRALA02763	APOSJ_48229, APOSJ_48228
OG0000694	BRALA10162	APOSJ_04109, APOSJ_43101
OG0000696	BRALA16043	APOSJ_06670, APOSJ_42037, APOSJ_42030, APOSJ_06673, APOSJ_06671, APOSJ_06672
OG0000696	BRALA15238	APOSJ_01864
OG0000696	BRALA19739	APOSJ_37186, APOSJ_37185, APOSJ_37184
OG0000697	BRALA30467	APOSJ_51766, APOSJ_51767, APOSJ_61682, APOSJ_64946, APOSJ_64535, APOSJ_41504, APOSJ_53618, APOSJ_64536, APOSJ_53614, APOSJ_41510, APOSJ_51765, APOSJ_53615, APOSJ_06578, APOSJ_53617, APOSJ_51762, APOSJ_53616, APOSJ_06580, APOSJ_51763, APOSJ_51761, APOSJ_53613, APOSJ_53892, APOSJ_41512, APOSJ_06583, APOSJ_06581
OG0000698	BRALA26139	APOSJ_05376
OG0000700	BRALA08858	APOSJ_57913, APOSJ_33332
OG0000701	BRALA21677	APOSJ_08394, APOSJ_43235, APOSJ_43229, APOSJ_51482, APOSJ_08395, APOSJ_08393, APOSJ_43231, APOSJ_43232, APOSJ_43236, APOSJ_43237, APOSJ_43230, APOSJ_08392
OG0000702	BRALA28498	APOSJ_54550, APOSJ_52824, APOSJ_54553, APOSJ_54549, APOSJ_03633, APOSJ_44971, APOSJ_03640, APOSJ_44969, APOSJ_54551, APOSJ_44973, APOSJ_44968, APOSJ_44970, APOSJ_44972, APOSJ_54555, APOSJ_54552, APOSJ_54554
OG0000703	BRALA03871	APOSJ_58534, APOSJ_58532, APOSJ_58535, APOSJ_58533, APOSJ_58531, APOSJ_19107, APOSJ_58530
OG0000706	BRALA20496	APOSJ_56087
OG0000706	BRALA15669	APOSJ_20103
OG0000708	BRALA05296	APOSJ_45434, APOSJ_53914, APOSJ_45436, APOSJ_62756, APOSJ_53912, APOSJ_45435, APOSJ_53916, APOSJ_53910, APOSJ_15345, APOSJ_45433, APOSJ_53915, APOSJ_53911, APOSJ_53913, APOSJ_53917, APOSJ_26993, APOSJ_45438
OG0000708	BRALA10976	APOSJ_60449
OG0000709	BRALA10837	APOSJ_43701, APOSJ_17180, APOSJ_43703, APOSJ_43702, APOSJ_07562
OG0000711	BRALA02091	APOSJ_48094
OG0000713	BRALA06138, BRALA11673, BRALA17981, BRALA30637, BRALA04689, BRALA04690	APOSJ_58098, APOSJ_58097, APOSJ_38731, APOSJ_61007, APOSJ_38740, APOSJ_03584
OG0000715	BRALA17045	APOSJ_39071, APOSJ_43533, APOSJ_39067, APOSJ_39068, APOSJ_39070, APOSJ_39073, APOSJ_39069, APOSJ_43529, APOSJ_43531, APOSJ_43530, APOSJ_43528, APOSJ_39074, APOSJ_39066, APOSJ_06586, APOSJ_39072
OG0000716	BRALA35786, BRALA32595, BRALA32592, BRALA34911, BRALA11754, BRALA34059, BRALA08642	APOSJ_51263, APOSJ_64313, APOSJ_30671, APOSJ_58360, APOSJ_04541, APOSJ_64317, APOSJ_28316, APOSJ_04539, APOSJ_28321, APOSJ_64315, APOSJ_58359, APOSJ_51255, APOSJ_04542, APOSJ_51259, APOSJ_64318, APOSJ_51262, APOSJ_64316, APOSJ_51264, APOSJ_04540, APOSJ_51261, APOSJ_04543, APOSJ_05409, APOSJ_64314, APOSJ_51260, APOSJ_54870, APOSJ_54869, APOSJ_61592, APOSJ_04538, APOSJ_03939
OG0000717	BRALA10082	APOSJ_10066, APOSJ_10065, APOSJ_10067, APOSJ_10068
OG0000718	BRALA29518	APOSJ_33271, APOSJ_33274, APOSJ_33273, APOSJ_33272
OG0000720	BRALA08022	APOSJ_61454, APOSJ_61453, APOSJ_00132, APOSJ_00807, APOSJ_50387, APOSJ_62988, APOSJ_39677, APOSJ_62989, APOSJ_62990, APOSJ_25918, APOSJ_56405, APOSJ_54917, APOSJ_62994, APOSJ_14156, APOSJ_44554, APOSJ_62992, APOSJ_62993, APOSJ_62991, APOSJ_54743, APOSJ_39693, APOSJ_56404, APOSJ_52494, APOSJ_44555
OG0000721	BRALA14964	APOSJ_59489, APOSJ_59488, APOSJ_59487
OG0000722	BRALA24668, BRALA24667	APOSJ_37621, APOSJ_37620
