Orthogroup	BRALA	LYTVA_ok
OG0000638	BRALA19229, BRALA19227	LYTVA_17331
OG0000639	BRALA16533	LYTVA_07276
OG0000639	BRALA20016	LYTVA_03919
OG0000642	BRALA06680	LYTVA_03860, LYTVA_03859, LYTVA_07734
OG0000643	BRALA28428	LYTVA_12786
OG0000645	BRALA04294	LYTVA_28374
OG0000646	BRALA05656	LYTVA_01801, LYTVA_17076
OG0000648	BRALA03156	LYTVA_04746
OG0000648	BRALA03157	LYTVA_13183
OG0000649	BRALA20887	LYTVA_10245
OG0000650	BRALA06632, BRALA04575	LYTVA_00920
OG0000651	BRALA33518	LYTVA_21211
OG0000653	BRALA33623, BRALA16963, BRALA22618	LYTVA_17085
OG0000654	BRALA04554	LYTVA_28826
OG0000656	BRALA33635	LYTVA_19117
OG0000657	BRALA10474	LYTVA_09519, LYTVA_08984
OG0000657	BRALA04158	LYTVA_11564
OG0000658	BRALA13305	LYTVA_03639
OG0000658	BRALA28406, BRALA14135, BRALA08887, BRALA12509	LYTVA_30214
OG0000659	BRALA28643, BRALA30021, BRALA28962, BRALA33238	LYTVA_11935, LYTVA_22855
OG0000660	BRALA15697	LYTVA_29081
OG0000662	BRALA23622	LYTVA_10468, LYTVA_18798
OG0000662	BRALA06276	LYTVA_15423
OG0000663	BRALA03574	LYTVA_03273
OG0000664	BRALA17169	LYTVA_13239
OG0000665	BRALA23202	LYTVA_06571, LYTVA_07973, LYTVA_29574
OG0000666	BRALA28214	LYTVA_07805
OG0000667	BRALA00909	LYTVA_22221
OG0000667	BRALA35784, BRALA16950, BRALA32772, BRALA32773, BRALA32771	LYTVA_06080
OG0000670	BRALA11703	LYTVA_25988
OG0000671	BRALA04719, BRALA04720	LYTVA_27723
OG0000671	BRALA07010, BRALA11273	LYTVA_27726
OG0000672	BRALA06149	LYTVA_02177
OG0000672	BRALA24117	LYTVA_03099
OG0000674	BRALA23211	LYTVA_07878
OG0000674	BRALA25389	LYTVA_11072
OG0000675	BRALA15687, BRALA11516	LYTVA_19260, LYTVA_19252, LYTVA_28356, LYTVA_30111, LYTVA_12674, LYTVA_00152, LYTVA_00074, LYTVA_11140, LYTVA_14374
OG0000676	BRALA13759	LYTVA_14394
OG0000676	BRALA25556	LYTVA_18544
OG0000679	BRALA17512, BRALA31122, BRALA32163, BRALA13018, BRALA02729, BRALA17581, BRALA08418, BRALA01745, BRALA18687, BRALA15120, BRALA15167, BRALA06269, BRALA22711, BRALA19723, BRALA07323, BRALA18016, BRALA29924, BRALA20806, BRALA17475, BRALA05886, BRALA20146, BRALA24078	LYTVA_11719, LYTVA_17472
OG0000679	BRALA10565	LYTVA_06383
OG0000680	BRALA01527, BRALA18950	LYTVA_10018, LYTVA_10016, LYTVA_20352
OG0000681	BRALA33161	LYTVA_24742, LYTVA_06870
OG0000682	BRALA25456, BRALA25454, BRALA35283, BRALA25455, BRALA21676	LYTVA_10303
OG0000683	BRALA33661	LYTVA_03132
OG0000683	BRALA00898	LYTVA_12146
OG0000684	BRALA35184, BRALA35989	LYTVA_20362
OG0000689	BRALA35927	LYTVA_11607
OG0000689	BRALA20396, BRALA06529, BRALA12646, BRALA34094	LYTVA_04878, LYTVA_08510
OG0000689	BRALA12486, BRALA18494	LYTVA_27257, LYTVA_29883
OG0000690	BRALA29358	LYTVA_06618, LYTVA_16355
OG0000690	BRALA05018	LYTVA_03145
OG0000691	BRALA03301	LYTVA_25156
OG0000691	BRALA09683	LYTVA_24386, LYTVA_24385
OG0000692	BRALA01186	LYTVA_10854
OG0000692	BRALA10172	LYTVA_23315
OG0000693	BRALA18789	LYTVA_30080
OG0000693	BRALA02763	LYTVA_23568
OG0000694	BRALA10162	LYTVA_26928
OG0000695	BRALA11548, BRALA29384	LYTVA_08199
OG0000696	BRALA16043	LYTVA_27060
OG0000696	BRALA15238	LYTVA_10486
OG0000696	BRALA19739	LYTVA_16853
OG0000697	BRALA30467	LYTVA_14530
OG0000698	BRALA26139	LYTVA_27841
OG0000700	BRALA08858	LYTVA_17157
OG0000701	BRALA21677	LYTVA_09841
OG0000702	BRALA28498	LYTVA_26549
OG0000706	BRALA20496	LYTVA_22908
OG0000706	BRALA15669	LYTVA_24146
OG0000709	BRALA10837	LYTVA_00851
OG0000711	BRALA02434	LYTVA_01208
OG0000711	BRALA02091	LYTVA_21399
OG0000713	BRALA06138, BRALA11673, BRALA17981, BRALA30637, BRALA04689, BRALA04690	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172
OG0000715	BRALA17045	LYTVA_20155
OG0000716	BRALA35786, BRALA32595, BRALA32592, BRALA34911, BRALA11754, BRALA34059, BRALA08642	LYTVA_00845, LYTVA_04024
OG0000717	BRALA10082	LYTVA_12572
OG0000718	BRALA29518	LYTVA_29448
OG0000721	BRALA14964	LYTVA_10906
OG0000722	BRALA24668, BRALA24667	LYTVA_26452
OG0000725	BRALA34432	LYTVA_12066
OG0000726	BRALA09055	LYTVA_10101
OG0000730	BRALA01178	LYTVA_23873, LYTVA_23880
OG0000730	BRALA23679	LYTVA_26781, LYTVA_01238
OG0000731	BRALA12194	LYTVA_25013
OG0000732	BRALA05974	LYTVA_19768
OG0000733	BRALA13293	LYTVA_09286
OG0000733	BRALA13301	LYTVA_18704
OG0000734	BRALA10056	LYTVA_02652
OG0000735	BRALA12877	LYTVA_27173
OG0000736	BRALA00292	LYTVA_18375, LYTVA_16120
OG0000737	BRALA24490	LYTVA_18640
OG0000739	BRALA28504, BRALA32114, BRALA34140, BRALA19169, BRALA21299, BRALA16156, BRALA25772, BRALA30984, BRALA33426, BRALA11608, BRALA07810, BRALA31626, BRALA07887, BRALA06841, BRALA14312, BRALA05588, BRALA31275, BRALA18175, BRALA11192, BRALA34375, BRALA04127, BRALA21544, BRALA10965, BRALA32230, BRALA19778, BRALA02618, BRALA27014, BRALA02146, BRALA19170, BRALA28651, BRALA31066, BRALA21394, BRALA27920, BRALA05587, BRALA23333, BRALA21251, BRALA20934, BRALA16036, BRALA25975, BRALA02145, BRALA16155, BRALA25164, BRALA30474, BRALA29925, BRALA28769, BRALA16753, BRALA21356, BRALA29604	LYTVA_13622
OG0000740	BRALA07389	LYTVA_20629
OG0000740	BRALA21585, BRALA17954	LYTVA_24783, LYTVA_24786
OG0000741	BRALA33045	LYTVA_07501
OG0000741	BRALA33506, BRALA32046	LYTVA_09119
OG0000742	BRALA00941, BRALA00779, BRALA34671, BRALA00781, BRALA00894, BRALA01300, BRALA00780, BRALA04865, BRALA04866, BRALA17048, BRALA01585, BRALA24217, BRALA10593, BRALA01301, BRALA07187, BRALA11034, BRALA00944, BRALA17047, BRALA01299, BRALA01296, BRALA00942, BRALA00939, BRALA00940, BRALA00943, BRALA00938, BRALA17039, BRALA07567, BRALA01586, BRALA10119, BRALA11388	LYTVA_13921
OG0000743	BRALA06285	LYTVA_16362
OG0000743	BRALA06284	LYTVA_16365
OG0000744	BRALA03822, BRALA06789, BRALA03324	LYTVA_11555, LYTVA_11561, LYTVA_20158
OG0000745	BRALA10823	LYTVA_10149, LYTVA_11982
OG0000745	BRALA06045	LYTVA_11981, LYTVA_19578
OG0000746	BRALA16242, BRALA16245, BRALA16244, BRALA16243, BRALA16241	LYTVA_14771, LYTVA_14772
OG0000748	BRALA10606	LYTVA_10009
OG0000749	BRALA28914	LYTVA_19774
OG0000750	BRALA15208, BRALA27083, BRALA15212	LYTVA_18076
OG0000751	BRALA07411	LYTVA_23339
OG0000752	BRALA11552	LYTVA_18382
OG0000752	BRALA28831	LYTVA_07800
OG0000753	BRALA27046	LYTVA_08519
OG0000753	BRALA21594	LYTVA_11275
OG0000755	BRALA12515	LYTVA_15623, LYTVA_07352
OG0000757	BRALA34310	LYTVA_25030
OG0000758	BRALA13715	LYTVA_17208
OG0000759	BRALA30577, BRALA11347	LYTVA_17588
OG0000760	BRALA20315	LYTVA_03938, LYTVA_24373
OG0000761	BRALA23656	LYTVA_21617
OG0000762	BRALA04595, BRALA07093	LYTVA_23402
OG0000763	BRALA13502	LYTVA_06804
OG0000764	BRALA20638	LYTVA_12373
OG0000765	BRALA25961	LYTVA_14871
OG0000766	BRALA15635	LYTVA_09454, LYTVA_03504
OG0000767	BRALA12056, BRALA12057	LYTVA_25551
OG0000768	BRALA25731	LYTVA_13832
OG0000771	BRALA30477, BRALA32857, BRALA33587	LYTVA_14461
OG0000772	BRALA34004, BRALA16613	LYTVA_05773, LYTVA_19834
OG0000773	BRALA03780, BRALA03779, BRALA03666	LYTVA_11686
OG0000773	BRALA22192	LYTVA_10403, LYTVA_02040
OG0000774	BRALA12795	LYTVA_13838
OG0000775	BRALA21814, BRALA18421, BRALA18562, BRALA18561, BRALA08287	LYTVA_27239, LYTVA_10620
OG0000776	BRALA29299	LYTVA_22432
OG0000776	BRALA14518, BRALA14519, BRALA14092	LYTVA_27701
OG0000777	BRALA06536	LYTVA_13243, LYTVA_28245
OG0000778	BRALA20992, BRALA09413, BRALA00256, BRALA00257, BRALA00259	LYTVA_14479
OG0000779	BRALA02587	LYTVA_16614, LYTVA_13236
OG0000779	BRALA01807	LYTVA_13810
OG0000780	BRALA21364	LYTVA_16079
OG0000781	BRALA05140	LYTVA_14822
OG0000782	BRALA18203	LYTVA_07281
OG0000783	BRALA05327, BRALA21547, BRALA20580, BRALA07693, BRALA12297, BRALA21197, BRALA01926, BRALA32173, BRALA06677, BRALA01540, BRALA23271, BRALA10462, BRALA16786, BRALA11601, BRALA24574, BRALA30779, BRALA32529, BRALA00159, BRALA27843, BRALA01925, BRALA30778, BRALA18854, BRALA32528, BRALA16000, BRALA06287, BRALA14344, BRALA19146, BRALA26050, BRALA16001, BRALA26049, BRALA27740, BRALA34940	LYTVA_20240, LYTVA_24050, LYTVA_12599, LYTVA_29878, LYTVA_23906, LYTVA_18413, LYTVA_07491, LYTVA_30033, LYTVA_17034, LYTVA_19087, LYTVA_09136, LYTVA_30234
OG0000784	BRALA06052, BRALA25550, BRALA17554, BRALA16289, BRALA22376, BRALA25588	LYTVA_25520
OG0000786	BRALA12027	LYTVA_15530, LYTVA_00077
OG0000787	BRALA03891	LYTVA_15690
OG0000788	BRALA02413	LYTVA_13146
OG0000789	BRALA01664, BRALA11923, BRALA25951, BRALA01665	LYTVA_07186
OG0000790	BRALA12652, BRALA25569, BRALA28594	LYTVA_03392
OG0000791	BRALA14451	LYTVA_30188
OG0000792	BRALA33683	LYTVA_19484
OG0000792	BRALA32297	LYTVA_19622
OG0000793	BRALA17595	LYTVA_16504
OG0000794	BRALA27101, BRALA27102	LYTVA_18203
OG0000796	BRALA13626	LYTVA_09458
OG0000798	BRALA22751	LYTVA_20461, LYTVA_26245
OG0000802	BRALA01136, BRALA01137, BRALA01138	LYTVA_25554
OG0000803	BRALA35038, BRALA35572, BRALA32962	LYTVA_05329, LYTVA_16205, LYTVA_26582, LYTVA_22233, LYTVA_23793, LYTVA_16598
OG0000807	BRALA17262, BRALA26360, BRALA05460	LYTVA_11966, LYTVA_14572, LYTVA_15025, LYTVA_07320
OG0000807	BRALA19832, BRALA18148, BRALA30632, BRALA26302, BRALA02258, BRALA16079, BRALA18149, BRALA27710, BRALA24602, BRALA33079	LYTVA_14990, LYTVA_21533
OG0000808	BRALA31099, BRALA03970, BRALA35976, BRALA14838, BRALA31652	LYTVA_00124
OG0000808	BRALA29010, BRALA20912, BRALA30776	LYTVA_23852
OG0000810	BRALA00801	LYTVA_24721, LYTVA_23360
OG0000810	BRALA10599	LYTVA_29037
OG0000812	BRALA34233, BRALA02243, BRALA29914, BRALA34685, BRALA13930, BRALA29641, BRALA03892, BRALA27114, BRALA31846, BRALA29017, BRALA35871, BRALA26285, BRALA28307, BRALA03896, BRALA15535, BRALA35348	LYTVA_08211
OG0000813	BRALA03660	LYTVA_14140
OG0000814	BRALA13770, BRALA03045	LYTVA_14186, LYTVA_14182
OG0000815	BRALA11706	LYTVA_15409
OG0000816	BRALA20882	LYTVA_27232
OG0000816	BRALA03932	LYTVA_14905
OG0000817	BRALA00540	LYTVA_09679
OG0000818	BRALA13068	LYTVA_05278
OG0000819	BRALA07697	LYTVA_08950
OG0000819	BRALA14959	LYTVA_27608
OG0000819	BRALA34137	LYTVA_08394
OG0000821	BRALA02614	LYTVA_12456, LYTVA_00220
OG0000822	BRALA08819, BRALA08822, BRALA08830	LYTVA_04504
OG0000822	BRALA23399, BRALA23400	LYTVA_11698
OG0000824	BRALA12514	LYTVA_20926
OG0000825	BRALA13834, BRALA13833	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313
OG0000826	BRALA10374	LYTVA_22022, LYTVA_18010
OG0000827	BRALA16833, BRALA30597, BRALA00958	LYTVA_12934, LYTVA_14206
OG0000828	BRALA04441	LYTVA_04924
OG0000828	BRALA34346	LYTVA_16052
OG0000829	BRALA16335	LYTVA_16475
OG0000830	BRALA01157, BRALA20794	LYTVA_19883, LYTVA_19882
OG0000831	BRALA05105	LYTVA_14250, LYTVA_10123
OG0000832	BRALA24388, BRALA08098, BRALA08100, BRALA04511, BRALA15197, BRALA18694	LYTVA_18149, LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711
OG0000833	BRALA05134	LYTVA_23899
OG0000836	BRALA01673, BRALA04302, BRALA08044, BRALA08045	LYTVA_01338
OG0000837	BRALA14733	LYTVA_06689
OG0000838	BRALA27651, BRALA27650, BRALA29963, BRALA29962	LYTVA_17544, LYTVA_22484, LYTVA_01535, LYTVA_02107
OG0000841	BRALA03274	LYTVA_03788, LYTVA_29116
OG0000842	BRALA00081	LYTVA_06739
OG0000845	BRALA12426	LYTVA_24907
OG0000845	BRALA12338	LYTVA_06450
OG0000846	BRALA08828	LYTVA_22995, LYTVA_21268, LYTVA_16779, LYTVA_20631
OG0000847	BRALA27576	LYTVA_11994
OG0000847	BRALA19376	LYTVA_21656
OG0000848	BRALA26804	LYTVA_08343
OG0000849	BRALA35105	LYTVA_12639
OG0000849	BRALA28673	LYTVA_10091
OG0000850	BRALA22071, BRALA00654	LYTVA_06441
OG0000850	BRALA25841	LYTVA_26189, LYTVA_27854
OG0000851	BRALA11776	LYTVA_23092
OG0000852	BRALA26844	LYTVA_26709, LYTVA_24264
OG0000852	BRALA03113	LYTVA_07531
OG0000855	BRALA11989	LYTVA_06599, LYTVA_10228
OG0000855	BRALA11988, BRALA11992	LYTVA_20856, LYTVA_26570, LYTVA_26571
OG0000857	BRALA08900	LYTVA_21736
OG0000858	BRALA20038	LYTVA_08518
OG0000858	BRALA08811	LYTVA_00061
OG0000860	BRALA18427	LYTVA_09223
OG0000866	BRALA04845	LYTVA_15837
OG0000867	BRALA24411, BRALA11145	LYTVA_20177, LYTVA_11626, LYTVA_03591
OG0000868	BRALA34175	LYTVA_29147
OG0000869	BRALA33856	LYTVA_01155
OG0000869	BRALA00814, BRALA00815	LYTVA_03148
OG0000872	BRALA02222	LYTVA_18504
OG0000873	BRALA17119	LYTVA_06765
OG0000874	BRALA11822	LYTVA_06181
OG0000874	BRALA03146	LYTVA_26806
OG0000875	BRALA10301	LYTVA_01072
OG0000875	BRALA09033	LYTVA_12521
OG0000877	BRALA03177, BRALA03178	LYTVA_15271
OG0000878	BRALA02338	LYTVA_08233
OG0000878	BRALA04723	LYTVA_26339
OG0000879	BRALA20286, BRALA33717, BRALA33372, BRALA20287	LYTVA_08681
OG0000881	BRALA10038	LYTVA_04165
OG0000881	BRALA27657	LYTVA_22240, LYTVA_09159
OG0000882	BRALA21924	LYTVA_14679
OG0000884	BRALA23057	LYTVA_13206, LYTVA_02373, LYTVA_25431, LYTVA_04421, LYTVA_11748, LYTVA_17927, LYTVA_04657, LYTVA_22829, LYTVA_22828, LYTVA_06447, LYTVA_05246, LYTVA_15227, LYTVA_12606, LYTVA_25051, LYTVA_05366, LYTVA_29233
OG0000887	BRALA09188	LYTVA_01759, LYTVA_10208
OG0000888	BRALA15051	LYTVA_24269
OG0000889	BRALA25124	LYTVA_27694, LYTVA_27693
OG0000890	BRALA24385	LYTVA_08368
OG0000893	BRALA25869, BRALA17380, BRALA24437	LYTVA_27628
OG0000894	BRALA16945	LYTVA_12588
OG0000894	BRALA06371	LYTVA_19786
OG0000896	BRALA17653	LYTVA_29831
OG0000896	BRALA22494	LYTVA_08568
OG0000897	BRALA21067, BRALA20480, BRALA17997, BRALA21102	LYTVA_25813, LYTVA_12897
OG0000904	BRALA03360	LYTVA_15877, LYTVA_15876
OG0000905	BRALA02403	LYTVA_15702, LYTVA_23197
OG0000907	BRALA01339	LYTVA_16710
OG0000908	BRALA30545, BRALA13144	LYTVA_27607
OG0000909	BRALA24516	LYTVA_20165, LYTVA_23767
OG0000911	BRALA24856	LYTVA_15861, LYTVA_05614
OG0000912	BRALA14998	LYTVA_10234
OG0000913	BRALA19448	LYTVA_02832
OG0000915	BRALA15366	LYTVA_03342
OG0000921	BRALA21805	LYTVA_14375
OG0000923	BRALA07148	LYTVA_21547
OG0000924	BRALA18657	LYTVA_25997
OG0000924	BRALA13147	LYTVA_16195, LYTVA_16186, LYTVA_06876
OG0000924	BRALA15361	LYTVA_00090
OG0000925	BRALA25852	LYTVA_00188
OG0000925	BRALA14244	LYTVA_25795
OG0000926	BRALA25512	LYTVA_04398
OG0000927	BRALA12131, BRALA12132, BRALA12133, BRALA10479, BRALA33997, BRALA16171	LYTVA_21471
OG0000928	BRALA14602	LYTVA_23596
OG0000929	BRALA27977	LYTVA_25470, LYTVA_01755
OG0000930	BRALA19541	LYTVA_27512
OG0000930	BRALA18347, BRALA19543	LYTVA_06615
OG0000931	BRALA30526	LYTVA_16224
OG0000932	BRALA23597	LYTVA_26139
OG0000933	BRALA17396	LYTVA_06948
OG0000933	BRALA17397	LYTVA_13372
OG0000934	BRALA23860	LYTVA_20397
OG0000938	BRALA02654, BRALA00825, BRALA00820, BRALA00821, BRALA00822, BRALA00823, BRALA11718, BRALA00824	LYTVA_20667, LYTVA_01702
OG0000939	BRALA35195	LYTVA_29782, LYTVA_02594, LYTVA_03762, LYTVA_07470, LYTVA_03935
OG0000939	BRALA33253, BRALA27037, BRALA25930, BRALA05978	LYTVA_00617, LYTVA_21086
OG0000942	BRALA16107, BRALA27955, BRALA27095, BRALA28044, BRALA32412	LYTVA_16242, LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582, LYTVA_29356, LYTVA_13464, LYTVA_02613, LYTVA_05464, LYTVA_19043, LYTVA_21137
OG0000943	BRALA03760, BRALA05220, BRALA00974	LYTVA_28974
OG0000943	BRALA26880	LYTVA_14187, LYTVA_14188
OG0000944	BRALA16973	LYTVA_08967
OG0000945	BRALA12545	LYTVA_24430
OG0000946	BRALA08785	LYTVA_25241, LYTVA_27130, LYTVA_17441
OG0000946	BRALA02095, BRALA02094	LYTVA_21339, LYTVA_18138
OG0000947	BRALA00543	LYTVA_21967
OG0000947	BRALA00290	LYTVA_02610
OG0000949	BRALA16910	LYTVA_25907
OG0000951	BRALA16820	LYTVA_06560
OG0000951	BRALA33620	LYTVA_25198
OG0000952	BRALA08202	LYTVA_15183
OG0000952	BRALA08201	LYTVA_27737
OG0000953	BRALA06546, BRALA01379, BRALA01377, BRALA01378, BRALA09955, BRALA28717, BRALA21206, BRALA27297	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901
OG0000953	BRALA18599	LYTVA_27482
OG0000954	BRALA34235, BRALA35344	LYTVA_18195
OG0000954	BRALA10453	LYTVA_05025
OG0000955	BRALA22745	LYTVA_15857
OG0000957	BRALA14646	LYTVA_29537
OG0000958	BRALA02128, BRALA02127, BRALA02129	LYTVA_24230
OG0000960	BRALA12453	LYTVA_21462
OG0000963	BRALA20733	LYTVA_11219
OG0000964	BRALA08522, BRALA16405, BRALA13462, BRALA27147	LYTVA_26196
OG0000965	BRALA04013	LYTVA_08512, LYTVA_30143, LYTVA_17394
OG0000965	BRALA03357	LYTVA_12319
OG0000966	BRALA30500	LYTVA_03424, LYTVA_03969
OG0000967	BRALA11137	LYTVA_23088
OG0000967	BRALA03874	LYTVA_06230, LYTVA_06235
OG0000969	BRALA14830, BRALA07388, BRALA07383	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065, LYTVA_13691
OG0000970	BRALA07314	LYTVA_26609
OG0000972	BRALA07302, BRALA07303	LYTVA_27486
OG0000973	BRALA18440, BRALA27410, BRALA27413, BRALA35354, BRALA33440, BRALA27395, BRALA18435	LYTVA_03075
OG0000974	BRALA02684, BRALA02680, BRALA08524, BRALA00836	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617
OG0000976	BRALA11576	LYTVA_09442
OG0000976	BRALA03607	LYTVA_25052, LYTVA_15342, LYTVA_10824, LYTVA_14595, LYTVA_08771
OG0000977	BRALA00637	LYTVA_10438
OG0000977	BRALA23676	LYTVA_22167
OG0000979	BRALA11494, BRALA16484, BRALA16483, BRALA16486, BRALA12541, BRALA12544	LYTVA_01203, LYTVA_09230
OG0000981	BRALA18588, BRALA00487, BRALA10700, BRALA10581, BRALA00620	LYTVA_01774, LYTVA_01773
OG0000981	BRALA17579	LYTVA_29882
OG0000984	BRALA13541	LYTVA_20605
OG0000984	BRALA10027	LYTVA_23816, LYTVA_17983
OG0000987	BRALA15995	LYTVA_29210
OG0000988	BRALA10034	LYTVA_10317, LYTVA_11083
OG0000992	BRALA13132	LYTVA_01840
OG0000994	BRALA12870	LYTVA_00968
OG0000994	BRALA16394	LYTVA_25056
OG0000995	BRALA13943, BRALA13941	LYTVA_15991
OG0000997	BRALA11907	LYTVA_09372, LYTVA_29274, LYTVA_12640, LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467
OG0000998	BRALA34224, BRALA34676	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803
OG0000998	BRALA35557	LYTVA_19247
OG0000999	BRALA08770	LYTVA_17675, LYTVA_00175
OG0001000	BRALA29242	LYTVA_27555
OG0001001	BRALA14859	LYTVA_02181
OG0001001	BRALA05897	LYTVA_06547, LYTVA_09209
OG0001002	BRALA01976	LYTVA_01211
OG0001002	BRALA35638	LYTVA_05551
OG0001003	BRALA07286	LYTVA_24521
OG0001004	BRALA01185	LYTVA_04638
OG0001005	BRALA24042	LYTVA_29339
OG0001006	BRALA19471	LYTVA_30116
OG0001006	BRALA06003	LYTVA_11326
OG0001007	BRALA19531	LYTVA_09219
OG0001008	BRALA24730	LYTVA_14143
OG0001009	BRALA13978	LYTVA_20690, LYTVA_03437, LYTVA_22507, LYTVA_22506
OG0001014	BRALA11966	LYTVA_22632, LYTVA_03663
OG0001016	BRALA14145	LYTVA_27385, LYTVA_23205
OG0001016	BRALA31587, BRALA31588	LYTVA_10008
OG0001018	BRALA04664, BRALA06928, BRALA14350	LYTVA_08364
OG0001018	BRALA13325	LYTVA_04534
OG0001019	BRALA19089	LYTVA_10901, LYTVA_10902, LYTVA_22061, LYTVA_07725
OG0001021	BRALA20548	LYTVA_30213
OG0001022	BRALA16207	LYTVA_29702, LYTVA_07313
OG0001023	BRALA20751	LYTVA_29811
OG0001025	BRALA12973, BRALA30707, BRALA21403, BRALA26025, BRALA30493, BRALA00606	LYTVA_27970, LYTVA_16561, LYTVA_08440, LYTVA_17173
OG0001026	BRALA11115	LYTVA_26222
OG0001027	BRALA06875, BRALA06471, BRALA06470, BRALA06472	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025
OG0001028	BRALA32878, BRALA13434	LYTVA_02453
OG0001029	BRALA03377, BRALA03376	LYTVA_00344
OG0001030	BRALA15099	LYTVA_13104
OG0001031	BRALA06708	LYTVA_13786
OG0001031	BRALA16794, BRALA30770	LYTVA_02087
OG0001032	BRALA31425	LYTVA_23396
OG0001033	BRALA06800	LYTVA_27425
OG0001035	BRALA25230	LYTVA_04095, LYTVA_11486, LYTVA_01341
OG0001035	BRALA30631, BRALA26330, BRALA19804, BRALA28471, BRALA30556, BRALA19873, BRALA25231, BRALA27494, BRALA32074, BRALA19843, BRALA32073, BRALA21554, BRALA25673, BRALA20014, BRALA14257, BRALA30727, BRALA30630, BRALA28470, BRALA19847, BRALA26045, BRALA25448, BRALA30867	LYTVA_12696, LYTVA_06255, LYTVA_20201, LYTVA_23085, LYTVA_20697, LYTVA_05222
OG0001038	BRALA11546	LYTVA_22592
OG0001039	BRALA06810	LYTVA_28151
OG0001039	BRALA20039	LYTVA_01352
OG0001041	BRALA30551	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914
OG0001042	BRALA11036	LYTVA_13445
OG0001043	BRALA21584	LYTVA_02035, LYTVA_01167, LYTVA_28190, LYTVA_09229, LYTVA_25539, LYTVA_02626
OG0001047	BRALA06024	LYTVA_10366, LYTVA_28083, LYTVA_24446
OG0001048	BRALA04010	LYTVA_00731, LYTVA_09405
OG0001049	BRALA08587	LYTVA_25001, LYTVA_11198
OG0001049	BRALA19576	LYTVA_09888
OG0001050	BRALA23081, BRALA05944	LYTVA_04036, LYTVA_16457
OG0001052	BRALA06640	LYTVA_03660
OG0001053	BRALA06712	LYTVA_05734
OG0001054	BRALA16705	LYTVA_03436
OG0001056	BRALA26581	LYTVA_29573, LYTVA_10190
OG0001057	BRALA13576, BRALA13575	LYTVA_03185, LYTVA_16381
OG0001058	BRALA18889	LYTVA_02007
OG0001059	BRALA16690	LYTVA_00483
OG0001062	BRALA01158	LYTVA_17131, LYTVA_15828
OG0001063	BRALA22627	LYTVA_19095
OG0001063	BRALA22631	LYTVA_07378, LYTVA_27583
OG0001064	BRALA27120, BRALA30714, BRALA30301, BRALA26163	LYTVA_11261
OG0001065	BRALA12034, BRALA12035	LYTVA_23523
OG0001067	BRALA09702, BRALA11812, BRALA30598, BRALA16834, BRALA10359	LYTVA_25739, LYTVA_17028
OG0001068	BRALA15808	LYTVA_12120
OG0001072	BRALA23228, BRALA23227	LYTVA_21778
OG0001072	BRALA29817	LYTVA_21225
OG0001075	BRALA09682	LYTVA_24384
OG0001076	BRALA20184	LYTVA_12589
OG0001077	BRALA28759, BRALA28760	LYTVA_07624
OG0001077	BRALA08290	LYTVA_20896
OG0001078	BRALA13847	LYTVA_23690, LYTVA_03209
OG0001079	BRALA12769	LYTVA_13000
OG0001080	BRALA13315	LYTVA_00946
OG0001080	BRALA13682	LYTVA_26032
OG0001081	BRALA20186, BRALA18322, BRALA02329, BRALA02330	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917
OG0001082	BRALA21015	LYTVA_06685
OG0001082	BRALA24848	LYTVA_11262
OG0001083	BRALA22369	LYTVA_15288
OG0001085	BRALA18590, BRALA17350	LYTVA_28264
OG0001089	BRALA20406	LYTVA_22672
OG0001092	BRALA08314	LYTVA_21143
OG0001093	BRALA07017	LYTVA_20171
OG0001093	BRALA07018	LYTVA_15549
OG0001094	BRALA21202	LYTVA_15558, LYTVA_15559
OG0001095	BRALA00514	LYTVA_10435
OG0001096	BRALA33777, BRALA19152	LYTVA_05948
OG0001096	BRALA02429, BRALA20860, BRALA19151	LYTVA_03888, LYTVA_04358, LYTVA_24651
OG0001102	BRALA06483	LYTVA_04384
OG0001102	BRALA01705	LYTVA_27846, LYTVA_04692
OG0001103	BRALA15961	LYTVA_29667, LYTVA_02741
OG0001104	BRALA00254	LYTVA_25180
OG0001105	BRALA13887	LYTVA_23898
OG0001105	BRALA35235	LYTVA_17997, LYTVA_09940, LYTVA_09939
