Orthogroup	BRALA	NEMVE
OG0000680	BRALA12807, BRALA12803, BRALA12804, BRALA26957, BRALA11805, BRALA18023, BRALA18021, BRALA18014, BRALA18033, BRALA18022, BRALA01752, BRALA01527, BRALA18950	NEMVE06900, NEMVE06887, NEMVE25832
OG0000681	BRALA08295	NEMVE03851
OG0000681	BRALA33161	NEMVE04836
OG0000682	BRALA25456	NEMVE17718
OG0000682	BRALA30874	NEMVE16780, NEMVE07021
OG0000683	BRALA33661	NEMVE21952
OG0000683	BRALA00898	NEMVE09341
OG0000684	BRALA35184, BRALA35989	NEMVE05474
OG0000685	BRALA13886	NEMVE02060
OG0000688	BRALA33579, BRALA33343, BRALA33864, BRALA34945	NEMVE16944, NEMVE03265, NEMVE10170, NEMVE06401, NEMVE06998, NEMVE07748, NEMVE22811, NEMVE25521, NEMVE03365, NEMVE12073, NEMVE04753, NEMVE12373
OG0000689	BRALA35927, BRALA20396, BRALA06529, BRALA12646, BRALA34094	NEMVE03103, NEMVE17867, NEMVE14579, NEMVE16682, NEMVE11851
OG0000690	BRALA29358	NEMVE25619
OG0000690	BRALA05018	NEMVE08336
OG0000691	BRALA03301	NEMVE22438
OG0000691	BRALA09683	NEMVE12723
OG0000692	BRALA01186	NEMVE05252, NEMVE06220, NEMVE20255
OG0000692	BRALA15055	NEMVE18773
OG0000692	BRALA10172	NEMVE10687, NEMVE25957
OG0000693	BRALA18789	NEMVE08217, NEMVE08755
OG0000693	BRALA02763	NEMVE20668, NEMVE09217
OG0000694	BRALA10162	NEMVE18564
OG0000696	BRALA16043	NEMVE01737
OG0000696	BRALA15238	NEMVE25020
OG0000696	BRALA19739	NEMVE05214, NEMVE05168, NEMVE16042
OG0000697	BRALA30467	NEMVE14547
OG0000698	BRALA35545	NEMVE25334
OG0000699	BRALA12181	NEMVE06767, NEMVE22384, NEMVE24758
OG0000700	BRALA08858, BRALA02401	NEMVE20231, NEMVE20652
OG0000701	BRALA21677	NEMVE21835
OG0000702	BRALA28498	NEMVE17196
OG0000703	BRALA03871	NEMVE15172
OG0000706	BRALA20496	NEMVE06133, NEMVE16186
OG0000708	BRALA05296	NEMVE25462
OG0000708	BRALA10976	NEMVE24967
OG0000709	BRALA10837	NEMVE22208
OG0000710	BRALA16518	NEMVE10055
OG0000711	BRALA20784, BRALA02434, BRALA02091	NEMVE22699
OG0000715	BRALA17045	NEMVE04746
OG0000716	BRALA32595, BRALA32592	NEMVE01624
OG0000717	BRALA10082	NEMVE21831
OG0000718	BRALA29518	NEMVE14726, NEMVE25058
OG0000720	BRALA08022	NEMVE07453
OG0000721	BRALA14964	NEMVE22360
OG0000722	BRALA24668, BRALA24667	NEMVE02310
OG0000723	BRALA34283, BRALA06643, BRALA24351, BRALA08031, BRALA10480, BRALA03115	NEMVE02161, NEMVE02153
OG0000725	BRALA28873	NEMVE13886
OG0000725	BRALA35334	NEMVE15404, NEMVE03108
OG0000726	BRALA09055	NEMVE24264
OG0000730	BRALA23680	NEMVE15279
OG0000730	BRALA01178	NEMVE09750
OG0000731	BRALA12194	NEMVE07735
OG0000732	BRALA05974	NEMVE16239
OG0000732	BRALA01121	NEMVE22346
OG0000733	BRALA13293	NEMVE13174
OG0000733	BRALA13301	NEMVE00072
OG0000734	BRALA10056	NEMVE19740
OG0000735	BRALA12877	NEMVE14467
OG0000737	BRALA24490	NEMVE10658
OG0000740	BRALA07389	NEMVE01913
OG0000740	BRALA21585	NEMVE19718, NEMVE22222, NEMVE02336, NEMVE18361
OG0000741	BRALA33045	NEMVE17618, NEMVE19675
OG0000743	BRALA06285	NEMVE10602, NEMVE15509, NEMVE05453
OG0000744	BRALA03822, BRALA06789, BRALA03324	NEMVE09152
OG0000745	BRALA27119, BRALA10823, BRALA06045	NEMVE09518, NEMVE18143
OG0000746	BRALA16242, BRALA16245, BRALA16244, BRALA16243, BRALA16241	NEMVE09896
OG0000748	BRALA10606	NEMVE13110
OG0000749	BRALA28914	NEMVE13534
OG0000750	BRALA14527	NEMVE05904, NEMVE11347
OG0000750	BRALA15208, BRALA27083, BRALA15212	NEMVE04853, NEMVE04866, NEMVE22873
OG0000751	BRALA07411	NEMVE06350
OG0000751	BRALA07933	NEMVE11679, NEMVE25261, NEMVE04384, NEMVE10698, NEMVE22234, NEMVE26010
OG0000752	BRALA28831	NEMVE14796, NEMVE20340
OG0000752	BRALA05171	NEMVE15527
OG0000753	BRALA27046	NEMVE09279, NEMVE20008
OG0000753	BRALA21594	NEMVE09763
OG0000754	BRALA28897, BRALA12535	NEMVE22557
OG0000755	BRALA12515	NEMVE04854
OG0000756	BRALA05619, BRALA10089, BRALA00887, BRALA14420, BRALA14421, BRALA05618, BRALA08548	NEMVE17524
OG0000756	BRALA12917	NEMVE22037
OG0000757	BRALA34310	NEMVE25201
OG0000757	BRALA14460	NEMVE05970
OG0000759	BRALA30577, BRALA11347	NEMVE07127, NEMVE15354
OG0000761	BRALA23656	NEMVE07056
OG0000762	BRALA04595, BRALA07093	NEMVE08946
OG0000764	BRALA10953, BRALA10954	NEMVE12589
OG0000764	BRALA20638	NEMVE08398, NEMVE01257
OG0000765	BRALA25961	NEMVE15020
OG0000766	BRALA15635	NEMVE13890
OG0000767	BRALA12056, BRALA12057	NEMVE21839
OG0000768	BRALA25731	NEMVE24837, NEMVE20124
OG0000771	BRALA30477, BRALA32857, BRALA33587	NEMVE25578
OG0000772	BRALA03708	NEMVE14663, NEMVE13205
OG0000772	BRALA34004, BRALA16613, BRALA03331	NEMVE10521, NEMVE10515, NEMVE14130, NEMVE06923
OG0000773	BRALA03780, BRALA03779, BRALA03666	NEMVE08204
OG0000773	BRALA00878, BRALA22192	NEMVE10496
OG0000774	BRALA01367	NEMVE18724
OG0000774	BRALA12795	NEMVE14955, NEMVE01618
OG0000775	BRALA21814, BRALA18421, BRALA18562, BRALA18561, BRALA08287	NEMVE13607, NEMVE14906
OG0000776	BRALA29299, BRALA14518, BRALA14519, BRALA14092, BRALA29300	NEMVE25221, NEMVE11470, NEMVE23261
OG0000777	BRALA06536	NEMVE21910, NEMVE15143
OG0000778	BRALA20992, BRALA09413, BRALA00256, BRALA00257, BRALA00259, BRALA05457	NEMVE13753
OG0000779	BRALA02587	NEMVE24334
OG0000779	BRALA01807	NEMVE02313
OG0000780	BRALA21364	NEMVE02513, NEMVE00281, NEMVE20933, NEMVE05745
OG0000780	BRALA00744	NEMVE05870
OG0000781	BRALA05140, BRALA12327, BRALA12336	NEMVE23221, NEMVE21745, NEMVE06147, NEMVE10644
OG0000782	BRALA18203	NEMVE10772
OG0000784	BRALA06052, BRALA25550, BRALA17554, BRALA16289, BRALA22376, BRALA25588	NEMVE16267
OG0000787	BRALA03891	NEMVE12098
OG0000788	BRALA02413	NEMVE01862
OG0000788	BRALA32315	NEMVE24569
OG0000789	BRALA24048, BRALA33484, BRALA31011, BRALA27209	NEMVE07737, NEMVE03438, NEMVE04012, NEMVE19529
OG0000791	BRALA14451	NEMVE13487
OG0000792	BRALA04034	NEMVE13648
OG0000792	BRALA04682	NEMVE08948
OG0000793	BRALA17595	NEMVE19406
OG0000794	BRALA27101, BRALA27102	NEMVE13875
OG0000795	BRALA22731	NEMVE18602
OG0000796	BRALA13626	NEMVE06742
OG0000797	BRALA03774	NEMVE07332, NEMVE20914
OG0000798	BRALA22751	NEMVE05537
OG0000799	BRALA07756	NEMVE24041
OG0000802	BRALA01136, BRALA01137, BRALA01138	NEMVE11136, NEMVE06054
OG0000803	BRALA32963, BRALA35065, BRALA07561, BRALA35038, BRALA35572, BRALA32962, BRALA09870	NEMVE22189
OG0000805	BRALA11113, BRALA11112, BRALA05953, BRALA05905, BRALA05906, BRALA22453	NEMVE08735
OG0000807	BRALA17262, BRALA26360, BRALA05460, BRALA19832, BRALA18148, BRALA30632, BRALA26302, BRALA02258, BRALA16079, BRALA18149, BRALA27710, BRALA24602, BRALA33079	NEMVE22960
OG0000809	BRALA05348	NEMVE22186, NEMVE08335, NEMVE12321
OG0000810	BRALA00801	NEMVE18390
OG0000810	BRALA10599	NEMVE02291
OG0000811	BRALA22490	NEMVE21518
OG0000812	BRALA12455	NEMVE11476, NEMVE12174
OG0000812	BRALA34233, BRALA02243, BRALA29914, BRALA34685, BRALA13930, BRALA29641, BRALA03892, BRALA27114, BRALA31846, BRALA29017, BRALA35871, BRALA26285, BRALA28307, BRALA03896, BRALA15535, BRALA35348	NEMVE19850
OG0000813	BRALA03660	NEMVE25754, NEMVE22200, NEMVE24635
OG0000814	BRALA04143, BRALA13770, BRALA03045	NEMVE06776, NEMVE16660
OG0000815	BRALA04544	NEMVE13499
OG0000816	BRALA20882, BRALA03932	NEMVE14127, NEMVE00812
OG0000817	BRALA00540	NEMVE14686
OG0000817	BRALA03663	NEMVE01689, NEMVE21825
OG0000817	BRALA17018	NEMVE14311
OG0000818	BRALA13068	NEMVE08706
OG0000819	BRALA07696, BRALA07697	NEMVE14350
OG0000819	BRALA14959	NEMVE21753, NEMVE17271, NEMVE13337, NEMVE08410, NEMVE19184, NEMVE14132
OG0000819	BRALA34137	NEMVE07543, NEMVE14834
OG0000820	BRALA14102	NEMVE08902
OG0000822	BRALA08819, BRALA08822, BRALA08830, BRALA23399, BRALA23400, BRALA02264	NEMVE07227
OG0000823	BRALA01497, BRALA09446, BRALA10824	NEMVE00095
OG0000824	BRALA12514	NEMVE05752
OG0000825	BRALA11858	NEMVE07795, NEMVE11350
OG0000825	BRALA13831, BRALA13832, BRALA13834, BRALA13833	NEMVE06157, NEMVE15274, NEMVE01111, NEMVE19057
OG0000826	BRALA19087	NEMVE01532, NEMVE25209
OG0000827	BRALA18118, BRALA02359, BRALA13523, BRALA16833, BRALA30597, BRALA00958	NEMVE06012
OG0000828	BRALA04441	NEMVE13102, NEMVE13594
OG0000828	BRALA34346	NEMVE15094
OG0000829	BRALA16337, BRALA16336, BRALA16335	NEMVE08791
OG0000832	BRALA24388, BRALA08098, BRALA08100, BRALA04511, BRALA15197, BRALA18694	NEMVE01204, NEMVE18227, NEMVE20901, NEMVE16417, NEMVE04715
OG0000833	BRALA05134	NEMVE18727
OG0000834	BRALA06902	NEMVE05968, NEMVE05965
OG0000836	BRALA04434	NEMVE05982
OG0000836	BRALA01673, BRALA04302, BRALA08044, BRALA08045	NEMVE01499
OG0000838	BRALA18308, BRALA23852, BRALA23853	NEMVE09615, NEMVE02207, NEMVE03582, NEMVE04654, NEMVE17040
OG0000841	BRALA03274	NEMVE05492
OG0000842	BRALA00081	NEMVE20517, NEMVE23509, NEMVE25014, NEMVE03321, NEMVE17616, NEMVE24628, NEMVE17617
OG0000845	BRALA12426	NEMVE08579, NEMVE13814, NEMVE01849
OG0000845	BRALA12338	NEMVE19954, NEMVE05692
OG0000847	BRALA27576	NEMVE07778
OG0000847	BRALA19376	NEMVE06005, NEMVE08888
OG0000848	BRALA26804	NEMVE21784
OG0000849	BRALA35105, BRALA28673, BRALA24673	NEMVE14809
OG0000850	BRALA22071, BRALA00654	NEMVE15099
OG0000850	BRALA25841	NEMVE21917
OG0000851	BRALA11776	NEMVE05563, NEMVE23273
OG0000852	BRALA26844	NEMVE25782
OG0000852	BRALA03113	NEMVE07789
OG0000853	BRALA00419	NEMVE23651
OG0000854	BRALA04070, BRALA04062, BRALA05362, BRALA04082, BRALA04079, BRALA04080, BRALA04077, BRALA31873, BRALA04085, BRALA04078, BRALA04081, BRALA04086, BRALA32502, BRALA30946, BRALA02693, BRALA04072, BRALA24084, BRALA32243, BRALA02692, BRALA02694, BRALA32242, BRALA18948	NEMVE02919, NEMVE09672, NEMVE06236, NEMVE07456
OG0000856	BRALA04525, BRALA14253	NEMVE05473, NEMVE14626, NEMVE21694
OG0000857	BRALA08900	NEMVE18201
OG0000858	BRALA12759	NEMVE13289
OG0000858	BRALA20038	NEMVE05037
OG0000858	BRALA08811	NEMVE05877
OG0000859	BRALA01935	NEMVE19193, NEMVE00437
OG0000860	BRALA18427	NEMVE23955, NEMVE13259
OG0000861	BRALA27568, BRALA35442, BRALA35813, BRALA33885, BRALA34210, BRALA27569, BRALA16109, BRALA15763, BRALA31723, BRALA31507, BRALA21095, BRALA30990, BRALA33002, BRALA16677	NEMVE21201, NEMVE01293, NEMVE09770, NEMVE15469, NEMVE06681, NEMVE09391
OG0000863	BRALA11555	NEMVE07030, NEMVE18750, NEMVE13303, NEMVE13302, NEMVE13474, NEMVE06880
OG0000863	BRALA04288, BRALA11647, BRALA12403, BRALA20227, BRALA26732, BRALA10858, BRALA08365, BRALA35488, BRALA04291, BRALA17104, BRALA07022, BRALA15917	NEMVE07145, NEMVE20946
OG0000866	BRALA14503, BRALA14497, BRALA18163, BRALA10542, BRALA09878, BRALA09877, BRALA09875, BRALA22729, BRALA04845	NEMVE20292, NEMVE18737, NEMVE19120, NEMVE19080, NEMVE20220, NEMVE19768
OG0000868	BRALA35115	NEMVE09127
OG0000868	BRALA09843	NEMVE05531
OG0000869	BRALA33856	NEMVE07859
OG0000869	BRALA00814, BRALA00815	NEMVE23299
OG0000869	BRALA08556	NEMVE13030
OG0000870	BRALA21184, BRALA21180, BRALA21179, BRALA18901, BRALA21177	NEMVE02461, NEMVE01574
OG0000871	BRALA08980	NEMVE16871
OG0000871	BRALA16416	NEMVE14071
OG0000872	BRALA02222	NEMVE14190
OG0000873	BRALA17119	NEMVE11481
OG0000874	BRALA11822	NEMVE13256
OG0000874	BRALA03146	NEMVE13222, NEMVE18182, NEMVE17061, NEMVE18841, NEMVE13223, NEMVE01986, NEMVE02990, NEMVE11626
OG0000875	BRALA10301	NEMVE12865
OG0000875	BRALA09033	NEMVE14079
OG0000876	BRALA11284	NEMVE02940, NEMVE11949
OG0000877	BRALA03177, BRALA03178	NEMVE16415
OG0000878	BRALA02339, BRALA02338, BRALA02340, BRALA02341, BRALA04723	NEMVE02420
OG0000879	BRALA20286, BRALA33717, BRALA33372, BRALA20287	NEMVE13129
OG0000880	BRALA09318	NEMVE15899
OG0000881	BRALA10038	NEMVE13265
OG0000881	BRALA27657	NEMVE14845
OG0000882	BRALA21924	NEMVE02007
OG0000885	BRALA31486, BRALA28486, BRALA28533, BRALA29005, BRALA30552, BRALA32695, BRALA35409, BRALA28011, BRALA31302, BRALA16812, BRALA17238, BRALA16348, BRALA12694, BRALA30210, BRALA28262, BRALA28263, BRALA03893, BRALA13929, BRALA32603, BRALA26403, BRALA17321, BRALA35562, BRALA14373, BRALA29640, BRALA32671, BRALA32670	NEMVE19889
OG0000887	BRALA10243, BRALA20178, BRALA32915, BRALA09188	NEMVE10146
OG0000888	BRALA15051	NEMVE10813
OG0000888	BRALA24377	NEMVE11848
OG0000889	BRALA25124	NEMVE22565
OG0000889	BRALA07192	NEMVE14419
OG0000893	BRALA25869, BRALA17380, BRALA24437	NEMVE20101, NEMVE02240, NEMVE02067, NEMVE02075
OG0000894	BRALA16945	NEMVE23274
OG0000894	BRALA06371	NEMVE14617
OG0000896	BRALA17653	NEMVE21907
OG0000896	BRALA22494	NEMVE10977
OG0000897	BRALA28132	NEMVE06224, NEMVE12475
OG0000897	BRALA21067, BRALA20480, BRALA17997, BRALA21102	NEMVE14979
OG0000898	BRALA22391, BRALA22392, BRALA05142	NEMVE14546, NEMVE21727
OG0000903	BRALA34197, BRALA24585, BRALA31585, BRALA30600	NEMVE13285
OG0000903	BRALA30737, BRALA10721, BRALA33458, BRALA25180, BRALA07789, BRALA28987, BRALA00813, BRALA17042	NEMVE03795, NEMVE03192, NEMVE06695, NEMVE12037, NEMVE09294, NEMVE02554, NEMVE05911, NEMVE02552, NEMVE02662, NEMVE03145, NEMVE10755, NEMVE12512
OG0000904	BRALA03360	NEMVE08753
OG0000905	BRALA02403	NEMVE24633
OG0000906	BRALA02532	NEMVE15755
OG0000906	BRALA34275, BRALA35698, BRALA34042	NEMVE08831
OG0000906	BRALA25104	NEMVE03808
OG0000907	BRALA01339	NEMVE00986
OG0000909	BRALA24516	NEMVE10272
OG0000910	BRALA00617	NEMVE17424
OG0000911	BRALA24856, BRALA24857, BRALA35518, BRALA03108	NEMVE24020
OG0000912	BRALA21702	NEMVE23980
OG0000912	BRALA14998	NEMVE23705
OG0000913	BRALA19448	NEMVE23286, NEMVE05585, NEMVE00499, NEMVE04717
OG0000914	BRALA20034	NEMVE08606
OG0000915	BRALA15366	NEMVE05638
OG0000916	BRALA01182, BRALA18434, BRALA01142, BRALA21246, BRALA01181	NEMVE00760, NEMVE23155, NEMVE15635
OG0000921	BRALA09094	NEMVE04805
OG0000921	BRALA21805	NEMVE19737, NEMVE09442
OG0000924	BRALA18657	NEMVE10495, NEMVE10492
OG0000924	BRALA13147	NEMVE04674
OG0000925	BRALA25852	NEMVE21937, NEMVE05629, NEMVE00068
OG0000925	BRALA14244	NEMVE22442, NEMVE00338
OG0000926	BRALA25512	NEMVE13598, NEMVE10833
OG0000928	BRALA14602	NEMVE20627
OG0000929	BRALA27977	NEMVE10278
OG0000930	BRALA19541, BRALA18347, BRALA19543	NEMVE06499, NEMVE09880, NEMVE16667, NEMVE11111
OG0000931	BRALA30526	NEMVE13552
OG0000932	BRALA23597	NEMVE15050, NEMVE02393
OG0000933	BRALA17396	NEMVE25450, NEMVE09603
OG0000933	BRALA17397	NEMVE12353
OG0000934	BRALA15692	NEMVE09369
OG0000934	BRALA23860	NEMVE07036
OG0000935	BRALA20990	NEMVE24478, NEMVE06639
OG0000936	BRALA01130	NEMVE05175, NEMVE23075, NEMVE05183
OG0000937	BRALA30204, BRALA33223, BRALA32420, BRALA32419	NEMVE16160
OG0000939	BRALA35195, BRALA07473, BRALA08047, BRALA29608, BRALA32491, BRALA33253, BRALA27037, BRALA25930, BRALA05978, BRALA26355, BRALA06833, BRALA24245, BRALA30080, BRALA29747, BRALA30799, BRALA30808, BRALA25178, BRALA30952, BRALA03006, BRALA00643, BRALA27510, BRALA25929, BRALA11983, BRALA19168, BRALA07886	NEMVE17859
OG0000942	BRALA16107, BRALA27955, BRALA27095, BRALA28044, BRALA32412	NEMVE19243
OG0000943	BRALA03760, BRALA05220, BRALA00974	NEMVE14119
OG0000943	BRALA26880	NEMVE15785, NEMVE08924
OG0000944	BRALA16973	NEMVE07708
OG0000945	BRALA12545	NEMVE22316, NEMVE22428
OG0000946	BRALA08785	NEMVE11477
OG0000946	BRALA02095, BRALA02094	NEMVE07731
OG0000946	BRALA08784	NEMVE10926
OG0000947	BRALA00543	NEMVE04758
OG0000947	BRALA00290	NEMVE07474
OG0000949	BRALA16910	NEMVE24705, NEMVE16573, NEMVE25704, NEMVE24321
OG0000951	BRALA16820	NEMVE21998
OG0000951	BRALA33620	NEMVE02530
OG0000952	BRALA08202	NEMVE04659
OG0000952	BRALA08201	NEMVE02164
OG0000953	BRALA06546, BRALA01379, BRALA01377, BRALA01378, BRALA09955, BRALA28717, BRALA21206, BRALA27297, BRALA18599	NEMVE12932
OG0000954	BRALA34235, BRALA35344	NEMVE06460
OG0000954	BRALA10453	NEMVE05247, NEMVE12295
OG0000955	BRALA00782	NEMVE14901
OG0000955	BRALA16596	NEMVE06008
OG0000955	BRALA22745	NEMVE08350
OG0000957	BRALA14646	NEMVE00980
OG0000958	BRALA09681, BRALA03247, BRALA20608, BRALA06455, BRALA20606, BRALA02128, BRALA02127, BRALA02129	NEMVE24805, NEMVE17902
OG0000960	BRALA12453	NEMVE02244
OG0000963	BRALA03591	NEMVE06216
OG0000963	BRALA20733	NEMVE03242
OG0000964	BRALA08522, BRALA16405, BRALA13462, BRALA27147	NEMVE19256
OG0000965	BRALA04013	NEMVE10501
OG0000965	BRALA03357	NEMVE02072
OG0000966	BRALA30500	NEMVE06417
OG0000967	BRALA11137	NEMVE05572
OG0000967	BRALA03874	NEMVE11722, NEMVE10506
OG0000968	BRALA14943	NEMVE14701
OG0000968	BRALA24640	NEMVE15048
OG0000969	BRALA14830, BRALA07388, BRALA07383	NEMVE14628
OG0000970	BRALA07314	NEMVE08789
OG0000971	BRALA04950	NEMVE04764
OG0000971	BRALA04896	NEMVE04769, NEMVE03462, NEMVE04763, NEMVE04779, NEMVE02124, NEMVE04808, NEMVE04754, NEMVE04770
OG0000972	BRALA07302, BRALA07303	NEMVE04609, NEMVE00954
OG0000972	BRALA06799	NEMVE10082
OG0000973	BRALA18440, BRALA27410, BRALA27413, BRALA35354, BRALA33440, BRALA27395, BRALA18435, BRALA27394	NEMVE17915
OG0000974	BRALA08524, BRALA00836	NEMVE13444
OG0000975	BRALA00635, BRALA10588, BRALA08644, BRALA08645, BRALA08641, BRALA08636, BRALA05379, BRALA05380, BRALA17295, BRALA17291, BRALA17298, BRALA17292, BRALA05595, BRALA17297, BRALA08620, BRALA08622, BRALA08621, BRALA08618, BRALA05377, BRALA08562, BRALA17269, BRALA08564, BRALA17280, BRALA08565, BRALA08563, BRALA17279, BRALA08619, BRALA05375, BRALA08632, BRALA08630, BRALA08631, BRALA00633	NEMVE10075
OG0000976	BRALA11576	NEMVE02732
OG0000976	BRALA11565, BRALA11563, BRALA11570, BRALA11571	NEMVE06490, NEMVE05744
OG0000977	BRALA00637	NEMVE06329
OG0000977	BRALA23676	NEMVE20685, NEMVE07099
OG0000978	BRALA19988	NEMVE25212
OG0000979	BRALA11494, BRALA16484, BRALA16483, BRALA16486, BRALA12541, BRALA12544	NEMVE17920, NEMVE04790, NEMVE16326
OG0000981	BRALA18588, BRALA00487, BRALA10700, BRALA10581, BRALA00620	NEMVE05035, NEMVE14361, NEMVE15417
OG0000981	BRALA17579	NEMVE22521
OG0000982	BRALA04219	NEMVE07619, NEMVE11958
OG0000984	BRALA13541	NEMVE21717
OG0000984	BRALA16982	NEMVE12738, NEMVE25727
OG0000986	BRALA23940	NEMVE04242
OG0000987	BRALA15995	NEMVE05580
OG0000988	BRALA10034	NEMVE11568, NEMVE19955, NEMVE23928, NEMVE06782
OG0000992	BRALA13132	NEMVE11620
OG0000992	BRALA29385	NEMVE04858
OG0000993	BRALA00562	NEMVE12763
OG0000994	BRALA12870	NEMVE24464
OG0000994	BRALA16394	NEMVE05403
OG0000996	BRALA14195	NEMVE06175
OG0000997	BRALA11907	NEMVE15784
OG0000998	BRALA34224, BRALA34676	NEMVE18412, NEMVE14793
OG0000998	BRALA35557	NEMVE20875
OG0000999	BRALA08770	NEMVE00092
OG0001000	BRALA29242	NEMVE02448
OG0001001	BRALA14860, BRALA14859, BRALA05897	NEMVE20649, NEMVE24599, NEMVE12542
OG0001002	BRALA17196, BRALA18350, BRALA01976, BRALA35638	NEMVE09531, NEMVE19920
OG0001004	BRALA01185	NEMVE06123
OG0001005	BRALA24042	NEMVE10101
OG0001006	BRALA19471	NEMVE21915
OG0001006	BRALA06003	NEMVE10239
OG0001007	BRALA19531, BRALA19530	NEMVE00044, NEMVE10735
OG0001008	BRALA24730	NEMVE24531
OG0001009	BRALA13978	NEMVE05243, NEMVE05261, NEMVE09366, NEMVE18423, NEMVE15625, NEMVE02988, NEMVE13111, NEMVE22406, NEMVE02505, NEMVE03146, NEMVE16504
OG0001013	BRALA25039, BRALA26373, BRALA25038, BRALA25040, BRALA34547	NEMVE02022
OG0001014	BRALA07503, BRALA26176	NEMVE18500
OG0001014	BRALA11966	NEMVE22762, NEMVE19276, NEMVE21298, NEMVE15752
OG0001015	BRALA21974	NEMVE07976
OG0001016	BRALA14145	NEMVE14344
OG0001016	BRALA31587	NEMVE14850
OG0001017	BRALA00434	NEMVE01365
OG0001018	BRALA35275, BRALA04664, BRALA06928, BRALA14350	NEMVE25537
OG0001018	BRALA13325	NEMVE07573
OG0001019	BRALA19089	NEMVE06651
OG0001021	BRALA20548	NEMVE05054
OG0001021	BRALA10130	NEMVE22093
OG0001022	BRALA16207	NEMVE24828
OG0001023	BRALA20751	NEMVE12107
OG0001024	BRALA03982, BRALA23987	NEMVE22572
OG0001025	BRALA12973, BRALA30707, BRALA21403, BRALA26025, BRALA30493, BRALA00606	NEMVE19762
OG0001027	BRALA19076, BRALA06875, BRALA06471, BRALA06470, BRALA06472	NEMVE22961
OG0001028	BRALA32878, BRALA13434	NEMVE25953, NEMVE14639
OG0001029	BRALA03377, BRALA03376	NEMVE03131, NEMVE01675
OG0001030	BRALA15099	NEMVE13370
OG0001030	BRALA10822	NEMVE21815, NEMVE13139, NEMVE08210, NEMVE13480, NEMVE00380
OG0001031	BRALA06708	NEMVE13279
OG0001031	BRALA11517	NEMVE03083, NEMVE18815, NEMVE03518, NEMVE01512
OG0001031	BRALA31101	NEMVE05098
OG0001031	BRALA16794	NEMVE01877, NEMVE05278, NEMVE00495, NEMVE02692, NEMVE05018, NEMVE00690, NEMVE08345
OG0001032	BRALA31425	NEMVE14168
OG0001033	BRALA06800	NEMVE24849
OG0001033	BRALA23440	NEMVE03845
OG0001035	BRALA25230, BRALA30631, BRALA26330, BRALA19804, BRALA28471, BRALA30556, BRALA19873, BRALA25231, BRALA27494, BRALA32074, BRALA19843, BRALA32073, BRALA21554, BRALA25673, BRALA20014, BRALA14257, BRALA30727, BRALA30630, BRALA28470, BRALA19847, BRALA26045, BRALA25448, BRALA30867, BRALA21121	NEMVE25598
OG0001039	BRALA06810	NEMVE05718, NEMVE05729
OG0001042	BRALA11036	NEMVE20161, NEMVE25296
OG0001043	BRALA21584	NEMVE16776, NEMVE05556
OG0001045	BRALA14388	NEMVE10485, NEMVE08539, NEMVE15170, NEMVE17384, NEMVE15704, NEMVE18352, NEMVE17386, NEMVE21043
OG0001045	BRALA08048	NEMVE16335
OG0001048	BRALA04010	NEMVE04666
OG0001049	BRALA19576	NEMVE24151
OG0001050	BRALA23081, BRALA05944	NEMVE11321
OG0001052	BRALA06640	NEMVE24748
OG0001052	BRALA03851, BRALA06631	NEMVE21906
OG0001053	BRALA17006, BRALA06712	NEMVE01408
OG0001056	BRALA03777, BRALA26581, BRALA28085, BRALA28084, BRALA16899, BRALA28083, BRALA12389, BRALA13609, BRALA13612, BRALA09672	NEMVE07347
OG0001059	BRALA16690	NEMVE05294
OG0001060	BRALA22460	NEMVE02960, NEMVE14652, NEMVE13876
OG0001062	BRALA01158	NEMVE01533
OG0001063	BRALA22627, BRALA22196, BRALA22195, BRALA22198, BRALA22197, BRALA22194, BRALA22631	NEMVE08862
OG0001064	BRALA27120, BRALA30714, BRALA30301, BRALA26163	NEMVE19071
OG0001066	BRALA03613	NEMVE24583
OG0001066	BRALA29613, BRALA15668	NEMVE01656
OG0001067	BRALA23127	NEMVE01866
OG0001067	BRALA09702, BRALA11812, BRALA30598, BRALA16834, BRALA10359	NEMVE18870, NEMVE18446, NEMVE25152
OG0001068	BRALA15808	NEMVE04571
OG0001072	BRALA23228, BRALA23227	NEMVE08244, NEMVE08252, NEMVE00953, NEMVE07521
OG0001072	BRALA29817	NEMVE01518
OG0001075	BRALA09682	NEMVE07705, NEMVE15967
OG0001076	BRALA20184	NEMVE01471
OG0001077	BRALA28759, BRALA28760, BRALA08290, BRALA07396, BRALA31456	NEMVE06665
OG0001078	BRALA13847	NEMVE21841, NEMVE03024
OG0001079	BRALA18732	NEMVE05363, NEMVE02062, NEMVE19455, NEMVE05874, NEMVE21793, NEMVE05858, NEMVE11085, NEMVE05389
OG0001079	BRALA12769	NEMVE10902
OG0001080	BRALA13315	NEMVE25549
OG0001080	BRALA13682	NEMVE24155
OG0001080	BRALA13314	NEMVE20880
OG0001081	BRALA20186, BRALA18322, BRALA02329, BRALA02330	NEMVE14063
OG0001082	BRALA21015	NEMVE13496
OG0001083	BRALA22369	NEMVE07865
OG0001084	BRALA34942, BRALA33764	NEMVE15577, NEMVE10374, NEMVE06345
OG0001085	BRALA18590, BRALA17350	NEMVE23730
OG0001086	BRALA26119	NEMVE10921
OG0001088	BRALA22594	NEMVE09696, NEMVE11696
