Orthogroup	BRALA	AMPFI_ok
OG0001158	BRALA34638	AMPFI_14324, AMPFI_03369
OG0001160	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606	AMPFI_18833
OG0001161	BRALA22337	AMPFI_10090
OG0001162	BRALA29065	AMPFI_21383
OG0001164	BRALA14948	AMPFI_23885, AMPFI_00138, AMPFI_24570, AMPFI_17125
OG0001165	BRALA14768	AMPFI_11630
OG0001167	BRALA30313	AMPFI_05454
OG0001168	BRALA29323, BRALA27661, BRALA20565	AMPFI_05372
OG0001169	BRALA11830, BRALA12506	AMPFI_09626
OG0001170	BRALA19296	AMPFI_08205, AMPFI_15728
OG0001171	BRALA30065	AMPFI_04677
OG0001172	BRALA06911	AMPFI_09322
OG0001173	BRALA34444	AMPFI_20736
OG0001174	BRALA15302	AMPFI_23115
OG0001175	BRALA00132, BRALA00133, BRALA17481	AMPFI_11579, AMPFI_01291
OG0001176	BRALA04002	AMPFI_17036
OG0001178	BRALA05138	AMPFI_18821
OG0001178	BRALA06035	AMPFI_01492
OG0001179	BRALA03116, BRALA20573	AMPFI_25942, AMPFI_06700
OG0001181	BRALA18132	AMPFI_10170
OG0001182	BRALA02232	AMPFI_23673
OG0001183	BRALA24188	AMPFI_19212, AMPFI_17630, AMPFI_15693, AMPFI_23752
OG0001184	BRALA10129	AMPFI_20865
OG0001184	BRALA21684	AMPFI_08874
OG0001185	BRALA27214	AMPFI_07596
OG0001186	BRALA19974	AMPFI_07934
OG0001186	BRALA16139	AMPFI_10517
OG0001187	BRALA30941, BRALA21630, BRALA21207, BRALA21632, BRALA21208, BRALA21618, BRALA21631, BRALA21624, BRALA03471, BRALA21633, BRALA02756, BRALA21497, BRALA21626, BRALA21498, BRALA23700, BRALA25921, BRALA07734, BRALA21623, BRALA21629, BRALA21620, BRALA07709, BRALA21622, BRALA21625, BRALA30940	AMPFI_23801
OG0001188	BRALA10757	AMPFI_02144
OG0001190	BRALA25890	AMPFI_02258, AMPFI_24898
OG0001191	BRALA27930	AMPFI_06865
OG0001196	BRALA25128	AMPFI_05001
OG0001197	BRALA24133	AMPFI_13739
OG0001197	BRALA32524	AMPFI_25096
OG0001198	BRALA09601	AMPFI_11677, AMPFI_01112
OG0001198	BRALA02488	AMPFI_14243
OG0001199	BRALA15988	AMPFI_25970
OG0001200	BRALA24997	AMPFI_13405
OG0001201	BRALA03561	AMPFI_02387
OG0001202	BRALA07019	AMPFI_07863
OG0001203	BRALA13355	AMPFI_00203
OG0001204	BRALA24154, BRALA24153	AMPFI_14021, AMPFI_11338
OG0001205	BRALA11819	AMPFI_13876
OG0001205	BRALA15935	AMPFI_11082, AMPFI_02639
OG0001206	BRALA16082, BRALA31844, BRALA09932, BRALA33104, BRALA24608, BRALA30412, BRALA32918	AMPFI_14341, AMPFI_19233, AMPFI_03896
OG0001207	BRALA29973	AMPFI_02832
OG0001208	BRALA01086	AMPFI_25578
OG0001209	BRALA26756	AMPFI_10000
OG0001210	BRALA17839	AMPFI_13828
OG0001213	BRALA28371	AMPFI_07381
OG0001213	BRALA34460	AMPFI_18186
OG0001214	BRALA28235	AMPFI_05265
OG0001215	BRALA00597	AMPFI_10063
OG0001216	BRALA05650	AMPFI_06120
OG0001217	BRALA28081	AMPFI_07018
OG0001219	BRALA10294	AMPFI_23839
OG0001220	BRALA34263	AMPFI_12004
OG0001220	BRALA27150	AMPFI_03787
OG0001220	BRALA35332	AMPFI_14887, AMPFI_03086, AMPFI_17325
OG0001221	BRALA22011	AMPFI_09440
OG0001223	BRALA03165	AMPFI_23890
OG0001224	BRALA26622	AMPFI_01499
OG0001225	BRALA04168	AMPFI_05889
OG0001227	BRALA29362	AMPFI_12556
OG0001230	BRALA09760	AMPFI_11806
OG0001231	BRALA31220	AMPFI_23517
OG0001232	BRALA16719, BRALA06486	AMPFI_08459, AMPFI_09206, AMPFI_03213
OG0001233	BRALA20387	AMPFI_12663, AMPFI_14959, AMPFI_17326
OG0001234	BRALA12494	AMPFI_10815
OG0001236	BRALA27296	AMPFI_04390
OG0001237	BRALA04360	AMPFI_09608
OG0001238	BRALA16537	AMPFI_08671
OG0001238	BRALA10747	AMPFI_08263
OG0001241	BRALA15125	AMPFI_10474
OG0001241	BRALA14260	AMPFI_05156
OG0001242	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931	AMPFI_08208, AMPFI_01628, AMPFI_22498
OG0001243	BRALA07764	AMPFI_09177
OG0001245	BRALA18092	AMPFI_07722
OG0001246	BRALA21012	AMPFI_05364
OG0001247	BRALA17334	AMPFI_24091
OG0001248	BRALA00477	AMPFI_15716
OG0001249	BRALA00961	AMPFI_23310
OG0001250	BRALA25027	AMPFI_07433
OG0001251	BRALA03569	AMPFI_15272
OG0001252	BRALA05331	AMPFI_21190, AMPFI_00156
OG0001253	BRALA09366	AMPFI_05658
OG0001256	BRALA27869	AMPFI_15458
OG0001261	BRALA16992, BRALA16993, BRALA34932	AMPFI_25069, AMPFI_21898
OG0001262	BRALA35145	AMPFI_14619
OG0001263	BRALA10859	AMPFI_11017
OG0001264	BRALA03222	AMPFI_05271
OG0001265	BRALA01169	AMPFI_23423, AMPFI_04012, AMPFI_19596, AMPFI_14886, AMPFI_15291, AMPFI_04317, AMPFI_02475, AMPFI_25480, AMPFI_02282, AMPFI_22858, AMPFI_18688, AMPFI_00347, AMPFI_21271, AMPFI_06674, AMPFI_14158, AMPFI_09863, AMPFI_14157, AMPFI_06646, AMPFI_02380, AMPFI_22017, AMPFI_23330
OG0001266	BRALA01536	AMPFI_22613, AMPFI_06682
OG0001267	BRALA16976	AMPFI_16785
OG0001267	BRALA24251	AMPFI_03197
OG0001268	BRALA01606	AMPFI_21846
OG0001270	BRALA25030	AMPFI_10234
OG0001270	BRALA13955	AMPFI_15423
OG0001271	BRALA17017	AMPFI_12722
OG0001273	BRALA23210	AMPFI_08982
OG0001274	BRALA10091	AMPFI_01753
OG0001276	BRALA19427	AMPFI_14910
OG0001278	BRALA04581, BRALA14775	AMPFI_10211
OG0001279	BRALA24710	AMPFI_05903
OG0001280	BRALA09515	AMPFI_23298
OG0001281	BRALA30159	AMPFI_16027
OG0001284	BRALA14486	AMPFI_11093
OG0001284	BRALA09529	AMPFI_06659
OG0001285	BRALA34142	AMPFI_25522
OG0001287	BRALA08199	AMPFI_14082
OG0001288	BRALA01391	AMPFI_00778
OG0001289	BRALA17557	AMPFI_00215
OG0001290	BRALA17572	AMPFI_18904
OG0001291	BRALA17947	AMPFI_17861
OG0001292	BRALA14445	AMPFI_10776
OG0001293	BRALA33561, BRALA26881	AMPFI_14701
OG0001294	BRALA29575	AMPFI_20455, AMPFI_01514
OG0001295	BRALA00094	AMPFI_06419
OG0001296	BRALA22582	AMPFI_12346
OG0001297	BRALA23851	AMPFI_16113
OG0001300	BRALA05943, BRALA27824	AMPFI_08329
OG0001302	BRALA01346	AMPFI_15529
OG0001302	BRALA17951	AMPFI_08047
OG0001304	BRALA22379	AMPFI_10342
OG0001305	BRALA10193	AMPFI_00755
OG0001306	BRALA05038	AMPFI_19010
OG0001306	BRALA19534	AMPFI_21641
OG0001307	BRALA31843, BRALA29890, BRALA31676	AMPFI_23385
OG0001308	BRALA03706	AMPFI_00605, AMPFI_01794, AMPFI_03456
OG0001309	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331	AMPFI_12360
OG0001310	BRALA22585	AMPFI_04482, AMPFI_16368
OG0001310	BRALA27863	AMPFI_06804
OG0001311	BRALA10689	AMPFI_12130
OG0001313	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759	AMPFI_18837, AMPFI_10514, AMPFI_03552
OG0001314	BRALA34015, BRALA33956	AMPFI_14399
OG0001314	BRALA35509	AMPFI_21411, AMPFI_14658, AMPFI_05186
OG0001315	BRALA13047	AMPFI_21563
OG0001316	BRALA15900	AMPFI_11413
OG0001317	BRALA12724	AMPFI_14996
OG0001317	BRALA18356	AMPFI_02448
OG0001318	BRALA08906	AMPFI_07561
OG0001318	BRALA01956	AMPFI_11299
OG0001319	BRALA24213	AMPFI_11777
OG0001320	BRALA11528	AMPFI_25009, AMPFI_10016
OG0001320	BRALA25109	AMPFI_00452
OG0001321	BRALA08021	AMPFI_00079
OG0001322	BRALA09871	AMPFI_10344
OG0001322	BRALA13321	AMPFI_23671
OG0001323	BRALA31053	AMPFI_21599
OG0001324	BRALA33648	AMPFI_24533
OG0001324	BRALA11260	AMPFI_20066
OG0001325	BRALA04015	AMPFI_10346
OG0001326	BRALA24570	AMPFI_12886
OG0001327	BRALA10354	AMPFI_08065
OG0001327	BRALA19771	AMPFI_15522
OG0001329	BRALA32195, BRALA12680	AMPFI_21747
OG0001330	BRALA23942	AMPFI_05140
OG0001331	BRALA34572, BRALA33928	AMPFI_12424
OG0001332	BRALA00789, BRALA05167	AMPFI_20259
OG0001333	BRALA25392	AMPFI_13930
OG0001334	BRALA30809, BRALA27173	AMPFI_00084
OG0001335	BRALA21645	AMPFI_02356, AMPFI_10205
OG0001339	BRALA35366, BRALA34173, BRALA33697	AMPFI_08229, AMPFI_18290, AMPFI_13383, AMPFI_23908, AMPFI_16347
OG0001339	BRALA16667, BRALA16668	AMPFI_11085
OG0001341	BRALA12816	AMPFI_01027
OG0001343	BRALA31561, BRALA06510	AMPFI_12861, AMPFI_12298
OG0001344	BRALA03869	AMPFI_22417
OG0001345	BRALA20076, BRALA00376	AMPFI_09770
OG0001348	BRALA16187	AMPFI_00159
OG0001350	BRALA27720	AMPFI_25832
OG0001351	BRALA24199	AMPFI_22361
OG0001352	BRALA06260	AMPFI_15694, AMPFI_18452, AMPFI_22485
OG0001353	BRALA23222, BRALA23221	AMPFI_10664
OG0001354	BRALA25624	AMPFI_24004
OG0001355	BRALA32786	AMPFI_14446
OG0001356	BRALA19061, BRALA17347	AMPFI_01615
OG0001357	BRALA15175	AMPFI_24417
OG0001360	BRALA24912	AMPFI_21614
OG0001362	BRALA29842	AMPFI_22273
OG0001362	BRALA30595	AMPFI_09488
OG0001363	BRALA22243	AMPFI_09800, AMPFI_08365
OG0001364	BRALA08614	AMPFI_14823
OG0001365	BRALA19433	AMPFI_13985, AMPFI_25879, AMPFI_10449
OG0001366	BRALA16997	AMPFI_17877
OG0001367	BRALA15242	AMPFI_02161
OG0001368	BRALA09700, BRALA10312, BRALA10834	AMPFI_11158
OG0001369	BRALA10956	AMPFI_22208
OG0001370	BRALA16806	AMPFI_06706
OG0001370	BRALA14045	AMPFI_09461
OG0001371	BRALA26374, BRALA06219, BRALA06218, BRALA06220	AMPFI_10372, AMPFI_15938, AMPFI_12819
OG0001372	BRALA19110	AMPFI_18921
OG0001373	BRALA10384	AMPFI_00190
OG0001374	BRALA26737	AMPFI_17974
OG0001375	BRALA16842	AMPFI_00915
OG0001375	BRALA15116	AMPFI_06104
OG0001376	BRALA20906	AMPFI_21697
OG0001378	BRALA16333	AMPFI_15247
OG0001379	BRALA23817	AMPFI_14320
OG0001380	BRALA19207, BRALA19208	AMPFI_08147
OG0001381	BRALA09523	AMPFI_12006
OG0001382	BRALA23866	AMPFI_12332
OG0001384	BRALA12204	AMPFI_23681
OG0001387	BRALA12192	AMPFI_00234
OG0001389	BRALA22941	AMPFI_05693, AMPFI_24952
OG0001394	BRALA31862	AMPFI_09024
OG0001395	BRALA15754	AMPFI_24070
OG0001397	BRALA25855	AMPFI_21706
OG0001397	BRALA09927	AMPFI_17878, AMPFI_10775
OG0001398	BRALA10918, BRALA10792	AMPFI_06855
OG0001399	BRALA06146	AMPFI_07188
OG0001399	BRALA22380	AMPFI_21935
OG0001400	BRALA04732	AMPFI_24285
OG0001401	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269	AMPFI_02014
OG0001402	BRALA26708	AMPFI_26005
OG0001403	BRALA14932, BRALA09650, BRALA23378, BRALA25402	AMPFI_17230
OG0001404	BRALA06453	AMPFI_18013
OG0001404	BRALA05435	AMPFI_10794, AMPFI_03093
OG0001405	BRALA22383	AMPFI_15743
OG0001405	BRALA05583	AMPFI_16561
OG0001406	BRALA14289	AMPFI_09333
OG0001407	BRALA02740	AMPFI_18401, AMPFI_23996, AMPFI_09787, AMPFI_02642
OG0001408	BRALA20622	AMPFI_21365
OG0001409	BRALA33418	AMPFI_10191
OG0001410	BRALA31201	AMPFI_02616
OG0001411	BRALA11764	AMPFI_10031
OG0001412	BRALA11457	AMPFI_08141
OG0001413	BRALA29483	AMPFI_15619
OG0001413	BRALA13507	AMPFI_22440
OG0001414	BRALA32132	AMPFI_24645
OG0001414	BRALA13859	AMPFI_20423
OG0001415	BRALA28922	AMPFI_19237
OG0001417	BRALA04649	AMPFI_09940
OG0001418	BRALA01078	AMPFI_15591
OG0001419	BRALA10891	AMPFI_25243, AMPFI_17376
OG0001421	BRALA21204	AMPFI_22931
OG0001422	BRALA00576	AMPFI_23699
OG0001423	BRALA27549	AMPFI_19050, AMPFI_22796
OG0001424	BRALA07796	AMPFI_01906
OG0001424	BRALA01936	AMPFI_17965
OG0001425	BRALA01395, BRALA23464	AMPFI_13079
OG0001426	BRALA05645	AMPFI_07973
OG0001427	BRALA18499, BRALA18498	AMPFI_07391
OG0001428	BRALA05407	AMPFI_11938
OG0001429	BRALA31269	AMPFI_15702, AMPFI_21567
OG0001430	BRALA24398	AMPFI_07622
OG0001431	BRALA18565	AMPFI_11117
OG0001432	BRALA34894	AMPFI_20982
OG0001433	BRALA16638	AMPFI_00657
OG0001434	BRALA19313	AMPFI_06188
OG0001435	BRALA14463	AMPFI_15537, AMPFI_05263
OG0001436	BRALA04579	AMPFI_07709
OG0001437	BRALA17173, BRALA21217	AMPFI_07780, AMPFI_13432
OG0001438	BRALA08586	AMPFI_17699
OG0001441	BRALA01822	AMPFI_01278
OG0001442	BRALA19668	AMPFI_09777
OG0001444	BRALA25397, BRALA24067	AMPFI_09712, AMPFI_01804, AMPFI_21209, AMPFI_00542, AMPFI_17968
OG0001445	BRALA11531	AMPFI_06828
OG0001446	BRALA27673	AMPFI_04574, AMPFI_17048, AMPFI_21716
OG0001447	BRALA13329	AMPFI_14165
OG0001448	BRALA01424	AMPFI_01038
OG0001448	BRALA30055, BRALA30057, BRALA30058, BRALA30056, BRALA30059	AMPFI_16616
OG0001449	BRALA16673	AMPFI_17066
OG0001449	BRALA07054	AMPFI_22357
OG0001450	BRALA20362	AMPFI_22800, AMPFI_25470
OG0001450	BRALA33514	AMPFI_17013
OG0001451	BRALA02256	AMPFI_16214
OG0001452	BRALA16822	AMPFI_17582
OG0001453	BRALA04379	AMPFI_20721
OG0001454	BRALA22945	AMPFI_18370
OG0001455	BRALA05122	AMPFI_16555
OG0001456	BRALA15559	AMPFI_13598
OG0001456	BRALA15558	AMPFI_00318
OG0001459	BRALA19924	AMPFI_19783
OG0001460	BRALA14211	AMPFI_01461
OG0001460	BRALA23956	AMPFI_23946
OG0001461	BRALA06116	AMPFI_25442, AMPFI_13135, AMPFI_20976
OG0001461	BRALA30847	AMPFI_23123, AMPFI_22344
OG0001464	BRALA06889	AMPFI_22525, AMPFI_17212
OG0001466	BRALA02000	AMPFI_23243
OG0001466	BRALA06618	AMPFI_06839
OG0001467	BRALA11204, BRALA15279	AMPFI_23736, AMPFI_21779
OG0001468	BRALA04572	AMPFI_19331
OG0001469	BRALA11811	AMPFI_02483
OG0001470	BRALA29321, BRALA35553	AMPFI_01501
OG0001471	BRALA06129	AMPFI_01914, AMPFI_19786
OG0001472	BRALA14063	AMPFI_01053
OG0001472	BRALA22363	AMPFI_03075
OG0001473	BRALA03292, BRALA33985	AMPFI_03739, AMPFI_01823
OG0001474	BRALA09018	AMPFI_18399, AMPFI_15974
OG0001474	BRALA10385	AMPFI_25092, AMPFI_21316
OG0001475	BRALA05604	AMPFI_15659
OG0001476	BRALA24804	AMPFI_07443, AMPFI_07837
OG0001477	BRALA11225	AMPFI_17380
OG0001478	BRALA15252	AMPFI_01874
OG0001478	BRALA21973	AMPFI_17948
OG0001479	BRALA03008	AMPFI_06247
OG0001480	BRALA11374	AMPFI_21537
OG0001481	BRALA21598	AMPFI_03464, AMPFI_15128, AMPFI_05426
OG0001483	BRALA11420	AMPFI_21717
OG0001483	BRALA11722	AMPFI_05890
OG0001484	BRALA22671	AMPFI_10813
OG0001486	BRALA08931	AMPFI_03189
OG0001488	BRALA24192	AMPFI_22555, AMPFI_21159, AMPFI_03583, AMPFI_03748
OG0001488	BRALA24189	AMPFI_23509, AMPFI_21442
OG0001489	BRALA05316	AMPFI_21994
OG0001490	BRALA26116	AMPFI_13984
OG0001491	BRALA10451	AMPFI_18001, AMPFI_23928
OG0001492	BRALA14954	AMPFI_14495
OG0001493	BRALA03740	AMPFI_23286
OG0001493	BRALA03715, BRALA03741	AMPFI_21759
OG0001494	BRALA07878, BRALA07876	AMPFI_00108, AMPFI_18596
OG0001495	BRALA09380	AMPFI_01445
OG0001496	BRALA11939, BRALA23998, BRALA33660, BRALA11958	AMPFI_04050
OG0001498	BRALA33873, BRALA16329	AMPFI_14616
OG0001500	BRALA11705	AMPFI_22915, AMPFI_03212
OG0001501	BRALA26158	AMPFI_21405
OG0001503	BRALA13476	AMPFI_03346
OG0001503	BRALA11114	AMPFI_06513
OG0001504	BRALA03543, BRALA27268, BRALA26326, BRALA17671	AMPFI_14749
OG0001506	BRALA05725	AMPFI_22691
OG0001507	BRALA31056	AMPFI_03792
OG0001507	BRALA34079	AMPFI_02586, AMPFI_16748
OG0001508	BRALA28941	AMPFI_01605
OG0001509	BRALA24616	AMPFI_22351
OG0001509	BRALA35815	AMPFI_03495
OG0001509	BRALA12089	AMPFI_24011
OG0001510	BRALA34652	AMPFI_24135
OG0001511	BRALA35622	AMPFI_24393
OG0001512	BRALA04162	AMPFI_20643
OG0001513	BRALA10671	AMPFI_05082
OG0001514	BRALA29845	AMPFI_05173
OG0001516	BRALA05014	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	BRALA15345, BRALA01055, BRALA01054	AMPFI_19672
OG0001518	BRALA12776	AMPFI_20936
OG0001519	BRALA01688	AMPFI_15431
OG0001520	BRALA14767	AMPFI_11649, AMPFI_06123
OG0001522	BRALA29451	AMPFI_05516
OG0001523	BRALA25534	AMPFI_21945
OG0001524	BRALA33381	AMPFI_12143
OG0001524	BRALA27325	AMPFI_24831
OG0001525	BRALA14939	AMPFI_18416
OG0001527	BRALA23937	AMPFI_06183
OG0001527	BRALA19992	AMPFI_10281
OG0001529	BRALA15428	AMPFI_24259
OG0001530	BRALA32247	AMPFI_20395
OG0001530	BRALA34683	AMPFI_21100
OG0001530	BRALA32248	AMPFI_17451
OG0001530	BRALA35113	AMPFI_04325
OG0001531	BRALA21412	AMPFI_13148
OG0001531	BRALA21411	AMPFI_17638
OG0001532	BRALA15767	AMPFI_06472
OG0001533	BRALA11358, BRALA21080, BRALA17503	AMPFI_11865
OG0001534	BRALA06233	AMPFI_24532, AMPFI_01303, AMPFI_12321
OG0001536	BRALA06104, BRALA20689, BRALA13363	AMPFI_24601
OG0001537	BRALA25061, BRALA25063, BRALA10683, BRALA22249, BRALA34992, BRALA28164, BRALA09302, BRALA09952, BRALA11873, BRALA13262	AMPFI_14693, AMPFI_14694
OG0001538	BRALA19183	AMPFI_06922
OG0001545	BRALA01668	AMPFI_07768
OG0001546	BRALA34422	AMPFI_04446
OG0001546	BRALA33843	AMPFI_19645
OG0001546	BRALA32104	AMPFI_14806
OG0001546	BRALA35704	AMPFI_24267
OG0001546	BRALA33834	AMPFI_03026
OG0001546	BRALA35535	AMPFI_04539
OG0001547	BRALA06673	AMPFI_10074
OG0001547	BRALA05881, BRALA06591, BRALA31548	AMPFI_08820
OG0001548	BRALA09824, BRALA30894, BRALA21456, BRALA32841	AMPFI_05577, AMPFI_18646
OG0001549	BRALA09715	AMPFI_01171, AMPFI_04433
OG0001550	BRALA22178, BRALA33216	AMPFI_12309, AMPFI_21451
OG0001551	BRALA31004	AMPFI_18500
OG0001552	BRALA12708	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377
OG0001553	BRALA03739	AMPFI_24765
OG0001554	BRALA27979	AMPFI_06413
OG0001555	BRALA29965	AMPFI_22141
OG0001557	BRALA07630	AMPFI_09537
OG0001558	BRALA21818	AMPFI_15140
OG0001559	BRALA30365	AMPFI_05445
OG0001560	BRALA27054	AMPFI_08835
OG0001561	BRALA27873, BRALA35814, BRALA27872	AMPFI_06589
OG0001563	BRALA16659, BRALA25832, BRALA18213, BRALA15065	AMPFI_13947, AMPFI_22270
OG0001564	BRALA13673	AMPFI_02020, AMPFI_01949, AMPFI_20454, AMPFI_24971
OG0001566	BRALA12270	AMPFI_23598
OG0001568	BRALA13964	AMPFI_05220
OG0001569	BRALA14283, BRALA14287, BRALA06617, BRALA01274, BRALA06766, BRALA06767, BRALA06768, BRALA03911, BRALA06770, BRALA06769	AMPFI_09953
OG0001570	BRALA00935	AMPFI_12961
OG0001570	BRALA17639	AMPFI_12059
OG0001571	BRALA17050	AMPFI_18530
OG0001572	BRALA16186	AMPFI_12157
OG0001572	BRALA31604	AMPFI_15021
OG0001573	BRALA01224	AMPFI_05942
OG0001574	BRALA10408	AMPFI_09279
OG0001575	BRALA12711	AMPFI_15706
OG0001576	BRALA09477	AMPFI_16525
OG0001577	BRALA27598	AMPFI_07336
OG0001578	BRALA11454	AMPFI_11954
OG0001580	BRALA20586	AMPFI_13898
OG0001581	BRALA25126, BRALA24401, BRALA23458, BRALA23457, BRALA23456	AMPFI_14541, AMPFI_22362
OG0001582	BRALA28423	AMPFI_01796, AMPFI_13928
OG0001583	BRALA27471	AMPFI_20716
OG0001584	BRALA28222	AMPFI_22734
OG0001588	BRALA12555	AMPFI_02082, AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929
OG0001589	BRALA16725	AMPFI_11604
OG0001590	BRALA01640, BRALA01639, BRALA01637	AMPFI_24468
OG0001592	BRALA04260	AMPFI_20340, AMPFI_22753
OG0001593	BRALA07984	AMPFI_15712
OG0001594	BRALA08965, BRALA24791	AMPFI_13904
OG0001594	BRALA08966	AMPFI_25650
OG0001595	BRALA01111, BRALA18729, BRALA01110, BRALA01107, BRALA28529	AMPFI_02395
OG0001596	BRALA09229	AMPFI_21924
OG0001596	BRALA09232	AMPFI_21524
OG0001597	BRALA14157	AMPFI_13604
OG0001599	BRALA13133	AMPFI_03121
OG0001600	BRALA18552	AMPFI_10540
OG0001602	BRALA13844	AMPFI_16253
OG0001603	BRALA02777	AMPFI_09370, AMPFI_09372
OG0001604	BRALA34521	AMPFI_07862, AMPFI_04179
OG0001604	BRALA35748, BRALA35294	AMPFI_13911
OG0001605	BRALA16476, BRALA16475	AMPFI_24911, AMPFI_18083
OG0001606	BRALA25595	AMPFI_03478
OG0001609	BRALA06092	AMPFI_10765
OG0001609	BRALA12725	AMPFI_06902
OG0001610	BRALA09621	AMPFI_05189
OG0001611	BRALA15161	AMPFI_12536
OG0001612	BRALA19004	AMPFI_24849
OG0001614	BRALA18528	AMPFI_14043
OG0001614	BRALA10392	AMPFI_09076
OG0001616	BRALA18051, BRALA23903, BRALA16096	AMPFI_18775, AMPFI_03516, AMPFI_23394, AMPFI_01645, AMPFI_24361, AMPFI_02046, AMPFI_01916, AMPFI_21250
OG0001617	BRALA17313	AMPFI_25615
OG0001619	BRALA16804, BRALA16805	AMPFI_19326, AMPFI_13542, AMPFI_19358, AMPFI_08756, AMPFI_00612, AMPFI_24224, AMPFI_24411
OG0001621	BRALA34714	AMPFI_09527
OG0001622	BRALA16413	AMPFI_23787
OG0001623	BRALA28780	AMPFI_14540, AMPFI_21345
OG0001624	BRALA14696	AMPFI_12384
OG0001625	BRALA00816	AMPFI_06515
OG0001626	BRALA07949	AMPFI_08426
OG0001627	BRALA29988	AMPFI_13242
OG0001627	BRALA29989	AMPFI_22299
OG0001628	BRALA19573	AMPFI_14676
OG0001629	BRALA32222	AMPFI_05227
OG0001630	BRALA29673, BRALA35211	AMPFI_09150
OG0001632	BRALA09279	AMPFI_15399
OG0001633	BRALA12496	AMPFI_10105
OG0001634	BRALA18314	AMPFI_21874
OG0001634	BRALA31002	AMPFI_22894
OG0001635	BRALA35025	AMPFI_19476
OG0001636	BRALA12450	AMPFI_05825
OG0001637	BRALA23585	AMPFI_14209
OG0001638	BRALA28932	AMPFI_08503
OG0001639	BRALA01412	AMPFI_08162
OG0001640	BRALA28121	AMPFI_17177
OG0001641	BRALA13229	AMPFI_08722
OG0001642	BRALA26951	AMPFI_15628
OG0001644	BRALA16637	AMPFI_12516
OG0001645	BRALA14509, BRALA33024, BRALA35863	AMPFI_06481
OG0001651	BRALA04011	AMPFI_03860
OG0001652	BRALA23461	AMPFI_03475
OG0001653	BRALA27722	AMPFI_18635
OG0001654	BRALA12938, BRALA10205	AMPFI_05689
OG0001655	BRALA11878	AMPFI_16010
OG0001656	BRALA04651	AMPFI_09616
OG0001657	BRALA34847, BRALA35457, BRALA34242	AMPFI_11506
OG0001658	BRALA01570	AMPFI_00185
OG0001659	BRALA25428	AMPFI_10173
OG0001660	BRALA12583	AMPFI_15599
OG0001661	BRALA27100	AMPFI_03268, AMPFI_17995, AMPFI_16309
OG0001661	BRALA11317	AMPFI_24993, AMPFI_21610
OG0001662	BRALA15661, BRALA15660	AMPFI_25752
OG0001662	BRALA19317	AMPFI_08109
OG0001663	BRALA31880	AMPFI_14386
OG0001665	BRALA06391	AMPFI_22180
OG0001665	BRALA16749	AMPFI_01269, AMPFI_18705, AMPFI_12597
OG0001666	BRALA00367	AMPFI_24481, AMPFI_12799, AMPFI_14898
OG0001667	BRALA17019	AMPFI_09938
OG0001668	BRALA22974	AMPFI_06781
OG0001669	BRALA17904, BRALA23198, BRALA06764, BRALA07347, BRALA17846, BRALA16664	AMPFI_22930, AMPFI_17544
OG0001671	BRALA17308	AMPFI_15852
OG0001671	BRALA17315	AMPFI_16125, AMPFI_09893
OG0001672	BRALA00365	AMPFI_19341
OG0001673	BRALA23470, BRALA33336	AMPFI_18848
OG0001674	BRALA04159	AMPFI_20075, AMPFI_01079
OG0001676	BRALA08008, BRALA08006	AMPFI_10805
OG0001677	BRALA31138	AMPFI_23211
OG0001678	BRALA27917	AMPFI_03152
OG0001679	BRALA23834	AMPFI_09908, AMPFI_15820, AMPFI_01883
OG0001680	BRALA32159	AMPFI_18352
OG0001683	BRALA24816	AMPFI_22061
OG0001684	BRALA02822	AMPFI_24253
OG0001686	BRALA27285	AMPFI_25112
OG0001687	BRALA12237, BRALA12238, BRALA12235	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	BRALA11794	AMPFI_10724
OG0001689	BRALA33887	AMPFI_23147
OG0001689	BRALA33853	AMPFI_19247
OG0001690	BRALA02846	AMPFI_20974, AMPFI_20761
OG0001691	BRALA07231	AMPFI_08102
OG0001692	BRALA01068	AMPFI_02593
OG0001693	BRALA14068	AMPFI_08682
OG0001694	BRALA29354, BRALA22728, BRALA22418, BRALA27856, BRALA27857, BRALA01227	AMPFI_10870
OG0001695	BRALA05586, BRALA02900, BRALA00059, BRALA19334, BRALA30387, BRALA31146, BRALA19344, BRALA28505, BRALA31539, BRALA31147, BRALA23301, BRALA06290, BRALA19600, BRALA35238, BRALA30392, BRALA19195, BRALA00586, BRALA00054, BRALA19598, BRALA02847, BRALA33032, BRALA17678, BRALA02899, BRALA03955, BRALA03937, BRALA17223, BRALA31144, BRALA35133, BRALA28507, BRALA28502	AMPFI_18897
OG0001703	BRALA05302, BRALA18278	AMPFI_10306, AMPFI_20867, AMPFI_22896
