Orthogroup	BRALA	DANRE
OG0000468	BRALA16180, BRALA28186, BRALA18298, BRALA18299, BRALA18302, BRALA18300	DANRE38072, DANRE38073, DANRE38074
OG0000468	BRALA11917	DANRE11717
OG0000469	BRALA33439	DANRE25224
OG0000469	BRALA16555	DANRE34931, DANRE02143
OG0000470	BRALA24698	DANRE15508, DANRE15509, DANRE03596, DANRE03595, DANRE04324, DANRE18054, DANRE11163, DANRE04323
OG0000471	BRALA25247, BRALA25253, BRALA25252	DANRE07230
OG0000471	BRALA15053	DANRE06782, DANRE06783, DANRE15739, DANRE20505, DANRE05253, DANRE05254, DANRE05088, DANRE05070, DANRE05082, DANRE05083, DANRE05078, DANRE05085, DANRE03790, DANRE05079, DANRE05081, DANRE05072, DANRE05071, DANRE05073, DANRE05080, DANRE05076, DANRE03793, DANRE03792, DANRE03791, DANRE33408, DANRE00062, DANRE00063, DANRE33407, DANRE43189
OG0000472	BRALA15705, BRALA11327	DANRE40009, DANRE40010, DANRE26322
OG0000475	BRALA33310	DANRE14923, DANRE14922, DANRE14924, DANRE09178, DANRE09179, DANRE09180, DANRE35686, DANRE35687, DANRE41506, DANRE41505
OG0000476	BRALA20616	DANRE34964
OG0000476	BRALA14616, BRALA14614, BRALA14617	DANRE19447
OG0000477	BRALA15433	DANRE17529, DANRE17530, DANRE30222, DANRE30221, DANRE21741, DANRE28268, DANRE00327, DANRE00328, DANRE00329, DANRE39549
OG0000478	BRALA14184	DANRE22766, DANRE02682, DANRE25577
OG0000479	BRALA33937	DANRE10077, DANRE10078, DANRE14206, DANRE14207, DANRE17444, DANRE17445, DANRE17446, DANRE07001
OG0000479	BRALA33783	DANRE16462, DANRE07346, DANRE33624, DANRE00042, DANRE00044, DANRE00043
OG0000480	BRALA28328	DANRE22993
OG0000480	BRALA28329	DANRE02638, DANRE02639
OG0000481	BRALA10023	DANRE34217
OG0000481	BRALA03647	DANRE20546, DANRE07350, DANRE00274
OG0000482	BRALA22257	DANRE39246, DANRE39245
OG0000482	BRALA35197	DANRE10705
OG0000482	BRALA29577	DANRE10729
OG0000484	BRALA34077	DANRE36359
OG0000485	BRALA23674	DANRE41723, DANRE16774
OG0000485	BRALA05059, BRALA21189	DANRE01267, DANRE13327, DANRE13328
OG0000486	BRALA01376, BRALA02955, BRALA02954, BRALA02956, BRALA19977, BRALA04760, BRALA04761, BRALA03985	DANRE05042, DANRE07090, DANRE07089, DANRE04364
OG0000487	BRALA23385	DANRE10699
OG0000487	BRALA28599, BRALA25400, BRALA25401, BRALA28602	DANRE28673
OG0000488	BRALA07851	DANRE14182, DANRE14183, DANRE14180, DANRE01677, DANRE22393, DANRE22392
OG0000488	BRALA29429	DANRE05627, DANRE05626, DANRE18066, DANRE18067, DANRE18068, DANRE18065
OG0000489	BRALA13763	DANRE16126, DANRE16128, DANRE16127, DANRE05282, DANRE05285, DANRE05286, DANRE36913, DANRE05283, DANRE16125, DANRE10371, DANRE14174, DANRE14172, DANRE10370, DANRE14527
OG0000491	BRALA11888	DANRE20188, DANRE20187, DANRE38166, DANRE38165, DANRE38163, DANRE23703, DANRE16264, DANRE16263, DANRE38164, DANRE08501, DANRE16265, DANRE01134, DANRE08500, DANRE08499
OG0000492	BRALA13872	DANRE29604, DANRE29603, DANRE38725, DANRE38722, DANRE38727, DANRE38720, DANRE38721, DANRE38715, DANRE38719, DANRE38716, DANRE38726, DANRE38718, DANRE38723, DANRE38728, DANRE38724, DANRE25943, DANRE25944, DANRE30895, DANRE30896, DANRE30893, DANRE30902, DANRE25670, DANRE25669, DANRE30899, DANRE30901, DANRE30897, DANRE30894, DANRE30892, DANRE30898, DANRE30900, DANRE30891, DANRE31087, DANRE22451, DANRE22452, DANRE22449, DANRE22450, DANRE38717
OG0000494	BRALA14931	DANRE34633, DANRE34632, DANRE34634, DANRE07924, DANRE06591, DANRE06590, DANRE16474, DANRE33529, DANRE34185, DANRE34184, DANRE40596, DANRE40598, DANRE40597, DANRE40595, DANRE19497, DANRE19498
OG0000495	BRALA16913, BRALA16912, BRALA16952, BRALA22436, BRALA11572, BRALA07929, BRALA07931, BRALA16951, BRALA22144, BRALA16911	DANRE18597
OG0000496	BRALA07013	DANRE26393, DANRE03735
OG0000497	BRALA07740	DANRE19507, DANRE08308, DANRE34943, DANRE34942, DANRE08309
OG0000497	BRALA17523	DANRE35380, DANRE35379, DANRE35381, DANRE35382, DANRE35378, DANRE39953
OG0000498	BRALA29437	DANRE38559, DANRE26141, DANRE27692, DANRE27693, DANRE14403, DANRE37024, DANRE23500, DANRE39337, DANRE39336, DANRE26186, DANRE26187
OG0000499	BRALA24404	DANRE17443, DANRE17442, DANRE11965, DANRE11964
OG0000503	BRALA07482, BRALA23827	DANRE29639, DANRE29640, DANRE37675, DANRE12362, DANRE12363, DANRE12364, DANRE31157, DANRE31158
OG0000503	BRALA20618	DANRE12932, DANRE12931
OG0000504	BRALA21734, BRALA21735	DANRE41917, DANRE41916, DANRE13988, DANRE13989, DANRE19314, DANRE19315, DANRE28310, DANRE21611, DANRE25901, DANRE25900, DANRE12198
OG0000505	BRALA07980	DANRE20986, DANRE20985, DANRE28320, DANRE28321, DANRE34921, DANRE34920, DANRE26014, DANRE26013, DANRE26010, DANRE26011, DANRE26012, DANRE10179
OG0000506	BRALA05807	DANRE00952, DANRE06950, DANRE06952, DANRE06953, DANRE26426, DANRE23658, DANRE26422, DANRE26423, DANRE26424, DANRE26425, DANRE36338, DANRE36336, DANRE36337, DANRE36335, DANRE35296, DANRE06954, DANRE00953, DANRE00951, DANRE00954, DANRE06951
OG0000508	BRALA17016	DANRE03868, DANRE14508, DANRE14509
OG0000508	BRALA31119	DANRE41797, DANRE41796, DANRE41798
OG0000508	BRALA33555	DANRE33661, DANRE33660, DANRE34215, DANRE34216, DANRE34446, DANRE08333, DANRE08332, DANRE08334
OG0000510	BRALA00432	DANRE29015, DANRE29016, DANRE23929, DANRE24614, DANRE24613, DANRE33900, DANRE33901, DANRE00308, DANRE16489, DANRE06484, DANRE06483
OG0000511	BRALA35119, BRALA33571, BRALA03901	DANRE14427, DANRE14426, DANRE14425, DANRE14430, DANRE14429, DANRE14431, DANRE14428
OG0000512	BRALA04179	DANRE24892, DANRE28258, DANRE28257, DANRE41975, DANRE21343, DANRE21342, DANRE42188, DANRE42020, DANRE35419, DANRE42025, DANRE42026, DANRE41979, DANRE41978, DANRE41980, DANRE41982, DANRE41985, DANRE41984, DANRE42019, DANRE41983, DANRE41974, DANRE41976, DANRE41977, DANRE03961, DANRE03960, DANRE42023, DANRE42024, DANRE42022, DANRE42021, DANRE03962, DANRE03963
OG0000514	BRALA19477	DANRE09989, DANRE35445, DANRE29427, DANRE29426, DANRE29431, DANRE29430, DANRE29429, DANRE28744, DANRE04023, DANRE04024, DANRE04022, DANRE28743, DANRE28742, DANRE29428
OG0000515	BRALA07345	DANRE03235, DANRE03236
OG0000516	BRALA15544, BRALA02044, BRALA02039, BRALA02037, BRALA32371, BRALA02047, BRALA20757, BRALA02147, BRALA02350, BRALA22353, BRALA02043, BRALA02030, BRALA20755, BRALA08843, BRALA28896	DANRE37175, DANRE01104, DANRE01105, DANRE08144
OG0000516	BRALA28892, BRALA28893	DANRE26283, DANRE26284
OG0000517	BRALA28682, BRALA20746	DANRE13798, DANRE36560, DANRE36561, DANRE22559, DANRE22560, DANRE21346, DANRE21347, DANRE21348, DANRE13789, DANRE13788, DANRE13790, DANRE13794, DANRE13793, DANRE13791, DANRE13796, DANRE13792, DANRE13800, DANRE13799, DANRE13797, DANRE13801, DANRE01998, DANRE01994, DANRE01993, DANRE13795, DANRE13802, DANRE27382
OG0000519	BRALA25441, BRALA22160	DANRE01551, DANRE33550, DANRE01552
OG0000520	BRALA19387	DANRE01444, DANRE01443, DANRE01442, DANRE40706, DANRE29662
OG0000522	BRALA25053	DANRE05319
OG0000522	BRALA25050, BRALA25052	DANRE07315, DANRE07316, DANRE07314, DANRE07313, DANRE07311, DANRE07312, DANRE07310, DANRE15867, DANRE15866, DANRE15864, DANRE15869, DANRE15865, DANRE15868
OG0000523	BRALA23223	DANRE43295
OG0000525	BRALA20630	DANRE27465, DANRE34311
OG0000525	BRALA13036, BRALA13035	DANRE36178, DANRE37919, DANRE37918, DANRE24803, DANRE36177, DANRE29333
OG0000526	BRALA18190, BRALA08755, BRALA18192, BRALA16238, BRALA16318, BRALA23607, BRALA30521, BRALA08217, BRALA12537, BRALA00644, BRALA18595, BRALA00628, BRALA00629, BRALA00489, BRALA12135, BRALA08760, BRALA16233	DANRE04464, DANRE16744
OG0000527	BRALA12888	DANRE28026, DANRE28029, DANRE28025, DANRE28024, DANRE21774, DANRE21773, DANRE21772, DANRE28027, DANRE30267, DANRE17202
OG0000528	BRALA13353	DANRE11572, DANRE11573, DANRE08361, DANRE08362, DANRE37792, DANRE37793, DANRE37794
OG0000529	BRALA34553, BRALA03729	DANRE00162, DANRE34045
OG0000529	BRALA17267	DANRE14000, DANRE09212, DANRE00742, DANRE02792, DANRE02793
OG0000530	BRALA27713	DANRE26826, DANRE27113, DANRE02134, DANRE00409, DANRE24563, DANRE26825, DANRE24562
OG0000531	BRALA10663	DANRE26591, DANRE26590, DANRE23889, DANRE41756, DANRE41751, DANRE41754, DANRE41755, DANRE41753, DANRE41752, DANRE35724, DANRE35721, DANRE35723, DANRE35725, DANRE35722, DANRE35726, DANRE35727
OG0000532	BRALA23832	DANRE18007, DANRE18008
OG0000532	BRALA07475	DANRE11421
OG0000533	BRALA08489	DANRE07787, DANRE07786, DANRE41379
OG0000534	BRALA17057	DANRE41516, DANRE41515, DANRE41513, DANRE35861, DANRE41514, DANRE23039, DANRE35863, DANRE35862, DANRE23037, DANRE23038, DANRE24707, DANRE24706, DANRE29924
OG0000535	BRALA25267	DANRE20157, DANRE20158, DANRE06031, DANRE06033, DANRE06032, DANRE22311, DANRE22312, DANRE22313, DANRE15667, DANRE15668
OG0000537	BRALA13679	DANRE38989, DANRE38988, DANRE41614, DANRE41613, DANRE08646, DANRE08648, DANRE08647
OG0000537	BRALA13681	DANRE08649, DANRE38991, DANRE38990, DANRE38992, DANRE41611, DANRE41612
OG0000539	BRALA20475, BRALA16574, BRALA30262, BRALA04389, BRALA27236, BRALA29022, BRALA32330, BRALA23555, BRALA04388, BRALA29728	DANRE02013
OG0000540	BRALA33330, BRALA34975, BRALA33025, BRALA32816, BRALA33558, BRALA31394, BRALA35826, BRALA31392, BRALA32895	DANRE19009, DANRE30851, DANRE19590, DANRE33560, DANRE16143, DANRE05308, DANRE04722, DANRE19586, DANRE19585, DANRE19584, DANRE24592, DANRE28184, DANRE35881, DANRE41578, DANRE41577, DANRE01756, DANRE01755, DANRE29570
OG0000542	BRALA22764	DANRE16247, DANRE16248, DANRE16242, DANRE16243, DANRE16246, DANRE16249, DANRE16244, DANRE16245, DANRE23742, DANRE08551, DANRE01086, DANRE01090, DANRE01088, DANRE23741
OG0000542	BRALA00596	DANRE14981, DANRE14980
OG0000544	BRALA19421	DANRE08538, DANRE08537, DANRE00847, DANRE00846, DANRE00848, DANRE00845, DANRE16215
OG0000544	BRALA03994	DANRE34532, DANRE34530, DANRE34533, DANRE34531
OG0000544	BRALA34378	DANRE21519, DANRE21518, DANRE21517, DANRE39389, DANRE39388
OG0000545	BRALA24399	DANRE11520
OG0000545	BRALA22583	DANRE02906, DANRE02907, DANRE34438, DANRE34437, DANRE34436, DANRE34439, DANRE11738, DANRE13378, DANRE13377
OG0000548	BRALA31695	DANRE06455, DANRE19625, DANRE40865, DANRE22043
OG0000548	BRALA21474	DANRE18865
OG0000548	BRALA22718	DANRE01597, DANRE01599, DANRE01598, DANRE25568
OG0000550	BRALA04937, BRALA04940, BRALA22193, BRALA04936, BRALA04939, BRALA04945, BRALA04926, BRALA04946, BRALA04935, BRALA04929, BRALA04947, BRALA04931, BRALA04943, BRALA04918, BRALA04917, BRALA04916	DANRE42675, DANRE42676, DANRE42677
OG0000551	BRALA20243, BRALA20242, BRALA03802, BRALA20241, BRALA03089	DANRE41282
OG0000552	BRALA31577	DANRE06064
OG0000553	BRALA09626	DANRE00920, DANRE00921, DANRE34994, DANRE09706
OG0000553	BRALA16722, BRALA35015	DANRE29057, DANRE03068
OG0000554	BRALA26471, BRALA28539	DANRE10367, DANRE10368
OG0000554	BRALA32452	DANRE30642, DANRE04185, DANRE20459
OG0000560	BRALA24504, BRALA08569, BRALA10597, BRALA25861, BRALA13005, BRALA05538, BRALA21205, BRALA19574	DANRE03304, DANRE11206
OG0000561	BRALA17425	DANRE18926, DANRE18925, DANRE18927, DANRE10686, DANRE10685
OG0000561	BRALA17424	DANRE18929, DANRE35309, DANRE06689
OG0000562	BRALA15030	DANRE27041, DANRE01831
OG0000562	BRALA19937	DANRE25391, DANRE09161
OG0000563	BRALA24155	DANRE39601
OG0000564	BRALA07152, BRALA24130, BRALA33441	DANRE34378, DANRE34377, DANRE08076, DANRE16838, DANRE16839, DANRE16840, DANRE04604, DANRE18044
OG0000564	BRALA30531	DANRE05546, DANRE17800, DANRE17802, DANRE17801, DANRE05570, DANRE16718, DANRE16717
OG0000565	BRALA22484, BRALA12049, BRALA05112, BRALA08442, BRALA04573, BRALA04975	DANRE09696, DANRE09695, DANRE09693, DANRE09692, DANRE09697
OG0000566	BRALA07910	DANRE13203
OG0000566	BRALA26624	DANRE33333, DANRE33334
OG0000567	BRALA12434, BRALA10631	DANRE37645, DANRE43387
OG0000570	BRALA12710	DANRE43359, DANRE30386, DANRE30385, DANRE04065, DANRE01649, DANRE01650, DANRE01648
OG0000571	BRALA26064	DANRE33710
OG0000572	BRALA30970	DANRE03776, DANRE03775, DANRE03774, DANRE11722, DANRE37798, DANRE37797, DANRE37799
OG0000572	BRALA24438	DANRE36636, DANRE22951, DANRE22949, DANRE22950
OG0000573	BRALA33118	DANRE26429
OG0000573	BRALA01402	DANRE13206, DANRE13207, DANRE25110
OG0000574	BRALA35830	DANRE28774
OG0000574	BRALA06426	DANRE04148, DANRE04147, DANRE04149, DANRE04146
OG0000574	BRALA10469	DANRE28773, DANRE28771, DANRE28772, DANRE03028
OG0000574	BRALA02629	DANRE16551, DANRE16552, DANRE16553
OG0000575	BRALA17689	DANRE33983, DANRE33982, DANRE33981, DANRE33980, DANRE33986, DANRE33985, DANRE33984, DANRE00045, DANRE16440, DANRE16435, DANRE16436, DANRE27242, DANRE27243, DANRE27241, DANRE24309, DANRE24311, DANRE24310, DANRE35805
OG0000576	BRALA00312	DANRE04947
OG0000578	BRALA30383	DANRE37784, DANRE37783, DANRE37782, DANRE35561, DANRE35560, DANRE35559, DANRE35558, DANRE17778, DANRE17779, DANRE17777, DANRE05436, DANRE05438, DANRE05439
OG0000580	BRALA02419	DANRE38921, DANRE38923, DANRE38922
OG0000581	BRALA25966	DANRE17774, DANRE05449
OG0000581	BRALA25968	DANRE04777, DANRE03781, DANRE17773, DANRE05450
OG0000581	BRALA25970	DANRE05454
OG0000582	BRALA24843	DANRE35656, DANRE35655, DANRE27461, DANRE27462, DANRE39859, DANRE39858, DANRE34307, DANRE34305, DANRE34306, DANRE10407, DANRE10406, DANRE13531, DANRE13529, DANRE13530
OG0000584	BRALA05113, BRALA05114, BRALA05271	DANRE26838, DANRE26836, DANRE26837, DANRE24547, DANRE24548, DANRE24549, DANRE24543
OG0000585	BRALA20335	DANRE02244, DANRE02245, DANRE02249, DANRE41291, DANRE41292, DANRE41293, DANRE41294, DANRE02250, DANRE25689, DANRE25690, DANRE31500, DANRE31501, DANRE23073, DANRE23074, DANRE23075, DANRE36824, DANRE36823
OG0000587	BRALA05810	DANRE08842, DANRE08843, DANRE28077, DANRE38185, DANRE38186, DANRE38187, DANRE23765, DANRE02066, DANRE02067
OG0000587	BRALA15179	DANRE07770
OG0000588	BRALA00972	DANRE30123, DANRE16941, DANRE26565, DANRE19175, DANRE34600
OG0000588	BRALA24520	DANRE01195, DANRE01197, DANRE01196
OG0000589	BRALA33101, BRALA29679	DANRE25936, DANRE38708, DANRE38709, DANRE38710, DANRE25938, DANRE25939, DANRE25937, DANRE12338, DANRE31600, DANRE31601, DANRE22454, DANRE37009, DANRE37011, DANRE37012, DANRE37010, DANRE30890, DANRE30889, DANRE25662, DANRE25663, DANRE25664, DANRE25665
OG0000590	BRALA07082	DANRE42192, DANRE42191, DANRE42190, DANRE29030, DANRE10504, DANRE10503, DANRE14379, DANRE29029
OG0000590	BRALA16075, BRALA31942	DANRE28274, DANRE36861
OG0000591	BRALA25344	DANRE29995, DANRE15432
OG0000591	BRALA13642	DANRE12240, DANRE12241, DANRE12242
OG0000592	BRALA22980	DANRE18531
OG0000592	BRALA12293, BRALA12292, BRALA25533	DANRE25922, DANRE25921, DANRE38966, DANRE38965, DANRE38964
OG0000593	BRALA10467	DANRE30058, DANRE03638, DANRE30338, DANRE02996
OG0000593	BRALA03529	DANRE23729, DANRE26181, DANRE12961, DANRE12962, DANRE36390, DANRE36391, DANRE22365, DANRE02411, DANRE02412
OG0000597	BRALA07224	DANRE37823, DANRE20385, DANRE20386, DANRE20384, DANRE29524, DANRE34209, DANRE33695, DANRE34208
OG0000597	BRALA07985	DANRE38490, DANRE38491, DANRE24980, DANRE23651, DANRE23650, DANRE16005, DANRE16004
OG0000600	BRALA16892	DANRE15568
OG0000601	BRALA06469, BRALA04622, BRALA04621	DANRE05203, DANRE05202, DANRE43410, DANRE05201, DANRE05200, DANRE01528
OG0000602	BRALA13634	DANRE06865, DANRE06864, DANRE28060, DANRE28061, DANRE21447, DANRE21448, DANRE15344
OG0000602	BRALA13638	DANRE28063, DANRE21449, DANRE05995, DANRE05994, DANRE06863, DANRE42864, DANRE43010
OG0000602	BRALA13637	DANRE15343, DANRE15341, DANRE15342
OG0000603	BRALA11986	DANRE20006, DANRE20005, DANRE20003, DANRE11131, DANRE11132, DANRE11133, DANRE17469, DANRE17472, DANRE17471, DANRE17473, DANRE17470, DANRE04450, DANRE03756, DANRE03755, DANRE03754
OG0000604	BRALA23058	DANRE13132, DANRE11170, DANRE11169, DANRE18084, DANRE18085, DANRE04317, DANRE01045, DANRE01042, DANRE01043, DANRE01044, DANRE13130, DANRE13131
OG0000607	BRALA02171	DANRE25098, DANRE36040, DANRE36041, DANRE36039, DANRE31468, DANRE31465, DANRE31464, DANRE31466, DANRE31467, DANRE22466
OG0000608	BRALA08057	DANRE29304
OG0000609	BRALA13529	DANRE11913, DANRE11914
OG0000609	BRALA13853, BRALA18964, BRALA18966, BRALA18965, BRALA13849	DANRE15267, DANRE15268, DANRE42499, DANRE15265, DANRE15266
OG0000609	BRALA04542	DANRE21338
OG0000610	BRALA02697	DANRE26846, DANRE35194, DANRE35195
OG0000611	BRALA20389	DANRE02632, DANRE20099, DANRE20098, DANRE39012, DANRE39011, DANRE39013
OG0000611	BRALA27313	DANRE38844, DANRE38845, DANRE38847
OG0000612	BRALA24052	DANRE11619, DANRE04246, DANRE04245, DANRE35389
OG0000612	BRALA35398	DANRE22363
OG0000612	BRALA20021	DANRE22364
OG0000613	BRALA12977	DANRE18520, DANRE01714, DANRE01713, DANRE10094, DANRE14218, DANRE14219
OG0000613	BRALA30072	DANRE34847, DANRE38974
OG0000614	BRALA26253, BRALA24121	DANRE43105, DANRE43106
OG0000615	BRALA14242	DANRE34494, DANRE24463
OG0000616	BRALA23460	DANRE09788
OG0000617	BRALA28136	DANRE43335, DANRE43336, DANRE43334
OG0000620	BRALA14226	DANRE30711, DANRE30712, DANRE30713, DANRE12383
OG0000621	BRALA20891	DANRE40323
OG0000621	BRALA26956	DANRE24386
OG0000623	BRALA01906	DANRE05276
OG0000623	BRALA33185	DANRE29318, DANRE29319, DANRE29321, DANRE29320, DANRE29317, DANRE36066, DANRE36067
OG0000624	BRALA09192	DANRE29203, DANRE19512, DANRE19513, DANRE34018, DANRE41484, DANRE41483, DANRE41485
OG0000625	BRALA19634	DANRE08025, DANRE08024, DANRE08745, DANRE08746, DANRE08747, DANRE08748, DANRE00989, DANRE00990, DANRE08026, DANRE08027
OG0000626	BRALA09669	DANRE14703, DANRE14705, DANRE14702, DANRE14704, DANRE18504, DANRE18503, DANRE18506, DANRE18505, DANRE22711, DANRE22715, DANRE22712, DANRE22714, DANRE22709, DANRE22713, DANRE22710, DANRE40308, DANRE40311, DANRE40309, DANRE40310
OG0000627	BRALA29835	DANRE01285, DANRE01283, DANRE01284, DANRE13403, DANRE10285, DANRE10284, DANRE24252
OG0000628	BRALA28627	DANRE10115, DANRE10116, DANRE02554, DANRE43168, DANRE43169, DANRE10117, DANRE10118
OG0000628	BRALA16689	DANRE22397, DANRE22395, DANRE22396, DANRE17350, DANRE17351, DANRE09796, DANRE24904
OG0000629	BRALA09148, BRALA24720	DANRE20660, DANRE20658, DANRE20659
OG0000629	BRALA35417	DANRE25415
OG0000629	BRALA24722	DANRE25414, DANRE20655, DANRE20653, DANRE20654, DANRE40223, DANRE40222, DANRE31084, DANRE31085, DANRE31086, DANRE12557
OG0000634	BRALA18632	DANRE27842, DANRE27841, DANRE37078, DANRE37077, DANRE37547, DANRE37548
OG0000635	BRALA30993, BRALA30850, BRALA31506, BRALA28680, BRALA21096	DANRE28867
OG0000635	BRALA22165, BRALA20517	DANRE13256
OG0000637	BRALA35665	DANRE35201, DANRE35202, DANRE00403
OG0000637	BRALA25973	DANRE30450, DANRE36117
OG0000639	BRALA16533	DANRE12180, DANRE19333, DANRE19332
OG0000639	BRALA20016	DANRE26025, DANRE26027, DANRE24926, DANRE24925, DANRE24924, DANRE23613, DANRE23612, DANRE37057
OG0000641	BRALA20745, BRALA20742, BRALA20741, BRALA26654, BRALA26656, BRALA26655	DANRE36559, DANRE22558, DANRE22554, DANRE22555, DANRE22557, DANRE36558, DANRE21027, DANRE39719
OG0000642	BRALA06680	DANRE23759, DANRE23758, DANRE23757, DANRE16691, DANRE16692, DANRE04589, DANRE04590, DANRE04591, DANRE15452
OG0000643	BRALA01193	DANRE08365, DANRE08366, DANRE11946
OG0000643	BRALA28428	DANRE35238, DANRE35237, DANRE01533, DANRE35022, DANRE35026, DANRE35023, DANRE35024
OG0000645	BRALA20003	DANRE38840, DANRE12356
OG0000645	BRALA04294	DANRE16501, DANRE26016
OG0000646	BRALA05656	DANRE09462, DANRE09461, DANRE36287, DANRE37895, DANRE37894, DANRE37896
OG0000646	BRALA20004	DANRE38055, DANRE12177, DANRE09022
OG0000647	BRALA16420	DANRE16386, DANRE16387, DANRE05385
OG0000648	BRALA03156	DANRE23825, DANRE23827
OG0000648	BRALA03157	DANRE27007
OG0000649	BRALA09182, BRALA11364, BRALA20887	DANRE36548, DANRE36549, DANRE23157, DANRE23158, DANRE14536, DANRE10469
OG0000650	BRALA06632, BRALA04575	DANRE42710, DANRE01609, DANRE01608, DANRE24219, DANRE19539, DANRE19536, DANRE19537, DANRE19538, DANRE35105, DANRE35104, DANRE36191, DANRE26619, DANRE14681, DANRE42711, DANRE33878, DANRE33877, DANRE03720, DANRE03721
OG0000651	BRALA29558	DANRE01712
OG0000651	BRALA33518	DANRE23324
OG0000652	BRALA20077	DANRE02856
OG0000653	BRALA00750	DANRE29214, DANRE03139, DANRE14879
OG0000653	BRALA33623, BRALA16963	DANRE28855, DANRE27642, DANRE26616, DANRE36188, DANRE04829, DANRE04830, DANRE19958, DANRE19860
OG0000653	BRALA22618	DANRE33310, DANRE29802, DANRE16917, DANRE26488
OG0000654	BRALA04554	DANRE22636, DANRE23092, DANRE23093, DANRE39428, DANRE39432, DANRE39427, DANRE39433, DANRE28978, DANRE28980, DANRE28979, DANRE28981, DANRE28976, DANRE28977, DANRE35895, DANRE35897, DANRE35896, DANRE35892, DANRE42543, DANRE42544, DANRE42545
OG0000660	BRALA15697	DANRE26438, DANRE26437, DANRE26436, DANRE35327, DANRE07903
OG0000660	BRALA10420	DANRE26443
OG0000661	BRALA34508, BRALA12951	DANRE17029, DANRE17066, DANRE17065, DANRE17046, DANRE17051, DANRE17018, DANRE16997, DANRE16995, DANRE17047, DANRE16994, DANRE16996, DANRE17002, DANRE17001, DANRE17004, DANRE17005, DANRE17015, DANRE17024, DANRE17022, DANRE17000, DANRE17020, DANRE16999, DANRE17003, DANRE17027, DANRE17031, DANRE17014, DANRE17030, DANRE17006, DANRE17007, DANRE17011, DANRE17013, DANRE17010, DANRE17034, DANRE17033, DANRE17032, DANRE16998, DANRE17035, DANRE17012, DANRE17016, DANRE16993, DANRE17064, DANRE17057, DANRE17058, DANRE17055, DANRE17063, DANRE17062, DANRE17061, DANRE17060, DANRE17059, DANRE17054, DANRE17053, DANRE17056, DANRE17048, DANRE17050, DANRE17049, DANRE17017, DANRE17019, DANRE16921, DANRE16920, DANRE16923, DANRE16924, DANRE16922, DANRE16919, DANRE16918, DANRE16925, DANRE16927, DANRE16926, DANRE16928
OG0000662	BRALA23622	DANRE07121, DANRE07120, DANRE07123, DANRE07122
OG0000662	BRALA06276	DANRE29859, DANRE29860, DANRE04026, DANRE03635
OG0000664	BRALA17169	DANRE39767, DANRE30905, DANRE02763
OG0000665	BRALA23202	DANRE38365, DANRE19520, DANRE34684, DANRE09591, DANRE09590, DANRE13938, DANRE13939, DANRE19399, DANRE19400
OG0000666	BRALA33241, BRALA33926	DANRE25699, DANRE25700, DANRE30926, DANRE30929, DANRE30924, DANRE30925, DANRE29200, DANRE29201, DANRE03143, DANRE02721, DANRE02720
