Orthogroup	DANRE	LYTVA_ok
OG0000925	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251	LYTVA_00188
OG0000925	DANRE37121, DANRE37119, DANRE42422, DANRE42421, DANRE42420, DANRE37120	LYTVA_25795
OG0000926	DANRE24620, DANRE24621	LYTVA_28502
OG0000928	DANRE27687, DANRE27688, DANRE21003, DANRE24965, DANRE24966, DANRE39163	LYTVA_01217, LYTVA_23596
OG0000929	DANRE20492, DANRE38022, DANRE24269, DANRE35282, DANRE35283, DANRE35284, DANRE38021, DANRE38020, DANRE18912, DANRE18914, DANRE18915, DANRE15012, DANRE15013, DANRE15014, DANRE15011	LYTVA_25470, LYTVA_01755
OG0000931	DANRE20176	LYTVA_00992
OG0000931	DANRE11180, DANRE11181	LYTVA_16224
OG0000932	DANRE07573, DANRE07574	LYTVA_26139
OG0000933	DANRE38010, DANRE38008, DANRE38007	LYTVA_06948
OG0000934	DANRE20665, DANRE40437, DANRE31439	LYTVA_20397
OG0000936	DANRE22478, DANRE36646	LYTVA_09517, LYTVA_12129, LYTVA_29468, LYTVA_11642, LYTVA_02845
OG0000938	DANRE03016, DANRE07253, DANRE07254, DANRE07252, DANRE07251, DANRE15960, DANRE15529, DANRE15530, DANRE15531	LYTVA_20667, LYTVA_01702
OG0000943	DANRE40729, DANRE40731, DANRE40730	LYTVA_14187, LYTVA_14188
OG0000944	DANRE24388, DANRE24387, DANRE01130, DANRE01129, DANRE06809, DANRE06354, DANRE33796, DANRE33797	LYTVA_08967
OG0000945	DANRE38573, DANRE38572, DANRE38571, DANRE34411, DANRE10577	LYTVA_24430
OG0000946	DANRE38953, DANRE31325	LYTVA_21339, LYTVA_18138
OG0000947	DANRE35473, DANRE35472, DANRE42151, DANRE42150, DANRE42152, DANRE24883, DANRE24884, DANRE24882, DANRE28260	LYTVA_21967
OG0000947	DANRE10215, DANRE13579, DANRE42580, DANRE42579	LYTVA_02610
OG0000949	DANRE19441, DANRE14249, DANRE07012, DANRE15300, DANRE15301, DANRE11410, DANRE11409, DANRE18632, DANRE18631, DANRE18630, DANRE10756	LYTVA_25907
OG0000951	DANRE10417, DANRE10418, DANRE10419, DANRE26017, DANRE26018	LYTVA_06560
OG0000952	DANRE20478, DANRE20479, DANRE19201, DANRE19202	LYTVA_15183
OG0000952	DANRE06605, DANRE06606, DANRE06604, DANRE19204, DANRE19206, DANRE19205	LYTVA_27737
OG0000953	DANRE19601, DANRE13570, DANRE09947, DANRE02820	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901
OG0000954	DANRE35837	LYTVA_18195
OG0000954	DANRE29087	LYTVA_05025
OG0000955	DANRE06010	LYTVA_15857
OG0000957	DANRE20983, DANRE20984, DANRE34585, DANRE34586	LYTVA_29537
OG0000958	DANRE02719, DANRE30931	LYTVA_24230
OG0000960	DANRE38907, DANRE38906, DANRE38905, DANRE12544, DANRE12542, DANRE12541, DANRE12543, DANRE36890	LYTVA_21462
OG0000963	DANRE40847, DANRE23590	LYTVA_11219
OG0000965	DANRE07376	LYTVA_08512, LYTVA_30143, LYTVA_17394
OG0000965	DANRE37868	LYTVA_12319
OG0000966	DANRE07644, DANRE07643, DANRE19847, DANRE40850, DANRE40851, DANRE01429, DANRE01426, DANRE01428, DANRE01427, DANRE01430	LYTVA_03424, LYTVA_03969
OG0000967	DANRE00803	LYTVA_23088
OG0000967	DANRE03536, DANRE03535, DANRE11311, DANRE11310, DANRE11308, DANRE11309	LYTVA_06230, LYTVA_06235
OG0000968	DANRE35064, DANRE33908, DANRE33907	LYTVA_05135
OG0000969	DANRE09864	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065, LYTVA_13691
OG0000970	DANRE33493, DANRE19214	LYTVA_26609
OG0000972	DANRE40936, DANRE40935, DANRE40933, DANRE40932	LYTVA_27486
OG0000972	DANRE33608, DANRE33609, DANRE33606, DANRE33607, DANRE33610	LYTVA_02986, LYTVA_11435
OG0000973	DANRE14561, DANRE14560, DANRE14559	LYTVA_03075
OG0000974	DANRE20581	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617
OG0000979	DANRE05220, DANRE05219	LYTVA_01203, LYTVA_09230
OG0000981	DANRE18988	LYTVA_29882
OG0000982	DANRE21553, DANRE28338, DANRE28339, DANRE14101, DANRE09208, DANRE39834, DANRE00506, DANRE00508, DANRE00507, DANRE00509	LYTVA_01090
OG0000984	DANRE19378, DANRE19379, DANRE19380, DANRE19381	LYTVA_20605
OG0000984	DANRE21816, DANRE21815, DANRE21817	LYTVA_23816, LYTVA_17983
OG0000985	DANRE04256, DANRE05103, DANRE05104, DANRE00260, DANRE00259, DANRE00261, DANRE06266, DANRE06267	LYTVA_22922
OG0000986	DANRE00297	LYTVA_05339
OG0000987	DANRE23844, DANRE23846, DANRE23845, DANRE28109, DANRE28108, DANRE28110, DANRE36582, DANRE23126, DANRE02985, DANRE02984, DANRE42848, DANRE42847	LYTVA_29210
OG0000988	DANRE35176, DANRE19094, DANRE19093, DANRE23487, DANRE23486, DANRE23488, DANRE40003	LYTVA_10317, LYTVA_11083
OG0000989	DANRE33209, DANRE28887, DANRE08765, DANRE32935, DANRE32936, DANRE32938, DANRE14436, DANRE32966, DANRE32685, DANRE28105, DANRE28104	LYTVA_08033, LYTVA_23587, LYTVA_09009
OG0000992	DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994	LYTVA_01840
OG0000994	DANRE17301	LYTVA_00968
OG0000994	DANRE01452, DANRE01451	LYTVA_25056
OG0000995	DANRE16841, DANRE16843, DANRE16842, DANRE28496, DANRE28497, DANRE28495, DANRE28997, DANRE28996, DANRE03052, DANRE03050, DANRE03051, DANRE24818, DANRE24817	LYTVA_15991
OG0000999	DANRE29607, DANRE29608, DANRE24716, DANRE38934, DANRE38936, DANRE25765, DANRE25766, DANRE12419, DANRE12421, DANRE12420	LYTVA_17675, LYTVA_00175
OG0001000	DANRE42296, DANRE42294, DANRE42295, DANRE07070, DANRE07071	LYTVA_27555
OG0001001	DANRE00734, DANRE00733, DANRE37957, DANRE37956	LYTVA_02181
OG0001001	DANRE37124, DANRE37123, DANRE42439, DANRE42438, DANRE37122	LYTVA_06547, LYTVA_09209
OG0001002	DANRE38706, DANRE38705	LYTVA_01211
OG0001003	DANRE40912, DANRE40913, DANRE40910, DANRE40914, DANRE40911, DANRE34619, DANRE34618	LYTVA_24521
OG0001004	DANRE16752	LYTVA_04637
OG0001005	DANRE36798, DANRE36796, DANRE36795, DANRE01792, DANRE01791	LYTVA_29339
OG0001006	DANRE15473	LYTVA_30116
OG0001006	DANRE40023, DANRE00151, DANRE27457	LYTVA_11326
OG0001007	DANRE40668	LYTVA_09219
OG0001008	DANRE31455, DANRE31458, DANRE31457, DANRE31456, DANRE37707, DANRE37708, DANRE37709, DANRE25431, DANRE25430, DANRE25432	LYTVA_14143
OG0001009	DANRE10781, DANRE14714, DANRE14715	LYTVA_22507, LYTVA_22506
OG0001016	DANRE23809, DANRE23808	LYTVA_27385, LYTVA_23205
OG0001016	DANRE24167, DANRE28181, DANRE24165, DANRE24166	LYTVA_10008
OG0001018	DANRE16608, DANRE16609	LYTVA_08364
OG0001018	DANRE11146, DANRE11145	LYTVA_04534
OG0001021	DANRE11742, DANRE11741, DANRE11743, DANRE11744	LYTVA_30213
OG0001022	DANRE41837, DANRE41838, DANRE41840, DANRE41841, DANRE41839, DANRE37109, DANRE06745, DANRE06746	LYTVA_29702, LYTVA_07313
OG0001023	DANRE30665, DANRE30666, DANRE38254, DANRE38252, DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999, DANRE03679, DANRE03680, DANRE38253, DANRE38255	LYTVA_29811
OG0001026	DANRE24755, DANRE36129, DANRE36130, DANRE29853	LYTVA_26222
OG0001027	DANRE31125, DANRE31123, DANRE31124	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025
OG0001028	DANRE21742, DANRE21744, DANRE21743, DANRE12753, DANRE12754, DANRE12752, DANRE38499	LYTVA_02453
OG0001029	DANRE12697, DANRE37177	LYTVA_00344
OG0001029	DANRE33751, DANRE33752, DANRE09031, DANRE13693	LYTVA_09938
OG0001030	DANRE21685, DANRE28353	LYTVA_13104
OG0001031	DANRE05231	LYTVA_13786
OG0001031	DANRE16690	LYTVA_02087
OG0001032	DANRE18300, DANRE18301, DANRE16885, DANRE16886, DANRE29809, DANRE34198, DANRE34199, DANRE39614	LYTVA_23396
OG0001033	DANRE34683, DANRE19218, DANRE35345	LYTVA_27425
OG0001034	DANRE27197, DANRE29926, DANRE29925, DANRE29927, DANRE24705, DANRE27195, DANRE27196, DANRE23974, DANRE23976, DANRE23973, DANRE23975	LYTVA_22671, LYTVA_06987, LYTVA_06988, LYTVA_22670
OG0001036	DANRE22470, DANRE22471, DANRE22469, DANRE10595, DANRE15083, DANRE15084, DANRE10596	LYTVA_01189
OG0001037	DANRE39620, DANRE39624, DANRE39622, DANRE39623, DANRE39619, DANRE34192, DANRE39621, DANRE34191, DANRE34188, DANRE34189, DANRE34190, DANRE26737, DANRE39625, DANRE26734, DANRE26735, DANRE26736, DANRE24510	LYTVA_07115
OG0001039	DANRE33581, DANRE33582, DANRE33583	LYTVA_28151
OG0001039	DANRE35466	LYTVA_04517
OG0001042	DANRE40759, DANRE40758, DANRE40284, DANRE02474, DANRE02475, DANRE22411, DANRE22410, DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603	LYTVA_13445
OG0001044	DANRE37591, DANRE37590, DANRE37589	LYTVA_06578
OG0001047	DANRE01241, DANRE08399, DANRE08397, DANRE08398, DANRE01243, DANRE01242, DANRE12244, DANRE12243, DANRE19750, DANRE19749, DANRE06956, DANRE06957	LYTVA_10366, LYTVA_28083
OG0001048	DANRE33726, DANRE33727, DANRE05406, DANRE03103, DANRE05407, DANRE19307, DANRE19308, DANRE20140, DANRE20141, DANRE20142	LYTVA_00731, LYTVA_09405
OG0001049	DANRE02648, DANRE23652	LYTVA_25001, LYTVA_11198
OG0001049	DANRE07752, DANRE23213	LYTVA_09888
OG0001050	DANRE40771, DANRE17632, DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250, DANRE09895, DANRE09896	LYTVA_04036, LYTVA_16457
OG0001052	DANRE03270, DANRE05763, DANRE03271	LYTVA_03660
OG0001053	DANRE06732, DANRE05252	LYTVA_05734
OG0001054	DANRE14018, DANRE09333, DANRE14019, DANRE30361, DANRE36031, DANRE15461, DANRE15462, DANRE29837, DANRE43286, DANRE29468, DANRE36034, DANRE30499, DANRE14016, DANRE09332, DANRE14017	LYTVA_03436
OG0001058	DANRE00594, DANRE00593, DANRE39688, DANRE39689, DANRE08014, DANRE08015, DANRE19843, DANRE19842	LYTVA_02007
OG0001059	DANRE18761, DANRE24662, DANRE24659, DANRE24661, DANRE24660, DANRE11709, DANRE11710, DANRE18760, DANRE18758, DANRE18759, DANRE18757	LYTVA_00483
OG0001062	DANRE28653, DANRE16543, DANRE21837, DANRE21838, DANRE26303, DANRE23617	LYTVA_17131, LYTVA_15828
OG0001063	DANRE04656	LYTVA_19095
OG0001065	DANRE11578, DANRE18855, DANRE18854, DANRE18853	LYTVA_23523
OG0001067	DANRE42913, DANRE16146	LYTVA_25739, LYTVA_17028
OG0001068	DANRE24452, DANRE09994	LYTVA_12120
OG0001072	DANRE34212, DANRE34213, DANRE33687, DANRE33686	LYTVA_21778
OG0001072	DANRE30991	LYTVA_21225
OG0001073	DANRE07147, DANRE07148, DANRE02614	LYTVA_18221
OG0001075	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109, DANRE18111, DANRE18112, DANRE18109, DANRE18110, DANRE11682	LYTVA_24384
OG0001076	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512, DANRE01060, DANRE08514, DANRE17848, DANRE17845, DANRE17846, DANRE17844	LYTVA_12589
OG0001077	DANRE27192	LYTVA_07624
OG0001077	DANRE13619	LYTVA_20896
OG0001078	DANRE33231, DANRE33234, DANRE33233, DANRE33232, DANRE22373, DANRE22374, DANRE22372, DANRE36986, DANRE29517, DANRE24790, DANRE24791, DANRE39097, DANRE39096, DANRE39098	LYTVA_23690, LYTVA_03209
OG0001079	DANRE40520, DANRE40521, DANRE31014, DANRE39805	LYTVA_13000
OG0001080	DANRE10317	LYTVA_00946
OG0001080	DANRE38901, DANRE38902	LYTVA_26032
OG0001081	DANRE12197, DANRE12196, DANRE12195	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917
OG0001082	DANRE01614	LYTVA_06685
OG0001083	DANRE11162, DANRE03313, DANRE06572, DANRE11816, DANRE11815	LYTVA_15288
OG0001085	DANRE36752, DANRE36751, DANRE22295, DANRE39750, DANRE39751, DANRE02426, DANRE30868, DANRE30869, DANRE02298, DANRE02297, DANRE02296	LYTVA_28264
OG0001086	DANRE07854, DANRE07855, DANRE07853, DANRE34443, DANRE18052, DANRE18053, DANRE06661, DANRE34442, DANRE34441, DANRE34444	LYTVA_27406
OG0001092	DANRE01082, DANRE15922	LYTVA_21143
OG0001093	DANRE14894, DANRE14893, DANRE03347, DANRE29218, DANRE29217, DANRE16120, DANRE41468, DANRE41467, DANRE41466	LYTVA_20171, LYTVA_15549
OG0001094	DANRE10894, DANRE06835, DANRE05547	LYTVA_15558, LYTVA_15559
OG0001095	DANRE37105, DANRE37106, DANRE21368, DANRE21367, DANRE14978	LYTVA_10435
OG0001101	DANRE43023, DANRE43024	LYTVA_28690
OG0001102	DANRE05563	LYTVA_04384
OG0001102	DANRE05135, DANRE05287, DANRE05288	LYTVA_27846, LYTVA_04692
OG0001103	DANRE24316, DANRE24315, DANRE24314	LYTVA_29667, LYTVA_02741
OG0001104	DANRE12309, DANRE12308	LYTVA_25180
OG0001105	DANRE03125	LYTVA_17997, LYTVA_09940, LYTVA_09939
OG0001106	DANRE37557, DANRE37558	LYTVA_04820
OG0001108	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645	LYTVA_12879
OG0001109	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996	LYTVA_21949
OG0001110	DANRE26726, DANRE26727, DANRE24537, DANRE24538, DANRE39856, DANRE19108, DANRE39854, DANRE39855	LYTVA_06257
OG0001112	DANRE36239, DANRE41400, DANRE15335, DANRE15332	LYTVA_07658
OG0001113	DANRE29305, DANRE29306	LYTVA_28836
OG0001114	DANRE12192, DANRE12194, DANRE25899, DANRE10621, DANRE10620, DANRE10623, DANRE10622	LYTVA_21386
OG0001115	DANRE20671, DANRE40340, DANRE01643, DANRE24999, DANRE31371	LYTVA_02273, LYTVA_24204
OG0001119	DANRE38797	LYTVA_18092
OG0001119	DANRE38793, DANRE38795, DANRE38796, DANRE38794	LYTVA_05961
OG0001120	DANRE20475, DANRE06618, DANRE06617, DANRE35418, DANRE42918, DANRE42917, DANRE06970, DANRE06969, DANRE06968, DANRE06971	LYTVA_08711
OG0001121	DANRE05588, DANRE05587, DANRE16591, DANRE16590, DANRE16589	LYTVA_15718
OG0001123	DANRE23983	LYTVA_01308
OG0001123	DANRE34793, DANRE34794	LYTVA_01705, LYTVA_12884
OG0001124	DANRE03040	LYTVA_16535
OG0001124	DANRE01476	LYTVA_12081
OG0001126	DANRE02473	LYTVA_13765
OG0001127	DANRE41783, DANRE41782, DANRE15362, DANRE15363, DANRE27928, DANRE27929, DANRE27930, DANRE27931	LYTVA_20907
OG0001129	DANRE12805, DANRE38100, DANRE10144	LYTVA_14702
OG0001130	DANRE00191, DANRE00192	LYTVA_01563
OG0001132	DANRE00495, DANRE00494, DANRE00496	LYTVA_01795
OG0001133	DANRE14565	LYTVA_21722
OG0001133	DANRE00326, DANRE00325	LYTVA_13505, LYTVA_08035
OG0001134	DANRE30384, DANRE03544, DANRE03543	LYTVA_23641
OG0001135	DANRE43114	LYTVA_26249
OG0001137	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710, DANRE34398	LYTVA_08712
OG0001138	DANRE23035, DANRE23036, DANRE36919, DANRE36920, DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897, DANRE42085	LYTVA_06752
OG0001139	DANRE25097, DANRE30941, DANRE30942	LYTVA_17543
OG0001141	DANRE41144, DANRE41143, DANRE41145, DANRE34924, DANRE34925, DANRE41146, DANRE34926	LYTVA_29978, LYTVA_25914, LYTVA_10307
OG0001142	DANRE38005, DANRE38003	LYTVA_17988
OG0001143	DANRE25849, DANRE30754, DANRE30755, DANRE13212, DANRE15627, DANRE09922	LYTVA_01170
OG0001144	DANRE23119, DANRE23118, DANRE36574, DANRE36575, DANRE36573, DANRE41447, DANRE41446, DANRE09531, DANRE09530, DANRE14316, DANRE14317	LYTVA_24625
OG0001146	DANRE36295, DANRE36291, DANRE36297, DANRE36294, DANRE36292, DANRE36293, DANRE36296, DANRE41104, DANRE41105, DANRE33875, DANRE33874	LYTVA_06824
OG0001149	DANRE14289, DANRE14290, DANRE14288, DANRE43370, DANRE43369	LYTVA_04169, LYTVA_25161
OG0001155	DANRE00096	LYTVA_05140
OG0001155	DANRE07922	LYTVA_22105
OG0001156	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726	LYTVA_22449
OG0001158	DANRE36872, DANRE23963, DANRE23962	LYTVA_13180, LYTVA_17437
OG0001159	DANRE05470, DANRE10627	LYTVA_23740
OG0001160	DANRE31338, DANRE39872, DANRE20664, DANRE20663	LYTVA_26964
OG0001161	DANRE38331, DANRE38329, DANRE38330, DANRE25997, DANRE00207, DANRE00210, DANRE00209	LYTVA_10014
OG0001162	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065	LYTVA_28314, LYTVA_24093
OG0001163	DANRE04351, DANRE05359	LYTVA_24878, LYTVA_28270
OG0001165	DANRE18768	LYTVA_04541, LYTVA_04542
OG0001165	DANRE42434, DANRE42435, DANRE42433	LYTVA_17460, LYTVA_14088
OG0001166	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841, DANRE11857, DANRE06281, DANRE19946	LYTVA_02438
OG0001167	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261	LYTVA_19097
OG0001168	DANRE14763, DANRE14762, DANRE01595, DANRE14764, DANRE01592, DANRE09690, DANRE09691, DANRE01594, DANRE01593, DANRE25534, DANRE25535	LYTVA_03414
OG0001169	DANRE08936, DANRE08937	LYTVA_06902
OG0001171	DANRE24329	LYTVA_23053
OG0001172	DANRE28103, DANRE23854, DANRE42209	LYTVA_22652
OG0001172	DANRE35704, DANRE41740, DANRE29561, DANRE43426	LYTVA_29661
OG0001173	DANRE09871, DANRE09870	LYTVA_24626
OG0001173	DANRE09868, DANRE09869	LYTVA_22071, LYTVA_03479
OG0001174	DANRE36611	LYTVA_22335
OG0001175	DANRE40566, DANRE40568, DANRE40567, DANRE40616, DANRE40615, DANRE00572, DANRE40617	LYTVA_24458, LYTVA_20819, LYTVA_13142, LYTVA_20054
OG0001176	DANRE00258, DANRE03914, DANRE05037, DANRE05038	LYTVA_24712, LYTVA_24713
OG0001177	DANRE26390, DANRE26389	LYTVA_26801
OG0001177	DANRE40862, DANRE40864, DANRE40863	LYTVA_03786
OG0001178	DANRE17522, DANRE17523	LYTVA_02324
OG0001178	DANRE42414, DANRE42416, DANRE42415	LYTVA_25867
OG0001179	DANRE39019	LYTVA_26628
OG0001179	DANRE37036, DANRE37035	LYTVA_09673
OG0001180	DANRE14996, DANRE14995, DANRE10618, DANRE10617, DANRE12888, DANRE39038	LYTVA_29855, LYTVA_01176, LYTVA_29854, LYTVA_29850, LYTVA_29852
OG0001181	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971	LYTVA_10373
OG0001182	DANRE05777, DANRE10680, DANRE43038, DANRE33939, DANRE12316	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539
OG0001184	DANRE14296, DANRE14295	LYTVA_02863, LYTVA_18281
OG0001184	DANRE38448	LYTVA_26638, LYTVA_24278
OG0001185	DANRE10091, DANRE10087, DANRE10090, DANRE10088, DANRE10089, DANRE05149, DANRE05150	LYTVA_09656
OG0001186	DANRE26898, DANRE26897, DANRE26189	LYTVA_28926
OG0001186	DANRE39141	LYTVA_01688
OG0001187	DANRE02200	LYTVA_15913
OG0001188	DANRE20180, DANRE20181, DANRE37779, DANRE37780, DANRE05645, DANRE02573, DANRE11351, DANRE11352	LYTVA_25404
OG0001189	DANRE23240, DANRE23241, DANRE22508	LYTVA_03876
OG0001190	DANRE11385, DANRE11386, DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915	LYTVA_06830
OG0001196	DANRE14067, DANRE14066, DANRE34121, DANRE34124, DANRE34123, DANRE34122, DANRE08119, DANRE08109, DANRE08110, DANRE08111, DANRE08114, DANRE08117, DANRE08118, DANRE08116, DANRE08115, DANRE08113, DANRE08112	LYTVA_03677
OG0001197	DANRE19964, DANRE19965	LYTVA_08630
OG0001198	DANRE12408	LYTVA_09572, LYTVA_09571
OG0001199	DANRE11652, DANRE11653	LYTVA_28061
OG0001199	DANRE18330, DANRE18331	LYTVA_13204
OG0001201	DANRE22353, DANRE22355, DANRE12520, DANRE24918	LYTVA_16866, LYTVA_02039
OG0001204	DANRE07916, DANRE07914, DANRE07913, DANRE20317, DANRE20315, DANRE20314, DANRE07915, DANRE20316	LYTVA_12790
OG0001205	DANRE10682	LYTVA_09031
OG0001207	DANRE42063	LYTVA_05411
OG0001207	DANRE24209, DANRE29571, DANRE35692	LYTVA_20519, LYTVA_10763
OG0001208	DANRE35541, DANRE41476, DANRE41472, DANRE41473, DANRE09739, DANRE09738, DANRE43074	LYTVA_13276
OG0001210	DANRE18802, DANRE18801, DANRE18800	LYTVA_19275
OG0001210	DANRE26760, DANRE26759	LYTVA_04311
OG0001211	DANRE02626, DANRE02625, DANRE41666, DANRE29139	LYTVA_22456, LYTVA_02722
OG0001213	DANRE04387, DANRE43203, DANRE04388	LYTVA_07548, LYTVA_11628
OG0001213	DANRE01515	LYTVA_18522
OG0001215	DANRE27329, DANRE27330, DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574, DANRE23354, DANRE23355, DANRE36527, DANRE36526	LYTVA_14835
OG0001217	DANRE24420, DANRE19883, DANRE19884, DANRE24419, DANRE33785, DANRE17425, DANRE17426	LYTVA_22786
OG0001217	DANRE11461	LYTVA_21151
OG0001218	DANRE09982, DANRE13766, DANRE13765, DANRE02525, DANRE02526, DANRE37945	LYTVA_26113
OG0001219	DANRE06219, DANRE06220, DANRE20139, DANRE10625, DANRE13985, DANRE13984	LYTVA_15579
OG0001220	DANRE01523, DANRE01524	LYTVA_16053
OG0001221	DANRE38048, DANRE38049	LYTVA_14047
OG0001223	DANRE26912, DANRE26911, DANRE26910, DANRE38596, DANRE37189, DANRE27744, DANRE37064, DANRE37065	LYTVA_21037
OG0001224	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686	LYTVA_18212
OG0001225	DANRE25970, DANRE25969, DANRE25968, DANRE25971, DANRE38402, DANRE38398, DANRE38399, DANRE39840, DANRE39835, DANRE00504, DANRE00505, DANRE21562	LYTVA_24620
OG0001227	DANRE41942	LYTVA_10499
OG0001230	DANRE10536	LYTVA_07788
OG0001231	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775, DANRE04785, DANRE04784, DANRE03779, DANRE07774, DANRE19684	LYTVA_07439
OG0001232	DANRE29418, DANRE29417	LYTVA_24297
OG0001233	DANRE37927, DANRE37928	LYTVA_06716
OG0001234	DANRE37290, DANRE37291	LYTVA_27375
OG0001236	DANRE10388	LYTVA_24738, LYTVA_21569
OG0001237	DANRE25150, DANRE25151	LYTVA_26239, LYTVA_06734
OG0001238	DANRE26310	LYTVA_30061
OG0001239	DANRE25860, DANRE25861, DANRE25859, DANRE02266, DANRE02265, DANRE36693, DANRE25856, DANRE25858, DANRE25857	LYTVA_29779
OG0001240	DANRE37656, DANRE37657, DANRE25323, DANRE25324, DANRE25322, DANRE10411, DANRE10412, DANRE34927, DANRE34928, DANRE41148, DANRE41149	LYTVA_24587
OG0001241	DANRE22500, DANRE22501	LYTVA_01648
OG0001242	DANRE24237, DANRE26881, DANRE26880	LYTVA_24858, LYTVA_25798
OG0001243	DANRE38914, DANRE39511, DANRE25154, DANRE38911, DANRE38913, DANRE38912	LYTVA_04835
OG0001245	DANRE06665, DANRE06666, DANRE06667, DANRE06668, DANRE16699, DANRE03294, DANRE03295, DANRE03293	LYTVA_16858
OG0001247	DANRE22419, DANRE31091, DANRE31090, DANRE01633, DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415, DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003	LYTVA_23646
OG0001248	DANRE35929, DANRE35927, DANRE35928, DANRE24637, DANRE23456	LYTVA_00986, LYTVA_16637
OG0001249	DANRE15846, DANRE26785, DANRE35515, DANRE20943	LYTVA_03472
OG0001250	DANRE29340, DANRE29339, DANRE29338, DANRE03569, DANRE03568, DANRE03567, DANRE30537	LYTVA_23037
OG0001251	DANRE24093, DANRE24095, DANRE24092, DANRE24094	LYTVA_12207
OG0001252	DANRE30251, DANRE30252, DANRE26714, DANRE24514, DANRE24513, DANRE24515, DANRE28344, DANRE28343, DANRE28342, DANRE28345, DANRE21559, DANRE21558, DANRE21560	LYTVA_28229, LYTVA_04840
OG0001253	DANRE30836, DANRE12545, DANRE39815, DANRE39814, DANRE22552, DANRE30835, DANRE30834, DANRE40361, DANRE01742, DANRE01743, DANRE01744	LYTVA_02267
OG0001254	DANRE00247, DANRE00249, DANRE39065, DANRE25611, DANRE25612	LYTVA_26444
OG0001256	DANRE11481, DANRE11480, DANRE11479, DANRE04535, DANRE04093, DANRE04094, DANRE04536	LYTVA_27563
OG0001261	DANRE23743, DANRE15935, DANRE15934, DANRE23744, DANRE42389	LYTVA_10322
OG0001262	DANRE19262	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076, LYTVA_09252
OG0001263	DANRE33573, DANRE05204, DANRE05205	LYTVA_17717, LYTVA_22972
OG0001263	DANRE03253, DANRE03252, DANRE29681, DANRE29682	LYTVA_09084
OG0001264	DANRE14753, DANRE14754, DANRE37060, DANRE37059, DANRE37061, DANRE39137, DANRE14755, DANRE14750, DANRE14751, DANRE14752	LYTVA_07325
OG0001267	DANRE15701	LYTVA_08091
OG0001267	DANRE35017, DANRE01548, DANRE34033, DANRE16499, DANRE16498	LYTVA_09343
OG0001268	DANRE15799	LYTVA_20779
OG0001270	DANRE29397	LYTVA_18319
OG0001271	DANRE38819, DANRE38817, DANRE38818, DANRE27361, DANRE27362, DANRE27360, DANRE03360, DANRE21111	LYTVA_09608
