Orthogroup	DANRE	XENTR
OG0000416	DANRE27845, DANRE12131, DANRE31926, DANRE28748, DANRE28750, DANRE33210, DANRE12132, DANRE27844, DANRE27843	XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637
OG0000417	DANRE39225	XENTR07465, XENTR03297, XENTR18273, XENTR04063, XENTR17923
OG0000417	DANRE35073, DANRE35074	XENTR11421, XENTR03702, XENTR15135
OG0000417	DANRE31610	XENTR16506, XENTR01340
OG0000419	DANRE12601, DANRE12599, DANRE12600	XENTR12064, XENTR12058, XENTR12063, XENTR12062
OG0000419	DANRE29308	XENTR14134
OG0000419	DANRE40765	XENTR14316
OG0000419	DANRE43228, DANRE43227	XENTR11508
OG0000420	DANRE00840, DANRE00841, DANRE08543, DANRE08545, DANRE08542, DANRE08546, DANRE08544	XENTR13191
OG0000420	DANRE06728	XENTR04997
OG0000421	DANRE21571, DANRE21570, DANRE28431	XENTR08101, XENTR08102
OG0000421	DANRE21567	XENTR08100
OG0000421	DANRE34765, DANRE34767, DANRE34766, DANRE01489, DANRE43183	XENTR04235
OG0000421	DANRE25608	XENTR01412
OG0000421	DANRE09897	XENTR15903
OG0000421	DANRE38929, DANRE38931, DANRE38930, DANRE38932, DANRE25609	XENTR01411
OG0000421	DANRE09898, DANRE09899	XENTR15904
OG0000422	DANRE14661, DANRE05596, DANRE05597	XENTR04080
OG0000422	DANRE18645, DANRE18644	XENTR07599
OG0000424	DANRE03532	XENTR06704
OG0000425	DANRE07739, DANRE07738	XENTR12653
OG0000425	DANRE04594	XENTR00617
OG0000425	DANRE12103, DANRE12105	XENTR02421
OG0000425	DANRE16734	XENTR18784
OG0000425	DANRE00985	XENTR10074
OG0000426	DANRE07061	XENTR13177
OG0000426	DANRE07060, DANRE20172	XENTR13178
OG0000426	DANRE17040, DANRE17041, DANRE30201	XENTR13136
OG0000426	DANRE09323, DANRE09324, DANRE09322, DANRE09321	XENTR11204
OG0000426	DANRE29984, DANRE29985	XENTR01857
OG0000427	DANRE12612, DANRE12613, DANRE12611, DANRE39319, DANRE39318	XENTR16612
OG0000427	DANRE22930, DANRE22931, DANRE22929, DANRE02497, DANRE02496	XENTR17783
OG0000427	DANRE26773, DANRE26772	XENTR06248
OG0000429	DANRE36001, DANRE36002	XENTR13742
OG0000430	DANRE23936	XENTR00045, XENTR12676, XENTR12674, XENTR12675, XENTR12673
OG0000430	DANRE25020, DANRE37608	XENTR10139
OG0000431	DANRE24824	XENTR00991
OG0000431	DANRE12254, DANRE12253, DANRE12255, DANRE12256, DANRE12257	XENTR05779
OG0000431	DANRE26528	XENTR09022, XENTR09024
OG0000431	DANRE15244	XENTR09055
OG0000432	DANRE31442, DANRE25599, DANRE25600	XENTR10719
OG0000432	DANRE31413, DANRE31412	XENTR02842
OG0000432	DANRE21202, DANRE21201, DANRE36976, DANRE36975, DANRE36974	XENTR07037
OG0000433	DANRE04048	XENTR13728
OG0000433	DANRE29991, DANRE29994, DANRE29993, DANRE29992	XENTR07334
OG0000433	DANRE18170, DANRE18169, DANRE18168, DANRE10817	XENTR08150
OG0000433	DANRE42181, DANRE42182	XENTR16244
OG0000434	DANRE15115, DANRE15112, DANRE15113, DANRE15114, DANRE15111, DANRE15108, DANRE15110, DANRE15107, DANRE15109	XENTR02153
OG0000435	DANRE03550	XENTR03847
OG0000435	DANRE23968, DANRE23966, DANRE23967, DANRE27191	XENTR10898
OG0000435	DANRE14826, DANRE14825	XENTR12043
OG0000435	DANRE17636, DANRE11382, DANRE11383, DANRE17637, DANRE17638	XENTR06258
OG0000435	DANRE35492, DANRE35491, DANRE35494, DANRE35493	XENTR02452
OG0000436	DANRE14971, DANRE14972	XENTR17485, XENTR17484
OG0000437	DANRE42224, DANRE15381, DANRE15382	XENTR01065, XENTR01066
OG0000437	DANRE42222, DANRE42223	XENTR10011
OG0000442	DANRE07531	XENTR03078
OG0000442	DANRE16586	XENTR07242, XENTR07241
OG0000442	DANRE24242	XENTR17716
OG0000442	DANRE14641	XENTR12755
OG0000442	DANRE00817	XENTR00127
OG0000442	DANRE29323	XENTR16680
OG0000443	DANRE09802, DANRE09801, DANRE42227, DANRE42228, DANRE42226, DANRE42229	XENTR16164, XENTR16165
OG0000443	DANRE00081, DANRE00080, DANRE00082	XENTR08253
OG0000444	DANRE12801, DANRE12802	XENTR16001
OG0000444	DANRE12418	XENTR05337
OG0000445	DANRE17296	XENTR04223
OG0000446	DANRE18817	XENTR12284
OG0000446	DANRE26508	XENTR04657
OG0000446	DANRE38226, DANRE38225	XENTR09860
OG0000446	DANRE10485, DANRE10484	XENTR14711
OG0000447	DANRE16236, DANRE16237	XENTR03570
OG0000447	DANRE34349, DANRE34350	XENTR16310
OG0000447	DANRE19795, DANRE19794, DANRE13289	XENTR06964
OG0000448	DANRE42866	XENTR09535, XENTR16808
OG0000448	DANRE42867	XENTR10820
OG0000448	DANRE35556, DANRE35557	XENTR00924
OG0000448	DANRE06743, DANRE06744	XENTR07862
OG0000448	DANRE07117, DANRE07116, DANRE00649	XENTR03653
OG0000448	DANRE39277, DANRE39279, DANRE39278	XENTR12770
OG0000449	DANRE10524, DANRE10525	XENTR11061
OG0000449	DANRE00979, DANRE00980, DANRE00981, DANRE00982	XENTR11430, XENTR11429
OG0000449	DANRE43215	XENTR15332, XENTR15333
OG0000449	DANRE36482	XENTR07792
OG0000450	DANRE41803	XENTR00652
OG0000450	DANRE10831	XENTR05100
OG0000450	DANRE16483, DANRE16482, DANRE16481, DANRE16484, DANRE06580, DANRE06579	XENTR18185
OG0000450	DANRE40929, DANRE40930, DANRE40931	XENTR14021, XENTR14020
OG0000450	DANRE13780, DANRE13779, DANRE13781	XENTR14894
OG0000450	DANRE07541	XENTR03676
OG0000452	DANRE18071, DANRE18072, DANRE09006	XENTR18629, XENTR05081, XENTR05083, XENTR05082, XENTR05084, XENTR05080, XENTR03838, XENTR03829
OG0000454	DANRE38340	XENTR17778, XENTR17779
OG0000454	DANRE38342, DANRE21455, DANRE21457	XENTR15860
OG0000454	DANRE21458, DANRE14108, DANRE38339	XENTR05872
OG0000454	DANRE26000, DANRE26001, DANRE25999	XENTR05292
OG0000454	DANRE38338, DANRE38333	XENTR15861
OG0000458	DANRE18765, DANRE11630	XENTR03626, XENTR03627, XENTR03628
OG0000458	DANRE17730, DANRE10760	XENTR03637
OG0000458	DANRE27173	XENTR04639
OG0000458	DANRE23245, DANRE22516	XENTR17840
OG0000458	DANRE14521	XENTR12853
OG0000458	DANRE24084	XENTR09327
OG0000459	DANRE19705, DANRE16614	XENTR07204, XENTR12836, XENTR12837
OG0000460	DANRE03441	XENTR16884
OG0000461	DANRE29922, DANRE29923, DANRE29921	XENTR16800
OG0000461	DANRE33326	XENTR03673
OG0000461	DANRE35248	XENTR10322, XENTR10323
OG0000462	DANRE38855, DANRE38854	XENTR03712
OG0000462	DANRE23769, DANRE27152, DANRE27153, DANRE27151, DANRE27154	XENTR07668
OG0000462	DANRE38852	XENTR06079
OG0000462	DANRE38853	XENTR03710
OG0000462	DANRE27187	XENTR02952
OG0000462	DANRE27182, DANRE04176, DANRE27186	XENTR06838, XENTR06839, XENTR06840
OG0000462	DANRE27188, DANRE04194	XENTR02950
OG0000462	DANRE37051	XENTR01704
OG0000462	DANRE27781, DANRE27779, DANRE27780, DANRE23540, DANRE23541	XENTR15927
OG0000463	DANRE25872, DANRE25873, DANRE25871	XENTR15683, XENTR18055
OG0000463	DANRE41150, DANRE41151	XENTR05720
OG0000463	DANRE25321, DANRE25320	XENTR03129
OG0000465	DANRE26401, DANRE26400, DANRE26398, DANRE26399, DANRE26397	XENTR04514
OG0000465	DANRE43152	XENTR12030
OG0000466	DANRE26725, DANRE11839, DANRE11838, DANRE11794	XENTR12080, XENTR12081
OG0000467	DANRE23056, DANRE23057, DANRE23058, DANRE22608, DANRE22609	XENTR13171
OG0000467	DANRE02650, DANRE02651, DANRE36597, DANRE36596	XENTR04831
OG0000467	DANRE23594, DANRE02242, DANRE02241	XENTR01243
OG0000467	DANRE31546, DANRE31547, DANRE31545	XENTR00763
OG0000468	DANRE38072, DANRE38073, DANRE38074	XENTR14149, XENTR14150, XENTR14148, XENTR14151
OG0000468	DANRE11717	XENTR15317
OG0000469	DANRE36725	XENTR07061
OG0000469	DANRE23507, DANRE23506, DANRE20673	XENTR03510
OG0000469	DANRE36794, DANRE01800	XENTR16136
OG0000469	DANRE25224	XENTR06384
OG0000469	DANRE39797	XENTR06808
OG0000469	DANRE34931	XENTR18040
OG0000469	DANRE02143	XENTR09815
OG0000470	DANRE15508, DANRE15509	XENTR07308
OG0000470	DANRE03596, DANRE03595	XENTR18456
OG0000470	DANRE18054	XENTR08990
OG0000471	DANRE06782, DANRE06783, DANRE15739	XENTR04918
OG0000471	DANRE20505	XENTR05004
OG0000471	DANRE05253, DANRE05254	XENTR08938
OG0000471	DANRE03790	XENTR10122
OG0000471	DANRE00062, DANRE00063, DANRE33407, DANRE43189	XENTR08750
OG0000472	DANRE40009, DANRE40010, DANRE26322	XENTR12363
OG0000472	DANRE33961, DANRE33960, DANRE08126, DANRE34131, DANRE34132	XENTR17375, XENTR17373
OG0000473	DANRE29036	XENTR07541
OG0000473	DANRE36190	XENTR04001
OG0000473	DANRE30271	XENTR14187
OG0000473	DANRE30275, DANRE17221	XENTR04930
OG0000474	DANRE23169, DANRE23168, DANRE36586, DANRE36588, DANRE36585, DANRE23166, DANRE23167	XENTR05228
OG0000474	DANRE26339, DANRE29186	XENTR06948
OG0000474	DANRE35132	XENTR12871
OG0000474	DANRE15391, DANRE15390, DANRE15392, DANRE42605	XENTR17592
OG0000475	DANRE35688, DANRE35689	XENTR16166
OG0000475	DANRE36554, DANRE36553, DANRE23154	XENTR03765
OG0000475	DANRE14923, DANRE14922, DANRE14924, DANRE09178	XENTR00403
OG0000476	DANRE34964	XENTR14517
OG0000476	DANRE19447	XENTR09662
OG0000477	DANRE17529, DANRE17530	XENTR00334
OG0000477	DANRE30222, DANRE30221	XENTR13821, XENTR13822
OG0000477	DANRE21741, DANRE28268	XENTR08089
OG0000477	DANRE00327, DANRE00328, DANRE00329, DANRE39549	XENTR15364, XENTR15363
OG0000478	DANRE22766	XENTR06378
OG0000478	DANRE25577	XENTR05970
OG0000478	DANRE25578, DANRE25579	XENTR07968
OG0000479	DANRE17444, DANRE17445, DANRE17446	XENTR00167
OG0000479	DANRE07001	XENTR14181
OG0000479	DANRE16462, DANRE07346	XENTR15349
OG0000479	DANRE33624	XENTR00798
OG0000480	DANRE22993	XENTR16905
OG0000481	DANRE29372, DANRE03161	XENTR18341
OG0000481	DANRE34217	XENTR16095
OG0000481	DANRE07350	XENTR07539
OG0000481	DANRE00274	XENTR12694
OG0000482	DANRE39246, DANRE39245	XENTR14111
OG0000482	DANRE10729	XENTR00585
OG0000484	DANRE30174	XENTR13210
OG0000484	DANRE36358, DANRE26698, DANRE26697, DANRE36356, DANRE36357	XENTR00371
OG0000484	DANRE40019, DANRE40018	XENTR11014
OG0000484	DANRE27070, DANRE27071, DANRE01866, DANRE01867, DANRE01868	XENTR05882
OG0000485	DANRE41723	XENTR04208
OG0000485	DANRE16774	XENTR03378
OG0000485	DANRE01267, DANRE13327, DANRE13328	XENTR10818
OG0000486	DANRE05042	XENTR07282
OG0000486	DANRE07090	XENTR04857
OG0000487	DANRE10699	XENTR02388
OG0000487	DANRE11862, DANRE11863, DANRE11864	XENTR12096
OG0000487	DANRE28673	XENTR15492
OG0000488	DANRE01677	XENTR02455
OG0000488	DANRE05627, DANRE05626	XENTR06662
OG0000488	DANRE18065	XENTR09002
OG0000489	DANRE16126, DANRE16128, DANRE16127, DANRE05282, DANRE05285, DANRE05286	XENTR09516
OG0000489	DANRE10371, DANRE14174, DANRE14172, DANRE10370	XENTR00238
OG0000489	DANRE14527	XENTR11465
OG0000490	DANRE30262, DANRE30263	XENTR06481
OG0000490	DANRE13871, DANRE13870, DANRE10492, DANRE10493, DANRE10494	XENTR16561
OG0000490	DANRE19551, DANRE19550, DANRE35143, DANRE35142, DANRE35145	XENTR06162, XENTR06161
OG0000491	DANRE20188, DANRE20187, DANRE38166, DANRE38165, DANRE38163	XENTR05260
OG0000491	DANRE38164, DANRE08501, DANRE16265	XENTR04378
OG0000491	DANRE01134, DANRE08500, DANRE08499	XENTR03295
OG0000492	DANRE38725, DANRE38722, DANRE38727, DANRE38720, DANRE38721, DANRE38715, DANRE38719, DANRE38716, DANRE38726, DANRE38718, DANRE38723, DANRE38728, DANRE38724, DANRE25943, DANRE25944	XENTR12070, XENTR12069
OG0000492	DANRE30895, DANRE30896, DANRE30893, DANRE30902, DANRE25670, DANRE25669, DANRE30899, DANRE30901, DANRE30897, DANRE30894, DANRE30892, DANRE30898, DANRE30900, DANRE30891, DANRE31087, DANRE22451, DANRE22452, DANRE22449, DANRE22450	XENTR01257
OG0000494	DANRE34633, DANRE34632, DANRE34634, DANRE07924	XENTR11154
OG0000494	DANRE33529	XENTR04560
OG0000494	DANRE34185, DANRE34184	XENTR01512
OG0000494	DANRE40596, DANRE40598, DANRE40597, DANRE40595, DANRE19497, DANRE19498	XENTR10308
OG0000495	DANRE18597	XENTR00150, XENTR00149
OG0000496	DANRE14609, DANRE14610, DANRE08981, DANRE08984	XENTR06269
OG0000496	DANRE38583, DANRE38584	XENTR06649
OG0000496	DANRE08980, DANRE08979	XENTR06268
OG0000496	DANRE38582	XENTR12644
OG0000496	DANRE26393, DANRE03735	XENTR02898
OG0000496	DANRE14611, DANRE08973	XENTR16261
OG0000497	DANRE19507	XENTR12510
OG0000497	DANRE08308	XENTR13344
OG0000497	DANRE35380, DANRE35379, DANRE35381, DANRE35382, DANRE35378	XENTR06183
OG0000497	DANRE39953	XENTR09162
OG0000498	DANRE38559	XENTR06646
OG0000498	DANRE27692, DANRE27693	XENTR04610
OG0000498	DANRE14403	XENTR08348
OG0000498	DANRE37024, DANRE23500	XENTR02958
OG0000498	DANRE39337, DANRE39336, DANRE26186, DANRE26187	XENTR10209
OG0000499	DANRE10931, DANRE10932	XENTR03846, XENTR03845
OG0000499	DANRE08444, DANRE08445, DANRE08431, DANRE08443, DANRE08437, DANRE08436, DANRE08440, DANRE08439, DANRE08438	XENTR08886
OG0000499	DANRE17443, DANRE17442, DANRE11965, DANRE11964	XENTR04148
OG0000503	DANRE37675	XENTR11822
OG0000503	DANRE12364	XENTR11424, XENTR11425
OG0000503	DANRE31157, DANRE31158	XENTR12881, XENTR12882
OG0000503	DANRE12932, DANRE12931	XENTR10022
OG0000504	DANRE19314	XENTR02766
OG0000504	DANRE21611	XENTR13287
OG0000504	DANRE25901, DANRE25900, DANRE12198	XENTR05277
OG0000505	DANRE20986, DANRE20985, DANRE28320, DANRE28321	XENTR15726
OG0000505	DANRE34921, DANRE34920	XENTR09584, XENTR09585
OG0000505	DANRE26014, DANRE26013, DANRE26010, DANRE26011, DANRE26012	XENTR10436
OG0000505	DANRE10179	XENTR09693, XENTR09694
OG0000505	DANRE10178	XENTR09695
OG0000506	DANRE23658	XENTR17321, XENTR17322
OG0000506	DANRE26422, DANRE26423, DANRE26424, DANRE26425, DANRE36338, DANRE36336, DANRE36337, DANRE36335	XENTR10543
OG0000506	DANRE35296	XENTR09706
OG0000506	DANRE06951	XENTR05906
OG0000508	DANRE03868	XENTR06935
OG0000508	DANRE41797, DANRE41796, DANRE41798	XENTR13428
OG0000508	DANRE33661, DANRE33660, DANRE34215, DANRE34216	XENTR01138
OG0000508	DANRE34446, DANRE08333, DANRE08332, DANRE08334	XENTR16721
OG0000510	DANRE29015, DANRE29016, DANRE23929	XENTR16454
OG0000510	DANRE33900, DANRE33901, DANRE00308	XENTR06353
OG0000510	DANRE16489, DANRE06484, DANRE06483	XENTR15990
OG0000511	DANRE14427, DANRE14426, DANRE14425, DANRE14430, DANRE14429, DANRE14431, DANRE14428	XENTR16875
OG0000512	DANRE24892, DANRE28258, DANRE28257	XENTR01879
OG0000512	DANRE42020, DANRE35419, DANRE42025, DANRE42026, DANRE41979, DANRE41978, DANRE41980, DANRE41982, DANRE41985, DANRE41984, DANRE42019, DANRE41983	XENTR19023
OG0000512	DANRE41977	XENTR09415
OG0000513	DANRE03971, DANRE03972	XENTR12821
OG0000513	DANRE01456, DANRE01455, DANRE41221, DANRE41222, DANRE41220	XENTR01957
OG0000513	DANRE16669, DANRE16670	XENTR12745
OG0000513	DANRE20544, DANRE20542, DANRE20541, DANRE20543, DANRE20540, DANRE20538, DANRE20539	XENTR07542
OG0000514	DANRE35445	XENTR05611
OG0000514	DANRE29427, DANRE29426, DANRE29431, DANRE29430, DANRE29429, DANRE28744	XENTR01673
OG0000515	DANRE03235, DANRE03236	XENTR09527
OG0000516	DANRE26525, DANRE26524, DANRE26523, DANRE26526, DANRE26522	XENTR12542
OG0000516	DANRE37175	XENTR10354
OG0000516	DANRE01104, DANRE01105	XENTR15576
OG0000516	DANRE08144	XENTR10452
OG0000516	DANRE26283, DANRE26284	XENTR08167
OG0000517	DANRE36560, DANRE36561, DANRE22559, DANRE22560	XENTR07207
OG0000517	DANRE21346, DANRE21347, DANRE21348, DANRE13789, DANRE13788, DANRE13790, DANRE13794, DANRE13793, DANRE13791, DANRE13796, DANRE13792, DANRE13800, DANRE13799, DANRE13797, DANRE13801, DANRE01998, DANRE01994, DANRE01993	XENTR12249
OG0000517	DANRE13795	XENTR14719, XENTR14720
OG0000519	DANRE33550, DANRE01552	XENTR04553
OG0000520	DANRE01444, DANRE01443, DANRE01442	XENTR10317
OG0000520	DANRE29662	XENTR14896
OG0000520	DANRE08682, DANRE13991	XENTR14507, XENTR14506
OG0000520	DANRE08165, DANRE08166	XENTR02607
OG0000521	DANRE34387, DANRE34386, DANRE08837, DANRE08836, DANRE08838	XENTR12652
OG0000521	DANRE05616, DANRE05617	XENTR09000
OG0000521	DANRE02580, DANRE02579, DANRE02578, DANRE02577, DANRE02576, DANRE11262, DANRE11261	XENTR04152
OG0000521	DANRE19967, DANRE39243, DANRE39244	XENTR14112
OG0000522	DANRE07315, DANRE07316, DANRE07314, DANRE07313, DANRE07311, DANRE07312, DANRE07310, DANRE15867, DANRE15866, DANRE15864, DANRE15869, DANRE15865, DANRE15868	XENTR11563
OG0000522	DANRE05320, DANRE05318	XENTR01899, XENTR14640
OG0000523	DANRE35335, DANRE35336, DANRE35333, DANRE35334	XENTR10295
OG0000523	DANRE38364	XENTR10287
OG0000523	DANRE37559	XENTR12571
OG0000524	DANRE04953, DANRE04954	XENTR09435
OG0000525	DANRE27465	XENTR09922
OG0000525	DANRE37919, DANRE37918	XENTR10927
OG0000525	DANRE24803	XENTR01759
OG0000525	DANRE36177, DANRE29333	XENTR09125
OG0000526	DANRE04464, DANRE16744	XENTR14537, XENTR00608
OG0000527	DANRE28029, DANRE28025, DANRE28024	XENTR01298
OG0000527	DANRE30267	XENTR15872
OG0000527	DANRE35189, DANRE35188, DANRE19154, DANRE19156, DANRE19155	XENTR17958
OG0000528	DANRE11572, DANRE11573	XENTR08509
OG0000528	DANRE08361, DANRE08362	XENTR02076
OG0000528	DANRE37792, DANRE37793, DANRE37794	XENTR15793
OG0000529	DANRE17658, DANRE17657, DANRE17656	XENTR04688
OG0000529	DANRE14000, DANRE09212, DANRE00742	XENTR16534, XENTR03224
OG0000529	DANRE02792, DANRE02793	XENTR04094
OG0000530	DANRE26826	XENTR09841
OG0000530	DANRE00409	XENTR08688
OG0000530	DANRE24563, DANRE26825	XENTR03985
OG0000531	DANRE26591, DANRE26590, DANRE23889	XENTR02904
OG0000531	DANRE41756, DANRE41751, DANRE41754, DANRE41755, DANRE41753, DANRE41752	XENTR08406, XENTR08407
OG0000532	DANRE11421	XENTR11367, XENTR18190
OG0000533	DANRE07787, DANRE07786	XENTR11660
OG0000533	DANRE41379	XENTR13660, XENTR11200
OG0000534	DANRE41516, DANRE41515, DANRE41513, DANRE35861, DANRE41514, DANRE23039, DANRE35863, DANRE35862	XENTR08607
OG0000534	DANRE23037, DANRE23038	XENTR06202
OG0000534	DANRE24707, DANRE24706, DANRE29924	XENTR06939
OG0000535	DANRE20157, DANRE20158, DANRE06031, DANRE06033, DANRE06032, DANRE22311, DANRE22312, DANRE22313, DANRE15667, DANRE15668	XENTR12170
OG0000537	DANRE38989, DANRE38988	XENTR00659
OG0000537	DANRE41614, DANRE41613	XENTR02728
OG0000537	DANRE38991, DANRE38990, DANRE38992	XENTR00658
OG0000537	DANRE41611, DANRE41612	XENTR02729
OG0000538	DANRE37095	XENTR12900
OG0000538	DANRE29198, DANRE03222, DANRE03824, DANRE27952, DANRE27950, DANRE27949, DANRE27951, DANRE03823, DANRE03821, DANRE03822	XENTR13063
OG0000539	DANRE02013	XENTR10441, XENTR14195, XENTR00186, XENTR17569, XENTR17568, XENTR17566, XENTR17565, XENTR18965, XENTR17563, XENTR17561, XENTR17562, XENTR17564, XENTR10440, XENTR18473, XENTR17567, XENTR14472
OG0000540	DANRE19009	XENTR15064
OG0000540	DANRE30851	XENTR01264
OG0000540	DANRE19590	XENTR01978
OG0000540	DANRE33560	XENTR06456
OG0000540	DANRE16143, DANRE05308	XENTR08645
OG0000540	DANRE04722, DANRE19586, DANRE19585, DANRE19584	XENTR01979
OG0000540	DANRE24592, DANRE28184	XENTR12381
OG0000540	DANRE35881, DANRE41578, DANRE41577	XENTR04201
OG0000540	DANRE01756, DANRE01755	XENTR06226
OG0000542	DANRE16247, DANRE16248, DANRE16242, DANRE16243, DANRE16246, DANRE16249, DANRE16244, DANRE16245	XENTR03568
OG0000542	DANRE08551, DANRE01086, DANRE01090, DANRE01088	XENTR04355
OG0000542	DANRE23741	XENTR11922
OG0000542	DANRE14981, DANRE14980	XENTR03401
OG0000544	DANRE08538, DANRE08537, DANRE00847, DANRE00846, DANRE00848, DANRE00845	XENTR08814
OG0000544	DANRE16215	XENTR13831
OG0000544	DANRE34532, DANRE34530, DANRE34533, DANRE34531	XENTR06733
OG0000544	DANRE21519, DANRE21518, DANRE21517, DANRE39389, DANRE39388	XENTR12470
OG0000545	DANRE11520	XENTR03840
OG0000545	DANRE02906, DANRE02907	XENTR09092
OG0000545	DANRE34438, DANRE34437, DANRE34436, DANRE34439	XENTR14538
OG0000545	DANRE11738	XENTR09005
OG0000545	DANRE13378, DANRE13377	XENTR11985
OG0000546	DANRE16759	XENTR11453
OG0000546	DANRE27125	XENTR09359
OG0000546	DANRE25021, DANRE25022	XENTR10138
OG0000548	DANRE06455	XENTR15842
OG0000548	DANRE19625	XENTR12691
OG0000548	DANRE22043	XENTR12827
OG0000548	DANRE18865	XENTR14858
OG0000548	DANRE01597, DANRE01599, DANRE01598, DANRE25568	XENTR09279
OG0000550	DANRE42675, DANRE42676, DANRE42677	XENTR07186
OG0000552	DANRE01503	XENTR04244
OG0000552	DANRE06418, DANRE06417	XENTR09263
OG0000552	DANRE06064	XENTR15303
OG0000553	DANRE21288	XENTR04835
OG0000553	DANRE20656	XENTR02530
OG0000553	DANRE31268	XENTR06601
OG0000553	DANRE00920, DANRE00921	XENTR15181
OG0000553	DANRE34994	XENTR02641
OG0000553	DANRE09706	XENTR10623, XENTR10625, XENTR10624
OG0000553	DANRE29057, DANRE03068	XENTR07370
OG0000554	DANRE10367, DANRE10368	XENTR00240
OG0000554	DANRE15662	XENTR12469
OG0000554	DANRE00589	XENTR01987
OG0000554	DANRE04187, DANRE04188, DANRE04184	XENTR01995
OG0000554	DANRE20458	XENTR08716
OG0000554	DANRE30641, DANRE11706, DANRE11705	XENTR16835
OG0000557	DANRE03661	XENTR11081, XENTR11076, XENTR11077, XENTR11075, XENTR11078, XENTR11073, XENTR11074
OG0000557	DANRE30311, DANRE30316, DANRE30313, DANRE03662, DANRE03665, DANRE30319, DANRE30318, DANRE30327, DANRE30326, DANRE30330, DANRE30320	XENTR11071, XENTR15490, XENTR15489, XENTR15491, XENTR15488, XENTR15487, XENTR15486
OG0000557	DANRE03663, DANRE36080	XENTR07397
OG0000560	DANRE03304, DANRE11206	XENTR09304
OG0000561	DANRE18926, DANRE18925, DANRE18927, DANRE10686, DANRE10685	XENTR08505
OG0000561	DANRE18929	XENTR08504
OG0000561	DANRE35309	XENTR11638
OG0000561	DANRE06689	XENTR07523
OG0000562	DANRE27041, DANRE01831	XENTR08112
OG0000562	DANRE25391	XENTR00450
OG0000562	DANRE09161	XENTR10477
OG0000563	DANRE20313, DANRE07912	XENTR13310
OG0000563	DANRE39601	XENTR01198
OG0000564	DANRE34378, DANRE34377, DANRE08076	XENTR11680
OG0000564	DANRE16838, DANRE16839, DANRE16840, DANRE04604	XENTR00195
OG0000564	DANRE18044	XENTR13086
OG0000564	DANRE05546, DANRE17800, DANRE17802, DANRE17801	XENTR11650
OG0000564	DANRE05570	XENTR00592
OG0000565	DANRE09696, DANRE09695, DANRE09693, DANRE09692, DANRE09697	XENTR14800
OG0000566	DANRE13203, DANRE21692, DANRE19765, DANRE19764, DANRE19766, DANRE19762, DANRE19763	XENTR08330
OG0000566	DANRE25205, DANRE25192, DANRE13200, DANRE13201, DANRE13198, DANRE13199, DANRE13202	XENTR08129
OG0000566	DANRE25108	XENTR08128
OG0000566	DANRE33333, DANRE33334	XENTR02577
OG0000567	DANRE37645	XENTR01468, XENTR04575
OG0000567	DANRE43387	XENTR17225
OG0000570	DANRE43359	XENTR14036
OG0000570	DANRE30386, DANRE30385, DANRE04065	XENTR01676
OG0000572	DANRE11722	XENTR13098
OG0000572	DANRE37798, DANRE37797	XENTR15792
OG0000572	DANRE36636	XENTR15287, XENTR08060
