Orthogroup	DANRE	MOUSE
OG0000344	DANRE35029, DANRE35030	MOUSE38238, MOUSE38234, MOUSE38236, MOUSE38237, MOUSE38235
OG0000344	DANRE37821, DANRE16377	MOUSE20601
OG0000344	DANRE34575, DANRE23096, DANRE23097	MOUSE02382, MOUSE02380, MOUSE02381
OG0000345	DANRE20579	MOUSE03544, MOUSE03543, MOUSE03545, MOUSE03542, MOUSE03547, MOUSE03549, MOUSE03548, MOUSE03546, MOUSE03540, MOUSE03541
OG0000345	DANRE15725, DANRE06044	MOUSE48175, MOUSE48171
OG0000345	DANRE03976, DANRE03977	MOUSE21343
OG0000346	DANRE29104, DANRE29105	MOUSE50407, MOUSE50408
OG0000346	DANRE36435, DANRE36436, DANRE36433, DANRE36434, DANRE36437	MOUSE33363, MOUSE33364, MOUSE33362, MOUSE33361, MOUSE33359, MOUSE33360
OG0000346	DANRE00477, DANRE00478, DANRE00476	MOUSE20795, MOUSE20792, MOUSE20791, MOUSE20793
OG0000349	DANRE38827, DANRE38828, DANRE20921, DANRE26293	MOUSE29109, MOUSE29111, MOUSE29112, MOUSE29110, MOUSE29113, MOUSE29114, MOUSE29115
OG0000350	DANRE01886, DANRE01885, DANRE22467	MOUSE28919
OG0000350	DANRE23944, DANRE23945	MOUSE09183, MOUSE09184
OG0000350	DANRE04491	MOUSE52010
OG0000350	DANRE14797	MOUSE33857, MOUSE33858, MOUSE33844
OG0000350	DANRE10737, DANRE10736, DANRE10735	MOUSE41328
OG0000350	DANRE12046	MOUSE11716
OG0000350	DANRE10734, DANRE18664, DANRE18663	MOUSE27993
OG0000351	DANRE23567, DANRE23568	MOUSE48832, MOUSE33382, MOUSE33381, MOUSE33380
OG0000351	DANRE22839, DANRE22838, DANRE39942, DANRE39943, DANRE21286, DANRE31267	MOUSE09377
OG0000351	DANRE31266	MOUSE02033
OG0000351	DANRE21285, DANRE21284	MOUSE09378
OG0000351	DANRE39941, DANRE22836, DANRE22837	MOUSE54254
OG0000351	DANRE02280	MOUSE23558
OG0000351	DANRE31263, DANRE31264	MOUSE02036
OG0000351	DANRE21283, DANRE21282	MOUSE09379
OG0000351	DANRE40776, DANRE02278	MOUSE23559
OG0000351	DANRE31265	MOUSE02035
OG0000352	DANRE00052, DANRE00051, DANRE00054, DANRE00053	MOUSE20799, MOUSE20798, MOUSE20800
OG0000352	DANRE40150	MOUSE18465, MOUSE18464
OG0000352	DANRE29098, DANRE29099, DANRE16846, DANRE16847	MOUSE48828, MOUSE48827
OG0000352	DANRE18553, DANRE18552	MOUSE00653, MOUSE00652, MOUSE00651, MOUSE00650
OG0000352	DANRE12565	MOUSE01779, MOUSE01780, MOUSE01778
OG0000353	DANRE11203	MOUSE00978, MOUSE00979
OG0000353	DANRE35307, DANRE35308, DANRE19661, DANRE19660	MOUSE47795, MOUSE47786, MOUSE47788, MOUSE47789, MOUSE47787, MOUSE47792, MOUSE47785, MOUSE47793, MOUSE47791, MOUSE47784
OG0000353	DANRE11200	MOUSE00980, MOUSE00976
OG0000353	DANRE03298, DANRE11201	MOUSE00952, MOUSE00954, MOUSE00958, MOUSE00973, MOUSE00955, MOUSE00969, MOUSE00975, MOUSE00974, MOUSE00967, MOUSE00965, MOUSE00961, MOUSE00959, MOUSE00953, MOUSE00960, MOUSE00972, MOUSE00968, MOUSE00956, MOUSE00971, MOUSE00970
OG0000353	DANRE15654, DANRE39190, DANRE39186, DANRE39187	MOUSE31477, MOUSE31476, MOUSE31471, MOUSE31470
OG0000354	DANRE07696, DANRE07693, DANRE07692, DANRE07691, DANRE07694, DANRE07697, DANRE07695	MOUSE45580, MOUSE45779, MOUSE45778, MOUSE45579, MOUSE45578, MOUSE45594, MOUSE45584, MOUSE45583, MOUSE45590, MOUSE45593, MOUSE45591, MOUSE45592, MOUSE45430, MOUSE45431, MOUSE45443, MOUSE45534, MOUSE45434, MOUSE45433, MOUSE45435, MOUSE45436, MOUSE45488, MOUSE45419, MOUSE45489, MOUSE45452, MOUSE45494, MOUSE45441, MOUSE45462, MOUSE45498, MOUSE45502, MOUSE45499, MOUSE45523, MOUSE45501, MOUSE45521, MOUSE45520, MOUSE45518, MOUSE45519, MOUSE45453, MOUSE45429, MOUSE45432, MOUSE45421, MOUSE45420, MOUSE45576, MOUSE45575, MOUSE45574
OG0000356	DANRE02928, DANRE02927, DANRE02929	MOUSE18708
OG0000356	DANRE36680, DANRE36679	MOUSE05368, MOUSE17318
OG0000356	DANRE20639, DANRE20640	MOUSE17317
OG0000357	DANRE16485	MOUSE20055
OG0000357	DANRE06581, DANRE16487, DANRE16488, DANRE16486	MOUSE20054, MOUSE20050
OG0000357	DANRE01432, DANRE01431	MOUSE37778, MOUSE37783, MOUSE37784, MOUSE37779, MOUSE37781, MOUSE37782, MOUSE37777, MOUSE37776
OG0000357	DANRE01433	MOUSE46513, MOUSE46514, MOUSE46515, MOUSE46511
OG0000357	DANRE31492, DANRE31491, DANRE25521, DANRE25522, DANRE25519	MOUSE39437
OG0000357	DANRE31493	MOUSE55151
OG0000357	DANRE02489, DANRE02488	MOUSE09345
OG0000357	DANRE23129	MOUSE17463, MOUSE55149, MOUSE55148, MOUSE55147, MOUSE55152, MOUSE55150, MOUSE55146
OG0000358	DANRE25564, DANRE25563	MOUSE02067, MOUSE02068
OG0000358	DANRE31035, DANRE31036, DANRE12471, DANRE12472	MOUSE02117
OG0000358	DANRE30967	MOUSE42054, MOUSE42056, MOUSE42055, MOUSE42053
OG0000358	DANRE42327, DANRE42328	MOUSE13132, MOUSE13131
OG0000359	DANRE12179	MOUSE49669, MOUSE49668
OG0000359	DANRE30427	MOUSE46110
OG0000359	DANRE17317, DANRE17318, DANRE17316, DANRE41910	MOUSE30916, MOUSE30917, MOUSE30918, MOUSE30920, MOUSE30921, MOUSE30914, MOUSE30913, MOUSE30911, MOUSE30915, MOUSE30919, MOUSE30912
OG0000359	DANRE29664, DANRE29663	MOUSE46527, MOUSE46525
OG0000359	DANRE06415, DANRE06416, DANRE06413, DANRE06414	MOUSE54214
OG0000360	DANRE07609	MOUSE47754, MOUSE47755
OG0000360	DANRE17865, DANRE17866	MOUSE48287, MOUSE48286, MOUSE48288, MOUSE48285
OG0000360	DANRE01799, DANRE01798, DANRE01797	MOUSE11300, MOUSE11299, MOUSE11301, MOUSE11297, MOUSE11298
OG0000362	DANRE10829	MOUSE15679
OG0000362	DANRE16934, DANRE03869	MOUSE46036, MOUSE46037, MOUSE46038
OG0000362	DANRE04571, DANRE04570	MOUSE00743
OG0000363	DANRE05157, DANRE05158	MOUSE49901
OG0000363	DANRE10491	MOUSE17584, MOUSE17582, MOUSE17583
OG0000363	DANRE34034	MOUSE37872
OG0000363	DANRE03815, DANRE13868	MOUSE17587
OG0000364	DANRE10845, DANRE10846, DANRE10844	MOUSE00293, MOUSE00294, MOUSE00296, MOUSE00295
OG0000365	DANRE07429	MOUSE51118, MOUSE51117
OG0000365	DANRE35273, DANRE24290	MOUSE24387, MOUSE24386, MOUSE15939
OG0000365	DANRE27060	MOUSE01411, MOUSE01410
OG0000365	DANRE26709, DANRE26710	MOUSE31382, MOUSE31380, MOUSE31381
OG0000365	DANRE16764, DANRE28891	MOUSE50452, MOUSE50454, MOUSE50451
OG0000367	DANRE31524	MOUSE24961, MOUSE24960
OG0000367	DANRE01785, DANRE01784	MOUSE40629
OG0000367	DANRE39737, DANRE39738, DANRE02416	MOUSE53593
OG0000367	DANRE22496	MOUSE29122
OG0000367	DANRE26403, DANRE26402, DANRE26404, DANRE26405	MOUSE18961
OG0000367	DANRE18908, DANRE18907	MOUSE12636, MOUSE12635, MOUSE12634
OG0000371	DANRE02548, DANRE02547	MOUSE55335, MOUSE55336
OG0000371	DANRE03248	MOUSE05839, MOUSE05838
OG0000372	DANRE15253	MOUSE31597
OG0000372	DANRE02748	MOUSE34480, MOUSE34479, MOUSE34478
OG0000372	DANRE06645	MOUSE03497
OG0000372	DANRE06644	MOUSE03494, MOUSE03493, MOUSE03495, MOUSE03496
OG0000372	DANRE22505, DANRE22504	MOUSE28281
OG0000372	DANRE18764	MOUSE06545, MOUSE06546
OG0000372	DANRE15256	MOUSE31598
OG0000373	DANRE42982	MOUSE37699
OG0000373	DANRE29521, DANRE03427, DANRE03426	MOUSE20030
OG0000373	DANRE11420, DANRE39515, DANRE39514	MOUSE35785
OG0000374	DANRE27018, DANRE23780	MOUSE32586, MOUSE32585, MOUSE32584, MOUSE32583
OG0000374	DANRE41520	MOUSE26217, MOUSE26218, MOUSE26216, MOUSE26215
OG0000374	DANRE23150, DANRE35505, DANRE35504	MOUSE14771
OG0000374	DANRE03789, DANRE05089	MOUSE11504, MOUSE11505
OG0000374	DANRE33404, DANRE33403	MOUSE31694
OG0000374	DANRE23152, DANRE23151	MOUSE14767
OG0000374	DANRE27829	MOUSE26220
OG0000375	DANRE30139	MOUSE46135
OG0000375	DANRE30138	MOUSE46200
OG0000375	DANRE16765	MOUSE16985
OG0000375	DANRE03047, DANRE04153, DANRE30105, DANRE30106, DANRE30107, DANRE04150	MOUSE03908, MOUSE03905
OG0000375	DANRE06003	MOUSE36106, MOUSE36105, MOUSE36104
OG0000378	DANRE10060	MOUSE33886
OG0000378	DANRE30848, DANRE10029	MOUSE32153
OG0000378	DANRE41542, DANRE41543, DANRE41544, DANRE35904, DANRE35903	MOUSE21992
OG0000378	DANRE35004	MOUSE50906, MOUSE50905
OG0000378	DANRE42464, DANRE42465, DANRE42466, DANRE42463, DANRE42468	MOUSE24152, MOUSE24147, MOUSE24153, MOUSE24148, MOUSE24157, MOUSE24150, MOUSE24156, MOUSE24151, MOUSE24149
OG0000378	DANRE13826, DANRE13825, DANRE09246, DANRE09245, DANRE09244	MOUSE43067, MOUSE43064, MOUSE43066, MOUSE43061, MOUSE43068, MOUSE43062, MOUSE43065, MOUSE43063
OG0000379	DANRE08570	MOUSE04352
OG0000379	DANRE04156	MOUSE15062, MOUSE15063, MOUSE03903
OG0000379	DANRE16856, DANRE16855	MOUSE17074
OG0000379	DANRE14077, DANRE14080, DANRE14079, DANRE14076, DANRE14078	MOUSE33956, MOUSE33955
OG0000382	DANRE02655	MOUSE01978
OG0000382	DANRE25951, DANRE25950, DANRE31576, DANRE31575	MOUSE06877, MOUSE06876
OG0000382	DANRE22849	MOUSE52801
OG0000384	DANRE39176, DANRE39177	MOUSE31413, MOUSE31414
OG0000384	DANRE09548, DANRE09549, DANRE09547, DANRE41421, DANRE41422	MOUSE26514, MOUSE26513
OG0000385	DANRE42775, DANRE42776, DANRE02100, DANRE02102, DANRE02101	MOUSE26354, MOUSE26353
OG0000385	DANRE09865	MOUSE35288, MOUSE35289, MOUSE35284, MOUSE35286
OG0000386	DANRE15744, DANRE06792	MOUSE48104
OG0000386	DANRE06707, DANRE33779, DANRE08771, DANRE00813	MOUSE50199
OG0000389	DANRE07865, DANRE02597, DANRE07866	MOUSE45224, MOUSE45222
OG0000389	DANRE20466, DANRE20465, DANRE20464, DANRE20463	MOUSE03530, MOUSE03531
OG0000389	DANRE03342, DANRE03343, DANRE03344, DANRE11173	MOUSE00739, MOUSE00738, MOUSE00737
OG0000391	DANRE11237, DANRE11238	MOUSE46712, MOUSE46713, MOUSE46711
OG0000391	DANRE11236	MOUSE46710, MOUSE46709
OG0000391	DANRE23137, DANRE23139, DANRE23138	MOUSE02543, MOUSE02540, MOUSE02541
OG0000391	DANRE04942, DANRE04941, DANRE04943, DANRE04944, DANRE04940	MOUSE02909, MOUSE02908, MOUSE02907, MOUSE02906
OG0000391	DANRE42610, DANRE42611	MOUSE22423, MOUSE22420, MOUSE22422, MOUSE22421, MOUSE22418, MOUSE22419
OG0000392	DANRE34333, DANRE34332, DANRE34328, DANRE34334, DANRE34327, DANRE34330, DANRE34331	MOUSE10374
OG0000392	DANRE40148, DANRE40147, DANRE40149	MOUSE48618, MOUSE48619
OG0000392	DANRE26696, DANRE26695, DANRE36354, DANRE36355	MOUSE33244, MOUSE33239, MOUSE33238, MOUSE33243, MOUSE33241
OG0000393	DANRE33584, DANRE33585	MOUSE37529, MOUSE37530, MOUSE37528, MOUSE41790
OG0000393	DANRE41173, DANRE41172	MOUSE12782
OG0000393	DANRE04252	MOUSE06185
OG0000395	DANRE07727, DANRE07728, DANRE01256, DANRE01257	MOUSE16481
OG0000395	DANRE07818	MOUSE51097
OG0000395	DANRE07819	MOUSE51095
OG0000396	DANRE19239, DANRE35149, DANRE35150	MOUSE25504
OG0000396	DANRE13219, DANRE13220	MOUSE51316
OG0000396	DANRE19273, DANRE40879	MOUSE26077
OG0000396	DANRE17659	MOUSE24045
OG0000396	DANRE35148, DANRE35151, DANRE19240, DANRE19237	MOUSE25502, MOUSE25501, MOUSE25503
OG0000396	DANRE26720, DANRE26721, DANRE24521	MOUSE31296, MOUSE31294, MOUSE31295
OG0000396	DANRE17217, DANRE30277, DANRE30278, DANRE30279	MOUSE50305, MOUSE50307, MOUSE50306
OG0000397	DANRE04704, DANRE04745	MOUSE40375
OG0000397	DANRE16352, DANRE16353, DANRE39264	MOUSE35972, MOUSE35970
OG0000397	DANRE11248, DANRE03405	MOUSE46687
OG0000397	DANRE34013, DANRE34014	MOUSE47841
OG0000397	DANRE04744, DANRE01077, DANRE01069, DANRE04710, DANRE19128, DANRE19140, DANRE04716, DANRE19137, DANRE19120, DANRE04707, DANRE04713, DANRE04747, DANRE04686, DANRE04689, DANRE04685, DANRE04683, DANRE04734, DANRE04733, DANRE04677, DANRE04736, DANRE04684, DANRE04739, DANRE04691, DANRE04688, DANRE04681, DANRE04682, DANRE04732, DANRE04746, DANRE04695, DANRE04694, DANRE04735, DANRE04678, DANRE04690, DANRE04708, DANRE04743, DANRE04711, DANRE04717, DANRE04692, DANRE04738, DANRE04714, DANRE01076, DANRE19142, DANRE19144, DANRE04740, DANRE04719	MOUSE40376, MOUSE40377, MOUSE40374, MOUSE40371, MOUSE40373, MOUSE40372
OG0000399	DANRE18056	MOUSE07411, MOUSE07410, MOUSE07412, MOUSE07413, MOUSE07409
OG0000399	DANRE18763	MOUSE06544
OG0000399	DANRE26022, DANRE09643	MOUSE30469
OG0000399	DANRE38314	MOUSE51796
OG0000399	DANRE28313	MOUSE48644
OG0000400	DANRE10040	MOUSE32133, MOUSE32134
OG0000400	DANRE32946	MOUSE28876
OG0000401	DANRE03473	MOUSE05326, MOUSE05325
OG0000401	DANRE27291, DANRE38823, DANRE38822	MOUSE25077, MOUSE25075, MOUSE25076
OG0000402	DANRE40447, DANRE30875, DANRE25719	MOUSE39022
OG0000402	DANRE19619	MOUSE48026
OG0000402	DANRE03492, DANRE03493, DANRE11285	MOUSE20939
OG0000402	DANRE01674, DANRE01673, DANRE22595	MOUSE29094
OG0000403	DANRE19802	MOUSE50086, MOUSE50085, MOUSE50089, MOUSE50088, MOUSE50087, MOUSE50083
OG0000403	DANRE22638	MOUSE29140
OG0000403	DANRE06760, DANRE06758, DANRE06761, DANRE06759	MOUSE53960
OG0000404	DANRE39992	MOUSE33455
OG0000404	DANRE34728, DANRE34727, DANRE34732, DANRE34731, DANRE34729, DANRE34730	MOUSE20758, MOUSE20757
OG0000404	DANRE36432, DANRE34734	MOUSE20760
OG0000404	DANRE34733	MOUSE20759
OG0000405	DANRE09893, DANRE09890, DANRE09892, DANRE09891	MOUSE30202, MOUSE30201, MOUSE30203, MOUSE30204
OG0000405	DANRE12864, DANRE12863, DANRE12862, DANRE12866, DANRE12865	MOUSE44618, MOUSE44617, MOUSE44620, MOUSE44616
OG0000405	DANRE01496, DANRE01497, DANRE01495, DANRE01502, DANRE01500, DANRE01499, DANRE01501, DANRE34777, DANRE34779, DANRE34778	MOUSE10167, MOUSE10169, MOUSE10166, MOUSE10165, MOUSE10144, MOUSE10148, MOUSE10161, MOUSE10149
OG0000405	DANRE21580, DANRE21579	MOUSE44619
OG0000405	DANRE01498	MOUSE10154
OG0000406	DANRE23159, DANRE23160, DANRE36552	MOUSE02370, MOUSE02369
OG0000409	DANRE33669, DANRE33668	MOUSE37414, MOUSE37415, MOUSE37416, MOUSE37417
OG0000409	DANRE34639, DANRE34638	MOUSE04398
OG0000409	DANRE09306	MOUSE39561, MOUSE39562, MOUSE39559, MOUSE39560
OG0000410	DANRE09277, DANRE20414	MOUSE43091, MOUSE43092, MOUSE19406
OG0000410	DANRE00419, DANRE00420	MOUSE36951
OG0000411	DANRE13511	MOUSE34395, MOUSE34396
OG0000411	DANRE12028, DANRE17380	MOUSE52176
OG0000411	DANRE13514, DANRE13513	MOUSE52182, MOUSE52175, MOUSE52179, MOUSE52178, MOUSE52177, MOUSE52183, MOUSE34399, MOUSE52181
OG0000411	DANRE15532	MOUSE30078, MOUSE30077, MOUSE30076
OG0000411	DANRE03269	MOUSE20866, MOUSE20865
OG0000411	DANRE06248	MOUSE19258
OG0000411	DANRE15773	MOUSE36328, MOUSE36327
OG0000412	DANRE40212, DANRE40213	MOUSE33377, MOUSE33375
OG0000412	DANRE05333, DANRE05334	MOUSE11433, MOUSE11432
OG0000412	DANRE34255, DANRE34254, DANRE40964	MOUSE25648, MOUSE25646
OG0000413	DANRE18923	MOUSE55055
OG0000413	DANRE10704, DANRE18922	MOUSE27417
OG0000413	DANRE18980	MOUSE28007
OG0000413	DANRE08263, DANRE08262	MOUSE43292
OG0000413	DANRE27623, DANRE27621, DANRE27622, DANRE20913, DANRE20912, DANRE20914	MOUSE15629
OG0000413	DANRE12246, DANRE12248, DANRE12247	MOUSE45112
OG0000415	DANRE22332, DANRE23529, DANRE23530, DANRE23528, DANRE23527, DANRE23556, DANRE23764, DANRE28253	MOUSE12435
OG0000415	DANRE23816, DANRE23815, DANRE37519	MOUSE09158
OG0000415	DANRE23602, DANRE35497, DANRE35498	MOUSE28551, MOUSE28550
OG0000415	DANRE37135, DANRE37134	MOUSE27839, MOUSE27838
OG0000416	DANRE28749	MOUSE31718, MOUSE31715, MOUSE31714, MOUSE31712, MOUSE37041, MOUSE37038, MOUSE37034
OG0000416	DANRE27845, DANRE12131, DANRE31926, DANRE28748, DANRE28750, DANRE33210, DANRE12132, DANRE27844, DANRE27843	MOUSE31708, MOUSE31709, MOUSE31710, MOUSE31716, MOUSE31717, MOUSE37035, MOUSE37036, MOUSE37037, MOUSE37043, MOUSE37044, MOUSE37033, MOUSE37032, MOUSE37042, MOUSE37039, MOUSE37040, MOUSE31711, MOUSE31713
OG0000417	DANRE31610	MOUSE23547, MOUSE14397
OG0000419	DANRE12601, DANRE12599, DANRE12600	MOUSE47174, MOUSE47175, MOUSE47172, MOUSE47173
OG0000419	DANRE29308	MOUSE43962
OG0000419	DANRE40765	MOUSE23530
OG0000420	DANRE00840, DANRE00841, DANRE08543, DANRE08545, DANRE08542, DANRE08546, DANRE08544	MOUSE29772, MOUSE29773, MOUSE29774, MOUSE29775
OG0000420	DANRE06728	MOUSE09584, MOUSE09585
OG0000421	DANRE01490	MOUSE30192
OG0000421	DANRE21571, DANRE21570, DANRE28431	MOUSE48414
OG0000421	DANRE21567	MOUSE48413
OG0000421	DANRE34765, DANRE34767, DANRE34766, DANRE01489, DANRE43183	MOUSE10189
OG0000421	DANRE25608	MOUSE44715, MOUSE44716, MOUSE44714
OG0000421	DANRE09897	MOUSE30191
OG0000421	DANRE38929, DANRE38931, DANRE38930, DANRE38932, DANRE25609	MOUSE44712
OG0000421	DANRE01488	MOUSE10197, MOUSE10194, MOUSE10196
OG0000421	DANRE09898, DANRE09899	MOUSE30189, MOUSE30190
OG0000422	DANRE14661, DANRE05596, DANRE05597	MOUSE33839, MOUSE33840
OG0000422	DANRE18645, DANRE18644	MOUSE06628, MOUSE06631, MOUSE06630, MOUSE06629
OG0000424	DANRE03532	MOUSE20885, MOUSE20880, MOUSE20881, MOUSE20883, MOUSE20884, MOUSE20882, MOUSE20886, MOUSE20893, MOUSE20892, MOUSE20890, MOUSE20889, MOUSE20888, MOUSE20895, MOUSE20903
OG0000425	DANRE07739, DANRE07738	MOUSE42633, MOUSE42630, MOUSE42631, MOUSE42632, MOUSE42634
OG0000425	DANRE04594	MOUSE02954, MOUSE02952, MOUSE02951, MOUSE02956, MOUSE02955, MOUSE02953
OG0000425	DANRE12103, DANRE12105	MOUSE27384, MOUSE27383
OG0000425	DANRE41873, DANRE41874, DANRE16596, DANRE16595	MOUSE17393
OG0000425	DANRE00985	MOUSE50668
OG0000426	DANRE07060, DANRE20172	MOUSE03252, MOUSE03251
OG0000426	DANRE07062	MOUSE03838
OG0000426	DANRE17040, DANRE17041, DANRE30201	MOUSE05136
OG0000426	DANRE09323, DANRE09324, DANRE09322, DANRE09321	MOUSE42324, MOUSE42321
OG0000426	DANRE29984, DANRE29985	MOUSE03830, MOUSE03832, MOUSE03833, MOUSE03834, MOUSE03835, MOUSE03836, MOUSE03831
OG0000427	DANRE12612, DANRE12613, DANRE12611, DANRE39319, DANRE39318	MOUSE45881, MOUSE45880, MOUSE45878, MOUSE45877
OG0000427	DANRE22930, DANRE22931, DANRE22929, DANRE02497, DANRE02496	MOUSE34466, MOUSE34463, MOUSE34462, MOUSE34461, MOUSE34464
OG0000427	DANRE26773, DANRE26772	MOUSE15450, MOUSE15454, MOUSE15446, MOUSE15449, MOUSE15457, MOUSE15447, MOUSE15451, MOUSE15452, MOUSE15448
OG0000429	DANRE36001, DANRE36002	MOUSE06190, MOUSE06189, MOUSE06191
OG0000430	DANRE23936	MOUSE44209, MOUSE10057, MOUSE44211
OG0000430	DANRE25020, DANRE37608	MOUSE53642, MOUSE53643, MOUSE53644, MOUSE53641, MOUSE53640, MOUSE19493, MOUSE20457
OG0000431	DANRE24824	MOUSE46075, MOUSE46076, MOUSE46077
OG0000431	DANRE17840	MOUSE36473, MOUSE36474, MOUSE36472
OG0000431	DANRE12254, DANRE12253, DANRE12255, DANRE12256, DANRE12257	MOUSE50061, MOUSE50060, MOUSE50062
OG0000431	DANRE26528	MOUSE29578, MOUSE29583, MOUSE29582, MOUSE29579, MOUSE09376
OG0000431	DANRE15244, DANRE42492, DANRE42493, DANRE42494, DANRE42495	MOUSE47610, MOUSE47606, MOUSE47605, MOUSE47607, MOUSE29585, MOUSE29586, MOUSE29581, MOUSE29580, MOUSE47609, MOUSE47608
OG0000432	DANRE31442, DANRE25599, DANRE25600	MOUSE41192, MOUSE41193
OG0000432	DANRE02708, DANRE02707, DANRE41299	MOUSE11241
OG0000432	DANRE31413, DANRE31412	MOUSE35363, MOUSE35366, MOUSE35364, MOUSE35362, MOUSE35365, MOUSE35361
OG0000432	DANRE21202, DANRE21201, DANRE36976, DANRE36975, DANRE36974	MOUSE52639, MOUSE52640, MOUSE52642, MOUSE52643, MOUSE52638, MOUSE52641
OG0000433	DANRE04048	MOUSE06145, MOUSE06147
OG0000433	DANRE29991, DANRE29994, DANRE29993, DANRE29992	MOUSE03778, MOUSE03779
OG0000433	DANRE18171	MOUSE15809
OG0000433	DANRE18170, DANRE18169, DANRE18168, DANRE10817	MOUSE00110, MOUSE00111, MOUSE00113, MOUSE00112
OG0000433	DANRE42181, DANRE42182	MOUSE15808, MOUSE15805, MOUSE15807, MOUSE15806, MOUSE15804
OG0000434	DANRE15115, DANRE15112, DANRE15113, DANRE15114, DANRE15111, DANRE15108, DANRE15110, DANRE15107, DANRE15109	MOUSE09325, MOUSE09326, MOUSE09323, MOUSE09324, MOUSE09322, MOUSE09321
OG0000435	DANRE03550	MOUSE11753, MOUSE11749, MOUSE11751, MOUSE11752
OG0000435	DANRE23968, DANRE23966, DANRE23967, DANRE27191	MOUSE18591, MOUSE18593, MOUSE18592, MOUSE18590, MOUSE18589, MOUSE18588, MOUSE18587, MOUSE18586
OG0000435	DANRE14826, DANRE14825	MOUSE33988, MOUSE33989
OG0000435	DANRE17636, DANRE11382, DANRE11383, DANRE17637, DANRE17638	MOUSE47650, MOUSE47651, MOUSE47649
OG0000435	DANRE35492, DANRE35491, DANRE35494, DANRE35493	MOUSE28492, MOUSE28490, MOUSE28491, MOUSE28500, MOUSE28495, MOUSE28498, MOUSE28499
OG0000436	DANRE14972	MOUSE23265
OG0000436	DANRE14967, DANRE14969, DANRE14968, DANRE14970, DANRE14966	MOUSE53124, MOUSE53120, MOUSE53121, MOUSE53123, MOUSE23263, MOUSE53119, MOUSE53118, MOUSE53122
OG0000442	DANRE07531	MOUSE29994, MOUSE29993
OG0000442	DANRE07532, DANRE07533	MOUSE29995
OG0000442	DANRE16586	MOUSE12602
OG0000442	DANRE24242	MOUSE15751
OG0000442	DANRE14641	MOUSE34094, MOUSE34093, MOUSE34095
OG0000442	DANRE14640	MOUSE15757
OG0000442	DANRE00817	MOUSE38695
OG0000442	DANRE29323	MOUSE05918, MOUSE18817, MOUSE05916
OG0000443	DANRE09802, DANRE09801	MOUSE32686, MOUSE32684
OG0000443	DANRE42227, DANRE42228, DANRE42226, DANRE42229	MOUSE23282, MOUSE23280, MOUSE23281
OG0000443	DANRE00081, DANRE00080, DANRE00082	MOUSE19147
OG0000444	DANRE31300, DANRE31301	MOUSE41959, MOUSE41957, MOUSE41958
OG0000444	DANRE02757	MOUSE23532, MOUSE23533
OG0000444	DANRE12801, DANRE12802	MOUSE19976, MOUSE19978, MOUSE19975
OG0000444	DANRE12418	MOUSE14459, MOUSE14458, MOUSE14457
OG0000445	DANRE17296	MOUSE52167
OG0000446	DANRE18817	MOUSE12677
OG0000446	DANRE26508	MOUSE31305, MOUSE31304
OG0000446	DANRE38226, DANRE38225	MOUSE27113, MOUSE27119, MOUSE27118, MOUSE27115, MOUSE27114
OG0000446	DANRE15097	MOUSE34312
OG0000446	DANRE10485, DANRE10484	MOUSE13550
OG0000447	DANRE16236, DANRE16237	MOUSE48709, MOUSE48707, MOUSE48708
OG0000447	DANRE34347, DANRE34348	MOUSE54566, MOUSE50106, MOUSE50107
OG0000447	DANRE34349, DANRE34350	MOUSE54565, MOUSE54564
OG0000447	DANRE19795, DANRE19794, DANRE13289	MOUSE50105
OG0000448	DANRE42867	MOUSE12972, MOUSE12971
OG0000448	DANRE35556, DANRE35557	MOUSE12990, MOUSE12987, MOUSE12988, MOUSE12986, MOUSE12985
OG0000448	DANRE06743, DANRE06744	MOUSE54818, MOUSE54817, MOUSE54819, MOUSE54820, MOUSE54821
OG0000448	DANRE07117, DANRE07116, DANRE00649	MOUSE19366, MOUSE19365
OG0000448	DANRE39277, DANRE39279, DANRE39278	MOUSE36245, MOUSE36243, MOUSE36247, MOUSE36248, MOUSE36246, MOUSE36244
OG0000449	DANRE10524, DANRE10525	MOUSE43846, MOUSE43845
OG0000449	DANRE00979, DANRE00980, DANRE00981, DANRE00982	MOUSE50532, MOUSE50528, MOUSE50530, MOUSE50531, MOUSE50529, MOUSE50526, MOUSE50527
OG0000449	DANRE43215	MOUSE15854, MOUSE15855, MOUSE15848, MOUSE15852, MOUSE15851
OG0000449	DANRE36482	MOUSE31944, MOUSE31946, MOUSE31947, MOUSE31945
OG0000450	DANRE41803	MOUSE16109
OG0000450	DANRE10831	MOUSE00139
OG0000450	DANRE03681	MOUSE46535
OG0000450	DANRE16483, DANRE16482, DANRE16481, DANRE16484, DANRE06580, DANRE06579	MOUSE20568, MOUSE20569, MOUSE20565, MOUSE20567
OG0000450	DANRE40929, DANRE40930, DANRE40931	MOUSE37990, MOUSE37989
OG0000450	DANRE13780, DANRE13779, DANRE13781	MOUSE46533
OG0000450	DANRE07541	MOUSE38152, MOUSE38153, MOUSE38154
OG0000452	DANRE18071, DANRE18072, DANRE09006	MOUSE32609, MOUSE32608, MOUSE32612, MOUSE32611, MOUSE32610, MOUSE32614, MOUSE07592, MOUSE07584, MOUSE07581, MOUSE07582, MOUSE07588, MOUSE07586, MOUSE07587, MOUSE07590, MOUSE07591, MOUSE07585, MOUSE07589, MOUSE07593
