Orthogroup	DANRE	ORYLA
OG0001321	DANRE10455	ORYLA06094
OG0001321	DANRE13897	ORYLA02144
OG0001321	DANRE12728	ORYLA19802
OG0001321	DANRE28335	ORYLA06811
OG0001321	DANRE10456	ORYLA06093
OG0001322	DANRE39175, DANRE39174	ORYLA12031
OG0001322	DANRE07737	ORYLA03496
OG0001323	DANRE19992, DANRE37489	ORYLA07539
OG0001323	DANRE05619	ORYLA10096
OG0001324	DANRE16093, DANRE16095, DANRE16098, DANRE16097	ORYLA08370
OG0001325	DANRE07084, DANRE07085, DANRE07086, DANRE04852, DANRE04851, DANRE04853	ORYLA18675, ORYLA10649
OG0001325	DANRE07195, DANRE07194	ORYLA08927
OG0001326	DANRE05749, DANRE05748	ORYLA00013, ORYLA05047
OG0001326	DANRE43139	ORYLA02306
OG0001326	DANRE01553, DANRE33552	ORYLA02304
OG0001326	DANRE05304, DANRE16141	ORYLA00758
OG0001327	DANRE25508, DANRE25510, DANRE25509	ORYLA15316
OG0001327	DANRE31148, DANRE31147	ORYLA11280
OG0001327	DANRE02284	ORYLA14397
OG0001329	DANRE31067	ORYLA10954
OG0001329	DANRE39827	ORYLA14747
OG0001329	DANRE07097, DANRE07098	ORYLA20436
OG0001329	DANRE42297	ORYLA09411
OG0001329	DANRE07099	ORYLA00672
OG0001330	DANRE03150, DANRE03151	ORYLA07932
OG0001330	DANRE29159, DANRE29160	ORYLA16248
OG0001330	DANRE08275	ORYLA04009
OG0001330	DANRE20391, DANRE20390	ORYLA03267
OG0001330	DANRE33586, DANRE33587	ORYLA17273
OG0001331	DANRE05980, DANRE05978, DANRE05981	ORYLA00931
OG0001331	DANRE20417	ORYLA03956
OG0001332	DANRE16331, DANRE38071	ORYLA07497
OG0001333	DANRE00100	ORYLA17399
OG0001333	DANRE03587	ORYLA07772
OG0001335	DANRE25893	ORYLA12708, ORYLA12707
OG0001335	DANRE34590, DANRE34591	ORYLA18097
OG0001335	DANRE01819, DANRE01818	ORYLA13160
OG0001337	DANRE39869	ORYLA17664
OG0001337	DANRE27426, DANRE27424	ORYLA06931
OG0001338	DANRE21481	ORYLA13422
OG0001338	DANRE30294	ORYLA16567
OG0001338	DANRE21738	ORYLA13604
OG0001338	DANRE19081	ORYLA02518
OG0001338	DANRE29108	ORYLA17067
OG0001338	DANRE35429, DANRE35430	ORYLA00269
OG0001338	DANRE21002	ORYLA13665
OG0001338	DANRE30260	ORYLA00620, ORYLA16591
OG0001338	DANRE21839	ORYLA13063
OG0001338	DANRE00432, DANRE00431	ORYLA02837
OG0001339	DANRE18341	ORYLA11675
OG0001339	DANRE03930	ORYLA07865
OG0001341	DANRE39753, DANRE02429	ORYLA14314
OG0001344	DANRE00281	ORYLA02700
OG0001345	DANRE40478, DANRE40477	ORYLA15535
OG0001348	DANRE41949, DANRE41948	ORYLA09547, ORYLA09548
OG0001348	DANRE16560, DANRE16561, DANRE16562	ORYLA08775
OG0001348	DANRE06898, DANRE06897, DANRE06899	ORYLA01011, ORYLA01010
OG0001350	DANRE26476, DANRE26475, DANRE23566	ORYLA06653
OG0001351	DANRE20230, DANRE20231	ORYLA04330
OG0001351	DANRE42425, DANRE42427, DANRE42426, DANRE42424	ORYLA09616, ORYLA08732
OG0001352	DANRE41231	ORYLA17415
OG0001352	DANRE39193	ORYLA09343
OG0001352	DANRE20952	ORYLA14143
OG0001353	DANRE11425	ORYLA11826
OG0001353	DANRE28302, DANRE28301	ORYLA06297
OG0001353	DANRE22523, DANRE22524	ORYLA20269
OG0001354	DANRE35436, DANRE35435	ORYLA00266
OG0001354	DANRE21505	ORYLA06924
OG0001354	DANRE33460	ORYLA17236
OG0001355	DANRE26753	ORYLA06341
OG0001355	DANRE13285	ORYLA03610
OG0001355	DANRE15252	ORYLA09570, ORYLA12270
OG0001355	DANRE20243	ORYLA19438
OG0001355	DANRE15599, DANRE15597	ORYLA00855
OG0001355	DANRE40954	ORYLA17810
OG0001355	DANRE00104, DANRE00105	ORYLA02331
OG0001356	DANRE02255	ORYLA14068
OG0001356	DANRE41297	ORYLA15897
OG0001356	DANRE24957	ORYLA14716
OG0001356	DANRE31188, DANRE31189	ORYLA11021
OG0001356	DANRE41121, DANRE41120	ORYLA16052
OG0001357	DANRE20008, DANRE20007, DANRE39440	ORYLA07719
OG0001357	DANRE13135, DANRE13134, DANRE13136	ORYLA03046
OG0001358	DANRE18167	ORYLA11553
OG0001358	DANRE01240, DANRE08401, DANRE08402	ORYLA03714
OG0001358	DANRE07002	ORYLA00979
OG0001358	DANRE10816, DANRE18163, DANRE18164, DANRE18166, DANRE18165	ORYLA11552
OG0001359	DANRE21737	ORYLA13603
OG0001359	DANRE28265	ORYLA10324
OG0001359	DANRE13462, DANRE13460, DANRE13461	ORYLA12621
OG0001359	DANRE09599	ORYLA05730
OG0001360	DANRE16403	ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	DANRE25433, DANRE37698	ORYLA12083
OG0001361	DANRE30944	ORYLA10943
OG0001362	DANRE35746	ORYLA06832
OG0001363	DANRE26801	ORYLA06964
OG0001363	DANRE19464, DANRE19465	ORYLA02934
OG0001364	DANRE00727, DANRE00728, DANRE37949	ORYLA07287
OG0001364	DANRE28112	ORYLA06962
OG0001365	DANRE42881	ORYLA09935
OG0001365	DANRE23728	ORYLA07169
OG0001365	DANRE16682, DANRE16681, DANRE16683	ORYLA00431
OG0001366	DANRE28166, DANRE28165	ORYLA08891
OG0001366	DANRE15378, DANRE42121, DANRE42120	ORYLA09706
OG0001367	DANRE35489, DANRE35487, DANRE35488	ORYLA14461
OG0001367	DANRE27264, DANRE27263	ORYLA07111
OG0001367	DANRE18747, DANRE18746	ORYLA11747
OG0001367	DANRE11545, DANRE11547	ORYLA12559
OG0001368	DANRE11214	ORYLA04793
OG0001368	DANRE18968	ORYLA11335
OG0001368	DANRE11869, DANRE11868	ORYLA10470
OG0001369	DANRE21298, DANRE21299	ORYLA13851, ORYLA13852, ORYLA13773
OG0001369	DANRE02286, DANRE02285, DANRE02287, DANRE02288	ORYLA14398
OG0001370	DANRE12902, DANRE12901	ORYLA12598, ORYLA14966
OG0001370	DANRE42207, DANRE42206	ORYLA18543
OG0001371	DANRE21328	ORYLA00720
OG0001372	DANRE36486, DANRE36487, DANRE36488, DANRE36489	ORYLA13141
OG0001373	DANRE03670, DANRE03669, DANRE29075	ORYLA16751
OG0001373	DANRE30104, DANRE30103	ORYLA16639
OG0001373	DANRE04357, DANRE04358	ORYLA08259
OG0001374	DANRE10171, DANRE14946, DANRE39062, DANRE39059, DANRE39058, DANRE39063, DANRE39057, DANRE39061, DANRE39060	ORYLA12418
OG0001375	DANRE18696	ORYLA11959
OG0001375	DANRE09144, DANRE14191	ORYLA01972, ORYLA01971
OG0001376	DANRE13312	ORYLA03122
OG0001376	DANRE08674, DANRE08675	ORYLA05570
OG0001376	DANRE15289, DANRE42507, DANRE42508, DANRE42506, DANRE42509, DANRE42505	ORYLA09409
OG0001376	DANRE15290, DANRE15291	ORYLA08741
OG0001377	DANRE39241	ORYLA07389
OG0001377	DANRE11221, DANRE11220, DANRE11219, DANRE11218	ORYLA04674
OG0001378	DANRE00586, DANRE00587	ORYLA17783, ORYLA02855
OG0001378	DANRE04190, DANRE04191	ORYLA04943
OG0001378	DANRE15660	ORYLA00326, ORYLA01139
OG0001378	DANRE07393	ORYLA01326
OG0001379	DANRE26946	ORYLA06942
OG0001379	DANRE36264, DANRE36263	ORYLA12825
OG0001379	DANRE06960, DANRE06961	ORYLA01022
OG0001379	DANRE06962	ORYLA01021
OG0001379	DANRE01201, DANRE01199, DANRE01200	ORYLA04265
OG0001380	DANRE20401	ORYLA04452
OG0001380	DANRE00510, DANRE00511	ORYLA03211
OG0001380	DANRE15800, DANRE15801, DANRE15802	ORYLA00371
OG0001381	DANRE01812	ORYLA13157
OG0001381	DANRE38390, DANRE34864, DANRE38389	ORYLA12338
OG0001381	DANRE00502, DANRE00503	ORYLA02912
OG0001381	DANRE34863	ORYLA18091
OG0001382	DANRE29511, DANRE29512, DANRE29509, DANRE29510	ORYLA16357
OG0001383	DANRE19418, DANRE19419, DANRE19420, DANRE19421	ORYLA02878
OG0001384	DANRE07601	ORYLA08770, ORYLA03152
OG0001384	DANRE16582	ORYLA09543
OG0001386	DANRE03392, DANRE03393, DANRE03394, DANRE03391	ORYLA07835
OG0001386	DANRE14264	ORYLA01995
OG0001387	DANRE21385	ORYLA08421
OG0001387	DANRE42641	ORYLA09694
OG0001387	DANRE21258, DANRE21259, DANRE40217	ORYLA15977
OG0001388	DANRE24136, DANRE24135, DANRE43047	ORYLA04165
OG0001388	DANRE06369	ORYLA01262
OG0001389	DANRE06321, DANRE06320	ORYLA12186
OG0001389	DANRE16804, DANRE23628	ORYLA07219
OG0001389	DANRE07111, DANRE07109, DANRE07110	ORYLA20465
OG0001390	DANRE13557, DANRE13558, DANRE09493	ORYLA02234
OG0001390	DANRE13548	ORYLA02236
OG0001390	DANRE29001, DANRE29002	ORYLA16840
OG0001390	DANRE12602	ORYLA20355
OG0001390	DANRE40395, DANRE40394	ORYLA15679
OG0001394	DANRE34368, DANRE34369, DANRE34370	ORYLA03843
OG0001394	DANRE15699, DANRE15700, DANRE06811, DANRE06812	ORYLA01445
OG0001395	DANRE11462, DANRE11463, DANRE11465	ORYLA10336
OG0001395	DANRE04772	ORYLA12492
OG0001395	DANRE06302	ORYLA01370
OG0001395	DANRE33867, DANRE33866, DANRE24364, DANRE24363, DANRE24362	ORYLA08821
OG0001397	DANRE07349	ORYLA01225
OG0001397	DANRE05010	ORYLA05017
OG0001397	DANRE04061, DANRE04062	ORYLA08172
OG0001399	DANRE19814	ORYLA04243
OG0001399	DANRE36899, DANRE36900, DANRE36901	ORYLA18690
OG0001400	DANRE03875, DANRE03874, DANRE03873	ORYLA08237
OG0001400	DANRE41416, DANRE41417	ORYLA09903
OG0001400	DANRE14344	ORYLA01837
OG0001400	DANRE09550	ORYLA05625
OG0001401	DANRE26545, DANRE23866	ORYLA09174
OG0001402	DANRE00307, DANRE00305, DANRE00306, DANRE33911, DANRE33913, DANRE33912, DANRE33910, DANRE33909	ORYLA17574
OG0001402	DANRE07551, DANRE07549, DANRE07550	ORYLA03602
OG0001403	DANRE33510, DANRE33511, DANRE33512	ORYLA17267
OG0001404	DANRE29412, DANRE29413	ORYLA16925
OG0001404	DANRE41083	ORYLA20012
OG0001405	DANRE12277	ORYLA12568
OG0001405	DANRE10207, DANRE13582, DANRE10206	ORYLA05423
OG0001405	DANRE15536	ORYLA07257
OG0001406	DANRE22189, DANRE22190	ORYLA13300
OG0001406	DANRE37991, DANRE37992	ORYLA07680
OG0001406	DANRE06530, DANRE06531, DANRE06529	ORYLA01398
OG0001408	DANRE19547, DANRE19548, DANRE19549	ORYLA02846
OG0001408	DANRE26730, DANRE26731, DANRE26728, DANRE26729, DANRE24539	ORYLA08954
OG0001409	DANRE09251, DANRE09250	ORYLA05905
OG0001409	DANRE13818, DANRE13817, DANRE13819	ORYLA01929
OG0001409	DANRE16638, DANRE41648	ORYLA09977
OG0001410	DANRE30066, DANRE30065	ORYLA16518
OG0001410	DANRE24024	ORYLA09213
OG0001411	DANRE17922, DANRE17923, DANRE17924	ORYLA12881
OG0001412	DANRE34214, DANRE35250, DANRE35249, DANRE35251	ORYLA17594
OG0001413	DANRE35337	ORYLA17782
OG0001414	DANRE16711	ORYLA05226
OG0001414	DANRE04939	ORYLA18972
OG0001415	DANRE33647, DANRE33648	ORYLA17926
OG0001416	DANRE02789, DANRE02788, DANRE23231, DANRE23232	ORYLA16022
OG0001416	DANRE02791, DANRE02790	ORYLA14442
OG0001417	DANRE27230, DANRE24112	ORYLA09055
OG0001418	DANRE16726, DANRE28677, DANRE28678	ORYLA17080
OG0001418	DANRE36406	ORYLA13376
OG0001418	DANRE02103, DANRE02104	ORYLA13151
OG0001418	DANRE27063	ORYLA06383
OG0001419	DANRE11166, DANRE11165	ORYLA04900
OG0001419	DANRE04320, DANRE04321	ORYLA20043, ORYLA20042
OG0001419	DANRE18086, DANRE18087, DANRE15126, DANRE10656	ORYLA10533
OG0001420	DANRE05459, DANRE05458	ORYLA10419
OG0001420	DANRE40331	ORYLA20224
OG0001420	DANRE40438, DANRE40439	ORYLA16034
OG0001420	DANRE02659, DANRE02658	ORYLA13711
OG0001420	DANRE36962	ORYLA13830
OG0001420	DANRE30671, DANRE30668	ORYLA10876
OG0001421	DANRE00035	ORYLA04093
OG0001421	DANRE17719	ORYLA11990
OG0001421	DANRE10855, DANRE18329, DANRE18327	ORYLA11681
OG0001422	DANRE09528, DANRE09527	ORYLA05608
OG0001422	DANRE41453	ORYLA09888
OG0001423	DANRE10401, DANRE10402	ORYLA06105, ORYLA06106
OG0001423	DANRE40608, DANRE40609	ORYLA19580
OG0001423	DANRE40125, DANRE40126	ORYLA13563
OG0001423	DANRE35639, DANRE35640	ORYLA00859
OG0001423	DANRE28883, DANRE28884	ORYLA17104
OG0001424	DANRE22605, DANRE22606	ORYLA13598
OG0001424	DANRE42572, DANRE42573	ORYLA09682
OG0001425	DANRE11642, DANRE18590, DANRE18588, DANRE18587, DANRE18589	ORYLA11812
OG0001425	DANRE25170	ORYLA14660
OG0001425	DANRE00361	ORYLA02799
OG0001425	DANRE34566	ORYLA17328
OG0001426	DANRE22196, DANRE22198	ORYLA13127
OG0001426	DANRE26468	ORYLA13128
OG0001426	DANRE01765, DANRE01763, DANRE01764	ORYLA14438
OG0001426	DANRE37899, DANRE37900	ORYLA07443
OG0001427	DANRE40320, DANRE40321, DANRE22541, DANRE22540, DANRE22539	ORYLA20270
OG0001427	DANRE24655, DANRE24656, DANRE24657	ORYLA07026
OG0001427	DANRE30639, DANRE11704	ORYLA11867
OG0001428	DANRE22947, DANRE22948, DANRE23679	ORYLA15651
OG0001428	DANRE36635	ORYLA13762
OG0001428	DANRE23678	ORYLA18311
OG0001428	DANRE13768	ORYLA05873, ORYLA01893
OG0001429	DANRE24427, DANRE24428	ORYLA09352
OG0001429	DANRE10119, DANRE10120	ORYLA05975
OG0001429	DANRE17392, DANRE17391	ORYLA11873
OG0001430	DANRE00904, DANRE07242	ORYLA01079
OG0001430	DANRE11523, DANRE11522	ORYLA10149
OG0001430	DANRE13324	ORYLA03115
OG0001430	DANRE35076	ORYLA03625
OG0001431	DANRE27312	ORYLA06418
OG0001431	DANRE13761	ORYLA16444
OG0001431	DANRE40955	ORYLA17811
OG0001431	DANRE04339	ORYLA08082
OG0001432	DANRE22717	ORYLA19855
OG0001432	DANRE40306	ORYLA16066
OG0001432	DANRE24379	ORYLA06470
OG0001432	DANRE10784, DANRE18459, DANRE18460	ORYLA11304
OG0001433	DANRE05838, DANRE05839, DANRE05840	ORYLA10563
OG0001433	DANRE14642	ORYLA19887
OG0001433	DANRE43059	ORYLA02213
OG0001433	DANRE05137, DANRE05136	ORYLA05137
OG0001434	DANRE17875, DANRE17874	ORYLA11926
OG0001435	DANRE27658	ORYLA07135, ORYLA07136, ORYLA07134
OG0001435	DANRE27659	ORYLA07133
OG0001435	DANRE24441	ORYLA09304, ORYLA09303, ORYLA09306, ORYLA09305
OG0001436	DANRE36009, DANRE36007, DANRE36008, DANRE42658, DANRE42656, DANRE42657	ORYLA08580, ORYLA09662
OG0001436	DANRE23771	ORYLA09342
OG0001436	DANRE27020, DANRE27019	ORYLA06774
OG0001437	DANRE27147, DANRE27146	ORYLA09273, ORYLA06548
OG0001438	DANRE02649	ORYLA13293
OG0001438	DANRE19355	ORYLA14084
OG0001438	DANRE34025	ORYLA17990
OG0001438	DANRE05729	ORYLA05036
OG0001438	DANRE20251	ORYLA04502
OG0001439	DANRE08947	ORYLA03814
OG0001440	DANRE26671, DANRE26670, DANRE23908, DANRE23909	ORYLA06607
OG0001440	DANRE02017	ORYLA09297
OG0001441	DANRE09411, DANRE14698	ORYLA05650, ORYLA02185
OG0001441	DANRE10985, DANRE10984	ORYLA19944
OG0001441	DANRE18310	ORYLA11690, ORYLA11689
OG0001442	DANRE10808, DANRE18187	ORYLA11523
OG0001442	DANRE07605	ORYLA03156
OG0001442	DANRE00995	ORYLA04216
OG0001442	DANRE14231	ORYLA01983
OG0001442	DANRE09140	ORYLA05951
OG0001445	DANRE16745	ORYLA18556
OG0001445	DANRE13125, DANRE13126	ORYLA03367, ORYLA03366
OG0001446	DANRE08208	ORYLA03689
OG0001447	DANRE11589	ORYLA10401
OG0001447	DANRE19674, DANRE13128, DANRE13129	ORYLA03364
OG0001447	DANRE18437	ORYLA11793
OG0001447	DANRE06199, DANRE06198	ORYLA01063
OG0001449	DANRE18461, DANRE18463, DANRE18462, DANRE18464	ORYLA11305
OG0001449	DANRE42606, DANRE42607	ORYLA09746
OG0001451	DANRE34609, DANRE34608	ORYLA17593
OG0001451	DANRE25924, DANRE25926, DANRE25925, DANRE25923	ORYLA14632
OG0001452	DANRE34754, DANRE34755	ORYLA17672
OG0001452	DANRE38979	ORYLA12044
OG0001452	DANRE10641	ORYLA18698
OG0001453	DANRE10410, DANRE10409	ORYLA06111
OG0001453	DANRE12759, DANRE38497, DANRE38498, DANRE38496	ORYLA12155
OG0001453	DANRE38984, DANRE38985, DANRE38986	ORYLA19589
OG0001454	DANRE20582	ORYLA03869
OG0001454	DANRE11448, DANRE11449, DANRE11450	ORYLA10714
OG0001455	DANRE21521	ORYLA12940
OG0001455	DANRE40020	ORYLA17467
OG0001455	DANRE01869	ORYLA13172
OG0001455	DANRE27072	ORYLA06381
OG0001455	DANRE16760, DANRE16761	ORYLA00256
OG0001455	DANRE28895	ORYLA17114
OG0001456	DANRE26746, DANRE26745	ORYLA10215
OG0001457	DANRE04490	ORYLA05130
OG0001457	DANRE14844, DANRE14842	ORYLA01846
OG0001457	DANRE05714	ORYLA05144
OG0001457	DANRE42999	ORYLA02210
OG0001457	DANRE01970, DANRE05717, DANRE05716, DANRE05718	ORYLA05145
OG0001458	DANRE07095	ORYLA20478, ORYLA20479
OG0001458	DANRE33819, DANRE33822, DANRE33821, DANRE33820	ORYLA04251
OG0001458	DANRE06406	ORYLA01275
OG0001458	DANRE42899	ORYLA09939
OG0001458	DANRE42900	ORYLA08813
OG0001459	DANRE29490, DANRE29489, DANRE29488	ORYLA16343
OG0001460	DANRE01570, DANRE01569, DANRE01571	ORYLA02314
OG0001460	DANRE05329	ORYLA08107, ORYLA05005
OG0001461	DANRE25863, DANRE25865	ORYLA19866
OG0001462	DANRE18434, DANRE18433, DANRE18432, DANRE18435, DANRE18436	ORYLA11791
OG0001463	DANRE38575	ORYLA12639
OG0001463	DANRE39152	ORYLA12308
OG0001464	DANRE41518, DANRE41517	ORYLA09804
OG0001464	DANRE35812	ORYLA08394
OG0001464	DANRE09829, DANRE09827, DANRE09828, DANRE09826	ORYLA05677
OG0001464	DANRE23320, DANRE23319, DANRE23321	ORYLA16104
OG0001465	DANRE23082, DANRE23083, DANRE23085, DANRE23084, DANRE23086	ORYLA16128
OG0001466	DANRE17753	ORYLA11704
OG0001466	DANRE06224, DANRE06223	ORYLA01209
OG0001467	DANRE34084, DANRE34083, DANRE34082, DANRE34085	ORYLA18147
OG0001467	DANRE07802	ORYLA03144
OG0001468	DANRE42652	ORYLA08601, ORYLA08600
OG0001468	DANRE24222, DANRE24223, DANRE24224, DANRE24225, DANRE24221, DANRE24220	ORYLA09151
OG0001468	DANRE26893, DANRE26890	ORYLA06717
OG0001468	DANRE23005	ORYLA16189, ORYLA16188
OG0001469	DANRE40614	ORYLA17794
OG0001469	DANRE08993	ORYLA05419
OG0001470	DANRE01224, DANRE01223	ORYLA03759
OG0001472	DANRE09652	ORYLA05712
OG0001472	DANRE22287	ORYLA15948
OG0001473	DANRE29311	ORYLA16961, ORYLA16960
OG0001474	DANRE03668	ORYLA07769
OG0001475	DANRE36782, DANRE36783	ORYLA13842
OG0001475	DANRE23188, DANRE23190, DANRE23189	ORYLA15634
OG0001476	DANRE17431, DANRE11972, DANRE11971, DANRE11970	ORYLA10593
OG0001476	DANRE08825, DANRE08824	ORYLA03172
OG0001476	DANRE00834, DANRE00832	ORYLA04062
OG0001478	DANRE18720, DANRE18719	ORYLA11904
OG0001478	DANRE03641	ORYLA07755
OG0001479	DANRE22330, DANRE22329	ORYLA13290
OG0001479	DANRE30265	ORYLA16589
OG0001479	DANRE34077	ORYLA18144
OG0001479	DANRE19450, DANRE19449	ORYLA02932
OG0001480	DANRE09096, DANRE09095	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	DANRE10839, DANRE17957, DANRE17958, DANRE17956	ORYLA11569
OG0001481	DANRE05669, DANRE05664, DANRE05667, DANRE05666, DANRE05665	ORYLA10733
OG0001481	DANRE17807	ORYLA11881
OG0001482	DANRE03428	ORYLA07921
OG0001482	DANRE29353, DANRE29351	ORYLA16884
OG0001482	DANRE19526, DANRE19525	ORYLA02763
OG0001482	DANRE39848, DANRE39846	ORYLA17970
OG0001482	DANRE34181, DANRE34180	ORYLA04390
OG0001484	DANRE36966, DANRE36726, DANRE22300	ORYLA18741
OG0001484	DANRE22299, DANRE22301	ORYLA15816
OG0001484	DANRE36964, DANRE36965, DANRE36967	ORYLA13829
OG0001485	DANRE37673, DANRE37672	ORYLA12718
OG0001485	DANRE12868, DANRE12867	ORYLA14982
OG0001485	DANRE34795	ORYLA17705
OG0001485	DANRE01508, DANRE01509	ORYLA02318
OG0001486	DANRE20631, DANRE20630	ORYLA13675
OG0001486	DANRE30794, DANRE30793	ORYLA11156
OG0001486	DANRE25517, DANRE25516, DANRE25515	ORYLA15307
OG0001486	DANRE29495	ORYLA16351
OG0001486	DANRE39113, DANRE39112, DANRE39111	ORYLA12057
OG0001487	DANRE26038, DANRE26037, DANRE26036	ORYLA15269
OG0001487	DANRE10575	ORYLA05370
OG0001487	DANRE14739, DANRE14738, DANRE14740, DANRE14741	ORYLA02156
OG0001489	DANRE17537, DANRE17538, DANRE17536, DANRE17539, DANRE17535	ORYLA12865
OG0001489	DANRE26330, DANRE26331, DANRE26329, DANRE26332, DANRE26328, DANRE26333, DANRE26334	ORYLA06627
OG0001489	DANRE34702, DANRE34703, DANRE34704	ORYLA02403
OG0001490	DANRE05267	ORYLA00195
OG0001490	DANRE35582, DANRE35581	ORYLA04616
OG0001490	DANRE19987, DANRE19988, DANRE37491	ORYLA07533
OG0001490	DANRE11663	ORYLA10697
OG0001491	DANRE04125, DANRE04128, DANRE04127, DANRE04126	ORYLA19762
OG0001491	DANRE30229, DANRE30228	ORYLA16648
OG0001491	DANRE09092	ORYLA05791, ORYLA05790
OG0001491	DANRE30521, DANRE30522	ORYLA16773
OG0001491	DANRE03559, DANRE03560	ORYLA07789
OG0001492	DANRE28921	ORYLA16834
OG0001492	DANRE33662	ORYLA17613
OG0001493	DANRE43323	ORYLA08069
OG0001493	DANRE11190, DANRE11191	ORYLA05112
OG0001493	DANRE16676, DANRE16674	ORYLA07182
OG0001493	DANRE03265, DANRE11314	ORYLA04965
OG0001495	DANRE22613, DANRE22615, DANRE22614, DANRE22616	ORYLA20241
OG0001496	DANRE39559, DANRE35397	ORYLA01505
OG0001498	DANRE42084	ORYLA09403
OG0001500	DANRE38025	ORYLA07552
OG0001500	DANRE41825, DANRE41824	ORYLA09604
OG0001501	DANRE10996, DANRE10993, DANRE10995, DANRE10994	ORYLA10661
OG0001501	DANRE11782, DANRE11780, DANRE11781	ORYLA10605
OG0001502	DANRE29327, DANRE29326	ORYLA17055
OG0001503	DANRE01872	ORYLA13177
OG0001503	DANRE28515, DANRE28514	ORYLA17046, ORYLA17047
OG0001504	DANRE22645, DANRE22646	ORYLA15456
OG0001505	DANRE27105, DANRE27106	ORYLA08833
OG0001506	DANRE27670	ORYLA07141
OG0001506	DANRE40034, DANRE40035	ORYLA16222
OG0001507	DANRE05610, DANRE05609	ORYLA10103
OG0001507	DANRE05144, DANRE05143, DANRE20002	ORYLA04138
OG0001508	DANRE38231, DANRE38230, DANRE38232	ORYLA12347
OG0001508	DANRE13183	ORYLA14625
OG0001508	DANRE29484, DANRE29485	ORYLA16349, ORYLA16350
OG0001509	DANRE43055	ORYLA17832
OG0001509	DANRE15262	ORYLA12274
OG0001509	DANRE13263	ORYLA03612
OG0001510	DANRE40580, DANRE40579	ORYLA17456
OG0001510	DANRE30335	ORYLA16556
OG0001510	DANRE36380, DANRE36381	ORYLA13247
OG0001511	DANRE08631, DANRE08630, DANRE08632	ORYLA03620
OG0001511	DANRE26750, DANRE26749	ORYLA06342
OG0001511	DANRE37901, DANRE37903, DANRE37902, DANRE37904	ORYLA07444
OG0001512	DANRE00493	ORYLA02917, ORYLA02918
OG0001512	DANRE33945, DANRE33944	ORYLA17795
OG0001512	DANRE40122, DANRE40123	ORYLA13561, ORYLA13562
OG0001513	DANRE42820	ORYLA09815
OG0001513	DANRE35800, DANRE35799, DANRE35798	ORYLA12242
OG0001513	DANRE22476, DANRE22475, DANRE22474	ORYLA15965
OG0001514	DANRE06564	ORYLA00905
OG0001514	DANRE06584	ORYLA01213
OG0001514	DANRE10862, DANRE10867, DANRE10863	ORYLA04933
OG0001515	DANRE35061, DANRE35063	ORYLA04533
OG0001515	DANRE33905	ORYLA17572
OG0001516	DANRE19759, DANRE33416, DANRE33417	ORYLA18645, ORYLA18644
OG0001517	DANRE40639	ORYLA17447
OG0001517	DANRE24399, DANRE24400	ORYLA08991
OG0001517	DANRE36495, DANRE36494	ORYLA13528
OG0001517	DANRE36493	ORYLA13529
OG0001518	DANRE26765, DANRE26770, DANRE26766, DANRE26769, DANRE26768, DANRE26767	ORYLA06952
OG0001518	DANRE36651	ORYLA20178
OG0001518	DANRE36339	ORYLA13276
OG0001518	DANRE27828	ORYLA10303
OG0001519	DANRE40124	ORYLA13560
OG0001519	DANRE07942, DANRE07943, DANRE07944	ORYLA07350
OG0001519	DANRE12886, DANRE12887	ORYLA00409
OG0001520	DANRE14989, DANRE14988	ORYLA02116
OG0001520	DANRE17477, DANRE17478, DANRE17480, DANRE17479	ORYLA11477
OG0001521	DANRE01878	ORYLA13147
OG0001521	DANRE34844, DANRE34845, DANRE34846	ORYLA17656
OG0001521	DANRE19174	ORYLA02478
OG0001521	DANRE14501, DANRE14500, DANRE14499, DANRE10329	ORYLA06177
OG0001522	DANRE17701	ORYLA11664
OG0001522	DANRE10999	ORYLA10662
OG0001523	DANRE31026, DANRE31027, DANRE31028	ORYLA11194
OG0001523	DANRE12571, DANRE12568, DANRE12569	ORYLA15086
OG0001524	DANRE05747	ORYLA00012, ORYLA05046
OG0001524	DANRE39017, DANRE12804	ORYLA12443
OG0001525	DANRE38707	ORYLA17631
OG0001526	DANRE35186, DANRE35185, DANRE35187	ORYLA17247
OG0001526	DANRE19162, DANRE19163	ORYLA02495
OG0001526	DANRE26668	ORYLA16611
OG0001527	DANRE35014	ORYLA02867
OG0001527	DANRE09760, DANRE09759	ORYLA20388, ORYLA20389
OG0001528	DANRE38209	ORYLA07415
OG0001528	DANRE24432, DANRE24433	ORYLA09313
OG0001528	DANRE26417, DANRE26416	ORYLA06618
OG0001529	DANRE36607, DANRE36723	ORYLA13719
OG0001530	DANRE05399, DANRE05398, DANRE05400, DANRE05401	ORYLA05079
OG0001530	DANRE34560, DANRE34561	ORYLA18041
OG0001531	DANRE05786, DANRE05785	ORYLA04648
OG0001531	DANRE22335	ORYLA13539
OG0001531	DANRE06652, DANRE06654, DANRE06651	ORYLA01320
OG0001531	DANRE20423	ORYLA03926
OG0001532	DANRE23223, DANRE23222, DANRE02351	ORYLA16027
OG0001532	DANRE37910	ORYLA07446
OG0001532	DANRE13368, DANRE26575, DANRE26574	ORYLA06821
OG0001533	DANRE41403	ORYLA09911
OG0001533	DANRE35818, DANRE35817	ORYLA08628
OG0001533	DANRE42529	ORYLA09442
