Orthogroup	DANRE	AMPFI_ok
OG0001486	DANRE20631, DANRE20630, DANRE30794, DANRE30793, DANRE25517, DANRE25516, DANRE25515, DANRE29495, DANRE39113, DANRE39112, DANRE39111	AMPFI_03189
OG0001488	DANRE02082, DANRE02081	AMPFI_22555, AMPFI_21159, AMPFI_03583, AMPFI_03748
OG0001489	DANRE17537, DANRE17538, DANRE17536, DANRE17539, DANRE17535, DANRE26330, DANRE26331, DANRE26329, DANRE26332, DANRE26328, DANRE26333, DANRE26334, DANRE34702, DANRE34703, DANRE34704, DANRE34242, DANRE34241	AMPFI_21994
OG0001490	DANRE05267, DANRE35582, DANRE35581, DANRE19987, DANRE19988, DANRE37491, DANRE11663	AMPFI_13984
OG0001492	DANRE28921, DANRE08080, DANRE08079, DANRE08081, DANRE08078, DANRE33662	AMPFI_14495
OG0001493	DANRE43323	AMPFI_23286
OG0001493	DANRE16676, DANRE16674, DANRE16675, DANRE03265, DANRE11314	AMPFI_21759
OG0001495	DANRE22613, DANRE22615, DANRE22614, DANRE22616	AMPFI_01445
OG0001496	DANRE39559, DANRE35397	AMPFI_04050
OG0001498	DANRE42084	AMPFI_14616, AMPFI_02778
OG0001500	DANRE38025, DANRE41825, DANRE41824, DANRE41826, DANRE41827	AMPFI_03212
OG0001501	DANRE10996, DANRE10993, DANRE10995, DANRE10994, DANRE11782, DANRE11780, DANRE11781	AMPFI_21405
OG0001503	DANRE01872	AMPFI_03346
OG0001503	DANRE28515, DANRE28514	AMPFI_06513
OG0001505	DANRE24459, DANRE24460, DANRE24458, DANRE27105, DANRE27106	AMPFI_04877, AMPFI_09677
OG0001506	DANRE27670, DANRE40034, DANRE40035	AMPFI_22691
OG0001507	DANRE05610, DANRE05609, DANRE05144, DANRE05143, DANRE20002	AMPFI_02586, AMPFI_16748
OG0001508	DANRE38231, DANRE38230, DANRE38232, DANRE13183, DANRE29484, DANRE29485	AMPFI_01605
OG0001509	DANRE43055	AMPFI_22351
OG0001509	DANRE15262, DANRE13263	AMPFI_24011
OG0001510	DANRE36382	AMPFI_24135
OG0001511	DANRE08631, DANRE08630, DANRE08632, DANRE26750, DANRE26749, DANRE37901, DANRE37903, DANRE37902, DANRE37904	AMPFI_24393
OG0001513	DANRE42820, DANRE35800, DANRE35799, DANRE35798, DANRE22476, DANRE22475, DANRE22474	AMPFI_05914
OG0001514	DANRE06564, DANRE06584, DANRE10865, DANRE10868, DANRE10866, DANRE10864, DANRE10862, DANRE10867, DANRE10863, DANRE06585, DANRE10870, DANRE10869	AMPFI_05173
OG0001515	DANRE35061, DANRE35063, DANRE33905	AMPFI_22558
OG0001516	DANRE19759, DANRE33416, DANRE33417	AMPFI_17534, AMPFI_22070, AMPFI_04046
OG0001517	DANRE40639, DANRE24399, DANRE24400	AMPFI_19672
OG0001518	DANRE26765, DANRE26770, DANRE26766, DANRE26769, DANRE26768, DANRE26767, DANRE36651	AMPFI_20936
OG0001520	DANRE14989, DANRE14988, DANRE17477, DANRE17478, DANRE17480, DANRE17479	AMPFI_11649, AMPFI_06123
OG0001523	DANRE12958, DANRE12959, DANRE12960, DANRE25465, DANRE25467, DANRE25466, DANRE12570, DANRE31026, DANRE31027, DANRE31028, DANRE12571, DANRE12568, DANRE12569	AMPFI_21945
OG0001524	DANRE05747	AMPFI_12143
OG0001524	DANRE39017, DANRE12804	AMPFI_24831
OG0001525	DANRE38707	AMPFI_18416
OG0001527	DANRE35014	AMPFI_06183
OG0001527	DANRE09760, DANRE09759	AMPFI_10281
OG0001529	DANRE36607, DANRE36723, DANRE22259, DANRE22260	AMPFI_24259
OG0001531	DANRE05786, DANRE05785, DANRE22335, DANRE22337, DANRE22336, DANRE06652, DANRE06654, DANRE06651, DANRE20423, DANRE06653	AMPFI_13148
OG0001532	DANRE23223, DANRE23222, DANRE02351, DANRE37910, DANRE13368, DANRE26575, DANRE26574	AMPFI_06472
OG0001533	DANRE41403, DANRE35818, DANRE35817, DANRE42529	AMPFI_11865
OG0001534	DANRE03599, DANRE30160, DANRE30161, DANRE03650, DANRE03598, DANRE29296, DANRE29295, DANRE03600, DANRE03597	AMPFI_24532, AMPFI_01303, AMPFI_12321
OG0001536	DANRE05574, DANRE05575, DANRE16715, DANRE16716, DANRE14602	AMPFI_24601
OG0001538	DANRE05560, DANRE18373	AMPFI_06922
OG0001545	DANRE19325, DANRE12919, DANRE12920, DANRE09585, DANRE09584, DANRE13941, DANRE13940, DANRE19323, DANRE19324, DANRE19326	AMPFI_07768
OG0001546	DANRE11500	AMPFI_02652
OG0001546	DANRE11502, DANRE11501, DANRE11499, DANRE04439, DANRE04438	AMPFI_04446, AMPFI_19645, AMPFI_14806, AMPFI_24267
OG0001549	DANRE31578, DANRE31577, DANRE31579, DANRE41309, DANRE02223, DANRE20636	AMPFI_01171, AMPFI_04433
OG0001550	DANRE26888, DANRE26887, DANRE26889, DANRE24227	AMPFI_12309, AMPFI_21451
OG0001551	DANRE12100, DANRE12099, DANRE18422, DANRE18424, DANRE18421, DANRE18423	AMPFI_18500
OG0001552	DANRE36973	AMPFI_21436, AMPFI_14762, AMPFI_14933, AMPFI_14932, AMPFI_20376, AMPFI_20377
OG0001553	DANRE39596, DANRE39595, DANRE00133, DANRE04965, DANRE20535	AMPFI_24765
OG0001554	DANRE08861, DANRE00816, DANRE38027	AMPFI_06413
OG0001557	DANRE37687, DANRE37688	AMPFI_09537
OG0001558	DANRE19439, DANRE19440, DANRE19438, DANRE33921, DANRE33920, DANRE16554	AMPFI_15140
OG0001559	DANRE05634, DANRE05635, DANRE18362, DANRE18361, DANRE00902	AMPFI_05445
OG0001560	DANRE16040, DANRE21762, DANRE21761	AMPFI_08835
OG0001561	DANRE41304, DANRE41305, DANRE39816, DANRE02440, DANRE25915, DANRE31611	AMPFI_06589
OG0001562	DANRE41732	AMPFI_05912
OG0001563	DANRE22148, DANRE22116	AMPFI_13947, AMPFI_22270
OG0001564	DANRE36281, DANRE36280, DANRE08942, DANRE08944, DANRE08941, DANRE08945, DANRE08943, DANRE06929, DANRE06930	AMPFI_01949, AMPFI_20454
OG0001566	DANRE18475, DANRE18473, DANRE18474, DANRE23554	AMPFI_23598
OG0001567	DANRE02935, DANRE02934, DANRE41074, DANRE26432, DANRE26431, DANRE26430, DANRE02930	AMPFI_05324
OG0001568	DANRE28635	AMPFI_05220
OG0001569	DANRE42470, DANRE15236, DANRE15237, DANRE06992, DANRE06994, DANRE06991, DANRE06995, DANRE06993	AMPFI_09953
OG0001570	DANRE07850, DANRE07849	AMPFI_12059
OG0001572	DANRE33793	AMPFI_12157
OG0001572	DANRE26230, DANRE26229	AMPFI_15021
OG0001573	DANRE24556, DANRE24557, DANRE24555, DANRE00159, DANRE00158	AMPFI_05942
OG0001574	DANRE15592, DANRE30051, DANRE04165, DANRE04166, DANRE30225, DANRE09351, DANRE09352, DANRE09353	AMPFI_09279
OG0001576	DANRE19270, DANRE19269, DANRE12147, DANRE12146, DANRE19271	AMPFI_16525
OG0001577	DANRE20256	AMPFI_25892
OG0001578	DANRE41163	AMPFI_11954
OG0001580	DANRE22288, DANRE26125, DANRE26128, DANRE26124, DANRE26129, DANRE26127, DANRE12171, DANRE12170, DANRE26126	AMPFI_13898
OG0001581	DANRE11905	AMPFI_14541, AMPFI_22362
OG0001582	DANRE00147, DANRE00146, DANRE08340, DANRE08339, DANRE00774, DANRE00775, DANRE28929, DANRE28926, DANRE28927, DANRE28928	AMPFI_01796, AMPFI_13928
OG0001583	DANRE15872, DANRE15871, DANRE07319, DANRE05317, DANRE05315, DANRE02925, DANRE05316	AMPFI_20716
OG0001584	DANRE42137	AMPFI_15798
OG0001584	DANRE22142, DANRE22143	AMPFI_22734
OG0001588	DANRE00650	AMPFI_02082, AMPFI_14208, AMPFI_03229, AMPFI_20258, AMPFI_23578, AMPFI_14929
OG0001589	DANRE30150	AMPFI_11604
OG0001590	DANRE38393, DANRE38392	AMPFI_24468
OG0001592	DANRE43249, DANRE24961, DANRE24962, DANRE38415, DANRE38414, DANRE14917, DANRE14918	AMPFI_20340, AMPFI_22753
OG0001593	DANRE16008, DANRE38492, DANRE38493, DANRE38494, DANRE16007, DANRE14940, DANRE14941	AMPFI_15712
OG0001594	DANRE00835	AMPFI_18261, AMPFI_11597
OG0001596	DANRE30663, DANRE12475, DANRE12476, DANRE02716, DANRE02717, DANRE41257	AMPFI_14311, AMPFI_21924
OG0001596	DANRE40764	AMPFI_21524
OG0001597	DANRE14881	AMPFI_13604
OG0001597	DANRE25200, DANRE25198, DANRE25199, DANRE25197	AMPFI_12341
OG0001598	DANRE20444, DANRE07800, DANRE42077, DANRE04982	AMPFI_12444, AMPFI_14998
OG0001599	DANRE30081, DANRE30489, DANRE30492, DANRE30493, DANRE30491, DANRE30490	AMPFI_03121
OG0001600	DANRE14660, DANRE05599, DANRE05598, DANRE18214, DANRE24012, DANRE27336, DANRE27337	AMPFI_10540
OG0001602	DANRE38527	AMPFI_16253
OG0001602	DANRE38529	AMPFI_00833, AMPFI_23527
OG0001604	DANRE38746	AMPFI_04179
OG0001604	DANRE07901, DANRE07902	AMPFI_13911
OG0001605	DANRE37473, DANRE28391, DANRE12806, DANRE02340, DANRE10148, DANRE10146, DANRE10145, DANRE10147	AMPFI_24911, AMPFI_18083
OG0001606	DANRE04309	AMPFI_03478
OG0001608	DANRE10240, DANRE10239, DANRE38903, DANRE38904	AMPFI_07127
OG0001609	DANRE35730	AMPFI_10765
OG0001609	DANRE02201	AMPFI_06902
OG0001610	DANRE11392, DANRE11391, DANRE40973, DANRE40974, DANRE10644, DANRE14143, DANRE14144	AMPFI_05189
OG0001611	DANRE17784, DANRE17782, DANRE17783, DANRE11027, DANRE11028, DANRE22005, DANRE22004, DANRE04446, DANRE04445, DANRE13140, DANRE13139	AMPFI_12536
OG0001612	DANRE10050	AMPFI_24849
OG0001614	DANRE28279	AMPFI_14043
OG0001614	DANRE22251, DANRE22252	AMPFI_09076
OG0001617	DANRE36595, DANRE36594, DANRE02672, DANRE02671, DANRE12595, DANRE12596, DANRE40227, DANRE40228	AMPFI_25615
OG0001619	DANRE00525	AMPFI_08756
OG0001620	DANRE09560, DANRE09559, DANRE33474, DANRE33475, DANRE26504, DANRE26503, DANRE36448, DANRE36449	AMPFI_12324
OG0001621	DANRE28760, DANRE28761, DANRE21954, DANRE21955, DANRE03608, DANRE03609, DANRE29302, DANRE29301, DANRE29300	AMPFI_09527
OG0001622	DANRE03406, DANRE03408, DANRE03407, DANRE11247, DANRE11246, DANRE11244, DANRE11245, DANRE39828	AMPFI_23787
OG0001624	DANRE40299, DANRE18509, DANRE14986, DANRE14987, DANRE22639	AMPFI_12384
OG0001627	DANRE13526	AMPFI_13242
OG0001627	DANRE07055, DANRE20177, DANRE04818	AMPFI_22299
OG0001628	DANRE04668, DANRE04667	AMPFI_14676
OG0001628	DANRE33716	AMPFI_12805
OG0001629	DANRE19284, DANRE19282, DANRE19283, DANRE19285	AMPFI_05227
OG0001630	DANRE41072, DANRE41071, DANRE23696, DANRE23695, DANRE23865, DANRE23864, DANRE41073	AMPFI_09150
OG0001632	DANRE40468, DANRE40467, DANRE25650, DANRE31625, DANRE31626, DANRE31624, DANRE20624, DANRE20625	AMPFI_15399
OG0001634	DANRE35114, DANRE35402, DANRE35115	AMPFI_21874
OG0001634	DANRE05161, DANRE07771	AMPFI_22894
OG0001635	DANRE33805, DANRE33804, DANRE33803, DANRE33802, DANRE06374, DANRE06373	AMPFI_19476
OG0001636	DANRE39033, DANRE39034, DANRE39032, DANRE39035, DANRE39036	AMPFI_05825
OG0001637	DANRE43095	AMPFI_14209
OG0001638	DANRE28937, DANRE28938, DANRE34172, DANRE34169, DANRE34171, DANRE34170	AMPFI_08503
OG0001639	DANRE25902, DANRE12203, DANRE12204, DANRE21606, DANRE21607, DANRE21610, DANRE21608, DANRE21609	AMPFI_08162
OG0001640	DANRE22577, DANRE22576, DANRE36767	AMPFI_17177
OG0001641	DANRE03483, DANRE03482, DANRE03481, DANRE03744, DANRE03748, DANRE03749	AMPFI_08722
OG0001642	DANRE19971, DANRE37998, DANRE38002, DANRE38000, DANRE38001	AMPFI_15628
OG0001644	DANRE18118, DANRE18119, DANRE10357	AMPFI_12516
OG0001645	DANRE01721, DANRE23452, DANRE17502, DANRE17501, DANRE42736, DANRE36012, DANRE36013, DANRE42735, DANRE26246, DANRE26247, DANRE17503	AMPFI_06481
OG0001651	DANRE03107, DANRE03106, DANRE20143, DANRE03105, DANRE03104, DANRE05409, DANRE05408, DANRE19302, DANRE19303, DANRE19301, DANRE19304	AMPFI_03860
OG0001652	DANRE11920, DANRE11918, DANRE11919, DANRE11921	AMPFI_03475
OG0001653	DANRE33414, DANRE01185, DANRE01184	AMPFI_18635
OG0001654	DANRE22402, DANRE05790, DANRE18401, DANRE18402	AMPFI_05689
OG0001655	DANRE37499, DANRE37500, DANRE37498, DANRE37497, DANRE02917, DANRE38012, DANRE20101, DANRE20102, DANRE20103	AMPFI_16010
OG0001656	DANRE29043	AMPFI_09616
OG0001657	DANRE33903, DANRE16790, DANRE00304, DANRE00303, DANRE33902, DANRE16788, DANRE16789	AMPFI_11506
OG0001658	DANRE22705, DANRE40316	AMPFI_21118
OG0001659	DANRE14205, DANRE10075, DANRE10074, DANRE17448, DANRE17449	AMPFI_20084
OG0001660	DANRE07022, DANRE23646, DANRE23647, DANRE07141, DANRE23649, DANRE23648	AMPFI_15599
OG0001661	DANRE24032	AMPFI_17995, AMPFI_16309
OG0001661	DANRE24031	AMPFI_24993, AMPFI_21610
OG0001662	DANRE43066	AMPFI_25752
OG0001662	DANRE34938, DANRE42737, DANRE34939, DANRE13284, DANRE13283, DANRE40937	AMPFI_08109
OG0001663	DANRE25847, DANRE25848, DANRE30753, DANRE30752, DANRE40330, DANRE40329, DANRE40440	AMPFI_14386
OG0001665	DANRE29857	AMPFI_22180
OG0001666	DANRE15339, DANRE15337, DANRE15338	AMPFI_24481, AMPFI_12799, AMPFI_14898
OG0001667	DANRE03847, DANRE03846, DANRE14682, DANRE08579, DANRE28517	AMPFI_09938
OG0001668	DANRE18595, DANRE18596	AMPFI_06781
OG0001669	DANRE14228, DANRE36525, DANRE23560, DANRE23561, DANRE18304	AMPFI_22930, AMPFI_17544
OG0001670	DANRE19433, DANRE19434, DANRE34059	AMPFI_03662
OG0001670	DANRE19435	AMPFI_00129
OG0001671	DANRE22102	AMPFI_16125, AMPFI_09893
OG0001672	DANRE20393, DANRE20394, DANRE20392, DANRE24385, DANRE41470, DANRE13811, DANRE03870, DANRE14899, DANRE14898, DANRE14897	AMPFI_19341
OG0001673	DANRE11517, DANRE11518, DANRE11789	AMPFI_18848
OG0001673	DANRE07811	AMPFI_05431
OG0001674	DANRE12930, DANRE38345, DANRE38346, DANRE00321, DANRE00322	AMPFI_20075, AMPFI_01079
OG0001675	DANRE09941, DANRE09940, DANRE09942, DANRE13592, DANRE17758, DANRE17757, DANRE10773, DANRE10774	AMPFI_04125
OG0001676	DANRE28348, DANRE28347	AMPFI_10805
OG0001677	DANRE01525, DANRE35353, DANRE35352, DANRE23022, DANRE27338, DANRE35354	AMPFI_23211
OG0001680	DANRE37802	AMPFI_18352
OG0001682	DANRE35937	AMPFI_12014
OG0001683	DANRE41894, DANRE41893, DANRE06314, DANRE06313, DANRE06312, DANRE10079, DANRE14208, DANRE23534	AMPFI_22061
OG0001684	DANRE10400, DANRE01922	AMPFI_24253
OG0001685	DANRE15894, DANRE15893, DANRE06018	AMPFI_05011
OG0001686	DANRE38859, DANRE38858, DANRE38861, DANRE38860, DANRE38862	AMPFI_25112
OG0001687	DANRE04622	AMPFI_24429, AMPFI_09173, AMPFI_17336
OG0001688	DANRE15670, DANRE39275, DANRE20110, DANRE20111, DANRE20112, DANRE20109, DANRE08739	AMPFI_10724
OG0001689	DANRE08083, DANRE08082, DANRE00075, DANRE33680	AMPFI_19247
OG0001690	DANRE26649, DANRE26650	AMPFI_20974, AMPFI_20761
OG0001691	DANRE03833	AMPFI_08102
OG0001691	DANRE40915, DANRE40918, DANRE40919	AMPFI_00359
OG0001692	DANRE36405, DANRE34911, DANRE27065, DANRE27066, DANRE27064, DANRE34910, DANRE36404	AMPFI_02593
OG0001694	DANRE31360, DANRE36704, DANRE36702, DANRE02208, DANRE02209	AMPFI_10870
OG0001703	DANRE25219	AMPFI_03974, AMPFI_10306, AMPFI_20867, AMPFI_22896
OG0001704	DANRE36568, DANRE36566, DANRE36565, DANRE36567	AMPFI_22958, AMPFI_17780
OG0001706	DANRE20185, DANRE20183, DANRE20182, DANRE38154, DANRE38156, DANRE38153, DANRE38155, DANRE33839, DANRE38152, DANRE38151	AMPFI_00734
OG0001707	DANRE26662	AMPFI_04330, AMPFI_03799, AMPFI_16330, AMPFI_14071
OG0001708	DANRE10037, DANRE24243, DANRE33359, DANRE06779	AMPFI_10288, AMPFI_03554
OG0001709	DANRE20434, DANRE20433, DANRE07634, DANRE07630, DANRE07631, DANRE07635, DANRE07633	AMPFI_24047
OG0001710	DANRE12478, DANRE12477, DANRE12479, DANRE30737, DANRE39749, DANRE39748	AMPFI_18639
OG0001711	DANRE20000, DANRE22235, DANRE22236, DANRE05625, DANRE05624, DANRE05623	AMPFI_23859, AMPFI_17093
OG0001712	DANRE15992, DANRE15991, DANRE04981, DANRE04979, DANRE04980, DANRE33571, DANRE33569, DANRE33570	AMPFI_01037, AMPFI_08833
OG0001713	DANRE26203	AMPFI_07986
OG0001714	DANRE21431, DANRE29712, DANRE29711	AMPFI_05879
OG0001714	DANRE04460, DANRE22006	AMPFI_12759
OG0001715	DANRE11968	AMPFI_00217, AMPFI_12497, AMPFI_16145
OG0001716	DANRE21266, DANRE21264, DANRE38749, DANRE38750	AMPFI_13866
OG0001716	DANRE21265	AMPFI_15456
OG0001717	DANRE19758, DANRE31911, DANRE32559, DANRE32679	AMPFI_12176
OG0001718	DANRE11962, DANRE11963	AMPFI_15984
OG0001720	DANRE08343, DANRE06583, DANRE06582, DANRE33676, DANRE33677	AMPFI_01920
OG0001721	DANRE42265, DANRE17694, DANRE17693, DANRE12002, DANRE11490, DANRE11491	AMPFI_11273
OG0001724	DANRE17287, DANRE17289, DANRE17288, DANRE11702, DANRE11699, DANRE11701, DANRE11700	AMPFI_12909
OG0001724	DANRE17290	AMPFI_21586
OG0001726	DANRE05644	AMPFI_23403
OG0001727	DANRE07810, DANRE11511, DANRE02954, DANRE02955	AMPFI_09267
OG0001728	DANRE13222, DANRE13223, DANRE43129	AMPFI_01049
OG0001729	DANRE25053, DANRE25052, DANRE40479, DANRE20601	AMPFI_05820
OG0001730	DANRE40001, DANRE40000, DANRE28316, DANRE21475, DANRE21473, DANRE21474	AMPFI_09157
OG0001731	DANRE36990, DANRE36991, DANRE22271, DANRE31351, DANRE31352, DANRE31353	AMPFI_18090, AMPFI_24445
OG0001732	DANRE42497, DANRE42498, DANRE42496, DANRE15247, DANRE15250, DANRE15251, DANRE15248, DANRE15249, DANRE07640, DANRE07639, DANRE07641, DANRE07642	AMPFI_05707, AMPFI_19074
OG0001733	DANRE37166, DANRE37165, DANRE04810, DANRE04809	AMPFI_08124
OG0001734	DANRE25087, DANRE25088, DANRE25089	AMPFI_02431
OG0001735	DANRE41492, DANRE41491, DANRE35540, DANRE35539, DANRE29119	AMPFI_02680
OG0001736	DANRE39347, DANRE23822	AMPFI_04077
OG0001737	DANRE24369, DANRE22720	AMPFI_20661
OG0001738	DANRE03200, DANRE03201, DANRE29630, DANRE29631, DANRE25269, DANRE25268, DANRE12564	AMPFI_08169
OG0001739	DANRE30661, DANRE30662, DANRE38419, DANRE38418, DANRE38416, DANRE25764, DANRE25763	AMPFI_18533
OG0001740	DANRE23557, DANRE38268, DANRE30945, DANRE30946	AMPFI_08487
OG0001743	DANRE39851, DANRE39852, DANRE19109, DANRE19115	AMPFI_21237
OG0001744	DANRE23143	AMPFI_19292
OG0001746	DANRE39306, DANRE39307, DANRE25487, DANRE25125, DANRE25124, DANRE25122, DANRE25123	AMPFI_09609
OG0001747	DANRE36006, DANRE13392, DANRE13393, DANRE08629, DANRE08628, DANRE35932	AMPFI_21460, AMPFI_03962
OG0001749	DANRE15845, DANRE15844, DANRE06173, DANRE42876, DANRE06366, DANRE06368	AMPFI_24575, AMPFI_18873
OG0001751	DANRE06575, DANRE06574, DANRE06573	AMPFI_25042, AMPFI_24009
OG0001752	DANRE21463, DANRE21464, DANRE38372, DANRE38373, DANRE38374, DANRE38375	AMPFI_05645
OG0001755	DANRE26225, DANRE26224, DANRE26226, DANRE26228, DANRE26227	AMPFI_19529
OG0001756	DANRE16138	AMPFI_19308
OG0001756	DANRE39599, DANRE39598	AMPFI_09088
OG0001757	DANRE18863, DANRE11008	AMPFI_11105
OG0001758	DANRE19929	AMPFI_22682, AMPFI_05121, AMPFI_08230, AMPFI_04712, AMPFI_10363, AMPFI_04809, AMPFI_03239, AMPFI_22191
OG0001759	DANRE07377, DANRE07378	AMPFI_25203
OG0001760	DANRE31143, DANRE31142	AMPFI_13517
OG0001768	DANRE24987	AMPFI_03119
OG0001768	DANRE39539, DANRE39538, DANRE28401	AMPFI_14756, AMPFI_14757
OG0001769	DANRE03973, DANRE03974	AMPFI_17583
OG0001769	DANRE05499, DANRE05498	AMPFI_24487
OG0001770	DANRE42924, DANRE33844, DANRE06066, DANRE16806, DANRE16805	AMPFI_16335
OG0001772	DANRE11906, DANRE13434, DANRE13432, DANRE13433, DANRE11144	AMPFI_24282, AMPFI_16628, AMPFI_22476, AMPFI_21430
OG0001774	DANRE23023, DANRE23024, DANRE23025	AMPFI_10680
OG0001775	DANRE21680, DANRE21679, DANRE21681, DANRE21683, DANRE21684, DANRE28352, DANRE28351, DANRE34596	AMPFI_09788
OG0001778	DANRE38052, DANRE38053, DANRE27757, DANRE27756, DANRE27754, DANRE27753, DANRE27755	AMPFI_14017, AMPFI_10692
OG0001780	DANRE33899	AMPFI_07742
OG0001781	DANRE03858, DANRE03859	AMPFI_23560
OG0001781	DANRE08607	AMPFI_08314
OG0001782	DANRE43084, DANRE43085	AMPFI_24297
OG0001782	DANRE03341	AMPFI_12965
OG0001783	DANRE24810	AMPFI_24257, AMPFI_01182
OG0001785	DANRE42334, DANRE42335	AMPFI_02986, AMPFI_16358
OG0001785	DANRE42336	AMPFI_11500
OG0001787	DANRE42517, DANRE42516, DANRE43271, DANRE18470, DANRE18471, DANRE11456, DANRE11455	AMPFI_25681
OG0001788	DANRE18918, DANRE18160, DANRE18159, DANRE11561, DANRE11560	AMPFI_09753
OG0001789	DANRE08206, DANRE08207, DANRE01213, DANRE01212	AMPFI_24598, AMPFI_14245
OG0001792	DANRE19107, DANRE19106	AMPFI_21133
OG0001792	DANRE28329, DANRE28330	AMPFI_07829
OG0001793	DANRE10214	AMPFI_08492
OG0001793	DANRE01272, DANRE01271	AMPFI_17091
OG0001794	DANRE25500, DANRE30802	AMPFI_09033
OG0001796	DANRE23407, DANRE23408, DANRE24101	AMPFI_24328, AMPFI_10392
OG0001797	DANRE07397, DANRE07398, DANRE07399	AMPFI_22232
OG0001798	DANRE21686, DANRE21687, DANRE25175, DANRE25176	AMPFI_13433, AMPFI_09922
OG0001800	DANRE23380, DANRE23381, DANRE23379, DANRE02761, DANRE25885, DANRE25884, DANRE30952, DANRE30951	AMPFI_11453
OG0001801	DANRE39875, DANRE20661, DANRE38263, DANRE38264, DANRE39824, DANRE38265	AMPFI_12578
OG0001803	DANRE01407, DANRE01406, DANRE41160, DANRE41159, DANRE03114, DANRE05424, DANRE05422, DANRE05423, DANRE34540, DANRE34539, DANRE00367	AMPFI_13781
OG0001804	DANRE37916, DANRE37917, DANRE35091, DANRE35092, DANRE40586, DANRE40585, DANRE19527	AMPFI_10708
OG0001805	DANRE30715, DANRE30716, DANRE37701, DANRE37700, DANRE37699	AMPFI_11465
OG0001806	DANRE25722, DANRE25721, DANRE25720, DANRE30789, DANRE40399, DANRE30790, DANRE25723, DANRE40400	AMPFI_11361
OG0001807	DANRE29039, DANRE29040	AMPFI_13156
OG0001808	DANRE33470, DANRE33469, DANRE36362	AMPFI_01463
OG0001809	DANRE21533, DANRE21532	AMPFI_15697
OG0001810	DANRE10462, DANRE35828, DANRE35825, DANRE35827, DANRE35826	AMPFI_19617
OG0001812	DANRE13149, DANRE13148	AMPFI_01183, AMPFI_00507, AMPFI_00810
OG0001814	DANRE09136, DANRE09138, DANRE09137, DANRE09135	AMPFI_09086
OG0001816	DANRE34914, DANRE34915	AMPFI_15030
OG0001818	DANRE18933, DANRE18932, DANRE18934, DANRE18839	AMPFI_13689
OG0001819	DANRE09412, DANRE09413, DANRE41795	AMPFI_01254
OG0001820	DANRE16697, DANRE16696, DANRE16698, DANRE05950	AMPFI_19349
OG0001822	DANRE31080, DANRE31079, DANRE31081, DANRE02365	AMPFI_12887
OG0001823	DANRE12895, DANRE41133	AMPFI_19202
OG0001824	DANRE11859	AMPFI_18005
OG0001825	DANRE43003, DANRE43002, DANRE05720, DANRE05719	AMPFI_16509
OG0001827	DANRE19148, DANRE19149, DANRE19147	AMPFI_12500
OG0001828	DANRE10135, DANRE10134	AMPFI_14487
OG0001829	DANRE39018, DANRE38303, DANRE38304, DANRE12813, DANRE12812	AMPFI_21635, AMPFI_14667
OG0001830	DANRE26348, DANRE26349, DANRE18225, DANRE18230, DANRE18231, DANRE18232, DANRE18233, DANRE18229, DANRE18228, DANRE05490, DANRE05489, DANRE05488	AMPFI_00628
OG0001831	DANRE24742, DANRE36143, DANRE36142, DANRE29377, DANRE29378, DANRE29379	AMPFI_22534, AMPFI_24544
OG0001832	DANRE19216	AMPFI_01169
OG0001832	DANRE09900, DANRE25603	AMPFI_13912
OG0001834	DANRE16072, DANRE16073, DANRE16074, DANRE41758, DANRE41757, DANRE23895, DANRE23894	AMPFI_07413
OG0001835	DANRE25260, DANRE25259	AMPFI_23564
OG0001846	DANRE18641, DANRE22671, DANRE41115	AMPFI_05493
OG0001848	DANRE03742	AMPFI_19061
OG0001848	DANRE03367	AMPFI_12829
OG0001849	DANRE01732	AMPFI_09620
OG0001849	DANRE01759	AMPFI_25919
OG0001850	DANRE18469	AMPFI_22844
OG0001851	DANRE10263, DANRE14312	AMPFI_25094
OG0001852	DANRE36720	AMPFI_09915
OG0001853	DANRE13586, DANRE09954, DANRE40540	AMPFI_25436
OG0001854	DANRE39266, DANRE23318	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024
OG0001856	DANRE30510, DANRE30509, DANRE04130, DANRE04129, DANRE30230, DANRE30231	AMPFI_19562
OG0001857	DANRE18584, DANRE11645, DANRE11644, DANRE27912, DANRE27913	AMPFI_05151
OG0001858	DANRE01572, DANRE01573	AMPFI_25738
OG0001859	DANRE05850	AMPFI_00003
OG0001860	DANRE29619, DANRE29620	AMPFI_10262
OG0001861	DANRE05974	AMPFI_05758, AMPFI_05546
OG0001861	DANRE11713, DANRE17627	AMPFI_02118
OG0001862	DANRE27685, DANRE21315, DANRE21316, DANRE37667, DANRE12791, DANRE12792, DANRE12793	AMPFI_04345, AMPFI_00240
OG0001863	DANRE27200, DANRE27198, DANRE27199	AMPFI_13121
OG0001863	DANRE09225, DANRE09224	AMPFI_08387
OG0001864	DANRE26406, DANRE26407, DANRE23246, DANRE22520	AMPFI_00388
OG0001865	DANRE20468, DANRE20467, DANRE06633, DANRE11813, DANRE08505, DANRE08506	AMPFI_08697
OG0001867	DANRE29867, DANRE03121	AMPFI_05628
