Orthogroup	DANRE	HUMAN
OG0001592	DANRE38415	HUMAN09657
OG0001592	DANRE38414	HUMAN09656
OG0001593	DANRE16008	HUMAN28942
OG0001593	DANRE38492, DANRE38493, DANRE38494	HUMAN09707
OG0001593	DANRE16007	HUMAN06299
OG0001593	DANRE14940, DANRE14941	HUMAN01587
OG0001594	DANRE00835	HUMAN19429
OG0001596	DANRE30663, DANRE12475, DANRE12476	HUMAN06207
OG0001596	DANRE02716, DANRE02717, DANRE41257	HUMAN28876
OG0001597	DANRE14881	HUMAN26560, HUMAN26561, HUMAN26559
OG0001597	DANRE25200, DANRE25198, DANRE25199, DANRE25197	HUMAN03834
OG0001597	DANRE25201	HUMAN03833, HUMAN03832
OG0001599	DANRE30081, DANRE30489, DANRE30492, DANRE30493, DANRE30491, DANRE30490	HUMAN13426
OG0001600	DANRE14660, DANRE05599, DANRE05598	HUMAN00788, HUMAN00787
OG0001600	DANRE18214	HUMAN16635
OG0001600	DANRE24012, DANRE27336, DANRE27337	HUMAN28233
OG0001602	DANRE38527	HUMAN04443
OG0001602	DANRE38525, DANRE38526, DANRE38528	HUMAN04442
OG0001603	DANRE14582	HUMAN24754
OG0001603	DANRE09232	HUMAN24819
OG0001604	DANRE38746	HUMAN22175
OG0001604	DANRE07901, DANRE07902	HUMAN12472
OG0001605	DANRE37473, DANRE28391, DANRE12806, DANRE02340, DANRE10148, DANRE10146, DANRE10145, DANRE10147	HUMAN07945, HUMAN07944
OG0001606	DANRE00450	HUMAN13929
OG0001606	DANRE04309	HUMAN03753
OG0001607	DANRE09675, DANRE09678, DANRE09676, DANRE09677	HUMAN15702
OG0001607	DANRE07758, DANRE00760, DANRE00761	HUMAN21170
OG0001607	DANRE27967, DANRE27966	HUMAN01938
OG0001607	DANRE19835, DANRE19837, DANRE19836, DANRE19833, DANRE19832, DANRE19834, DANRE08011, DANRE08010	HUMAN05523, HUMAN05522
OG0001609	DANRE35730	HUMAN07643
OG0001609	DANRE02201	HUMAN21122, HUMAN07645
OG0001610	DANRE11392, DANRE11391	HUMAN00777
OG0001610	DANRE40973, DANRE40974	HUMAN19044
OG0001610	DANRE10644, DANRE14143, DANRE14144	HUMAN07487, HUMAN28094
OG0001611	DANRE17784, DANRE17782, DANRE17783, DANRE11027, DANRE11028	HUMAN08978
OG0001611	DANRE22005, DANRE22004, DANRE04446, DANRE04445	HUMAN02546
OG0001612	DANRE42404, DANRE42402	HUMAN19504
OG0001612	DANRE10050	HUMAN25319
OG0001613	DANRE16430, DANRE16431, DANRE16333, DANRE16332, DANRE16334, DANRE13238, DANRE13239	HUMAN24818
OG0001614	DANRE28279	HUMAN14358
OG0001614	DANRE22251, DANRE22252	HUMAN13572
OG0001615	DANRE25213, DANRE38690, DANRE38693, DANRE38692, DANRE38694	HUMAN04414
OG0001615	DANRE30770	HUMAN27016
OG0001617	DANRE36595, DANRE36594, DANRE02672, DANRE02671	HUMAN20425
OG0001617	DANRE12595, DANRE12596	HUMAN06149
OG0001617	DANRE40227, DANRE40228	HUMAN24916
OG0001619	DANRE12293	HUMAN09460
OG0001620	DANRE09560	HUMAN24750
OG0001620	DANRE26504, DANRE26503, DANRE36448, DANRE36449	HUMAN02052
OG0001621	DANRE28760, DANRE28761, DANRE21954, DANRE21955	HUMAN10405
OG0001621	DANRE03608, DANRE03609, DANRE29302, DANRE29301, DANRE29300	HUMAN20233
OG0001622	DANRE03406, DANRE03408, DANRE03407, DANRE11247, DANRE11246, DANRE11244, DANRE11245	HUMAN03730, HUMAN03729
OG0001623	DANRE39868, DANRE39867	HUMAN29366, HUMAN29367
OG0001623	DANRE35199	HUMAN29184
OG0001624	DANRE18509	HUMAN25539, HUMAN25540
OG0001624	DANRE14986, DANRE14987	HUMAN00624
OG0001624	DANRE22639	HUMAN19275, HUMAN19274, HUMAN27856
OG0001625	DANRE21507	HUMAN01087
OG0001625	DANRE15880	HUMAN28505
OG0001627	DANRE13526	HUMAN28211
OG0001628	DANRE04668, DANRE04667	HUMAN16897, HUMAN16898
OG0001629	DANRE21787	HUMAN02287
OG0001629	DANRE21786	HUMAN02285
OG0001629	DANRE39628, DANRE39629	HUMAN29146
OG0001630	DANRE41072, DANRE41071	HUMAN00267
OG0001630	DANRE23695	HUMAN26732
OG0001630	DANRE23865, DANRE23864	HUMAN21622
OG0001632	DANRE40468, DANRE40467	HUMAN20860
OG0001632	DANRE20624, DANRE20625	HUMAN01354
OG0001633	DANRE38755, DANRE38754	HUMAN28383
OG0001634	DANRE35402	HUMAN29106
OG0001634	DANRE05161	HUMAN02620
OG0001634	DANRE07771	HUMAN15581
OG0001635	DANRE33805, DANRE33804, DANRE33803, DANRE33802, DANRE06374	HUMAN30203, HUMAN26031
OG0001636	DANRE39032, DANRE39035, DANRE39036	HUMAN11118
OG0001637	DANRE43095	HUMAN21485
OG0001638	DANRE28937, DANRE28938	HUMAN10802, HUMAN10801
OG0001638	DANRE34172	HUMAN11783
OG0001638	DANRE34169, DANRE34171, DANRE34170	HUMAN11785, HUMAN11784
OG0001639	DANRE25902, DANRE12203, DANRE12204	HUMAN09764
OG0001639	DANRE21606, DANRE21607, DANRE21610, DANRE21608, DANRE21609	HUMAN14138
OG0001640	DANRE31177	HUMAN06231
OG0001640	DANRE22270, DANRE40283, DANRE22269	HUMAN30519, HUMAN30518
OG0001640	DANRE22577, DANRE22576, DANRE36767	HUMAN21156, HUMAN21157
OG0001641	DANRE03483, DANRE03482, DANRE03481, DANRE03744, DANRE03748, DANRE03749	HUMAN02994
OG0001642	DANRE19971	HUMAN04974, HUMAN04971, HUMAN04972
OG0001642	DANRE37998, DANRE38002, DANRE38000, DANRE38001	HUMAN04973, HUMAN04975, HUMAN04979, HUMAN04977, HUMAN04978, HUMAN04976
OG0001643	DANRE19839, DANRE19840	HUMAN05730
OG0001643	DANRE10381, DANRE10380, DANRE10383, DANRE10382	HUMAN15333, HUMAN15332, HUMAN15331
OG0001644	DANRE18118, DANRE18119, DANRE10357	HUMAN24567
OG0001644	DANRE11689	HUMAN16593
OG0001645	DANRE01721, DANRE23452	HUMAN06473, HUMAN06474
OG0001645	DANRE17502, DANRE17501	HUMAN26290, HUMAN26291
OG0001645	DANRE42736, DANRE36012	HUMAN18192, HUMAN18191
OG0001645	DANRE42735	HUMAN18189
OG0001645	DANRE26246, DANRE26247, DANRE17503	HUMAN26289
OG0001646	DANRE29666, DANRE03468, DANRE03469, DANRE29667	HUMAN10878
OG0001646	DANRE40859	HUMAN26256, HUMAN26257, HUMAN26258
OG0001646	DANRE01030, DANRE01029	HUMAN22061
OG0001646	DANRE42983, DANRE39658	HUMAN07154
OG0001651	DANRE20143	HUMAN24385
OG0001651	DANRE03105, DANRE03104, DANRE05409, DANRE05408	HUMAN03098
OG0001651	DANRE19302, DANRE19303, DANRE19301, DANRE19304	HUMAN22631
OG0001652	DANRE11920, DANRE11918, DANRE11919, DANRE11921	HUMAN08985
OG0001653	DANRE33414, DANRE01185, DANRE01184	HUMAN23274
OG0001654	DANRE22402, DANRE05790	HUMAN24521, HUMAN24522
OG0001654	DANRE18401, DANRE18402	HUMAN25677
OG0001655	DANRE37499, DANRE37500, DANRE37498, DANRE37497	HUMAN23043
OG0001655	DANRE02917	HUMAN29586
OG0001655	DANRE38012, DANRE20101, DANRE20102, DANRE20103	HUMAN29889
OG0001656	DANRE08565	HUMAN07548, HUMAN07549, HUMAN07550
OG0001656	DANRE29043	HUMAN12664
OG0001657	DANRE00304, DANRE00303, DANRE33902, DANRE16788, DANRE16789	HUMAN04603
OG0001658	DANRE22705, DANRE40316	HUMAN18841
OG0001659	DANRE14205, DANRE10075, DANRE10074	HUMAN00545
OG0001659	DANRE17448, DANRE17449	HUMAN25769
OG0001660	DANRE07022	HUMAN24142
OG0001660	DANRE23646, DANRE23647	HUMAN22382
OG0001660	DANRE07141	HUMAN30126
OG0001660	DANRE23649, DANRE23648	HUMAN22381
OG0001661	DANRE24031	HUMAN21509
OG0001662	DANRE43066	HUMAN05309
OG0001662	DANRE34938, DANRE42737, DANRE34939, DANRE13284, DANRE13283	HUMAN26391
OG0001662	DANRE40937	HUMAN07388
OG0001663	DANRE25847, DANRE25848, DANRE30753, DANRE30752	HUMAN26903
OG0001663	DANRE40330, DANRE40329, DANRE40440	HUMAN29828
OG0001664	DANRE17902, DANRE17901	HUMAN01079
OG0001664	DANRE28714	HUMAN14776, HUMAN14775
OG0001665	DANRE29857	HUMAN13477, HUMAN13476
OG0001666	DANRE15339, DANRE15337, DANRE15338	HUMAN07809
OG0001667	DANRE14682	HUMAN26001, HUMAN26000
OG0001667	DANRE28517	HUMAN06279, HUMAN06280, HUMAN06278
OG0001668	DANRE18595, DANRE18596	HUMAN25853
OG0001669	DANRE36525, DANRE23560, DANRE23561	HUMAN18608
OG0001670	DANRE38088, DANRE16327	HUMAN28663
OG0001670	DANRE27158	HUMAN00915
OG0001671	DANRE22102	HUMAN20911
OG0001672	DANRE20393, DANRE20394, DANRE20392, DANRE24385	HUMAN29688
OG0001672	DANRE41470	HUMAN17876
OG0001672	DANRE13811, DANRE03870	HUMAN12952
OG0001672	DANRE14899, DANRE14898, DANRE14897	HUMAN26575
OG0001673	DANRE11517, DANRE11518	HUMAN08249, HUMAN08251
OG0001673	DANRE11789	HUMAN16851
OG0001673	DANRE07811	HUMAN15857
OG0001674	DANRE38345, DANRE38346	HUMAN09862, HUMAN09861, HUMAN09864, HUMAN09865
OG0001674	DANRE00321, DANRE00322	HUMAN13900
OG0001675	DANRE09941, DANRE09940, DANRE09942, DANRE13592	HUMAN28279
OG0001675	DANRE17758, DANRE17757, DANRE10773, DANRE10774	HUMAN27610
OG0001676	DANRE04978	HUMAN03206
OG0001676	DANRE28347	HUMAN15070
OG0001677	DANRE01525, DANRE35353, DANRE35352	HUMAN07349, HUMAN07350
OG0001678	DANRE10459, DANRE10458, DANRE14832, DANRE14831	HUMAN25999
OG0001678	DANRE02623, DANRE02624, DANRE41669, DANRE41670	HUMAN17691
OG0001680	DANRE03778	HUMAN16896
OG0001680	DANRE17562, DANRE11725	HUMAN08569, HUMAN08570, HUMAN08568
OG0001682	DANRE35937	HUMAN18147
OG0001683	DANRE06314, DANRE06313, DANRE06312	HUMAN30085
OG0001683	DANRE10079, DANRE14208	HUMAN00558
OG0001683	DANRE23534	HUMAN25314
OG0001684	DANRE10400	HUMAN14785
OG0001684	DANRE01922	HUMAN01201
OG0001685	DANRE15894, DANRE15893	HUMAN22339
OG0001686	DANRE35343, DANRE35344	HUMAN17160
OG0001686	DANRE19219	HUMAN22501
OG0001687	DANRE04622	HUMAN03234
OG0001688	DANRE15670, DANRE39275	HUMAN22303, HUMAN22304, HUMAN22302
OG0001688	DANRE20110, DANRE20111, DANRE20112, DANRE20109, DANRE08739	HUMAN03992
OG0001689	DANRE00074	HUMAN11738
OG0001689	DANRE08083, DANRE08082	HUMAN11737
OG0001689	DANRE33680	HUMAN19915
OG0001690	DANRE26649, DANRE26650	HUMAN01169
OG0001691	DANRE03833	HUMAN10903
OG0001691	DANRE40915, DANRE40918, DANRE40919	HUMAN07404
OG0001692	DANRE36405	HUMAN00929, HUMAN00928
OG0001692	DANRE27065, DANRE27066, DANRE27064	HUMAN15010
OG0001692	DANRE36404	HUMAN23437, HUMAN23438
OG0001694	DANRE04070, DANRE04071, DANRE18773, DANRE30380	HUMAN13459
OG0001694	DANRE31360	HUMAN06928, HUMAN06927, HUMAN06925
OG0001694	DANRE36704, DANRE36702, DANRE02208, DANRE02209	HUMAN20957
OG0001696	DANRE31315	HUMAN07021, HUMAN07020
OG0001696	DANRE25771, DANRE38937	HUMAN03942
OG0001696	DANRE34450, DANRE06772, DANRE06774, DANRE06773	HUMAN03944, HUMAN03943, HUMAN03945
OG0001699	DANRE29688, DANRE29687	HUMAN12717, HUMAN12716
OG0001699	DANRE24856	HUMAN27253
OG0001703	DANRE25219	HUMAN09709
OG0001704	DANRE36568, DANRE36566, DANRE36565, DANRE36567	HUMAN06407, HUMAN06567
OG0001706	DANRE20185, DANRE20183, DANRE20182, DANRE38154, DANRE38156, DANRE38153, DANRE38155	HUMAN30453
OG0001706	DANRE33839	HUMAN05373
OG0001706	DANRE38152, DANRE38151	HUMAN30452
OG0001707	DANRE26662	HUMAN13776, HUMAN13775
OG0001708	DANRE10037	HUMAN25399, HUMAN25398
OG0001708	DANRE06779	HUMAN01995, HUMAN01996
OG0001709	DANRE20434, DANRE20433, DANRE07634, DANRE07630, DANRE07631, DANRE07635, DANRE07633	HUMAN23995
OG0001710	DANRE12477, DANRE12479, DANRE30737	HUMAN06210
OG0001710	DANRE39749, DANRE39748	HUMAN29936
OG0001711	DANRE20000	HUMAN04933
OG0001711	DANRE22235, DANRE22236, DANRE05625, DANRE05624, DANRE05623	HUMAN09017
OG0001712	DANRE15992, DANRE15991	HUMAN22752
OG0001712	DANRE33571, DANRE33569, DANRE33570	HUMAN17161
OG0001713	DANRE07425	HUMAN05026
OG0001713	DANRE26203	HUMAN11446, HUMAN11444, HUMAN11445
OG0001714	DANRE21431, DANRE29712, DANRE29711	HUMAN20171, HUMAN20172
OG0001714	DANRE04460, DANRE22006	HUMAN25119
OG0001716	DANRE21266, DANRE21264, DANRE38749, DANRE38750	HUMAN18566, HUMAN18568, HUMAN18567
OG0001718	DANRE17811, DANRE17810, DANRE11023, DANRE11024, DANRE11025	HUMAN08462
OG0001718	DANRE11962	HUMAN25013, HUMAN25014
OG0001720	DANRE08343	HUMAN12316
OG0001720	DANRE06583, DANRE06582	HUMAN04993
OG0001720	DANRE33676, DANRE33677	HUMAN07123
OG0001721	DANRE17694, DANRE17693, DANRE12002	HUMAN25291
OG0001721	DANRE11490, DANRE11491	HUMAN08491
OG0001722	DANRE22702	HUMAN18844
OG0001722	DANRE11707, DANRE11708	HUMAN16701
OG0001723	DANRE06882, DANRE06883	HUMAN30386
OG0001723	DANRE36498, DANRE36499, DANRE36500	HUMAN29777
OG0001724	DANRE17287, DANRE17289, DANRE17288, DANRE11702, DANRE11699, DANRE11701, DANRE11700	HUMAN25295
OG0001725	DANRE20152, DANRE20154, DANRE20153	HUMAN24357
OG0001725	DANRE04340	HUMAN03245
OG0001725	DANRE34739, DANRE34740	HUMAN22506
OG0001726	DANRE05644	HUMAN08380
OG0001727	DANRE07810	HUMAN15860, HUMAN15859
OG0001727	DANRE11511	HUMAN08259
OG0001727	DANRE02954, DANRE02955	HUMAN16842
OG0001728	DANRE13222, DANRE13223	HUMAN09496
OG0001728	DANRE43129	HUMAN23695
OG0001729	DANRE25053, DANRE25052	HUMAN26808
OG0001729	DANRE40479	HUMAN20869, HUMAN20870
OG0001730	DANRE40001, DANRE40000	HUMAN00990
OG0001730	DANRE28316, DANRE21475, DANRE21473, DANRE21474	HUMAN14923
OG0001731	DANRE36990, DANRE36991, DANRE22271	HUMAN24935
OG0001731	DANRE31351, DANRE31352, DANRE31353	HUMAN06976
OG0001732	DANRE42497, DANRE42498, DANRE42496	HUMAN30348, HUMAN07896
OG0001732	DANRE07640, DANRE07639, DANRE07641, DANRE07642	HUMAN21599, HUMAN21598, HUMAN21600
OG0001733	DANRE37166, DANRE37165, DANRE04810, DANRE04809	HUMAN17168
OG0001734	DANRE25087, DANRE25088, DANRE25089	HUMAN04690, HUMAN04685, HUMAN04687, HUMAN04689
OG0001735	DANRE41492, DANRE41491, DANRE35540, DANRE35539	HUMAN17857
OG0001735	DANRE29119	HUMAN13129
OG0001736	DANRE39347	HUMAN11325
OG0001736	DANRE23822	HUMAN14071
OG0001737	DANRE24369	HUMAN27862
OG0001737	DANRE22720	HUMAN19270
OG0001737	DANRE42376	HUMAN19449
OG0001738	DANRE12564	HUMAN07063, HUMAN07065
OG0001739	DANRE38417	HUMAN30049, HUMAN30048
OG0001739	DANRE30661, DANRE30662	HUMAN06840, HUMAN06841, HUMAN06839
OG0001739	DANRE38419, DANRE38418, DANRE38416, DANRE25764, DANRE25763	HUMAN03964
OG0001740	DANRE23557	HUMAN24941
OG0001740	DANRE38268	HUMAN20293, HUMAN20292, HUMAN04152
OG0001742	DANRE31359	HUMAN06932, HUMAN06929, HUMAN06931, HUMAN06930
OG0001743	DANRE39851, DANRE39852	HUMAN29328
OG0001744	DANRE27212, DANRE38779	HUMAN27314
OG0001744	DANRE41566, DANRE35596, DANRE35597	HUMAN18242
OG0001744	DANRE23144	HUMAN06338
OG0001745	DANRE09058	HUMAN00586, HUMAN00585, HUMAN00587, HUMAN00584
OG0001745	DANRE18517, DANRE18516	HUMAN25534
OG0001746	DANRE25126	HUMAN20303
OG0001746	DANRE39306, DANRE39307, DANRE25487	HUMAN04189
OG0001746	DANRE25125, DANRE25124, DANRE25122, DANRE25123	HUMAN20301, HUMAN20300, HUMAN20302
OG0001747	DANRE36006	HUMAN19647, HUMAN19645, HUMAN19646
OG0001747	DANRE13392, DANRE13393, DANRE08629, DANRE08628	HUMAN18323, HUMAN18324
OG0001747	DANRE35932	HUMAN02105
OG0001748	DANRE05133, DANRE05132, DANRE05130, DANRE05131	HUMAN03464, HUMAN03465, HUMAN03463
OG0001749	DANRE15845	HUMAN28713
OG0001749	DANRE42876	HUMAN29594
OG0001749	DANRE06366	HUMAN30202
OG0001750	DANRE04183, DANRE27947, DANRE27946, DANRE27945	HUMAN03005
OG0001750	DANRE41344, DANRE41343, DANRE41345, DANRE37085, DANRE37084	HUMAN06675
OG0001750	DANRE42061, DANRE42060	HUMAN17719
OG0001751	DANRE06575, DANRE06574, DANRE06573	HUMAN17259, HUMAN23864
OG0001752	DANRE21463, DANRE21464	HUMAN14402, HUMAN14401
OG0001752	DANRE38372, DANRE38373	HUMAN09557
OG0001754	DANRE43123, DANRE43122, DANRE10044, DANRE10045, DANRE10043, DANRE10042	HUMAN25325
OG0001754	DANRE42456	HUMAN05304, HUMAN05305, HUMAN05303
OG0001754	DANRE33390	HUMAN13962
OG0001755	DANRE26225, DANRE26224, DANRE26226, DANRE26228, DANRE26227	HUMAN04349
OG0001755	DANRE19818	HUMAN05480
OG0001756	DANRE16138	HUMAN03565, HUMAN03566
OG0001756	DANRE39599, DANRE39598	HUMAN27756, HUMAN27755
OG0001757	DANRE18863	HUMAN02531
OG0001757	DANRE11008	HUMAN08337, HUMAN08338, HUMAN27193, HUMAN25593, HUMAN27189, HUMAN27178, HUMAN27173, HUMAN13781, HUMAN08339
OG0001758	DANRE19929	HUMAN12281
OG0001758	DANRE08258	HUMAN11719
OG0001759	DANRE07377, DANRE07378	HUMAN28722, HUMAN22444
OG0001759	DANRE40894	HUMAN03559
OG0001760	DANRE31143, DANRE31142	HUMAN06762
OG0001760	DANRE22087, DANRE22089, DANRE22088	HUMAN20540
OG0001760	DANRE39726	HUMAN06763, HUMAN20541
OG0001764	DANRE38484, DANRE38485, DANRE38486, DANRE38483, DANRE38482, DANRE38481, DANRE38478, DANRE38480, DANRE38487, DANRE38479, DANRE38322, DANRE38321, DANRE15689, DANRE06471, DANRE06470	HUMAN01992, HUMAN01991
OG0001768	DANRE24987	HUMAN09704
OG0001768	DANRE39539, DANRE39538	HUMAN23681
OG0001768	DANRE28401	HUMAN14390
OG0001769	DANRE03973, DANRE03974	HUMAN03651
OG0001769	DANRE05499, DANRE05498	HUMAN08557, HUMAN08556
OG0001770	DANRE42924	HUMAN17425
OG0001770	DANRE33844	HUMAN30193
OG0001770	DANRE06066	HUMAN24381
OG0001770	DANRE16806, DANRE16805	HUMAN22894
OG0001772	DANRE11906	HUMAN02529
OG0001772	DANRE13434, DANRE13432, DANRE13433, DANRE11144	HUMAN08892
OG0001774	DANRE19499	HUMAN18619
OG0001774	DANRE23023, DANRE23024, DANRE23025	HUMAN30515, HUMAN30516
OG0001775	DANRE21680, DANRE21679, DANRE21681, DANRE21683, DANRE21684, DANRE28352, DANRE28351, DANRE34596	HUMAN14353
OG0001776	DANRE06452	HUMAN24230
OG0001776	DANRE16626	HUMAN03618
OG0001776	DANRE40794	HUMAN17360
OG0001778	DANRE38052, DANRE38053, DANRE27757, DANRE27756, DANRE27754, DANRE27753, DANRE27755	HUMAN08146
OG0001779	DANRE25967	HUMAN09430, HUMAN09426
OG0001780	DANRE33899	HUMAN19749
OG0001780	DANRE05361, DANRE05360	HUMAN30120
OG0001781	DANRE03858, DANRE03859	HUMAN12739
OG0001781	DANRE08607	HUMAN24740
OG0001782	DANRE43084, DANRE43085	HUMAN23640
OG0001782	DANRE03341	HUMAN03280
OG0001783	DANRE24810	HUMAN10327, HUMAN10326
OG0001785	DANRE42337, DANRE42334, DANRE42335	HUMAN07812
OG0001787	DANRE42517, DANRE42516, DANRE43271	HUMAN19491, HUMAN19493, HUMAN19494, HUMAN19492
OG0001787	DANRE18470, DANRE18471	HUMAN25152, HUMAN25151
OG0001787	DANRE11456, DANRE11455	HUMAN00492
OG0001788	DANRE18918, DANRE18160, DANRE18159, DANRE11561, DANRE11560	HUMAN16667
OG0001789	DANRE08206, DANRE08207, DANRE01213, DANRE01212	HUMAN12300
OG0001790	DANRE09782, DANRE09781, DANRE09783	HUMAN15656, HUMAN15657
OG0001792	DANRE19107, DANRE19106	HUMAN29333
OG0001792	DANRE28329, DANRE28330	HUMAN15054
OG0001793	DANRE10214	HUMAN20623
OG0001793	DANRE01272, DANRE01271	HUMAN05697
OG0001794	DANRE25500, DANRE30802	HUMAN19680
OG0001796	DANRE23407, DANRE23408	HUMAN19025, HUMAN19024, HUMAN19023, HUMAN19026
OG0001796	DANRE24101	HUMAN27928
OG0001798	DANRE21686, DANRE21687	HUMAN14327, HUMAN14328
OG0001798	DANRE25175, DANRE25176	HUMAN09868
OG0001799	DANRE08293, DANRE20326, DANRE20327, DANRE20328	HUMAN11851
OG0001800	DANRE23380, DANRE23381, DANRE23379	HUMAN21427, HUMAN21429, HUMAN21428
OG0001800	DANRE02761	HUMAN02409
OG0001800	DANRE25885, DANRE25884, DANRE30952, DANRE30951	HUMAN07046
OG0001801	DANRE39875, DANRE20661	HUMAN01406
OG0001801	DANRE38263, DANRE38264	HUMAN04138
OG0001801	DANRE39824	HUMAN01453
OG0001801	DANRE38265	HUMAN04141, HUMAN04140
OG0001803	DANRE01407, DANRE01406, DANRE41160, DANRE41159	HUMAN17083
OG0001803	DANRE03114, DANRE05424, DANRE05422, DANRE05423	HUMAN17084
OG0001803	DANRE34540, DANRE34539, DANRE00367	HUMAN22587, HUMAN22586
OG0001804	DANRE35091	HUMAN11697, HUMAN11700
OG0001804	DANRE35092	HUMAN11696, HUMAN11695, HUMAN11698
OG0001804	DANRE40586, DANRE40585, DANRE19527	HUMAN19866
OG0001805	DANRE30715, DANRE30716	HUMAN06844
OG0001805	DANRE37701, DANRE37700, DANRE37699	HUMAN04264
OG0001806	DANRE30789	HUMAN26954
OG0001806	DANRE40400	HUMAN01386
OG0001807	DANRE29039, DANRE29040	HUMAN12665
OG0001808	DANRE33470, DANRE33469	HUMAN22068
OG0001808	DANRE36362	HUMAN01110
OG0001809	DANRE00341	HUMAN29140
OG0001809	DANRE21531	HUMAN02152, HUMAN02151, HUMAN02153
OG0001809	DANRE21533	HUMAN02158, HUMAN02157
OG0001809	DANRE21532	HUMAN02154
OG0001810	DANRE10462	HUMAN25995, HUMAN25994
OG0001810	DANRE35828, DANRE35825, DANRE35827, DANRE35826	HUMAN18086
OG0001811	DANRE35737, DANRE42783	HUMAN17818
OG0001811	DANRE24203, DANRE29572	HUMAN13153
OG0001811	DANRE23440	HUMAN06398
OG0001812	DANRE13149, DANRE13148	HUMAN05677
OG0001813	DANRE22171, DANRE22172, DANRE27639	HUMAN14989, HUMAN14988
OG0001813	DANRE34338	HUMAN23475
OG0001813	DANRE25613, DANRE25614, DANRE39066, DANRE39068, DANRE39067	HUMAN09379
OG0001814	DANRE09136, DANRE09138, DANRE09137, DANRE09135	HUMAN26160, HUMAN26161
OG0001815	DANRE07766	HUMAN15582
OG0001815	DANRE05918, DANRE02610, DANRE02611	HUMAN02646
OG0001815	DANRE10888	HUMAN08284, HUMAN08283
OG0001816	DANRE03014, DANRE03013	HUMAN23425
OG0001816	DANRE03012	HUMAN01146, HUMAN01144
OG0001816	DANRE34914, DANRE34915	HUMAN23424
OG0001817	DANRE24732	HUMAN10762
OG0001817	DANRE39807, DANRE39808	HUMAN16372
OG0001817	DANRE09320, DANRE09319, DANRE14047, DANRE14048	HUMAN16373
OG0001818	DANRE18933, DANRE18932, DANRE18934	HUMAN08932
OG0001818	DANRE18839	HUMAN25133
OG0001819	DANRE09412, DANRE09413	HUMAN26303, HUMAN26302
OG0001819	DANRE41795	HUMAN17758
OG0001820	DANRE16697, DANRE16696	HUMAN22655, HUMAN22654
OG0001820	DANRE16698	HUMAN22657
OG0001820	DANRE05950	HUMAN03192
OG0001821	DANRE22028, DANRE22024, DANRE22026, DANRE22027	HUMAN20150
OG0001822	DANRE31080, DANRE31079, DANRE31081	HUMAN20278, HUMAN04122
OG0001822	DANRE25468	HUMAN04121
OG0001823	DANRE41133	HUMAN28818
OG0001824	DANRE11859	HUMAN08709
OG0001824	DANRE07015	HUMAN04962, HUMAN04963
OG0001825	DANRE43003, DANRE43002	HUMAN28268
OG0001826	DANRE08839, DANRE28074, DANRE28073	HUMAN18296
OG0001826	DANRE06753	HUMAN30222
OG0001827	DANRE19148, DANRE19149, DANRE19147	HUMAN29268, HUMAN29270
OG0001828	DANRE10135, DANRE10134	HUMAN20552
OG0001829	DANRE39018	HUMAN11147
OG0001829	DANRE38303, DANRE38304, DANRE12813, DANRE12812	HUMAN11495
OG0001830	DANRE26348, DANRE26349	HUMAN13769
OG0001830	DANRE05490, DANRE05489, DANRE05488	HUMAN16621
OG0001831	DANRE24742	HUMAN10191, HUMAN10190
OG0001831	DANRE36143, DANRE36142, DANRE29377, DANRE29378, DANRE29379	HUMAN12366, HUMAN12368
OG0001832	DANRE19216	HUMAN29361
OG0001832	DANRE09900	HUMAN01888
OG0001832	DANRE25603	HUMAN10006
OG0001834	DANRE16072, DANRE16073, DANRE16074, DANRE41758, DANRE41757	HUMAN18097
OG0001834	DANRE23895, DANRE23894	HUMAN02973
OG0001835	DANRE25260, DANRE25259	HUMAN04377, HUMAN04378
OG0001840	DANRE03524	HUMAN03411, HUMAN03412, HUMAN03415, HUMAN03413, HUMAN03414
OG0001841	DANRE19649, DANRE19651, DANRE19650, DANRE19648, DANRE19647	HUMAN23302
OG0001841	DANRE40640, DANRE40641, DANRE19652	HUMAN23300
OG0001841	DANRE34243	HUMAN23288
OG0001841	DANRE26325, DANRE26326	HUMAN01071
OG0001841	DANRE26327	HUMAN01072
OG0001846	DANRE18641	HUMAN25244, HUMAN18589, HUMAN16677, HUMAN18592, HUMAN16676
OG0001848	DANRE03742	HUMAN02996
OG0001848	DANRE03367	HUMAN04716
OG0001849	DANRE01732	HUMAN06580, HUMAN06581, HUMAN06579, HUMAN06583
OG0001849	DANRE01759	HUMAN06578
OG0001850	DANRE18469	HUMAN27413
OG0001850	DANRE18468	HUMAN27412, HUMAN27410, HUMAN27411
OG0001851	DANRE10263, DANRE14312	HUMAN21496
OG0001852	DANRE39778	HUMAN06722
OG0001852	DANRE39777, DANRE39776	HUMAN29789
OG0001852	DANRE36720	HUMAN20898
OG0001853	DANRE13586, DANRE09954	HUMAN28392
OG0001853	DANRE40540	HUMAN18575
OG0001854	DANRE39266	HUMAN06535
OG0001855	DANRE28766, DANRE04019	HUMAN13026
OG0001856	DANRE30510, DANRE30509	HUMAN26595
OG0001856	DANRE04130, DANRE04129, DANRE30230, DANRE30231	HUMAN13519
OG0001857	DANRE18584	HUMAN16699
OG0001857	DANRE27912, DANRE27913	HUMAN28241
OG0001858	DANRE01572, DANRE01573	HUMAN26275
OG0001858	DANRE05379, DANRE05380	HUMAN03334, HUMAN03336
