Orthogroup	DANRE	HELIO_ok
OG0000847	DANRE33537, DANRE29369, DANRE29370	HELIO_07547
OG0000848	DANRE01096, DANRE16221, DANRE06726	HELIO_03626
OG0000848	DANRE38510, DANRE12738, DANRE00454, DANRE00457	HELIO_01690
OG0000849	DANRE40416, DANRE40418, DANRE20686, DANRE20687	HELIO_02567
OG0000850	DANRE27632, DANRE21524, DANRE21523, DANRE21522	HELIO_09938
OG0000850	DANRE05783, DANRE05782	HELIO_06017
OG0000851	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796	HELIO_11326
OG0000852	DANRE08986, DANRE13970	HELIO_03095
OG0000852	DANRE23607, DANRE23608, DANRE15093	HELIO_01058
OG0000855	DANRE33341, DANRE07887, DANRE07886	HELIO_00071
OG0000857	DANRE37002, DANRE22445, DANRE25005, DANRE25488, DANRE39308	HELIO_09917
OG0000858	DANRE43035	HELIO_11496
OG0000858	DANRE41857	HELIO_09884
OG0000858	DANRE41856, DANRE35001	HELIO_10581
OG0000860	DANRE30283, DANRE30281, DANRE30282, DANRE30280, DANRE39844, DANRE39843, DANRE19228, DANRE19229, DANRE19230, DANRE39966, DANRE39967	HELIO_06728, HELIO_10827, HELIO_04489
OG0000866	DANRE08582, DANRE21424	HELIO_06913
OG0000868	DANRE18972, DANRE11567, DANRE11568, DANRE18971, DANRE18970	HELIO_01384
OG0000869	DANRE22964, DANRE22963, DANRE22965	HELIO_09192
OG0000869	DANRE33411	HELIO_12015
OG0000871	DANRE07004, DANRE07003	HELIO_05455, HELIO_10685, HELIO_01060
OG0000871	DANRE21971, DANRE21970, DANRE21972	HELIO_09841
OG0000872	DANRE25284, DANRE12354, DANRE25283, DANRE25280, DANRE25282, DANRE25281	HELIO_10138
OG0000873	DANRE12209	HELIO_12140
OG0000875	DANRE18885, DANRE18882, DANRE28204, DANRE28280, DANRE28203, DANRE28205, DANRE28207, DANRE28206, DANRE28208, DANRE28209	HELIO_11887
OG0000877	DANRE41354, DANRE41352, DANRE41353	HELIO_03881
OG0000878	DANRE12359	HELIO_09652
OG0000878	DANRE09130, DANRE09132, DANRE09131, DANRE09133, DANRE09129	HELIO_11704
OG0000879	DANRE23042, DANRE35784	HELIO_12212, HELIO_12213
OG0000880	DANRE36759, DANRE36756, DANRE36757, DANRE02294, DANRE30872, DANRE30873, DANRE22569, DANRE22571, DANRE22570, DANRE22568	HELIO_01486
OG0000881	DANRE09222, DANRE13840, DANRE09221	HELIO_08698
OG0000881	DANRE34673, DANRE34674, DANRE07926, DANRE07927	HELIO_01944
OG0000882	DANRE23952, DANRE23953, DANRE23954, DANRE37050, DANRE37049, DANRE18776, DANRE18775, DANRE18777, DANRE18779, DANRE18778, DANRE18774, DANRE15120, DANRE15121	HELIO_12401
OG0000887	DANRE24480	HELIO_02768
OG0000888	DANRE13975, DANRE09386, DANRE28309	HELIO_05889
OG0000888	DANRE33990, DANRE33989	HELIO_01489
OG0000889	DANRE17250, DANRE17249	HELIO_04264, HELIO_00210
OG0000893	DANRE40482, DANRE21302, DANRE36979, DANRE25838, DANRE25839, DANRE25837, DANRE25840, DANRE36977	HELIO_04931, HELIO_07627
OG0000894	DANRE16233	HELIO_06317
OG0000894	DANRE03636, DANRE03637, DANRE28552, DANRE28558, DANRE28553, DANRE28559, DANRE30057	HELIO_06932
OG0000896	DANRE27183	HELIO_12759
OG0000896	DANRE18365, DANRE18364, DANRE00892, DANRE00891, DANRE08958, DANRE08959	HELIO_06843
OG0000897	DANRE26250, DANRE26251	HELIO_09055
OG0000897	DANRE36838, DANRE40514, DANRE40513	HELIO_12050
OG0000898	DANRE24566, DANRE26708, DANRE26706, DANRE26707, DANRE28890	HELIO_04279
OG0000899	DANRE08949, DANRE33862, DANRE33861, DANRE39281, DANRE06731, DANRE06730, DANRE20516	HELIO_09464
OG0000904	DANRE20075, DANRE20074, DANRE06232, DANRE06231, DANRE05115, DANRE05114	HELIO_11725, HELIO_04556
OG0000905	DANRE25795, DANRE38944, DANRE25791, DANRE25774	HELIO_07570
OG0000906	DANRE19263	HELIO_00505
OG0000907	DANRE26506, DANRE21488, DANRE21486, DANRE21487	HELIO_12545
OG0000908	DANRE11316, DANRE40986	HELIO_00145
OG0000908	DANRE05335	HELIO_11059
OG0000909	DANRE15298, DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634, DANRE10754, DANRE10755, DANRE43244, DANRE43245, DANRE05844, DANRE05846, DANRE05845	HELIO_00246
OG0000911	DANRE29022, DANRE29023, DANRE03444, DANRE03443	HELIO_10858
OG0000912	DANRE33561, DANRE22054, DANRE22055, DANRE06461, DANRE15983	HELIO_10841
OG0000912	DANRE20310, DANRE20311, DANRE08249, DANRE08250	HELIO_12695, HELIO_12697
OG0000913	DANRE06706, DANRE08772	HELIO_06048
OG0000915	DANRE23018, DANRE23019, DANRE22768, DANRE22767, DANRE30961, DANRE30962, DANRE36707, DANRE36706, DANRE02290, DANRE12496, DANRE12495	HELIO_03730
OG0000921	DANRE39952	HELIO_03668
OG0000923	DANRE01690	HELIO_06362
OG0000925	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251	HELIO_09608
OG0000925	DANRE37121, DANRE37119, DANRE42422, DANRE42421, DANRE42420, DANRE37120	HELIO_02417
OG0000926	DANRE09184	HELIO_00674, HELIO_04672
OG0000928	DANRE27687, DANRE27688, DANRE21003, DANRE24965, DANRE24966, DANRE39163	HELIO_10500, HELIO_10501, HELIO_01658
OG0000929	DANRE20492, DANRE38022, DANRE24269, DANRE35282, DANRE35283, DANRE35284, DANRE38021, DANRE38020, DANRE18912, DANRE18914, DANRE18915, DANRE15012, DANRE15013, DANRE15014, DANRE15011	HELIO_11603, HELIO_11221
OG0000931	DANRE11180, DANRE11181	HELIO_09729
OG0000932	DANRE39656, DANRE39655, DANRE01028, DANRE01027	HELIO_12492
OG0000932	DANRE07573, DANRE07574	HELIO_07928
OG0000934	DANRE41926, DANRE41925, DANRE41924, DANRE41923, DANRE17314, DANRE17315	HELIO_01254
OG0000934	DANRE20665, DANRE40437, DANRE31439	HELIO_02606
OG0000935	DANRE20955, DANRE28333, DANRE28334, DANRE12377, DANRE12378, DANRE37563, DANRE37564, DANRE08991, DANRE13968, DANRE13967, DANRE21030, DANRE42779	HELIO_05900
OG0000936	DANRE22478, DANRE36646	HELIO_12637
OG0000943	DANRE40729, DANRE40731, DANRE40730	HELIO_02892
OG0000944	DANRE24388, DANRE24387, DANRE01130, DANRE01129, DANRE06809, DANRE06354, DANRE33796, DANRE33797	HELIO_00838, HELIO_00839
OG0000945	DANRE38573, DANRE38572, DANRE38571, DANRE34411, DANRE10577	HELIO_12211, HELIO_09173
OG0000946	DANRE38953, DANRE31325	HELIO_00131
OG0000947	DANRE35473, DANRE35472, DANRE42151, DANRE42150, DANRE42152, DANRE24883, DANRE24884, DANRE24882, DANRE28260	HELIO_05356
OG0000947	DANRE10215, DANRE13579, DANRE42580, DANRE42579	HELIO_05079
OG0000949	DANRE19441, DANRE14249, DANRE07012, DANRE15300, DANRE15301, DANRE11410, DANRE11409, DANRE18632, DANRE18631, DANRE18630, DANRE10756	HELIO_03725
OG0000951	DANRE10417, DANRE10418, DANRE10419, DANRE26017, DANRE26018	HELIO_12483
OG0000952	DANRE20478, DANRE20479, DANRE19201, DANRE19202	HELIO_10871
OG0000952	DANRE06605, DANRE06606, DANRE06604, DANRE19204, DANRE19206, DANRE19205	HELIO_06071
OG0000953	DANRE19601, DANRE13570, DANRE09947, DANRE02820	HELIO_10829, HELIO_11999, HELIO_00087
OG0000954	DANRE35837	HELIO_08553
OG0000954	DANRE29087	HELIO_10186
OG0000955	DANRE16947, DANRE34598	HELIO_03286
OG0000955	DANRE06010	HELIO_07820
OG0000957	DANRE20983, DANRE20984, DANRE34585, DANRE34586	HELIO_09500
OG0000960	DANRE38907, DANRE38906, DANRE38905, DANRE12544, DANRE12542, DANRE12541, DANRE12543, DANRE36890	HELIO_04120
OG0000963	DANRE21554, DANRE21556, DANRE28340, DANRE21555	HELIO_01247
OG0000963	DANRE40847, DANRE23590	HELIO_02112
OG0000965	DANRE07376	HELIO_02433, HELIO_01613
OG0000965	DANRE37868	HELIO_02543
OG0000966	DANRE07644, DANRE07643, DANRE19847, DANRE40850, DANRE40851, DANRE01429, DANRE01426, DANRE01428, DANRE01427, DANRE01430	HELIO_12553
OG0000967	DANRE00803	HELIO_05380
OG0000967	DANRE03536, DANRE03535, DANRE11311, DANRE11310, DANRE11308, DANRE11309	HELIO_03536, HELIO_01717
OG0000968	DANRE38451, DANRE38450, DANRE30677, DANRE26106	HELIO_03389
OG0000969	DANRE09864	HELIO_04198, HELIO_02734
OG0000970	DANRE33493, DANRE19214	HELIO_01898
OG0000972	DANRE40936, DANRE40935, DANRE40933, DANRE40932	HELIO_03437
OG0000972	DANRE33608, DANRE33609, DANRE33606, DANRE33607, DANRE33610	HELIO_10088, HELIO_10089
OG0000973	DANRE14561, DANRE14560, DANRE14559	HELIO_11192
OG0000974	DANRE20581	HELIO_11927, HELIO_03653, HELIO_04736
OG0000978	DANRE27024, DANRE37180, DANRE24849, DANRE24850, DANRE27022, DANRE27023, DANRE27021, DANRE37039, DANRE37040, DANRE40773, DANRE40772, DANRE38576	HELIO_07153
OG0000979	DANRE05220, DANRE05219	HELIO_10893, HELIO_10640, HELIO_04188
OG0000981	DANRE18988	HELIO_10861
OG0000982	DANRE21553, DANRE28338, DANRE28339, DANRE14101, DANRE09208, DANRE39834, DANRE00506, DANRE00508, DANRE00507, DANRE00509	HELIO_07584
OG0000985	DANRE04256, DANRE05103, DANRE05104, DANRE00260, DANRE00259, DANRE00261, DANRE06266, DANRE06267	HELIO_01102
OG0000987	DANRE23844, DANRE23846, DANRE23845, DANRE28109, DANRE28108, DANRE28110, DANRE36582, DANRE23126, DANRE02985, DANRE02984, DANRE42848, DANRE42847	HELIO_01520
OG0000988	DANRE35176, DANRE19094, DANRE19093, DANRE23487, DANRE23486, DANRE23488, DANRE40003	HELIO_06322
OG0000992	DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994	HELIO_10125
OG0000992	DANRE10562, DANRE10561, DANRE12136	HELIO_02780
OG0000994	DANRE17301	HELIO_02373
OG0000994	DANRE01452, DANRE01451	HELIO_07661
OG0000995	DANRE16841, DANRE16843, DANRE16842, DANRE28496, DANRE28497, DANRE28495, DANRE28997, DANRE28996, DANRE03052, DANRE03050, DANRE03051, DANRE24818, DANRE24817	HELIO_03487, HELIO_06963
OG0000996	DANRE33745, DANRE33744, DANRE06309, DANRE24287, DANRE26741, DANRE26742, DANRE26739, DANRE26738, DANRE26740	HELIO_08470
OG0000999	DANRE29607, DANRE29608, DANRE24716, DANRE38934, DANRE38936, DANRE25765, DANRE25766, DANRE12419, DANRE12421, DANRE12420	HELIO_05906
OG0001000	DANRE42296, DANRE42294, DANRE42295, DANRE07070, DANRE07071	HELIO_11748
OG0001001	DANRE00734, DANRE00733, DANRE37957, DANRE37956	HELIO_03180, HELIO_03179
OG0001001	DANRE37124, DANRE37123, DANRE42439, DANRE42438, DANRE37122	HELIO_08058
OG0001002	DANRE38706, DANRE38705	HELIO_11589
OG0001003	DANRE40912, DANRE40913, DANRE40910, DANRE40914, DANRE40911, DANRE34619, DANRE34618	HELIO_03157, HELIO_03158
OG0001005	DANRE36798, DANRE36796, DANRE36795, DANRE01792, DANRE01791	HELIO_11378
OG0001006	DANRE15473	HELIO_12602
OG0001006	DANRE40023, DANRE00151, DANRE27457	HELIO_03139
OG0001007	DANRE40668	HELIO_09775
OG0001008	DANRE31459	HELIO_10518
OG0001009	DANRE10781, DANRE14714, DANRE14715	HELIO_05966
OG0001016	DANRE23809, DANRE23808	HELIO_06921
OG0001016	DANRE24167, DANRE28181, DANRE24165, DANRE24166	HELIO_03156
OG0001017	DANRE23148, DANRE23147, DANRE23146, DANRE23149	HELIO_05638
OG0001017	DANRE23925, DANRE23924, DANRE26677, DANRE23145	HELIO_05629
OG0001018	DANRE16608, DANRE16609	HELIO_02325
OG0001018	DANRE11146, DANRE11145	HELIO_10601
OG0001021	DANRE11742, DANRE11741, DANRE11743, DANRE11744	HELIO_12585
OG0001022	DANRE41837, DANRE41838, DANRE41840, DANRE41841, DANRE41839, DANRE37109, DANRE06745, DANRE06746	HELIO_07003
OG0001023	DANRE30665, DANRE30666, DANRE38254, DANRE38252, DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999, DANRE03679, DANRE03680, DANRE38253, DANRE38255	HELIO_03660
OG0001026	DANRE24755, DANRE36129, DANRE36130, DANRE29853	HELIO_01202
OG0001027	DANRE31125, DANRE31123, DANRE31124	HELIO_03833, HELIO_00869
OG0001028	DANRE21742, DANRE21744, DANRE21743, DANRE12753, DANRE12754, DANRE12752, DANRE38499	HELIO_12036
OG0001029	DANRE12697, DANRE37177	HELIO_12058
OG0001029	DANRE33751, DANRE33752, DANRE09031, DANRE13693	HELIO_00445
OG0001030	DANRE21685, DANRE28353	HELIO_02439
OG0001030	DANRE17793, DANRE05538, DANRE16720, DANRE16719, DANRE16721, DANRE05568, DANRE05569	HELIO_10962
OG0001031	DANRE05231	HELIO_05592
OG0001032	DANRE18300, DANRE18301, DANRE16885, DANRE16886, DANRE29809, DANRE34198, DANRE34199, DANRE39614	HELIO_01696
OG0001033	DANRE34683, DANRE19218, DANRE35345	HELIO_09215
OG0001033	DANRE02095, DANRE40162	HELIO_06818
OG0001034	DANRE27197, DANRE29926, DANRE29925, DANRE29927, DANRE24705, DANRE27195, DANRE27196, DANRE23974, DANRE23976, DANRE23973, DANRE23975	HELIO_08529, HELIO_10699
OG0001036	DANRE22470, DANRE22471, DANRE22469, DANRE10595, DANRE15083, DANRE15084, DANRE10596	HELIO_01681
OG0001037	DANRE39620, DANRE39624, DANRE39622, DANRE39623, DANRE39619, DANRE34192, DANRE39621, DANRE34191, DANRE34188, DANRE34189, DANRE34190, DANRE26737, DANRE39625, DANRE26734, DANRE26735, DANRE26736, DANRE24510	HELIO_10784
OG0001039	DANRE33581, DANRE33582, DANRE33583	HELIO_06687
OG0001039	DANRE35466	HELIO_03051
OG0001042	DANRE40759, DANRE40758, DANRE40284, DANRE02474, DANRE02475, DANRE22411, DANRE22410, DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603	HELIO_08977
OG0001044	DANRE37591, DANRE37590, DANRE37589	HELIO_11285
OG0001046	DANRE29998, DANRE15431, DANRE15430, DANRE43288, DANRE29165, DANRE30394, DANRE02971, DANRE02969, DANRE02970	HELIO_07188
OG0001047	DANRE01241, DANRE08399, DANRE08397, DANRE08398, DANRE01243, DANRE01242, DANRE12244, DANRE12243, DANRE19750, DANRE19749, DANRE06956, DANRE06957	HELIO_10070, HELIO_09414
OG0001048	DANRE33726, DANRE33727, DANRE05406, DANRE03103, DANRE05407, DANRE19307, DANRE19308, DANRE20140, DANRE20141, DANRE20142	HELIO_00893, HELIO_12024
OG0001049	DANRE02648, DANRE23652	HELIO_09140
OG0001049	DANRE07752, DANRE23213	HELIO_12069
OG0001050	DANRE40771, DANRE17632, DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250, DANRE09895, DANRE09896	HELIO_07822
OG0001052	DANRE03270, DANRE05763, DANRE03271	HELIO_07737
OG0001053	DANRE03466, DANRE28187, DANRE28188, DANRE28186, DANRE24594, DANRE24595, DANRE23165, DANRE42694, DANRE42693	HELIO_00232
OG0001053	DANRE06732, DANRE05252	HELIO_06885
OG0001058	DANRE00594, DANRE00593, DANRE39688, DANRE39689, DANRE08014, DANRE08015, DANRE19843, DANRE19842	HELIO_10312
OG0001059	DANRE18761, DANRE24662, DANRE24659, DANRE24661, DANRE24660, DANRE11709, DANRE11710, DANRE18760, DANRE18758, DANRE18759, DANRE18757	HELIO_11528
OG0001060	DANRE30655	HELIO_04663
OG0001062	DANRE28653, DANRE16543, DANRE21837, DANRE21838, DANRE26303, DANRE23617	HELIO_10831
OG0001063	DANRE04656	HELIO_12546
OG0001065	DANRE11578, DANRE18855, DANRE18854, DANRE18853	HELIO_04289
OG0001067	DANRE42913, DANRE16146	HELIO_08543
OG0001068	DANRE24452, DANRE09994	HELIO_11318
OG0001072	DANRE34212, DANRE34213, DANRE33687, DANRE33686	HELIO_02051
OG0001072	DANRE30991	HELIO_11812
OG0001073	DANRE07147, DANRE07148, DANRE02614	HELIO_10163
OG0001075	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109, DANRE18111, DANRE18112, DANRE18109, DANRE18110, DANRE11682	HELIO_03042
OG0001076	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512, DANRE01060, DANRE08514, DANRE17848, DANRE17845, DANRE17846, DANRE17844	HELIO_10241
OG0001077	DANRE27192	HELIO_00459
OG0001078	DANRE33231, DANRE33234, DANRE33233, DANRE33232, DANRE22373, DANRE22374, DANRE22372, DANRE36986, DANRE29517, DANRE24790, DANRE24791, DANRE39097, DANRE39096, DANRE39098	HELIO_05283
OG0001079	DANRE40520, DANRE40521, DANRE31014, DANRE39805	HELIO_01927
OG0001080	DANRE10317	HELIO_05367
OG0001080	DANRE38901, DANRE38902	HELIO_07062
OG0001081	DANRE12197, DANRE12196, DANRE12195	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737
OG0001082	DANRE01614	HELIO_11176
OG0001084	DANRE21390, DANRE09519, DANRE09517, DANRE09518, DANRE21391	HELIO_02656
OG0001085	DANRE36752, DANRE36751, DANRE22295, DANRE39750, DANRE39751, DANRE02426, DANRE30868, DANRE30869, DANRE02298, DANRE02297, DANRE02296	HELIO_07664
OG0001086	DANRE07854, DANRE07855, DANRE07853, DANRE34443, DANRE18052, DANRE18053, DANRE06661, DANRE34442, DANRE34441, DANRE34444	HELIO_00354
OG0001090	DANRE35590, DANRE23405, DANRE04613, DANRE35589	HELIO_04216
OG0001092	DANRE01082, DANRE15922	HELIO_09890
OG0001095	DANRE37105, DANRE37106, DANRE21368, DANRE21367, DANRE14978	HELIO_00438
OG0001096	DANRE36317, DANRE41555, DANRE41553, DANRE41554	HELIO_11485
OG0001097	DANRE20703, DANRE19071	HELIO_06592
OG0001101	DANRE43023, DANRE43024	HELIO_11659
OG0001102	DANRE05563	HELIO_10839
OG0001103	DANRE12024	HELIO_09522
OG0001103	DANRE24316, DANRE24315, DANRE24314	HELIO_03297
OG0001104	DANRE12309, DANRE12308	HELIO_02923
OG0001106	DANRE37557, DANRE37558	HELIO_08971
OG0001107	DANRE01942, DANRE01943, DANRE00878, DANRE00877, DANRE06921, DANRE06922, DANRE16573, DANRE16574, DANRE42251, DANRE42250	HELIO_04866
OG0001108	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563	HELIO_00460
OG0001108	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645	HELIO_08728
OG0001109	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996	HELIO_04286
OG0001110	DANRE26726, DANRE26727, DANRE24537, DANRE24538, DANRE39856, DANRE19108, DANRE39854, DANRE39855	HELIO_10394
OG0001112	DANRE36239, DANRE41400, DANRE15335, DANRE15332	HELIO_11241
OG0001113	DANRE29305, DANRE29306	HELIO_11363
OG0001114	DANRE12192, DANRE12194, DANRE25899, DANRE10621, DANRE10620, DANRE10623, DANRE10622	HELIO_01619
OG0001115	DANRE20671, DANRE40340, DANRE01643, DANRE24999, DANRE31371	HELIO_08018, HELIO_01170
OG0001116	DANRE42044, DANRE42046, DANRE42047	HELIO_11648
OG0001119	DANRE38793, DANRE38795, DANRE38796, DANRE38794	HELIO_04951
OG0001121	DANRE05588, DANRE05587, DANRE16591, DANRE16590, DANRE16589	HELIO_02833, HELIO_04338
OG0001123	DANRE23983	HELIO_05833
OG0001123	DANRE34793, DANRE34794	HELIO_11888
OG0001124	DANRE03040	HELIO_05892
OG0001124	DANRE01476	HELIO_11497
OG0001126	DANRE02473	HELIO_09972
OG0001127	DANRE41783, DANRE41782, DANRE15362, DANRE15363, DANRE27928, DANRE27929, DANRE27930, DANRE27931	HELIO_07919
OG0001128	DANRE11570, DANRE11571, DANRE13253, DANRE13252, DANRE00033, DANRE18370, DANRE18369, DANRE18368, DANRE18366, DANRE18367	HELIO_07418
OG0001129	DANRE12805, DANRE38100, DANRE10144	HELIO_05218
OG0001129	DANRE09107	HELIO_02379
OG0001130	DANRE00191, DANRE00192	HELIO_08960, HELIO_05662
OG0001131	DANRE35573, DANRE35575, DANRE35574, DANRE05263, DANRE05262, DANRE11143, DANRE17459	HELIO_11533
OG0001132	DANRE00495, DANRE00494, DANRE00496	HELIO_09410
OG0001133	DANRE00326, DANRE00325	HELIO_10368
OG0001134	DANRE30384, DANRE03544, DANRE03543	HELIO_12460
OG0001135	DANRE15167, DANRE15168, DANRE15171, DANRE15169, DANRE15170, DANRE03694, DANRE43114, DANRE28908, DANRE28907, DANRE28967, DANRE28968	HELIO_07754
OG0001137	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710, DANRE34398	HELIO_03163
OG0001138	DANRE23035, DANRE23036, DANRE36919, DANRE36920, DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897, DANRE42085	HELIO_09443
OG0001139	DANRE25097, DANRE30941, DANRE30942	HELIO_04488
OG0001140	DANRE14735, DANRE14736, DANRE12076, DANRE12078	HELIO_00781
OG0001141	DANRE41144, DANRE41143, DANRE41145, DANRE34924, DANRE34925, DANRE41146, DANRE34926	HELIO_08701, HELIO_05429, HELIO_04831
OG0001142	DANRE38005, DANRE38003	HELIO_05081
OG0001143	DANRE25849, DANRE30754, DANRE30755, DANRE13212, DANRE15627, DANRE09922	HELIO_02868
OG0001144	DANRE23119, DANRE23118, DANRE36574, DANRE36575, DANRE36573, DANRE41447, DANRE41446, DANRE09531, DANRE09530, DANRE14316, DANRE14317	HELIO_08158
OG0001146	DANRE36295, DANRE36291, DANRE36297, DANRE36294, DANRE36292, DANRE36293, DANRE36296, DANRE41104, DANRE41105, DANRE33875, DANRE33874	HELIO_04581
OG0001148	DANRE15191, DANRE15190, DANRE15189	HELIO_12317
OG0001149	DANRE14289, DANRE14290, DANRE14288, DANRE43370, DANRE43369	HELIO_07596
OG0001155	DANRE07922	HELIO_01105
OG0001156	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726	HELIO_05032
OG0001158	DANRE36872, DANRE23963, DANRE23962	HELIO_03567, HELIO_07771
OG0001159	DANRE05470, DANRE10627	HELIO_09181
OG0001160	DANRE31338, DANRE39872, DANRE20664, DANRE20663	HELIO_10702
OG0001161	DANRE38331, DANRE38329, DANRE38330, DANRE25997, DANRE00207, DANRE00210, DANRE00209	HELIO_01628
OG0001162	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065	HELIO_09342, HELIO_11797
OG0001163	DANRE04351, DANRE05359	HELIO_12002
OG0001165	DANRE18768	HELIO_08812
OG0001165	DANRE42434, DANRE42435, DANRE42433	HELIO_00728
OG0001166	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841, DANRE11857, DANRE06281, DANRE19946	HELIO_00329
OG0001167	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261	HELIO_08270
OG0001168	DANRE14763, DANRE14762, DANRE01595, DANRE14764, DANRE01592, DANRE09690, DANRE09691, DANRE01594, DANRE01593, DANRE25534, DANRE25535	HELIO_00913
OG0001169	DANRE08936, DANRE08937	HELIO_01933
OG0001171	DANRE24329	HELIO_07445
OG0001172	DANRE28103, DANRE23854, DANRE42209	HELIO_12376
OG0001172	DANRE35704, DANRE41740, DANRE29561, DANRE43426	HELIO_03682
OG0001173	DANRE09868, DANRE09869	HELIO_09432, HELIO_09438
OG0001174	DANRE36611	HELIO_03977
OG0001175	DANRE40566, DANRE40568, DANRE40567, DANRE40616, DANRE40615, DANRE00572, DANRE40617	HELIO_11278
OG0001176	DANRE00258, DANRE03914, DANRE05037, DANRE05038	HELIO_06263
OG0001177	DANRE26390, DANRE26389	HELIO_06526
OG0001177	DANRE40862, DANRE40864, DANRE40863	HELIO_10848
OG0001178	DANRE17522, DANRE17523	HELIO_07560, HELIO_03485
OG0001178	DANRE42414, DANRE42416, DANRE42415	HELIO_05752
OG0001179	DANRE39019	HELIO_04085, HELIO_04405
OG0001179	DANRE37036, DANRE37035	HELIO_06718
OG0001181	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971	HELIO_05206
OG0001182	DANRE05777, DANRE10680, DANRE43038, DANRE33939, DANRE12316	HELIO_05272, HELIO_04697
OG0001183	DANRE29477, DANRE29478, DANRE29479, DANRE29476, DANRE29483, DANRE29481, DANRE29482, DANRE29480, DANRE24697	HELIO_08524
OG0001184	DANRE14296, DANRE14295	HELIO_12185
OG0001184	DANRE38448	HELIO_02728
OG0001185	DANRE10091, DANRE10087, DANRE10090, DANRE10088, DANRE10089, DANRE05149, DANRE05150	HELIO_12657
OG0001186	DANRE26898, DANRE26897, DANRE26189	HELIO_09188
OG0001186	DANRE39141	HELIO_01928
OG0001187	DANRE02200	HELIO_05364
OG0001188	DANRE20180, DANRE20181, DANRE37779, DANRE37780, DANRE05645, DANRE02573, DANRE11351, DANRE11352	HELIO_03558
OG0001189	DANRE23240, DANRE23241, DANRE22508	HELIO_02935, HELIO_12493
OG0001190	DANRE11385, DANRE11386, DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915	HELIO_03395
OG0001191	DANRE23738, DANRE41174, DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310, DANRE06571	HELIO_06301
