Orthogroup	DANRE	AENJA_ok
OG0000617	DANRE43335, DANRE43336, DANRE43334	AENJA_11546
OG0000619	DANRE37843, DANRE37844, DANRE37842, DANRE37845, DANRE35821, DANRE35820, DANRE35819, DANRE07556, DANRE07557	AENJA_15723
OG0000620	DANRE30711, DANRE30712, DANRE30713, DANRE12383	AENJA_23743
OG0000623	DANRE05276	AENJA_02871
OG0000623	DANRE29318, DANRE29319, DANRE29321, DANRE29320, DANRE29317, DANRE36066, DANRE36067	AENJA_17960
OG0000624	DANRE29203, DANRE19512, DANRE19513, DANRE34018, DANRE41484, DANRE41483, DANRE41485	AENJA_13893, AENJA_06380, AENJA_22597
OG0000625	DANRE08025, DANRE08024, DANRE08745, DANRE08746, DANRE08747, DANRE08748, DANRE00989, DANRE00990, DANRE08026, DANRE08027	AENJA_23811
OG0000626	DANRE14703, DANRE14705, DANRE14702, DANRE14704, DANRE18504, DANRE18503, DANRE18506, DANRE18505, DANRE22711, DANRE22715, DANRE22712, DANRE22714, DANRE22709, DANRE22713, DANRE22710, DANRE40308, DANRE40311, DANRE40309, DANRE40310	AENJA_12652
OG0000627	DANRE01285, DANRE01283, DANRE01284, DANRE13403, DANRE10285, DANRE10284, DANRE24252	AENJA_13466
OG0000628	DANRE10115, DANRE10116, DANRE02554, DANRE43168, DANRE43169, DANRE10117, DANRE10118	AENJA_25533
OG0000628	DANRE22397, DANRE22395, DANRE22396, DANRE17350, DANRE17351, DANRE09796, DANRE24904	AENJA_13648
OG0000629	DANRE25415, DANRE25414, DANRE20655, DANRE20653, DANRE20654, DANRE40223, DANRE40222, DANRE31084, DANRE31085, DANRE31086, DANRE12557	AENJA_26558
OG0000634	DANRE27842, DANRE27841, DANRE37078, DANRE37077, DANRE37547, DANRE37548	AENJA_04829
OG0000635	DANRE13256	AENJA_16658
OG0000636	DANRE03730, DANRE03729, DANRE07041, DANRE07045, DANRE07042, DANRE07043, DANRE07044, DANRE07046, DANRE05815, DANRE05816, DANRE05814, DANRE03924, DANRE03926, DANRE03923	AENJA_07463
OG0000637	DANRE35201, DANRE35202, DANRE00403	AENJA_16161
OG0000637	DANRE30450, DANRE36117	AENJA_07771
OG0000639	DANRE12180, DANRE19333, DANRE19332	AENJA_10965
OG0000639	DANRE26025, DANRE26027, DANRE24926, DANRE24925, DANRE24924, DANRE23613, DANRE23612, DANRE37057	AENJA_22126
OG0000642	DANRE23759, DANRE23758, DANRE23757, DANRE16691, DANRE16692, DANRE04589, DANRE04590, DANRE04591, DANRE15452	AENJA_02487, AENJA_00389, AENJA_26018
OG0000643	DANRE08365, DANRE08366, DANRE11946	AENJA_00652
OG0000645	DANRE38840, DANRE12356	AENJA_00673
OG0000645	DANRE16501, DANRE26016	AENJA_22405
OG0000646	DANRE36287, DANRE37895, DANRE37894, DANRE37896	AENJA_01294, AENJA_21315
OG0000646	DANRE38055, DANRE12177, DANRE09022	AENJA_07139
OG0000647	DANRE39973	AENJA_07172
OG0000647	DANRE42708, DANRE42709, DANRE42707	AENJA_01826
OG0000648	DANRE23825, DANRE23827	AENJA_04823
OG0000648	DANRE27007	AENJA_04819
OG0000649	DANRE36548, DANRE36549, DANRE23157, DANRE23158, DANRE14536, DANRE10469	AENJA_11680, AENJA_09384, AENJA_14703
OG0000651	DANRE23323, DANRE01722, DANRE01723, DANRE01724, DANRE08586, DANRE08587, DANRE42029, DANRE42028, DANRE23324	AENJA_15937
OG0000653	DANRE26617	AENJA_23631
OG0000653	DANRE28855, DANRE27642, DANRE26616, DANRE36188, DANRE04829, DANRE04830, DANRE19958, DANRE19860, DANRE33310, DANRE29802, DANRE16917, DANRE26488	AENJA_23630
OG0000654	DANRE22636, DANRE23092, DANRE23093, DANRE39428, DANRE39432, DANRE39427, DANRE39433, DANRE28978, DANRE28980, DANRE28979, DANRE28981, DANRE28976, DANRE28977, DANRE35895, DANRE35897, DANRE35896, DANRE35892, DANRE42543, DANRE42544, DANRE42545	AENJA_23986
OG0000657	DANRE41216, DANRE41219, DANRE41218, DANRE41217, DANRE38328, DANRE38327	AENJA_14948, AENJA_01442
OG0000660	DANRE35327, DANRE07903	AENJA_07533, AENJA_06621
OG0000661	DANRE17029, DANRE17066, DANRE17065, DANRE17046, DANRE17051, DANRE17018, DANRE16997, DANRE16995, DANRE17047, DANRE16994, DANRE16996, DANRE17002, DANRE17001, DANRE17004, DANRE17005, DANRE17015, DANRE17024, DANRE17022, DANRE17000, DANRE17020, DANRE16999, DANRE17003, DANRE17027, DANRE17031, DANRE17014, DANRE17030, DANRE17006, DANRE17007, DANRE17011, DANRE17013, DANRE17010, DANRE17034, DANRE17033, DANRE17032, DANRE16998, DANRE17035, DANRE17012, DANRE17016, DANRE16993, DANRE17064, DANRE17057, DANRE17058, DANRE17055, DANRE17063, DANRE17062, DANRE17061, DANRE17060, DANRE17059, DANRE17054, DANRE17053, DANRE17056, DANRE17048, DANRE17050, DANRE17049, DANRE17017, DANRE17019, DANRE16921, DANRE16920, DANRE16923, DANRE16924, DANRE16922, DANRE16919, DANRE16918, DANRE16925, DANRE16927, DANRE16926, DANRE16928	AENJA_21719, AENJA_08009
OG0000662	DANRE07121, DANRE07120, DANRE07123, DANRE07122	AENJA_09173
OG0000662	DANRE29859, DANRE29860, DANRE04026, DANRE03635	AENJA_21495
OG0000663	DANRE14734	AENJA_26290
OG0000663	DANRE18093, DANRE18092, DANRE15132, DANRE18094, DANRE15131, DANRE18091, DANRE18096	AENJA_19588
OG0000664	DANRE39767, DANRE30905, DANRE02763	AENJA_14841
OG0000664	DANRE35705, DANRE10611, DANRE10610, DANRE10609	AENJA_15036
OG0000665	DANRE38365, DANRE19520, DANRE34684, DANRE09591, DANRE09590, DANRE13938, DANRE13939, DANRE19399, DANRE19400	AENJA_18167
OG0000666	DANRE23027	AENJA_19016
OG0000667	DANRE15620, DANRE15621	AENJA_23722, AENJA_23727, AENJA_23726
OG0000670	DANRE23686, DANRE23689, DANRE23688, DANRE23691, DANRE23690, DANRE34500, DANRE06990, DANRE07638, DANRE26756, DANRE26754, DANRE26757, DANRE26755, DANRE23687, DANRE15554, DANRE36312, DANRE36313	AENJA_07203
OG0000671	DANRE23020, DANRE22760, DANRE22759, DANRE23021, DANRE31347, DANRE36744, DANRE36710, DANRE36807, DANRE30960, DANRE24990	AENJA_09440
OG0000672	DANRE02981, DANRE02982	AENJA_02173
OG0000673	DANRE03399	AENJA_10719, AENJA_09655, AENJA_10154
OG0000674	DANRE09048, DANRE09049, DANRE09050, DANRE09052, DANRE09051, DANRE37577, DANRE37574, DANRE37576, DANRE37575	AENJA_03705
OG0000675	DANRE11231, DANRE43339	AENJA_15560, AENJA_09004, AENJA_04399
OG0000676	DANRE14726	AENJA_15570
OG0000676	DANRE26937, DANRE26936, DANRE36241, DANRE20482, DANRE20483, DANRE35813, DANRE35814, DANRE41404	AENJA_04404
OG0000677	DANRE23080, DANRE23081	AENJA_15059
OG0000680	DANRE20435, DANRE31089, DANRE31088, DANRE12567	AENJA_14535
OG0000680	DANRE36591, DANRE36590	AENJA_08373
OG0000681	DANRE15651, DANRE15652, DANRE07275, DANRE07276, DANRE07154, DANRE07153	AENJA_12150
OG0000682	DANRE33564, DANRE33563, DANRE11185, DANRE22049, DANRE22053, DANRE22052, DANRE22051, DANRE22050, DANRE19035, DANRE19036, DANRE19037	AENJA_14433
OG0000683	DANRE16155	AENJA_18458
OG0000683	DANRE30129, DANRE16951, DANRE01917, DANRE26336, DANRE26335, DANRE26337, DANRE26338	AENJA_20329
OG0000684	DANRE41360, DANRE41356, DANRE41361, DANRE28296, DANRE39125	AENJA_20633
OG0000685	DANRE13483	AENJA_25532
OG0000690	DANRE14634, DANRE14633	AENJA_04544
OG0000690	DANRE06380, DANRE06379	AENJA_00603
OG0000691	DANRE27299, DANRE25533	AENJA_08029
OG0000691	DANRE18108, DANRE18107, DANRE18106, DANRE11469, DANRE14622, DANRE14623, DANRE14624, DANRE23610	AENJA_00795
OG0000692	DANRE05971	AENJA_17363, AENJA_13840
OG0000693	DANRE36829, DANRE22937, DANRE22936, DANRE22938, DANRE20118, DANRE20117, DANRE08385, DANRE08384, DANRE08386, DANRE09992, DANRE09993	AENJA_01709
OG0000693	DANRE34293, DANRE34292	AENJA_03923
OG0000694	DANRE10951, DANRE11638, DANRE17279, DANRE17281, DANRE17280, DANRE17278, DANRE35394, DANRE35396, DANRE35395, DANRE39558, DANRE39557	AENJA_02666, AENJA_15805
OG0000696	DANRE18175, DANRE18174	AENJA_12321
OG0000696	DANRE10818	AENJA_10033, AENJA_06971
OG0000697	DANRE30740, DANRE40406, DANRE02693, DANRE41127, DANRE41126, DANRE41128, DANRE41129, DANRE40289, DANRE02263, DANRE02262, DANRE36692	AENJA_07893, AENJA_21762
OG0000698	DANRE18736, DANRE18408	AENJA_24097
OG0000698	DANRE06827, DANRE18733, DANRE18732, DANRE18731, DANRE12022, DANRE12021, DANRE18729, DANRE19896	AENJA_10581
OG0000700	DANRE20685, DANRE20684, DANRE30585, DANRE30583, DANRE30586, DANRE30584, DANRE25086, DANRE25085, DANRE12610, DANRE29000, DANRE28999, DANRE28998, DANRE24802, DANRE24801	AENJA_14030
OG0000701	DANRE05122, DANRE05121, DANRE05123, DANRE33566, DANRE40860, DANRE40861	AENJA_18091
OG0000702	DANRE21696, DANRE39048, DANRE39049, DANRE39053, DANRE39051, DANRE39055, DANRE39050, DANRE39054, DANRE39047, DANRE39044, DANRE39052, DANRE39045, DANRE39046	AENJA_23407
OG0000703	DANRE04985	AENJA_26753
OG0000703	DANRE04984, DANRE04983, DANRE35267, DANRE07193, DANRE04855, DANRE04856	AENJA_26449
OG0000706	DANRE22750, DANRE02764	AENJA_23411, AENJA_25177
OG0000707	DANRE33251, DANRE33252, DANRE23234	AENJA_08006, AENJA_19779
OG0000707	DANRE14638	AENJA_00562
OG0000708	DANRE26713, DANRE26712, DANRE24571, DANRE24572	AENJA_10491
OG0000708	DANRE43230	AENJA_00725
OG0000708	DANRE09020, DANRE39758, DANRE39759	AENJA_04787
OG0000710	DANRE41549, DANRE41548, DANRE10548, DANRE10547	AENJA_02261
OG0000711	DANRE31324	AENJA_12473
OG0000711	DANRE38476, DANRE25230, DANRE12636, DANRE12637, DANRE12638	AENJA_12494
OG0000711	DANRE25772, DANRE31323, DANRE31322, DANRE31321	AENJA_02057
OG0000712	DANRE20132, DANRE20131, DANRE06778, DANRE06776, DANRE06777, DANRE33734, DANRE33735, DANRE33736, DANRE07797, DANRE07796, DANRE07795, DANRE07798, DANRE16293, DANRE16292, DANRE16291, DANRE16290, DANRE07104, DANRE07105	AENJA_04728
OG0000715	DANRE10220, DANRE42817, DANRE01949, DANRE01695, DANRE01696, DANRE23041, DANRE10216, DANRE10217, DANRE10218, DANRE10219	AENJA_15913
OG0000716	DANRE24425, DANRE24426, DANRE18357	AENJA_17206
OG0000718	DANRE42521, DANRE15304, DANRE15307, DANRE15308, DANRE15303, DANRE15306, DANRE15305, DANRE15302, DANRE13827, DANRE09237, DANRE27971	AENJA_24056, AENJA_24052, AENJA_21088
OG0000720	DANRE00520, DANRE00519, DANRE12730, DANRE12729	AENJA_14612
OG0000721	DANRE19921, DANRE33496	AENJA_16007
OG0000721	DANRE06311, DANRE33754, DANRE11903, DANRE17612, DANRE17613	AENJA_01615
OG0000722	DANRE10668, DANRE18082, DANRE34445, DANRE06660, DANRE06659, DANRE11168, DANRE11167, DANRE04318, DANRE04319, DANRE38701, DANRE30658, DANRE25692, DANRE25693, DANRE25215	AENJA_02846
OG0000725	DANRE13190	AENJA_09106
OG0000726	DANRE27925, DANRE27926, DANRE27927, DANRE42213, DANRE42212, DANRE42211, DANRE16168, DANRE36569	AENJA_14697
OG0000730	DANRE02163, DANRE02164, DANRE42622, DANRE21383	AENJA_08838
OG0000730	DANRE26899, DANRE23833, DANRE42527, DANRE02912, DANRE37104	AENJA_04711
OG0000731	DANRE12266, DANRE12265, DANRE12262, DANRE12263, DANRE12264, DANRE12267, DANRE34421, DANRE34422, DANRE34420, DANRE42140, DANRE42139, DANRE39260, DANRE39261	AENJA_07204
OG0000732	DANRE20486, DANRE20487, DANRE36244, DANRE36245	AENJA_23886
OG0000732	DANRE28676, DANRE28674, DANRE28675, DANRE16727, DANRE36379	AENJA_12389
OG0000733	DANRE05680, DANRE17763, DANRE38134, DANRE17606	AENJA_07801
OG0000734	DANRE35377, DANRE35376, DANRE35375, DANRE28044, DANRE28043, DANRE28040, DANRE28041, DANRE28039, DANRE28038, DANRE28042, DANRE23533	AENJA_10770
OG0000735	DANRE18911, DANRE10653, DANRE10360, DANRE10359, DANRE13894, DANRE10302, DANRE13895, DANRE11358, DANRE11359	AENJA_15834
OG0000736	DANRE23449	AENJA_24261
OG0000736	DANRE41494, DANRE41495, DANRE35537, DANRE35536, DANRE23899, DANRE27179, DANRE27178	AENJA_25876
OG0000740	DANRE40542, DANRE09958, DANRE13643, DANRE21419, DANRE21418	AENJA_11591
OG0000743	DANRE10003, DANRE10004, DANRE02974, DANRE02975	AENJA_02220, AENJA_13371
OG0000743	DANRE29387, DANRE02979	AENJA_13756, AENJA_04913
OG0000744	DANRE27730, DANRE27734, DANRE27731, DANRE27729, DANRE27732, DANRE27733, DANRE37286, DANRE37288, DANRE37287, DANRE37289, DANRE27304, DANRE36882, DANRE36881	AENJA_07063, AENJA_07064
OG0000745	DANRE04783	AENJA_19385
OG0000748	DANRE29232	AENJA_15960
OG0000749	DANRE43022, DANRE22234, DANRE22233, DANRE04932, DANRE04931	AENJA_18432
OG0000750	DANRE04260, DANRE04261	AENJA_20977
OG0000751	DANRE14353, DANRE14354, DANRE14356, DANRE41712	AENJA_22604
OG0000752	DANRE33350	AENJA_00591
OG0000752	DANRE26482, DANRE26483, DANRE16748	AENJA_26667
OG0000753	DANRE12159	AENJA_01120
OG0000753	DANRE22875, DANRE08092, DANRE08093, DANRE35099	AENJA_10740
OG0000755	DANRE27783, DANRE27782, DANRE12837, DANRE12838	AENJA_02216
OG0000756	DANRE11045, DANRE11044, DANRE11040, DANRE11041, DANRE11042, DANRE11043, DANRE17563	AENJA_03035
OG0000757	DANRE28939	AENJA_15686
OG0000757	DANRE35703	AENJA_08837
OG0000758	DANRE11468, DANRE24018, DANRE24019, DANRE27344, DANRE27343, DANRE27345, DANRE02463, DANRE02464, DANRE18105, DANRE11683, DANRE11685, DANRE11684	AENJA_07914
OG0000759	DANRE42810, DANRE21337, DANRE23917, DANRE23918, DANRE26676, DANRE23361	AENJA_12039
OG0000760	DANRE30936, DANRE30935, DANRE02736, DANRE30934, DANRE30932, DANRE30933, DANRE25704, DANRE25702, DANRE25703, DANRE02738, DANRE02737	AENJA_12914
OG0000761	DANRE19286, DANRE19287, DANRE16971, DANRE16972, DANRE16973, DANRE21789	AENJA_13286
OG0000762	DANRE42699, DANRE28185	AENJA_17187
OG0000763	DANRE09639, DANRE00567, DANRE00568, DANRE00569, DANRE27052, DANRE27054, DANRE27053, DANRE39891, DANRE39892, DANRE39890, DANRE09704, DANRE09705	AENJA_17341
OG0000764	DANRE26556, DANRE35133	AENJA_20419
OG0000765	DANRE28403, DANRE40818, DANRE40819, DANRE40817, DANRE00580, DANRE00579	AENJA_22260
OG0000766	DANRE23752, DANRE09934, DANRE20922, DANRE00517, DANRE00514, DANRE00516, DANRE00515	AENJA_22560
OG0000767	DANRE11659, DANRE11660, DANRE11658, DANRE11661, DANRE08379, DANRE10974, DANRE18316, DANRE18317, DANRE18318	AENJA_23872
OG0000768	DANRE31068, DANRE31072, DANRE31070, DANRE31069, DANRE31071, DANRE22256, DANRE22257, DANRE22874	AENJA_24479
OG0000772	DANRE07203, DANRE15796, DANRE15798, DANRE15797	AENJA_24869, AENJA_00651
OG0000772	DANRE09745, DANRE09746	AENJA_10656
OG0000774	DANRE26601, DANRE26600, DANRE26599, DANRE40140	AENJA_01594
OG0000774	DANRE17370, DANRE17371	AENJA_14294
OG0000774	DANRE39793, DANRE39792	AENJA_06861
OG0000776	DANRE35255, DANRE35254, DANRE15732, DANRE42482, DANRE06939	AENJA_16571
OG0000777	DANRE29329, DANRE29328, DANRE36168, DANRE36169	AENJA_05898, AENJA_04500
OG0000778	DANRE41043, DANRE41041, DANRE41042	AENJA_05940
OG0000779	DANRE22401, DANRE01681, DANRE01682, DANRE23289, DANRE23290, DANRE24330, DANRE24331	AENJA_08422
OG0000780	DANRE12112, DANRE12111	AENJA_22246
OG0000780	DANRE07895, DANRE07896, DANRE07897	AENJA_14707
OG0000782	DANRE28363, DANRE28364, DANRE21701, DANRE34593, DANRE34592, DANRE34595, DANRE34594, DANRE12747, DANRE12748, DANRE38505, DANRE38506	AENJA_17040
OG0000786	DANRE18615, DANRE40366, DANRE02142, DANRE36994, DANRE36995, DANRE36997, DANRE36996, DANRE22438, DANRE40590, DANRE19428, DANRE35094	AENJA_06215
OG0000787	DANRE19518, DANRE34015, DANRE19519, DANRE42974, DANRE05326, DANRE05325, DANRE05327, DANRE00057, DANRE33402	AENJA_00390
OG0000788	DANRE38685, DANRE38687, DANRE38686, DANRE30771, DANRE30772, DANRE38688	AENJA_19776
OG0000788	DANRE40624, DANRE40626, DANRE40623, DANRE40625, DANRE28277, DANRE21678	AENJA_01187
OG0000790	DANRE21670, DANRE21671, DANRE28284	AENJA_05227, AENJA_22178, AENJA_20968
OG0000791	DANRE26678, DANRE24509, DANRE24508, DANRE24505, DANRE24506, DANRE35507, DANRE15367, DANRE15368, DANRE41773	AENJA_05472
OG0000792	DANRE09524	AENJA_06794
OG0000792	DANRE02533, DANRE33671, DANRE33670, DANRE01288, DANRE01289, DANRE01287	AENJA_22407
OG0000793	DANRE13974, DANRE19092, DANRE39166, DANRE39164, DANRE39165, DANRE25017, DANRE25016, DANRE25015, DANRE21768, DANRE25958, DANRE13450	AENJA_10797
OG0000795	DANRE06535	AENJA_14885, AENJA_12941
OG0000797	DANRE20533, DANRE15819, DANRE15818, DANRE15820, DANRE07326, DANRE07327, DANRE07328	AENJA_12225
OG0000798	DANRE29060, DANRE29059, DANRE29061, DANRE03069, DANRE28964, DANRE28965, DANRE28966	AENJA_13993
OG0000799	DANRE22127, DANRE22128, DANRE00706, DANRE00705, DANRE39398, DANRE00648, DANRE00645, DANRE00647, DANRE43147, DANRE00646, DANRE15975	AENJA_16513
OG0000800	DANRE12803, DANRE25273	AENJA_17652
OG0000801	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247	AENJA_25017, AENJA_26418, AENJA_18704
OG0000802	DANRE36485, DANRE28869, DANRE35651, DANRE02087, DANRE30241, DANRE20938, DANRE07777, DANRE17566, DANRE11046, DANRE11047, DANRE26779, DANRE39552, DANRE34339	AENJA_19187
OG0000803	DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477	AENJA_21679
OG0000809	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481	AENJA_02164
OG0000810	DANRE40004, DANRE40006	AENJA_24609
OG0000810	DANRE42578, DANRE10213, DANRE10212, DANRE13584	AENJA_24929, AENJA_02925
OG0000811	DANRE12416	AENJA_02995, AENJA_03253, AENJA_03247, AENJA_22383, AENJA_03249, AENJA_03248, AENJA_07553, AENJA_03042, AENJA_04170, AENJA_16213
OG0000813	DANRE04584, DANRE04587, DANRE04586, DANRE04588, DANRE04585	AENJA_03651, AENJA_14254
OG0000813	DANRE00294, DANRE35302	AENJA_23135
OG0000814	DANRE12157, DANRE12158	AENJA_25867
OG0000815	DANRE00098	AENJA_11775
OG0000815	DANRE41592, DANRE41590, DANRE41591	AENJA_11030
OG0000816	DANRE37152, DANRE37153, DANRE05255, DANRE07950, DANRE07951	AENJA_21712
OG0000816	DANRE07371, DANRE07372, DANRE05100, DANRE05101	AENJA_05704
OG0000817	DANRE01758	AENJA_07214
OG0000817	DANRE11205	AENJA_18385
OG0000817	DANRE24618, DANRE24619	AENJA_14055
OG0000818	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086	AENJA_07677
OG0000819	DANRE38928	AENJA_23147
OG0000819	DANRE07898, DANRE20294	AENJA_24188
OG0000820	DANRE35584, DANRE35583, DANRE41464, DANRE41463, DANRE41462	AENJA_23750
OG0000824	DANRE08292, DANRE43285, DANRE20331, DANRE20334, DANRE20330, DANRE20333, DANRE20332, DANRE20337, DANRE20335, DANRE20336, DANRE08291	AENJA_00764
OG0000825	DANRE22278, DANRE12609	AENJA_01783
OG0000826	DANRE22286	AENJA_02455
OG0000828	DANRE00140, DANRE00141	AENJA_14692
OG0000829	DANRE13452, DANRE13451, DANRE28324, DANRE20994, DANRE20992, DANRE20993, DANRE39524, DANRE00287, DANRE00288	AENJA_07432
OG0000829	DANRE05736, DANRE05737, DANRE00627, DANRE00626, DANRE34022, DANRE06193, DANRE06192, DANRE04909, DANRE04910, DANRE04911	AENJA_18083
OG0000830	DANRE29315, DANRE35441, DANRE04025, DANRE12583, DANRE12584, DANRE38642, DANRE38643	AENJA_15149
OG0000831	DANRE26783, DANRE26781, DANRE26782, DANRE26784, DANRE35520, DANRE35516, DANRE35517, DANRE35519, DANRE35518	AENJA_09091
OG0000832	DANRE11127, DANRE40062	AENJA_09731, AENJA_09723
OG0000833	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987	AENJA_13518
OG0000834	DANRE17497, DANRE17498, DANRE17499	AENJA_15508
OG0000835	DANRE23505	AENJA_17324
OG0000835	DANRE25485, DANRE25483, DANRE25484, DANRE25486, DANRE39305, DANRE39304, DANRE30989, DANRE12459, DANRE12460, DANRE12456	AENJA_22772
OG0000836	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461	AENJA_19604
OG0000837	DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660	AENJA_25179
OG0000841	DANRE13645, DANRE13646, DANRE13648, DANRE13647, DANRE13644, DANRE12852, DANRE18521, DANRE01048, DANRE01047	AENJA_00152
OG0000842	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183	AENJA_00962
OG0000844	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926	AENJA_02377
OG0000846	DANRE07570, DANRE19728, DANRE19729, DANRE19731, DANRE19730, DANRE19727, DANRE19726, DANRE19725	AENJA_25187, AENJA_04744, AENJA_21051, AENJA_24758
OG0000847	DANRE03178, DANRE03177	AENJA_19531
OG0000847	DANRE33537, DANRE29369, DANRE29370	AENJA_05909
OG0000848	DANRE01096, DANRE16221, DANRE06726	AENJA_06120
OG0000848	DANRE38510, DANRE12738, DANRE00454, DANRE00457	AENJA_26421
OG0000849	DANRE40416, DANRE40418, DANRE20686, DANRE20687	AENJA_06598
OG0000850	DANRE27632, DANRE21524, DANRE21523, DANRE21522	AENJA_06947, AENJA_14500
OG0000850	DANRE05783, DANRE05782	AENJA_26527
OG0000851	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796	AENJA_07613
OG0000852	DANRE08986, DANRE13970	AENJA_20937
OG0000852	DANRE23607, DANRE23608, DANRE15093	AENJA_07998
OG0000854	DANRE04417, DANRE12580, DANRE12581, DANRE12578, DANRE12579, DANRE12582, DANRE04416, DANRE04420, DANRE04419	AENJA_12138
OG0000855	DANRE33341, DANRE07887, DANRE07886	AENJA_13524, AENJA_13527, AENJA_13526, AENJA_13521
OG0000856	DANRE06158, DANRE06157	AENJA_15113
OG0000857	DANRE37002, DANRE22445, DANRE25005, DANRE25488, DANRE39308	AENJA_19063
OG0000858	DANRE41856, DANRE35001	AENJA_19600
OG0000860	DANRE30283, DANRE30281, DANRE30282, DANRE30280, DANRE39844, DANRE39843, DANRE19228, DANRE19229, DANRE19230, DANRE39966, DANRE39967	AENJA_22939
OG0000866	DANRE08582, DANRE21424	AENJA_00019
OG0000866	DANRE21423	AENJA_22978
OG0000869	DANRE22964, DANRE22963, DANRE22965	AENJA_03586
OG0000869	DANRE33411	AENJA_21120
OG0000871	DANRE07004, DANRE07003	AENJA_15432, AENJA_15433
OG0000871	DANRE21971, DANRE21970, DANRE21972	AENJA_06473
OG0000872	DANRE25284, DANRE12354, DANRE25283, DANRE25280, DANRE25282, DANRE25281	AENJA_06798
OG0000873	DANRE12209	AENJA_07645
OG0000874	DANRE15945, DANRE15946, DANRE08525, DANRE00850, DANRE00852, DANRE00851, DANRE15520	AENJA_07937
OG0000874	DANRE09159	AENJA_07996
OG0000875	DANRE18885, DANRE18882, DANRE28204, DANRE28280, DANRE28203, DANRE28205, DANRE28207, DANRE28206, DANRE28208, DANRE28209	AENJA_08703
OG0000875	DANRE35854	AENJA_14919
OG0000877	DANRE41354, DANRE41352, DANRE41353	AENJA_09093
OG0000878	DANRE12359	AENJA_09436
OG0000878	DANRE09130, DANRE09132, DANRE09131, DANRE09133, DANRE09129	AENJA_13562
OG0000879	DANRE22248, DANRE22249, DANRE33888, DANRE38206	AENJA_23882
OG0000879	DANRE23042, DANRE35784	AENJA_14015
OG0000880	DANRE36759, DANRE36756, DANRE36757, DANRE02294, DANRE30872, DANRE30873, DANRE22569, DANRE22571, DANRE22570, DANRE22568	AENJA_17126
