Orthogroup	DANRE	OWEFU
OG0001144	DANRE23119, DANRE23118, DANRE36574, DANRE36575, DANRE36573, DANRE41447, DANRE41446, DANRE09531, DANRE09530, DANRE14316, DANRE14317	OFUSG23430.1.p1
OG0001146	DANRE36295, DANRE36291, DANRE36297, DANRE36294, DANRE36292, DANRE36293, DANRE36296, DANRE41104, DANRE41105, DANRE33875, DANRE33874	OFUSG16918.1.p1
OG0001148	DANRE15191, DANRE15190, DANRE15189	OFUSG04841.1.p1
OG0001149	DANRE14289, DANRE14290, DANRE14288, DANRE43370, DANRE43369	OFUSG26608.1.p1, OFUSG26608.2.p1
OG0001155	DANRE00096	OFUSG23517.1.p1
OG0001155	DANRE07922	OFUSG22403.1.p1
OG0001156	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726	OFUSG03954.1.p1, OFUSG03954.2.p1, OFUSG03954.3.p1
OG0001158	DANRE36872, DANRE23963, DANRE23962	OFUSG20905.2.p1, OFUSG20905.1.p1
OG0001160	DANRE31338, DANRE39872, DANRE20664, DANRE20663	OFUSG07954.1.p1
OG0001161	DANRE38331, DANRE38329, DANRE38330, DANRE25997, DANRE00207, DANRE00210, DANRE00209	OFUSG16226.3.p1, OFUSG16226.2.p1, OFUSG16226.1.p1
OG0001162	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065	OFUSG20181.1.p1
OG0001163	DANRE04351, DANRE05359	OFUSG11184.1.p1, OFUSG11184.2.p1
OG0001164	DANRE00549, DANRE00552, DANRE00551	OFUSG24177.1.p1
OG0001165	DANRE18768	OFUSG13166.1.p1
OG0001165	DANRE42434, DANRE42435, DANRE42433	OFUSG14678.1.p1, OFUSG14678.2.p1
OG0001166	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841, DANRE11857, DANRE06281, DANRE19946	OFUSG02486.1.p1
OG0001167	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261	OFUSG21708.1.p1
OG0001168	DANRE14763, DANRE14762, DANRE01595, DANRE14764, DANRE01592, DANRE09690, DANRE09691, DANRE01594, DANRE01593, DANRE25534, DANRE25535	OFUSG18913.1.p1
OG0001169	DANRE28707	OFUSG23419.1.p1
OG0001169	DANRE08936, DANRE08937	OFUSG02492.1.p1
OG0001170	DANRE07719, DANRE07718, DANRE33792, DANRE33791, DANRE23256, DANRE23257	OFUSG01257.1.p1
OG0001171	DANRE24329	OFUSG16690.1.p1
OG0001172	DANRE28103, DANRE23854, DANRE42209	OFUSG24342.1.p1
OG0001173	DANRE09871, DANRE09870	OFUSG04684.1.p1
OG0001173	DANRE09868, DANRE09869	OFUSG26111.1.p1, OFUSG25326.1.p1, OFUSG04683.1.p1
OG0001174	DANRE36611	OFUSG06404.1.p1, OFUSG06737.1.p1
OG0001175	DANRE40566, DANRE40568, DANRE40567, DANRE40616, DANRE40615, DANRE00572, DANRE40617	OFUSG26257.3.p1
OG0001176	DANRE00258, DANRE03914, DANRE05037, DANRE05038	OFUSG10722.1.p1
OG0001177	DANRE26390, DANRE26389, DANRE40862, DANRE40864, DANRE40863	OFUSG21019.1.p1, OFUSG21014.1.p1, OFUSG21016.1.p1
OG0001178	DANRE17522, DANRE17523	OFUSG12774.1.p1
OG0001178	DANRE42414, DANRE42416, DANRE42415	OFUSG25843.1.p1
OG0001179	DANRE39019, DANRE37036, DANRE37035	OFUSG23169.1.p1
OG0001180	DANRE14996, DANRE14995, DANRE10618, DANRE10617, DANRE12888, DANRE39038	OFUSG19622.1.p1
OG0001181	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971	OFUSG04163.4.p1, OFUSG04163.3.p1, OFUSG04163.2.p1, OFUSG04163.5.p1, OFUSG04163.1.p1
OG0001182	DANRE05777, DANRE10680, DANRE43038, DANRE33939, DANRE12316	OFUSG07436.2.p1, OFUSG07436.1.p1, OFUSG07437.1.p1, OFUSG21970.1.p1, OFUSG20652.1.p1
OG0001183	DANRE29477, DANRE29478, DANRE29479, DANRE29476, DANRE29483, DANRE29481, DANRE29482, DANRE29480, DANRE24697	OFUSG16748.1.p1
OG0001184	DANRE14296, DANRE14295	OFUSG07947.1.p1, OFUSG07947.2.p1
OG0001184	DANRE38448	OFUSG05984.1.p1
OG0001185	DANRE05149, DANRE05150	OFUSG20935.1.p1
OG0001186	DANRE26898, DANRE26897, DANRE26189	OFUSG20257.1.p1
OG0001186	DANRE39141	OFUSG20541.1.p1
OG0001188	DANRE02573, DANRE11351, DANRE11352	OFUSG12424.3.p1, OFUSG12424.2.p1, OFUSG12424.4.p1, OFUSG12424.1.p1
OG0001189	DANRE23240, DANRE23241, DANRE22508	OFUSG13394.1.p1
OG0001189	DANRE22507, DANRE23239, DANRE23238, DANRE18126	OFUSG13393.2.p1, OFUSG13393.1.p1
OG0001190	DANRE11385, DANRE11386, DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915	OFUSG17154.1.p1
OG0001191	DANRE23738, DANRE41174, DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310, DANRE06571	OFUSG19246.1.p1
OG0001192	DANRE19039, DANRE11992	OFUSG03419.1.p1
OG0001196	DANRE14067, DANRE14066, DANRE34121, DANRE34124, DANRE34123, DANRE34122, DANRE08119, DANRE08109, DANRE08110, DANRE08111, DANRE08114, DANRE08117, DANRE08118, DANRE08116, DANRE08115, DANRE08113, DANRE08112	OFUSG09460.1.p1
OG0001197	DANRE19964, DANRE19965	OFUSG12312.1.p1
OG0001197	DANRE09525, DANRE42674	OFUSG04366.2.p1, OFUSG04366.1.p1
OG0001198	DANRE21730, DANRE27839	OFUSG09269.1.p1
OG0001198	DANRE12408	OFUSG01615.2.p1, OFUSG01615.1.p1, OFUSG01616.2.p1, OFUSG01616.1.p1
OG0001199	DANRE11652, DANRE11653	OFUSG01516.1.p1
OG0001199	DANRE18330, DANRE18331	OFUSG23535.1.p1, OFUSG23535.2.p1
OG0001200	DANRE18025, DANRE18026	OFUSG25224.1.p1
OG0001201	DANRE12519, DANRE22352, DANRE22354, DANRE02404, DANRE02405, DANRE24906, DANRE22353, DANRE22355, DANRE12520, DANRE24918	OFUSG05227.1.p1
OG0001204	DANRE00077, DANRE07916, DANRE07914, DANRE07913, DANRE20317, DANRE20315, DANRE20314, DANRE07915, DANRE20316	OFUSG22699.1.p1
OG0001205	DANRE10682	OFUSG03656.1.p1
OG0001205	DANRE15947, DANRE23700, DANRE08524, DANRE00853, DANRE06430	OFUSG02818.1.p1
OG0001207	DANRE42063	OFUSG26036.1.p1
OG0001207	DANRE24209, DANRE29571, DANRE35692	OFUSG04252.2.p1, OFUSG04252.1.p1
OG0001208	DANRE35541, DANRE41476, DANRE41472, DANRE41473, DANRE09739, DANRE09738, DANRE43074	OFUSG23596.1.p1, OFUSG23596.2.p1
OG0001210	DANRE18802, DANRE18801, DANRE18800	OFUSG21803.1.p1
OG0001210	DANRE26760, DANRE26759	OFUSG16955.1.p1
OG0001211	DANRE02626, DANRE02625, DANRE41666, DANRE29139	OFUSG26423.1.p1
OG0001213	DANRE04387, DANRE43203, DANRE04388	OFUSG05564.1.p1
OG0001213	DANRE01515	OFUSG24083.1.p1
OG0001214	DANRE24143	OFUSG23587.1.p1, OFUSG23585.1.p1, OFUSG23586.1.p1
OG0001215	DANRE27329, DANRE27330, DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574, DANRE23354, DANRE23355, DANRE36527, DANRE36526	OFUSG23468.1.p1
OG0001216	DANRE39374, DANRE33871	OFUSG24041.1.p1
OG0001216	DANRE26030	OFUSG05379.1.p1
OG0001217	DANRE24420, DANRE19883, DANRE19884, DANRE24419, DANRE33785, DANRE17425, DANRE17426	OFUSG01813.2.p1, OFUSG01813.1.p1, OFUSG01813.3.p1
OG0001218	DANRE09982, DANRE13766, DANRE13765, DANRE02525, DANRE02526, DANRE37945	OFUSG23686.1.p1
OG0001219	DANRE06219, DANRE06220, DANRE20139, DANRE10625, DANRE13985, DANRE13984	OFUSG21415.1.p1
OG0001220	DANRE01523, DANRE01524	OFUSG14871.1.p1
OG0001221	DANRE38048, DANRE38049	OFUSG05323.1.p1, OFUSG04940.1.p1, OFUSG20341.1.p1
OG0001223	DANRE26912, DANRE26911, DANRE26910, DANRE38596, DANRE37189, DANRE27744, DANRE37064, DANRE37065	OFUSG20458.1.p1, OFUSG20458.3.p1, OFUSG20458.2.p1
OG0001225	DANRE25970, DANRE25969, DANRE25968, DANRE25971, DANRE38402, DANRE38398, DANRE38399, DANRE39840, DANRE39835, DANRE00504, DANRE00505, DANRE21562	OFUSG04589.1.p1
OG0001226	DANRE07724, DANRE07723, DANRE07722, DANRE06318, DANRE23264	OFUSG00663.1.p1, OFUSG17943.2.p1, OFUSG17943.1.p1, OFUSG21268.1.p1
OG0001226	DANRE23266, DANRE23265, DANRE14194	OFUSG22727.1.p1
OG0001227	DANRE02213, DANRE02214, DANRE11034, DANRE11035, DANRE14852, DANRE14851, DANRE14854, DANRE14856, DANRE41941, DANRE41942	OFUSG00654.1.p1
OG0001231	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775, DANRE04785, DANRE04784, DANRE03779, DANRE07774, DANRE19684	OFUSG12258.4.p1, OFUSG12258.5.p1, OFUSG12258.2.p1, OFUSG12258.3.p1, OFUSG12258.1.p1
OG0001232	DANRE29418, DANRE29417	OFUSG07641.1.p1, OFUSG07649.1.p1
OG0001234	DANRE37290, DANRE37291, DANRE09490, DANRE09491, DANRE13560, DANRE13559, DANRE38545, DANRE38546, DANRE09492	OFUSG05267.1.p1
OG0001236	DANRE10388	OFUSG21425.1.p1
OG0001237	DANRE37662, DANRE25316, DANRE10422, DANRE34753, DANRE34752	OFUSG04283.1.p1, OFUSG04283.2.p1
OG0001237	DANRE25150, DANRE25151	OFUSG24255.3.p1, OFUSG24255.1.p1, OFUSG24255.2.p1
OG0001238	DANRE07226	OFUSG19388.1.p1
OG0001238	DANRE26310	OFUSG21344.1.p1
OG0001239	DANRE25860, DANRE25861, DANRE25859, DANRE02266, DANRE02265, DANRE36693, DANRE25856, DANRE25858, DANRE25857	OFUSG05931.1.p1, OFUSG05931.2.p1
OG0001240	DANRE37656, DANRE37657, DANRE25323, DANRE25324, DANRE25322, DANRE10411, DANRE10412, DANRE34927, DANRE34928, DANRE41148, DANRE41149	OFUSG20659.1.p1
OG0001241	DANRE22500, DANRE22501	OFUSG12948.2.p1, OFUSG12948.1.p1
OG0001241	DANRE16085, DANRE06905	OFUSG14006.1.p1
OG0001242	DANRE24237, DANRE26881, DANRE26880	OFUSG07103.1.p1, OFUSG07103.2.p1, OFUSG26502.1.p1, OFUSG26501.1.p1, OFUSG26500.1.p1, OFUSG03443.1.p1, OFUSG17525.1.p1
OG0001243	DANRE38914, DANRE39511, DANRE25154, DANRE38911, DANRE38913, DANRE38912	OFUSG16186.2.p1, OFUSG16186.3.p1, OFUSG16186.1.p1, OFUSG16186.5.p1, OFUSG16186.4.p1
OG0001247	DANRE22419, DANRE31091, DANRE31090, DANRE01633, DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415, DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003	OFUSG05637.1.p1, OFUSG05637.3.p1, OFUSG05637.4.p1, OFUSG05637.2.p1
OG0001249	DANRE15846, DANRE26785, DANRE35515, DANRE20943	OFUSG17354.1.p1
OG0001250	DANRE29340, DANRE29339, DANRE29338, DANRE03569, DANRE03568, DANRE03567, DANRE30537	OFUSG09998.1.p1, OFUSG09998.2.p1
OG0001251	DANRE24093, DANRE24095, DANRE24092, DANRE24094	OFUSG04849.1.p1
OG0001252	DANRE30251, DANRE30252, DANRE26714, DANRE24514, DANRE24513, DANRE24515, DANRE28344, DANRE28343, DANRE28342, DANRE28345, DANRE21559, DANRE21558, DANRE21560	OFUSG16975.2.p1, OFUSG16975.1.p1
OG0001253	DANRE30836, DANRE12545, DANRE39815, DANRE39814, DANRE22552, DANRE30835, DANRE30834, DANRE40361, DANRE01742, DANRE01743, DANRE01744	OFUSG06702.1.p1
OG0001254	DANRE00247, DANRE00249, DANRE39065, DANRE25611, DANRE25612	OFUSG24259.1.p1, OFUSG24259.5.p1, OFUSG24259.3.p1, OFUSG24259.4.p1, OFUSG24259.2.p1
OG0001255	DANRE09968, DANRE14784, DANRE14783, DANRE17264, DANRE23730, DANRE41243, DANRE34263, DANRE28646, DANRE28647, DANRE23053, DANRE23051, DANRE23052, DANRE17894, DANRE14190	OFUSG26725.1.p1
OG0001256	DANRE11481, DANRE11480, DANRE11479, DANRE04535, DANRE04093, DANRE04094, DANRE04536	OFUSG01838.2.p1, OFUSG01838.3.p1, OFUSG01838.1.p1
OG0001261	DANRE23743, DANRE15935, DANRE15934, DANRE23744, DANRE42389	OFUSG02179.1.p1
OG0001262	DANRE19262	OFUSG07691.1.p1
OG0001263	DANRE33573, DANRE05204, DANRE05205	OFUSG11029.2.p1, OFUSG11029.1.p1
OG0001263	DANRE03253, DANRE03252, DANRE29681, DANRE29682	OFUSG09274.1.p1
OG0001264	DANRE14753, DANRE14754, DANRE37060, DANRE37059, DANRE37061, DANRE39137, DANRE14755, DANRE14750, DANRE14751, DANRE14752	OFUSG23132.1.p1
OG0001266	DANRE39425, DANRE27260, DANRE35490, DANRE23595	OFUSG16970.1.p1
OG0001267	DANRE15701	OFUSG03362.1.p1
OG0001267	DANRE35017, DANRE01548, DANRE34033, DANRE16499, DANRE16498	OFUSG22343.1.p1
OG0001268	DANRE15799	OFUSG09833.1.p1
OG0001268	DANRE22870, DANRE22871	OFUSG06589.1.p1, OFUSG06589.2.p1
OG0001270	DANRE24812	OFUSG18535.1.p1
OG0001270	DANRE29397	OFUSG05149.1.p1
OG0001271	DANRE38819, DANRE38817, DANRE38818, DANRE27361, DANRE27362, DANRE27360, DANRE03360, DANRE21111	OFUSG04260.2.p1, OFUSG04260.1.p1
OG0001272	DANRE29978, DANRE03166, DANRE07917, DANRE20323, DANRE06556, DANRE06559, DANRE06557, DANRE06558	OFUSG15558.2.p1, OFUSG15558.1.p1
OG0001273	DANRE02106, DANRE02107, DANRE28331, DANRE34837, DANRE34836, DANRE34838	OFUSG08474.2.p1, OFUSG08474.1.p1
OG0001274	DANRE26549, DANRE16882, DANRE16883, DANRE16884, DANRE33262, DANRE33263, DANRE33261	OFUSG26621.1.p1, OFUSG26621.2.p1
OG0001275	DANRE18235	OFUSG00063.1.p1
OG0001276	DANRE01207, DANRE01206	OFUSG02131.2.p1, OFUSG02131.1.p1
OG0001278	DANRE30403, DANRE02994, DANRE02993, DANRE02995	OFUSG21422.1.p1
OG0001279	DANRE13251, DANRE13250, DANRE00031, DANRE00032, DANRE10695, DANRE04800, DANRE16827	OFUSG11783.1.p1
OG0001280	DANRE25620, DANRE25621, DANRE37606, DANRE37604, DANRE37605, DANRE28151, DANRE40113, DANRE40112, DANRE37607, DANRE16017, DANRE23707, DANRE16016	OFUSG08879.1.p1
OG0001281	DANRE13146, DANRE13147, DANRE01268, DANRE05291, DANRE38128, DANRE38129	OFUSG11373.1.p1
OG0001282	DANRE42333, DANRE34496, DANRE34495, DANRE42332, DANRE42331, DANRE27101, DANRE24465, DANRE24464	OFUSG01601.2.p1, OFUSG01601.1.p1
OG0001284	DANRE24158	OFUSG16498.1.p1
OG0001284	DANRE09932, DANRE14552, DANRE25929	OFUSG08836.1.p1, OFUSG08837.1.p1
OG0001287	DANRE20476, DANRE07347, DANRE20477, DANRE42919, DANRE06963, DANRE06964	OFUSG02471.1.p1
OG0001289	DANRE11856, DANRE11855, DANRE00880, DANRE05727, DANRE03954, DANRE03953, DANRE03955	OFUSG23642.1.p1
OG0001291	DANRE00618, DANRE00617, DANRE34030, DANRE34031, DANRE34032, DANRE06257, DANRE06256, DANRE20027, DANRE20028, DANRE20029	OFUSG10221.1.p1
OG0001292	DANRE05796, DANRE05795, DANRE05794, DANRE05797, DANRE05798, DANRE35916, DANRE35918, DANRE35917, DANRE42115, DANRE42112, DANRE42114, DANRE42106, DANRE42111, DANRE42113, DANRE42110, DANRE42109, DANRE42108, DANRE42107, DANRE05799	OFUSG16670.1.p1
OG0001293	DANRE40727, DANRE33631, DANRE33632, DANRE40726, DANRE40728, DANRE19565, DANRE19566, DANRE19563, DANRE19564, DANRE40718, DANRE35033, DANRE35032	OFUSG22587.1.p1
OG0001294	DANRE18837, DANRE18836	OFUSG12455.1.p1, OFUSG12455.2.p1, OFUSG12455.4.p1, OFUSG12455.3.p1
OG0001295	DANRE41427, DANRE35768, DANRE35767, DANRE23445	OFUSG26538.2.p1, OFUSG26538.1.p1
OG0001296	DANRE11527, DANRE38121, DANRE38122, DANRE38123, DANRE38120, DANRE22225, DANRE22224	OFUSG22042.1.p1
OG0001297	DANRE30717, DANRE22459, DANRE22458, DANRE22460, DANRE37013, DANRE37014, DANRE37702	OFUSG07798.1.p1
OG0001300	DANRE26543, DANRE26542, DANRE42930, DANRE42928, DANRE42929, DANRE06398, DANRE06399	OFUSG06989.2.p1, OFUSG06989.1.p1, OFUSG06989.3.p1, OFUSG06989.4.p1
OG0001302	DANRE35522	OFUSG26569.1.p1
OG0001302	DANRE09810	OFUSG15207.1.p1
OG0001304	DANRE27746, DANRE27745, DANRE38594, DANRE38595, DANRE26905, DANRE26906, DANRE36903, DANRE36902	OFUSG05114.1.p1
OG0001305	DANRE16549, DANRE16550, DANRE28651, DANRE28652, DANRE34203, DANRE36227, DANRE36226, DANRE26925	OFUSG08198.1.p1
OG0001306	DANRE26353, DANRE26352, DANRE17686, DANRE17685, DANRE17684	OFUSG23546.1.p1
OG0001306	DANRE18995, DANRE18996	OFUSG07657.1.p1, OFUSG07657.2.p1
OG0001308	DANRE05117, DANRE05116, DANRE06233, DANRE34680	OFUSG10535.1.p1
OG0001309	DANRE37164, DANRE20017, DANRE20016, DANRE27311	OFUSG21047.1.p1, OFUSG22086.1.p1, OFUSG25240.1.p1, OFUSG07752.1.p1
OG0001310	DANRE12016, DANRE12017	OFUSG11461.1.p1
OG0001310	DANRE11088, DANRE11087, DANRE35906	OFUSG06993.1.p1, OFUSG06993.2.p1, OFUSG06993.3.p1
OG0001311	DANRE14576, DANRE08602	OFUSG12707.3.p1, OFUSG12707.2.p1, OFUSG12707.1.p1
OG0001311	DANRE10133, DANRE13609, DANRE13617	OFUSG15938.2.p1, OFUSG15938.1.p1
OG0001312	DANRE33358, DANRE24238, DANRE24239	OFUSG17940.1.p1, OFUSG19112.1.p1
OG0001313	DANRE19862, DANRE36477	OFUSG00097.1.p1, OFUSG00029.1.p1
OG0001315	DANRE03124, DANRE03123, DANRE03122, DANRE03565, DANRE30533, DANRE30534, DANRE21863, DANRE21864	OFUSG10828.1.p1
OG0001316	DANRE17825, DANRE24274, DANRE24275, DANRE06941, DANRE06942	OFUSG25497.3.p1, OFUSG25497.2.p1, OFUSG25497.1.p1
OG0001317	DANRE30985, DANRE30984	OFUSG06662.2.p1, OFUSG06662.1.p1
OG0001318	DANRE03829	OFUSG00323.1.p1
OG0001318	DANRE41846, DANRE16169	OFUSG00343.1.p1
OG0001319	DANRE33830, DANRE06762, DANRE06763, DANRE27088, DANRE27087, DANRE24474, DANRE42476	OFUSG26856.1.p1, OFUSG26856.2.p1
OG0001320	DANRE24902	OFUSG23083.1.p1
OG0001320	DANRE18723, DANRE18722, DANRE05778	OFUSG21928.1.p1, OFUSG11012.1.p1, OFUSG11010.1.p1
OG0001321	DANRE12728, DANRE28335, DANRE21547, DANRE21546, DANRE10456	OFUSG16548.1.p1
OG0001322	DANRE39175, DANRE39174, DANRE12563, DANRE12562	OFUSG07154.2.p1, OFUSG07154.1.p1
OG0001322	DANRE07737	OFUSG11624.1.p1
OG0001323	DANRE43273	OFUSG11964.4.p1, OFUSG11964.3.p1, OFUSG11964.1.p1, OFUSG11964.2.p1
OG0001324	DANRE16093, DANRE16095, DANRE16098, DANRE16097, DANRE16094, DANRE16096	OFUSG16607.1.p1
OG0001325	DANRE07084, DANRE07085, DANRE07086, DANRE04852, DANRE04851, DANRE04853, DANRE07195, DANRE07194	OFUSG10884.1.p1
OG0001326	DANRE05749, DANRE05748, DANRE43139, DANRE01553, DANRE33552, DANRE33553, DANRE33551, DANRE05304, DANRE16141	OFUSG19214.1.p1
OG0001327	DANRE25508, DANRE25510, DANRE25509	OFUSG12772.1.p1
OG0001327	DANRE31148, DANRE31147, DANRE02284	OFUSG06432.1.p1
OG0001329	DANRE31065, DANRE31064, DANRE31063, DANRE31066, DANRE31067, DANRE39827	OFUSG19399.1.p1, OFUSG06594.1.p1
OG0001330	DANRE03150, DANRE03151, DANRE29159, DANRE29160, DANRE08275, DANRE20391, DANRE20390, DANRE33586, DANRE33587, DANRE20387	OFUSG15141.1.p1
OG0001331	DANRE05979, DANRE05980, DANRE05978, DANRE05981, DANRE20417	OFUSG06502.1.p1
OG0001332	DANRE16331, DANRE38071	OFUSG17350.1.p1
OG0001333	DANRE00100, DANRE03587	OFUSG07585.1.p1, OFUSG07585.2.p1
OG0001337	DANRE39869, DANRE27426, DANRE27424	OFUSG21230.1.p1
OG0001341	DANRE39753, DANRE02429	OFUSG06041.1.p1
OG0001344	DANRE00281	OFUSG10181.1.p1
OG0001345	DANRE40478, DANRE40477	OFUSG06158.1.p1
OG0001348	DANRE41949, DANRE41948, DANRE16560, DANRE16561, DANRE16562, DANRE06898, DANRE06897, DANRE06899	OFUSG14452.1.p1, OFUSG14452.2.p1
OG0001350	DANRE26476, DANRE26475	OFUSG13619.1.p1, OFUSG20926.1.p1
OG0001351	DANRE37115, DANRE20230, DANRE20231	OFUSG24766.1.p1, OFUSG24766.2.p1
OG0001351	DANRE37113, DANRE37114, DANRE42425, DANRE42427, DANRE42426, DANRE42424	OFUSG24770.1.p1
OG0001352	DANRE41231, DANRE39193, DANRE20952	OFUSG21804.1.p1, OFUSG10126.1.p1
OG0001353	DANRE11425	OFUSG21880.1.p1
OG0001354	DANRE42392	OFUSG09421.1.p1
OG0001354	DANRE33460	OFUSG21208.1.p1
OG0001355	DANRE20243, DANRE15599, DANRE15597, DANRE40954, DANRE00104, DANRE00105	OFUSG06812.1.p1
OG0001356	DANRE02255, DANRE41297, DANRE31190, DANRE24957, DANRE31188, DANRE31189	OFUSG05861.1.p1, OFUSG19759.1.p1
OG0001357	DANRE11276, DANRE20008, DANRE20007, DANRE39440, DANRE13135, DANRE13134, DANRE13136	OFUSG11869.2.p1, OFUSG11869.1.p1
OG0001358	DANRE18167	OFUSG00575.1.p1
OG0001359	DANRE21737, DANRE28265, DANRE13462, DANRE13460, DANRE13461, DANRE09599	OFUSG09546.1.p1, OFUSG09546.4.p1, OFUSG09546.3.p1, OFUSG09546.2.p1
OG0001362	DANRE03032, DANRE09504	OFUSG10756.1.p1
OG0001363	DANRE36183, DANRE36182, DANRE26801, DANRE19464, DANRE19465	OFUSG08098.1.p1, OFUSG06851.1.p1, OFUSG04232.2.p1, OFUSG04232.1.p1, OFUSG10137.2.p1, OFUSG10137.1.p1
OG0001364	DANRE00727, DANRE00728, DANRE37949, DANRE28112	OFUSG21480.2.p1, OFUSG21480.1.p1
OG0001366	DANRE23791, DANRE23792	OFUSG24531.1.p1, OFUSG24531.2.p1
OG0001367	DANRE35489, DANRE35487, DANRE35488, DANRE27264, DANRE27263, DANRE18747, DANRE18746, DANRE11545, DANRE11547	OFUSG13306.3.p1, OFUSG13306.2.p1, OFUSG13306.1.p1
OG0001368	DANRE11214, DANRE18968, DANRE11869, DANRE11868	OFUSG11560.1.p1
OG0001370	DANRE12902, DANRE12901	OFUSG26505.1.p1
OG0001370	DANRE42207, DANRE42206	OFUSG07390.1.p1
OG0001371	DANRE21328	OFUSG17879.1.p1
OG0001372	DANRE36486, DANRE36487, DANRE36488, DANRE36489	OFUSG17365.1.p1
OG0001373	DANRE03670, DANRE03669, DANRE29075, DANRE30104, DANRE30103, DANRE04357, DANRE04358, DANRE03631	OFUSG10557.1.p1
OG0001374	DANRE10171, DANRE14946, DANRE39062, DANRE39059, DANRE39058, DANRE39063, DANRE39057, DANRE39061, DANRE39060	OFUSG04562.1.p1
OG0001375	DANRE10157	OFUSG07343.1.p1
OG0001375	DANRE18696, DANRE09144, DANRE14191	OFUSG17328.1.p1
OG0001376	DANRE13312, DANRE08674, DANRE08675, DANRE15292, DANRE15289, DANRE42507, DANRE42508, DANRE42506, DANRE42509, DANRE42505, DANRE15290, DANRE15291	OFUSG09428.1.p1
OG0001377	DANRE39241, DANRE11221, DANRE11220, DANRE11219, DANRE11218	OFUSG05993.5.p1, OFUSG05993.1.p1, OFUSG05993.4.p1, OFUSG05993.3.p1, OFUSG05993.2.p1
OG0001378	DANRE39692, DANRE00586, DANRE00587, DANRE04190, DANRE04191, DANRE15660, DANRE20427, DANRE07393, DANRE06565, DANRE06566	OFUSG06638.1.p1
OG0001379	DANRE26946, DANRE36264, DANRE36263, DANRE06960, DANRE06961, DANRE06962, DANRE01201, DANRE01199, DANRE01200	OFUSG25798.1.p1
OG0001380	DANRE20401, DANRE00510, DANRE00511, DANRE15800, DANRE15801, DANRE15802	OFUSG02941.1.p1
OG0001381	DANRE38391	OFUSG08848.1.p1
OG0001382	DANRE29511, DANRE29512, DANRE29509, DANRE29510	OFUSG07337.1.p1, OFUSG07337.3.p1, OFUSG07337.2.p1
OG0001383	DANRE11521	OFUSG08386.1.p1, OFUSG08386.2.p1
OG0001384	DANRE07601, DANRE16582	OFUSG25874.1.p1, OFUSG25878.1.p1
OG0001384	DANRE16583	OFUSG25872.1.p1
OG0001386	DANRE03392, DANRE03393, DANRE03394, DANRE03391, DANRE14264	OFUSG04435.2.p1, OFUSG04435.1.p1
OG0001387	DANRE42643, DANRE42642, DANRE21385, DANRE42641, DANRE21258, DANRE21259, DANRE40217	OFUSG08838.2.p1, OFUSG08838.1.p1, OFUSG09228.1.p1, OFUSG09227.1.p1, OFUSG09228.2.p1, OFUSG09228.3.p1, OFUSG09222.1.p1, OFUSG09222.2.p1, OFUSG23297.1.p1, OFUSG21160.1.p1
OG0001388	DANRE24136, DANRE24135, DANRE43047, DANRE06369	OFUSG02522.1.p1, OFUSG02522.2.p1, OFUSG03415.1.p1, OFUSG12507.1.p1
OG0001389	DANRE33845, DANRE33846, DANRE06321, DANRE06320, DANRE16804, DANRE23628, DANRE07111, DANRE07109, DANRE07110	OFUSG02820.1.p1, OFUSG02820.2.p1
OG0001390	DANRE13557, DANRE13558, DANRE09493, DANRE13548, DANRE29001, DANRE29002, DANRE12602, DANRE40395, DANRE40394	OFUSG20512.1.p1
OG0001394	DANRE15699, DANRE15700, DANRE06811, DANRE06812	OFUSG03004.2.p1, OFUSG03004.3.p1, OFUSG03004.1.p1
OG0001395	DANRE11462, DANRE11463, DANRE11465, DANRE04772, DANRE06302, DANRE33867, DANRE33866, DANRE24364, DANRE24363, DANRE24362	OFUSG00519.1.p1, OFUSG00519.2.p1
OG0001397	DANRE07349, DANRE05010	OFUSG18946.1.p1
OG0001397	DANRE04061, DANRE04062	OFUSG05696.1.p1
OG0001399	DANRE36899, DANRE36900, DANRE36901, DANRE26137	OFUSG05115.2.p1, OFUSG05115.1.p1
OG0001400	DANRE03875, DANRE03874, DANRE03873, DANRE41416, DANRE41417, DANRE14344, DANRE09550	OFUSG16752.1.p1
OG0001401	DANRE42440, DANRE42441	OFUSG14256.1.p1
OG0001402	DANRE00307, DANRE00305, DANRE00306, DANRE33911, DANRE33913, DANRE33912, DANRE33910, DANRE33909, DANRE29660, DANRE07551, DANRE07549, DANRE07550, DANRE07552	OFUSG15266.1.p1
