Orthogroup	DANRE	SACKO_ok
OG0001106	DANRE37557, DANRE37558	SACKO_09682
OG0001107	DANRE01942, DANRE01943, DANRE00878, DANRE00877, DANRE06921, DANRE06922, DANRE16573, DANRE16574, DANRE42251, DANRE42250	SACKO_06919
OG0001108	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563	SACKO_04290
OG0001108	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645	SACKO_31250
OG0001109	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237
OG0001110	DANRE26726, DANRE26727, DANRE24537, DANRE24538, DANRE39856, DANRE19108, DANRE39854, DANRE39855	SACKO_08229
OG0001112	DANRE36239, DANRE41400, DANRE15335, DANRE15332	SACKO_18503
OG0001113	DANRE29305, DANRE29306	SACKO_21432
OG0001113	DANRE36120	SACKO_05156
OG0001115	DANRE20671, DANRE40340, DANRE01643, DANRE24999, DANRE31371	SACKO_33624, SACKO_33583, SACKO_18619
OG0001116	DANRE42044, DANRE42046, DANRE42047	SACKO_23852
OG0001116	DANRE26874, DANRE28973, DANRE28974	SACKO_20251
OG0001117	DANRE26679, DANRE24503, DANRE22781	SACKO_06898
OG0001119	DANRE04501, DANRE38797	SACKO_20836
OG0001119	DANRE38793, DANRE38795, DANRE38796, DANRE38794	SACKO_20847
OG0001120	DANRE20475, DANRE06618, DANRE06617, DANRE35418, DANRE42918, DANRE42917, DANRE06970, DANRE06969, DANRE06968, DANRE06971	SACKO_19029
OG0001121	DANRE05588, DANRE05587, DANRE16591, DANRE16590, DANRE16589	SACKO_32575
OG0001123	DANRE23983	SACKO_00205
OG0001123	DANRE34793, DANRE34794	SACKO_33269
OG0001124	DANRE03040	SACKO_10008
OG0001124	DANRE01476	SACKO_04873
OG0001127	DANRE41783, DANRE41782, DANRE15362, DANRE15363, DANRE27928, DANRE27929, DANRE27930, DANRE27931	SACKO_04963
OG0001128	DANRE18370, DANRE18369, DANRE18368, DANRE18366, DANRE18367	SACKO_18055
OG0001129	DANRE12805, DANRE38100, DANRE10144	SACKO_22362
OG0001129	DANRE09107	SACKO_19446
OG0001130	DANRE00191, DANRE00192	SACKO_17247, SACKO_21924, SACKO_08719, SACKO_08682
OG0001131	DANRE35573, DANRE35575, DANRE35574, DANRE05263, DANRE05262, DANRE11143, DANRE17459	SACKO_02814
OG0001132	DANRE00495, DANRE00494, DANRE00496	SACKO_22464
OG0001133	DANRE14565	SACKO_03939
OG0001133	DANRE00326, DANRE00325	SACKO_03870
OG0001134	DANRE30384, DANRE03544, DANRE03543	SACKO_00371
OG0001135	DANRE15167, DANRE15168, DANRE15171, DANRE15169, DANRE15170, DANRE03694	SACKO_12991
OG0001136	DANRE40170, DANRE40169, DANRE26964, DANRE26965, DANRE39095, DANRE39094	SACKO_08700, SACKO_08683
OG0001137	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710, DANRE34398	SACKO_31589
OG0001138	DANRE23035, DANRE23036, DANRE36919, DANRE36920, DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897, DANRE42085	SACKO_06420
OG0001139	DANRE16147, DANRE16148	SACKO_11336
OG0001139	DANRE25097, DANRE30941, DANRE30942	SACKO_08887
OG0001141	DANRE41144, DANRE41143, DANRE41145, DANRE34924, DANRE34925, DANRE41146, DANRE34926	SACKO_15539
OG0001142	DANRE38005, DANRE38003	SACKO_08495
OG0001143	DANRE25849, DANRE30754, DANRE30755, DANRE13212, DANRE15627, DANRE09922	SACKO_27075
OG0001144	DANRE23119, DANRE23118, DANRE36574, DANRE36575, DANRE36573, DANRE41447, DANRE41446, DANRE09531, DANRE09530, DANRE14316, DANRE14317	SACKO_23855
OG0001146	DANRE36295, DANRE36291, DANRE36297, DANRE36294, DANRE36292, DANRE36293, DANRE36296, DANRE41104, DANRE41105, DANRE33875, DANRE33874	SACKO_04608, SACKO_10399
OG0001148	DANRE15191, DANRE15190, DANRE15189	SACKO_05323, SACKO_05299
OG0001149	DANRE14289, DANRE14290, DANRE14288, DANRE43370, DANRE43369	SACKO_23060
OG0001155	DANRE00096	SACKO_29197
OG0001155	DANRE07922	SACKO_06972
OG0001156	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726	SACKO_12887
OG0001158	DANRE24675	SACKO_17293
OG0001158	DANRE36872, DANRE23963, DANRE23962	SACKO_22305, SACKO_17286
OG0001159	DANRE05470, DANRE10627	SACKO_14618
OG0001160	DANRE31338, DANRE39872, DANRE20664, DANRE20663	SACKO_03583
OG0001161	DANRE38331, DANRE38329, DANRE38330, DANRE25997, DANRE00207, DANRE00210, DANRE00209	SACKO_21600, SACKO_15264
OG0001162	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065	SACKO_17543, SACKO_14294
OG0001163	DANRE04351, DANRE05359	SACKO_31507
OG0001164	DANRE00550	SACKO_00736
OG0001165	DANRE18768	SACKO_18359
OG0001165	DANRE42434, DANRE42435, DANRE42433	SACKO_32002, SACKO_31998
OG0001166	DANRE09039, DANRE09040, DANRE30842, DANRE30843, DANRE30844, DANRE30841, DANRE11857, DANRE06281, DANRE19946	SACKO_31708
OG0001167	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261	SACKO_12026
OG0001168	DANRE14763, DANRE14762, DANRE01595, DANRE14764, DANRE01592, DANRE09690, DANRE09691, DANRE01594, DANRE01593, DANRE25534, DANRE25535	SACKO_18942
OG0001169	DANRE08936, DANRE08937	SACKO_01891
OG0001171	DANRE24329	SACKO_20825
OG0001172	DANRE28103, DANRE23854, DANRE42209	SACKO_07899
OG0001172	DANRE35704, DANRE41740, DANRE29561, DANRE43426	SACKO_23083
OG0001173	DANRE09871, DANRE09870	SACKO_12453
OG0001173	DANRE09868, DANRE09869	SACKO_11271
OG0001174	DANRE36611	SACKO_28428, SACKO_28429
OG0001175	DANRE40566, DANRE40568, DANRE40567, DANRE40616, DANRE40615, DANRE00572, DANRE40617	SACKO_00167
OG0001177	DANRE26390, DANRE26389	SACKO_26073
OG0001177	DANRE40862, DANRE40864, DANRE40863	SACKO_10730, SACKO_26943
OG0001178	DANRE17522, DANRE17523	SACKO_03875
OG0001178	DANRE42414, DANRE42416, DANRE42415	SACKO_32742, SACKO_08914
OG0001179	DANRE39019	SACKO_26771
OG0001179	DANRE37036, DANRE37035	SACKO_32134
OG0001181	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971	SACKO_08231, SACKO_27253, SACKO_08232
OG0001182	DANRE05777, DANRE10680, DANRE43038	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391
OG0001182	DANRE33939, DANRE12316	SACKO_19557
OG0001183	DANRE29477, DANRE29478, DANRE29479, DANRE29476, DANRE29483, DANRE29481, DANRE29482, DANRE29480, DANRE24697	SACKO_22928
OG0001184	DANRE14296, DANRE14295	SACKO_04686
OG0001184	DANRE38448	SACKO_02591, SACKO_02594
OG0001185	DANRE05149, DANRE05150	SACKO_25271
OG0001186	DANRE26898, DANRE26897, DANRE26189	SACKO_04961
OG0001186	DANRE39141	SACKO_32087
OG0001187	DANRE02200	SACKO_27459, SACKO_22028
OG0001188	DANRE20180, DANRE20181, DANRE37779, DANRE37780, DANRE05645, DANRE02573, DANRE11351, DANRE11352	SACKO_25731
OG0001189	DANRE22507, DANRE23239, DANRE23238, DANRE18126	SACKO_26954
OG0001190	DANRE11385, DANRE11386, DANRE02521, DANRE02522, DANRE22917, DANRE22916, DANRE22915	SACKO_19736, SACKO_29072
OG0001191	DANRE23738, DANRE41174, DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310, DANRE06571	SACKO_28961
OG0001192	DANRE19039	SACKO_12212
OG0001192	DANRE11992	SACKO_07407
OG0001196	DANRE14067, DANRE14066, DANRE34121, DANRE34124, DANRE34123, DANRE34122, DANRE08119, DANRE08109, DANRE08110, DANRE08111, DANRE08114, DANRE08117, DANRE08118, DANRE08116, DANRE08115, DANRE08113, DANRE08112	SACKO_02477
OG0001197	DANRE19964, DANRE19965	SACKO_32347
OG0001198	DANRE21730, DANRE27839	SACKO_23091
OG0001198	DANRE12408	SACKO_05861
OG0001199	DANRE11652, DANRE11653	SACKO_31333
OG0001199	DANRE18330, DANRE18331	SACKO_03906
OG0001200	DANRE18025, DANRE18026	SACKO_20799
OG0001201	DANRE22353, DANRE22355, DANRE12520, DANRE24918	SACKO_15686
OG0001204	DANRE07916, DANRE07914, DANRE07913, DANRE20317, DANRE20315, DANRE20314, DANRE07915, DANRE20316	SACKO_05436
OG0001205	DANRE15947, DANRE23700, DANRE08524, DANRE00853, DANRE06430	SACKO_12981
OG0001207	DANRE42063	SACKO_03977
OG0001207	DANRE24209, DANRE29571, DANRE35692	SACKO_25128
OG0001208	DANRE35541, DANRE41476, DANRE41472, DANRE41473, DANRE09739, DANRE09738, DANRE43074	SACKO_25532
OG0001210	DANRE18802, DANRE18801, DANRE18800	SACKO_12027
OG0001210	DANRE26760, DANRE26759	SACKO_22645
OG0001211	DANRE02626, DANRE02625, DANRE41666, DANRE29139	SACKO_06728
OG0001213	DANRE04387, DANRE43203, DANRE04388	SACKO_12475
OG0001213	DANRE01515	SACKO_19088
OG0001214	DANRE24143	SACKO_17861
OG0001215	DANRE27329, DANRE27330, DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574, DANRE23354, DANRE23355, DANRE36527, DANRE36526	SACKO_19345
OG0001216	DANRE26030	SACKO_23314
OG0001217	DANRE24420, DANRE19883, DANRE19884, DANRE24419, DANRE33785, DANRE17425, DANRE17426	SACKO_25190
OG0001217	DANRE11461	SACKO_25209
OG0001218	DANRE09982, DANRE13766, DANRE13765, DANRE02525, DANRE02526, DANRE37945	SACKO_09575
OG0001219	DANRE06219, DANRE06220, DANRE20139, DANRE10625, DANRE13985, DANRE13984	SACKO_31732
OG0001220	DANRE01523, DANRE01524	SACKO_02206
OG0001221	DANRE38048, DANRE38049	SACKO_31267, SACKO_31272, SACKO_31273
OG0001223	DANRE26912, DANRE26911, DANRE26910, DANRE38596, DANRE37189, DANRE27744, DANRE37064, DANRE37065	SACKO_16161
OG0001224	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686	SACKO_15671
OG0001225	DANRE25970, DANRE25969, DANRE25968, DANRE25971, DANRE38402, DANRE38398, DANRE38399, DANRE39840, DANRE39835, DANRE00504, DANRE00505, DANRE21562	SACKO_13197, SACKO_21032
OG0001226	DANRE07724, DANRE07723, DANRE07722, DANRE06318, DANRE23264	SACKO_21968, SACKO_20774
OG0001227	DANRE41942	SACKO_09407
OG0001231	DANRE05445, DANRE05448, DANRE05446, DANRE05447, DANRE17775, DANRE04785, DANRE04784, DANRE03779, DANRE07774, DANRE19684	SACKO_32360
OG0001232	DANRE29418, DANRE29417	SACKO_31671
OG0001233	DANRE37927, DANRE37928	SACKO_00389, SACKO_00384, SACKO_00398
OG0001234	DANRE09492	SACKO_26860
OG0001236	DANRE10388	SACKO_22328
OG0001237	DANRE37662, DANRE25316, DANRE10422, DANRE34753, DANRE34752	SACKO_16321, SACKO_16315, SACKO_30993
OG0001237	DANRE25150, DANRE25151	SACKO_12973, SACKO_17092
OG0001238	DANRE07226	SACKO_10255
OG0001238	DANRE26310	SACKO_15368, SACKO_15935
OG0001239	DANRE25860, DANRE25861, DANRE25859, DANRE02266, DANRE02265, DANRE36693, DANRE25856, DANRE25858, DANRE25857	SACKO_01576
OG0001240	DANRE37656, DANRE37657, DANRE25323, DANRE25324, DANRE25322, DANRE10411, DANRE10412, DANRE34927, DANRE34928, DANRE41148, DANRE41149	SACKO_21921
OG0001241	DANRE22500, DANRE22501	SACKO_21518
OG0001241	DANRE16085, DANRE06905	SACKO_25804
OG0001242	DANRE24237, DANRE26881, DANRE26880	SACKO_19062, SACKO_19023
OG0001243	DANRE38914, DANRE39511, DANRE25154, DANRE38911, DANRE38913, DANRE38912	SACKO_00190
OG0001245	DANRE06665, DANRE06666, DANRE06667, DANRE06668, DANRE16699, DANRE03294, DANRE03295, DANRE03293	SACKO_17905
OG0001246	DANRE35719, DANRE35720	SACKO_32855
OG0001247	DANRE22419, DANRE31091, DANRE31090, DANRE01633, DANRE22417, DANRE22418, DANRE22416, DANRE22420, DANRE22415, DANRE34005, DANRE34004, DANRE34002, DANRE34006, DANRE34003	SACKO_16919
OG0001248	DANRE35929, DANRE35927, DANRE35928, DANRE24637, DANRE23456	SACKO_03917
OG0001249	DANRE15846, DANRE26785, DANRE35515, DANRE20943	SACKO_07044
OG0001250	DANRE29340, DANRE29339, DANRE29338, DANRE03569, DANRE03568, DANRE03567, DANRE30537	SACKO_22060
OG0001251	DANRE24093, DANRE24095, DANRE24092, DANRE24094	SACKO_21043
OG0001252	DANRE30251, DANRE30252, DANRE26714, DANRE24514, DANRE24513, DANRE24515, DANRE28344, DANRE28343, DANRE28342, DANRE28345, DANRE21559, DANRE21558, DANRE21560	SACKO_00497
OG0001253	DANRE30836, DANRE12545, DANRE39815, DANRE39814, DANRE22552, DANRE30835, DANRE30834, DANRE40361, DANRE01742, DANRE01743, DANRE01744	SACKO_07955
OG0001254	DANRE00247, DANRE00249, DANRE39065, DANRE25611, DANRE25612	SACKO_17104
OG0001255	DANRE09968, DANRE14784, DANRE14783, DANRE17264, DANRE23730, DANRE41243, DANRE34263, DANRE28646, DANRE28647, DANRE23053, DANRE23051, DANRE23052, DANRE17894, DANRE14190	SACKO_21405
OG0001256	DANRE11481, DANRE11480, DANRE11479, DANRE04535, DANRE04093, DANRE04094, DANRE04536	SACKO_32561
OG0001261	DANRE23743, DANRE15935, DANRE15934, DANRE23744, DANRE42389	SACKO_02379
OG0001262	DANRE19262	SACKO_14536, SACKO_14562, SACKO_14419, SACKO_00970, SACKO_00906, SACKO_33160
OG0001263	DANRE33573, DANRE05204, DANRE05205	SACKO_18553
OG0001263	DANRE03253, DANRE03252, DANRE29681, DANRE29682	SACKO_10674
OG0001264	DANRE14753, DANRE14754, DANRE37060, DANRE37059, DANRE37061, DANRE39137, DANRE14755, DANRE14750, DANRE14751, DANRE14752	SACKO_25559
OG0001266	DANRE39425, DANRE27260, DANRE35490, DANRE23595	SACKO_34097
OG0001267	DANRE15701	SACKO_05778, SACKO_25091
OG0001267	DANRE35017, DANRE01548, DANRE34033, DANRE16499, DANRE16498	SACKO_21996
OG0001268	DANRE15799	SACKO_11197, SACKO_06254
OG0001268	DANRE22870, DANRE22871	SACKO_30805
OG0001270	DANRE24812	SACKO_24994
OG0001270	DANRE29397	SACKO_01019
OG0001271	DANRE38819, DANRE38817, DANRE38818, DANRE27361, DANRE27362, DANRE27360, DANRE03360, DANRE21111	SACKO_30312
OG0001272	DANRE29978, DANRE03166, DANRE07917, DANRE20323, DANRE06556, DANRE06559, DANRE06557, DANRE06558	SACKO_25421
OG0001273	DANRE02106, DANRE02107, DANRE28331, DANRE34837, DANRE34836, DANRE34838	SACKO_29270
OG0001274	DANRE26549, DANRE16882, DANRE16883, DANRE16884, DANRE33262, DANRE33263, DANRE33261	SACKO_16020
OG0001275	DANRE18235	SACKO_31414
OG0001276	DANRE01207, DANRE01206	SACKO_30635
OG0001278	DANRE30403, DANRE02994, DANRE02993, DANRE02995	SACKO_28908, SACKO_12827, SACKO_12823
OG0001279	DANRE13251, DANRE13250, DANRE00031, DANRE00032, DANRE10695, DANRE04800, DANRE16827	SACKO_20454
OG0001280	DANRE25620, DANRE25621, DANRE37606, DANRE37604, DANRE37605, DANRE28151, DANRE40113, DANRE40112, DANRE37607, DANRE16017, DANRE23707, DANRE16016	SACKO_17298
OG0001281	DANRE13146, DANRE13147, DANRE01268, DANRE05291	SACKO_27839, SACKO_17699, SACKO_17706, SACKO_27835, SACKO_17701
OG0001282	DANRE42333, DANRE34496, DANRE34495, DANRE42332, DANRE42331, DANRE27101, DANRE24465, DANRE24464	SACKO_11635
OG0001283	DANRE04934, DANRE04936, DANRE04935, DANRE23896, DANRE23897	SACKO_01310, SACKO_15324
OG0001284	DANRE24158	SACKO_27293
OG0001284	DANRE09932, DANRE14552, DANRE25929	SACKO_16492
OG0001286	DANRE38943	SACKO_00969
OG0001287	DANRE20476, DANRE07347, DANRE20477, DANRE42919, DANRE06963, DANRE06964	SACKO_31693
OG0001288	DANRE25733, DANRE34315, DANRE34318, DANRE34316	SACKO_15962
OG0001289	DANRE03952	SACKO_22810
OG0001290	DANRE00528, DANRE00526, DANRE00527, DANRE12301, DANRE12302, DANRE12674, DANRE37304, DANRE37305, DANRE37303, DANRE37306, DANRE37307, DANRE37309, DANRE37308	SACKO_09675, SACKO_22471
OG0001291	DANRE00618, DANRE00617, DANRE34030, DANRE34031, DANRE34032, DANRE06257, DANRE06256, DANRE20027, DANRE20028, DANRE20029	SACKO_21943
OG0001292	DANRE05796, DANRE05795, DANRE05794, DANRE05797, DANRE05798, DANRE35916, DANRE35918, DANRE35917, DANRE42115, DANRE42112, DANRE42114, DANRE42106, DANRE42111, DANRE42113, DANRE42110, DANRE42109, DANRE42108, DANRE42107, DANRE05799	SACKO_15420
OG0001293	DANRE40727, DANRE33631, DANRE33632, DANRE40726, DANRE40728, DANRE19565, DANRE19566, DANRE19563, DANRE19564, DANRE40718, DANRE35033, DANRE35032	SACKO_21987
OG0001294	DANRE18837, DANRE18836	SACKO_03533
OG0001295	DANRE41427, DANRE35768, DANRE35767, DANRE23445	SACKO_22899
OG0001296	DANRE11527, DANRE38121, DANRE38122, DANRE38123, DANRE38120, DANRE22225, DANRE22224	SACKO_11661
OG0001297	DANRE30717, DANRE22459, DANRE22458, DANRE22460, DANRE37013, DANRE37014, DANRE37702	SACKO_31951, SACKO_31914
OG0001300	DANRE26543, DANRE26542, DANRE42930, DANRE42928, DANRE42929, DANRE06398, DANRE06399	SACKO_02042
OG0001302	DANRE35522	SACKO_07352
OG0001302	DANRE09810	SACKO_13308
OG0001304	DANRE27746, DANRE27745, DANRE38594, DANRE38595, DANRE26905, DANRE26906, DANRE36903, DANRE36902	SACKO_19061
OG0001305	DANRE16549, DANRE16550, DANRE28651, DANRE28652, DANRE34203, DANRE36227, DANRE36226, DANRE26925	SACKO_26780
OG0001306	DANRE26353, DANRE26352, DANRE17686, DANRE17685, DANRE17684	SACKO_25708
OG0001306	DANRE18995, DANRE18996	SACKO_10996
OG0001308	DANRE05117, DANRE05116, DANRE06233, DANRE34680	SACKO_29701
OG0001309	DANRE37164, DANRE20017, DANRE20016, DANRE27311	SACKO_31608
OG0001310	DANRE12016, DANRE12017	SACKO_11650
OG0001310	DANRE11088, DANRE11087, DANRE35906	SACKO_12687
OG0001311	DANRE14576, DANRE08602	SACKO_03046
OG0001311	DANRE10133, DANRE13609, DANRE13617	SACKO_14169
OG0001312	DANRE33358, DANRE24238, DANRE24239	SACKO_03694
OG0001315	DANRE03124, DANRE03123, DANRE03122, DANRE03565, DANRE30533, DANRE30534, DANRE21863, DANRE21864	SACKO_09990
OG0001316	DANRE17825, DANRE24274, DANRE24275, DANRE06941	SACKO_32180
OG0001317	DANRE30985, DANRE30984	SACKO_20482
OG0001317	DANRE35107, DANRE35108, DANRE35106, DANRE35109, DANRE35103, DANRE35110, DANRE35111, DANRE35113, DANRE35112	SACKO_08200
OG0001318	DANRE03829	SACKO_20260
OG0001318	DANRE41846, DANRE16169	SACKO_33046
OG0001319	DANRE05988	SACKO_33893
OG0001319	DANRE33830, DANRE06762, DANRE06763, DANRE27088, DANRE27087, DANRE24474, DANRE42476	SACKO_17261
OG0001320	DANRE24902	SACKO_15495
OG0001320	DANRE18723, DANRE18722, DANRE05778	SACKO_03528
OG0001321	DANRE12728, DANRE28335, DANRE21547, DANRE21546, DANRE10456	SACKO_00755
OG0001322	DANRE39175, DANRE39174, DANRE12563, DANRE12562	SACKO_08315
OG0001322	DANRE07737	SACKO_00634, SACKO_05223
OG0001323	DANRE43273	SACKO_09370
OG0001324	DANRE16093, DANRE16095, DANRE16098, DANRE16097, DANRE16094, DANRE16096	SACKO_04648
OG0001326	DANRE05749, DANRE05748, DANRE43139, DANRE01553, DANRE33552, DANRE33553, DANRE33551, DANRE05304, DANRE16141	SACKO_30260
OG0001327	DANRE25508, DANRE25510, DANRE25509	SACKO_11723
OG0001327	DANRE31148, DANRE31147, DANRE02284	SACKO_26434
OG0001329	DANRE31065, DANRE31064, DANRE31063, DANRE31066, DANRE31067, DANRE39827, DANRE16282, DANRE07097, DANRE07098, DANRE16280, DANRE16281, DANRE16279, DANRE16278, DANRE42297, DANRE07099	SACKO_23438
OG0001330	DANRE03150, DANRE03151, DANRE29159, DANRE29160, DANRE08275, DANRE20391, DANRE20390, DANRE33586, DANRE33587, DANRE20387	SACKO_00723
OG0001331	DANRE05980, DANRE05978, DANRE05981, DANRE20417	SACKO_23573
OG0001332	DANRE16331, DANRE38071	SACKO_15759, SACKO_15750, SACKO_15764, SACKO_15770
OG0001333	DANRE00100, DANRE03587	SACKO_02537, SACKO_31933, SACKO_31954
OG0001337	DANRE39869, DANRE27426, DANRE27424	SACKO_02804
OG0001339	DANRE18341, DANRE18554, DANRE18555	SACKO_07781
OG0001341	DANRE39753, DANRE02429	SACKO_06241
OG0001344	DANRE00281	SACKO_14763
OG0001345	DANRE40478, DANRE40477	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715
OG0001348	DANRE41949, DANRE41948, DANRE16560, DANRE16561, DANRE16562, DANRE06898, DANRE06897, DANRE06899	SACKO_28912
OG0001350	DANRE26476, DANRE26475	SACKO_01084, SACKO_01074
OG0001351	DANRE37113, DANRE37114, DANRE42425, DANRE42427, DANRE42426, DANRE42424	SACKO_20883
OG0001352	DANRE41231, DANRE39193, DANRE20952	SACKO_25575, SACKO_25587, SACKO_15835, SACKO_13422, SACKO_13435
OG0001353	DANRE11425	SACKO_22195
OG0001353	DANRE22526, DANRE22525, DANRE28302, DANRE28301, DANRE22523, DANRE22524	SACKO_05612
OG0001354	DANRE42392	SACKO_05972
OG0001354	DANRE35436, DANRE35435, DANRE21505, DANRE33460	SACKO_27003
OG0001355	DANRE20243, DANRE15599, DANRE15597, DANRE40954, DANRE00104, DANRE00105	SACKO_12733
OG0001356	DANRE02255, DANRE41297, DANRE31190, DANRE24957, DANRE31188, DANRE31189, DANRE41121, DANRE41120	SACKO_23436
OG0001357	DANRE11276, DANRE20008, DANRE20007, DANRE39440, DANRE13135, DANRE13134, DANRE13136	SACKO_32377
OG0001358	DANRE18167	SACKO_18923
OG0001358	DANRE01240, DANRE08401, DANRE08402, DANRE07002, DANRE10816, DANRE18163, DANRE18164, DANRE18166, DANRE18165	SACKO_18913
OG0001359	DANRE21737, DANRE28265, DANRE13462, DANRE13460, DANRE13461, DANRE09599	SACKO_04499
OG0001360	DANRE16403	SACKO_33652
OG0001361	DANRE25433, DANRE37698, DANRE30944	SACKO_13566
OG0001362	DANRE03032, DANRE09504	SACKO_31554
OG0001363	DANRE36183, DANRE36182, DANRE26801, DANRE19464, DANRE19465	SACKO_02886
OG0001364	DANRE00727, DANRE00728, DANRE37949, DANRE28112	SACKO_22285
OG0001365	DANRE16220, DANRE42881, DANRE16684, DANRE23728, DANRE16682, DANRE16681, DANRE16683	SACKO_18744
OG0001366	DANRE23791, DANRE23792	SACKO_14270
OG0001367	DANRE35489, DANRE35487, DANRE35488, DANRE27264, DANRE27263, DANRE18747, DANRE18746, DANRE11545, DANRE11547	SACKO_11804
OG0001368	DANRE11214, DANRE18968, DANRE11869, DANRE11868	SACKO_12370
OG0001369	DANRE21298, DANRE21299, DANRE02286, DANRE02285, DANRE02287, DANRE02288, DANRE30767, DANRE30768	SACKO_30830
OG0001370	DANRE12902, DANRE12901	SACKO_10513
OG0001370	DANRE42207, DANRE42206	SACKO_00812
OG0001371	DANRE21328	SACKO_17304, SACKO_17312, SACKO_19756
OG0001372	DANRE36486, DANRE36487, DANRE36488, DANRE36489	SACKO_27587
OG0001373	DANRE03670, DANRE03669, DANRE29075, DANRE30104, DANRE30103, DANRE04357, DANRE04358, DANRE03631	SACKO_09984
OG0001374	DANRE10171, DANRE14946, DANRE39062, DANRE39059, DANRE39058, DANRE39063, DANRE39057, DANRE39061, DANRE39060	SACKO_07337
OG0001375	DANRE10157	SACKO_12584, SACKO_12521
OG0001375	DANRE18696, DANRE09144, DANRE14191	SACKO_21495
OG0001376	DANRE13312, DANRE08674, DANRE08675, DANRE15292, DANRE15289, DANRE42507, DANRE42508, DANRE42506, DANRE42509, DANRE42505, DANRE15290, DANRE15291	SACKO_34148
OG0001377	DANRE39241, DANRE11221, DANRE11220, DANRE11219, DANRE11218	SACKO_25288
OG0001377	DANRE33213, DANRE33211	SACKO_10382, SACKO_10375, SACKO_07390, SACKO_16602, SACKO_08556
OG0001378	DANRE39692, DANRE00586, DANRE00587, DANRE04190, DANRE04191, DANRE15660, DANRE20427, DANRE07393, DANRE06565, DANRE06566	SACKO_21687
OG0001380	DANRE20401, DANRE00510, DANRE00511, DANRE15800, DANRE15801, DANRE15802	SACKO_30081, SACKO_01944, SACKO_30082
OG0001381	DANRE01812, DANRE25964, DANRE25965, DANRE38390, DANRE34864, DANRE38389, DANRE00502, DANRE00503, DANRE34863, DANRE38391	SACKO_25884
OG0001383	DANRE11521	SACKO_27457
OG0001384	DANRE07601, DANRE16582	SACKO_13100
OG0001386	DANRE03392, DANRE03393, DANRE03394, DANRE03391, DANRE14264	SACKO_02115
