Orthogroup	DANRE	STRPU_ok
OG0001509	DANRE15262, DANRE13263	STRPU_06444
OG0001510	DANRE40580, DANRE40579, DANRE30335, DANRE36382, DANRE36380, DANRE36381	STRPU_19269
OG0001511	DANRE08631, DANRE08630, DANRE08632, DANRE26750, DANRE26749, DANRE37901, DANRE37903, DANRE37902, DANRE37904	STRPU_06130
OG0001513	DANRE42820, DANRE35800, DANRE35799, DANRE35798, DANRE22476, DANRE22475, DANRE22474	STRPU_23242
OG0001515	DANRE35061, DANRE35063, DANRE33905	STRPU_15320, STRPU_15319
OG0001516	DANRE19759, DANRE33416, DANRE33417	STRPU_18551
OG0001517	DANRE40639, DANRE24399, DANRE24400	STRPU_19850, STRPU_23529
OG0001518	DANRE26765, DANRE26770, DANRE26766, DANRE26769, DANRE26768, DANRE26767, DANRE36651	STRPU_07114
OG0001520	DANRE14989, DANRE14988, DANRE17477, DANRE17478, DANRE17480, DANRE17479	STRPU_24561
OG0001521	DANRE01878, DANRE34844, DANRE34845, DANRE34846, DANRE19174, DANRE14501, DANRE14500, DANRE14499, DANRE10329	STRPU_26866
OG0001522	DANRE09766	STRPU_03073
OG0001523	DANRE12958, DANRE12959, DANRE12960, DANRE25465, DANRE25467, DANRE25466, DANRE12570, DANRE31026, DANRE31027, DANRE31028, DANRE12571, DANRE12568, DANRE12569	STRPU_12314
OG0001524	DANRE05747	STRPU_10326
OG0001524	DANRE39017, DANRE12804	STRPU_25252
OG0001525	DANRE38707	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037
OG0001526	DANRE35186, DANRE35185, DANRE35187, DANRE19162, DANRE19163, DANRE26668	STRPU_20380
OG0001527	DANRE35014	STRPU_14392
OG0001527	DANRE09760, DANRE09759	STRPU_25264
OG0001528	DANRE38209, DANRE24432, DANRE24433, DANRE26417, DANRE26416	STRPU_10769
OG0001529	DANRE36607, DANRE36723, DANRE22259, DANRE22260	STRPU_00143
OG0001531	DANRE05786, DANRE05785, DANRE22335, DANRE22337, DANRE22336, DANRE06652, DANRE06654, DANRE06651, DANRE20423, DANRE06653	STRPU_10272
OG0001532	DANRE23224, DANRE23223, DANRE23222, DANRE02351, DANRE37910, DANRE13368, DANRE26575, DANRE26574	STRPU_10950
OG0001533	DANRE41403, DANRE35818, DANRE35817, DANRE42529	STRPU_24952
OG0001534	DANRE03599, DANRE30160, DANRE30161, DANRE03650, DANRE03598, DANRE29296, DANRE29295, DANRE03600, DANRE03597	STRPU_08320, STRPU_08319
OG0001536	DANRE14602	STRPU_21047
OG0001538	DANRE05560, DANRE18373	STRPU_12441, STRPU_12432
OG0001545	DANRE19325, DANRE12919, DANRE12920, DANRE09585, DANRE09584, DANRE13941, DANRE13940, DANRE19323, DANRE19324, DANRE19326	STRPU_27363
OG0001546	DANRE11502, DANRE11501, DANRE11499, DANRE04439, DANRE04438	STRPU_20460
OG0001549	DANRE31578, DANRE31577, DANRE31579, DANRE41309, DANRE02223, DANRE20636	STRPU_24400
OG0001550	DANRE26888, DANRE26887, DANRE26889, DANRE24227	STRPU_21280, STRPU_20475
OG0001551	DANRE12100, DANRE12099, DANRE18422, DANRE18424, DANRE18421, DANRE18423	STRPU_21860, STRPU_21899, STRPU_21891
OG0001552	DANRE36973	STRPU_22979
OG0001553	DANRE39596, DANRE39595, DANRE00133, DANRE04965, DANRE20535	STRPU_04052
OG0001554	DANRE08861, DANRE00816, DANRE38027	STRPU_02015, STRPU_16951
OG0001556	DANRE19953	STRPU_20697
OG0001557	DANRE37687, DANRE37688	STRPU_12321
OG0001557	DANRE25710, DANRE25711	STRPU_23129
OG0001558	DANRE19439, DANRE19440, DANRE19438, DANRE33921, DANRE33920, DANRE16554	STRPU_20040
OG0001559	DANRE05634, DANRE05635, DANRE18362, DANRE18361, DANRE00902	STRPU_21439
OG0001560	DANRE16040, DANRE21762, DANRE21761	STRPU_22041
OG0001561	DANRE41304, DANRE41305, DANRE39816, DANRE02440, DANRE25915, DANRE31611	STRPU_22097
OG0001562	DANRE41732	STRPU_10858, STRPU_10839
OG0001563	DANRE22148, DANRE22116	STRPU_26909, STRPU_13288, STRPU_13360
OG0001564	DANRE36281, DANRE36280, DANRE08942, DANRE08944, DANRE08941, DANRE08945, DANRE08943, DANRE06929, DANRE06930	STRPU_06537, STRPU_06563
OG0001565	DANRE08671, DANRE08672, DANRE01279, DANRE01280, DANRE37840, DANRE27963, DANRE27964, DANRE27965	STRPU_03587, STRPU_03523, STRPU_03586
OG0001566	DANRE18475, DANRE18473, DANRE18474, DANRE23554	STRPU_17707
OG0001567	DANRE02935, DANRE02934, DANRE41074, DANRE26432, DANRE26431, DANRE26430, DANRE02930	STRPU_14545, STRPU_14538
OG0001568	DANRE28635	STRPU_08839, STRPU_00977
OG0001569	DANRE42470, DANRE15236, DANRE15237, DANRE06992, DANRE06994, DANRE06991, DANRE06995, DANRE06993	STRPU_06491, STRPU_06672
OG0001570	DANRE07850, DANRE07849	STRPU_25866
OG0001571	DANRE08150, DANRE08151, DANRE34997, DANRE34996	STRPU_03649, STRPU_03634
OG0001572	DANRE33793	STRPU_17033, STRPU_01799
OG0001572	DANRE26230, DANRE26229	STRPU_25872
OG0001573	DANRE24556, DANRE24557, DANRE24555, DANRE00159, DANRE00158	STRPU_18175
OG0001574	DANRE15592, DANRE30051, DANRE04165, DANRE04166, DANRE30225, DANRE09351, DANRE09352, DANRE09353	STRPU_09295
OG0001576	DANRE19270, DANRE19269, DANRE12147, DANRE12146, DANRE19271	STRPU_26967
OG0001578	DANRE41163	STRPU_09755, STRPU_09711
OG0001579	DANRE03279, DANRE05767, DANRE05766, DANRE03277, DANRE03278, DANRE03276, DANRE03275	STRPU_04737, STRPU_04730, STRPU_04736
OG0001580	DANRE22288, DANRE26125, DANRE26128, DANRE26124, DANRE26129, DANRE26127, DANRE12171, DANRE12170, DANRE26126	STRPU_25493
OG0001581	DANRE11905	STRPU_21852, STRPU_21108
OG0001582	DANRE00147, DANRE00146, DANRE08340, DANRE08339, DANRE00774, DANRE00775, DANRE28929, DANRE28926, DANRE28927, DANRE28928	STRPU_15059
OG0001583	DANRE15872, DANRE15871, DANRE07319, DANRE05317, DANRE05315, DANRE02925, DANRE05316	STRPU_09827
OG0001584	DANRE22142, DANRE22143	STRPU_06055
OG0001588	DANRE00650	STRPU_25573, STRPU_16712, STRPU_02105, STRPU_02107, STRPU_02100, STRPU_09127, STRPU_19443, STRPU_18893, STRPU_18890, STRPU_18888, STRPU_02106
OG0001589	DANRE30150	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159
OG0001590	DANRE38393, DANRE38392	STRPU_17388, STRPU_26879
OG0001592	DANRE43249, DANRE24961, DANRE24962, DANRE38415, DANRE38414, DANRE14917, DANRE14918	STRPU_22809, STRPU_22808, STRPU_01967, STRPU_23555
OG0001593	DANRE16008, DANRE38492, DANRE38493, DANRE38494, DANRE16007, DANRE14940, DANRE14941	STRPU_22521
OG0001596	DANRE40764	STRPU_23283
OG0001597	DANRE14881	STRPU_14448, STRPU_14431
OG0001597	DANRE25200, DANRE25198, DANRE25199, DANRE25197	STRPU_15998
OG0001598	DANRE20444, DANRE07800, DANRE42077, DANRE04982	STRPU_03397, STRPU_10743, STRPU_20935
OG0001598	DANRE30245	STRPU_19290, STRPU_09022, STRPU_21628
OG0001599	DANRE30081, DANRE30489, DANRE30492, DANRE30493, DANRE30491, DANRE30490	STRPU_08993
OG0001600	DANRE14660, DANRE05599, DANRE05598, DANRE18214, DANRE24012, DANRE27336, DANRE27337	STRPU_07559, STRPU_00590
OG0001601	DANRE21638, DANRE16145, DANRE31813, DANRE41788, DANRE18185, DANRE41789, DANRE16577, DANRE16576, DANRE00585, DANRE24561, DANRE37278, DANRE36288, DANRE37877, DANRE40966, DANRE30132, DANRE22621, DANRE26724, DANRE40967	STRPU_09446, STRPU_01170, STRPU_09800, STRPU_01037, STRPU_16501, STRPU_10316, STRPU_07134, STRPU_09041, STRPU_00374, STRPU_24759, STRPU_04746, STRPU_07522, STRPU_16198, STRPU_23967, STRPU_11200, STRPU_21470, STRPU_04425, STRPU_10282, STRPU_09360, STRPU_16540, STRPU_25966, STRPU_15454, STRPU_13859, STRPU_15615, STRPU_25833, STRPU_13924, STRPU_13614, STRPU_20414, STRPU_00167
OG0001602	DANRE38529	STRPU_12465
OG0001604	DANRE38746	STRPU_20664
OG0001604	DANRE07901, DANRE07902	STRPU_14571
OG0001605	DANRE37473, DANRE28391, DANRE12806, DANRE02340, DANRE10148, DANRE10146, DANRE10145, DANRE10147	STRPU_25478, STRPU_12565
OG0001606	DANRE00450	STRPU_00806, STRPU_25539
OG0001606	DANRE04309	STRPU_09537
OG0001608	DANRE10240, DANRE10239, DANRE38903, DANRE38904	STRPU_25716, STRPU_25698
OG0001609	DANRE35730	STRPU_06891
OG0001609	DANRE02201	STRPU_23497
OG0001610	DANRE11392, DANRE11391, DANRE40973, DANRE40974, DANRE10644, DANRE14143, DANRE14144	STRPU_24471
OG0001611	DANRE17784, DANRE17782, DANRE17783, DANRE11027, DANRE11028, DANRE22005, DANRE22004, DANRE04446, DANRE04445, DANRE13140, DANRE13139	STRPU_20967
OG0001612	DANRE10050	STRPU_17129
OG0001614	DANRE28279	STRPU_27003
OG0001614	DANRE22251, DANRE22252	STRPU_00963, STRPU_08858
OG0001615	DANRE25213, DANRE38690, DANRE38693, DANRE38692, DANRE38694, DANRE30770	STRPU_12203
OG0001617	DANRE36595, DANRE36594, DANRE02672, DANRE02671, DANRE12595, DANRE12596, DANRE40227, DANRE40228	STRPU_23604
OG0001620	DANRE09560, DANRE09559, DANRE33474, DANRE33475, DANRE26504, DANRE26503, DANRE36448, DANRE36449	STRPU_19915
OG0001621	DANRE28760, DANRE28761, DANRE21954, DANRE21955, DANRE03608, DANRE03609, DANRE29302, DANRE29301, DANRE29300	STRPU_05699
OG0001622	DANRE03406, DANRE03408, DANRE03407, DANRE11247, DANRE11246, DANRE11244, DANRE11245, DANRE39828	STRPU_09518
OG0001624	DANRE40299, DANRE18509, DANRE14986, DANRE14987, DANRE22639	STRPU_24187, STRPU_01112
OG0001627	DANRE13526	STRPU_10394
OG0001627	DANRE07055, DANRE20177, DANRE04818	STRPU_09510
OG0001628	DANRE04668, DANRE04667	STRPU_20435
OG0001628	DANRE33716	STRPU_21204
OG0001629	DANRE19284, DANRE19282, DANRE19283, DANRE19285	STRPU_20028, STRPU_20029
OG0001632	DANRE40468, DANRE40467, DANRE25650, DANRE31625, DANRE31626, DANRE31624, DANRE20624, DANRE20625	STRPU_23809, STRPU_23843
OG0001633	DANRE38755, DANRE38754	STRPU_24119, STRPU_24126
OG0001634	DANRE35114, DANRE35402, DANRE35115	STRPU_20042
OG0001634	DANRE05161, DANRE07771	STRPU_21767, STRPU_21703
OG0001635	DANRE33805, DANRE33804, DANRE33803, DANRE33802, DANRE06374, DANRE06373	STRPU_05304
OG0001636	DANRE39033, DANRE39034, DANRE39032, DANRE39035, DANRE39036	STRPU_26253
OG0001637	DANRE43095	STRPU_08189
OG0001638	DANRE28937, DANRE28938, DANRE34172, DANRE34169, DANRE34171, DANRE34170	STRPU_14215
OG0001639	DANRE25902, DANRE12203, DANRE12204, DANRE21606, DANRE21607, DANRE21610, DANRE21608, DANRE21609	STRPU_26515
OG0001640	DANRE22577, DANRE22576, DANRE36767	STRPU_22717, STRPU_00700
OG0001641	DANRE03483, DANRE03482, DANRE03481, DANRE03744, DANRE03748, DANRE03749	STRPU_24984
OG0001642	DANRE19971, DANRE37998, DANRE38002, DANRE38000, DANRE38001	STRPU_21824
OG0001643	DANRE19839, DANRE19840, DANRE08012, DANRE08013, DANRE10381, DANRE10380, DANRE10383, DANRE10382	STRPU_03592, STRPU_03527
OG0001644	DANRE18118, DANRE18119, DANRE10357	STRPU_07026
OG0001651	DANRE03107, DANRE03106, DANRE20143, DANRE03105, DANRE03104, DANRE05409, DANRE05408, DANRE19302, DANRE19303, DANRE19301, DANRE19304	STRPU_04788
OG0001652	DANRE11920, DANRE11918, DANRE11919, DANRE11921	STRPU_21641, STRPU_00295, STRPU_00191
OG0001653	DANRE33414, DANRE01185, DANRE01184	STRPU_18928, STRPU_18930, STRPU_18865
OG0001654	DANRE22402, DANRE05790, DANRE18401, DANRE18402	STRPU_24101, STRPU_24566
OG0001655	DANRE37499, DANRE37500, DANRE37498, DANRE37497, DANRE02917, DANRE38012, DANRE20101, DANRE20102, DANRE20103	STRPU_05327
OG0001656	DANRE29043	STRPU_02552, STRPU_14771
OG0001657	DANRE33903, DANRE16790, DANRE00304, DANRE00303, DANRE33902, DANRE16788, DANRE16789	STRPU_14732
OG0001658	DANRE22705, DANRE40316	STRPU_07439, STRPU_07448
OG0001659	DANRE14205, DANRE10075, DANRE10074, DANRE17448, DANRE17449	STRPU_17531
OG0001660	DANRE07022, DANRE23646, DANRE23647, DANRE07141, DANRE23649, DANRE23648	STRPU_04934
OG0001661	DANRE24032	STRPU_15061
OG0001661	DANRE24031	STRPU_25156
OG0001662	DANRE43066	STRPU_01806
OG0001662	DANRE34938, DANRE42737, DANRE34939, DANRE13284, DANRE13283, DANRE40937	STRPU_17153
OG0001663	DANRE25847, DANRE25848, DANRE30753, DANRE30752, DANRE40330, DANRE40329, DANRE40440	STRPU_22095
OG0001665	DANRE29857	STRPU_01425, STRPU_08744
OG0001666	DANRE15339, DANRE15337, DANRE15338	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003
OG0001667	DANRE03847, DANRE03846, DANRE14682, DANRE08579, DANRE28517	STRPU_13327, STRPU_13922, STRPU_13935
OG0001668	DANRE18595, DANRE18596	STRPU_17265
OG0001670	DANRE19433, DANRE19434, DANRE34059	STRPU_20375
OG0001671	DANRE22102	STRPU_23579
OG0001672	DANRE20393, DANRE20394, DANRE20392, DANRE24385, DANRE41470, DANRE13811, DANRE03870, DANRE14899, DANRE14898, DANRE14897	STRPU_23272
OG0001673	DANRE11517, DANRE11518, DANRE11789	STRPU_21686, STRPU_21751
OG0001674	DANRE12930, DANRE38345, DANRE38346, DANRE00321, DANRE00322	STRPU_23906
OG0001675	DANRE09941, DANRE09940, DANRE09942, DANRE13592, DANRE17758, DANRE17757, DANRE10773, DANRE10774	STRPU_07480
OG0001676	DANRE04978	STRPU_04793
OG0001676	DANRE28348, DANRE28347	STRPU_22887
OG0001677	DANRE01525, DANRE35353, DANRE35352	STRPU_14147, STRPU_14173
OG0001677	DANRE35354	STRPU_16258, STRPU_12978, STRPU_10003
OG0001678	DANRE10459, DANRE10458, DANRE14832, DANRE14831, DANRE02623, DANRE02624, DANRE41669, DANRE41670	STRPU_22047, STRPU_22048
OG0001680	DANRE37802	STRPU_20436
OG0001682	DANRE35937	STRPU_06239
OG0001683	DANRE41894, DANRE41893, DANRE06314, DANRE06313, DANRE06312, DANRE10079, DANRE14208, DANRE23534	STRPU_17458, STRPU_17475
OG0001684	DANRE10400, DANRE01922	STRPU_14381
OG0001685	DANRE15894, DANRE15893, DANRE06018	STRPU_05303
OG0001686	DANRE38859, DANRE38858, DANRE38861, DANRE38860, DANRE38862	STRPU_26044
OG0001687	DANRE04622	STRPU_25158, STRPU_24138
OG0001688	DANRE15670, DANRE39275, DANRE20110, DANRE20111, DANRE20112, DANRE20109, DANRE08739	STRPU_05297
OG0001689	DANRE08083, DANRE08082, DANRE00075, DANRE33680	STRPU_14303
OG0001691	DANRE03833	STRPU_15006
OG0001692	DANRE36405, DANRE34911, DANRE27065, DANRE27066, DANRE27064, DANRE34910, DANRE36404	STRPU_19066
OG0001694	DANRE31360, DANRE36704, DANRE36702, DANRE02208, DANRE02209	STRPU_01478
OG0001696	DANRE39928, DANRE31315, DANRE25771, DANRE38937, DANRE34450, DANRE06772, DANRE06774, DANRE06773	STRPU_01381, STRPU_11566
OG0001703	DANRE25219	STRPU_01270, STRPU_01272, STRPU_18216, STRPU_20353, STRPU_18217, STRPU_18173, STRPU_22909, STRPU_22894, STRPU_18213, STRPU_18215
OG0001704	DANRE36568, DANRE36566, DANRE36565, DANRE36567	STRPU_05453
OG0001706	DANRE20185, DANRE20183, DANRE20182, DANRE38154, DANRE38156, DANRE38153, DANRE38155, DANRE33839, DANRE38152, DANRE38151	STRPU_05229
OG0001707	DANRE26662	STRPU_24819
OG0001708	DANRE24243, DANRE33359, DANRE06779	STRPU_06608
OG0001709	DANRE20434, DANRE20433, DANRE07634, DANRE07630, DANRE07631, DANRE07635, DANRE07633	STRPU_05233
OG0001710	DANRE12478, DANRE12477, DANRE12479, DANRE30737, DANRE39749, DANRE39748	STRPU_23701
OG0001711	DANRE20000, DANRE22235, DANRE22236, DANRE05625, DANRE05624, DANRE05623	STRPU_21095, STRPU_21094
OG0001712	DANRE15992, DANRE15991, DANRE04981, DANRE04979, DANRE04980, DANRE33571, DANRE33569, DANRE33570	STRPU_04462
OG0001713	DANRE07425	STRPU_10631
OG0001713	DANRE26203	STRPU_25915
OG0001714	DANRE21431, DANRE29712, DANRE29711	STRPU_08986
OG0001714	DANRE04460, DANRE22006	STRPU_20557
OG0001716	DANRE21265	STRPU_25551, STRPU_00816
OG0001717	DANRE19758, DANRE31911, DANRE32559, DANRE32679	STRPU_16455
OG0001718	DANRE11962, DANRE11963	STRPU_20683
OG0001720	DANRE08343, DANRE06583, DANRE06582, DANRE33676, DANRE33677	STRPU_14657
OG0001721	DANRE42265, DANRE17694, DANRE17693, DANRE12002, DANRE11490, DANRE11491	STRPU_14647
OG0001723	DANRE06882, DANRE06883, DANRE00862, DANRE00863, DANRE36498, DANRE36499, DANRE36500	STRPU_06356
OG0001724	DANRE17287, DANRE17289, DANRE17288, DANRE11702, DANRE11699, DANRE11701, DANRE11700	STRPU_18093, STRPU_01781
OG0001725	DANRE20152, DANRE20154, DANRE20153, DANRE04340, DANRE34739, DANRE34740	STRPU_04487, STRPU_04362
OG0001726	DANRE05644	STRPU_20634
OG0001727	DANRE07810, DANRE11511, DANRE02954, DANRE02955	STRPU_21219
OG0001728	DANRE13222, DANRE13223, DANRE43129	STRPU_26695
OG0001729	DANRE25053, DANRE25052, DANRE40479, DANRE20601	STRPU_23619
OG0001730	DANRE40001, DANRE40000, DANRE28316, DANRE21475, DANRE21473, DANRE21474	STRPU_18631, STRPU_18614
OG0001731	DANRE36990, DANRE36991, DANRE22271, DANRE31351, DANRE31352, DANRE31353	STRPU_12360
OG0001732	DANRE42497, DANRE42498, DANRE42496, DANRE15247, DANRE15250, DANRE15251, DANRE15248, DANRE15249, DANRE07640, DANRE07639, DANRE07641, DANRE07642	STRPU_06110
OG0001733	DANRE37166, DANRE37165, DANRE04810, DANRE04809	STRPU_09898
OG0001735	DANRE41492, DANRE41491, DANRE35540, DANRE35539, DANRE29119	STRPU_02435, STRPU_13629
OG0001736	DANRE39347, DANRE23822	STRPU_25297
OG0001737	DANRE24369, DANRE22720	STRPU_07635
OG0001737	DANRE42376, DANRE05864	STRPU_17777
OG0001738	DANRE03200, DANRE03201, DANRE29630, DANRE29631, DANRE25269, DANRE25268, DANRE12564	STRPU_12582
OG0001739	DANRE30661, DANRE30662, DANRE38419, DANRE38418, DANRE38416, DANRE25764, DANRE25763	STRPU_12635
OG0001740	DANRE23557, DANRE38268, DANRE30945, DANRE30946	STRPU_12729, STRPU_12731
OG0001743	DANRE39851, DANRE39852, DANRE19109, DANRE19115	STRPU_19741
OG0001744	DANRE27212, DANRE38779, DANRE41566, DANRE35596, DANRE35597, DANRE23144, DANRE23143	STRPU_22012
OG0001745	DANRE18517, DANRE18516	STRPU_26910
OG0001746	DANRE39306, DANRE39307, DANRE25487, DANRE25125, DANRE25124, DANRE25122, DANRE25123	STRPU_01643, STRPU_11979
OG0001747	DANRE36006, DANRE13392, DANRE13393, DANRE08629, DANRE08628, DANRE35932	STRPU_06888
OG0001749	DANRE15845, DANRE15844, DANRE06173, DANRE42876, DANRE06366, DANRE06368	STRPU_05824
OG0001751	DANRE06575, DANRE06574, DANRE06573	STRPU_10281
OG0001752	DANRE21463, DANRE21464, DANRE38372, DANRE38373, DANRE38374, DANRE38375	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	DANRE43123, DANRE43122, DANRE10044, DANRE10045, DANRE10043, DANRE10042, DANRE42456, DANRE33390	STRPU_17742
OG0001755	DANRE26225, DANRE26224, DANRE26226, DANRE26228, DANRE26227	STRPU_12732
OG0001755	DANRE19818	STRPU_24786
OG0001756	DANRE16138	STRPU_09617
OG0001756	DANRE39599, DANRE39598	STRPU_04685
OG0001757	DANRE18863, DANRE11008	STRPU_21210
OG0001758	DANRE19929	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498
OG0001759	DANRE07377, DANRE07378	STRPU_10425
OG0001759	DANRE16351	STRPU_15903
OG0001760	DANRE31143, DANRE31142	STRPU_22819, STRPU_01978
OG0001768	DANRE39539, DANRE39538, DANRE28401	STRPU_26512
OG0001769	DANRE03973, DANRE03974	STRPU_04596, STRPU_14107
OG0001769	DANRE05499, DANRE05498	STRPU_20984
OG0001770	DANRE42924, DANRE33844, DANRE06066, DANRE16806, DANRE16805	STRPU_17113, STRPU_16408
OG0001772	DANRE11906, DANRE13434, DANRE13432, DANRE13433, DANRE11144	STRPU_21190, STRPU_21191
OG0001774	DANRE19499	STRPU_09937
OG0001774	DANRE23023, DANRE23024, DANRE23025	STRPU_23744
OG0001775	DANRE21680, DANRE21679, DANRE21681, DANRE21683, DANRE21684, DANRE28352, DANRE28351, DANRE34596	STRPU_26768
OG0001778	DANRE38052, DANRE38053, DANRE27757, DANRE27756, DANRE27754, DANRE27753, DANRE27755	STRPU_25828
OG0001780	DANRE33899	STRPU_14799
OG0001781	DANRE03858, DANRE03859	STRPU_13577, STRPU_01597
OG0001781	DANRE08607	STRPU_20058
OG0001782	DANRE43084, DANRE43085	STRPU_26752, STRPU_26766
OG0001782	DANRE03341	STRPU_04678
OG0001783	DANRE24810	STRPU_06159
OG0001787	DANRE42517, DANRE42516, DANRE43271, DANRE18470, DANRE18471, DANRE11456, DANRE11455	STRPU_17941
OG0001789	DANRE08206, DANRE08207, DANRE01213, DANRE01212	STRPU_15451, STRPU_15452
OG0001790	DANRE09782, DANRE09781, DANRE09783	STRPU_03304
OG0001792	DANRE28329, DANRE28330	STRPU_27220
OG0001793	DANRE10214	STRPU_23388
OG0001793	DANRE01272, DANRE01271	STRPU_24396
OG0001794	DANRE25500, DANRE30802	STRPU_12642, STRPU_12643
OG0001796	DANRE23407, DANRE23408, DANRE24101	STRPU_07743, STRPU_07742
OG0001797	DANRE07397, DANRE07398, DANRE07399	STRPU_09943
OG0001798	DANRE21686, DANRE21687, DANRE25175, DANRE25176	STRPU_09683, STRPU_23903
OG0001799	DANRE08293, DANRE20326, DANRE20327, DANRE20328	STRPU_14816
OG0001800	DANRE23380, DANRE23381, DANRE23379, DANRE02761, DANRE25885, DANRE25884, DANRE30952, DANRE30951	STRPU_22920
OG0001801	DANRE39875, DANRE20661, DANRE38263, DANRE38264, DANRE39824, DANRE38265	STRPU_12836
OG0001803	DANRE01407, DANRE01406, DANRE41160, DANRE41159, DANRE03114, DANRE05424, DANRE05422, DANRE05423, DANRE34540, DANRE34539, DANRE00367	STRPU_04203, STRPU_04243
OG0001804	DANRE37916, DANRE37917, DANRE35091, DANRE35092, DANRE40586, DANRE40585, DANRE19527	STRPU_14674
OG0001805	DANRE30715, DANRE30716, DANRE37701, DANRE37700, DANRE37699	STRPU_12761, STRPU_02348
OG0001806	DANRE25722, DANRE25721, DANRE25720, DANRE30789, DANRE40399, DANRE30790, DANRE25723, DANRE40400	STRPU_22008
OG0001807	DANRE29039, DANRE29040	STRPU_24677
OG0001808	DANRE33470, DANRE33469, DANRE36362	STRPU_00247, STRPU_18809
OG0001809	DANRE21533, DANRE21532	STRPU_19392
OG0001810	DANRE10462, DANRE35828, DANRE35825, DANRE35827, DANRE35826	STRPU_01878, STRPU_25193
OG0001812	DANRE13149, DANRE13148	STRPU_26242, STRPU_26243
OG0001814	DANRE09136, DANRE09138, DANRE09137, DANRE09135	STRPU_24614
OG0001815	DANRE10889	STRPU_21144
OG0001816	DANRE34914, DANRE34915	STRPU_18814, STRPU_00243
OG0001817	DANRE24732, DANRE30431, DANRE03054, DANRE39807, DANRE39808, DANRE09320, DANRE09319, DANRE14047, DANRE14048	STRPU_08787
OG0001818	DANRE18933, DANRE18932, DANRE18934, DANRE18839	STRPU_00061
OG0001819	DANRE09412, DANRE09413, DANRE41795	STRPU_01919, STRPU_22763
OG0001820	DANRE16697, DANRE16696, DANRE16698, DANRE05950	STRPU_04399, STRPU_04054
OG0001821	DANRE22028, DANRE22024, DANRE22026, DANRE22027	STRPU_09182, STRPU_02150
OG0001822	DANRE31080, DANRE31079, DANRE31081, DANRE02365	STRPU_12353
OG0001823	DANRE12895, DANRE41133	STRPU_02648, STRPU_16170
OG0001825	DANRE43003, DANRE43002, DANRE05720, DANRE05719	STRPU_02037, STRPU_08032
OG0001826	DANRE08839, DANRE28074, DANRE28073, DANRE06753, DANRE33831	STRPU_07008
OG0001827	DANRE19148, DANRE19149, DANRE19147	STRPU_20293, STRPU_20294, STRPU_20292
OG0001829	DANRE39018, DANRE38303, DANRE38304, DANRE12813, DANRE12812	STRPU_26227
OG0001830	DANRE26348, DANRE26349, DANRE18225, DANRE18230, DANRE18231, DANRE18232, DANRE18233, DANRE18229, DANRE18228, DANRE05490, DANRE05489, DANRE05488	STRPU_07804
OG0001831	DANRE24742, DANRE36143, DANRE36142, DANRE29377, DANRE29378, DANRE29379	STRPU_09256
OG0001832	DANRE19216	STRPU_23928
OG0001832	DANRE09900, DANRE25603	STRPU_22029
OG0001834	DANRE16072, DANRE16073, DANRE16074, DANRE41758, DANRE41757, DANRE23895, DANRE23894	STRPU_13381, STRPU_13361
OG0001835	DANRE25260, DANRE25259	STRPU_19886, STRPU_19859, STRPU_19884, STRPU_19858, STRPU_10311, STRPU_19885, STRPU_12375, STRPU_12316
