Orthogroup	DANRE	APOSC_ok
OG0001348	DANRE41949, DANRE41948, DANRE16560, DANRE16561, DANRE16562, DANRE06898, DANRE06897, DANRE06899	APOSC_29007, APOSC_29008
OG0001350	DANRE26476, DANRE26475	APOSC_19044
OG0001350	DANRE23566	APOSC_01928, APOSC_01807, APOSC_12828, APOSC_28227
OG0001351	DANRE37115, DANRE20230, DANRE20231	APOSC_12255, APOSC_12254
OG0001352	DANRE41231, DANRE39193, DANRE20952	APOSC_09016, APOSC_09015, APOSC_00670, APOSC_22722, APOSC_00899
OG0001353	DANRE11425	APOSC_06612
OG0001353	DANRE22526, DANRE22525, DANRE28302, DANRE28301, DANRE22523, DANRE22524	APOSC_25721
OG0001354	DANRE42392	APOSC_27231
OG0001354	DANRE33460	APOSC_23529
OG0001355	DANRE20243, DANRE15599, DANRE15597, DANRE40954, DANRE00104, DANRE00105	APOSC_12249
OG0001356	DANRE02255, DANRE41297, DANRE31190, DANRE24957, DANRE31188, DANRE31189, DANRE41121, DANRE41120	APOSC_18143
OG0001357	DANRE11276, DANRE20008, DANRE20007, DANRE39440, DANRE13135, DANRE13134, DANRE13136	APOSC_06611
OG0001358	DANRE18167	APOSC_25741
OG0001359	DANRE21737, DANRE28265, DANRE13462, DANRE13460, DANRE13461, DANRE09599	APOSC_05796
OG0001361	DANRE25433, DANRE37698, DANRE30944	APOSC_10076
OG0001362	DANRE03032, DANRE09504	APOSC_07416, APOSC_07418
OG0001362	DANRE09501, DANRE09502, DANRE09503	APOSC_07417
OG0001363	DANRE36183, DANRE36182, DANRE26801, DANRE19464, DANRE19465	APOSC_13047, APOSC_04146, APOSC_25033
OG0001364	DANRE00727, DANRE00728, DANRE37949, DANRE28112	APOSC_01652
OG0001365	DANRE16220, DANRE42881, DANRE16684, DANRE23728, DANRE16682, DANRE16681, DANRE16683	APOSC_19776, APOSC_19497, APOSC_08816, APOSC_19184
OG0001366	DANRE23791, DANRE23792	APOSC_16257
OG0001367	DANRE35489, DANRE35487, DANRE35488, DANRE27264, DANRE27263, DANRE18747, DANRE18746, DANRE11545, DANRE11547	APOSC_02909
OG0001368	DANRE11214, DANRE18968, DANRE11869, DANRE11868	APOSC_19224
OG0001369	DANRE21298, DANRE21299, DANRE02286, DANRE02285, DANRE02287, DANRE02288, DANRE30767, DANRE30768	APOSC_00594, APOSC_00593
OG0001370	DANRE12902, DANRE12901	APOSC_20803, APOSC_20802, APOSC_05081
OG0001370	DANRE42207, DANRE42206	APOSC_27098
OG0001371	DANRE21328	APOSC_04765, APOSC_24656, APOSC_24655, APOSC_12215
OG0001372	DANRE36486, DANRE36487, DANRE36488, DANRE36489	APOSC_13607
OG0001373	DANRE03670, DANRE03669, DANRE29075, DANRE30104, DANRE30103, DANRE04357, DANRE04358, DANRE03631	APOSC_10593
OG0001374	DANRE10171, DANRE14946, DANRE39062, DANRE39059, DANRE39058, DANRE39063, DANRE39057, DANRE39061, DANRE39060	APOSC_13404
OG0001375	DANRE10157	APOSC_04608
OG0001375	DANRE18696, DANRE09144, DANRE14191	APOSC_01077
OG0001376	DANRE13312, DANRE08674, DANRE08675, DANRE15292, DANRE15289, DANRE42507, DANRE42508, DANRE42506, DANRE42509, DANRE42505, DANRE15290, DANRE15291	APOSC_00252
OG0001377	DANRE39241, DANRE11221, DANRE11220, DANRE11219, DANRE11218, DANRE33213, DANRE33211	APOSC_17837
OG0001378	DANRE39692, DANRE00586, DANRE00587, DANRE04190, DANRE04191, DANRE15660, DANRE20427, DANRE07393, DANRE06565, DANRE06566	APOSC_25235
OG0001379	DANRE26946, DANRE36264, DANRE36263, DANRE06960, DANRE06961, DANRE06962, DANRE01201, DANRE01199, DANRE01200	APOSC_16176
OG0001380	DANRE20401, DANRE00510, DANRE00511, DANRE15800, DANRE15801, DANRE15802	APOSC_08860, APOSC_27915
OG0001381	DANRE01812, DANRE25964, DANRE25965, DANRE38390, DANRE34864, DANRE38389, DANRE00502, DANRE00503, DANRE34863, DANRE38391	APOSC_12542, APOSC_12541, APOSC_12540, APOSC_12539
OG0001382	DANRE29511, DANRE29512, DANRE29509, DANRE29510	APOSC_27796, APOSC_27799, APOSC_27795, APOSC_27797, APOSC_27798
OG0001384	DANRE07601, DANRE16582	APOSC_23265
OG0001384	DANRE16583	APOSC_09829, APOSC_09830, APOSC_09828
OG0001388	DANRE24136, DANRE24135, DANRE43047, DANRE06369	APOSC_08589
OG0001389	DANRE33845, DANRE33846, DANRE06321, DANRE06320, DANRE16804, DANRE23628, DANRE07111, DANRE07109, DANRE07110	APOSC_23942
OG0001394	DANRE15699, DANRE15700, DANRE06811, DANRE06812	APOSC_06779, APOSC_06780
OG0001395	DANRE11462, DANRE11463, DANRE11465, DANRE04772, DANRE06302, DANRE33867, DANRE33866, DANRE24364, DANRE24363, DANRE24362	APOSC_17993
OG0001397	DANRE07349, DANRE05010	APOSC_16804
OG0001397	DANRE04061, DANRE04062	APOSC_15929
OG0001399	DANRE19814	APOSC_04275
OG0001399	DANRE36899, DANRE36900, DANRE36901, DANRE26137	APOSC_15359
OG0001400	DANRE03875, DANRE03874, DANRE03873, DANRE41416, DANRE41417, DANRE14344, DANRE09550	APOSC_16578, APOSC_16577
OG0001401	DANRE42440, DANRE42441	APOSC_06205
OG0001402	DANRE00307, DANRE00305, DANRE00306, DANRE33911, DANRE33913, DANRE33912, DANRE33910, DANRE33909, DANRE29660, DANRE07551, DANRE07549, DANRE07550, DANRE07552	APOSC_08403, APOSC_08404
OG0001403	DANRE34695, DANRE08412, DANRE33510, DANRE33511, DANRE33512	APOSC_22719, APOSC_14048, APOSC_27540
OG0001404	DANRE41083	APOSC_26753
OG0001405	DANRE12277, DANRE10207, DANRE13582, DANRE10206	APOSC_27750
OG0001405	DANRE15536	APOSC_16445
OG0001406	DANRE22189, DANRE22190, DANRE37991, DANRE37992, DANRE06530, DANRE06531, DANRE06529	APOSC_16330
OG0001408	DANRE19547, DANRE19548, DANRE19549, DANRE24542, DANRE24541, DANRE24540, DANRE26730, DANRE26731, DANRE26728, DANRE26729, DANRE24539	APOSC_19450, APOSC_19451
OG0001409	DANRE09251, DANRE09250, DANRE13818, DANRE13817, DANRE13819, DANRE16638, DANRE41648	APOSC_14068, APOSC_14069
OG0001410	DANRE30066, DANRE30065	APOSC_18435
OG0001410	DANRE24024	APOSC_02633
OG0001411	DANRE17922, DANRE17923, DANRE17924	APOSC_10503, APOSC_27904
OG0001412	DANRE35250, DANRE35249, DANRE35251	APOSC_01812
OG0001413	DANRE35337	APOSC_20512
OG0001413	DANRE38970	APOSC_06316
OG0001414	DANRE16711	APOSC_07127
OG0001414	DANRE04939	APOSC_08515
OG0001415	DANRE33647, DANRE33648	APOSC_10475, APOSC_25795
OG0001415	DANRE41471	APOSC_18593
OG0001416	DANRE43206, DANRE43207, DANRE02789, DANRE02788, DANRE23231, DANRE23232, DANRE02791, DANRE02790	APOSC_03441, APOSC_03440
OG0001417	DANRE02016, DANRE02015	APOSC_22003
OG0001418	DANRE16726, DANRE28677, DANRE28678, DANRE36406, DANRE02103, DANRE02104, DANRE27063	APOSC_27061
OG0001419	DANRE11166, DANRE11165, DANRE04320, DANRE04321, DANRE18086, DANRE18087, DANRE15126, DANRE10656	APOSC_12852
OG0001420	DANRE05459, DANRE05458, DANRE40331, DANRE40438, DANRE40439, DANRE02659, DANRE02658, DANRE36962, DANRE30671, DANRE30668, DANRE30672	APOSC_10402
OG0001421	DANRE10854, DANRE17719, DANRE10855, DANRE18329, DANRE18327	APOSC_15996
OG0001422	DANRE09528, DANRE09527, DANRE41453	APOSC_14929
OG0001423	DANRE10401, DANRE10402, DANRE40608, DANRE40609, DANRE40125, DANRE40126, DANRE35639, DANRE35640, DANRE28883, DANRE28884	APOSC_06986, APOSC_06987
OG0001424	DANRE22605, DANRE22606	APOSC_09916
OG0001425	DANRE11642, DANRE18590, DANRE18588, DANRE18587, DANRE18589, DANRE25170, DANRE00361, DANRE34566	APOSC_26741, APOSC_26740
OG0001426	DANRE08922, DANRE08923	APOSC_20670, APOSC_20669
OG0001427	DANRE40320, DANRE40321, DANRE22541, DANRE22540, DANRE22539, DANRE40322, DANRE24655, DANRE24656, DANRE24657, DANRE24658, DANRE30640, DANRE30639, DANRE11704	APOSC_07658
OG0001428	DANRE22947, DANRE22948, DANRE23679, DANRE36635, DANRE23678, DANRE13768	APOSC_06360, APOSC_19650, APOSC_18933, APOSC_19652, APOSC_19651
OG0001429	DANRE24427, DANRE24428, DANRE10119, DANRE10120, DANRE17392, DANRE17391	APOSC_27011, APOSC_27010
OG0001430	DANRE18427, DANRE00904, DANRE07242, DANRE11523, DANRE11522, DANRE13324, DANRE35076	APOSC_10425
OG0001431	DANRE27312, DANRE13762, DANRE13761	APOSC_03549, APOSC_03550
OG0001432	DANRE10784, DANRE18459, DANRE18460	APOSC_10777
OG0001433	DANRE05838, DANRE05839, DANRE05840, DANRE14642, DANRE43059, DANRE05137, DANRE05136	APOSC_21534, APOSC_21533
OG0001434	DANRE17875, DANRE17874	APOSC_06186, APOSC_02988, APOSC_12550
OG0001436	DANRE23771, DANRE27020, DANRE27019	APOSC_05330, APOSC_05328, APOSC_05329
OG0001437	DANRE23774, DANRE23773, DANRE27147, DANRE27146	APOSC_06789
OG0001440	DANRE26671, DANRE26670, DANRE23908, DANRE23909, DANRE02017	APOSC_20481
OG0001441	DANRE14242, DANRE10098, DANRE14241, DANRE14240, DANRE37076, DANRE09411, DANRE14698, DANRE10985, DANRE10984, DANRE18310	APOSC_07931
OG0001445	DANRE16745, DANRE13125, DANRE13126	APOSC_01766
OG0001446	DANRE08208	APOSC_00923, APOSC_00922, APOSC_10170, APOSC_16223, APOSC_07679, APOSC_25660
OG0001447	DANRE11589, DANRE19674, DANRE13128, DANRE13129, DANRE18437	APOSC_07024, APOSC_07026, APOSC_07025, APOSC_07023
OG0001449	DANRE18461, DANRE18463, DANRE18462, DANRE18464	APOSC_12099
OG0001449	DANRE42606, DANRE42607	APOSC_00496
OG0001451	DANRE34609, DANRE34608	APOSC_16226
OG0001451	DANRE25924, DANRE25926, DANRE25925, DANRE25923	APOSC_16661
OG0001452	DANRE34754, DANRE34755, DANRE38979, DANRE10641	APOSC_06149
OG0001453	DANRE10410, DANRE10409, DANRE12759, DANRE38497, DANRE38498, DANRE38496	APOSC_02976
OG0001454	DANRE20582, DANRE11448, DANRE11449, DANRE11450	APOSC_10077
OG0001455	DANRE16762, DANRE21521, DANRE40020, DANRE01869, DANRE27072, DANRE16760, DANRE16761, DANRE28895	APOSC_20486
OG0001456	DANRE26746, DANRE26745	APOSC_10360, APOSC_00503
OG0001457	DANRE04490, DANRE28169, DANRE28168, DANRE28170, DANRE23785, DANRE23783, DANRE23784, DANRE14844, DANRE14842, DANRE05714, DANRE42999, DANRE04489, DANRE01970, DANRE05717, DANRE05716, DANRE05718, DANRE28171	APOSC_00612
OG0001459	DANRE31312, DANRE29490, DANRE29489, DANRE29488	APOSC_03007, APOSC_19515
OG0001459	DANRE31314, DANRE31313	APOSC_11819
OG0001460	DANRE01570, DANRE01569, DANRE01571	APOSC_17898
OG0001460	DANRE05329	APOSC_12171
OG0001461	DANRE25863, DANRE25865	APOSC_22593, APOSC_22594
OG0001462	DANRE18434, DANRE18433, DANRE18432, DANRE18435, DANRE18436	APOSC_13848
OG0001463	DANRE38575, DANRE39152	APOSC_16275
OG0001464	DANRE41518, DANRE41517, DANRE35812, DANRE09829, DANRE09827, DANRE09828, DANRE09826, DANRE23320, DANRE23319, DANRE23321	APOSC_00690
OG0001465	DANRE23082, DANRE23083, DANRE23085, DANRE23084, DANRE23086	APOSC_28148, APOSC_09134
OG0001466	DANRE17753	APOSC_10971
OG0001466	DANRE06224, DANRE06223	APOSC_14104
OG0001467	DANRE34084, DANRE34083, DANRE34082, DANRE34085	APOSC_21011
OG0001467	DANRE07802	APOSC_12095
OG0001468	DANRE42652, DANRE24222, DANRE24223, DANRE24224, DANRE24225, DANRE24221, DANRE24220, DANRE26893, DANRE26890	APOSC_26571
OG0001469	DANRE08993	APOSC_12521
OG0001470	DANRE01224, DANRE01223, DANRE01225, DANRE08432, DANRE08433	APOSC_15496
OG0001472	DANRE09652	APOSC_03478
OG0001472	DANRE22287	APOSC_26882
OG0001473	DANRE29311	APOSC_25378, APOSC_24554
OG0001474	DANRE42186, DANRE42187	APOSC_00391
OG0001474	DANRE03668	APOSC_28339
OG0001475	DANRE36782, DANRE36783, DANRE23188, DANRE23190, DANRE23189	APOSC_19285, APOSC_00671
OG0001476	DANRE17431, DANRE11972, DANRE11971, DANRE11970, DANRE00833, DANRE08825, DANRE08824, DANRE00834, DANRE00832	APOSC_20045
OG0001477	DANRE28001	APOSC_14113
OG0001478	DANRE18721, DANRE18720, DANRE18719	APOSC_12978
OG0001478	DANRE03641	APOSC_11937
OG0001479	DANRE22330, DANRE22329, DANRE30265, DANRE34077, DANRE19450, DANRE19449	APOSC_29168
OG0001480	DANRE35549, DANRE02001, DANRE02000, DANRE09096, DANRE09095	APOSC_05352
OG0001481	DANRE10839, DANRE17957, DANRE17958, DANRE17956, DANRE10838, DANRE10840, DANRE05668, DANRE05669, DANRE05664, DANRE05667, DANRE05666, DANRE05665, DANRE17807	APOSC_24916
OG0001482	DANRE03428, DANRE29353, DANRE29351, DANRE16469, DANRE19526, DANRE19525, DANRE39848, DANRE39846, DANRE34181, DANRE34180	APOSC_19050
OG0001484	DANRE22299, DANRE22301, DANRE36964, DANRE36965, DANRE36967	APOSC_25021, APOSC_13556
OG0001485	DANRE37673, DANRE37672, DANRE37674, DANRE12868, DANRE12867, DANRE34795, DANRE01508, DANRE01509	APOSC_23085, APOSC_23084, APOSC_23083
OG0001486	DANRE20631, DANRE20630, DANRE30794, DANRE30793, DANRE25517, DANRE25516, DANRE25515, DANRE29495, DANRE39113, DANRE39112, DANRE39111	APOSC_27432
OG0001487	DANRE26038, DANRE26037, DANRE26036, DANRE10575, DANRE14739, DANRE14738, DANRE14740, DANRE14741	APOSC_08783
OG0001488	DANRE02082, DANRE02081	APOSC_25402, APOSC_03875
OG0001489	DANRE17537, DANRE17538, DANRE17536, DANRE17539, DANRE17535, DANRE26330, DANRE26331, DANRE26329, DANRE26332, DANRE26328, DANRE26333, DANRE26334, DANRE34702, DANRE34703, DANRE34704, DANRE34242, DANRE34241	APOSC_17497, APOSC_17496
OG0001490	DANRE05267, DANRE35582, DANRE35581, DANRE19987, DANRE19988, DANRE37491, DANRE11663	APOSC_22165
OG0001492	DANRE28921, DANRE08080, DANRE08079, DANRE08081, DANRE08078, DANRE33662	APOSC_14714
OG0001493	DANRE43323, DANRE11190, DANRE11191	APOSC_12580
OG0001495	DANRE22613, DANRE22615, DANRE22614, DANRE22616	APOSC_01292
OG0001496	DANRE39559, DANRE35397	APOSC_09640, APOSC_09641, APOSC_02129, APOSC_24932, APOSC_13192, APOSC_06926
OG0001500	DANRE38025, DANRE41825, DANRE41824, DANRE41826, DANRE41827	APOSC_10163, APOSC_10164
OG0001501	DANRE10996, DANRE10993, DANRE10995, DANRE10994, DANRE11782, DANRE11780, DANRE11781	APOSC_12106, APOSC_12104, APOSC_12107
OG0001502	DANRE29327, DANRE29326	APOSC_05753, APOSC_21241
OG0001503	DANRE01872	APOSC_07503
OG0001503	DANRE28515, DANRE28514	APOSC_29093
OG0001504	DANRE22645, DANRE22646	APOSC_05548
OG0001505	DANRE24459, DANRE24460, DANRE24458, DANRE27105, DANRE27106	APOSC_21083, APOSC_06533
OG0001506	DANRE27670, DANRE40034, DANRE40035	APOSC_17974, APOSC_17975
OG0001507	DANRE05610, DANRE05609, DANRE05144, DANRE05143, DANRE20002	APOSC_20414
OG0001508	DANRE38231, DANRE38230, DANRE38232, DANRE13183, DANRE29484, DANRE29485	APOSC_21339, APOSC_21338
OG0001509	DANRE15262, DANRE13263	APOSC_27811
OG0001510	DANRE40580, DANRE40579, DANRE30335, DANRE36382, DANRE36380, DANRE36381	APOSC_12053, APOSC_12055
OG0001511	DANRE08631, DANRE08630, DANRE08632, DANRE26750, DANRE26749, DANRE37901, DANRE37903, DANRE37902, DANRE37904	APOSC_07488, APOSC_26249
OG0001513	DANRE42820, DANRE35800, DANRE35799, DANRE35798, DANRE22476, DANRE22475, DANRE22474	APOSC_13909
OG0001515	DANRE35061, DANRE35063, DANRE33905	APOSC_23285
OG0001516	DANRE19759, DANRE33416, DANRE33417	APOSC_04613, APOSC_04614
OG0001517	DANRE40639, DANRE24399, DANRE24400	APOSC_10273
OG0001518	DANRE26765, DANRE26770, DANRE26766, DANRE26769, DANRE26768, DANRE26767, DANRE36651	APOSC_04576, APOSC_19442, APOSC_19441
OG0001520	DANRE14989, DANRE14988, DANRE17477, DANRE17478, DANRE17480, DANRE17479	APOSC_18603
OG0001521	DANRE01878, DANRE34844, DANRE34845, DANRE34846, DANRE19174, DANRE14501, DANRE14500, DANRE14499, DANRE10329	APOSC_26269
OG0001522	DANRE09766	APOSC_16037
OG0001523	DANRE12958, DANRE12959, DANRE12960, DANRE25465, DANRE25467, DANRE25466, DANRE12570, DANRE31026, DANRE31027, DANRE31028, DANRE12571, DANRE12568, DANRE12569	APOSC_03544, APOSC_08741
OG0001524	DANRE05747	APOSC_18612
OG0001524	DANRE39017, DANRE12804	APOSC_18631
OG0001525	DANRE38707	APOSC_11644
OG0001526	DANRE35186, DANRE35185, DANRE35187, DANRE19162, DANRE19163, DANRE26668	APOSC_21222, APOSC_12286
OG0001527	DANRE35014	APOSC_26650
OG0001527	DANRE09760, DANRE09759	APOSC_04022
OG0001528	DANRE38209, DANRE24432, DANRE24433, DANRE26417, DANRE26416	APOSC_14510
OG0001529	DANRE36607, DANRE36723, DANRE22259, DANRE22260	APOSC_03920
OG0001531	DANRE05786, DANRE05785, DANRE22335, DANRE22337, DANRE22336, DANRE06652, DANRE06654, DANRE06651, DANRE20423, DANRE06653	APOSC_14320
OG0001532	DANRE23223, DANRE23222, DANRE02351, DANRE37910, DANRE13368, DANRE26575, DANRE26574	APOSC_13448
OG0001533	DANRE41403, DANRE35818, DANRE35817, DANRE42529	APOSC_28817, APOSC_28816
OG0001534	DANRE03599, DANRE30160, DANRE30161, DANRE03650, DANRE03598, DANRE29296, DANRE29295, DANRE03600, DANRE03597	APOSC_07636
OG0001536	DANRE05574, DANRE05575, DANRE16715, DANRE16716, DANRE14602	APOSC_15383
OG0001538	DANRE05560, DANRE18373	APOSC_23666, APOSC_28290, APOSC_04002, APOSC_24317
OG0001538	DANRE05542	APOSC_00066
OG0001545	DANRE19325, DANRE12919, DANRE12920, DANRE09585, DANRE09584, DANRE13941, DANRE13940, DANRE19323, DANRE19324, DANRE19326	APOSC_17565
OG0001546	DANRE11502, DANRE11501, DANRE11499, DANRE04439, DANRE04438	APOSC_12494
OG0001549	DANRE31578, DANRE31577, DANRE31579, DANRE41309, DANRE02223, DANRE20636	APOSC_07982, APOSC_07983
OG0001550	DANRE26888, DANRE26887, DANRE26889, DANRE24227	APOSC_09615, APOSC_26524
OG0001551	DANRE12100, DANRE12099, DANRE18422, DANRE18424, DANRE18421, DANRE18423	APOSC_25143
OG0001552	DANRE36973	APOSC_04223, APOSC_20203
OG0001553	DANRE39596, DANRE39595, DANRE00133, DANRE04965, DANRE20535	APOSC_17818, APOSC_17817, APOSC_17816
OG0001554	DANRE08861, DANRE00816, DANRE38027	APOSC_12359
OG0001556	DANRE19953	APOSC_16096, APOSC_16105
OG0001557	DANRE37687, DANRE37688	APOSC_10213
OG0001557	DANRE25710, DANRE25711	APOSC_21247
OG0001558	DANRE19439, DANRE19440, DANRE19438, DANRE33921, DANRE33920, DANRE16554	APOSC_12692
OG0001559	DANRE05634, DANRE05635, DANRE18362, DANRE18361, DANRE00902	APOSC_06915
OG0001560	DANRE16040, DANRE21762, DANRE21761	APOSC_19389
OG0001561	DANRE41304, DANRE41305, DANRE39816, DANRE02440, DANRE25915, DANRE31611	APOSC_03964
OG0001562	DANRE41732	APOSC_17379
OG0001563	DANRE22148, DANRE22116	APOSC_15535, APOSC_15427, APOSC_27127, APOSC_21984
OG0001564	DANRE36281, DANRE36280, DANRE08942, DANRE08944, DANRE08941, DANRE08945, DANRE08943, DANRE06929, DANRE06930	APOSC_06037, APOSC_06038
OG0001565	DANRE08671, DANRE08672, DANRE01279, DANRE01280, DANRE37840, DANRE27963, DANRE27964, DANRE27965	APOSC_04430
OG0001566	DANRE18475, DANRE18473, DANRE18474, DANRE23554	APOSC_18241, APOSC_18242, APOSC_18244, APOSC_18243
OG0001567	DANRE02935, DANRE02934, DANRE41074, DANRE26432, DANRE26431, DANRE26430, DANRE02930	APOSC_14453
OG0001568	DANRE28635	APOSC_28643
OG0001570	DANRE07850, DANRE07849	APOSC_24457
OG0001571	DANRE08150, DANRE08151, DANRE34997, DANRE34996	APOSC_08835
OG0001572	DANRE33793	APOSC_16015, APOSC_16016
OG0001572	DANRE26230, DANRE26229	APOSC_02447
OG0001573	DANRE24556, DANRE24557, DANRE24555, DANRE00159, DANRE00158	APOSC_24147, APOSC_24146
OG0001574	DANRE15592, DANRE30051, DANRE04165, DANRE04166, DANRE30225, DANRE09351, DANRE09352, DANRE09353	APOSC_16952, APOSC_16951
OG0001576	DANRE19270, DANRE19269, DANRE12147, DANRE12146, DANRE19271	APOSC_19353, APOSC_19354
OG0001577	DANRE20256	APOSC_27543
OG0001578	DANRE41163	APOSC_25871
OG0001579	DANRE03279, DANRE05767, DANRE05766, DANRE03277, DANRE03278, DANRE03276, DANRE03275	APOSC_00205
OG0001580	DANRE22288, DANRE26125, DANRE26128, DANRE26124, DANRE26129, DANRE26127, DANRE12171, DANRE12170, DANRE26126	APOSC_04582, APOSC_04583
OG0001581	DANRE11905	APOSC_12012
OG0001582	DANRE00147, DANRE00146, DANRE08340, DANRE08339, DANRE00774, DANRE00775, DANRE28929, DANRE28926, DANRE28927, DANRE28928	APOSC_09174
OG0001583	DANRE15872, DANRE15871, DANRE07319, DANRE05317, DANRE05315, DANRE02925, DANRE05316	APOSC_05042, APOSC_05043, APOSC_05041
OG0001584	DANRE22142, DANRE22143	APOSC_24188
OG0001588	DANRE00650	APOSC_15207, APOSC_00877, APOSC_03221, APOSC_03881, APOSC_01710, APOSC_02512
OG0001589	DANRE30150	APOSC_14644
OG0001590	DANRE38393, DANRE38392	APOSC_05334, APOSC_06008, APOSC_06664
OG0001592	DANRE43249, DANRE24961, DANRE24962, DANRE38415, DANRE38414, DANRE14917, DANRE14918	APOSC_24168, APOSC_27291
OG0001593	DANRE16008, DANRE38492, DANRE38493, DANRE38494, DANRE16007, DANRE14940, DANRE14941	APOSC_01201, APOSC_17370
OG0001594	DANRE00835	APOSC_20977
OG0001596	DANRE40764	APOSC_10562
OG0001597	DANRE14881	APOSC_09081
OG0001597	DANRE25200, DANRE25198, DANRE25199, DANRE25197	APOSC_18499
OG0001598	DANRE20444, DANRE07800, DANRE42077, DANRE04982	APOSC_21127, APOSC_21126, APOSC_18109, APOSC_14785, APOSC_11429, APOSC_17571, APOSC_17570, APOSC_24902, APOSC_06892, APOSC_01196
OG0001599	DANRE30081, DANRE30489, DANRE30492, DANRE30493, DANRE30491, DANRE30490	APOSC_03974
OG0001602	DANRE38529	APOSC_07763, APOSC_07762
OG0001604	DANRE38746	APOSC_20538
OG0001604	DANRE07901, DANRE07902	APOSC_08984
OG0001605	DANRE37473, DANRE28391, DANRE12806, DANRE02340, DANRE10148, DANRE10146, DANRE10145, DANRE10147	APOSC_08927, APOSC_24537
OG0001606	DANRE00450	APOSC_09729
OG0001606	DANRE04309	APOSC_24157
OG0001608	DANRE10240, DANRE10239, DANRE38903, DANRE38904	APOSC_05915, APOSC_24452
OG0001609	DANRE35730	APOSC_15382
OG0001609	DANRE02201	APOSC_18863
OG0001610	DANRE11392, DANRE11391, DANRE40973, DANRE40974, DANRE10644, DANRE14143, DANRE14144	APOSC_11669, APOSC_11668, APOSC_17468
OG0001611	DANRE17784, DANRE17782, DANRE17783, DANRE11027, DANRE11028, DANRE22005, DANRE22004, DANRE04446, DANRE04445, DANRE13140, DANRE13139	APOSC_16863
OG0001612	DANRE10050	APOSC_20257
OG0001613	DANRE16430, DANRE16431, DANRE16333, DANRE16332, DANRE16334, DANRE13238, DANRE13239, DANRE16335	APOSC_06867
OG0001614	DANRE28279	APOSC_25539
OG0001614	DANRE22251, DANRE22252	APOSC_17721
OG0001615	DANRE25213, DANRE38690, DANRE38693, DANRE38692, DANRE38694, DANRE30770	APOSC_22981, APOSC_22982
OG0001617	DANRE36595, DANRE36594, DANRE02672, DANRE02671, DANRE12595, DANRE12596, DANRE40227, DANRE40228	APOSC_17358, APOSC_17357
OG0001620	DANRE09560, DANRE09559, DANRE33474, DANRE33475, DANRE26504, DANRE26503, DANRE36448, DANRE36449	APOSC_25992
OG0001621	DANRE28760, DANRE28761, DANRE21954, DANRE21955, DANRE03608, DANRE03609, DANRE29302, DANRE29301, DANRE29300	APOSC_06290, APOSC_06292, APOSC_06291
OG0001622	DANRE03406, DANRE03408, DANRE03407, DANRE11247, DANRE11246, DANRE11244, DANRE11245, DANRE39828	APOSC_24336
OG0001624	DANRE40299, DANRE18509, DANRE14986, DANRE14987, DANRE22639	APOSC_18447
OG0001627	DANRE13526	APOSC_09790
OG0001627	DANRE07055, DANRE20177, DANRE04818	APOSC_14367
OG0001628	DANRE04668, DANRE04667	APOSC_13343
OG0001628	DANRE33716	APOSC_17522
OG0001629	DANRE19284, DANRE19282, DANRE19283, DANRE19285	APOSC_27623
OG0001630	DANRE41073	APOSC_00298
OG0001633	DANRE38755, DANRE38754	APOSC_23714, APOSC_22234, APOSC_12879
OG0001634	DANRE35114, DANRE35402, DANRE35115	APOSC_06560
OG0001634	DANRE05161, DANRE07771	APOSC_05598
OG0001635	DANRE33805, DANRE33804, DANRE33803, DANRE33802, DANRE06374, DANRE06373	APOSC_00598
