Orthogroup	DANRE	ASTMX
OG0000929	DANRE18912	ASTMX10239
OG0000929	DANRE15011	ASTMX04285
OG0000930	DANRE07423, DANRE07424	ASTMX02277
OG0000930	DANRE19996, DANRE19995, DANRE19994, DANRE19993, DANRE19997	ASTMX03926, ASTMX03925
OG0000931	DANRE07059	ASTMX03677
OG0000931	DANRE04201	ASTMX12585
OG0000931	DANRE20176	ASTMX17985, ASTMX22261, ASTMX22383
OG0000931	DANRE35253, DANRE11180, DANRE11181	ASTMX03676
OG0000931	DANRE20175	ASTMX14957
OG0000932	DANRE39656, DANRE39655	ASTMX05094
OG0000932	DANRE01028	ASTMX12156
OG0000932	DANRE01027	ASTMX11727
OG0000932	DANRE07573, DANRE07574	ASTMX11726
OG0000933	DANRE11215	ASTMX03259
OG0000933	DANRE38011	ASTMX06999
OG0000933	DANRE38009	ASTMX13050
OG0000933	DANRE05655, DANRE05654, DANRE05656	ASTMX05807
OG0000934	DANRE41926, DANRE41925, DANRE41924, DANRE41923	ASTMX09810
OG0000934	DANRE17314, DANRE17315	ASTMX09922
OG0000934	DANRE40437	ASTMX08879
OG0000934	DANRE31439	ASTMX19792
OG0000935	DANRE20955	ASTMX04934
OG0000935	DANRE28333, DANRE28334	ASTMX18192
OG0000935	DANRE12377, DANRE12378	ASTMX02617
OG0000935	DANRE37563, DANRE37564	ASTMX18423
OG0000935	DANRE08991	ASTMX09074
OG0000935	DANRE13968, DANRE13967	ASTMX14216
OG0000935	DANRE21030	ASTMX00813
OG0000936	DANRE22478	ASTMX15303
OG0000936	DANRE36646	ASTMX09443
OG0000938	DANRE03016	ASTMX01692
OG0000938	DANRE07253, DANRE07254	ASTMX04693
OG0000938	DANRE07252, DANRE07251	ASTMX09745
OG0000938	DANRE15960	ASTMX01666
OG0000938	DANRE15529, DANRE15530	ASTMX21733
OG0000938	DANRE15531	ASTMX21732
OG0000940	DANRE00412, DANRE00413	ASTMX10004
OG0000943	DANRE25869, DANRE25868	ASTMX05186
OG0000943	DANRE40729, DANRE40731, DANRE40730	ASTMX21773
OG0000944	DANRE24388, DANRE24387	ASTMX07936
OG0000944	DANRE01130, DANRE01129	ASTMX13997
OG0000944	DANRE06809	ASTMX11801
OG0000944	DANRE06354	ASTMX01164
OG0000945	DANRE38571	ASTMX00204
OG0000945	DANRE34411	ASTMX12524
OG0000945	DANRE10577	ASTMX16834
OG0000946	DANRE38953	ASTMX00332
OG0000946	DANRE31325	ASTMX10860
OG0000947	DANRE35473, DANRE35472	ASTMX10737
OG0000947	DANRE42151, DANRE42150, DANRE42152	ASTMX06666
OG0000947	DANRE24883, DANRE24884, DANRE24882	ASTMX16756
OG0000947	DANRE28260	ASTMX11945
OG0000947	DANRE10215	ASTMX07513
OG0000947	DANRE42580, DANRE42579	ASTMX12713
OG0000949	DANRE19441	ASTMX15084
OG0000949	DANRE07012	ASTMX08824
OG0000949	DANRE15300, DANRE15301	ASTMX21187, ASTMX22481, ASTMX19646
OG0000949	DANRE11410, DANRE11409	ASTMX11332
OG0000949	DANRE18632, DANRE18631, DANRE18630	ASTMX19844
OG0000949	DANRE10756	ASTMX08182
OG0000950	DANRE33318	ASTMX05864
OG0000950	DANRE19560, DANRE19562	ASTMX16099
OG0000950	DANRE40927, DANRE40926	ASTMX18311
OG0000951	DANRE10418, DANRE10419	ASTMX22222
OG0000951	DANRE26017, DANRE26018	ASTMX05129
OG0000951	DANRE04475, DANRE04476	ASTMX04202
OG0000952	DANRE20478, DANRE20479	ASTMX04103
OG0000952	DANRE19201, DANRE19202	ASTMX16768
OG0000952	DANRE06605, DANRE06606, DANRE06604	ASTMX08010
OG0000952	DANRE19204, DANRE19206, DANRE19205	ASTMX16769
OG0000953	DANRE19601	ASTMX18226
OG0000953	DANRE13570	ASTMX12548
OG0000953	DANRE09947	ASTMX06834
OG0000953	DANRE02820	ASTMX00739
OG0000954	DANRE35837	ASTMX15027
OG0000954	DANRE29087	ASTMX21854
OG0000955	DANRE16947	ASTMX18471
OG0000955	DANRE34598	ASTMX19384
OG0000955	DANRE12313	ASTMX22024
OG0000955	DANRE06010	ASTMX11621
OG0000957	DANRE28875, DANRE28874, DANRE28870	ASTMX21698
OG0000957	DANRE35649, DANRE35650	ASTMX11409
OG0000957	DANRE00386, DANRE00384	ASTMX14243
OG0000957	DANRE20983, DANRE20984	ASTMX04943
OG0000957	DANRE34585, DANRE34586	ASTMX06936
OG0000958	DANRE02719	ASTMX06367
OG0000958	DANRE30931	ASTMX16637
OG0000960	DANRE38906, DANRE38905	ASTMX16444
OG0000960	DANRE12544, DANRE12542, DANRE12541, DANRE12543	ASTMX07245
OG0000963	DANRE28340	ASTMX18186
OG0000963	DANRE40847	ASTMX05064
OG0000963	DANRE23590	ASTMX15961
OG0000964	DANRE13381, DANRE13380, DANRE13379	ASTMX06312
OG0000965	DANRE07376	ASTMX11644
OG0000965	DANRE37868	ASTMX05585
OG0000966	DANRE07644, DANRE07643	ASTMX02282
OG0000966	DANRE19847	ASTMX09390
OG0000966	DANRE40850, DANRE40851	ASTMX05066
OG0000966	DANRE01429, DANRE01426, DANRE01428, DANRE01427, DANRE01430	ASTMX09997
OG0000967	DANRE00803	ASTMX08221
OG0000967	DANRE03536, DANRE03535	ASTMX07666
OG0000967	DANRE11311, DANRE11310, DANRE11308, DANRE11309	ASTMX03215
OG0000968	DANRE38451, DANRE38450	ASTMX00225
OG0000968	DANRE30677	ASTMX16299
OG0000968	DANRE26106	ASTMX00443
OG0000968	DANRE35064	ASTMX13057
OG0000968	DANRE33908, DANRE33907	ASTMX11973
OG0000969	DANRE09864	ASTMX01808
OG0000970	DANRE03157	ASTMX04466
OG0000970	DANRE19214	ASTMX16775
OG0000971	DANRE41504	ASTMX22866
OG0000972	DANRE40936, DANRE40935, DANRE40933, DANRE40932	ASTMX18834
OG0000972	DANRE33608, DANRE33609, DANRE33606, DANRE33607, DANRE33610	ASTMX16325
OG0000973	DANRE14561, DANRE14560, DANRE14559	ASTMX13794, ASTMX13793
OG0000974	DANRE20581	ASTMX15410
OG0000976	DANRE16182	ASTMX04179
OG0000976	DANRE41328, DANRE41326	ASTMX20853
OG0000977	DANRE10962, DANRE10960, DANRE10961, DANRE10958, DANRE10959	ASTMX18656
OG0000978	DANRE24849, DANRE24850	ASTMX10667
OG0000978	DANRE27022, DANRE27023, DANRE27021	ASTMX02304
OG0000978	DANRE37039, DANRE37040	ASTMX07458
OG0000978	DANRE40773, DANRE40772	ASTMX17117
OG0000978	DANRE38576	ASTMX00202
OG0000979	DANRE05220, DANRE05219	ASTMX07631
OG0000981	DANRE18988	ASTMX07777
OG0000982	DANRE21553	ASTMX07919
OG0000982	DANRE28339	ASTMX18187
OG0000982	DANRE14101	ASTMX11536
OG0000982	DANRE09208	ASTMX07445
OG0000982	DANRE39834	ASTMX13438
OG0000982	DANRE00506, DANRE00508	ASTMX10025
OG0000984	DANRE21816, DANRE21815, DANRE21817	ASTMX02397
OG0000985	DANRE04256	ASTMX15611
OG0000985	DANRE05103, DANRE05104	ASTMX12134
OG0000985	DANRE00259, DANRE00261	ASTMX10557
OG0000985	DANRE06266, DANRE06267	ASTMX04706
OG0000986	DANRE00161	ASTMX21143
OG0000986	DANRE05005	ASTMX19507
OG0000986	DANRE00295, DANRE00296	ASTMX12846
OG0000986	DANRE00297, DANRE35316, DANRE35315	ASTMX17978
OG0000987	DANRE23844, DANRE23846, DANRE23845, DANRE28109, DANRE28108, DANRE28110	ASTMX15681, ASTMX02636
OG0000987	DANRE36582	ASTMX09408
OG0000987	DANRE23126	ASTMX04754
OG0000987	DANRE02985, DANRE02984	ASTMX04880
OG0000987	DANRE42848, DANRE42847	ASTMX14766
OG0000988	DANRE35176	ASTMX14582
OG0000988	DANRE19094, DANRE19093	ASTMX10358
OG0000988	DANRE40003	ASTMX14055
OG0000989	DANRE33209	ASTMX21794
OG0000989	DANRE32935, DANRE32936, DANRE32938	ASTMX12898, ASTMX04135, ASTMX08566, ASTMX11776, ASTMX03087
OG0000989	DANRE14436	ASTMX21439
OG0000992	DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994	ASTMX21108
OG0000992	DANRE10562, DANRE10561	ASTMX16823
OG0000992	DANRE12136	ASTMX21083
OG0000994	DANRE17301	ASTMX09930
OG0000994	DANRE01452, DANRE01451	ASTMX09998
OG0000995	DANRE16841, DANRE16843, DANRE16842	ASTMX18626
OG0000995	DANRE28496, DANRE28497, DANRE28495	ASTMX17670
OG0000995	DANRE24817	ASTMX21664
OG0000996	DANRE33745	ASTMX22748
OG0000996	DANRE33744, DANRE06309	ASTMX01122
OG0000996	DANRE24287	ASTMX06171
OG0000996	DANRE26741, DANRE26742, DANRE26739, DANRE26738, DANRE26740	ASTMX18948
OG0000997	DANRE20114, DANRE20115	ASTMX09339
OG0000999	DANRE29607, DANRE29608	ASTMX07361
OG0000999	DANRE24716	ASTMX15986
OG0000999	DANRE38934, DANRE38936	ASTMX14492
OG0000999	DANRE25765, DANRE25766	ASTMX00353
OG0000999	DANRE12419, DANRE12421, DANRE12420	ASTMX16560
OG0001000	DANRE42294, DANRE42295	ASTMX00037
OG0001000	DANRE07070, DANRE07071	ASTMX14963
OG0001000	DANRE14961	ASTMX04263
OG0001000	DANRE00944	ASTMX18124
OG0001001	DANRE00734, DANRE00733	ASTMX17780
OG0001001	DANRE37957, DANRE37956	ASTMX06967
OG0001001	DANRE37124, DANRE37123	ASTMX00557
OG0001001	DANRE42439, DANRE42438	ASTMX00122
OG0001002	DANRE38706, DANRE38705	ASTMX03599
OG0001003	DANRE40912, DANRE40913, DANRE40910, DANRE40914, DANRE40911	ASTMX14461
OG0001003	DANRE34619, DANRE34618	ASTMX16003
OG0001004	DANRE40173, DANRE40172, DANRE40171	ASTMX03982
OG0001004	DANRE21514, DANRE21513, DANRE21515	ASTMX02824
OG0001004	DANRE16753, DANRE28904, DANRE28905, DANRE28906	ASTMX18866, ASTMX11607
OG0001005	DANRE36798, DANRE36796, DANRE36795	ASTMX01027
OG0001005	DANRE01792, DANRE01791	ASTMX13959
OG0001006	DANRE15473	ASTMX19697
OG0001006	DANRE40023	ASTMX13446
OG0001006	DANRE27457	ASTMX13127
OG0001007	DANRE18273, DANRE18274	ASTMX19285
OG0001007	DANRE40663, DANRE40665	ASTMX05091
OG0001008	DANRE31459	ASTMX15308
OG0001008	DANRE37016, DANRE37015	ASTMX07446
OG0001008	DANRE31455, DANRE31458, DANRE31457, DANRE31456	ASTMX17365
OG0001008	DANRE37707, DANRE37708, DANRE37709	ASTMX17759
OG0001008	DANRE25431, DANRE25430, DANRE25432	ASTMX01070
OG0001009	DANRE10781	ASTMX08160
OG0001009	DANRE14714, DANRE14715	ASTMX00855
OG0001011	DANRE08859	ASTMX05856
OG0001011	DANRE15772	ASTMX01644
OG0001011	DANRE39513	ASTMX01606
OG0001011	DANRE42860, DANRE42862, DANRE42861, DANRE42859, DANRE42863	ASTMX00031
OG0001012	DANRE08919	ASTMX04365
OG0001012	DANRE20001	ASTMX13046
OG0001012	DANRE00992	ASTMX14969
OG0001012	DANRE08023, DANRE08022	ASTMX11879
OG0001012	DANRE42461, DANRE42462	ASTMX00113
OG0001012	DANRE15223, DANRE15221, DANRE15220, DANRE15222, DANRE15224	ASTMX09552
OG0001012	DANRE01282	ASTMX02961
OG0001012	DANRE39697	ASTMX12817
OG0001012	DANRE00599, DANRE00600	ASTMX13081
OG0001012	DANRE00905	ASTMX21444
OG0001013	DANRE16533	ASTMX08575
OG0001013	DANRE15454	ASTMX12311
OG0001013	DANRE29403	ASTMX03627
OG0001013	DANRE09337, DANRE09336	ASTMX10104
OG0001013	DANRE14020	ASTMX11498
OG0001013	DANRE29097, DANRE04005, DANRE04004	ASTMX01563
OG0001015	DANRE36830	ASTMX04064, ASTMX10509
OG0001015	DANRE28847, DANRE28849, DANRE28848, DANRE28850	ASTMX07749
OG0001016	DANRE23809, DANRE23808	ASTMX02659
OG0001016	DANRE28181, DANRE24165, DANRE24166	ASTMX09603
OG0001017	DANRE23148, DANRE23147, DANRE23146	ASTMX04766
OG0001017	DANRE23925, DANRE23924	ASTMX17968
OG0001017	DANRE26677	ASTMX17967, ASTMX13099
OG0001017	DANRE23145	ASTMX17965
OG0001018	DANRE16608, DANRE16609	ASTMX07293
OG0001018	DANRE11146, DANRE11145	ASTMX14402
OG0001019	DANRE14405	ASTMX13586
OG0001019	DANRE14404	ASTMX13588
OG0001019	DANRE09084	ASTMX11430
OG0001019	DANRE40539	ASTMX14065
OG0001021	DANRE11742, DANRE11741, DANRE11743, DANRE11744	ASTMX08511
OG0001022	DANRE41837, DANRE41838, DANRE41840	ASTMX00545
OG0001022	DANRE41841, DANRE41839	ASTMX07556
OG0001022	DANRE06745	ASTMX16176
OG0001023	DANRE30665, DANRE30666	ASTMX19031
OG0001023	DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999	ASTMX20687
OG0001023	DANRE03679, DANRE03680	ASTMX01426
OG0001023	DANRE38253, DANRE38255	ASTMX06914
OG0001024	DANRE07373	ASTMX03675
OG0001024	DANRE04817, DANRE04816	ASTMX18108
OG0001024	DANRE06260	ASTMX07995, ASTMX09301
OG0001024	DANRE03283	ASTMX15826
OG0001024	DANRE11210, DANRE11211	ASTMX03255
OG0001026	DANRE24755	ASTMX15598
OG0001026	DANRE36129, DANRE36130	ASTMX17425
OG0001026	DANRE29853	ASTMX16409
OG0001027	DANRE34291	ASTMX11181
OG0001027	DANRE31125, DANRE31123, DANRE31124	ASTMX12602
OG0001028	DANRE21742	ASTMX02432
OG0001028	DANRE21744, DANRE21743	ASTMX02433
OG0001028	DANRE12753, DANRE12754, DANRE12752	ASTMX10276
OG0001028	DANRE38499	ASTMX00251
OG0001029	DANRE12697	ASTMX06248
OG0001029	DANRE37177	ASTMX01653
OG0001029	DANRE33751, DANRE33752	ASTMX09096
OG0001029	DANRE09031	ASTMX05770
OG0001029	DANRE13693	ASTMX16817
OG0001030	DANRE21685	ASTMX02452
OG0001030	DANRE28353	ASTMX18172
OG0001030	DANRE17793	ASTMX14787
OG0001030	DANRE16720, DANRE16719, DANRE16721, DANRE05568, DANRE05569	ASTMX18636
OG0001031	DANRE05231	ASTMX07625
OG0001031	DANRE16690	ASTMX17308
OG0001032	DANRE18300	ASTMX03793
OG0001032	DANRE16885, DANRE16886	ASTMX13164
OG0001032	DANRE29809	ASTMX18965
OG0001032	DANRE34198	ASTMX09608
OG0001032	DANRE34199, DANRE39614	ASTMX13460
OG0001033	DANRE34683	ASTMX11272
OG0001033	DANRE19218	ASTMX16778
OG0001033	DANRE35345	ASTMX20310
OG0001033	DANRE02095	ASTMX02891
OG0001033	DANRE40162	ASTMX13562
OG0001034	DANRE29926, DANRE29925, DANRE29927	ASTMX14094
OG0001034	DANRE27195, DANRE27196	ASTMX08019
OG0001034	DANRE23974, DANRE23976, DANRE23973	ASTMX09126
OG0001036	DANRE22470	ASTMX15297
OG0001036	DANRE22471, DANRE22469	ASTMX00943
OG0001036	DANRE15084	ASTMX04320
OG0001036	DANRE10596	ASTMX20857
OG0001037	DANRE34192, DANRE39621, DANRE34191, DANRE34188, DANRE34189, DANRE34190	ASTMX09605
OG0001037	DANRE26737, DANRE39625	ASTMX13457
OG0001037	DANRE26734, DANRE26735, DANRE26736	ASTMX18385
OG0001037	DANRE24510	ASTMX09123
OG0001038	DANRE15917, DANRE15918	ASTMX15430
OG0001038	DANRE06671	ASTMX04713
OG0001038	DANRE04444	ASTMX08425
OG0001039	DANRE35466	ASTMX00965
OG0001042	DANRE40759, DANRE40758, DANRE40284	ASTMX01745
OG0001042	DANRE02474, DANRE02475	ASTMX15836
OG0001042	DANRE12329, DANRE12330, DANRE12328	ASTMX02594
OG0001042	DANRE31604, DANRE31603	ASTMX01999
OG0001044	DANRE37591, DANRE37590, DANRE37589	ASTMX11020
OG0001044	DANRE19002	ASTMX07810, ASTMX07811
OG0001046	DANRE29998	ASTMX04989
OG0001046	DANRE15431, DANRE15430	ASTMX12326
OG0001046	DANRE43288, DANRE29165	ASTMX15400
OG0001046	DANRE30394	ASTMX21403
OG0001046	DANRE02971, DANRE02969, DANRE02970	ASTMX04871
OG0001047	DANRE08397, DANRE08398	ASTMX13719
OG0001047	DANRE01243, DANRE01242	ASTMX02988
OG0001047	DANRE12244, DANRE12243, DANRE19750, DANRE19749	ASTMX09193
OG0001047	DANRE06956, DANRE06957	ASTMX08799
OG0001048	DANRE33726, DANRE33727	ASTMX11990
OG0001048	DANRE05406	ASTMX06652
OG0001048	DANRE03103	ASTMX16463
OG0001048	DANRE19307, DANRE19308	ASTMX18179
OG0001048	DANRE20140, DANRE20141, DANRE20142	ASTMX03970
OG0001049	DANRE02648	ASTMX16983
OG0001049	DANRE23652	ASTMX16917
OG0001049	DANRE22854, DANRE22853	ASTMX06351
OG0001049	DANRE30738	ASTMX20676
OG0001049	DANRE07752	ASTMX15120
OG0001049	DANRE23213	ASTMX04802
OG0001050	DANRE40771	ASTMX17116
OG0001050	DANRE17632	ASTMX01295
OG0001050	DANRE37651	ASTMX07885, ASTMX07884
OG0001050	DANRE25249, DANRE25251, DANRE25250	ASTMX00384
OG0001050	DANRE09895, DANRE09896	ASTMX06846
OG0001051	DANRE42874, DANRE42875	ASTMX00023
OG0001051	DANRE06748, DANRE06750	ASTMX04621
OG0001052	DANRE03270, DANRE05763	ASTMX02792
OG0001052	DANRE03271	ASTMX15614
OG0001052	DANRE34546, DANRE34547	ASTMX06955
OG0001052	DANRE04642	ASTMX02780
OG0001053	DANRE03466	ASTMX18300
OG0001053	DANRE28187, DANRE28188, DANRE28186, DANRE24594, DANRE24595	ASTMX22111, ASTMX05732
OG0001053	DANRE23165	ASTMX04777
OG0001053	DANRE42694, DANRE42693	ASTMX00654
OG0001053	DANRE06732	ASTMX04746
OG0001054	DANRE14018	ASTMX11497
OG0001054	DANRE09333	ASTMX10102
OG0001054	DANRE30361, DANRE36031	ASTMX07817
OG0001054	DANRE15461, DANRE15462	ASTMX12306
OG0001054	DANRE43286, DANRE29468	ASTMX15402
OG0001054	DANRE36034	ASTMX07816
OG0001054	DANRE30499	ASTMX19836
OG0001054	DANRE14016	ASTMX11496
OG0001054	DANRE09332	ASTMX10101
OG0001057	DANRE22212	ASTMX16121
OG0001057	DANRE07567, DANRE07566	ASTMX18759
OG0001057	DANRE00780, DANRE00781	ASTMX08231
OG0001057	DANRE42445, DANRE42447, DANRE42446	ASTMX21869
OG0001057	DANRE06049, DANRE06048	ASTMX11631
OG0001058	DANRE00594, DANRE00593	ASTMX18033
OG0001058	DANRE39688, DANRE39689	ASTMX05110
OG0001058	DANRE08014, DANRE08015	ASTMX11885
OG0001058	DANRE19843, DANRE19842	ASTMX17859
OG0001059	DANRE18761	ASTMX17167
OG0001059	DANRE24662, DANRE24659, DANRE24661, DANRE24660	ASTMX17166
OG0001059	DANRE11709, DANRE11710	ASTMX13011
OG0001060	DANRE30655	ASTMX14477, ASTMX15173
OG0001062	DANRE28653	ASTMX14307
OG0001062	DANRE16543	ASTMX08563
OG0001062	DANRE21837, DANRE21838	ASTMX02379
OG0001062	DANRE23617	ASTMX17790
OG0001063	DANRE04656	ASTMX10605
OG0001065	DANRE11578	ASTMX18463
OG0001065	DANRE18855, DANRE18854, DANRE18853	ASTMX10224
OG0001066	DANRE40457	ASTMX20286
OG0001066	DANRE39945, DANRE22302	ASTMX02069
OG0001066	DANRE40512, DANRE36839	ASTMX08837, ASTMX00998
OG0001067	DANRE42913	ASTMX00002
OG0001067	DANRE16146	ASTMX08589
OG0001068	DANRE22932, DANRE22934, DANRE22933	ASTMX05254
OG0001068	DANRE36832	ASTMX01003
OG0001068	DANRE27671, DANRE27672, DANRE27673	ASTMX16667
OG0001068	DANRE24452	ASTMX16663
OG0001068	DANRE09994	ASTMX10634
OG0001070	DANRE08972	ASTMX16685, ASTMX21992
OG0001070	DANRE08664, DANRE43004, DANRE23709	ASTMX22412, ASTMX22433, ASTMX19305, ASTMX21923, ASTMX18444, ASTMX18434
OG0001070	DANRE32853	ASTMX20358, ASTMX20929
OG0001070	DANRE16871	ASTMX16819
OG0001072	DANRE33687, DANRE33686	ASTMX19026
OG0001072	DANRE30991	ASTMX07116
OG0001073	DANRE07147	ASTMX15137
OG0001073	DANRE07148	ASTMX15139
OG0001073	DANRE02614	ASTMX07175
OG0001075	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109	ASTMX15603
OG0001075	DANRE18109, DANRE18110	ASTMX17534
OG0001075	DANRE11682	ASTMX07596
OG0001076	DANRE01059, DANRE01061	ASTMX03684
OG0001076	DANRE08511, DANRE08513, DANRE08512	ASTMX11243
OG0001076	DANRE17845, DANRE17846, DANRE17844	ASTMX11094
OG0001077	DANRE27192	ASTMX08017
OG0001077	DANRE13619	ASTMX12567
OG0001077	DANRE42724	ASTMX10837
OG0001078	DANRE33231, DANRE33234, DANRE33233, DANRE33232	ASTMX14428
OG0001078	DANRE22372	ASTMX16990
OG0001078	DANRE36986	ASTMX15708
OG0001078	DANRE29517	ASTMX07308
OG0001078	DANRE24790, DANRE24791	ASTMX21162
OG0001078	DANRE39097, DANRE39096, DANRE39098	ASTMX01731
OG0001079	DANRE40520, DANRE40521	ASTMX13695
OG0001079	DANRE31014	ASTMX07130
OG0001079	DANRE39805	ASTMX04052
OG0001080	DANRE10317	ASTMX20362
OG0001080	DANRE38901, DANRE38902	ASTMX00271
OG0001081	DANRE12197	ASTMX20170
OG0001081	DANRE12196, DANRE12195	ASTMX20169
OG0001082	DANRE01614	ASTMX05356
OG0001083	DANRE11162	ASTMX03242
OG0001083	DANRE03313	ASTMX10427
OG0001083	DANRE06572	ASTMX17603
OG0001083	DANRE11816, DANRE11815	ASTMX08493
OG0001084	DANRE21390	ASTMX13267
OG0001084	DANRE21391	ASTMX13269
OG0001084	DANRE28176, DANRE28177	ASTMX21978, ASTMX16214
OG0001085	DANRE39750, DANRE39751	ASTMX04023
OG0001085	DANRE02426	ASTMX22544
OG0001085	DANRE30868, DANRE30869	ASTMX08536
OG0001085	DANRE02298, DANRE02297, DANRE02296	ASTMX05559
OG0001086	DANRE07854, DANRE07855, DANRE07853	ASTMX17217
OG0001086	DANRE34443	ASTMX13682
OG0001086	DANRE18052, DANRE18053	ASTMX15645
OG0001086	DANRE06661	ASTMX04708
OG0001086	DANRE34442, DANRE34441, DANRE34444	ASTMX12542
OG0001088	DANRE12098	ASTMX01346
OG0001088	DANRE33509	ASTMX13182
OG0001089	DANRE07983, DANRE07984	ASTMX11862
OG0001089	DANRE34147, DANRE34146	ASTMX12798
OG0001089	DANRE24397, DANRE24398, DANRE24396, DANRE24395	ASTMX07940
OG0001089	DANRE01127, DANRE01126	ASTMX13996
OG0001090	DANRE35590, DANRE23405, DANRE04613, DANRE35589	ASTMX12686
OG0001091	DANRE16115	ASTMX04144
OG0001091	DANRE41479	ASTMX08666
OG0001091	DANRE03250	ASTMX21338
OG0001091	DANRE14908, DANRE14909	ASTMX12021
OG0001091	DANRE14907	ASTMX12020
OG0001091	DANRE41478	ASTMX08667
OG0001092	DANRE01084, DANRE01083	ASTMX13973
OG0001092	DANRE15919, DANRE15921, DANRE15920	ASTMX01637
OG0001092	DANRE01082, DANRE15922	ASTMX11224
OG0001093	DANRE14894, DANRE14893	ASTMX12014
OG0001093	DANRE03347	ASTMX12657
OG0001093	DANRE29218, DANRE29217	ASTMX16037
OG0001093	DANRE16120	ASTMX04141
OG0001093	DANRE41468, DANRE41467, DANRE41466	ASTMX08672
OG0001094	DANRE10894	ASTMX20728
OG0001094	DANRE06835	ASTMX11817
OG0001094	DANRE05547	ASTMX22892
OG0001095	DANRE37105, DANRE37106	ASTMX01042
OG0001095	DANRE21368, DANRE21367	ASTMX06668, ASTMX10417
OG0001095	DANRE14978	ASTMX04271
OG0001096	DANRE36317	ASTMX18205
OG0001096	DANRE41555, DANRE41553, DANRE41554	ASTMX09790
OG0001097	DANRE20703, DANRE19071	ASTMX08081
OG0001101	DANRE40760	ASTMX17108
OG0001101	DANRE43023, DANRE43024	ASTMX18645
OG0001101	DANRE02373	ASTMX05377
OG0001101	DANRE40530, DANRE40528, DANRE40529	ASTMX14058
OG0001101	DANRE02372	ASTMX23013
OG0001102	DANRE05135	ASTMX10946
OG0001102	DANRE05287, DANRE05288	ASTMX06585
OG0001103	DANRE12024	ASTMX01362
OG0001103	DANRE24316, DANRE24315, DANRE24314	ASTMX07925
OG0001104	DANRE15094	ASTMX04326
OG0001104	DANRE18450, DANRE18449, DANRE18448	ASTMX19128
OG0001105	DANRE03125	ASTMX16452
OG0001106	DANRE37557	ASTMX12402
OG0001106	DANRE26118, DANRE26117, DANRE26119	ASTMX00435
OG0001107	DANRE42252, DANRE00876	ASTMX07154
OG0001107	DANRE01942, DANRE01943	ASTMX07155
OG0001107	DANRE00878, DANRE00877	ASTMX18532
OG0001107	DANRE06921	ASTMX08783
OG0001107	DANRE16573, DANRE16574	ASTMX07277
OG0001107	DANRE42251, DANRE42250	ASTMX12968
OG0001108	DANRE36536, DANRE36537, DANRE22561, DANRE22563	ASTMX10776
OG0001108	DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645	ASTMX02283
OG0001109	DANRE30375, DANRE30374	ASTMX22098
OG0001109	DANRE05998, DANRE05997, DANRE05996	ASTMX20867
OG0001110	DANRE26726, DANRE26727, DANRE24537, DANRE24538	ASTMX19998, ASTMX20209
OG0001110	DANRE39856, DANRE19108	ASTMX10366, ASTMX18902
OG0001110	DANRE39854, DANRE39855	ASTMX13352
OG0001112	DANRE36239	ASTMX08753
OG0001112	DANRE41400, DANRE15335, DANRE15332	ASTMX12056
OG0001112	DANRE20480, DANRE20481, DANRE15539, DANRE15538	ASTMX04106
OG0001113	DANRE29306	ASTMX19887
OG0001113	DANRE13286	ASTMX17682
OG0001113	DANRE36120	ASTMX17433
OG0001114	DANRE12192, DANRE12194	ASTMX20168
OG0001114	DANRE25899	ASTMX05200
OG0001114	DANRE10621, DANRE10620, DANRE10623, DANRE10622	ASTMX10656
OG0001115	DANRE20671	ASTMX22571
OG0001115	DANRE40340	ASTMX01777
OG0001115	DANRE01643	ASTMX14280
OG0001115	DANRE24999	ASTMX15784
OG0001115	DANRE31371	ASTMX16079
OG0001116	DANRE42044, DANRE42046, DANRE42047	ASTMX16860
OG0001116	DANRE26874	ASTMX18344
OG0001117	DANRE26679	ASTMX13101
OG0001117	DANRE24503	ASTMX11968
OG0001117	DANRE22781	ASTMX06395
OG0001118	DANRE39327	ASTMX16590
OG0001118	DANRE31005	ASTMX07119
OG0001118	DANRE31007, DANRE31006, DANRE31008	ASTMX16591
OG0001119	DANRE04501	ASTMX21339, ASTMX20001
OG0001119	DANRE38793, DANRE38795, DANRE38796, DANRE38794	ASTMX11748
OG0001120	DANRE20475	ASTMX04101
OG0001120	DANRE06618, DANRE06617	ASTMX08003
OG0001120	DANRE35418	ASTMX10732
OG0001120	DANRE42918, DANRE42917	ASTMX16697
OG0001120	DANRE06970, DANRE06969, DANRE06968, DANRE06971	ASTMX08805
OG0001121	DANRE05588, DANRE05587	ASTMX15268
OG0001121	DANRE16589	ASTMX07286
OG0001123	DANRE23983	ASTMX11965
OG0001123	DANRE34793, DANRE34794	ASTMX03333
OG0001124	DANRE03040	ASTMX11649
OG0001124	DANRE01476	ASTMX21249
OG0001126	DANRE37911	ASTMX02684
OG0001126	DANRE02473	ASTMX15843
OG0001127	DANRE41783, DANRE41782	ASTMX12680
OG0001127	DANRE15362, DANRE15363	ASTMX16751
OG0001127	DANRE27928, DANRE27929, DANRE27930, DANRE27931	ASTMX02660, ASTMX13770
OG0001128	DANRE11570	ASTMX18460
