Orthogroup	DANRE	CAEEL
OG0000800	DANRE30113, DANRE30114, DANRE30111, DANRE30112, DANRE30118, DANRE30117, DANRE30119, DANRE12830, DANRE12829, DANRE12803, DANRE25273, DANRE11295	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396
OG0000801	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247	CAEEL00950
OG0000803	DANRE25475, DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477	CAEEL18447
OG0000809	DANRE26639, DANRE26638, DANRE26637, DANRE40060, DANRE40059, DANRE40058, DANRE27835, DANRE27833, DANRE27834, DANRE27836, DANRE21723, DANRE21722, DANRE34758, DANRE01481	CAEEL06250
OG0000810	DANRE40004, DANRE40006	CAEEL00977
OG0000813	DANRE00294, DANRE35302	CAEEL10975, CAEEL10973, CAEEL01084
OG0000814	DANRE09168	CAEEL07659, CAEEL07658
OG0000817	DANRE01758, DANRE11205	CAEEL08608
OG0000817	DANRE24618, DANRE24619	CAEEL09272
OG0000818	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086	CAEEL08212
OG0000820	DANRE23344, DANRE23345	CAEEL08726
OG0000826	DANRE17140, DANRE17142, DANRE17141, DANRE17139, DANRE22286	CAEEL04414
OG0000828	DANRE38353, DANRE39520	CAEEL01170
OG0000828	DANRE00140, DANRE00141	CAEEL14806
OG0000833	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987	CAEEL05439
OG0000834	DANRE17497, DANRE17498, DANRE17499	CAEEL00924
OG0000836	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461	CAEEL01665
OG0000837	DANRE24017, DANRE05271, DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660	CAEEL19270, CAEEL07955
OG0000842	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183	CAEEL11884
OG0000844	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848
OG0000847	DANRE33537, DANRE29369, DANRE29370	CAEEL07299
OG0000848	DANRE38510, DANRE12738, DANRE00454, DANRE00457	CAEEL08378
OG0000849	DANRE40416, DANRE40418, DANRE20686, DANRE20687, DANRE39825, DANRE39325, DANRE12617	CAEEL04333
OG0000850	DANRE27632, DANRE21524, DANRE21523, DANRE21522, DANRE27633, DANRE05783, DANRE05782	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935
OG0000851	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796	CAEEL08745
OG0000852	DANRE08986, DANRE13970, DANRE23607, DANRE23608, DANRE15093	CAEEL08255
OG0000853	DANRE11607, DANRE34452, DANRE11608, DANRE34451, DANRE07769	CAEEL12245
OG0000854	DANRE04417, DANRE12580, DANRE12581, DANRE12578, DANRE12579, DANRE12582, DANRE04416, DANRE04420, DANRE04419	CAEEL01395, CAEEL03021
OG0000856	DANRE06158, DANRE06157	CAEEL00189, CAEEL08452, CAEEL13523
OG0000857	DANRE37002, DANRE22445, DANRE25005, DANRE25488, DANRE39308	CAEEL04547
OG0000858	DANRE43035	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558
OG0000869	DANRE22964, DANRE22963, DANRE22965	CAEEL04762
OG0000869	DANRE33411	CAEEL04725
OG0000870	DANRE04144, DANRE04145, DANRE28838, DANRE28839	CAEEL05330
OG0000871	DANRE07004, DANRE07003	CAEEL00780
OG0000871	DANRE21971, DANRE21970, DANRE21972	CAEEL00781, CAEEL13789
OG0000873	DANRE33651	CAEEL01374
OG0000874	DANRE15945, DANRE15946, DANRE08525, DANRE00850, DANRE00852, DANRE00851, DANRE15520	CAEEL03105
OG0000875	DANRE18885, DANRE18882, DANRE28204, DANRE28280, DANRE28203, DANRE28205, DANRE28207, DANRE28206, DANRE28208, DANRE28209, DANRE35854	CAEEL08184, CAEEL12416
OG0000877	DANRE41354, DANRE41352, DANRE41353	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717
OG0000879	DANRE23042, DANRE35784	CAEEL07550
OG0000880	DANRE36758	CAEEL10369
OG0000888	DANRE13975, DANRE09386, DANRE28309	CAEEL00418
OG0000889	DANRE17250, DANRE17249	CAEEL09857, CAEEL09856
OG0000889	DANRE29366, DANRE33536, DANRE01110, DANRE07937	CAEEL07245
OG0000893	DANRE40482, DANRE21302, DANRE36979, DANRE25838, DANRE25839, DANRE25837, DANRE25840, DANRE36977	CAEEL05208
OG0000894	DANRE03636, DANRE03637, DANRE28552, DANRE28558, DANRE28553, DANRE28559, DANRE30057	CAEEL20455
OG0000896	DANRE27183	CAEEL17889
OG0000904	DANRE20075, DANRE20074, DANRE06232, DANRE06231, DANRE05115, DANRE05114, DANRE34681, DANRE34682	CAEEL10501
OG0000907	DANRE39569, DANRE39567, DANRE39568, DANRE39570	CAEEL04446, CAEEL04445
OG0000908	DANRE11316, DANRE40986	CAEEL18895
OG0000908	DANRE05335	CAEEL09910
OG0000909	DANRE15298, DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634, DANRE10754, DANRE10755, DANRE43244, DANRE43245, DANRE05844, DANRE05846, DANRE05845	CAEEL00966
OG0000911	DANRE42638, DANRE42637, DANRE36545, DANRE36544, DANRE42639, DANRE42640	CAEEL15173
OG0000912	DANRE33561, DANRE22054, DANRE22055, DANRE06461, DANRE15983	CAEEL19084
OG0000913	DANRE06706, DANRE08772	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435
OG0000914	DANRE22546, DANRE22545, DANRE39763, DANRE39764, DANRE40362, DANRE01745, DANRE24949, DANRE24948, DANRE24950	CAEEL08534, CAEEL08535
OG0000915	DANRE23018, DANRE23019, DANRE22768, DANRE22767, DANRE30961, DANRE30962, DANRE36707, DANRE36706, DANRE02290, DANRE12496, DANRE12495	CAEEL11744
OG0000921	DANRE23828, DANRE39952	CAEEL05986
OG0000923	DANRE03489, DANRE03488, DANRE03490, DANRE42768, DANRE42769, DANRE42770, DANRE42771	CAEEL01410
OG0000925	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251	CAEEL00439, CAEEL07058
OG0000927	DANRE01936, DANRE16153, DANRE16152, DANRE16151, DANRE42910, DANRE33823, DANRE06403, DANRE06402, DANRE00723, DANRE37974, DANRE37973	CAEEL20274
OG0000928	DANRE27687, DANRE27688, DANRE21003, DANRE24965, DANRE24966, DANRE39163	CAEEL00085
OG0000929	DANRE20492, DANRE38022, DANRE24269, DANRE35282, DANRE35283, DANRE35284, DANRE38021, DANRE38020, DANRE18912, DANRE18914, DANRE18915, DANRE15012, DANRE15013, DANRE15014, DANRE15011	CAEEL02357
OG0000931	DANRE11180, DANRE11181	CAEEL20467
OG0000932	DANRE39656, DANRE39655, DANRE01028, DANRE01027, DANRE42984	CAEEL07026, CAEEL07025
OG0000933	DANRE11215, DANRE20009, DANRE38011, DANRE38009, DANRE05655, DANRE05654, DANRE05656, DANRE38010, DANRE38008, DANRE38007	CAEEL13637
OG0000934	DANRE41926, DANRE41925, DANRE41924, DANRE41923, DANRE17314, DANRE17315	CAEEL20095, CAEEL02005
OG0000934	DANRE20665, DANRE40437, DANRE31439	CAEEL18567
OG0000935	DANRE20955, DANRE28333, DANRE28334, DANRE12377, DANRE12378, DANRE37563, DANRE37564, DANRE08991, DANRE13968, DANRE13967, DANRE21030, DANRE42779	CAEEL10988, CAEEL18743
OG0000944	DANRE24388, DANRE24387, DANRE01130, DANRE01129, DANRE06809, DANRE06354, DANRE33796, DANRE33797	CAEEL08647, CAEEL08646
OG0000945	DANRE38573, DANRE38572, DANRE38571, DANRE34411, DANRE10577	CAEEL00537
OG0000947	DANRE35473, DANRE35472, DANRE42151, DANRE42150, DANRE42152, DANRE24883, DANRE24884, DANRE24882, DANRE28260, DANRE10215, DANRE13579, DANRE42580, DANRE42579	CAEEL07660
OG0000949	DANRE19441, DANRE14249, DANRE07012, DANRE15300, DANRE15301, DANRE11410, DANRE11409, DANRE18632, DANRE18631, DANRE18630, DANRE10756	CAEEL02872, CAEEL06438
OG0000950	DANRE33318, DANRE07884, DANRE19560, DANRE19562, DANRE40927, DANRE40926	CAEEL06912
OG0000951	DANRE10417, DANRE10418, DANRE10419, DANRE26017, DANRE26018	CAEEL00056
OG0000954	DANRE35837, DANRE29087	CAEEL05990
OG0000955	DANRE16947, DANRE34598	CAEEL05680, CAEEL05073
OG0000955	DANRE12313	CAEEL01495
OG0000957	DANRE20983, DANRE20984, DANRE34585, DANRE34586	CAEEL00119
OG0000963	DANRE21555	CAEEL02132
OG0000963	DANRE40847, DANRE23590	CAEEL19266, CAEEL06520, CAEEL01905, CAEEL10906
OG0000965	DANRE07376	CAEEL09524
OG0000965	DANRE37868	CAEEL02685
OG0000967	DANRE00803, DANRE03536, DANRE03535, DANRE11311, DANRE11310, DANRE11308, DANRE11309	CAEEL09409
OG0000969	DANRE09864	CAEEL17140, CAEEL19686
OG0000970	DANRE33493, DANRE19214	CAEEL12249
OG0000972	DANRE40936, DANRE40935, DANRE40933, DANRE40932	CAEEL01404, CAEEL10528
OG0000974	DANRE20581	CAEEL05136, CAEEL05137
OG0000977	DANRE10962, DANRE10960, DANRE10961, DANRE10958, DANRE10959	CAEEL07521
OG0000978	DANRE27024, DANRE37180, DANRE24849, DANRE24850, DANRE27022, DANRE27023, DANRE27021, DANRE37039, DANRE37040, DANRE40773, DANRE40772, DANRE38576	CAEEL10436, CAEEL10678, CAEEL04915
OG0000979	DANRE05220, DANRE05219	CAEEL17012, CAEEL08335, CAEEL08336, CAEEL08175, CAEEL06649
OG0000982	DANRE21553, DANRE28338, DANRE28339, DANRE14101, DANRE09208, DANRE39834, DANRE00506, DANRE00508, DANRE00507, DANRE00509	CAEEL00871
OG0000984	DANRE19378, DANRE19379, DANRE19380, DANRE19381	CAEEL00142
OG0000985	DANRE04256, DANRE05103, DANRE05104, DANRE00260, DANRE00259, DANRE00261, DANRE06266, DANRE06267, DANRE06268	CAEEL11989
OG0000987	DANRE23844, DANRE23846, DANRE23845, DANRE28109, DANRE28108, DANRE28110, DANRE36582, DANRE23126, DANRE02985, DANRE02984, DANRE42848, DANRE42847	CAEEL18448
OG0000987	DANRE02986	CAEEL15116
OG0000988	DANRE35176, DANRE19094, DANRE19093, DANRE23487, DANRE23486, DANRE23488, DANRE40003	CAEEL12259, CAEEL12260, CAEEL05294
OG0000989	DANRE33209, DANRE28887, DANRE08765, DANRE32935, DANRE32936, DANRE32938, DANRE14436	CAEEL18561, CAEEL20721
OG0000992	DANRE30487, DANRE03990, DANRE03996, DANRE03997, DANRE03994	CAEEL04373
OG0000994	DANRE17301	CAEEL01877
OG0000994	DANRE01452, DANRE01451	CAEEL05339, CAEEL08529
OG0000995	DANRE16841, DANRE16843, DANRE16842, DANRE28496, DANRE28497, DANRE28495, DANRE28997, DANRE28996, DANRE03052, DANRE03050, DANRE03051, DANRE24818, DANRE24817	CAEEL01961
OG0000999	DANRE29607, DANRE29608, DANRE24716, DANRE38934, DANRE38936, DANRE25765, DANRE25766, DANRE12419, DANRE12421, DANRE12420	CAEEL12779, CAEEL06159
OG0001001	DANRE00734, DANRE00733, DANRE37957, DANRE37956	CAEEL19402, CAEEL20405, CAEEL20234, CAEEL19403
OG0001002	DANRE38706, DANRE38705	CAEEL07056, CAEEL14828, CAEEL19782, CAEEL15732
OG0001004	DANRE21516, DANRE40173, DANRE40172, DANRE40171, DANRE21514, DANRE21513, DANRE21515, DANRE16753, DANRE28904, DANRE28905, DANRE28906, DANRE16752	CAEEL04943
OG0001005	DANRE36797, DANRE36799, DANRE36798, DANRE36796, DANRE36795, DANRE01792, DANRE01791	CAEEL01384
OG0001006	DANRE15473	CAEEL08218, CAEEL00364, CAEEL10732
OG0001007	DANRE18273, DANRE18274, DANRE40669, DANRE40663, DANRE40665	CAEEL19587
OG0001007	DANRE42679	CAEEL00596
OG0001008	DANRE31459	CAEEL05786
OG0001009	DANRE10781, DANRE14714, DANRE14715	CAEEL20001
OG0001013	DANRE16533, DANRE28512, DANRE15454, DANRE29403, DANRE09337, DANRE09336, DANRE14020, DANRE29097, DANRE04005, DANRE04004	CAEEL16541
OG0001015	DANRE36830, DANRE28847, DANRE28849, DANRE28848, DANRE28850	CAEEL16067, CAEEL20263
OG0001016	DANRE23809, DANRE23808	CAEEL09313
OG0001016	DANRE24167, DANRE28181, DANRE24165, DANRE24166	CAEEL08789, CAEEL11986
OG0001017	DANRE23148, DANRE23147, DANRE23146, DANRE23149	CAEEL09308
OG0001018	DANRE16608, DANRE16609	CAEEL00183
OG0001018	DANRE11146, DANRE11145	CAEEL07047
OG0001019	DANRE14405, DANRE14404, DANRE09084, DANRE40539	CAEEL13859, CAEEL13858
OG0001022	DANRE41837, DANRE41838, DANRE41840, DANRE41841, DANRE41839, DANRE37109, DANRE06745, DANRE06746	CAEEL06254, CAEEL20075, CAEEL20775
OG0001023	DANRE30665, DANRE30666, DANRE38254, DANRE38252, DANRE22441, DANRE43297, DANRE43298, DANRE22443, DANRE37001, DANRE37000, DANRE36998, DANRE36999, DANRE03679, DANRE03680, DANRE38253, DANRE38255	CAEEL05078
OG0001024	DANRE07373, DANRE04817, DANRE04816, DANRE06260, DANRE03283, DANRE11210, DANRE11211, DANRE41223	CAEEL11623
OG0001028	DANRE21742, DANRE21744, DANRE21743, DANRE12753, DANRE12754, DANRE12752, DANRE38499	CAEEL01212
OG0001029	DANRE12697, DANRE37177	CAEEL01262
OG0001030	DANRE21685, DANRE28353, DANRE17793, DANRE05538, DANRE16720, DANRE16719, DANRE16721, DANRE05568, DANRE05569	CAEEL11812
OG0001031	DANRE05231	CAEEL12448
OG0001032	DANRE18300, DANRE18301, DANRE16885, DANRE16886, DANRE29809, DANRE34198, DANRE34199, DANRE39614	CAEEL20070, CAEEL15717
OG0001033	DANRE02095, DANRE40162	CAEEL10717
OG0001034	DANRE27197, DANRE29926, DANRE29925, DANRE29927, DANRE24705, DANRE27195, DANRE27196, DANRE23974, DANRE23976, DANRE23973, DANRE23975	CAEEL07054, CAEEL07055
OG0001036	DANRE22470, DANRE22471, DANRE22469, DANRE10595, DANRE15083, DANRE15084, DANRE10596	CAEEL18611
OG0001037	DANRE39620, DANRE39624, DANRE39622, DANRE39623, DANRE39619, DANRE34192, DANRE39621, DANRE34191, DANRE34188, DANRE34189, DANRE34190, DANRE26737, DANRE39625, DANRE26734, DANRE26735, DANRE26736, DANRE24510	CAEEL18600
OG0001038	DANRE15917, DANRE15918, DANRE06671, DANRE04444, DANRE22123, DANRE22124, DANRE22125	CAEEL20450
OG0001039	DANRE33581, DANRE33582, DANRE33583	CAEEL08415
OG0001039	DANRE35466	CAEEL10624
OG0001042	DANRE40759, DANRE40758, DANRE40284, DANRE02474, DANRE02475, DANRE22411, DANRE22410, DANRE12329, DANRE12330, DANRE12328, DANRE31604, DANRE31603	CAEEL09943
OG0001044	DANRE19002	CAEEL20285
OG0001046	DANRE29998, DANRE15431, DANRE15430, DANRE43288, DANRE29165, DANRE30394, DANRE02971, DANRE02969, DANRE02970	CAEEL19183
OG0001050	DANRE40771, DANRE17632, DANRE37651, DANRE36467, DANRE25249, DANRE25251, DANRE25250, DANRE09895, DANRE09896	CAEEL14076, CAEEL15706
OG0001052	DANRE34546, DANRE34547, DANRE04642	CAEEL10987
OG0001053	DANRE03466, DANRE28187, DANRE28188, DANRE28186, DANRE24594, DANRE24595, DANRE23165, DANRE42694, DANRE42693	CAEEL07572
OG0001053	DANRE06732, DANRE05252	CAEEL09742
OG0001058	DANRE00594, DANRE00593, DANRE39688, DANRE39689, DANRE08014, DANRE08015, DANRE19843, DANRE19842	CAEEL19015
OG0001059	DANRE18761	CAEEL00192
OG0001060	DANRE30655	CAEEL15786
OG0001062	DANRE28653, DANRE16543, DANRE21837, DANRE21838, DANRE26303, DANRE23617	CAEEL08101
OG0001063	DANRE04656	CAEEL15713, CAEEL15714
OG0001066	DANRE39946, DANRE40457, DANRE39945, DANRE22302, DANRE40512, DANRE36839	CAEEL12576
OG0001072	DANRE34212, DANRE34213, DANRE33687, DANRE33686	CAEEL08406
OG0001075	DANRE09111, DANRE09112, DANRE09110, DANRE09113, DANRE09109, DANRE18111, DANRE18112, DANRE18109, DANRE18110, DANRE11682	CAEEL11648, CAEEL18873
OG0001076	DANRE01059, DANRE01061, DANRE08511, DANRE08513, DANRE08512, DANRE01060, DANRE08514, DANRE17848, DANRE17845, DANRE17846, DANRE17844	CAEEL07541
OG0001077	DANRE42724	CAEEL18659
OG0001078	DANRE33231, DANRE33234, DANRE33233, DANRE33232, DANRE22373, DANRE22374, DANRE22372, DANRE36986, DANRE29517, DANRE24790, DANRE24791, DANRE39097, DANRE39096, DANRE39098	CAEEL19295
OG0001079	DANRE40520, DANRE40521, DANRE31014, DANRE39805	CAEEL10503
OG0001080	DANRE10317	CAEEL08359
OG0001082	DANRE01614	CAEEL19080, CAEEL19079, CAEEL09741
OG0001083	DANRE11162, DANRE03313, DANRE06572, DANRE11816, DANRE11815	CAEEL06682
OG0001084	DANRE21390, DANRE09519, DANRE09517, DANRE09518, DANRE21391	CAEEL01831
OG0001085	DANRE36752, DANRE36751, DANRE22295, DANRE39750, DANRE39751, DANRE02426, DANRE30868, DANRE30869, DANRE02298, DANRE02297, DANRE02296	CAEEL09995, CAEEL09996
OG0001092	DANRE01084, DANRE01083, DANRE08553, DANRE08554, DANRE15919, DANRE15921, DANRE15920, DANRE01082, DANRE15922	CAEEL07387
OG0001093	DANRE14894, DANRE14893, DANRE03347, DANRE29218, DANRE29217, DANRE16120, DANRE41468, DANRE41467, DANRE41466	CAEEL00638, CAEEL00637
OG0001094	DANRE10894, DANRE06835, DANRE05547	CAEEL13053, CAEEL13054
OG0001095	DANRE37105, DANRE37106, DANRE21368, DANRE21367, DANRE14978	CAEEL07595
OG0001096	DANRE36317, DANRE41555, DANRE41553, DANRE41554	CAEEL04621, CAEEL17752
OG0001101	DANRE43023, DANRE43024	CAEEL11585
OG0001102	DANRE05563, DANRE05135, DANRE05287, DANRE05288	CAEEL08853
OG0001103	DANRE24316, DANRE24315, DANRE24314	CAEEL18815
OG0001104	DANRE12309, DANRE12308	CAEEL09176, CAEEL09177
OG0001104	DANRE15094, DANRE18450, DANRE18449, DANRE18448	CAEEL20081
OG0001107	DANRE01942, DANRE01943, DANRE00878, DANRE00877, DANRE06921, DANRE06922, DANRE16573, DANRE16574, DANRE42251, DANRE42250	CAEEL18427
OG0001108	DANRE22562, DANRE36536, DANRE36537, DANRE22561, DANRE22563, DANRE07648, DANRE07647, DANRE07649, DANRE07646, DANRE07645	CAEEL09307
OG0001109	DANRE30375, DANRE30374, DANRE05998, DANRE05997, DANRE05996	CAEEL14851, CAEEL20028, CAEEL14852, CAEEL14853, CAEEL13761, CAEEL14859, CAEEL09898, CAEEL19118
OG0001112	DANRE36239, DANRE41400, DANRE15335, DANRE15332	CAEEL19902
OG0001112	DANRE20480, DANRE20481, DANRE15539, DANRE15538, DANRE15334, DANRE41410, DANRE36240	CAEEL19901
OG0001113	DANRE29305, DANRE29306	CAEEL15158
OG0001113	DANRE13286	CAEEL01128
OG0001113	DANRE36120	CAEEL07385
OG0001114	DANRE12192, DANRE12194, DANRE25899, DANRE10621, DANRE10620, DANRE10623, DANRE10622	CAEEL11582, CAEEL01758, CAEEL01759
OG0001116	DANRE42047	CAEEL04351
OG0001119	DANRE38797	CAEEL14710
OG0001124	DANRE03040, DANRE01476	CAEEL08814
OG0001126	DANRE37911	CAEEL04859
OG0001130	DANRE00191, DANRE00192	CAEEL00952, CAEEL00232
OG0001131	DANRE35573, DANRE35575, DANRE35574, DANRE05263, DANRE05262, DANRE11143, DANRE17459	CAEEL14208
OG0001132	DANRE00495, DANRE00494, DANRE00496	CAEEL04290
OG0001133	DANRE00326, DANRE00325	CAEEL11294
OG0001135	DANRE43114, DANRE28908, DANRE28907, DANRE28967, DANRE28968	CAEEL02069
OG0001136	DANRE40170, DANRE40169, DANRE26964, DANRE26965, DANRE39095, DANRE39094	CAEEL02001
OG0001137	DANRE34399, DANRE07711, DANRE07714, DANRE07715, DANRE07713, DANRE07712, DANRE07710, DANRE34398	CAEEL04790
OG0001138	DANRE23035, DANRE23036, DANRE36919, DANRE36920, DANRE38760, DANRE38759, DANRE27896, DANRE27895, DANRE27897, DANRE42085	CAEEL07800, CAEEL07799
OG0001139	DANRE16147, DANRE16148	CAEEL06928, CAEEL15457
OG0001140	DANRE14735, DANRE14736, DANRE12076, DANRE12078	CAEEL14389
OG0001141	DANRE41144, DANRE41143, DANRE41145, DANRE34924, DANRE34925, DANRE41146, DANRE34926	CAEEL01107, CAEEL01106
OG0001142	DANRE38005, DANRE38003	CAEEL12657
OG0001143	DANRE25849, DANRE30754, DANRE30755, DANRE13212, DANRE15627, DANRE09922	CAEEL01013
OG0001155	DANRE00096	CAEEL13066, CAEEL13586, CAEEL04642, CAEEL13526
OG0001156	DANRE36530, DANRE22268, DANRE29205, DANRE29204, DANRE42727, DANRE42726	CAEEL20728
OG0001158	DANRE24675, DANRE36872, DANRE23963, DANRE23962, DANRE24676, DANRE36873	CAEEL00147
OG0001159	DANRE05470, DANRE10627	CAEEL07987, CAEEL18966
OG0001160	DANRE31338, DANRE39872, DANRE20664, DANRE20663	CAEEL16381, CAEEL20121
OG0001162	DANRE08007, DANRE08006, DANRE08008, DANRE08009, DANRE19831, DANRE19828, DANRE19830, DANRE19829, DANRE42512, DANRE42511, DANRE43065	CAEEL18096
OG0001163	DANRE04351, DANRE05359	CAEEL11823, CAEEL14454, CAEEL17374
OG0001164	DANRE00549, DANRE00552, DANRE00551	CAEEL07306
OG0001165	DANRE18768	CAEEL19696
OG0001167	DANRE11150, DANRE38292, DANRE38291, DANRE05260, DANRE05261	CAEEL04546
OG0001168	DANRE14764	CAEEL02000
OG0001171	DANRE24329, DANRE23282, DANRE23283, DANRE23281, DANRE14514, DANRE14513, DANRE09798, DANRE09799, DANRE22398, DANRE22399, DANRE22400	CAEEL20677
OG0001172	DANRE28103, DANRE23854, DANRE42209	CAEEL13596
OG0001172	DANRE43426	CAEEL01942
OG0001173	DANRE09871, DANRE09870	CAEEL15708
OG0001173	DANRE09868, DANRE09869	CAEEL14248
OG0001175	DANRE40566, DANRE40568, DANRE40567, DANRE40616, DANRE40615, DANRE00572, DANRE40617	CAEEL15152, CAEEL14463, CAEEL15032, CAEEL15031, CAEEL06075, CAEEL10718
OG0001176	DANRE00258, DANRE03914, DANRE05037, DANRE05038	CAEEL11466
OG0001177	DANRE26390, DANRE26389, DANRE40862, DANRE40864, DANRE40863	CAEEL08262, CAEEL18706
OG0001178	DANRE17522, DANRE17523	CAEEL05306
OG0001179	DANRE39019, DANRE37036, DANRE37035	CAEEL07894, CAEEL04651, CAEEL04194, CAEEL05939
OG0001180	DANRE14996, DANRE14995, DANRE10618, DANRE10617, DANRE12888, DANRE39038	CAEEL00751
OG0001181	DANRE23910, DANRE23911, DANRE26674, DANRE26675, DANRE03474, DANRE29972, DANRE29971	CAEEL08327
OG0001183	DANRE24698	CAEEL02318
OG0001184	DANRE14296, DANRE14295	CAEEL20576
OG0001184	DANRE38448	CAEEL19676
OG0001185	DANRE10091, DANRE10087, DANRE10090, DANRE10088, DANRE10089	CAEEL01778
OG0001186	DANRE26898, DANRE26897, DANRE26189	CAEEL00480
OG0001186	DANRE39141	CAEEL09703
OG0001188	DANRE20180, DANRE20181, DANRE37779, DANRE37780, DANRE05645, DANRE02573, DANRE11351, DANRE11352, DANRE05646	CAEEL14362
OG0001189	DANRE23240, DANRE23241, DANRE22508, DANRE22507, DANRE23239, DANRE23238, DANRE18126	CAEEL01928
OG0001191	DANRE23738, DANRE41174, DANRE11828, DANRE11011, DANRE11829, DANRE03309, DANRE03310, DANRE06571	CAEEL09751, CAEEL20476, CAEEL09505
OG0001197	DANRE19964, DANRE19965	CAEEL11613
OG0001201	DANRE12519, DANRE22352, DANRE22354, DANRE02404, DANRE02405, DANRE24906, DANRE22353, DANRE22355, DANRE12520, DANRE24918	CAEEL02666
OG0001203	DANRE06831, DANRE06833, DANRE06834, DANRE05649, DANRE06832, DANRE05648, DANRE05647, DANRE04646, DANRE04647	CAEEL09769
OG0001204	DANRE00077, DANRE07916, DANRE07914, DANRE07913, DANRE20317, DANRE20315, DANRE20314, DANRE07915, DANRE20316	CAEEL09132
OG0001208	DANRE35541, DANRE41476, DANRE41472, DANRE41473, DANRE09739, DANRE09738, DANRE43074	CAEEL10574
OG0001210	DANRE18802, DANRE18801, DANRE18800	CAEEL06396
OG0001210	DANRE26760, DANRE26759	CAEEL06380
OG0001213	DANRE04387, DANRE43203, DANRE04388	CAEEL01138, CAEEL01163, CAEEL01148, CAEEL04429, CAEEL04430
OG0001214	DANRE24143	CAEEL08401
OG0001215	DANRE27329, DANRE27330, DANRE35594, DANRE35595, DANRE41572, DANRE41571, DANRE41573, DANRE35593, DANRE35592, DANRE41574, DANRE23354, DANRE23355, DANRE36527, DANRE36526	CAEEL11249
OG0001216	DANRE39374, DANRE33871	CAEEL04644
OG0001217	DANRE24420, DANRE19883, DANRE19884, DANRE24419, DANRE33785, DANRE17425, DANRE17426	CAEEL08746
OG0001218	DANRE09982, DANRE13766, DANRE13765, DANRE02525, DANRE02526, DANRE37945	CAEEL20131, CAEEL14167
OG0001219	DANRE06219, DANRE06220, DANRE20139, DANRE10625, DANRE13985, DANRE13984	CAEEL20379
OG0001220	DANRE01523, DANRE01524	CAEEL07890
OG0001221	DANRE38048, DANRE38049	CAEEL13124
OG0001223	DANRE26912, DANRE26911, DANRE26910, DANRE38596, DANRE37189, DANRE27744, DANRE37064, DANRE37065	CAEEL02795
OG0001224	DANRE22676, DANRE22677, DANRE22685, DANRE22683, DANRE22678, DANRE22679, DANRE22694, DANRE22691, DANRE22695, DANRE22689, DANRE22692, DANRE22693, DANRE22690, DANRE22688, DANRE22682, DANRE22681, DANRE22680, DANRE22684, DANRE22675, DANRE22674, DANRE22686, DANRE02858	CAEEL07196
