Orthogroup	APOSJ_ok	DANRE
OG0000510	APOSJ_27942, APOSJ_43444, APOSJ_39953, APOSJ_39957, APOSJ_29828, APOSJ_39955, APOSJ_39952, APOSJ_39954, APOSJ_37391, APOSJ_59529, APOSJ_37385, APOSJ_37388, APOSJ_37390, APOSJ_37389, APOSJ_37386, APOSJ_37387, APOSJ_33951	DANRE29015, DANRE29016, DANRE23929, DANRE24614, DANRE24613, DANRE33900, DANRE33901, DANRE00308, DANRE16489, DANRE06484, DANRE06483
OG0000511	APOSJ_18498	DANRE14427, DANRE14426, DANRE14425, DANRE14430, DANRE14429, DANRE14431, DANRE14428
OG0000513	APOSJ_21900	DANRE03968, DANRE03964, DANRE03966, DANRE03967, DANRE03970, DANRE03969, DANRE03965, DANRE03971, DANRE03972, DANRE01456, DANRE01455, DANRE41221, DANRE41222, DANRE41220, DANRE16669, DANRE16670, DANRE16671, DANRE20544, DANRE20542, DANRE20541, DANRE20543, DANRE20540, DANRE20538, DANRE20539
OG0000515	APOSJ_16174, APOSJ_16177, APOSJ_16175, APOSJ_16173, APOSJ_61849, APOSJ_61835, APOSJ_36409, APOSJ_36411, APOSJ_36410, APOSJ_29902, APOSJ_29901, APOSJ_39655, APOSJ_39656, APOSJ_39657, APOSJ_51002, APOSJ_62063, APOSJ_10548, APOSJ_30754, APOSJ_37373, APOSJ_26817, APOSJ_26820, APOSJ_26819, APOSJ_26818, APOSJ_03718, APOSJ_03719, APOSJ_58061, APOSJ_43043, APOSJ_59999, APOSJ_05215, APOSJ_31666, APOSJ_45674, APOSJ_07944, APOSJ_45672, APOSJ_45671, APOSJ_56793, APOSJ_02287, APOSJ_37648, APOSJ_06247	DANRE03235, DANRE03236
OG0000519	APOSJ_28327	DANRE01551, DANRE33550, DANRE01552
OG0000520	APOSJ_31467	DANRE01444, DANRE01443, DANRE01442, DANRE40706, DANRE29662
OG0000521	APOSJ_42057, APOSJ_42056, APOSJ_42055, APOSJ_42054	DANRE34387, DANRE34386, DANRE08837, DANRE08836, DANRE08838, DANRE05616, DANRE05617, DANRE02580, DANRE02579, DANRE02578, DANRE02577, DANRE02576, DANRE11262, DANRE11261, DANRE19967, DANRE39243, DANRE39244
OG0000522	APOSJ_04259, APOSJ_64773, APOSJ_04258, APOSJ_04260, APOSJ_04257, APOSJ_04256, APOSJ_04261, APOSJ_01522	DANRE07315, DANRE07316, DANRE07314, DANRE07313, DANRE07311, DANRE07312, DANRE07310, DANRE15867, DANRE15866, DANRE15864, DANRE15869, DANRE15865, DANRE15868
OG0000522	APOSJ_44513	DANRE05320, DANRE05318
OG0000523	APOSJ_39879, APOSJ_11167, APOSJ_11168, APOSJ_11170, APOSJ_11169	DANRE35335, DANRE35336, DANRE35333, DANRE35334
OG0000524	APOSJ_32896, APOSJ_32901, APOSJ_32898, APOSJ_32899, APOSJ_32897, APOSJ_32900	DANRE04953, DANRE04954
OG0000525	APOSJ_34776, APOSJ_34777	DANRE27465, DANRE34311
OG0000525	APOSJ_41806, APOSJ_62376, APOSJ_65303, APOSJ_62370, APOSJ_41808, APOSJ_41807	DANRE37919, DANRE37918, DANRE24803, DANRE36177, DANRE29333
OG0000526	APOSJ_63849, APOSJ_44853, APOSJ_47160, APOSJ_64283	DANRE04464, DANRE16744
OG0000527	APOSJ_65018, APOSJ_06433, APOSJ_20427, APOSJ_05086, APOSJ_20425, APOSJ_00813, APOSJ_65009, APOSJ_20426, APOSJ_00811, APOSJ_00815, APOSJ_65017, APOSJ_00814, APOSJ_00816, APOSJ_12256, APOSJ_65015, APOSJ_00812, APOSJ_05084, APOSJ_47034, APOSJ_26263, APOSJ_47035, APOSJ_26260	DANRE28026, DANRE28029, DANRE28025, DANRE28024, DANRE21774, DANRE21773, DANRE21772, DANRE28027, DANRE30267, DANRE17202
OG0000528	APOSJ_26270, APOSJ_26272, APOSJ_26269, APOSJ_26271, APOSJ_26268	DANRE11572, DANRE11573, DANRE08361, DANRE08362, DANRE37792, DANRE37793, DANRE37794
OG0000529	APOSJ_35859, APOSJ_24524	DANRE17658, DANRE17657, DANRE17656
OG0000529	APOSJ_14572, APOSJ_14573	DANRE14000, DANRE09212, DANRE00742, DANRE02792, DANRE02793
OG0000530	APOSJ_52891, APOSJ_34280, APOSJ_52887, APOSJ_43675, APOSJ_34277, APOSJ_34281, APOSJ_52888, APOSJ_52890, APOSJ_34278, APOSJ_43673, APOSJ_52885, APOSJ_52892, APOSJ_49382, APOSJ_34282, APOSJ_43676, APOSJ_60893, APOSJ_54657, APOSJ_34284, APOSJ_52886, APOSJ_60898, APOSJ_07364, APOSJ_34283, APOSJ_52889, APOSJ_43674, APOSJ_34279, APOSJ_07357, APOSJ_54659	DANRE26826, DANRE27113, DANRE02134, DANRE00409, DANRE24563, DANRE26825, DANRE24562
OG0000532	APOSJ_47180	DANRE11421
OG0000533	APOSJ_35628	DANRE07787, DANRE07786, DANRE41379
OG0000535	APOSJ_20895, APOSJ_18218, APOSJ_18219, APOSJ_17517, APOSJ_08893, APOSJ_41987, APOSJ_41985, APOSJ_41982, APOSJ_41983, APOSJ_41981, APOSJ_41980, APOSJ_41984, APOSJ_41986, APOSJ_01683, APOSJ_01686, APOSJ_01684, APOSJ_01685	DANRE20157, DANRE20158, DANRE06031, DANRE06033, DANRE06032, DANRE22311, DANRE22312, DANRE22313, DANRE15667, DANRE15668
OG0000537	APOSJ_25970	DANRE38989, DANRE38988, DANRE41614, DANRE41613, DANRE08646, DANRE08648, DANRE08647
OG0000537	APOSJ_39064	DANRE08649, DANRE38991, DANRE38990, DANRE38992, DANRE41611, DANRE41612
OG0000538	APOSJ_25908, APOSJ_25903, APOSJ_48367, APOSJ_41994, APOSJ_03027, APOSJ_25907, APOSJ_48188, APOSJ_41996, APOSJ_54797, APOSJ_48192, APOSJ_54801, APOSJ_33167, APOSJ_25910, APOSJ_48191, APOSJ_33180, APOSJ_41995, APOSJ_54800, APOSJ_48190, APOSJ_25906, APOSJ_54798, APOSJ_40998, APOSJ_05035, APOSJ_25905, APOSJ_25904, APOSJ_48187, APOSJ_25909, APOSJ_05036, APOSJ_41998, APOSJ_15711, APOSJ_48189, APOSJ_41997, APOSJ_25911, APOSJ_05056	DANRE42160, DANRE37095, DANRE29198, DANRE03222, DANRE03824, DANRE27952, DANRE27950, DANRE27949, DANRE27951, DANRE03823, DANRE03821, DANRE03822
OG0000542	APOSJ_08026, APOSJ_50186, APOSJ_08025, APOSJ_08028, APOSJ_08027	DANRE16247, DANRE16248, DANRE16242, DANRE16243, DANRE16246, DANRE16249, DANRE16244, DANRE16245, DANRE23742, DANRE08551, DANRE01086, DANRE01090, DANRE01088, DANRE23741
OG0000542	APOSJ_05217	DANRE14981, DANRE14980
OG0000544	APOSJ_21942, APOSJ_21940, APOSJ_21941	DANRE08538, DANRE08537, DANRE00847, DANRE00846, DANRE00848, DANRE00845, DANRE16215
OG0000544	APOSJ_61075, APOSJ_39291	DANRE34532, DANRE34530, DANRE34533, DANRE34531
OG0000545	APOSJ_11134	DANRE11520
OG0000545	APOSJ_61169	DANRE02906, DANRE02907, DANRE34438, DANRE34437, DANRE34436, DANRE34439, DANRE11738, DANRE13378, DANRE13377
OG0000548	APOSJ_02482	DANRE06455, DANRE19625, DANRE40865, DANRE22043
OG0000548	APOSJ_30566, APOSJ_30567, APOSJ_30568	DANRE18865
OG0000548	APOSJ_60326	DANRE01597, DANRE01599, DANRE01598, DANRE25568
OG0000551	APOSJ_20535, APOSJ_20534	DANRE41282
OG0000552	APOSJ_12181, APOSJ_62306, APOSJ_62314, APOSJ_62315	DANRE01503
OG0000552	APOSJ_19359, APOSJ_14481, APOSJ_50223, APOSJ_37535, APOSJ_14484, APOSJ_19362, APOSJ_14480, APOSJ_14485, APOSJ_50222, APOSJ_14483	DANRE06064
OG0000553	APOSJ_31022	DANRE00920, DANRE00921, DANRE34994, DANRE09706
OG0000553	APOSJ_14728	DANRE29057, DANRE03068
OG0000554	APOSJ_51797	DANRE04186
OG0000560	APOSJ_42593, APOSJ_08220, APOSJ_08218	DANRE03304, DANRE11206
OG0000561	APOSJ_36051, APOSJ_59312, APOSJ_59302, APOSJ_59313, APOSJ_59329, APOSJ_05263, APOSJ_20913, APOSJ_20912, APOSJ_20911, APOSJ_20910, APOSJ_59308, APOSJ_20909, APOSJ_44883, APOSJ_14002, APOSJ_44884	DANRE18926, DANRE18925, DANRE18927, DANRE10686, DANRE10685
OG0000562	APOSJ_05019, APOSJ_05018	DANRE27041, DANRE01831
OG0000562	APOSJ_03566, APOSJ_08426, APOSJ_08427, APOSJ_08425, APOSJ_08428, APOSJ_22191, APOSJ_08423	DANRE25391, DANRE09161
OG0000563	APOSJ_47173	DANRE39600, DANRE20313, DANRE07912, DANRE39601
OG0000564	APOSJ_58018	DANRE34378, DANRE34377, DANRE08076, DANRE16838, DANRE16839, DANRE16840, DANRE04604, DANRE18044
OG0000565	APOSJ_16911, APOSJ_46831, APOSJ_42362, APOSJ_52606, APOSJ_01300, APOSJ_17008, APOSJ_17007, APOSJ_34667, APOSJ_34668, APOSJ_34666, APOSJ_34672, APOSJ_34670	DANRE09694, DANRE09696, DANRE09695, DANRE09693, DANRE09692, DANRE09697
OG0000566	APOSJ_56114, APOSJ_08789	DANRE25108
OG0000566	APOSJ_08632, APOSJ_08631	DANRE33333, DANRE33334
OG0000567	APOSJ_28174	DANRE37645, DANRE43387
OG0000570	APOSJ_08357, APOSJ_22652, APOSJ_12030, APOSJ_22655, APOSJ_12021, APOSJ_22654, APOSJ_01124, APOSJ_22653, APOSJ_01114, APOSJ_56456, APOSJ_04515	DANRE43359, DANRE30386, DANRE30385, DANRE04065, DANRE01649, DANRE01650, DANRE01648
OG0000571	APOSJ_12793, APOSJ_64231, APOSJ_64230, APOSJ_40394	DANRE33710
OG0000572	APOSJ_39780, APOSJ_39781	DANRE03776, DANRE03775, DANRE03774, DANRE11722, DANRE37798, DANRE37797, DANRE37799
OG0000572	APOSJ_20204	DANRE36636, DANRE22951, DANRE22949, DANRE22950
OG0000573	APOSJ_25331, APOSJ_24862	DANRE26429, DANRE36969, DANRE41278, DANRE34489
OG0000573	APOSJ_13020	DANRE02931
OG0000574	APOSJ_35049	DANRE28774
OG0000574	APOSJ_02665	DANRE28773, DANRE28771, DANRE28772, DANRE03028
OG0000574	APOSJ_07768	DANRE16551, DANRE16552, DANRE16553
OG0000575	APOSJ_19463, APOSJ_41628, APOSJ_41627	DANRE33983, DANRE33982, DANRE33981, DANRE33980, DANRE33986, DANRE33985, DANRE33984, DANRE00045, DANRE16440, DANRE16435, DANRE16436, DANRE27242, DANRE27243, DANRE27241, DANRE24309, DANRE24311, DANRE24310, DANRE35805
OG0000576	APOSJ_37886, APOSJ_57885, APOSJ_37889, APOSJ_19418, APOSJ_13718, APOSJ_37885, APOSJ_60114, APOSJ_37891, APOSJ_37887, APOSJ_60113, APOSJ_57887, APOSJ_37890, APOSJ_19419, APOSJ_37888	DANRE42659, DANRE42663, DANRE41341, DANRE42662, DANRE42660, DANRE42661, DANRE04947, DANRE41342, DANRE04948, DANRE22099, DANRE22100, DANRE22101
OG0000578	APOSJ_37736, APOSJ_36341	DANRE37784, DANRE37783, DANRE37782, DANRE35561, DANRE35560, DANRE35559, DANRE35558, DANRE17778, DANRE17779, DANRE17777, DANRE05436, DANRE05438, DANRE05439
OG0000579	APOSJ_42746, APOSJ_42747, APOSJ_42749, APOSJ_42748	DANRE25633, DANRE31259, DANRE31258, DANRE31257, DANRE02315, DANRE02313, DANRE02314, DANRE25634, DANRE39934, DANRE01665, DANRE01666, DANRE01664, DANRE01668, DANRE39933, DANRE39930, DANRE39932, DANRE39931, DANRE22831, DANRE22830
OG0000580	APOSJ_16960	DANRE38921, DANRE38923, DANRE38922, DANRE25003
OG0000581	APOSJ_08673, APOSJ_32969	DANRE17774, DANRE05449
OG0000581	APOSJ_36499	DANRE04777, DANRE03781, DANRE17773, DANRE05450
OG0000583	APOSJ_25494, APOSJ_14454, APOSJ_07547, APOSJ_32741	DANRE06884, DANRE06885, DANRE00864, DANRE35907, DANRE41539, DANRE41538, DANRE11089, DANRE11090, DANRE13739, DANRE13740, DANRE10062
OG0000585	APOSJ_15080, APOSJ_15081, APOSJ_15079	DANRE02244, DANRE02245, DANRE02249, DANRE41291, DANRE41292, DANRE41293, DANRE41294, DANRE02250, DANRE25689, DANRE25690, DANRE31500, DANRE31501, DANRE23073, DANRE23074, DANRE23075, DANRE36824, DANRE36823
OG0000587	APOSJ_00369, APOSJ_16879, APOSJ_16876, APOSJ_16875, APOSJ_10738, APOSJ_16880, APOSJ_53960, APOSJ_40785, APOSJ_53959, APOSJ_16878, APOSJ_40787, APOSJ_53961, APOSJ_16877, APOSJ_53958	DANRE08842, DANRE08843, DANRE28077, DANRE38185, DANRE38186, DANRE38187, DANRE23765, DANRE02066, DANRE02067
OG0000587	APOSJ_63799, APOSJ_63803	DANRE07770
OG0000588	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699	DANRE30123, DANRE16941, DANRE26565, DANRE19175, DANRE34600
OG0000588	APOSJ_51544, APOSJ_51543	DANRE01195, DANRE01197, DANRE01196
OG0000589	APOSJ_48412, APOSJ_48413, APOSJ_34674, APOSJ_34676	DANRE25936, DANRE38708, DANRE38709, DANRE38710, DANRE25938, DANRE25939, DANRE25937, DANRE12338, DANRE31600, DANRE31601, DANRE22454, DANRE37009, DANRE37011, DANRE37012, DANRE37010, DANRE30890, DANRE30889, DANRE25662, DANRE25663, DANRE25664, DANRE25665
OG0000590	APOSJ_20507, APOSJ_20506	DANRE42192, DANRE42191, DANRE42190, DANRE29030, DANRE10504, DANRE10503, DANRE14379, DANRE29029
OG0000590	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180	DANRE28274, DANRE36861
OG0000591	APOSJ_27883, APOSJ_27882	DANRE29995, DANRE15432
OG0000592	APOSJ_22050, APOSJ_22053	DANRE18531
OG0000592	APOSJ_63364	DANRE25922, DANRE25921, DANRE38966, DANRE38965, DANRE38964
OG0000593	APOSJ_14731, APOSJ_14730	DANRE30058, DANRE03638, DANRE30338, DANRE02996
OG0000593	APOSJ_13767, APOSJ_46951, APOSJ_28632, APOSJ_28630, APOSJ_25347, APOSJ_28392, APOSJ_13802, APOSJ_28393, APOSJ_28390, APOSJ_28394, APOSJ_28391, APOSJ_25346, APOSJ_28631, APOSJ_28389	DANRE23729, DANRE26181, DANRE12961, DANRE12962, DANRE36390, DANRE36391, DANRE22365, DANRE02411, DANRE02412
OG0000594	APOSJ_44042, APOSJ_05859, APOSJ_05860, APOSJ_05861	DANRE02253, DANRE02252
OG0000597	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421	DANRE37823, DANRE20385, DANRE20386, DANRE20384, DANRE29524, DANRE34209, DANRE33695, DANRE34208
OG0000597	APOSJ_30513, APOSJ_30514	DANRE38490, DANRE38491, DANRE24980, DANRE23651, DANRE23650, DANRE16005, DANRE16004
OG0000600	APOSJ_44016, APOSJ_44015	DANRE15562, DANRE15561, DANRE15563, DANRE15567, DANRE15568, DANRE15565, DANRE22320, DANRE22321, DANRE07160
OG0000601	APOSJ_33394, APOSJ_33396, APOSJ_33395, APOSJ_33392, APOSJ_11331, APOSJ_11332	DANRE03851, DANRE29823, DANRE05203, DANRE05202, DANRE43410, DANRE05201, DANRE05200, DANRE01528
OG0000602	APOSJ_36709, APOSJ_36710	DANRE06865, DANRE06864, DANRE28060, DANRE28061, DANRE21447, DANRE21448, DANRE15344
OG0000602	APOSJ_64995, APOSJ_64996, APOSJ_53746	DANRE28063, DANRE21449, DANRE05995, DANRE05994, DANRE06863, DANRE42864, DANRE43010, DANRE15343, DANRE15341, DANRE15342
OG0000603	APOSJ_36984, APOSJ_36983, APOSJ_03111, APOSJ_03109, APOSJ_03112, APOSJ_36982, APOSJ_45011, APOSJ_03108, APOSJ_03110, APOSJ_36985, APOSJ_19038, APOSJ_19039, APOSJ_03113, APOSJ_31540	DANRE20006, DANRE20005, DANRE20003, DANRE11131, DANRE11132, DANRE11133, DANRE17469, DANRE17472, DANRE17471, DANRE17473, DANRE17470, DANRE04450, DANRE03756, DANRE03755, DANRE03754
OG0000607	APOSJ_43213, APOSJ_42491, APOSJ_13144, APOSJ_42488, APOSJ_61787, APOSJ_61786, APOSJ_13140, APOSJ_13141, APOSJ_17406, APOSJ_61790, APOSJ_61784, APOSJ_13145, APOSJ_61785, APOSJ_13146, APOSJ_13142, APOSJ_42489, APOSJ_42490, APOSJ_61788, APOSJ_61792, APOSJ_13139, APOSJ_13147, APOSJ_42487, APOSJ_61789, APOSJ_61791	DANRE25098, DANRE36040, DANRE36041, DANRE36039, DANRE31468, DANRE31465, DANRE31464, DANRE31466, DANRE31467, DANRE22466
OG0000608	APOSJ_31338, APOSJ_25747, APOSJ_25749, APOSJ_25748, APOSJ_50494, APOSJ_11343	DANRE29304
OG0000609	APOSJ_36177, APOSJ_36178, APOSJ_36176	DANRE11913, DANRE11914
OG0000609	APOSJ_35277, APOSJ_35274, APOSJ_35275, APOSJ_21281, APOSJ_35276, APOSJ_35273, APOSJ_35280, APOSJ_35278, APOSJ_35279, APOSJ_65014	DANRE21338
OG0000610	APOSJ_44592, APOSJ_48730, APOSJ_48733, APOSJ_44594, APOSJ_32373, APOSJ_48732, APOSJ_12629, APOSJ_26159, APOSJ_30078, APOSJ_12616, APOSJ_12619, APOSJ_26161, APOSJ_26160, APOSJ_48729, APOSJ_44590, APOSJ_44591, APOSJ_44593, APOSJ_44605, APOSJ_48728, APOSJ_30091, APOSJ_36712, APOSJ_12550, APOSJ_05618, APOSJ_26158, APOSJ_12618, APOSJ_48731, APOSJ_48727, APOSJ_30075, APOSJ_33891, APOSJ_30083, APOSJ_26162	DANRE08988, DANRE15837
OG0000610	APOSJ_29332	DANRE26846, DANRE35194, DANRE35195
OG0000611	APOSJ_58652	DANRE38844, DANRE38845, DANRE38847
OG0000612	APOSJ_22168, APOSJ_03034	DANRE22364
OG0000613	APOSJ_63879, APOSJ_55759	DANRE34847, DANRE38974
OG0000614	APOSJ_23957, APOSJ_23954, APOSJ_23956, APOSJ_23952, APOSJ_15769, APOSJ_23953, APOSJ_15768, APOSJ_23958, APOSJ_23955, APOSJ_50604, APOSJ_46891, APOSJ_50612, APOSJ_50608, APOSJ_01965, APOSJ_01969, APOSJ_50607, APOSJ_46896, APOSJ_50613, APOSJ_50611, APOSJ_50609, APOSJ_01967, APOSJ_01968, APOSJ_01966, APOSJ_50610, APOSJ_01964	DANRE43105, DANRE43106
OG0000615	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322	DANRE34494, DANRE24463, DANRE41312, DANRE41311, DANRE34490, DANRE34492, DANRE34491, DANRE24462, DANRE27103, DANRE27102, DANRE06330, DANRE06331, DANRE24461
OG0000616	APOSJ_38805, APOSJ_09030, APOSJ_38801, APOSJ_09037, APOSJ_59177, APOSJ_59175, APOSJ_38800, APOSJ_59183, APOSJ_38802, APOSJ_09041, APOSJ_38804, APOSJ_59182, APOSJ_38799, APOSJ_28771, APOSJ_00175, APOSJ_59180, APOSJ_59181, APOSJ_59176, APOSJ_59178, APOSJ_38806, APOSJ_09031, APOSJ_38803, APOSJ_59179, APOSJ_09033, APOSJ_01010, APOSJ_49619, APOSJ_38798, APOSJ_00174	DANRE08157, DANRE35009, DANRE35008, DANRE37380, DANRE37376, DANRE37378, DANRE37377
OG0000617	APOSJ_18872, APOSJ_49648, APOSJ_45738, APOSJ_45737	DANRE43335, DANRE43336, DANRE43334
OG0000619	APOSJ_15651, APOSJ_15650, APOSJ_43449, APOSJ_43448, APOSJ_43453, APOSJ_06007, APOSJ_43454, APOSJ_06010, APOSJ_40834, APOSJ_43451, APOSJ_43455, APOSJ_49747, APOSJ_41928, APOSJ_49744, APOSJ_49011, APOSJ_49040, APOSJ_49748, APOSJ_59158, APOSJ_59185	DANRE37843, DANRE37844, DANRE37842, DANRE37845, DANRE35821, DANRE35820, DANRE35819, DANRE07556, DANRE07557
OG0000620	APOSJ_39438, APOSJ_56026, APOSJ_39312, APOSJ_34854, APOSJ_34853, APOSJ_23054, APOSJ_02024, APOSJ_32800	DANRE30711, DANRE30712, DANRE30713, DANRE12383
OG0000623	APOSJ_58237, APOSJ_58239	DANRE05276
OG0000623	APOSJ_54571, APOSJ_53585, APOSJ_53583, APOSJ_64252	DANRE29318, DANRE29319, DANRE29321, DANRE29320, DANRE29317, DANRE36066, DANRE36067
OG0000624	APOSJ_38044, APOSJ_11261, APOSJ_38250, APOSJ_38042, APOSJ_06061, APOSJ_38043, APOSJ_38046, APOSJ_06064, APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610, APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193	DANRE29203, DANRE19512, DANRE19513, DANRE34018, DANRE41484, DANRE41483, DANRE41485
OG0000626	APOSJ_59167, APOSJ_59170, APOSJ_59171, APOSJ_31132, APOSJ_59172, APOSJ_59166, APOSJ_59174, APOSJ_31133, APOSJ_31131, APOSJ_59168, APOSJ_59169, APOSJ_59173	DANRE14703, DANRE14705, DANRE14702, DANRE14704, DANRE18504, DANRE18503, DANRE18506, DANRE18505, DANRE22711, DANRE22715, DANRE22712, DANRE22714, DANRE22709, DANRE22713, DANRE22710, DANRE40308, DANRE40311, DANRE40309, DANRE40310
OG0000627	APOSJ_30106, APOSJ_30105	DANRE01285, DANRE01283, DANRE01284, DANRE13403, DANRE10285, DANRE10284, DANRE24252
OG0000628	APOSJ_34817, APOSJ_34816	DANRE10115, DANRE10116, DANRE02554, DANRE43168, DANRE43169, DANRE10117, DANRE10118
OG0000628	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645	DANRE22397, DANRE22395, DANRE22396, DANRE17350, DANRE17351, DANRE09796, DANRE24904
OG0000629	APOSJ_36364	DANRE01275
OG0000629	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457	DANRE25415
OG0000634	APOSJ_28424	DANRE27842, DANRE27841, DANRE37078, DANRE37077, DANRE37547, DANRE37548
OG0000635	APOSJ_64560, APOSJ_09992	DANRE28867
OG0000635	APOSJ_04418	DANRE13256
OG0000636	APOSJ_03510, APOSJ_03511, APOSJ_03509, APOSJ_03508	DANRE03730, DANRE03729, DANRE07041, DANRE07045, DANRE07042, DANRE07043, DANRE07044, DANRE07046, DANRE05815, DANRE05816, DANRE05814, DANRE03924, DANRE03926, DANRE03923
OG0000637	APOSJ_58608, APOSJ_58607, APOSJ_58605, APOSJ_58606	DANRE30450, DANRE36117
OG0000639	APOSJ_22789, APOSJ_22790	DANRE12180, DANRE19333, DANRE19332
OG0000639	APOSJ_29300	DANRE26025, DANRE26027, DANRE24926, DANRE24925, DANRE24924, DANRE23613, DANRE23612, DANRE37057
OG0000642	APOSJ_55400, APOSJ_08507, APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529	DANRE23759, DANRE23758, DANRE23757, DANRE16691, DANRE16692, DANRE04589, DANRE04590, DANRE04591, DANRE15452
OG0000645	APOSJ_23119, APOSJ_01409	DANRE38840, DANRE12356
OG0000645	APOSJ_58477	DANRE16501
OG0000646	APOSJ_13193, APOSJ_13194	DANRE36287, DANRE37895, DANRE37894, DANRE37896
OG0000646	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943	DANRE38055, DANRE12177, DANRE09022
OG0000647	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337	DANRE39973, DANRE16386, DANRE16387, DANRE05385, DANRE42708, DANRE42709, DANRE42707
OG0000648	APOSJ_31281, APOSJ_31280, APOSJ_62481	DANRE23825, DANRE23827
OG0000648	APOSJ_03785	DANRE27007
OG0000649	APOSJ_14876, APOSJ_62950, APOSJ_09077, APOSJ_14871, APOSJ_09074, APOSJ_62949, APOSJ_62948, APOSJ_62952, APOSJ_57618	DANRE36548, DANRE36549, DANRE23157, DANRE23158, DANRE14536, DANRE10469
OG0000651	APOSJ_12716, APOSJ_60503, APOSJ_60497, APOSJ_57665, APOSJ_12709	DANRE01712
OG0000651	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714	DANRE23323, DANRE01722, DANRE01723, DANRE01724, DANRE08586, DANRE08587, DANRE42029, DANRE42028, DANRE23324
OG0000652	APOSJ_34548	DANRE02866, DANRE02856
OG0000654	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863	DANRE22636, DANRE23092, DANRE23093, DANRE39428, DANRE39432, DANRE39427, DANRE39433, DANRE28978, DANRE28980, DANRE28979, DANRE28981, DANRE28976, DANRE28977, DANRE35895, DANRE35897, DANRE35896, DANRE35892, DANRE42543, DANRE42544, DANRE42545
OG0000657	APOSJ_21913, APOSJ_21912, APOSJ_21911, APOSJ_21909, APOSJ_07790, APOSJ_21910, APOSJ_21914, APOSJ_21908	DANRE41216, DANRE41219, DANRE41218, DANRE41217, DANRE38328, DANRE38327
OG0000660	APOSJ_10365, APOSJ_10364	DANRE42701, DANRE37475, DANRE37474
OG0000660	APOSJ_47606, APOSJ_47612	DANRE35327, DANRE07903
OG0000662	APOSJ_39439	DANRE07121, DANRE07120, DANRE07123, DANRE07122
OG0000662	APOSJ_54892, APOSJ_18946	DANRE29859, DANRE29860, DANRE04026, DANRE03635
OG0000663	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853	DANRE14734, DANRE18093, DANRE18092, DANRE15132, DANRE18094, DANRE15131, DANRE18091, DANRE18096
OG0000664	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847	DANRE39767, DANRE30905, DANRE02763
OG0000664	APOSJ_17044, APOSJ_17042, APOSJ_17038, APOSJ_17041, APOSJ_17040, APOSJ_17039, APOSJ_17043, APOSJ_17045	DANRE35705, DANRE10611, DANRE10610, DANRE10609
