Orthogroup	APOSJ_ok	ORYLA
OG0001190	APOSJ_25935, APOSJ_25929, APOSJ_32431, APOSJ_32429, APOSJ_25932, APOSJ_25931, APOSJ_52256, APOSJ_25930, APOSJ_56333, APOSJ_52255, APOSJ_52257, APOSJ_48161, APOSJ_60883, APOSJ_25934, APOSJ_52259, APOSJ_56323, APOSJ_48157	ORYLA10580, ORYLA14507, ORYLA10859
OG0001191	APOSJ_42790, APOSJ_42793, APOSJ_14790, APOSJ_42792, APOSJ_14832, APOSJ_38916, APOSJ_42794	ORYLA00416, ORYLA17734, ORYLA04735, ORYLA08358, ORYLA01217, ORYLA03865
OG0001196	APOSJ_50475, APOSJ_28945, APOSJ_28943, APOSJ_28944	ORYLA06003, ORYLA06002, ORYLA02011, ORYLA03783
OG0001197	APOSJ_02421, APOSJ_14617, APOSJ_14615, APOSJ_35771	ORYLA13277
OG0001198	APOSJ_04989, APOSJ_04990	ORYLA10310, ORYLA13600
OG0001198	APOSJ_58834, APOSJ_58833	ORYLA15038
OG0001199	APOSJ_05930, APOSJ_37640, APOSJ_05933, APOSJ_05929, APOSJ_05932	ORYLA11679
OG0001201	APOSJ_61344, APOSJ_52026, APOSJ_49436, APOSJ_36541	ORYLA15310
OG0001202	APOSJ_53516, APOSJ_53517, APOSJ_53518, APOSJ_53519, APOSJ_43020, APOSJ_37377, APOSJ_37383, APOSJ_37379, APOSJ_37382, APOSJ_37381, APOSJ_37378, APOSJ_37380	ORYLA09275
OG0001204	APOSJ_07019, APOSJ_07070, APOSJ_21696, APOSJ_35408, APOSJ_41668, APOSJ_39539, APOSJ_53773, APOSJ_46990, APOSJ_53249, APOSJ_30340, APOSJ_30345, APOSJ_30338, APOSJ_30339, APOSJ_30343, APOSJ_30342, APOSJ_30344, APOSJ_30341	ORYLA04102, ORYLA03247
OG0001205	APOSJ_27795, APOSJ_27794	ORYLA11970, ORYLA10540
OG0001207	APOSJ_02461	ORYLA10023
OG0001207	APOSJ_04816	ORYLA09156, ORYLA16388, ORYLA08504
OG0001208	APOSJ_02833, APOSJ_02834, APOSJ_02831, APOSJ_02832	ORYLA06825, ORYLA09868, ORYLA01795
OG0001209	APOSJ_25666, APOSJ_37223, APOSJ_55938, APOSJ_43203, APOSJ_24877, APOSJ_25116, APOSJ_34642, APOSJ_34645, APOSJ_34646, APOSJ_32868, APOSJ_34643, APOSJ_43208, APOSJ_43209, APOSJ_37218, APOSJ_55934, APOSJ_04702, APOSJ_24875, APOSJ_24876, APOSJ_34641, APOSJ_37217, APOSJ_34647, APOSJ_34644, APOSJ_24873, APOSJ_37222, APOSJ_43210, APOSJ_55936, APOSJ_60923, APOSJ_43204, APOSJ_37220, APOSJ_43202, APOSJ_55937, APOSJ_60975, APOSJ_43206, APOSJ_55935, APOSJ_37219, APOSJ_43205, APOSJ_37221, APOSJ_43207, APOSJ_32871, APOSJ_24874	ORYLA07316, ORYLA00319
OG0001210	APOSJ_37932	ORYLA11799
OG0001210	APOSJ_23203, APOSJ_23202	ORYLA06775
OG0001211	APOSJ_18069, APOSJ_18071	ORYLA20079, ORYLA07900
OG0001213	APOSJ_24043	ORYLA08112
OG0001213	APOSJ_46848, APOSJ_65395, APOSJ_53817, APOSJ_65397	ORYLA02321
OG0001214	APOSJ_27393, APOSJ_29473, APOSJ_47896, APOSJ_53677, APOSJ_53667, APOSJ_29474, APOSJ_27388, APOSJ_27390, APOSJ_27394, APOSJ_29472, APOSJ_27392, APOSJ_27391, APOSJ_22336, APOSJ_53665, APOSJ_29475, APOSJ_53673	ORYLA10993
OG0001215	APOSJ_25502, APOSJ_21308, APOSJ_21316, APOSJ_24195, APOSJ_24199, APOSJ_24193, APOSJ_24194, APOSJ_21312	ORYLA06541, ORYLA08559, ORYLA09761, ORYLA09762, ORYLA16114, ORYLA14222
OG0001216	APOSJ_27698, APOSJ_57845	ORYLA07420
OG0001216	APOSJ_07687, APOSJ_07690, APOSJ_07688, APOSJ_07689	ORYLA12067, ORYLA15267
OG0001217	APOSJ_49876, APOSJ_49877	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595
OG0001218	APOSJ_12838, APOSJ_12839, APOSJ_12837	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468
OG0001219	APOSJ_05496, APOSJ_31063, APOSJ_00885, APOSJ_51184	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777
OG0001220	APOSJ_49207, APOSJ_49206, APOSJ_30068	ORYLA02345
OG0001221	APOSJ_23575	ORYLA07491
OG0001223	APOSJ_33776, APOSJ_42058, APOSJ_42065, APOSJ_42066, APOSJ_42061, APOSJ_42060, APOSJ_64592, APOSJ_42059, APOSJ_42062, APOSJ_63265, APOSJ_42064, APOSJ_51893, APOSJ_42063	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963
OG0001224	APOSJ_06034	ORYLA16020
OG0001225	APOSJ_26355, APOSJ_26353, APOSJ_26354	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001231	APOSJ_31108, APOSJ_63515, APOSJ_63517, APOSJ_17578, APOSJ_63521, APOSJ_31111, APOSJ_29042, APOSJ_17638	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	APOSJ_19086, APOSJ_19085, APOSJ_41937, APOSJ_63122, APOSJ_25755, APOSJ_26775, APOSJ_26779, APOSJ_26778, APOSJ_26777, APOSJ_37428, APOSJ_26773, APOSJ_26774, APOSJ_26776	ORYLA17130
OG0001235	APOSJ_06195, APOSJ_63781, APOSJ_51993, APOSJ_41633, APOSJ_09758, APOSJ_41625, APOSJ_38725, APOSJ_60886, APOSJ_09757, APOSJ_54289	ORYLA16914, ORYLA20442
OG0001235	APOSJ_50543, APOSJ_36651, APOSJ_52366	ORYLA06221, ORYLA03888, ORYLA19339
OG0001236	APOSJ_47426	ORYLA05535
OG0001237	APOSJ_49562	ORYLA14669
OG0001238	APOSJ_10931, APOSJ_10930, APOSJ_10927, APOSJ_10928, APOSJ_10925, APOSJ_10926, APOSJ_10929, APOSJ_10932	ORYLA01295
OG0001239	APOSJ_35111, APOSJ_35115, APOSJ_35117, APOSJ_35116, APOSJ_35110, APOSJ_35114, APOSJ_35113, APOSJ_35112	ORYLA14159, ORYLA20197
OG0001240	APOSJ_22371, APOSJ_35327, APOSJ_35332, APOSJ_35329, APOSJ_21620, APOSJ_22388, APOSJ_21619	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502
OG0001241	APOSJ_31880, APOSJ_31879	ORYLA15497
OG0001241	APOSJ_14702, APOSJ_26894, APOSJ_26895, APOSJ_14704, APOSJ_14703, APOSJ_26899, APOSJ_14705	ORYLA01008
OG0001242	APOSJ_52730, APOSJ_52729	ORYLA09141, ORYLA18475
OG0001243	APOSJ_62434, APOSJ_33719, APOSJ_08856, APOSJ_08854, APOSJ_15749, APOSJ_33720, APOSJ_15751, APOSJ_15750, APOSJ_13102, APOSJ_33724, APOSJ_56492, APOSJ_33723	ORYLA07317, ORYLA07318, ORYLA12130
OG0001246	APOSJ_12949	ORYLA08383
OG0001247	APOSJ_24401, APOSJ_46726	ORYLA10879, ORYLA15933, ORYLA18030
OG0001249	APOSJ_49684, APOSJ_49687, APOSJ_49685, APOSJ_49681, APOSJ_49683, APOSJ_49686, APOSJ_49682	ORYLA13090, ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089
OG0001250	APOSJ_45773, APOSJ_45772	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001251	APOSJ_26930, APOSJ_53060	ORYLA08970
OG0001252	APOSJ_57275, APOSJ_57272, APOSJ_57271, APOSJ_57277, APOSJ_57273, APOSJ_57279, APOSJ_57280, APOSJ_57276, APOSJ_57274	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	APOSJ_63481	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001254	APOSJ_20082, APOSJ_20079, APOSJ_20080, APOSJ_20081, APOSJ_20083	ORYLA12036, ORYLA14643
OG0001256	APOSJ_22662, APOSJ_16855, APOSJ_16856, APOSJ_08655, APOSJ_16851, APOSJ_41118, APOSJ_12081, APOSJ_08656, APOSJ_40675, APOSJ_16853, APOSJ_08669, APOSJ_08664, APOSJ_16852, APOSJ_55433, APOSJ_55436, APOSJ_18496, APOSJ_55435, APOSJ_16854, APOSJ_16857	ORYLA10228
OG0001261	APOSJ_27066, APOSJ_38946, APOSJ_27062, APOSJ_27063, APOSJ_27071, APOSJ_27067, APOSJ_27065, APOSJ_27064	ORYLA07239, ORYLA00479, ORYLA09455
OG0001262	APOSJ_28304, APOSJ_28303, APOSJ_46237, APOSJ_28302	ORYLA02427
OG0001263	APOSJ_26053, APOSJ_26052	ORYLA17939, ORYLA08064
OG0001263	APOSJ_27866, APOSJ_27867	ORYLA07820, ORYLA17132
OG0001264	APOSJ_45943, APOSJ_45939, APOSJ_45942, APOSJ_45944, APOSJ_06798, APOSJ_45941, APOSJ_59790, APOSJ_06799, APOSJ_45940	ORYLA13965, ORYLA12302, ORYLA02150
OG0001266	APOSJ_03810	ORYLA09233, ORYLA07109, ORYLA14460
OG0001267	APOSJ_24539	ORYLA18685
OG0001267	APOSJ_40387, APOSJ_40388	ORYLA17985, ORYLA00677
OG0001268	APOSJ_30635, APOSJ_30631, APOSJ_30630, APOSJ_61129, APOSJ_26078, APOSJ_61134, APOSJ_30632, APOSJ_61130, APOSJ_30629	ORYLA00335
OG0001268	APOSJ_31771	ORYLA15813
OG0001270	APOSJ_00845, APOSJ_10264	ORYLA07988
OG0001270	APOSJ_39650, APOSJ_52054, APOSJ_52055, APOSJ_52049, APOSJ_52052	ORYLA18804
OG0001271	APOSJ_42324, APOSJ_42325, APOSJ_42323, APOSJ_42327, APOSJ_42326, APOSJ_42322	ORYLA09251, ORYLA07889, ORYLA14013
OG0001272	APOSJ_63437, APOSJ_56345, APOSJ_64374, APOSJ_14803, APOSJ_14802	ORYLA07941, ORYLA03248, ORYLA04104, ORYLA01178
OG0001273	APOSJ_07726, APOSJ_19500, APOSJ_19498	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660
OG0001274	APOSJ_63498, APOSJ_63499, APOSJ_63500, APOSJ_63501	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001275	APOSJ_19016	ORYLA11544
OG0001275	APOSJ_40449, APOSJ_40448, APOSJ_40447, APOSJ_40446, APOSJ_40445, APOSJ_40443, APOSJ_64594, APOSJ_40444	ORYLA11543
OG0001276	APOSJ_00033, APOSJ_37707, APOSJ_47385, APOSJ_00028, APOSJ_17176, APOSJ_00034, APOSJ_06801, APOSJ_21732, APOSJ_00032, APOSJ_40492, APOSJ_00029, APOSJ_00030, APOSJ_42710, APOSJ_17171, APOSJ_21731, APOSJ_21730, APOSJ_47368, APOSJ_21729, APOSJ_21728, APOSJ_17170, APOSJ_00027, APOSJ_00031	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	APOSJ_45303, APOSJ_16356	ORYLA16678, ORYLA00727
OG0001279	APOSJ_00366, APOSJ_00367	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122
OG0001280	APOSJ_38817, APOSJ_38818, APOSJ_38816	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452
OG0001282	APOSJ_53381, APOSJ_53380, APOSJ_53382, APOSJ_53379, APOSJ_53383, APOSJ_62917, APOSJ_63341, APOSJ_62919	ORYLA04230, ORYLA10205, ORYLA08831
OG0001283	APOSJ_57241, APOSJ_57240, APOSJ_47875	ORYLA08577, ORYLA10812
OG0001284	APOSJ_51094, APOSJ_51096, APOSJ_51095, APOSJ_51093	ORYLA09027
OG0001284	APOSJ_38180, APOSJ_38179, APOSJ_38178, APOSJ_39124	ORYLA01634, ORYLA14635
OG0001287	APOSJ_30564, APOSJ_02347, APOSJ_31786, APOSJ_62177	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961
OG0001288	APOSJ_22796	ORYLA14902, ORYLA02420
OG0001290	APOSJ_34219, APOSJ_34220	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	APOSJ_13944, APOSJ_61515, APOSJ_61517, APOSJ_61511, APOSJ_61514, APOSJ_61513, APOSJ_61512, APOSJ_61516	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001292	APOSJ_35425, APOSJ_55180, APOSJ_35427, APOSJ_35424	ORYLA09364, ORYLA10046
OG0001293	APOSJ_46121, APOSJ_46120, APOSJ_46118, APOSJ_46119	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	APOSJ_33881, APOSJ_12351, APOSJ_55521, APOSJ_60130, APOSJ_60133, APOSJ_55523, APOSJ_60129, APOSJ_55517, APOSJ_33889, APOSJ_12353, APOSJ_12350, APOSJ_55520, APOSJ_12352, APOSJ_55516, APOSJ_55525, APOSJ_12355, APOSJ_12354, APOSJ_12349, APOSJ_55519, APOSJ_55524, APOSJ_60131, APOSJ_60128, APOSJ_55522	ORYLA10122
OG0001295	APOSJ_42068, APOSJ_42067	ORYLA09900
OG0001296	APOSJ_05820	ORYLA07385, ORYLA00095, ORYLA19357
OG0001297	APOSJ_40127, APOSJ_40126, APOSJ_40128, APOSJ_50636	ORYLA10966, ORYLA14020, ORYLA15796, ORYLA12085
OG0001300	APOSJ_00778	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	APOSJ_50423, APOSJ_14148, APOSJ_45734, APOSJ_14151, APOSJ_50422, APOSJ_50421, APOSJ_38024	ORYLA12923
OG0001302	APOSJ_52702, APOSJ_52697	ORYLA05687
OG0001305	APOSJ_09587, APOSJ_09588	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	APOSJ_58894	ORYLA06638, ORYLA13454
OG0001308	APOSJ_62820, APOSJ_49337, APOSJ_62822	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	APOSJ_45180, APOSJ_45181, APOSJ_45182, APOSJ_45183	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	APOSJ_62169	ORYLA10760
OG0001310	APOSJ_54029, APOSJ_54028	ORYLA12263
OG0001311	APOSJ_36807	ORYLA02079, ORYLA06081
OG0001311	APOSJ_22226, APOSJ_22227, APOSJ_48297	ORYLA06033, ORYLA01860
OG0001312	APOSJ_41375, APOSJ_23773, APOSJ_03205, APOSJ_03206	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001315	APOSJ_13986, APOSJ_48674, APOSJ_06707, APOSJ_25709	ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636
OG0001316	APOSJ_31679, APOSJ_47166, APOSJ_45850, APOSJ_47162, APOSJ_45860, APOSJ_45836, APOSJ_26892, APOSJ_47165, APOSJ_31680, APOSJ_47163, APOSJ_47164, APOSJ_31682, APOSJ_23602	ORYLA12796, ORYLA09110, ORYLA01031
OG0001317	APOSJ_51974, APOSJ_51821, APOSJ_38859, APOSJ_38855, APOSJ_51884	ORYLA11270
OG0001318	APOSJ_38930, APOSJ_26105, APOSJ_12648, APOSJ_38928, APOSJ_38929, APOSJ_43686, APOSJ_38925, APOSJ_26107	ORYLA08255
OG0001318	APOSJ_58195, APOSJ_58196, APOSJ_25774	ORYLA09731
OG0001319	APOSJ_49796	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	APOSJ_18945	ORYLA11905
OG0001321	APOSJ_00883, APOSJ_05483, APOSJ_00884	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	APOSJ_17574, APOSJ_34586	ORYLA12031
OG0001322	APOSJ_25010, APOSJ_25009	ORYLA03496
OG0001323	APOSJ_22973	ORYLA07539, ORYLA04897, ORYLA10096, ORYLA03039
OG0001324	APOSJ_27568, APOSJ_63968, APOSJ_63983, APOSJ_27573, APOSJ_27571, APOSJ_33050, APOSJ_33047, APOSJ_33052, APOSJ_33051, APOSJ_33048, APOSJ_33049, APOSJ_63992, APOSJ_63953, APOSJ_27563	ORYLA08370
OG0001326	APOSJ_44084, APOSJ_48298	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	APOSJ_43125	ORYLA15316
OG0001327	APOSJ_32560, APOSJ_15638	ORYLA11280, ORYLA14397
OG0001329	APOSJ_53471, APOSJ_53474, APOSJ_53473	ORYLA10954, ORYLA14747
OG0001330	APOSJ_55342, APOSJ_55345, APOSJ_47110, APOSJ_55344	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001332	APOSJ_34905, APOSJ_34907, APOSJ_34906, APOSJ_34908, APOSJ_34904	ORYLA07497
OG0001333	APOSJ_54634, APOSJ_27713, APOSJ_11036, APOSJ_48030, APOSJ_01772, APOSJ_48029, APOSJ_42588, APOSJ_58038, APOSJ_58032, APOSJ_48031, APOSJ_58027, APOSJ_54633, APOSJ_48032, APOSJ_01771	ORYLA17399, ORYLA07772
OG0001337	APOSJ_00699, APOSJ_25641, APOSJ_62000, APOSJ_00714, APOSJ_08080, APOSJ_61995, APOSJ_30806, APOSJ_00711	ORYLA02348, ORYLA17664, ORYLA06931
OG0001341	APOSJ_13756, APOSJ_26232, APOSJ_55577, APOSJ_47616, APOSJ_13755, APOSJ_47617, APOSJ_51109, APOSJ_26204, APOSJ_07563, APOSJ_47614, APOSJ_51124, APOSJ_55588, APOSJ_13754, APOSJ_07564, APOSJ_26219, APOSJ_26213	ORYLA14314
OG0001344	APOSJ_53449, APOSJ_53444, APOSJ_53446, APOSJ_53445, APOSJ_53443, APOSJ_53448	ORYLA02700
OG0001345	APOSJ_27585, APOSJ_27586, APOSJ_27587	ORYLA15535
OG0001348	APOSJ_64919, APOSJ_64920, APOSJ_25094, APOSJ_64921	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	APOSJ_58137, APOSJ_58135, APOSJ_58134, APOSJ_56731, APOSJ_56732, APOSJ_58136, APOSJ_56733, APOSJ_56730, APOSJ_37537, APOSJ_05346, APOSJ_05345, APOSJ_36144, APOSJ_36143	ORYLA06653
OG0001351	APOSJ_64597, APOSJ_60152	ORYLA09616, ORYLA08732
OG0001352	APOSJ_35179, APOSJ_35178, APOSJ_35177, APOSJ_35176, APOSJ_35180, APOSJ_34965, APOSJ_34968, APOSJ_34966, APOSJ_34964, APOSJ_53108, APOSJ_53107	ORYLA17415, ORYLA09343, ORYLA14143
OG0001353	APOSJ_23313, APOSJ_14345	ORYLA11826
OG0001353	APOSJ_07681, APOSJ_07682	ORYLA06297, ORYLA20269
OG0001354	APOSJ_12562, APOSJ_13772	ORYLA17236
OG0001355	APOSJ_04974, APOSJ_04973	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	APOSJ_55102, APOSJ_45190, APOSJ_19994, APOSJ_08640, APOSJ_55103, APOSJ_45195, APOSJ_08639, APOSJ_08638, APOSJ_65373, APOSJ_45192, APOSJ_45191	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001358	APOSJ_05394	ORYLA11553
OG0001359	APOSJ_20250, APOSJ_20249	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730
OG0001361	APOSJ_12183	ORYLA12083, ORYLA10943
OG0001363	APOSJ_18304	ORYLA06964, ORYLA02934
OG0001364	APOSJ_48961	ORYLA07287, ORYLA06962
OG0001365	APOSJ_19266, APOSJ_17777, APOSJ_28052, APOSJ_28051, APOSJ_17778, APOSJ_17781, APOSJ_17782, APOSJ_48818, APOSJ_19779, APOSJ_19780	ORYLA09935, ORYLA07169, ORYLA00431
OG0001366	APOSJ_15729	ORYLA19471
OG0001367	APOSJ_43134, APOSJ_64574	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001368	APOSJ_11663, APOSJ_11664, APOSJ_08285, APOSJ_08277, APOSJ_33258, APOSJ_11662	ORYLA04793, ORYLA11335, ORYLA10470
OG0001369	APOSJ_27114, APOSJ_27111, APOSJ_27113, APOSJ_27110, APOSJ_20416, APOSJ_27112	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	APOSJ_23259	ORYLA12598, ORYLA14966
OG0001370	APOSJ_51380	ORYLA18543
OG0001371	APOSJ_60337, APOSJ_41614, APOSJ_41615, APOSJ_05666, APOSJ_05668, APOSJ_05667	ORYLA00720
OG0001372	APOSJ_22680, APOSJ_51824, APOSJ_22681, APOSJ_22679, APOSJ_22682	ORYLA13141
OG0001373	APOSJ_33658, APOSJ_33657, APOSJ_33660, APOSJ_33656, APOSJ_33659, APOSJ_33655, APOSJ_12552	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	APOSJ_06603, APOSJ_42895, APOSJ_02943, APOSJ_02946	ORYLA12417, ORYLA12418
OG0001375	APOSJ_42027, APOSJ_01914, APOSJ_01916, APOSJ_11798, APOSJ_01917, APOSJ_01918, APOSJ_01915, APOSJ_01919	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	APOSJ_40424, APOSJ_40425	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	APOSJ_16777, APOSJ_16778, APOSJ_16776, APOSJ_16775, APOSJ_16779, APOSJ_16774	ORYLA07389, ORYLA04674
OG0001378	APOSJ_23820, APOSJ_23821, APOSJ_18962	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	APOSJ_32392, APOSJ_32393, APOSJ_32390, APOSJ_32389, APOSJ_31749, APOSJ_05697, APOSJ_31750, APOSJ_32391	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	APOSJ_31089	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	APOSJ_28946, APOSJ_28947, APOSJ_28949, APOSJ_28948	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	APOSJ_38348, APOSJ_38346, APOSJ_38347, APOSJ_38349, APOSJ_38344, APOSJ_38345	ORYLA16357
OG0001384	APOSJ_64140, APOSJ_57281, APOSJ_64143, APOSJ_64141, APOSJ_64142, APOSJ_57283, APOSJ_56396, APOSJ_64144	ORYLA08770, ORYLA03152, ORYLA09543
OG0001389	APOSJ_21023	ORYLA12186, ORYLA07219, ORYLA20465
OG0001394	APOSJ_14603, APOSJ_14601, APOSJ_32575, APOSJ_32572, APOSJ_14602, APOSJ_32574, APOSJ_32577, APOSJ_36758, APOSJ_32573, APOSJ_32576, APOSJ_14600, APOSJ_26314	ORYLA01445
OG0001395	APOSJ_19595	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	APOSJ_08999, APOSJ_08998	ORYLA01225, ORYLA05017
OG0001397	APOSJ_58982, APOSJ_58981	ORYLA08172
OG0001399	APOSJ_63162, APOSJ_63166, APOSJ_63165, APOSJ_63164, APOSJ_63163, APOSJ_51444	ORYLA04243
OG0001399	APOSJ_50593, APOSJ_50594	ORYLA18690
OG0001400	APOSJ_40398, APOSJ_52484, APOSJ_40397, APOSJ_40400	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001402	APOSJ_05185, APOSJ_05184	ORYLA17574, ORYLA03602
OG0001403	APOSJ_33027, APOSJ_34083, APOSJ_34085, APOSJ_34082	ORYLA17267
OG0001404	APOSJ_28116, APOSJ_28135, APOSJ_38973	ORYLA20012
OG0001405	APOSJ_37660, APOSJ_37658, APOSJ_37654, APOSJ_37655, APOSJ_37659	ORYLA12568, ORYLA05423
OG0001405	APOSJ_13259	ORYLA07257
OG0001406	APOSJ_01575	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	APOSJ_62183, APOSJ_62674	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	APOSJ_07829, APOSJ_09406, APOSJ_09407, APOSJ_09408, APOSJ_09409, APOSJ_09410	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	APOSJ_51759, APOSJ_51757, APOSJ_05846, APOSJ_51758	ORYLA16518
OG0001410	APOSJ_04633	ORYLA09213
OG0001411	APOSJ_38351, APOSJ_52153, APOSJ_55708, APOSJ_33498, APOSJ_55701, APOSJ_33500, APOSJ_63215, APOSJ_45710, APOSJ_26956, APOSJ_33502, APOSJ_33501, APOSJ_26953, APOSJ_33507, APOSJ_26954, APOSJ_33506, APOSJ_33504, APOSJ_52154, APOSJ_33505, APOSJ_55703, APOSJ_33503, APOSJ_26957, APOSJ_55709, APOSJ_45708, APOSJ_55707, APOSJ_45709, APOSJ_26952, APOSJ_38354, APOSJ_33499	ORYLA12881
OG0001412	APOSJ_02937	ORYLA17594
OG0001413	APOSJ_13128, APOSJ_56198	ORYLA17782
OG0001414	APOSJ_13920, APOSJ_13919, APOSJ_13921, APOSJ_13922	ORYLA05226
OG0001414	APOSJ_63059, APOSJ_63062, APOSJ_63061, APOSJ_63060, APOSJ_63057, APOSJ_63058	ORYLA18972
OG0001415	APOSJ_07314, APOSJ_64693, APOSJ_51268, APOSJ_36844	ORYLA17926
OG0001416	APOSJ_65416	ORYLA16022, ORYLA14442
OG0001417	APOSJ_25784, APOSJ_25783, APOSJ_25785, APOSJ_25782	ORYLA00545
OG0001418	APOSJ_63883, APOSJ_63882, APOSJ_63881	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	APOSJ_38110, APOSJ_14045, APOSJ_62069, APOSJ_14049, APOSJ_62068, APOSJ_38109, APOSJ_14044, APOSJ_38112, APOSJ_41472, APOSJ_38113, APOSJ_50993, APOSJ_22877	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	APOSJ_24455, APOSJ_24456, APOSJ_24454	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	APOSJ_16340, APOSJ_16339	ORYLA11990, ORYLA11681
OG0001422	APOSJ_00918, APOSJ_00916	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	APOSJ_49156, APOSJ_62797, APOSJ_49158	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	APOSJ_33187, APOSJ_33186	ORYLA13598
OG0001425	APOSJ_02691, APOSJ_03645, APOSJ_65175, APOSJ_02690, APOSJ_16541, APOSJ_02689, APOSJ_02694, APOSJ_02692	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	APOSJ_47860	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	APOSJ_61295, APOSJ_40068, APOSJ_08747, APOSJ_02448, APOSJ_45811	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001429	APOSJ_58301, APOSJ_02678, APOSJ_02680, APOSJ_02683, APOSJ_02682, APOSJ_02679	ORYLA09352, ORYLA05975, ORYLA11873
OG0001430	APOSJ_18614	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	APOSJ_59960, APOSJ_57946, APOSJ_58259, APOSJ_58262, APOSJ_57944, APOSJ_58261, APOSJ_58260, APOSJ_34692, APOSJ_57943, APOSJ_57947, APOSJ_57945, APOSJ_57948	ORYLA06418, ORYLA16444
OG0001432	APOSJ_58435, APOSJ_58436, APOSJ_58438, APOSJ_58439, APOSJ_58437	ORYLA11304
